date,timestamp_utc,Market Cap
2023-08-31,2023-08-31T00:00:00Z,197794787894.1041
2023-09-01,2023-09-01T00:00:00Z,195821283787.98788
2023-09-02,2023-09-02T00:00:00Z,196745435653.93408
2023-09-03,2023-09-03T00:00:00Z,196743961158.42105
2023-09-04,2023-09-04T00:00:00Z,196062609831.9003
2023-09-05,2023-09-05T00:00:00Z,196456279821.99844
2023-09-06,2023-09-06T00:00:00Z,196244641802.6334
2023-09-07,2023-09-07T00:00:00Z,198043349813.32828
2023-09-08,2023-09-08T00:00:00Z,196722930218.9633
2023-09-09,2023-09-09T00:00:00Z,196590858919.75745
2023-09-10,2023-09-10T00:00:00Z,194352954513.25244
2023-09-11,2023-09-11T00:00:00Z,186503480190.4893
2023-09-12,2023-09-12T00:00:00Z,191504025587.00888
2023-09-13,2023-09-13T00:00:00Z,193297964557.44223
2023-09-14,2023-09-14T00:00:00Z,195540271332.45645
2023-09-15,2023-09-15T00:00:00Z,197263022112.5677
2023-09-16,2023-09-16T00:00:00Z,196525017488.71844
2023-09-17,2023-09-17T00:00:00Z,195101158028.4095
2023-09-18,2023-09-18T00:00:00Z,196649699465.119
2023-09-19,2023-09-19T00:00:00Z,197579692198.25024
2023-09-20,2023-09-20T00:00:00Z,195007894836.2517
2023-09-21,2023-09-21T00:00:00Z,190440227015.33032
2023-09-22,2023-09-22T00:00:00Z,191527277946.3041
2023-09-23,2023-09-23T00:00:00Z,191593482198.0757
2023-09-24,2023-09-24T00:00:00Z,190247606125.17224
2023-09-25,2023-09-25T00:00:00Z,191047987290.68765
2023-09-26,2023-09-26T00:00:00Z,191567411263.2941
2023-09-27,2023-09-27T00:00:00Z,192093025047.03088
2023-09-28,2023-09-28T00:00:00Z,198718330410.76227
2023-09-29,2023-09-29T00:00:00Z,200441000121.4301
2023-09-30,2023-09-30T00:00:00Z,200849605232.1132
2023-10-01,2023-10-01T00:00:00Z,208526857627.46463
2023-10-02,2023-10-02T00:00:00Z,199906908686.456
2023-10-03,2023-10-03T00:00:00Z,199301557483.53363
2023-10-04,2023-10-04T00:00:00Z,197956152219.5162
2023-10-05,2023-10-05T00:00:00Z,193799472017.366
2023-10-06,2023-10-06T00:00:00Z,197899680236.3306
2023-10-07,2023-10-07T00:00:00Z,196550932684.2761
2023-10-08,2023-10-08T00:00:00Z,196446487351.955
2023-10-09,2023-10-09T00:00:00Z,190209777283.22977
2023-10-10,2023-10-10T00:00:00Z,188475566805.72253
2023-10-11,2023-10-11T00:00:00Z,188443012513.16675
2023-10-12,2023-10-12T00:00:00Z,185136072355.63144
2023-10-13,2023-10-13T00:00:00Z,186640563931.6696
2023-10-14,2023-10-14T00:00:00Z,187008735932.3749
2023-10-15,2023-10-15T00:00:00Z,187380491073.7145
2023-10-16,2023-10-16T00:00:00Z,192434934428.5466
2023-10-17,2023-10-17T00:00:00Z,188279964845.3016
2023-10-18,2023-10-18T00:00:00Z,188097012454.4923
2023-10-19,2023-10-19T00:00:00Z,188391854119.5016
2023-10-20,2023-10-20T00:00:00Z,192884651590.8188
2023-10-21,2023-10-21T00:00:00Z,195923524638.74228
2023-10-22,2023-10-22T00:00:00Z,200081060297.4901
2023-10-23,2023-10-23T00:00:00Z,212211293717.52155
2023-10-24,2023-10-24T00:00:00Z,214666243282.57208
2023-10-25,2023-10-25T00:00:00Z,214939697326.17325
2023-10-26,2023-10-26T00:00:00Z,216920735132.0337
2023-10-27,2023-10-27T00:00:00Z,214045086135.26663
2023-10-28,2023-10-28T00:00:00Z,213651077095.0074
2023-10-29,2023-10-29T00:00:00Z,215963902749.5746
2023-10-30,2023-10-30T00:00:00Z,217495469461.64865
2023-10-31,2023-10-31T00:00:00Z,218280158440.1869
2023-11-01,2023-11-01T00:00:00Z,222038844532.42545
2023-11-02,2023-11-02T00:00:00Z,216569666125.99
2023-11-03,2023-11-03T00:00:00Z,220294995449.3369
2023-11-04,2023-11-04T00:00:00Z,223116679321.62192
2023-11-05,2023-11-05T00:00:00Z,227372544348.07443
2023-11-06,2023-11-06T00:00:00Z,228688213694.7138
2023-11-07,2023-11-07T00:00:00Z,226830012460.5561
2023-11-08,2023-11-08T00:00:00Z,227185083877.87585
2023-11-09,2023-11-09T00:00:00Z,255109859044.1191
2023-11-10,2023-11-10T00:00:00Z,249923560961.9106
2023-11-11,2023-11-11T00:00:00Z,246906346630.80927
2023-11-12,2023-11-12T00:00:00Z,245995581728.25388
2023-11-13,2023-11-13T00:00:00Z,246850290952.281
2023-11-14,2023-11-14T00:00:00Z,238132543709.83896
2023-11-15,2023-11-15T00:00:00Z,247725305120.04825
2023-11-16,2023-11-16T00:00:00Z,235884445910.1691
2023-11-17,2023-11-17T00:00:00Z,235955758156.85004
2023-11-18,2023-11-18T00:00:00Z,236176325093.5906
2023-11-19,2023-11-19T00:00:00Z,242000346304.5378
2023-11-20,2023-11-20T00:00:00Z,243189297297.95685
2023-11-21,2023-11-21T00:00:00Z,232559076961.6037
2023-11-22,2023-11-22T00:00:00Z,248188849690.0176
2023-11-23,2023-11-23T00:00:00Z,247975693572.76
2023-11-24,2023-11-24T00:00:00Z,250234247912.2803
2023-11-25,2023-11-25T00:00:00Z,250492370804.5841
2023-11-26,2023-11-26T00:00:00Z,247995480550.5951
2023-11-27,2023-11-27T00:00:00Z,243771120803.4781
2023-11-28,2023-11-28T00:00:00Z,246285792545.2367
2023-11-29,2023-11-29T00:00:00Z,243954368388.84253
2023-11-30,2023-11-30T00:00:00Z,246787570531.85733
2023-12-01,2023-12-01T00:00:00Z,250979994561.78424
2023-12-02,2023-12-02T00:00:00Z,260296410665.5692
2023-12-03,2023-12-03T00:00:00Z,263688607351.0022
2023-12-04,2023-12-04T00:00:00Z,269709009657.98865
2023-12-05,2023-12-05T00:00:00Z,275732713484.6811
2023-12-06,2023-12-06T00:00:00Z,268424183373.5452
2023-12-07,2023-12-07T00:00:00Z,283239048506.1225
2023-12-08,2023-12-08T00:00:00Z,283556722216.9349
2023-12-09,2023-12-09T00:00:00Z,281396511129.96075
2023-12-10,2023-12-10T00:00:00Z,282783156354.7278
2023-12-11,2023-12-11T00:00:00Z,267453772180.46152
2023-12-12,2023-12-12T00:00:00Z,264830240964.5854
2023-12-13,2023-12-13T00:00:00Z,271661477554.39816
2023-12-14,2023-12-14T00:00:00Z,278318961895.85284
2023-12-15,2023-12-15T00:00:00Z,266888315119.97852
2023-12-16,2023-12-16T00:00:00Z,267876476091.9302
2023-12-17,2023-12-17T00:00:00Z,264000901362.2705
2023-12-18,2023-12-18T00:00:00Z,266730026487.1661
2023-12-19,2023-12-19T00:00:00Z,261707671076.50217
2023-12-20,2023-12-20T00:00:00Z,264676970390.3192
2023-12-21,2023-12-21T00:00:00Z,269176436223.6756
2023-12-22,2023-12-22T00:00:00Z,279410092123.4295
2023-12-23,2023-12-23T00:00:00Z,277434213763.831
2023-12-24,2023-12-24T00:00:00Z,272135181113.3389
2023-12-25,2023-12-25T00:00:00Z,272972979238.3297
2023-12-26,2023-12-26T00:00:00Z,268107679982.573
2023-12-27,2023-12-27T00:00:00Z,285940286322.17474
2023-12-28,2023-12-28T00:00:00Z,281735498559.8653
2023-12-29,2023-12-29T00:00:00Z,276327561766.7105
2023-12-30,2023-12-30T00:00:00Z,275383344034.02203
2023-12-31,2023-12-31T00:00:00Z,274188314979.04724
2024-01-01,2024-01-01T00:00:00Z,282685837389.44885
2024-01-02,2024-01-02T00:00:00Z,283108408010.79803
2024-01-03,2024-01-03T00:00:00Z,265606803942.39886
2024-01-04,2024-01-04T00:00:00Z,272556238017.32507
2024-01-05,2024-01-05T00:00:00Z,272672810594.91376
2024-01-06,2024-01-06T00:00:00Z,269323667123.1908
2024-01-07,2024-01-07T00:00:00Z,266981327922.28784
2024-01-08,2024-01-08T00:00:00Z,280099646221.4488
2024-01-09,2024-01-09T00:00:00Z,281766821759.9856
2024-01-10,2024-01-10T00:00:00Z,310602616128.2162
2024-01-11,2024-01-11T00:00:00Z,314649304971.7846
2024-01-12,2024-01-12T00:00:00Z,303148228141.1503
2024-01-13,2024-01-13T00:00:00Z,309844125958.12964
2024-01-14,2024-01-14T00:00:00Z,297182995210.1095
2024-01-15,2024-01-15T00:00:00Z,301848496448.8395
2024-01-16,2024-01-16T00:00:00Z,310947035618.5886
2024-01-17,2024-01-17T00:00:00Z,303998790338.74725
2024-01-18,2024-01-18T00:00:00Z,296885167671.493
2024-01-19,2024-01-19T00:00:00Z,299445256124.90735
2024-01-20,2024-01-20T00:00:00Z,297060136550.90533
2024-01-21,2024-01-21T00:00:00Z,295252083334.296
2024-01-22,2024-01-22T00:00:00Z,278062355940.4109
2024-01-23,2024-01-23T00:00:00Z,269475216255.89743
2024-01-24,2024-01-24T00:00:00Z,268572102991.29697
2024-01-25,2024-01-25T00:00:00Z,266579331902.17227
2024-01-26,2024-01-26T00:00:00Z,272515020481.12497
2024-01-27,2024-01-27T00:00:00Z,272561641681.3852
2024-01-28,2024-01-28T00:00:00Z,271224457694.3306
2024-01-29,2024-01-29T00:00:00Z,278525432337.6576
2024-01-30,2024-01-30T00:00:00Z,281634843918.7336
2024-01-31,2024-01-31T00:00:00Z,274204041537.0047
2024-02-01,2024-02-01T00:00:00Z,276875383515.91187
2024-02-02,2024-02-02T00:00:00Z,277373229400.1197
2024-02-03,2024-02-03T00:00:00Z,275943937631.02136
2024-02-04,2024-02-04T00:00:00Z,275129957035.6024
2024-02-05,2024-02-05T00:00:00Z,276309870126.9055
2024-02-06,2024-02-06T00:00:00Z,285098504876.25507
2024-02-07,2024-02-07T00:00:00Z,291327259646.1418
2024-02-08,2024-02-08T00:00:00Z,290796706115.2893
2024-02-09,2024-02-09T00:00:00Z,298940767266.5736
2024-02-10,2024-02-10T00:00:00Z,300538462104.70776
2024-02-11,2024-02-11T00:00:00Z,301403060590.3374
2024-02-12,2024-02-12T00:00:00Z,319712073641.6778
2024-02-13,2024-02-13T00:00:00Z,317272528566.9505
2024-02-14,2024-02-14T00:00:00Z,333760511286.3588
2024-02-15,2024-02-15T00:00:00Z,339565607841.5632
2024-02-16,2024-02-16T00:00:00Z,336901058943.0944
2024-02-17,2024-02-17T00:00:00Z,334801055531.2542
2024-02-18,2024-02-18T00:00:00Z,346274315966.6859
2024-02-19,2024-02-19T00:00:00Z,353911743737.0228
2024-02-20,2024-02-20T00:00:00Z,362001107067.69977
2024-02-21,2024-02-21T00:00:00Z,356634223595.2266
2024-02-22,2024-02-22T00:00:00Z,356804845952.95074
2024-02-23,2024-02-23T00:00:00Z,351078996630.7865
2024-02-24,2024-02-24T00:00:00Z,359607301614.1641
2024-02-25,2024-02-25T00:00:00Z,374013490591.1238
2024-02-26,2024-02-26T00:00:00Z,381867396940.2297
2024-02-27,2024-02-27T00:00:00Z,389746767563.67896
2024-02-28,2024-02-28T00:00:00Z,406890863550.1832
2024-02-29,2024-02-29T00:00:00Z,401533800219.6295
2024-03-01,2024-03-01T00:00:00Z,412520695947.76624
2024-03-02,2024-03-02T00:00:00Z,411078094615.6743
2024-03-03,2024-03-03T00:00:00Z,419028541842.3001
2024-03-04,2024-03-04T00:00:00Z,435880988678.7907
2024-03-05,2024-03-05T00:00:00Z,426961747670.61584
2024-03-06,2024-03-06T00:00:00Z,458705153525.1246
2024-03-07,2024-03-07T00:00:00Z,464791506054.5949
2024-03-08,2024-03-08T00:00:00Z,466998214010.3788
2024-03-09,2024-03-09T00:00:00Z,469166198321.3683
2024-03-10,2024-03-10T00:00:00Z,466076398175.492
2024-03-11,2024-03-11T00:00:00Z,488182730202.2528
2024-03-12,2024-03-12T00:00:00Z,477713934048.1535
2024-03-13,2024-03-13T00:00:00Z,480987751234.391
2024-03-14,2024-03-14T00:00:00Z,466081987512.0205
2024-03-15,2024-03-15T00:00:00Z,449397141345.6984
2024-03-16,2024-03-16T00:00:00Z,422959957724.9868
2024-03-17,2024-03-17T00:00:00Z,437453433123.5367
2024-03-18,2024-03-18T00:00:00Z,422738413812.0992
2024-03-19,2024-03-19T00:00:00Z,379244800682.6328
2024-03-20,2024-03-20T00:00:00Z,422220713164.7229
2024-03-21,2024-03-21T00:00:00Z,419354341372.32513
2024-03-22,2024-03-22T00:00:00Z,400639832580.7531
2024-03-23,2024-03-23T00:00:00Z,399812459965.6573
2024-03-24,2024-03-24T00:00:00Z,414842274238.62354
2024-03-25,2024-03-25T00:00:00Z,431132674460.2409
2024-03-26,2024-03-26T00:00:00Z,430750326103.01086
2024-03-27,2024-03-27T00:00:00Z,420345664827.9637
2024-03-28,2024-03-28T00:00:00Z,427522248277.8859
2024-03-29,2024-03-29T00:00:00Z,421454258500.9158
2024-03-30,2024-03-30T00:00:00Z,420986412315.2412
2024-03-31,2024-03-31T00:00:00Z,437692891184.33374
2024-04-01,2024-04-01T00:00:00Z,420770868216.2691
2024-04-02,2024-04-02T00:00:00Z,393709277202.69775
2024-04-03,2024-04-03T00:00:00Z,397562101355.9153
2024-04-04,2024-04-04T00:00:00Z,399606436566.4716
2024-04-05,2024-04-05T00:00:00Z,398395902032.5968
2024-04-06,2024-04-06T00:00:00Z,402420796458.5242
2024-04-07,2024-04-07T00:00:00Z,414726195273.7578
2024-04-08,2024-04-08T00:00:00Z,443647108605.1427
2024-04-09,2024-04-09T00:00:00Z,420945939975.8235
2024-04-10,2024-04-10T00:00:00Z,425747156430.3677
2024-04-11,2024-04-11T00:00:00Z,420383040258.4055
2024-04-12,2024-04-12T00:00:00Z,388724944719.5383
2024-04-13,2024-04-13T00:00:00Z,361056017249.00574
2024-04-14,2024-04-14T00:00:00Z,378879243564.0235
2024-04-15,2024-04-15T00:00:00Z,372471338485.4224
2024-04-16,2024-04-16T00:00:00Z,370323262088.4087
2024-04-17,2024-04-17T00:00:00Z,358463126063.2073
2024-04-18,2024-04-18T00:00:00Z,367967651792.5779
2024-04-19,2024-04-19T00:00:00Z,367045043344.1276
2024-04-20,2024-04-20T00:00:00Z,378933573886.81067
2024-04-21,2024-04-21T00:00:00Z,377980089986.9636
2024-04-22,2024-04-22T00:00:00Z,384286885134.0901
2024-04-23,2024-04-23T00:00:00Z,386584396661.81
2024-04-24,2024-04-24T00:00:00Z,377090679549.3753
2024-04-25,2024-04-25T00:00:00Z,378937607356.1143
2024-04-26,2024-04-26T00:00:00Z,375876844785.2253
2024-04-27,2024-04-27T00:00:00Z,390953163313.2899
2024-04-28,2024-04-28T00:00:00Z,391848106661.1652
2024-04-29,2024-04-29T00:00:00Z,386320674663.5672
2024-04-30,2024-04-30T00:00:00Z,361927744617.59015
2024-05-01,2024-05-01T00:00:00Z,356852386347.33014
2024-05-02,2024-05-02T00:00:00Z,358619962179.2116
2024-05-03,2024-05-03T00:00:00Z,372636637695.2507
2024-05-04,2024-05-04T00:00:00Z,374358630940.9448
2024-05-05,2024-05-05T00:00:00Z,376694045245.7965
2024-05-06,2024-05-06T00:00:00Z,367817100384.0094
2024-05-07,2024-05-07T00:00:00Z,360984630686.95074
2024-05-08,2024-05-08T00:00:00Z,357180445678.232
2024-05-09,2024-05-09T00:00:00Z,364655101846.1702
2024-05-10,2024-05-10T00:00:00Z,349504341647.9686
2024-05-11,2024-05-11T00:00:00Z,349793319504.5248
2024-05-12,2024-05-12T00:00:00Z,351758751606.665
2024-05-13,2024-05-13T00:00:00Z,354431770023.1326
2024-05-14,2024-05-14T00:00:00Z,346131040381.78107
2024-05-15,2024-05-15T00:00:00Z,364277906540.77527
2024-05-16,2024-05-16T00:00:00Z,353718361615.3723
2024-05-17,2024-05-17T00:00:00Z,371486097562.1189
2024-05-18,2024-05-18T00:00:00Z,375225019382.9647
2024-05-19,2024-05-19T00:00:00Z,368925839002.91846
2024-05-20,2024-05-20T00:00:00Z,439825852495.8042
2024-05-21,2024-05-21T00:00:00Z,455236405225.5387
2024-05-22,2024-05-22T00:00:00Z,448941517346.59393
2024-05-23,2024-05-23T00:00:00Z,454454565882.9976
2024-05-24,2024-05-24T00:00:00Z,447829853190.1311
2024-05-25,2024-05-25T00:00:00Z,450408747977.3239
2024-05-26,2024-05-26T00:00:00Z,459616741547.1105
2024-05-27,2024-05-27T00:00:00Z,467772290666.5087
2024-05-28,2024-05-28T00:00:00Z,461702235136.4459
2024-05-29,2024-05-29T00:00:00Z,452414724706.4699
2024-05-30,2024-05-30T00:00:00Z,450251870627.516
2024-05-31,2024-05-31T00:00:00Z,451921699640.6399
2024-06-01,2024-06-01T00:00:00Z,458308175193.7544
2024-06-02,2024-06-02T00:00:00Z,454194324728.0081
2024-06-03,2024-06-03T00:00:00Z,452591740299.7447
2024-06-04,2024-06-04T00:00:00Z,457793351118.3537
2024-06-05,2024-06-05T00:00:00Z,464493036098.3576
2024-06-06,2024-06-06T00:00:00Z,458189506444.9183
2024-06-07,2024-06-07T00:00:00Z,441797099038.7716
2024-06-08,2024-06-08T00:00:00Z,442232056395.123
2024-06-09,2024-06-09T00:00:00Z,445215289992.272
2024-06-10,2024-06-10T00:00:00Z,440619795131.2783
2024-06-11,2024-06-11T00:00:00Z,420218490565.2029
2024-06-12,2024-06-12T00:00:00Z,427751247090.986
2024-06-13,2024-06-13T00:00:00Z,416833211733.392
2024-06-14,2024-06-14T00:00:00Z,418288690917.4847
2024-06-15,2024-06-15T00:00:00Z,428776013528.8311
2024-06-16,2024-06-16T00:00:00Z,435433270667.85706
2024-06-17,2024-06-17T00:00:00Z,421920915161.0768
2024-06-18,2024-06-18T00:00:00Z,418535005786.191
2024-06-19,2024-06-19T00:00:00Z,427811206652.4769
2024-06-20,2024-06-20T00:00:00Z,422014482030.0021
2024-06-21,2024-06-21T00:00:00Z,422776150439.0529
2024-06-22,2024-06-22T00:00:00Z,420059518806.7672
2024-06-23,2024-06-23T00:00:00Z,411043397874.1391
2024-06-24,2024-06-24T00:00:00Z,402867761827.68274
2024-06-25,2024-06-25T00:00:00Z,407942407359.71545
2024-06-26,2024-06-26T00:00:00Z,405101292698.0068
2024-06-27,2024-06-27T00:00:00Z,414627535638.5226
2024-06-28,2024-06-28T00:00:00Z,405841995533.6855
2024-06-29,2024-06-29T00:00:00Z,406001188688.8188
2024-06-30,2024-06-30T00:00:00Z,412962474255.7264
2024-07-01,2024-07-01T00:00:00Z,413614162085.5325
2024-07-02,2024-07-02T00:00:00Z,411136233232.1279
2024-07-03,2024-07-03T00:00:00Z,395994219854.7364
2024-07-04,2024-07-04T00:00:00Z,367730776714.0104
2024-07-05,2024-07-05T00:00:00Z,358407911206.013
2024-07-06,2024-07-06T00:00:00Z,368647264541.233
2024-07-07,2024-07-07T00:00:00Z,352324357288.4304
2024-07-08,2024-07-08T00:00:00Z,362895971786.2424
2024-07-09,2024-07-09T00:00:00Z,368623506727.8803
2024-07-10,2024-07-10T00:00:00Z,372733220115.8192
2024-07-11,2024-07-11T00:00:00Z,372599829004.1556
2024-07-12,2024-07-12T00:00:00Z,376778411534.31903
2024-07-13,2024-07-13T00:00:00Z,381828693415.9738
2024-07-14,2024-07-14T00:00:00Z,390151605353.1655
2024-07-15,2024-07-15T00:00:00Z,418863915754.2219
2024-07-16,2024-07-16T00:00:00Z,414280018839.35657
2024-07-17,2024-07-17T00:00:00Z,407249939875.6068
2024-07-18,2024-07-18T00:00:00Z,411877579796.2454
2024-07-19,2024-07-19T00:00:00Z,421318297854.3212
2024-07-20,2024-07-20T00:00:00Z,422915971180.254
2024-07-21,2024-07-21T00:00:00Z,425120660894.7159
2024-07-22,2024-07-22T00:00:00Z,413612001419.1562
2024-07-23,2024-07-23T00:00:00Z,418721262790.5428
2024-07-24,2024-07-24T00:00:00Z,401043089621.3359
2024-07-25,2024-07-25T00:00:00Z,381751179990.6656
2024-07-26,2024-07-26T00:00:00Z,393761062505.8413
2024-07-27,2024-07-27T00:00:00Z,390683590081.5666
2024-07-28,2024-07-28T00:00:00Z,393217225201.521
2024-07-29,2024-07-29T00:00:00Z,398951612075.2131
2024-07-30,2024-07-30T00:00:00Z,394294566621.3273
2024-07-31,2024-07-31T00:00:00Z,388715813881.4266
2024-08-01,2024-08-01T00:00:00Z,385148540109.4034
2024-08-02,2024-08-02T00:00:00Z,359443978460.3004
2024-08-03,2024-08-03T00:00:00Z,349032209911.12415
2024-08-04,2024-08-04T00:00:00Z,323364915624.93976
2024-08-05,2024-08-05T00:00:00Z,290987524164.4096
2024-08-06,2024-08-06T00:00:00Z,296036312885.43604
2024-08-07,2024-08-07T00:00:00Z,281767120368.744
2024-08-08,2024-08-08T00:00:00Z,322646262323.0419
2024-08-09,2024-08-09T00:00:00Z,312554837604.1993
2024-08-10,2024-08-10T00:00:00Z,313891188281.07983
2024-08-11,2024-08-11T00:00:00Z,307347833297.9364
2024-08-12,2024-08-12T00:00:00Z,327483494186.4888
2024-08-13,2024-08-13T00:00:00Z,325048251640.1269
2024-08-14,2024-08-14T00:00:00Z,320100714647.4861
2024-08-15,2024-08-15T00:00:00Z,309119280908.3668
2024-08-16,2024-08-16T00:00:00Z,311864025965.767
2024-08-17,2024-08-17T00:00:00Z,314482553757.08594
2024-08-18,2024-08-18T00:00:00Z,314239685209.77203
2024-08-19,2024-08-19T00:00:00Z,317175811762.9647
2024-08-20,2024-08-20T00:00:00Z,309505848800.1139
2024-08-21,2024-08-21T00:00:00Z,316497537814.45233
2024-08-22,2024-08-22T00:00:00Z,315511305208.0283
2024-08-23,2024-08-23T00:00:00Z,332387603913.1073
2024-08-24,2024-08-24T00:00:00Z,333032900831.0743
2024-08-25,2024-08-25T00:00:00Z,330399458042.1618
2024-08-26,2024-08-26T00:00:00Z,322486950671.2833
2024-08-27,2024-08-27T00:00:00Z,295646826368.4167
2024-08-28,2024-08-28T00:00:00Z,304185909641.87573
2024-08-29,2024-08-29T00:00:00Z,304123120278.6512
2024-08-30,2024-08-30T00:00:00Z,303866601789.0902
2024-08-31,2024-08-31T00:00:00Z,302354693298.15454
2024-09-01,2024-09-01T00:00:00Z,291879031479.9676
2024-09-02,2024-09-02T00:00:00Z,305373542783.0944
2024-09-03,2024-09-03T00:00:00Z,291781700862.61816
2024-09-04,2024-09-04T00:00:00Z,294871035563.7083
2024-09-05,2024-09-05T00:00:00Z,284997586279.37415
2024-09-06,2024-09-06T00:00:00Z,267750202410.13672
2024-09-07,2024-09-07T00:00:00Z,273576775714.537
2024-09-08,2024-09-08T00:00:00Z,276447341989.9198
2024-09-09,2024-09-09T00:00:00Z,283934958831.0357
2024-09-10,2024-09-10T00:00:00Z,287413047139.88763
2024-09-11,2024-09-11T00:00:00Z,281659957017.20233
2024-09-12,2024-09-12T00:00:00Z,284221217368.6608
2024-09-13,2024-09-13T00:00:00Z,293577482680.45746
2024-09-14,2024-09-14T00:00:00Z,291010327004.97644
2024-09-15,2024-09-15T00:00:00Z,278753170793.2963
2024-09-16,2024-09-16T00:00:00Z,276276533144.9449
2024-09-17,2024-09-17T00:00:00Z,281855759117.4763
2024-09-18,2024-09-18T00:00:00Z,285811219556.14526
2024-09-19,2024-09-19T00:00:00Z,296708917091.1717
2024-09-20,2024-09-20T00:00:00Z,308298768427.97766
2024-09-21,2024-09-21T00:00:00Z,314503580562.8119
2024-09-22,2024-09-22T00:00:00Z,310739357166.36865
2024-09-23,2024-09-23T00:00:00Z,318641470826.3172
2024-09-24,2024-09-24T00:00:00Z,319355065395.13275
2024-09-25,2024-09-25T00:00:00Z,310532380577.7723
2024-09-26,2024-09-26T00:00:00Z,316802837286.4273
2024-09-27,2024-09-27T00:00:00Z,324341459251.20526
2024-09-28,2024-09-28T00:00:00Z,322026624234.816
2024-09-29,2024-09-29T00:00:00Z,319897204092.8069
2024-09-30,2024-09-30T00:00:00Z,313185828445.8916
2024-10-01,2024-10-01T00:00:00Z,294659700426.29004
2024-10-02,2024-10-02T00:00:00Z,284556372969.1926
2024-10-03,2024-10-03T00:00:00Z,282862022857.606
2024-10-04,2024-10-04T00:00:00Z,290637939370.5521
2024-10-05,2024-10-05T00:00:00Z,290668640236.5404
2024-10-06,2024-10-06T00:00:00Z,293727277544.81915
2024-10-07,2024-10-07T00:00:00Z,291621693493.9354
2024-10-08,2024-10-08T00:00:00Z,293781950442.9116
2024-10-09,2024-10-09T00:00:00Z,285353800644.427
2024-10-10,2024-10-10T00:00:00Z,287177644432.8682
2024-10-11,2024-10-11T00:00:00Z,293668122846.37964
2024-10-12,2024-10-12T00:00:00Z,298113794343.87274
2024-10-13,2024-10-13T00:00:00Z,297157972246.8519
2024-10-14,2024-10-14T00:00:00Z,316545086037.3159
2024-10-15,2024-10-15T00:00:00Z,313886344962.9925
2024-10-16,2024-10-16T00:00:00Z,314280739987.64044
2024-10-17,2024-10-17T00:00:00Z,313630283868.70575
2024-10-18,2024-10-18T00:00:00Z,318117997504.6288
2024-10-19,2024-10-19T00:00:00Z,318813339873.22845
2024-10-20,2024-10-20T00:00:00Z,330722383397.96155
2024-10-21,2024-10-21T00:00:00Z,320893184062.33954
2024-10-22,2024-10-22T00:00:00Z,315555532711.08014
2024-10-23,2024-10-23T00:00:00Z,303646624952.71625
2024-10-24,2024-10-24T00:00:00Z,305101903921.84155
2024-10-25,2024-10-25T00:00:00Z,293285851566.78284
2024-10-26,2024-10-26T00:00:00Z,298529402826.77826
2024-10-27,2024-10-27T00:00:00Z,301571051751.1738
2024-10-28,2024-10-28T00:00:00Z,308918037644.5331
2024-10-29,2024-10-29T00:00:00Z,317531840102.14307
2024-10-30,2024-10-30T00:00:00Z,320023847014.98645
2024-10-31,2024-10-31T00:00:00Z,302824866169.4134
2024-11-01,2024-11-01T00:00:00Z,302283510194.2454
2024-11-02,2024-11-02T00:00:00Z,300157907455.39655
2024-11-03,2024-11-03T00:00:00Z,295892882324.20166
2024-11-04,2024-11-04T00:00:00Z,288637432386.7891
2024-11-05,2024-11-05T00:00:00Z,291763682214.7835
2024-11-06,2024-11-06T00:00:00Z,328038980672.40674
2024-11-07,2024-11-07T00:00:00Z,348860202181.4188
2024-11-08,2024-11-08T00:00:00Z,356879681053.4559
2024-11-09,2024-11-09T00:00:00Z,376702623045.43823
2024-11-10,2024-11-10T00:00:00Z,383675829348.3596
2024-11-11,2024-11-11T00:00:00Z,406408135142.10913
2024-11-12,2024-11-12T00:00:00Z,391013545087.7416
2024-11-13,2024-11-13T00:00:00Z,384248420007.8377
2024-11-14,2024-11-14T00:00:00Z,368381054156.6951
2024-11-15,2024-11-15T00:00:00Z,372176725069.24347
2024-11-16,2024-11-16T00:00:00Z,377323712592.1447
2024-11-17,2024-11-17T00:00:00Z,370527415469.0836
2024-11-18,2024-11-18T00:00:00Z,386499771212.8292
2024-11-19,2024-11-19T00:00:00Z,374607468821.9055
2024-11-20,2024-11-20T00:00:00Z,369918617340.8384
2024-11-21,2024-11-21T00:00:00Z,404560107858.5989
2024-11-22,2024-11-22T00:00:00Z,401085240925.19385
2024-11-23,2024-11-23T00:00:00Z,409125153161.8942
2024-11-24,2024-11-24T00:00:00Z,405251882360.3803
2024-11-25,2024-11-25T00:00:00Z,411155298719.3689
2024-11-26,2024-11-26T00:00:00Z,400582971206.7939
2024-11-27,2024-11-27T00:00:00Z,440397874475.8091
2024-11-28,2024-11-28T00:00:00Z,431056985542.1667
2024-11-29,2024-11-29T00:00:00Z,432827318712.94586
2024-11-30,2024-11-30T00:00:00Z,446369619334.70166
2024-12-01,2024-12-01T00:00:00Z,446874310838.816
2024-12-02,2024-12-02T00:00:00Z,438971122068.778
2024-12-03,2024-12-03T00:00:00Z,435709846766.8487
2024-12-04,2024-12-04T00:00:00Z,462928512179.6382
2024-12-05,2024-12-05T00:00:00Z,456345326241.81305
2024-12-06,2024-12-06T00:00:00Z,482379929252.1393
2024-12-07,2024-12-07T00:00:00Z,481789740762.9684
2024-12-08,2024-12-08T00:00:00Z,482634252835.8364
2024-12-09,2024-12-09T00:00:00Z,447365701663.6661
