date,Short Liquidations
2019-05-08,1806.969347
2019-05-09,4928.059493000001
2019-05-10,6337.930516
2019-05-11,69070.33234000001
2019-05-12,4100.600996499999
2019-05-13,10814.344078499998
2019-05-14,10221.6780375
2019-05-15,39094.8347635
2019-05-16,56927.371334
2019-05-17,8355.0628955
2019-05-18,1798.3359775
2019-05-19,12834.929576
2019-05-20,2634.299823
2019-05-21,4920.286966
2019-05-22,558.2585275
2019-05-23,2768.7143825000003
2019-05-24,2590.4502125
2019-05-25,2879.73014696
2019-05-26,13075.8333188
2019-05-27,6125.16553986
2019-05-28,751.2707036600001
2019-05-29,1416.39459295
2019-05-30,13959.75884693
2019-05-31,4931.9889127
2019-06-01,3531.17673705
2019-06-02,830.51809712
2019-06-03,904.28518543
2019-06-04,1402.22633691
2019-06-05,2607.33150654
2019-06-06,2306.59315858
2019-06-07,1697.62394595
2019-06-08,118.81361
2019-06-09,534.3621944299999
2019-06-10,9864.15262883
2019-06-11,3198.41041743
2019-06-12,12915.68263703
2019-06-13,290.1738665
2019-06-14,6293.31724226
2019-06-15,7023.393346930001
2019-06-16,2737.8348349000003
2019-06-17,1014.46262583
2019-06-18,17.31576
2019-06-19,176.61576489
2019-06-20,2829.78749155
2019-06-21,20857.67393178
2019-06-22,15500.88684294
2019-06-23,1862.62884138
2019-06-24,1586.4342157499998
2019-06-25,221.96477875
2019-06-26,35526.82563837
2019-06-27,1618.8190062
2019-06-28,3928.22299976
2019-06-29,3343.84278993
2019-06-30,265.55111861
2019-07-01,741.1512438300001
2019-07-02,3299.84579466
2019-07-03,1358.46962923
2019-07-04,3.5450548800000004
2019-07-05,2486.55168003
2019-07-06,1172.2693073
2019-07-07,5147.20281808
2019-07-08,628.2565669300001
2019-07-09,1557.33655555
2019-07-10,142.21798127
2019-07-11,721.2429415299999
2019-07-12,1577.10034151
2019-07-13,637.98379487
2019-07-14,14583.27309839
2019-07-15,7869.077446810001
2019-07-16,1693.91674992
2019-07-17,12325.93310457
2019-07-18,7723.365715530001
2019-07-19,485.69282337
2019-07-20,2409.0989015200003
2019-07-21,2289.34227191
2019-07-22,241.64004952
2019-07-23,1635.3936976900002
2019-07-24,5298.534444249999
2019-07-25,24668.4753306
2019-07-26,773.4542685
2019-07-27,1139.8038345700002
2019-07-28,1288.457902
2019-07-29,146.32704085999998
2019-07-30,745.3836497
2019-07-31,3067.67709204
2019-08-01,326.42482228
2019-08-02,5534.21396352
2019-08-03,2808.16313487
2019-08-04,131.64651205
2019-08-05,12924.72709507
2019-08-06,1320.06499586
2019-08-07,772.70950292
2019-08-08,81.55482430999999
2019-08-09,1.1758
2019-08-10,478.67400606
2019-08-11,1935.59360074
2019-08-12,0.0
2019-08-13,373.984577
2019-08-14,299.63015405000004
2019-08-15,2268.1324947800003
2019-08-16,2321.5191696
2019-08-17,682.61687762
2019-08-18,8186.55190007
2019-08-19,5677.836069999999
2019-08-20,151.1083425
2019-08-21,774.1161821900001
2019-08-22,3226.94513386
2019-08-23,1260.68414167
2019-08-24,132.10942
2019-08-25,106.94715352
2019-08-26,778.00256913
2019-08-27,278.61841400000003
2019-08-28,608.51038944
2019-08-29,2230.03662777
2019-08-30,489.00034303
2019-08-31,2667.6824218599995
2019-09-01,84.73453088000001
2019-09-02,7507.65687742
2019-09-03,2643.84242237
2019-09-04,28.055631
2019-09-05,472.07003619
2019-09-06,648.10406736
2019-09-07,4744.94563003
2019-09-08,6335.7043599
2019-09-09,1962.90316261
2019-09-10,189.7628715
2019-09-11,637.8931129
2019-09-12,1117.18469694
2019-09-13,54.9167205
2019-09-14,8542.823565570001
2019-09-15,1730.77712336
2019-09-16,11897.75353656
2019-09-17,37745.319628360005
2019-09-18,12330.53348075
2019-09-19,22162.58939401
2019-09-20,1739.89288619
2019-09-21,3710.05554467
2019-09-22,708.2066417799999
2019-09-23,926.07042985
2019-09-24,29974.14739793
2019-09-25,5237.62964748
2019-09-26,4153.34232512
2019-09-27,8482.17164584
2019-09-28,4736.81123884
2019-09-29,3649.5751581
2019-09-30,11000.30386828
2019-10-01,3411.49290298
2019-10-02,2548.45735439
2019-10-03,136.52606373
2019-10-04,5413.68937331
2019-10-05,419.45856864
2019-10-06,460.151865
2019-10-07,9146.17251456
2019-10-08,2663.43461562
2019-10-09,28503.40809283
2019-10-10,581.6014055
2019-10-11,6294.96146075
2019-10-12,189.5739875
2019-10-13,556.74196304
2019-10-14,3048.59250287
2019-10-15,1664.71071455
2019-10-16,188.99924636000003
2019-10-17,935.14498325
2019-10-18,3143.34145333
2019-10-19,192.83684788
2019-10-20,2018.19494465
2019-10-21,1170.70237793
2019-10-22,539.3353
2019-10-23,2306.4847070600003
2019-10-24,1098.00513985
2019-10-25,42440.56532048
2019-10-26,36212.76348762
2019-10-27,2257.41053961
2019-10-28,486.60888139
2019-10-29,2879.92293362
2019-10-30,143.50987475
2019-10-31,3273.2986850300003
2019-11-01,728.7513015
2019-11-02,578.62076416
2019-11-03,167.47314500000002
2019-11-04,7588.77791879
2019-11-05,4005.66296021
2019-11-06,4091.76926383
2019-11-07,46.35743709
2019-11-08,1303.97464347
2019-11-09,155.75707707
2019-11-10,4792.7819605
2019-11-11,2.6121
2019-11-12,235.05801013
2019-11-13,2311.13696009
2019-11-14,29.06476649
2019-11-15,1145.37861072
2019-11-16,90.49888747
2019-11-17,3167.6442365600005
2019-11-18,25.255904
2019-11-19,34.52455957
2019-11-20,168.32440795
2019-11-21,1113.55188012
2019-11-22,7595.90678079
2019-11-23,2410.6411723600004
2019-11-24,65.51922495
2019-11-25,11306.88642994
2019-11-26,2003.65968329
2019-11-27,4041.57515213
2019-11-28,713.68472927
2019-11-29,1869.44832114
2019-11-30,372.717533
2019-12-01,1439.60633463
2019-12-02,25.3180495
2019-12-03,56.3647675
2019-12-04,6662.5636982900005
2019-12-05,2457.82526641
2019-12-06,440.20618067
2019-12-07,83.301
2019-12-08,4508.19596831
2019-12-09,68.394575
2019-12-10,0.1
2019-12-11,42.956
2019-12-12,759.98862103
2019-12-13,10.369
2019-12-14,23.085
2019-12-15,688.43762411
2019-12-16,5321.8350528
2019-12-17,734.12254303
2019-12-18,36691.37532906
2019-12-19,937.4103387
2019-12-20,356.970914
2019-12-21,0.008
2019-12-22,6920.26404082
2019-12-23,3395.84662468
2019-12-24,1079.7038765800005
2019-12-25,871.7417346899999
2019-12-26,6279.57995692
2019-12-27,1929.98962361
2019-12-28,1251.7656032
2019-12-29,24008.01476273
2019-12-30,733.7654944000001
2019-12-31,1221.9433390000002
2020-01-01,3945.94249383
2020-01-02,13.772
2020-01-03,10534.27514384
2020-01-04,1118.57459381
2020-01-05,2533.76926528
2020-01-06,16760.54478832
2020-01-07,3367.07912341
2020-01-08,10209.215801310002
2020-01-09,525.09453767
2020-01-10,10456.72971384
2020-01-11,6137.6985105700005
2020-01-12,779.9265239700001
2020-01-13,146.22459417
2020-01-14,79355.66883459002
2020-01-15,5759.06474471
2020-01-16,1542.6661324600002
2020-01-17,12747.61003495
2020-01-18,9986.69950616
2020-01-19,1458.12411917
2020-01-20,1855.77919953
2020-01-21,700.80708157
2020-01-22,1529.51968443
2020-01-23,270.25053273000003
2020-01-24,2732.43575678
2020-01-25,453.951897
2020-01-26,3546.52936839
2020-01-27,5358.99938042
2020-01-28,9745.99003797
2020-01-29,1821.72216185
2020-01-30,11073.131876030002
2020-01-31,152.27232
2020-02-01,1203.44693706
2020-02-02,12291.8504278
2020-02-03,4832.635638669999
2020-02-04,214.15064859
2020-02-05,38883.23770798
2020-02-06,18412.10165933
2020-02-07,22369.34024711
2020-02-08,9440.46846426
2020-02-09,6544.2379917200005
2020-02-10,1038.59065445
2020-02-11,31983.84422031
2020-02-12,105551.69611008
2020-02-13,16546.92018841
2020-02-14,20427.54407201
2020-02-15,7629.419353990001
2020-02-16,13810.82338482
2020-02-17,14371.024468970005
2020-02-18,26673.49836131
2020-02-19,5235.69950392
2020-02-20,8311.9365914
2020-02-21,6846.18321324
2020-02-22,477.30396495
2020-02-23,8478.65052694
2020-02-24,1799.1446097199998
2020-02-25,2612.5951124000003
2020-02-26,5942.5797587100005
2020-02-27,11656.40265206
2020-02-28,10158.68494267
2020-02-29,5758.56470243
2020-03-01,6907.3600268400005
2020-03-02,8823.74398971
2020-03-03,1156.4228096
2020-03-04,788.3883500000001
2020-03-05,5201.1633371200005
2020-03-06,16353.24763846
2020-03-07,8752.24370232
2020-03-08,6368.82923425
2020-03-09,17027.851492489997
2020-03-10,4145.50616158
2020-03-11,3936.8929093399993
2020-03-12,82498.78093866
2020-03-13,78410.90481984001
2020-03-14,3503.16045801
2020-03-15,10881.33970693
2020-03-16,24567.82414015
2020-03-17,13219.29666495
2020-03-18,4111.76294712
2020-03-19,53483.149388459984
2020-03-20,23104.43725179
2020-03-21,5261.441587679999
2020-03-22,2150.64530922
2020-03-23,14468.14896954
2020-03-24,7076.0354007900005
2020-03-25,2033.59561081
2020-03-26,1766.49697516
2020-03-27,1161.37917638
2020-03-28,4626.715407340001
2020-03-29,218.70960399
2020-03-30,7510.14746391
2020-03-31,1393.020162
2020-04-01,5154.481573980001
2020-04-02,24094.77270436
2020-04-03,2967.3595555199995
2020-04-04,2361.4158436400003
2020-04-05,595.6971703599999
2020-04-06,53061.16843523999
2020-04-07,21555.529006260003
2020-04-08,6820.668263
2020-04-09,2392.65478891
2020-04-10,3325.8573060500003
2020-04-11,1080.9634695
