Datetime,Fees USD (Total)
2013-09-23T00:00:00Z,4864.44215558
2013-09-22T00:00:00Z,3233.43015485
2013-09-21T00:00:00Z,3299.85173484
2013-09-20T00:00:00Z,3349.68948008
2013-09-19T00:00:00Z,11584.20513371
2013-09-18T00:00:00Z,13692.73944279
2013-09-17T00:00:00Z,38419.09232832
2013-09-16T00:00:00Z,5178.04132775
2013-09-15T00:00:00Z,3443.73383526
2013-09-14T00:00:00Z,2555.25541609
2013-09-13T00:00:00Z,2675.14696883
2013-09-12T00:00:00Z,3849.53824965
2013-09-11T00:00:00Z,2771.68471823
2013-09-10T00:00:00Z,3129.42617988
2013-09-09T00:00:00Z,3647.22678237
2013-09-08T00:00:00Z,3102.3098102
2013-09-07T00:00:00Z,2908.17950428
2013-09-06T00:00:00Z,4060.93928125
2013-09-05T00:00:00Z,3968.92745929
2013-09-04T00:00:00Z,3431.01407657
2013-09-03T00:00:00Z,4054.6485762
2013-09-02T00:00:00Z,6200.42808054
2013-09-01T00:00:00Z,3251.43433101
2013-08-31T00:00:00Z,3992.9265124
2013-08-30T00:00:00Z,5270.31837968
2013-08-29T00:00:00Z,3207.07425247
2013-08-28T00:00:00Z,30863.16960838
2013-08-27T00:00:00Z,4628.43450181
2013-08-26T00:00:00Z,4563.51556969
2013-08-25T00:00:00Z,3367.76075073
2013-08-24T00:00:00Z,3000.70172214
2013-08-23T00:00:00Z,3659.69168733
2013-08-22T00:00:00Z,4313.97413243
2013-08-21T00:00:00Z,3448.5674908
2013-08-20T00:00:00Z,3544.57706499
2013-08-19T00:00:00Z,4964.22889304
2013-08-18T00:00:00Z,4550.89253339
2013-08-17T00:00:00Z,2848.62697051
2013-08-16T00:00:00Z,4580.4133643
2013-08-15T00:00:00Z,6260.57506157
2013-08-14T00:00:00Z,4389.84954596
2013-08-13T00:00:00Z,2855.4116719
2013-08-12T00:00:00Z,2386.87180341
2013-08-11T00:00:00Z,3072.08884104
2013-08-10T00:00:00Z,2757.48872268
2013-08-09T00:00:00Z,4088.7232187
2013-08-08T00:00:00Z,4686.28133434
2013-08-07T00:00:00Z,3081.36112024
2013-08-06T00:00:00Z,4078.43731294
2013-08-05T00:00:00Z,2713.59299032
2013-08-04T00:00:00Z,3029.41411879
2013-08-03T00:00:00Z,2542.05471917
2013-08-02T00:00:00Z,2825.32877964
2013-08-01T00:00:00Z,3715.87029637
2013-07-31T00:00:00Z,4886.05222505
2013-07-30T00:00:00Z,3554.44374596
2013-07-29T00:00:00Z,2824.56480013
2013-07-28T00:00:00Z,2148.84826471
2013-07-27T00:00:00Z,2862.20670387
2013-07-26T00:00:00Z,1833.70053476
2013-07-25T00:00:00Z,3018.33293606
2013-07-24T00:00:00Z,3121.48271006
2013-07-23T00:00:00Z,1859.6137197
2013-07-22T00:00:00Z,2821.01603509
2013-07-21T00:00:00Z,2089.62226455
2013-07-20T00:00:00Z,1983.29075028
2013-07-19T00:00:00Z,1787.35963816
2013-07-18T00:00:00Z,3170.9695509
2013-07-17T00:00:00Z,3083.69971616
2013-07-16T00:00:00Z,3328.57071066
2013-07-15T00:00:00Z,2060.77403564
2013-07-14T00:00:00Z,2104.54559003
2013-07-13T00:00:00Z,3012.9321463
2013-07-12T00:00:00Z,2829.84882209
2013-07-11T00:00:00Z,3031.75121413
2013-07-10T00:00:00Z,2044.249839
2013-07-09T00:00:00Z,2561.46722139
2013-07-08T00:00:00Z,2432.57748262
2013-07-07T00:00:00Z,1238.6004985
2013-07-06T00:00:00Z,2039.38475583
2013-07-05T00:00:00Z,2362.23612918
2013-07-04T00:00:00Z,1827.24290318
2013-07-03T00:00:00Z,2409.93629616
2013-07-02T00:00:00Z,3048.4986838
2013-07-01T00:00:00Z,2111.45977377
2013-06-30T00:00:00Z,2597.32999505
2013-06-29T00:00:00Z,2186.58928237
2013-06-28T00:00:00Z,4440.89319272
2013-06-27T00:00:00Z,3009.88372041
2013-06-26T00:00:00Z,3974.67517988
2013-06-25T00:00:00Z,3362.72208875
2013-06-24T00:00:00Z,3877.9332407
2013-06-23T00:00:00Z,3297.0331213
2013-06-22T00:00:00Z,5580.21535982
2013-06-21T00:00:00Z,4391.50731977
2013-06-20T00:00:00Z,7400.72941703
2013-06-19T00:00:00Z,3937.31292829
2013-06-18T00:00:00Z,3930.641854
2013-06-17T00:00:00Z,3685.55246822
2013-06-16T00:00:00Z,3127.89991091
2013-06-15T00:00:00Z,3296.66629791
2013-06-14T00:00:00Z,3637.09859211
2013-06-13T00:00:00Z,4367.5855716
2013-06-12T00:00:00Z,4585.80446589
2013-06-11T00:00:00Z,5050.13047032
2013-06-10T00:00:00Z,3534.65923191
2013-06-09T00:00:00Z,3569.08963343
2013-06-08T00:00:00Z,5049.96737189
2013-06-07T00:00:00Z,4473.77153622
2013-06-06T00:00:00Z,4958.05304039
2013-06-05T00:00:00Z,7244.08138341
2013-06-04T00:00:00Z,6557.10258847
2013-06-03T00:00:00Z,7073.88087011
2013-06-02T00:00:00Z,6017.72447235
2013-06-01T00:00:00Z,5289.7514315
2013-05-31T00:00:00Z,5752.33720944
2013-05-30T00:00:00Z,6122.69675051
2013-05-29T00:00:00Z,6650.03191669
2013-05-28T00:00:00Z,6892.19011894
2013-05-27T00:00:00Z,6321.45114051
2013-05-26T00:00:00Z,4083.61878126
2013-05-25T00:00:00Z,6084.54673339
2013-05-24T00:00:00Z,6100.56933098
2013-05-23T00:00:00Z,6795.68822119
2013-05-22T00:00:00Z,5893.80711086
2013-05-21T00:00:00Z,5479.54873306
2013-05-20T00:00:00Z,5133.16284088
2013-05-19T00:00:00Z,5553.12389157
2013-05-18T00:00:00Z,4650.35061851
2013-05-17T00:00:00Z,6408.90290275
2013-05-16T00:00:00Z,8680.393598
2013-05-15T00:00:00Z,6668.58302056
2013-05-14T00:00:00Z,6745.06720483
2013-05-13T00:00:00Z,6834.30623356
2013-05-12T00:00:00Z,6515.68156486
2013-05-11T00:00:00Z,7159.91745445
2013-05-10T00:00:00Z,7496.81881108
2013-05-09T00:00:00Z,7356.08190602
2013-05-08T00:00:00Z,5895.75557977
2013-05-07T00:00:00Z,5022.80295533
2013-05-06T00:00:00Z,6257.02186229
2013-05-05T00:00:00Z,4171.01359611
2013-05-04T00:00:00Z,4795.84671168
2013-05-03T00:00:00Z,4130.53976492
2013-05-02T00:00:00Z,5790.55766133
2013-05-01T00:00:00Z,5178.83230355
2013-04-30T00:00:00Z,6519.06570745
2013-04-29T00:00:00Z,6402.6819726
2013-04-28T00:00:00Z,4347.1025941
2013-04-27T00:00:00Z,5218.35554639
2013-04-26T00:00:00Z,5465.25397831
2013-04-25T00:00:00Z,9145.55748326
2013-04-24T00:00:00Z,9513.21038235
2013-04-23T00:00:00Z,8234.80995907
2013-04-22T00:00:00Z,5712.90345396
2013-04-21T00:00:00Z,4051.90840428
2013-04-20T00:00:00Z,5597.81725483
2013-04-19T00:00:00Z,6581.49365606
2013-04-18T00:00:00Z,4008.78582754
2013-04-17T00:00:00Z,6984.47781065
2013-04-16T00:00:00Z,3451.58199982
2013-04-15T00:00:00Z,6973.35525396
2013-04-14T00:00:00Z,5304.63811108
2013-04-13T00:00:00Z,4399.59793595
2013-04-12T00:00:00Z,5020.07226858
2013-04-11T00:00:00Z,8939.52544895
2013-04-10T00:00:00Z,14280.21783019
2013-04-09T00:00:00Z,10536.82704772
2013-04-08T00:00:00Z,8408.85453973
2013-04-07T00:00:00Z,8215.01380895
2013-04-06T00:00:00Z,5535.17516866
2013-04-05T00:00:00Z,7879.52470209
2013-04-04T00:00:00Z,10173.2638183
2013-04-03T00:00:00Z,9168.50550542
2013-04-02T00:00:00Z,6548.49147777
2013-04-01T00:00:00Z,4269.76481699
2013-03-31T00:00:00Z,4265.85367333
2013-03-30T00:00:00Z,5907.41202062
2013-03-29T00:00:00Z,5495.19410147
2013-03-28T00:00:00Z,5271.04082889
2013-03-27T00:00:00Z,5337.99376771
2013-03-26T00:00:00Z,3558.68462106
2013-03-25T00:00:00Z,3265.63701
2013-03-24T00:00:00Z,2904.90689931
2013-03-23T00:00:00Z,3384.64933477
2013-03-22T00:00:00Z,4734.95415252
2013-03-21T00:00:00Z,3585.74254373
2013-03-20T00:00:00Z,2391.92661823
2013-03-19T00:00:00Z,3054.83703102
2013-03-18T00:00:00Z,1952.16910512
2013-03-17T00:00:00Z,1502.44942434
2013-03-16T00:00:00Z,1477.61002423
2013-03-15T00:00:00Z,3052.51777716
2013-03-14T00:00:00Z,2480.80972084
2013-03-13T00:00:00Z,2472.54092976
2013-03-12T00:00:00Z,2951.95104076
2013-03-11T00:00:00Z,2416.07874078
2013-03-10T00:00:00Z,2819.8838879
2013-03-09T00:00:00Z,2441.62715653
2013-03-08T00:00:00Z,2103.92154591
2013-03-07T00:00:00Z,2589.98170788
2013-03-06T00:00:00Z,6451.14784892
2013-03-05T00:00:00Z,2072.54925309
2013-03-04T00:00:00Z,1997.08191333
2013-03-03T00:00:00Z,1551.43472072
2013-03-02T00:00:00Z,1752.39234231
2013-03-01T00:00:00Z,2346.38890859
2013-02-28T00:00:00Z,2026.59435687
2013-02-27T00:00:00Z,1685.42826965
2013-02-26T00:00:00Z,1770.28734253
2013-02-25T00:00:00Z,2025.50415276
2013-02-24T00:00:00Z,1345.81137066
2013-02-23T00:00:00Z,1435.76328167
2013-02-22T00:00:00Z,1610.60374581
2013-02-21T00:00:00Z,1531.76474915
2013-02-20T00:00:00Z,1479.9762901
2013-02-19T00:00:00Z,1365.36371053
2013-02-18T00:00:00Z,1215.16193607
2013-02-17T00:00:00Z,1255.38206337
2013-02-16T00:00:00Z,1381.94932208
2013-02-15T00:00:00Z,1553.02329458
2013-02-14T00:00:00Z,1182.81799965
2013-02-13T00:00:00Z,1358.26334611
2013-02-12T00:00:00Z,1220.25575057
2013-02-11T00:00:00Z,1202.5934891
2013-02-10T00:00:00Z,1083.63218747
2013-02-09T00:00:00Z,1067.63812744
2013-02-08T00:00:00Z,1116.27912962
2013-02-07T00:00:00Z,1075.64932846
2013-02-06T00:00:00Z,682.93704114
2013-02-05T00:00:00Z,872.58916165
2013-02-04T00:00:00Z,923.85751979
2013-02-03T00:00:00Z,1071.80833346
2013-02-02T00:00:00Z,1450.40861227
2013-02-01T00:00:00Z,1071.80958741
2013-01-31T00:00:00Z,975.58114772
2013-01-30T00:00:00Z,687.39921222
2013-01-29T00:00:00Z,968.79062661
2013-01-28T00:00:00Z,807.7483755
2013-01-27T00:00:00Z,850.33173592
2013-01-26T00:00:00Z,856.64287867
2013-01-25T00:00:00Z,720.66460619
2013-01-24T00:00:00Z,743.81635479
2013-01-23T00:00:00Z,777.14055115
2013-01-22T00:00:00Z,572.70755167
2013-01-21T00:00:00Z,497.33704425
2013-01-20T00:00:00Z,517.93012038
2013-01-19T00:00:00Z,992.22161542
2013-01-18T00:00:00Z,590.61343909
2013-01-17T00:00:00Z,587.03012964
2013-01-16T00:00:00Z,607.20533999
2013-01-15T00:00:00Z,478.39141891
2013-01-14T00:00:00Z,498.77157486
2013-01-13T00:00:00Z,552.97679404
2013-01-12T00:00:00Z,521.99650028
2013-01-11T00:00:00Z,601.30339632
2013-01-10T00:00:00Z,2169.01902515
2013-01-09T00:00:00Z,451.46387875
2013-01-08T00:00:00Z,445.36510373
2013-01-07T00:00:00Z,488.36038994
2013-01-06T00:00:00Z,469.08766627
2013-01-05T00:00:00Z,421.35198818
2013-01-04T00:00:00Z,519.79202844
2013-01-03T00:00:00Z,504.64148349
2013-01-02T00:00:00Z,425.86390582
2013-01-01T00:00:00Z,338.04488039
2012-12-31T00:00:00Z,329.9358066
2012-12-30T00:00:00Z,471.30779543
2012-12-29T00:00:00Z,400.39082452
2012-12-28T00:00:00Z,501.868852
2012-12-27T00:00:00Z,495.74776178
2012-12-26T00:00:00Z,393.83037148
2012-12-25T00:00:00Z,311.22971019
2012-12-24T00:00:00Z,375.17479743
2012-12-23T00:00:00Z,418.65610604
2012-12-22T00:00:00Z,546.93708742
2012-12-21T00:00:00Z,498.79706866
2012-12-20T00:00:00Z,421.6961389
2012-12-19T00:00:00Z,475.92589883
2012-12-18T00:00:00Z,532.21000647
2012-12-17T00:00:00Z,440.13381277
2012-12-16T00:00:00Z,370.03524065
2012-12-15T00:00:00Z,328.35562447
2012-12-14T00:00:00Z,436.70284754
2012-12-13T00:00:00Z,618.33947935
2012-12-12T00:00:00Z,392.25366055
2012-12-11T00:00:00Z,426.99756762
2012-12-10T00:00:00Z,413.60250418
2012-12-09T00:00:00Z,325.62221158
2012-12-08T00:00:00Z,346.07002061
2012-12-07T00:00:00Z,328.47542015
2012-12-06T00:00:00Z,414.26363051
2012-12-05T00:00:00Z,364.26325888
2012-12-04T00:00:00Z,377.58063288
2012-12-03T00:00:00Z,231.89021493
2012-12-02T00:00:00Z,190.18326047
2012-12-01T00:00:00Z,332.23475946
2012-11-30T00:00:00Z,283.09737781
2012-11-29T00:00:00Z,369.30219803
2012-11-28T00:00:00Z,538.28482846
2012-11-27T00:00:00Z,1000.60456276
2012-11-26T00:00:00Z,324.54759243
2012-11-25T00:00:00Z,368.39820849
2012-11-24T00:00:00Z,270.04911774
2012-11-23T00:00:00Z,328.36371069
2012-11-22T00:00:00Z,271.87928191
2012-11-21T00:00:00Z,362.37895319
2012-11-20T00:00:00Z,330.00772654
2012-11-19T00:00:00Z,329.73140732
2012-11-18T00:00:00Z,316.81820475
2012-11-17T00:00:00Z,301.86664566
2012-11-16T00:00:00Z,375.15704304
2012-11-15T00:00:00Z,354.31278339
2012-11-14T00:00:00Z,252.00138552
2012-11-13T00:00:00Z,224.8937789
2012-11-12T00:00:00Z,196.48322797
2012-11-11T00:00:00Z,189.52546607
2012-11-10T00:00:00Z,234.69611159
2012-11-09T00:00:00Z,209.8306395
2012-11-08T00:00:00Z,275.72420537
2012-11-07T00:00:00Z,319.37550644
2012-11-06T00:00:00Z,279.95174334
2012-11-05T00:00:00Z,276.91181355
2012-11-04T00:00:00Z,210.70446152
2012-11-03T00:00:00Z,199.57014209
2012-11-02T00:00:00Z,283.41151633
2012-11-01T00:00:00Z,213.72340431
2012-10-31T00:00:00Z,257.17211562
2012-10-30T00:00:00Z,257.87586912
2012-10-29T00:00:00Z,184.168351
2012-10-28T00:00:00Z,135.98061434
2012-10-27T00:00:00Z,128.71572019
2012-10-26T00:00:00Z,185.59578667
2012-10-25T00:00:00Z,181.05674631
2012-10-24T00:00:00Z,248.19245507
2012-10-23T00:00:00Z,244.6759785
2012-10-22T00:00:00Z,295.3840034
2012-10-21T00:00:00Z,288.32834192
2012-10-20T00:00:00Z,210.90979506
2012-10-19T00:00:00Z,185.13430961
2012-10-18T00:00:00Z,203.33608974
2012-10-17T00:00:00Z,788.51526331
2012-10-16T00:00:00Z,296.37119674
2012-10-15T00:00:00Z,257.1955417
2012-10-14T00:00:00Z,200.91997477
2012-10-13T00:00:00Z,249.61975057
2012-10-12T00:00:00Z,245.40435708
2012-10-11T00:00:00Z,271.15009407
2012-10-10T00:00:00Z,284.10853429
2012-10-09T00:00:00Z,306.20847114
2012-10-08T00:00:00Z,320.87835783
2012-10-07T00:00:00Z,311.85367896
2012-10-06T00:00:00Z,279.30897258
2012-10-05T00:00:00Z,350.23713913
2012-10-04T00:00:00Z,1687.40062034
2012-10-03T00:00:00Z,237.07538235
2012-10-02T00:00:00Z,391.15220692
2012-10-01T00:00:00Z,205.72557602
2012-09-30T00:00:00Z,142.05541108
2012-09-29T00:00:00Z,176.7536641
2012-09-28T00:00:00Z,735.929117
2012-09-27T00:00:00Z,198.36718234
2012-09-26T00:00:00Z,239.90130933
2012-09-25T00:00:00Z,175.35635325
2012-09-24T00:00:00Z,341.56694887
2012-09-23T00:00:00Z,221.67494926
2012-09-22T00:00:00Z,186.44529409
2012-09-21T00:00:00Z,362.57851913
2012-09-20T00:00:00Z,220.94764089
2012-09-19T00:00:00Z,269.60297795
2012-09-18T00:00:00Z,274.41544155
2012-09-17T00:00:00Z,173.89830636
2012-09-16T00:00:00Z,175.27166511
2012-09-15T00:00:00Z,173.12056005
2012-09-14T00:00:00Z,235.9688688
2012-09-13T00:00:00Z,224.38517055
2012-09-12T00:00:00Z,233.02712578
2012-09-11T00:00:00Z,348.89582646
2012-09-10T00:00:00Z,268.73490225
2012-09-09T00:00:00Z,243.15570974
2012-09-08T00:00:00Z,245.51770761
2012-09-07T00:00:00Z,219.59630649
2012-09-06T00:00:00Z,285.72233958
2012-09-05T00:00:00Z,288.22980113
2012-09-04T00:00:00Z,308.06522361
2012-09-03T00:00:00Z,355.8862735
2012-09-02T00:00:00Z,311.78027049
2012-09-01T00:00:00Z,352.10502251
2012-08-31T00:00:00Z,309.73609417
2012-08-30T00:00:00Z,313.59124093
2012-08-29T00:00:00Z,263.69858562
2012-08-28T00:00:00Z,274.62110615
2012-08-27T00:00:00Z,315.5823594
2012-08-26T00:00:00Z,218.36965357
2012-08-25T00:00:00Z,251.6296421
2012-08-24T00:00:00Z,204.02089931
2012-08-23T00:00:00Z,210.41004406
2012-08-22T00:00:00Z,224.01152884
2012-08-21T00:00:00Z,243.55519815
2012-08-20T00:00:00Z,278.32635044
2012-08-19T00:00:00Z,174.16307664
2012-08-18T00:00:00Z,211.24861129
2012-08-17T00:00:00Z,357.53553277
2012-08-16T00:00:00Z,382.68866068
2012-08-15T00:00:00Z,450.19135758
2012-08-14T00:00:00Z,252.04422072
2012-08-13T00:00:00Z,307.60021697
2012-08-12T00:00:00Z,200.17865564
2012-08-11T00:00:00Z,220.27944437
2012-08-10T00:00:00Z,507.04171917
2012-08-09T00:00:00Z,192.27258209
2012-08-08T00:00:00Z,581.23630146
2012-08-07T00:00:00Z,210.13525661
2012-08-06T00:00:00Z,271.39493189
2012-08-05T00:00:00Z,279.09664281
2012-08-04T00:00:00Z,179.74372633
2012-08-03T00:00:00Z,271.96541094
2012-08-02T00:00:00Z,208.6571631
2012-08-01T00:00:00Z,191.21860419
2012-07-31T00:00:00Z,197.21290758
2012-07-30T00:00:00Z,181.77065063
2012-07-29T00:00:00Z,160.85057462
2012-07-28T00:00:00Z,182.77152493
2012-07-27T00:00:00Z,152.9665339
2012-07-26T00:00:00Z,161.82446426
2012-07-25T00:00:00Z,132.87405983
2012-07-24T00:00:00Z,137.48821154
2012-07-23T00:00:00Z,183.45341586
2012-07-22T00:00:00Z,152.26095441
2012-07-21T00:00:00Z,177.06294039
2012-07-20T00:00:00Z,319.24598998
2012-07-19T00:00:00Z,179.11467692
2012-07-18T00:00:00Z,240.59443643
2012-07-17T00:00:00Z,177.26655368
2012-07-16T00:00:00Z,180.92744733
2012-07-15T00:00:00Z,134.1492145
2012-07-14T00:00:00Z,115.57333707
2012-07-13T00:00:00Z,110.37583553
2012-07-12T00:00:00Z,105.0524594
2012-07-11T00:00:00Z,137.08941679
2012-07-10T00:00:00Z,173.0274198
2012-07-09T00:00:00Z,111.62214324
2012-07-08T00:00:00Z,78.20545564
2012-07-07T00:00:00Z,289.88948214
2012-07-06T00:00:00Z,108.92710259
2012-07-05T00:00:00Z,84.39533608
2012-07-04T00:00:00Z,86.49137129
2012-07-03T00:00:00Z,79.68083768
2012-07-02T00:00:00Z,124.17751789
2012-07-01T00:00:00Z,63.9989566
2012-06-30T00:00:00Z,93.26925111
2012-06-29T00:00:00Z,78.7198054
2012-06-28T00:00:00Z,104.1629666
2012-06-27T00:00:00Z,120.8469806
2012-06-26T00:00:00Z,117.34191954
2012-06-25T00:00:00Z,101.6886003
2012-06-24T00:00:00Z,92.98004125
2012-06-23T00:00:00Z,113.99739862
2012-06-22T00:00:00Z,135.55484387
2012-06-21T00:00:00Z,210.13614186
2012-06-20T00:00:00Z,144.74062983
2012-06-19T00:00:00Z,163.98784347
2012-06-18T00:00:00Z,175.95726352
2012-06-17T00:00:00Z,163.45280422
2012-06-16T00:00:00Z,176.68265124
2012-06-15T00:00:00Z,218.15227057
2012-06-14T00:00:00Z,230.54765031
2012-06-13T00:00:00Z,224.98079305
2012-06-12T00:00:00Z,64.18253055
2012-06-11T00:00:00Z,101.73857273
2012-06-10T00:00:00Z,138.54889055
2012-06-09T00:00:00Z,126.27441301
2012-06-08T00:00:00Z,92.91795103
2012-06-07T00:00:00Z,119.70948876
2012-06-06T00:00:00Z,61.55415879
2012-06-05T00:00:00Z,163.96944794
2012-06-04T00:00:00Z,151.45287728
2012-06-03T00:00:00Z,100.30755921
2012-06-02T00:00:00Z,37.45449847
2012-06-01T00:00:00Z,86.60159234
2012-05-31T00:00:00Z,64.89682928
2012-05-30T00:00:00Z,96.89701562
2012-05-29T00:00:00Z,87.41943767
2012-05-28T00:00:00Z,100.10869264
2012-05-27T00:00:00Z,90.27281392
2012-05-26T00:00:00Z,79.57364021
2012-05-25T00:00:00Z,99.19154704
2012-05-24T00:00:00Z,99.43715543
2012-05-23T00:00:00Z,98.15926394
2012-05-22T00:00:00Z,65.10454075
2012-05-21T00:00:00Z,99.78945519
2012-05-20T00:00:00Z,101.834911
2012-05-19T00:00:00Z,162.40905547
2012-05-18T00:00:00Z,87.69238693
2012-05-17T00:00:00Z,59.75217057
2012-05-16T00:00:00Z,66.19524948
2012-05-15T00:00:00Z,102.71615819
2012-05-14T00:00:00Z,139.23450446
2012-05-13T00:00:00Z,58.20469753
2012-05-12T00:00:00Z,54.07498137
2012-05-11T00:00:00Z,60.95408261
2012-05-10T00:00:00Z,42.8291179
2012-05-09T00:00:00Z,71.26911228
2012-05-08T00:00:00Z,62.49058519
2012-05-07T00:00:00Z,68.27858567
2012-05-06T00:00:00Z,37.18082477
2012-05-05T00:00:00Z,39.95932629
2012-05-04T00:00:00Z,52.98325536
2012-05-03T00:00:00Z,57.99687543
2012-05-02T00:00:00Z,35.18337458
2012-05-01T00:00:00Z,33.6524443
2012-04-30T00:00:00Z,25.40801834
2012-04-29T00:00:00Z,19.92213076
2012-04-28T00:00:00Z,34.19289827
2012-04-27T00:00:00Z,35.1823215
2012-04-26T00:00:00Z,63.25569684
2012-04-25T00:00:00Z,28.37038044
2012-04-24T00:00:00Z,33.42434375
2012-04-23T00:00:00Z,21.23224034
2012-04-22T00:00:00Z,25.32305048
2012-04-21T00:00:00Z,25.93855551
2012-04-20T00:00:00Z,38.63423115
2012-04-19T00:00:00Z,30.05238757
2012-04-18T00:00:00Z,31.80267066
2012-04-17T00:00:00Z,33.4480972
2012-04-16T00:00:00Z,29.48606861
2012-04-15T00:00:00Z,18.37259193
2012-04-14T00:00:00Z,30.1843141
2012-04-13T00:00:00Z,20.28257364
2012-04-12T00:00:00Z,30.84919824
2012-04-11T00:00:00Z,25.84933618
2012-04-10T00:00:00Z,33.81472626
2012-04-09T00:00:00Z,18.74306576
2012-04-08T00:00:00Z,18.65227348
2012-04-07T00:00:00Z,17.38425013
2012-04-06T00:00:00Z,23.83636091
2012-04-05T00:00:00Z,23.99568874
2012-04-04T00:00:00Z,24.22312846
2012-04-03T00:00:00Z,25.14337786
2012-04-02T00:00:00Z,20.83419582
2012-04-01T00:00:00Z,18.43323419
2012-03-31T00:00:00Z,22.17212018
2012-03-30T00:00:00Z,21.36383565
2012-03-29T00:00:00Z,21.47144588
2012-03-28T00:00:00Z,23.65596461
2012-03-27T00:00:00Z,20.54232597
2012-03-26T00:00:00Z,16.0635178
2012-03-25T00:00:00Z,31.41436475
2012-03-24T00:00:00Z,69.70539677
2012-03-23T00:00:00Z,19.81123171
2012-03-22T00:00:00Z,15.91866637
2012-03-21T00:00:00Z,16.26618452
2012-03-20T00:00:00Z,23.31779057
2012-03-19T00:00:00Z,19.82989061
2012-03-18T00:00:00Z,17.04205391
2012-03-17T00:00:00Z,18.5716204
2012-03-16T00:00:00Z,47.14870326
2012-03-15T00:00:00Z,19.25817491
2012-03-14T00:00:00Z,27.86311799
2012-03-13T00:00:00Z,59.63744894
2012-03-12T00:00:00Z,18.40994462
2012-03-11T00:00:00Z,14.26162099
2012-03-10T00:00:00Z,21.17787803
2012-03-09T00:00:00Z,20.1074408
2012-03-08T00:00:00Z,20.08600375
2012-03-07T00:00:00Z,19.85241602
2012-03-06T00:00:00Z,24.18178797
2012-03-05T00:00:00Z,25.86142971
2012-03-04T00:00:00Z,23.26458504
2012-03-03T00:00:00Z,11.3695436
2012-03-02T00:00:00Z,21.19948847
2012-03-01T00:00:00Z,33.06310057
2012-02-29T00:00:00Z,16.53543314
2012-02-28T00:00:00Z,18.73060322
2012-02-27T00:00:00Z,28.05959673
2012-02-26T00:00:00Z,16.86515082
2012-02-25T00:00:00Z,14.90595606
2012-02-24T00:00:00Z,22.1952637
2012-02-23T00:00:00Z,25.12272812
2012-02-22T00:00:00Z,15.10574816
2012-02-21T00:00:00Z,14.6444911
2012-02-20T00:00:00Z,17.95946031
2012-02-19T00:00:00Z,11.63292695
2012-02-18T00:00:00Z,14.12392424
2012-02-17T00:00:00Z,15.94828665
2012-02-16T00:00:00Z,43.00125218
2012-02-15T00:00:00Z,26.38468463
2012-02-14T00:00:00Z,69.05906569
2012-02-13T00:00:00Z,27.63140077
2012-02-12T00:00:00Z,21.32633476
2012-02-11T00:00:00Z,21.905974
2012-02-10T00:00:00Z,24.68284423
2012-02-09T00:00:00Z,43.2496766
2012-02-08T00:00:00Z,28.64072897
2012-02-07T00:00:00Z,37.78585923
2012-02-06T00:00:00Z,23.39834548
2012-02-05T00:00:00Z,24.23621335
2012-02-04T00:00:00Z,51.01306468
2012-02-03T00:00:00Z,41.15430918
2012-02-02T00:00:00Z,70.6857554
2012-02-01T00:00:00Z,28.86358641
2012-01-31T00:00:00Z,39.40181667
2012-01-30T00:00:00Z,159.87711547
2012-01-29T00:00:00Z,1186.53860306
2012-01-28T00:00:00Z,51.11894874
2012-01-27T00:00:00Z,121.69175629
2012-01-26T00:00:00Z,47.80143606
2012-01-25T00:00:00Z,44.13561564
2012-01-24T00:00:00Z,61.32465791
2012-01-23T00:00:00Z,31.5256599
2012-01-22T00:00:00Z,19.16953307
2012-01-21T00:00:00Z,29.48024685
2012-01-20T00:00:00Z,160.7320949
2012-01-19T00:00:00Z,174.98069747
2012-01-18T00:00:00Z,64.1984797
2012-01-17T00:00:00Z,42.84632163
2012-01-16T00:00:00Z,260.66783534
2012-01-15T00:00:00Z,94.02236649
2012-01-14T00:00:00Z,86.30497698
2012-01-13T00:00:00Z,62.74687738
2012-01-12T00:00:00Z,280.28193842
2012-01-11T00:00:00Z,39.3455072
2012-01-10T00:00:00Z,31.13938915
2012-01-09T00:00:00Z,40.29214158
2012-01-08T00:00:00Z,26.48668938
2012-01-07T00:00:00Z,30.50875629
2012-01-06T00:00:00Z,43.45797598
2012-01-05T00:00:00Z,39.58970095
2012-01-04T00:00:00Z,79.12540713
2012-01-03T00:00:00Z,26.12281058
2012-01-02T00:00:00Z,28.96941364
2012-01-01T00:00:00Z,18.72274578
2011-12-31T00:00:00Z,18.63029474
2011-12-30T00:00:00Z,14.181744
2011-12-29T00:00:00Z,17.33038251
2011-12-28T00:00:00Z,13.18113773
2011-12-27T00:00:00Z,12.19679983
2011-12-26T00:00:00Z,13.0837384
2011-12-25T00:00:00Z,12.35958045
2011-12-24T00:00:00Z,8.84854601
2011-12-23T00:00:00Z,10.46996378
2011-12-22T00:00:00Z,13.43435283
2011-12-21T00:00:00Z,16.57432555
2011-12-20T00:00:00Z,23.33160416
2011-12-19T00:00:00Z,14.63453998
2011-12-18T00:00:00Z,9.90232167
2011-12-17T00:00:00Z,11.57115654
2011-12-16T00:00:00Z,8.6456448
2011-12-15T00:00:00Z,25.05525474
2011-12-14T00:00:00Z,12.16732564
2011-12-13T00:00:00Z,13.17555526
2011-12-12T00:00:00Z,555.9083108
2011-12-11T00:00:00Z,715.90334757
2011-12-10T00:00:00Z,8.80834722
2011-12-09T00:00:00Z,8.94099241
