date,Exchange In-House Flow (Total)
2023-05-25,136005.81785758
2023-05-26,90012.05711424
2023-05-27,54871.57453801
2023-05-28,65174.04740894
2023-05-29,88085.23818702
2023-05-30,158333.50316862
2023-05-31,429417.77965629
2023-06-01,428448.80947245
2023-06-02,447672.28570036
2023-06-03,203659.18338038
2023-06-04,424868.92643811
2023-06-05,585916.78064368
2023-06-06,320246.68855756
2023-06-07,133714.20833438
2023-06-08,132348.70281396
2023-06-09,129918.66616978
2023-06-10,107727.26764645
2023-06-11,162277.12757657
2023-06-12,163259.47727347
2023-06-13,136758.83248825
2023-06-14,148203.55433633
2023-06-15,174550.8781395
2023-06-16,160039.70056234
2023-06-17,173304.95819403
2023-06-18,110214.7725949
2023-06-19,233407.35768355
2023-06-20,165880.57890536
2023-06-21,147441.4347686
2023-06-22,161153.56676818
2023-06-23,138066.33108249
2023-06-24,98963.76425198
2023-06-25,97104.17553115
2023-06-26,108621.50350182
2023-06-27,118075.6974441
2023-06-28,117459.60814862
2023-06-29,104722.29567093
2023-06-30,167368.21755339
2023-07-01,148515.63652197
2023-07-02,88044.71104331
2023-07-03,119265.0262374
2023-07-04,152945.27708786
2023-07-05,152055.93474408
2023-07-06,107966.39803857
2023-07-07,116735.89952926
2023-07-08,71470.88942999
2023-07-09,69598.16991608
2023-07-10,96329.03915755
2023-07-11,100063.02807784
2023-07-12,155051.16561568
2023-07-13,162646.62535172
2023-07-14,165791.93630354
2023-07-15,104009.38764244
2023-07-16,78882.70759868
2023-07-17,119872.97535864
2023-07-18,188897.86747898
2023-07-19,187138.34301426
2023-07-20,122255.88509243
2023-07-21,94541.02381768
2023-07-22,63423.70863388
2023-07-23,79746.85830643
2023-07-24,128140.7901498
2023-07-25,109087.0516676
2023-07-26,128037.11090997
2023-07-27,118452.2905302
2023-07-28,108819.83557229
2023-07-29,68324.15930514
2023-07-30,69885.54293336
2023-07-31,114101.29091993
2023-08-01,141678.58105742
2023-08-02,112025.09551573
2023-08-03,100064.04586396
2023-08-04,99632.8913371
2023-08-05,104698.27703234
2023-08-06,92038.82654346
2023-08-07,158146.81775429
2023-08-08,152571.55297464
2023-08-09,193652.42365589
2023-08-10,136642.86552116
2023-08-11,140691.3634971
2023-08-12,99298.14045624
2023-08-13,96464.92365057
2023-08-14,126764.37812107
2023-08-15,117125.23245416
2023-08-16,121042.79388103
2023-08-17,158499.6459319
2023-08-18,140857.38782992
2023-08-19,127853.69041252
2023-08-20,122724.81162495
2023-08-21,159634.29385611
2023-08-22,190906.1962314
2023-08-23,198279.21366405
2023-08-24,164202.82454078
2023-08-25,145848.77280467
2023-08-26,117556.21238088
2023-08-27,113383.65396003
2023-08-28,123445.67325537
2023-08-29,190121.24346229
2023-08-30,167838.50196461
2023-08-31,163707.14169516
2023-09-01,230251.51916205
2023-09-02,123969.35084184
2023-09-03,68873.38298978
2023-09-04,102225.00958382
2023-09-05,84269.80743517
2023-09-06,75671.64866978
2023-09-07,58046.14539982
2023-09-08,82747.47109903
2023-09-09,73723.84556203
2023-09-10,62804.01102371
2023-09-11,79632.66690156
2023-09-12,95387.82250314
2023-09-13,76046.57635571
2023-09-14,103552.29706935
2023-09-15,72705.39061502
2023-09-16,56479.2140249
2023-09-17,58785.97931878
2023-09-18,79675.28069298
2023-09-19,111685.91476847
2023-09-20,96860.61851169
2023-09-21,73676.96606397
2023-09-22,75657.92816506
2023-09-23,49179.60798031
2023-09-24,44922.9973188
2023-09-25,94872.12033198
2023-09-26,125328.29305626
2023-09-27,136111.65771598
2023-09-28,113674.84155063
2023-09-29,86533.70367211
2023-09-30,89538.54659743
2023-10-01,88208.4419663
2023-10-02,150840.67577326
2023-10-03,101682.18088914
2023-10-04,129263.02048176
2023-10-05,133811.11446079
2023-10-06,99625.9768949
2023-10-07,121436.20078634
2023-10-08,60825.20217645
2023-10-09,98769.77542333
2023-10-10,123485.65706746
2023-10-11,143464.41810065
2023-10-12,106761.48790424
2023-10-13,82922.14842294
2023-10-14,64833.0429008
2023-10-15,66191.28296706
2023-10-16,120598.53875254
2023-10-17,140306.38397929
2023-10-18,101659.77147703
2023-10-19,222568.29723689
2023-10-20,141883.36895435
2023-10-21,72828.77204705
2023-10-22,55626.41892952
2023-10-23,131903.67300868
2023-10-24,231602.1759494
2023-10-25,115225.43607975
2023-10-26,123857.81926834
2023-10-27,114004.25868298
2023-10-28,80930.39196729
2023-10-29,51209.8615824
2023-10-30,107070.8988616
2023-10-31,107947.56644812
2023-11-01,91279.18756025
2023-11-02,72490.11664268
2023-11-03,165804.94309973
2023-11-04,55024.15618008
2023-11-05,43723.6906975
2023-11-06,89857.6468856
2023-11-07,92982.18722688
2023-11-08,117885.05756341
2023-11-09,193979.7072547
2023-11-10,95058.42726286
2023-11-11,62922.12139081
2023-11-12,53938.47602257
2023-11-13,70460.03340892
2023-11-14,118104.601135
2023-11-15,96148.50279288
2023-11-16,112120.35320273
2023-11-17,89528.05179412
2023-11-18,54523.46219196
2023-11-19,43861.68334964
2023-11-20,130846.6931218
2023-11-21,173537.23406645
2023-11-22,203177.76209317
2023-11-23,118844.47439018
2023-11-24,134181.9436889
2023-11-25,129453.96908266
2023-11-26,118272.07938576
2023-11-27,92891.63170064
2023-11-28,124100.36058463
2023-11-29,125931.09538783
2023-11-30,99048.18020021
2023-12-01,153586.89924254
2023-12-02,83878.7425168
2023-12-03,82042.50772974
2023-12-04,143964.64680746
2023-12-05,166057.85754802
2023-12-06,132244.43155421
2023-12-07,102567.78375469
2023-12-08,139434.79334962
2023-12-09,73501.61565883
2023-12-10,54868.22815531
2023-12-11,142913.16127773
2023-12-12,148739.1681787
2023-12-13,105451.9280285
2023-12-14,97235.57941781
2023-12-15,111691.25311079
2023-12-16,90556.77500009
2023-12-17,57320.23086761
2023-12-18,74900.5968032
2023-12-19,107068.25708833
2023-12-20,130969.42592417
2023-12-21,79492.01804567
2023-12-22,105403.63175115
2023-12-23,54335.78173318
2023-12-24,76815.55286574
2023-12-25,48252.98085543
2023-12-26,195496.68660406
2023-12-27,124321.57479789
2023-12-28,136433.63602265
2023-12-29,137096.7812933
2023-12-30,93286.29303357
2023-12-31,137038.18726645
2024-01-01,64047.71062889
2024-01-02,111262.69617373
2024-01-03,80551.09827623
2024-01-04,366746.11996326
2024-01-05,98929.55336981
2024-01-06,131896.54302047
2024-01-07,50319.20834242
2024-01-08,93051.74037998
2024-01-09,163630.54498586
2024-01-10,195401.84352372
2024-01-11,202097.97581264
2024-01-12,394876.48523478
2024-01-13,104242.76635702
2024-01-14,98729.39976753
2024-01-15,87740.19064519
2024-01-16,194898.68927126
2024-01-17,314820.75077061
2024-01-18,330338.66785491
2024-01-19,217421.5438116
2024-01-20,64709.16444822
2024-01-21,43146.79190843
2024-01-22,286431.19281626
2024-01-23,230038.28323575
2024-01-24,349937.3268761
2024-01-25,288675.65705355
2024-01-26,273713.77020786
2024-01-27,92924.79436686
2024-01-28,63842.97860759
2024-01-29,198513.78496885
2024-01-30,243861.87346101
2024-01-31,228537.54788208
2024-02-01,250068.91625542
2024-02-02,193395.29130797
2024-02-03,64723.1884048
2024-02-04,70150.49621498
2024-02-05,160844.38717539
2024-02-06,152193.61971511
2024-02-07,144919.45777423
2024-02-08,169397.8682845
2024-02-09,171916.4211436
2024-02-10,69492.43707529
2024-02-11,100417.64935387
2024-02-12,134378.92462741
2024-02-13,181751.25723856
2024-02-14,166990.83615297
2024-02-15,130083.56865108
2024-02-16,95189.34232539
2024-02-17,63846.29994302
2024-02-18,40749.54826002
2024-02-19,97375.33645148
2024-02-20,112261.00253751
2024-02-21,130637.61653679
2024-02-22,126532.26931147
2024-02-23,126395.54435525
2024-02-24,53183.76070764
2024-02-25,48424.41158646
2024-02-26,114785.47015805
2024-02-27,265736.15037082
2024-02-28,208118.90707632
2024-02-29,213936.55457739
2024-03-01,233674.236919
2024-03-02,74970.90381865
2024-03-03,69910.89216722
2024-03-04,204286.30729608
2024-03-05,310182.39497264
2024-03-06,432470.02501495
2024-03-07,207208.54811388
2024-03-08,199210.81322151
2024-03-09,71142.58132034
2024-03-10,110186.03245191
2024-03-11,214678.55051381
2024-03-12,325125.52494494
2024-03-13,487846.24459276
2024-03-14,285764.75336563
2024-03-15,154577.91375416
2024-03-16,65104.72199479
2024-03-17,164098.75705829
2024-03-18,165225.4465137
2024-03-19,156423.85502133
2024-03-20,181520.25205493
2024-03-21,154379.45227303
2024-03-22,208716.34451843
2024-03-23,104102.70327701
2024-03-24,77027.18256219
2024-03-25,286465.96257188
2024-03-26,414146.0706706
2024-03-27,169264.49790444
2024-03-28,186538.22241881
2024-03-29,150864.67295541
2024-03-30,98821.63940813
2024-03-31,77226.03162421
2024-04-01,444228.38855001
2024-04-02,222905.20902749
2024-04-03,153583.04642685
2024-04-04,164421.29201667
2024-04-05,136196.82084363
2024-04-06,107959.18429944
2024-04-07,92149.25909163
2024-04-08,124696.45509217
2024-04-09,109237.95688655
2024-04-10,83769.95874746
2024-04-11,104945.31618586
2024-04-12,171916.56872883
2024-04-13,90437.92605779
2024-04-14,96361.11935425
2024-04-15,207433.70606588
2024-04-16,226474.31376043
2024-04-17,159721.77204482
2024-04-18,191983.03179213
2024-04-19,122484.98654684
2024-04-20,38266.19081116
2024-04-21,54623.1683907
2024-04-22,112191.51601814
2024-04-23,139585.84328617
2024-04-24,143251.4960503
2024-04-25,98381.04898024
2024-04-26,92758.15693902
2024-04-27,48640.18432194
2024-04-28,49731.72581575
2024-04-29,106653.36274016
2024-04-30,137069.09219045
2024-05-01,135408.91900037
2024-05-02,137024.47784921
2024-05-03,160311.50184283
2024-05-04,76488.53506408
2024-05-05,53255.9034003
2024-05-06,91773.9592269
2024-05-07,150644.61611128
2024-05-08,115700.77187738
2024-05-09,111762.90728907
2024-05-10,116906.29480847
2024-05-11,66589.35514294
2024-05-12,78926.66908471
2024-05-13,129936.76068391
2024-05-14,80673.45576145
2024-05-15,143139.65339724
2024-05-16,154661.76092941
2024-05-17,186781.70318332
2024-05-18,69785.54499041
2024-05-19,58790.52147221
2024-05-20,131586.23579833
2024-05-21,126886.75467228
2024-05-22,115017.59928043
2024-05-23,117062.44164067
2024-05-24,106432.78649428
2024-05-25,51225.22735385
2024-05-26,58156.12587948
2024-05-27,100467.76267073
2024-05-28,364625.30489876
2024-05-29,115347.70034793
2024-05-30,178908.41995369
2024-05-31,135651.92837765
2024-06-01,36670.15819253
2024-06-02,72562.16061007
2024-06-03,167983.79020367
2024-06-04,125259.24704217
2024-06-05,155243.63226594
2024-06-06,121303.94150328
2024-06-07,99682.27866154
2024-06-08,59540.75085768
2024-06-09,63740.00191077
2024-06-10,103129.6633724
2024-06-11,193526.00314784
2024-06-12,117725.19471032
2024-06-13,91821.56646608
2024-06-14,93539.20105142
2024-06-15,37654.75391889
2024-06-16,54617.45324772
2024-06-17,111657.47223453
2024-06-18,73286.84341215
2024-06-19,94874.23246427
2024-06-20,85908.93655466
2024-06-21,85812.70972202
2024-06-22,25882.83166244
2024-06-23,23623.3871616
2024-06-24,97565.8619843
2024-06-25,102342.7781522
2024-06-26,90045.83340189
2024-06-27,149101.74985273
2024-06-28,106634.4432618
2024-06-29,49154.42595679
2024-06-30,35433.2778831
2024-07-01,80053.09462219
2024-07-02,83966.88080554
2024-07-03,71297.76757231
2024-07-04,126300.62604717
2024-07-05,182709.42344676
2024-07-06,94314.40116458
2024-07-07,41207.92139344
2024-07-08,114500.72886042
2024-07-09,78210.14263444
2024-07-10,87337.75691194
2024-07-11,86820.71212716
2024-07-12,79200.13148673
2024-07-13,44672.84234875
2024-07-14,85089.03684248
2024-07-15,123079.37052599
2024-07-16,189476.06525909
2024-07-17,57090.32965423
2024-07-18,50157.68544179
2024-07-19,57425.54060096
2024-07-20,41231.39108312
2024-07-21,32254.45171501
2024-07-22,75586.52612333
2024-07-23,139700.60115078
2024-07-24,143885.15705492
2024-07-25,158398.47302913
2024-07-26,59611.8255407
2024-07-27,34427.52746988
2024-07-28,23378.61708032
2024-07-29,111084.32872144
2024-07-30,259698.29164626
2024-07-31,436219.60253041
2024-08-01,106224.05864752
2024-08-02,71395.50020345
2024-08-03,33832.63557
2024-08-04,38925.60383919
2024-08-05,153779.5577778
2024-08-06,145437.32295483
2024-08-07,125025.95780017
2024-08-08,75573.55966873
2024-08-09,122753.45317248
2024-08-10,40173.78658054
2024-08-11,35118.65821734
2024-08-12,68183.60538879
2024-08-13,61812.01136529
2024-08-14,130558.84565475
2024-08-15,56507.71271601
2024-08-16,66815.74104141
2024-08-17,35695.1143391
2024-08-18,31816.4552194
2024-08-19,75186.18394055
2024-08-20,59726.2849003
2024-08-21,55037.71414391
2024-08-22,50016.05823153
2024-08-23,85078.87792484
2024-08-24,57040.3062797
2024-08-25,47497.69330578
2024-08-26,116050.01793127
2024-08-27,245836.25638427
2024-08-28,115743.57788196
2024-08-29,97265.60327987
2024-08-30,58869.40406744
2024-08-31,30155.01933679
2024-09-01,31448.01589375
2024-09-02,117836.83223925
2024-09-03,183969.08657293
2024-09-04,155077.54416065
2024-09-05,106486.36457147
2024-09-06,118460.84795648
2024-09-07,53339.56227777
2024-09-08,49738.01718154
2024-09-09,168422.12736929
2024-09-10,183609.1828565
2024-09-11,102713.95555621
2024-09-12,109856.78630889
2024-09-13,167004.28637044
2024-09-14,40989.90575805
2024-09-15,19255.51552673
2024-09-16,123784.1839386
2024-09-17,84377.59650989
2024-09-18,76091.56004164
2024-09-19,92324.28628619
2024-09-20,66935.62657962
2024-09-21,54470.24534533
2024-09-22,23250.98830305
2024-09-23,42008.43653938
2024-09-24,57166.14301335
2024-09-25,87276.79348857
2024-09-26,59343.68865079
2024-09-27,73130.78805714
2024-09-28,88624.63444458
2024-09-29,31081.37229065
2024-09-30,84419.64559095
2024-10-01,88752.66522619
2024-10-02,58854.70716548
2024-10-03,143934.45746919
2024-10-04,89734.63787517
2024-10-05,40129.3120456
2024-10-06,55963.04245744
2024-10-07,108270.55235442
2024-10-08,79307.02644111
2024-10-09,79233.48069026
2024-10-10,103443.13789636
2024-10-11,81635.58139054
2024-10-12,56317.42921562
2024-10-13,60178.92072113
2024-10-14,59514.898221
2024-10-15,166252.80294334
2024-10-16,149114.80594355
2024-10-17,112672.19162512
2024-10-18,89488.8300276
2024-10-19,94622.90460068
2024-10-20,105237.65688355
2024-10-21,60564.45173317
2024-10-22,114035.66499989
2024-10-23,95352.97258942
2024-10-24,79182.74109366
2024-10-25,79994.30156437
2024-10-26,33216.5041887
2024-10-27,26640.21827803
2024-10-28,85577.13282215
2024-10-29,165236.95668078
2024-10-30,180646.00223641
2024-10-31,133500.97377183
2024-11-01,108435.04293264
2024-11-02,37901.13540145
2024-11-03,32710.86371293
2024-11-04,135748.06023712
2024-11-05,155918.84134636
2024-11-06,420107.90836191
2024-11-07,157179.52691973
2024-11-08,194736.63566716
2024-11-09,86945.38394756
2024-11-10,168818.00543519
2024-11-11,138507.8712329
2024-11-12,211506.56660762
2024-11-13,209747.48350518
2024-11-14,163560.90596699
2024-11-15,124640.69902996
2024-11-16,60472.25490466
2024-11-17,44364.64522689
2024-11-18,96857.64705776
2024-11-19,207703.72458594
2024-11-20,208613.52068649
2024-11-21,502595.76395218
2024-11-22,219024.24187983
2024-11-23,144142.19366849
2024-11-24,70820.75138624
2024-11-25,142429.18492691
2024-11-26,184770.10157251
2024-11-27,145612.27054764
2024-11-28,109727.69324462
2024-11-29,151144.26496498
2024-11-30,95462.1936651
2024-12-01,67789.47673773
2024-12-02,258964.95405022
2024-12-03,215197.3539141
2024-12-04,186584.62758824
2024-12-05,198431.61720451
2024-12-06,161710.39145009
2024-12-07,76759.60357811
2024-12-08,82293.83687354
2024-12-09,152106.72722277
2024-12-10,125126.59627886
2024-12-11,163589.99421674
2024-12-12,152757.74328225
2024-12-13,98888.5426177
2024-12-14,75770.00759412
2024-12-15,36341.13694427
2024-12-16,160235.45711925
2024-12-17,179730.69510219
2024-12-18,192432.58758467
2024-12-19,161715.11608286
2024-12-20,203375.02836931
2024-12-21,92167.47345938
2024-12-22,80732.3620727
2024-12-23,290862.27852581
2024-12-24,192733.49647477
2024-12-25,103962.63528598
2024-12-26,126840.39606149
2024-12-27,149818.60784096
2024-12-28,59586.32363969
2024-12-29,106915.6735968
2024-12-30,167392.9664666
2024-12-31,231319.96334082
2025-01-01,112110.1855094
2025-01-02,104213.30061835
2025-01-03,93730.63127748
2025-01-04,103192.82044426
2025-01-05,76051.05529432
2025-01-06,126273.31586199
2025-01-07,128920.9768796
2025-01-08,129273.85565373
2025-01-09,129499.1781741
2025-01-10,150411.90925931
2025-01-11,65469.43505958
2025-01-12,74115.35893102
2025-01-13,144495.1992571
2025-01-14,232760.07687682
2025-01-15,237215.19642295
2025-01-16,260433.12219805
2025-01-17,204744.7966779
2025-01-18,242289.35760996
2025-01-19,183834.03381118
2025-01-20,253859.77313723
2025-01-21,204286.33204303
2025-01-22,169169.30360431
2025-01-23,135504.89165039
2025-01-24,82391.51116411
2025-01-25,45598.65630665
2025-01-26,32114.63925182
2025-01-27,78850.16168637
2025-01-28,90158.39218773
2025-01-29,123264.78792021
2025-01-30,124895.23647203
2025-01-31,113931.13114294
2025-02-01,47617.41092824
2025-02-02,66071.88418963
2025-02-03,192200.89920171
2025-02-04,193314.88971025
2025-02-05,166584.95517686
2025-02-06,94998.08225518
2025-02-07,84060.08964624
2025-02-08,45228.08733814
2025-02-09,32025.14317385
2025-02-10,79540.49336984
2025-02-11,94422.24585356
2025-02-12,92729.93143339
2025-02-13,99904.40996934
2025-02-14,110449.60491764
2025-02-15,145014.82176979
2025-02-16,124754.19070533
2025-02-17,128264.56244941
2025-02-18,143020.85752344
2025-02-19,80590.2749017
2025-02-20,156556.63595384
2025-02-21,198890.19286875
2025-02-22,273055.64850201
2025-02-23,146580.54195701
2025-02-24,184823.59191347
2025-02-25,270713.02301733
2025-02-26,306576.87840746
2025-02-27,151212.01417083
2025-02-28,136322.14573021
2025-03-01,49298.81077751
2025-03-02,102177.36632141
2025-03-03,161348.97779736
2025-03-04,132331.14925887
2025-03-05,99969.94574807
2025-03-06,135868.54428869
2025-03-07,218636.99175535
2025-03-08,143249.91519455
2025-03-09,141867.55960265
2025-03-10,196758.543697
2025-03-11,201637.79914193
2025-03-12,160575.34256916
2025-03-13,86712.50462487
2025-03-14,107570.76276979
2025-03-15,73223.92863081
2025-03-16,77336.6666302
2025-03-17,89445.44066065
2025-03-18,97903.20418899
2025-03-19,97014.68988116
2025-03-20,73398.47988799
2025-03-21,79542.71813882
2025-03-22,36961.96736664
2025-03-23,29847.94117999
2025-03-24,66469.35605666
2025-03-25,123333.71031291
2025-03-26,69024.66434066
2025-03-27,90315.5411295
2025-03-28,128986.15048548
2025-03-29,66348.49792674
2025-03-30,41372.94706853
2025-03-31,167673.80850173
2025-04-01,93237.45319993
2025-04-02,93349.0982567
2025-04-03,165396.44377417
2025-04-04,85272.75048419
2025-04-05,30617.60858263
2025-04-06,57526.09592388
2025-04-07,139280.39392707
2025-04-08,95744.18851929
2025-04-09,122183.41444744
2025-04-10,87068.54424412
2025-04-11,115992.51111736
2025-04-12,52632.30345549
2025-04-13,38686.65031826
2025-04-14,67101.90267497
2025-04-15,182629.5347096
2025-04-16,71447.60775519
2025-04-17,230013.58534567
2025-04-18,140987.98107908
2025-04-19,70062.89693806
2025-04-20,52101.69853172
2025-04-21,123598.29631153
2025-04-22,148370.52797037
2025-04-23,313276.52192527
2025-04-24,190448.91924874
2025-04-25,189467.14483711
2025-04-26,48167.01596085
2025-04-27,33947.27479673
2025-04-28,81435.23255818
2025-04-29,154210.21157587
2025-04-30,97742.63180828
2025-05-01,133863.0604875
2025-05-02,123295.15949895
2025-05-03,74344.49342739
2025-05-04,50737.70234138
2025-05-05,160949.91526733
2025-05-06,156812.27820621
2025-05-07,153737.50131487
2025-05-08,162244.52358611
2025-05-09,189895.22762751
2025-05-10,101514.73932821
2025-05-11,88585.32492137
2025-05-12,111044.26304362
2025-05-13,169273.49649242
2025-05-14,111776.73826942
2025-05-15,134986.46134184
2025-05-16,88423.45729941
2025-05-17,59886.7417865
2025-05-18,68484.77490598
2025-05-19,135737.43875496
2025-05-20,119062.3685102
2025-05-21,170630.94895461
2025-05-22,150818.98384113
2025-05-23,148263.80707305
2025-05-24,94086.57456207
2025-05-25,51481.17738611
2025-05-26,111182.28991671
2025-05-27,122546.57487392
2025-05-28,114548.9690282
2025-05-29,95067.26532824
2025-05-30,90782.21849806
2025-05-31,54312.13533608
2025-06-01,66306.29009477
2025-06-02,204790.69525852
2025-06-03,235373.61453772
2025-06-04,134519.60128549
2025-06-05,123187.49055047
2025-06-06,81342.94581288
2025-06-07,59701.03191209
2025-06-08,73214.23247161
2025-06-09,86954.46900203
2025-06-10,101565.75959639
2025-06-11,118731.15773552
2025-06-12,108543.22360224
2025-06-13,173168.94242542
2025-06-14,72360.38213264
2025-06-15,53025.45851995
2025-06-16,147560.47891012
2025-06-17,181409.88873137
2025-06-18,104565.0527058
2025-06-19,66492.29268003
2025-06-20,85589.98171308
2025-06-21,53582.69236985
2025-06-22,104937.37457069
2025-06-23,153889.11142087
2025-06-24,130414.14899723
2025-06-25,117073.23025702
2025-06-26,148563.47526358
2025-06-27,171251.87856478
2025-06-28,68016.03141986
2025-06-29,61239.77604207
2025-06-30,147185.09528854
2025-07-01,103565.81044156
2025-07-02,98857.64955713
2025-07-03,119701.10207215
2025-07-04,83953.80588047
2025-07-05,36869.96060441
2025-07-06,38485.63150803
2025-07-07,106931.52402378
2025-07-08,63830.14366879
2025-07-09,96257.26274182
2025-07-10,136089.37571843
2025-07-11,196099.07669898
2025-07-12,96908.22193943
2025-07-13,89914.99240939
2025-07-14,189083.59429542
2025-07-15,176520.81895811
2025-07-16,342245.60235513
2025-07-17,200327.69377415
2025-07-18,166949.43651191
2025-07-19,79790.3750741
2025-07-20,69710.09357922
2025-07-21,280875.16255421
2025-07-22,164495.7845403
2025-07-23,109543.62722153
2025-07-24,125211.10760328
2025-07-25,259431.24387818
2025-07-26,73316.3278766
2025-07-27,82219.00145575
2025-07-28,145497.40737763
2025-07-29,113994.19399343
2025-07-30,126875.68901006
2025-07-31,128396.47447508
2025-08-01,190437.27616022
2025-08-02,75802.19572915
2025-08-03,63694.33889954
2025-08-04,119126.99720781
2025-08-05,148592.44171477
2025-08-06,162005.07190517
2025-08-07,108569.53849539
2025-08-08,118298.15895816
2025-08-09,74421.83113332
2025-08-10,76404.15527089
2025-08-11,176533.3974168
2025-08-12,176603.55800456
2025-08-13,157211.4146555
2025-08-14,148037.26364679
2025-08-15,138672.01822154
2025-08-16,130761.38533158
2025-08-17,80886.16895937
2025-08-18,173958.23349874
2025-08-19,154121.49745698
2025-08-20,108808.46957229
2025-08-21,122110.27285338
2025-08-22,145968.01299589
2025-08-23,125817.28155497
2025-08-24,134348.5483353
2025-08-25,156035.81068926
2025-08-26,140658.0029644
2025-08-27,111584.45031665
2025-08-28,111799.55333078
2025-08-29,218933.46121424
2025-08-30,97433.66926268
2025-08-31,80588.65043679
2025-09-01,118726.56735849
2025-09-02,152929.32364944
2025-09-03,178725.19872056
2025-09-04,249146.67082896
2025-09-05,252233.29407425
2025-09-06,159322.18954994
2025-09-07,161816.42439791
2025-09-08,231464.06567369
2025-09-09,229208.24520829
2025-09-10,152731.86238199
2025-09-11,134998.84662685
2025-09-12,105254.24488561
2025-09-13,87418.15525804
2025-09-14,81828.25951516
2025-09-15,133637.65421498
2025-09-16,88214.7809109
2025-09-17,99919.92921746
2025-09-18,151643.97320833
2025-09-19,149245.33317831
2025-09-20,123096.22584883
2025-09-21,66996.18218886
2025-09-22,156729.67671482
2025-09-23,188967.80896159
2025-09-24,124609.05725005
2025-09-25,147080.09027217
2025-09-26,216151.57880245
2025-09-27,117879.06645127
2025-09-28,88186.9579881
2025-09-29,157496.39119673
2025-09-30,214136.34491632
2025-10-01,160758.47142045
2025-10-02,163329.46608965
2025-10-03,268504.502536
2025-10-04,133705.99870237
2025-10-05,161970.02710622
2025-10-06,152529.34670841
2025-10-07,168357.44109174
2025-10-08,163616.38388421
2025-10-09,149198.51072555
2025-10-10,132693.79018573
2025-10-11,217094.57892343
2025-10-12,220888.96594998
2025-10-13,291542.14626908
2025-10-14,472339.19483889
2025-10-15,252059.76303101
2025-10-16,211454.37833994
2025-10-17,218771.47563829
2025-10-18,136408.82243334
2025-10-19,122139.41819475
2025-10-20,174949.44837563
2025-10-21,196906.53404991
2025-10-22,156054.99991085
2025-10-23,152145.6280488
2025-10-24,111750.71933508
2025-10-25,67772.03467512
2025-10-26,105871.26717446
2025-10-27,136518.16430564
2025-10-28,120811.30955916
2025-10-29,110520.24122242
2025-10-30,157118.53439177
2025-10-31,186680.27363513
2025-11-01,147428.3152559
2025-11-02,122376.63919124
2025-11-03,191101.46725539
2025-11-04,294489.16946202
2025-11-05,168189.59610166
2025-11-06,200092.86592919
2025-11-07,211949.68451502
2025-11-08,155589.31887721
2025-11-09,133133.00991872
2025-11-10,177679.10432614
2025-11-11,260442.83603611
2025-11-12,260796.25347625
2025-11-13,214194.31273626
2025-11-14,386506.12859722
2025-11-15,197575.63091178
2025-11-16,204310.93910843
2025-11-17,264886.70994372
2025-11-18,422234.49631825
2025-11-19,282597.76383613
2025-11-20,287834.38033911
2025-11-21,363548.88591321
2025-11-22,822261.91478384
2025-11-23,358899.60432972
2025-11-24,214730.29764821
2025-11-25,199561.65172828
2025-11-26,172043.51608526
2025-11-27,186839.47881495
2025-11-28,210817.73124434
2025-11-29,190594.68275871
2025-11-30,178367.39526649
2025-12-01,218674.27409525
2025-12-02,222432.22096604
2025-12-03,236654.3717813
2025-12-04,138248.61586347
2025-12-05,119495.17539129
2025-12-06,101939.3967706
2025-12-07,93141.85276361
2025-12-08,122277.22651072
2025-12-09,138255.12457973
2025-12-10,161969.48501659
2025-12-11,153637.9854732
2025-12-12,166207.43907478
2025-12-13,103398.848182
2025-12-14,121528.49511556
2025-12-15,157054.45605604
2025-12-16,162485.46068107
2025-12-17,139974.88185573
2025-12-18,161369.39254442
2025-12-19,189044.65737708
2025-12-20,166013.74545571
2025-12-21,144915.78797615
2025-12-22,183057.82730408
2025-12-23,149070.92845589
2025-12-24,182740.40087961
2025-12-25,103565.31491588
2025-12-26,129229.64526577
2025-12-27,140526.02552108
2025-12-28,138482.25920681
2025-12-29,294704.96551563
2025-12-30,217157.062459
2025-12-31,257749.60067088
2026-01-01,91018.43836252
2026-01-02,112170.46576347
2026-01-03,69950.83944396
2026-01-04,76338.35223392
2026-01-05,137732.8617494
2026-01-06,108676.61484817
2026-01-07,123579.73659951
2026-01-08,116778.85019216
2026-01-09,105979.63026562
2026-01-10,60726.53801318
2026-01-11,68032.53376345
2026-01-12,90240.08879814
2026-01-13,210151.1828207
2026-01-14,274849.2731112
2026-01-15,144125.7630279
2026-01-16,120418.79894649
2026-01-17,112754.3778434
2026-01-18,75991.03203228
2026-01-19,99402.08322663
2026-01-20,133151.38225879
2026-01-21,120230.86148154
2026-01-22,118423.34097622
2026-01-23,331263.25903223
2026-01-24,78407.79908652
2026-01-25,127370.48098044
2026-01-26,175343.33626183
2026-01-27,141147.91853051
2026-01-28,170733.1267762
2026-01-29,182894.05083803
2026-01-30,232085.67849574
2026-01-31,214266.78931957
2026-02-01,192016.92357443
2026-02-02,323021.26772557
2026-02-03,342156.05012676
2026-02-04,352845.62985621
2026-02-05,473434.82664127
2026-02-06,545075.35014319
2026-02-07,437267.39480356
2026-02-08,353671.4621868
2026-02-09,297008.88743822
2026-02-10,239932.15564936
2026-02-11,153649.33369348
2026-02-12,157776.35581632
2026-02-13,193862.78606392
2026-02-14,149524.16724254
2026-02-15,121412.56817748
2026-02-16,110171.46236171
