Datetime,Fund Volume
2017-08-11T00:00:00Z,95338
2017-08-10T00:00:00Z,62913
2017-08-09T00:00:00Z,32413
2017-08-08T00:00:00Z,58287
2017-08-07T00:00:00Z,80156
2017-08-04T00:00:00Z,29271
2017-08-03T00:00:00Z,34994
2017-08-02T00:00:00Z,61445
2017-08-01T00:00:00Z,28496
2017-07-31T00:00:00Z,34078
2017-07-28T00:00:00Z,33155
2017-07-27T00:00:00Z,16481
2017-07-26T00:00:00Z,15372
2017-07-25T00:00:00Z,34062
2017-07-24T00:00:00Z,39290
2017-07-21T00:00:00Z,45926
2017-07-20T00:00:00Z,63746
2017-07-19T00:00:00Z,45665
2017-07-18T00:00:00Z,62037
2017-07-17T00:00:00Z,62500
2017-07-14T00:00:00Z,26835
2017-07-13T00:00:00Z,15786
2017-07-12T00:00:00Z,29055
2017-07-11T00:00:00Z,20758
2017-07-10T00:00:00Z,26406
2017-07-07T00:00:00Z,18675
2017-07-06T00:00:00Z,12421
2017-07-05T00:00:00Z,14519
2017-07-03T00:00:00Z,20576
2017-06-30T00:00:00Z,13131
2017-06-29T00:00:00Z,18758
2017-06-28T00:00:00Z,30947
2017-06-27T00:00:00Z,44431
2017-06-26T00:00:00Z,58305
2017-06-23T00:00:00Z,22149
2017-06-22T00:00:00Z,26549
2017-06-21T00:00:00Z,50815
2017-06-20T00:00:00Z,54675
2017-06-19T00:00:00Z,49032
2017-06-16T00:00:00Z,52825
2017-06-15T00:00:00Z,124056
2017-06-14T00:00:00Z,74670
2017-06-13T00:00:00Z,57670
2017-06-12T00:00:00Z,127076
2017-06-09T00:00:00Z,105618
2017-06-08T00:00:00Z,100126
2017-06-07T00:00:00Z,58004
2017-06-06T00:00:00Z,113399
2017-06-05T00:00:00Z,81889
2017-06-02T00:00:00Z,86817
2017-06-01T00:00:00Z,136270
2017-05-31T00:00:00Z,123197
2017-05-30T00:00:00Z,138242
2017-05-26T00:00:00Z,221743
2017-05-25T00:00:00Z,448000
2017-05-24T00:00:00Z,337500
2017-05-23T00:00:00Z,141904
2017-05-22T00:00:00Z,123325
2017-05-19T00:00:00Z,49199
2017-05-18T00:00:00Z,48607
2017-05-17T00:00:00Z,41261
2017-05-16T00:00:00Z,41476
2017-05-15T00:00:00Z,32118
2017-05-12T00:00:00Z,60928
2017-05-11T00:00:00Z,60562
2017-05-10T00:00:00Z,128300
2017-05-09T00:00:00Z,65621
2017-05-08T00:00:00Z,44005
2017-05-05T00:00:00Z,35966
2017-05-04T00:00:00Z,56260
2017-05-03T00:00:00Z,34087
2017-05-02T00:00:00Z,45573
2017-05-01T00:00:00Z,53612
2017-04-28T00:00:00Z,23166
2017-04-27T00:00:00Z,44576
2017-04-26T00:00:00Z,36940
2017-04-25T00:00:00Z,20317
2017-04-24T00:00:00Z,6797
2017-04-21T00:00:00Z,11063
2017-04-20T00:00:00Z,9643
2017-04-19T00:00:00Z,3964
2017-04-18T00:00:00Z,11683
2017-04-17T00:00:00Z,8043
2017-04-13T00:00:00Z,15040
2017-04-12T00:00:00Z,4314
2017-04-11T00:00:00Z,11123
2017-04-10T00:00:00Z,13872
2017-04-07T00:00:00Z,10402
2017-04-06T00:00:00Z,15449
2017-04-05T00:00:00Z,5879
2017-04-04T00:00:00Z,10761
2017-04-03T00:00:00Z,16578
2017-03-31T00:00:00Z,18881
2017-03-30T00:00:00Z,5169
2017-03-29T00:00:00Z,7779
2017-03-28T00:00:00Z,16354
2017-03-27T00:00:00Z,13473
2017-03-24T00:00:00Z,22583
2017-03-23T00:00:00Z,7562
2017-03-22T00:00:00Z,36085
2017-03-21T00:00:00Z,39578
2017-03-20T00:00:00Z,77844
2017-03-17T00:00:00Z,63033
2017-03-16T00:00:00Z,37045
2017-03-15T00:00:00Z,17659
2017-03-14T00:00:00Z,18450
2017-03-13T00:00:00Z,44877
2017-03-10T00:00:00Z,45358
2017-03-09T00:00:00Z,32396
2017-03-08T00:00:00Z,43533
2017-03-07T00:00:00Z,56208
2017-03-06T00:00:00Z,53546
2017-03-03T00:00:00Z,46711
2017-03-02T00:00:00Z,53917
2017-03-01T00:00:00Z,33392
2017-02-28T00:00:00Z,20313
2017-02-27T00:00:00Z,26039
2017-02-24T00:00:00Z,41080
2017-02-23T00:00:00Z,49314
2017-02-22T00:00:00Z,28530
2017-02-21T00:00:00Z,42439
2017-02-17T00:00:00Z,13631
2017-02-16T00:00:00Z,12841
2017-02-15T00:00:00Z,8041
2017-02-14T00:00:00Z,21042
2017-02-13T00:00:00Z,9711
2017-02-10T00:00:00Z,28296
2017-02-09T00:00:00Z,33231
2017-02-08T00:00:00Z,20522
2017-02-07T00:00:00Z,28842
2017-02-06T00:00:00Z,9854
2017-02-03T00:00:00Z,22522
2017-02-02T00:00:00Z,37177
2017-02-01T00:00:00Z,36923
2017-01-31T00:00:00Z,31101
2017-01-30T00:00:00Z,16712
2017-01-27T00:00:00Z,20415
2017-01-26T00:00:00Z,24396
2017-01-25T00:00:00Z,31228
2017-01-24T00:00:00Z,18804
2017-01-23T00:00:00Z,12893
2017-01-20T00:00:00Z,22226
2017-01-19T00:00:00Z,25175
2017-01-18T00:00:00Z,25895
2017-01-17T00:00:00Z,42240
2017-01-13T00:00:00Z,18935
2017-01-12T00:00:00Z,39423
2017-01-11T00:00:00Z,58328
2017-01-10T00:00:00Z,18701
2017-01-09T00:00:00Z,14712
2017-01-06T00:00:00Z,59694
2017-01-05T00:00:00Z,54273
2017-01-04T00:00:00Z,80240
2017-01-03T00:00:00Z,43388
2016-12-30T00:00:00Z,15405
2016-12-29T00:00:00Z,18306
2016-12-28T00:00:00Z,29140
2016-12-27T00:00:00Z,35983
2016-12-23T00:00:00Z,24624
2016-12-22T00:00:00Z,13358
2016-12-21T00:00:00Z,24822
2016-12-20T00:00:00Z,3539
2016-12-19T00:00:00Z,6872
2016-12-16T00:00:00Z,3843
2016-12-15T00:00:00Z,8748
2016-12-14T00:00:00Z,3453
2016-12-13T00:00:00Z,5697
2016-12-12T00:00:00Z,4026
2016-12-09T00:00:00Z,3428
2016-12-08T00:00:00Z,17093
2016-12-07T00:00:00Z,3950
2016-12-06T00:00:00Z,5526
2016-12-05T00:00:00Z,3443
2016-12-02T00:00:00Z,5660
2016-12-01T00:00:00Z,2309
2016-11-30T00:00:00Z,20072
2016-11-29T00:00:00Z,14196
2016-11-28T00:00:00Z,3091
2016-11-25T00:00:00Z,1812
2016-11-23T00:00:00Z,3823
2016-11-22T00:00:00Z,4318
2016-11-21T00:00:00Z,3951
2016-11-18T00:00:00Z,2506
2016-11-17T00:00:00Z,6142
2016-11-16T00:00:00Z,9208
2016-11-15T00:00:00Z,4721
2016-11-14T00:00:00Z,5773
2016-11-11T00:00:00Z,1844
2016-11-10T00:00:00Z,9208
2016-11-09T00:00:00Z,5809
2016-11-08T00:00:00Z,2076
2016-11-07T00:00:00Z,2737
2016-11-04T00:00:00Z,5889
2016-11-03T00:00:00Z,11286
2016-11-02T00:00:00Z,4749
2016-11-01T00:00:00Z,11525
2016-10-31T00:00:00Z,3866
2016-10-28T00:00:00Z,7213
2016-10-27T00:00:00Z,3474
2016-10-26T00:00:00Z,12701
2016-10-25T00:00:00Z,4074
2016-10-24T00:00:00Z,3399
2016-10-21T00:00:00Z,555
2016-10-20T00:00:00Z,684
2016-10-19T00:00:00Z,2897
2016-10-18T00:00:00Z,516
2016-10-17T00:00:00Z,3707
2016-10-14T00:00:00Z,2810
2016-10-13T00:00:00Z,3857
2016-10-12T00:00:00Z,4309
2016-10-11T00:00:00Z,7439
2016-10-10T00:00:00Z,1081
2016-10-07T00:00:00Z,1864
2016-10-06T00:00:00Z,3144
2016-10-05T00:00:00Z,1250
2016-10-04T00:00:00Z,2082
2016-10-03T00:00:00Z,1040
2016-09-30T00:00:00Z,634
2016-09-29T00:00:00Z,2058
2016-09-28T00:00:00Z,1093
2016-09-27T00:00:00Z,795
2016-09-26T00:00:00Z,1019
2016-09-23T00:00:00Z,2951
2016-09-22T00:00:00Z,632
2016-09-21T00:00:00Z,3018
2016-09-20T00:00:00Z,370
2016-09-19T00:00:00Z,1018
2016-09-16T00:00:00Z,3219
2016-09-15T00:00:00Z,1180
2016-09-14T00:00:00Z,559
2016-09-13T00:00:00Z,3082
2016-09-12T00:00:00Z,10418
2016-09-09T00:00:00Z,2028
2016-09-08T00:00:00Z,7534
2016-09-07T00:00:00Z,5856
2016-09-06T00:00:00Z,8480
2016-09-02T00:00:00Z,2155
2016-09-01T00:00:00Z,1979
2016-08-31T00:00:00Z,4502
2016-08-30T00:00:00Z,1667
2016-08-29T00:00:00Z,1504
2016-08-26T00:00:00Z,6336
2016-08-25T00:00:00Z,16111
2016-08-24T00:00:00Z,17711
2016-08-23T00:00:00Z,8389
2016-08-22T00:00:00Z,6200
2016-08-19T00:00:00Z,1909
2016-08-18T00:00:00Z,1269
2016-08-17T00:00:00Z,5136
2016-08-16T00:00:00Z,5407
2016-08-15T00:00:00Z,4495
2016-08-12T00:00:00Z,2671
2016-08-11T00:00:00Z,1835
2016-08-10T00:00:00Z,3333
2016-08-09T00:00:00Z,1243
2016-08-08T00:00:00Z,1758
2016-08-05T00:00:00Z,5999
2016-08-04T00:00:00Z,10975
2016-08-03T00:00:00Z,14807
2016-08-02T00:00:00Z,15168
2016-08-01T00:00:00Z,13647
2016-07-29T00:00:00Z,8485
2016-07-28T00:00:00Z,26240
2016-07-27T00:00:00Z,4036
2016-07-26T00:00:00Z,2620
2016-07-25T00:00:00Z,6584
2016-07-22T00:00:00Z,2996
2016-07-21T00:00:00Z,2589
2016-07-20T00:00:00Z,8250
2016-07-19T00:00:00Z,18491
2016-07-18T00:00:00Z,6958
2016-07-15T00:00:00Z,5010
2016-07-14T00:00:00Z,4723
2016-07-13T00:00:00Z,5889
2016-07-12T00:00:00Z,7683
2016-07-11T00:00:00Z,11457
2016-07-08T00:00:00Z,13473
2016-07-07T00:00:00Z,8250
2016-07-06T00:00:00Z,7658
2016-07-05T00:00:00Z,7795
2016-07-01T00:00:00Z,5925
2016-06-30T00:00:00Z,13719
2016-06-29T00:00:00Z,12752
2016-06-28T00:00:00Z,7922
2016-06-27T00:00:00Z,9284
2016-06-24T00:00:00Z,24604
2016-06-23T00:00:00Z,44215
2016-06-22T00:00:00Z,13999
2016-06-21T00:00:00Z,41953
2016-06-20T00:00:00Z,47009
2016-06-17T00:00:00Z,40652
2016-06-16T00:00:00Z,43490
2016-06-15T00:00:00Z,11684
2016-06-14T00:00:00Z,15752
2016-06-13T00:00:00Z,39139
2016-06-10T00:00:00Z,11836
2016-06-09T00:00:00Z,8149
2016-06-08T00:00:00Z,10775
2016-06-07T00:00:00Z,14510
2016-06-06T00:00:00Z,13366
2016-06-03T00:00:00Z,21379
2016-06-02T00:00:00Z,5171
2016-06-01T00:00:00Z,16580
2016-05-31T00:00:00Z,17557
2016-05-27T00:00:00Z,12373
2016-05-26T00:00:00Z,2389
2016-05-25T00:00:00Z,3499
2016-05-24T00:00:00Z,3578
2016-05-23T00:00:00Z,3308
2016-05-20T00:00:00Z,3882
2016-05-19T00:00:00Z,9332
2016-05-18T00:00:00Z,10936
2016-05-17T00:00:00Z,6929
2016-05-16T00:00:00Z,12088
2016-05-13T00:00:00Z,7956
2016-05-12T00:00:00Z,4393
2016-05-11T00:00:00Z,1580
2016-05-10T00:00:00Z,4029
2016-05-09T00:00:00Z,12220
2016-05-06T00:00:00Z,5315
2016-05-05T00:00:00Z,3965
2016-05-04T00:00:00Z,2997
2016-05-03T00:00:00Z,9556
2016-05-02T00:00:00Z,16061
2016-04-29T00:00:00Z,5194
2016-04-28T00:00:00Z,10121
2016-04-27T00:00:00Z,18256
2016-04-26T00:00:00Z,16248
2016-04-25T00:00:00Z,10042
2016-04-22T00:00:00Z,10186
2016-04-21T00:00:00Z,10616
2016-04-20T00:00:00Z,9947
2016-04-19T00:00:00Z,3818
2016-04-18T00:00:00Z,4555
2016-04-15T00:00:00Z,9332
2016-04-14T00:00:00Z,1676
2016-04-13T00:00:00Z,4030
2016-04-12T00:00:00Z,5792
2016-04-11T00:00:00Z,3995
2016-04-08T00:00:00Z,3609
2016-04-07T00:00:00Z,4935
2016-04-06T00:00:00Z,2121
2016-04-05T00:00:00Z,3828
2016-04-04T00:00:00Z,2132
2016-04-01T00:00:00Z,3324
2016-03-31T00:00:00Z,2407
2016-03-30T00:00:00Z,2562
2016-03-29T00:00:00Z,1897
2016-03-28T00:00:00Z,2301
2016-03-24T00:00:00Z,1809
2016-03-23T00:00:00Z,2000
2016-03-22T00:00:00Z,2909
2016-03-21T00:00:00Z,2493
2016-03-18T00:00:00Z,1895
2016-03-17T00:00:00Z,1578
2016-03-16T00:00:00Z,846
2016-03-15T00:00:00Z,2262
2016-03-14T00:00:00Z,2657
2016-03-11T00:00:00Z,6926
2016-03-10T00:00:00Z,1538
2016-03-09T00:00:00Z,1301
2016-03-08T00:00:00Z,2603
2016-03-07T00:00:00Z,5870
2016-03-04T00:00:00Z,7004
2016-03-03T00:00:00Z,11129
2016-03-02T00:00:00Z,3044
2016-03-01T00:00:00Z,6955
2016-02-29T00:00:00Z,2739
2016-02-26T00:00:00Z,2020
2016-02-25T00:00:00Z,1293
2016-02-24T00:00:00Z,3413
2016-02-23T00:00:00Z,4679
2016-02-22T00:00:00Z,7386
2016-02-19T00:00:00Z,4911
2016-02-18T00:00:00Z,6119
2016-02-17T00:00:00Z,11324
2016-02-16T00:00:00Z,13354
2016-02-12T00:00:00Z,1464
2016-02-11T00:00:00Z,4647
2016-02-10T00:00:00Z,4296
2016-02-09T00:00:00Z,275
2016-02-08T00:00:00Z,3031
2016-02-05T00:00:00Z,3297
2016-02-04T00:00:00Z,6079
2016-02-03T00:00:00Z,7690
2016-02-02T00:00:00Z,2152
2016-02-01T00:00:00Z,1818
2016-01-29T00:00:00Z,2881
2016-01-28T00:00:00Z,6708
2016-01-27T00:00:00Z,3054
2016-01-26T00:00:00Z,4268
2016-01-25T00:00:00Z,582
2016-01-22T00:00:00Z,10599
2016-01-21T00:00:00Z,9562
2016-01-20T00:00:00Z,20224
2016-01-19T00:00:00Z,16725
2016-01-15T00:00:00Z,42866
2016-01-14T00:00:00Z,8501
2016-01-13T00:00:00Z,10290
2016-01-12T00:00:00Z,10862
2016-01-11T00:00:00Z,7357
2016-01-08T00:00:00Z,5853
2016-01-07T00:00:00Z,21129
2016-01-06T00:00:00Z,10536
2016-01-05T00:00:00Z,5776
2016-01-04T00:00:00Z,15093
2015-12-31T00:00:00Z,12596
2015-12-30T00:00:00Z,7534
2015-12-29T00:00:00Z,5569
2015-12-28T00:00:00Z,10003
2015-12-24T00:00:00Z,5503
2015-12-23T00:00:00Z,10778
2015-12-22T00:00:00Z,4475
2015-12-21T00:00:00Z,7603
2015-12-18T00:00:00Z,11261
2015-12-17T00:00:00Z,7475
2015-12-16T00:00:00Z,10801
2015-12-15T00:00:00Z,17288
2015-12-14T00:00:00Z,11951
2015-12-11T00:00:00Z,63439
2015-12-10T00:00:00Z,4517
2015-12-09T00:00:00Z,36266
2015-12-08T00:00:00Z,10255
2015-12-07T00:00:00Z,19990
2015-12-04T00:00:00Z,958
2015-12-03T00:00:00Z,2345
2015-12-02T00:00:00Z,4385
2015-12-01T00:00:00Z,5904
2015-11-30T00:00:00Z,10773
2015-11-27T00:00:00Z,12496
2015-11-25T00:00:00Z,1289
2015-11-24T00:00:00Z,4659
2015-11-23T00:00:00Z,1413
2015-11-20T00:00:00Z,5793
2015-11-19T00:00:00Z,5674
2015-11-18T00:00:00Z,861
2015-11-17T00:00:00Z,6099
2015-11-16T00:00:00Z,4890
2015-11-13T00:00:00Z,5259
2015-11-12T00:00:00Z,8763
2015-11-11T00:00:00Z,12790
2015-11-10T00:00:00Z,8964
2015-11-09T00:00:00Z,16411
2015-11-06T00:00:00Z,17813
2015-11-05T00:00:00Z,37387
2015-11-04T00:00:00Z,48818
2015-11-03T00:00:00Z,71697
2015-11-02T00:00:00Z,24010
2015-10-30T00:00:00Z,36698
2015-10-29T00:00:00Z,24690
2015-10-28T00:00:00Z,10720
2015-10-27T00:00:00Z,9545
2015-10-26T00:00:00Z,12736
2015-10-23T00:00:00Z,412
2015-10-22T00:00:00Z,2791
2015-10-21T00:00:00Z,9731
2015-10-20T00:00:00Z,2886
2015-10-19T00:00:00Z,4068
2015-10-16T00:00:00Z,10892
2015-10-15T00:00:00Z,1135
2015-10-14T00:00:00Z,1443
2015-10-13T00:00:00Z,1521
2015-10-12T00:00:00Z,11
2015-10-09T00:00:00Z,290
2015-10-08T00:00:00Z,1965
2015-10-07T00:00:00Z,577
2015-10-06T00:00:00Z,7567
2015-10-05T00:00:00Z,605
2015-10-02T00:00:00Z,880
2015-10-01T00:00:00Z,1248
2015-09-30T00:00:00Z,1840
2015-09-29T00:00:00Z,2913
2015-09-28T00:00:00Z,2874
2015-09-25T00:00:00Z,121
2015-09-24T00:00:00Z,1159
2015-09-23T00:00:00Z,1715
2015-09-22T00:00:00Z,241
2015-09-21T00:00:00Z,850
2015-09-18T00:00:00Z,1487
2015-09-17T00:00:00Z,1314
2015-09-16T00:00:00Z,515
2015-09-15T00:00:00Z,298
2015-09-14T00:00:00Z,170
2015-09-11T00:00:00Z,3429
2015-09-10T00:00:00Z,587
2015-09-09T00:00:00Z,751
2015-09-08T00:00:00Z,11040
2015-09-04T00:00:00Z,528
2015-09-03T00:00:00Z,1818
2015-09-02T00:00:00Z,624
2015-09-01T00:00:00Z,1941
2015-08-31T00:00:00Z,1661
2015-08-28T00:00:00Z,1896
2015-08-27T00:00:00Z,1594
2015-08-26T00:00:00Z,1137
2015-08-25T00:00:00Z,2030
2015-08-24T00:00:00Z,3508
2015-08-21T00:00:00Z,2975
2015-08-20T00:00:00Z,2623
2015-08-19T00:00:00Z,5870
2015-08-18T00:00:00Z,1629
2015-08-17T00:00:00Z,883
2015-08-14T00:00:00Z,1038
2015-08-13T00:00:00Z,1141
2015-08-12T00:00:00Z,983
2015-08-11T00:00:00Z,790
2015-08-10T00:00:00Z,100
2015-08-07T00:00:00Z,1282
2015-08-06T00:00:00Z,1262
2015-08-05T00:00:00Z,892
2015-08-04T00:00:00Z,608
2015-08-03T00:00:00Z,1288
2015-07-31T00:00:00Z,203
2015-07-30T00:00:00Z,306
2015-07-29T00:00:00Z,6834
2015-07-28T00:00:00Z,3871
2015-07-27T00:00:00Z,5065
2015-07-24T00:00:00Z,1436
2015-07-23T00:00:00Z,992
2015-07-22T00:00:00Z,3548
2015-07-21T00:00:00Z,6248
2015-07-20T00:00:00Z,3331
2015-07-17T00:00:00Z,3139
2015-07-16T00:00:00Z,5269
2015-07-15T00:00:00Z,14385
2015-07-14T00:00:00Z,9471
2015-07-13T00:00:00Z,5740
2015-07-10T00:00:00Z,27256
2015-07-09T00:00:00Z,6067
2015-07-08T00:00:00Z,7372
2015-07-07T00:00:00Z,6217
2015-07-06T00:00:00Z,4836
2015-07-02T00:00:00Z,2258
2015-07-01T00:00:00Z,3468
2015-06-30T00:00:00Z,2396
2015-06-29T00:00:00Z,22701
2015-06-26T00:00:00Z,3019
2015-06-25T00:00:00Z,165
2015-06-24T00:00:00Z,1965
2015-06-23T00:00:00Z,2376
2015-06-22T00:00:00Z,2325
2015-06-19T00:00:00Z,1772
2015-06-18T00:00:00Z,1713
2015-06-17T00:00:00Z,21115
2015-06-16T00:00:00Z,4750
2015-06-15T00:00:00Z,1156
2015-06-12T00:00:00Z,1838
2015-06-11T00:00:00Z,1329
2015-06-10T00:00:00Z,796
2015-06-09T00:00:00Z,737
2015-06-08T00:00:00Z,1866
2015-06-05T00:00:00Z,875
2015-06-04T00:00:00Z,1926
2015-06-03T00:00:00Z,414
2015-06-02T00:00:00Z,1408
2015-06-01T00:00:00Z,1046
2015-05-29T00:00:00Z,463
2015-05-28T00:00:00Z,1140
2015-05-27T00:00:00Z,404
2015-05-26T00:00:00Z,1148
2015-05-22T00:00:00Z,4971
2015-05-21T00:00:00Z,2882
2015-05-20T00:00:00Z,4859
2015-05-19T00:00:00Z,4308
2015-05-18T00:00:00Z,4950
2015-05-15T00:00:00Z,2320
2015-05-14T00:00:00Z,19894
2015-05-13T00:00:00Z,327
2015-05-12T00:00:00Z,2286
2015-05-11T00:00:00Z,2756
2015-05-08T00:00:00Z,14807
2015-05-07T00:00:00Z,2844
2015-05-06T00:00:00Z,125
2015-05-05T00:00:00Z,435
2015-05-04T00:00:00Z,765
