Datetime,Tokens Transferred Between EOA USD (Total)
2021-05-17T00:00:00Z,11405069178.984663
2021-05-16T00:00:00Z,7644760194.471488
2021-05-15T00:00:00Z,6773025876.332605
2021-05-14T00:00:00Z,10934746473.354284
2021-05-13T00:00:00Z,16404574548.879177
2021-05-12T00:00:00Z,12722737826.256884
2021-05-11T00:00:00Z,16095506903.91865
2021-05-10T00:00:00Z,16150872582.77915
2021-05-09T00:00:00Z,8343473886.713396
2021-05-08T00:00:00Z,10277530125.668148
2021-05-07T00:00:00Z,10304980273.808784
2021-05-06T00:00:00Z,8529307831.830738
2021-05-05T00:00:00Z,10514878665.606327
2021-05-04T00:00:00Z,13002027918.46096
2021-05-03T00:00:00Z,10675861561.450354
2021-05-02T00:00:00Z,3721972497.3321896
2021-05-01T00:00:00Z,5502491429.559908
2021-04-30T00:00:00Z,6988617082.885983
2021-04-29T00:00:00Z,7359172561.061397
2021-04-28T00:00:00Z,7149307305.788204
2021-04-27T00:00:00Z,6632399060.892538
2021-04-26T00:00:00Z,5417618375.887065
2021-04-25T00:00:00Z,3650172395.8208656
2021-04-24T00:00:00Z,3783240549.030255
2021-04-23T00:00:00Z,8840136172.618847
2021-04-22T00:00:00Z,9958193198.136028
2021-04-21T00:00:00Z,6541973389.084582
2021-04-20T00:00:00Z,5325346213.249249
2021-04-19T00:00:00Z,5696670240.909259
2021-04-18T00:00:00Z,9171892421.56943
2021-04-17T00:00:00Z,4986793319.675867
2021-04-16T00:00:00Z,7129787549.836587
2021-04-15T00:00:00Z,4676847776.481552
2021-04-14T00:00:00Z,7690361822.9892025
2021-04-13T00:00:00Z,6334152618.09159
2021-04-12T00:00:00Z,4291384601.5267324
2021-04-11T00:00:00Z,3080238136.813163
2021-04-10T00:00:00Z,3981259483.852551
2021-04-09T00:00:00Z,4169013175.5008373
2021-04-08T00:00:00Z,4466639359.126598
2021-04-07T00:00:00Z,4599530085.545731
2021-04-06T00:00:00Z,4845534136.29295
2021-04-05T00:00:00Z,6269639450.378317
2021-04-04T00:00:00Z,3576948598.116917
2021-04-03T00:00:00Z,5207688630.281829
2021-04-02T00:00:00Z,7391498251.313218
2021-04-01T00:00:00Z,4622988065.322764
2021-03-31T00:00:00Z,5054982553.619723
2021-03-30T00:00:00Z,4826387903.048537
2021-03-29T00:00:00Z,3951889801.9944353
2021-03-28T00:00:00Z,2082295901.38092
2021-03-27T00:00:00Z,2382009407.350659
2021-03-26T00:00:00Z,3602427111.2176337
2021-03-25T00:00:00Z,5227562441.933479
2021-03-24T00:00:00Z,2911130625.571815
2021-03-23T00:00:00Z,2954551389.5576973
2021-03-22T00:00:00Z,3392689936.996224
2021-03-21T00:00:00Z,2368573479.7418795
2021-03-20T00:00:00Z,2256263886.189744
2021-03-19T00:00:00Z,2969189358.164334
2021-03-18T00:00:00Z,3678848978.3555083
2021-03-17T00:00:00Z,3976419129.536029
2021-03-16T00:00:00Z,4190705307.0486035
2021-03-15T00:00:00Z,5447565886.948264
2021-03-14T00:00:00Z,2334179720.625065
2021-03-13T00:00:00Z,3496429559.7724967
2021-03-12T00:00:00Z,5070269420.898271
2021-03-11T00:00:00Z,4499717091.397546
2021-03-10T00:00:00Z,4145353384.103155
2021-03-09T00:00:00Z,4382660010.899361
2021-03-08T00:00:00Z,4340077108.408756
2021-03-07T00:00:00Z,5095459420.631423
2021-03-06T00:00:00Z,3369258849.045981
2021-03-05T00:00:00Z,3268328046.3460937
2021-03-04T00:00:00Z,3690729163.593184
2021-03-03T00:00:00Z,3141972287.8785734
2021-03-02T00:00:00Z,3524121271.5054617
2021-03-01T00:00:00Z,4018108572.4702296
2021-02-28T00:00:00Z,3612802481.6528964
2021-02-27T00:00:00Z,2817193414.970039
2021-02-26T00:00:00Z,4708135825.408368
2021-02-25T00:00:00Z,3776322434.55877
2021-02-24T00:00:00Z,4845165297.425669
2021-02-23T00:00:00Z,8808178818.279257
2021-02-22T00:00:00Z,5585083332.672743
2021-02-21T00:00:00Z,3402094658.714304
2021-02-20T00:00:00Z,5304031623.8752775
2021-02-19T00:00:00Z,4696705514.710146
2021-02-18T00:00:00Z,5946236527.647801
2021-02-17T00:00:00Z,4183994252.7029195
2021-02-16T00:00:00Z,3984210328.176519
2021-02-15T00:00:00Z,3750863991.266339
2021-02-14T00:00:00Z,2721133482.0068183
2021-02-13T00:00:00Z,3035757857.105899
2021-02-12T00:00:00Z,4343924814.874003
2021-02-11T00:00:00Z,4305645699.615155
2021-02-10T00:00:00Z,4950612849.798426
2021-02-09T00:00:00Z,5015378284.921916
2021-02-08T00:00:00Z,5601804255.417196
2021-02-07T00:00:00Z,3584982201.8889227
2021-02-06T00:00:00Z,4591571247.344411
2021-02-05T00:00:00Z,5793842011.9351635
2021-02-04T00:00:00Z,6395257494.182349
2021-02-03T00:00:00Z,6414460889.719175
2021-02-02T00:00:00Z,6229541908.549886
2021-02-01T00:00:00Z,3303361299.719194
2021-01-31T00:00:00Z,2979633588.924886
2021-01-30T00:00:00Z,3172902171.6201344
2021-01-29T00:00:00Z,6054142363.15727
2021-01-28T00:00:00Z,3599213460.778557
2021-01-27T00:00:00Z,3825872346.8510036
2021-01-26T00:00:00Z,4329561903.745343
2021-01-25T00:00:00Z,3994885000.4742055
2021-01-24T00:00:00Z,3350532309.9685
2021-01-23T00:00:00Z,2229892234.859414
2021-01-22T00:00:00Z,4541017221.350964
2021-01-21T00:00:00Z,3829181267.7339425
2021-01-20T00:00:00Z,6766416342.054012
2021-01-19T00:00:00Z,5739766412.814981
2021-01-18T00:00:00Z,2797854572.0753393
2021-01-17T00:00:00Z,2198872828.6459537
2021-01-16T00:00:00Z,2603055558.127394
2021-01-15T00:00:00Z,3251685706.981281
2021-01-14T00:00:00Z,4822032614.994202
2021-01-13T00:00:00Z,2905022499.662584
2021-01-12T00:00:00Z,2945723543.894242
2021-01-11T00:00:00Z,5475903788.747048
2021-01-10T00:00:00Z,3326893869.8931518
2021-01-09T00:00:00Z,3050836584.9639974
2021-01-08T00:00:00Z,5879937333.13892
2021-01-07T00:00:00Z,5667857699.279175
2021-01-06T00:00:00Z,5385924029.595583
2021-01-05T00:00:00Z,4202337408.781409
2021-01-04T00:00:00Z,6297247957.330787
2021-01-03T00:00:00Z,4757078749.399648
2021-01-02T00:00:00Z,1550874438.0162838
2021-01-01T00:00:00Z,1408452839.5171285
2020-12-31T00:00:00Z,1676588647.2655444
2020-12-30T00:00:00Z,1869763513.2532601
2020-12-29T00:00:00Z,2492779454.010607
2020-12-28T00:00:00Z,2090062189.4886258
2020-12-27T00:00:00Z,1835041224.9029028
2020-12-26T00:00:00Z,912222714.5799488
2020-12-25T00:00:00Z,807771837.587359
2020-12-24T00:00:00Z,1343347383.843514
2020-12-23T00:00:00Z,1202030716.3782423
2020-12-22T00:00:00Z,1501240090.2628074
2020-12-21T00:00:00Z,1607516878.3535209
2020-12-20T00:00:00Z,791606696.1314812
2020-12-19T00:00:00Z,1479115238.0523403
2020-12-18T00:00:00Z,1511598150.8815758
2020-12-17T00:00:00Z,2376034064.4979386
2020-12-16T00:00:00Z,1600287882.7560148
2020-12-15T00:00:00Z,1091971128.3139627
2020-12-14T00:00:00Z,907781716.2151529
2020-12-13T00:00:00Z,664106974.6206603
2020-12-12T00:00:00Z,721473629.908266
2020-12-11T00:00:00Z,1237932546.4195797
2020-12-10T00:00:00Z,1270731317.3943822
2020-12-09T00:00:00Z,1522515406.4584675
2020-12-08T00:00:00Z,982891451.2173176
2020-12-07T00:00:00Z,1204035572.0098307
2020-12-06T00:00:00Z,616996446.092489
2020-12-05T00:00:00Z,701716789.7622333
2020-12-04T00:00:00Z,1119464965.159456
2020-12-03T00:00:00Z,1116170735.536012
2020-12-02T00:00:00Z,1058865712.6152794
2020-12-01T00:00:00Z,1844938776.8005705
2020-11-30T00:00:00Z,1564137903.9245908
2020-11-29T00:00:00Z,812187936.893905
2020-11-28T00:00:00Z,638374597.2544736
2020-11-27T00:00:00Z,1293123214.4330678
2020-11-26T00:00:00Z,1972409631.0764546
2020-11-25T00:00:00Z,1271162083.720437
2020-11-24T00:00:00Z,2341618625.5649657
2020-11-23T00:00:00Z,2089631435.1877682
2020-11-22T00:00:00Z,1430410083.6950188
2020-11-21T00:00:00Z,1915429000.2569141
2020-11-20T00:00:00Z,1305588605.2636611
2020-11-19T00:00:00Z,1006469150.624952
2020-11-18T00:00:00Z,1428017984.4149745
2020-11-17T00:00:00Z,1180552600.456609
2020-11-16T00:00:00Z,845662343.6113158
2020-11-15T00:00:00Z,459978732.9941654
2020-11-14T00:00:00Z,619804783.2277088
2020-11-13T00:00:00Z,1079120759.0180292
2020-11-12T00:00:00Z,1525037739.932148
2020-11-11T00:00:00Z,1118403884.6675832
2020-11-10T00:00:00Z,891323383.3977112
2020-11-09T00:00:00Z,841621536.6543894
2020-11-08T00:00:00Z,510837969.07542413
2020-11-07T00:00:00Z,1190769265.6697586
2020-11-06T00:00:00Z,1529215346.92552
2020-11-05T00:00:00Z,1300021216.8851137
2020-11-04T00:00:00Z,1057001187.1665369
2020-11-03T00:00:00Z,870720710.0237595
2020-11-02T00:00:00Z,954061916.0472735
2020-11-01T00:00:00Z,433705717.1827319
2020-10-31T00:00:00Z,555825558.1899683
2020-10-30T00:00:00Z,948736027.0334007
2020-10-29T00:00:00Z,598380293.5199777
2020-10-28T00:00:00Z,976699774.3103554
2020-10-27T00:00:00Z,844718956.3911365
2020-10-26T00:00:00Z,906146820.8772874
2020-10-25T00:00:00Z,373860775.97288656
2020-10-24T00:00:00Z,505971813.97586477
2020-10-23T00:00:00Z,871717001.0543199
2020-10-22T00:00:00Z,1163123089.090365
2020-10-21T00:00:00Z,1121780860.7907689
2020-10-20T00:00:00Z,589075735.9670957
2020-10-19T00:00:00Z,596016504.5483198
2020-10-18T00:00:00Z,365961029.102025
2020-10-17T00:00:00Z,357069682.4829879
2020-10-16T00:00:00Z,793738962.3154887
2020-10-15T00:00:00Z,616436837.982707
2020-10-14T00:00:00Z,996961225.5869331
2020-10-13T00:00:00Z,679871132.3687533
2020-10-12T00:00:00Z,820008274.6397015
2020-10-11T00:00:00Z,347627926.7637082
2020-10-10T00:00:00Z,570599441.2338867
2020-10-09T00:00:00Z,852091982.5824901
2020-10-08T00:00:00Z,678515093.4829268
2020-10-07T00:00:00Z,809115465.5549204
2020-10-06T00:00:00Z,544448618.5624869
2020-10-05T00:00:00Z,545868283.6665975
2020-10-04T00:00:00Z,345918534.926313
2020-10-03T00:00:00Z,356245320.3246508
2020-10-02T00:00:00Z,731900172.2424486
2020-10-01T00:00:00Z,946049076.6595705
2020-09-30T00:00:00Z,964765452.3884908
2020-09-29T00:00:00Z,940124197.1385237
2020-09-28T00:00:00Z,719268085.7758286
2020-09-27T00:00:00Z,550143359.1958816
2020-09-26T00:00:00Z,508794202.65846705
2020-09-25T00:00:00Z,701843106.7686595
2020-09-24T00:00:00Z,917369642.2707539
2020-09-23T00:00:00Z,1028635694.5324093
2020-09-22T00:00:00Z,902230459.0281456
2020-09-21T00:00:00Z,1201108718.3342063
2020-09-20T00:00:00Z,779398090.4386938
2020-09-19T00:00:00Z,759433517.6185448
2020-09-18T00:00:00Z,1667177757.2060132
2020-09-17T00:00:00Z,1362363948.402456
2020-09-16T00:00:00Z,1132211023.9283872
2020-09-15T00:00:00Z,933291693.0068893
2020-09-14T00:00:00Z,1129034105.2836182
2020-09-13T00:00:00Z,792697395.1551393
2020-09-12T00:00:00Z,1003630801.0634612
2020-09-11T00:00:00Z,966808563.2963398
2020-09-10T00:00:00Z,1121923705.221668
2020-09-09T00:00:00Z,871117183.8850034
2020-09-08T00:00:00Z,882903953.4937072
2020-09-07T00:00:00Z,1047731942.1892054
2020-09-06T00:00:00Z,1184038953.8131764
2020-09-05T00:00:00Z,1394416835.6009042
2020-09-04T00:00:00Z,1843226555.6088884
2020-09-03T00:00:00Z,1564795647.7266297
2020-09-02T00:00:00Z,1940261521.7948635
2020-09-01T00:00:00Z,2210561891.426139
2020-08-31T00:00:00Z,1586387572.3046887
2020-08-30T00:00:00Z,941767454.342872
2020-08-29T00:00:00Z,682641646.8878767
2020-08-28T00:00:00Z,953202148.5625572
2020-08-27T00:00:00Z,700423653.2752786
2020-08-26T00:00:00Z,852073626.6278898
2020-08-25T00:00:00Z,855497483.113122
2020-08-24T00:00:00Z,912392263.4950422
2020-08-23T00:00:00Z,409568496.56105995
2020-08-22T00:00:00Z,638092688.7562814
2020-08-21T00:00:00Z,939703043.6944207
2020-08-20T00:00:00Z,998616126.2542361
2020-08-19T00:00:00Z,915870342.9842579
2020-08-18T00:00:00Z,953928368.4675506
2020-08-17T00:00:00Z,1033722349.2610528
2020-08-16T00:00:00Z,686735670.4567735
2020-08-15T00:00:00Z,746616870.1145319
2020-08-14T00:00:00Z,1555794482.1475217
2020-08-13T00:00:00Z,1333890549.108593
2020-08-12T00:00:00Z,1167526834.5690598
2020-08-11T00:00:00Z,886181486.1773716
2020-08-10T00:00:00Z,1029350633.091524
2020-08-09T00:00:00Z,556250046.1232862
2020-08-08T00:00:00Z,508508105.14853877
2020-08-07T00:00:00Z,901679667.0610806
2020-08-06T00:00:00Z,782127534.9402888
2020-08-05T00:00:00Z,821248403.8714911
2020-08-04T00:00:00Z,1137191537.924414
2020-08-03T00:00:00Z,1049659801.2735273
2020-08-02T00:00:00Z,1065280908.1477308
2020-08-01T00:00:00Z,1006429854.8821718
2020-07-31T00:00:00Z,935847046.295375
2020-07-30T00:00:00Z,863709438.6655414
2020-07-29T00:00:00Z,744722733.013505
2020-07-28T00:00:00Z,870293742.1320049
2020-07-27T00:00:00Z,1337372390.977485
2020-07-26T00:00:00Z,838931427.3279798
2020-07-25T00:00:00Z,698360423.9414115
2020-07-24T00:00:00Z,704178993.0817761
2020-07-23T00:00:00Z,1232256483.6856408
2020-07-22T00:00:00Z,625687713.8973376
2020-07-21T00:00:00Z,474300062.37596
2020-07-20T00:00:00Z,416792985.6467491
2020-07-19T00:00:00Z,295407281.1441199
2020-07-18T00:00:00Z,244235182.90144864
2020-07-17T00:00:00Z,372509746.8967509
2020-07-16T00:00:00Z,452858313.0867272
2020-07-15T00:00:00Z,369409743.25272745
2020-07-14T00:00:00Z,691195065.4871722
2020-07-13T00:00:00Z,510981376.69466233
2020-07-12T00:00:00Z,246865544.0493393
2020-07-11T00:00:00Z,201589402.46268514
2020-07-10T00:00:00Z,531561609.02024657
2020-07-09T00:00:00Z,508265626.44655913
2020-07-08T00:00:00Z,630733068.3495345
2020-07-07T00:00:00Z,470325484.1589244
2020-07-06T00:00:00Z,453397037.2674535
2020-07-05T00:00:00Z,179769120.59321067
2020-07-04T00:00:00Z,219288603.60407007
2020-07-03T00:00:00Z,311802900.7822122
2020-07-02T00:00:00Z,315841789.4515618
2020-07-01T00:00:00Z,361572803.47252375
2020-06-30T00:00:00Z,402633719.3753206
2020-06-29T00:00:00Z,300580611.3514624
2020-06-28T00:00:00Z,262713210.65123084
2020-06-27T00:00:00Z,349098257.8012152
2020-06-26T00:00:00Z,578462817.5840275
2020-06-25T00:00:00Z,1221283697.674197
2020-06-24T00:00:00Z,893916066.8842654
2020-06-23T00:00:00Z,454522453.8501051
2020-06-22T00:00:00Z,514164601.7691674
2020-06-21T00:00:00Z,240305348.4801567
2020-06-20T00:00:00Z,179548297.21439773
2020-06-19T00:00:00Z,369542038.22337216
2020-06-18T00:00:00Z,334315148.77305806
2020-06-17T00:00:00Z,334603244.3185885
2020-06-16T00:00:00Z,319792694.7764368
2020-06-15T00:00:00Z,545820942.6220866
2020-06-14T00:00:00Z,205691779.94614825
2020-06-13T00:00:00Z,173500209.43364495
2020-06-12T00:00:00Z,338576546.85112804
2020-06-11T00:00:00Z,450373819.62744606
2020-06-10T00:00:00Z,411251295.06923175
2020-06-09T00:00:00Z,348722566.5104461
2020-06-08T00:00:00Z,339925615.3482591
2020-06-07T00:00:00Z,243182143.1977565
2020-06-06T00:00:00Z,185448858.98946467
2020-06-05T00:00:00Z,415421695.27546585
2020-06-04T00:00:00Z,341318366.5658209
2020-06-03T00:00:00Z,328211842.43377125
2020-06-02T00:00:00Z,807610228.6355629
2020-06-01T00:00:00Z,451489548.5106102
2020-05-31T00:00:00Z,445179460.3202024
2020-05-30T00:00:00Z,517181358.7086443
2020-05-29T00:00:00Z,506003143.5302536
2020-05-28T00:00:00Z,391438671.9091601
2020-05-27T00:00:00Z,280221354.0411637
2020-05-26T00:00:00Z,331869683.6638362
2020-05-25T00:00:00Z,280636703.4632611
2020-05-24T00:00:00Z,195100155.67879087
2020-05-23T00:00:00Z,272558084.8956591
2020-05-22T00:00:00Z,336103853.32248324
2020-05-21T00:00:00Z,356300990.7570885
2020-05-20T00:00:00Z,299893304.11359125
2020-05-19T00:00:00Z,294635185.15502805
2020-05-18T00:00:00Z,387350084.82446694
2020-05-17T00:00:00Z,238702287.53626844
2020-05-16T00:00:00Z,222048634.2610298
2020-05-15T00:00:00Z,337132533.77105254
2020-05-14T00:00:00Z,400648914.52142394
2020-05-13T00:00:00Z,447078671.5186927
2020-05-12T00:00:00Z,398448556.3918329
2020-05-11T00:00:00Z,399140871.7080234
2020-05-10T00:00:00Z,541356765.5981764
2020-05-09T00:00:00Z,269659178.0815814
2020-05-08T00:00:00Z,420510000.90026826
2020-05-07T00:00:00Z,553561340.6782812
2020-05-06T00:00:00Z,387769540.8710197
2020-05-05T00:00:00Z,294488643.882813
2020-05-04T00:00:00Z,296363110.7190602
2020-05-03T00:00:00Z,231360024.52335
2020-05-02T00:00:00Z,225245984.4688974
2020-05-01T00:00:00Z,268831869.07585245
2020-04-30T00:00:00Z,565447266.5671856
2020-04-29T00:00:00Z,495317539.2567494
2020-04-28T00:00:00Z,226227755.21986267
2020-04-27T00:00:00Z,371711914.32812226
2020-04-26T00:00:00Z,220574302.8456719
2020-04-25T00:00:00Z,253340124.1413901
2020-04-24T00:00:00Z,569275006.851277
2020-04-23T00:00:00Z,348826063.8006434
2020-04-22T00:00:00Z,308169298.0511889
2020-04-21T00:00:00Z,331578257.64793295
2020-04-20T00:00:00Z,364146740.60019857
2020-04-19T00:00:00Z,222821016.1270875
2020-04-18T00:00:00Z,286539402.0196515
2020-04-17T00:00:00Z,255253605.2610452
2020-04-16T00:00:00Z,427006645.8964022
2020-04-15T00:00:00Z,187247779.11354873
2020-04-14T00:00:00Z,192639782.13463128
2020-04-13T00:00:00Z,298101525.3079287
2020-04-12T00:00:00Z,153121951.1163406
2020-04-11T00:00:00Z,144239210.6661179
2020-04-10T00:00:00Z,451198002.19210845
2020-04-09T00:00:00Z,233573918.56114954
2020-04-08T00:00:00Z,287156066.0974602
2020-04-07T00:00:00Z,421451442.52853507
2020-04-06T00:00:00Z,414929768.84903365
2020-04-05T00:00:00Z,124467868.63662732
2020-04-04T00:00:00Z,156803156.8030416
2020-04-03T00:00:00Z,286089190.70746183
2020-04-02T00:00:00Z,286607410.790602
2020-04-01T00:00:00Z,175463984.49697715
2020-03-31T00:00:00Z,254773599.4012647
2020-03-30T00:00:00Z,200226981.790373
2020-03-29T00:00:00Z,136740607.05491874
2020-03-28T00:00:00Z,221819935.06003538
2020-03-27T00:00:00Z,203090313.23595175
2020-03-26T00:00:00Z,268460978.07079893
2020-03-25T00:00:00Z,286069579.2026425
2020-03-24T00:00:00Z,560085232.5925127
2020-03-23T00:00:00Z,328285750.0941758
2020-03-22T00:00:00Z,191610634.6116234
2020-03-21T00:00:00Z,201104079.72429895
2020-03-20T00:00:00Z,453746901.33323854
2020-03-19T00:00:00Z,450583235.8811185
2020-03-18T00:00:00Z,291979637.007778
2020-03-17T00:00:00Z,340015479.6661518
2020-03-16T00:00:00Z,612309967.0008422
2020-03-15T00:00:00Z,331138830.2317584
2020-03-14T00:00:00Z,345004688.96086437
2020-03-13T00:00:00Z,951937902.4165201
2020-03-12T00:00:00Z,814784849.6027786
2020-03-11T00:00:00Z,426107462.59273106
2020-03-10T00:00:00Z,457281390.2986649
2020-03-09T00:00:00Z,658836874.2846677
2020-03-08T00:00:00Z,328609251.22745633
2020-03-07T00:00:00Z,255289062.23684728
2020-03-06T00:00:00Z,391465639.19005525
2020-03-05T00:00:00Z,354636507.55860335
2020-03-04T00:00:00Z,309705515.8492126
2020-03-03T00:00:00Z,352222990.72053987
2020-03-02T00:00:00Z,552399731.5243698
2020-03-01T00:00:00Z,328434793.2685827
2020-02-29T00:00:00Z,232463660.27769068
2020-02-28T00:00:00Z,365978770.3457462
2020-02-27T00:00:00Z,551008976.5568982
2020-02-26T00:00:00Z,560845582.9785721
2020-02-25T00:00:00Z,424395438.2097276
2020-02-24T00:00:00Z,414584770.4244521
2020-02-23T00:00:00Z,289467027.2489328
2020-02-22T00:00:00Z,225819498.00567055
2020-02-21T00:00:00Z,419446571.4991114
2020-02-20T00:00:00Z,522126957.3168884
2020-02-19T00:00:00Z,414969092.1469041
2020-02-18T00:00:00Z,583025776.9961505
2020-02-17T00:00:00Z,656464334.9631697
2020-02-16T00:00:00Z,387379771.84159154
2020-02-15T00:00:00Z,461452856.239409
2020-02-14T00:00:00Z,481553416.167571
2020-02-13T00:00:00Z,561783009.4364834
2020-02-12T00:00:00Z,655363137.7890927
2020-02-11T00:00:00Z,310092117.5319892
2020-02-10T00:00:00Z,369169629.2539314
2020-02-09T00:00:00Z,263897514.25206026
2020-02-08T00:00:00Z,267057372.79412004
2020-02-07T00:00:00Z,497185407.30008984
2020-02-06T00:00:00Z,450542120.6182202
2020-02-05T00:00:00Z,280943496.02216303
2020-02-04T00:00:00Z,260136797.1263899
2020-02-03T00:00:00Z,222496417.12405753
2020-02-02T00:00:00Z,183046283.3876737
2020-02-01T00:00:00Z,183103117.6614773
2020-01-31T00:00:00Z,313008344.20936286
2020-01-30T00:00:00Z,213711537.9903939
2020-01-29T00:00:00Z,192946704.90188155
2020-01-28T00:00:00Z,175490695.57287657
2020-01-27T00:00:00Z,156480175.25445
2020-01-26T00:00:00Z,89994781.5742065
2020-01-25T00:00:00Z,62975428.90021646
2020-01-24T00:00:00Z,170848868.34376362
2020-01-23T00:00:00Z,162057033.29963994
2020-01-22T00:00:00Z,139545438.767783
2020-01-21T00:00:00Z,144945480.56629378
2020-01-20T00:00:00Z,154508694.8028473
2020-01-19T00:00:00Z,173145781.77741423
2020-01-18T00:00:00Z,273542321.19679046
2020-01-17T00:00:00Z,233182611.60965732
2020-01-16T00:00:00Z,217107209.05724475
2020-01-15T00:00:00Z,308249017.59246975
2020-01-14T00:00:00Z,384242471.7022512
2020-01-13T00:00:00Z,187676605.2586173
2020-01-12T00:00:00Z,133952965.9302748
2020-01-11T00:00:00Z,179989438.68018898
2020-01-10T00:00:00Z,172078494.04746658
2020-01-09T00:00:00Z,166352773.3700065
2020-01-08T00:00:00Z,226779186.17443985
2020-01-07T00:00:00Z,175968335.5478622
2020-01-06T00:00:00Z,207547668.78041756
2020-01-05T00:00:00Z,111104144.99060135
2020-01-04T00:00:00Z,137478555.0861302
2020-01-03T00:00:00Z,220971584.1698118
2020-01-02T00:00:00Z,120567835.19131403
2020-01-01T00:00:00Z,69140491.40154469
2019-12-31T00:00:00Z,244386231.493618
2019-12-30T00:00:00Z,166507189.21456674
2019-12-29T00:00:00Z,124939678.22856514
2019-12-28T00:00:00Z,112288061.52188487
2019-12-27T00:00:00Z,142405908.40396047
2019-12-26T00:00:00Z,129587380.52886026
2019-12-25T00:00:00Z,149768922.69348332
2019-12-24T00:00:00Z,138413362.93151686
2019-12-23T00:00:00Z,207013705.86010903
2019-12-22T00:00:00Z,96324762.91468792
2019-12-21T00:00:00Z,96049954.71189605
2019-12-20T00:00:00Z,156261934.33231056
2019-12-19T00:00:00Z,375798752.17573434
2019-12-18T00:00:00Z,376336885.81195056
2019-12-17T00:00:00Z,278281006.8863504
2019-12-16T00:00:00Z,173907014.0326119
2019-12-15T00:00:00Z,84229401.59216362
2019-12-14T00:00:00Z,95416978.2747918
2019-12-13T00:00:00Z,141614212.46480256
2019-12-12T00:00:00Z,139914251.56983176
2019-12-11T00:00:00Z,111805439.2174415
2019-12-10T00:00:00Z,203505406.89231023
2019-12-09T00:00:00Z,146845111.57362118
2019-12-08T00:00:00Z,68652336.61438413
2019-12-07T00:00:00Z,85326686.31765565
2019-12-06T00:00:00Z,183999928.5451788
2019-12-05T00:00:00Z,173835879.52950817
2019-12-04T00:00:00Z,178646814.37128136
2019-12-03T00:00:00Z,158866935.48051876
2019-12-02T00:00:00Z,192721178.5830395
2019-12-01T00:00:00Z,107720607.5233033
2019-11-30T00:00:00Z,181879079.83393058
2019-11-29T00:00:00Z,183566024.31478983
2019-11-28T00:00:00Z,278454068.938505
2019-11-27T00:00:00Z,304427597.7566392
2019-11-26T00:00:00Z,175472545.59477893
2019-11-25T00:00:00Z,360495215.1384279
2019-11-24T00:00:00Z,129446415.05004662
2019-11-23T00:00:00Z,166915312.1972885
2019-11-22T00:00:00Z,428965857.57406855
2019-11-21T00:00:00Z,271872808.9289318
2019-11-20T00:00:00Z,203759382.18834525
2019-11-19T00:00:00Z,206391503.64985237
2019-11-18T00:00:00Z,218473609.3473594
2019-11-17T00:00:00Z,135567472.73182097
2019-11-16T00:00:00Z,146291854.96218845
2019-11-15T00:00:00Z,238230082.27879375
2019-11-14T00:00:00Z,188448135.03060985
2019-11-13T00:00:00Z,223123507.4566072
2019-11-12T00:00:00Z,288905073.68776834
2019-11-11T00:00:00Z,212626125.5366216
2019-11-10T00:00:00Z,141386205.92239794
2019-11-09T00:00:00Z,147794977.71142635
2019-11-08T00:00:00Z,227640098.87659377
2019-11-07T00:00:00Z,195378988.84330854
2019-11-06T00:00:00Z,231413052.7827428
2019-11-05T00:00:00Z,395309198.65279955
2019-11-04T00:00:00Z,299648662.4172457
2019-11-03T00:00:00Z,176550815.7341955
2019-11-02T00:00:00Z,159104651.48471084
2019-11-01T00:00:00Z,234748067.32814255
2019-10-31T00:00:00Z,291219331.4647501
2019-10-30T00:00:00Z,289311484.0883673
2019-10-29T00:00:00Z,350409090.61351913
2019-10-28T00:00:00Z,539982106.6568208
2019-10-27T00:00:00Z,202907344.4176011
2019-10-26T00:00:00Z,383005929.32303435
2019-10-25T00:00:00Z,330022507.1579141
2019-10-24T00:00:00Z,375496570.79722345
2019-10-23T00:00:00Z,367385431.32267076
2019-10-22T00:00:00Z,215803954.811922
2019-10-21T00:00:00Z,218999925.34423065
2019-10-20T00:00:00Z,192930801.90990618
2019-10-19T00:00:00Z,140635341.48775366
2019-10-18T00:00:00Z,214693299.4510353
2019-10-17T00:00:00Z,194681600.3018711
2019-10-16T00:00:00Z,237621949.27862328
2019-10-15T00:00:00Z,215358574.8947368
2019-10-14T00:00:00Z,218771932.65550822
2019-10-13T00:00:00Z,137138098.400887
2019-10-12T00:00:00Z,204922403.38886124
2019-10-11T00:00:00Z,244863917.679797
2019-10-10T00:00:00Z,254056365.2611675
2019-10-09T00:00:00Z,322695979.9186957
2019-10-08T00:00:00Z,274763974.69737774
2019-10-07T00:00:00Z,226456990.7488649
2019-10-06T00:00:00Z,148420253.50033587
2019-10-05T00:00:00Z,136900165.932324
2019-10-04T00:00:00Z,177618446.01458585
2019-10-03T00:00:00Z,159283643.7293811
2019-10-02T00:00:00Z,202637263.9763098
2019-10-01T00:00:00Z,263886573.42874816
2019-09-30T00:00:00Z,444115308.5454317
2019-09-29T00:00:00Z,198325461.3878036
2019-09-28T00:00:00Z,257896204.79477504
2019-09-27T00:00:00Z,347099297.6147149
2019-09-26T00:00:00Z,399755613.78808236
2019-09-25T00:00:00Z,420245664.6283561
2019-09-24T00:00:00Z,491485395.7193257
2019-09-23T00:00:00Z,329102123.8707325
2019-09-22T00:00:00Z,202998517.04843748
2019-09-21T00:00:00Z,200892752.59430057
