date,Avalanche C-Chain,Ethereum,Near,Sui,Polygon PoS,Solana
2022-01-19,84987.0,301937,13279.0,,218375.0,258721.0
2022-01-20,78335.0,299366,14946.0,,208970.0,282228.0
2022-01-21,74357.0,270883,12161.0,,212041.0,203391.0
2022-01-22,68989.0,289254,11254.0,,216745.0,182462.0
2022-01-23,66720.0,268197,11812.0,,232735.0,249503.0
2022-01-24,65801.0,273692,11842.0,,231064.0,299206.0
2022-01-25,64469.0,277526,12052.0,,235258.0,283942.0
2022-01-26,73913.0,268508,12821.0,,251946.0,253899.0
2022-01-27,85419.0,266578,14442.0,,266602.0,252312.0
2022-01-28,85969.0,281448,11889.0,,252963.0,262279.0
2022-01-29,77060.0,276523,10456.0,,241718.0,265801.0
2022-01-30,69220.0,292841,9909.0,,237212.0,264459.0
2022-01-31,92839.0,301330,10627.0,,248835.0,268508.0
2022-02-01,78346.0,297909,11298.0,,251547.0,278268.0
2022-02-02,69174.0,292792,12333.0,,271151.0,251688.0
2022-02-03,66307.0,278458,14015.0,,275637.0,254091.0
2022-02-04,71123.0,313309,21518.0,,264487.0,244077.0
2022-02-05,67969.0,337358,14942.0,,257936.0,243229.0
2022-02-06,67611.0,327417,11973.0,,266751.0,251708.0
2022-02-07,88455.0,302780,13183.0,,287972.0,253352.0
2022-02-08,85003.0,315006,15990.0,,283977.0,244350.0
2022-02-09,84131.0,317153,16674.0,,273312.0,249325.0
2022-02-10,85385.0,324801,16835.0,,280505.0,246510.0
2022-02-11,80826.0,321239,13507.0,,276105.0,242132.0
2022-02-12,98440.0,320249,11447.0,,265085.0,239825.0
2022-02-13,77472.0,327758,12448.0,,270409.0,244969.0
2022-02-14,91406.0,324026,13026.0,,290833.0,245531.0
2022-02-15,89747.0,318588,12849.0,,293451.0,251199.0
2022-02-16,81032.0,301632,12869.0,,294142.0,245242.0
2022-02-17,84472.0,296256,12213.0,,260695.0,244441.0
2022-02-18,82336.0,273643,17764.0,,271665.0,234475.0
2022-02-19,78892.0,294795,18100.0,,268976.0,236260.0
2022-02-20,75028.0,312660,17450.0,,248621.0,233153.0
2022-02-21,74962.0,278713,14278.0,,267720.0,245088.0
2022-02-22,86778.0,285256,14431.0,,258634.0,236151.0
2022-02-23,78904.0,297959,15926.0,,253848.0,237228.0
2022-02-24,72270.0,298586,11542.0,,262736.0,221545.0
2022-02-25,72224.0,318362,10456.0,,244532.0,241103.0
2022-02-26,66251.0,343475,10314.0,,224767.0,232591.0
2022-02-27,70174.0,321242,13606.0,,252216.0,276103.0
2022-02-28,77505.0,297802,11834.0,,259859.0,257724.0
2022-03-01,80064.0,314282,13997.0,,264092.0,260393.0
2022-03-02,78222.0,334689,13924.0,,286023.0,252764.0
2022-03-03,76479.0,325330,14621.0,,338261.0,245884.0
2022-03-04,72172.0,326558,12066.0,,329696.0,228994.0
2022-03-05,63884.0,310284,10775.0,,293504.0,237295.0
2022-03-06,68926.0,327798,11019.0,,312867.0,240583.0
2022-03-07,84095.0,318845,11670.0,,337262.0,229856.0
2022-03-08,76873.0,350279,9905.0,,390826.0,227229.0
2022-03-09,73063.0,343407,12209.0,,346696.0,269321.0
2022-03-10,71726.0,346777,14378.0,,285130.0,266648.0
2022-03-11,78608.0,326275,12756.0,,305775.0,238864.0
2022-03-12,72368.0,328742,13183.0,,354349.0,230649.0
2022-03-13,69527.0,305412,18141.0,,308434.0,239920.0
2022-03-14,86593.0,308128,12475.0,,334944.0,274488.0
2022-03-15,96914.0,364750,13735.0,,323594.0,265463.0
2022-03-16,74761.0,412965,13173.0,,350842.0,262597.0
2022-03-17,80569.0,310128,13807.0,,356513.0,236473.0
2022-03-18,75976.0,378660,11978.0,,347149.0,241751.0
2022-03-19,74013.0,337268,14260.0,,338684.0,257954.0
2022-03-20,69141.0,324559,9957.0,,341361.0,257280.0
2022-03-21,72541.0,336536,12494.0,,350590.0,256440.0
2022-03-22,77847.0,354596,10377.0,,362710.0,239060.0
2022-03-23,76667.0,333555,12909.0,,393020.0,245239.0
2022-03-24,73917.0,315192,11177.0,,369448.0,260091.0
2022-03-25,70470.0,318453,10612.0,,370673.0,261627.0
2022-03-26,64156.0,328962,9807.0,,339867.0,248899.0
2022-03-27,63094.0,314500,9059.0,,318133.0,239420.0
2022-03-28,83009.0,319004,10582.0,,324641.0,260401.0
2022-03-29,76566.0,314876,10950.0,,312901.0,252979.0
2022-03-30,73223.0,304129,13129.0,,283583.0,278208.0
2022-03-31,74303.0,301450,13569.0,,283936.0,272500.0
2022-04-01,72336.0,290812,13256.0,,267138.0,262226.0
2022-04-02,70928.0,277229,12490.0,,253746.0,240082.0
2022-04-03,67006.0,264614,12363.0,,252361.0,239651.0
2022-04-04,71188.0,260398,12970.0,,256919.0,237665.0
2022-04-05,65735.0,277080,12360.0,,261926.0,267492.0
2022-04-06,62330.0,282943,11088.0,,255537.0,229593.0
2022-04-07,66065.0,278214,11167.0,,280782.0,217916.0
2022-04-08,71365.0,271932,16258.0,,285445.0,239853.0
2022-04-09,65206.0,304096,11478.0,,254275.0,212640.0
2022-04-10,64219.0,304735,10967.0,,255434.0,251335.0
2022-04-11,72548.0,285563,18176.0,,277760.0,248940.0
2022-04-12,70555.0,270831,14434.0,,283568.0,268313.0
2022-04-13,64598.0,262157,13144.0,,270792.0,298406.0
2022-04-14,68263.0,312937,12658.0,,281969.0,312590.0
2022-04-15,67625.0,297991,12399.0,,284020.0,328362.0
2022-04-16,65924.0,297421,10330.0,,289176.0,316601.0
2022-04-17,67881.0,289605,11129.0,,297575.0,297579.0
2022-04-18,71760.0,291038,13206.0,,331174.0,282566.0
2022-04-19,73713.0,389469,14913.0,,312912.0,352048.0
2022-04-20,72499.0,401686,18276.0,,336906.0,365385.0
2022-04-21,72875.0,287405,16492.0,,328415.0,363762.0
2022-04-22,64449.0,305092,15530.0,,297477.0,341957.0
2022-04-23,62971.0,291829,12916.0,,292435.0,362002.0
2022-04-24,65014.0,300737,12679.0,,288659.0,365182.0
2022-04-25,68419.0,293849,14855.0,,316345.0,359969.0
2022-04-26,65317.0,294377,14737.0,,297535.0,376383.0
2022-04-27,68056.0,299364,13531.0,,312808.0,406479.0
2022-04-28,66345.0,298464,13676.0,,315450.0,400783.0
2022-04-29,63042.0,302435,13420.0,,301293.0,370044.0
2022-04-30,59322.0,304581,12628.0,,345816.0,319473.0
2022-05-01,57428.0,279381,11477.0,,256534.0,326970.0
2022-05-02,62986.0,262170,12158.0,,276615.0,415591.0
2022-05-03,62266.0,258767,12492.0,,283373.0,435511.0
2022-05-04,64649.0,291265,14059.0,,305928.0,431026.0
2022-05-05,78311.0,322760,19066.0,,317109.0,407859.0
2022-05-06,72800.0,286070,17475.0,,271802.0,426910.0
2022-05-07,64471.0,283968,12464.0,,274150.0,434263.0
2022-05-08,56925.0,295758,10533.0,,258663.0,438539.0
2022-05-09,64396.0,289508,12716.0,,284517.0,395704.0
2022-05-10,58672.0,289613,11839.0,,248498.0,376075.0
2022-05-11,63060.0,252058,15332.0,,226317.0,361720.0
2022-05-12,63154.0,287280,12091.0,,222002.0,364555.0
2022-05-13,61675.0,334512,10884.0,,299360.0,362051.0
2022-05-14,51974.0,305405,8854.0,,219603.0,404934.0
2022-05-15,48436.0,299848,8935.0,,185003.0,408274.0
2022-05-16,47550.0,312169,9872.0,,324815.0,418844.0
2022-05-17,44469.0,295767,10417.0,,245646.0,396079.0
2022-05-18,43398.0,331395,10176.0,,224171.0,453424.0
2022-05-19,42298.0,304912,9745.0,,216112.0,464474.0
2022-05-20,44665.0,292509,10998.0,,222816.0,417505.0
2022-05-21,37610.0,310549,9350.0,,195586.0,458837.0
2022-05-22,37928.0,293383,9356.0,,191217.0,489175.0
2022-05-23,46383.0,282679,10898.0,,222812.0,513778.0
2022-05-24,40421.0,298578,10389.0,,221466.0,496035.0
2022-05-25,43119.0,269212,10318.0,,214964.0,464152.0
2022-05-26,40110.0,244000,9906.0,,207633.0,518170.0
2022-05-27,39093.0,262699,10471.0,,208569.0,509805.0
2022-05-28,32870.0,303980,9120.0,,191112.0,457563.0
2022-05-29,33462.0,282650,9048.0,,198796.0,534686.0
2022-05-30,40524.0,250221,11320.0,,234107.0,510284.0
2022-05-31,40071.0,306219,12618.0,,208923.0,512803.0
2022-06-01,38279.0,271175,11739.0,,224887.0,482641.0
2022-06-02,36524.0,245162,11094.0,,205847.0,530696.0
2022-06-03,36580.0,249656,11238.0,,192432.0,430964.0
2022-06-04,31607.0,245413,9943.0,,187316.0,522851.0
2022-06-05,31953.0,240360,10364.0,,181728.0,503508.0
2022-06-06,40483.0,258712,11544.0,,218807.0,468861.0
2022-06-07,36968.0,251158,11956.0,,202167.0,523746.0
2022-06-08,34481.0,240498,16094.0,,205134.0,550692.0
2022-06-09,33482.0,257579,13733.0,,191117.0,476607.0
2022-06-10,32855.0,269168,11251.0,,206055.0,494877.0
2022-06-11,32464.0,267903,9926.0,,187236.0,480563.0
2022-06-12,33560.0,253335,10586.0,,188651.0,466744.0
2022-06-13,39373.0,239345,10995.0,,207574.0,389395.0
2022-06-14,35236.0,245163,10176.0,,214867.0,421782.0
2022-06-15,35594.0,247261,10536.0,,199582.0,453853.0
2022-06-16,33342.0,260720,9731.0,,189163.0,441580.0
2022-06-17,31475.0,271448,9891.0,,177002.0,469866.0
2022-06-18,31905.0,256497,9356.0,,176483.0,459098.0
2022-06-19,31994.0,272805,8951.0,,171959.0,496210.0
2022-06-20,37318.0,270403,11222.0,,191677.0,524108.0
2022-06-21,36505.0,269096,10716.0,,196274.0,532242.0
2022-06-22,31912.0,249659,9985.0,,194568.0,539637.0
2022-06-23,34344.0,253975,9864.0,,200231.0,507875.0
2022-06-24,35462.0,271545,8636.0,,211095.0,483397.0
2022-06-25,33699.0,228950,9228.0,,187768.0,467268.0
2022-06-26,33087.0,222072,7869.0,,193110.0,466037.0
2022-06-27,34603.0,254281,9054.0,,229372.0,418557.0
2022-06-28,32359.0,246885,8889.0,,195967.0,489252.0
2022-06-29,33087.0,247627,8821.0,,190433.0,441632.0
2022-06-30,33836.0,258303,8757.0,,213304.0,416681.0
2022-07-01,33616.0,300495,8509.0,,187899.0,433410.0
2022-07-02,30700.0,318364,8339.0,,168094.0,412049.0
2022-07-03,32556.0,288076,6844.0,,171495.0,403405.0
2022-07-04,36669.0,290061,8369.0,,197426.0,417681.0
2022-07-05,33510.0,288511,8037.0,,192745.0,420703.0
2022-07-06,34511.0,285502,7844.0,,199404.0,411008.0
2022-07-07,34746.0,299211,7901.0,,185536.0,443787.0
2022-07-08,33277.0,294665,7569.0,,186769.0,410583.0
2022-07-09,28034.0,303135,6569.0,,159280.0,432905.0
2022-07-10,28569.0,305155,6723.0,,165370.0,426896.0
2022-07-11,33271.0,284505,7622.0,,185965.0,439344.0
2022-07-12,31699.0,291943,7360.0,,179962.0,429635.0
2022-07-13,31565.0,329134,7506.0,,183830.0,410176.0
2022-07-14,32674.0,347385,7341.0,,187674.0,428349.0
2022-07-15,32931.0,374496,7835.0,,195311.0,411069.0
2022-07-16,28961.0,403297,6640.0,,175397.0,405633.0
2022-07-17,30104.0,386095,6906.0,,173790.0,415941.0
2022-07-18,39097.0,321941,8236.0,,217653.0,421184.0
2022-07-19,37750.0,305915,10307.0,,204834.0,448094.0
2022-07-20,39154.0,312974,7955.0,,186115.0,432649.0
2022-07-21,35191.0,323713,8978.0,,188738.0,386862.0
2022-07-22,32754.0,354028,7789.0,,187489.0,392682.0
2022-07-23,29982.0,325524,6471.0,,167667.0,424928.0
2022-07-24,32867.0,316582,6743.0,,172763.0,403366.0
2022-07-25,36117.0,392371,7629.0,,201166.0,379950.0
2022-07-26,35909.0,622476,7386.0,,177427.0,393907.0
2022-07-27,36513.0,319452,7229.0,,184118.0,403423.0
2022-07-28,36829.0,313576,8274.0,,200324.0,382227.0
2022-07-29,36265.0,331537,7509.0,,186507.0,397238.0
2022-07-30,32273.0,345382,6919.0,,175533.0,371508.0
2022-07-31,32887.0,339387,6880.0,,194949.0,389138.0
2022-08-01,38115.0,393417,8728.0,,211234.0,385871.0
2022-08-02,34633.0,335810,8045.0,,172350.0,404007.0
2022-08-03,35837.0,348135,8245.0,,202251.0,501338.0
2022-08-04,34879.0,458410,8680.0,,191498.0,376624.0
2022-08-05,32743.0,355236,12045.0,,201943.0,369218.0
2022-08-06,31299.0,359067,9246.0,,185165.0,377096.0
2022-08-07,33636.0,362907,8604.0,,189229.0,391034.0
2022-08-08,35913.0,333766,10471.0,,203666.0,369737.0
2022-08-09,32082.0,314801,9923.0,,185556.0,370162.0
2022-08-10,34887.0,321451,10399.0,,187419.0,403318.0
2022-08-11,35668.0,291311,10333.0,,186169.0,387970.0
2022-08-12,31616.0,318168,10236.0,,200652.0,374118.0
2022-08-13,29397.0,314015,9170.0,,198426.0,384671.0
2022-08-14,28025.0,312521,8148.0,,193555.0,383308.0
2022-08-15,34534.0,300517,9386.0,,215067.0,377650.0
2022-08-16,33210.0,326661,8724.0,,196982.0,384484.0
2022-08-17,33109.0,331586,8708.0,,209937.0,395425.0
2022-08-18,32041.0,329022,8323.0,,197873.0,378924.0
2022-08-19,33313.0,291724,8753.0,,194828.0,389786.0
2022-08-20,29421.0,303990,7598.0,,183813.0,359629.0
2022-08-21,29387.0,318867,7203.0,,197428.0,364578.0
2022-08-22,30288.0,293895,8432.0,,204545.0,363130.0
2022-08-23,28714.0,298926,8448.0,,195704.0,364440.0
2022-08-24,28824.0,300817,8311.0,,182543.0,366923.0
2022-08-25,27986.0,310406,8329.0,,175941.0,348974.0
2022-08-26,27878.0,296734,7568.0,,173972.0,360820.0
2022-08-27,26824.0,310352,6867.0,,168658.0,351701.0
2022-08-28,27085.0,289347,6761.0,,171424.0,364263.0
2022-08-29,31948.0,289609,8183.0,,186827.0,370256.0
2022-08-30,28880.0,276538,9879.0,,203735.0,376982.0
2022-08-31,31030.0,273121,10190.0,,198495.0,362468.0
2022-09-01,30970.0,285106,8740.0,,193326.0,378443.0
2022-09-02,27360.0,309325,8225.0,,190095.0,331689.0
2022-09-03,23990.0,327833,8305.0,,173613.0,342866.0
2022-09-04,24113.0,376837,7496.0,,176344.0,348741.0
2022-09-05,26582.0,328681,8550.0,,213693.0,345525.0
2022-09-06,27966.0,305834,8664.0,,225063.0,368902.0
2022-09-07,26038.0,286244,8471.0,,209706.0,373706.0
2022-09-08,25232.0,313475,8908.0,,200958.0,382094.0
2022-09-09,28847.0,295087,8360.0,,202670.0,375209.0
2022-09-10,25379.0,301977,7305.0,,190341.0,362143.0
2022-09-11,24478.0,300692,7474.0,,189528.0,395455.0
2022-09-12,29695.0,292678,9666.0,,232403.0,366124.0
2022-09-13,28034.0,312314,14858.0,,214165.0,360374.0
2022-09-14,26148.0,326499,31860.0,,201905.0,377649.0
2022-09-15,27171.0,370388,49272.0,,211392.0,313602.0
2022-09-16,25484.0,375698,56361.0,,209740.0,362675.0
2022-09-17,24118.0,499516,59386.0,,192227.0,356264.0
2022-09-18,24604.0,335223,61292.0,,200178.0,374924.0
2022-09-19,26913.0,313994,62903.0,,225627.0,368670.0
2022-09-20,24858.0,321434,69254.0,,201902.0,371490.0
2022-09-21,25368.0,304520,70150.0,,225686.0,374972.0
2022-09-22,23384.0,316609,67116.0,,215460.0,367125.0
2022-09-23,24203.0,334567,66833.0,,204175.0,354837.0
2022-09-24,21859.0,370449,61454.0,,198693.0,340002.0
2022-09-25,22630.0,328124,68126.0,,206289.0,354651.0
2022-09-26,27039.0,324508,70452.0,,236585.0,351160.0
2022-09-27,29347.0,364570,70119.0,,233261.0,383700.0
2022-09-28,26969.0,282005,67712.0,,230254.0,389126.0
2022-09-29,29441.0,304283,81141.0,,233729.0,360439.0
2022-09-30,25835.0,290256,73573.0,,236888.0,344241.0
2022-10-01,25397.0,301045,67178.0,,220908.0,238601.0
2022-10-02,25609.0,309469,66905.0,,224644.0,304260.0
2022-10-03,26840.0,281889,71689.0,,239158.0,314580.0
2022-10-04,25519.0,296076,72742.0,,234996.0,320021.0
2022-10-05,24349.0,322302,68594.0,,233534.0,316253.0
2022-10-06,24163.0,357973,72319.0,,225618.0,315668.0
2022-10-07,28106.0,344953,65690.0,,235274.0,290628.0
2022-10-08,21060.0,323704,64870.0,,214643.0,319785.0
2022-10-09,21195.0,266300,58096.0,,215696.0,314226.0
2022-10-10,23106.0,283627,69492.0,,242183.0,357198.0
2022-10-11,23825.0,312522,62744.0,,281322.0,425304.0
2022-10-12,22861.0,289479,62123.0,,249841.0,375892.0
2022-10-13,25736.0,294679,63448.0,,294212.0,335526.0
2022-10-14,28567.0,279729,65355.0,,433918.0,261133.0
2022-10-15,60126.0,270384,56349.0,,367420.0,263326.0
2022-10-16,40020.0,272210,55135.0,,371758.0,279098.0
2022-10-17,32020.0,278733,57193.0,,362182.0,282467.0
2022-10-18,24903.0,261800,55999.0,,250911.0,314561.0
2022-10-19,30069.0,275461,56614.0,,242872.0,299388.0
2022-10-20,29229.0,301840,53507.0,,202171.0,254992.0
2022-10-21,32210.0,285366,53759.0,,238201.0,260968.0
2022-10-22,24785.0,264221,53044.0,,278267.0,263639.0
2022-10-23,27760.0,272434,64992.0,,237095.0,250884.0
2022-10-24,28349.0,288957,56760.0,,237301.0,230222.0
2022-10-25,34743.0,278885,54441.0,,344554.0,153706.0
2022-10-26,36882.0,307540,56129.0,,339920.0,140311.0
2022-10-27,34722.0,306223,60645.0,,296987.0,257824.0
2022-10-28,29249.0,275928,58626.0,,268637.0,286790.0
2022-10-29,24697.0,276833,56696.0,,202173.0,308060.0
2022-10-30,23214.0,266653,54086.0,,247172.0,317235.0
2022-10-31,35711.0,278220,57467.0,,351545.0,296992.0
2022-11-01,30326.0,290367,57459.0,,288135.0,284665.0
2022-11-02,41683.0,256060,58025.0,,276726.0,261143.0
2022-11-03,25825.0,269123,68309.0,,229489.0,240375.0
2022-11-04,25197.0,255108,72443.0,,213110.0,257850.0
2022-11-05,27091.0,250648,64573.0,,220923.0,298223.0
2022-11-06,22977.0,226487,56870.0,,207771.0,285178.0
2022-11-07,23041.0,273461,58438.0,,262244.0,267650.0
2022-11-08,24752.0,263580,54502.0,,262586.0,274952.0
2022-11-09,26931.0,282351,51891.0,,382562.0,278135.0
2022-11-10,33067.0,263296,50188.0,,415298.0,266383.0
2022-11-11,22559.0,251050,46517.0,,286423.0,232946.0
2022-11-12,20797.0,239944,44476.0,,240233.0,232333.0
2022-11-13,20978.0,227788,44802.0,,239542.0,240831.0
2022-11-14,23076.0,264902,46043.0,,262438.0,229843.0
2022-11-15,24280.0,267596,43958.0,,248592.0,230856.0
2022-11-16,33123.0,263898,41364.0,,326332.0,261592.0
2022-11-17,22864.0,283609,44878.0,,242500.0,265889.0
2022-11-18,24466.0,258027,48071.0,,249761.0,241426.0
2022-11-19,21238.0,228008,41066.0,,222324.0,209627.0
2022-11-20,21498.0,211846,48550.0,,246255.0,222519.0
2022-11-21,22776.0,233091,41456.0,,251417.0,219531.0
2022-11-22,21662.0,231714,47922.0,,229140.0,218339.0
2022-11-23,21296.0,257657,41122.0,,231969.0,225960.0
2022-11-24,20855.0,275784,42644.0,,253823.0,213265.0
2022-11-25,19241.0,279147,42341.0,,260117.0,207838.0
2022-11-26,19385.0,282880,40800.0,,263255.0,233766.0
2022-11-27,23702.0,261950,39033.0,,242370.0,226503.0
2022-11-28,22709.0,331710,41920.0,,276698.0,232207.0
2022-11-29,34480.0,283917,43729.0,,272618.0,229302.0
2022-11-30,26906.0,257125,44285.0,,267207.0,245515.0
2022-12-01,23516.0,249244,40900.0,,277812.0,245039.0
2022-12-02,22284.0,302433,40726.0,,263710.0,226392.0
2022-12-03,23627.0,297652,38019.0,,270967.0,246045.0
2022-12-04,19540.0,291920,37191.0,,247796.0,181243.0
2022-12-05,20448.0,279152,44569.0,,261002.0,107412.0
2022-12-06,20251.0,277494,51573.0,,253139.0,144650.0
2022-12-07,23155.0,250491,46171.0,,253354.0,225013.0
2022-12-08,23462.0,244367,47598.0,,263145.0,394975.0
2022-12-09,23616.0,899738,44297.0,,291018.0,319556.0
2022-12-10,20102.0,321980,39790.0,,282911.0,239317.0
2022-12-11,19122.0,297140,37359.0,,281977.0,237793.0
2022-12-12,26219.0,350216,77199.0,,308435.0,220840.0
2022-12-13,26140.0,269329,43648.0,,320808.0,215827.0
2022-12-14,33704.0,271987,41048.0,,311842.0,213270.0
2022-12-15,25241.0,293734,40455.0,,310276.0,208947.0
2022-12-16,21460.0,285139,37701.0,,307218.0,245709.0
2022-12-17,23447.0,262605,34851.0,,308031.0,251585.0
2022-12-18,22999.0,211144,31845.0,,317954.0,230925.0
2022-12-19,23219.0,266229,36399.0,,324458.0,220528.0
2022-12-20,25942.0,259109,36396.0,,303902.0,230537.0
2022-12-21,25592.0,307807,33459.0,,316269.0,222454.0
2022-12-22,21857.0,272949,39419.0,,335980.0,210597.0
2022-12-23,27698.0,289129,34429.0,,311716.0,213260.0
2022-12-24,23408.0,268080,32193.0,,316350.0,218866.0
2022-12-25,18333.0,262560,31299.0,,268340.0,271981.0
2022-12-26,21285.0,265111,34600.0,,286175.0,234723.0
2022-12-27,20184.0,255565,35164.0,,279234.0,234680.0
2022-12-28,24884.0,257190,32134.0,,266572.0,153546.0
2022-12-29,26059.0,246428,32101.0,,260719.0,234296.0
2022-12-30,22533.0,252195,30324.0,,270372.0,247552.0
2022-12-31,18330.0,231364,28599.0,,262600.0,226749.0
2023-01-01,22226.0,190597,28908.0,,245033.0,270262.0
2023-01-02,21848.0,232295,32271.0,,270637.0,256054.0
2023-01-03,20281.0,240789,34442.0,,322385.0,238447.0
2023-01-04,25640.0,271650,36712.0,,330624.0,274195.0
2023-01-05,21390.0,310423,36320.0,,417064.0,320369.0
2023-01-06,20848.0,265418,35061.0,,534553.0,248964.0
2023-01-07,22032.0,267368,30771.0,,488804.0,233026.0
2023-01-08,17637.0,525184,29921.0,,469998.0,247748.0
2023-01-09,21493.0,310655,35191.0,,472286.0,247581.0
2023-01-10,21938.0,285573,102191.0,,282149.0,226481.0
2023-01-11,21739.0,293417,95587.0,,337196.0,309203.0
2023-01-12,25481.0,292242,117742.0,,266898.0,299345.0
2023-01-13,23371.0,283458,111745.0,,250419.0,276473.0
2023-01-14,23474.0,297618,65077.0,,244820.0,295839.0
2023-01-15,19326.0,265183,55501.0,,244835.0,281129.0
2023-01-16,21072.0,294548,65882.0,,264751.0,297062.0
2023-01-17,19813.0,282238,55342.0,,248573.0,269469.0
2023-01-18,23820.0,337055,65420.0,,265810.0,269976.0
2023-01-19,21560.0,267961,57807.0,,249343.0,260749.0
2023-01-20,22438.0,274660,53421.0,,260036.0,246753.0
2023-01-21,19461.0,272266,55472.0,,253500.0,212814.0
2023-01-22,20820.0,237517,53148.0,,264781.0,232105.0
2023-01-23,20474.0,252306,69565.0,,268715.0,216379.0
2023-01-24,19375.0,268598,72885.0,,282165.0,205058.0
2023-01-25,18400.0,273574,59608.0,,266646.0,209875.0
2023-01-26,21099.0,287802,61371.0,,295411.0,212719.0
2023-01-27,22194.0,287238,64939.0,,291281.0,216568.0
2023-01-28,24289.0,256466,55221.0,,294533.0,192010.0
2023-01-29,22627.0,262472,57045.0,,298231.0,212334.0
2023-01-30,23142.0,294774,54074.0,,301892.0,208358.0
2023-01-31,20036.0,305140,51508.0,,298656.0,202052.0
2023-02-01,20192.0,290113,66197.0,,293233.0,200430.0
2023-02-02,24808.0,297486,73613.0,,241733.0,206628.0
2023-02-03,20318.0,279319,67182.0,,244478.0,210086.0
2023-02-04,19788.0,280482,59594.0,,240589.0,194763.0
2023-02-05,19073.0,294985,50286.0,,238429.0,188193.0
2023-02-06,21502.0,278131,45896.0,,238100.0,182596.0
2023-02-07,20517.0,290818,58134.0,,246259.0,136788.0
2023-02-08,19228.0,289320,62363.0,,250803.0,136940.0
2023-02-09,19605.0,280100,50265.0,,222853.0,160364.0
2023-02-10,17988.0,282100,58274.0,,241306.0,126140.0
2023-02-11,16101.0,256607,59463.0,,223346.0,117204.0
2023-02-12,17197.0,252201,59601.0,,228936.0,119014.0
2023-02-13,17711.0,286047,67545.0,,258648.0,130569.0
2023-02-14,17092.0,292871,47874.0,,219988.0,128122.0
2023-02-15,21167.0,314769,54958.0,,222589.0,148155.0
2023-02-16,20748.0,295669,51341.0,,229059.0,148240.0
2023-02-17,19991.0,286437,57664.0,,240526.0,146279.0
2023-02-18,17791.0,266418,60493.0,,231355.0,124542.0
2023-02-19,17376.0,261609,49507.0,,225471.0,124323.0
2023-02-20,20132.0,278209,58393.0,,250197.0,130921.0
2023-02-21,19002.0,291617,54414.0,,235989.0,127837.0
2023-02-22,23025.0,288548,53851.0,,246186.0,134984.0
2023-02-23,22053.0,317624,67300.0,,227389.0,126653.0
2023-02-24,17756.0,331051,49488.0,,251748.0,135432.0
2023-02-25,15555.0,297516,41953.0,,252535.0,34874.0
2023-02-26,15916.0,289955,41237.0,,237366.0,112491.0
2023-02-27,16903.0,306622,45710.0,,247910.0,135640.0
2023-02-28,16388.0,285491,48657.0,,229280.0,128284.0
2023-03-01,16145.0,297042,46146.0,,339682.0,123690.0
2023-03-02,15649.0,322460,51971.0,,288065.0,133079.0
2023-03-03,16745.0,307876,53495.0,,265570.0,127796.0
2023-03-04,13532.0,265029,39506.0,,257116.0,115396.0
2023-03-05,13585.0,249340,44020.0,,269112.0,125603.0
2023-03-06,14103.0,274915,64937.0,,260199.0,130347.0
2023-03-07,14003.0,274119,38084.0,,255732.0,128688.0
2023-03-08,14308.0,269960,35635.0,,253205.0,129672.0
2023-03-09,15219.0,287830,45302.0,,273829.0,150517.0
2023-03-10,17191.0,283321,44278.0,,320914.0,114332.0
2023-03-11,20353.0,245489,35466.0,,265434.0,112755.0
2023-03-12,14895.0,268585,34386.0,,262512.0,105538.0
2023-03-13,18040.0,349128,46044.0,,297259.0,126516.0
2023-03-14,16899.0,309058,42957.0,,281633.0,119582.0
2023-03-15,15773.0,312409,45886.0,,286620.0,123980.0
2023-03-16,14457.0,282759,50086.0,,298484.0,130706.0
2023-03-17,16914.0,295495,42433.0,,295090.0,121749.0
2023-03-18,17101.0,283200,37522.0,,298764.0,115533.0
2023-03-19,16154.0,268043,38037.0,,297929.0,113682.0
2023-03-20,17459.0,304976,40461.0,,296146.0,136853.0
2023-03-21,16884.0,299777,40115.0,,286416.0,133466.0
2023-03-22,16561.0,298720,39500.0,,299110.0,118025.0
2023-03-23,18574.0,300098,133217.0,,308414.0,121104.0
2023-03-24,16913.0,289300,49145.0,,309075.0,129688.0
2023-03-25,15086.0,285522,35041.0,,295168.0,124934.0
2023-03-26,16609.0,267006,31935.0,,278333.0,104657.0
2023-03-27,17976.0,291130,36531.0,,301398.0,117319.0
2023-03-28,19206.0,332898,73835.0,,335006.0,124483.0
2023-03-29,21266.0,338996,39775.0,,317138.0,117939.0
2023-03-30,18904.0,318637,36269.0,,307449.0,120481.0
2023-03-31,20857.0,321748,31614.0,,354047.0,115766.0
2023-04-01,17933.0,287765,28930.0,,313590.0,111435.0
2023-04-02,16861.0,267363,37544.0,,298280.0,105598.0
2023-04-03,18149.0,281373,51364.0,,331286.0,120373.0
2023-04-04,18636.0,294914,163575.0,,325959.0,113086.0
2023-04-05,22456.0,323593,71724.0,,314439.0,115505.0
2023-04-06,22122.0,291105,94456.0,,314822.0,116821.0
2023-04-07,21077.0,309136,44838.0,,298376.0,112070.0
2023-04-08,20840.0,256144,34116.0,,291326.0,104427.0
2023-04-09,24289.0,251701,38559.0,,290472.0,104909.0
2023-04-10,27370.0,299449,45815.0,,281640.0,108907.0
2023-04-11,29254.0,313476,45928.0,,289340.0,121574.0
2023-04-12,31581.0,289854,66266.0,0.0,287264.0,112256.0
2023-04-13,30242.0,364291,43671.0,1.0,278990.0,129616.0
