date,Binance,Bitget,Bitstamp,Bybit,Crypto.com,Gate.io,HTX,Kraken
2025-06-16,17507562947.6296,1739311256.543044,268023943.87657383,3493170858.556164,2280643198.899216,1619321326.7090454,2826622650.0139465,1204411760.6739404
2025-06-17,18398256797.417385,1799935173.6001103,257658881.5525972,3788433238.059994,2746007009.9264903,1740989256.48517,3253868180.506924,1294343370.304314
2025-06-18,14153797308.292194,1374602983.4417317,226817832.29011047,2893431467.1030173,2509888234.8781977,1486206789.7560346,2469970041.9485426,1017738730.3007792
2025-06-19,9258535798.210775,1114594883.0661738,135218541.1229122,1855782796.561524,1291729553.847725,949090846.3574976,1655377233.2603242,761389610.0455685
2025-06-20,15290148585.12827,1425760598.9196784,238167095.5607268,3008150769.533302,2268102544.0547543,1351866193.277006,2503070090.96536,1133173202.9955947
2025-06-21,11073322869.4172,1258684289.6126032,151459171.04991198,2227825572.5956016,1548055408.758396,1096153917.36291,2031150354.8407004,454601913.4176117
2025-06-22,20008072698.30405,1759612593.3151195,241800420.60697496,4214089004.5449495,4067803863.082476,1899276292.432173,3733944289.190058,895397442.6787448
2025-06-23,22330616715.578053,1651312349.7477634,377207326.80417055,4132226053.439916,4401379999.873585,1825717607.778008,3611913986.4140153,1854468651.9784443
2025-06-24,16350832313.358746,1441031750.840351,277542561.7716852,3033156232.880656,2705433169.9443555,1364548435.3164067,2988957037.0019994,1528108297.6349907
2025-06-25,13844702413.26018,1142967299.0304053,248071613.42673483,2523779445.592878,2288356998.602211,1350111114.4613986,2504629561.2066727,1234553485.2927065
2025-06-26,12840676147.920565,1071054716.1071773,220417875.4327821,2514930048.306369,2158358453.4410186,1244250261.5160005,2474192785.2701945,1010023095.0056082
2025-06-27,11915733313.469532,976186913.1517404,287224158.6862292,2204011122.440039,1877701924.700032,1078233203.786332,2166362093.4229493,881859732.7375156
2025-06-28,5057833864.562664,794203743.8607984,57147234.37454876,1245203369.3864772,520925017.0353685,702488747.9252193,1185612126.176119,333777419.2371815
2025-06-29,6959458420.51787,929806015.1186467,94717113.41418502,1737794699.8319564,786424371.3893864,852667130.556136,1569826773.8746562,336887195.60472107
2025-06-30,12813340043.251211,1163847162.6661358,258531056.8642349,2600340781.763841,1927366645.2644207,1161469699.2609172,2303927121.272855,1041796263.251357
2025-07-01,12154660355.028706,1100770390.0028934,216755578.42215264,2607595620.0691204,1728071568.1425636,1119707889.7169328,2218696580.815665,1102956379.4499624
2025-07-02,17054795462.91895,1271742251.587709,273210412.4161063,3301378801.050543,2336132714.5678883,1645222547.0337496,2823953623.4277344,1351710598.0448043
2025-07-03,15866715699.00775,1169968143.533018,247803649.07222328,2814464441.3093367,2186004896.837314,1454311878.3800132,2622302935.703394,1153799515.8196504
2025-07-04,12024834193.582624,1073355942.231247,172088094.54445887,2247448874.262728,1584507177.8917265,1284485823.48538,2192438628.7865515,955344790.0630825
2025-07-05,5227756569.87163,783819099.2492951,52496440.40206286,1051214101.0100858,511079592.5786111,755511238.5176249,1088537201.6707723,312515549.3627455
2025-07-06,8096710913.814976,962237629.1650012,88989581.58614174,1677840529.405596,987249478.195034,957166450.0715384,1544666116.828666,383149019.9765619
2025-07-07,13687494558.747171,1025003783.637218,196327755.02590057,2385848122.15659,1935321421.259235,1221922367.8170488,2019623798.9135785,1003653932.087034
2025-07-08,12440091115.033085,1026631239.8395408,193111836.1599767,2124581009.4471588,1845069574.9872484,1245031157.1595757,2009373013.618217,973014719.5601878
2025-07-09,18205471164.24053,1083919896.6155968,307014673.80706555,3471189052.403074,2530707342.1679378,1699040254.2662382,2942297676.929192,1434319362.5904973
2025-07-10,25636917561.73695,1372763070.7315452,510348403.4201782,4441361917.419621,3348731176.98267,2103765554.160028,3959331231.486628,1985510208.165624
2025-07-11,33645120859.3952,1613106321.7809515,652207301.6683453,5594673133.300812,3899442893.202005,3270746380.6958146,5559191608.161886,2114113201.871581
2025-07-12,15177711590.844278,916504476.7064624,205523312.225644,2583715982.503241,1570574534.672633,1529558993.237139,3081233477.4814053,640927434.0906
2025-07-13,14974730720.091051,895661811.4934306,234110752.0638182,2873313740.1768947,1788179016.0999825,1578999768.5675745,3011748962.659745,862879536.0372242
2025-07-14,31175638006.670727,1538304458.7650373,596616278.3219688,4960307385.542565,3876682879.7041626,2628634858.3994675,5087661410.257347,2134174621.194981
2025-07-15,30652178051.878933,1431768366.9557602,963498702.195392,5692813431.975369,4820998832.675893,2711820984.03824,4024523116.87498,1866687942.936473
2025-07-16,28843323954.165222,1238663368.846567,472388267.1445191,5030037870.05222,4682891281.446059,2619953911.7029595,3840676203.306016,2173411241.258469
2025-07-17,33484779220.23953,1476261420.1491766,615809981.4696646,5698490778.466703,4617149575.958631,2825182409.0993824,4179021204.0920687,2431370138.892793
2025-07-18,42150809459.68877,1963102527.00038,681651395.2103418,7003611491.525562,4808173413.934696,3081502536.775871,4972245317.365596,2664009914.1772146
2025-07-19,16794939835.166904,885100218.8810027,175644635.9217487,2869034045.9109406,1902078086.0101008,1451885845.7612965,2396452902.414127,886050840.708398
2025-07-20,27822154600.02528,1504635920.421979,266702049.16701403,4627685462.125223,2817725003.627548,2263727364.18763,3371360790.0165668,1148832969.4330497
2025-07-21,30950614510.456192,1753912242.4253752,500095818.3239742,5769271616.245385,4047422751.9750953,2940595788.772741,3970674132.173551,1952555388.1893835
2025-07-22,33548056427.390724,2109738771.316595,456822275.1080184,5944053233.898627,4396149843.078409,3290579510.577877,4333264172.408216,1993261909.511867
2025-07-23,33225588148.05166,2114701715.9658203,459893330.6827493,5792668278.157974,3883020070.634116,3034507613.400992,4094808911.2038994,2072644950.5638309
2025-07-24,30169288523.460106,1912989210.4545493,433348585.81738514,5330034208.971798,3583359995.9735813,2909890075.5028505,3871629903.153101,1976492458.115972
2025-07-25,33530744752.779552,2022277757.8411248,966731469.5965632,6065124353.257498,4324250138.339095,3125598642.841326,4234932389.5960655,1786551465.3550768
2025-07-26,13358180813.545977,951953843.4188846,169687348.90330648,2581672154.4849453,1282204945.0565858,1692191359.6052642,1918871230.6160755,874210678.5047323
2025-07-27,16287651063.465784,1237302499.935339,178083028.16382447,3188759362.229589,1785724321.5858953,1995599600.9951727,2273393605.54887,651007154.2075145
2025-07-28,24253551558.82403,1775194361.3425727,415636692.5857449,4647094721.380525,3244467940.875676,2625594996.839087,3265551855.134004,1523702727.7230892
2025-07-29,23892431472.01753,1631135647.3292377,323050683.96750176,4523480201.52387,3452921747.4932013,2545826074.4268403,3311494972.632676,1562744553.5271864
2025-07-30,23922064054.091583,1652592448.6862595,329154857.90870494,4523977560.756864,3598515419.2499304,2469635405.890657,3035087820.1864667,1388635733.4323206
2025-07-31,22637073102.76689,1374622850.5354035,308721069.3616874,4591863529.58909,3201691721.135124,2412596344.039094,2996540569.791353,1351426275.7614486
2025-08-01,31133785050.830338,2395932283.849308,600499881.2020545,5508261326.579819,5646159111.248222,3679599151.456967,4027947255.214775,2033391365.4294765
2025-08-02,15958594727.117096,1310695729.7502878,263502633.9967274,2954067522.749956,2816243104.620292,2044771155.9746523,2348487142.579333,740634306.6045803
2025-08-03,11568155334.081833,999001244.1201484,171115678.25181144,2135939844.0092409,1781059746.449185,1422597311.497633,1547319429.315357,514262458.0590186
2025-08-04,17526851994.604412,1528036750.2498505,310574375.20486283,3542252444.9762664,2820521454.093548,1786492037.6528888,2181398771.612486,1324700762.0592766
2025-08-05,18780101550.947426,1644074956.8758688,303133627.6072293,3529082706.029162,3259498429.3251243,1963878829.05442,2427795510.1657405,1267148475.6412373
2025-08-06,15408968868.134333,1506899165.400107,298827546.445707,3182271871.053125,2538322798.532484,1581744558.6312814,1956185424.569357,956073235.4938684
2025-08-07,21331768617.576702,1828201299.3123827,435927400.6815975,3982669969.791287,2693459660.245391,2081433666.508371,2595586437.9613547,1727685597.841707
2025-08-08,23674816005.710045,1757001310.1462586,601863530.9647194,4159700497.885656,3180215299.7472143,2899081143.500399,2893227821.975628,2081662973.735444
2025-08-09,18578597227.17448,1692630718.776028,360536822.9144709,3760494818.061637,1989589721.780124,2365074858.162548,2503062534.699913,1013132667.175947
2025-08-10,19827572716.34769,1591548638.5063715,323058506.2597904,3743565901.4777865,2231087019.8758283,2260621666.550241,2678476705.2583427,988419947.6657896
2025-08-11,31392607175.382214,2231928938.20013,598395703.6069887,5340375683.923998,4860189258.741721,2886172689.4809594,3597836500.2203007,2316541730.418217
2025-08-12,30931126282.26922,2718688300.161851,601779581.2648361,5131063233.594816,4560462122.316559,2683586480.983866,4210263787.116346,1966207237.354451
2025-08-13,34618207112.54637,2954803842.0997767,781509373.2137914,5841585724.221667,5210797288.080138,3668054372.137094,5150118457.908218,2696315522.0541544
2025-08-14,45079151393.39783,2766515206.662651,935410792.0836972,6659958753.410367,6802478638.712904,6172271602.886716,5976449081.99205,3450737888.400997
