date,Aptos,Avalanche C-Chain,Ethereum,Near,Sui,Polygon PoS,Solana,Acala
2017-10-25,,,1549717,,,,,
2017-10-26,,,1556084,,,,,
2017-10-27,,,1563989,,,,,
2017-10-28,,,1564323,,,,,
2017-10-29,,,1562275,,,,,
2017-10-30,,,1579886,,,,,
2017-10-31,,,1603298,,,,,
2017-11-01,,,1636837,,,,,
2017-11-02,,,1680844,,,,,
2017-11-03,,,1704664,,,,,
2017-11-04,,,1708280,,,,,
2017-11-05,,,1712174,,,,,
2017-11-06,,,1727437,,,,,
2017-11-07,,,1744545,,,,,
2017-11-08,,,1760361,,,,,
2017-11-09,,,1777027,,,,,
2017-11-10,,,1793892,,,,,
2017-11-11,,,1797129,,,,,
2017-11-12,,,1809745,,,,,
2017-11-13,,,1826280,,,,,
2017-11-14,,,1851446,,,,,
2017-11-15,,,1887703,,,,,
2017-11-16,,,1905856,,,,,
2017-11-17,,,1925908,,,,,
2017-11-18,,,1941579,,,,,
2017-11-19,,,1949507,,,,,
2017-11-20,,,1964525,,,,,
2017-11-21,,,1957913,,,,,
2017-11-22,,,1976369,,,,,
2017-11-23,,,1995393,,,,,
2017-11-24,,,2022377,,,,,
2017-11-25,,,2052555,,,,,
2017-11-26,,,2085682,,,,,
2017-11-27,,,2139637,,,,,
2017-11-28,,,2192498,,,,,
2017-11-29,,,2248045,,,,,
2017-11-30,,,2294552,,,,,
2017-12-01,,,2301347,,,,,
2017-12-02,,,2312619,,,,,
2017-12-03,,,2363718,,,,,
2017-12-04,,,2427918,,,,,
2017-12-05,,,2492216,,,,,
2017-12-06,,,2597398,,,,,
2017-12-07,,,2650397,,,,,
2017-12-08,,,2714645,,,,,
2017-12-09,,,2766657,,,,,
2017-12-10,,,2812146,,,,,
2017-12-11,,,2881300,,,,,
2017-12-12,,,2966747,,,,,
2017-12-13,,,3082182,,,,,
2017-12-14,,,3198702,,,,,
2017-12-15,,,3291312,,,,,
2017-12-16,,,3376394,,,,,
2017-12-17,,,3456211,,,,,
2017-12-18,,,3555652,,,,,
2017-12-19,,,3690943,,,,,
2017-12-20,,,3830519,,,,,
2017-12-21,,,3971260,,,,,
2017-12-22,,,4145565,,,,,
2017-12-23,,,4258362,,,,,
2017-12-24,,,4312889,,,,,
2017-12-25,,,4354328,,,,,
2017-12-26,,,4432644,,,,,
2017-12-27,,,4513300,,,,,
2017-12-28,,,4591992,,,,,
2017-12-29,,,4724608,,,,,
2017-12-30,,,4895934,,,,,
2017-12-31,,,4997347,,,,,
2018-01-01,,,5082419,,,,,
2018-01-02,,,5235226,,,,,
2018-01-03,,,5387895,,,,,
2018-01-04,,,5592296,,,,,
2018-01-05,,,5711965,,,,,
2018-01-06,,,5867942,,,,,
2018-01-07,,,5993450,,,,,
2018-01-08,,,6117198,,,,,
2018-01-09,,,6292396,,,,,
2018-01-10,,,6416057,,,,,
2018-01-11,,,6532249,,,,,
2018-01-12,,,6597709,,,,,
2018-01-13,,,6677216,,,,,
2018-01-14,,,6744789,,,,,
2018-01-15,,,6885383,,,,,
2018-01-16,,,7048729,,,,,
2018-01-17,,,7199408,,,,,
2018-01-18,,,7298318,,,,,
2018-01-19,,,7309475,,,,,
2018-01-20,,,7263132,,,,,
2018-01-21,,,7273778,,,,,
2018-01-22,,,7276463,,,,,
2018-01-23,,,7317608,,,,,
2018-01-24,,,7362668,,,,,
2018-01-25,,,7320574,,,,,
2018-01-26,,,7343625,,,,,
2018-01-27,,,7341087,,,,,
2018-01-28,,,7260085,,,,,
2018-01-29,,,7159664,,,,,
2018-01-30,,,7140702,,,,,
2018-01-31,,,7116956,,,,,
2018-02-01,,,7035534,,,,,
2018-02-02,,,6962243,,,,,
2018-02-03,,,6801580,,,,,
2018-02-04,,,6684830,,,,,
2018-02-05,,,6573048,,,,,
2018-02-06,,,6501093,,,,,
2018-02-07,,,6411441,,,,,
2018-02-08,,,6226247,,,,,
2018-02-09,,,6102916,,,,,
2018-02-10,,,5975218,,,,,
2018-02-11,,,5883441,,,,,
2018-02-12,,,5796190,,,,,
2018-02-13,,,5672703,,,,,
2018-02-14,,,5509973,,,,,
2018-02-15,,,5320618,,,,,
2018-02-16,,,5111533,,,,,
2018-02-17,,,4917325,,,,,
2018-02-18,,,4798306,,,,,
2018-02-19,,,4739219,,,,,
2018-02-20,,,4599436,,,,,
2018-02-21,,,4526546,,,,,
2018-02-22,,,4454570,,,,,
2018-02-23,,,4385510,,,,,
2018-02-24,,,4357029,,,,,
2018-02-25,,,4256495,,,,,
2018-02-26,,,4205445,,,,,
2018-02-27,,,4169043,,,,,
2018-02-28,,,4131541,,,,,
2018-03-01,,,4075644,,,,,
2018-03-02,,,4030998,,,,,
2018-03-03,,,3953497,,,,,
2018-03-04,,,3843712,,,,,
2018-03-05,,,3816685,,,,,
2018-03-06,,,3790408,,,,,
2018-03-07,,,3849379,,,,,
2018-03-08,,,3790379,,,,,
2018-03-09,,,3743689,,,,,
2018-03-10,,,3725879,,,,,
2018-03-11,,,3689338,,,,,
2018-03-12,,,3639346,,,,,
2018-03-13,,,3609237,,,,,
2018-03-14,,,3600346,,,,,
2018-03-15,,,3592459,,,,,
2018-03-16,,,3545960,,,,,
2018-03-17,,,3502357,,,,,
2018-03-18,,,3495712,,,,,
2018-03-19,,,3499920,,,,,
2018-03-20,,,3493622,,,,,
2018-03-21,,,3489799,,,,,
2018-03-22,,,3446441,,,,,
2018-03-23,,,3491909,,,,,
2018-03-24,,,3515305,,,,,
2018-03-25,,,3485381,,,,,
2018-03-26,,,3483672,,,,,
2018-03-27,,,3480113,,,,,
2018-03-28,,,3443490,,,,,
2018-03-29,,,3424212,,,,,
2018-03-30,,,3412008,,,,,
2018-03-31,,,3381331,,,,,
2018-04-01,,,3336860,,,,,
2018-04-02,,,3321574,,,,,
2018-04-03,,,3336976,,,,,
2018-04-04,,,3320131,,,,,
2018-04-05,,,3315389,,,,,
2018-04-06,,,3205771,,,,,
2018-04-07,,,3177431,,,,,
2018-04-08,,,3162637,,,,,
2018-04-09,,,3164755,,,,,
2018-04-10,,,3166068,,,,,
2018-04-11,,,3170024,,,,,
2018-04-12,,,3184726,,,,,
2018-04-13,,,3168150,,,,,
2018-04-14,,,3156762,,,,,
2018-04-15,,,3151655,,,,,
2018-04-16,,,3156362,,,,,
2018-04-17,,,3149939,,,,,
2018-04-18,,,3135572,,,,,
2018-04-19,,,3152666,,,,,
2018-04-20,,,3159973,,,,,
2018-04-21,,,3174917,,,,,
2018-04-22,,,3158625,,,,,
2018-04-23,,,3162782,,,,,
2018-04-24,,,3230298,,,,,
2018-04-25,,,3256512,,,,,
2018-04-26,,,3274995,,,,,
2018-04-27,,,3303455,,,,,
2018-04-28,,,3312932,,,,,
2018-04-29,,,3299527,,,,,
2018-04-30,,,3325951,,,,,
2018-05-01,,,3349129,,,,,
2018-05-02,,,3385135,,,,,
2018-05-03,,,3427060,,,,,
2018-05-04,,,3711003,,,,,
2018-05-05,,,3755271,,,,,
2018-05-06,,,3770230,,,,,
2018-05-07,,,3835718,,,,,
2018-05-08,,,3879407,,,,,
2018-05-09,,,3914733,,,,,
2018-05-10,,,3944741,,,,,
2018-05-11,,,3971630,,,,,
2018-05-12,,,3967154,,,,,
2018-05-13,,,3961295,,,,,
2018-05-14,,,3975122,,,,,
2018-05-15,,,4006899,,,,,
2018-05-16,,,4051138,,,,,
2018-05-17,,,4098137,,,,,
2018-05-18,,,4120575,,,,,
2018-05-19,,,4133006,,,,,
2018-05-20,,,4134955,,,,,
2018-05-21,,,4134812,,,,,
2018-05-22,,,4116376,,,,,
2018-05-23,,,4108471,,,,,
2018-05-24,,,4095995,,,,,
2018-05-25,,,4103370,,,,,
2018-05-26,,,4101688,,,,,
2018-05-27,,,4116363,,,,,
2018-05-28,,,4151074,,,,,
2018-05-29,,,4183728,,,,,
2018-05-30,,,4207079,,,,,
2018-05-31,,,4266068,,,,,
2018-06-01,,,4266874,,,,,
2018-06-02,,,4257783,,,,,
2018-06-03,,,4002447,,,,,
2018-06-04,,,3953938,,,,,
2018-06-05,,,3945762,,,,,
2018-06-06,,,3903783,,,,,
2018-06-07,,,3869863,,,,,
2018-06-08,,,3848941,,,,,
2018-06-09,,,3858552,,,,,
2018-06-10,,,3866815,,,,,
2018-06-11,,,3872811,,,,,
2018-06-12,,,3890104,,,,,
2018-06-13,,,3893050,,,,,
2018-06-14,,,3898681,,,,,
2018-06-15,,,3909307,,,,,
2018-06-16,,,3887575,,,,,
2018-06-17,,,3884365,,,,,
2018-06-18,,,3873842,,,,,
2018-06-19,,,3884663,,,,,
2018-06-20,,,3905994,,,,,
2018-06-21,,,3909622,,,,,
2018-06-22,,,3918590,,,,,
2018-06-23,,,3910916,,,,,
2018-06-24,,,3916786,,,,,
2018-06-25,,,4012862,,,,,
2018-06-26,,,4042402,,,,,
2018-06-27,,,4065469,,,,,
2018-06-28,,,4063975,,,,,
2018-06-29,,,4074323,,,,,
2018-06-30,,,3994411,,,,,
2018-07-01,,,3929147,,,,,
2018-07-02,,,3868948,,,,,
2018-07-03,,,3810996,,,,,
2018-07-04,,,3764953,,,,,
2018-07-05,,,3733388,,,,,
2018-07-06,,,3689239,,,,,
2018-07-07,,,3641900,,,,,
2018-07-08,,,3614986,,,,,
2018-07-09,,,3581620,,,,,
2018-07-10,,,3530728,,,,,
2018-07-11,,,3477102,,,,,
2018-07-12,,,3432857,,,,,
2018-07-13,,,3388613,,,,,
2018-07-14,,,3353285,,,,,
2018-07-15,,,3298291,,,,,
2018-07-16,,,3305253,,,,,
2018-07-17,,,3321397,,,,,
2018-07-18,,,3358355,,,,,
2018-07-19,,,3344414,,,,,
2018-07-20,,,3315726,,,,,
2018-07-21,,,3275378,,,,,
2018-07-22,,,3234387,,,,,
2018-07-23,,,3229488,,,,,
2018-07-24,,,3207226,,,,,
2018-07-25,,,3114826,,,,,
2018-07-26,,,3077647,,,,,
2018-07-27,,,3074515,,,,,
2018-07-28,,,3073652,,,,,
2018-07-29,,,3055330,,,,,
2018-07-30,,,3109756,,,,,
2018-07-31,,,3173906,,,,,
2018-08-01,,,3241419,,,,,
2018-08-02,,,3283389,,,,,
2018-08-03,,,3341472,,,,,
2018-08-04,,,3367999,,,,,
2018-08-05,,,3412174,,,,,
2018-08-06,,,3464726,,,,,
2018-08-07,,,3492799,,,,,
2018-08-08,,,3505151,,,,,
2018-08-09,,,3499048,,,,,
2018-08-10,,,3510179,,,,,
2018-08-11,,,3541613,,,,,
2018-08-12,,,3570181,,,,,
2018-08-13,,,3586890,,,,,
2018-08-14,,,3618487,,,,,
2018-08-15,,,3614920,,,,,
2018-08-16,,,3600840,,,,,
2018-08-17,,,3565932,,,,,
2018-08-18,,,3520701,,,,,
2018-08-19,,,3496524,,,,,
2018-08-20,,,3507047,,,,,
2018-08-21,,,3484896,,,,,
2018-08-22,,,3448189,,,,,
2018-08-23,,,3383121,,,,,
2018-08-24,,,3335685,,,,,
2018-08-25,,,3308422,,,,,
2018-08-26,,,3257414,,,,,
2018-08-27,,,3227575,,,,,
2018-08-28,,,3197013,,,,,
2018-08-29,,,3161612,,,,,
2018-08-30,,,3127500,,,,,
2018-08-31,,,3091097,,,,,
2018-09-01,,,3069923,,,,,
2018-09-02,,,3051969,,,,,
2018-09-03,,,3075679,,,,,
2018-09-04,,,3074106,,,,,
2018-09-05,,,3074743,,,,,
2018-09-06,,,3078785,,,,,
2018-09-07,,,3077457,,,,,
2018-09-08,,,3082128,,,,,
2018-09-09,,,3079302,,,,,
2018-09-10,,,3081399,,,,,
2018-09-11,,,3079929,,,,,
2018-09-12,,,3063684,,,,,
2018-09-13,,,3052406,,,,,
2018-09-14,,,3036204,,,,,
2018-09-15,,,3000358,,,,,
2018-09-16,,,2966053,,,,,
2018-09-17,,,2952767,,,,,
2018-09-18,,,2927743,,,,,
2018-09-19,,,2894654,,,,,
2018-09-20,,,2885424,,,,,
2018-09-21,,,2882808,,,,,
2018-09-22,,,2862249,,,,,
2018-09-23,,,2823313,,,,,
2018-09-24,,,2790413,,,,,
2018-09-25,,,2757458,,,,,
2018-09-26,,,2712613,,,,,
2018-09-27,,,2686037,,,,,
2018-09-28,,,2660274,,,,,
2018-09-29,,,2629887,,,,,
2018-09-30,,,2606730,,,,,
2018-10-01,,,2561175,,,,,
2018-10-02,,,2519821,,,,,
2018-10-03,,,2476078,,,,,
2018-10-04,,,2463337,,,,,
2018-10-05,,,2461415,,,,,
2018-10-06,,,2472893,,,,,
2018-10-07,,,2454093,,,,,
2018-10-08,,,2438202,,,,,
2018-10-09,,,2414299,,,,,
2018-10-10,,,2400667,,,,,
2018-10-11,,,2395631,,,,,
2018-10-12,,,2395388,,,,,
2018-10-13,,,2389047,,,,,
2018-10-14,,,2384330,,,,,
2018-10-15,,,2401969,,,,,
2018-10-16,,,2424159,,,,,
2018-10-17,,,2447475,,,,,
2018-10-18,,,2463541,,,,,
2018-10-19,,,2486813,,,,,
2018-10-20,,,2487171,,,,,
2018-10-21,,,2473050,,,,,
2018-10-22,,,2489794,,,,,
2018-10-23,,,2507645,,,,,
2018-10-24,,,2529336,,,,,
2018-10-25,,,2545301,,,,,
2018-10-26,,,2578184,,,,,
2018-10-27,,,2589255,,,,,
2018-10-28,,,2589905,,,,,
2018-10-29,,,2620257,,,,,
2018-10-30,,,2647875,,,,,
2018-10-31,,,2669685,,,,,
2018-11-01,,,2690410,,,,,
2018-11-02,,,2675493,,,,,
2018-11-03,,,2652084,,,,,
2018-11-04,,,2611012,,,,,
2018-11-05,,,2591300,,,,,
2018-11-06,,,2605097,,,,,
2018-11-07,,,2604735,,,,,
2018-11-08,,,2602415,,,,,
2018-11-09,,,2612130,,,,,
2018-11-10,,,2606760,,,,,
2018-11-11,,,2624062,,,,,
2018-11-12,,,2626917,,,,,
2018-11-13,,,2634929,,,,,
2018-11-14,,,2644294,,,,,
2018-11-15,,,2633588,,,,,
2018-11-16,,,2605966,,,,,
2018-11-17,,,2587820,,,,,
2018-11-18,,,2582823,,,,,
2018-11-19,,,2626225,,,,,
2018-11-20,,,2643315,,,,,
2018-11-21,,,2632760,,,,,
2018-11-22,,,2630167,,,,,
2018-11-23,,,2617271,,,,,
2018-11-24,,,2590317,,,,,
2018-11-25,,,2574135,,,,,
2018-11-26,,,2572683,,,,,
2018-11-27,,,2581955,,,,,
2018-11-28,,,2563649,,,,,
2018-11-29,,,2534397,,,,,
2018-11-30,,,2508805,,,,,
2018-12-01,,,2494443,,,,,
2018-12-02,,,2491203,,,,,
2018-12-03,,,2487879,,,,,
2018-12-04,,,2473066,,,,,
2018-12-05,,,2473606,,,,,
2018-12-06,,,2469804,,,,,
2018-12-07,,,2488385,,,,,
2018-12-08,,,2529769,,,,,
2018-12-09,,,2525132,,,,,
2018-12-10,,,2531817,,,,,
2018-12-11,,,2500092,,,,,
2018-12-12,,,2489976,,,,,
2018-12-13,,,2487563,,,,,
2018-12-14,,,2473249,,,,,
2018-12-15,,,2486809,,,,,
2018-12-16,,,2508514,,,,,
2018-12-17,,,2512750,,,,,
2018-12-18,,,2510177,,,,,
2018-12-19,,,2492165,,,,,
2018-12-20,,,2480885,,,,,
2018-12-21,,,2488358,,,,,
2018-12-22,,,2473892,,,,,
2018-12-23,,,2473501,,,,,
2018-12-24,,,2488187,,,,,
2018-12-25,,,2484684,,,,,
2018-12-26,,,2493999,,,,,
2018-12-27,,,2515932,,,,,
2018-12-28,,,2523365,,,,,
2018-12-29,,,2550735,,,,,
2018-12-30,,,2547595,,,,,
2018-12-31,,,2562277,,,,,
2019-01-01,,,2559462,,,,,
2019-01-02,,,2578490,,,,,
2019-01-03,,,2618871,,,,,
2019-01-04,,,2620545,,,,,
2019-01-05,,,2618732,,,,,
2019-01-06,,,2602013,,,,,
2019-01-07,,,2578734,,,,,
2019-01-08,,,2590961,,,,,
2019-01-09,,,2589470,,,,,
2019-01-10,,,2595382,,,,,
2019-01-11,,,2607298,,,,,
2019-01-12,,,2594528,,,,,
2019-01-13,,,2584596,,,,,
2019-01-14,,,2609264,,,,,
2019-01-15,,,2602034,,,,,
2019-01-16,,,2588038,,,,,
2019-01-17,,,2589951,,,,,
2019-01-18,,,2574393,,,,,
2019-01-19,,,2557032,,,,,
2019-01-20,,,2538611,,,,,
2019-01-21,,,2541853,,,,,
2019-01-22,,,2526392,,,,,
2019-01-23,,,2517286,,,,,
2019-01-24,,,2513671,,,,,
2019-01-25,,,2502498,,,,,
2019-01-26,,,2469282,,,,,
2019-01-27,,,2463193,,,,,
2019-01-28,,,2450535,,,,,
2019-01-29,,,2460540,,,,,
2019-01-30,,,2446402,,,,,
2019-01-31,,,2449712,,,,,
2019-02-01,,,2427340,,,,,
2019-02-02,,,2376211,,,,,
2019-02-03,,,2346648,,,,,
2019-02-04,,,2319834,,,,,
2019-02-05,,,2291388,,,,,
2019-02-06,,,2254321,,,,,
2019-02-07,,,2206834,,,,,
2019-02-08,,,2171948,,,,,
2019-02-09,,,2137134,,,,,
2019-02-10,,,2096881,,,,,
2019-02-11,,,2089044,,,,,
2019-02-12,,,2079387,,,,,
2019-02-13,,,2019397,,,,,
2019-02-14,,,1988678,,,,,
2019-02-15,,,1983616,,,,,
2019-02-16,,,1972324,,,,,
2019-02-17,,,1958014,,,,,
2019-02-18,,,1972189,,,,,
2019-02-19,,,1980254,,,,,
2019-02-20,,,1980186,,,,,
2019-02-21,,,1979315,,,,,
2019-02-22,,,1972116,,,,,
2019-02-23,,,1968586,,,,,
2019-02-24,,,1960162,,,,,
2019-02-25,,,1966937,,,,,
2019-02-26,,,1967512,,,,,
2019-02-27,,,1961991,,,,,
2019-02-28,,,1958805,,,,,
2019-03-01,,,1981109,,,,,
2019-03-02,,,1992597,,,,,
2019-03-03,,,2001727,,,,,
2019-03-04,,,2027299,,,,,
2019-03-05,,,2063370,,,,,
2019-03-06,,,2098637,,,,,
2019-03-07,,,2130118,,,,,
2019-03-08,,,2163494,,,,,
2019-03-09,,,2200795,,,,,
2019-03-10,,,2200111,,,,,
2019-03-11,,,2214909,,,,,
2019-03-12,,,2250060,,,,,
2019-03-13,,,2274305,,,,,
2019-03-14,,,2297646,,,,,
2019-03-15,,,2318664,,,,,
2019-03-16,,,2316945,,,,,
2019-03-17,,,2318834,,,,,
2019-03-18,,,2339958,,,,,
2019-03-19,,,2372915,,,,,
2019-03-20,,,2387535,,,,,
2019-03-21,,,2392353,,,,,
2019-03-22,,,2402639,,,,,
2019-03-23,,,2418592,,,,,
2019-03-24,,,2427817,,,,,
2019-03-25,,,2470538,,,,,
2019-03-26,,,2502461,,,,,
2019-03-27,,,2525763,,,,,
2019-03-28,,,2546962,,,,,
2019-03-29,,,2561623,,,,,
2019-03-30,,,2573584,,,,,
2019-03-31,,,2563692,,,,,
2019-04-01,,,2586057,,,,,
2019-04-02,,,2635365,,,,,
2019-04-03,,,2671541,,,,,
2019-04-04,,,2687751,,,,,
2019-04-05,,,2697516,,,,,
2019-04-06,,,2697655,,,,,
2019-04-07,,,2706942,,,,,
2019-04-08,,,2725074,,,,,
2019-04-09,,,2763041,,,,,
2019-04-10,,,2780984,,,,,
2019-04-11,,,2823221,,,,,
2019-04-12,,,2893847,,,,,
2019-04-13,,,2926383,,,,,
2019-04-14,,,2920224,,,,,
2019-04-15,,,2944520,,,,,
2019-04-16,,,2960163,,,,,
2019-04-17,,,2964517,,,,,
2019-04-18,,,2971911,,,,,
2019-04-19,,,2994751,,,,,
2019-04-20,,,3099521,,,,,
2019-04-21,,,3144731,,,,,
2019-04-22,,,3173185,,,,,
2019-04-23,,,3198688,,,,,
2019-04-24,,,3194148,,,,,
2019-04-25,,,3201816,,,,,
2019-04-26,,,3206629,,,,,
2019-04-27,,,3200301,,,,,
2019-04-28,,,3196542,,,,,
2019-04-29,,,3206863,,,,,
2019-04-30,,,3225386,,,,,
2019-05-01,,,3230710,,,,,
2019-05-02,,,3185314,,,,,
2019-05-03,,,3158597,,,,,
2019-05-04,,,3135476,,,,,
2019-05-05,,,3127970,,,,,
2019-05-06,,,3131904,,,,,
2019-05-07,,,3126328,,,,,
2019-05-08,,,3119166,,,,,
2019-05-09,,,3110433,,,,,
2019-05-10,,,3124763,,,,,
2019-05-11,,,3111286,,,,,
2019-05-12,,,3064891,,,,,
2019-05-13,,,3067399,,,,,
2019-05-14,,,3130748,,,,,
2019-05-15,,,3187249,,,,,
2019-05-16,,,3262790,,,,,
2019-05-17,,,3312844,,,,,
2019-05-18,,,3342641,,,,,
2019-05-19,,,3348730,,,,,
2019-05-20,,,3284445,,,,,
2019-05-21,,,3306238,,,,,
2019-05-22,,,3338469,,,,,
2019-05-23,,,3354726,,,,,
2019-05-24,,,3391124,,,,,
2019-05-25,,,3415106,,,,,
2019-05-26,,,3428033,,,,,
2019-05-27,,,3488239,,,,,
2019-05-28,,,3540727,,,,,
2019-05-29,,,3600253,,,,,
2019-05-30,,,3637662,,,,,
2019-05-31,,,3679069,,,,,
2019-06-01,,,3805779,,,,,
2019-06-02,,,3851338,,,,,
2019-06-03,,,3898087,,,,,
2019-06-04,,,3924387,,,,,
2019-06-05,,,3950154,,,,,
2019-06-06,,,4003603,,,,,
2019-06-07,,,4023471,,,,,
2019-06-08,,,4027284,,,,,
2019-06-09,,,4031431,,,,,
2019-06-10,,,4028637,,,,,
2019-06-11,,,4034279,,,,,
2019-06-12,,,4048540,,,,,
2019-06-13,,,4027768,,,,,
2019-06-14,,,4006423,,,,,
2019-06-15,,,3961007,,,,,
2019-06-16,,,3967842,,,,,
2019-06-17,,,3972792,,,,,
2019-06-18,,,3979387,,,,,
2019-06-19,,,3980149,,,,,
2019-06-20,,,3962390,,,,,
2019-06-21,,,3983175,,,,,
2019-06-22,,,4010584,,,,,
2019-06-23,,,4013035,,,,,
2019-06-24,,,4036544,,,,,
2019-06-25,,,4054032,,,,,
2019-06-26,,,4094395,,,,,
2019-06-27,,,4119638,,,,,
2019-06-28,,,4142482,,,,,
2019-06-29,,,4141006,,,,,
2019-06-30,,,4122307,,,,,
2019-07-01,,,4053506,,,,,
2019-07-02,,,4087996,,,,,
2019-07-03,,,4110604,,,,,
2019-07-04,,,4115700,,,,,
2019-07-05,,,4129559,,,,,
2019-07-06,,,4129426,,,,,
2019-07-07,,,4118148,,,,,
2019-07-08,,,4142917,,,,,
2019-07-09,,,4136012,,,,,
2019-07-10,,,4146487,,,,,
2019-07-11,,,4094424,,,,,
2019-07-12,,,4057200,,,,,
2019-07-13,,,4010613,,,,,
2019-07-14,,,3971571,,,,,
2019-07-15,,,3948753,,,,,
2019-07-16,,,3787216,,,,,
2019-07-17,,,3769793,,,,,
2019-07-18,,,3744063,,,,,
2019-07-19,,,3729431,,,,,
2019-07-20,,,3713948,,,,,
2019-07-21,,,3665006,,,,,
2019-07-22,,,3612650,,,,,
2019-07-23,,,3576496,,,,,
2019-07-24,,,3520238,,,,,
2019-07-25,,,3458710,,,,,
2019-07-26,,,3383138,,,,,
2019-07-27,,,3340601,,,,,
2019-07-28,,,3314076,,,,,
2019-07-29,,,3302078,,,,,
2019-07-30,,,3339265,,,,,
2019-07-31,,,3330577,,,,,
2019-08-01,,,3269112,,,,,
2019-08-02,,,3233674,,,,,
2019-08-03,,,3183480,,,,,
2019-08-04,,,3163078,,,,,
2019-08-05,,,3177856,,,,,
2019-08-06,,,3226899,,,,,
2019-08-07,,,3217611,,,,,
2019-08-08,,,3193102,,,,,
2019-08-09,,,3180579,,,,,
2019-08-10,,,3173000,,,,,
2019-08-11,,,3144305,,,,,
2019-08-12,,,3178435,,,,,
2019-08-13,,,3198287,,,,,
2019-08-14,,,3200490,,,,,
2019-08-15,,,3208077,,,,,
2019-08-16,,,3217563,,,,,
2019-08-17,,,3205137,,,,,
2019-08-18,,,3182073,,,,,
2019-08-19,,,3196414,,,,,
2019-08-20,,,3223811,,,,,
2019-08-21,,,3245007,,,,,
2019-08-22,,,3263469,,,,,
2019-08-23,,,3293567,,,,,
2019-08-24,,,3312106,,,,,
2019-08-25,,,3300370,,,,,
2019-08-26,,,3303566,,,,,
2019-08-27,,,3301968,,,,,
2019-08-28,,,3297668,,,,,
2019-08-29,,,3251562,,,,,
2019-08-30,,,3240038,,,,,
2019-08-31,,,3232305,,,,,
2019-09-01,,,3206079,,,,,
2019-09-02,,,3217106,,,,,
2019-09-03,,,3218278,,,,,
2019-09-04,,,3195154,,,,,
2019-09-05,,,3164266,,,,,
2019-09-06,,,3144130,,,,,
2019-09-07,,,3108690,,,,,
2019-09-08,,,3067688,,,,,
2019-09-09,,,3053765,,,,,
2019-09-10,,,3045671,,,,,
2019-09-11,,,3004149,,,,,
2019-09-12,,,2985582,,,,,
2019-09-13,,,2947000,,,,,
2019-09-14,,,2927886,,,,,
2019-09-15,,,2888665,,,,,
2019-09-16,,,2886756,,,,,
2019-09-17,,,2891682,,,,,
2019-09-18,,,2892433,,,,,
2019-09-19,,,2873645,,,,,
2019-09-20,,,2866291,,,,,
2019-09-21,,,2857772,,,,,
2019-09-22,,,2832756,,,,,
2019-09-23,,,2817608,,,,,
2019-09-24,,,2827322,,,,,
2019-09-25,,,2820780,,,,,
2019-09-26,,,2817358,,,,,
2019-09-27,,,2810569,,,,,
2019-09-28,,,2797621,,,,,
2019-09-29,,,2777063,,,,,
2019-09-30,,,2777544,,,,,
2019-10-01,,,2800615,,,,,
2019-10-02,,,2808455,,,,,
2019-10-03,,,2793505,,,,,
2019-10-04,,,2779786,,,,,
2019-10-05,,,2760894,,,,,
2019-10-06,,,2755088,,,,,
2019-10-07,,,2765486,,,,,
2019-10-08,,,2783493,,,,,
2019-10-09,,,2803496,,,,,
2019-10-10,,,2828411,,,,,
2019-10-11,,,2852046,,,,,
2019-10-12,,,2855574,,,,,
2019-10-13,,,2857747,,,,,
2019-10-14,,,2867499,,,,,
2019-10-15,,,2875625,,,,,
2019-10-16,,,2869845,,,,,
2019-10-17,,,2867722,,,,,
2019-10-18,,,2880744,,,,,
2019-10-19,,,2865629,,,,,
2019-10-20,,,2820210,,,,,
2019-10-21,,,2823131,,,,,
2019-10-22,,,2830649,,,,,
2019-10-23,,,2840033,,,,,
2019-10-24,,,2833297,,,,,
2019-10-25,,,2840244,,,,,
2019-10-26,,,2849996,,,,,
2019-10-27,,,2841259,,,,,
2019-10-28,,,2845318,,,,,
2019-10-29,,,2863865,,,,,
2019-10-30,,,2866152,,,,,
2019-10-31,,,2856385,,,,,
2019-11-01,,,2842931,,,,,
2019-11-02,,,2840480,,,,,
2019-11-03,,,2833065,,,,,
2019-11-04,,,2829195,,,,,
2019-11-05,,,2853653,,,,,
2019-11-06,,,2854869,,,,,
2019-11-07,,,2921393,,,,,
2019-11-08,,,2895825,,,,,
2019-11-09,,,2862131,,,,,
2019-11-10,,,2842386,,,,,
2019-11-11,,,2846615,,,,,
2019-11-12,,,2867641,,,,,
2019-11-13,,,2882505,,,,,
2019-11-14,,,2881583,,,,,
2019-11-15,,,2874008,,,,,
2019-11-16,,,2859946,,,,,
2019-11-17,,,2836201,,,,,
2019-11-18,,,2832638,,,,,
2019-11-19,,,2842627,,,,,
2019-11-20,,,2839481,,,,,
2019-11-21,,,2851302,,,,,
2019-11-22,,,2885386,,,,,
2019-11-23,,,2875974,,,,,
2019-11-24,,,2846507,,,,,
2019-11-25,,,2843049,,,,,
2019-11-26,,,2843494,,,,,
2019-11-27,,,2829983,,,,,
2019-11-28,,,2814323,,,,,
2019-11-29,,,2813449,,,,,
2019-11-30,,,2797999,,,,,
2019-12-01,,,2793023,,,,,
2019-12-02,,,2824494,,,,,
2019-12-03,,,2838857,,,,,
2019-12-04,,,2838359,,,,,
2019-12-05,,,2814189,,,,,
2019-12-06,,,2806588,,,,,
2019-12-07,,,2716644,,,,,
2019-12-08,,,2682291,,,,,
