date,Avalanche C-Chain,Ethereum,Near,Sui,Polygon PoS,Solana
2022-01-31,8456.0,81607,1496.0,,23153.0,442077.0
2022-02-01,8493.0,79952,2213.0,,42263.0,453115.0
2022-02-02,8504.0,76093,3068.0,,32775.0,465887.0
2022-02-03,8322.0,75456,3330.0,,35596.0,387671.0
2022-02-04,6955.0,77288,3769.0,,34198.0,428632.0
2022-02-05,6764.0,92713,3391.0,,24588.0,398459.0
2022-02-06,6921.0,83556,1970.0,,23879.0,389925.0
2022-02-07,8024.0,78422,2350.0,,26010.0,396882.0
2022-02-08,11993.0,78851,2717.0,,37829.0,412592.0
2022-02-09,8538.0,84257,3477.0,,30631.0,415201.0
2022-02-10,8236.0,86720,1877.0,,30050.0,446264.0
2022-02-11,9104.0,89290,2030.0,,43183.0,351328.0
2022-02-12,7384.0,80791,1677.0,,50241.0,377602.0
2022-02-13,7302.0,84832,2116.0,,31186.0,381922.0
2022-02-14,6582.0,85401,1710.0,,45182.0,409235.0
2022-02-15,8675.0,79057,1492.0,,37237.0,445657.0
2022-02-16,8365.0,71822,1877.0,,44527.0,378585.0
2022-02-17,8883.0,72720,1581.0,,26584.0,337148.0
2022-02-18,8688.0,63191,2764.0,,34426.0,324850.0
2022-02-19,9210.0,70941,4695.0,,30872.0,323994.0
2022-02-20,6976.0,66999,5886.0,,28417.0,321323.0
2022-02-21,6999.0,63398,2375.0,,42218.0,350238.0
2022-02-22,6590.0,66775,2249.0,,26388.0,402973.0
2022-02-23,6729.0,70999,3223.0,,36943.0,425631.0
2022-02-24,6387.0,81527,1447.0,,30782.0,395460.0
2022-02-25,6204.0,72189,1136.0,,28660.0,398517.0
2022-02-26,5606.0,76668,1275.0,,26078.0,299035.0
2022-02-27,5562.0,69567,2538.0,,22637.0,351855.0
2022-02-28,7890.0,72909,1616.0,,33047.0,369328.0
2022-03-01,7555.0,78783,2463.0,,80946.0,353913.0
2022-03-02,7264.0,80441,2888.0,,53936.0,336791.0
2022-03-03,6406.0,82868,2253.0,,49967.0,323183.0
2022-03-04,9922.0,73832,1888.0,,52144.0,286148.0
2022-03-05,6302.0,71269,2348.0,,47032.0,282584.0
2022-03-06,6641.0,72313,1066.0,,50343.0,256926.0
2022-03-07,6846.0,83269,1454.0,,44059.0,247318.0
2022-03-08,6833.0,112984,1304.0,,43099.0,237096.0
2022-03-09,7214.0,98970,1950.0,,30172.0,281795.0
2022-03-10,6680.0,168470,1389.0,,20190.0,281629.0
2022-03-11,6876.0,76151,2907.0,,18959.0,296238.0
2022-03-12,5978.0,86050,5075.0,,17222.0,267150.0
2022-03-13,5353.0,73125,5642.0,,18322.0,257787.0
2022-03-14,16060.0,72725,44952.0,,22902.0,280924.0
2022-03-15,22012.0,83605,65337.0,,21551.0,289840.0
2022-03-16,6089.0,93961,128144.0,,36314.0,296389.0
2022-03-17,7370.0,81828,101779.0,,51781.0,291451.0
2022-03-18,6570.0,136794,75031.0,,30295.0,339086.0
2022-03-19,6399.0,77166,76411.0,,28757.0,290444.0
2022-03-20,5782.0,80032,226330.0,,35036.0,288556.0
2022-03-21,6662.0,103927,138208.0,,33365.0,261389.0
2022-03-22,7487.0,121901,739.0,,30488.0,299143.0
2022-03-23,6866.0,87191,923.0,,31359.0,308063.0
2022-03-24,7599.0,86233,934.0,,28760.0,318012.0
2022-03-25,6889.0,79557,846.0,,26867.0,339170.0
2022-03-26,6464.0,84566,816.0,,29012.0,289953.0
2022-03-27,4882.0,84223,817.0,,27178.0,284998.0
2022-03-28,6030.0,84729,829.0,,32252.0,335226.0
2022-03-29,6212.0,90631,1302.0,,36160.0,333140.0
2022-03-30,6844.0,84816,1351.0,,35548.0,409395.0
2022-03-31,7663.0,88247,1736.0,,37127.0,429793.0
2022-04-01,5922.0,82692,1631.0,,37848.0,363824.0
2022-04-02,6104.0,73290,1461.0,,46029.0,349113.0
2022-04-03,4899.0,70414,1449.0,,32830.0,326702.0
2022-04-04,5395.0,69209,1380.0,,29277.0,339573.0
2022-04-05,5619.0,67263,1131.0,,36590.0,337840.0
2022-04-06,5060.0,69318,1185.0,,40236.0,249982.0
2022-04-07,5000.0,69214,1024.0,,46547.0,276291.0
2022-04-08,5240.0,69116,2421.0,,46805.0,389229.0
2022-04-09,5668.0,67151,1487.0,,34994.0,315952.0
2022-04-10,4967.0,68886,1620.0,,33701.0,358787.0
2022-04-11,5917.0,73434,5203.0,,34816.0,347714.0
2022-04-12,7101.0,75515,9732.0,,40070.0,385181.0
2022-04-13,7097.0,64868,4767.0,,40597.0,469295.0
2022-04-14,7619.0,61094,2388.0,,30612.0,447783.0
2022-04-15,14836.0,66222,3781.0,,31886.0,465429.0
2022-04-16,5377.0,66027,2751.0,,39538.0,463490.0
2022-04-17,4653.0,58579,2237.0,,28968.0,421436.0
2022-04-18,4269.0,71790,2442.0,,28561.0,415112.0
2022-04-19,6101.0,69463,2803.0,,34135.0,556853.0
2022-04-20,5086.0,68468,6740.0,,40661.0,558293.0
2022-04-21,4744.0,66731,4394.0,,35182.0,562344.0
2022-04-22,4904.0,75401,4598.0,,39261.0,537117.0
2022-04-23,7689.0,65669,2603.0,,35542.0,540971.0
2022-04-24,6750.0,75366,2473.0,,53187.0,602696.0
2022-04-25,5229.0,78157,3017.0,,33829.0,620208.0
2022-04-26,8085.0,76706,2645.0,,28727.0,632370.0
2022-04-27,7030.0,81705,3270.0,,29939.0,632549.0
2022-04-28,6363.0,83735,3273.0,,25808.0,690530.0
2022-04-29,7170.0,73816,2227.0,,32592.0,696500.0
2022-04-30,6184.0,87760,2366.0,,119487.0,516998.0
2022-05-01,5387.0,58528,1801.0,,25928.0,619596.0
2022-05-02,7342.0,63580,1834.0,,45380.0,790475.0
2022-05-03,10175.0,61934,1689.0,,37882.0,809050.0
2022-05-04,7910.0,69845,2098.0,,52529.0,780388.0
2022-05-05,6723.0,79876,3374.0,,43535.0,723888.0
2022-05-06,31909.0,78223,2741.0,,33971.0,821672.0
2022-05-07,22482.0,72542,1773.0,,47180.0,824904.0
2022-05-08,7950.0,86271,1579.0,,33046.0,896401.0
2022-05-09,7497.0,89742,1786.0,,20562.0,768626.0
2022-05-10,7544.0,101599,1788.0,,38461.0,786244.0
2022-05-11,9108.0,84390,4310.0,,20971.0,669643.0
2022-05-12,8067.0,172577,2326.0,,20363.0,669528.0
2022-05-13,7138.0,154266,1686.0,,29514.0,632875.0
2022-05-14,5766.0,71697,1518.0,,69742.0,707122.0
2022-05-15,5298.0,69317,1526.0,,21824.0,709019.0
2022-05-16,5501.0,76667,1589.0,,27678.0,765222.0
2022-05-17,4554.0,77421,3416.0,,20813.0,801017.0
2022-05-18,4213.0,100049,2350.0,,22951.0,830152.0
2022-05-19,3672.0,64773,1892.0,,18683.0,802802.0
2022-05-20,3948.0,65672,1685.0,,17483.0,769836.0
2022-05-21,3737.0,63275,1150.0,,23033.0,801814.0
2022-05-22,3332.0,59340,1062.0,,18139.0,802682.0
2022-05-23,4059.0,66571,1171.0,,22809.0,809994.0
2022-05-24,3986.0,66928,1142.0,,27099.0,754713.0
2022-05-25,3999.0,70178,1331.0,,26005.0,770993.0
2022-05-26,3890.0,64256,1460.0,,22251.0,880630.0
2022-05-27,3940.0,63047,1392.0,,32384.0,786678.0
2022-05-28,3016.0,65492,1587.0,,22724.0,632408.0
2022-05-29,2489.0,73469,2148.0,,19824.0,694967.0
2022-05-30,3327.0,56530,2150.0,,28420.0,668681.0
2022-05-31,3064.0,67000,2047.0,,30392.0,712505.0
2022-06-01,3329.0,60188,1817.0,,23415.0,593037.0
2022-06-02,2843.0,53993,1387.0,,21063.0,736242.0
2022-06-03,2519.0,55282,1098.0,,24746.0,472608.0
2022-06-04,2019.0,50387,991.0,,21723.0,647063.0
2022-06-05,2292.0,51452,1059.0,,17770.0,744297.0
2022-06-06,3114.0,60051,1204.0,,21623.0,644064.0
2022-06-07,3958.0,55336,1240.0,,28412.0,688438.0
2022-06-08,2868.0,48490,1395.0,,40040.0,743866.0
2022-06-09,2855.0,52683,1429.0,,80429.0,628823.0
2022-06-10,3089.0,71204,1309.0,,32962.0,633444.0
2022-06-11,2823.0,65559,1357.0,,32813.0,582935.0
2022-06-12,2576.0,56257,1290.0,,35616.0,597012.0
2022-06-13,3538.0,69239,1452.0,,18443.0,509528.0
2022-06-14,2774.0,66533,1218.0,,36635.0,533527.0
2022-06-15,3086.0,65330,1217.0,,24772.0,603170.0
2022-06-16,4682.0,85679,1202.0,,26892.0,487646.0
2022-06-17,3299.0,99188,1408.0,,27381.0,546632.0
2022-06-18,2661.0,61800,1246.0,,32810.0,553212.0
2022-06-19,2268.0,54497,1143.0,,52892.0,587379.0
2022-06-20,2488.0,59453,2731.0,,42910.0,631735.0
2022-06-21,2725.0,54983,3238.0,,32022.0,584517.0
2022-06-22,2414.0,66370,3338.0,,40790.0,677109.0
2022-06-23,3091.0,58351,4275.0,,47656.0,565493.0
2022-06-24,2931.0,60418,2455.0,,76360.0,576155.0
2022-06-25,3233.0,56420,1731.0,,89730.0,585013.0
2022-06-26,2753.0,52063,2026.0,,80991.0,539246.0
2022-06-27,2672.0,67242,1204.0,,178589.0,454700.0
2022-06-28,2704.0,53833,1198.0,,57081.0,538487.0
2022-06-29,2962.0,54516,1580.0,,48583.0,550111.0
2022-06-30,2967.0,52105,1283.0,,51857.0,553673.0
2022-07-01,2337.0,64013,1052.0,,39070.0,496010.0
2022-07-02,2352.0,66881,1984.0,,25841.0,425404.0
2022-07-03,2229.0,66303,1079.0,,23142.0,404994.0
2022-07-04,2778.0,63674,1299.0,,24782.0,408767.0
2022-07-05,2778.0,66833,1057.0,,32445.0,473302.0
2022-07-06,2669.0,76882,1066.0,,38315.0,418436.0
2022-07-07,2537.0,74226,1241.0,,28772.0,434661.0
2022-07-08,2924.0,68441,4098.0,,32993.0,362823.0
2022-07-09,1883.0,67203,10776.0,,35897.0,403417.0
2022-07-10,2112.0,69638,10739.0,,43341.0,375861.0
2022-07-11,2861.0,60678,10929.0,,56060.0,398614.0
2022-07-12,3140.0,56131,9212.0,,52469.0,383474.0
2022-07-13,3026.0,55151,8249.0,,41418.0,420968.0
2022-07-14,3295.0,56505,1077.0,,38370.0,427371.0
2022-07-15,3313.0,60923,956.0,,35900.0,376548.0
2022-07-16,2186.0,70858,4081.0,,26965.0,374104.0
2022-07-17,2181.0,58324,839.0,,29089.0,356048.0
2022-07-18,3386.0,65409,829.0,,42853.0,382960.0
2022-07-19,2940.0,66626,1051.0,,37492.0,456882.0
2022-07-20,4553.0,74091,962.0,,35142.0,372673.0
2022-07-21,3193.0,79158,1016.0,,62811.0,324167.0
2022-07-22,3651.0,66674,837.0,,38462.0,411449.0
2022-07-23,3898.0,60667,948.0,,37984.0,437347.0
2022-07-24,3389.0,62246,1099.0,,35486.0,437023.0
2022-07-25,3267.0,104948,1278.0,,36087.0,395996.0
2022-07-26,3807.0,338720,1660.0,,31585.0,390688.0
2022-07-27,4667.0,88589,970.0,,44286.0,413257.0
2022-07-28,4150.0,71036,1430.0,,39828.0,404455.0
2022-07-29,8166.0,84042,1079.0,,38692.0,436068.0
2022-07-30,3052.0,75696,1121.0,,39894.0,314924.0
2022-07-31,2267.0,79468,1628.0,,38154.0,344221.0
2022-08-01,2182.0,160913,2022.0,,46011.0,348286.0
2022-08-02,2498.0,88898,1776.0,,33252.0,405636.0
2022-08-03,16328.0,99218,1588.0,,37328.0,340876.0
2022-08-04,20520.0,256952,1664.0,,43568.0,343707.0
2022-08-05,2482.0,81764,1870.0,,46910.0,341498.0
2022-08-06,2300.0,82455,1475.0,,32749.0,275236.0
2022-08-07,2385.0,77572,1200.0,,31606.0,266806.0
2022-08-08,2647.0,61076,1676.0,,36539.0,300219.0
2022-08-09,2681.0,62259,1737.0,,33671.0,322721.0
2022-08-10,2705.0,61304,1839.0,,95583.0,334540.0
2022-08-11,2817.0,61829,2829.0,,71118.0,307478.0
2022-08-12,2985.0,68092,2008.0,,36822.0,309283.0
2022-08-13,2093.0,71147,1546.0,,50795.0,309357.0
2022-08-14,1878.0,60425,1908.0,,35684.0,279471.0
2022-08-15,2160.0,58082,1689.0,,34822.0,302367.0
2022-08-16,2215.0,56822,1439.0,,37682.0,298805.0
2022-08-17,2407.0,60095,1233.0,,34205.0,307102.0
2022-08-18,2347.0,72615,1084.0,,38450.0,291864.0
2022-08-19,2301.0,71043,1194.0,,32574.0,342596.0
2022-08-20,1717.0,53097,2177.0,,30903.0,301738.0
2022-08-21,1928.0,60773,2958.0,,31848.0,275879.0
2022-08-22,2341.0,54896,4582.0,,46863.0,259352.0
2022-08-23,2096.0,53585,5406.0,,62927.0,241103.0
2022-08-24,1859.0,52960,1460.0,,43659.0,250695.0
2022-08-25,1844.0,57525,1527.0,,36166.0,236583.0
2022-08-26,1800.0,49524,1447.0,,30595.0,274140.0
2022-08-27,2002.0,49702,1369.0,,32481.0,263597.0
2022-08-28,1422.0,58101,1415.0,,36014.0,238953.0
2022-08-29,2233.0,50555,1651.0,,53600.0,288911.0
2022-08-30,2282.0,50986,3482.0,,63495.0,303511.0
2022-08-31,2186.0,54289,3975.0,,51020.0,315202.0
2022-09-01,2552.0,65953,1892.0,,70913.0,313107.0
2022-09-02,2378.0,64827,4786.0,,52274.0,244903.0
2022-09-03,2240.0,68833,2751.0,,44565.0,261232.0
2022-09-04,1419.0,82614,2030.0,,52308.0,223903.0
2022-09-05,1727.0,63468,2035.0,,40647.0,304731.0
2022-09-06,1908.0,58455,2444.0,,37430.0,316126.0
2022-09-07,1956.0,55162,3220.0,,43575.0,676645.0
2022-09-08,2072.0,54988,2820.0,,42247.0,596558.0
2022-09-09,2735.0,85651,2439.0,,41760.0,431402.0
2022-09-10,1784.0,57879,3459.0,,37702.0,476287.0
2022-09-11,1638.0,54458,2711.0,,44211.0,391603.0
2022-09-12,2235.0,52116,4865.0,,39816.0,369242.0
2022-09-13,2435.0,57452,127360.0,,38016.0,391972.0
2022-09-14,2193.0,65375,151433.0,,39716.0,293451.0
2022-09-15,2049.0,59634,90439.0,,44198.0,309125.0
2022-09-16,1615.0,66784,78653.0,,53792.0,396221.0
2022-09-17,1976.0,68913,67386.0,,47754.0,320222.0
2022-09-18,1866.0,61876,57361.0,,53407.0,317316.0
2022-09-19,1862.0,58637,49489.0,,69530.0,406824.0
2022-09-20,1897.0,55393,45035.0,,59570.0,436672.0
2022-09-21,2676.0,55661,41320.0,,46903.0,382888.0
2022-09-22,1707.0,60783,41903.0,,43506.0,358197.0
2022-09-23,1680.0,60471,36288.0,,44136.0,390048.0
2022-09-24,1656.0,58515,30656.0,,47124.0,305585.0
2022-09-25,1832.0,60770,31854.0,,77064.0,330011.0
2022-09-26,2234.0,70717,32981.0,,99988.0,388962.0
2022-09-27,6008.0,86667,30512.0,,116042.0,410344.0
2022-09-28,2503.0,74584,26896.0,,137430.0,409508.0
2022-09-29,1926.0,78687,34941.0,,119529.0,365650.0
2022-09-30,1864.0,83431,28942.0,,98668.0,295652.0
2022-10-01,1918.0,62706,25835.0,,94340.0,287732.0
2022-10-02,1591.0,51612,26296.0,,112829.0,293555.0
2022-10-03,2401.0,60044,24989.0,,116997.0,301260.0
2022-10-04,1611.0,60607,25398.0,,111740.0,324767.0
2022-10-05,2282.0,58627,21919.0,,133483.0,342811.0
2022-10-06,2137.0,63444,23257.0,,102391.0,568026.0
2022-10-07,1940.0,66416,20192.0,,134202.0,339713.0
2022-10-08,1460.0,127278,20246.0,,182399.0,364848.0
2022-10-09,1457.0,208756,18605.0,,150982.0,409040.0
2022-10-10,1632.0,179923,21270.0,,202086.0,316465.0
2022-10-11,1773.0,129895,20853.0,,149867.0,362644.0
2022-10-12,1717.0,122600,19117.0,,111320.0,342271.0
2022-10-13,17328.0,80574,22493.0,,443622.0,340816.0
2022-10-14,102656.0,79134,19192.0,,214150.0,340161.0
2022-10-15,9276.0,122020,16253.0,,174614.0,254458.0
2022-10-16,7091.0,78066,15693.0,,223327.0,245300.0
2022-10-17,10217.0,60221,15226.0,,288461.0,282385.0
2022-10-18,15268.0,56682,14739.0,,358000.0,282547.0
2022-10-19,7622.0,56464,14292.0,,283789.0,341514.0
2022-10-20,11407.0,68062,12711.0,,124098.0,283646.0
2022-10-21,9319.0,82247,13408.0,,115638.0,250304.0
2022-10-22,5564.0,61430,15815.0,,110720.0,228248.0
2022-10-23,6046.0,69674,16630.0,,120499.0,216813.0
2022-10-24,5371.0,62333,16142.0,,77359.0,186097.0
2022-10-25,7904.0,60031,15185.0,,62254.0,227629.0
2022-10-26,5178.0,63638,15553.0,,51139.0,211468.0
2022-10-27,5323.0,76137,21102.0,,63847.0,252208.0
2022-10-28,4422.0,59473,18490.0,,73559.0,281194.0
2022-10-29,6033.0,58575,16890.0,,61841.0,205368.0
2022-10-30,2600.0,64763,16063.0,,62861.0,199664.0
2022-10-31,14285.0,67639,17649.0,,53828.0,258726.0
2022-11-01,16223.0,69724,17293.0,,71418.0,237321.0
2022-11-02,5929.0,66169,16894.0,,47351.0,265710.0
2022-11-03,6372.0,83268,21957.0,,51364.0,219220.0
2022-11-04,4280.0,62378,18467.0,,64153.0,240935.0
2022-11-05,4148.0,78635,17385.0,,83074.0,277534.0
2022-11-06,5080.0,75941,17080.0,,69879.0,251260.0
2022-11-07,5039.0,78681,17311.0,,81011.0,252117.0
2022-11-08,4760.0,69297,15790.0,,46359.0,241839.0
2022-11-09,5071.0,78821,15240.0,,69818.0,230740.0
2022-11-10,8065.0,77588,14507.0,,95904.0,212501.0
2022-11-11,5442.0,82159,13372.0,,66934.0,160914.0
2022-11-12,4453.0,89415,12970.0,,82129.0,166277.0
2022-11-13,7544.0,81882,13316.0,,67766.0,168205.0
2022-11-14,5574.0,79599,12970.0,,66206.0,184874.0
2022-11-15,4343.0,100154,12703.0,,66620.0,182927.0
2022-11-16,12913.0,96053,11897.0,,62197.0,173040.0
2022-11-17,4665.0,96746,18922.0,,75090.0,160211.0
2022-11-18,6631.0,95029,19334.0,,78662.0,175736.0
2022-11-19,4227.0,93754,12181.0,,118678.0,163200.0
2022-11-20,4041.0,84318,12132.0,,85363.0,161881.0
2022-11-21,4747.0,65345,11061.0,,89202.0,153234.0
2022-11-22,4056.0,71393,14826.0,,65748.0,232828.0
2022-11-23,4082.0,77198,11068.0,,106418.0,151387.0
2022-11-24,3919.0,91840,11352.0,,88482.0,129476.0
2022-11-25,3119.0,109793,10257.0,,82670.0,131073.0
2022-11-26,2644.0,76068,10316.0,,60929.0,161425.0
2022-11-27,2527.0,67124,10442.0,,96316.0,138253.0
2022-11-28,3168.0,93417,10279.0,,99261.0,147845.0
2022-11-29,5169.0,93186,10802.0,,82834.0,163273.0
2022-11-30,4447.0,77528,9932.0,,80900.0,282480.0
2022-12-01,3820.0,63866,9308.0,,83440.0,287847.0
2022-12-02,3582.0,77007,9111.0,,113167.0,174323.0
2022-12-03,3236.0,67187,8741.0,,141465.0,168411.0
2022-12-04,2807.0,98380,8344.0,,102016.0,138714.0
2022-12-05,2619.0,68399,8226.0,,44802.0,116102.0
2022-12-06,3254.0,72204,11764.0,,45661.0,140009.0
2022-12-07,3472.0,60529,10480.0,,57684.0,138059.0
2022-12-08,7353.0,64202,15983.0,,60584.0,156193.0
2022-12-09,4411.0,456432,11665.0,,80136.0,152792.0
2022-12-10,3809.0,182408,9687.0,,76607.0,138447.0
2022-12-11,2564.0,164836,8229.0,,90246.0,130176.0
2022-12-12,3511.0,139501,15241.0,,55937.0,148292.0
2022-12-13,6429.0,89239,8622.0,,65003.0,121308.0
2022-12-14,6268.0,95887,8400.0,,108616.0,124655.0
2022-12-15,4920.0,73394,10597.0,,58120.0,121295.0
2022-12-16,5314.0,116679,7687.0,,80650.0,179411.0
2022-12-17,6523.0,82000,8105.0,,86458.0,145174.0
2022-12-18,2424.0,70515,7421.0,,78364.0,121097.0
2022-12-19,3013.0,58240,9836.0,,56393.0,138001.0
2022-12-20,3170.0,54117,8236.0,,73218.0,158774.0
2022-12-21,2709.0,57740,7255.0,,61010.0,140779.0
2022-12-22,2366.0,59871,8598.0,,60566.0,153740.0
2022-12-23,14312.0,56430,8306.0,,75306.0,158705.0
2022-12-24,11212.0,48864,7644.0,,63410.0,134346.0
2022-12-25,2745.0,43517,7438.0,,101608.0,192774.0
2022-12-26,3894.0,53806,8377.0,,77811.0,120922.0
2022-12-27,2759.0,81038,11065.0,,57544.0,121696.0
2022-12-28,3122.0,57640,8255.0,,47437.0,139067.0
2022-12-29,3633.0,54184,7814.0,,48695.0,184461.0
2022-12-30,2660.0,62041,7424.0,,80417.0,142871.0
2022-12-31,2125.0,51033,6968.0,,123946.0,132934.0
2023-01-01,2390.0,39701,7303.0,,120281.0,145841.0
2023-01-02,2085.0,46877,7610.0,,105466.0,187844.0
2023-01-03,2722.0,49284,8043.0,,107227.0,216908.0
2023-01-04,3873.0,64883,8524.0,,74723.0,254238.0
2023-01-05,2056.0,148594,8766.0,,81058.0,346610.0
2023-01-06,3387.0,59715,9349.0,,103978.0,270885.0
2023-01-07,3054.0,62333,8519.0,,48570.0,213072.0
2023-01-08,5049.0,60984,8234.0,,95640.0,260872.0
2023-01-09,5158.0,68146,8065.0,,61635.0,294823.0
2023-01-10,1915.0,61397,21223.0,,69721.0,299239.0
2023-01-11,3185.0,63453,25788.0,,73913.0,295802.0
2023-01-12,3783.0,72022,29467.0,,58086.0,338406.0
2023-01-13,2734.0,60909,38173.0,,45160.0,258109.0
2023-01-14,3088.0,74935,22895.0,,43334.0,253262.0
2023-01-15,2653.0,58815,16119.0,,37904.0,232880.0
2023-01-16,2558.0,59255,13008.0,,48074.0,232955.0
2023-01-17,2532.0,57123,11040.0,,64884.0,216901.0
2023-01-18,2802.0,66254,11891.0,,62021.0,254767.0
2023-01-19,5408.0,57359,10369.0,,64569.0,287524.0
2023-01-20,5816.0,60915,10652.0,,62050.0,233456.0
2023-01-21,4150.0,61267,10151.0,,69834.0,177886.0
2023-01-22,3921.0,52479,9971.0,,72904.0,185739.0
2023-01-23,3010.0,51315,10098.0,,61487.0,205813.0
2023-01-24,3415.0,51755,10859.0,,58397.0,209102.0
2023-01-25,3824.0,50523,10093.0,,77890.0,242776.0
2023-01-26,4282.0,53167,10744.0,,53789.0,265182.0
2023-01-27,4598.0,85181,9599.0,,50711.0,190851.0
2023-01-28,4522.0,56849,9465.0,,51611.0,255176.0
2023-01-29,18888.0,59218,10941.0,,51472.0,155805.0
2023-01-30,15798.0,67180,9545.0,,53881.0,163458.0
2023-01-31,13018.0,60015,9804.0,,60792.0,194394.0
2023-02-01,23817.0,59274,8864.0,,73982.0,198432.0
2023-02-02,4685.0,63462,10460.0,,61209.0,193811.0
2023-02-03,2643.0,56411,9517.0,,43826.0,175430.0
2023-02-04,4464.0,63773,10918.0,,36505.0,141754.0
2023-02-05,4225.0,62144,10838.0,,44244.0,152315.0
2023-02-06,4354.0,58324,9799.0,,33894.0,177130.0
2023-02-07,4160.0,61659,10132.0,,35074.0,160765.0
2023-02-08,4158.0,63668,11064.0,,45620.0,200690.0
2023-02-09,4345.0,51594,9871.0,,31255.0,270464.0
2023-02-10,4464.0,60922,8596.0,,36990.0,153678.0
2023-02-11,3481.0,58535,8957.0,,36666.0,168657.0
2023-02-12,3727.0,58806,8197.0,,35689.0,179732.0
2023-02-13,4130.0,65788,12001.0,,42047.0,156090.0
2023-02-14,4818.0,92792,17284.0,,28114.0,146866.0
2023-02-15,4863.0,57722,18149.0,,35008.0,208067.0
2023-02-16,9393.0,67107,18162.0,,32406.0,155423.0
2023-02-17,7481.0,55848,12984.0,,44809.0,130810.0
2023-02-18,4468.0,54063,9071.0,,47437.0,110843.0
2023-02-19,3832.0,49622,9538.0,,40502.0,116049.0
2023-02-20,5686.0,58084,9504.0,,50887.0,169654.0
2023-02-21,4321.0,68378,10285.0,,39205.0,143163.0
2023-02-22,4962.0,69120,9996.0,,38221.0,161938.0
2023-02-23,5434.0,77830,11138.0,,38811.0,118358.0
2023-02-24,5277.0,81210,9928.0,,48016.0,140830.0
2023-02-25,5585.0,78043,9049.0,,41192.0,19596.0
2023-02-26,5006.0,85152,9895.0,,114840.0,130107.0
2023-02-27,13797.0,67160,8533.0,,94413.0,156599.0
2023-02-28,3742.0,55322,8317.0,,33800.0,132203.0
2023-03-01,3179.0,56997,9064.0,,58515.0,184933.0
2023-03-02,3652.0,60149,8794.0,,56431.0,151036.0
2023-03-03,5191.0,56951,9421.0,,56383.0,377544.0
2023-03-04,2884.0,52760,9587.0,,52324.0,130690.0
2023-03-05,9359.0,51910,11584.0,,58069.0,125331.0
2023-03-06,7362.0,56788,11497.0,,57795.0,119026.0
2023-03-07,3150.0,55336,12547.0,,57317.0,104267.0
2023-03-08,3939.0,54305,9143.0,,59501.0,182100.0
2023-03-09,7730.0,57864,11585.0,,56805.0,155220.0
2023-03-10,3955.0,60189,9392.0,,73138.0,118629.0
2023-03-11,5389.0,61767,8422.0,,51719.0,129078.0
2023-03-12,3747.0,58480,8372.0,,43750.0,121665.0
2023-03-13,6690.0,108529,7745.0,,52611.0,141403.0
2023-03-14,5055.0,73643,7908.0,,65407.0,136128.0
2023-03-15,3833.0,66241,7519.0,,56309.0,207146.0
2023-03-16,3834.0,62214,7286.0,,61728.0,160270.0
2023-03-17,3880.0,78121,7458.0,,83707.0,135160.0
2023-03-18,4751.0,72449,7694.0,,89874.0,129392.0
2023-03-19,4448.0,63474,7479.0,,78213.0,129934.0
2023-03-20,4539.0,90354,7776.0,,128618.0,183111.0
2023-03-21,4534.0,77401,7959.0,,73165.0,186509.0
2023-03-22,4547.0,75808,7275.0,,67925.0,186615.0
2023-03-23,3756.0,76151,14076.0,,67158.0,163850.0
2023-03-24,5163.0,74586,7520.0,,92839.0,140345.0
2023-03-25,4632.0,70850,7586.0,,98430.0,114737.0
2023-03-26,3483.0,67043,7307.0,,82332.0,154027.0
2023-03-27,5409.0,64496,6898.0,,69911.0,117074.0
2023-03-28,10689.0,79855,12702.0,,99417.0,183830.0
2023-03-29,8499.0,89918,7130.0,,89679.0,112267.0
2023-03-30,6476.0,115443,6957.0,,83651.0,117536.0
2023-03-31,11013.0,87158,6891.0,,128012.0,124624.0
2023-04-01,9159.0,69984,7334.0,,96431.0,118669.0
2023-04-02,6041.0,65377,7698.0,,72648.0,107360.0
2023-04-03,6544.0,66284,7057.0,,99396.0,139924.0
2023-04-04,7215.0,68056,15959.0,,94892.0,128594.0
2023-04-05,8068.0,68650,11799.0,,96415.0,117091.0
2023-04-06,12266.0,61417,12179.0,,120420.0,111920.0
2023-04-07,12977.0,67213,7219.0,,103770.0,105796.0
2023-04-08,12725.0,61271,5872.0,,95971.0,98991.0
2023-04-09,15905.0,59605,6650.0,,59589.0,101611.0
2023-04-10,15639.0,71742,6135.0,,64622.0,102387.0
2023-04-11,16601.0,77648,10998.0,,65417.0,122204.0
2023-04-12,17022.0,75105,11394.0,1.0,59104.0,135604.0
2023-04-13,16498.0,70578,7386.0,2.0,57324.0,122385.0
2023-04-14,16857.0,85408,7528.0,,53255.0,121551.0
2023-04-15,15506.0,83874,7121.0,,77971.0,110042.0
2023-04-16,14596.0,62957,6683.0,,90912.0,120503.0
2023-04-17,14468.0,64804,6196.0,,80146.0,145492.0
2023-04-18,15397.0,63846,15703.0,,75458.0,124341.0
2023-04-19,14505.0,55678,9608.0,1.0,73540.0,165677.0
2023-04-20,11607.0,61397,5693.0,,76212.0,125002.0
2023-04-21,11319.0,67929,12291.0,,74049.0,154599.0
2023-04-22,12556.0,52544,11046.0,,62521.0,157834.0
2023-04-23,16398.0,50572,10830.0,,55833.0,147394.0
2023-04-24,17799.0,58995,11212.0,1.0,83772.0,152625.0
2023-04-25,22711.0,60056,11484.0,,92527.0,149236.0
