date,ARKB,BITB,BRRR,Bitcoin,BTCO,BTCW,EZBC,FBTC,GBTC,HODL,IBIT
2025-05-22,5301426838.72,4212730035.71,655674034.09,4696739500.070952,593300000.0,172647680.0,568600000.0,22321952254.974705,20891101528.46,1661402543.0,71814433552.0
2025-05-23,5505235719.8,4145639706.8775954,681667900.5,4513868332.385026,580100000.0,168594290.0,555250000.0,21452829861.911377,20422731202.86,1622399317.0,70984989642.0
2025-05-24,5316346526.698466,4169407510.517916,662363382.161051,4539747266.341685,560196292.1233455,162809680.57285532,536198918.14643526,21575823340.29813,20252545441.31184,1566733448.791867,70691090202.80806
2025-05-25,5367150033.132023,4209250760.054221,668692988.8144137,4583129517.346971,565549580.474287,164365505.16271043,541322885.3391148,21782003933.37524,20446080666.575367,1581705300.6915958,71366620896.2792
2025-05-26,5392585382.905281,4248321303.61,665666123.0,4604849331.701003,568229764.8001738,165144446.33049294,543888257.4348962,21885230577.94224,20542976264.80464,1589201127.5853765,71704832974.09084
2025-05-27,5301934741.42,4156336674.08,665335845.4486815,4591829427.798053,586400000.0,169942500.0,559690000.0,21823351550.314327,20551754064.84,1653193600.0,71986859576.0
2025-05-28,5226873949.443617,4024534290.57,671454125.8,4540034415.184247,570400000.0,166261110.0,547570000.0,21577188057.83327,19974200220.19,1624889969.0,70827848286.0
2025-05-29,5156958185.05,3946067519.57,656911305.33,4451927985.394249,564000000.0,163821220.0,539530000.0,21158449160.54103,19741167325.07,1601306271.0,70262361095.0
2025-05-30,4992109397.61,3918026853.146475,647272927.3,4378904906.322703,538300000.0,162091560.0,527770000.0,20811396128.42765,19427722055.92,1572542839.0,69644295718.0
2025-05-31,4951790644.850778,3943513498.608965,639944829.4774066,4407389549.497564,533952423.6742032,160782423.9102317,523507468.401707,20946773626.99653,19438537524.96168,1559842206.6346805,69181903417.75087
2025-06-01,5000155523.096251,3982030383.4893727,646195266.133827,4450437180.996986,539167616.6845806,162352809.84012085,528620643.9751075,21151363891.158577,19628396622.022343,1575077418.2615058,69857613393.30667
2025-06-02,4819306267.86,4022195022.37,628890112.17,4457793671.736778,537400000.0,161505020.0,525860000.0,21186326706.33181,19398311765.87,1566759053.0,68963025575.0
2025-06-03,4812513326.440503,3973850124.29,606549124.25,4438837311.9864855,546900000.0,164477580.0,535540000.0,21096233790.32748,19718690085.67,1595559998.0,70099754131.0
2025-06-04,4784142511.100293,3834369844.27,617712871.11,4412669398.224729,539900000.0,162499470.0,529100000.0,20971866892.484104,19474309107.22,1595152892.0,69313794983.0
2025-06-05,4895493113.15,3945518798.56,613253101.78,4279540268.8122287,524100000.0,158296730.0,515420000.0,20339150926.34477,18900854328.53,1553971384.0,67797383249.0
2025-06-06,4666891758.8,3944978306.188804,597393002.81,4395695827.547035,524000000.0,161571050.0,526080000.0,20891197476.12448,19321611585.35,1579405861.0,69199745704.0
2025-06-07,4861129800.271728,3993027922.189265,622319935.2177656,4449235157.848831,545809109.0001584,168295708.5254373,547975673.9330583,21145651097.565903,19575807314.42668,1645141407.3941462,69903819151.4949
2025-06-08,4861626246.56847,3993435712.971698,622383490.0784506,4449689539.11578,545864850.1389523,168312895.84293094,548031636.3338182,21147810612.04317,19577806507.50448,1645309418.6164083,69910958128.14677
2025-06-09,5071805922.156917,4216950985.12,609749375.9,4642060210.238593,545900000.0,168070470.0,547250000.0,22062080806.503822,20126613546.08,1650493849.0,71847663523.0
2025-06-10,5069559274.932727,4179061804.96,634275907.71,4640003926.570424,550300000.0,169869460.0,553110000.0,22052308012.874783,20290302814.19,1675974363.0,72738930635.0
2025-06-11,4999055628.07149,4130952693.88,641064605.38,4575474214.906679,554200000.0,168341930.0,548140000.0,21745620971.2018,20144741977.15,1660866322.0,72418549837.0
2025-06-12,4874826811.364813,4055341908.15,635300307.41,4461771589.87527,544200000.0,166402690.0,548050000.0,21205232353.27269,19783183748.74,1656870075.0,71713821202.0
2025-06-13,4937304239.69,4088128618.919601,627982466.76,4464564338.38262,535600000.0,162756170.0,536040000.0,21218505305.46437,19477336399.14,1620700728.0,70424311834.0
2025-06-14,4931390574.699421,4066437759.159106,625919309.9782275,4440876179.818482,534958488.70594245,162561225.56966132,535397962.1376947,21105923812.60768,19539226713.49839,1618759527.0558968,70862874273.36513
2025-06-15,4934737344.263317,4069197514.226096,626344100.4433829,4443890053.696552,535321547.109212,162671550.42707524,535761318.7968584,21120247695.97566,19552487332.035137,1619858124.9126985,70910966531.97571
2025-06-16,5000037581.453881,4064285208.2,614222157.09,4502695022.291795,553700000.0,168106430.0,553670000.0,21399727045.707207,20136601145.61,1680001973.0,72986215063.0
2025-06-17,4894014332.604311,4039451256.1,634411201.96,4407217668.958912,533300000.0,162422960.0,534940000.0,20945956739.200794,19415943059.6,1623230667.0,70776230535.0
2025-06-18,4652424442.34,4065614631.5496407,612964950.06,4408870963.738385,528800000.0,160976830.0,530180000.0,20953814268.265427,19248709135.27,1608760005.0,70779585043.0
2025-06-19,4660555543.404293,4008357010.54,607508118.86,4407521854.122306,529724188.6521836,161258169.89049324,531106607.7476282,20947402424.38173,19409929765.580067,1611571653.98256,71505549570.77025
2025-06-20,4611038493.79,4009997666.3002033,598964125.7599791,4348558306.144956,526200000.0,159100868.3156446,526090000.0,20667169402.57704,19146949531.97,1596566924.0,70510495896.0
2025-06-21,4475514392.176262,3941765396.6529183,588772428.6222568,4274565244.8982186,510734334.1096416,156393681.3665693,510627562.4607282,20315506386.068645,18806870778.30245,1549641850.4509263,69394655588.05385
2025-06-22,4445540896.90865,3915366534.7323422,584829291.3520784,4245937549.8643184,507313834.9658553,155346278.7983819,507207778.38994426,20179449012.28689,18680917065.97444,1539263561.2531126,68929904455.87065
2025-06-23,4650909564.921428,4121651699.81,602823481.49,4442085231.170643,525700000.0,159337990.0,524790000.0,21111670008.784058,19118093318.9,1592622868.0,70381898876.0
2025-06-24,4566003386.58,4221762927.71,601324207.27,4461638564.051467,544700000.0,163262630.0,537720000.0,21204600128.281803,19571254781.35,1631792513.0,72338416622.0
2025-06-25,4722009795.38,4239075436.86,616132870.45,4514788727.093329,555600000.0,166716740.0,549100000.0,21457204174.50295,19961126055.12,1672435474.0,74314413675.0
2025-06-26,4892131874.19,4223477254.07,629166046.38,4504073412.3930025,554400000.0,166405670.0,548070000.0,21406278049.44659,19916241296.35,1678378269.0,74515406877.0
2025-06-27,4884826419.48,4231646311.905151,627992312.14,4508068872.819986,550600000.0,165335630.0,547640000.0,21425267068.71973,19787033631.6,1667715606.0,74198915391.0
2025-06-28,4903914786.590607,4241631560.188048,630285963.4642223,4518706384.477059,552751568.8118186,165981706.79264045,549780008.0024081,21475823423.25405,19869387815.96685,1674232515.577041,74684513847.55322
2025-06-29,4952575396.649472,4283720460.249704,636540170.7309501,4563544645.114621,558236417.0850649,167628711.5760896,555235370.0451416,21688923918.42366,20066547957.34308,1690845605.14604,75425594017.97322
2025-06-30,5003494737.89,4149925843.04,625465257.05,4510337391.60671,559000000.0,166284280.0,553900000.0,21436048541.28086,19951155310.82,1683324317.0,74778480276.0
2025-07-01,5022119370.86,4368962297.42,629053291.04,4446370018.1448345,545083556.4106039,163376680.0,544210000.0,21132034095.457207,19511828658.62,1653930237.0,73581292891.0
2025-07-02,4907328468.1,4396229926.8,618056140.14,4581556386.374723,569400000.0,169443370.0,564430000.0,21774527394.71416,20188566293.52,1715343374.0,76313576147.0
2025-07-03,5172549189.24,4387318170.542216,641001483.6,4614300445.885804,579700000.0,169896770.0,575480000.0,21930148402.229973,20238956311.72,1725380289.0,76518087931.0
2025-07-04,5136459816.140647,4324819642.685888,642718933.15,4548568494.441986,575655377.367868,168711384.4579936,571464816.9003692,21617747537.38894,19907310322.045097,1713342143.217701,75511845550.89073
2025-07-05,5144854585.826309,4331887908.793663,634287375.5000894,4556002444.336875,576596199.351159,168987117.79701895,572398790.0439461,21653078488.704647,19939845821.43505,1716142342.810396,75635258285.46465
2025-07-06,5192288441.157216,4371826480.612875,640135295.0293562,4598007277.948169,581912225.3433651,170545123.05540922,577676117.312501,21852712700.977924,20123684595.93029,1731964606.8332455,76332590316.8329
2025-07-07,5300691741.69,4360659334.7,634775312.6119698,4559507232.16693,570300000.0,167347770.0,566850000.0,21669735513.56309,19906970626.08,1704072909.0,75591025466.0
2025-07-08,5211244143.33,4428934800.02,633076560.04,4586976718.195275,574000000.0,168516280.0,570810000.0,21800288326.974216,20033720149.83,1716086096.0,76284623902.0
2025-07-09,5361682359.584951,4622462768.27,641191500.77,4686937407.649447,589900000.0,171037540.0,579350000.0,22275366354.473225,20498167890.109085,1741702277.0,77493770768.0
2025-07-10,5580918518.77975,4809865688.35,650784119.93,4878583627.385417,608000000.0,175530940.0,594570000.0,23186193486.08827,20881091978.49,1787579358.0,79658521161.0
2025-07-11,5793320136.88,4795834982.027787,670285343.29,4949791241.335569,633600000.0,182402990.0,617850000.0,23524618250.493862,21715744467.31,1873300706.0,83243203241.0
2025-07-12,5865237999.957168,4789631996.587786,678579889.2442924,4943389127.185247,641465459.3692061,184667330.6312168,625519941.4636942,23494191251.851032,21575503818.680325,1896555720.9757304,83848228517.03825
2025-07-13,5950085360.794886,4858919489.14944,688396321.709667,5014900892.102305,650744989.2529769,187338754.30355868,634568801.2345927,23834061538.91368,21887618102.494976,1923991563.7510176,85061188826.68646
2025-07-14,5985856427.467456,4782015799.74,699857789.84,5045049762.797458,648500000.0,185378090.0,627930000.0,23977348526.02216,22035242628.63,1924327864.0,85570041631.0
2025-07-15,5878187267.903261,4884755942.83,711271843.41,4954303137.898911,629400000.0,180595180.0,611730000.0,23546061709.23046,21385480562.04,1882851374.0,83746796433.0
2025-07-16,5880727822.65,4900334919.05,692922191.72,4999349247.29495,645000000.0,184474350.0,631780000.0,23760150036.504204,21881904914.0,1942641982.0,85970960871.0
2025-07-17,6026890394.71,4814153905.54,707804564.52,5028701774.113914,643500000.0,185061500.0,633790000.0,23899652281.030624,21817997878.46,1948865768.0,87010920523.0
2025-07-18,5996313779.655196,4830852119.594261,710057105.67,4967385919.933204,641900000.0,181877700.0,622890000.0,23608239574.5192,21526353335.8,1920310306.0,86002741114.0
2025-07-19,5991876087.421224,4827276950.628399,698993292.7913241,4963709706.391007,635033369.956647,179932089.27504766,616226728.232105,23590767823.495583,21616221038.16628,1899768067.7596235,86745015658.47127
2025-07-20,5959111510.713164,4800880596.025549,695171081.0122523,4936567314.749598,631560901.6915237,178948190.63374066,612857097.8171666,23461769574.75383,21498019940.2113,1889379819.4588444,86270679460.90698
2025-07-21,5970574129.439251,4850790352.49,697842720.31,4946063023.7731495,638300000.0,184262940.0,620430000.0,23506899342.638054,21326825955.08,1911290050.0,86158560030.0
2025-07-22,5807570730.36,4803058749.08,695092465.98,5050191120.019056,652200000.0,188094340.0,633340000.0,24001783590.054253,21907078107.208805,1948470080.0,87950057472.0
2025-07-23,5871861065.609684,4864739677.44,709543521.66,4994334796.9276905,647500000.0,186316890.0,627350000.0,23736318116.151543,21664780577.5384,1930080553.0,87118951064.0
2025-07-24,5829676622.29,4786126850.03,702839473.84,4982773145.843732,650600000.0,187551520.0,631510000.0,23681369651.69425,21614627625.437126,1942856871.0,87839749524.0
2025-07-25,5868341088.98,4817616902.902324,707496106.65,4948519103.894335,638000000.0,183710850.0,621960000.0,23518572228.306644,21466038006.818848,1948566024.0,86072808563.0
2025-07-26,5851729486.15068,4834779451.747227,705905737.4931037,4966147986.086971,636194007.1588793,183190815.38099343,620199412.7702947,23602356109.99876,21542509825.40132,1943050189.0159287,87055542158.04207
2025-07-27,5924125905.161539,4894594369.685963,714639061.1497544,5027588169.082715,644064871.3236494,185457215.2651049,627872395.0336533,23894359707.6748,21809029419.575382,1967089214.739188,88132575797.79034
2025-07-28,5853900313.203933,4778024985.39,693010400.04,4967990287.311621,645300000.0,185590650.0,628330000.0,23611111920.274223,21550501490.64056,1986735046.0,87047312468.0
2025-07-29,5846459465.646768,4743938314.75,700100213.32,4961675513.158399,642100000.0,184965880.0,626210000.0,23581100017.94346,21370466549.52,1980208433.0,86901149325.0
2025-07-30,5792533178.98,4772469179.84,697743855.28,4960830639.589447,638900000.0,183154480.0,620080000.0,23577084630.786613,21431750042.5252,1966556015.0,86206124683.0
2025-07-31,5684585142.710968,4713697932.3729725,690912083.55,4871020374.339604,638200000.0,184285590.0,630690000.0,23150248002.3376,21189342723.68,1978707081.0,86773094784.0
2025-08-01,5563454973.354776,4613255945.049695,695178086.95,4767226076.590757,622400000.0,178545840.0,611050000.0,22656950181.870144,20541555130.68,1920286950.0,84088525356.0
2025-08-02,5530059740.63502,4585564383.489733,674910675.930194,4738610292.870404,605495298.8174855,173696447.35365117,594453572.8557541,22520949418.37565,20413436208.86552,1868130981.7761407,83406838966.7649
2025-08-03,5610843115.164364,4652550525.121781,684769803.0399603,4807832136.393128,614340402.8116989,176233813.28080028,603137378.7943133,22849936513.80477,20711636651.54325,1895420727.610489,84625250019.55167
2025-08-04,5657006488.604297,4609365655.24,673530727.66,4847388713.861669,625400000.0,180716240.0,611830000.0,23037935025.029343,20741202144.25,1943639288.0,85108089610.0
2025-08-05,5607366744.495177,4706927133.23,681716190.99,4804853295.909039,619200000.0,178743980.0,605160000.0,22835779131.846497,20526878878.39,1922435084.0,83890120275.0
2025-08-06,5651278158.199203,4786118072.01,664644552.41,4842480208.946417,628400000.0,181504150.0,614500000.0,23014606626.17736,20805999656.26,1952167871.0,85107210853.0
2025-08-07,5771228244.932267,4771767931.97,674907587.09,4945263314.786559,640600000.0,183894780.0,622600000.0,23503098606.86885,21225010664.14,1982094032.0,86270883593.0
2025-08-08,5325806220.69,4777444604.688639,683796514.73,4912630936.296631,634800000.0,183342140.0,624100000.0,23348008379.998184,21055239208.18,1997450594.0,86167778295.0
2025-08-09,5284539756.157113,4770145370.442022,678035082.1954234,4905125157.174459,629881313.0431617,181921536.4345784,619264226.7857702,23312336049.60836,21058740974.506863,1981973555.1953723,86502977888.28412
2025-08-10,5409581611.97683,4883015716.237972,694078629.7701781,5021189371.0857,644785454.5509081,186226132.0245444,633917148.654668,23863948469.543232,21557029221.76833,2028870666.9520736,88549796227.85295
2025-08-11,5387214950.313888,4905465172.05,685035067.08,5000428570.738408,649000000.0,187764740.0,639160000.0,23765279681.52117,21519552430.01,2045805095.0,88614999497.0
2025-08-12,5452017995.302992,5020437699.82,701558338.14,5060578945.398228,652100000.0,188274230.0,640900000.0,24051153273.45768,21634991105.14,2051226149.0,88994076594.0
2025-08-13,5604347376.136501,4823487052.38,703461826.78,5201971519.3177805,669300000.0,192405140.0,654960000.0,24723142487.29263,22177956374.14,2096321848.0,91060578027.0
2025-08-14,5370514355.750724,4777867065.19,718895110.35,4984927030.337259,647800000.0,186038430.0,633290000.0,23691606307.74608,21311446177.33,2026802955.0,88047374862.0
2025-08-15,5249773221.64,4785609540.894963,695108955.8,4940056223.219372,642300000.0,184277460.0,627290000.0,23478351130.593388,21124434206.31,2002084226.0,87732738297.0
2025-08-16,5216874683.750688,4792193115.363906,690823645.1050329,4946852270.3578615,638274927.2985448,183122661.43726048,623358982.1181973,23510650354.287964,21217925115.847862,1989537848.1778944,88119406675.35599
2025-08-17,5218722563.495828,4793890567.790791,691068343.1471826,4948604504.917199,638501011.9529567,183187525.6859648,623579783.3654643,23518978109.35559,21225440760.066345,1990242566.407621,88150619628.8234
2025-08-18,5153410106.77,4540133530.0,688529979.05,4894445490.919286,638900000.0,183080890.0,623220000.0,23261579349.08378,20927445260.47,1989054189.0,87276718199.0
2025-08-19,4952481865.052778,4574101021.45,684059665.1,4748017319.767841,621000000.0,177974130.0,605840000.0,22565657711.28027,20342294040.73,1933763088.0,84775467007.0
2025-08-20,5017212548.560548,4505984788.74,664981360.78,4810075579.603999,627500000.0,179280320.0,606990000.0,22860598810.96625,20435612848.2,1947754237.0,85397652133.0
2025-08-21,4936499800.164631,4697406310.41,665513463.14,4732695078.725417,615800000.0,176608920.0,597940000.0,22492836484.34549,20044715462.21,1918863975.0,83908446038.0
2025-08-22,4695009409.77,4701455764.513902,655598332.41,4918772667.674566,640400000.0,183613790.0,625040000.0,23377197870.830936,20849681345.42,1994896566.0,87103973877.0
2025-08-23,4815984461.171662,4642130725.111565,672542393.4223739,4856705427.879724,656901010.1280236,188344922.63928777,641145235.8740675,23082214092.55718,20617734213.722893,2046298531.374078,85895345013.88142
2025-08-24,4734141310.848058,4563242056.383449,661113164.6431614,4774170262.823415,645737592.0246032,185144176.8851155,630249572.4137794,22689953458.618343,20267355109.68083,2011523602.2478583,84435633984.75601
2025-08-25,0.0,4487899702.08,681597384.58,4638851297.418583,607700000.0,175611230.0,610720000.0,22046829971.587906,19787616200.81,1933188026.0,83117512297.0
2025-08-26,4792711361.73,4528472871.57,651895917.08,4708626686.346203,610200000.0,174475050.0,606770000.0,22378447873.792423,19866452577.24,1926942887.0,82642727624.0
2025-08-27,4765573944.48,4563123567.73,647679024.96,4682245493.312724,615300000.0,176169910.0,612670000.0,22253067334.52392,20036840196.74,1949821318.0,83491306822.0
2025-08-28,4817137366.5,4408148636.39,653969422.57,4737376543.1940565,621000000.0,176543260.0,620470000.0,22515085839.744217,20005113292.9,1953933178.0,83719221333.0
2025-08-29,4907185414.65,4409329597.672637,655355073.09,4567068045.34842,600600000.0,170575700.0,599490000.0,21705669401.49608,19342208358.47,1887901980.0,80950889432.0
2025-08-30,4744698650.104018,4421590597.077295,634869875.9543275,4579767667.217153,580712930.8175898,164927599.76799545,579639677.1488768,21766026241.173008,19442463975.914093,1825389754.896933,81239515891.29613
2025-08-31,4721643076.582016,4400105079.320993,631784898.344285,4557513530.97967,577891114.1630485,164126178.92282227,576823075.6788377,21660260152.472263,19347988606.51719,1816519769.5082057,80844754544.02223
2025-09-01,4761304722.46572,4437065816.648358,637091870.6220249,4595796494.101643,582745380.4338201,165504833.4045572,581668370.4616201,21842205622.297604,19510511071.73265,1831778475.5709984,81523847811.82619
2025-09-02,4849737218.397653,4590851731.72,648924682.7483349,4681154978.479042,615000000.0,176375290.0,611650000.0,22247884500.76224,19782899711.62,1926170597.0,82617139785.0
2025-09-03,4835954930.38,4441906162.04,646041107.63,4703103521.277618,625100000.0,178478830.0,618950000.0,22352198211.24345,19946987346.941883,1953997788.0,83676193655.0
2025-09-04,4865748296.45,4448289038.8,653744173.95,4661559511.390117,611600000.0,175266880.0,607810000.0,22154754132.180733,19605396064.95,1918767673.0,82454760080.0
2025-09-05,4652734945.69,4420993974.380297,642757122.96,4658925908.134303,621700000.0,177476520.0,612250000.0,22142237541.440723,19906126601.72,1924757151.0,83631026460.0
2025-09-06,4632964049.156391,4402896768.857874,635573151.8023455,4639854735.415715,619058205.6686826,176722362.94133657,609648357.771202,22051598959.74713,19653809984.883347,1916578262.477033,82717850051.20705
2025-09-07,4671756782.984288,4439763103.371546,640894932.8143342,4678705166.336686,624241703.736373,178202094.60216585,614753065.3019974,22236241404.59425,19818375263.47352,1932626155.2747643,83410463139.89197
2025-09-08,4711422623.95,4470375817.65,646141480.69,4716306596.606459,624400000.0,178843930.0,616970000.0,22414947788.28615,19977649940.76915,1939556760.0,84210850380.0
2025-09-09,4837239219.69,4600066000.88,651113143.22,4696195673.021537,626600000.0,177389440.0,618390000.0,22319367636.12756,19807482560.51,1944324621.0,83550978790.0
2025-09-10,4725632652.63,4679850134.52,649746227.22,4798410700.345017,639500000.0,180772800.0,630190000.0,22805159739.27085,20213587325.08,1981574086.0,85317088557.0
2025-09-11,4960860329.96,4799037647.53,662138045.23,4862733501.330171,644300000.0,182318320.0,638890000.0,23110863407.203712,20374652141.39,2010643769.0,86259475793.0
2025-09-12,0.0,4781487207.049651,683633147.9,4890392510.656609,663200000.0,185824640.0,654550000.0,23242316958.245945,20783469209.9,2051670081.0,88291650208.0
2025-09-13,0.0,4773684428.833468,689179995.1867757,4882412012.85365,666323236.6413183,186699745.73489368,657632493.7865471,23204388456.798107,20639796677.29669,2061332091.7485216,88095326613.80156
2025-09-14,0.0,4749108976.378584,685632020.7747533,4857276818.838245,662892931.3361005,185738594.9103998,654246929.3813633,23084929712.97744,20533540734.013622,2050720127.4325488,87641802183.56935
2025-09-15,5118920869.72,4770725436.94,696779642.23,4858274479.924592,654900000.0,183798460.0,647420000.0,23089671245.50989,20521923840.96,2037431556.0,87590774986.0
2025-09-16,5063215205.04,4720157547.47,689182911.17,4915766705.256442,663600000.0,185877280.0,658120000.0,23362911587.85173,20788314953.5,2060588526.0,88846240551.0
2025-09-17,5161192203.07,4809020769.25,696976955.74,4902845947.011606,657000000.0,184395850.0,652870000.0,23301503764.693787,20584880181.91,2051640207.0,88345634164.0
2025-09-18,5086884731.3,4792110597.095327,691422530.94,4931876242.986411,667300000.0,187367020.0,663400000.0,23439474559.26044,20846975966.18,2084554576.0,89921282899.0
2025-09-19,5193870332.88,4731171561.643318,702562082.11,4869159873.001453,657400000.0,183798720.0,657430000.0,23141405693.31878,20427519534.24,2051413669.0,88208788029.0
2025-09-20,5136098760.297805,4733613930.426545,694878705.2870799,4871673475.3765545,650087717.1717781,181754325.2735767,650117386.6299183,23153351962.04502,20525823696.12812,2028595739.775492,88768541089.90254
2025-09-21,5117854722.1769705,4716799566.640635,692410412.8767763,4854368707.546921,647778527.7173915,181108712.1353424,647808091.786062,23071108482.01581,20452913511.287365,2021389924.6742885,88453224597.14081
2025-09-22,5095003371.98,4559950931.55,689183870.69,4744581763.5546665,640500000.0,179209300.0,641020000.0,22549329719.96659,19876668154.18,2000222741.0,86452756606.3837
2025-09-23,4955148359.134703,4656757103.4,671977621.51,4716181857.120638,637500000.0,178152750.0,637240000.0,22414354945.347607,19759375578.29,1978836399.0,85935271542.16896
2025-09-24,5012581461.496183,4418441084.6,668016513.03,4770845196.283032,657900000.0,180969310.0,647320000.0,22674150585.88974,20074020181.83,2010342453.0,87095808519.0
2025-09-25,4973372317.49,4382386776.95,678575973.81,4587411963.377606,634400000.0,174834830.0,625370000.0,21802356894.366352,19348387572.15,1948233265.0,83715072893.31857
2025-09-26,4741800128.6,4394902097.122813,655577580.44,4618847457.320821,633400000.0,174348290.0,617300000.0,21951758749.61112,19282927220.71,1932925341.0,84288735055.75407
2025-09-27,4773150066.262573,4392682876.646666,657287183.2461523,4616515154.8879175,637587663.6953467,175500977.60949302,621381220.0547668,21940674135.795376,19355706104.39384,1945704688.6894407,84246173177.78487
2025-09-28,4881439598.612099,4492340664.034083,672199205.8528068,4721251075.667117,652052758.8578496,179482607.8805684,635478635.974312,22438447159.608765,19794833375.32434,1989847329.901943,86157485114.13948
2025-09-29,0.0,4686616817.76,648809054.51,4812464899.637141,662900000.0,181899360.0,644040000.0,22871954409.398067,20168541428.66,2006782313.0,87822034098.07391
2025-09-30,4976529426.21,4886533861.56,676903381.17,4800469535.401567,698600000.0,181814580.0,660250000.0,22814944658.752228,20198879016.29,2036495243.0,87629523527.0
2025-10-01,5079980324.88,5038342562.66,680616251.46,4989038083.847539,717600000.0,187265240.0,680050000.0,23711144700.320908,20744425858.13,2097786320.0,90461988453.0
2025-10-02,5238133136.0,5140864603.07,701016311.42,5077805780.571789,738500000.0,192654610.0,699630000.0,24133026366.96068,21360993307.51,2164977781.0,93482563038.0
2025-10-03,5434064995.97,5119086966.818812,721186826.26,5146784511.351808,579661500.0,195654230.0,710530000.0,24460858032.961548,21684741694.8,2200325498.0,95412422220.0
2025-10-04,5519744284.614291,5124563449.960088,734219071.7542093,5152290625.780199,772537265.2029366,198739127.6359065,721732973.0767441,24487026659.80984,21617916577.132465,2235018186.170231,95918243181.046
2025-10-05,5570496321.680361,5171681943.272314,740969948.5381488,5199664060.3691225,779640463.8108481,200566461.4854782,728369044.7338127,24712175945.82669,21816685441.56556,2255568363.855822,96800176470.3844
2025-10-06,5554204229.82,5147133742.49,732417376.95,5253018910.603663,787640519.1414347,200260730.0,727270000.0,24965752798.34081,22181615283.65,2278878103.0,98469436295.0
2025-10-07,5685084517.83,5244575696.39,754985085.54,5115992424.79456,767094693.15917,199465540.0,706860000.0,24314514066.907745,21481077153.71088,2218561599.0,96169020328.0
2025-10-08,5626873889.767114,5144572705.82,734962189.14,5193194051.910638,778670347.215455,202720020.0,718400000.0,24681426269.397457,21799247531.26,2254754697.0,98652216690.0
2025-10-09,5587901273.6,4926437694.37,746953212.47,5123539968.907996,768226376.0380857,198598690.0,703790000.0,24350384891.623463,21482373100.486336,2209085584.0,97064148306.0
2025-10-10,5468715451.57,4776505561.719373,731768454.16,4765842467.158788,714593017.6268622,191621790.0,679060000.0,22650374372.485893,20546343355.69,2131125250.0,93900718786.0
2025-10-11,4986240695.963012,4677406240.922656,666988004.8536032,4666964376.174303,699767182.7612146,174716051.63225242,619150262.4489805,22180441555.05257,19524681959.54854,1943107766.5455885,89230619150.29132
2025-10-12,5181297074.887404,4860381347.770464,693079859.0069898,4849531008.491653,727141323.1371564,181550755.86122108,643370755.5152622,23048116598.53281,20288466540.939342,2019120054.742808,92721225104.13722
2025-10-13,5270439675.2,4663952768.31,706062665.38,4850908179.273028,727347816.874881,181602312.6810189,672350000.0,23054661807.273544,20395230746.58,2110402377.0,93045593488.0
2025-10-14,5197311202.15,4595659981.23,699080867.57,4763940739.880551,714307871.602036,185493190.0,657350000.0,22641336131.062,19683447636.41,2052148943.0,91028369821.0
2025-10-15,5088141217.33,4441915903.01,669436607.4,4660883093.447183,698855351.9138963,182775530.0,647720000.0,22151539355.41349,19338954649.85805,2022072945.0,89664377586.0
2025-10-16,5013637172.78,4378774969.69,659629740.59,4550077234.254558,682241060.9806923,177477430.0,628950000.0,21624918047.49726,18879198538.64441,1963616641.0,87055469486.0
2025-10-17,4593205007.4,4372144749.936952,640511324.83,4481322312.837924,671931910.5817072,170654858.66533437,620000000.0,21298150068.746586,18474412458.2,1929705691.0,85788212932.0
2025-10-18,4551856303.824235,4401406049.687959,637048355.0845436,4511314301.433159,676428925.7018223,171796994.44970977,614418668.089484,21440691450.3677,18591752265.74145,1912334196.8543005,85972472811.12546
2025-10-19,4614093301.821129,4461585958.985141,645758642.6140536,4572996973.380815,685677659.1599889,174145954.6289791,622819542.5597551,21733847512.81358,18845955116.46624,1938481318.2999003,87147964360.28502
2025-10-20,4527913530.16,4630167227.7,625831950.77,4656668919.290833,698223476.3435345,181919130.0,644690000.0,22131510866.64789,19206374920.35,2006260182.0,88924686671.0
2025-10-21,4708269332.76,4462217207.24,650746710.46,4567312057.815297,684825259.820961,183705110.0,651020000.0,21706829106.99713,19376502320.29,2047563610.0,89696059156.0
2025-10-22,4917371579.73,4574744611.97,659663685.61,4530782523.078239,679348001.468395,177435830.0,635060000.0,21533217066.07285,18643611062.047207,1994643107.0,86838719065.0
2025-10-23,4695746664.89,4588238986.56,639292483.71,4633090435.370966,694688105.6107688,181217550.0,648600000.0,22019450618.83213,19064595498.09993,2036945979.0,88764721835.0
2025-10-24,4740827289.32,4598427029.296484,652915556.35,4673055792.577602,700680533.0574636,181750940.0,650510000.0,22209391916.49322,19041557485.02,2042896616.0,89134090356.0
2025-10-25,4809523281.893579,4624216222.538096,663196265.0641164,4699263523.633424,704610134.5391293,184384562.14663613,659936081.3920078,22333948051.942165,19214681839.238262,2072498798.3103828,89881070512.11873
2025-10-26,4932570509.322308,4742522539.373358,680163531.2304837,4819489856.608445,722636936.4468412,189101871.49790123,676819938.7591554,22905341561.081554,19706271792.68425,2125521772.9452128,92180594992.32623
2025-10-27,4754811567.07,4729597873.51,654837011.89,4807145257.845826,720785980.5787108,188741380.0,675530000.0,22846672021.461178,19779606626.25,2121725125.0,92596266369.0
2025-10-28,5014157060.02,4587126396.73,680018319.47,4755258754.358719,713006089.9599042,187346420.0,670540000.0,22600073705.012222,19570412480.17,2106223547.0,91976687176.0
