date,Exchange Outflow (Mean)
2026-03-22,59646.26694989
2026-03-23,17227.7526656
2026-03-24,21254.87663892
2026-03-25,15508.77224004
2026-03-26,23455.11110717
2026-03-27,25006.54239021
2026-03-28,9433.74325602
2026-03-29,15546.582958
2026-03-30,20409.62914687
2026-03-31,18104.51562274
2026-04-01,22007.12338624
2026-04-02,16541.0166591
2026-04-03,13338.34812308
2026-04-04,21623.58221189
2026-04-05,4990.80396784
2026-04-06,17286.14232447
2026-04-07,20093.25447254
2026-04-08,20711.30949801
2026-04-09,21121.15722787
2026-04-10,20169.35943339
2026-04-11,0.0
