date,Exchange Outflow (Total)
2026-02-02,1774436865.439426
2026-02-03,3168936904.324513
2026-02-04,3261730597.070838
2026-02-05,3837255875.67032
2026-02-06,7286634261.855148
2026-02-07,2492252457.066724
2026-02-08,883751767.125297
2026-02-09,1570175917.212721
2026-02-10,2748781591.538431
2026-02-11,1407343863.194214
2026-02-12,2548856290.983518
2026-02-13,1285670960.752534
2026-02-14,1075537561.987678
2026-02-15,493147861.394882
2026-02-16,739540017.603151
2026-02-17,666355312.889286
2026-02-18,837016361.896209
2026-02-19,847084348.03779
2026-02-20,3276745042.594156
2026-02-21,1497899637.605362
2026-02-22,1468740225.674133
2026-02-23,1367859090.552914
2026-02-24,1446979579.841734
2026-02-25,1204091129.591596
2026-02-26,1124930357.013589
2026-02-27,1014155520.743168
2026-02-28,969229602.836328
2026-03-01,707307943.838388
2026-03-02,1307505381.135425
2026-03-03,1131736620.579173
2026-03-04,1565189696.660306
2026-03-05,3288163575.38177
2026-03-06,1800520319.12817
2026-03-07,858730675.326976
2026-03-08,1618953075.140565
2026-03-09,931227907.494314
2026-03-10,1280889019.855429
2026-03-11,2095248817.973222
2026-03-12,1212431741.510004
2026-03-13,1036735125.710068
2026-03-14,428490655.762167
2026-03-15,366408670.72982
2026-03-16,1136667300.276521
2026-03-17,1183463937.364977
2026-03-18,2278971643.934497
2026-03-19,1166766866.001697
2026-03-20,1976514705.885826
2026-03-21,938923606.242341
2026-03-22,2719094371.444618
2026-03-23,980431404.199118
2026-03-24,1114818279.711546
2026-03-25,815668367.192658
2026-03-26,1281962552.673344
2026-03-27,1374159517.426946
2026-03-28,417603512.714394
2026-03-29,669498048.50341
2026-03-30,1097691084.405856
2026-03-31,1057466653.008864
2026-04-01,1290145601.394964
2026-04-02,963448056.326216
2026-04-03,658967750.672567
2026-04-04,961730442.456121
2026-04-05,220942891.65646
2026-04-06,923097286.268797
2026-04-07,1169367130.538589
2026-04-08,1183464936.025812
2026-04-09,1161811495.633521
2026-04-10,1149835011.938227
2026-04-11,0.0
