Datetime,Exchange Depositing Addresses
2022-01-11T00:00:00Z,151700
2022-01-10T00:00:00Z,147376
2022-01-09T00:00:00Z,122381
2022-01-08T00:00:00Z,130745
2022-01-07T00:00:00Z,150747
2022-01-06T00:00:00Z,153536
2022-01-05T00:00:00Z,162056
2022-01-04T00:00:00Z,151438
2022-01-03T00:00:00Z,143339
2022-01-02T00:00:00Z,117880
2022-01-01T00:00:00Z,122131
2021-12-31T00:00:00Z,154625
2021-12-30T00:00:00Z,153301
2021-12-29T00:00:00Z,166897
2021-12-28T00:00:00Z,170013
2021-12-27T00:00:00Z,152592
2021-12-26T00:00:00Z,127984
2021-12-25T00:00:00Z,130253
2021-12-24T00:00:00Z,157396
2021-12-23T00:00:00Z,172320
2021-12-22T00:00:00Z,162086
2021-12-21T00:00:00Z,165666
2021-12-20T00:00:00Z,149064
2021-12-19T00:00:00Z,119296
2021-12-18T00:00:00Z,138516
2021-12-17T00:00:00Z,151786
2021-12-16T00:00:00Z,147236
2021-12-15T00:00:00Z,156208
2021-12-14T00:00:00Z,151205
2021-12-13T00:00:00Z,151902
2021-12-12T00:00:00Z,120716
2021-12-11T00:00:00Z,130937
2021-12-10T00:00:00Z,153531
2021-12-09T00:00:00Z,154255
2021-12-08T00:00:00Z,141412
2021-12-07T00:00:00Z,159693
2021-12-06T00:00:00Z,157901
2021-12-05T00:00:00Z,132081
2021-12-04T00:00:00Z,170687
2021-12-03T00:00:00Z,165014
2021-12-02T00:00:00Z,175019
2021-12-01T00:00:00Z,164881
2021-11-30T00:00:00Z,162363
2021-11-29T00:00:00Z,163801
2021-11-28T00:00:00Z,120635
2021-11-27T00:00:00Z,140423
2021-11-26T00:00:00Z,176164
2021-11-25T00:00:00Z,172684
2021-11-24T00:00:00Z,167658
2021-11-23T00:00:00Z,157477
2021-11-22T00:00:00Z,155067
2021-11-21T00:00:00Z,131605
2021-11-20T00:00:00Z,146233
2021-11-19T00:00:00Z,164674
2021-11-18T00:00:00Z,166217
2021-11-17T00:00:00Z,160007
2021-11-16T00:00:00Z,172320
2021-11-15T00:00:00Z,162866
2021-11-14T00:00:00Z,128160
2021-11-13T00:00:00Z,151656
2021-11-12T00:00:00Z,166606
2021-11-11T00:00:00Z,173333
2021-11-10T00:00:00Z,183493
2021-11-09T00:00:00Z,193912
2021-11-08T00:00:00Z,177564
2021-11-07T00:00:00Z,139731
2021-11-06T00:00:00Z,147866
2021-11-05T00:00:00Z,176394
2021-11-04T00:00:00Z,179845
2021-11-03T00:00:00Z,179681
2021-11-02T00:00:00Z,181287
2021-11-01T00:00:00Z,176430
2021-10-31T00:00:00Z,138824
2021-10-30T00:00:00Z,169398
2021-10-29T00:00:00Z,192528
2021-10-28T00:00:00Z,189833
2021-10-27T00:00:00Z,180777
2021-10-26T00:00:00Z,167234
2021-10-25T00:00:00Z,163072
2021-10-24T00:00:00Z,124617
2021-10-23T00:00:00Z,133036
2021-10-22T00:00:00Z,159082
2021-10-21T00:00:00Z,174925
2021-10-20T00:00:00Z,165613
2021-10-19T00:00:00Z,166159
2021-10-18T00:00:00Z,158679
2021-10-17T00:00:00Z,122486
2021-10-16T00:00:00Z,149860
2021-10-15T00:00:00Z,177920
2021-10-14T00:00:00Z,153257
2021-10-13T00:00:00Z,148951
2021-10-12T00:00:00Z,147567
2021-10-11T00:00:00Z,144163
2021-10-10T00:00:00Z,108506
2021-10-09T00:00:00Z,128334
2021-10-08T00:00:00Z,147432
2021-10-07T00:00:00Z,177705
2021-10-06T00:00:00Z,147367
2021-10-05T00:00:00Z,158009
2021-10-04T00:00:00Z,130815
2021-10-03T00:00:00Z,105430
2021-10-02T00:00:00Z,128868
2021-10-01T00:00:00Z,153108
2021-09-30T00:00:00Z,141655
2021-09-29T00:00:00Z,112499
2021-09-28T00:00:00Z,123041
2021-09-27T00:00:00Z,120324
2021-09-26T00:00:00Z,93801
2021-09-25T00:00:00Z,104327
2021-09-24T00:00:00Z,142076
2021-09-23T00:00:00Z,131865
2021-09-22T00:00:00Z,128441
2021-09-21T00:00:00Z,123723
2021-09-20T00:00:00Z,136129
2021-09-19T00:00:00Z,95434
2021-09-18T00:00:00Z,112644
2021-09-17T00:00:00Z,135237
2021-09-16T00:00:00Z,139344
2021-09-15T00:00:00Z,136410
2021-09-14T00:00:00Z,134993
2021-09-13T00:00:00Z,122923
2021-09-12T00:00:00Z,96671
2021-09-11T00:00:00Z,112560
2021-09-10T00:00:00Z,136464
2021-09-09T00:00:00Z,147915
2021-09-08T00:00:00Z,139197
2021-09-07T00:00:00Z,152230
2021-09-06T00:00:00Z,134141
2021-09-05T00:00:00Z,106052
2021-09-04T00:00:00Z,124745
2021-09-03T00:00:00Z,148751
2021-09-02T00:00:00Z,156857
2021-09-01T00:00:00Z,141720
2021-08-31T00:00:00Z,143179
2021-08-30T00:00:00Z,120726
2021-08-29T00:00:00Z,95839
2021-08-28T00:00:00Z,113424
2021-08-27T00:00:00Z,127999
2021-08-26T00:00:00Z,128071
2021-08-25T00:00:00Z,130394
2021-08-24T00:00:00Z,133379
2021-08-23T00:00:00Z,138690
2021-08-22T00:00:00Z,95341
2021-08-21T00:00:00Z,119377
2021-08-20T00:00:00Z,148102
2021-08-19T00:00:00Z,125884
2021-08-18T00:00:00Z,119551
2021-08-17T00:00:00Z,125813
2021-08-16T00:00:00Z,129164
2021-08-15T00:00:00Z,96336
2021-08-14T00:00:00Z,113543
2021-08-13T00:00:00Z,137024
2021-08-12T00:00:00Z,123321
2021-08-11T00:00:00Z,132433
2021-08-10T00:00:00Z,127333
2021-08-09T00:00:00Z,124655
2021-08-08T00:00:00Z,99234
2021-08-07T00:00:00Z,113669
2021-08-06T00:00:00Z,134431
2021-08-05T00:00:00Z,129313
2021-08-04T00:00:00Z,118508
2021-08-03T00:00:00Z,118004
2021-08-02T00:00:00Z,114433
2021-08-01T00:00:00Z,95476
2021-07-31T00:00:00Z,112024
2021-07-30T00:00:00Z,129515
2021-07-29T00:00:00Z,124478
2021-07-28T00:00:00Z,123113
2021-07-27T00:00:00Z,117734
2021-07-26T00:00:00Z,139369
2021-07-25T00:00:00Z,87404
2021-07-24T00:00:00Z,104024
2021-07-23T00:00:00Z,117475
2021-07-22T00:00:00Z,114764
2021-07-21T00:00:00Z,114614
2021-07-20T00:00:00Z,114112
2021-07-19T00:00:00Z,109332
2021-07-18T00:00:00Z,82501
2021-07-17T00:00:00Z,92300
2021-07-16T00:00:00Z,113086
2021-07-15T00:00:00Z,113030
2021-07-14T00:00:00Z,111782
2021-07-13T00:00:00Z,103983
2021-07-12T00:00:00Z,110236
2021-07-11T00:00:00Z,82769
2021-07-10T00:00:00Z,97252
2021-07-09T00:00:00Z,112562
2021-07-08T00:00:00Z,115842
2021-07-07T00:00:00Z,114427
2021-07-06T00:00:00Z,114478
2021-07-05T00:00:00Z,107715
2021-07-04T00:00:00Z,96424
2021-07-03T00:00:00Z,116779
2021-07-02T00:00:00Z,108172
2021-07-01T00:00:00Z,122507
2021-06-30T00:00:00Z,112600
2021-06-29T00:00:00Z,123550
2021-06-28T00:00:00Z,116285
2021-06-27T00:00:00Z,73752
2021-06-26T00:00:00Z,96785
2021-06-25T00:00:00Z,115342
2021-06-24T00:00:00Z,120996
2021-06-23T00:00:00Z,127410
2021-06-22T00:00:00Z,124672
2021-06-21T00:00:00Z,116052
2021-06-20T00:00:00Z,88084
2021-06-19T00:00:00Z,98706
2021-06-18T00:00:00Z,114698
2021-06-17T00:00:00Z,120673
2021-06-16T00:00:00Z,129216
2021-06-15T00:00:00Z,140480
2021-06-14T00:00:00Z,127334
2021-06-13T00:00:00Z,93752
2021-06-12T00:00:00Z,117873
2021-06-11T00:00:00Z,127950
2021-06-10T00:00:00Z,147899
2021-06-09T00:00:00Z,120736
2021-06-08T00:00:00Z,139781
2021-06-07T00:00:00Z,123249
2021-06-06T00:00:00Z,87439
2021-06-05T00:00:00Z,115677
2021-06-04T00:00:00Z,133189
2021-06-03T00:00:00Z,154493
2021-06-02T00:00:00Z,143191
2021-06-01T00:00:00Z,125816
2021-05-31T00:00:00Z,124993
2021-05-30T00:00:00Z,99572
2021-05-29T00:00:00Z,115462
2021-05-28T00:00:00Z,138498
2021-05-27T00:00:00Z,133648
2021-05-26T00:00:00Z,146745
2021-05-25T00:00:00Z,142734
2021-05-24T00:00:00Z,155328
2021-05-23T00:00:00Z,143755
2021-05-22T00:00:00Z,143639
2021-05-21T00:00:00Z,182272
2021-05-20T00:00:00Z,186048
2021-05-19T00:00:00Z,209884
2021-05-18T00:00:00Z,151354
2021-05-17T00:00:00Z,174261
2021-05-16T00:00:00Z,160165
2021-05-15T00:00:00Z,171231
2021-05-14T00:00:00Z,202289
2021-05-13T00:00:00Z,226264
2021-05-12T00:00:00Z,237518
2021-05-11T00:00:00Z,254905
2021-05-10T00:00:00Z,251473
2021-05-09T00:00:00Z,207448
2021-05-08T00:00:00Z,224670
2021-05-07T00:00:00Z,223735
2021-05-06T00:00:00Z,233299
2021-05-05T00:00:00Z,211691
2021-05-04T00:00:00Z,189198
2021-05-03T00:00:00Z,178292
2021-05-02T00:00:00Z,135120
2021-05-01T00:00:00Z,161461
2021-04-30T00:00:00Z,167819
2021-04-29T00:00:00Z,157856
2021-04-28T00:00:00Z,165154
2021-04-27T00:00:00Z,164623
2021-04-26T00:00:00Z,152807
2021-04-25T00:00:00Z,127366
2021-04-24T00:00:00Z,157009
2021-04-23T00:00:00Z,193361
2021-04-22T00:00:00Z,185854
2021-04-21T00:00:00Z,196974
2021-04-20T00:00:00Z,237665
2021-04-19T00:00:00Z,174581
2021-04-18T00:00:00Z,184798
2021-04-17T00:00:00Z,149201
2021-04-16T00:00:00Z,185902
2021-04-15T00:00:00Z,202414
2021-04-14T00:00:00Z,193012
2021-04-13T00:00:00Z,182755
2021-04-12T00:00:00Z,159162
2021-04-11T00:00:00Z,131247
2021-04-10T00:00:00Z,158074
2021-04-09T00:00:00Z,173951
2021-04-08T00:00:00Z,151221
2021-04-07T00:00:00Z,177178
2021-04-06T00:00:00Z,171087
2021-04-05T00:00:00Z,164666
2021-04-04T00:00:00Z,125318
2021-04-03T00:00:00Z,140002
2021-04-02T00:00:00Z,160735
2021-04-01T00:00:00Z,156911
2021-03-31T00:00:00Z,176254
2021-03-30T00:00:00Z,158352
2021-03-29T00:00:00Z,146271
2021-03-28T00:00:00Z,114281
2021-03-27T00:00:00Z,132422
2021-03-26T00:00:00Z,149096
2021-03-25T00:00:00Z,160123
2021-03-24T00:00:00Z,147120
2021-03-23T00:00:00Z,152302
2021-03-22T00:00:00Z,145842
2021-03-21T00:00:00Z,112796
2021-03-20T00:00:00Z,139261
2021-03-19T00:00:00Z,156977
2021-03-18T00:00:00Z,167282
2021-03-17T00:00:00Z,151994
2021-03-16T00:00:00Z,160375
2021-03-15T00:00:00Z,158171
2021-03-14T00:00:00Z,135689
2021-03-13T00:00:00Z,150337
2021-03-12T00:00:00Z,156278
2021-03-11T00:00:00Z,145518
2021-03-10T00:00:00Z,151182
2021-03-09T00:00:00Z,149664
2021-03-08T00:00:00Z,128527
2021-03-07T00:00:00Z,111226
2021-03-06T00:00:00Z,106986
2021-03-05T00:00:00Z,142826
2021-03-04T00:00:00Z,130986
2021-03-03T00:00:00Z,146624
2021-03-02T00:00:00Z,133558
2021-03-01T00:00:00Z,131572
2021-02-28T00:00:00Z,107867
2021-02-27T00:00:00Z,130725
2021-02-26T00:00:00Z,148936
2021-02-25T00:00:00Z,146602
2021-02-24T00:00:00Z,156051
2021-02-23T00:00:00Z,164453
2021-02-22T00:00:00Z,153528
2021-02-21T00:00:00Z,128756
2021-02-20T00:00:00Z,162381
2021-02-19T00:00:00Z,165529
2021-02-18T00:00:00Z,148029
2021-02-17T00:00:00Z,152815
2021-02-16T00:00:00Z,130673
2021-02-15T00:00:00Z,141219
2021-02-14T00:00:00Z,122521
2021-02-13T00:00:00Z,138560
2021-02-12T00:00:00Z,157477
2021-02-11T00:00:00Z,145616
2021-02-10T00:00:00Z,162205
2021-02-09T00:00:00Z,171316
2021-02-08T00:00:00Z,156328
2021-02-07T00:00:00Z,122915
2021-02-06T00:00:00Z,132302
2021-02-05T00:00:00Z,139100
2021-02-04T00:00:00Z,153941
2021-02-03T00:00:00Z,132759
2021-02-02T00:00:00Z,139275
2021-02-01T00:00:00Z,121490
2021-01-31T00:00:00Z,119211
2021-01-30T00:00:00Z,125342
2021-01-29T00:00:00Z,177090
2021-01-28T00:00:00Z,114135
2021-01-27T00:00:00Z,110375
2021-01-26T00:00:00Z,98568
2021-01-25T00:00:00Z,102609
2021-01-24T00:00:00Z,77511
2021-01-23T00:00:00Z,91035
2021-01-22T00:00:00Z,107451
2021-01-21T00:00:00Z,108557
2021-01-20T00:00:00Z,102984
2021-01-19T00:00:00Z,107584
2021-01-18T00:00:00Z,101023
2021-01-17T00:00:00Z,88176
2021-01-16T00:00:00Z,97873
2021-01-15T00:00:00Z,110291
2021-01-14T00:00:00Z,113117
2021-01-13T00:00:00Z,111025
2021-01-12T00:00:00Z,112518
2021-01-11T00:00:00Z,132082
2021-01-10T00:00:00Z,113943
2021-01-09T00:00:00Z,107389
2021-01-08T00:00:00Z,136022
2021-01-07T00:00:00Z,146524
2021-01-06T00:00:00Z,137331
2021-01-05T00:00:00Z,122651
2021-01-04T00:00:00Z,129968
2021-01-03T00:00:00Z,122702
2021-01-02T00:00:00Z,110973
2021-01-01T00:00:00Z,78748
2020-12-31T00:00:00Z,108386
2020-12-30T00:00:00Z,108886
2020-12-29T00:00:00Z,99399
2020-12-28T00:00:00Z,94080
2020-12-27T00:00:00Z,98619
2020-12-26T00:00:00Z,84108
2020-12-25T00:00:00Z,80748
2020-12-24T00:00:00Z,79885
2020-12-23T00:00:00Z,105014
2020-12-22T00:00:00Z,91524
2020-12-21T00:00:00Z,81065
2020-12-20T00:00:00Z,78355
2020-12-19T00:00:00Z,95474
2020-12-18T00:00:00Z,113020
2020-12-17T00:00:00Z,110113
2020-12-16T00:00:00Z,100447
2020-12-15T00:00:00Z,81650
2020-12-14T00:00:00Z,77087
2020-12-13T00:00:00Z,67310
2020-12-12T00:00:00Z,70376
2020-12-11T00:00:00Z,80578
2020-12-10T00:00:00Z,79248
2020-12-09T00:00:00Z,89948
2020-12-08T00:00:00Z,83153
2020-12-07T00:00:00Z,76274
2020-12-06T00:00:00Z,61944
2020-12-05T00:00:00Z,70187
2020-12-04T00:00:00Z,86128
2020-12-03T00:00:00Z,92968
2020-12-02T00:00:00Z,89763
2020-12-01T00:00:00Z,104919
2020-11-30T00:00:00Z,78034
2020-11-29T00:00:00Z,64731
2020-11-28T00:00:00Z,71780
2020-11-27T00:00:00Z,85349
2020-11-26T00:00:00Z,101840
2020-11-25T00:00:00Z,107908
2020-11-24T00:00:00Z,108085
2020-11-23T00:00:00Z,88966
2020-11-22T00:00:00Z,72474
2020-11-21T00:00:00Z,81618
2020-11-20T00:00:00Z,93473
2020-11-19T00:00:00Z,86088
2020-11-18T00:00:00Z,103942
2020-11-17T00:00:00Z,95520
2020-11-16T00:00:00Z,77817
2020-11-15T00:00:00Z,57922
2020-11-14T00:00:00Z,64311
2020-11-13T00:00:00Z,76210
2020-11-12T00:00:00Z,86090
2020-11-11T00:00:00Z,83239
2020-11-10T00:00:00Z,76723
2020-11-09T00:00:00Z,82428
2020-11-08T00:00:00Z,60435
2020-11-07T00:00:00Z,71729
2020-11-06T00:00:00Z,95041
2020-11-05T00:00:00Z,93678
2020-11-04T00:00:00Z,80944
2020-11-03T00:00:00Z,79841
2020-11-02T00:00:00Z,61404
2020-11-01T00:00:00Z,62522
2020-10-31T00:00:00Z,66676
2020-10-30T00:00:00Z,72292
2020-10-29T00:00:00Z,69227
2020-10-28T00:00:00Z,65251
2020-10-27T00:00:00Z,63190
2020-10-26T00:00:00Z,59486
2020-10-25T00:00:00Z,51817
2020-10-24T00:00:00Z,64369
2020-10-23T00:00:00Z,73783
2020-10-22T00:00:00Z,82311
2020-10-21T00:00:00Z,77226
2020-10-20T00:00:00Z,71576
2020-10-19T00:00:00Z,66781
2020-10-18T00:00:00Z,47539
2020-10-17T00:00:00Z,53349
2020-10-16T00:00:00Z,68338
2020-10-15T00:00:00Z,73256
2020-10-14T00:00:00Z,65275
2020-10-13T00:00:00Z,75405
2020-10-12T00:00:00Z,65294
2020-10-11T00:00:00Z,46891
2020-10-10T00:00:00Z,58320
2020-10-09T00:00:00Z,67493
2020-10-08T00:00:00Z,65903
2020-10-07T00:00:00Z,76161
2020-10-06T00:00:00Z,67169
2020-10-05T00:00:00Z,60216
2020-10-04T00:00:00Z,52355
2020-10-03T00:00:00Z,58665
2020-10-02T00:00:00Z,67169
2020-10-01T00:00:00Z,64112
2020-09-30T00:00:00Z,74295
2020-09-29T00:00:00Z,71416
2020-09-28T00:00:00Z,62685
2020-09-27T00:00:00Z,49415
2020-09-26T00:00:00Z,53864
2020-09-25T00:00:00Z,70856
2020-09-24T00:00:00Z,68468
2020-09-23T00:00:00Z,75216
2020-09-22T00:00:00Z,67890
2020-09-21T00:00:00Z,69583
2020-09-20T00:00:00Z,51863
2020-09-19T00:00:00Z,61604
2020-09-18T00:00:00Z,69907
2020-09-17T00:00:00Z,77084
2020-09-16T00:00:00Z,79239
2020-09-15T00:00:00Z,76015
2020-09-14T00:00:00Z,74533
2020-09-13T00:00:00Z,55741
2020-09-12T00:00:00Z,59036
2020-09-11T00:00:00Z,66838
2020-09-10T00:00:00Z,74885
2020-09-09T00:00:00Z,69882
2020-09-08T00:00:00Z,72131
2020-09-07T00:00:00Z,73661
2020-09-06T00:00:00Z,59809
2020-09-05T00:00:00Z,82287
2020-09-04T00:00:00Z,81049
2020-09-03T00:00:00Z,80925
2020-09-02T00:00:00Z,80318
2020-09-01T00:00:00Z,91151
2020-08-31T00:00:00Z,73798
2020-08-30T00:00:00Z,60805
2020-08-29T00:00:00Z,68285
2020-08-28T00:00:00Z,74750
2020-08-27T00:00:00Z,73459
2020-08-26T00:00:00Z,75258
2020-08-25T00:00:00Z,76907
2020-08-24T00:00:00Z,72110
2020-08-23T00:00:00Z,59165
2020-08-22T00:00:00Z,71827
2020-08-21T00:00:00Z,73574
2020-08-20T00:00:00Z,75564
2020-08-19T00:00:00Z,78244
2020-08-18T00:00:00Z,80053
2020-08-17T00:00:00Z,75023
2020-08-16T00:00:00Z,60339
2020-08-15T00:00:00Z,72529
2020-08-14T00:00:00Z,78022
2020-08-13T00:00:00Z,75531
2020-08-12T00:00:00Z,76432
2020-08-11T00:00:00Z,79862
2020-08-10T00:00:00Z,76412
2020-08-09T00:00:00Z,57362
2020-08-08T00:00:00Z,66107
2020-08-07T00:00:00Z,70745
2020-08-06T00:00:00Z,74706
2020-08-05T00:00:00Z,65047
2020-08-04T00:00:00Z,69131
2020-08-03T00:00:00Z,70612
2020-08-02T00:00:00Z,66663
2020-08-01T00:00:00Z,70683
2020-07-31T00:00:00Z,71942
2020-07-30T00:00:00Z,68164
2020-07-29T00:00:00Z,73089
2020-07-28T00:00:00Z,80468
2020-07-27T00:00:00Z,80748
2020-07-26T00:00:00Z,62341
2020-07-25T00:00:00Z,63367
2020-07-24T00:00:00Z,68510
2020-07-23T00:00:00Z,65136
2020-07-22T00:00:00Z,67909
2020-07-21T00:00:00Z,61110
2020-07-20T00:00:00Z,60823
2020-07-19T00:00:00Z,48607
2020-07-18T00:00:00Z,57719
2020-07-17T00:00:00Z,54663
2020-07-16T00:00:00Z,63747
2020-07-15T00:00:00Z,60092
2020-07-14T00:00:00Z,65413
2020-07-13T00:00:00Z,60271
2020-07-12T00:00:00Z,45003
2020-07-11T00:00:00Z,57139
2020-07-10T00:00:00Z,59238
2020-07-09T00:00:00Z,64185
2020-07-08T00:00:00Z,70337
2020-07-07T00:00:00Z,66125
2020-07-06T00:00:00Z,60761
2020-07-05T00:00:00Z,43033
2020-07-04T00:00:00Z,54820
2020-07-03T00:00:00Z,56918
2020-07-02T00:00:00Z,58710
2020-07-01T00:00:00Z,64350
2020-06-30T00:00:00Z,52933
2020-06-29T00:00:00Z,53460
2020-06-28T00:00:00Z,42204
2020-06-27T00:00:00Z,51157
2020-06-26T00:00:00Z,54610
2020-06-25T00:00:00Z,54006
2020-06-24T00:00:00Z,54626
2020-06-23T00:00:00Z,61002
2020-06-22T00:00:00Z,54211
2020-06-21T00:00:00Z,40671
2020-06-20T00:00:00Z,49901
2020-06-19T00:00:00Z,56793
2020-06-18T00:00:00Z,50740
2020-06-17T00:00:00Z,56474
2020-06-16T00:00:00Z,59913
2020-06-15T00:00:00Z,55017
2020-06-14T00:00:00Z,42353
2020-06-13T00:00:00Z,49642
2020-06-12T00:00:00Z,55129
2020-06-11T00:00:00Z,64494
2020-06-10T00:00:00Z,58659
2020-06-09T00:00:00Z,57746
2020-06-08T00:00:00Z,55409
2020-06-07T00:00:00Z,44384
2020-06-06T00:00:00Z,51762
2020-06-05T00:00:00Z,57686
2020-06-04T00:00:00Z,57033
2020-06-03T00:00:00Z,58470
2020-06-02T00:00:00Z,67122
2020-06-01T00:00:00Z,59834
2020-05-31T00:00:00Z,46608
2020-05-30T00:00:00Z,54641
2020-05-29T00:00:00Z,53468
2020-05-28T00:00:00Z,56802
2020-05-27T00:00:00Z,56634
2020-05-26T00:00:00Z,54733
2020-05-25T00:00:00Z,53190
2020-05-24T00:00:00Z,43422
2020-05-23T00:00:00Z,52215
2020-05-22T00:00:00Z,53936
2020-05-21T00:00:00Z,60869
2020-05-20T00:00:00Z,55010
2020-05-19T00:00:00Z,49496
2020-05-18T00:00:00Z,56283
2020-05-17T00:00:00Z,44148
2020-05-16T00:00:00Z,52769
2020-05-15T00:00:00Z,57757
2020-05-14T00:00:00Z,57566
2020-05-13T00:00:00Z,56552
2020-05-12T00:00:00Z,62939
2020-05-11T00:00:00Z,70202
2020-05-10T00:00:00Z,64971
2020-05-09T00:00:00Z,64885
2020-05-08T00:00:00Z,71311
2020-05-07T00:00:00Z,75586
2020-05-06T00:00:00Z,67121
2020-05-05T00:00:00Z,58566
2020-05-04T00:00:00Z,59977
2020-05-03T00:00:00Z,54318
2020-05-02T00:00:00Z,55471
2020-05-01T00:00:00Z,62542
2020-04-30T00:00:00Z,74165
2020-04-29T00:00:00Z,72162
2020-04-28T00:00:00Z,55278
2020-04-27T00:00:00Z,56697
2020-04-26T00:00:00Z,45309
2020-04-25T00:00:00Z,50915
2020-04-24T00:00:00Z,57490
2020-04-23T00:00:00Z,60995
2020-04-22T00:00:00Z,50333
2020-04-21T00:00:00Z,52720
2020-04-20T00:00:00Z,56367
2020-04-19T00:00:00Z,42458
2020-04-18T00:00:00Z,52111
2020-04-17T00:00:00Z,47528
2020-04-16T00:00:00Z,56196
2020-04-15T00:00:00Z,51744
2020-04-14T00:00:00Z,51244
2020-04-13T00:00:00Z,49611
2020-04-12T00:00:00Z,37879
2020-04-11T00:00:00Z,42782
2020-04-10T00:00:00Z,49884
2020-04-09T00:00:00Z,47359
2020-04-08T00:00:00Z,49413
2020-04-07T00:00:00Z,54352
2020-04-06T00:00:00Z,52564
2020-04-05T00:00:00Z,38106
2020-04-04T00:00:00Z,45095
2020-04-03T00:00:00Z,49782
2020-04-02T00:00:00Z,54273
2020-04-01T00:00:00Z,47980
2020-03-31T00:00:00Z,46737
2020-03-30T00:00:00Z,49987
2020-03-29T00:00:00Z,38209
2020-03-28T00:00:00Z,45109
2020-03-27T00:00:00Z,46936
2020-03-26T00:00:00Z,47548
2020-03-25T00:00:00Z,43286
2020-03-24T00:00:00Z,49950
2020-03-23T00:00:00Z,48881
2020-03-22T00:00:00Z,41130
2020-03-21T00:00:00Z,41968
2020-03-20T00:00:00Z,58176
2020-03-19T00:00:00Z,60124
2020-03-18T00:00:00Z,48007
2020-03-17T00:00:00Z,54972
2020-03-16T00:00:00Z,59232
2020-03-15T00:00:00Z,42633
2020-03-14T00:00:00Z,55933
2020-03-13T00:00:00Z,80513
2020-03-12T00:00:00Z,81726
2020-03-11T00:00:00Z,46484
2020-03-10T00:00:00Z,52868
2020-03-09T00:00:00Z,60881
2020-03-08T00:00:00Z,48354
2020-03-07T00:00:00Z,43254
2020-03-06T00:00:00Z,47745
2020-03-05T00:00:00Z,50638
2020-03-04T00:00:00Z,51383
2020-03-03T00:00:00Z,49857
2020-03-02T00:00:00Z,51839
2020-03-01T00:00:00Z,42297
2020-02-29T00:00:00Z,42493
2020-02-28T00:00:00Z,50699
2020-02-27T00:00:00Z,50547
2020-02-26T00:00:00Z,57761
2020-02-25T00:00:00Z,48322
2020-02-24T00:00:00Z,46300
2020-02-23T00:00:00Z,38801
2020-02-22T00:00:00Z,41325
2020-02-21T00:00:00Z,47768
2020-02-20T00:00:00Z,50841
2020-02-19T00:00:00Z,50838
2020-02-18T00:00:00Z,52240
2020-02-17T00:00:00Z,57320
2020-02-16T00:00:00Z,43989
2020-02-15T00:00:00Z,53256
2020-02-14T00:00:00Z,49423
2020-02-13T00:00:00Z,57868
2020-02-12T00:00:00Z,60095
2020-02-11T00:00:00Z,56531
2020-02-10T00:00:00Z,48589
2020-02-09T00:00:00Z,47475
2020-02-08T00:00:00Z,48718
2020-02-07T00:00:00Z,52014
2020-02-06T00:00:00Z,49182
2020-02-05T00:00:00Z,54394
2020-02-04T00:00:00Z,48205
2020-02-03T00:00:00Z,48775
2020-02-02T00:00:00Z,41303
2020-02-01T00:00:00Z,43533
2020-01-31T00:00:00Z,45951
2020-01-30T00:00:00Z,48639
2020-01-29T00:00:00Z,49726
2020-01-28T00:00:00Z,50712
2020-01-27T00:00:00Z,42435
2020-01-26T00:00:00Z,34503
2020-01-25T00:00:00Z,35852
2020-01-24T00:00:00Z,41913
2020-01-23T00:00:00Z,44804
2020-01-22T00:00:00Z,44252
2020-01-21T00:00:00Z,44196
2020-01-20T00:00:00Z,44845
2020-01-19T00:00:00Z,41226
2020-01-18T00:00:00Z,42183
2020-01-17T00:00:00Z,47676
2020-01-16T00:00:00Z,48328
2020-01-15T00:00:00Z,53632
2020-01-14T00:00:00Z,56678
2020-01-13T00:00:00Z,39182
2020-01-12T00:00:00Z,35651
2020-01-11T00:00:00Z,43484
2020-01-10T00:00:00Z,44011
2020-01-09T00:00:00Z,46012
2020-01-08T00:00:00Z,50563
2020-01-07T00:00:00Z,64214
2020-01-06T00:00:00Z,55743
2020-01-05T00:00:00Z,50084
2020-01-04T00:00:00Z,45028
2020-01-03T00:00:00Z,50785
2020-01-02T00:00:00Z,42723
2020-01-01T00:00:00Z,35357
2019-12-31T00:00:00Z,39707
2019-12-30T00:00:00Z,45153
2019-12-29T00:00:00Z,36354
2019-12-28T00:00:00Z,38811
2019-12-27T00:00:00Z,40910
2019-12-26T00:00:00Z,37602
2019-12-25T00:00:00Z,33227
2019-12-24T00:00:00Z,40807
2019-12-23T00:00:00Z,43908
2019-12-22T00:00:00Z,37336
2019-12-21T00:00:00Z,37789
2019-12-20T00:00:00Z,43045
2019-12-19T00:00:00Z,46029
2019-12-18T00:00:00Z,50435
2019-12-17T00:00:00Z,49654
2019-12-16T00:00:00Z,48846
2019-12-15T00:00:00Z,33883
2019-12-14T00:00:00Z,38760
2019-12-13T00:00:00Z,41570
2019-12-12T00:00:00Z,40635
2019-12-11T00:00:00Z,42642
2019-12-10T00:00:00Z,44783
2019-12-09T00:00:00Z,42577
2019-12-08T00:00:00Z,36323
2019-12-07T00:00:00Z,38616
2019-12-06T00:00:00Z,43553
2019-12-05T00:00:00Z,44130
2019-12-04T00:00:00Z,49995
2019-12-03T00:00:00Z,42493
2019-12-02T00:00:00Z,45442
2019-12-01T00:00:00Z,36659
2019-11-30T00:00:00Z,39858
2019-11-29T00:00:00Z,40364
2019-11-28T00:00:00Z,42196
