Datetime,Exchange Outflow (Mean)
2013-11-18T00:00:00Z,4.817811
2013-11-17T00:00:00Z,1.97337586
2013-11-16T00:00:00Z,3.11768779
2013-11-15T00:00:00Z,2.98837351
2013-11-14T00:00:00Z,22.57580753
2013-11-13T00:00:00Z,5.84471258
2013-11-12T00:00:00Z,27.02758262
2013-11-11T00:00:00Z,5.95250045
2013-11-10T00:00:00Z,2.22804167
2013-11-09T00:00:00Z,7.77561797
2013-11-08T00:00:00Z,20.9897619
2013-11-07T00:00:00Z,13.95465426
2013-11-06T00:00:00Z,2.49419219
2013-11-05T00:00:00Z,17.64195602
2013-11-04T00:00:00Z,10.55283099
2013-11-03T00:00:00Z,1.43224075
2013-11-02T00:00:00Z,1.4378724
2013-11-01T00:00:00Z,1.89959709
2013-10-31T00:00:00Z,8.12135802
2013-10-30T00:00:00Z,1.32071737
2013-10-29T00:00:00Z,2.47600192
2013-10-28T00:00:00Z,5.20059588
2013-10-27T00:00:00Z,0.96481488
2013-10-26T00:00:00Z,1.97709509
2013-10-25T00:00:00Z,4.78293534
2013-10-24T00:00:00Z,4.70711927
2013-10-23T00:00:00Z,9.55530094
2013-10-22T00:00:00Z,10.39804095
2013-10-21T00:00:00Z,2.12122412
2013-10-20T00:00:00Z,1.57379554
2013-10-19T00:00:00Z,1.66818261
2013-10-18T00:00:00Z,1.24683827
2013-10-17T00:00:00Z,2.77130447
2013-10-16T00:00:00Z,2.51494703
2013-10-15T00:00:00Z,1.50492083
2013-10-14T00:00:00Z,2.54203784
2013-10-13T00:00:00Z,2.45344765
2013-10-12T00:00:00Z,2.02813861
2013-10-11T00:00:00Z,1.76469705
2013-10-10T00:00:00Z,4.80711195
2013-10-09T00:00:00Z,16.01169482
2013-10-08T00:00:00Z,4.07092506
2013-10-07T00:00:00Z,1.11909388
2013-10-06T00:00:00Z,3.62764797
2013-10-05T00:00:00Z,17.32957928
2013-10-04T00:00:00Z,0.60131772
2013-10-03T00:00:00Z,37.46588498
2013-10-02T00:00:00Z,3.07817224
2013-10-01T00:00:00Z,3.59043508
2013-09-30T00:00:00Z,3.79018398
2013-09-29T00:00:00Z,3.65651589
2013-09-28T00:00:00Z,3.54503619
2013-09-27T00:00:00Z,1.36916989
2013-09-26T00:00:00Z,3.62964378
2013-09-25T00:00:00Z,1.83236645
2013-09-24T00:00:00Z,1.95913401
2013-09-23T00:00:00Z,3.69246832
2013-09-22T00:00:00Z,2.53063302
2013-09-21T00:00:00Z,2.29665427
2013-09-20T00:00:00Z,1.76904145
2013-09-19T00:00:00Z,35.97178153
2013-09-18T00:00:00Z,2.99324382
2013-09-17T00:00:00Z,3.0632277
2013-09-16T00:00:00Z,2.88912516
2013-09-15T00:00:00Z,2.18835005
2013-09-14T00:00:00Z,63.95778918
2013-09-13T00:00:00Z,76.44973403
2013-09-12T00:00:00Z,18.98594787
2013-09-11T00:00:00Z,3.25769078
2013-09-10T00:00:00Z,2.56670524
2013-09-09T00:00:00Z,19.86537617
2013-09-08T00:00:00Z,1.44285821
2013-09-07T00:00:00Z,3.84845218
2013-09-06T00:00:00Z,5.51571902
2013-09-05T00:00:00Z,6.14384908
2013-09-04T00:00:00Z,1.614323
2013-09-03T00:00:00Z,1.40835335
2013-09-02T00:00:00Z,7.73770239
2013-09-01T00:00:00Z,1.59487551
2013-08-31T00:00:00Z,1.48873186
2013-08-30T00:00:00Z,4.06623082
2013-08-29T00:00:00Z,3.86028223
2013-08-28T00:00:00Z,21.04534918
2013-08-27T00:00:00Z,34.45302074
2013-08-26T00:00:00Z,3.24233802
2013-08-25T00:00:00Z,1.41195021
2013-08-24T00:00:00Z,3.34785241
2013-08-23T00:00:00Z,182.58080483
2013-08-22T00:00:00Z,90.09234239
2013-08-21T00:00:00Z,2.86611938
2013-08-20T00:00:00Z,51.43741194
2013-08-19T00:00:00Z,32.4963022
2013-08-18T00:00:00Z,1.40783462
2013-08-17T00:00:00Z,367.18971098
2013-08-16T00:00:00Z,1.71157262
2013-08-15T00:00:00Z,1.37944681
2013-08-14T00:00:00Z,1.63891963
2013-08-13T00:00:00Z,2.87366651
2013-08-12T00:00:00Z,1.66560911
2013-08-11T00:00:00Z,0.74869949
2013-08-10T00:00:00Z,3.31024846
2013-08-09T00:00:00Z,2.04079178
2013-08-08T00:00:00Z,2.06480679
2013-08-07T00:00:00Z,1.44938336
2013-08-06T00:00:00Z,2.65483021
2013-08-05T00:00:00Z,1.52558385
2013-08-04T00:00:00Z,1.92508209
2013-08-03T00:00:00Z,3.16583781
2013-08-02T00:00:00Z,1.95585832
2013-08-01T00:00:00Z,2.18290159
2013-07-31T00:00:00Z,3.08346664
2013-07-30T00:00:00Z,1.20933407
2013-07-29T00:00:00Z,129.62424092
2013-07-28T00:00:00Z,2.76180398
2013-07-27T00:00:00Z,2.25458821
2013-07-26T00:00:00Z,3.79244714
2013-07-25T00:00:00Z,2.50362337
2013-07-24T00:00:00Z,1.32099205
2013-07-23T00:00:00Z,14.0471275
2013-07-22T00:00:00Z,1.70812019
2013-07-21T00:00:00Z,44.81450036
2013-07-20T00:00:00Z,25.57703711
2013-07-19T00:00:00Z,120.24159444
2013-07-18T00:00:00Z,1.60621035
2013-07-17T00:00:00Z,1.28023342
2013-07-16T00:00:00Z,2.55581273
2013-07-15T00:00:00Z,2.34071024
2013-07-14T00:00:00Z,21.94158152
2013-07-13T00:00:00Z,36.32031693
2013-07-12T00:00:00Z,27.97217179
2013-07-11T00:00:00Z,23.17967582
2013-07-10T00:00:00Z,109.0038621
2013-07-09T00:00:00Z,19.548791
2013-07-08T00:00:00Z,1.51943348
2013-07-07T00:00:00Z,23.55631439
2013-07-06T00:00:00Z,1.42812645
2013-07-05T00:00:00Z,8.91217025
2013-07-04T00:00:00Z,1.46910521
2013-07-03T00:00:00Z,4.29253854
2013-07-02T00:00:00Z,2.88513019
2013-07-01T00:00:00Z,2.57187375
2013-06-30T00:00:00Z,1.29585807
2013-06-29T00:00:00Z,1.62119028
2013-06-28T00:00:00Z,1.73532498
2013-06-27T00:00:00Z,0.55558222
2013-06-26T00:00:00Z,0.9263314
2013-06-25T00:00:00Z,4.50504045
2013-06-24T00:00:00Z,10.75927505
2013-06-23T00:00:00Z,0.82958798
2013-06-22T00:00:00Z,2.58188014
2013-06-21T00:00:00Z,373.88113294
2013-06-20T00:00:00Z,4.61728381
2013-06-19T00:00:00Z,0.75545291
2013-06-18T00:00:00Z,4.89895724
2013-06-17T00:00:00Z,3.30976232
2013-06-16T00:00:00Z,0.51588885
2013-06-15T00:00:00Z,24.44810438
2013-06-14T00:00:00Z,4.49445986
2013-06-13T00:00:00Z,47.32350265
2013-06-12T00:00:00Z,1.67555695
2013-06-11T00:00:00Z,0.51752875
2013-06-10T00:00:00Z,1.09397207
2013-06-09T00:00:00Z,0.82287248
2013-06-08T00:00:00Z,1.15757952
2013-06-07T00:00:00Z,0.54206058
2013-06-06T00:00:00Z,2.35279154
2013-06-05T00:00:00Z,1.36010392
2013-06-04T00:00:00Z,2.09547757
2013-06-03T00:00:00Z,1.1069151
2013-06-02T00:00:00Z,0.82855102
2013-06-01T00:00:00Z,1.51911592
2013-05-31T00:00:00Z,0.37167074
2013-05-30T00:00:00Z,1.52744956
2013-05-29T00:00:00Z,1.63253623
2013-05-28T00:00:00Z,1.91244779
2013-05-27T00:00:00Z,0.3857419
2013-05-26T00:00:00Z,0.43728158
2013-05-25T00:00:00Z,0.84164328
2013-05-24T00:00:00Z,3.65028206
2013-05-23T00:00:00Z,1.20933211
2013-05-22T00:00:00Z,2.19890906
2013-05-21T00:00:00Z,1.46208239
2013-05-20T00:00:00Z,2.25160151
2013-05-19T00:00:00Z,1.38175783
2013-05-18T00:00:00Z,2.41707029
2013-05-17T00:00:00Z,4.84714944
2013-05-16T00:00:00Z,11.64195215
2013-05-15T00:00:00Z,4.98076907
2013-05-14T00:00:00Z,0.97348797
2013-05-13T00:00:00Z,0.844649
2013-05-12T00:00:00Z,1.25165376
2013-05-11T00:00:00Z,0.40060155
2013-05-10T00:00:00Z,0.47735564
2013-05-09T00:00:00Z,2.82321787
2013-05-08T00:00:00Z,0.85422624
2013-05-07T00:00:00Z,0.71264185
2013-05-06T00:00:00Z,0.93221914
2013-05-05T00:00:00Z,0.43546077
2013-05-04T00:00:00Z,1.95974163
2013-05-03T00:00:00Z,0.56360294
2013-05-02T00:00:00Z,0.49686666
2013-05-01T00:00:00Z,1.33559744
2013-04-30T00:00:00Z,0.49280988
2013-04-29T00:00:00Z,0.46714704
2013-04-28T00:00:00Z,0.76552707
2013-04-27T00:00:00Z,0.16772056
2013-04-26T00:00:00Z,0.38206059
2013-04-25T00:00:00Z,0.18266671
2013-04-24T00:00:00Z,0.44843603
2013-04-23T00:00:00Z,0.97191964
2013-04-22T00:00:00Z,1.13761586
2013-04-21T00:00:00Z,1.04924714
2013-04-20T00:00:00Z,2.08987356
2013-04-19T00:00:00Z,1.66385375
2013-04-18T00:00:00Z,1.03914043
2013-04-17T00:00:00Z,1.78117845
2013-04-16T00:00:00Z,2.30574231
2013-04-15T00:00:00Z,1.89390324
2013-04-14T00:00:00Z,0.51398476
2013-04-13T00:00:00Z,0.40637242
2013-04-12T00:00:00Z,1.98056075
2013-04-11T00:00:00Z,2.75381836
2013-04-10T00:00:00Z,1.78880023
2013-04-09T00:00:00Z,2.08050108
2013-04-08T00:00:00Z,2.90711575
2013-04-07T00:00:00Z,3.01662807
2013-04-06T00:00:00Z,1.60323397
2013-04-05T00:00:00Z,0.8412546
2013-04-04T00:00:00Z,1.22768216
2013-04-03T00:00:00Z,2.42649193
2013-04-02T00:00:00Z,0.90525426
2013-04-01T00:00:00Z,4.61076087
2013-03-31T00:00:00Z,0.20773645
2013-03-30T00:00:00Z,0.72768015
2013-03-29T00:00:00Z,1.28173331
2013-03-28T00:00:00Z,1.45890339
2013-03-27T00:00:00Z,1.7020068
2013-03-26T00:00:00Z,0.89711801
2013-03-25T00:00:00Z,2.15341763
2013-03-24T00:00:00Z,1.49138247
2013-03-23T00:00:00Z,5.35155894
2013-03-22T00:00:00Z,0.0781526
2013-03-21T00:00:00Z,0.27185309
2013-03-20T00:00:00Z,2.24171132
2013-03-19T00:00:00Z,0.67924154
2013-03-18T00:00:00Z,0.44327209
2013-03-17T00:00:00Z,1.82770676
2013-03-16T00:00:00Z,1.06135968
2013-03-15T00:00:00Z,1.01571913
2013-03-14T00:00:00Z,0.73769615
2013-03-13T00:00:00Z,1.01232104
2013-03-12T00:00:00Z,3.15141047
2013-03-11T00:00:00Z,1.60298937
2013-03-10T00:00:00Z,4.49069739
2013-03-09T00:00:00Z,2.68723404
2013-03-08T00:00:00Z,5.53925407
2013-03-07T00:00:00Z,0.28122708
2013-03-06T00:00:00Z,2.10996194
2013-03-05T00:00:00Z,6.191494
2013-03-04T00:00:00Z,25.28300351
2013-03-03T00:00:00Z,0.22906666
2013-03-02T00:00:00Z,0.16865492
2013-03-01T00:00:00Z,7.43773511
2013-02-28T00:00:00Z,0.69842387
2013-02-27T00:00:00Z,1.54130682
2013-02-26T00:00:00Z,1.02818916
2013-02-25T00:00:00Z,0.1552343
2013-02-24T00:00:00Z,0.54704153
2013-02-23T00:00:00Z,1.62929664
2013-02-22T00:00:00Z,0.2037159
2013-02-21T00:00:00Z,1.29463867
2013-02-20T00:00:00Z,1.3504521
2013-02-19T00:00:00Z,0.34367433
2013-02-18T00:00:00Z,0.56739681
2013-02-17T00:00:00Z,0.53722738
2013-02-16T00:00:00Z,0.76274358
2013-02-15T00:00:00Z,0.64095314
2013-02-14T00:00:00Z,13.1858849
2013-02-13T00:00:00Z,0.53817188
2013-02-12T00:00:00Z,2.14083673
2013-02-11T00:00:00Z,12.52286741
2013-02-10T00:00:00Z,6.04879556
2013-02-09T00:00:00Z,0.01098609
2013-02-08T00:00:00Z,13.04485237
2013-02-07T00:00:00Z,0.84819236
2013-02-06T00:00:00Z,29.7389245
2013-02-05T00:00:00Z,1.91698578
2013-02-04T00:00:00Z,3.54197356
2013-02-03T00:00:00Z,2.55579864
2013-02-02T00:00:00Z,2.04155584
2013-02-01T00:00:00Z,186.7800591
2013-01-31T00:00:00Z,0
2013-01-30T00:00:00Z,0.51969551
2013-01-29T00:00:00Z,0.59410157
2013-01-28T00:00:00Z,0.56873143
2013-01-27T00:00:00Z,0.4369
2013-01-26T00:00:00Z,0.60403056
2013-01-25T00:00:00Z,0.4536775
2013-01-24T00:00:00Z,0.20190732
2013-01-23T00:00:00Z,2.69257102
2013-01-22T00:00:00Z,1.15243916
2013-01-21T00:00:00Z,0.48089084
2013-01-20T00:00:00Z,0.42355702
2013-01-19T00:00:00Z,0.65419263
2013-01-18T00:00:00Z,0.96608992
2013-01-17T00:00:00Z,1.24675212
2013-01-16T00:00:00Z,0.0006
2013-01-15T00:00:00Z,0.70176291
2013-01-14T00:00:00Z,0.00455949
2013-01-13T00:00:00Z,0.19316852
2013-01-12T00:00:00Z,0.05217435
2013-01-11T00:00:00Z,0.97371432
2013-01-10T00:00:00Z,1.4177325
2013-01-09T00:00:00Z,3.0245069
2013-01-08T00:00:00Z,1.93756348
2013-01-07T00:00:00Z,0.78021868
2013-01-06T00:00:00Z,1.33397141
2013-01-05T00:00:00Z,0.06855804
2013-01-04T00:00:00Z,4.10576163
2013-01-03T00:00:00Z,2.3177707
2013-01-02T00:00:00Z,3.18069011
2013-01-01T00:00:00Z,1.30755061
2012-12-31T00:00:00Z,2.02893595
2012-12-30T00:00:00Z,2.54128126
2012-12-29T00:00:00Z,12.03282488
2012-12-28T00:00:00Z,5.28609383
2012-12-27T00:00:00Z,2.27974141
2012-12-26T00:00:00Z,7.52022657
2012-12-25T00:00:00Z,0.03022656
2012-12-24T00:00:00Z,0.33867188
2012-12-23T00:00:00Z,2.55355729
2012-12-22T00:00:00Z,0.78172453
2012-12-21T00:00:00Z,3.71118848
2012-12-20T00:00:00Z,7.42122656
2012-12-19T00:00:00Z,2.10158088
2012-12-18T00:00:00Z,2.0735
2012-12-17T00:00:00Z,16.855
2012-12-16T00:00:00Z,12.29077758
2012-12-15T00:00:00Z,16.05718002
2012-12-14T00:00:00Z,13.014056
2012-12-13T00:00:00Z,1015.16094906
2012-12-12T00:00:00Z,15.72971201
2012-12-11T00:00:00Z,20.23725
2012-12-10T00:00:00Z,338.80222
2012-12-09T00:00:00Z,308.61910423
2012-12-08T00:00:00Z,3.26862088
2012-12-07T00:00:00Z,7.40855
2012-12-06T00:00:00Z,20.81630097
2012-12-05T00:00:00Z,171.57994324
2012-12-04T00:00:00Z,0
2012-12-03T00:00:00Z,9.21972198
2012-12-02T00:00:00Z,0
2012-12-01T00:00:00Z,7.95664103
2012-11-30T00:00:00Z,6.80528937
2012-11-29T00:00:00Z,17.53164188
2012-11-28T00:00:00Z,13.7814237
2012-11-27T00:00:00Z,21.92050002
2012-11-26T00:00:00Z,8.41964709
2012-11-25T00:00:00Z,1.59950001
2012-11-24T00:00:00Z,0.07125001
2012-11-23T00:00:00Z,17.77399982
2012-11-22T00:00:00Z,4.81453734
2012-11-21T00:00:00Z,0
2012-11-20T00:00:00Z,0.28599999
2012-11-19T00:00:00Z,8.6590276
2012-11-18T00:00:00Z,4.95523999
2012-11-17T00:00:00Z,8.9583861
2012-11-16T00:00:00Z,0.68853392
2012-11-15T00:00:00Z,1.21650001
2012-11-14T00:00:00Z,0
2012-11-13T00:00:00Z,0
2012-11-12T00:00:00Z,0
2012-11-11T00:00:00Z,6.19152574
2012-11-10T00:00:00Z,0
2012-11-09T00:00:00Z,0
2012-11-08T00:00:00Z,0
2012-11-07T00:00:00Z,6.58688677
2012-11-06T00:00:00Z,18.1245
2012-11-05T00:00:00Z,0
2012-11-04T00:00:00Z,1.6333337
2012-11-03T00:00:00Z,11.91034045
2012-11-02T00:00:00Z,18.6215
2012-11-01T00:00:00Z,3.00899998
2012-10-31T00:00:00Z,5.26830585
2012-10-30T00:00:00Z,0.0842
2012-10-29T00:00:00Z,1.01558388
2012-10-28T00:00:00Z,16.26320246
2012-10-27T00:00:00Z,9.1623
2012-10-26T00:00:00Z,8.4358845
2012-10-25T00:00:00Z,11.99887889
2012-10-24T00:00:00Z,6.2948
2012-10-23T00:00:00Z,0.11707962
2012-10-22T00:00:00Z,15.719
2012-10-21T00:00:00Z,7.44359134
2012-10-20T00:00:00Z,15.65100001
2012-10-19T00:00:00Z,0.0069
2012-10-18T00:00:00Z,15.70625001
2012-10-17T00:00:00Z,14.24096902
2012-10-16T00:00:00Z,10.83279633
2012-10-15T00:00:00Z,17.42425
2012-10-14T00:00:00Z,7.25033326
2012-10-13T00:00:00Z,16.81340838
2012-10-12T00:00:00Z,10.6298
2012-10-11T00:00:00Z,13.7615781
2012-10-10T00:00:00Z,8.08545
2012-10-09T00:00:00Z,16.95055762
2012-10-08T00:00:00Z,0.00166
2012-10-07T00:00:00Z,6.715628
2012-10-06T00:00:00Z,19.69241057
2012-10-05T00:00:00Z,15.44879142
2012-10-04T00:00:00Z,25.79064796
2012-10-03T00:00:00Z,17.58525001
2012-10-02T00:00:00Z,14.31259322
2012-10-01T00:00:00Z,0.00129
2012-09-30T00:00:00Z,8.77525
2012-09-29T00:00:00Z,17.893
2012-09-28T00:00:00Z,0.00205002
2012-09-27T00:00:00Z,6.00621041
2012-09-26T00:00:00Z,31.35749205
2012-09-25T00:00:00Z,18.09389982
2012-09-24T00:00:00Z,19.40911
2012-09-23T00:00:00Z,9.10145001
2012-09-22T00:00:00Z,14.75403227
2012-09-21T00:00:00Z,9.18974991
2012-09-20T00:00:00Z,0.00376384
2012-09-19T00:00:00Z,10.9720962
2012-09-18T00:00:00Z,4.76357385
2012-09-17T00:00:00Z,0.17080827
2012-09-16T00:00:00Z,0.16851411
2012-09-15T00:00:00Z,0.00211706
2012-09-14T00:00:00Z,0.001825
2012-09-13T00:00:00Z,0.0017
2012-09-12T00:00:00Z,0.01556125
2012-09-11T00:00:00Z,0.06131654
2012-09-10T00:00:00Z,0.02939286
2012-09-09T00:00:00Z,0.04211205
2012-09-08T00:00:00Z,0.12793693
2012-09-07T00:00:00Z,4.46006878
2012-09-06T00:00:00Z,0.29824147
2012-09-05T00:00:00Z,0.07264791
2012-09-04T00:00:00Z,0.07124
2012-09-03T00:00:00Z,0.01951863
2012-09-02T00:00:00Z,0.0768
2012-09-01T00:00:00Z,1.189856
2012-08-31T00:00:00Z,0.00924
2012-08-30T00:00:00Z,0.70359883
2012-08-29T00:00:00Z,0.05325
2012-08-28T00:00:00Z,0.08270667
2012-08-27T00:00:00Z,0.35508906
2012-08-26T00:00:00Z,0.814
2012-08-25T00:00:00Z,0.24861612
2012-08-24T00:00:00Z,0.00075
2012-08-23T00:00:00Z,0.09538381
2012-08-22T00:00:00Z,0.03433874
2012-08-21T00:00:00Z,0.53748286
2012-08-20T00:00:00Z,0.14043556
2012-08-19T00:00:00Z,0.75418468
2012-08-18T00:00:00Z,0.50848834
2012-08-17T00:00:00Z,0.66697558
2012-08-16T00:00:00Z,0.18450667
2012-08-15T00:00:00Z,2.89429333
2012-08-14T00:00:00Z,0.10225
2012-08-13T00:00:00Z,0
2012-08-12T00:00:00Z,0.1001
2012-08-11T00:00:00Z,0.02666667
2012-08-10T00:00:00Z,0
2012-08-09T00:00:00Z,0
2012-08-08T00:00:00Z,0
2012-08-07T00:00:00Z,0
2012-08-06T00:00:00Z,0.00682706
2012-08-05T00:00:00Z,0.0905
2012-08-04T00:00:00Z,0.0015
2012-08-03T00:00:00Z,0.08
2012-08-02T00:00:00Z,0.001
2012-08-01T00:00:00Z,0
2012-07-31T00:00:00Z,0
2012-07-30T00:00:00Z,0.0405
2012-07-29T00:00:00Z,0
2012-07-28T00:00:00Z,0
2012-07-27T00:00:00Z,0.0355
2012-07-26T00:00:00Z,0
2012-07-25T00:00:00Z,7
2012-07-24T00:00:00Z,0
2012-07-23T00:00:00Z,0
2012-07-22T00:00:00Z,0.017
2012-07-21T00:00:00Z,0
2012-07-20T00:00:00Z,0
2012-07-19T00:00:00Z,0.105
2012-07-18T00:00:00Z,0
2012-07-17T00:00:00Z,0.1005
2012-07-16T00:00:00Z,0.0015
2012-07-15T00:00:00Z,0
2012-07-14T00:00:00Z,0.0015
2012-07-13T00:00:00Z,0.06070833
2012-07-12T00:00:00Z,14.0375
2012-07-11T00:00:00Z,0.001
2012-07-10T00:00:00Z,0.0321
2012-07-09T00:00:00Z,2.3175
2012-07-08T00:00:00Z,1.67285714
2012-07-07T00:00:00Z,0.93025
2012-07-06T00:00:00Z,5.0505
2012-07-05T00:00:00Z,9.1
2012-07-04T00:00:00Z,0
2012-07-03T00:00:00Z,0
2012-07-02T00:00:00Z,0
2012-07-01T00:00:00Z,0
2012-06-30T00:00:00Z,0
2012-06-29T00:00:00Z,0
2012-06-28T00:00:00Z,4.1
2012-06-27T00:00:00Z,0
2012-06-26T00:00:00Z,4791.03844794
2012-06-25T00:00:00Z,0
2012-06-24T00:00:00Z,0
2012-06-23T00:00:00Z,0
2012-06-22T00:00:00Z,0
2012-06-21T00:00:00Z,0
2012-06-20T00:00:00Z,0
2012-06-19T00:00:00Z,0
2012-06-18T00:00:00Z,0
2012-06-17T00:00:00Z,0
2012-06-16T00:00:00Z,0
2012-06-15T00:00:00Z,0
2012-06-14T00:00:00Z,0
2012-06-13T00:00:00Z,0
2012-06-12T00:00:00Z,0
2012-06-11T00:00:00Z,0
2012-06-10T00:00:00Z,0
2012-06-09T00:00:00Z,0
2012-06-08T00:00:00Z,0
2012-06-07T00:00:00Z,0
2012-06-06T00:00:00Z,0
2012-06-05T00:00:00Z,0
2012-06-04T00:00:00Z,0
2012-06-03T00:00:00Z,0
2012-06-02T00:00:00Z,0
2012-06-01T00:00:00Z,0
2012-05-31T00:00:00Z,0
2012-05-30T00:00:00Z,0
2012-05-29T00:00:00Z,0
2012-05-28T00:00:00Z,0
2012-05-27T00:00:00Z,0
2012-05-26T00:00:00Z,0
2012-05-25T00:00:00Z,603.98758791
2012-05-24T00:00:00Z,0
2012-05-23T00:00:00Z,0
2012-05-22T00:00:00Z,0
2012-05-21T00:00:00Z,0
2012-05-20T00:00:00Z,21.74166667
2012-05-19T00:00:00Z,10
2012-05-18T00:00:00Z,0
2012-05-17T00:00:00Z,0
2012-05-16T00:00:00Z,0
2012-05-15T00:00:00Z,0
2012-05-14T00:00:00Z,0
2012-05-13T00:00:00Z,0
2012-05-12T00:00:00Z,0
2012-05-11T00:00:00Z,0
2012-05-10T00:00:00Z,0
2012-05-09T00:00:00Z,0
2012-05-08T00:00:00Z,0
2012-05-07T00:00:00Z,0
2012-05-06T00:00:00Z,0
2012-05-05T00:00:00Z,0
2012-05-04T00:00:00Z,0
2012-05-03T00:00:00Z,0
2012-05-02T00:00:00Z,0
2012-05-01T00:00:00Z,0
2012-04-30T00:00:00Z,0
2012-04-29T00:00:00Z,0
2012-04-28T00:00:00Z,0
2012-04-27T00:00:00Z,0
2012-04-26T00:00:00Z,0
2012-04-25T00:00:00Z,0
2012-04-24T00:00:00Z,0
2012-04-23T00:00:00Z,0
2012-04-22T00:00:00Z,0
2012-04-21T00:00:00Z,0
2012-04-20T00:00:00Z,0
2012-04-19T00:00:00Z,0
2012-04-18T00:00:00Z,0
2012-04-17T00:00:00Z,0
2012-04-16T00:00:00Z,0
2012-04-15T00:00:00Z,0
2012-04-14T00:00:00Z,0
2012-04-13T00:00:00Z,0
2012-04-12T00:00:00Z,0
2012-04-11T00:00:00Z,0
2012-04-10T00:00:00Z,0
2012-04-09T00:00:00Z,0
2012-04-08T00:00:00Z,0
2012-04-07T00:00:00Z,0
2012-04-06T00:00:00Z,0
2012-04-05T00:00:00Z,0
2012-04-04T00:00:00Z,0
2012-04-03T00:00:00Z,0
2012-04-02T00:00:00Z,0
2012-04-01T00:00:00Z,0
2012-03-31T00:00:00Z,0
2012-03-30T00:00:00Z,0
2012-03-29T00:00:00Z,0
2012-03-28T00:00:00Z,0
2012-03-27T00:00:00Z,0
2012-03-26T00:00:00Z,0
2012-03-25T00:00:00Z,0
2012-03-24T00:00:00Z,0
2012-03-23T00:00:00Z,0
2012-03-22T00:00:00Z,0
2012-03-21T00:00:00Z,0
2012-03-20T00:00:00Z,0
2012-03-19T00:00:00Z,0
2012-03-18T00:00:00Z,0
2012-03-17T00:00:00Z,0
2012-03-16T00:00:00Z,0
2012-03-15T00:00:00Z,0
2012-03-14T00:00:00Z,0
2012-03-13T00:00:00Z,0
2012-03-12T00:00:00Z,0
2012-03-11T00:00:00Z,0
2012-03-10T00:00:00Z,0
2012-03-09T00:00:00Z,0
2012-03-08T00:00:00Z,0
2012-03-07T00:00:00Z,0
2012-03-06T00:00:00Z,0
2012-03-05T00:00:00Z,0
2012-03-04T00:00:00Z,0
2012-03-03T00:00:00Z,0
2012-03-02T00:00:00Z,0
2012-03-01T00:00:00Z,0
2012-02-29T00:00:00Z,0
2012-02-28T00:00:00Z,0
2012-02-27T00:00:00Z,0
2012-02-26T00:00:00Z,0
2012-02-25T00:00:00Z,0
2012-02-24T00:00:00Z,0
2012-02-23T00:00:00Z,0
2012-02-22T00:00:00Z,0
2012-02-21T00:00:00Z,0
2012-02-20T00:00:00Z,0
2012-02-19T00:00:00Z,0
2012-02-18T00:00:00Z,0
2012-02-17T00:00:00Z,0
2012-02-16T00:00:00Z,0
2012-02-15T00:00:00Z,0
2012-02-14T00:00:00Z,0
2012-02-13T00:00:00Z,0
2012-02-12T00:00:00Z,0
2012-02-11T00:00:00Z,0
2012-02-10T00:00:00Z,0
2012-02-09T00:00:00Z,0
2012-02-08T00:00:00Z,0
2012-02-07T00:00:00Z,0
2012-02-06T00:00:00Z,0
2012-02-05T00:00:00Z,0
2012-02-04T00:00:00Z,0
2012-02-03T00:00:00Z,0
2012-02-02T00:00:00Z,0
2012-02-01T00:00:00Z,0
2012-01-31T00:00:00Z,0
2012-01-30T00:00:00Z,0
2012-01-29T00:00:00Z,0
2012-01-28T00:00:00Z,0
2012-01-27T00:00:00Z,0
2012-01-26T00:00:00Z,0
2012-01-25T00:00:00Z,0
2012-01-24T00:00:00Z,0
2012-01-23T00:00:00Z,0
2012-01-22T00:00:00Z,0
2012-01-21T00:00:00Z,0
2012-01-20T00:00:00Z,0
2012-01-19T00:00:00Z,0
2012-01-18T00:00:00Z,0
2012-01-17T00:00:00Z,0
2012-01-16T00:00:00Z,0
2012-01-15T00:00:00Z,0
2012-01-14T00:00:00Z,0
2012-01-13T00:00:00Z,0
2012-01-12T00:00:00Z,0
2012-01-11T00:00:00Z,0
2012-01-10T00:00:00Z,0
2012-01-09T00:00:00Z,0
2012-01-08T00:00:00Z,0
2012-01-07T00:00:00Z,0
2012-01-06T00:00:00Z,0
2012-01-05T00:00:00Z,0
2012-01-04T00:00:00Z,0
2012-01-03T00:00:00Z,0
2012-01-02T00:00:00Z,0
2012-01-01T00:00:00Z,0
2011-12-31T00:00:00Z,0
2011-12-30T00:00:00Z,0
2011-12-29T00:00:00Z,0
2011-12-28T00:00:00Z,0
2011-12-27T00:00:00Z,0
2011-12-26T00:00:00Z,0
2011-12-25T00:00:00Z,0
2011-12-24T00:00:00Z,0
2011-12-23T00:00:00Z,0
2011-12-22T00:00:00Z,0
2011-12-21T00:00:00Z,0
2011-12-20T00:00:00Z,0
2011-12-19T00:00:00Z,0
2011-12-18T00:00:00Z,0
2011-12-17T00:00:00Z,0
2011-12-16T00:00:00Z,0
2011-12-15T00:00:00Z,0
2011-12-14T00:00:00Z,0
2011-12-13T00:00:00Z,0
2011-12-12T00:00:00Z,0
2011-12-11T00:00:00Z,0
2011-12-10T00:00:00Z,0
2011-12-09T00:00:00Z,0
2011-12-08T00:00:00Z,0
2011-12-07T00:00:00Z,0
