Datetime,Block Size (Mean)
2013-05-02T00:00:00Z,196927.11940299
2013-05-01T00:00:00Z,170380.08609272
2013-04-30T00:00:00Z,181493.05369128
2013-04-29T00:00:00Z,147565.82183908
2013-04-28T00:00:00Z,122019.97740113
2013-04-27T00:00:00Z,147221.41496599
2013-04-26T00:00:00Z,157673.47368421
2013-04-25T00:00:00Z,175715.64534884
2013-04-24T00:00:00Z,209641.79012346
2013-04-23T00:00:00Z,174533.72619048
2013-04-22T00:00:00Z,147132.35294118
2013-04-21T00:00:00Z,123134.35795455
2013-04-20T00:00:00Z,157490.35714286
2013-04-19T00:00:00Z,211673.7810219
2013-04-18T00:00:00Z,144500.87755102
2013-04-17T00:00:00Z,163884.56725146
2013-04-16T00:00:00Z,181273.21468927
2013-04-15T00:00:00Z,161968.83536585
2013-04-14T00:00:00Z,175250.90849673
2013-04-13T00:00:00Z,145270.91616766
2013-04-12T00:00:00Z,163858.11560694
2013-04-11T00:00:00Z,216576.8
2013-04-10T00:00:00Z,168524.06282723
2013-04-09T00:00:00Z,179210.71022727
2013-04-08T00:00:00Z,195200.47741935
2013-04-07T00:00:00Z,205493.52439024
2013-04-06T00:00:00Z,158648.50306748
2013-04-05T00:00:00Z,190149.15822785
2013-04-04T00:00:00Z,221649.96753247
2013-04-03T00:00:00Z,184291.05714286
2013-04-02T00:00:00Z,175525.70165746
2013-04-01T00:00:00Z,139337.52525253
2013-03-31T00:00:00Z,147911.24260355
2013-03-30T00:00:00Z,187826.4566474
2013-03-29T00:00:00Z,177902.56321839
2013-03-28T00:00:00Z,175340.67213115
2013-03-27T00:00:00Z,190771.27480916
2013-03-26T00:00:00Z,161460.93377483
2013-03-25T00:00:00Z,168653.26388889
2013-03-24T00:00:00Z,130020.53439153
2013-03-23T00:00:00Z,125269.11520737
2013-03-22T00:00:00Z,130729.08733624
2013-03-21T00:00:00Z,127105.68348624
2013-03-20T00:00:00Z,104119.04739336
2013-03-19T00:00:00Z,132534.74705882
2013-03-18T00:00:00Z,107629.82631579
2013-03-17T00:00:00Z,80979.46889952
2013-03-16T00:00:00Z,101030.39428571
2013-03-15T00:00:00Z,172658.59883721
2013-03-14T00:00:00Z,156039.55865922
2013-03-13T00:00:00Z,167594.1656051
2013-03-12T00:00:00Z,179993.27407407
2013-03-11T00:00:00Z,170545.68292683
2013-03-10T00:00:00Z,185437.66120219
2013-03-09T00:00:00Z,156913.0591716
2013-03-08T00:00:00Z,161515.89375
2013-03-07T00:00:00Z,201910.925
2013-03-06T00:00:00Z,194600.66451613
2013-03-05T00:00:00Z,194577.96402878
2013-03-04T00:00:00Z,164763.15642458
2013-03-03T00:00:00Z,157164.98136646
2013-03-02T00:00:00Z,180438.46896552
2013-03-01T00:00:00Z,196620.55921053
2013-02-28T00:00:00Z,173664.44047619
2013-02-27T00:00:00Z,145835.96891192
2013-02-26T00:00:00Z,174769.81325301
2013-02-25T00:00:00Z,149805.90686275
2013-02-24T00:00:00Z,159470.95512821
2013-02-23T00:00:00Z,163172.48170732
2013-02-22T00:00:00Z,167057.35294118
2013-02-21T00:00:00Z,142290.94886364
2013-02-20T00:00:00Z,149430.15025907
2013-02-19T00:00:00Z,160518.8490566
2013-02-18T00:00:00Z,144020.78881988
2013-02-17T00:00:00Z,126095.03191489
2013-02-16T00:00:00Z,124961.25925926
2013-02-15T00:00:00Z,145939.27374302
2013-02-14T00:00:00Z,157905.0397351
2013-02-13T00:00:00Z,158420.64327485
2013-02-12T00:00:00Z,192537.72661871
2013-02-11T00:00:00Z,164919.75471698
2013-02-10T00:00:00Z,154022.86956522
2013-02-09T00:00:00Z,179376.86013986
2013-02-08T00:00:00Z,180397.14569536
2013-02-07T00:00:00Z,177804.43506494
2013-02-06T00:00:00Z,129362.93150685
2013-02-05T00:00:00Z,141707.17365269
2013-02-04T00:00:00Z,153543.86585366
2013-02-03T00:00:00Z,149299.03225806
2013-02-02T00:00:00Z,158704.55555556
2013-02-01T00:00:00Z,179126.87755102
2013-01-31T00:00:00Z,124566.3626943
2013-01-30T00:00:00Z,127450.35947712
2013-01-29T00:00:00Z,157379.48101266
2013-01-28T00:00:00Z,168422.96598639
2013-01-27T00:00:00Z,162203.36423841
2013-01-26T00:00:00Z,152176.89102564
2013-01-25T00:00:00Z,164224.10948905
2013-01-24T00:00:00Z,150873.96794872
2013-01-23T00:00:00Z,174382.12698413
2013-01-22T00:00:00Z,144866.875
2013-01-21T00:00:00Z,139584.56818182
2013-01-20T00:00:00Z,140661.27692308
2013-01-19T00:00:00Z,159723.16883117
2013-01-18T00:00:00Z,185283.96694215
2013-01-17T00:00:00Z,200063.90990991
2013-01-16T00:00:00Z,180820.15267176
2013-01-15T00:00:00Z,158378.90909091
2013-01-14T00:00:00Z,127191.74522293
2013-01-13T00:00:00Z,162449.48120301
2013-01-12T00:00:00Z,163180.35245902
2013-01-11T00:00:00Z,187258.68376068
2013-01-10T00:00:00Z,163764.80272109
2013-01-09T00:00:00Z,148418.78461538
2013-01-08T00:00:00Z,149385.64661654
2013-01-07T00:00:00Z,105482.88095238
2013-01-06T00:00:00Z,100689.95862069
2013-01-05T00:00:00Z,118321.9858156
2013-01-04T00:00:00Z,141893.1503268
2013-01-03T00:00:00Z,108105.27160494
2013-01-02T00:00:00Z,114158.38562092
2013-01-01T00:00:00Z,89114.77160494
2012-12-31T00:00:00Z,88550.25949367
2012-12-30T00:00:00Z,115105.25301205
2012-12-29T00:00:00Z,125104.52777778
2012-12-28T00:00:00Z,126688.42011834
2012-12-27T00:00:00Z,131340.40384615
2012-12-26T00:00:00Z,117640.78571429
2012-12-25T00:00:00Z,101059.74193548
2012-12-24T00:00:00Z,135534.39393939
2012-12-23T00:00:00Z,134197.89344262
2012-12-22T00:00:00Z,139518.66013072
2012-12-21T00:00:00Z,153479.65873016
2012-12-20T00:00:00Z,155127.4245283
2012-12-19T00:00:00Z,136948.19014085
2012-12-18T00:00:00Z,183036.864
2012-12-17T00:00:00Z,131862.05970149
2012-12-16T00:00:00Z,143237.84684685
2012-12-15T00:00:00Z,124239.74137931
2012-12-14T00:00:00Z,168216.86792453
2012-12-13T00:00:00Z,150893.17557252
2012-12-12T00:00:00Z,131017.71538462
2012-12-11T00:00:00Z,118238.21527778
2012-12-10T00:00:00Z,119484.72027972
2012-12-09T00:00:00Z,116813.12698413
2012-12-08T00:00:00Z,105714.22463768
2012-12-07T00:00:00Z,111617.09302326
2012-12-06T00:00:00Z,130736.62773723
2012-12-05T00:00:00Z,134862.59836066
2012-12-04T00:00:00Z,137322.00892857
2012-12-03T00:00:00Z,70422.8707483
2012-12-02T00:00:00Z,68166.85314685
2012-12-01T00:00:00Z,91761.64670659
2012-11-30T00:00:00Z,106639.44
2012-11-29T00:00:00Z,104866.65060241
2012-11-28T00:00:00Z,99559.38953488
2012-11-27T00:00:00Z,89130.77702703
2012-11-26T00:00:00Z,107951.75796178
2012-11-25T00:00:00Z,118420.26027397
2012-11-24T00:00:00Z,90450.66887417
2012-11-23T00:00:00Z,100192.87730061
2012-11-22T00:00:00Z,99590.38888889
2012-11-21T00:00:00Z,121658.78289474
2012-11-20T00:00:00Z,112477.91836735
2012-11-19T00:00:00Z,113961
2012-11-18T00:00:00Z,105937.38356164
2012-11-17T00:00:00Z,119174.27857143
2012-11-16T00:00:00Z,123772.4
2012-11-15T00:00:00Z,120568.86764706
2012-11-14T00:00:00Z,93267.0979021
2012-11-13T00:00:00Z,87442.3
2012-11-12T00:00:00Z,83553
2012-11-11T00:00:00Z,71341.82993197
2012-11-10T00:00:00Z,88831.88888889
2012-11-09T00:00:00Z,77291.88157895
2012-11-08T00:00:00Z,98924.04545455
2012-11-07T00:00:00Z,106407.69426752
2012-11-06T00:00:00Z,108847.53333333
2012-11-05T00:00:00Z,96567.46875
2012-11-04T00:00:00Z,74013.75159236
2012-11-03T00:00:00Z,75027.28767123
2012-11-02T00:00:00Z,92732.44055944
2012-11-01T00:00:00Z,80971.04379562
2012-10-31T00:00:00Z,92447.54861111
2012-10-30T00:00:00Z,97116.65034965
2012-10-29T00:00:00Z,72405.01265823
2012-10-28T00:00:00Z,52922.8253012
2012-10-27T00:00:00Z,46227.22285714
2012-10-26T00:00:00Z,65762.72727273
2012-10-25T00:00:00Z,92771.69230769
2012-10-24T00:00:00Z,94888.82098765
2012-10-23T00:00:00Z,121311.83076923
2012-10-22T00:00:00Z,120052.87898089
2012-10-21T00:00:00Z,114870.05590062
2012-10-20T00:00:00Z,92766.49367089
2012-10-19T00:00:00Z,93911.65925926
2012-10-18T00:00:00Z,92154.85987261
2012-10-17T00:00:00Z,111804.57746479
2012-10-16T00:00:00Z,104634.05806452
2012-10-15T00:00:00Z,86268.29585799
2012-10-14T00:00:00Z,102261.78740157
2012-10-13T00:00:00Z,102925.07432432
2012-10-12T00:00:00Z,89739.69127517
2012-10-11T00:00:00Z,91263.95652174
2012-10-10T00:00:00Z,95408.31543624
2012-10-09T00:00:00Z,115115.85915493
2012-10-08T00:00:00Z,97029.1741573
2012-10-07T00:00:00Z,130167.312
2012-10-06T00:00:00Z,99661.47096774
2012-10-05T00:00:00Z,117130.66176471
2012-10-04T00:00:00Z,119686.99236641
2012-10-03T00:00:00Z,101981.22556391
2012-10-02T00:00:00Z,104430.10958904
2012-10-01T00:00:00Z,95109.42748092
2012-09-30T00:00:00Z,63587.54716981
2012-09-29T00:00:00Z,67540.70238095
2012-09-28T00:00:00Z,93320.3164557
2012-09-27T00:00:00Z,77714.98136646
2012-09-26T00:00:00Z,103247.22857143
2012-09-25T00:00:00Z,70968.05035971
2012-09-24T00:00:00Z,85708.61437908
2012-09-23T00:00:00Z,80852.14556962
2012-09-22T00:00:00Z,72497.2611465
2012-09-21T00:00:00Z,81455.31952663
2012-09-20T00:00:00Z,85107.36184211
2012-09-19T00:00:00Z,99648.45390071
2012-09-18T00:00:00Z,85415.50299401
2012-09-17T00:00:00Z,64597.64880952
2012-09-16T00:00:00Z,81232.75776398
2012-09-15T00:00:00Z,81385.99305556
2012-09-14T00:00:00Z,99917.36419753
2012-09-13T00:00:00Z,100090.12307692
2012-09-12T00:00:00Z,78132.69677419
2012-09-11T00:00:00Z,111399.26206897
2012-09-10T00:00:00Z,95204.53333333
2012-09-09T00:00:00Z,81183.12578616
2012-09-08T00:00:00Z,92160.13103448
2012-09-07T00:00:00Z,83443.64880952
2012-09-06T00:00:00Z,104186.36842105
2012-09-05T00:00:00Z,99223.65
2012-09-04T00:00:00Z,116097.83006536
2012-09-03T00:00:00Z,103753.14649682
2012-09-02T00:00:00Z,86587.28658537
2012-09-01T00:00:00Z,104102.19254658
2012-08-31T00:00:00Z,118403.7
2012-08-30T00:00:00Z,91516.5974026
2012-08-29T00:00:00Z,81827.78571429
2012-08-28T00:00:00Z,83606.78807947
2012-08-27T00:00:00Z,95150.33103448
2012-08-26T00:00:00Z,68306.92178771
2012-08-25T00:00:00Z,98860.15942029
2012-08-24T00:00:00Z,87632.49324324
2012-08-23T00:00:00Z,77100.08484848
2012-08-22T00:00:00Z,100371.6474359
2012-08-21T00:00:00Z,99018.52023121
2012-08-20T00:00:00Z,91681.54597701
2012-08-19T00:00:00Z,100175.84615385
2012-08-18T00:00:00Z,100679.8013245
2012-08-17T00:00:00Z,126099.76811594
2012-08-16T00:00:00Z,127898.2987013
2012-08-15T00:00:00Z,144116.05389222
2012-08-14T00:00:00Z,94921.85987261
2012-08-13T00:00:00Z,127556.3625
2012-08-12T00:00:00Z,88476.34591195
2012-08-11T00:00:00Z,78008.52380952
2012-08-10T00:00:00Z,73791.17948718
2012-08-09T00:00:00Z,77006.28823529
2012-08-08T00:00:00Z,99368.28313253
2012-08-07T00:00:00Z,71238.25
2012-08-06T00:00:00Z,102267.35714286
2012-08-05T00:00:00Z,98393.97122302
2012-08-04T00:00:00Z,81569.45512821
2012-08-03T00:00:00Z,73008.24074074
2012-08-02T00:00:00Z,87116.84848485
2012-08-01T00:00:00Z,98965.26865672
2012-07-31T00:00:00Z,137382.72307692
2012-07-30T00:00:00Z,89554.20454545
2012-07-29T00:00:00Z,88410.36746988
2012-07-28T00:00:00Z,94184.73202614
2012-07-27T00:00:00Z,62916.73033708
2012-07-26T00:00:00Z,79078.23076923
2012-07-25T00:00:00Z,71684.36875
2012-07-24T00:00:00Z,76612.27950311
2012-07-23T00:00:00Z,97733.26241135
2012-07-22T00:00:00Z,91804.86451613
2012-07-21T00:00:00Z,105447.62411348
2012-07-20T00:00:00Z,111198.89864865
2012-07-19T00:00:00Z,107300.11851852
2012-07-18T00:00:00Z,97539.78709677
2012-07-17T00:00:00Z,91361.98255814
2012-07-16T00:00:00Z,94391.51333333
2012-07-15T00:00:00Z,81751.92142857
2012-07-14T00:00:00Z,61524.22360248
2012-07-13T00:00:00Z,70798.3190184
2012-07-12T00:00:00Z,71337.96666667
2012-07-11T00:00:00Z,103233.67164179
2012-07-10T00:00:00Z,101745.26666667
2012-07-09T00:00:00Z,67203.47239264
2012-07-08T00:00:00Z,59263.66666667
2012-07-07T00:00:00Z,64042.87951807
2012-07-06T00:00:00Z,68159.56774194
2012-07-05T00:00:00Z,67813.11805556
2012-07-04T00:00:00Z,67597.36
2012-07-03T00:00:00Z,60458.3
2012-07-02T00:00:00Z,68607.48684211
2012-07-01T00:00:00Z,56680.72535211
2012-06-30T00:00:00Z,72143.51515152
2012-06-29T00:00:00Z,65639.50684932
2012-06-28T00:00:00Z,85466.89781022
2012-06-27T00:00:00Z,82810.86503067
2012-06-26T00:00:00Z,88551.68456376
2012-06-25T00:00:00Z,83111.57142857
2012-06-24T00:00:00Z,78320.02290076
2012-06-23T00:00:00Z,64220.50609756
2012-06-22T00:00:00Z,80673.5
2012-06-21T00:00:00Z,92688.94117647
2012-06-20T00:00:00Z,105262.23448276
2012-06-19T00:00:00Z,112881.17006803
2012-06-18T00:00:00Z,99843.48
2012-06-17T00:00:00Z,114087.10365854
2012-06-16T00:00:00Z,125339.02564103
2012-06-15T00:00:00Z,154256.53459119
2012-06-14T00:00:00Z,179401.38461538
2012-06-13T00:00:00Z,161133.25333333
2012-06-12T00:00:00Z,58884.15384615
2012-06-11T00:00:00Z,100672.4
2012-06-10T00:00:00Z,102712.28313253
2012-06-09T00:00:00Z,84980.92982456
2012-06-08T00:00:00Z,78387.43262411
2012-06-07T00:00:00Z,104517.70503597
2012-06-06T00:00:00Z,47840.64052288
2012-06-05T00:00:00Z,128158.6462585
2012-06-04T00:00:00Z,130250.8516129
2012-06-03T00:00:00Z,95961.94117647
2012-06-02T00:00:00Z,36229.2
2012-06-01T00:00:00Z,79549.78289474
2012-05-31T00:00:00Z,68906.98550725
2012-05-30T00:00:00Z,88137.30534351
2012-05-29T00:00:00Z,105559.26984127
2012-05-28T00:00:00Z,93353.11971831
2012-05-27T00:00:00Z,72797.69811321
2012-05-26T00:00:00Z,71027.32394366
2012-05-25T00:00:00Z,104401.92561983
2012-05-24T00:00:00Z,94541.536
2012-05-23T00:00:00Z,93874.20769231
2012-05-22T00:00:00Z,90723.80869565
2012-05-21T00:00:00Z,110299.3015873
2012-05-20T00:00:00Z,99350.21014493
2012-05-19T00:00:00Z,104611.25503356
2012-05-18T00:00:00Z,75677.13793103
2012-05-17T00:00:00Z,67950.60344828
2012-05-16T00:00:00Z,70706.33057851
2012-05-15T00:00:00Z,77342.38461538
2012-05-14T00:00:00Z,89571.45323741
2012-05-13T00:00:00Z,45954.41428571
2012-05-12T00:00:00Z,61847.9765625
2012-05-11T00:00:00Z,59616.92307692
2012-05-10T00:00:00Z,41772.41085271
2012-05-09T00:00:00Z,47815.96385542
2012-05-08T00:00:00Z,44218.44318182
2012-05-07T00:00:00Z,47653.87058824
2012-05-06T00:00:00Z,34706.84756098
2012-05-05T00:00:00Z,34146.86826347
2012-05-04T00:00:00Z,39096.9068323
2012-05-03T00:00:00Z,38952.29936306
2012-05-02T00:00:00Z,31534.72
2012-05-01T00:00:00Z,28175.13529412
2012-04-30T00:00:00Z,23396.83240223
2012-04-29T00:00:00Z,18960.76536313
2012-04-28T00:00:00Z,21932.69078947
2012-04-27T00:00:00Z,25039.4962963
2012-04-26T00:00:00Z,27404.34193548
2012-04-25T00:00:00Z,27349.31496063
2012-04-24T00:00:00Z,25038.50724638
2012-04-23T00:00:00Z,24876.43703704
2012-04-22T00:00:00Z,21182.45714286
2012-04-21T00:00:00Z,22202.83116883
2012-04-20T00:00:00Z,28227.83116883
2012-04-19T00:00:00Z,23639.26751592
2012-04-18T00:00:00Z,32986.23076923
2012-04-17T00:00:00Z,29034.8
2012-04-16T00:00:00Z,27426.71333333
2012-04-15T00:00:00Z,29618.25233645
2012-04-14T00:00:00Z,25366.86330935
2012-04-13T00:00:00Z,26308.5203252
2012-04-12T00:00:00Z,29487.81102362
2012-04-11T00:00:00Z,26322.07092199
2012-04-10T00:00:00Z,25337.86394558
2012-04-09T00:00:00Z,20195.19178082
2012-04-08T00:00:00Z,17925.52666667
2012-04-07T00:00:00Z,21153.82170543
2012-04-06T00:00:00Z,25429.26470588
2012-04-05T00:00:00Z,29920.96581197
2012-04-04T00:00:00Z,23483.11678832
2012-04-03T00:00:00Z,27281
2012-04-02T00:00:00Z,26457.32758621
2012-04-01T00:00:00Z,18527.54225352
2012-03-31T00:00:00Z,16175.97058824
2012-03-30T00:00:00Z,20375.17532468
2012-03-29T00:00:00Z,23847.58156028
2012-03-28T00:00:00Z,22284.72666667
2012-03-27T00:00:00Z,19537.62820513
2012-03-26T00:00:00Z,21100
2012-03-25T00:00:00Z,18064.42675159
2012-03-24T00:00:00Z,14808.64673913
2012-03-23T00:00:00Z,21414.64285714
2012-03-22T00:00:00Z,19239.46835443
2012-03-21T00:00:00Z,19624.46202532
2012-03-20T00:00:00Z,19019.8375
2012-03-19T00:00:00Z,21142.56643357
2012-03-18T00:00:00Z,16375.30625
2012-03-17T00:00:00Z,18140.82941176
2012-03-16T00:00:00Z,20211.13071895
2012-03-15T00:00:00Z,25083.29752066
2012-03-14T00:00:00Z,26125.83941606
2012-03-13T00:00:00Z,24804.0625
2012-03-12T00:00:00Z,17901.70481928
2012-03-11T00:00:00Z,19407.2238806
2012-03-10T00:00:00Z,18333.09090909
2012-03-09T00:00:00Z,18711.69047619
2012-03-08T00:00:00Z,19947.96153846
2012-03-07T00:00:00Z,19233.55844156
2012-03-06T00:00:00Z,23387.75912409
2012-03-05T00:00:00Z,24393.13793103
2012-03-04T00:00:00Z,21531.24087591
2012-03-03T00:00:00Z,20243.14159292
2012-03-02T00:00:00Z,28036.97761194
2012-03-01T00:00:00Z,22687.86754967
2012-02-29T00:00:00Z,17044.44134078
2012-02-28T00:00:00Z,19341.71875
2012-02-27T00:00:00Z,19568.37012987
2012-02-26T00:00:00Z,18015.96666667
2012-02-25T00:00:00Z,18166.11515152
2012-02-24T00:00:00Z,22268.43624161
2012-02-23T00:00:00Z,22571.12650602
2012-02-22T00:00:00Z,19583.63522013
2012-02-21T00:00:00Z,22962.34108527
2012-02-20T00:00:00Z,19114.28571429
2012-02-19T00:00:00Z,16500.19620253
2012-02-18T00:00:00Z,16335.32748538
2012-02-17T00:00:00Z,18808.04605263
2012-02-16T00:00:00Z,32552.29710145
2012-02-15T00:00:00Z,30038.8358209
2012-02-14T00:00:00Z,31891.60869565
2012-02-13T00:00:00Z,26395.70072993
2012-02-12T00:00:00Z,19618.48734177
2012-02-11T00:00:00Z,23164.47333333
2012-02-10T00:00:00Z,27532.58695652
2012-02-09T00:00:00Z,23220.68965517
2012-02-08T00:00:00Z,21141.27586207
2012-02-07T00:00:00Z,22141.68613139
2012-02-06T00:00:00Z,18749.71232877
2012-02-05T00:00:00Z,21271.93661972
2012-02-04T00:00:00Z,21104.42675159
2012-02-03T00:00:00Z,20770.41139241
2012-02-02T00:00:00Z,21700.85534591
2012-02-01T00:00:00Z,20862.95035461
2012-01-31T00:00:00Z,21926.06666667
2012-01-30T00:00:00Z,15792.49418605
2012-01-29T00:00:00Z,17987.38323353
2012-01-28T00:00:00Z,19138.64137931
2012-01-27T00:00:00Z,21382.06382979
2012-01-26T00:00:00Z,22095.33333333
2012-01-25T00:00:00Z,25041.81756757
2012-01-24T00:00:00Z,24098.34532374
2012-01-23T00:00:00Z,15229.03529412
2012-01-22T00:00:00Z,16622.92647059
2012-01-21T00:00:00Z,18315.49390244
2012-01-20T00:00:00Z,20875.13793103
2012-01-19T00:00:00Z,21241.60666667
2012-01-18T00:00:00Z,24815.5546875
2012-01-17T00:00:00Z,19576.12101911
2012-01-16T00:00:00Z,19703.88
2012-01-15T00:00:00Z,20883.56115108
2012-01-14T00:00:00Z,19971.5
2012-01-13T00:00:00Z,21760.32857143
2012-01-12T00:00:00Z,20203.4
2012-01-11T00:00:00Z,27516.2745098
2012-01-10T00:00:00Z,29670.55319149
2012-01-09T00:00:00Z,20391.26219512
2012-01-08T00:00:00Z,20421.21472393
2012-01-07T00:00:00Z,16700.7173913
2012-01-06T00:00:00Z,21752.60818713
2012-01-05T00:00:00Z,24677.2585034
2012-01-04T00:00:00Z,19350.61073826
2012-01-03T00:00:00Z,18211.79245283
2012-01-02T00:00:00Z,19120.74834437
2012-01-01T00:00:00Z,17072.94771242
2011-12-31T00:00:00Z,16242.64238411
2011-12-30T00:00:00Z,14956.6971831
2011-12-29T00:00:00Z,16804.39130435
2011-12-28T00:00:00Z,14357.63870968
2011-12-27T00:00:00Z,16132.5862069
2011-12-26T00:00:00Z,13740.98870056
2011-12-25T00:00:00Z,12890.33908046
2011-12-24T00:00:00Z,13361.64137931
2011-12-23T00:00:00Z,16640.72535211
2011-12-22T00:00:00Z,17318.93918919
2011-12-21T00:00:00Z,16324.87919463
2011-12-20T00:00:00Z,24973.19402985
2011-12-19T00:00:00Z,17311.61006289
2011-12-18T00:00:00Z,13469.56944444
2011-12-17T00:00:00Z,14532.33333333
2011-12-16T00:00:00Z,19871.04237288
2011-12-15T00:00:00Z,17242.88392857
2011-12-14T00:00:00Z,15678.41176471
2011-12-13T00:00:00Z,18647.5530303
2011-12-12T00:00:00Z,18983.52755906
2011-12-11T00:00:00Z,17566.63157895
2011-12-10T00:00:00Z,16485.64583333
2011-12-09T00:00:00Z,16082.65986395
2011-12-08T00:00:00Z,16858.40243902
2011-12-07T00:00:00Z,19470.63043478
2011-12-06T00:00:00Z,19813.32748538
2011-12-05T00:00:00Z,16507.11392405
2011-12-04T00:00:00Z,16878.77205882
2011-12-03T00:00:00Z,16359.59210526
2011-12-02T00:00:00Z,18543.02054795
2011-12-01T00:00:00Z,16286.32417582
2011-11-30T00:00:00Z,20404.75925926
2011-11-29T00:00:00Z,21789.47826087
2011-11-28T00:00:00Z,20132.2519685
2011-11-27T00:00:00Z,18073.23684211
2011-11-26T00:00:00Z,17325.575
2011-11-25T00:00:00Z,16893.54074074
2011-11-24T00:00:00Z,20124.87610619
2011-11-23T00:00:00Z,16949.02985075
2011-11-22T00:00:00Z,16851.9
2011-11-21T00:00:00Z,16562.88135593
2011-11-20T00:00:00Z,16889.6013986
2011-11-19T00:00:00Z,16749.54471545
2011-11-18T00:00:00Z,16628.42857143
2011-11-17T00:00:00Z,16184.61151079
2011-11-16T00:00:00Z,19407.25185185
2011-11-15T00:00:00Z,16387.73939394
2011-11-14T00:00:00Z,18401.75524476
2011-11-13T00:00:00Z,14773.81944444
2011-11-12T00:00:00Z,15348.29370629
2011-11-11T00:00:00Z,18932.90756303
2011-11-10T00:00:00Z,19818.65957447
2011-11-09T00:00:00Z,16959.42236025
2011-11-08T00:00:00Z,18015.93288591
2011-11-07T00:00:00Z,18046.3030303
2011-11-06T00:00:00Z,13302.9375
2011-11-05T00:00:00Z,17127.7739726
2011-11-04T00:00:00Z,18938.7414966
2011-11-03T00:00:00Z,19392.28
2011-11-02T00:00:00Z,15268.11688312
2011-11-01T00:00:00Z,15425.03333333
2011-10-31T00:00:00Z,15892.29770992
2011-10-30T00:00:00Z,18510.67567568
2011-10-29T00:00:00Z,21706.28318584
2011-10-28T00:00:00Z,21385.20952381
2011-10-27T00:00:00Z,19232.54
2011-10-26T00:00:00Z,18995.27350427
2011-10-25T00:00:00Z,16969.19379845
2011-10-24T00:00:00Z,19272.40944882
2011-10-23T00:00:00Z,21027.33333333
2011-10-22T00:00:00Z,22048.85714286
2011-10-21T00:00:00Z,16213.52066116
2011-10-20T00:00:00Z,16291.30434783
2011-10-19T00:00:00Z,16536.27819549
2011-10-18T00:00:00Z,17740.025
2011-10-17T00:00:00Z,22782.31355932
2011-10-16T00:00:00Z,18075.22689076
2011-10-15T00:00:00Z,17403.43283582
2011-10-14T00:00:00Z,18939.82014388
2011-10-13T00:00:00Z,21946.57731959
2011-10-12T00:00:00Z,21547.95
2011-10-11T00:00:00Z,29022.48387097
2011-10-10T00:00:00Z,19697.70731707
2011-10-09T00:00:00Z,18206.56692913
2011-10-08T00:00:00Z,19187.79831933
2011-10-07T00:00:00Z,17897.07971014
2011-10-06T00:00:00Z,20312.4765625
2011-10-05T00:00:00Z,16945.2
2011-10-04T00:00:00Z,22648.46428571
2011-10-03T00:00:00Z,18042.48965517
2011-10-02T00:00:00Z,17314.66942149
2011-10-01T00:00:00Z,16188.39160839
2011-09-30T00:00:00Z,19798.92622951
2011-09-29T00:00:00Z,18062.36
2011-09-28T00:00:00Z,16838.65986395
2011-09-27T00:00:00Z,19895.79699248
2011-09-26T00:00:00Z,18030.19402985
2011-09-25T00:00:00Z,19060.62043796
2011-09-24T00:00:00Z,20834.70542636
2011-09-23T00:00:00Z,20118.94736842
2011-09-22T00:00:00Z,17998.05405405
2011-09-21T00:00:00Z,25639.13013699
2011-09-20T00:00:00Z,28120.85714286
2011-09-19T00:00:00Z,24278.22834646
2011-09-18T00:00:00Z,15729.11392405
2011-09-17T00:00:00Z,17116.02985075
2011-09-16T00:00:00Z,22135.88235294
2011-09-15T00:00:00Z,18239.50641026
2011-09-14T00:00:00Z,18007.03424658
2011-09-13T00:00:00Z,19008.77464789
2011-09-12T00:00:00Z,23229.7518797
2011-09-11T00:00:00Z,23454.184
2011-09-10T00:00:00Z,21831.64661654
2011-09-09T00:00:00Z,25458.88311688
2011-09-08T00:00:00Z,21924.46511628
2011-09-07T00:00:00Z,22320.45588235
2011-09-06T00:00:00Z,23172.17218543
2011-09-05T00:00:00Z,19832.16025641
2011-09-04T00:00:00Z,40163.12686567
2011-09-03T00:00:00Z,17124.28965517
2011-09-02T00:00:00Z,18376.24358974
2011-09-01T00:00:00Z,23808.48837209
2011-08-31T00:00:00Z,19086.07741935
2011-08-30T00:00:00Z,21783.19178082
2011-08-29T00:00:00Z,24845.97826087
2011-08-28T00:00:00Z,21234.0862069
2011-08-27T00:00:00Z,24946.35245902
2011-08-26T00:00:00Z,22968.79591837
2011-08-25T00:00:00Z,23503.51851852
2011-08-24T00:00:00Z,23619.31343284
2011-08-23T00:00:00Z,20649.24516129
2011-08-22T00:00:00Z,20855.24260355
2011-08-21T00:00:00Z,20296.275
2011-08-20T00:00:00Z,20510.49342105
2011-08-19T00:00:00Z,27046.84732824
2011-08-18T00:00:00Z,21981.54861111
2011-08-17T00:00:00Z,25594.44852941
2011-08-16T00:00:00Z,27638.42857143
2011-08-15T00:00:00Z,29744.17829457
2011-08-14T00:00:00Z,26015.49242424
2011-08-13T00:00:00Z,24128.83846154
2011-08-12T00:00:00Z,22314.90839695
2011-08-11T00:00:00Z,22631.94890511
2011-08-10T00:00:00Z,23049.76315789
2011-08-09T00:00:00Z,28177.39726027
2011-08-08T00:00:00Z,27203.30147059
2011-08-07T00:00:00Z,22425.06349206
2011-08-06T00:00:00Z,26062.18852459
2011-08-05T00:00:00Z,22285.57857143
2011-08-04T00:00:00Z,27100.59689922
2011-08-03T00:00:00Z,22168.76433121
