Datetime,Average Dormancy
2022-08-18T00:00:00Z,2.48173541
2022-08-17T00:00:00Z,1.58601516
2022-08-16T00:00:00Z,1.02128188
2022-08-15T00:00:00Z,1.08861364
2022-08-14T00:00:00Z,1.58483485
2022-08-13T00:00:00Z,1.3084088
2022-08-12T00:00:00Z,2.0467197
2022-08-11T00:00:00Z,1.17050921
2022-08-10T00:00:00Z,3.40311746
2022-08-09T00:00:00Z,2.53101987
2022-08-08T00:00:00Z,0.81219789
2022-08-07T00:00:00Z,3.22664737
2022-08-06T00:00:00Z,1.50636118
2022-08-05T00:00:00Z,0.70547823
2022-08-04T00:00:00Z,2.78822803
2022-08-03T00:00:00Z,1.01415714
2022-08-02T00:00:00Z,1.54610567
2022-08-01T00:00:00Z,0.98173329
2022-07-31T00:00:00Z,3.04679538
2022-07-30T00:00:00Z,1.37167828
2022-07-29T00:00:00Z,1.34824936
2022-07-28T00:00:00Z,1.21207956
2022-07-27T00:00:00Z,1.14434497
2022-07-26T00:00:00Z,1.18240966
2022-07-25T00:00:00Z,1.80576163
2022-07-24T00:00:00Z,1.72796584
2022-07-23T00:00:00Z,1.96484425
2022-07-22T00:00:00Z,2.96660742
2022-07-21T00:00:00Z,9.42407729
2022-07-20T00:00:00Z,3.73425344
2022-07-19T00:00:00Z,12.3687792
2022-07-18T00:00:00Z,2.04466836
2022-07-17T00:00:00Z,0.95174387
2022-07-16T00:00:00Z,0.89386085
2022-07-15T00:00:00Z,3.82791326
2022-07-14T00:00:00Z,2.55007151
2022-07-13T00:00:00Z,0.51432889
2022-07-12T00:00:00Z,1.26339177
2022-07-11T00:00:00Z,4.18473716
2022-07-10T00:00:00Z,1.19212761
2022-07-09T00:00:00Z,1.83113704
2022-07-08T00:00:00Z,1.81812022
2022-07-07T00:00:00Z,1.64286251
2022-07-06T00:00:00Z,2.80496033
2022-07-05T00:00:00Z,1.21097829
2022-07-04T00:00:00Z,0.82969377
2022-07-03T00:00:00Z,2.29641489
2022-07-02T00:00:00Z,1.18586654
2022-07-01T00:00:00Z,1.59577532
2022-06-30T00:00:00Z,3.19489993
2022-06-29T00:00:00Z,3.08121537
2022-06-28T00:00:00Z,2.3028881
2022-06-27T00:00:00Z,2.37782797
2022-06-26T00:00:00Z,1.21301354
2022-06-25T00:00:00Z,9.46415816
2022-06-24T00:00:00Z,2.66706466
2022-06-23T00:00:00Z,1.60072774
2022-06-22T00:00:00Z,2.93027511
2022-06-21T00:00:00Z,2.53732665
2022-06-20T00:00:00Z,1.47190845
2022-06-19T00:00:00Z,1.1656847
2022-06-18T00:00:00Z,1.67668822
2022-06-17T00:00:00Z,6.35455503
2022-06-16T00:00:00Z,0.78253079
2022-06-15T00:00:00Z,1.3674123
2022-06-14T00:00:00Z,1.72567885
2022-06-13T00:00:00Z,3.77262955
2022-06-12T00:00:00Z,3.23460378
2022-06-11T00:00:00Z,3.59530848
2022-06-10T00:00:00Z,4.65058708
2022-06-09T00:00:00Z,4.74964027
2022-06-08T00:00:00Z,4.2563455
2022-06-07T00:00:00Z,5.42291829
2022-06-06T00:00:00Z,2.65307205
2022-06-05T00:00:00Z,1.6246234
2022-06-04T00:00:00Z,6.10664484
2022-06-03T00:00:00Z,5.40053341
2022-06-02T00:00:00Z,9.16738411
2022-06-01T00:00:00Z,3.82156573
2022-05-31T00:00:00Z,2.93366273
2022-05-30T00:00:00Z,2.69792726
2022-05-29T00:00:00Z,2.81750141
2022-05-28T00:00:00Z,1.38308056
2022-05-27T00:00:00Z,4.06271545
2022-05-26T00:00:00Z,2.48829328
2022-05-25T00:00:00Z,3.41379099
2022-05-24T00:00:00Z,2.73503169
2022-05-23T00:00:00Z,2.90233384
2022-05-22T00:00:00Z,1.59740923
2022-05-21T00:00:00Z,2.0940816
2022-05-20T00:00:00Z,3.60921878
2022-05-19T00:00:00Z,5.50463355
2022-05-18T00:00:00Z,1.88878017
2022-05-17T00:00:00Z,2.71906756
2022-05-16T00:00:00Z,1.78513501
2022-05-15T00:00:00Z,1.12364724
2022-05-14T00:00:00Z,10.51246859
2022-05-13T00:00:00Z,4.43526878
2022-05-12T00:00:00Z,1.97431204
2022-05-11T00:00:00Z,3.60814256
2022-05-10T00:00:00Z,1.41636003
2022-05-09T00:00:00Z,2.41606486
2022-05-08T00:00:00Z,1.32199589
2022-05-07T00:00:00Z,0.5992873
2022-05-06T00:00:00Z,1.15881598
2022-05-05T00:00:00Z,0.8632211
2022-05-04T00:00:00Z,1.67399863
2022-05-03T00:00:00Z,1.47731732
2022-05-02T00:00:00Z,2.35973755
2022-05-01T00:00:00Z,1.20072915
2022-04-30T00:00:00Z,1.16363548
2022-04-29T00:00:00Z,1.56254334
2022-04-28T00:00:00Z,1.06315391
2022-04-27T00:00:00Z,0.60769885
2022-04-26T00:00:00Z,0.93825672
2022-04-25T00:00:00Z,0.64085942
2022-04-24T00:00:00Z,0.45018876
2022-04-23T00:00:00Z,0.75642992
2022-04-22T00:00:00Z,1.51408616
2022-04-21T00:00:00Z,7.14037229
2022-04-20T00:00:00Z,1.4815332
2022-04-19T00:00:00Z,1.39511944
2022-04-18T00:00:00Z,0.64605276
2022-04-17T00:00:00Z,0.5176878
2022-04-16T00:00:00Z,0.58377807
2022-04-15T00:00:00Z,0.73593735
2022-04-14T00:00:00Z,6.78278684
2022-04-13T00:00:00Z,1.37940396
2022-04-12T00:00:00Z,4.24368985
2022-04-11T00:00:00Z,1.09010636
2022-04-10T00:00:00Z,0.78403029
2022-04-09T00:00:00Z,0.82371838
2022-04-08T00:00:00Z,1.15250552
2022-04-07T00:00:00Z,0.90283425
2022-04-06T00:00:00Z,1.01437013
2022-04-05T00:00:00Z,1.05348625
2022-04-04T00:00:00Z,3.38504359
2022-04-03T00:00:00Z,1.68843892
2022-04-02T00:00:00Z,0.84428895
2022-04-01T00:00:00Z,2.18849139
2022-03-31T00:00:00Z,2.14682005
2022-03-30T00:00:00Z,1.33419118
2022-03-29T00:00:00Z,8.3269467
2022-03-28T00:00:00Z,2.09819632
2022-03-27T00:00:00Z,0.90610704
2022-03-26T00:00:00Z,1.74359766
2022-03-25T00:00:00Z,13.74967625
2022-03-24T00:00:00Z,1.52736535
2022-03-23T00:00:00Z,1.70493419
2022-03-22T00:00:00Z,1.37727647
2022-03-21T00:00:00Z,1.37910265
2022-03-20T00:00:00Z,1.03490151
2022-03-19T00:00:00Z,1.46922307
2022-03-18T00:00:00Z,1.02372527
2022-03-17T00:00:00Z,5.31501608
2022-03-16T00:00:00Z,3.51017602
2022-03-15T00:00:00Z,1.68281888
2022-03-14T00:00:00Z,1.41227788
2022-03-13T00:00:00Z,1.07593514
2022-03-12T00:00:00Z,1.55555333
2022-03-11T00:00:00Z,9.67081775
2022-03-10T00:00:00Z,1.64428667
2022-03-09T00:00:00Z,1.65610922
2022-03-08T00:00:00Z,1.12651794
2022-03-07T00:00:00Z,3.93567342
2022-03-06T00:00:00Z,1.33991847
2022-03-05T00:00:00Z,1.099073
2022-03-04T00:00:00Z,2.22869398
2022-03-03T00:00:00Z,2.93914631
2022-03-02T00:00:00Z,3.05191363
2022-03-01T00:00:00Z,1.81971171
2022-02-28T00:00:00Z,12.42510871
2022-02-27T00:00:00Z,2.40698558
2022-02-26T00:00:00Z,1.38025267
2022-02-25T00:00:00Z,2.03400163
2022-02-24T00:00:00Z,1.27428795
2022-02-23T00:00:00Z,3.62801647
2022-02-22T00:00:00Z,1.04943486
2022-02-21T00:00:00Z,3.01528918
2022-02-20T00:00:00Z,1.88941009
2022-02-19T00:00:00Z,0.8285164
2022-02-18T00:00:00Z,1.2715527
2022-02-17T00:00:00Z,2.45594983
2022-02-16T00:00:00Z,1.12492091
2022-02-15T00:00:00Z,1.87745182
2022-02-14T00:00:00Z,1.09343827
2022-02-13T00:00:00Z,1.05168978
2022-02-12T00:00:00Z,1.01965048
2022-02-11T00:00:00Z,2.18571207
2022-02-10T00:00:00Z,2.23493564
2022-02-09T00:00:00Z,1.15890904
2022-02-08T00:00:00Z,0.57647217
2022-02-07T00:00:00Z,1.75503671
2022-02-06T00:00:00Z,1.59160793
2022-02-05T00:00:00Z,1.06644537
2022-02-04T00:00:00Z,0.87325072
2022-02-03T00:00:00Z,1.69920866
2022-02-02T00:00:00Z,1.17909972
2022-02-01T00:00:00Z,51.01965017
2022-01-31T00:00:00Z,1.22517059
2022-01-30T00:00:00Z,1.31541374
2022-01-29T00:00:00Z,1.94889967
2022-01-28T00:00:00Z,1.29319822
2022-01-27T00:00:00Z,2.5566289
2022-01-26T00:00:00Z,1.18768973
2022-01-25T00:00:00Z,2.19218652
2022-01-24T00:00:00Z,1.52196764
2022-01-23T00:00:00Z,1.65190379
2022-01-22T00:00:00Z,1.42924316
2022-01-21T00:00:00Z,1.97328236
2022-01-20T00:00:00Z,2.6783552
2022-01-19T00:00:00Z,2.62070263
2022-01-18T00:00:00Z,1.35352258
2022-01-17T00:00:00Z,1.76037286
2022-01-16T00:00:00Z,0.78778858
2022-01-15T00:00:00Z,0.61296834
2022-01-14T00:00:00Z,1.16991443
2022-01-13T00:00:00Z,0.94617021
2022-01-12T00:00:00Z,1.94766547
2022-01-11T00:00:00Z,0.73839364
2022-01-10T00:00:00Z,2.15111354
2022-01-09T00:00:00Z,1.36297039
2022-01-08T00:00:00Z,1.185072
2022-01-07T00:00:00Z,2.05929501
2022-01-06T00:00:00Z,3.34509205
2022-01-05T00:00:00Z,2.17104037
2022-01-04T00:00:00Z,2.29896585
2022-01-03T00:00:00Z,2.17749336
2022-01-02T00:00:00Z,0.89599499
2022-01-01T00:00:00Z,2.51379826
2021-12-31T00:00:00Z,6.03413935
2021-12-30T00:00:00Z,5.08414014
2021-12-29T00:00:00Z,2.58940266
2021-12-28T00:00:00Z,1.84752041
2021-12-27T00:00:00Z,1.81569035
2021-12-26T00:00:00Z,2.68515817
2021-12-25T00:00:00Z,2.3661586
2021-12-24T00:00:00Z,1.28689647
2021-12-23T00:00:00Z,3.31969007
2021-12-22T00:00:00Z,3.20791631
2021-12-21T00:00:00Z,2.37232627
2021-12-20T00:00:00Z,2.41370551
2021-12-19T00:00:00Z,1.35113292
2021-12-18T00:00:00Z,1.92301376
2021-12-17T00:00:00Z,2.03667538
2021-12-16T00:00:00Z,3.12695352
2021-12-15T00:00:00Z,2.07495078
2021-12-14T00:00:00Z,2.26742772
2021-12-13T00:00:00Z,3.16428857
2021-12-12T00:00:00Z,1.17205979
2021-12-11T00:00:00Z,2.64724123
2021-12-10T00:00:00Z,2.58844825
2021-12-09T00:00:00Z,4.58509644
2021-12-08T00:00:00Z,1.6971934
2021-12-07T00:00:00Z,3.99070526
2021-12-06T00:00:00Z,1.87741438
2021-12-05T00:00:00Z,2.15771323
2021-12-04T00:00:00Z,1.9603793
2021-12-03T00:00:00Z,2.38904204
2021-12-02T00:00:00Z,1.88541036
2021-12-01T00:00:00Z,3.47228628
2021-11-30T00:00:00Z,2.23502384
2021-11-29T00:00:00Z,2.31272805
2021-11-28T00:00:00Z,1.93603172
2021-11-27T00:00:00Z,1.00649755
2021-11-26T00:00:00Z,2.26595433
2021-11-25T00:00:00Z,7.97757388
2021-11-24T00:00:00Z,1.56175698
2021-11-23T00:00:00Z,2.35381281
2021-11-22T00:00:00Z,2.37874157
2021-11-21T00:00:00Z,1.40870929
2021-11-20T00:00:00Z,1.81218085
2021-11-19T00:00:00Z,1.62561092
2021-11-18T00:00:00Z,1.28834704
2021-11-17T00:00:00Z,2.78050651
2021-11-16T00:00:00Z,1.85059191
2021-11-15T00:00:00Z,2.36918295
2021-11-14T00:00:00Z,1.47516976
2021-11-13T00:00:00Z,2.36644819
2021-11-12T00:00:00Z,9.17233439
2021-11-11T00:00:00Z,2.77552847
2021-11-10T00:00:00Z,5.00861195
2021-11-09T00:00:00Z,2.48057851
2021-11-08T00:00:00Z,2.88465299
2021-11-07T00:00:00Z,0.92359206
2021-11-06T00:00:00Z,1.30032443
2021-11-05T00:00:00Z,3.93516766
2021-11-04T00:00:00Z,1.41240716
2021-11-03T00:00:00Z,5.00964638
2021-11-02T00:00:00Z,5.49892717
2021-11-01T00:00:00Z,10.07375317
2021-10-31T00:00:00Z,7.11897446
2021-10-30T00:00:00Z,1.43967743
2021-10-29T00:00:00Z,2.61369713
2021-10-28T00:00:00Z,2.50783018
2021-10-27T00:00:00Z,1.97931845
2021-10-26T00:00:00Z,2.77499291
2021-10-25T00:00:00Z,4.24921069
2021-10-24T00:00:00Z,6.13538296
2021-10-23T00:00:00Z,1.91319007
2021-10-22T00:00:00Z,4.04593552
2021-10-21T00:00:00Z,2.97580058
2021-10-20T00:00:00Z,3.04501789
2021-10-19T00:00:00Z,2.58261954
2021-10-18T00:00:00Z,3.29608401
2021-10-17T00:00:00Z,1.2753457
2021-10-16T00:00:00Z,3.5269388
2021-10-15T00:00:00Z,2.43824227
2021-10-14T00:00:00Z,2.84005011
2021-10-13T00:00:00Z,2.05710694
2021-10-12T00:00:00Z,5.3933272
2021-10-11T00:00:00Z,1.75555859
2021-10-10T00:00:00Z,4.09911207
2021-10-09T00:00:00Z,1.51519913
2021-10-08T00:00:00Z,1.61382791
2021-10-07T00:00:00Z,2.21705545
2021-10-06T00:00:00Z,2.22428428
2021-10-05T00:00:00Z,1.75481438
2021-10-04T00:00:00Z,1.89051746
2021-10-03T00:00:00Z,1.06951196
2021-10-02T00:00:00Z,1.39249302
2021-10-01T00:00:00Z,1.48092306
2021-09-30T00:00:00Z,2.35625475
2021-09-29T00:00:00Z,1.57019639
2021-09-28T00:00:00Z,1.69123782
2021-09-27T00:00:00Z,2.11749594
2021-09-26T00:00:00Z,23.22941375
2021-09-25T00:00:00Z,0.33515714
2021-09-24T00:00:00Z,1.15816069
2021-09-23T00:00:00Z,1.11865734
2021-09-22T00:00:00Z,1.42675916
2021-09-21T00:00:00Z,0.31911691
2021-09-20T00:00:00Z,1.12204094
2021-09-19T00:00:00Z,1.6454519
2021-09-18T00:00:00Z,1.24234632
2021-09-17T00:00:00Z,1.43162164
2021-09-16T00:00:00Z,2.79149571
2021-09-15T00:00:00Z,2.72992562
2021-09-14T00:00:00Z,1.10200898
2021-09-13T00:00:00Z,0.43547834
2021-09-12T00:00:00Z,0.78284872
2021-09-11T00:00:00Z,0.68880372
2021-09-10T00:00:00Z,1.12560333
2021-09-09T00:00:00Z,3.56871713
2021-09-08T00:00:00Z,1.64271418
2021-09-07T00:00:00Z,1.69446188
2021-09-06T00:00:00Z,1.53022019
2021-09-05T00:00:00Z,1.46466314
2021-09-04T00:00:00Z,1.41453746
2021-09-03T00:00:00Z,2.00453654
2021-09-02T00:00:00Z,1.37402953
2021-09-01T00:00:00Z,1.64485206
2021-08-31T00:00:00Z,2.10618256
2021-08-30T00:00:00Z,1.76682609
2021-08-29T00:00:00Z,0.865864
2021-08-28T00:00:00Z,1.12376457
2021-08-27T00:00:00Z,1.02960813
2021-08-26T00:00:00Z,2.69717697
2021-08-25T00:00:00Z,7.25757357
2021-08-24T00:00:00Z,0.50502751
2021-08-23T00:00:00Z,3.46508436
2021-08-22T00:00:00Z,2.49779601
2021-08-21T00:00:00Z,2.66783934
2021-08-20T00:00:00Z,2.10587969
2021-08-19T00:00:00Z,2.08680085
2021-08-18T00:00:00Z,3.26481586
2021-08-17T00:00:00Z,2.2439676
2021-08-16T00:00:00Z,2.03890043
2021-08-15T00:00:00Z,1.41428165
2021-08-14T00:00:00Z,8.25646216
2021-08-13T00:00:00Z,2.90575004
2021-08-12T00:00:00Z,2.37427804
2021-08-11T00:00:00Z,2.7333967
2021-08-10T00:00:00Z,2.20101407
2021-08-09T00:00:00Z,3.0147028
2021-08-08T00:00:00Z,3.49440983
2021-08-07T00:00:00Z,2.10667104
2021-08-06T00:00:00Z,3.9771202
2021-08-05T00:00:00Z,1.95850006
2021-08-04T00:00:00Z,1.48698556
2021-08-03T00:00:00Z,1.53546197
2021-08-02T00:00:00Z,1.62840521
2021-08-01T00:00:00Z,0.81448184
2021-07-31T00:00:00Z,1.844094
2021-07-30T00:00:00Z,2.96565331
2021-07-29T00:00:00Z,56.80646774
2021-07-28T00:00:00Z,8.51876254
2021-07-27T00:00:00Z,3.08784136
2021-07-26T00:00:00Z,10.01044517
2021-07-25T00:00:00Z,2.06985578
2021-07-24T00:00:00Z,1.3776286
2021-07-23T00:00:00Z,3.48739853
2021-07-22T00:00:00Z,3.33782627
2021-07-21T00:00:00Z,3.0500427
2021-07-20T00:00:00Z,5.19717612
2021-07-19T00:00:00Z,3.26061892
2021-07-18T00:00:00Z,2.77499375
2021-07-17T00:00:00Z,42.75134592
2021-07-16T00:00:00Z,3.13938245
2021-07-15T00:00:00Z,3.64418547
2021-07-14T00:00:00Z,3.54504465
2021-07-13T00:00:00Z,2.64135018
2021-07-12T00:00:00Z,7.92153788
2021-07-11T00:00:00Z,1.67986865
2021-07-10T00:00:00Z,1.20687996
2021-07-09T00:00:00Z,1.85047908
2021-07-08T00:00:00Z,1.43390546
2021-07-07T00:00:00Z,5.03858949
2021-07-06T00:00:00Z,3.11070432
2021-07-05T00:00:00Z,3.48302403
2021-07-04T00:00:00Z,2.40491053
2021-07-03T00:00:00Z,1.92260945
2021-07-02T00:00:00Z,5.83555428
2021-07-01T00:00:00Z,3.67732912
2021-06-30T00:00:00Z,3.60638576
2021-06-29T00:00:00Z,2.78637957
2021-06-28T00:00:00Z,2.97326213
2021-06-27T00:00:00Z,3.27791499
2021-06-26T00:00:00Z,1.54424808
2021-06-25T00:00:00Z,8.5734757
2021-06-24T00:00:00Z,5.16035791
2021-06-23T00:00:00Z,7.25070303
2021-06-22T00:00:00Z,3.96897962
2021-06-21T00:00:00Z,4.3405089
2021-06-20T00:00:00Z,2.56069647
2021-06-19T00:00:00Z,2.1905781
2021-06-18T00:00:00Z,3.01074921
2021-06-17T00:00:00Z,3.13378663
2021-06-16T00:00:00Z,3.09386698
2021-06-15T00:00:00Z,5.33308489
2021-06-14T00:00:00Z,4.39014622
2021-06-13T00:00:00Z,3.74339754
2021-06-12T00:00:00Z,2.37125803
2021-06-11T00:00:00Z,8.72915252
2021-06-10T00:00:00Z,7.31859535
2021-06-09T00:00:00Z,5.94511376
2021-06-08T00:00:00Z,4.63928622
2021-06-07T00:00:00Z,3.86016635
2021-06-06T00:00:00Z,2.67875542
2021-06-05T00:00:00Z,4.25507859
2021-06-04T00:00:00Z,4.81096707
2021-06-03T00:00:00Z,14.06589299
2021-06-02T00:00:00Z,7.19813314
2021-06-01T00:00:00Z,16.88264714
2021-05-31T00:00:00Z,3.26220268
2021-05-30T00:00:00Z,20.20930506
2021-05-29T00:00:00Z,1.52042049
2021-05-28T00:00:00Z,1.80070944
2021-05-27T00:00:00Z,2.37675102
2021-05-26T00:00:00Z,4.61250932
2021-05-25T00:00:00Z,4.45717016
2021-05-24T00:00:00Z,10.68058455
2021-05-23T00:00:00Z,6.24038136
2021-05-22T00:00:00Z,2.52546473
2021-05-21T00:00:00Z,6.40228295
2021-05-20T00:00:00Z,6.6174461
2021-05-19T00:00:00Z,10.04222936
2021-05-18T00:00:00Z,7.11106061
2021-05-17T00:00:00Z,3.80823065
2021-05-16T00:00:00Z,5.23522558
2021-05-15T00:00:00Z,4.09170189
2021-05-14T00:00:00Z,4.683109
2021-05-13T00:00:00Z,8.27938863
2021-05-12T00:00:00Z,12.94602133
2021-05-11T00:00:00Z,8.13295832
2021-05-10T00:00:00Z,7.7163388
2021-05-09T00:00:00Z,9.51231881
2021-05-08T00:00:00Z,5.22100004
2021-05-07T00:00:00Z,12.89366115
2021-05-06T00:00:00Z,5.74670675
2021-05-05T00:00:00Z,5.46983599
2021-05-04T00:00:00Z,5.39422957
2021-05-03T00:00:00Z,5.6412609
2021-05-02T00:00:00Z,4.75165555
2021-05-01T00:00:00Z,3.81593064
2021-04-30T00:00:00Z,8.90109734
2021-04-29T00:00:00Z,7.49721615
2021-04-28T00:00:00Z,5.43393549
2021-04-27T00:00:00Z,11.07567866
2021-04-26T00:00:00Z,6.03936852
2021-04-25T00:00:00Z,8.44034347
2021-04-24T00:00:00Z,13.77576025
2021-04-23T00:00:00Z,8.0331654
2021-04-22T00:00:00Z,5.93892064
2021-04-21T00:00:00Z,4.11668369
2021-04-20T00:00:00Z,7.70930987
2021-04-19T00:00:00Z,4.13700855
2021-04-18T00:00:00Z,19.84430733
2021-04-17T00:00:00Z,8.56731746
2021-04-16T00:00:00Z,3.89519089
2021-04-15T00:00:00Z,13.79917184
2021-04-14T00:00:00Z,18.78145588
2021-04-13T00:00:00Z,7.89268319
2021-04-12T00:00:00Z,11.1704069
2021-04-11T00:00:00Z,11.36019726
2021-04-10T00:00:00Z,6.92613847
2021-04-09T00:00:00Z,6.63304351
2021-04-08T00:00:00Z,6.44246931
2021-04-07T00:00:00Z,5.20110565
2021-04-06T00:00:00Z,18.16540015
2021-04-05T00:00:00Z,4.62316815
2021-04-04T00:00:00Z,4.83482356
2021-04-03T00:00:00Z,3.43959508
2021-04-02T00:00:00Z,15.46866366
2021-04-01T00:00:00Z,20.42429379
2021-03-31T00:00:00Z,10.92030072
2021-03-30T00:00:00Z,7.41907844
2021-03-29T00:00:00Z,4.4121918
2021-03-28T00:00:00Z,8.54377721
2021-03-27T00:00:00Z,10.25452408
2021-03-26T00:00:00Z,7.85520645
2021-03-25T00:00:00Z,14.21629781
2021-03-24T00:00:00Z,6.58355444
2021-03-23T00:00:00Z,11.84977406
2021-03-22T00:00:00Z,10.6693762
2021-03-21T00:00:00Z,6.48257252
2021-03-20T00:00:00Z,11.67133844
2021-03-19T00:00:00Z,5.38834086
2021-03-18T00:00:00Z,5.38676463
2021-03-17T00:00:00Z,9.52118109
2021-03-16T00:00:00Z,11.5484809
2021-03-15T00:00:00Z,8.32402953
2021-03-14T00:00:00Z,14.76344215
2021-03-13T00:00:00Z,8.65189335
2021-03-12T00:00:00Z,12.47416478
2021-03-11T00:00:00Z,22.81918528
2021-03-10T00:00:00Z,5.82517093
2021-03-09T00:00:00Z,4.90134324
2021-03-08T00:00:00Z,11.50363936
2021-03-07T00:00:00Z,2.23517492
2021-03-06T00:00:00Z,4.48295352
2021-03-05T00:00:00Z,9.41739553
2021-03-04T00:00:00Z,6.77032954
2021-03-03T00:00:00Z,4.21333926
2021-03-02T00:00:00Z,9.65123513
2021-03-01T00:00:00Z,4.61967238
2021-02-28T00:00:00Z,6.23921483
2021-02-27T00:00:00Z,6.1155678
2021-02-26T00:00:00Z,9.81334742
2021-02-25T00:00:00Z,7.88074874
2021-02-24T00:00:00Z,14.87336559
2021-02-23T00:00:00Z,15.522098
2021-02-22T00:00:00Z,7.54224221
2021-02-21T00:00:00Z,8.02827364
2021-02-20T00:00:00Z,9.54647773
2021-02-19T00:00:00Z,9.8777672
2021-02-18T00:00:00Z,9.42463438
2021-02-17T00:00:00Z,7.82102204
2021-02-16T00:00:00Z,6.20521744
2021-02-15T00:00:00Z,5.99841877
2021-02-14T00:00:00Z,5.47388269
2021-02-13T00:00:00Z,4.95261206
2021-02-12T00:00:00Z,7.13221949
2021-02-11T00:00:00Z,5.69524059
2021-02-10T00:00:00Z,7.70391557
2021-02-09T00:00:00Z,7.70403976
2021-02-08T00:00:00Z,8.12062783
2021-02-07T00:00:00Z,12.86264118
2021-02-06T00:00:00Z,4.65968933
2021-02-05T00:00:00Z,10.13105943
2021-02-04T00:00:00Z,7.1944852
2021-02-03T00:00:00Z,5.19597005
2021-02-02T00:00:00Z,4.25890635
2021-02-01T00:00:00Z,3.99364849
2021-01-31T00:00:00Z,9.64311313
2021-01-30T00:00:00Z,5.22745845
2021-01-29T00:00:00Z,7.25966245
2021-01-28T00:00:00Z,6.23070285
2021-01-27T00:00:00Z,19.49440945
2021-01-26T00:00:00Z,4.54786553
2021-01-25T00:00:00Z,4.40874995
2021-01-24T00:00:00Z,3.6033584
2021-01-23T00:00:00Z,3.77807354
2021-01-22T00:00:00Z,5.77259701
2021-01-21T00:00:00Z,4.72341734
2021-01-20T00:00:00Z,5.10851788
2021-01-19T00:00:00Z,6.45179873
2021-01-18T00:00:00Z,7.64045863
2021-01-17T00:00:00Z,6.75744332
2021-01-16T00:00:00Z,6.19790757
2021-01-15T00:00:00Z,10.68790619
2021-01-14T00:00:00Z,7.99268691
2021-01-13T00:00:00Z,8.68205805
2021-01-12T00:00:00Z,7.05048311
2021-01-11T00:00:00Z,10.40029105
2021-01-10T00:00:00Z,12.18420527
2021-01-09T00:00:00Z,14.66205246
2021-01-08T00:00:00Z,12.91269779
2021-01-07T00:00:00Z,14.23893884
2021-01-06T00:00:00Z,11.77878879
2021-01-05T00:00:00Z,9.94731076
2021-01-04T00:00:00Z,28.92798543
2021-01-03T00:00:00Z,16.38457886
2021-01-02T00:00:00Z,26.15849851
2021-01-01T00:00:00Z,15.01804685
2020-12-31T00:00:00Z,9.82981928
