Datetime,Net Unrealized Loss (NUL)
2022-08-20T00:00:00Z,0.40814475
2022-08-19T00:00:00Z,0.42123454
2022-08-18T00:00:00Z,0.33380686
2022-08-17T00:00:00Z,0.33060408
2022-08-16T00:00:00Z,0.31483755
2022-08-15T00:00:00Z,0.3074454
2022-08-14T00:00:00Z,0.30260013
2022-08-13T00:00:00Z,0.29970927
2022-08-12T00:00:00Z,0.30055172
2022-08-11T00:00:00Z,0.31419598
2022-08-10T00:00:00Z,0.31425564
2022-08-09T00:00:00Z,0.33790205
2022-08-08T00:00:00Z,0.31940029
2022-08-07T00:00:00Z,0.33965963
2022-08-06T00:00:00Z,0.34639509
2022-08-05T00:00:00Z,0.33617166
2022-08-04T00:00:00Z,0.35687569
2022-08-03T00:00:00Z,0.35114244
2022-08-02T00:00:00Z,0.3455189
2022-08-01T00:00:00Z,0.3360419
2022-07-31T00:00:00Z,0.33633398
2022-07-30T00:00:00Z,0.32732495
2022-07-29T00:00:00Z,0.32268884
2022-07-28T00:00:00Z,0.32216531
2022-07-27T00:00:00Z,0.34936101
2022-07-26T00:00:00Z,0.41105093
2022-07-25T00:00:00Z,0.40340769
2022-07-24T00:00:00Z,0.36254472
2022-07-23T00:00:00Z,0.36845256
2022-07-22T00:00:00Z,0.36062228
2022-07-21T00:00:00Z,0.34727745
2022-07-20T00:00:00Z,0.34859501
2022-07-19T00:00:00Z,0.34332454
2022-07-18T00:00:00Z,0.38147537
2022-07-17T00:00:00Z,0.43993557
2022-07-16T00:00:00Z,0.42372805
2022-07-15T00:00:00Z,0.43844801
2022-07-14T00:00:00Z,0.45342293
2022-07-13T00:00:00Z,0.47310813
2022-07-12T00:00:00Z,0.51406184
2022-07-11T00:00:00Z,0.48390411
2022-07-10T00:00:00Z,0.44703169
2022-07-09T00:00:00Z,0.41777665
2022-07-08T00:00:00Z,0.41371895
2022-07-07T00:00:00Z,0.41824002
2022-07-06T00:00:00Z,0.46347848
2022-07-05T00:00:00Z,0.4836458
2022-07-04T00:00:00Z,0.48188724
2022-07-03T00:00:00Z,0.52740393
2022-07-02T00:00:00Z,0.53194301
2022-07-01T00:00:00Z,0.52755314
2022-06-30T00:00:00Z,0.51383548
2022-06-29T00:00:00Z,0.49543527
2022-06-28T00:00:00Z,0.48603679
2022-06-27T00:00:00Z,0.467648
2022-06-26T00:00:00Z,0.45575424
2022-06-25T00:00:00Z,0.43627976
2022-06-24T00:00:00Z,0.44740614
2022-06-23T00:00:00Z,0.45468712
2022-06-22T00:00:00Z,0.50754095
2022-06-21T00:00:00Z,0.47654405
2022-06-20T00:00:00Z,0.48041399
2022-06-19T00:00:00Z,0.48520486
2022-06-18T00:00:00Z,0.56650877
2022-06-17T00:00:00Z,0.49394797
2022-06-16T00:00:00Z,0.50453777
2022-06-15T00:00:00Z,0.41284655
2022-06-14T00:00:00Z,0.43244899
2022-06-13T00:00:00Z,0.42973959
2022-06-12T00:00:00Z,0.28663334
2022-06-11T00:00:00Z,0.24644236
2022-06-10T00:00:00Z,0.22956457
2022-06-09T00:00:00Z,0.20750732
2022-06-08T00:00:00Z,0.20512666
2022-06-07T00:00:00Z,0.18839582
2022-06-06T00:00:00Z,0.18535499
2022-06-05T00:00:00Z,0.21510228
2022-06-04T00:00:00Z,0.2175125
2022-06-03T00:00:00Z,0.22073323
2022-06-02T00:00:00Z,0.20530921
2022-06-01T00:00:00Z,0.22134966
2022-05-31T00:00:00Z,0.18178526
2022-05-30T00:00:00Z,0.18379765
2022-05-29T00:00:00Z,0.23034283
2022-05-28T00:00:00Z,0.23930817
2022-05-27T00:00:00Z,0.25078145
2022-05-26T00:00:00Z,0.23697501
2022-05-25T00:00:00Z,0.2307617
2022-05-24T00:00:00Z,0.22860817
2022-05-23T00:00:00Z,0.24223553
2022-05-22T00:00:00Z,0.21512886
2022-05-21T00:00:00Z,0.23491602
2022-05-20T00:00:00Z,0.24065491
2022-05-19T00:00:00Z,0.21536227
2022-05-18T00:00:00Z,0.25408838
2022-05-17T00:00:00Z,0.21616067
2022-05-16T00:00:00Z,0.22915284
2022-05-15T00:00:00Z,0.19968003
2022-05-14T00:00:00Z,0.22585276
2022-05-13T00:00:00Z,0.24601045
2022-05-12T00:00:00Z,0.252281
2022-05-11T00:00:00Z,0.2570419
2022-05-10T00:00:00Z,0.21370363
2022-05-09T00:00:00Z,0.23275712
2022-05-08T00:00:00Z,0.15855179
2022-05-07T00:00:00Z,0.13524293
2022-05-06T00:00:00Z,0.12745305
2022-05-05T00:00:00Z,0.11964531
2022-05-04T00:00:00Z,0.08109925
2022-05-03T00:00:00Z,0.10407588
2022-05-02T00:00:00Z,0.09478864
2022-05-01T00:00:00Z,0.09703486
2022-04-30T00:00:00Z,0.10738611
2022-04-29T00:00:00Z,0.09482259
2022-04-28T00:00:00Z,0.08260617
2022-04-27T00:00:00Z,0.08868864
2022-04-26T00:00:00Z,0.10266241
2022-04-25T00:00:00Z,0.07608498
2022-04-24T00:00:00Z,0.08722854
2022-04-23T00:00:00Z,0.08441378
2022-04-22T00:00:00Z,0.08471008
2022-04-21T00:00:00Z,0.07742565
2022-04-20T00:00:00Z,0.06846612
2022-04-19T00:00:00Z,0.06780058
2022-04-18T00:00:00Z,0.07434435
2022-04-17T00:00:00Z,0.08554619
2022-04-16T00:00:00Z,0.07852467
2022-04-15T00:00:00Z,0.07692739
2022-04-14T00:00:00Z,0.0837411
2022-04-13T00:00:00Z,0.07213244
2022-04-12T00:00:00Z,0.0828022
2022-04-11T00:00:00Z,0.08903552
2022-04-10T00:00:00Z,0.06265363
2022-04-09T00:00:00Z,0.05980125
2022-04-08T00:00:00Z,0.06330942
2022-04-07T00:00:00Z,0.05429179
2022-04-06T00:00:00Z,0.05595602
2022-04-05T00:00:00Z,0.04096567
2022-04-04T00:00:00Z,0.0349636
2022-04-03T00:00:00Z,0.03618388
2022-04-02T00:00:00Z,0.0391501
2022-04-01T00:00:00Z,0.03706781
2022-03-31T00:00:00Z,0.04257586
2022-03-30T00:00:00Z,0.0329835
2022-03-29T00:00:00Z,0.03114926
2022-03-28T00:00:00Z,0.03346037
2022-03-27T00:00:00Z,0.0342624
2022-03-26T00:00:00Z,0.0466473
2022-03-25T00:00:00Z,0.0477139
2022-03-24T00:00:00Z,0.05042757
2022-03-23T00:00:00Z,0.05730456
2022-03-22T00:00:00Z,0.06154307
2022-03-21T00:00:00Z,0.07174469
2022-03-20T00:00:00Z,0.07018295
2022-03-19T00:00:00Z,0.06254008
2022-03-18T00:00:00Z,0.06595107
2022-03-17T00:00:00Z,0.07284535
2022-03-16T00:00:00Z,0.07237922
2022-03-15T00:00:00Z,0.08918529
2022-03-14T00:00:00Z,0.08706449
2022-03-13T00:00:00Z,0.10819721
2022-03-12T00:00:00Z,0.09496397
2022-03-11T00:00:00Z,0.09681284
2022-03-10T00:00:00Z,0.08976625
2022-03-09T00:00:00Z,0.06703823
2022-03-08T00:00:00Z,0.09886604
2022-03-07T00:00:00Z,0.1086833
2022-03-06T00:00:00Z,0.10356947
2022-03-05T00:00:00Z,0.09246598
2022-03-04T00:00:00Z,0.0953171
2022-03-03T00:00:00Z,0.06415589
2022-03-02T00:00:00Z,0.05364672
2022-03-01T00:00:00Z,0.05093847
2022-02-28T00:00:00Z,0.05947949
2022-02-27T00:00:00Z,0.11193279
2022-02-26T00:00:00Z,0.09608614
2022-02-25T00:00:00Z,0.09512232
2022-02-24T00:00:00Z,0.10551352
2022-02-23T00:00:00Z,0.11871781
2022-02-22T00:00:00Z,0.10616306
2022-02-21T00:00:00Z,0.12230711
2022-02-20T00:00:00Z,0.10415044
2022-02-19T00:00:00Z,0.08817725
2022-02-18T00:00:00Z,0.08937326
2022-02-17T00:00:00Z,0.08441906
2022-02-16T00:00:00Z,0.05510991
2022-02-15T00:00:00Z,0.05303578
2022-02-14T00:00:00Z,0.0660828
2022-02-13T00:00:00Z,0.06997099
2022-02-12T00:00:00Z,0.07044978
2022-02-11T00:00:00Z,0.0683897
2022-02-10T00:00:00Z,0.06005023
2022-02-09T00:00:00Z,0.05434454
2022-02-08T00:00:00Z,0.05591947
2022-02-07T00:00:00Z,0.05767979
2022-02-06T00:00:00Z,0.06855582
2022-02-05T00:00:00Z,0.07697991
2022-02-04T00:00:00Z,0.07525806
2022-02-03T00:00:00Z,0.12192945
2022-02-02T00:00:00Z,0.12477901
2022-02-01T00:00:00Z,0.10293584
2022-01-31T00:00:00Z,0.10754933
2022-01-30T00:00:00Z,0.1141687
2022-01-29T00:00:00Z,0.11262378
2022-01-28T00:00:00Z,0.11847048
2022-01-27T00:00:00Z,0.12646449
2022-01-26T00:00:00Z,0.13250084
2022-01-25T00:00:00Z,0.13118818
2022-01-24T00:00:00Z,0.13560715
2022-01-23T00:00:00Z,0.14031624
2022-01-22T00:00:00Z,0.16152284
2022-01-21T00:00:00Z,0.14156791
2022-01-20T00:00:00Z,0.09288589
2022-01-19T00:00:00Z,0.08267113
2022-01-18T00:00:00Z,0.07751669
2022-01-17T00:00:00Z,0.07929191
2022-01-16T00:00:00Z,0.07186916
2022-01-15T00:00:00Z,0.07162432
2022-01-14T00:00:00Z,0.0720052
2022-01-13T00:00:00Z,0.0772447
2022-01-12T00:00:00Z,0.06527373
2022-01-11T00:00:00Z,0.07587295
2022-01-10T00:00:00Z,0.08463221
2022-01-09T00:00:00Z,0.08500165
2022-01-08T00:00:00Z,0.08559574
2022-01-07T00:00:00Z,0.08938887
2022-01-06T00:00:00Z,0.07481424
2022-01-05T00:00:00Z,0.07247452
2022-01-04T00:00:00Z,0.05359442
2022-01-03T00:00:00Z,0.04912582
2022-01-02T00:00:00Z,0.04325677
2022-01-01T00:00:00Z,0.04185113
2021-12-31T00:00:00Z,0.05167349
2021-12-30T00:00:00Z,0.04512806
2021-12-29T00:00:00Z,0.05081322
2021-12-28T00:00:00Z,0.04326289
2021-12-27T00:00:00Z,0.02730512
2021-12-26T00:00:00Z,0.02664004
2021-12-25T00:00:00Z,0.02760261
2021-12-24T00:00:00Z,0.02742831
2021-12-23T00:00:00Z,0.02757508
2021-12-22T00:00:00Z,0.03753017
2021-12-21T00:00:00Z,0.03619985
2021-12-20T00:00:00Z,0.04832416
2021-12-19T00:00:00Z,0.05056168
2021-12-18T00:00:00Z,0.04930401
2021-12-17T00:00:00Z,0.05381484
2021-12-16T00:00:00Z,0.04482289
2021-12-15T00:00:00Z,0.03837851
2021-12-14T00:00:00Z,0.04182539
2021-12-13T00:00:00Z,0.05253781
2021-12-12T00:00:00Z,0.03312737
2021-12-11T00:00:00Z,0.03679158
2021-12-10T00:00:00Z,0.04976164
2021-12-09T00:00:00Z,0.04572567
2021-12-08T00:00:00Z,0.03200076
2021-12-07T00:00:00Z,0.03150832
2021-12-06T00:00:00Z,0.03235067
2021-12-05T00:00:00Z,0.03950311
2021-12-04T00:00:00Z,0.04087299
2021-12-03T00:00:00Z,0.02105736
2021-12-02T00:00:00Z,0.01074339
2021-12-01T00:00:00Z,0.00893745
2021-11-30T00:00:00Z,0.00864271
2021-11-29T00:00:00Z,0.00759898
2021-11-28T00:00:00Z,0.00921178
2021-11-27T00:00:00Z,0.0171612
2021-11-26T00:00:00Z,0.02165685
2021-11-25T00:00:00Z,0.0059485
2021-11-24T00:00:00Z,0.00974535
2021-11-23T00:00:00Z,0.00886711
2021-11-22T00:00:00Z,0.01252204
2021-11-21T00:00:00Z,0.00724757
2021-11-20T00:00:00Z,0.00531106
2021-11-19T00:00:00Z,0.0085769
2021-11-18T00:00:00Z,0.01213534
2021-11-17T00:00:00Z,0.00547102
2021-11-16T00:00:00Z,0.00494269
2021-11-15T00:00:00Z,0.0011487
2021-11-14T00:00:00Z,0.00033468
2021-11-13T00:00:00Z,0.00071037
2021-11-12T00:00:00Z,0.00093476
2021-11-11T00:00:00Z,0.00076902
2021-11-10T00:00:00Z,0.00096968
2021-11-09T00:00:00Z,0.00009809
2021-11-08T00:00:00Z,0.00000502
2021-11-07T00:00:00Z,0.00021976
2021-11-06T00:00:00Z,0.00114504
2021-11-05T00:00:00Z,0.00160344
2021-11-04T00:00:00Z,0.00127473
2021-11-03T00:00:00Z,0.00037291
2021-11-02T00:00:00Z,0.00029051
2021-11-01T00:00:00Z,0.00130322
2021-10-31T00:00:00Z,0.00102969
2021-10-30T00:00:00Z,0.00083238
2021-10-29T00:00:00Z,0.00066029
2021-10-28T00:00:00Z,0.00167545
2021-10-27T00:00:00Z,0.00390573
2021-10-26T00:00:00Z,0.00241038
2021-10-25T00:00:00Z,0.00046565
2021-10-24T00:00:00Z,0.00149623
2021-10-23T00:00:00Z,0.00123713
2021-10-22T00:00:00Z,0.0017697
2021-10-21T00:00:00Z,0.00103533
2021-10-20T00:00:00Z,0.00006012
2021-10-19T00:00:00Z,5.5e-7
2021-10-18T00:00:00Z,0.00007991
2021-10-17T00:00:00Z,0.0001284
2021-10-16T00:00:00Z,0.00026819
2021-10-15T00:00:00Z,0.00012558
2021-10-14T00:00:00Z,0.00126701
2021-10-13T00:00:00Z,0.00118351
2021-10-12T00:00:00Z,0.00234164
2021-10-11T00:00:00Z,0.00116985
2021-10-10T00:00:00Z,0.00412559
2021-10-09T00:00:00Z,0.0035227
2021-10-08T00:00:00Z,0.00527159
2021-10-07T00:00:00Z,0.00561424
2021-10-06T00:00:00Z,0.002849
2021-10-05T00:00:00Z,0.00905015
2021-10-04T00:00:00Z,0.01409935
2021-10-03T00:00:00Z,0.01739694
2021-10-02T00:00:00Z,0.01823291
2021-10-01T00:00:00Z,0.01768101
2021-09-30T00:00:00Z,0.0365633
2021-09-29T00:00:00Z,0.05036252
2021-09-28T00:00:00Z,0.05441642
2021-09-27T00:00:00Z,0.04594879
2021-09-26T00:00:00Z,0.04027858
2021-09-25T00:00:00Z,0.04348743
2021-09-24T00:00:00Z,0.04291172
2021-09-23T00:00:00Z,0.03281815
2021-09-22T00:00:00Z,0.03925394
2021-09-21T00:00:00Z,0.05733419
2021-09-20T00:00:00Z,0.0432435
2021-09-19T00:00:00Z,0.02152714
2021-09-18T00:00:00Z,0.01816331
2021-09-17T00:00:00Z,0.02135481
2021-09-16T00:00:00Z,0.0194736
2021-09-15T00:00:00Z,0.01832005
2021-09-14T00:00:00Z,0.02208881
2021-09-13T00:00:00Z,0.03200786
2021-09-12T00:00:00Z,0.02621861
2021-09-11T00:00:00Z,0.03150597
2021-09-10T00:00:00Z,0.0354973
2021-09-09T00:00:00Z,0.02554511
2021-09-08T00:00:00Z,0.02609605
2021-09-07T00:00:00Z,0.02391614
2021-09-06T00:00:00Z,0.00744897
2021-09-05T00:00:00Z,0.00924848
2021-09-04T00:00:00Z,0.01333756
2021-09-03T00:00:00Z,0.01306835
2021-09-02T00:00:00Z,0.01489349
2021-09-01T00:00:00Z,0.01632156
2021-08-31T00:00:00Z,0.02198453
2021-08-30T00:00:00Z,0.02293393
2021-08-29T00:00:00Z,0.01614899
2021-08-28T00:00:00Z,0.01624812
2021-08-27T00:00:00Z,0.01579281
2021-08-26T00:00:00Z,0.0216418
2021-08-25T00:00:00Z,0.01621631
2021-08-24T00:00:00Z,0.02008387
2021-08-23T00:00:00Z,0.01446399
2021-08-22T00:00:00Z,0.01515239
2021-08-21T00:00:00Z,0.01617726
2021-08-20T00:00:00Z,0.01517532
2021-08-19T00:00:00Z,0.02335537
2021-08-18T00:00:00Z,0.03034789
2021-08-17T00:00:00Z,0.0316325
2021-08-16T00:00:00Z,0.02586323
2021-08-15T00:00:00Z,0.02199751
2021-08-14T00:00:00Z,0.02186971
2021-08-13T00:00:00Z,0.01963095
2021-08-12T00:00:00Z,0.03229318
2021-08-11T00:00:00Z,0.02723409
2021-08-10T00:00:00Z,0.02793641
2021-08-09T00:00:00Z,0.02528748
2021-08-08T00:00:00Z,0.03498716
2021-08-07T00:00:00Z,0.03141036
2021-08-06T00:00:00Z,0.03915683
2021-08-05T00:00:00Z,0.04883984
2021-08-04T00:00:00Z,0.05467242
2021-08-03T00:00:00Z,0.06473923
2021-08-02T00:00:00Z,0.05882788
2021-08-01T00:00:00Z,0.05438206
2021-07-31T00:00:00Z,0.04511576
2021-07-30T00:00:00Z,0.04303119
2021-07-29T00:00:00Z,0.05368664
2021-07-28T00:00:00Z,0.0539815
2021-07-27T00:00:00Z,0.05846294
2021-07-26T00:00:00Z,0.07151796
2021-07-25T00:00:00Z,0.08830489
2021-07-24T00:00:00Z,0.09851084
2021-07-23T00:00:00Z,0.10582281
2021-07-22T00:00:00Z,0.12240925
2021-07-21T00:00:00Z,0.1253532
2021-07-20T00:00:00Z,0.16085246
2021-07-19T00:00:00Z,0.14514553
2021-07-18T00:00:00Z,0.13101166
2021-07-17T00:00:00Z,0.13468072
2021-07-16T00:00:00Z,0.1370075
2021-07-15T00:00:00Z,0.13290482
2021-07-14T00:00:00Z,0.11933137
2021-07-13T00:00:00Z,0.12189776
2021-07-12T00:00:00Z,0.11622458
2021-07-11T00:00:00Z,0.10342689
2021-07-10T00:00:00Z,0.11193311
2021-07-09T00:00:00Z,0.10824005
2021-07-08T00:00:00Z,0.12054823
2021-07-07T00:00:00Z,0.10897851
2021-07-06T00:00:00Z,0.10528687
2021-07-05T00:00:00Z,0.1102505
2021-07-04T00:00:00Z,0.09309113
2021-07-03T00:00:00Z,0.10052871
2021-07-02T00:00:00Z,0.11058497
2021-07-01T00:00:00Z,0.11565676
2021-06-30T00:00:00Z,0.10043528
2021-06-29T00:00:00Z,0.0911414
2021-06-28T00:00:00Z,0.1058706
2021-06-27T00:00:00Z,0.10763864
2021-06-26T00:00:00Z,0.13458705
2021-06-25T00:00:00Z,0.14390172
2021-06-24T00:00:00Z,0.11030007
2021-06-23T00:00:00Z,0.12137912
2021-06-22T00:00:00Z,0.13995682
2021-06-21T00:00:00Z,0.149287
2021-06-20T00:00:00Z,0.10164278
2021-06-19T00:00:00Z,0.10296384
2021-06-18T00:00:00Z,0.10252975
2021-06-17T00:00:00Z,0.07920547
2021-06-16T00:00:00Z,0.07759183
2021-06-15T00:00:00Z,0.0638295
2021-06-14T00:00:00Z,0.06259555
2021-06-13T00:00:00Z,0.07199316
2021-06-12T00:00:00Z,0.103892
2021-06-11T00:00:00Z,0.08644389
2021-06-10T00:00:00Z,0.09144774
2021-06-09T00:00:00Z,0.08656601
2021-06-08T00:00:00Z,0.13018175
2021-06-07T00:00:00Z,0.13152817
2021-06-06T00:00:00Z,0.1050169
2021-06-05T00:00:00Z,0.10835067
2021-06-04T00:00:00Z,0.09460075
2021-06-03T00:00:00Z,0.07476925
2021-06-02T00:00:00Z,0.08852584
2021-06-01T00:00:00Z,0.09814603
2021-05-31T00:00:00Z,0.09291231
2021-05-30T00:00:00Z,0.11062011
2021-05-29T00:00:00Z,0.12301117
2021-05-28T00:00:00Z,0.11110867
2021-05-27T00:00:00Z,0.08285598
2021-05-26T00:00:00Z,0.07807723
2021-05-25T00:00:00Z,0.08710671
2021-05-24T00:00:00Z,0.08420172
2021-05-23T00:00:00Z,0.12632578
2021-05-22T00:00:00Z,0.09571624
2021-05-21T00:00:00Z,0.10126545
2021-05-20T00:00:00Z,0.07293149
2021-05-19T00:00:00Z,0.09830423
2021-05-18T00:00:00Z,0.0626814
2021-05-17T00:00:00Z,0.05722169
2021-05-16T00:00:00Z,0.04072043
2021-05-15T00:00:00Z,0.03930514
2021-05-14T00:00:00Z,0.02312365
2021-05-13T00:00:00Z,0.02623415
2021-05-12T00:00:00Z,0.02386041
2021-05-11T00:00:00Z,0.00355372
2021-05-10T00:00:00Z,0.00500649
2021-05-09T00:00:00Z,0.00153605
2021-05-08T00:00:00Z,0.00124965
2021-05-07T00:00:00Z,0.00240138
2021-05-06T00:00:00Z,0.00388692
2021-05-05T00:00:00Z,0.00240624
2021-05-04T00:00:00Z,0.01119659
2021-05-03T00:00:00Z,0.0028091
2021-05-02T00:00:00Z,0.00358965
2021-05-01T00:00:00Z,0.00208431
2021-04-30T00:00:00Z,0.00210425
2021-04-29T00:00:00Z,0.00987078
2021-04-28T00:00:00Z,0.00697442
2021-04-27T00:00:00Z,0.00648583
2021-04-26T00:00:00Z,0.00891051
2021-04-25T00:00:00Z,0.02522475
2021-04-24T00:00:00Z,0.02149665
2021-04-23T00:00:00Z,0.01802957
2021-04-22T00:00:00Z,0.01627522
2021-04-21T00:00:00Z,0.00994775
2021-04-20T00:00:00Z,0.0045634
2021-04-19T00:00:00Z,0.00617808
2021-04-18T00:00:00Z,0.00522406
2021-04-17T00:00:00Z,0.00113518
2021-04-16T00:00:00Z,0.00046034
2021-04-15T00:00:00Z,0.00005535
2021-04-14T00:00:00Z,0.0001636
2021-04-13T00:00:00Z,0.00000217
2021-04-12T00:00:00Z,0.00012483
2021-04-11T00:00:00Z,0.00008451
2021-04-10T00:00:00Z,0.00013261
2021-04-09T00:00:00Z,0.00058003
2021-04-08T00:00:00Z,0.00068613
2021-04-07T00:00:00Z,0.00289791
2021-04-06T00:00:00Z,0.00068468
2021-04-05T00:00:00Z,0.00017615
2021-04-04T00:00:00Z,0.00055144
2021-04-03T00:00:00Z,0.00145304
2021-04-02T00:00:00Z,0.00018269
2021-04-01T00:00:00Z,0.00024108
2021-03-31T00:00:00Z,0.00025238
2021-03-30T00:00:00Z,0.00020172
2021-03-29T00:00:00Z,0.00040667
2021-03-28T00:00:00Z,0.00147432
2021-03-27T00:00:00Z,0.00142343
2021-03-26T00:00:00Z,0.002324
2021-03-25T00:00:00Z,0.00810427
2021-03-24T00:00:00Z,0.00661565
2021-03-23T00:00:00Z,0.00302077
2021-03-22T00:00:00Z,0.00322613
2021-03-21T00:00:00Z,0.00067618
2021-03-20T00:00:00Z,0.00046595
2021-03-19T00:00:00Z,0.00040255
2021-03-18T00:00:00Z,0.00043795
2021-03-17T00:00:00Z,0.0002277
2021-03-16T00:00:00Z,0.00092215
2021-03-15T00:00:00Z,0.00149325
2021-03-14T00:00:00Z,0.00020954
2021-03-13T00:00:00Z,0.00000152
2021-03-12T00:00:00Z,0.0000388
2021-03-11T00:00:00Z,0.00000236
2021-03-10T00:00:00Z,0.00017048
2021-03-09T00:00:00Z,0.00038565
2021-03-08T00:00:00Z,0.00117279
2021-03-07T00:00:00Z,0.00175812
2021-03-06T00:00:00Z,0.00390776
2021-03-05T00:00:00Z,0.00390085
2021-03-04T00:00:00Z,0.00470604
2021-03-03T00:00:00Z,0.00249041
2021-03-02T00:00:00Z,0.00461478
2021-03-01T00:00:00Z,0.00324166
2021-02-28T00:00:00Z,0.01136031
2021-02-27T00:00:00Z,0.00855162
2021-02-26T00:00:00Z,0.00968372
2021-02-25T00:00:00Z,0.0080936
2021-02-24T00:00:00Z,0.00418914
2021-02-23T00:00:00Z,0.00546821
2021-02-22T00:00:00Z,0.00149083
2021-02-21T00:00:00Z,0.00003239
2021-02-20T00:00:00Z,0.0000698
2021-02-19T00:00:00Z,0.00000396
2021-02-18T00:00:00Z,0.00012314
2021-02-17T00:00:00Z,0.00000356
2021-02-16T00:00:00Z,0.00001602
2021-02-15T00:00:00Z,0.00012738
2021-02-14T00:00:00Z,0.00000634
2021-02-13T00:00:00Z,0.00024089
2021-02-12T00:00:00Z,0.00006642
2021-02-11T00:00:00Z,8.4e-7
2021-02-10T00:00:00Z,0.00077936
2021-02-09T00:00:00Z,0.00012766
2021-02-08T00:00:00Z,0
2021-02-07T00:00:00Z,0.00088343
2021-02-06T00:00:00Z,0.00065598
2021-02-05T00:00:00Z,0.00141903
2021-02-04T00:00:00Z,0.00243941
2021-02-03T00:00:00Z,0.00167772
2021-02-02T00:00:00Z,0.00431118
2021-02-01T00:00:00Z,0.00874788
2021-01-31T00:00:00Z,0.01031174
2021-01-30T00:00:00Z,0.00685106
2021-01-29T00:00:00Z,0.00709907
2021-01-28T00:00:00Z,0.00891165
2021-01-27T00:00:00Z,0.02059614
2021-01-26T00:00:00Z,0.01192737
2021-01-25T00:00:00Z,0.01275941
2021-01-24T00:00:00Z,0.01310327
2021-01-23T00:00:00Z,0.01420772
2021-01-22T00:00:00Z,0.01124915
2021-01-21T00:00:00Z,0.01877589
2021-01-20T00:00:00Z,0.00505077
2021-01-19T00:00:00Z,0.00389321
2021-01-18T00:00:00Z,0.00321618
2021-01-17T00:00:00Z,0.0049769
2021-01-16T00:00:00Z,0.00406379
2021-01-15T00:00:00Z,0.00385867
2021-01-14T00:00:00Z,0.00070295
2021-01-13T00:00:00Z,0.00234829
2021-01-12T00:00:00Z,0.00759531
2021-01-11T00:00:00Z,0.0050671
2021-01-10T00:00:00Z,0.00163699
2021-01-09T00:00:00Z,0.00018588
2021-01-08T00:00:00Z,0.00010018
2021-01-07T00:00:00Z,0.00008106
2021-01-06T00:00:00Z,1.4e-7
2021-01-05T00:00:00Z,0.0000227
2021-01-04T00:00:00Z,0.00076484
2021-01-03T00:00:00Z,0.00012686
2021-01-02T00:00:00Z,0.00008443
2021-01-01T00:00:00Z,0.00000995
2020-12-31T00:00:00Z,0.00001305
