Datetime,0 ~ 0.01 BTC (%),0.01 ~ 0.1 BTC (%),0.1 ~ 1 BTC (%),1 ~ 10 BTC (%),10 ~ 100 BTC (%),100 ~ 1K BTC (%),1K ~ 10K BTC (%),10K BTC ~ (%)
2022-04-15T00:00:00Z,0.0287248,0.11232493,0.39897109,1.42514023,3.997238,16.67098803,15.65403875,61.71257418
2022-04-14T00:00:00Z,0.02144893,0.08358219,0.33577285,1.30392569,4.61757091,14.40901997,18.13409803,61.09458144
2022-04-13T00:00:00Z,0.02474222,0.0940675,0.36501584,1.43145544,4.92784288,13.33961308,18.87337565,60.94388739
2022-04-12T00:00:00Z,0.02617608,0.09482649,0.38798777,1.60216273,4.0683392,15.03025086,15.68960069,63.10065619
2022-04-11T00:00:00Z,0.02236246,0.08484407,0.33369779,1.35335578,3.65031687,12.79645763,11.45598315,70.30298226
2022-04-10T00:00:00Z,0.02841312,0.10023792,0.37595494,1.51077976,4.55775717,10.1811906,4.35265881,78.89300768
2022-04-09T00:00:00Z,0.03225895,0.11367552,0.43194784,1.76677008,5.94399577,10.90440909,1.96212676,78.84481598
2022-04-08T00:00:00Z,0.02352095,0.08941911,0.34633657,1.5032619,4.53093494,13.68510682,9.75898232,70.06243739
2022-04-07T00:00:00Z,0.02263863,0.08473071,0.33892615,1.41100705,4.40058519,11.97049078,8.13824411,73.63337739
2022-04-06T00:00:00Z,0.01912322,0.07247971,0.29395758,1.21385049,3.77139482,11.87060892,6.1372147,76.62137057
2022-04-05T00:00:00Z,0.0154754,0.06177434,0.24954546,0.87882685,2.71293711,7.78780552,1.49966069,86.79397463
2022-04-04T00:00:00Z,0.03574582,0.13446531,0.53609199,2.03674554,6.94934755,11.61369465,5.191814,73.50209514
2022-04-03T00:00:00Z,0.03421875,0.12564799,0.45055697,1.77022215,6.86467722,12.29777938,3.91078838,74.54610916
2022-04-02T00:00:00Z,0.03210867,0.10809463,0.3773017,1.41396484,4.84287785,12.89962388,2.92757876,77.39844967
2022-04-01T00:00:00Z,0.04127693,0.14980052,0.59512174,2.26824764,7.24649296,19.8927727,10.47389185,59.33239565
2022-03-31T00:00:00Z,0.03191442,0.12782708,0.49587918,2.04970184,6.23596747,15.2271505,6.5829845,69.248575
2022-03-30T00:00:00Z,0.03303595,0.12531791,0.5086718,1.94963705,6.40722219,16.18697712,6.46599102,68.32314696
2022-03-29T00:00:00Z,0.02781594,0.11137066,0.44937175,1.76249794,5.95485586,12.26911521,7.21811469,72.20685795
2022-03-28T00:00:00Z,0.03002068,0.11050953,0.44822855,1.75134615,6.45247614,17.31564019,6.64527877,67.2465
2022-03-27T00:00:00Z,0.03212237,0.107093,0.41002047,1.67491449,4.90778687,15.43095786,2.94180888,74.49529605
2022-03-26T00:00:00Z,0.03405498,0.11408183,0.42944487,1.69547649,5.0700342,16.83805699,1.58996254,74.2288881
2022-03-25T00:00:00Z,0.03404239,0.12419031,0.47701027,1.88938751,4.82804481,23.32777438,7.50896716,61.81058319
2022-03-24T00:00:00Z,0.03511732,0.14614925,0.54616037,2.10545896,5.5249022,26.14742271,8.28240965,57.21237954
2022-03-23T00:00:00Z,0.03955263,0.1467281,0.54271026,2.3277046,6.95271293,21.26977319,4.21932141,64.50149689
2022-03-22T00:00:00Z,0.03212508,0.13699007,0.52903173,2.13703115,6.99191065,20.23624777,5.09880225,64.83786129
2022-03-21T00:00:00Z,0.02644558,0.10542816,0.4021173,1.57740155,5.47194184,17.37133346,4.17009552,70.87523659
2022-03-20T00:00:00Z,0.03817,0.13481706,0.51899079,2.15023114,6.95950398,17.86689188,1.26196529,71.06942986
2022-03-19T00:00:00Z,0.03237662,0.11595258,0.42065393,1.86073653,4.33341525,13.83710886,3.62932786,75.77042837
2022-03-18T00:00:00Z,0.04064293,0.13702637,0.53473834,2.36483746,6.22563707,17.15605684,12.19324442,61.34781657
2022-03-17T00:00:00Z,0.03420587,0.13205027,0.49726894,1.9212608,5.36903878,13.76505166,8.65850419,69.62261949
2022-03-16T00:00:00Z,0.03225501,0.12644607,0.4803971,1.99318427,5.2079436,12.79110016,12.04823814,67.32043564
2022-03-15T00:00:00Z,0.03450394,0.13969446,0.54191468,2.1330619,5.18407469,14.36473709,9.91967304,67.68234019
2022-03-14T00:00:00Z,0.02917879,0.11189494,0.42849224,1.73804787,4.46795797,10.15961743,14.19090682,68.87390394
2022-03-13T00:00:00Z,0.02900422,0.10037495,0.37077971,1.60153596,4.2032049,6.20653679,9.69648537,77.7920781
2022-03-12T00:00:00Z,0.03184896,0.11167456,0.4047011,1.76898854,4.38599077,6.4751235,11.64276884,75.17890373
2022-03-11T00:00:00Z,0.0284741,0.1122601,0.4258583,1.96829807,5.9346887,11.89001726,7.6217096,72.01869387
2022-03-10T00:00:00Z,0.02688189,0.09896176,0.38413759,1.68758617,4.51106903,10.58885444,4.45169302,78.25081609
2022-03-09T00:00:00Z,0.01620183,0.07024966,0.25900611,1.17309517,3.52724675,8.42377126,5.47288381,81.05754541
2022-03-08T00:00:00Z,0.0147913,0.05407381,0.2041639,0.88307266,2.5843155,5.31418182,1.23046729,89.71493372
2022-03-07T00:00:00Z,0.03468139,0.13253388,0.50507618,2.25526927,8.210076,14.06604507,3.17133709,71.62498112
2022-03-06T00:00:00Z,0.04118638,0.12451023,0.49564905,2.07902549,6.96027501,11.44235678,0.57579277,78.28120429
2022-03-05T00:00:00Z,0.04056638,0.14407042,0.55126463,2.36935466,7.02371099,18.76565051,4.43479726,66.67058514
2022-03-04T00:00:00Z,0.03736264,0.13843037,0.52294321,2.20896852,5.83250626,18.15596323,7.17132099,65.93250479
2022-03-03T00:00:00Z,0.03395673,0.1309944,0.48382777,2.0750862,5.61923507,12.09410773,5.53960449,74.02318761
2022-03-02T00:00:00Z,0.04039775,0.16156897,0.56025923,2.33044277,5.88224166,17.36045535,5.25286807,68.41176621
2022-03-01T00:00:00Z,0.02828994,0.10886608,0.4182724,1.80902074,5.07164698,14.63726439,9.69783539,68.22880407
2022-02-28T00:00:00Z,0.03240869,0.12434556,0.45874329,1.99879211,5.65216926,16.12951904,11.42039795,64.1836241
2022-02-27T00:00:00Z,0.03458932,0.1177748,0.4600554,2.21920984,6.45561301,12.82771597,2.78858766,75.09645401
2022-02-26T00:00:00Z,0.03413948,0.12828397,0.43893853,2.01434739,5.22316929,11.24253921,1.18463892,79.73394321
2022-02-25T00:00:00Z,0.02959385,0.1164726,0.4401764,1.85940597,5.94701414,14.5018623,6.40225901,70.70321572
2022-02-24T00:00:00Z,0.02876996,0.12460011,0.49406207,2.19721013,6.774313,16.13593858,9.8457063,64.39939985
2022-02-23T00:00:00Z,0.03031308,0.13923608,0.53664834,2.14670437,5.38338315,13.81982444,2.55969444,75.38419609
2022-02-22T00:00:00Z,0.02485647,0.10101567,0.40716561,1.74289363,4.23200618,13.49004521,4.35521905,75.64679818
2022-02-21T00:00:00Z,0.02342293,0.08700827,0.34080477,1.51601119,4.28989537,13.33835793,6.65974934,73.7447502
2022-02-20T00:00:00Z,0.02768031,0.0967397,0.38199354,1.81727017,4.72113136,12.79643098,3.01751899,77.14123494
2022-02-19T00:00:00Z,0.03297406,0.12016169,0.42924736,2.02066926,4.9568702,12.94605318,5.44178302,74.05224122
2022-02-18T00:00:00Z,0.03198563,0.12025178,0.4878695,2.19101171,5.48011536,12.25856802,8.76881248,70.66138552
2022-02-17T00:00:00Z,0.03376107,0.13034585,0.51252976,2.13814491,5.689936,10.88808099,11.13899935,69.46820209
2022-02-16T00:00:00Z,0.0305152,0.12073026,0.47697663,2.02260888,4.92877098,9.1721239,8.81105616,74.437218
2022-02-15T00:00:00Z,0.04027889,0.15388783,0.56248377,2.36835097,6.07830112,8.75767442,7.94470416,74.09431885
2022-02-14T00:00:00Z,0.02995414,0.1173264,0.44478477,1.97402935,4.67584334,8.05768624,9.59036946,75.1100063
2022-02-13T00:00:00Z,0.03226525,0.10478188,0.41169094,1.72693594,4.14963312,3.84393532,4.57326644,85.15749111
2022-02-12T00:00:00Z,0.05783531,0.13006148,0.46424459,2.09314369,5.19054774,4.06823237,4.13857268,83.85736214
2022-02-11T00:00:00Z,0.03970587,0.13571586,0.46786474,1.97975978,6.64510797,8.92021226,7.90697758,73.90465595
2022-02-10T00:00:00Z,0.02977588,0.09474295,0.36637037,1.67721332,4.99466016,8.761713,8.27575177,75.79977255
2022-02-09T00:00:00Z,0.0272905,0.09324799,0.34687541,1.40532992,5.17918294,6.10938558,4.4408998,82.39778786
2022-02-08T00:00:00Z,0.01220309,0.04929189,0.17222486,0.73122406,2.6041682,3.82545531,2.9443153,89.66111727
2022-02-07T00:00:00Z,0.0252238,0.10272138,0.40068485,1.85695498,5.86019122,13.37717444,13.38044685,64.99660247
2022-02-06T00:00:00Z,0.04222597,0.13350303,0.45675229,1.96608472,5.48321786,7.66217403,6.57984165,77.67620044
2022-02-05T00:00:00Z,0.03500062,0.13152395,0.48464502,2.0066667,5.96198023,12.37207725,7.80075251,71.20735372
2022-02-04T00:00:00Z,0.02690407,0.10478828,0.39978165,1.70897258,4.48202508,11.36509958,21.19365436,60.71877441
2022-02-03T00:00:00Z,0.03551824,0.1434134,0.52159345,2.35541803,6.09265581,12.64622273,7.36766645,70.8375119
2022-02-02T00:00:00Z,0.04240681,0.16641698,0.58758673,2.63110106,6.64947627,13.74230383,4.79941095,71.38129737
2022-02-01T00:00:00Z,0.04163995,0.14949513,0.52395205,2.20444704,7.52734642,14.95683123,10.72678241,63.86950578
2022-01-31T00:00:00Z,0.04977568,0.14119177,0.48890282,2.11247969,6.39202829,11.93533511,8.18398186,70.69630477
2022-01-30T00:00:00Z,0.03579861,0.15387101,0.4630128,1.9430118,5.87808975,11.52360883,4.82690484,75.17570236
2022-01-29T00:00:00Z,0.02917452,0.1510542,0.49212821,1.9519319,4.86865646,12.66604521,10.49914035,69.34186914
2022-01-28T00:00:00Z,0.03179817,0.13294895,0.46409449,2.02629584,5.43284829,13.817801,16.88519746,61.2090158
2022-01-27T00:00:00Z,0.03130666,0.12646574,0.47867558,2.0563791,6.28908629,16.31815807,20.3957088,54.30421977
2022-01-26T00:00:00Z,0.02844178,0.1200167,0.48918959,2.22253581,6.46691359,15.6369061,17.4905147,57.54548174
2022-01-25T00:00:00Z,0.02066624,0.09005247,0.37192881,1.5429658,4.16250209,12.89356611,13.75209049,67.16622798
2022-01-24T00:00:00Z,0.02089513,0.08426393,0.35558785,1.47003121,4.62304754,10.93099484,15.34637709,67.16880241
2022-01-23T00:00:00Z,0.01689114,0.06371101,0.2636902,1.16463037,3.09632145,7.67229085,8.34506709,79.3773979
2022-01-22T00:00:00Z,0.02139219,0.08244077,0.35803706,1.56839785,4.00594055,13.15293159,12.90868119,67.9021788
2022-01-21T00:00:00Z,0.026556,0.10717124,0.44471001,2.09939225,5.28118884,18.4973199,25.89722625,47.64643552
2022-01-20T00:00:00Z,0.03646523,0.14686889,0.56476356,2.44069469,6.5564597,7.21693262,16.06557959,66.97223572
2022-01-19T00:00:00Z,0.03444048,0.12960082,0.49325609,2.27404583,6.9446815,7.5329799,18.72066713,63.87032825
2022-01-18T00:00:00Z,0.02765128,0.11178627,0.44676519,1.9016819,5.44043548,6.88918897,18.5928677,66.58962321
2022-01-17T00:00:00Z,0.03743466,0.12774265,0.49624343,2.11280712,6.39806762,8.7148777,17.77258779,64.34023905
2022-01-16T00:00:00Z,0.02673585,0.09495851,0.37378065,1.81360087,4.24676517,5.14051758,4.31968104,83.98396033
2022-01-15T00:00:00Z,0.02708196,0.09533102,0.37294561,1.79459424,3.98250387,5.25462798,4.61965653,83.85325879
2022-01-14T00:00:00Z,0.03504186,0.12733327,0.49935324,2.29626109,5.78909597,11.07327449,5.5897231,74.58991698
2022-01-13T00:00:00Z,0.02918322,0.1201036,0.46347862,2.09019104,4.68196261,12.36533859,5.85295385,74.39678847
2022-01-12T00:00:00Z,0.02911104,0.1106347,0.42322671,1.85141116,4.44586702,12.03803446,7.13205809,73.96965683
2022-01-11T00:00:00Z,0.01787683,0.07287887,0.28132625,1.20136415,3.46943467,6.87993182,2.743503,85.3336844
2022-01-10T00:00:00Z,0.04091581,0.14967444,0.57940072,2.94413527,6.60983633,17.2164872,2.82436644,69.63518379
2022-01-09T00:00:00Z,0.0352158,0.13023595,0.53560205,2.79300743,6.03434486,15.77501884,0.13202199,74.56455308
2022-01-08T00:00:00Z,0.03720807,0.14326695,0.54355216,2.6826802,5.84994032,20.89768542,1.31515424,68.53051264
2022-01-07T00:00:00Z,0.0368184,0.14063999,0.58368343,2.47126435,6.84704126,28.95683726,4.53337592,56.43033939
2022-01-06T00:00:00Z,0.03349175,0.13823836,0.55560601,2.55187428,7.33450471,21.4582966,6.07290634,61.85508194
2022-01-05T00:00:00Z,0.03300471,0.12181349,0.52968695,1.9675404,7.46924078,11.58696948,3.40401905,74.88772514
2022-01-04T00:00:00Z,0.04046193,0.1556509,0.59540744,2.68798631,7.36474211,17.93654469,2.57755938,68.64164725
2022-01-03T00:00:00Z,0.03542471,0.12550369,0.49871703,2.16695596,5.1618573,26.74830479,2.50809622,62.75514029
2022-01-02T00:00:00Z,0.0399629,0.14183333,0.58844375,2.54732606,6.13058177,24.81384416,0.19010024,65.54790779
2022-01-01T00:00:00Z,0.03837992,0.13406428,0.5598114,2.56743933,7.28331438,15.86800366,0.45103271,73.09795433
2021-12-31T00:00:00Z,0.04802113,0.1700387,0.59368306,2.55009497,8.20803069,19.81778085,5.69072406,62.92162654
2021-12-30T00:00:00Z,0.04038321,0.1366249,0.57812397,2.5224918,8.37553102,24.30865935,7.48308565,56.5551001
2021-12-29T00:00:00Z,0.04268264,0.14210297,0.57733411,2.48044489,7.68570024,17.68772478,6.27943083,65.10457955
2021-12-28T00:00:00Z,0.0451727,0.14821544,0.56385895,2.45937032,8.3167039,21.23984273,4.22123364,63.00560232
2021-12-27T00:00:00Z,0.0416189,0.14828469,0.56489363,2.39838872,7.76750519,24.66561823,5.96702041,58.44667024
2021-12-26T00:00:00Z,0.03847106,0.12532852,0.50591043,2.24006416,6.24590874,18.67894497,2.08366047,70.08171164
2021-12-25T00:00:00Z,0.06440793,0.21900365,0.6626658,2.79729291,7.27494334,19.86277715,9.90011766,59.21879157
2021-12-24T00:00:00Z,0.05687717,0.18200175,0.68218032,2.63391767,9.44546265,24.03211298,3.81951224,59.14793522
2021-12-23T00:00:00Z,0.03940439,0.15677761,0.61761443,2.47831879,7.71982915,22.80977428,3.64016251,62.53811885
2021-12-22T00:00:00Z,0.03904554,0.15479679,0.63147977,2.56330894,7.57988168,26.33747159,2.56047083,60.13354486
2021-12-21T00:00:00Z,0.04783595,0.20625509,0.75281625,3.33483619,8.64935304,19.47173322,5.63671349,61.90045677
2021-12-20T00:00:00Z,0.04343773,0.16533898,0.6183646,2.79670391,8.48748696,12.01311532,4.05136703,71.82418547
2021-12-19T00:00:00Z,0.03425517,0.13306524,0.5382038,2.14580211,7.90894428,10.03208189,0.61704811,78.5905994
2021-12-18T00:00:00Z,0.04046927,0.17977578,0.61202264,2.39569863,6.84961194,11.91518223,8.24397539,69.76326413
2021-12-17T00:00:00Z,0.05366213,0.21170436,0.72049091,2.79306821,7.69663116,22.85667477,5.88219112,59.78557734
2021-12-16T00:00:00Z,0.03045808,0.1233096,0.51661823,2.42109344,6.72493038,16.07364424,4.42241044,69.68753558
2021-12-15T00:00:00Z,0.03662829,0.12583605,0.4983154,1.99454896,6.87537594,13.64089393,2.99944209,73.82895934
2021-12-14T00:00:00Z,0.01335186,0.0539259,0.22910065,0.96246976,2.68161951,6.2755338,1.40861346,88.37538506
2021-12-13T00:00:00Z,0.03971844,0.16122662,0.65527527,3.23219761,9.85658683,13.92460999,5.38651001,66.74387523
2021-12-12T00:00:00Z,0.03624778,0.13240414,0.6193031,2.51405961,8.7994782,11.12691793,1.09835217,75.67323707
2021-12-11T00:00:00Z,0.03605614,0.13232519,0.57231388,2.56177183,6.34487716,15.72435662,3.92758239,70.7007168
2021-12-10T00:00:00Z,0.03744879,0.15219362,0.66960518,3.05044459,8.67357973,16.459222,10.87080306,60.08670302
2021-12-09T00:00:00Z,0.06160787,0.23370878,0.78203031,3.27312991,10.00304721,13.97300222,9.30094435,62.37252935
2021-12-08T00:00:00Z,0.02831417,0.11341015,0.49712194,2.01827578,6.95374392,12.01760046,29.99618315,48.37535042
2021-12-07T00:00:00Z,0.02498809,0.09266924,0.37606775,1.66934009,5.8286857,14.74123418,38.52334975,38.74366521
2021-12-06T00:00:00Z,0.02561528,0.09852633,0.40287866,1.74619836,5.97968099,17.47858591,27.83925024,46.42926423
2021-12-05T00:00:00Z,0.05070186,0.11018109,0.50542086,2.55853797,7.91007829,22.91977529,6.1331218,59.81218284
2021-12-04T00:00:00Z,0.03225022,0.09934435,0.46887338,2.2530312,6.86367423,22.87533939,12.88876207,54.51872516
2021-12-03T00:00:00Z,0.03836235,0.14065774,0.60472109,2.76093386,8.66605932,15.82400165,5.4762168,66.48904719
2021-12-02T00:00:00Z,0.04968022,0.19619518,0.67959955,2.6170049,6.40087099,14.99279146,7.50285298,67.56100472
2021-12-01T00:00:00Z,0.04618952,0.16849385,0.62763261,2.77126903,8.07162121,17.78236821,10.9026902,59.62973538
2021-11-30T00:00:00Z,0.0284396,0.1147858,0.45245638,2.08062102,6.46527822,19.95381608,13.38936493,57.51523797
2021-11-29T00:00:00Z,0.03043276,0.12137396,0.5005874,2.21883553,6.32446452,22.01137252,8.80555298,59.98738032
2021-11-28T00:00:00Z,0.02995392,0.09679658,0.43335057,2.10674115,5.33543876,19.53138869,1.7851549,70.68117543
2021-11-27T00:00:00Z,0.03214441,0.11936756,0.49314506,2.41780167,6.35551999,26.93913623,7.15194155,56.49094353
2021-11-26T00:00:00Z,0.02566135,0.09611,0.40124465,1.93032191,5.77754555,18.29993082,24.28937445,49.17981128
2021-11-25T00:00:00Z,0.0231457,0.09072098,0.33692565,1.7231297,4.2843308,19.10217233,20.22698831,54.21258653
2021-11-24T00:00:00Z,0.02963184,0.09794918,0.40541289,1.86591818,5.10037242,18.65483166,22.09610356,51.74978027
2021-11-23T00:00:00Z,0.02610146,0.10330252,0.41792993,2.12903998,5.75635539,16.02644017,22.92206062,52.61876992
2021-11-22T00:00:00Z,0.02886049,0.10919717,0.43273776,2.08065189,7.69405333,12.92018737,23.7516251,52.98268689
2021-11-21T00:00:00Z,0.0320427,0.09566163,0.39460836,1.92553192,5.95474378,7.06145539,18.41245095,66.12350528
2021-11-20T00:00:00Z,0.03346132,0.10957545,0.43719918,2.13172045,7.72853477,10.24343676,22.1534733,57.16259876
2021-11-19T00:00:00Z,0.02870512,0.10554034,0.43824236,1.97529653,8.63001199,11.56403939,17.22965417,60.0285101
2021-11-18T00:00:00Z,0.02486087,0.0926059,0.3880961,1.76676108,5.43443407,13.09088519,15.50361376,63.69874304
2021-11-17T00:00:00Z,0.02541716,0.07754057,0.3132594,1.48573829,4.18875017,13.74580825,18.35671133,61.80677483
2021-11-16T00:00:00Z,0.01208707,0.04550383,0.18298343,0.77883545,2.40355964,7.5512485,10.16082273,78.86495935
2021-11-15T00:00:00Z,0.03534621,0.1129648,0.43745228,1.92087022,6.36110135,12.51469359,25.15308707,53.46448449
2021-11-14T00:00:00Z,0.03226837,0.10802493,0.44155729,2.20260481,6.40618634,9.04534898,20.44848442,61.31552486
2021-11-13T00:00:00Z,0.03280386,0.10810085,0.4278076,2.12030723,6.36544067,7.57899756,20.43148483,62.93505741
2021-11-12T00:00:00Z,0.03377376,0.11489732,0.46730067,2.13623946,7.49441691,12.01854138,23.62261169,54.11221881
2021-11-11T00:00:00Z,0.03763853,0.13027099,0.51343653,2.34660683,7.95073854,10.97413471,21.86966151,56.17751235
2021-11-10T00:00:00Z,0.03157518,0.12355603,0.46699932,2.13346539,7.04905916,10.47952628,27.29795266,52.41786599
2021-11-09T00:00:00Z,0.03559651,0.13077837,0.49196782,2.07995751,6.08511233,14.05286359,32.227632,44.89609187
2021-11-08T00:00:00Z,0.02260634,0.09272336,0.3487622,1.50765742,5.4135044,14.9851618,33.73086943,43.89871505
2021-11-07T00:00:00Z,0.0328957,0.10481136,0.41721456,1.79471376,6.30402169,10.17807325,26.05100585,55.11726382
2021-11-06T00:00:00Z,0.02438786,0.08635222,0.34013876,1.57368308,6.02286098,8.74200242,18.24405613,64.96651855
2021-11-05T00:00:00Z,0.03478728,0.1210801,0.48469746,2.02954612,7.29362981,14.40895242,25.92544786,49.70185895
2021-11-04T00:00:00Z,0.03430735,0.12399054,0.46893364,2.10505857,6.68505532,24.12059124,15.41208532,51.04997803
2021-11-03T00:00:00Z,0.0413127,0.15419739,0.59542872,2.54290036,8.10452947,14.52294216,5.3131533,68.72553589
2021-11-02T00:00:00Z,0.04039863,0.15396876,0.63285394,2.47622488,8.80391829,11.38455262,5.44632478,71.0617581
2021-11-01T00:00:00Z,0.04419032,0.16095279,0.64874978,3.02347715,9.78902389,13.10396264,3.14037364,70.08926978
2021-10-31T00:00:00Z,0.04507546,0.13763802,0.57861025,2.68116578,7.62758604,8.96693015,1.859086,78.1039083
2021-10-30T00:00:00Z,0.03807704,0.12596948,0.51485716,2.24010734,6.933725,8.62396967,0.55449182,80.96880248
2021-10-29T00:00:00Z,0.04667323,0.17395343,0.6712941,2.86138035,9.6461243,14.46190355,6.22823922,65.91043183
2021-10-28T00:00:00Z,0.04952163,0.18323257,0.68416021,3.21679453,8.84625072,16.78635932,2.97493016,67.25875085
2021-10-27T00:00:00Z,0.04450793,0.18200109,0.72960925,3.11734263,9.7739038,17.53713092,1.72446505,66.89103932
2021-10-26T00:00:00Z,0.03925387,0.14595522,0.58181906,2.78583251,6.88533651,16.71033913,4.42404414,68.42741957
2021-10-25T00:00:00Z,0.04850416,0.15898474,0.59917129,3.5284957,6.7000663,14.51510463,4.00290589,70.44676727
2021-10-24T00:00:00Z,0.03390068,0.11754415,0.49279991,3.26485482,5.77839077,10.33779586,0.35496993,79.61974389
2021-10-23T00:00:00Z,0.03887759,0.14398774,0.56487999,2.62913418,6.91359274,9.78777374,0.93474893,78.98700509
2021-10-22T00:00:00Z,0.03827286,0.14582051,0.53900261,2.26825105,9.59107125,11.67991379,3.80463624,71.93303169
2021-10-21T00:00:00Z,0.03803974,0.13802282,0.52166018,2.22820848,8.42818363,10.72006481,2.91715038,75.00866997
2021-10-20T00:00:00Z,0.02653981,0.10843204,0.43776203,2.0235423,7.11216616,9.19729372,4.24628285,76.8479811
2021-10-19T00:00:00Z,0.01375388,0.0529379,0.20172948,0.83801474,2.66889321,3.96269951,0.98224012,91.27973115
2021-10-18T00:00:00Z,0.03398998,0.13191079,0.69277401,2.27166669,7.2243788,9.74300428,1.48002718,78.42224827
2021-10-17T00:00:00Z,0.03408105,0.10584712,0.43248456,1.983395,6.77947843,7.66179299,1.55047669,81.45244416
2021-10-16T00:00:00Z,0.04430583,0.15870507,0.60120428,2.56188861,9.04266615,11.39437944,2.87694248,73.31990815
2021-10-15T00:00:00Z,0.03768932,0.14518732,0.59600388,2.72138031,8.86402057,18.16631327,4.97289117,64.49651415
2021-10-14T00:00:00Z,0.05367135,0.19749823,0.76905945,3.66566692,9.86261643,20.74817483,3.3674068,61.335906
2021-10-13T00:00:00Z,0.04217797,0.16280359,0.62953642,2.71569324,9.06873217,11.21569151,1.87800175,74.28736335
2021-10-12T00:00:00Z,0.03649211,0.14284386,0.57669002,2.46180457,8.83340409,14.67984765,4.7971809,68.47173679
2021-10-11T00:00:00Z,0.03387981,0.13654946,0.47113057,2.00689516,6.68472221,14.62573869,6.88124743,69.15983669
2021-10-10T00:00:00Z,0.03765744,0.11996068,0.52020558,2.47514895,5.67302601,13.84442171,0.50796857,76.82161106
2021-10-09T00:00:00Z,0.04422548,0.13448653,0.51154031,2.40224836,4.73238244,14.27283807,0.63920069,77.26307812
2021-10-08T00:00:00Z,0.034135,0.13374214,0.50685557,2.39134011,5.48515434,17.22397376,2.83357045,71.39122862
2021-10-07T00:00:00Z,0.0360028,0.15623637,0.53016311,2.41012264,5.93036661,15.88685651,3.30229686,71.74795511
2021-10-06T00:00:00Z,0.02423784,0.10647392,0.41570695,1.92993164,5.51480624,16.17043188,8.09661975,67.74179179
2021-10-05T00:00:00Z,0.0340189,0.13454855,0.48583685,1.97803051,6.0367631,8.4394763,8.52062515,74.37070063
2021-10-04T00:00:00Z,0.03490205,0.14177268,0.56251952,2.24129319,6.13101295,10.80044229,9.78024151,70.3078158
2021-10-03T00:00:00Z,0.02686192,0.10490802,0.40933268,1.87266278,4.56750635,6.94692177,9.83159271,76.24021376
2021-10-02T00:00:00Z,0.04256646,0.15989651,0.54491529,2.04986451,5.98866642,6.84049508,11.22790535,73.14569039
2021-10-01T00:00:00Z,0.030087,0.13151868,0.46967744,1.95227631,5.70331088,14.50934967,11.4468456,65.75693442
2021-09-30T00:00:00Z,0.04379262,0.15049929,0.55414293,2.11360206,4.84466489,14.69486095,14.09347753,63.50495974
2021-09-29T00:00:00Z,0.0292502,0.12133561,0.46835334,1.95049751,5.13731868,14.01175832,14.15304694,64.12843939
2021-09-28T00:00:00Z,0.0386949,0.14301951,0.54786699,2.32246468,5.67317337,16.64417688,16.25157118,58.3790325
2021-09-27T00:00:00Z,0.02825381,0.12159386,0.45837431,1.94996567,5.86662477,14.1091122,13.92208677,63.5439886
2021-09-26T00:00:00Z,0.03164238,0.11067137,0.46345661,1.99730841,6.00440183,16.04879006,19.17686355,56.16686578
2021-09-25T00:00:00Z,0.0179241,0.06882028,0.2784124,1.16379224,3.99593308,10.65065118,3.01060997,80.81385676
2021-09-24T00:00:00Z,0.03381075,0.13126524,0.50396567,2.17588753,7.68352655,18.73348131,5.07751991,65.66054304
2021-09-23T00:00:00Z,0.02909578,0.12273942,0.46178618,2.06574287,3.98169997,16.66521865,4.43822635,72.23549079
2021-09-22T00:00:00Z,0.02502103,0.10688579,0.41341527,1.7606303,4.22012792,16.5457984,4.60900318,72.3191181
2021-09-21T00:00:00Z,0.0103297,0.04356416,0.17109984,0.84497935,1.88913153,7.66219795,2.18508126,87.19361621
2021-09-20T00:00:00Z,0.02691261,0.09343272,0.37672367,1.65332738,4.35364949,13.70478735,5.22915766,74.56200912
2021-09-19T00:00:00Z,0.03629781,0.12808066,0.53437027,2.26786201,7.14490707,6.10874351,0.38074729,83.39899139
2021-09-18T00:00:00Z,0.03754568,0.12851275,0.49919632,2.10434526,5.90188389,10.75526466,1.00753433,79.56571711
2021-09-17T00:00:00Z,0.03869306,0.16075902,0.57755437,2.63933962,6.03049315,13.37400141,2.81111539,74.36804399
2021-09-16T00:00:00Z,0.03633163,0.13658973,0.47026874,1.99916102,4.90504471,13.76378845,4.78168432,73.9071314
2021-09-15T00:00:00Z,0.03545384,0.14363228,0.49237714,2.55392535,5.68899842,15.22381305,5.42356127,70.43823865
2021-09-14T00:00:00Z,0.0114748,0.04644979,0.17648438,0.74325966,2.14269495,2.81656784,0.9506605,93.11240808
2021-09-13T00:00:00Z,0.01285213,0.04887563,0.19647552,0.88615796,2.23611393,4.96118353,0.45784073,91.20050057
2021-09-12T00:00:00Z,0.0206807,0.07331034,0.30047599,1.31474906,3.90187536,4.02437896,0,90.36452958
2021-09-11T00:00:00Z,0.02199773,0.07233361,0.28608959,1.11392484,3.0869959,4.12247107,0.16851076,91.12767649
2021-09-10T00:00:00Z,0.012848,0.05202748,0.19997602,0.96967353,2.20270909,2.62126034,0.53604201,93.40546353
2021-09-09T00:00:00Z,0.03185743,0.14332717,0.53873329,2.69860424,6.32053533,5.86239616,2.03294355,82.37160283
2021-09-08T00:00:00Z,0.03609417,0.16154691,0.64046942,3.16630829,7.83876627,6.46055569,3.91756585,77.77869339
