Datetime,0d ~ 1d (%),1d ~ 1w (%),1w ~ 1m (%),1m ~ 3m (%),3m ~ 6m (%),6m ~ 12m (%),12m ~ 18m (%),18m ~ 2y (%),2y ~ 3y (%),3y ~ 5y (%),5y ~ 7y (%),7y ~ 10y (%),10y ~ (%)
2026-03-26T00:00:00Z,79.35685462,7.8066296,7.8387479,3.62579729,0.37805214,0.51427776,0.16468488,0.15606695,0.02541971,0.05765246,0.06611522,0.00802959,0.00167187
2026-03-25T00:00:00Z,85.56839399,6.13082919,2.73105255,4.05621617,0.77306755,0.35643806,0.19894289,0.05363743,0.03376203,0.05401288,0.02079822,0.0206602,0.00218885
2026-03-24T00:00:00Z,82.62897374,3.35082943,7.14857499,5.70124489,0.36998246,0.30790363,0.06227855,0.09584512,0.04748695,0.12004072,0.03873628,0.0358604,0.09224284
2026-03-23T00:00:00Z,84.14600938,8.68366805,4.35825451,0.74257107,0.99208299,0.4136545,0.08670776,0.03881375,0.07293062,0.36683249,0.02790288,0.05482714,0.01574488
2026-03-22T00:00:00Z,90.25574346,4.27594098,1.06179913,0.47677846,0.27034542,0.36976772,0.06858984,0.17501719,1.50052863,0.05421254,1.27126991,0.21623709,0.00376963
2026-03-21T00:00:00Z,96.39542194,2.10678141,0.5742386,0.32314943,0.16132819,0.1168222,0.11012413,0.03754791,0.06388498,0.05581839,0.02001374,0.03310537,0.00176372
2026-03-20T00:00:00Z,84.38213632,9.48781497,2.7470216,1.56376065,0.89497487,0.3051281,0.14652082,0.02514053,0.04000707,0.04059477,0.01422778,0.03036141,0.32231112
2026-03-19T00:00:00Z,90.46403459,4.57816032,1.66142949,1.67593344,0.29318677,0.69156985,0.16651991,0.18222428,0.21102202,0.04672898,0.02174815,0.00685772,0.0005845
2026-03-18T00:00:00Z,86.69969618,8.17724959,2.11240829,1.58485758,0.80651167,0.32543046,0.10623671,0.01673118,0.07571992,0.06028428,0.02349896,0.00583725,0.00553793
2026-03-17T00:00:00Z,87.41603949,6.38982536,2.48052052,1.76594174,0.54173467,0.9299048,0.09848464,0.0854601,0.11281775,0.12531541,0.0280236,0.01125247,0.01467945
2026-03-16T00:00:00Z,82.39863536,9.89623102,4.46153483,1.38775135,0.27102114,0.3420395,0.36383536,0.6285068,0.14667871,0.06350489,0.02311165,0.01405921,0.00309018
2026-03-15T00:00:00Z,86.53946447,11.16920834,1.49736906,0.32727528,0.08636565,0.10652126,0.11887361,0.00979832,0.02921191,0.05815531,0.01203139,0.03044288,0.01528252
2026-03-14T00:00:00Z,89.15078096,3.39180415,0.81053588,5.85496107,0.22028539,0.21062181,0.14350546,0.03099572,0.04453963,0.07153566,0.03608862,0.03156251,0.00278313
2026-03-13T00:00:00Z,85.77237252,6.67207259,3.86954559,2.44024373,0.27320638,0.32965428,0.1094023,0.23639643,0.11418184,0.07095608,0.08794535,0.02032485,0.00369808
2026-03-12T00:00:00Z,86.59473643,5.99441014,3.26806237,1.23346883,1.07799155,0.55011063,0.16118803,0.06632793,0.06628637,0.92959507,0.03972417,0.01136895,0.00672953
2026-03-11T00:00:00Z,83.39282716,8.01333224,3.2774693,1.16711619,0.97183887,2.75713347,0.20456816,0.02736605,0.04851104,0.05232962,0.05866439,0.02524718,0.00359633
2026-03-10T00:00:00Z,88.42834052,7.92046465,2.04118687,0.58095316,0.43347582,0.27989488,0.12517838,0.05338597,0.02984443,0.06627789,0.02044312,0.01426788,0.00628643
