date,UTXO Count
2019-09-11,61475375
2019-09-12,61559653
2019-09-13,61569267
2019-09-14,61626141
2019-09-15,61644805
2019-09-16,61640696
2019-09-17,61662713
2019-09-18,61623451
2019-09-19,61686847
2019-09-20,61763976
2019-09-21,61833811
2019-09-22,61952180
2019-09-23,62058348
2019-09-24,62052484
2019-09-25,62078316
2019-09-26,62113303
2019-09-27,62189009
2019-09-28,62248098
2019-09-29,62330798
2019-09-30,62389840
2019-10-01,62447212
2019-10-02,62517428
2019-10-03,62568923
2019-10-04,62609502
2019-10-05,62690825
2019-10-06,62761190
2019-10-07,62794014
2019-10-08,62837616
2019-10-09,62906183
2019-10-10,62957667
2019-10-11,63011393
2019-10-12,63092637
2019-10-13,63183645
2019-10-14,63225054
2019-10-15,63289332
2019-10-16,63338164
2019-10-17,63321583
2019-10-18,63388411
2019-10-19,63477222
2019-10-20,63553761
2019-10-21,63602265
2019-10-22,63626354
2019-10-23,63641939
2019-10-24,63678315
2019-10-25,63678434
2019-10-26,63594936
2019-10-27,63590424
2019-10-28,63565404
2019-10-29,63570289
2019-10-30,63611408
2019-10-31,63632602
2019-11-01,63614278
2019-11-02,63653543
2019-11-03,63682665
2019-11-04,63704126
2019-11-05,63705621
2019-11-06,63640777
2019-11-07,63632659
2019-11-08,63672190
2019-11-09,63643120
2019-11-10,63632160
2019-11-11,63654065
2019-11-12,63698814
2019-11-13,63707993
2019-11-14,63707354
2019-11-15,63651322
2019-11-16,63435557
2019-11-17,63149619
2019-11-18,63180777
2019-11-19,63133834
2019-11-20,63203692
2019-11-21,63297490
2019-11-22,63399599
2019-11-23,63453321
2019-11-24,63542251
2019-11-25,63602584
2019-11-26,63654439
2019-11-27,63628276
2019-11-28,63686477
2019-11-29,63752467
2019-11-30,63789219
2019-12-01,63864581
2019-12-02,63911026
2019-12-03,63969031
2019-12-04,64019774
2019-12-05,64052698
2019-12-06,64058382
2019-12-07,64081337
2019-12-08,64124135
2019-12-09,64108314
2019-12-10,64078919
2019-12-11,64012157
2019-12-12,64053708
2019-12-13,64103122
2019-12-14,64131494
2019-12-15,64088082
2019-12-16,64064583
2019-12-17,63926601
2019-12-18,63943711
2019-12-19,63939964
2019-12-20,64014451
2019-12-21,64098898
2019-12-22,64141241
2019-12-23,64161026
2019-12-24,64197666
2019-12-25,64235051
2019-12-26,64257567
2019-12-27,64328082
2019-12-28,64404698
2019-12-29,64476430
2019-12-30,64503502
2019-12-31,64528102
2020-01-01,64594009
2020-01-02,64627011
2020-01-03,64655945
2020-01-04,64724555
2020-01-05,64814532
2020-01-06,64834808
2020-01-07,64892707
2020-01-08,64935573
2020-01-09,64908181
2020-01-10,64950847
2020-01-11,65028092
2020-01-12,65082422
2020-01-13,65096877
2020-01-14,65059905
2020-01-15,65093357
2020-01-16,65124955
2020-01-17,65163038
2020-01-18,65249669
2020-01-19,65289034
2020-01-20,65307958
2020-01-21,65326437
2020-01-22,65292225
2020-01-23,65264916
2020-01-24,65238040
2020-01-25,65208520
2020-01-26,65244604
2020-01-27,65267732
2020-01-28,65243660
2020-01-29,65272598
2020-01-30,65303636
2020-01-31,65335724
2020-02-01,65360635
2020-02-02,65335670
2020-02-03,65266157
2020-02-04,65269421
2020-02-05,65294209
2020-02-06,65308688
2020-02-07,65236510
2020-02-08,65221625
2020-02-09,65238727
2020-02-10,65264638
2020-02-11,65229233
2020-02-12,65281840
2020-02-13,65261883
2020-02-14,65347198
2020-02-15,65374592
2020-02-16,65419489
2020-02-17,65462148
2020-02-18,65467706
2020-02-19,65485396
2020-02-20,65508129
2020-02-21,65533757
2020-02-22,65629905
2020-02-23,65670123
2020-02-24,65678526
2020-02-25,65752139
2020-02-26,65808790
2020-02-27,65846200
2020-02-28,65907722
2020-02-29,65988024
2020-03-01,66004868
2020-03-02,66039021
2020-03-03,66019494
2020-03-04,65830110
2020-03-05,65885969
2020-03-06,65906301
2020-03-07,65974281
2020-03-08,66039499
2020-03-09,66068080
2020-03-10,66055909
2020-03-11,66098239
2020-03-12,66102556
2020-03-13,66150397
2020-03-14,66122649
2020-03-15,66078951
2020-03-16,66133623
2020-03-17,66186212
2020-03-18,66286771
2020-03-19,66361668
2020-03-20,66489318
2020-03-21,66503549
2020-03-22,66563273
2020-03-23,66647324
2020-03-24,66634378
2020-03-25,66763705
2020-03-26,66639737
2020-03-27,66529914
2020-03-28,66610064
2020-03-29,66673327
2020-03-30,66662734
2020-03-31,66636306
2020-04-01,66571039
2020-04-02,66553192
2020-04-03,66587293
2020-04-04,66512559
2020-04-05,66524204
2020-04-06,66561180
2020-04-07,66440630
2020-04-08,66448465
2020-04-09,66450612
2020-04-10,66518502
2020-04-11,66593195
2020-04-12,66629633
2020-04-13,66647797
2020-04-14,66658789
2020-04-15,66614753
2020-04-16,66672768
2020-04-17,66654307
2020-04-18,66558518
2020-04-19,66579113
2020-04-20,66625257
2020-04-21,66703130
2020-04-22,66843918
2020-04-23,66870843
2020-04-24,66886508
2020-04-25,66803673
2020-04-26,66749450
2020-04-27,66797177
2020-04-28,66756657
2020-04-29,66831774
2020-04-30,66925941
2020-05-01,67004504
2020-05-02,66826682
2020-05-03,66551090
2020-05-04,66600550
2020-05-05,66533155
2020-05-06,66523108
2020-05-07,66538984
2020-05-08,66602746
2020-05-09,66613086
2020-05-10,66293141
2020-05-11,66162982
2020-05-12,66188097
2020-05-13,66277853
2020-05-14,66325444
2020-05-15,66434598
2020-05-16,66447290
2020-05-17,66445147
2020-05-18,66413579
2020-05-19,66444536
2020-05-20,66523371
2020-05-21,66545407
2020-05-22,66640063
2020-05-23,66619971
2020-05-24,66414824
2020-05-25,66345355
2020-05-26,66371279
2020-05-27,66297094
2020-05-28,66303399
2020-05-29,66306107
2020-05-30,66077888
2020-05-31,65997442
2020-06-01,66005437
2020-06-02,66058350
2020-06-03,66072035
2020-06-04,66001915
2020-06-05,65990480
2020-06-06,66001325
2020-06-07,66027710
2020-06-08,65964113
2020-06-09,65928311
2020-06-10,65966120
2020-06-11,65718943
2020-06-12,65640481
2020-06-13,65608835
2020-06-14,65651486
2020-06-15,65723186
2020-06-16,65759810
2020-06-17,65817460
2020-06-18,65851322
2020-06-19,65895167
2020-06-20,65937332
2020-06-21,65899763
2020-06-22,65966795
2020-06-23,65905711
2020-06-24,65875230
2020-06-25,65859534
2020-06-26,65802641
2020-06-27,65829620
2020-06-28,65882541
2020-06-29,65857309
2020-06-30,65839379
2020-07-01,65846250
2020-07-02,65867407
2020-07-03,65849744
2020-07-04,65848447
2020-07-05,65812361
2020-07-06,65809975
2020-07-07,65897089
2020-07-08,65921064
2020-07-09,65878997
2020-07-10,65877693
2020-07-11,65870641
2020-07-12,65891302
2020-07-13,65943848
2020-07-14,66069354
2020-07-15,66098792
2020-07-16,66227856
2020-07-17,66343556
2020-07-18,66403332
2020-07-19,66292115
2020-07-20,66268521
2020-07-21,66395970
2020-07-22,66532292
2020-07-23,66622244
2020-07-24,66634939
2020-07-25,66560859
2020-07-26,66328720
2020-07-27,66325618
2020-07-28,66415818
2020-07-29,66483116
2020-07-30,66580360
2020-07-31,66606418
2020-08-01,66597161
2020-08-02,66509760
2020-08-03,66408237
2020-08-04,66453283
2020-08-05,66524646
2020-08-06,66562285
2020-08-07,66528569
2020-08-08,66433542
2020-08-09,66189263
2020-08-10,66277377
2020-08-11,66324721
2020-08-12,66321156
2020-08-13,66409112
2020-08-14,66422960
2020-08-15,66374301
2020-08-16,66310750
2020-08-17,66429850
2020-08-18,66568806
2020-08-19,66697808
2020-08-20,66778258
2020-08-21,66690696
2020-08-22,66727120
2020-08-23,66561785
2020-08-24,66666027
2020-08-25,66772188
2020-08-26,66822741
2020-08-27,66996814
2020-08-28,66954333
2020-08-29,66831404
2020-08-30,66763689
2020-08-31,66787833
2020-09-01,66928785
2020-09-02,66997909
2020-09-03,67125358
2020-09-04,67197554
2020-09-05,67272198
2020-09-06,67003221
2020-09-07,66820465
2020-09-08,66860376
2020-09-09,66938890
2020-09-10,66937157
2020-09-11,66990495
2020-09-12,66948219
2020-09-13,66959244
2020-09-14,66967198
2020-09-15,67048912
2020-09-16,67092330
2020-09-17,67013350
2020-09-18,67042061
2020-09-19,67006776
2020-09-20,66992837
2020-09-21,67034055
2020-09-22,67152630
2020-09-23,67280029
2020-09-24,67396508
2020-09-25,67320712
2020-09-26,67127915
2020-09-27,67129659
2020-09-28,67225557
2020-09-29,67369239
2020-09-30,67382488
2020-10-01,67520641
2020-10-02,67616543
2020-10-03,67506690
2020-10-04,67319245
2020-10-05,67367462
2020-10-06,67478644
2020-10-07,67573975
2020-10-08,67565394
2020-10-09,67634028
2020-10-10,67552094
2020-10-11,67539454
2020-10-12,67568556
2020-10-13,67543190
2020-10-14,67631238
2020-10-15,67702542
2020-10-16,67747873
2020-10-17,67745888
2020-10-18,67783877
2020-10-19,67907497
2020-10-20,68001643
2020-10-21,68085392
2020-10-22,68227252
2020-10-23,68360279
2020-10-24,68208872
2020-10-25,68148080
2020-10-26,68186941
2020-10-27,68362102
2020-10-28,68551168
2020-10-29,68736236
2020-10-30,68883779
2020-10-31,68998507
2020-11-01,69008548
2020-11-02,69112729
2020-11-03,69196869
2020-11-04,69043743
2020-11-05,69057349
2020-11-06,69087262
2020-11-07,68883086
2020-11-08,68675583
2020-11-09,68339019
2020-11-10,68347160
2020-11-11,68357445
2020-11-12,68321031
2020-11-13,68364343
2020-11-14,68308555
2020-11-15,68152334
2020-11-16,68089271
2020-11-17,68101315
2020-11-18,68094692
2020-11-19,68135489
2020-11-20,68082049
2020-11-21,68010879
2020-11-22,68010006
2020-11-23,68012506
2020-11-24,68157367
2020-11-25,68301715
2020-11-26,68298457
2020-11-27,68254363
2020-11-28,68110826
2020-11-29,68075050
2020-11-30,68145746
2020-12-01,68291793
2020-12-02,68478999
2020-12-03,68469853
2020-12-04,68491696
2020-12-05,68362070
2020-12-06,68204184
2020-12-07,68206777
2020-12-08,68276842
2020-12-09,68381604
2020-12-10,68499965
2020-12-11,68535603
2020-12-12,68555780
2020-12-13,68430233
2020-12-14,68515802
2020-12-15,68586295
2020-12-16,68649014
2020-12-17,68806005
2020-12-18,68954378
2020-12-19,68937303
2020-12-20,68753817
2020-12-21,68677673
2020-12-22,68731597
2020-12-23,68813191
2020-12-24,68853979
2020-12-25,68793249
2020-12-26,68719755
2020-12-27,68661612
2020-12-28,68558239
2020-12-29,68605915
2020-12-30,68582711
2020-12-31,68597436
2021-01-01,68395803
2021-01-02,68289226
2021-01-03,68325961
2021-01-04,68314650
2021-01-05,68416398
2021-01-06,68478437
2021-01-07,68658044
2021-01-08,68866092
2021-01-09,68989253
2021-01-10,68939410
2021-01-11,68994066
2021-01-12,69065885
2021-01-13,69084877
2021-01-14,69187209
2021-01-15,69248514
2021-01-16,69264597
2021-01-17,69214071
2021-01-18,69209133
2021-01-19,69252411
2021-01-20,69354680
2021-01-21,69481035
2021-01-22,69611042
2021-01-23,69534477
2021-01-24,69400402
2021-01-25,69425607
2021-01-26,69366195
2021-01-27,69490169
2021-01-28,69552945
2021-01-29,69751483
2021-01-30,69867960
2021-01-31,69835047
2021-02-01,70012959
2021-02-02,70193352
2021-02-03,70325081
2021-02-04,70486107
2021-02-05,70524217
2021-02-06,70532294
2021-02-07,70415292
2021-02-08,70424473
2021-02-09,70709437
2021-02-10,70929894
2021-02-11,71181375
2021-02-12,71430517
2021-02-13,71421134
2021-02-14,71318030
2021-02-15,71340154
2021-02-16,71551689
2021-02-17,71749982
2021-02-18,71944326
2021-02-19,72122834
2021-02-20,72256985
2021-02-21,72211266
2021-02-22,72323379
2021-02-23,72558594
2021-02-24,72707300
2021-02-25,72789888
2021-02-26,72991279
2021-02-27,72980356
2021-02-28,72898203
2021-03-01,73027303
2021-03-02,73178510
2021-03-03,73297739
2021-03-04,73475551
2021-03-05,73585455
2021-03-06,73465410
2021-03-07,73320276
2021-03-08,73218596
2021-03-09,73356704
2021-03-10,73498814
2021-03-11,73667659
2021-03-12,73791074
2021-03-13,73829913
2021-03-14,73746552
2021-03-15,73788692
2021-03-16,73925917
2021-03-17,74122750
2021-03-18,74346584
2021-03-19,74501224
2021-03-20,74464729
2021-03-21,74087542
2021-03-22,74117539
2021-03-23,74108986
2021-03-24,74114567
2021-03-25,74236886
2021-03-26,74414508
2021-03-27,74310423
2021-03-28,74047168
2021-03-29,74093427
2021-03-30,74246951
2021-03-31,74417432
2021-04-01,74553503
2021-04-02,74712208
2021-04-03,74793298
2021-04-04,74616696
2021-04-05,74525528
2021-04-06,74717221
2021-04-07,74836938
2021-04-08,74973584
2021-04-09,75115420
2021-04-10,75088989
2021-04-11,74933826
2021-04-12,74987141
2021-04-13,75171850
2021-04-14,75426582
2021-04-15,75544097
2021-04-16,75856728
2021-04-17,76046385
2021-04-18,76225808
2021-04-19,76488935
2021-04-20,76737030
2021-04-21,77023344
2021-04-22,77068839
2021-04-23,77213689
2021-04-24,77166490
2021-04-25,76950282
2021-04-26,77080585
2021-04-27,77110851
2021-04-28,77108353
2021-04-29,77217556
2021-04-30,77209890
2021-05-01,77150616
2021-05-02,76530649
2021-05-03,76222971
2021-05-04,75967124
2021-05-05,75948372
2021-05-06,75910531
2021-05-07,75851458
2021-05-08,75695229
2021-05-09,75310439
2021-05-10,75131743
2021-05-11,75103781
2021-05-12,75062955
2021-05-13,75045516
2021-05-14,75157723
2021-05-15,75172383
2021-05-16,75049627
2021-05-17,75140819
2021-05-18,75290234
2021-05-19,75443293
2021-05-20,75632052
2021-05-21,75834355
2021-05-22,75860100
2021-05-23,75746785
2021-05-24,75720331
2021-05-25,75718417
2021-05-26,75747132
2021-05-27,75782647
2021-05-28,75785595
2021-05-29,75708390
2021-05-30,75294624
2021-05-31,75115047
2021-06-01,75033091
2021-06-02,74830600
2021-06-03,74787660
2021-06-04,74788063
2021-06-05,74812231
2021-06-06,74731821
2021-06-07,74713239
2021-06-08,74653420
2021-06-09,74782820
2021-06-10,74895135
2021-06-11,75001016
2021-06-12,74832181
2021-06-13,74727522
2021-06-14,74711289
2021-06-15,74756652
2021-06-16,74784059
2021-06-17,74817417
2021-06-18,74847948
2021-06-19,74870834
2021-06-20,74734943
2021-06-21,74720201
2021-06-22,74812155
2021-06-23,74899193
2021-06-24,74951470
2021-06-25,74915976
2021-06-26,74923197
2021-06-27,75008477
2021-06-28,75180879
2021-06-29,75306996
2021-06-30,75445830
2021-07-01,75598502
2021-07-02,75668809
2021-07-03,75490984
2021-07-04,75237492
2021-07-05,75062072
2021-07-06,75029864
2021-07-07,75052354
2021-07-08,75120825
2021-07-09,75092835
2021-07-10,75107896
2021-07-11,74961980
2021-07-12,74971785
2021-07-13,74904400
2021-07-14,74924876
2021-07-15,74899352
2021-07-16,74951934
2021-07-17,75008057
2021-07-18,74967720
2021-07-19,74911602
2021-07-20,74904128
2021-07-21,74861059
2021-07-22,74910534
2021-07-23,74989524
2021-07-24,74994709
2021-07-25,74957745
2021-07-26,74930731
2021-07-27,74843988
2021-07-28,74876377
2021-07-29,74928227
2021-07-30,75030654
2021-07-31,75091390
2021-08-01,75118650
2021-08-02,74991951
2021-08-03,75025800
2021-08-04,75014566
2021-08-05,75074653
2021-08-06,75107671
2021-08-07,75154018
2021-08-08,75141498
2021-08-09,75095488
2021-08-10,75121221
2021-08-11,75170681
2021-08-12,75209026
2021-08-13,75179344
2021-08-14,75262628
2021-08-15,75122423
2021-08-16,75055939
2021-08-17,74913701
2021-08-18,74890517
2021-08-19,74861358
2021-08-20,74851823
2021-08-21,74869634
2021-08-22,74805289
2021-08-23,74744237
2021-08-24,74716745
2021-08-25,74805260
2021-08-26,74910780
2021-08-27,75002931
2021-08-28,75069953
2021-08-29,75020040
2021-08-30,75018002
2021-08-31,75091174
2021-09-01,75131067
2021-09-02,75131380
2021-09-03,75105529
2021-09-04,75185600
2021-09-05,75174738
2021-09-06,75059227
2021-09-07,75083102
2021-09-08,75169423
2021-09-09,75296099
2021-09-10,75344497
2021-09-11,75268115
2021-09-12,75298491
2021-09-13,75256644
2021-09-14,75260363
2021-09-15,75230940
2021-09-16,75146219
2021-09-17,75130607
2021-09-18,75142791
2021-09-19,75196274
2021-09-20,75049381
2021-09-21,75096920
2021-09-22,75147423
2021-09-23,75206543
2021-09-24,75240158
2021-09-25,75357164
2021-09-26,75366745
2021-09-27,75370698
2021-09-28,75321070
2021-09-29,75369035
2021-09-30,75211733
2021-10-01,75304430
2021-10-02,75247074
2021-10-03,75280585
2021-10-04,75207941
2021-10-05,75127826
2021-10-06,75220134
2021-10-07,75238221
2021-10-08,75287158
2021-10-09,75126637
2021-10-10,75115797
2021-10-11,75073844
2021-10-12,75136312
2021-10-13,75116652
2021-10-14,75114724
2021-10-15,75198121
2021-10-16,75213650
2021-10-17,75222634
2021-10-18,75254884
2021-10-19,75240382
2021-10-20,75328030
2021-10-21,75219935
2021-10-22,75237017
2021-10-23,75258812
2021-10-24,75352215
2021-10-25,75271733
2021-10-26,75323130
2021-10-27,75408185
2021-10-28,75440890
2021-10-29,75551755
2021-10-30,75675877
2021-10-31,75633062
2021-11-01,75618177
2021-11-02,75578645
2021-11-03,75598336
2021-11-04,75631935
2021-11-05,75637955
2021-11-06,75760695
2021-11-07,75764896
2021-11-08,75848159
2021-11-09,75768955
2021-11-10,75758488
2021-11-11,75744629
2021-11-12,75771958
2021-11-13,75870382
2021-11-14,75957844
2021-11-15,75861828
2021-11-16,75905804
2021-11-17,75807894
2021-11-18,75883123
2021-11-19,75972075
2021-11-20,76077944
2021-11-21,76103288
2021-11-22,76154824
2021-11-23,76327234
2021-11-24,76369367
2021-11-25,76563415
2021-11-26,76691707
2021-11-27,76880789
2021-11-28,76952273
2021-11-29,77060845
2021-11-30,77240350
2021-12-01,77224177
2021-12-02,77070933
2021-12-03,77171032
2021-12-04,77272739
2021-12-05,77001200
2021-12-06,76989014
2021-12-07,77029554
2021-12-08,77113203
2021-12-09,76923518
2021-12-10,77125623
2021-12-11,77271051
2021-12-12,77437446
2021-12-13,77526602
2021-12-14,77621392
2021-12-15,77572356
2021-12-16,77751031
2021-12-17,77690569
2021-12-18,77751503
2021-12-19,77913067
2021-12-20,77918666
2021-12-21,78050750
2021-12-22,78132136
2021-12-23,78290693
2021-12-24,78229904
2021-12-25,78080251
2021-12-26,78159690
2021-12-27,78137302
2021-12-28,78096099
2021-12-29,78049711
2021-12-30,78077414
2021-12-31,77945474
2022-01-01,78027102
2022-01-02,78110340
2022-01-03,78110925
2022-01-04,78142465
2022-01-05,78168017
2022-01-06,78224912
2022-01-07,78231509
2022-01-08,78291873
2022-01-09,78410403
2022-01-10,78386114
2022-01-11,78443622
2022-01-12,78464582
2022-01-13,78552940
2022-01-14,78584569
2022-01-15,78716431
2022-01-16,78811453
2022-01-17,78765779
2022-01-18,78843487
2022-01-19,78887215
2022-01-20,78959490
2022-01-21,79010345
2022-01-22,78952885
2022-01-23,79028005
2022-01-24,79021203
2022-01-25,79104347
2022-01-26,79193948
2022-01-27,79242173
2022-01-28,79267236
2022-01-29,79286013
2022-01-30,79211506
2022-01-31,79077657
2022-02-01,78955234
2022-02-02,78952653
2022-02-03,79000765
2022-02-04,79112167
2022-02-05,79151101
2022-02-06,79049363
2022-02-07,79118887
2022-02-08,79071624
2022-02-09,78986135
2022-02-10,78836617
2022-02-11,78708939
2022-02-12,78241725
2022-02-13,78308236
2022-02-14,78348030
2022-02-15,78284623
2022-02-16,78371763
2022-02-17,78428794
2022-02-18,78482855
2022-02-19,78476084
2022-02-20,78571284
2022-02-21,78603326
2022-02-22,78666103
2022-02-23,78740307
2022-02-24,78774835
2022-02-25,78851829
2022-02-26,78916207
2022-02-27,79024774
2022-02-28,79062306
2022-03-01,78983295
2022-03-02,78914647
2022-03-03,78931665
2022-03-04,78962435
2022-03-05,79063116
2022-03-06,79102994
2022-03-07,79124182
2022-03-08,79121931
2022-03-09,79210247
2022-03-10,79224134
2022-03-11,79315135
2022-03-12,79379398
2022-03-13,79452622
2022-03-14,79478816
2022-03-15,79526620
2022-03-16,79570804
2022-03-17,79637699
2022-03-18,79677259
2022-03-19,79738106
2022-03-20,79812820
2022-03-21,79861577
2022-03-22,79947269
2022-03-23,79949608
2022-03-24,80010203
2022-03-25,80050739
2022-03-26,80136448
2022-03-27,80216104
2022-03-28,80192879
2022-03-29,80273130
2022-03-30,80315945
2022-03-31,80407450
2022-04-01,80460450
2022-04-02,80468933
2022-04-03,80539710
2022-04-04,80584901
2022-04-05,80672181
2022-04-06,80731981
2022-04-07,80770113
2022-04-08,80887508
2022-04-09,80975234
2022-04-10,81034919
2022-04-11,81098899
2022-04-12,81100833
2022-04-13,81159002
2022-04-14,81243241
2022-04-15,81362910
2022-04-16,81488308
2022-04-17,81562112
2022-04-18,81558398
2022-04-19,81658380
2022-04-20,81718538
2022-04-21,81748325
2022-04-22,81827266
2022-04-23,81886457
2022-04-24,81943798
2022-04-25,81895621
2022-04-26,81962692
2022-04-27,82033956
2022-04-28,82082373
2022-04-29,82109011
2022-04-30,82114675
2022-05-01,82234775
2022-05-02,82279160
2022-05-03,82399519
2022-05-04,82419644
2022-05-05,82331670
2022-05-06,82286270
2022-05-07,82339997
2022-05-08,82373906
2022-05-09,82371905
2022-05-10,82484998
2022-05-11,82512788
2022-05-12,82524491
2022-05-13,82478019
2022-05-14,82440397
2022-05-15,82278806
2022-05-16,81972218
2022-05-17,81825000
2022-05-18,81892272
2022-05-19,81971355
2022-05-20,81961455
2022-05-21,82033673
2022-05-22,82044742
2022-05-23,82010990
2022-05-24,82096405
2022-05-25,82083091
2022-05-26,82137164
2022-05-27,82215884
2022-05-28,82264432
2022-05-29,82249414
2022-05-30,82154967
2022-05-31,82153965
2022-06-01,82204994
2022-06-02,82215910
2022-06-03,82265363
2022-06-04,82328280
2022-06-05,82387403
2022-06-06,82339427
2022-06-07,82285137
2022-06-08,82300712
2022-06-09,82344514
2022-06-10,82427687
2022-06-11,82444176
2022-06-12,82515427
2022-06-13,82529452
2022-06-14,82421355
2022-06-15,82370178
2022-06-16,82451062
2022-06-17,82587195
2022-06-18,82555913
2022-06-19,82615081
2022-06-20,82685190
2022-06-21,82709849
2022-06-22,82754324
2022-06-23,82813930
2022-06-24,82874980
2022-06-25,82767897
2022-06-26,82494962
2022-06-27,82294770
2022-06-28,82279918
2022-06-29,82272342
2022-06-30,82309763
2022-07-01,82456470
2022-07-02,82509229
2022-07-03,82589581
2022-07-04,82620281
2022-07-05,82694948
2022-07-06,82751310
2022-07-07,82696560
2022-07-08,82736904
2022-07-09,82807408
2022-07-10,82860043
2022-07-11,82918270
2022-07-12,82899506
2022-07-13,83008202
2022-07-14,83017728
2022-07-15,82997034
2022-07-16,83044481
2022-07-17,83060355
2022-07-18,83099055
2022-07-19,83055589
2022-07-20,83073068
2022-07-21,83080230
2022-07-22,83203004
2022-07-23,83257255
2022-07-24,83297803
2022-07-25,83283020
2022-07-26,83258037
2022-07-27,83296820
2022-07-28,83284641
2022-07-29,83357132
2022-07-30,83445878
2022-07-31,83495611
2022-08-01,83481432
2022-08-02,83502785
2022-08-03,83512995
2022-08-04,83579552
2022-08-05,83676846
2022-08-06,83686972
2022-08-07,83729874
2022-08-08,83769575
2022-08-09,83738468
2022-08-10,83671898
2022-08-11,83725626
2022-08-12,83778104
2022-08-13,83859569
2022-08-14,83824814
2022-08-15,83810766
2022-08-16,83755696
2022-08-17,83780483
2022-08-18,83721864
2022-08-19,83784031
2022-08-20,83831835
2022-08-21,83866897
2022-08-22,83886965
2022-08-23,83857348
2022-08-24,83887855
2022-08-25,83906351
2022-08-26,83967730
2022-08-27,83996442
2022-08-28,84006594
2022-08-29,83957086
2022-08-30,83933421
2022-08-31,83915372
2022-09-01,83968170
2022-09-02,84077674
2022-09-03,84049352
2022-09-04,84040200
2022-09-05,83966390
2022-09-06,83986380
2022-09-07,83970962
2022-09-08,84024280
2022-09-09,84067029
2022-09-10,84095262
2022-09-11,84091899
2022-09-12,84020624
2022-09-13,84031466
2022-09-14,84051477
2022-09-15,84097286
2022-09-16,84248324
2022-09-17,84239081
2022-09-18,84261906
2022-09-19,84283791
2022-09-20,84237321
2022-09-21,84241585
2022-09-22,84293793
2022-09-23,84312314
2022-09-24,84357926
2022-09-25,84424535
2022-09-26,84359866
2022-09-27,84320200
2022-09-28,84343795
2022-09-29,84382657
2022-09-30,84421625
2022-10-01,84434497
2022-10-02,84426926
2022-10-03,84351602
2022-10-04,84330490
2022-10-05,84353478
2022-10-06,84374761
2022-10-07,84303665
2022-10-08,84384435
2022-10-09,84433390
2022-10-10,84398824
2022-10-11,84393927
2022-10-12,84446256
2022-10-13,84402662
2022-10-14,84317843
2022-10-15,84327796
2022-10-16,84385921
2022-10-17,84364849
2022-10-18,84278254
2022-10-19,84065918
2022-10-20,84056781
2022-10-21,84092978
2022-10-22,84133433
2022-10-23,84196210
2022-10-24,84165771
2022-10-25,84246108
2022-10-26,84087631
2022-10-27,84106224
2022-10-28,84132517
2022-10-29,84227246
2022-10-30,84265214
2022-10-31,84209039
2022-11-01,84183934
2022-11-02,84261584
2022-11-03,84271615
2022-11-04,84363047
2022-11-05,84337981
2022-11-06,84367780
2022-11-07,84368141
2022-11-08,84344273
2022-11-09,84394639
2022-11-10,84459037
2022-11-11,84605571
2022-11-12,84618667
2022-11-13,84722953
2022-11-14,84804626
2022-11-15,84654536
2022-11-16,84502814
2022-11-17,84413086
2022-11-18,84388981
2022-11-19,84105789
2022-11-20,83820934
2022-11-21,83777469
2022-11-22,83760902
2022-11-23,83636412
2022-11-24,83448408
2022-11-25,83404691
2022-11-26,83360271
2022-11-27,83309938
2022-11-28,83238653
2022-11-29,83235433
2022-11-30,83266705
2022-12-01,83240715
2022-12-02,83315341
2022-12-03,83323230
2022-12-04,83296818
2022-12-05,83254918
2022-12-06,83244432
2022-12-07,83225465
2022-12-08,83249681
2022-12-09,83236745
2022-12-10,82983433
2022-12-11,83025703
2022-12-12,83026131
2022-12-13,83060716
2022-12-14,83063790
2022-12-15,83141320
2022-12-16,83295697
2022-12-17,83296949
2022-12-18,83319473
2022-12-19,83236861
2022-12-20,83236314
2022-12-21,83242062
2022-12-22,83297797
2022-12-23,83415795
2022-12-24,83529306
2022-12-25,83516908
2022-12-26,83513712
2022-12-27,83535141
2022-12-28,83557160
2022-12-29,83561471
2022-12-30,83460073
2022-12-31,83471165
2023-01-01,83482385
2023-01-02,83433062
2023-01-03,83373679
2023-01-04,83363680
2023-01-05,83372732
2023-01-06,83328701
2023-01-07,83404183
2023-01-08,83462001
2023-01-09,83376425
2023-01-10,83073289
2023-01-11,82979148
2023-01-12,82909954
2023-01-13,82888049
2023-01-14,82909310
2023-01-15,83004317
2023-01-16,82968940
2023-01-17,82916090
2023-01-18,82909930
2023-01-19,82929158
2023-01-20,83046574
2023-01-21,83133658
2023-01-22,83106700
2023-01-23,83102445
2023-01-24,83141333
2023-01-25,83198264
2023-01-26,83246562
2023-01-27,83346941
2023-01-28,83406718
2023-01-29,83443926
2023-01-30,83431979
2023-01-31,83536834
2023-02-01,83520300
2023-02-02,83598592
2023-02-03,83710258
2023-02-04,83724331
2023-02-05,83787206
2023-02-06,83854101
2023-02-07,83994280
2023-02-08,84111027
2023-02-09,84242436
2023-02-10,84397896
2023-02-11,84517729
2023-02-12,84611381
2023-02-13,84656893
2023-02-14,84800200
2023-02-15,84882014
2023-02-16,84859098
2023-02-17,84827290
2023-02-18,84623649
2023-02-19,84464747
2023-02-20,84431371
2023-02-21,84235282
2023-02-22,84216876
2023-02-23,84003569
2023-02-24,84069791
2023-02-25,84235707
2023-02-26,84198320
2023-02-27,84191160
2023-02-28,84340272
2023-03-01,84517469
2023-03-02,84721419
2023-03-03,84829949
2023-03-04,84959654
