date,Block Size (Mean)
2020-01-30,1007421.21153846
2020-01-31,1109039.125
2020-02-01,962483.08609272
2020-02-02,1012892.26573427
2020-02-03,1190776.91891892
2020-02-04,1194789.61363636
2020-02-05,1084759.06289308
2020-02-06,1136838.64444444
2020-02-07,1283195.58992806
2020-02-08,1116522.11510791
2020-02-09,951914.07189542
2020-02-10,1199867.25409836
2020-02-11,1258712.25
2020-02-12,1147974.5
2020-02-13,1229481.90070922
2020-02-14,1090330.08148148
2020-02-15,1099610.07042254
2020-02-16,934766.88028169
2020-02-17,1024710.81528662
2020-02-18,1122872.72666667
2020-02-19,1166272.34751773
2020-02-20,1248826.5
2020-02-21,1067097.6038961
2020-02-22,944377.39189189
2020-02-23,909322.88732394
2020-02-24,1141280.16312057
2020-02-25,1064563.58333333
2020-02-26,1163531.00735294
2020-02-27,1102625.7755102
2020-02-28,1082665.15822785
2020-02-29,989318.21582734
2020-03-01,829612.88135593
2020-03-02,1116271.67785235
2020-03-03,1144225.73202614
2020-03-04,1226066.10179641
2020-03-05,999121.17791411
2020-03-06,1073488.89677419
2020-03-07,909622.92993631
2020-03-08,869396.67721519
2020-03-09,1147879.98
2020-03-10,1299547.8030303
2020-03-11,1208308.78991597
2020-03-12,1235116.70198676
2020-03-13,1296698.272
2020-03-14,1274480.3828125
2020-03-15,1113644.85714286
2020-03-16,1193453.00840336
2020-03-17,1231597.09756098
2020-03-18,1164992.82
2020-03-19,1306641.86915888
2020-03-20,1264478.0733945
2020-03-21,1108333.78225806
2020-03-22,843088.58267717
2020-03-23,1160538.375
2020-03-24,1170288.61363636
2020-03-25,1125291.51086957
2020-03-26,1135452.525
2020-03-27,1110375.02580645
2020-03-28,910426.51851852
2020-03-29,769856.33774834
2020-03-30,1055633.20408163
2020-03-31,1025871.10691824
2020-04-01,1113694.49019608
2020-04-02,1115204.47058824
2020-04-03,1148502.31818182
2020-04-04,1077272.73248408
2020-04-05,769681.28571429
2020-04-06,1164635.859375
2020-04-07,1137403.30357143
2020-04-08,1116311.86111111
2020-04-09,1069383.35714286
2020-04-10,900077.29447853
2020-04-11,784763.67924528
2020-04-12,800401.98039216
2020-04-13,929310.29239766
2020-04-14,988374.01785714
2020-04-15,1176886.65088757
2020-04-16,1111490.4025974
2020-04-17,1286230.61417323
2020-04-18,1150726.07594937
2020-04-19,975852.76973684
2020-04-20,1049269.98757764
2020-04-21,1068249.13422819
2020-04-22,1031391.22137405
2020-04-23,1287894.37323944
2020-04-24,1273850.38888889
2020-04-25,1239612.48529412
2020-04-26,1072414.61313869
2020-04-27,1179406.79432624
2020-04-28,1215701.03896104
2020-04-29,1195938.75172414
2020-04-30,1268807.17777778
2020-05-01,1250539.87943262
2020-05-02,1341512.07432432
2020-05-03,1196455.80952381
2020-05-04,1086099.00632911
2020-05-05,1204144.26582278
2020-05-06,1210363.38311688
2020-05-07,1313992.02040816
2020-05-08,1274328.59854015
2020-05-09,1292073.69117647
2020-05-10,1246688.79411765
2020-05-11,1283646.98089172
2020-05-12,1279955.78767123
2020-05-13,1296750.55462185
2020-05-14,1323246.37719298
2020-05-15,1272443.528
2020-05-16,1262686.35714286
2020-05-17,1327792.32352941
2020-05-18,1352731.3828125
2020-05-19,1333283.06086957
2020-05-20,1327850.14782609
2020-05-21,1295657.93129771
2020-05-22,1297051.25225225
2020-05-23,1278850.55462185
2020-05-24,1412773.56034483
2020-05-25,1279331.4
2020-05-26,1307555.58064516
2020-05-27,1343527.28985507
2020-05-28,1281801.48854962
2020-05-29,1270912.5511811
2020-05-30,1245524.1025641
2020-05-31,1051905.32
2020-06-01,1269376.45522388
2020-06-02,1283667.21705426
2020-06-03,1282827.43165468
2020-06-04,1236471.56291391
2020-06-05,1042586.80446927
2020-06-06,793185.08163265
2020-06-07,861702.46540881
2020-06-08,1151651.27777778
2020-06-09,1176594.88125
2020-06-10,1080857.50609756
2020-06-11,1382471.19459459
2020-06-12,1355473.2208589
2020-06-13,1067535.64556962
2020-06-14,825322.44117647
2020-06-15,1129341.76086957
2020-06-16,1223100.94
2020-06-17,1271521.82608696
2020-06-18,1249316.07317073
2020-06-19,1285095.18881119
2020-06-20,1107477.41605839
2020-06-21,981158.45890411
2020-06-22,1103866.92307692
2020-06-23,1304964.85443038
2020-06-24,1288159.84892086
2020-06-25,1253759.66666667
2020-06-26,1186091.18902439
2020-06-27,1105369.53623188
2020-06-28,901781.8
2020-06-29,1248924.40689655
2020-06-30,1189839.53061225
2020-07-01,1295763.33333333
2020-07-02,1133437.39634146
2020-07-03,1198966.08588957
2020-07-04,1037606.38853503
2020-07-05,921691.71165644
2020-07-06,1227644.1038961
2020-07-07,1103862.23602484
2020-07-08,1247866.83443709
2020-07-09,1267096.00609756
2020-07-10,1208174.02484472
2020-07-11,1091070.69230769
2020-07-12,979820.94736842
2020-07-13,1143550.70748299
2020-07-14,1259092.4375
2020-07-15,1313624.08695652
2020-07-16,1276772.46323529
2020-07-17,1264411.8220339
2020-07-18,1276202.18461538
2020-07-19,1332783.61068702
2020-07-20,1287877.81560284
2020-07-21,1290345.384
2020-07-22,1260738.63194444
2020-07-23,1293743.60294118
2020-07-24,1314238.96273292
2020-07-25,1370815.56338028
2020-07-26,1343587.36075949
2020-07-27,1285135.53020134
2020-07-28,1280557.68275862
2020-07-29,1283028.88513514
2020-07-30,1287137.02222222
2020-07-31,1299889.1372549
2020-08-01,1287825.23357664
2020-08-02,1353125.27659574
2020-08-03,1326875.36419753
2020-08-04,1310942.87586207
2020-08-05,1267972.85271318
2020-08-06,1277008.28205128
2020-08-07,1301960.69078947
2020-08-08,1327259.73943662
2020-08-09,1250962.39102564
2020-08-10,1249095.44525547
2020-08-11,1285126.14285714
2020-08-12,1300253.53503185
2020-08-13,1207145.84353742
2020-08-14,1264694.55688623
2020-08-15,1229856.10897436
2020-08-16,1147488.00657895
2020-08-17,1268331.056
2020-08-18,1245246.22857143
2020-08-19,1294059.85507246
2020-08-20,1265249.95205479
2020-08-21,1344396.96129032
2020-08-22,1318342.84558824
2020-08-23,1251878.96815287
2020-08-24,1166158.57718121
2020-08-25,1318086.65625
2020-08-26,1302465.42253521
2020-08-27,1268826.31007752
2020-08-28,1302147.36809816
2020-08-29,1328303.40410959
2020-08-30,1310540.19685039
2020-08-31,1171316.93333333
2020-09-01,1273975.42207792
2020-09-02,1293518.29166667
2020-09-03,1295405.65891473
2020-09-04,1300009.08148148
2020-09-05,1276079.5177305
2020-09-06,1421785.77333333
2020-09-07,1280486.14285714
2020-09-08,1249473.17419355
2020-09-09,1194565.42281879
2020-09-10,1333325.96835443
2020-09-11,1328602.12318841
2020-09-12,1060539.07058824
2020-09-13,938489.4691358
2020-09-14,1160497.60227273
2020-09-15,1172355.21794872
2020-09-16,1309139.76774194
2020-09-17,1268264.38764045
2020-09-18,1153905.55151515
2020-09-19,1249747.77852349
2020-09-20,1093970.1056338
2020-09-21,1206441.29655172
2020-09-22,1286297.79069767
2020-09-23,1287952.52816901
2020-09-24,1258397.30656934
2020-09-25,1348089.14201183
2020-09-26,1312045.57333333
2020-09-27,1015670.23026316
2020-09-28,1244179.66666667
2020-09-29,1274256.45390071
2020-09-30,1324411.43589744
2020-10-01,1300792.40322581
2020-10-02,1291145.96323529
2020-10-03,1324275.39735099
2020-10-04,1219977.3164557
2020-10-05,1199752.82142857
2020-10-06,1300707.38461538
2020-10-07,1278854.62913907
2020-10-08,1223705.58024691
2020-10-09,1313543.98591549
2020-10-10,1298188.83916084
2020-10-11,1066880.51428571
2020-10-12,1184181.31543624
2020-10-13,1257751.48795181
2020-10-14,1136457.47651007
2020-10-15,1261410.59602649
2020-10-16,1215635.09032258
2020-10-17,1029741.24203822
2020-10-18,1083029.59166667
2020-10-19,1275570.52
2020-10-20,1226298.27777778
2020-10-21,1297150.06153846
2020-10-22,1283932.42335766
2020-10-23,1284365.39694656
2020-10-24,1337988.86842105
2020-10-25,1373567.1965812
2020-10-26,1340452.45454545
2020-10-27,1299469.63636364
2020-10-28,1287839.19
2020-10-29,1298560.40740741
2020-10-30,1294094.27927928
2020-10-31,1279690.80530973
2020-11-01,1246865.936
2020-11-02,1326538.30526316
2020-11-03,1282563.38571429
2020-11-04,1342291.57861635
2020-11-05,1281835.37414966
2020-11-06,1272637.76470588
2020-11-07,1359237.3630137
2020-11-08,1372073.6884058
2020-11-09,1370687.77837838
2020-11-10,1225739.37414966
2020-11-11,1297173.17006803
2020-11-12,1247600.38125
2020-11-13,1276639.29496403
2020-11-14,1290196.64084507
2020-11-15,1205226.52
2020-11-16,1208931.31875
2020-11-17,1282460.43312102
2020-11-18,1262037.06508876
2020-11-19,1330062.81751825
2020-11-20,1285111.85714286
2020-11-21,1150172.15976331
2020-11-22,929209.25862069
2020-11-23,1229474.91156463
2020-11-24,1271609.33823529
2020-11-25,1233440.9483871
2020-11-26,1296814.63333333
2020-11-27,1285159.44805195
2020-11-28,1320298.5974026
2020-11-29,1104827.07333333
2020-11-30,1318501.7699115
2020-12-01,1277175.28289474
2020-12-02,1256613.20610687
2020-12-03,1310205.04458599
2020-12-04,1321027.25694444
2020-12-05,1342303.16666667
2020-12-06,1348579.64705882
2020-12-07,1202576.08666667
2020-12-08,1286537.52083333
2020-12-09,1275817.91366906
2020-12-10,1306710.52307692
2020-12-11,1325937.02173913
2020-12-12,1296116.38636364
2020-12-13,1174223.99358974
2020-12-14,1171579.11724138
2020-12-15,1292509.96428571
2020-12-16,1309532.6993007
2020-12-17,1299902.84496124
2020-12-18,1271535.98726115
2020-12-19,1265624.47468354
2020-12-20,1344026.09271523
2020-12-21,1345368.5
2020-12-22,1302079.02097902
2020-12-23,1246276.93506494
2020-12-24,1270105.95238095
2020-12-25,1285844.18055556
2020-12-26,1384865.83941606
2020-12-27,1303959.72972973
2020-12-28,1296631.93125
2020-12-29,1276643.44736842
2020-12-30,1256574.88953488
2020-12-31,1277365.01204819
2021-01-01,1352232.66442953
2021-01-02,1395637.24503311
2021-01-03,1288693.92405063
2021-01-04,1318806.19075145
2021-01-05,1292713.08280255
2021-01-06,1293667.92090396
2021-01-07,1269575.14285714
2021-01-08,1295011.06756757
2021-01-09,1260930.86330935
2021-01-10,1282691.37106918
2021-01-11,1337251.5
2021-01-12,1324212.0472973
2021-01-13,1264865.66447368
2021-01-14,1296483.02040816
2021-01-15,1315265.80645161
2021-01-16,1319768.31972789
2021-01-17,1324590.68421053
2021-01-18,1342526.85517241
2021-01-19,1278255.31543624
2021-01-20,1277115.72340426
2021-01-21,1313049.09302326
2021-01-22,1283207.65957447
2021-01-23,1289854.03846154
2021-01-24,1307027.8705036
2021-01-25,1380525.04285714
2021-01-26,1360394.14285714
2021-01-27,1286615.40140845
2021-01-28,1315946.40689655
2021-01-29,1313147.29605263
2021-01-30,1301743.83823529
2021-01-31,1310972.45833333
2021-02-01,1312293.75630252
2021-02-02,1301597.31372549
2021-02-03,1301816.32
2021-02-04,1286774.54375
2021-02-05,1303817.66863905
2021-02-06,1286239.64779874
2021-02-07,1393552.78846154
2021-02-08,1386773.2962963
2021-02-09,1278955.73426573
2021-02-10,1290298.83916084
2021-02-11,1271182.41860465
2021-02-12,1272982.45774648
2021-02-13,1319357.50955414
2021-02-14,1323321.68918919
2021-02-15,1322547.34210526
2021-02-16,1296827.23966942
2021-02-17,1291019.47101449
2021-02-18,1305050.28467153
2021-02-19,1328641.82352941
2021-02-20,1321612.39726027
2021-02-21,1445759.09219858
2021-02-22,1334959.0
2021-02-23,1298336.51181102
2021-02-24,1309937.2327044
2021-02-25,1301001.88461538
2021-02-26,1293684.33093525
2021-02-27,1291870.1656051
2021-02-28,1364487.96946565
2021-03-01,1347932.73076923
2021-03-02,1309441.85314685
2021-03-03,1301007.40131579
2021-03-04,1287553.8515625
2021-03-05,1323912.20805369
2021-03-06,1352091.625
2021-03-07,1369775.68493151
2021-03-08,1410230.13548387
2021-03-09,1311160.65
2021-03-10,1299936.74496644
2021-03-11,1284828.90151515
2021-03-12,1314888.06666667
2021-03-13,1407024.18881119
2021-03-14,1316139.20382166
2021-03-15,1356310.18918919
2021-03-16,1324155.47651007
2021-03-17,1292900.15441176
2021-03-18,1261881.09210526
2021-03-19,1323033.31756757
2021-03-20,1335281.00649351
2021-03-21,1455319.06410256
2021-03-22,1357444.38410596
2021-03-23,1352368.14285714
2021-03-24,1353617.98684211
2021-03-25,1316496.0
2021-03-26,1318635.66911765
2021-03-27,1298147.33333333
2021-03-28,1315239.25157233
2021-03-29,1282992.01324503
2021-03-30,1312332.40410959
2021-03-31,1345339.94904459
2021-04-01,1336590.92413793
2021-04-02,1314276.62857143
2021-04-03,1312162.16030534
2021-04-04,1370052.18493151
2021-04-05,1408721.41025641
2021-04-06,1343027.36805556
2021-04-07,1304126.64968153
2021-04-08,1314213.85074627
2021-04-09,1328603.68421053
2021-04-10,1351301.42675159
2021-04-11,1377041.4137931
2021-04-12,1345640.74305556
2021-04-13,1337717.8943662
2021-04-14,1288458.48148148
2021-04-15,1317252.27325581
2021-04-16,1317298.55339806
2021-04-17,1355659.17582418
2021-04-18,1294181.95967742
2021-04-19,1305400.64948454
2021-04-20,1329866.671875
2021-04-21,1306862.5049505
2021-04-22,1276191.34965035
2021-04-23,1315820.05185185
2021-04-24,1326225.68965517
2021-04-25,1342451.36879433
2021-04-26,1314773.1754386
2021-04-27,1316657.33802817
2021-04-28,1311624.76760563
2021-04-29,1364329.73770492
2021-04-30,1388769.75862069
2021-05-01,1345956.43884892
2021-05-02,1407752.25945946
2021-05-03,1462600.84745763
2021-05-04,1336464.89502762
2021-05-05,1347644.28025478
2021-05-06,1361765.37647059
2021-05-07,1296296.71511628
2021-05-08,1310903.52631579
2021-05-09,1360895.03225806
2021-05-10,1374446.74444444
2021-05-11,1349528.22093023
2021-05-12,1371222.88372093
2021-05-13,1311555.22981366
2021-05-14,1315543.03731343
2021-05-15,1347771.78861789
2021-05-16,1371701.07575758
2021-05-17,1334121.62809917
2021-05-18,1332186.96
2021-05-19,1322285.64
2021-05-20,1304127.1875
2021-05-21,1289615.35454545
2021-05-22,1289550.3362069
2021-05-23,1379971.94957983
2021-05-24,1345942.54761905
2021-05-25,1359462.61788618
2021-05-26,1300155.16393443
2021-05-27,1262394.28205128
2021-05-28,1343872.41176471
2021-05-29,1322726.39655172
2021-05-30,1499183.17361111
2021-05-31,1440666.77304965
2021-06-01,1365650.64788732
2021-06-02,1291096.4939759
2021-06-03,1293653.80272109
2021-06-04,1290167.01526718
2021-06-05,1083916.90076336
2021-06-06,948718.75333333
2021-06-07,1250724.72180451
2021-06-08,1286348.81879195
2021-06-09,1067569.26190476
2021-06-10,1311452.42372881
2021-06-11,1401894.27619048
2021-06-12,1489759.52272727
2021-06-13,1174923.76515152
2021-06-14,1263461.48148148
2021-06-15,1294162.2519084
2021-06-16,1354007.8699187
2021-06-17,1169748.70769231
2021-06-18,1164026.72580645
2021-06-19,1187639.90291262
2021-06-20,1262359.05714286
2021-06-21,1353235.93333333
2021-06-22,1392932.69230769
2021-06-23,1392618.86138614
2021-06-24,1380862.73333333
2021-06-25,1395703.38181818
2021-06-26,1420391.60674157
2021-06-27,1425327.44827586
2021-06-28,1371275.34090909
2021-06-29,1401325.16666667
2021-06-30,1359425.27272727
2021-07-01,1392400.80208333
2021-07-02,1403917.17777778
2021-07-03,1420467.62204724
2021-07-04,1441163.60869565
2021-07-05,1327586.4469697
2021-07-06,1097025.44366197
2021-07-07,1173740.12195122
2021-07-08,1030018.57553957
2021-07-09,1259713.98473282
2021-07-10,840594.55279503
2021-07-11,1110524.304
2021-07-12,1177102.11904762
2021-07-13,1159622.03676471
2021-07-14,909874.07058824
2021-07-15,1211309.8203125
2021-07-16,930522.38666667
2021-07-17,784945.66433566
2021-07-18,803860.86805556
2021-07-19,913009.45882353
2021-07-20,1286061.04098361
2021-07-21,1092054.91724138
2021-07-22,949214.77777778
2021-07-23,1053501.85185185
2021-07-24,843060.66233766
2021-07-25,792788.83006536
2021-07-26,1147170.95333333
2021-07-27,1092558.15882353
2021-07-28,1011709.70700637
2021-07-29,1022161.8375
2021-07-30,929335.40963855
2021-07-31,815583.93037975
2021-08-01,772602.16233766
2021-08-02,1267856.24475524
2021-08-03,948733.72189349
2021-08-04,1179495.08088235
2021-08-05,962914.53125
2021-08-06,1037619.5408805
2021-08-07,791597.70658683
2021-08-08,804929.57594937
2021-08-09,1125952.38157895
2021-08-10,989854.56969697
2021-08-11,1108843.37414966
2021-08-12,1030409.87417219
2021-08-13,1243908.02112676
2021-08-14,764561.22560976
2021-08-15,823579.58791209
2021-08-16,1105397.01242236
2021-08-17,1141141.13372093
2021-08-18,1248408.87407407
2021-08-19,1114092.58441558
2021-08-20,1152746.675
2021-08-21,842739.37058824
2021-08-22,838214.25
2021-08-23,928536.89847716
2021-08-24,1135454.00649351
2021-08-25,960131.4625
2021-08-26,1019037.20547945
2021-08-27,1025525.53424658
2021-08-28,933237.39716312
2021-08-29,849401.57051282
2021-08-30,1178416.40740741
2021-08-31,1141913.70138889
2021-09-01,1256872.02919708
2021-09-02,1258125.81208054
2021-09-03,1268494.5
2021-09-04,886053.85806452
2021-09-05,812051.75609756
2021-09-06,1087901.0
2021-09-07,1140718.49673203
2021-09-08,1125560.6971831
2021-09-09,1192685.43065693
2021-09-10,1194476.36029412
2021-09-11,1082964.55405405
2021-09-12,835119.10884354
2021-09-13,1050338.7672956
2021-09-14,1037876.73214286
2021-09-15,1331678.66197183
2021-09-16,1506390.09558824
2021-09-17,1224006.59863946
2021-09-18,955009.99354839
2021-09-19,770383.03125
2021-09-20,1214339.06707317
2021-09-21,1220175.53658537
2021-09-22,1234503.08955224
2021-09-23,1016578.46060606
2021-09-24,1205603.17567568
2021-09-25,840459.34027778
2021-09-26,914658.24460432
2021-09-27,1051818.43225806
2021-09-28,1184401.96052632
2021-09-29,1151118.54615385
2021-09-30,1253955.1754386
2021-10-01,1237001.44285714
2021-10-02,942906.43617021
2021-10-03,910321.4
2021-10-04,1167222.92307692
2021-10-05,1274705.57926829
2021-10-06,1196702.58778626
2021-10-07,1430095.34751773
2021-10-08,1460428.05833333
2021-10-09,1289836.10666667
2021-10-10,881602.86792453
2021-10-11,1266067.71232877
2021-10-12,1312662.0
2021-10-13,1107308.35502959
2021-10-14,1339773.64963504
2021-10-15,1296617.19148936
2021-10-16,1295533.40601504
2021-10-17,903351.3625
2021-10-18,1212650.62837838
2021-10-19,1302747.96129032
2021-10-20,1179138.66442953
2021-10-21,1512783.58108108
2021-10-22,1168189.48101266
2021-10-23,1051342.77241379
2021-10-24,839270.29411765
2021-10-25,1101719.68681319
2021-10-26,1213371.14
2021-10-27,1107476.52866242
2021-10-28,1250332.66666667
2021-10-29,1067304.0877193
2021-10-30,986677.19354839
2021-10-31,1118622.2733813
2021-11-01,1315084.27702703
2021-11-02,1250437.99367089
2021-11-03,1179844.45962733
2021-11-04,1307600.28671329
2021-11-05,1243942.96129032
2021-11-06,921042.95454545
2021-11-07,992480.99346405
2021-11-08,1273153.20740741
2021-11-09,1473930.40789474
2021-11-10,1362915.94630872
2021-11-11,1230431.20253165
2021-11-12,1262101.78873239
2021-11-13,968751.1372549
2021-11-14,880797.38853503
2021-11-15,1350354.01986755
2021-11-16,1259483.21333333
2021-11-17,1372129.79865772
2021-11-18,1267871.36805556
2021-11-19,1275837.23357664
2021-11-20,1049318.04827586
2021-11-21,1123991.78787879
2021-11-22,1195197.0070922
2021-11-23,1183716.75757576
2021-11-24,1245540.70700637
2021-11-25,1244448.57692308
2021-11-26,1342729.24242424
2021-11-27,922750.24475524
2021-11-28,967907.95683453
2021-11-29,1217180.10489511
2021-11-30,1244173.30597015
2021-12-01,1406416.11678832
2021-12-02,1500986.90967742
2021-12-03,1085296.95833333
2021-12-04,1091812.29032258
2021-12-05,1222526.55421687
2021-12-06,1096122.86046512
2021-12-07,1207005.72727273
2021-12-08,951603.45238095
2021-12-09,1329413.39877301
2021-12-10,1028357.57051282
2021-12-11,886237.64238411
2021-12-12,863115.47142857
2021-12-13,1197346.78723404
2021-12-14,1149542.52027027
2021-12-15,1396579.75886525
2021-12-16,1275047.68695652
2021-12-17,1243847.01342282
2021-12-18,1194217.8515625
2021-12-19,786520.95973154
2021-12-20,1248501.90277778
2021-12-21,1110320.36024845
2021-12-22,1205787.22297297
2021-12-23,1124778.02631579
2021-12-24,1239346.90728477
2021-12-25,1164388.71428571
2021-12-26,984266.14925373
2021-12-27,1228930.2027027
2021-12-28,1470745.25373134
2021-12-29,1402007.91724138
2021-12-30,1440239.75630252
2021-12-31,1394028.36241611
2022-01-01,697698.9127907
2022-01-02,788183.41772152
2022-01-03,1185446.23571429
2022-01-04,1196001.9047619
2022-01-05,1235002.96666667
2022-01-06,1187899.01369863
2022-01-07,1275552.18571429
2022-01-08,1026073.36111111
2022-01-09,929576.85815603
2022-01-10,1268167.50704225
2022-01-11,1109629.53164557
2022-01-12,1281750.25899281
2022-01-13,950327.41340782
2022-01-14,1151093.98742138
2022-01-15,854830.71084337
2022-01-16,770400.74857143
2022-01-17,1112459.04968944
2022-01-18,1210699.32352941
2022-01-19,998671.31791908
2022-01-20,1026111.53846154
2022-01-21,1410456.35820896
2022-01-22,1371155.60447761
2022-01-23,967822.06382979
2022-01-24,1216134.20666667
2022-01-25,1072904.24342105
2022-01-26,1240494.22307692
2022-01-27,1266465.73282443
2022-01-28,1189178.15584416
2022-01-29,1044287.52348993
2022-01-30,1048152.65068493
2022-01-31,1425218.27272727
2022-02-01,1337182.00649351
2022-02-02,1190933.98039216
2022-02-03,1182716.9047619
2022-02-04,1212899.86153846
2022-02-05,1428582.97478992
2022-02-06,1086566.42307692
2022-02-07,1220094.55147059
2022-02-08,1269141.73376623
2022-02-09,1412872.82142857
2022-02-10,1389048.16326531
2022-02-11,1526755.16901408
2022-02-12,1299513.68983957
2022-02-13,908228.43037975
2022-02-14,1058443.35947712
2022-02-15,1109690.56
2022-02-16,1062859.15384615
2022-02-17,1072667.9044586
2022-02-18,1296436.08955224
2022-02-19,1051747.4295302
2022-02-20,903767.63888889
2022-02-21,1303794.69918699
2022-02-22,1097987.25657895
2022-02-23,1037381.08666667
2022-02-24,1313897.36363636
2022-02-25,1293635.2238806
2022-02-26,1165299.32
2022-02-27,1020711.88235294
2022-02-28,1168961.0
2022-03-01,1282074.51851852
2022-03-02,1522395.63235294
2022-03-03,1270955.82432432
2022-03-04,1317418.37410072
2022-03-05,1201288.00813008
2022-03-06,1067880.19083969
2022-03-07,1180208.66891892
2022-03-08,1243527.72297297
2022-03-09,1249582.33333333
2022-03-10,1281342.06896552
2022-03-11,1231351.15217391
2022-03-12,941650.60897436
2022-03-13,893361.31788079
2022-03-14,1130072.67973856
2022-03-15,1232380.08633094
2022-03-16,1212247.21935484
2022-03-17,1177280.18867925
2022-03-18,1280325.04895105
2022-03-19,1035743.17419355
2022-03-20,878539.93506494
2022-03-21,1110128.34640523
2022-03-22,1114318.2147651
2022-03-23,1256502.73793103
2022-03-24,1191505.33566434
2022-03-25,1283710.71794872
2022-03-26,922095.85714286
2022-03-27,1090554.99236641
2022-03-28,1244156.28930818
2022-03-29,1171784.06622517
2022-03-30,1321063.83703704
2022-03-31,1276887.26086957
2022-04-01,1366774.77304965
2022-04-02,1300146.27407407
2022-04-03,1061416.0647482
2022-04-04,1165983.2278481
2022-04-05,1175464.22068966
2022-04-06,1135374.3
2022-04-07,1279268.2826087
2022-04-08,1222204.46268657
2022-04-09,958481.48366013
2022-04-10,963704.12857143
2022-04-11,1305536.86861314
2022-04-12,1253908.45098039
2022-04-13,1241552.16428571
2022-04-14,1226918.78985507
2022-04-15,1011750.39873418
2022-04-16,1039411.61940299
2022-04-17,828635.06666667
2022-04-18,1293231.80597015
2022-04-19,1359555.05645161
2022-04-20,1148729.65625
2022-04-21,1109322.22485207
2022-04-22,1286750.11851852
2022-04-23,953027.18404908
2022-04-24,850437.73099415
2022-04-25,1168047.35802469
2022-04-26,1236938.05714286
2022-04-27,1062318.67647059
2022-04-28,1367430.47727273
2022-04-29,1317207.04
2022-04-30,1227105.78666667
2022-05-01,874984.26347305
2022-05-02,1117986.0625
2022-05-03,1124335.96
2022-05-04,1092913.45890411
2022-05-05,1419433.96178344
2022-05-06,1459279.94366197
2022-05-07,1067810.95104895
2022-05-08,1012209.63870968
2022-05-09,1245684.72258065
2022-05-10,1163013.55555556
2022-05-11,1238315.60689655
2022-05-12,1387405.81481481
2022-05-13,1305426.71052632
2022-05-14,1396389.23404255
2022-05-15,1530435.78688525
2022-05-16,1425462.54268293
2022-05-17,1460201.08843537
2022-05-18,1273787.94029851
2022-05-19,1335489.99180328
2022-05-20,1443016.8203125
2022-05-21,1071192.68148148
2022-05-22,1205588.80327869
2022-05-23,1142381.04375
2022-05-24,1228520.425
2022-05-25,1354729.88888889
2022-05-26,1196357.60992908
2022-05-27,1263145.05072464
2022-05-28,1055595.83783784
2022-05-29,1021936.02013423
2022-05-30,1258586.37662338
2022-05-31,1295370.35616438
2022-06-01,1337666.82352941
2022-06-02,1423832.8
2022-06-03,1253306.34965035
2022-06-04,1043881.13669065
2022-06-05,903880.23972603
2022-06-06,1212194.79333333
2022-06-07,1152025.49382716
2022-06-08,963582.19662921
2022-06-09,1173805.84931507
2022-06-10,1140199.08163265
2022-06-11,1007854.44155844
2022-06-12,1091046.86614173
2022-06-13,1391880.15037594
2022-06-14,1443100.98630137
2022-06-15,1266195.16969697
2022-06-16,1372612.72268908
2022-06-17,1452408.40740741
2022-06-18,1193897.73717949
2022-06-19,1039797.72180451
2022-06-20,1130450.08333333
2022-06-21,1134158.47333333
2022-06-22,1278783.76744186
2022-06-23,1064888.88157895
2022-06-24,1311823.0
2022-06-25,1082723.41059603
2022-06-26,1271307.93478261
2022-06-27,1439817.18382353
2022-06-28,1155505.94520548
2022-06-29,1218980.56291391
2022-06-30,1071478.98830409
2022-07-01,1260714.58955224
2022-07-02,1156715.3115942
2022-07-03,857652.58064516
2022-07-04,1105456.81818182
2022-07-05,1318495.70338983
2022-07-06,1383303.00787402
2022-07-07,1264901.14649682
2022-07-08,1234133.32432432
2022-07-09,1068876.2238806
2022-07-10,858886.31372549
2022-07-11,1210307.91056911
2022-07-12,1204294.73509934
2022-07-13,1352413.17272727
2022-07-14,1519424.54032258
2022-07-15,1351248.12676056
2022-07-16,1024222.48648649
2022-07-17,1107770.83064516
2022-07-18,1206672.09923664
2022-07-19,1401116.42753623
2022-07-20,1374580.65079365
2022-07-21,1335751.0647482
2022-07-22,1202991.98484848
2022-07-23,956607.91558442
2022-07-24,857081.28025478
2022-07-25,1188824.88028169
2022-07-26,1159198.59375
2022-07-27,1019873.69090909
2022-07-28,1348517.46808511
2022-07-29,1240760.94520548
2022-07-30,1139579.74418605
2022-07-31,922711.07894737
2022-08-01,1287020.71323529
2022-08-02,1146315.81935484
2022-08-03,1292170.53103448
2022-08-04,1341702.00757576
2022-08-05,1156854.60666667
2022-08-06,1013497.69565217
2022-08-07,825161.3081761
2022-08-08,1151677.5
2022-08-09,1271388.74125874
2022-08-10,1360227.56756757
2022-08-11,1358893.62857143
2022-08-12,1187840.27922078
2022-08-13,1083895.30215827
2022-08-14,1122552.01503759
2022-08-15,1185214.37931034
2022-08-16,1310104.43918919
2022-08-17,1330205.56589147
2022-08-18,1401119.72222222
2022-08-19,1080193.85393258
2022-08-20,1011525.4966443
2022-08-21,945787.1369863
2022-08-22,1125842.73793103
2022-08-23,1053092.13372093
2022-08-24,1156057.19863014
2022-08-25,1094529.65408805
2022-08-26,1001132.65909091
2022-08-27,1072243.7862069
2022-08-28,878384.94409938
2022-08-29,1140683.74522293
2022-08-30,1118923.27777778
2022-08-31,1212705.56164384
2022-09-01,1268659.52173913
2022-09-02,1407585.58914729
