date,timestamp_utc,Coin Days Destroyed (CDD)
2024-10-26,2024-10-26T00:00:00Z,4663715.6445083
2024-10-27,2024-10-27T00:00:00Z,4555376.57668805
2024-10-28,2024-10-28T00:00:00Z,8875707.14167523
2024-10-29,2024-10-29T00:00:00Z,16846096.9943792
2024-10-30,2024-10-30T00:00:00Z,11329653.52959075
2024-10-31,2024-10-31T00:00:00Z,10616643.7313951
2024-11-01,2024-11-01T00:00:00Z,13196339.82362634
2024-11-02,2024-11-02T00:00:00Z,7046226.49617822
2024-11-03,2024-11-03T00:00:00Z,5135465.58526522
2024-11-04,2024-11-04T00:00:00Z,9206774.94888412
2024-11-05,2024-11-05T00:00:00Z,11099979.38375051
2024-11-06,2024-11-06T00:00:00Z,59872405.59203999
2024-11-07,2024-11-07T00:00:00Z,13279845.27500751
2024-11-08,2024-11-08T00:00:00Z,19708297.71867971
2024-11-09,2024-11-09T00:00:00Z,4885741.57428761
2024-11-10,2024-11-10T00:00:00Z,13164595.61192245
2024-11-11,2024-11-11T00:00:00Z,28127787.82001878
2024-11-12,2024-11-12T00:00:00Z,35379945.34024673
2024-11-13,2024-11-13T00:00:00Z,35637962.95370721
2024-11-14,2024-11-14T00:00:00Z,54913150.81190418
2024-11-15,2024-11-15T00:00:00Z,46921698.25841656
2024-11-16,2024-11-16T00:00:00Z,10230599.08645211
2024-11-17,2024-11-17T00:00:00Z,9118139.63394023
2024-11-18,2024-11-18T00:00:00Z,16529097.91665308
2024-11-19,2024-11-19T00:00:00Z,36654904.70618499
2024-11-20,2024-11-20T00:00:00Z,32983006.86947121
2024-11-21,2024-11-21T00:00:00Z,52484909.73872556
2024-11-22,2024-11-22T00:00:00Z,37393208.13692095
2024-11-23,2024-11-23T00:00:00Z,18770070.95399084
2024-11-24,2024-11-24T00:00:00Z,11239922.7650078
2024-11-25,2024-11-25T00:00:00Z,26855800.48790268
2024-11-26,2024-11-26T00:00:00Z,40504230.08585926
2024-11-27,2024-11-27T00:00:00Z,30194484.62026852
2024-11-28,2024-11-28T00:00:00Z,26925654.59986516
2024-11-29,2024-11-29T00:00:00Z,13590400.87046961
2024-11-30,2024-11-30T00:00:00Z,6781826.78355743
2024-12-01,2024-12-01T00:00:00Z,7392717.8707714
2024-12-02,2024-12-02T00:00:00Z,30606794.63012571
2024-12-03,2024-12-03T00:00:00Z,41937152.66461879
2024-12-04,2024-12-04T00:00:00Z,17180538.77885539
2024-12-05,2024-12-05T00:00:00Z,60551822.78834456
2024-12-06,2024-12-06T00:00:00Z,46965880.94872043
2024-12-07,2024-12-07T00:00:00Z,8779933.49924356
2024-12-08,2024-12-08T00:00:00Z,9061916.33389854
2024-12-09,2024-12-09T00:00:00Z,45314525.28173197
2024-12-10,2024-12-10T00:00:00Z,14679989.39462026
2024-12-11,2024-12-11T00:00:00Z,33108042.415033
2024-12-12,2024-12-12T00:00:00Z,11418678.02537773
2024-12-13,2024-12-13T00:00:00Z,19073499.88619386
2024-12-14,2024-12-14T00:00:00Z,9324789.72667652
2024-12-15,2024-12-15T00:00:00Z,10793045.28939043
2024-12-16,2024-12-16T00:00:00Z,29184067.37750781
2024-12-17,2024-12-17T00:00:00Z,29856504.43782155
2024-12-18,2024-12-18T00:00:00Z,32360945.11167101
2024-12-19,2024-12-19T00:00:00Z,47897964.26403526
2024-12-20,2024-12-20T00:00:00Z,34737943.59579709
2024-12-21,2024-12-21T00:00:00Z,6121083.80255398
2024-12-22,2024-12-22T00:00:00Z,10341780.07783072
2024-12-23,2024-12-23T00:00:00Z,42703241.11512798
2024-12-24,2024-12-24T00:00:00Z,43957637.22450768
2024-12-25,2024-12-25T00:00:00Z,5591806.90865947
2024-12-26,2024-12-26T00:00:00Z,12684635.6516405
2024-12-27,2024-12-27T00:00:00Z,28072517.59333436
2024-12-28,2024-12-28T00:00:00Z,7878148.35751761
2024-12-29,2024-12-29T00:00:00Z,25534456.81687481
2024-12-30,2024-12-30T00:00:00Z,38432185.56979034
2024-12-31,2024-12-31T00:00:00Z,36314957.3338702
2025-01-01,2025-01-01T00:00:00Z,24234763.89402756
2025-01-02,2025-01-02T00:00:00Z,11062616.28118466
2025-01-03,2025-01-03T00:00:00Z,6275884.87076968
2025-01-04,2025-01-04T00:00:00Z,5537567.74785337
2025-01-05,2025-01-05T00:00:00Z,4427835.5828444
2025-01-06,2025-01-06T00:00:00Z,9588023.60308167
2025-01-07,2025-01-07T00:00:00Z,33087488.84212122
2025-01-08,2025-01-08T00:00:00Z,9909213.67680398
2025-01-09,2025-01-09T00:00:00Z,7056767.3259802
2025-01-10,2025-01-10T00:00:00Z,9755145.382996
2025-01-11,2025-01-11T00:00:00Z,5185041.21461528
2025-01-12,2025-01-12T00:00:00Z,4309409.54259811
2025-01-13,2025-01-13T00:00:00Z,6648990.78665931
2025-01-14,2025-01-14T00:00:00Z,6829019.25686684
2025-01-15,2025-01-15T00:00:00Z,19967219.14987671
2025-01-16,2025-01-16T00:00:00Z,11638917.90820985
2025-01-17,2025-01-17T00:00:00Z,14352553.91920363
2025-01-18,2025-01-18T00:00:00Z,14070313.02140561
2025-01-19,2025-01-19T00:00:00Z,10137131.29519094
2025-01-20,2025-01-20T00:00:00Z,14485618.66827445
2025-01-21,2025-01-21T00:00:00Z,17533565.07124153
2025-01-22,2025-01-22T00:00:00Z,27573357.22034539
2025-01-23,2025-01-23T00:00:00Z,99334753.39654288
2025-01-24,2025-01-24T00:00:00Z,8115801.48195478
2025-01-25,2025-01-25T00:00:00Z,5962022.24166387
2025-01-26,2025-01-26T00:00:00Z,4818686.42399826
2025-01-27,2025-01-27T00:00:00Z,12073311.46066074
2025-01-28,2025-01-28T00:00:00Z,9191048.40838077
2025-01-29,2025-01-29T00:00:00Z,6304993.86853185
2025-01-30,2025-01-30T00:00:00Z,7401128.19043784
2025-01-31,2025-01-31T00:00:00Z,7346243.58985458
2025-02-01,2025-02-01T00:00:00Z,6029709.77852439
2025-02-02,2025-02-02T00:00:00Z,6092203.00088847
2025-02-03,2025-02-03T00:00:00Z,13228556.21001153
2025-02-04,2025-02-04T00:00:00Z,26065566.35930774
2025-02-05,2025-02-05T00:00:00Z,36167802.42443925
2025-02-06,2025-02-06T00:00:00Z,23534337.42991947
2025-02-07,2025-02-07T00:00:00Z,7642645.07698638
2025-02-08,2025-02-08T00:00:00Z,4985508.05188269
2025-02-09,2025-02-09T00:00:00Z,39994453.89355941
2025-02-10,2025-02-10T00:00:00Z,7864320.93310487
2025-02-11,2025-02-11T00:00:00Z,24076364.13487552
2025-02-12,2025-02-12T00:00:00Z,7908055.74265013
2025-02-13,2025-02-13T00:00:00Z,6088954.61985661
2025-02-14,2025-02-14T00:00:00Z,8330284.7194341
2025-02-15,2025-02-15T00:00:00Z,4325886.8626297
2025-02-16,2025-02-16T00:00:00Z,2815491.76770895
2025-02-17,2025-02-17T00:00:00Z,5102797.63778761
2025-02-18,2025-02-18T00:00:00Z,8072914.30353105
2025-02-19,2025-02-19T00:00:00Z,5146425.73081405
2025-02-20,2025-02-20T00:00:00Z,6174484.2683584
2025-02-21,2025-02-21T00:00:00Z,7607321.31571598
2025-02-22,2025-02-22T00:00:00Z,5202350.61580988
2025-02-23,2025-02-23T00:00:00Z,3369176.25583215
2025-02-24,2025-02-24T00:00:00Z,8339984.18661824
2025-02-25,2025-02-25T00:00:00Z,27124797.50025482
2025-02-26,2025-02-26T00:00:00Z,26020694.34595442
2025-02-27,2025-02-27T00:00:00Z,15087063.53769198
2025-02-28,2025-02-28T00:00:00Z,15206092.97131692
2025-03-01,2025-03-01T00:00:00Z,4500882.95057282
2025-03-02,2025-03-02T00:00:00Z,6653903.01337718
2025-03-03,2025-03-03T00:00:00Z,17312462.28235092
2025-03-04,2025-03-04T00:00:00Z,9814594.98151248
2025-03-05,2025-03-05T00:00:00Z,7013128.3361257
2025-03-06,2025-03-06T00:00:00Z,16665955.71674994
2025-03-07,2025-03-07T00:00:00Z,12421976.20032081
2025-03-08,2025-03-08T00:00:00Z,2358075.52407377
2025-03-09,2025-03-09T00:00:00Z,4456419.53364762
2025-03-10,2025-03-10T00:00:00Z,25782670.0381523
2025-03-11,2025-03-11T00:00:00Z,17105626.8021856
2025-03-12,2025-03-12T00:00:00Z,15890468.68289404
2025-03-13,2025-03-13T00:00:00Z,10627143.19204827
2025-03-14,2025-03-14T00:00:00Z,12056890.50987285
2025-03-15,2025-03-15T00:00:00Z,1978898.26979358
2025-03-16,2025-03-16T00:00:00Z,4044567.00505849
2025-03-17,2025-03-17T00:00:00Z,7274867.66032585
2025-03-18,2025-03-18T00:00:00Z,6396552.16311227
2025-03-19,2025-03-19T00:00:00Z,8086715.23395809
2025-03-20,2025-03-20T00:00:00Z,15687130.5351942
2025-03-21,2025-03-21T00:00:00Z,4350097.27520986
2025-03-22,2025-03-22T00:00:00Z,9986180.64224491
2025-03-23,2025-03-23T00:00:00Z,2802183.63557555
2025-03-24,2025-03-24T00:00:00Z,5869401.34764104
2025-03-25,2025-03-25T00:00:00Z,8008749.34590131
2025-03-26,2025-03-26T00:00:00Z,8601172.71723455
2025-03-27,2025-03-27T00:00:00Z,6282990.6200227
2025-03-28,2025-03-28T00:00:00Z,28180803.55550734
2025-03-29,2025-03-29T00:00:00Z,3014211.15419942
2025-03-30,2025-03-30T00:00:00Z,4297630.10899255
2025-03-31,2025-03-31T00:00:00Z,9639564.6066096
2025-04-01,2025-04-01T00:00:00Z,6316315.92319259
2025-04-02,2025-04-02T00:00:00Z,16573119.40121418
2025-04-03,2025-04-03T00:00:00Z,37601933.59956008
2025-04-04,2025-04-04T00:00:00Z,10112546.57127419
2025-04-05,2025-04-05T00:00:00Z,4939915.28518949
2025-04-06,2025-04-06T00:00:00Z,5160096.80212359
2025-04-07,2025-04-07T00:00:00Z,30874068.34675369
2025-04-08,2025-04-08T00:00:00Z,8130117.13597683
2025-04-09,2025-04-09T00:00:00Z,14712874.3708953
2025-04-10,2025-04-10T00:00:00Z,24329569.80544274
2025-04-11,2025-04-11T00:00:00Z,18815492.53084946
2025-04-12,2025-04-12T00:00:00Z,3928071.9542116
2025-04-13,2025-04-13T00:00:00Z,7091105.05838371
2025-04-14,2025-04-14T00:00:00Z,6828904.07936608
2025-04-15,2025-04-15T00:00:00Z,14948974.34824576
2025-04-16,2025-04-16T00:00:00Z,12431340.4278759
2025-04-17,2025-04-17T00:00:00Z,29733026.01504336
2025-04-18,2025-04-18T00:00:00Z,3803464.16362402
2025-04-19,2025-04-19T00:00:00Z,2209175.36280238
2025-04-20,2025-04-20T00:00:00Z,3502313.88038009
2025-04-21,2025-04-21T00:00:00Z,7595759.16207913
2025-04-22,2025-04-22T00:00:00Z,10631257.92205491
2025-04-23,2025-04-23T00:00:00Z,13711053.94667941
2025-04-24,2025-04-24T00:00:00Z,21703784.77815871
2025-04-25,2025-04-25T00:00:00Z,31219138.05314104
2025-04-26,2025-04-26T00:00:00Z,8455350.31848751
2025-04-27,2025-04-27T00:00:00Z,4432783.96488812
2025-04-28,2025-04-28T00:00:00Z,21706204.63399913
2025-04-29,2025-04-29T00:00:00Z,25436319.802295
2025-04-30,2025-04-30T00:00:00Z,15461755.08231006
2025-05-01,2025-05-01T00:00:00Z,18917263.72473738
2025-05-02,2025-05-02T00:00:00Z,18977555.40139848
2025-05-03,2025-05-03T00:00:00Z,4206232.55366058
2025-05-04,2025-05-04T00:00:00Z,2956686.05870693
2025-05-05,2025-05-05T00:00:00Z,48840603.80081894
2025-05-06,2025-05-06T00:00:00Z,33898050.77154344
2025-05-07,2025-05-07T00:00:00Z,19571415.05843589
2025-05-08,2025-05-08T00:00:00Z,21971316.58922095
2025-05-09,2025-05-09T00:00:00Z,22142084.87664507
2025-05-10,2025-05-10T00:00:00Z,3447244.79718607
2025-05-11,2025-05-11T00:00:00Z,5996225.92290331
2025-05-12,2025-05-12T00:00:00Z,12848443.48560491
2025-05-13,2025-05-13T00:00:00Z,33172492.40963234
2025-05-14,2025-05-14T00:00:00Z,10753331.93619321
2025-05-15,2025-05-15T00:00:00Z,32155112.1316353
2025-05-16,2025-05-16T00:00:00Z,11872505.05146946
2025-05-17,2025-05-17T00:00:00Z,3670374.50587728
2025-05-18,2025-05-18T00:00:00Z,5973780.43952766
2025-05-19,2025-05-19T00:00:00Z,29882799.00275847
2025-05-20,2025-05-20T00:00:00Z,23824679.23643956
2025-05-21,2025-05-21T00:00:00Z,27766749.54252563
2025-05-22,2025-05-22T00:00:00Z,14667659.76149839
2025-05-23,2025-05-23T00:00:00Z,15221090.23895456
2025-05-24,2025-05-24T00:00:00Z,4070926.89059323
2025-05-25,2025-05-25T00:00:00Z,8483959.96362766
2025-05-26,2025-05-26T00:00:00Z,30837358.01245703
2025-05-27,2025-05-27T00:00:00Z,24214876.01734842
2025-05-28,2025-05-28T00:00:00Z,12198583.6805139
2025-05-29,2025-05-29T00:00:00Z,26115283.9871764
2025-05-30,2025-05-30T00:00:00Z,10005506.30887704
2025-05-31,2025-05-31T00:00:00Z,3085875.33199345
2025-06-01,2025-06-01T00:00:00Z,3819308.38035119
2025-06-02,2025-06-02T00:00:00Z,12730242.12529651
2025-06-03,2025-06-03T00:00:00Z,11546452.98505817
2025-06-04,2025-06-04T00:00:00Z,25991082.14022671
2025-06-05,2025-06-05T00:00:00Z,6673239.04361336
2025-06-06,2025-06-06T00:00:00Z,7125895.74914778
2025-06-07,2025-06-07T00:00:00Z,6064412.15602344
2025-06-08,2025-06-08T00:00:00Z,4859686.68749579
2025-06-09,2025-06-09T00:00:00Z,6164550.23255987
2025-06-10,2025-06-10T00:00:00Z,14081115.86307897
2025-06-11,2025-06-11T00:00:00Z,9380473.68881387
2025-06-12,2025-06-12T00:00:00Z,6644904.89153248
2025-06-13,2025-06-13T00:00:00Z,22606613.37825644
2025-06-14,2025-06-14T00:00:00Z,2829224.355174
2025-06-15,2025-06-15T00:00:00Z,4730315.62107103
2025-06-16,2025-06-16T00:00:00Z,15907330.15123002
2025-06-17,2025-06-17T00:00:00Z,7912090.21307544
2025-06-18,2025-06-18T00:00:00Z,10342346.23297547
2025-06-19,2025-06-19T00:00:00Z,7352980.10399875
2025-06-20,2025-06-20T00:00:00Z,7778104.29343901
2025-06-21,2025-06-21T00:00:00Z,6332910.83876027
2025-06-22,2025-06-22T00:00:00Z,12437620.18957674
2025-06-23,2025-06-23T00:00:00Z,11833606.609316
2025-06-24,2025-06-24T00:00:00Z,14473540.92835596
2025-06-25,2025-06-25T00:00:00Z,14616052.80772636
2025-06-26,2025-06-26T00:00:00Z,30648105.43870066
2025-06-27,2025-06-27T00:00:00Z,31097555.32090563
2025-06-28,2025-06-28T00:00:00Z,3587158.10339364
2025-06-29,2025-06-29T00:00:00Z,4588331.31074462
2025-06-30,2025-06-30T00:00:00Z,37717149.26830342
2025-07-01,2025-07-01T00:00:00Z,15841503.78790001
2025-07-02,2025-07-02T00:00:00Z,10813068.75347352
2025-07-03,2025-07-03T00:00:00Z,13133472.62396927
2025-07-04,2025-07-04T00:00:00Z,419951017.9568026
2025-07-05,2025-07-05T00:00:00Z,2700676.2980804
2025-07-06,2025-07-06T00:00:00Z,3439142.91910808
2025-07-07,2025-07-07T00:00:00Z,24264342.82993062
2025-07-08,2025-07-08T00:00:00Z,32662193.21459554
2025-07-09,2025-07-09T00:00:00Z,29927191.65510525
2025-07-10,2025-07-10T00:00:00Z,10188018.14518875
2025-07-11,2025-07-11T00:00:00Z,31453077.97127132
2025-07-12,2025-07-12T00:00:00Z,18047559.4661513
2025-07-13,2025-07-13T00:00:00Z,7742843.2221624
2025-07-14,2025-07-14T00:00:00Z,20954807.74422211
2025-07-15,2025-07-15T00:00:00Z,18581005.88778122
2025-07-16,2025-07-16T00:00:00Z,38452535.50241146
2025-07-17,2025-07-17T00:00:00Z,33920890.06505624
2025-07-18,2025-07-18T00:00:00Z,13072823.73379634
2025-07-19,2025-07-19T00:00:00Z,17632338.41544702
2025-07-20,2025-07-20T00:00:00Z,5369057.05177557
2025-07-21,2025-07-21T00:00:00Z,14955817.2509685
2025-07-22,2025-07-22T00:00:00Z,29881616.1518943
2025-07-23,2025-07-23T00:00:00Z,25221611.05479649
2025-07-24,2025-07-24T00:00:00Z,30869656.5629693
2025-07-25,2025-07-25T00:00:00Z,32814653.37521984
2025-07-26,2025-07-26T00:00:00Z,7181147.92632158
2025-07-27,2025-07-27T00:00:00Z,5247757.95724962
2025-07-28,2025-07-28T00:00:00Z,18242644.36489997
2025-07-29,2025-07-29T00:00:00Z,23692157.40116272
2025-07-30,2025-07-30T00:00:00Z,20590306.90635327
2025-07-31,2025-07-31T00:00:00Z,9660166.78065762
2025-08-01,2025-08-01T00:00:00Z,9488091.43077848
2025-08-02,2025-08-02T00:00:00Z,3557132.28429182
2025-08-03,2025-08-03T00:00:00Z,9660204.28940302
2025-08-04,2025-08-04T00:00:00Z,8542409.08798644
2025-08-05,2025-08-05T00:00:00Z,18128618.72258884
2025-08-06,2025-08-06T00:00:00Z,5771385.20765059
2025-08-07,2025-08-07T00:00:00Z,22869147.72478712
2025-08-08,2025-08-08T00:00:00Z,10768423.68956341
2025-08-09,2025-08-09T00:00:00Z,4163259.2853803
2025-08-10,2025-08-10T00:00:00Z,6630784.44907229
2025-08-11,2025-08-11T00:00:00Z,8699663.20344869
2025-08-12,2025-08-12T00:00:00Z,12925079.66027079
2025-08-13,2025-08-13T00:00:00Z,12694445.79676795
2025-08-14,2025-08-14T00:00:00Z,20204394.99832089
2025-08-15,2025-08-15T00:00:00Z,10488195.80897278
2025-08-16,2025-08-16T00:00:00Z,57690014.31420325
2025-08-17,2025-08-17T00:00:00Z,4258448.53804825
2025-08-18,2025-08-18T00:00:00Z,7825419.88901165
2025-08-19,2025-08-19T00:00:00Z,15600005.09606851
2025-08-20,2025-08-20T00:00:00Z,14807111.61798667
2025-08-21,2025-08-21T00:00:00Z,13328228.40849634
2025-08-22,2025-08-22T00:00:00Z,17740368.44948426
2025-08-23,2025-08-23T00:00:00Z,6812013.43788576
2025-08-24,2025-08-24T00:00:00Z,5573505.3992554
2025-08-25,2025-08-25T00:00:00Z,13239309.43367429
2025-08-26,2025-08-26T00:00:00Z,9668637.8248095
2025-08-27,2025-08-27T00:00:00Z,11365308.76218745
2025-08-28,2025-08-28T00:00:00Z,12827620.43335217
2025-08-29,2025-08-29T00:00:00Z,81362072.69969074
2025-08-30,2025-08-30T00:00:00Z,8577783.12300099
2025-08-31,2025-08-31T00:00:00Z,7658271.46084452
2025-09-01,2025-09-01T00:00:00Z,7597474.76948322
2025-09-02,2025-09-02T00:00:00Z,7704615.38951471
2025-09-03,2025-09-03T00:00:00Z,10067818.17316292
2025-09-04,2025-09-04T00:00:00Z,17927174.33604731
2025-09-05,2025-09-05T00:00:00Z,31018028.53979413
2025-09-06,2025-09-06T00:00:00Z,6948934.41978537
2025-09-07,2025-09-07T00:00:00Z,6172243.14738932
2025-09-08,2025-09-08T00:00:00Z,10275149.46318031
2025-09-09,2025-09-09T00:00:00Z,11415304.56786642
2025-09-10,2025-09-10T00:00:00Z,10224285.25450729
2025-09-11,2025-09-11T00:00:00Z,14475065.83756098
2025-09-12,2025-09-12T00:00:00Z,11558713.5415137
2025-09-13,2025-09-13T00:00:00Z,8495489.47923887
2025-09-14,2025-09-14T00:00:00Z,3799048.85442674
2025-09-15,2025-09-15T00:00:00Z,17868562.02952702
2025-09-16,2025-09-16T00:00:00Z,14199402.24052623
2025-09-17,2025-09-17T00:00:00Z,24730016.0779157
2025-09-18,2025-09-18T00:00:00Z,11851153.69478103
2025-09-19,2025-09-19T00:00:00Z,34983302.79646433
2025-09-20,2025-09-20T00:00:00Z,5847874.10064048
2025-09-21,2025-09-21T00:00:00Z,5109698.51747123
2025-09-22,2025-09-22T00:00:00Z,8718114.20986296
2025-09-23,2025-09-23T00:00:00Z,22288158.23510877
2025-09-24,2025-09-24T00:00:00Z,21115414.54875656
2025-09-25,2025-09-25T00:00:00Z,24175858.32902101
2025-09-26,2025-09-26T00:00:00Z,18116392.86349846
2025-09-27,2025-09-27T00:00:00Z,6464412.85003804
2025-09-28,2025-09-28T00:00:00Z,6631434.72716805
2025-09-29,2025-09-29T00:00:00Z,8629690.66227844
2025-09-30,2025-09-30T00:00:00Z,21788139.49190903
2025-10-01,2025-10-01T00:00:00Z,27861590.10911476
2025-10-02,2025-10-02T00:00:00Z,17487733.39241447
2025-10-03,2025-10-03T00:00:00Z,15820217.6879727
2025-10-04,2025-10-04T00:00:00Z,9603802.54935761
2025-10-05,2025-10-05T00:00:00Z,9272471.85894831
2025-10-06,2025-10-06T00:00:00Z,14544087.46213327
2025-10-07,2025-10-07T00:00:00Z,56310397.36716761
2025-10-08,2025-10-08T00:00:00Z,20170362.41559862
2025-10-09,2025-10-09T00:00:00Z,29594005.4927585
2025-10-10,2025-10-10T00:00:00Z,11492512.4011859
2025-10-11,2025-10-11T00:00:00Z,11170153.23353335
2025-10-12,2025-10-12T00:00:00Z,6394177.52205714
2025-10-13,2025-10-13T00:00:00Z,5284541.22567689
2025-10-14,2025-10-14T00:00:00Z,46183263.46475812
2025-10-15,2025-10-15T00:00:00Z,55330012.65062199
2025-10-16,2025-10-16T00:00:00Z,12048080.09489529
2025-10-17,2025-10-17T00:00:00Z,22417913.99750112
2025-10-18,2025-10-18T00:00:00Z,7859933.11413636
2025-10-19,2025-10-19T00:00:00Z,4625605.26795656
2025-10-20,2025-10-20T00:00:00Z,6570620.21579135
2025-10-21,2025-10-21T00:00:00Z,15167358.1729416
2025-10-22,2025-10-22T00:00:00Z,35504845.23326702
2025-10-23,2025-10-23T00:00:00Z,34502514.30039528
2025-10-24,2025-10-24T00:00:00Z,15651877.92355729
2025-10-25,2025-10-25T00:00:00Z,7334987.90366756
2025-10-26,2025-10-26T00:00:00Z,13589692.11948907
2025-10-27,2025-10-27T00:00:00Z,16809320.57172996
2025-10-28,2025-10-28T00:00:00Z,37896406.77089318
2025-10-29,2025-10-29T00:00:00Z,29071617.53826476
2025-10-30,2025-10-30T00:00:00Z,28780538.38286675
2025-10-31,2025-10-31T00:00:00Z,15748198.23742628
2025-11-01,2025-11-01T00:00:00Z,14696681.01681448
2025-11-02,2025-11-02T00:00:00Z,3745881.85510112
2025-11-03,2025-11-03T00:00:00Z,26608327.62064833
2025-11-04,2025-11-04T00:00:00Z,28066600.5764194
2025-11-05,2025-11-05T00:00:00Z,17172764.82378563
2025-11-06,2025-11-06T00:00:00Z,16241146.01272744
2025-11-07,2025-11-07T00:00:00Z,81134384.07054816
2025-11-08,2025-11-08T00:00:00Z,11523404.97098542
2025-11-09,2025-11-09T00:00:00Z,2903358.30699913
2025-11-10,2025-11-10T00:00:00Z,13284252.93506112
2025-11-11,2025-11-11T00:00:00Z,15247650.72593602
2025-11-12,2025-11-12T00:00:00Z,12302967.07684307
2025-11-13,2025-11-13T00:00:00Z,27186772.72515797
2025-11-14,2025-11-14T00:00:00Z,21597859.79634133
2025-11-15,2025-11-15T00:00:00Z,6424521.08683613
2025-11-16,2025-11-16T00:00:00Z,7835426.25571027
2025-11-17,2025-11-17T00:00:00Z,28562567.1381369
2025-11-18,2025-11-18T00:00:00Z,46955887.93205218
2025-11-19,2025-11-19T00:00:00Z,14929000.86592875
2025-11-20,2025-11-20T00:00:00Z,27238814.01499472
2025-11-21,2025-11-21T00:00:00Z,25109531.30548645
2025-11-22,2025-11-22T00:00:00Z,340229109.22011214
2025-11-23,2025-11-23T00:00:00Z,253461208.826632
2025-11-24,2025-11-24T00:00:00Z,12893598.18640368
2025-11-25,2025-11-25T00:00:00Z,15560855.95179198
2025-11-26,2025-11-26T00:00:00Z,40542751.03553519
2025-11-27,2025-11-27T00:00:00Z,6724854.54386402
2025-11-28,2025-11-28T00:00:00Z,7798783.27052153
2025-11-29,2025-11-29T00:00:00Z,2480347.01138519
2025-11-30,2025-11-30T00:00:00Z,4481638.07243485
2025-12-01,2025-12-01T00:00:00Z,25778466.6758318
2025-12-02,2025-12-02T00:00:00Z,10093748.49317679
2025-12-03,2025-12-03T00:00:00Z,22494220.99077046
2025-12-04,2025-12-04T00:00:00Z,7837400.41287077
2025-12-05,2025-12-05T00:00:00Z,22896733.36985806
2025-12-06,2025-12-06T00:00:00Z,6364887.05876411
2025-12-07,2025-12-07T00:00:00Z,6321094.70079268
2025-12-08,2025-12-08T00:00:00Z,31782325.19493689
2025-12-09,2025-12-09T00:00:00Z,14173622.95454566
2025-12-10,2025-12-10T00:00:00Z,30732827.95013104
2025-12-11,2025-12-11T00:00:00Z,10255960.28244349
2025-12-12,2025-12-12T00:00:00Z,13911254.58554583
2025-12-13,2025-12-13T00:00:00Z,7210549.59785331
2025-12-14,2025-12-14T00:00:00Z,3977504.69719291
2025-12-15,2025-12-15T00:00:00Z,10329909.58925236
2025-12-16,2025-12-16T00:00:00Z,26606836.63432695
2025-12-17,2025-12-17T00:00:00Z,14064853.52405387
2025-12-18,2025-12-18T00:00:00Z,6968938.24518991
2025-12-19,2025-12-19T00:00:00Z,14165664.93889051
2025-12-20,2025-12-20T00:00:00Z,19793990.00053262
2025-12-21,2025-12-21T00:00:00Z,4247295.5799706
2025-12-22,2025-12-22T00:00:00Z,8749990.86650574
2025-12-23,2025-12-23T00:00:00Z,20850388.66649526
2025-12-24,2025-12-24T00:00:00Z,6891164.51903837
2025-12-25,2025-12-25T00:00:00Z,3757358.55669666
2025-12-26,2025-12-26T00:00:00Z,9936022.84463093
2025-12-27,2025-12-27T00:00:00Z,3929561.27542814
2025-12-28,2025-12-28T00:00:00Z,5424215.46216258
2025-12-29,2025-12-29T00:00:00Z,9769569.88983969
2025-12-30,2025-12-30T00:00:00Z,12803554.35751465
2025-12-31,2025-12-31T00:00:00Z,20573996.15126113
2026-01-01,2026-01-01T00:00:00Z,10979092.24377494
2026-01-02,2026-01-02T00:00:00Z,6191940.39811504
2026-01-03,2026-01-03T00:00:00Z,3224483.17064498
2026-01-04,2026-01-04T00:00:00Z,4022745.96156237
2026-01-05,2026-01-05T00:00:00Z,10900102.68159308
2026-01-06,2026-01-06T00:00:00Z,7144316.5267257
2026-01-07,2026-01-07T00:00:00Z,27629368.55973203
2026-01-08,2026-01-08T00:00:00Z,7897235.20904556
2026-01-09,2026-01-09T00:00:00Z,9861837.73895111
2026-01-10,2026-01-10T00:00:00Z,20713007.87120187
2026-01-11,2026-01-11T00:00:00Z,4401232.03395098
2026-01-12,2026-01-12T00:00:00Z,11180583.25935591
2026-01-13,2026-01-13T00:00:00Z,14067397.25424756
2026-01-14,2026-01-14T00:00:00Z,9056974.40126216
2026-01-15,2026-01-15T00:00:00Z,9242762.07743611
2026-01-16,2026-01-16T00:00:00Z,6446832.56799455
2026-01-17,2026-01-17T00:00:00Z,8294840.10859143
2026-01-18,2026-01-18T00:00:00Z,4081282.86253676
2026-01-19,2026-01-19T00:00:00Z,8702505.84263429
2026-01-20,2026-01-20T00:00:00Z,10656837.47160274
2026-01-21,2026-01-21T00:00:00Z,7727168.20240597
2026-01-22,2026-01-22T00:00:00Z,18773754.79552678
2026-01-23,2026-01-23T00:00:00Z,28149740.41817392
2026-01-24,2026-01-24T00:00:00Z,3512433.41558181
2026-01-25,2026-01-25T00:00:00Z,3771246.7673097
2026-01-26,2026-01-26T00:00:00Z,7334574.32778045
2026-01-27,2026-01-27T00:00:00Z,5656792.06101101
2026-01-28,2026-01-28T00:00:00Z,6816739.85365922
2026-01-29,2026-01-29T00:00:00Z,6624914.78652566
2026-01-30,2026-01-30T00:00:00Z,11854426.61109048
2026-01-31,2026-01-31T00:00:00Z,10587134.49568434
2026-02-01,2026-02-01T00:00:00Z,9516698.42774066
2026-02-02,2026-02-02T00:00:00Z,20851141.23733945
2026-02-03,2026-02-03T00:00:00Z,13469596.45522647
