date,timestamp_utc,0 ~ 0.01 BTC,0.01 ~ 0.1 BTC,0.1 ~ 1 BTC,1 ~ 10 BTC,10 ~ 100 BTC,100 ~ 1K BTC,1K ~ 10K BTC,10K ~ BTC
2026-02-10,2026-02-10T00:00:00Z,334592997,11750470,4149900,914141,141611,20807,1904,62
2026-02-11,2026-02-11T00:00:00Z,334803648,11756564,4150459,914230,141713,20806,1902,62
2026-02-12,2026-02-12T00:00:00Z,334979282,11763447,4152464,914657,141827,20778,1908,61
2026-02-13,2026-02-13T00:00:00Z,335273153,11769029,4153987,914957,141849,20782,1905,61
2026-02-14,2026-02-14T00:00:00Z,335546905,11771526,4156340,915488,141959,20787,1909,61
2026-02-15,2026-02-15T00:00:00Z,335914270,11776244,4157896,915595,142002,20786,1909,61
2026-02-16,2026-02-16T00:00:00Z,336165858,11779579,4159172,915800,142002,20792,1908,61
2026-02-17,2026-02-17T00:00:00Z,336681235,11784678,4159930,915916,142190,20765,1912,61
2026-02-18,2026-02-18T00:00:00Z,337006675,11788942,4161452,915621,142173,20770,1911,61
2026-02-19,2026-02-19T00:00:00Z,337345751,11792987,4161903,915731,142171,20746,1914,61
2026-02-20,2026-02-20T00:00:00Z,337589420,11797937,4162782,915720,142174,20751,1914,60
2026-02-21,2026-02-21T00:00:00Z,337724962,11800658,4163791,916173,142093,20750,1914,60
2026-02-22,2026-02-22T00:00:00Z,337942180,11803962,4164876,916420,142046,20765,1912,60
2026-02-23,2026-02-23T00:00:00Z,338102552,11812261,4165671,916104,142070,20760,1912,60
2026-02-24,2026-02-24T00:00:00Z,338480647,11818406,4165283,916163,142097,20838,1915,60
2026-02-25,2026-02-25T00:00:00Z,338765073,11822488,4166206,916184,141757,20959,1904,60
2026-02-26,2026-02-26T00:00:00Z,338977266,11821160,4166570,915986,141682,21000,1902,60
2026-02-27,2026-02-27T00:00:00Z,339181972,11826059,4167366,916024,141712,20983,1902,60
2026-02-28,2026-02-28T00:00:00Z,339357345,11826170,4165803,916117,141698,20990,1901,60
2026-03-01,2026-03-01T00:00:00Z,339640301,11829391,4166691,916297,141665,20997,1901,60
2026-03-02,2026-03-02T00:00:00Z,339862467,11831789,4166704,915900,141629,20992,1905,60
2026-03-03,2026-03-03T00:00:00Z,339959359,11834674,4164936,915839,141623,21002,1903,60
2026-03-04,2026-03-04T00:00:00Z,340062512,11831869,4161724,915320,141438,21013,1902,60
2026-03-05,2026-03-05T00:00:00Z,340226951,11834749,4159127,915616,141493,20997,1900,60
2026-03-06,2026-03-06T00:00:00Z,340345906,11839306,4160175,915218,141536,20996,1899,60
2026-03-07,2026-03-07T00:00:00Z,340622532,11844756,4161522,915503,141444,20988,1900,60
2026-03-08,2026-03-08T00:00:00Z,340912762,11847570,4162550,915706,141451,20985,1900,60
2026-03-09,2026-03-09T00:00:00Z,341051741,11846963,4162810,915582,141532,20971,1901,60
2026-03-10,2026-03-10T00:00:00Z,341176520,11848162,4163624,915279,141468,20995,1898,60
2026-03-11,2026-03-11T00:00:00Z,341220531,11851774,4163365,914573,141389,21002,1897,60
2026-03-12,2026-03-12T00:00:00Z,341438502,11849982,4162533,914536,141369,21040,1891,60
2026-03-13,2026-03-13T00:00:00Z,341590407,11852403,4163732,914241,141389,21026,1885,61
2026-03-14,2026-03-14T00:00:00Z,341866985,11850661,4164422,914430,141428,21020,1880,61
2026-03-15,2026-03-15T00:00:00Z,342147565,11851041,4165772,914706,141361,21034,1879,61
2026-03-16,2026-03-16T00:00:00Z,342319198,11850637,4165113,914422,141301,21032,1881,61
2026-03-17,2026-03-17T00:00:00Z,342250051,11850190,4164351,914507,141332,21020,1884,61
2026-03-18,2026-03-18T00:00:00Z,342462801,11852533,4164811,914429,141279,20981,1885,61
2026-03-19,2026-03-19T00:00:00Z,342712662,11856027,4165647,914687,141471,20964,1888,61
2026-03-20,2026-03-20T00:00:00Z,342757665,11860245,4166729,915047,141545,20903,1889,61
2026-03-21,2026-03-21T00:00:00Z,343020777,11862526,4167317,915311,141525,20905,1889,61
2026-03-22,2026-03-22T00:00:00Z,343474804,11865194,4168694,915714,141434,20915,1890,61
2026-03-23,2026-03-23T00:00:00Z,343813124,11868611,4168428,915773,141434,20876,1891,61
2026-03-24,2026-03-24T00:00:00Z,343951512,11869440,4169262,915770,141474,20951,1889,61
2026-03-25,2026-03-25T00:00:00Z,344182829,11870971,4169726,915489,141405,20953,1890,61
2026-03-26,2026-03-26T00:00:00Z,344581539,11873962,4170559,915743,141497,20964,1887,60
2026-03-27,2026-03-27T00:00:00Z,345036652,11880475,4172745,915373,141556,20952,1890,60
2026-03-28,2026-03-28T00:00:00Z,345569168,11884225,4174568,915569,141587,20941,1893,60
2026-03-29,2026-03-29T00:00:00Z,346016153,11888307,4175916,915801,141552,20927,1893,60
2026-03-30,2026-03-30T00:00:00Z,346290974,11892088,4176040,915568,141637,20921,1890,60
2026-03-31,2026-03-31T00:00:00Z,346559641,11895184,4176336,914622,141327,20918,1895,60
2026-04-01,2026-04-01T00:00:00Z,346963178,11897929,4176852,914611,141287,20942,1895,60
2026-04-02,2026-04-02T00:00:00Z,347235674,11899755,4177568,913907,141484,20918,1898,60
2026-04-03,2026-04-03T00:00:00Z,347401466,11903231,4178860,914068,141565,20905,1898,60
2026-04-04,2026-04-04T00:00:00Z,347589766,11905387,4179991,914139,141556,20903,1898,60
2026-04-05,2026-04-05T00:00:00Z,348090354,11907720,4180539,914283,141563,20903,1898,60
2026-04-06,2026-04-06T00:00:00Z,348285656,11907236,4180000,913655,141616,20913,1897,60
2026-04-07,2026-04-07T00:00:00Z,348614214,11907685,4179775,913333,141594,20918,1896,60
2026-04-08,2026-04-08T00:00:00Z,348932991,11907013,4180027,913177,141550,20915,1898,60
2026-04-09,2026-04-09T00:00:00Z,349295314,11908894,4179699,913451,141554,20921,1899,60
2026-04-10,2026-04-10T00:00:00Z,349480593,11909305,4180599,913564,141461,20919,1904,60
