date,timestamp_utc,0d ~ 1d (%),1d ~ 1w (%),1w ~ 1m (%),1m ~ 3m (%),3m ~ 6m (%),6m ~ 12m (%),12m ~ 18m (%),18m ~ 2y (%),2y ~ 3y (%),3y ~ 5y (%),5y ~ 7y (%),7y ~ 10y (%),10y ~ (%)
2023-10-25,2023-10-25T00:00:00Z,1.11881128,2.61116369,3.22263252,4.80239549,7.85724264,12.06301642,5.94252883,5.42671842,16.3096456,11.01111051,9.01569414,5.46464548,15.15439499
2023-10-26,2023-10-26T00:00:00Z,1.08888912,2.12281173,3.85462258,4.20665294,8.46398133,11.92952774,5.94965702,5.42905093,16.30526873,11.01672336,9.01136041,5.46533081,15.15612329
2023-10-27,2023-10-27T00:00:00Z,0.89649048,2.27877061,3.95653874,4.2355359,8.41081232,11.87153056,5.97415723,5.42255148,16.29202512,11.03544035,9.00361127,5.46430948,15.15822647
2023-10-28,2023-10-28T00:00:00Z,0.63126585,2.56995742,3.85290363,4.33401519,8.39539561,11.87739518,5.96001361,5.42788342,16.27162738,11.06069549,9.0006901,5.45833714,15.15981998
2023-10-29,2023-10-29T00:00:00Z,0.49588678,2.71251668,3.75676862,4.36722514,8.44667032,11.88939452,5.93584043,5.43248471,16.24388885,11.10315794,9.00015301,5.45467708,15.16133594
2023-10-30,2023-10-30T00:00:00Z,0.98949404,2.15697769,3.89092163,4.33421043,8.4178335,11.88659856,5.91902148,5.42700965,16.25327928,11.10704444,9.00091098,5.45239792,15.16430038
2023-10-31,2023-10-31T00:00:00Z,0.79137445,2.15242954,4.17647244,4.23108782,8.47173854,11.8716588,5.88710012,5.40595664,16.28603733,11.11161299,8.99359436,5.45437446,15.16656252
2023-11-01,2023-11-01T00:00:00Z,0.91092485,2.09712338,4.15454193,4.29393404,8.46770914,11.84152748,5.85747408,5.38111609,16.32716655,11.0867289,8.95795292,5.4555475,15.16825314
2023-11-02,2023-11-02T00:00:00Z,0.93509961,1.94918934,4.27380855,4.31893844,8.46987085,11.82464648,5.84979939,5.37574937,16.30986322,11.11121833,8.95755584,5.44883468,15.17542591
2023-11-03,2023-11-03T00:00:00Z,1.05734341,1.95709575,4.26423954,4.30087241,8.09423182,12.08970095,5.84467707,5.36467208,15.96474031,11.47807226,8.95866433,5.42062445,15.20506562
2023-11-04,2023-11-04T00:00:00Z,0.49727173,2.4138998,4.33036033,4.35311541,8.06769468,11.58378605,6.35705559,5.36174561,15.95439897,11.47873263,8.97586111,5.4138153,15.21226278
2023-11-05,2023-11-05T00:00:00Z,0.53432068,2.34301871,4.26537133,4.4458991,8.01154173,11.61854649,6.33845009,5.3595283,15.96730716,11.50988377,8.97775279,5.40778037,15.22059949
2023-11-06,2023-11-06T00:00:00Z,0.86510206,1.94943687,4.29736092,4.48446986,7.96289167,11.65681396,6.29459189,5.38584578,15.97270364,11.52243105,8.97891085,5.40360314,15.22583832
2023-11-07,2023-11-07T00:00:00Z,0.84553585,1.98389922,4.37603837,4.41305951,7.91968275,11.66270739,6.24696014,5.44717279,15.95784119,11.53658432,8.97852342,5.40174723,15.23024783
2023-11-08,2023-11-08T00:00:00Z,1.04160962,1.80921281,4.21723433,4.56737229,7.81055069,11.7147978,6.2117041,5.45743508,16.00644692,11.55202079,8.97972089,5.39909087,15.23280379
2023-11-09,2023-11-09T00:00:00Z,1.42173979,1.82217276,4.2117143,4.56861925,7.78272735,11.22636202,6.30970409,5.4653379,16.01922461,11.55783057,8.98009267,5.38857462,15.24590007
2023-11-10,2023-11-10T00:00:00Z,1.03072477,2.18431109,4.25621814,4.59710607,7.75615409,11.10540888,6.39109582,5.46580597,16.04291787,11.56044226,8.9720335,5.38720377,15.25057777
2023-11-11,2023-11-11T00:00:00Z,0.68350991,2.53790588,4.23157152,4.61965062,7.69094694,11.01191615,6.51647093,5.48313885,16.0424881,11.56997126,8.96766735,5.38822409,15.2565384
2023-11-12,2023-11-12T00:00:00Z,0.47803761,2.72505412,4.25582146,4.59815538,7.60061498,10.97918106,6.63118431,5.49783767,16.03721203,11.58586739,8.95484348,5.39294656,15.26324395
2023-11-13,2023-11-13T00:00:00Z,0.83119171,2.25058504,4.33567351,4.6509496,7.58523259,10.91164281,6.6812265,5.51675316,16.03568956,11.57820471,8.95885644,5.39373699,15.27025737
2023-11-14,2023-11-14T00:00:00Z,1.11408896,1.94452737,4.41469918,4.6128566,7.58146922,10.76906375,6.79906105,5.52602822,16.03215801,11.56402374,8.97745583,5.37998541,15.28458267
2023-11-15,2023-11-15T00:00:00Z,0.93979361,2.1189291,4.48675343,4.57850994,7.59556598,10.67891135,6.84663482,5.53584835,16.02645047,11.55108762,8.97207453,5.37775537,15.29168543
2023-11-16,2023-11-16T00:00:00Z,0.91941492,1.83928735,4.78758549,4.51968252,7.69693484,10.54107307,6.92161604,5.52898737,16.04731415,11.55849243,8.96902925,5.37520721,15.29537535
2023-11-17,2023-11-17T00:00:00Z,0.88246594,1.78033431,4.83436689,4.60813579,7.67534072,10.40946009,7.02013384,5.53602082,16.03571741,11.57878896,8.96804107,5.35569862,15.31549553
2023-11-18,2023-11-18T00:00:00Z,0.44111903,2.13296633,4.2766679,5.25222417,7.60902056,10.05302875,7.43805056,5.52930178,16.03427095,11.59376814,8.96708799,5.34060602,15.33188782
2023-11-19,2023-11-19T00:00:00Z,0.48161848,2.0640214,4.19869497,5.35090111,7.49293688,10.15535061,7.45764785,5.52546285,16.0369391,11.59166937,8.97112471,5.33618005,15.33745261
2023-11-20,2023-11-20T00:00:00Z,1.0283121,1.61045076,4.19141938,5.29017761,7.3839352,10.20951227,7.47356578,5.54670745,16.01120956,11.60418658,8.97734762,5.33179218,15.34138352
2023-11-21,2023-11-21T00:00:00Z,1.04877989,1.69503776,4.23295071,5.22383257,7.35719389,10.14987369,7.46883752,5.56327228,15.99626901,11.61270712,8.97224812,5.33116137,15.34783608
2023-11-22,2023-11-22T00:00:00Z,1.12049143,1.73404665,4.17494974,5.3090271,7.30556664,9.99889044,7.51660791,5.57135236,15.98222442,11.63529057,8.96664843,5.33012955,15.35477476
2023-11-23,2023-11-23T00:00:00Z,0.7821056,1.9418358,4.13589322,5.40608868,7.3872835,9.91709358,7.55367165,5.58856782,15.99561301,11.63184109,8.96753964,5.33109256,15.36137385
2023-11-24,2023-11-24T00:00:00Z,0.95755595,1.7318687,4.09371542,5.48111405,7.39899926,9.89455141,7.56592416,5.57779878,15.96836485,11.64332336,8.9825629,5.33808335,15.36613782
2023-11-25,2023-11-25T00:00:00Z,0.53693289,2.24924603,3.77850142,5.68899128,7.39257039,9.88932943,7.57182144,5.56052701,15.99108323,11.64795066,8.9822457,5.31887357,15.39192694
2023-11-26,2023-11-26T00:00:00Z,0.46775964,2.3692823,3.66357792,5.65614779,7.48601691,9.88599321,7.54621503,5.57682461,15.97972607,11.6754014,8.98250873,5.30935741,15.40118898
2023-11-27,2023-11-27T00:00:00Z,0.7874479,1.87929767,3.81974317,5.50150668,7.57744547,9.94142077,7.53154704,5.61133994,15.95932954,11.69621784,8.98096304,5.30408786,15.40965308
2023-11-28,2023-11-28T00:00:00Z,0.83624609,1.70311366,3.97894843,5.46865337,7.60131088,9.89215208,7.5489473,5.60186091,15.96593947,11.70487855,8.98241304,5.29824528,15.41729096
2023-11-29,2023-11-29T00:00:00Z,0.90307595,1.6122379,3.98826422,5.47470018,7.50409927,9.97717857,7.56207924,5.59178212,15.97389929,11.71168465,8.98068109,5.29740412,15.4229134
2023-11-30,2023-11-30T00:00:00Z,1.06768206,1.71012224,3.86154283,5.46055255,7.51348354,9.92321697,7.55273334,5.63600957,15.86169262,11.72166788,8.97052294,5.29066087,15.43011259
2023-12-01,2023-12-01T00:00:00Z,0.98459612,1.88216287,3.82282364,5.52312584,7.40116988,9.89909684,7.52375472,5.66657881,15.8351287,11.76991896,8.96810627,5.27273634,15.45080101
2023-12-02,2023-12-02T00:00:00Z,0.52766452,2.26930757,3.81965516,5.61007788,7.37936294,9.89109665,7.52657219,5.66658239,15.83216556,11.77089843,8.98144461,5.26898228,15.4561898
2023-12-03,2023-12-03T00:00:00Z,0.55193121,2.24393581,3.70785669,5.73922377,7.2991471,9.94112441,7.52663256,5.65000435,15.83798847,11.66126675,9.115205,5.26381218,15.46187169
2023-12-04,2023-12-04T00:00:00Z,1.28420611,1.83286427,3.54083001,5.69676457,7.23549006,9.94025989,7.50192556,5.64012382,15.81709748,10.88995984,9.89768331,5.24708657,15.47570849
2023-12-05,2023-12-05T00:00:00Z,1.1590086,2.15374197,3.44863625,5.54888207,7.30988708,9.94318147,7.49354292,5.62975099,15.80596955,10.19804063,10.58157056,5.21906189,15.50872602
2023-12-06,2023-12-06T00:00:00Z,1.24759479,2.30075996,3.46961853,5.46374186,7.27534688,9.85215555,7.47865785,5.60233951,15.80502208,10.18524098,10.58420231,5.2233365,15.51198318
2023-12-07,2023-12-07T00:00:00Z,1.13372962,2.21456737,3.74974575,5.45292278,7.20944598,9.86726627,7.46525445,5.55966188,15.83344064,10.1984901,10.57757323,5.22085019,15.51705175
2023-12-08,2023-12-08T00:00:00Z,0.87844299,2.4034477,3.85058478,5.4860233,7.13068064,9.90607884,7.46821958,5.50759903,15.84122501,10.21037675,10.57464121,5.22130362,15.52137654
2023-12-09,2023-12-09T00:00:00Z,0.60011877,2.72883688,3.51338856,5.82915689,7.04451392,9.90021633,7.50533399,5.48089037,15.85871116,10.20140956,10.59163138,5.20378284,15.54200934
2023-12-10,2023-12-10T00:00:00Z,0.49617767,2.80099214,3.42793715,5.94808238,7.00517133,9.93946022,7.42076232,5.55226714,15.8595004,10.2046281,10.5979794,5.19537118,15.55167058
2023-12-11,2023-12-11T00:00:00Z,1.11956119,2.05150744,3.67738225,5.9105064,6.93960495,9.96188216,7.31848839,5.60996465,15.86011723,10.20326374,10.59671111,5.19210249,15.55890798
2023-12-12,2023-12-12T00:00:00Z,1.12613705,2.12949785,3.7740469,5.8867707,6.79692295,10.03641014,7.17307698,5.67867889,15.82079383,10.2259989,10.5971902,5.19121953,15.56325608
2023-12-13,2023-12-13T00:00:00Z,0.76876789,2.24150765,4.05519836,5.87328928,6.74762499,9.99748364,7.18403433,5.72927583,15.50937131,10.53161491,10.60601393,5.18808146,15.56773642
2023-12-14,2023-12-14T00:00:00Z,0.83981085,2.01509452,4.21954981,5.86982809,6.74898984,9.95468826,7.1185436,5.80786733,15.52484535,10.53203885,10.61130046,5.17964902,15.57779401
2023-12-15,2023-12-15T00:00:00Z,0.94685007,1.91883897,4.28128546,5.88958633,6.70442241,9.92652053,7.06673846,5.83966556,15.5169247,10.54277158,10.60964931,5.16532327,15.59142334
2023-12-16,2023-12-16T00:00:00Z,0.65423518,2.21911521,4.24077476,5.9884975,6.09948774,10.46080922,7.06812878,5.84540226,15.48109306,10.5721851,10.60655265,5.12872036,15.63499819
2023-12-17,2023-12-17T00:00:00Z,0.51288927,2.3697595,4.17548039,6.02250836,6.07186647,10.47841631,7.07073425,5.86336965,15.4197698,10.63910223,10.61080368,5.12266705,15.64263302
2023-12-18,2023-12-18T00:00:00Z,0.95825176,1.91772879,4.29339839,5.90523454,6.04314558,10.50619827,7.06228888,5.89734693,15.3502363,10.70352757,10.6051774,5.09846176,15.65900383
2023-12-19,2023-12-19T00:00:00Z,0.97376057,1.77452356,4.54723911,5.80713872,6.02380392,10.52845717,7.03353689,5.89407647,15.31649872,10.73399346,10.6064976,5.07229023,15.68818359
2023-12-20,2023-12-20T00:00:00Z,1.00674708,1.90764599,4.42946325,5.84844396,5.90811233,10.57447185,6.9987111,5.90445964,15.30709953,10.74196003,10.6073263,5.07458355,15.69097537
2023-12-21,2023-12-21T00:00:00Z,0.95156642,1.93412989,4.40013773,5.95120478,5.85923349,10.57261569,6.99361059,5.91743894,15.25431701,10.79300393,10.60329291,5.07666991,15.69277869
2023-12-22,2023-12-22T00:00:00Z,0.95081494,1.92941198,4.36679807,6.00673476,5.92618877,10.52949445,6.96975263,5.879505,15.17814064,10.89520332,10.5944636,5.07969632,15.69379552
2023-12-23,2023-12-23T00:00:00Z,0.49162918,2.2621147,4.42095575,6.10527117,5.89587785,10.43186527,7.07090614,5.87027964,15.07931144,11.00343942,10.59362268,5.07939671,15.69533007
2023-12-24,2023-12-24T00:00:00Z,0.51029764,2.31683131,4.36063815,6.11612677,5.74622137,10.60311081,7.06521592,5.86998258,15.05834738,11.02560682,10.55009067,5.07979407,15.69773651
2023-12-25,2023-12-25T00:00:00Z,0.56597226,2.06362991,4.49317292,6.16854909,5.61452167,10.73637175,7.0347732,5.9120881,15.05204416,11.03110434,10.54341487,5.08572716,15.69863058
2023-12-26,2023-12-26T00:00:00Z,1.16806275,1.63580361,4.59341647,5.88188945,5.50309525,10.84967951,7.00718488,5.94766065,15.03905777,11.04638181,10.53874589,5.08800231,15.70101966
2023-12-27,2023-12-27T00:00:00Z,1.02982376,1.80665182,4.71079411,5.93029846,5.46820142,10.84086704,6.96634417,5.97266659,14.96905848,11.05512697,10.4584988,5.04070153,15.75096685
2023-12-28,2023-12-28T00:00:00Z,0.98902618,1.85856481,4.74778839,5.84643022,5.49837868,10.83705707,6.95347686,5.99807577,14.28216428,11.7411563,10.45336342,5.04029894,15.75421908
2023-12-29,2023-12-29T00:00:00Z,1.24854146,1.77352235,4.81318526,5.8778529,5.37500269,10.79278344,6.95120024,5.94924678,14.21829201,11.75179737,10.45416267,5.00124459,15.79316824
2023-12-30,2023-12-30T00:00:00Z,0.64295373,2.40016853,4.63847755,6.04351472,5.35376774,10.76640836,6.99502657,5.94460163,14.21100592,11.75345801,10.44432628,5.01218358,15.79410738
2023-12-31,2023-12-31T00:00:00Z,0.71131943,2.45399779,4.47535317,6.05166285,5.38666971,10.65457347,7.09438063,5.94808068,14.19338398,11.77972383,10.4418152,5.01216883,15.79687042
2024-01-01,2024-01-01T00:00:00Z,0.57570376,2.58690831,4.48187473,6.00744657,5.41244137,10.6672264,7.08482271,5.95483917,14.1851211,11.7908915,10.43148462,5.02234066,15.79889912
2024-01-02,2024-01-02T00:00:00Z,0.92782862,2.0826605,4.7283057,5.98269678,5.25296162,10.78473429,7.05206212,5.96893297,14.14541044,11.81974773,10.42842169,5.00426603,15.82197152
2024-01-03,2024-01-03T00:00:00Z,0.98503194,2.11980492,4.56778545,6.11360044,5.24994694,10.72390327,7.01793837,5.99953311,14.10471328,11.85478376,10.43256059,4.99546745,15.83493046
2024-01-04,2024-01-04T00:00:00Z,2.05180238,2.24346795,4.4259729,6.04537846,5.2683244,9.77393031,6.99705456,6.00469104,14.00833333,11.92147596,10.42721712,4.97591267,15.85643892
2024-01-05,2024-01-05T00:00:00Z,0.98211396,3.11420373,4.54293992,6.15704195,5.33746354,9.59729303,7.07867758,5.98467506,13.98576872,11.95743672,10.42568608,4.97744943,15.85925028
2024-01-06,2024-01-06T00:00:00Z,0.60860979,3.45462839,4.42556394,6.31896185,5.3212176,9.53142262,7.14797785,5.96998274,13.96718621,11.99135715,10.42377608,4.97653685,15.86277893
2024-01-07,2024-01-07T00:00:00Z,0.49558623,3.44589862,4.47382081,6.35856604,5.32814017,9.54147514,7.15614302,5.968765,13.90404458,12.06332971,10.41934414,4.98076882,15.86411774
2024-01-08,2024-01-08T00:00:00Z,0.88697175,3.17643614,4.38576644,6.35076518,5.26254694,9.60160561,7.14355912,5.96918368,13.78676214,12.17336503,10.41625503,4.97542572,15.87135721
2024-01-09,2024-01-09T00:00:00Z,1.22244555,2.94909514,4.41396613,6.21704138,5.19439925,9.69253922,7.13566361,5.9410752,13.64185935,12.33116535,10.41050679,4.95273803,15.897505
2024-01-10,2024-01-10T00:00:00Z,1.06657736,3.03968796,4.44224633,6.28877472,5.15201193,9.71337859,7.12139387,5.95300885,13.57985541,12.38416658,10.40345535,4.95163925,15.90380379
2024-01-11,2024-01-11T00:00:00Z,1.25182509,1.87095582,5.29345317,6.50717784,5.13086664,9.67747009,7.10258664,5.94493232,13.51566036,12.44610631,10.39532533,4.95874789,15.90489251
2024-01-12,2024-01-12T00:00:00Z,1.33224187,1.90588565,5.3007419,6.3699031,5.17228578,9.61810378,7.16333753,5.92712031,13.45589926,12.4981636,10.39162058,4.95837724,15.90631941
2024-01-13,2024-01-13T00:00:00Z,0.54344955,2.64073442,5.30622388,6.42824294,5.10251891,9.66004139,7.18165855,5.92625911,13.44139558,12.45250689,10.45036014,4.95722393,15.9093847
2024-01-14,2024-01-14T00:00:00Z,0.46389233,2.69476455,5.20456868,6.53547623,5.12379118,9.65921939,7.1743816,5.93220449,13.27420631,12.26218285,10.80738863,4.93830929,15.92961447
2024-01-15,2024-01-15T00:00:00Z,0.81411545,2.29489783,5.26571067,6.54248425,5.09406611,9.67343085,7.16299608,5.94292596,13.16075717,12.3078697,10.87136607,4.93652895,15.93285093
2024-01-16,2024-01-16T00:00:00Z,1.31033468,1.95543126,5.44496037,6.45256444,5.12172408,9.67356142,7.17183055,5.95226205,13.14883243,12.27567878,10.61213238,4.94587693,15.93481064
2024-01-17,2024-01-17T00:00:00Z,1.0072413,2.26229742,5.47557193,5.90910274,5.62871151,9.73292321,7.1961591,5.9604527,13.12555162,12.20456367,10.61506075,4.93878181,15.94358224
2024-01-18,2024-01-18T00:00:00Z,1.35087651,2.11333151,5.62511554,5.86436388,5.40378117,9.69614302,7.11099079,6.05040307,13.07626675,12.20865116,10.61559242,4.9372195,15.94726468
2024-01-19,2024-01-19T00:00:00Z,0.89064689,2.36355556,5.86589345,5.9325794,5.37903532,9.67704368,7.10535266,6.04490281,12.96203653,12.27268015,10.61999286,4.93672656,15.94955414
2024-01-20,2024-01-20T00:00:00Z,0.52161043,2.704491,5.82963664,5.99769687,5.37048931,9.64456582,7.1326257,6.05359725,12.93216655,12.29061431,10.63497348,4.9335074,15.95402524
2024-01-21,2024-01-21T00:00:00Z,0.44749971,2.74822546,5.69627811,6.08005759,5.43577175,9.64129408,7.13767285,6.05410082,12.93433119,12.30154463,10.63276524,4.92594585,15.96451273
2024-01-22,2024-01-22T00:00:00Z,0.98597266,2.31650245,5.7363983,5.96440571,5.50765777,9.6347995,7.13002763,6.04981572,12.91381966,12.23914147,10.62967601,4.9244182,15.96736491
2024-01-23,2024-01-23T00:00:00Z,1.08656848,2.05229252,6.04453263,5.94257333,5.25657202,9.81427835,7.12854152,6.04229454,12.89699606,12.2156846,10.62607977,4.92242187,15.9711643
2024-01-24,2024-01-24T00:00:00Z,1.10809641,2.31063189,6.05148005,5.75968459,4.81668834,10.34013649,7.13951172,6.0288511,12.8726877,12.03721536,10.6408625,4.9199982,15.97415564
2024-01-25,2024-01-25T00:00:00Z,1.01991203,2.03864075,6.37193394,5.86495566,4.83502346,10.31366641,7.15385016,6.02396086,12.86520531,12.00382466,10.61383506,4.91413704,15.98105467
2024-01-26,2024-01-26T00:00:00Z,1.09440927,1.97179621,6.35708706,5.92368517,4.85955153,10.22362579,7.21372269,6.01909079,12.83280534,11.99679254,10.61094707,4.90777073,15.9887158
2024-01-27,2024-01-27T00:00:00Z,0.44112162,2.64356544,6.24885336,6.00755048,4.83857819,10.24635905,7.21492827,6.00838753,12.81822947,12.02625268,10.60838721,4.90620902,15.99157769
2024-01-28,2024-01-28T00:00:00Z,0.57446152,2.51686101,5.91965571,6.26501517,4.89537226,10.25381104,7.21094049,6.00877534,12.7977278,12.04751857,10.61170881,4.89517408,16.00297818
2024-01-29,2024-01-29T00:00:00Z,1.10256847,1.92968389,6.00871429,6.27389728,4.89458779,10.25754372,7.2029175,5.96493245,12.79691983,12.05728431,10.61214706,4.89316292,16.00564049
2024-01-30,2024-01-30T00:00:00Z,1.4174861,1.72417134,6.10000163,6.25952027,4.92370805,10.07558506,7.19408042,5.96090862,12.75661129,12.07395341,10.61361768,4.89115404,16.00920209
2024-01-31,2024-01-31T00:00:00Z,1.32633716,1.86810251,6.28670309,6.15165367,4.86106437,10.04927184,7.1588742,5.98412348,12.7104231,12.09099924,10.61487685,4.88429574,16.01327478
2024-02-01,2024-02-01T00:00:00Z,1.07116587,2.15308432,6.24260722,6.17879652,4.891668,10.02560006,7.15526564,5.50429648,13.17627464,12.09075793,10.61312907,4.88247557,16.01487868
2024-02-02,2024-02-02T00:00:00Z,0.9899516,2.17538258,6.20163453,6.30410155,4.91178386,9.99052477,7.17625495,5.49485163,13.16827745,12.08395989,10.60597032,4.87910394,16.01820293
2024-02-03,2024-02-03T00:00:00Z,0.55875807,2.59447775,4.93753063,7.5655056,4.91088292,9.98746367,7.19415753,5.4867099,13.13791222,12.11445601,10.6128943,4.87819722,16.02105416
2024-02-04,2024-02-04T00:00:00Z,0.49592433,2.71941097,4.73864912,7.68529285,4.9199906,10.00801072,7.18862354,5.48760552,13.1051202,12.1415881,10.60077907,4.8834076,16.02559738
2024-02-05,2024-02-05T00:00:00Z,0.90613797,2.25472802,4.84022284,7.66261329,4.91257488,10.02795792,7.10531169,5.5529812,13.00332785,12.21584959,10.60745536,4.8819797,16.02885969
2024-02-06,2024-02-06T00:00:00Z,1.16321983,1.90461658,5.01577972,7.63951159,4.92845248,10.02257315,7.05227468,5.60739563,12.97745443,12.16959079,10.60749224,4.87756002,16.03407885
2024-02-07,2024-02-07T00:00:00Z,0.89088428,1.91852021,5.26676383,7.57554044,5.02457483,10.01434033,7.04818946,5.59259074,12.98175083,12.17143323,10.59891335,4.88185925,16.03463921
2024-02-08,2024-02-08T00:00:00Z,1.0413228,1.72342681,5.23864932,7.641179,5.0524635,10.0069166,7.04670124,5.53944454,12.997108,12.19659743,10.59462421,4.88533457,16.03623199
2024-02-09,2024-02-09T00:00:00Z,1.11330132,1.70016887,5.17132077,7.69027313,5.06231557,9.98546219,7.0450541,5.53492198,12.90979683,12.27253597,10.59257197,4.8843107,16.03796659
2024-02-10,2024-02-10T00:00:00Z,0.67137023,2.2040157,4.98562424,7.83913605,5.03798325,9.99616474,7.03902285,5.5207874,12.79922665,12.38690475,10.59439652,4.88455232,16.04081529
2024-02-11,2024-02-11T00:00:00Z,0.62366334,2.30354483,4.78202288,7.98439481,5.04783811,10.00498328,7.03430812,5.49634008,12.74472568,12.45458021,10.59588063,4.88554187,16.04217617
2024-02-12,2024-02-12T00:00:00Z,1.17338852,1.97912724,4.691319,7.90140515,5.04847862,9.99192331,7.03070014,5.49215992,12.55405041,12.61276409,10.5958088,4.88558804,16.04328676
2024-02-13,2024-02-13T00:00:00Z,1.18519465,1.80224631,4.92700421,7.82937582,5.06354529,10.00003504,7.03274759,5.48374914,12.54129652,12.60698552,10.59727823,4.88507125,16.04547043
2024-02-14,2024-02-14T00:00:00Z,1.58479287,1.88332217,4.70320605,7.75613076,5.01084034,9.91516892,7.03004338,5.46464324,12.52012631,12.60330967,10.5966439,4.88489516,16.04687722
2024-02-15,2024-02-15T00:00:00Z,1.14055015,2.3588752,4.48270193,8.01005326,5.00372722,9.89442049,6.96518622,5.52005068,12.49117097,12.51868385,10.68276402,4.8837654,16.0480506
2024-02-16,2024-02-16T00:00:00Z,0.99070138,2.48179496,4.51743676,8.08603616,4.99414424,9.87617752,6.95283368,5.49738505,12.46506706,12.52280154,10.68353391,4.8829574,16.04913035
2024-02-17,2024-02-17T00:00:00Z,0.54851373,2.91935001,4.07901437,8.54077566,4.99295398,9.87509402,6.95557981,5.48556561,12.42504127,12.56212405,10.68377086,4.88230873,16.0499079
2024-02-18,2024-02-18T00:00:00Z,0.62183702,2.88771542,3.97996678,8.54097336,5.03347783,9.89042414,6.94811808,5.49315803,12.29984279,12.6890169,10.68446393,4.87897044,16.05203528
2024-02-19,2024-02-19T00:00:00Z,0.83873315,2.57950627,4.21029956,8.4552967,5.08506218,9.89942958,6.91417701,5.50880499,12.2583919,12.71677025,10.60272675,4.87815265,16.05264902
2024-02-20,2024-02-20T00:00:00Z,1.01668451,2.24463658,4.4603792,8.26664621,5.20322308,9.8948517,6.91040336,5.49825636,12.0812226,12.8503024,10.6393252,4.88113297,16.05293583
2024-02-21,2024-02-21T00:00:00Z,1.14751786,1.87521933,4.75492477,8.20083041,5.21640543,9.9314833,6.90316878,5.48092527,12.03738898,12.87389302,10.64210831,4.88285216,16.05328238
2024-02-22,2024-02-22T00:00:00Z,1.09740829,1.99226469,4.65412587,8.28126984,5.20812199,9.94908307,6.87637528,5.4772623,11.99502125,12.910459,10.622039,4.88224921,16.05432022
2024-02-23,2024-02-23T00:00:00Z,0.97334534,2.13001919,4.5765414,8.51319861,5.1866771,9.82065632,6.87680356,5.4572552,11.71216864,13.19540145,10.59150964,4.90721904,16.0592045
2024-02-24,2024-02-24T00:00:00Z,0.65884108,2.43201714,4.55655772,8.55161162,5.10816122,9.88332316,6.88606077,5.43974989,11.61384639,13.30955783,10.59211986,4.90574991,16.06240343
2024-02-25,2024-02-25T00:00:00Z,0.39104976,2.65265891,4.50190899,8.62300901,5.00987563,10.02123176,6.8649305,5.44560677,11.52317951,13.40504452,10.59346512,4.90279013,16.0652494
2024-02-26,2024-02-26T00:00:00Z,1.16406866,1.95714162,4.56616465,8.54929197,4.96789226,10.01658387,6.85043662,5.44940581,11.45707631,13.46168071,10.59329291,4.90009629,16.06686832
2024-02-27,2024-02-27T00:00:00Z,1.55732339,1.78445535,4.56764786,8.44328436,4.92390646,9.99466335,6.8405078,5.43183354,11.43968133,13.24352751,10.80596788,4.89791797,16.06928319
2024-02-28,2024-02-28T00:00:00Z,2.32237593,2.17140934,4.25089609,7.89419779,4.97066685,9.82105173,6.8255712,5.33036122,11.41528156,13.23307071,10.79851282,4.89627259,16.07033218
2024-02-29,2024-02-29T00:00:00Z,1.51259238,3.0945433,4.30553398,7.82888773,4.9928095,9.68329787,6.92601574,5.30848145,11.39093206,13.21010144,10.77938279,4.89425764,16.07316412
2024-03-01,2024-03-01T00:00:00Z,1.30033174,3.53762859,4.28771419,7.8905953,4.94262518,9.67434463,6.87071996,5.27488102,11.37971318,13.19063114,10.69457521,4.8921863,16.06405358
2024-03-02,2024-03-02T00:00:00Z,0.50849183,4.34424147,4.23481348,7.94144101,4.93868163,9.67401195,6.86391012,5.25847859,11.38644197,13.19642694,10.69619463,4.88915081,16.06771557
2024-03-03,2024-03-03T00:00:00Z,0.54066226,4.36484626,4.15883178,7.86987419,5.0488212,9.68339021,6.85469635,5.24980398,11.37264485,13.18656083,10.71247004,4.87773189,16.07966615
2024-03-04,2024-03-04T00:00:00Z,1.39619393,3.73606726,4.18001417,7.74778539,5.03775037,9.57894982,6.90586884,5.25611002,11.16122269,13.32902581,10.71476441,4.87042737,16.08581993
2024-03-05,2024-03-05T00:00:00Z,1.71201421,3.68157031,4.43984745,7.48360248,5.08335795,9.39489265,6.88775134,5.22590334,11.11883657,13.30479557,10.71572972,4.86951322,16.08218519
2024-03-06,2024-03-06T00:00:00Z,2.09817941,3.12869098,5.39441483,7.39147592,5.10787945,8.60887351,7.05472965,5.20490772,11.11560497,13.27207859,10.67195473,4.86856467,16.08264557
2024-03-07,2024-03-07T00:00:00Z,1.39041484,3.88090608,5.53162573,7.44674359,5.07777424,8.58721724,6.90441172,5.21760593,11.04906032,13.29056291,10.67032072,4.86848789,16.08486878
2024-03-08,2024-03-08T00:00:00Z,1.43921723,3.82022756,5.74430149,7.49528035,4.9852939,8.56090624,6.84303216,5.20049893,11.03956488,13.24415908,10.66856319,4.87335627,16.08559872
2024-03-09,2024-03-09T00:00:00Z,0.67381346,4.66341269,5.62407358,7.57728217,4.97682839,8.54067327,6.85253711,5.18842294,11.0288449,13.24947548,10.66386168,4.87413679,16.08663754
2024-03-10,2024-03-10T00:00:00Z,0.68165605,4.66078781,5.61308147,7.54109257,5.07821005,8.48312569,6.88575341,5.15218961,10.86229347,13.43016186,10.66284577,4.85471966,16.09408256
