date,Exchange to Miner Flow (Total)
2024-04-19,3843.0600314
2024-04-20,948.03126824
2024-04-21,819.72474775
2024-04-22,2039.1658567
2024-04-23,2068.7861302
2024-04-24,2317.84836539
2024-04-25,1073.98029494
2024-04-26,2289.63714335
2024-04-27,1106.12224531
2024-04-28,1731.90808738
2024-04-29,2342.97047322
2024-04-30,5807.33606783
2024-05-01,2952.91511163
2024-05-02,2251.28149153
2024-05-03,2628.04563058
2024-05-04,1522.99951012
2024-05-05,585.43121698
2024-05-06,2484.1570919
2024-05-07,2281.0617806
2024-05-08,1859.9974371
2024-05-09,1521.26275918
2024-05-10,2630.7209709
2024-05-11,624.05534136
2024-05-12,1921.81454908
2024-05-13,1960.11102169
2024-05-14,2124.78675421
2024-05-15,3122.37100245
2024-05-16,2644.99669777
2024-05-17,3082.79924235
2024-05-18,1096.13050987
2024-05-19,1277.30877145
2024-05-20,3554.91808347
2024-05-21,5341.67181861
2024-05-22,2283.29059389
2024-05-23,2500.80266001
2024-05-24,1049.28304614
2024-05-25,1000.90361127
2024-05-26,895.6373868
2024-05-27,1086.23235349
2024-05-28,2601.45447237
2024-05-29,1516.65122508
2024-05-30,1940.8372551
2024-05-31,2172.99493227
2024-06-01,780.22000714
2024-06-02,606.97980076
2024-06-03,2669.60761361
2024-06-04,1997.59067858
2024-06-05,3227.50369507
2024-06-06,2682.11103942
2024-06-07,1636.43512895
2024-06-08,909.96731131
2024-06-09,876.93077843
2024-06-10,1345.67403268
2024-06-11,3533.41342339
2024-06-12,3207.69415092
2024-06-13,2887.51212267
2024-06-14,3229.81067108
2024-06-15,1205.0970048
2024-06-16,1055.28770797
2024-06-17,3823.88363283
2024-06-18,2409.84763248
2024-06-19,1836.71757349
2024-06-20,1832.37393341
2024-06-21,1327.88743727
2024-06-22,847.78721802
2024-06-23,956.72348307
2024-06-24,3825.63142114
2024-06-25,3159.25099203
2024-06-26,3551.15383994
2024-06-27,2517.61250282
2024-06-28,1907.11698551
2024-06-29,1090.24935654
2024-06-30,1444.82141081
2024-07-01,2284.24304213
2024-07-02,1959.76461718
2024-07-03,1124.18032902
2024-07-04,3267.43390318
2024-07-05,4997.26343393
2024-07-06,1096.60070686
2024-07-07,1631.36700166
2024-07-08,2278.83114789
2024-07-09,2324.97030658
2024-07-10,2467.55566901
2024-07-11,2016.58163436
2024-07-12,1615.62323326
2024-07-13,755.21529709
2024-07-14,812.08260605
2024-07-15,3978.76866439
2024-07-16,2358.04250928
2024-07-17,1287.31387425
2024-07-18,3054.78107836
2024-07-19,3529.08190772
2024-07-20,979.13975283
2024-07-21,1334.58521677
2024-07-22,2699.41327913
2024-07-23,2657.28050711
2024-07-24,3225.14019712
2024-07-25,4803.00437389
2024-07-26,2188.41180375
2024-07-27,1323.10137209
2024-07-28,1077.3455407
2024-07-29,3649.45263228
2024-07-30,2630.36642489
2024-07-31,1872.48993931
2024-08-01,4545.27947811
2024-08-02,3540.90924387
2024-08-03,2159.89409943
2024-08-04,2242.67295094
2024-08-05,8376.66027579
2024-08-06,3141.14156248
2024-08-07,3367.97081262
2024-08-08,2846.07394836
2024-08-09,1590.50007857
2024-08-10,698.12439619
2024-08-11,701.7467694
2024-08-12,2840.2372336
2024-08-13,1536.7824136
2024-08-14,3001.53612569
2024-08-15,3949.41356193
2024-08-16,4007.90741381
2024-08-17,730.09476739
2024-08-18,853.83243209
2024-08-19,1901.20712847
2024-08-20,2446.54352172
2024-08-21,2619.83523858
2024-08-22,1748.83611548
2024-08-23,2919.92715773
2024-08-24,778.47927729
2024-08-25,470.19720888
2024-08-26,2543.54714083
2024-08-27,3964.6309519
2024-08-28,5053.42216181
2024-08-29,3589.5228665
2024-08-30,2881.0715394
2024-08-31,1105.6892509
2024-09-01,986.04763561
2024-09-02,2716.1080506
2024-09-03,3303.22129679
2024-09-04,2924.17752273
2024-09-05,1697.03266717
2024-09-06,3393.94196343
2024-09-07,1461.58814131
2024-09-08,481.99744564
2024-09-09,2552.94343649
2024-09-10,1545.2274371
2024-09-11,2677.72313968
2024-09-12,1816.44250745
2024-09-13,5514.01257867
2024-09-14,1275.63529969
2024-09-15,1446.49491146
2024-09-16,2735.45828773
2024-09-17,2239.88372807
2024-09-18,2762.0859509
2024-09-19,3719.41287082
2024-09-20,2892.18619262
2024-09-21,820.9676342
2024-09-22,983.07557529
2024-09-23,1292.72183926
2024-09-24,1556.94120798
2024-09-25,1627.56262583
2024-09-26,2037.48012398
2024-09-27,2536.54939599
2024-09-28,744.2811135
2024-09-29,600.05683192
2024-09-30,3059.68481809
2024-10-01,3145.29965911
2024-10-02,1840.2674969
2024-10-03,1662.08056025
2024-10-04,1368.9491302
2024-10-05,260.59624266
2024-10-06,626.66887456
2024-10-07,2496.84703364
2024-10-08,2966.34714296
2024-10-09,2289.52686659
2024-10-10,1755.34235143
2024-10-11,2636.68551859
2024-10-12,1072.55094639
2024-10-13,521.67959951
2024-10-14,5554.33559242
2024-10-15,3012.6254431
2024-10-16,2564.94830901
2024-10-17,3630.34644655
2024-10-18,2144.85663516
2024-10-19,698.32539007
2024-10-20,567.27076655
2024-10-21,2447.98665221
2024-10-22,1815.48720638
2024-10-23,1164.06653398
2024-10-24,859.68463472
2024-10-25,2163.2707003
2024-10-26,1678.13093684
2024-10-27,919.27582443
2024-10-28,3544.38097343
2024-10-29,4727.78032592
2024-10-30,3186.25484865
2024-10-31,2745.09745206
2024-11-01,3119.09984743
2024-11-02,1226.89411248
2024-11-03,2685.7407363
2024-11-04,2804.88055845
2024-11-05,2690.4607517
2024-11-06,7500.21751202
2024-11-07,5211.50818429
2024-11-08,3584.28477475
2024-11-09,1813.0080121
2024-11-10,3626.06701356
2024-11-11,5232.70816676
2024-11-12,5684.82784146
2024-11-13,7808.15342712
2024-11-14,5572.65101054
2024-11-15,3827.23831518
2024-11-16,1955.18740127
2024-11-17,1719.64726941
2024-11-18,2403.1782512
2024-11-19,3373.25802305
2024-11-20,4316.16010071
2024-11-21,5850.97924277
2024-11-22,4889.22150996
2024-11-23,2876.85791422
2024-11-24,2176.82482196
2024-11-25,4763.45396842
2024-11-26,6177.28226637
2024-11-27,2431.07317983
2024-11-28,2260.70595951
2024-11-29,2390.08144865
2024-11-30,1198.23813828
2024-12-01,706.69241117
2024-12-02,3038.51911764
2024-12-03,5176.75333467
2024-12-04,3383.27856328
2024-12-05,5922.75185169
2024-12-06,4250.15714045
2024-12-07,1849.24405677
2024-12-08,1459.72721523
2024-12-09,2663.52683724
2024-12-10,2774.51534914
2024-12-11,2979.52714145
2024-12-12,2864.10561224
2024-12-13,1941.34788975
2024-12-14,1330.85780882
2024-12-15,1927.77248611
2024-12-16,3302.33213767
2024-12-17,2660.9842388
2024-12-18,3343.43741793
2024-12-19,5878.19704864
2024-12-20,3698.31574184
2024-12-21,1457.45228141
2024-12-22,1527.12509196
2024-12-23,3184.21371752
2024-12-24,2292.18448179
2024-12-25,843.30209993
2024-12-26,1420.48946232
2024-12-27,2193.5598541
2024-12-28,924.93603415
2024-12-29,1151.85401744
2024-12-30,3465.97842835
2024-12-31,3127.96843062
2025-01-01,2014.04801905
2025-01-02,1859.3026172
2025-01-03,1382.24607978
2025-01-04,831.18512835
2025-01-05,486.31843732
2025-01-06,2238.82208354
2025-01-07,3028.76053121
2025-01-08,2316.99687906
2025-01-09,2282.05814866
2025-01-10,2930.89946317
2025-01-11,1299.94847169
2025-01-12,436.28453251
2025-01-13,3555.36351399
2025-01-14,1824.54380092
2025-01-15,2054.67282941
2025-01-16,2049.38199922
2025-01-17,4500.06151534
2025-01-18,2740.31926959
2025-01-19,3676.14245519
2025-01-20,4061.14352037
2025-01-21,5737.49305695
2025-01-22,2955.01454972
2025-01-23,4924.13925831
2025-01-24,2992.02413015
2025-01-25,1728.29712756
2025-01-26,1034.75142767
2025-01-27,3654.60193827
2025-01-28,2951.66355807
2025-01-29,3271.29098668
2025-01-30,2712.12613293
2025-01-31,3464.8941502
2025-02-01,2407.40812276
2025-02-02,2228.89966071
2025-02-03,7031.11549579
2025-02-04,3088.04421056
2025-02-05,2360.75151697
2025-02-06,6270.42478951
2025-02-07,2570.1326147
2025-02-08,3004.17602223
2025-02-09,1557.64358753
2025-02-10,2280.27566449
2025-02-11,2183.40903205
2025-02-12,2092.55740903
2025-02-13,2168.76857918
2025-02-14,2394.52979588
2025-02-15,1312.47789868
2025-02-16,1117.67891138
2025-02-17,1951.51698454
2025-02-18,1401.68716011
2025-02-19,1965.82933696
2025-02-20,2385.56049824
2025-02-21,4388.8894162
2025-02-22,7040.20658618
2025-02-23,1683.74971677
2025-02-24,3448.85355964
2025-02-25,8586.49595239
2025-02-26,4231.76825718
2025-02-27,3302.24460176
2025-02-28,5227.42828672
2025-03-01,3360.1095659
2025-03-02,3022.12500353
2025-03-03,7593.63169359
2025-03-04,3988.16531693
2025-03-05,3249.11657169
2025-03-06,3260.19368991
2025-03-07,2392.75488734
2025-03-08,1237.26905585
2025-03-09,1550.77749137
2025-03-10,3288.88120013
2025-03-11,3050.79040286
2025-03-12,2480.54201422
2025-03-13,1583.64322754
2025-03-14,2892.42407631
2025-03-15,956.07354969
2025-03-16,950.79295928
2025-03-17,3325.12167732
2025-03-18,1549.75083576
2025-03-19,1790.74603755
2025-03-20,5137.32609555
2025-03-21,2711.43319797
2025-03-22,994.61517163
2025-03-23,788.32035901
2025-03-24,2164.80529137
2025-03-25,3640.63200853
2025-03-26,4850.32119175
2025-03-27,1524.61024396
2025-03-28,5138.15720834
2025-03-29,827.87640175
2025-03-30,787.96744442
2025-03-31,2776.25413414
2025-04-01,3420.31660589
2025-04-02,2179.21918795
2025-04-03,4134.16831838
2025-04-04,2774.51210145
2025-04-05,302.48170622
2025-04-06,1647.60423184
2025-04-07,4511.77313536
2025-04-08,4932.11475435
2025-04-09,3035.13888987
2025-04-10,2490.25254515
2025-04-11,2922.34540986
2025-04-12,2310.42956876
2025-04-13,2039.97308689
2025-04-14,1759.09372976
2025-04-15,3485.24780848
2025-04-16,2314.4964494
2025-04-17,1950.80557086
2025-04-18,1522.72564551
2025-04-19,1288.40194429
2025-04-20,1115.85040909
2025-04-21,3965.92654802
2025-04-22,3538.88050323
2025-04-23,2182.45105412
2025-04-24,2082.86851542
2025-04-25,3970.52483507
2025-04-26,2682.50050195
2025-04-27,985.94871777
2025-04-28,2646.11428676
2025-04-29,1988.08489309
2025-04-30,2253.6476446
2025-05-01,2746.61112905
2025-05-02,2240.2485002
2025-05-03,1104.36125827
2025-05-04,763.69905382
2025-05-05,4085.28138437
2025-05-06,2399.82343671
2025-05-07,2831.8119642
2025-05-08,5058.21259637
2025-05-09,3489.16119591
2025-05-10,1652.39737003
2025-05-11,1452.13760441
2025-05-12,1988.00813493
2025-05-13,1923.33316679
2025-05-14,1933.34423091
2025-05-15,7468.15893457
2025-05-16,2069.49103927
2025-05-17,809.97599177
2025-05-18,1489.03708561
2025-05-19,2330.75414032
2025-05-20,2898.80926439
2025-05-21,4452.15196214
2025-05-22,4910.39992847
2025-05-23,3290.84933858
2025-05-24,1418.11789798
2025-05-25,1527.63339213
2025-05-26,2274.82441145
2025-05-27,2214.68131182
2025-05-28,1781.90434566
2025-05-29,2223.62524723
2025-05-30,2177.39637925
2025-05-31,885.95311497
2025-06-01,969.90422396
2025-06-02,1073.01892544
2025-06-03,2104.93110023
2025-06-04,927.39696639
2025-06-05,2325.72504333
2025-06-06,2262.68986649
2025-06-07,1157.39378579
2025-06-08,835.14030037
2025-06-09,2704.4197542
2025-06-10,2275.38796377
2025-06-11,1768.79162281
2025-06-12,1991.10067673
2025-06-13,1778.15407362
2025-06-14,675.99563929
2025-06-15,386.8792917
2025-06-16,1660.76849118
2025-06-17,1585.3850728
2025-06-18,1043.21556074
2025-06-19,1073.04433086
2025-06-20,1349.48217969
2025-06-21,980.78270252
2025-06-22,2671.66903331
2025-06-23,2485.91492196
2025-06-24,1679.44688117
2025-06-25,2178.06595358
2025-06-26,1755.42702509
2025-06-27,2268.81289305
2025-06-28,382.82146227
2025-06-29,754.47978967
2025-06-30,1080.71971371
2025-07-01,1507.1072419
2025-07-02,1691.49607183
2025-07-03,1790.83992528
2025-07-04,2035.54774241
2025-07-05,550.44335615
2025-07-06,907.53667883
2025-07-07,1046.31581551
2025-07-08,1025.23203246
2025-07-09,1628.63334046
2025-07-10,3804.13865528
2025-07-11,4506.03455738
2025-07-12,1616.97546929
2025-07-13,1150.0560485
2025-07-14,4132.12804542
2025-07-15,7538.24903386
2025-07-16,2019.42508938
2025-07-17,3042.88026378
2025-07-18,6030.43437888
2025-07-19,766.64832875
2025-07-20,626.78429793
2025-07-21,2237.87282024
2025-07-22,2429.93775798
2025-07-23,1987.92120615
2025-07-24,1853.59842704
2025-07-25,11419.75910755
2025-07-26,1309.8006675
2025-07-27,882.83166573
2025-07-28,2089.89689271
2025-07-29,1877.13450432
2025-07-30,1176.54878843
2025-07-31,1631.96333889
2025-08-01,2256.59248611
2025-08-02,389.06285926
2025-08-03,527.39468883
2025-08-04,3229.0762235
2025-08-05,1985.96132261
2025-08-06,1565.3255043
2025-08-07,1639.80683722
2025-08-08,2403.35829972
2025-08-09,1709.57152754
2025-08-10,2259.57142308
2025-08-11,3808.52595404
2025-08-12,1504.05948979
2025-08-13,2764.00172733
2025-08-14,3329.17956918
2025-08-15,1678.05181138
2025-08-16,813.70002109
2025-08-17,719.83220911
2025-08-18,1759.12831365
2025-08-19,3221.38075548
2025-08-20,1423.57965638
2025-08-21,1672.44761612
2025-08-22,3269.51711799
2025-08-23,1310.15143097
2025-08-24,789.4997978
2025-08-25,1634.83400727
2025-08-26,1290.82331772
2025-08-27,1056.46003947
2025-08-28,2024.07338126
2025-08-29,1920.05215477
2025-08-30,575.71755921
2025-08-31,1051.33184508
2025-09-01,2624.51448894
2025-09-02,2284.68539141
2025-09-03,1753.29208118
2025-09-04,2070.45129483
2025-09-05,2783.87250709
2025-09-06,737.3040388
2025-09-07,755.18513951
2025-09-08,1668.31579676
2025-09-09,2786.86312159
2025-09-10,3432.85093845
2025-09-11,1399.46646559
2025-09-12,2835.11115552
2025-09-13,2979.98777633
2025-09-14,2694.68444609
2025-09-15,3034.45936618
2025-09-16,1726.98050872
2025-09-17,1530.36369973
2025-09-18,2298.84970402
2025-09-19,1512.20407103
2025-09-20,593.00785808
2025-09-21,1084.92687036
2025-09-22,3411.66451479
2025-09-23,3170.332483
2025-09-24,1617.10076808
2025-09-25,2757.06912261
2025-09-26,4507.47733091
2025-09-27,1347.38333109
2025-09-28,1017.53229036
2025-09-29,3543.39683367
2025-09-30,3960.77069693
2025-10-01,4280.65012826
2025-10-02,3687.30999147
2025-10-03,3724.68778697
2025-10-04,1063.85189109
2025-10-05,1665.75141677
2025-10-06,2262.22868901
2025-10-07,3611.79531804
2025-10-08,1314.02079101
2025-10-09,2066.86353478
2025-10-10,3276.6140854
2025-10-11,6798.45335218
2025-10-12,2539.52695414
2025-10-13,2223.40980749
2025-10-14,4656.49292727
2025-10-15,1962.99644333
2025-10-16,2664.21907741
2025-10-17,4652.96788453
2025-10-18,734.22393167
2025-10-19,874.44666421
2025-10-20,2431.96376816
2025-10-21,8869.84265791
2025-10-22,2832.90203852
2025-10-23,2204.32931162
2025-10-24,2465.80360133
2025-10-25,877.17583547
2025-10-26,1026.50367268
2025-10-27,2054.9001547
2025-10-28,1827.27640801
2025-10-29,1896.49328296
2025-10-30,3298.12921128
2025-10-31,3479.28320866
2025-11-01,2241.48485597
2025-11-02,1288.44900116
2025-11-03,3051.6151081
2025-11-04,4372.30096325
2025-11-05,2877.30647299
2025-11-06,2720.02167734
2025-11-07,3976.91539362
2025-11-08,1729.00205097
2025-11-09,1529.70821181
2025-11-10,2306.66340503
2025-11-11,3070.68799867
2025-11-12,3454.3747936
2025-11-13,3251.95999867
2025-11-14,4368.22520588
2025-11-15,1740.39832636
2025-11-16,1488.3482041
2025-11-17,3559.47176369
2025-11-18,3727.57555532
2025-11-19,2764.19214095
2025-11-20,4530.78423859
2025-11-21,6242.23918127
2025-11-22,1099.3182868
2025-11-23,1679.6501009
2025-11-24,4688.1321784
2025-11-25,3042.02923833
2025-11-26,4829.3744042
2025-11-27,5787.87793206
2025-11-28,4000.29075976
2025-11-29,1040.52644406
2025-11-30,1200.31580007
2025-12-01,3516.11965131
2025-12-02,2234.04900136
2025-12-03,3020.94852957
2025-12-04,2524.81316839
2025-12-05,1649.177878
2025-12-06,989.51118496
2025-12-07,739.74137216
2025-12-08,1456.19121665
2025-12-09,2996.90025578
2025-12-10,1879.53825354
2025-12-11,3899.41733668
2025-12-12,2130.82753798
2025-12-13,611.43656602
2025-12-14,938.24286796
2025-12-15,1961.86617463
2025-12-16,1656.52460453
2025-12-17,3135.6075536
2025-12-18,2070.75938779
2025-12-19,3126.67977614
2025-12-20,1117.86337824
2025-12-21,567.43010635
2025-12-22,1387.32195266
2025-12-23,2146.86307991
2025-12-24,1468.14279205
2025-12-25,1054.98113314
2025-12-26,1810.44663003
2025-12-27,472.47558161
2025-12-28,586.94251144
2025-12-29,2609.92747274
2025-12-30,2414.6552955
2025-12-31,1428.50319719
2026-01-01,787.32154063
2026-01-02,2547.63352966
2026-01-03,1220.05952864
2026-01-04,1523.54547983
2026-01-05,2769.09077782
2026-01-06,2326.89996373
2026-01-07,1947.37845594
2026-01-08,2087.73036292
2026-01-09,1704.57884184
2026-01-10,751.18869101
2026-01-11,447.3932865
2026-01-12,1176.25027243
2026-01-13,2530.67054035
2026-01-14,3948.52788335
2026-01-15,2694.20450062
2026-01-16,1614.71816403
2026-01-17,1074.31285835
2026-01-18,658.84122792
2026-01-19,2446.40059643
2026-01-20,1992.29769176
2026-01-21,2281.4683622
2026-01-22,1734.70994802
2026-01-23,1976.06038172
2026-01-24,362.8709634
2026-01-25,658.22209215
2026-01-26,1656.41280825
2026-01-27,1770.35793299
2026-01-28,1512.43040606
2026-01-29,1542.50787723
2026-01-30,1622.79573007
2026-01-31,1571.23755534
2026-02-01,1728.51426096
2026-02-02,3043.08769811
2026-02-03,2590.23003708
2026-02-04,3428.96770321
2026-02-05,4510.49104027
2026-02-06,3109.21063635
2026-02-07,1403.32866661
2026-02-08,913.87280675
2026-02-09,6282.58967539
2026-02-10,1434.53138854
2026-02-11,1912.6405028
2026-02-12,2087.77197671
2026-02-13,1118.91876951
2026-02-14,490.34724354
2026-02-15,688.90107363
2026-02-16,1234.99281502
2026-02-17,1822.14057133
2026-02-18,1631.76307426
2026-02-19,897.18758443
2026-02-20,878.96145531
2026-02-21,289.57290451
2026-02-22,478.48577813
2026-02-23,1064.94866298
2026-02-24,1209.80711913
2026-02-25,1919.28458935
2026-02-26,1113.71679309
2026-02-27,1866.8486861
2026-02-28,832.68473344
2026-03-01,700.50128849
2026-03-02,2140.73037221
2026-03-03,2879.27172796
2026-03-04,3005.89594098
2026-03-05,2781.98587965
2026-03-06,3843.98874567
2026-03-07,348.75462013
2026-03-08,400.1633156
2026-03-09,3055.91810581
2026-03-10,1753.16400307
2026-03-11,966.23050629
2026-03-12,2749.0673071
2026-03-13,1630.32410384
2026-03-14,271.79684168
2026-03-15,620.1791301
2026-03-16,2167.25662953
2026-03-17,1235.22088122
2026-03-18,925.14223766
2026-03-19,973.47318732
2026-03-20,903.26188472
2026-03-21,719.06594174
2026-03-22,472.24262759
2026-03-23,1148.51979455
2026-03-24,870.03779045
2026-03-25,2150.62426749
2026-03-26,1610.7367514
2026-03-27,1076.28321201
2026-03-28,129.30948596
2026-03-29,1155.03179521
2026-03-30,741.12245799
2026-03-31,759.65924211
2026-04-01,762.02056559
2026-04-02,676.3187447
2026-04-03,958.32753286
2026-04-04,372.6084934
2026-04-05,512.20434049
2026-04-06,1277.90800122
2026-04-07,1491.08832258
2026-04-08,1264.49105028
2026-04-09,1609.95879561
2026-04-10,785.91865358
2026-04-11,537.29095144
