date,Miner Outflow (Mean)
2018-01-24,6.46443378
2018-01-25,7.66052656
2018-01-26,6.3105971
2018-01-27,5.62796043
2018-01-28,7.19350969
2018-01-29,9.08437067
2018-01-30,9.77289381
2018-01-31,7.53250423
2018-02-01,12.40364495
2018-02-02,11.94814335
2018-02-03,5.31806173
2018-02-04,8.45730076
2018-02-05,9.55930447
2018-02-06,7.07759648
2018-02-07,14.38517693
2018-02-08,28.40500182
2018-02-09,7.92421007
2018-02-10,7.09205431
2018-02-11,6.51702733
2018-02-12,9.81456575
2018-02-13,9.92036513
2018-02-14,7.13273928
2018-02-15,7.82706767
2018-02-16,8.61949479
2018-02-17,6.62975594
2018-02-18,3.51516049
2018-02-19,5.9169657
2018-02-20,10.59533474
2018-02-21,7.14486277
2018-02-22,8.39290402
2018-02-23,5.22672969
2018-02-24,10.76061797
2018-02-25,4.81110375
2018-02-26,6.55920552
2018-02-27,6.93826388
2018-02-28,23.73755343
2018-03-01,7.34057486
2018-03-02,8.61826639
2018-03-03,7.74286413
2018-03-04,7.61528973
2018-03-05,10.61063861
2018-03-06,8.182339
2018-03-07,7.3289749
2018-03-08,14.83093701
2018-03-09,17.99069669
2018-03-10,8.05054915
2018-03-11,19.53648515
2018-03-12,7.22460953
2018-03-13,16.78903754
2018-03-14,6.8477136
2018-03-15,7.91881771
2018-03-16,6.87245719
2018-03-17,2.65811334
2018-03-18,2.79013193
2018-03-19,6.43021023
2018-03-20,10.28785872
2018-03-21,11.22591433
2018-03-22,7.2050483
2018-03-23,9.46258052
2018-03-24,15.35146026
2018-03-25,6.09626674
2018-03-26,16.45415441
2018-03-27,5.39860934
2018-03-28,6.185148
2018-03-29,9.18996419
2018-03-30,7.36849158
2018-03-31,6.50191089
2018-04-01,20.10145807
2018-04-02,7.3322358
2018-04-03,15.11987369
2018-04-04,12.33486131
2018-04-05,6.77047126
2018-04-06,8.79565299
2018-04-07,7.33377236
2018-04-08,6.77769207
2018-04-09,6.44508992
2018-04-10,7.80675572
2018-04-11,12.71213639
2018-04-12,4.01709138
2018-04-13,4.17848364
2018-04-14,4.7355492
2018-04-15,5.13842306
2018-04-16,6.9533908
2018-04-17,6.60101223
2018-04-18,7.83191695
2018-04-19,6.18355583
2018-04-20,6.00797023
2018-04-21,4.52513602
2018-04-22,3.71030336
2018-04-23,6.15834818
2018-04-24,4.14488402
2018-04-25,3.6589061
2018-04-26,6.27771456
2018-04-27,5.01936915
2018-04-28,5.10079601
2018-04-29,7.08984132
2018-04-30,5.19125073
2018-05-01,3.77774853
2018-05-02,4.40896887
2018-05-03,2.4523898
2018-05-04,3.51031337
2018-05-05,2.97050848
2018-05-06,4.41094315
2018-05-07,5.25922804
2018-05-08,4.42981547
2018-05-09,4.07936886
2018-05-10,5.50743931
2018-05-11,12.00609273
2018-05-12,5.16011916
2018-05-13,7.13358515
2018-05-14,8.28116441
2018-05-15,8.15551705
2018-05-16,10.1681945
2018-05-17,10.36730211
2018-05-18,8.73174472
2018-05-19,6.83364156
2018-05-20,5.95885791
2018-05-21,7.40997975
2018-05-22,8.62150223
2018-05-23,7.04913812
2018-05-24,8.24990216
2018-05-25,10.25514644
2018-05-26,6.10026926
2018-05-27,4.7234458
2018-05-28,9.5482367
2018-05-29,7.08532082
2018-05-30,6.17701037
2018-05-31,6.72325365
2018-06-01,8.31813488
2018-06-02,7.50768329
2018-06-03,5.69619519
2018-06-04,5.52173395
2018-06-05,6.3099676
2018-06-06,5.24314534
2018-06-07,7.69854862
2018-06-08,7.5106044
2018-06-09,5.52559292
2018-06-10,4.89051852
2018-06-11,12.46075905
2018-06-12,11.03705998
2018-06-13,11.94758558
2018-06-14,9.99334508
2018-06-15,14.33686759
2018-06-16,12.79986378
2018-06-17,6.52520973
2018-06-18,15.4764495
2018-06-19,8.55709622
2018-06-20,7.89599455
2018-06-21,12.3860858
2018-06-22,8.94925562
2018-06-23,9.22692162
2018-06-24,8.99900347
2018-06-25,11.18809448
2018-06-26,8.61484715
2018-06-27,13.22978184
2018-06-28,12.17662414
2018-06-29,6.43962067
2018-06-30,7.09061823
2018-07-01,11.83866081
2018-07-02,12.36166457
2018-07-03,8.48819786
2018-07-04,5.95191595
2018-07-05,6.52916197
2018-07-06,7.65028254
2018-07-07,8.28011619
2018-07-08,6.46931665
2018-07-09,9.38674368
2018-07-10,7.40207189
2018-07-11,5.79232403
2018-07-12,10.59170933
2018-07-13,7.09943163
2018-07-14,6.93993878
2018-07-15,6.12007056
2018-07-16,7.23102468
2018-07-17,6.05790975
2018-07-18,10.04377632
2018-07-19,14.54008043
2018-07-20,6.73822893
2018-07-21,5.46256077
2018-07-22,5.69129765
2018-07-23,8.27568411
2018-07-24,7.19125819
2018-07-25,7.53125096
2018-07-26,5.7624384
2018-07-27,6.67195216
2018-07-28,4.21040945
2018-07-29,3.76121695
2018-07-30,5.04694819
2018-07-31,6.39644137
2018-08-01,10.6560631
2018-08-02,5.53520487
2018-08-03,7.53491968
2018-08-04,8.22483042
2018-08-05,4.84418595
2018-08-06,6.85139074
2018-08-07,6.07971599
2018-08-08,12.03794536
2018-08-09,6.6196499
2018-08-10,5.55479977
2018-08-11,4.28805708
2018-08-12,8.41219059
2018-08-13,10.69671217
2018-08-14,6.41305526
2018-08-15,11.78716895
2018-08-16,10.2214813
2018-08-17,16.6395573
2018-08-18,9.00964216
2018-08-19,6.93890558
2018-08-20,4.98751317
2018-08-21,6.80531362
2018-08-22,8.47002215
2018-08-23,16.85206738
2018-08-24,16.14703287
2018-08-25,6.81415524
2018-08-26,6.02342691
2018-08-27,6.57484268
2018-08-28,8.42165869
2018-08-29,10.66663679
2018-08-30,9.13802271
2018-08-31,8.60832148
2018-09-01,7.02952868
2018-09-02,6.02191915
2018-09-03,7.55376465
2018-09-04,10.57685309
2018-09-05,7.62042455
2018-09-06,10.27085004
2018-09-07,8.73024812
2018-09-08,5.27586555
2018-09-09,8.1123982
2018-09-10,10.919485
2018-09-11,9.31596823
2018-09-12,10.28570235
2018-09-13,9.06558897
2018-09-14,5.21775399
2018-09-15,5.24708071
2018-09-16,4.35915741
2018-09-17,7.03010526
2018-09-18,7.64649906
2018-09-19,8.05116313
2018-09-20,6.63186663
2018-09-21,7.73854348
2018-09-22,9.70886318
2018-09-23,6.95008991
2018-09-24,6.76725116
2018-09-25,8.99655486
2018-09-26,9.06948704
2018-09-27,9.06190589
2018-09-28,11.59381451
2018-09-29,5.89958419
2018-09-30,8.35416815
2018-10-01,6.36683954
2018-10-02,6.023343
2018-10-03,8.96497607
2018-10-04,15.05267339
2018-10-05,7.07506397
2018-10-06,7.8750122
2018-10-07,5.83428317
2018-10-08,11.51471943
2018-10-09,13.85002732
2018-10-10,6.96184099
2018-10-11,6.46366756
2018-10-12,6.33436824
2018-10-13,4.91487316
2018-10-14,6.8217179
2018-10-15,8.72624557
2018-10-16,9.8705976
2018-10-17,9.48870122
2018-10-18,17.00929682
2018-10-19,13.50038605
2018-10-20,10.55387692
2018-10-21,6.57261332
2018-10-22,10.04064028
2018-10-23,7.27431484
2018-10-24,7.04472677
2018-10-25,10.62862147
2018-10-26,9.26539895
2018-10-27,6.85228793
2018-10-28,4.59648156
2018-10-29,10.41234713
2018-10-30,7.56406169
2018-10-31,9.06987334
2018-11-01,7.77169027
2018-11-02,6.26885262
2018-11-03,9.16932858
2018-11-04,4.71776248
2018-11-05,9.79099668
2018-11-06,6.61738353
2018-11-07,10.00439373
2018-11-08,8.45345893
2018-11-09,8.69162726
2018-11-10,5.97301627
2018-11-11,5.26458817
2018-11-12,9.51614749
2018-11-13,9.40730113
2018-11-14,8.61316182
2018-11-15,6.45093262
2018-11-16,10.14204032
2018-11-17,7.19953094
2018-11-18,5.20271804
2018-11-19,12.27937015
2018-11-20,8.43107396
2018-11-21,9.02433373
2018-11-22,6.75643798
2018-11-23,7.77515696
2018-11-24,8.38361456
2018-11-25,10.1034014
2018-11-26,9.78068633
2018-11-27,13.23117222
2018-11-28,14.32271764
2018-11-29,11.34902753
2018-11-30,8.59384372
2018-12-01,5.44560498
2018-12-02,4.50537478
2018-12-03,7.41985923
2018-12-04,8.99347952
2018-12-05,8.75471808
2018-12-06,6.73312056
2018-12-07,11.99074385
2018-12-08,10.85548264
2018-12-09,5.7092217
2018-12-10,7.17076297
2018-12-11,10.57322073
2018-12-12,11.31510374
2018-12-13,11.57150005
2018-12-14,8.42738026
2018-12-15,6.97990516
2018-12-16,5.68794871
2018-12-17,15.09025229
2018-12-18,7.81578655
2018-12-19,7.95802239
2018-12-20,8.23624235
2018-12-21,11.53499196
2018-12-22,11.43934938
2018-12-23,5.16110781
2018-12-24,18.30019571
2018-12-25,7.4945293
2018-12-26,9.23345404
2018-12-27,6.48297719
2018-12-28,11.87417252
2018-12-29,5.46436464
2018-12-30,5.693552
2018-12-31,5.13863012
2019-01-01,5.37044614
2019-01-02,9.18970049
2019-01-03,5.73976542
2019-01-04,7.67852762
2019-01-05,10.32588963
2019-01-06,5.81579992
2019-01-07,6.90488979
2019-01-08,6.30858116
2019-01-09,13.19303064
2019-01-10,8.09418495
2019-01-11,11.70869905
2019-01-12,6.69872289
2019-01-13,11.76680253
2019-01-14,8.25178447
2019-01-15,6.74288636
2019-01-16,7.50799157
2019-01-17,6.18625261
2019-01-18,7.16944163
2019-01-19,2.05171097
2019-01-20,3.03235432
2019-01-21,4.74708961
2019-01-22,5.05928178
2019-01-23,6.58834475
2019-01-24,8.65567652
2019-01-25,8.74457127
2019-01-26,7.62496662
2019-01-27,4.88393272
2019-01-28,7.76114758
2019-01-29,4.42671143
2019-01-30,5.09498452
2019-01-31,7.13657341
2019-02-01,6.45072573
2019-02-02,5.63515643
2019-02-03,4.69144067
2019-02-04,4.51511535
2019-02-05,5.55799153
2019-02-06,11.29079121
2019-02-07,4.96880924
2019-02-08,6.01696444
2019-02-09,5.10106384
2019-02-10,4.25418128
2019-02-11,4.63431595
2019-02-12,7.14880094
2019-02-13,20.77763379
2019-02-14,7.03893514
2019-02-15,6.56195178
2019-02-16,5.25399394
2019-02-17,5.48349707
2019-02-18,4.82535677
2019-02-19,9.64075926
2019-02-20,4.9828267
2019-02-21,6.4386477
2019-02-22,5.63758508
2019-02-23,3.73456163
2019-02-24,3.98097562
2019-02-25,5.70956212
2019-02-26,5.67429495
2019-02-27,5.35046295
2019-02-28,5.98561197
2019-03-01,6.68148973
2019-03-02,4.43023659
2019-03-03,3.69112871
2019-03-04,4.08451172
2019-03-05,3.69320848
2019-03-06,4.59982765
2019-03-07,6.7362019
2019-03-08,4.77819952
2019-03-09,4.60118353
2019-03-10,5.17342399
2019-03-11,4.0436056
2019-03-12,5.77176655
2019-03-13,5.02221636
2019-03-14,6.1629256
2019-03-15,6.42402875
2019-03-16,4.62802424
2019-03-17,3.67889469
2019-03-18,3.83554747
2019-03-19,5.28441459
2019-03-20,6.10166939
2019-03-21,6.37388259
2019-03-22,5.0117477
2019-03-23,3.59751316
2019-03-24,3.26088822
2019-03-25,3.21267406
2019-03-26,9.0127392
2019-03-27,3.26710509
2019-03-28,4.42564526
2019-03-29,6.17304072
2019-03-30,4.07917573
2019-03-31,3.63716624
2019-04-01,4.35937278
2019-04-02,5.33996402
2019-04-03,4.60890739
2019-04-04,3.67930541
2019-04-05,3.92656407
2019-04-06,2.71830964
2019-04-07,4.15700965
2019-04-08,5.14189594
2019-04-09,3.7211952
2019-04-10,4.71237
2019-04-11,4.08544936
2019-04-12,4.41413368
2019-04-13,2.54261021
2019-04-14,3.78597693
2019-04-15,3.15548228
2019-04-16,3.37275521
2019-04-17,7.79879817
2019-04-18,4.22623022
2019-04-19,7.58843942
2019-04-20,2.45431412
2019-04-21,3.03805228
2019-04-22,3.60944129
2019-04-23,11.76539338
2019-04-24,3.79002005
2019-04-25,3.56854681
2019-04-26,3.24613146
2019-04-27,2.74227727
2019-04-28,6.4193156
2019-04-29,5.21493452
2019-04-30,4.07288599
2019-05-01,2.32740778
2019-05-02,3.67751564
2019-05-03,2.6690559
2019-05-04,4.27391529
2019-05-05,2.81333144
2019-05-06,3.75830067
2019-05-07,3.62522064
2019-05-08,3.69042944
2019-05-09,6.90798198
2019-05-10,3.80678502
2019-05-11,4.78973454
2019-05-12,3.7781147
2019-05-13,2.5319652
2019-05-14,4.11438634
2019-05-15,3.95979298
2019-05-16,6.05764096
2019-05-17,3.73092437
2019-05-18,4.35641704
2019-05-19,4.14224812
2019-05-20,3.54857342
2019-05-21,4.24041676
2019-05-22,4.20618711
2019-05-23,4.57348715
2019-05-24,4.98617144
2019-05-25,3.87884455
2019-05-26,3.28412114
2019-05-27,4.49950403
2019-05-28,3.4949405
2019-05-29,4.89342301
2019-05-30,3.5397503
2019-05-31,3.01786321
2019-06-01,4.16611081
2019-06-02,3.18605875
2019-06-03,3.69571663
2019-06-04,4.33058066
2019-06-05,3.59201882
2019-06-06,3.25174049
2019-06-07,3.82297609
2019-06-08,4.55210209
2019-06-09,3.22795594
2019-06-10,2.54378208
2019-06-11,2.88905228
2019-06-12,3.67499209
2019-06-13,3.81504261
2019-06-14,4.39280627
2019-06-15,2.99277118
2019-06-16,3.18149869
2019-06-17,2.80518305
2019-06-18,2.27235054
2019-06-19,2.64262554
2019-06-20,3.55330157
2019-06-21,3.36347736
2019-06-22,6.87334531
2019-06-23,3.52156219
2019-06-24,3.41420416
2019-06-25,3.09704854
2019-06-26,6.58710822
2019-06-27,3.94706118
2019-06-28,3.94928181
2019-06-29,3.04255769
2019-06-30,3.075512
2019-07-01,4.2466831
2019-07-02,3.84357598
2019-07-03,6.26288758
2019-07-04,3.82555311
2019-07-05,4.16681364
2019-07-06,2.76378277
2019-07-07,2.7077268
2019-07-08,2.86667349
2019-07-09,3.15557804
2019-07-10,3.22614001
2019-07-11,2.36212794
2019-07-12,2.53755559
2019-07-13,2.30409808
2019-07-14,2.84488822
2019-07-15,1.85746974
2019-07-16,2.10152705
2019-07-17,2.88770134
2019-07-18,2.60531993
2019-07-19,2.99461087
2019-07-20,2.90839733
2019-07-21,1.95331868
2019-07-22,2.72868616
2019-07-23,2.18049119
2019-07-24,3.29490666
2019-07-25,2.51073838
2019-07-26,4.58459982
2019-07-27,2.40171959
2019-07-28,2.52584731
2019-07-29,3.50005957
2019-07-30,10.86019909
2019-07-31,2.91947819
2019-08-01,4.02202577
2019-08-02,7.22302437
2019-08-03,2.56260816
2019-08-04,1.96498712
2019-08-05,2.61134565
2019-08-06,3.30571186
2019-08-07,2.84738798
2019-08-08,4.03346076
2019-08-09,3.18692192
2019-08-10,2.2748973
2019-08-11,2.54974432
2019-08-12,3.57280115
2019-08-13,1.95581563
2019-08-14,4.18401493
2019-08-15,2.77255194
2019-08-16,2.96270388
2019-08-17,2.30145709
2019-08-18,2.81162711
2019-08-19,3.01022972
2019-08-20,2.48612073
2019-08-21,3.34135439
2019-08-22,3.4935152
2019-08-23,2.74047631
2019-08-24,2.46353335
2019-08-25,2.48544538
2019-08-26,2.70550685
2019-08-27,2.63088454
2019-08-28,3.74455131
2019-08-29,2.93901091
2019-08-30,3.40373984
2019-08-31,3.46535992
2019-09-01,2.40229233
2019-09-02,3.5931424
2019-09-03,2.71017313
2019-09-04,2.62758569
2019-09-05,3.73886473
2019-09-06,3.24792577
2019-09-07,3.41665559
2019-09-08,3.09445295
2019-09-09,3.07036312
2019-09-10,4.3538292
2019-09-11,3.30158639
2019-09-12,3.28907638
2019-09-13,4.2355944
2019-09-14,4.49424914
2019-09-15,3.39657897
2019-09-16,3.83078095
2019-09-17,2.6607335
2019-09-18,2.79265352
2019-09-19,3.43729161
2019-09-20,3.02721546
2019-09-21,2.51810386
2019-09-22,3.22780109
2019-09-23,2.48573244
2019-09-24,2.9876037
2019-09-25,2.90218518
2019-09-26,3.42238191
2019-09-27,7.09302849
2019-09-28,3.55387789
2019-09-29,5.63560266
2019-09-30,5.86029625
2019-10-01,4.53707044
2019-10-02,3.25341283
2019-10-03,4.31687512
2019-10-04,3.58171088
2019-10-05,3.7005938
2019-10-06,2.86493594
2019-10-07,4.57824725
2019-10-08,4.18948665
2019-10-09,10.07134824
2019-10-10,4.8102876
2019-10-11,5.40204632
2019-10-12,4.60802616
2019-10-13,5.07500352
2019-10-14,3.63663669
2019-10-15,2.34057404
2019-10-16,3.37329004
2019-10-17,3.24167166
2019-10-18,3.14836514
2019-10-19,3.98380545
2019-10-20,2.68714092
2019-10-21,2.86530073
2019-10-22,3.69985867
2019-10-23,2.54001966
2019-10-24,3.56661464
2019-10-25,4.4201521
2019-10-26,3.2957869
2019-10-27,2.42683812
2019-10-28,5.01173879
2019-10-29,4.0702543
2019-10-30,3.84661746
2019-10-31,3.89841867
2019-11-01,3.29642294
2019-11-02,2.00806539
2019-11-03,2.57280397
2019-11-04,3.72481508
2019-11-05,2.82391133
2019-11-06,3.29955084
2019-11-07,2.68317314
2019-11-08,2.98790132
2019-11-09,2.60669719
2019-11-10,2.23432723
2019-11-11,3.02612321
2019-11-12,3.3153644
2019-11-13,2.40621844
2019-11-14,3.49156963
2019-11-15,2.82672215
2019-11-16,2.55936246
2019-11-17,3.774274
2019-11-18,3.07586615
2019-11-19,5.735479
2019-11-20,3.39211871
2019-11-21,3.53112323
2019-11-22,3.70185069
2019-11-23,3.44498148
2019-11-24,6.21830328
2019-11-25,3.22095589
2019-11-26,3.36392242
2019-11-27,2.64238308
2019-11-28,3.58370369
2019-11-29,3.97154685
2019-11-30,2.80692328
2019-12-01,2.70694337
2019-12-02,2.82483668
2019-12-03,3.06517378
2019-12-04,3.24332245
2019-12-05,3.31061201
2019-12-06,3.25044758
2019-12-07,2.42050086
2019-12-08,3.24424241
2019-12-09,7.09664232
2019-12-10,3.14431717
2019-12-11,2.87960792
2019-12-12,3.92442669
2019-12-13,4.68065579
2019-12-14,3.15239452
2019-12-15,2.90919802
2019-12-16,3.56818016
2019-12-17,3.1156976
2019-12-18,5.02717047
2019-12-19,4.31931805
2019-12-20,4.76104518
2019-12-21,3.68957635
2019-12-22,4.74917743
2019-12-23,3.89228027
2019-12-24,10.0165122
2019-12-25,4.04067856
2019-12-26,19.00799236
2019-12-27,3.58121393
2019-12-28,6.06668774
2019-12-29,4.2326979
2019-12-30,3.93708039
2019-12-31,4.14798204
2020-01-01,3.47896051
2020-01-02,3.26409528
2020-01-03,3.55788436
2020-01-04,3.4419557
2020-01-05,3.62356382
2020-01-06,3.93372803
2020-01-07,3.35809452
2020-01-08,3.88659311
2020-01-09,3.24432856
2020-01-10,3.59103805
2020-01-11,4.06843569
2020-01-12,3.05741155
2020-01-13,5.66730323
2020-01-14,3.25805201
2020-01-15,3.4451278
2020-01-16,3.34520731
2020-01-17,3.35254225
2020-01-18,4.12690037
2020-01-19,3.05304478
2020-01-20,3.26485768
2020-01-21,3.69802166
2020-01-22,1.94352983
2020-01-23,1.96734483
2020-01-24,2.44602873
2020-01-25,4.07585259
2020-01-26,4.35214749
2020-01-27,3.21780119
2020-01-28,3.57265781
2020-01-29,3.4605723
2020-01-30,3.82763533
2020-01-31,3.01861651
2020-02-01,4.25310298
2020-02-02,2.70127885
2020-02-03,4.37965967
2020-02-04,3.86628747
2020-02-05,3.77741154
2020-02-06,4.60116051
2020-02-07,2.91054348
2020-02-08,2.7546166
2020-02-09,2.56283492
2020-02-10,2.59362922
2020-02-11,2.67058937
2020-02-12,3.08540299
2020-02-13,2.69453849
2020-02-14,3.03064478
2020-02-15,3.41751335
2020-02-16,2.59156256
2020-02-17,2.92720134
2020-02-18,2.16831428
2020-02-19,2.63243011
2020-02-20,2.50045177
2020-02-21,2.05430817
2020-02-22,1.80417837
2020-02-23,1.83345738
2020-02-24,1.96342404
2020-02-25,1.95657564
2020-02-26,1.78392514
2020-02-27,1.95737079
2020-02-28,1.57891475
2020-02-29,1.85921438
2020-03-01,1.35764462
2020-03-02,2.1947156
2020-03-03,1.75600355
2020-03-04,1.7215841
2020-03-05,2.62931147
2020-03-06,2.70699527
2020-03-07,2.03288834
2020-03-08,1.96076883
2020-03-09,2.348472
2020-03-10,3.11044652
2020-03-11,2.78260088
2020-03-12,4.91069366
2020-03-13,5.15418991
2020-03-14,3.29238052
2020-03-15,2.87637955
2020-03-16,4.9681366
2020-03-17,3.01098645
2020-03-18,3.65597068
2020-03-19,4.56490231
2020-03-20,8.16846913
2020-03-21,2.81858929
2020-03-22,3.56547268
2020-03-23,2.92828419
2020-03-24,4.1980234
2020-03-25,2.62106606
2020-03-26,3.15303712
2020-03-27,3.11590668
2020-03-28,4.49135009
2020-03-29,2.92579072
2020-03-30,4.60861545
2020-03-31,3.27074715
2020-04-01,3.28221765
2020-04-02,3.34782788
2020-04-03,2.6303941
2020-04-04,2.86529615
2020-04-05,2.39187331
2020-04-06,3.36201042
2020-04-07,2.73777799
2020-04-08,4.98056538
2020-04-09,5.02192206
2020-04-10,2.95678091
2020-04-11,2.67972641
2020-04-12,2.88077305
2020-04-13,3.33170381
2020-04-14,3.04268022
2020-04-15,4.6262577
2020-04-16,4.9759647
2020-04-17,6.31571666
2020-04-18,2.84781841
2020-04-19,2.27589136
2020-04-20,2.3964075
2020-04-21,3.0129152
2020-04-22,4.95268924
2020-04-23,4.19878144
2020-04-24,2.97801634
2020-04-25,3.70341994
2020-04-26,2.25000133
2020-04-27,3.02951739
2020-04-28,2.77340812
2020-04-29,2.26520113
2020-04-30,7.19230034
2020-05-01,2.82104102
2020-05-02,6.95087007
2020-05-03,3.16058209
2020-05-04,4.91618957
2020-05-05,4.31646322
2020-05-06,5.39938521
2020-05-07,9.07013029
2020-05-08,6.36594213
2020-05-09,6.73289212
2020-05-10,3.40648843
2020-05-11,3.75630573
2020-05-12,3.3861453
2020-05-13,3.53101189
2020-05-14,2.90282371
2020-05-15,3.1158155
2020-05-16,4.2085677
2020-05-17,2.39403094
2020-05-18,8.61238084
2020-05-19,5.76132619
2020-05-20,15.97560142
2020-05-21,3.71047015
2020-05-22,6.09990904
2020-05-23,2.22241188
2020-05-24,2.3723311
2020-05-25,5.55957827
2020-05-26,4.04667217
2020-05-27,4.4839275
2020-05-28,3.84633851
2020-05-29,1.98222158
2020-05-30,1.66711252
2020-05-31,2.32962751
2020-06-01,2.22100644
2020-06-02,8.70763862
2020-06-03,3.98804033
2020-06-04,4.43459337
2020-06-05,11.2273075
2020-06-06,1.14805821
2020-06-07,2.24425657
2020-06-08,2.50819289
2020-06-09,4.61094937
2020-06-10,4.14136892
2020-06-11,2.32073972
2020-06-12,2.25163892
2020-06-13,2.67907688
2020-06-14,2.99180883
2020-06-15,3.31785695
2020-06-16,2.98401619
2020-06-17,2.29677754
2020-06-18,2.90647429
2020-06-19,4.34203787
2020-06-20,1.7483932
2020-06-21,1.16730548
2020-06-22,1.94688123
2020-06-23,10.4445984
2020-06-24,2.87994556
2020-06-25,1.98734975
2020-06-26,3.67721164
2020-06-27,3.36585712
2020-06-28,2.55932324
2020-06-29,3.22275934
2020-06-30,2.49187894
2020-07-01,6.25007637
2020-07-02,2.7065139
2020-07-03,4.00848261
2020-07-04,2.45516847
2020-07-05,1.80112956
2020-07-06,2.41342658
2020-07-07,2.50375052
2020-07-08,3.03909998
2020-07-09,1.39796734
2020-07-10,2.11259202
2020-07-11,1.1415618
2020-07-12,1.54286695
2020-07-13,2.27158827
2020-07-14,2.06361242
2020-07-15,2.82516387
2020-07-16,1.77641239
2020-07-17,3.95072433
2020-07-18,2.8008821
2020-07-19,2.36736983
2020-07-20,3.3976977
2020-07-21,2.67659841
2020-07-22,6.2920859
2020-07-23,2.25156898
2020-07-24,5.52646282
2020-07-25,1.97209081
2020-07-26,1.98122222
2020-07-27,2.41341666
2020-07-28,4.75537021
2020-07-29,3.22051686
2020-07-30,5.94052781
2020-07-31,3.39234553
2020-08-01,2.79971213
2020-08-02,2.56951651
2020-08-03,7.92501649
2020-08-04,2.11977469
2020-08-05,2.22695013
2020-08-06,2.10833354
2020-08-07,1.96470238
2020-08-08,2.16332397
2020-08-09,2.39230593
2020-08-10,2.52314355
2020-08-11,2.96713527
2020-08-12,2.85110291
2020-08-13,3.26271708
2020-08-14,2.78338765
2020-08-15,2.79279616
2020-08-16,2.47700075
2020-08-17,2.5103615
2020-08-18,3.29057877
2020-08-19,1.59202139
2020-08-20,4.60474769
2020-08-21,3.1097263
2020-08-22,2.76549857
2020-08-23,1.34270006
2020-08-24,3.26610562
2020-08-25,2.44786703
2020-08-26,2.21286661
2020-08-27,3.39725538
2020-08-28,4.57987722
2020-08-29,1.97158866
2020-08-30,1.79952243
2020-08-31,2.91982631
2020-09-01,3.12823893
2020-09-02,4.8616799
2020-09-03,3.68781575
2020-09-04,4.94188681
2020-09-05,1.737098
2020-09-06,2.11040303
2020-09-07,1.38434778
2020-09-08,1.90299439
2020-09-09,2.4563964
2020-09-10,4.33088948
2020-09-11,4.0809267
2020-09-12,1.58346933
2020-09-13,3.56094061
2020-09-14,2.84335028
2020-09-15,1.94693545
2020-09-16,2.73694969
2020-09-17,4.24476346
2020-09-18,3.76678066
2020-09-19,2.85735676
2020-09-20,4.12803703
2020-09-21,3.41552345
2020-09-22,5.66176759
2020-09-23,2.91353806
2020-09-24,4.42641053
2020-09-25,2.07130279
2020-09-26,1.80960362
2020-09-27,2.27189897
2020-09-28,3.37004641
2020-09-29,6.10878604
2020-09-30,1.85994084
2020-10-01,4.64212378
2020-10-02,3.74028271
2020-10-03,2.37451705
2020-10-04,1.53440887
2020-10-05,1.8943707
2020-10-06,2.25614994
2020-10-07,7.51469074
2020-10-08,3.34028245
2020-10-09,2.67451095
2020-10-10,2.5141246
2020-10-11,3.18603413
2020-10-12,3.13872131
2020-10-13,2.73260337
2020-10-14,2.33125875
2020-10-15,2.41494557
2020-10-16,7.09923508
2020-10-17,2.11365115
2020-10-18,2.45196738
2020-10-19,3.13487455
2020-10-20,2.33958227
2020-10-21,2.4954683
2020-10-22,4.1684468
2020-10-23,3.16757181
2020-10-24,1.88378128
2020-10-25,2.51671051
2020-10-26,2.68956257
2020-10-27,3.67616837
2020-10-28,6.24505791
2020-10-29,4.16988505
2020-10-30,3.91808857
2020-10-31,3.4843721
2020-11-01,2.16450255
2020-11-02,2.89025409
2020-11-03,3.75352258
2020-11-04,2.55168359
2020-11-05,4.93825185
2020-11-06,4.20723857
2020-11-07,4.21397994
2020-11-08,3.31386922
2020-11-09,2.90161966
2020-11-10,2.21986397
2020-11-11,3.24405206
2020-11-12,6.72844897
2020-11-13,2.99581237
2020-11-14,3.14497442
2020-11-15,1.60702474
2020-11-16,2.60194854
2020-11-17,2.86343771
2020-11-18,3.87574124
2020-11-19,4.40802332
2020-11-20,3.19122065
2020-11-21,2.09971914
2020-11-22,1.73022324
2020-11-23,2.72889782
2020-11-24,3.33043547
2020-11-25,3.15189869
2020-11-26,7.51275628
2020-11-27,2.21649243
2020-11-28,1.79675599
2020-11-29,2.70854918
2020-11-30,3.05241306
2020-12-01,2.45574842
2020-12-02,3.30620431
2020-12-03,2.78460005
2020-12-04,3.71081294
2020-12-05,2.10990747
2020-12-06,1.80183397
2020-12-07,2.16033419
2020-12-08,2.26485367
2020-12-09,4.28123853
2020-12-10,10.15368837
2020-12-11,2.80353256
2020-12-12,2.32128809
2020-12-13,1.44934919
2020-12-14,5.40708475
2020-12-15,2.04112902
2020-12-16,2.78534859
2020-12-17,3.32309796
2020-12-18,4.87758643
2020-12-19,3.94002306
2020-12-20,2.78048862
2020-12-21,4.10586006
2020-12-22,5.25648769
2020-12-23,2.96747267
2020-12-24,4.2069587
2020-12-25,3.89597484
2020-12-26,2.2519313
2020-12-27,4.63371371
2020-12-28,79.76847608
2020-12-29,3.35050423
2020-12-30,12.32266439
2020-12-31,4.04451561
2021-01-01,2.00490636
2021-01-02,3.50330008
2021-01-03,5.70711526
