date,Miner to Exchange Flow (Total)
2023-11-11,7267.19568977
2023-11-12,7521.42026837
2023-11-13,7647.73599426
2023-11-14,10975.37663601
2023-11-15,10404.08637423
2023-11-16,6351.40580804
2023-11-17,8870.80534382
2023-11-18,4565.20421439
2023-11-19,5212.99670377
2023-11-20,9474.0351008
2023-11-21,7763.16574636
2023-11-22,10250.52033715
2023-11-23,6846.31165083
2023-11-24,9278.42137397
2023-11-25,5836.80033369
2023-11-26,6250.59227052
2023-11-27,9370.03423728
2023-11-28,9992.41100789
2023-11-29,9597.02562098
2023-11-30,9709.86600887
2023-12-01,11072.5477538
2023-12-02,7965.77003981
2023-12-03,6103.31130558
2023-12-04,14506.40613574
2023-12-05,7034.17274104
2023-12-06,15683.11710446
2023-12-07,13238.28860263
2023-12-08,9948.92087048
2023-12-09,7673.21157562
2023-12-10,6286.54078518
2023-12-11,16866.87690919
2023-12-12,10227.39081339
2023-12-13,10535.33374022
2023-12-14,5145.96947212
2023-12-15,6236.80653157
2023-12-16,1836.84698079
2023-12-17,7474.65840669
2023-12-18,10896.11552586
2023-12-19,7161.65212496
2023-12-20,11061.56178109
2023-12-21,5634.79980576
2023-12-22,4109.29648891
2023-12-23,2427.83590277
2023-12-24,2685.24717012
2023-12-25,17260.14038164
2023-12-26,5308.87451775
2023-12-27,4738.99896885
2023-12-28,3532.8887712
2023-12-29,3284.77913201
2023-12-30,20192.70336974
2023-12-31,12661.26457596
2024-01-01,4431.07130396
2024-01-02,16849.5827391
2024-01-03,14775.74665377
2024-01-04,10800.47455281
2024-01-05,10536.4516402
2024-01-06,8464.67739261
2024-01-07,5857.70102399
2024-01-08,14103.79723854
2024-01-09,11452.81745487
2024-01-10,14300.94550098
2024-01-11,19836.14942841
2024-01-12,19529.8274531
2024-01-13,6603.83197684
2024-01-14,6302.55095282
2024-01-15,11780.71150858
2024-01-16,6898.19042005
2024-01-17,8755.45234984
2024-01-18,9815.90437346
2024-01-19,11225.89494188
2024-01-20,6056.66904247
2024-01-21,4390.04937961
2024-01-22,11575.79014827
2024-01-23,11077.33727142
2024-01-24,8845.43580378
2024-01-25,10427.69425162
2024-01-26,11173.73545175
2024-01-27,5528.72235587
2024-01-28,5750.63631931
2024-01-29,10216.39324498
2024-01-30,9331.48875445
2024-01-31,9375.01602238
2024-02-01,12800.06548188
2024-02-02,8729.4618732
2024-02-03,5164.93403273
2024-02-04,5880.80005847
2024-02-05,9581.92695274
2024-02-06,8200.43058504
2024-02-07,8479.81024302
2024-02-08,10879.61877036
2024-02-09,13333.88979663
2024-02-10,7092.70559593
2024-02-11,9183.80102745
2024-02-12,10728.40464357
2024-02-13,7898.53588436
2024-02-14,12166.48695657
2024-02-15,8496.32229623
2024-02-16,7911.72633836
2024-02-17,7507.07460789
2024-02-18,5865.41398917
2024-02-19,7423.3176751
2024-02-20,9916.56683926
2024-02-21,9253.6208543
2024-02-22,9421.88019674
2024-02-23,9356.95814447
2024-02-24,5466.86735097
2024-02-25,5113.55186694
2024-02-26,7159.61203495
2024-02-27,15572.7930885
2024-02-28,17721.15883345
2024-02-29,14548.21477906
2024-03-01,13332.67072251
2024-03-02,7543.20040672
2024-03-03,6529.95175196
2024-03-04,11645.34125852
2024-03-05,22944.48700623
2024-03-06,13249.41494183
2024-03-07,11091.72592187
2024-03-08,11927.42776819
2024-03-09,8130.22525722
2024-03-10,11166.01641425
2024-03-11,18744.07194558
2024-03-12,12163.31146105
2024-03-13,11239.10141568
2024-03-14,14108.08595236
2024-03-15,13140.31563111
2024-03-16,10609.78324627
2024-03-17,7780.32933267
2024-03-18,8308.64633443
2024-03-19,21119.00742348
2024-03-20,12085.79697931
2024-03-21,13132.92828621
2024-03-22,9469.89104331
2024-03-23,5578.32262523
2024-03-24,5450.89481439
2024-03-25,11468.35815259
2024-03-26,14512.91999336
2024-03-27,11875.27739729
2024-03-28,10841.99965361
2024-03-29,8832.18535951
2024-03-30,6044.23252291
2024-03-31,4760.2541884
2024-04-01,8364.79188922
2024-04-02,12737.56442138
2024-04-03,5513.99708943
2024-04-04,8404.64663589
2024-04-05,9264.67664904
2024-04-06,4549.77544081
2024-04-07,5281.20995089
2024-04-08,11512.02646168
2024-04-09,10347.13425017
2024-04-10,8331.39054657
2024-04-11,5445.56990719
2024-04-12,11870.53955685
2024-04-13,9910.46395814
2024-04-14,10306.97613456
2024-04-15,7068.08353819
2024-04-16,10751.6522331
2024-04-17,8567.8037132
2024-04-18,24819.45615817
2024-04-19,8728.12290581
2024-04-20,2631.48927257
2024-04-21,3461.48715525
2024-04-22,4777.09277766
2024-04-23,3202.67072157
2024-04-24,13760.41760764
2024-04-25,6607.04479583
2024-04-26,5303.92286563
2024-04-27,4446.95500268
2024-04-28,6055.92915167
2024-04-29,6251.97855667
2024-04-30,13788.02352988
2024-05-01,10037.11440061
2024-05-02,10132.50749027
2024-05-03,7061.74152812
2024-05-04,5465.54592379
2024-05-05,3231.81282735
2024-05-06,6125.24151105
2024-05-07,5731.11716742
2024-05-08,6441.91538038
2024-05-09,6798.04126553
2024-05-10,7658.56388978
2024-05-11,4321.08187541
2024-05-12,5241.83050004
2024-05-13,8048.66141494
2024-05-14,6583.01064791
2024-05-15,8142.72887917
2024-05-16,8355.87289442
2024-05-17,6674.02458782
2024-05-18,5097.53040548
2024-05-19,4723.76084725
2024-05-20,7662.61628622
2024-05-21,16984.14840955
2024-05-22,9733.93813307
2024-05-23,10273.28935686
2024-05-24,7267.58892651
2024-05-25,3960.93145334
2024-05-26,4251.1174145
2024-05-27,6037.17582767
2024-05-28,7518.34390457
2024-05-29,7719.91669528
2024-05-30,5871.15934625
2024-05-31,8833.41665488
2024-06-01,3230.71087065
2024-06-02,2742.64477187
2024-06-03,8046.24215989
2024-06-04,5842.51438284
2024-06-05,7545.05553501
2024-06-06,8243.42953291
2024-06-07,1916.82152876
2024-06-08,9617.74686508
2024-06-09,3265.63310106
2024-06-10,4146.38097706
2024-06-11,9813.07198764
2024-06-12,8172.67490929
2024-06-13,7975.95746079
2024-06-14,8927.99698569
2024-06-15,4747.47391551
2024-06-16,3258.09568941
2024-06-17,9275.39778285
2024-06-18,8586.27187482
2024-06-19,5652.60381604
2024-06-20,7082.75548615
2024-06-21,5690.65974534
2024-06-22,3766.49491367
2024-06-23,3072.92421866
2024-06-24,12135.68249902
2024-06-25,8286.54020988
2024-06-26,9754.62871813
2024-06-27,8666.76212398
2024-06-28,9762.40161226
2024-06-29,4638.34377157
2024-06-30,4323.26600735
2024-07-01,9887.6012486
2024-07-02,7585.54397653
2024-07-03,7417.88522087
2024-07-04,12362.39686726
2024-07-05,13792.6201952
2024-07-06,5638.93666489
2024-07-07,4811.51084992
2024-07-08,10223.30022804
2024-07-09,8547.12080637
2024-07-10,6684.57885729
2024-07-11,8471.69773185
2024-07-12,5431.31340785
2024-07-13,4953.34515096
2024-07-14,4812.00676152
2024-07-15,8303.20806859
2024-07-16,8259.937794
2024-07-17,9242.86077543
2024-07-18,7378.04625773
2024-07-19,8770.9039937
2024-07-20,4881.29305341
2024-07-21,3995.38115499
2024-07-22,7459.03886811
2024-07-23,10700.69974236
2024-07-24,7018.8320722
2024-07-25,14701.68274467
2024-07-26,7514.03601872
2024-07-27,5496.66788871
2024-07-28,4398.21030757
2024-07-29,10595.5427741
2024-07-30,7822.89608254
2024-07-31,5906.46417943
2024-08-01,9894.76655134
2024-08-02,10559.00369267
2024-08-03,6936.45636272
2024-08-04,7392.6834852
2024-08-05,24618.89980875
2024-08-06,9781.63536003
2024-08-07,11397.91511201
2024-08-08,11117.14674391
2024-08-09,7433.52461967
2024-08-10,4056.96631336
2024-08-11,3795.06539636
2024-08-12,9739.12641739
2024-08-13,5859.99695786
2024-08-14,8199.67455057
2024-08-15,8239.48137325
2024-08-16,9636.2557568
2024-08-17,3657.11997532
2024-08-18,3823.83406639
2024-08-19,6814.8837301
2024-08-20,8218.73070415
2024-08-21,7245.45842797
2024-08-22,7346.03398895
2024-08-23,9548.78068186
2024-08-24,5830.03814794
2024-08-25,4013.69666534
2024-08-26,7918.08878882
2024-08-27,8219.21344898
2024-08-28,11619.51836995
2024-08-29,8606.26175557
2024-08-30,9350.83548688
2024-08-31,6111.81135915
2024-09-01,3901.09517633
2024-09-02,7694.97605072
2024-09-03,7772.90209084
2024-09-04,6940.6842846
2024-09-05,8023.31438985
2024-09-06,12114.06779727
2024-09-07,4769.9302977
2024-09-08,2292.89461857
2024-09-09,7674.23591537
2024-09-10,6147.24510297
2024-09-11,7915.36757726
2024-09-12,7400.87037329
2024-09-13,10529.87950798
2024-09-14,5092.1006565
2024-09-15,4666.6976691
2024-09-16,8959.15089413
2024-09-17,6894.95585414
2024-09-18,7431.58974076
2024-09-19,11511.70080106
2024-09-20,9728.99123588
2024-09-21,4651.67865295
2024-09-22,3609.66615771
2024-09-23,7449.08329654
2024-09-24,6481.32226984
2024-09-25,6069.39678611
2024-09-26,7536.8313144
2024-09-27,7611.81307584
2024-09-28,3063.46613402
2024-09-29,2492.4624288
2024-09-30,10737.83422405
2024-10-01,13061.51583894
2024-10-02,7331.63362969
2024-10-03,7050.92616249
2024-10-04,4836.06415332
2024-10-05,2115.66520002
2024-10-06,3532.85520789
2024-10-07,8638.4625762
2024-10-08,9022.36383289
2024-10-09,7961.22017877
2024-10-10,7055.8857868
2024-10-11,6704.24531917
2024-10-12,3618.42452874
2024-10-13,2812.68706225
2024-10-14,11608.07467256
2024-10-15,10698.72414299
2024-10-16,9886.94210078
2024-10-17,9870.00813204
2024-10-18,8152.71057544
2024-10-19,4528.13806647
2024-10-20,3258.69019267
2024-10-21,10416.95248995
2024-10-22,7490.92027239
2024-10-23,7744.94811187
2024-10-24,4808.07817337
2024-10-25,8465.54863184
2024-10-26,5064.0360353
2024-10-27,4991.42289656
2024-10-28,9231.43430439
2024-10-29,15908.09943866
2024-10-30,9710.30778122
2024-10-31,12500.53835672
2024-11-01,12574.89056858
2024-11-02,3526.51030383
2024-11-03,6690.93813083
2024-11-04,10493.51363984
2024-11-05,8925.0077812
2024-11-06,19132.2059718
2024-11-07,14854.61962486
2024-11-08,10852.59482795
2024-11-09,5631.81174171
2024-11-10,13250.22322756
2024-11-11,16247.94329212
2024-11-12,27521.89501419
2024-11-13,18563.44198305
2024-11-14,16363.93802678
2024-11-15,16735.30841905
2024-11-16,9764.54869911
2024-11-17,6193.59719248
2024-11-18,12979.56456748
2024-11-19,11331.92272151
2024-11-20,10937.34042331
2024-11-21,15900.97053683
2024-11-22,12076.75764718
2024-11-23,12130.25962076
2024-11-24,7474.78811719
2024-11-25,14059.4673718
2024-11-26,17849.29469763
2024-11-27,7715.45687839
2024-11-28,6506.86584719
2024-11-29,7750.84973008
2024-11-30,6567.4057596
2024-12-01,4767.59482913
2024-12-02,11407.01463789
2024-12-03,13459.0768488
2024-12-04,10102.81416171
2024-12-05,16259.00185137
2024-12-06,12167.84354908
2024-12-07,7847.72528238
2024-12-08,4521.22572253
2024-12-09,11062.33709062
2024-12-10,9551.27221515
2024-12-11,10388.23465008
2024-12-12,7678.71935687
2024-12-13,5026.70929059
2024-12-14,4877.08153691
2024-12-15,5686.03024835
2024-12-16,11452.30973424
2024-12-17,8172.53760466
2024-12-18,8472.47282985
2024-12-19,14045.18718937
2024-12-20,12316.18949652
2024-12-21,4507.55936972
2024-12-22,3995.8086842
2024-12-23,8646.27713177
2024-12-24,5687.68583892
2024-12-25,4207.77967088
2024-12-26,5139.66337854
2024-12-27,8420.15585993
2024-12-28,3244.56429647
2024-12-29,3229.77808844
2024-12-30,10564.26782519
2024-12-31,6488.82798872
2025-01-01,8226.07805927
2025-01-02,5879.25459013
2025-01-03,6148.52976366
2025-01-04,2866.71118299
2025-01-05,2330.70691149
2025-01-06,6234.89369758
2025-01-07,6484.18539219
2025-01-08,6826.39945374
2025-01-09,7465.87574223
2025-01-10,7391.79332424
2025-01-11,2467.20120446
2025-01-12,4153.5593017
2025-01-13,7600.06530312
2025-01-14,5995.51373528
2025-01-15,6966.30500594
2025-01-16,8253.22273402
2025-01-17,10954.06093586
2025-01-18,7203.18793382
2025-01-19,9311.24615605
2025-01-20,14394.86386662
2025-01-21,10092.80132845
2025-01-22,8375.95379497
2025-01-23,8436.2328718
2025-01-24,8220.77222756
2025-01-25,4646.51493654
2025-01-26,2814.09714921
2025-01-27,11215.00879614
2025-01-28,6374.7343629
2025-01-29,6691.86240762
2025-01-30,7321.7033006
2025-01-31,7366.53582625
2025-02-01,2864.5650436
2025-02-02,8762.63029186
2025-02-03,18971.07399696
2025-02-04,9466.18905313
2025-02-05,6323.54518438
2025-02-06,10489.25368886
2025-02-07,7608.64109723
2025-02-08,6113.75594685
2025-02-09,3528.27239987
2025-02-10,4974.29297488
2025-02-11,8651.62163811
2025-02-12,5372.16089266
2025-02-13,7166.51141225
2025-02-14,5143.33246827
2025-02-15,3033.9632245
2025-02-16,2778.84771874
2025-02-17,5263.8634872
2025-02-18,6030.07508396
2025-02-19,5695.23043932
2025-02-20,5311.80115496
2025-02-21,10624.35429617
2025-02-22,10638.31969766
2025-02-23,4962.89801452
2025-02-24,6905.2675092
2025-02-25,23439.72775656
2025-02-26,14846.75868436
2025-02-27,10411.55370767
2025-02-28,14801.37350786
2025-03-01,7366.63489869
2025-03-02,8783.55001502
2025-03-03,14383.64508866
2025-03-04,10152.96364496
2025-03-05,7427.71942279
2025-03-06,8847.07839197
2025-03-07,9872.20314272
2025-03-08,2787.21292005
2025-03-09,4059.40518597
2025-03-10,12394.12374841
2025-03-11,8953.75221423
2025-03-12,6532.90780173
2025-03-13,6755.5662272
2025-03-14,7056.42738725
2025-03-15,3181.51146983
2025-03-16,2789.73589385
2025-03-17,6836.83356542
2025-03-18,5653.50833668
2025-03-19,5829.84835888
2025-03-20,8136.59409575
2025-03-21,5881.19982797
2025-03-22,2804.12337295
2025-03-23,2116.61384353
2025-03-24,5493.20341322
2025-03-25,7150.74220491
2025-03-26,8044.69145568
2025-03-27,5134.89303163
2025-03-28,12115.24621518
2025-03-29,2987.21640683
2025-03-30,2485.11715176
2025-03-31,6684.23555726
2025-04-01,7312.34840822
2025-04-02,5789.75004829
2025-04-03,11339.50907842
2025-04-04,7345.31034597
2025-04-05,3341.70862033
2025-04-06,5338.17031277
2025-04-07,16002.93536784
2025-04-08,9971.01275728
2025-04-09,9757.32225278
2025-04-10,8718.33832357
2025-04-11,10026.72702953
2025-04-12,4965.76795369
2025-04-13,5196.84699422
2025-04-14,5617.19008098
2025-04-15,7156.56817977
2025-04-16,5501.44136091
2025-04-17,6227.65297168
2025-04-18,4185.50767923
2025-04-19,3420.40446716
2025-04-20,2716.21163579
2025-04-21,8157.64917202
2025-04-22,10493.83732873
2025-04-23,6667.83794781
2025-04-24,8499.08854028
2025-04-25,8504.59551568
2025-04-26,5166.75522434
2025-04-27,3459.94802031
2025-04-28,7214.04031732
2025-04-29,5589.95818756
2025-04-30,6457.88126371
2025-05-01,6252.47182633
2025-05-02,5663.8975135
2025-05-03,3605.83769954
2025-05-04,3237.29610362
2025-05-05,7119.18122981
2025-05-06,5613.31601353
2025-05-07,6718.86299527
2025-05-08,11119.4878963
2025-05-09,10417.13958971
2025-05-10,4250.34609012
2025-05-11,5992.07666766
2025-05-12,8034.51357767
2025-05-13,5623.26564849
2025-05-14,6309.63436795
2025-05-15,10429.7719314
2025-05-16,6229.7296602
2025-05-17,2706.29994612
2025-05-18,5014.91635352
2025-05-19,5894.54596282
2025-05-20,7556.30364709
2025-05-21,9502.08819822
2025-05-22,13118.52357236
2025-05-23,8337.31803716
2025-05-24,4046.42181634
2025-05-25,4032.59348493
2025-05-26,5472.49666168
2025-05-27,6216.83447789
2025-05-28,6696.58960625
2025-05-29,6331.88176879
2025-05-30,7404.03429483
2025-05-31,3114.33413145
2025-06-01,1949.18076414
2025-06-02,4838.89231608
2025-06-03,4949.91736419
2025-06-04,4771.07863266
2025-06-05,7025.52501849
2025-06-06,7221.3015642
2025-06-07,3463.68101028
2025-06-08,2596.8359515
2025-06-09,5824.12470148
2025-06-10,6683.08728052
2025-06-11,4939.98728767
2025-06-12,4925.20362857
2025-06-13,5879.81854613
2025-06-14,4261.07119027
2025-06-15,2616.47548428
2025-06-16,4240.76806374
2025-06-17,5631.85560107
2025-06-18,3381.00323078
2025-06-19,3118.92306621
2025-06-20,5152.15983218
2025-06-21,3196.9359101
2025-06-22,6844.64187029
2025-06-23,5732.09837075
2025-06-24,6520.6399134
2025-06-25,6531.61150205
2025-06-26,5572.81711042
2025-06-27,6371.31135891
2025-06-28,2172.71646125
2025-06-29,2967.19049088
2025-06-30,4164.18836197
2025-07-01,4218.89550094
2025-07-02,6570.9483866
2025-07-03,4667.91450248
2025-07-04,6564.90799143
2025-07-05,1677.33699821
2025-07-06,2178.006739
2025-07-07,4659.61780118
2025-07-08,3161.70457101
2025-07-09,4410.92388504
2025-07-10,8638.03099764
2025-07-11,13775.85029624
2025-07-12,4291.99073327
2025-07-13,5089.44481038
2025-07-14,11491.78257557
2025-07-15,16173.91765926
2025-07-16,4693.5888815
2025-07-17,10202.39447276
2025-07-18,10285.80984587
2025-07-19,2784.02859216
2025-07-20,3723.94147664
2025-07-21,6003.30023122
2025-07-22,5558.99631165
2025-07-23,6009.1674743
2025-07-24,6205.53176935
2025-07-25,17989.2019235
2025-07-26,4096.89969427
2025-07-27,2839.56270547
2025-07-28,6241.91005793
2025-07-29,5561.42853148
2025-07-30,5871.92415278
2025-07-31,4831.576187
2025-08-01,7490.23738617
2025-08-02,3046.41073894
2025-08-03,2513.03464069
2025-08-04,6895.85492565
2025-08-05,5763.95392701
2025-08-06,3299.61763845
2025-08-07,4137.7224038
2025-08-08,5129.86114812
2025-08-09,3572.08916839
2025-08-10,4783.83944246
2025-08-11,11607.88437557
2025-08-12,4906.92157284
2025-08-13,7928.4712936
2025-08-14,9226.36585551
2025-08-15,5380.02747456
2025-08-16,2911.98896787
2025-08-17,2852.73125773
2025-08-18,4841.98607882
2025-08-19,10150.00364543
2025-08-20,5199.22690965
2025-08-21,7050.82188155
2025-08-22,9386.14092185
2025-08-23,6505.31054596
2025-08-24,9512.82734553
2025-08-25,8165.62307162
2025-08-26,8398.91941558
2025-08-27,6071.19062626
2025-08-28,6137.42477683
2025-08-29,7600.70917192
2025-08-30,6063.11598803
2025-08-31,6516.02670594
2025-09-01,7920.38202024
2025-09-02,5951.61470701
2025-09-03,5213.51598131
2025-09-04,5434.72116729
2025-09-05,7419.97633024
2025-09-06,2141.95164196
2025-09-07,1951.61765412
2025-09-08,4494.21269311
2025-09-09,7007.41859042
2025-09-10,6666.26186323
2025-09-11,5396.00948642
2025-09-12,5298.07443258
2025-09-13,3628.02627103
2025-09-14,1931.36637301
2025-09-15,5633.63831806
2025-09-16,6939.91670434
2025-09-17,4606.61203953
2025-09-18,5758.63366261
2025-09-19,5396.18596616
2025-09-20,1861.07027759
2025-09-21,2693.37028126
2025-09-22,6987.17019278
2025-09-23,7254.57788909
2025-09-24,4898.85860494
2025-09-25,7629.92028606
2025-09-26,9828.93835106
2025-09-27,3143.24612808
2025-09-28,2732.88840532
2025-09-29,8112.24428798
2025-09-30,7336.14906857
2025-10-01,8793.81939066
2025-10-02,9058.71343269
2025-10-03,7388.14832556
2025-10-04,4928.91302722
2025-10-05,7434.67881733
2025-10-06,6208.33671082
2025-10-07,6339.30484058
2025-10-08,5888.90058898
2025-10-09,5462.01534838
2025-10-10,8742.92573461
2025-10-11,15369.51535825
2025-10-12,5831.55730199
2025-10-13,5948.27694744
2025-10-14,9096.1581419
2025-10-15,7015.99999941
2025-10-16,8108.26414366
2025-10-17,10822.56467507
2025-10-18,2935.70821496
2025-10-19,2430.8232775
2025-10-20,5077.77028959
2025-10-21,15020.92538363
2025-10-22,8383.15191834
2025-10-23,5512.88983118
2025-10-24,6990.46059726
2025-10-25,2759.03774634
2025-10-26,3343.88072962
2025-10-27,6215.37460929
2025-10-28,5300.57255548
2025-10-29,5601.3057672
2025-10-30,10068.13804148
2025-10-31,11308.9490275
2025-11-01,5125.0075071
2025-11-02,3814.66309295
2025-11-03,7539.27167888
2025-11-04,13628.11199175
2025-11-05,9465.68710181
2025-11-06,8076.13748584
2025-11-07,10083.7639177
2025-11-08,3712.7109059
2025-11-09,3534.53518525
2025-11-10,5754.90126078
2025-11-11,6929.27502369
2025-11-12,5187.60869284
2025-11-13,9662.20839033
2025-11-14,14979.96352963
2025-11-15,5923.47590116
2025-11-16,4968.31810077
2025-11-17,12184.12041609
2025-11-18,13342.75266271
2025-11-19,9971.60453987
2025-11-20,12843.2313247
2025-11-21,18081.38204338
2025-11-22,7910.56580572
2025-11-23,4575.97931554
2025-11-24,9150.74838782
2025-11-25,6710.71416294
2025-11-26,8559.87150209
2025-11-27,8824.56693902
2025-11-28,7166.30299182
2025-11-29,3106.75268999
2025-11-30,2873.25011946
2025-12-01,8180.65776781
2025-12-02,7143.87566305
2025-12-03,7653.28853098
2025-12-04,4913.36861556
2025-12-05,4430.31495776
2025-12-06,3318.00665198
2025-12-07,2705.45006894
2025-12-08,4207.73292922
2025-12-09,7028.05717895
2025-12-10,5138.69521305
2025-12-11,9952.30975472
2025-12-12,6066.91576253
2025-12-13,2602.6896052
2025-12-14,3223.4023159
2025-12-15,7777.01075777
2025-12-16,5370.48635339
2025-12-17,10644.89264122
2025-12-18,6438.90166627
2025-12-19,7444.5299476
2025-12-20,2829.26980637
2025-12-21,2231.99772521
2025-12-22,5081.0539136
2025-12-23,5855.96670265
2025-12-24,5131.12583742
2025-12-25,3967.52677559
2025-12-26,6957.07346205
2025-12-27,1971.48741938
2025-12-28,2033.77567047
2025-12-29,9990.84653508
2025-12-30,5599.6940746
2025-12-31,6538.58142423
2026-01-01,5019.27326104
2026-01-02,6200.86422603
2026-01-03,3210.98392255
2026-01-04,3490.04011869
2026-01-05,7821.37070212
2026-01-06,7830.28409295
2026-01-07,5012.02851354
2026-01-08,5656.07916677
2026-01-09,6933.72709893
2026-01-10,2019.35742936
2026-01-11,1450.32733622
2026-01-12,4746.18397785
2026-01-13,6060.99319851
2026-01-14,7215.92058469
2026-01-15,7942.65245412
2026-01-16,5480.32415503
2026-01-17,3146.96580468
2026-01-18,1730.63419654
2026-01-19,4956.76542631
2026-01-20,9371.1835563
2026-01-21,10025.59777438
2026-01-22,6018.01928087
2026-01-23,5482.46196966
2026-01-24,2064.02027722
2026-01-25,3021.1295911
2026-01-26,6689.20293841
2026-01-27,6510.78995037
2026-01-28,5805.62682432
2026-01-29,8942.72783992
2026-01-30,8053.86375049
2026-01-31,9364.58347935
2026-02-01,7647.51599338
2026-02-02,9705.19207826
2026-02-03,13710.90864437
2026-02-04,13018.29130674
2026-02-05,24268.48098515
2026-02-06,14975.41345556
2026-02-07,4893.73688454
2026-02-08,2741.3760854
2026-02-09,9674.9689228
2026-02-10,4032.55437921
2026-02-11,11125.02562325
2026-02-12,10216.05423732
2026-02-13,8507.30688119
2026-02-14,3836.91859654
2026-02-15,2367.24131538
2026-02-16,3766.30848223
2026-02-17,4463.51132097
2026-02-18,3688.92082992
2026-02-19,3315.17108736
2026-02-20,9354.79279656
2026-02-21,1728.65348548
2026-02-22,2228.43778703
2026-02-23,4885.72255411
2026-02-24,4955.43166688
2026-02-25,5954.4901201
2026-02-26,3666.04019938
2026-02-27,5546.50571209
2026-02-28,2780.88017414
2026-03-01,2312.5300824
2026-03-02,4638.51876285
2026-03-03,6564.09637297
2026-03-04,7458.88812398
2026-03-05,7338.41853249
2026-03-06,6297.78937986
2026-03-07,1389.92179102
2026-03-08,1754.44646101
2026-03-09,5878.52158667
2026-03-10,4232.04267636
2026-03-11,4108.64584177
2026-03-12,4332.96990146
2026-03-13,4859.47771388
2026-03-14,1585.15446576
2026-03-15,1501.71987249
2026-03-16,5660.11049829
2026-03-17,3621.18113619
2026-03-18,5490.6673245
2026-03-19,3912.84899241
2026-03-20,3646.86094006
2026-03-21,1500.31205927
2026-03-22,1671.0505997
2026-03-23,3042.79259464
2026-03-24,3457.94155167
2026-03-25,4234.53127935
2026-03-26,5450.65941882
2026-03-27,8099.83955167
2026-03-28,1175.32754216
2026-03-29,2895.640989
2026-03-30,4609.87844542
2026-03-31,4251.89351433
2026-04-01,3807.5304757
2026-04-02,4317.7626348
2026-04-03,2897.07609926
2026-04-04,1204.31092744
2026-04-05,1558.42691007
2026-04-06,3819.61842752
2026-04-07,4322.93719131
2026-04-08,4438.03532553
2026-04-09,3129.72251945
2026-04-10,2882.56176422
2026-04-11,2081.74159842
