date,Miner to Exchange Flow (Mean)
2021-03-10,0.6356035
2021-03-11,0.9782987
2021-03-12,0.8252183
2021-03-13,0.6346904
2021-03-14,0.87357544
2021-03-15,0.69292549
2021-03-16,0.92878313
2021-03-17,0.96187055
2021-03-18,0.92197801
2021-03-19,0.78376747
2021-03-20,0.47137779
2021-03-21,0.3915019
2021-03-22,0.99379024
2021-03-23,2.38291052
2021-03-24,1.65139331
2021-03-25,1.27152396
2021-03-26,0.64057619
2021-03-27,0.43615408
2021-03-28,0.50207776
2021-03-29,0.78507016
2021-03-30,2.29446645
2021-03-31,0.54548163
2021-04-01,0.91834759
2021-04-02,0.53315341
2021-04-03,0.55468411
2021-04-04,0.58543543
2021-04-05,0.61054561
2021-04-06,0.79058172
2021-04-07,0.98568501
2021-04-08,0.59568866
2021-04-09,1.82417705
2021-04-10,0.68942899
2021-04-11,0.53010347
2021-04-12,1.0514018
2021-04-13,0.79499783
2021-04-14,0.65044581
2021-04-15,0.6665015
2021-04-16,0.8556149
2021-04-17,0.63403384
2021-04-18,0.4357009
2021-04-19,0.70866852
2021-04-20,1.11024235
2021-04-21,0.64537767
2021-04-22,1.07409347
2021-04-23,1.27666451
2021-04-24,0.57752507
2021-04-25,0.70054906
2021-04-26,0.66116399
2021-04-27,0.49588783
2021-04-28,0.49674167
2021-04-29,1.30930992
2021-04-30,0.78745531
2021-05-01,0.42585222
2021-05-02,0.37119274
2021-05-03,0.56309298
2021-05-04,0.49601856
2021-05-05,0.39011255
2021-05-06,0.96299118
2021-05-07,0.93709666
2021-05-08,0.76775601
2021-05-09,0.41631508
2021-05-10,1.2509272
2021-05-11,0.99265679
2021-05-12,0.8057918
2021-05-13,1.52946187
2021-05-14,1.70267735
2021-05-15,0.58450355
2021-05-16,0.48108243
2021-05-17,0.79387845
2021-05-18,0.60965705
2021-05-19,2.35579283
2021-05-20,0.8693032
2021-05-21,1.66674553
2021-05-22,0.72855058
2021-05-23,1.18322273
2021-05-24,1.09271162
2021-05-25,0.81275633
2021-05-26,1.17226952
2021-05-27,0.61917553
2021-05-28,1.78413495
2021-05-29,0.46113123
2021-05-30,0.71155675
2021-05-31,0.62028841
2021-06-01,0.35911984
2021-06-02,1.16003019
2021-06-03,0.51605429
2021-06-04,0.56069681
2021-06-05,0.58042945
2021-06-06,0.44132974
2021-06-07,0.52799067
2021-06-08,2.48053843
2021-06-09,1.12032022
2021-06-10,0.69356381
2021-06-11,2.70625605
2021-06-12,0.54669823
2021-06-13,0.45064948
2021-06-14,0.69292767
2021-06-15,0.66904163
2021-06-16,0.5067008
2021-06-17,0.77521104
2021-06-18,0.59453171
2021-06-19,0.38831464
2021-06-20,0.41664497
2021-06-21,0.89584724
2021-06-22,1.23262021
2021-06-23,0.84986357
2021-06-24,0.80318175
2021-06-25,1.0628761
2021-06-26,0.53175016
2021-06-27,0.30914444
2021-06-28,0.95320716
2021-06-29,0.65373353
2021-06-30,0.55025745
2021-07-01,0.44494669
2021-07-02,0.35440894
2021-07-03,0.41711965
2021-07-04,0.63497218
2021-07-05,0.74227274
2021-07-06,0.58313238
2021-07-07,0.36867201
2021-07-08,0.68831372
2021-07-09,0.45734361
2021-07-10,0.44101492
2021-07-11,0.42227753
2021-07-12,0.38151718
2021-07-13,0.6085197
2021-07-14,0.58904249
2021-07-15,0.54757749
2021-07-16,1.02429127
2021-07-17,0.44529646
2021-07-18,0.34406814
2021-07-19,0.41428258
2021-07-20,0.5104489
2021-07-21,0.81098929
2021-07-22,0.34153496
2021-07-23,0.43188776
2021-07-24,0.60066028
2021-07-25,0.33019785
2021-07-26,0.70000796
2021-07-27,0.37071442
2021-07-28,2.40734469
2021-07-29,0.89371172
2021-07-30,1.02500957
2021-07-31,0.36787422
2021-08-01,1.2473708
2021-08-02,0.53414312
2021-08-03,0.44857657
2021-08-04,0.36601332
2021-08-05,0.41770421
2021-08-06,0.42297122
2021-08-07,0.68888377
2021-08-08,0.90232941
2021-08-09,0.8157039
2021-08-10,0.60488952
2021-08-11,0.77566745
2021-08-12,0.47891425
2021-08-13,0.92321998
2021-08-14,0.43451365
2021-08-15,0.41562564
2021-08-16,0.53629808
2021-08-17,0.52469233
2021-08-18,0.483015
2021-08-19,0.43974953
2021-08-20,0.3908072
2021-08-21,0.39696073
2021-08-22,0.41957315
2021-08-23,0.61005466
2021-08-24,0.50617091
2021-08-25,0.97279939
2021-08-26,0.42516196
2021-08-27,0.46761623
2021-08-28,0.36511689
2021-08-29,0.56533305
2021-08-30,1.32221151
2021-08-31,0.48996873
2021-09-01,0.51337313
2021-09-02,0.78909882
2021-09-03,1.22802593
2021-09-04,0.42771611
2021-09-05,0.46255991
2021-09-06,0.65481903
2021-09-07,0.509325
2021-09-08,0.46936004
2021-09-09,1.18665142
2021-09-10,0.5593142
2021-09-11,0.56196044
2021-09-12,0.49834072
2021-09-13,0.46805441
2021-09-14,0.44888053
2021-09-15,0.51583066
2021-09-16,0.82531901
2021-09-17,0.529561
2021-09-18,0.7216958
2021-09-19,0.68896671
2021-09-20,0.70806947
2021-09-21,0.54379437
2021-09-22,0.53266111
2021-09-23,0.49615653
2021-09-24,0.9447325
2021-09-25,0.55968419
2021-09-26,1.09064693
2021-09-27,0.83281439
2021-09-28,0.48012025
2021-09-29,0.63220272
2021-09-30,0.76477872
2021-10-01,0.6524125
2021-10-02,0.59049688
2021-10-03,2.12024271
2021-10-04,0.6235296
2021-10-05,0.67894588
2021-10-06,0.69230236
2021-10-07,0.70824929
2021-10-08,0.51709942
2021-10-09,0.45510873
2021-10-10,0.59237857
2021-10-11,0.57278245
2021-10-12,1.59860376
2021-10-13,0.45091118
2021-10-14,0.62025401
2021-10-15,1.05126427
2021-10-16,0.55604056
2021-10-17,0.42378793
2021-10-18,0.50551485
2021-10-19,0.56357498
2021-10-20,0.86989197
2021-10-21,0.46831987
2021-10-22,0.38191001
2021-10-23,0.4273276
2021-10-24,0.38629719
2021-10-25,0.41937383
2021-10-26,0.6420423
2021-10-27,0.43845159
2021-10-28,0.49827221
2021-10-29,0.44678947
2021-10-30,0.36521017
2021-10-31,0.41288106
2021-11-01,0.56175939
2021-11-02,0.74874031
2021-11-03,0.44126297
2021-11-04,0.53166425
2021-11-05,0.42836862
2021-11-06,0.40759027
2021-11-07,0.3821046
2021-11-08,0.75460145
2021-11-09,0.59781528
2021-11-10,1.41168389
2021-11-11,0.47241772
2021-11-12,1.6137459
2021-11-13,0.45087163
2021-11-14,0.39464239
2021-11-15,0.55868045
2021-11-16,0.62616383
2021-11-17,0.46919193
2021-11-18,0.4402287
2021-11-19,0.54471501
2021-11-20,0.38557264
2021-11-21,0.56532939
2021-11-22,0.41187193
2021-11-23,0.54180059
2021-11-24,0.67145925
2021-11-25,0.39289844
2021-11-26,0.5975668
2021-11-27,0.35488506
2021-11-28,0.4331681
2021-11-29,0.46357882
2021-11-30,0.74126232
2021-12-01,0.56373779
2021-12-02,0.61351336
2021-12-03,0.44451387
2021-12-04,1.02567764
2021-12-05,0.48408587
2021-12-06,0.78556721
2021-12-07,1.44659552
2021-12-08,0.90408038
2021-12-09,0.84724599
2021-12-10,0.92130341
2021-12-11,0.48852342
2021-12-12,0.39921163
2021-12-13,0.63114153
2021-12-14,0.52233909
2021-12-15,0.46103873
2021-12-16,0.48633009
2021-12-17,0.68900774
2021-12-18,0.52887694
2021-12-19,0.52821268
2021-12-20,0.73434692
2021-12-21,0.78613537
2021-12-22,0.57484068
2021-12-23,0.56257391
2021-12-24,0.62779683
2021-12-25,0.47420116
2021-12-26,0.4331115
2021-12-27,0.47111171
2021-12-28,0.52313531
2021-12-29,0.52048354
2021-12-30,0.62007035
2021-12-31,0.96427944
2022-01-01,0.46554602
2022-01-02,0.45211879
2022-01-03,0.50578702
2022-01-04,0.48435374
2022-01-05,0.6090288
2022-01-06,0.48537045
2022-01-07,0.4956437
2022-01-08,0.70943975
2022-01-09,1.02284356
2022-01-10,0.62304462
2022-01-11,0.50055207
2022-01-12,0.66025388
2022-01-13,1.20153907
2022-01-14,0.73233852
2022-01-15,0.61595894
2022-01-16,0.47716232
2022-01-17,0.63083523
2022-01-18,1.0482326
2022-01-19,0.5888066
2022-01-20,0.61655785
2022-01-21,0.71514556
2022-01-22,0.65211452
2022-01-23,0.53197399
2022-01-24,0.74727119
2022-01-25,0.94728815
2022-01-26,1.07578592
2022-01-27,1.52007503
2022-01-28,0.68743741
2022-01-29,0.62260889
2022-01-30,1.3443497
2022-01-31,0.83572967
2022-02-01,0.99754926
2022-02-02,0.73870724
2022-02-03,0.60121201
2022-02-04,0.67923147
2022-02-05,0.97480744
2022-02-06,0.41187815
2022-02-07,0.83651196
2022-02-08,0.75080915
2022-02-09,0.80424624
2022-02-10,0.69016415
2022-02-11,0.68266789
2022-02-12,0.50705012
2022-02-13,0.48116419
2022-02-14,0.73334557
2022-02-15,0.65309092
2022-02-16,0.85505596
2022-02-17,0.70643084
2022-02-18,0.63921708
2022-02-19,0.45529311
2022-02-20,0.54453027
2022-02-21,0.64063627
2022-02-22,0.68632822
2022-02-23,0.58036293
2022-02-24,1.0278282
2022-02-25,1.29269716
2022-02-26,0.59633144
2022-02-27,0.50254821
2022-02-28,0.79867366
2022-03-01,1.03662268
2022-03-02,0.45804246
2022-03-03,0.65560807
2022-03-04,0.74051017
2022-03-05,0.65807171
2022-03-06,0.5298295
2022-03-07,1.09770436
2022-03-08,0.55022056
2022-03-09,0.6784207
2022-03-10,0.84677838
2022-03-11,0.47186396
2022-03-12,0.60741081
2022-03-13,0.55826356
2022-03-14,0.57737139
2022-03-15,0.79295027
2022-03-16,1.29928109
2022-03-17,0.98365598
2022-03-18,0.6571461
2022-03-19,0.65388735
2022-03-20,0.8531696
2022-03-21,0.62399992
2022-03-22,0.65940209
2022-03-23,0.7804533
2022-03-24,0.85230652
2022-03-25,0.92680812
2022-03-26,0.80428131
2022-03-27,0.49500149
2022-03-28,2.29961811
2022-03-29,0.89918613
2022-03-30,0.6947424
2022-03-31,0.77701369
2022-04-01,0.65112626
2022-04-02,0.69376528
2022-04-03,0.8731497
2022-04-04,0.89105917
2022-04-05,0.8090388
2022-04-06,0.84330269
2022-04-07,0.69512336
2022-04-08,0.72618193
2022-04-09,0.50250143
2022-04-10,0.60865739
2022-04-11,0.77620377
2022-04-12,0.67014775
2022-04-13,0.69892447
2022-04-14,0.6521485
2022-04-15,0.54961609
2022-04-16,0.53239388
2022-04-17,0.58382196
2022-04-18,0.64606645
2022-04-19,0.60076176
2022-04-20,0.58654998
2022-04-21,0.63809626
2022-04-22,0.84201199
2022-04-23,0.80875869
2022-04-24,0.71825334
2022-04-25,1.95670666
2022-04-26,0.64210657
2022-04-27,0.66873057
2022-04-28,0.82192086
2022-04-29,0.60712999
2022-04-30,0.70392179
2022-05-01,0.74765867
2022-05-02,1.28128904
2022-05-03,1.01571505
2022-05-04,0.46369935
2022-05-05,1.6821689
2022-05-06,2.16503401
2022-05-07,1.36025507
2022-05-08,2.16345317
2022-05-09,1.86607076
2022-05-10,2.10967275
2022-05-11,4.333104
2022-05-12,3.3908379
2022-05-13,2.22336683
2022-05-14,1.0766716
2022-05-15,0.79626741
2022-05-16,1.45987904
2022-05-17,1.2507479
2022-05-18,1.35555883
2022-05-19,1.91156412
2022-05-20,1.5348859
2022-05-21,1.13884543
2022-05-22,1.18427802
2022-05-23,1.59722674
2022-05-24,2.63220952
2022-05-25,2.55383511
2022-05-26,1.75245945
2022-05-27,1.28780153
2022-05-28,0.9839377
2022-05-29,0.80987409
2022-05-30,1.66941845
2022-05-31,1.83818317
2022-06-01,1.77011424
2022-06-02,1.13278511
2022-06-03,1.21973596
2022-06-04,1.34095216
2022-06-05,0.79602698
2022-06-06,1.30539807
2022-06-07,1.0198465
2022-06-08,1.89681668
2022-06-09,1.20211374
2022-06-10,1.34801374
2022-06-11,1.65462915
2022-06-12,1.53742133
2022-06-13,1.76188319
2022-06-14,4.97154095
2022-06-15,6.67170343
2022-06-16,9.71062165
2022-06-17,2.5701748
2022-06-18,2.5521839
2022-06-19,1.5356463
2022-06-20,1.81254499
2022-06-21,2.01161524
2022-06-22,9.75045995
2022-06-23,1.79454013
2022-06-24,1.58614446
2022-06-25,1.08128559
2022-06-26,0.91548273
2022-06-27,1.34503656
2022-06-28,1.34854141
2022-06-29,1.82495008
2022-06-30,1.3600796
2022-07-01,2.1140618
2022-07-02,1.19305532
2022-07-03,1.06953233
2022-07-04,1.58051407
2022-07-05,1.75536671
2022-07-06,1.46404856
2022-07-07,2.10250623
2022-07-08,2.41890947
2022-07-09,1.23772192
2022-07-10,1.05325084
2022-07-11,1.34030328
2022-07-12,1.64429828
2022-07-13,1.94545397
2022-07-14,1.99446957
2022-07-15,1.69012817
2022-07-16,2.0306979
2022-07-17,1.41808743
2022-07-18,2.45203732
2022-07-19,2.87922497
2022-07-20,2.78905961
2022-07-21,1.7584798
2022-07-22,2.64133884
2022-07-23,1.53907431
2022-07-24,2.17587821
2022-07-25,1.81732069
2022-07-26,2.38705827
2022-07-27,2.41233047
2022-07-28,3.4030009
2022-07-29,2.28574273
2022-07-30,1.94551281
2022-07-31,1.1253277
2022-08-01,2.28061133
2022-08-02,2.28589438
2022-08-03,1.81220187
2022-08-04,1.83520198
2022-08-05,1.99453625
2022-08-06,1.45425057
2022-08-07,1.18052222
2022-08-08,2.27813714
2022-08-09,1.33701806
2022-08-10,2.3081506
2022-08-11,2.60893949
2022-08-12,1.93785187
2022-08-13,2.84894015
2022-08-14,1.24572982
2022-08-15,1.93292129
2022-08-16,1.62245495
2022-08-17,3.31691756
2022-08-18,1.83360656
2022-08-19,2.03388383
2022-08-20,1.77796062
2022-08-21,1.36640287
2022-08-22,2.25526276
2022-08-23,2.48669351
2022-08-24,2.6679958
2022-08-25,2.00628039
2022-08-26,3.07762196
2022-08-27,2.99198185
2022-08-28,1.80965331
2022-08-29,2.66572416
2022-08-30,2.17234973
2022-08-31,2.15329797
2022-09-01,2.09615267
2022-09-02,7.90276376
2022-09-03,1.87040416
2022-09-04,1.84006898
2022-09-05,6.77985075
2022-09-06,2.26472069
2022-09-07,2.85588197
2022-09-08,2.43898683
2022-09-09,2.25491948
2022-09-10,2.01600315
2022-09-11,1.89243235
2022-09-12,2.42195015
2022-09-13,2.98248559
2022-09-14,2.89357033
2022-09-15,2.04674519
2022-09-16,2.33993246
2022-09-17,1.73317301
2022-09-18,2.0616936
2022-09-19,2.40585761
2022-09-20,3.05127807
2022-09-21,2.93811847
2022-09-22,4.13832222
2022-09-23,4.02801628
2022-09-24,1.82871302
2022-09-25,1.63975967
2022-09-26,2.74970531
2022-09-27,3.8845385
2022-09-28,3.02420153
2022-09-29,4.16511322
2022-09-30,3.59938527
2022-10-01,2.78399866
2022-10-02,2.26270717
2022-10-03,3.89086529
2022-10-04,3.19340639
2022-10-05,2.91090083
2022-10-06,2.29954998
2022-10-07,3.56536682
2022-10-08,3.16246384
2022-10-09,2.6047144
2022-10-10,2.39593411
2022-10-11,3.22668776
2022-10-12,2.54660316
2022-10-13,3.03466085
2022-10-14,3.49639153
2022-10-15,1.59498514
2022-10-16,1.5689812
2022-10-17,2.86365676
2022-10-18,2.78770412
2022-10-19,4.17076728
2022-10-20,2.48962812
2022-10-21,2.54031256
2022-10-22,2.2233167
2022-10-23,1.78186492
2022-10-24,2.37331598
2022-10-25,3.33380975
2022-10-26,3.80339341
2022-10-27,2.93749687
2022-10-28,4.42854439
2022-10-29,2.34064181
2022-10-30,1.64692392
2022-10-31,2.22060617
2022-11-01,3.91056308
2022-11-02,3.35064424
2022-11-03,3.67502605
2022-11-04,3.03899326
2022-11-05,2.9151913
2022-11-06,1.98182418
2022-11-07,5.38116408
2022-11-08,6.1640115
2022-11-09,7.11748956
2022-11-10,13.01819691
2022-11-11,6.92452101
2022-11-12,5.03529953
2022-11-13,2.58660356
2022-11-14,4.78212273
2022-11-15,6.07402938
2022-11-16,5.12661431
2022-11-17,2.88232426
2022-11-18,3.3167631
2022-11-19,2.16533763
2022-11-20,1.83616429
2022-11-21,2.97856444
2022-11-22,4.23735966
2022-11-23,4.71932924
2022-11-24,3.31979554
2022-11-25,4.11358336
2022-11-26,3.19980495
2022-11-27,4.63964131
2022-11-28,2.37515297
2022-11-29,3.41898481
2022-11-30,3.20298012
2022-12-01,2.7851124
2022-12-02,2.82653597
2022-12-03,2.72116773
2022-12-04,2.53556988
2022-12-05,2.60469024
2022-12-06,2.82669086
2022-12-07,2.99745299
2022-12-08,2.63946989
2022-12-09,2.92020445
2022-12-10,2.33169718
2022-12-11,2.13831524
2022-12-12,2.43922547
2022-12-13,3.20020295
2022-12-14,4.06277494
2022-12-15,2.65316239
2022-12-16,2.44459612
2022-12-17,2.21734553
2022-12-18,2.55142266
2022-12-19,2.99803815
2022-12-20,4.28572225
2022-12-21,3.3800875
2022-12-22,2.58880737
2022-12-23,2.58837925
2022-12-24,2.73338311
2022-12-25,1.53315876
2022-12-26,1.93017462
2022-12-27,3.8184439
2022-12-28,3.02408272
2022-12-29,3.08646241
2022-12-30,2.42190462
2022-12-31,2.01907293
2023-01-01,3.74014995
2023-01-02,1.93496824
2023-01-03,1.5643193
2023-01-04,3.69389161
2023-01-05,4.26062299
2023-01-06,3.49793191
2023-01-07,1.7286668
2023-01-08,1.63953592
2023-01-09,2.54332396
2023-01-10,3.13897976
2023-01-11,2.67326969
2023-01-12,4.55824291
2023-01-13,3.56529541
2023-01-14,3.89679394
2023-01-15,2.27266976
2023-01-16,2.1345336
2023-01-17,2.26109582
2023-01-18,3.40200384
2023-01-19,6.61898633
2023-01-20,2.63783622
2023-01-21,2.32660725
2023-01-22,2.93575166
2023-01-23,2.78501299
2023-01-24,2.13754776
2023-01-25,2.67202838
2023-01-26,2.26346598
2023-01-27,2.64891315
2023-01-28,3.43701204
2023-01-29,1.59025679
2023-01-30,2.09430819
2023-01-31,1.99386669
2023-02-01,2.06654209
2023-02-02,2.90628181
2023-02-03,2.11839613
2023-02-04,1.48009999
2023-02-05,1.36358318
2023-02-06,2.06897201
2023-02-07,1.52921748
2023-02-08,1.23030179
2023-02-09,1.20338405
2023-02-10,3.01797427
2023-02-11,1.62334216
2023-02-12,1.88670215
2023-02-13,2.24660508
2023-02-14,2.48871427
2023-02-15,2.94354684
2023-02-16,2.77772985
2023-02-17,2.36185555
2023-02-18,1.60483274
2023-02-19,1.322046
2023-02-20,2.13256957
2023-02-21,2.88292254
2023-02-22,2.11937295
2023-02-23,2.02343067
2023-02-24,2.97598733
2023-02-25,1.50166413
2023-02-26,1.38570629
2023-02-27,2.32104813
2023-02-28,2.43193399
2023-03-01,1.94471626
2023-03-02,1.88579026
2023-03-03,2.83039044
2023-03-04,1.51584696
2023-03-05,4.4291528
2023-03-06,3.26127496
2023-03-07,3.09734368
2023-03-08,2.63620677
2023-03-09,4.09034246
2023-03-10,2.72232652
2023-03-11,6.18952111
2023-03-12,3.3958024
2023-03-13,19.26683684
2023-03-14,6.96280689
2023-03-15,5.12284419
2023-03-16,3.93756507
2023-03-17,4.36455999
2023-03-18,2.98957112
2023-03-19,2.52022126
2023-03-20,3.25333948
2023-03-21,3.06767257
2023-03-22,4.73135026
2023-03-23,3.41919264
2023-03-24,3.28896354
2023-03-25,1.98147003
2023-03-26,1.58889129
2023-03-27,2.16190455
2023-03-28,2.11221903
2023-03-29,2.78482661
2023-03-30,5.59607786
2023-03-31,2.94515204
2023-04-01,1.69552686
2023-04-02,1.2900418
2023-04-03,2.05713602
2023-04-04,1.97268653
2023-04-05,2.49202277
2023-04-06,2.26490881
2023-04-07,1.79830442
2023-04-08,1.60868508
2023-04-09,1.15467235
2023-04-10,2.49382716
2023-04-11,4.54458418
2023-04-12,2.88261735
2023-04-13,2.17115852
2023-04-14,2.30451666
2023-04-15,1.29020484
2023-04-16,3.14573303
2023-04-17,2.12128293
2023-04-18,2.22903132
2023-04-19,2.98151071
2023-04-20,2.85000399
2023-04-21,7.7826204
2023-04-22,2.49426347
2023-04-23,1.41721309
2023-04-24,2.33503559
2023-04-25,2.41571308
2023-04-26,2.64882174
2023-04-27,2.32745706
2023-04-28,2.09903031
2023-04-29,1.47352322
2023-04-30,1.87837898
2023-05-01,1.88279214
2023-05-02,1.817454
2023-05-03,1.90535612
2023-05-04,2.44967676
2023-05-05,2.05832636
2023-05-06,1.49388756
2023-05-07,0.89593303
2023-05-08,0.35372138
2023-05-09,1.29785167
2023-05-10,1.61104175
2023-05-11,3.71327877
2023-05-12,2.67366861
2023-05-13,1.85147873
2023-05-14,1.54461206
2023-05-15,2.05965712
2023-05-16,2.45637504
2023-05-17,2.41609492
2023-05-18,3.46530822
2023-05-19,2.60271547
2023-05-20,1.59389864
2023-05-21,1.42110461
2023-05-22,2.07470996
2023-05-23,3.21435855
2023-05-24,2.77599609
2023-05-25,2.77551938
2023-05-26,2.43390912
2023-05-27,2.37453776
2023-05-28,2.72788182
2023-05-29,3.03952861
2023-05-30,3.32292567
2023-05-31,5.49278292
2023-06-01,3.96943742
2023-06-02,4.58408956
2023-06-03,6.48514707
2023-06-04,4.98499565
2023-06-05,4.23927962
2023-06-06,8.2919032
2023-06-07,3.90259121
2023-06-08,6.50903367
2023-06-09,5.30269995
2023-06-10,6.41623378
2023-06-11,6.69604586
2023-06-12,8.46039177
2023-06-13,6.77290027
2023-06-14,8.36538717
2023-06-15,8.81037611
2023-06-16,9.02440427
2023-06-17,8.18092079
2023-06-18,8.84777848
2023-06-19,7.10200247
2023-06-20,8.17858666
2023-06-21,9.15005996
2023-06-22,8.22615216
2023-06-23,7.45776045
2023-06-24,9.15990441
2023-06-25,10.87927489
2023-06-26,7.6474824
2023-06-27,7.60558232
2023-06-28,7.2545549
2023-06-29,9.12505483
2023-06-30,8.33784218
2023-07-01,7.36482484
2023-07-02,6.86917856
2023-07-03,7.84360294
2023-07-04,8.83294909
2023-07-05,10.35031518
2023-07-06,8.1927504
2023-07-07,8.01152934
2023-07-08,8.13302016
2023-07-09,9.44679076
2023-07-10,9.4782491
2023-07-11,8.43568843
2023-07-12,7.73740789
2023-07-13,8.13801374
2023-07-14,7.65905196
2023-07-15,5.47088528
2023-07-16,6.45537747
2023-07-17,6.5972662
2023-07-18,9.01440274
2023-07-19,7.55471551
2023-07-20,7.35927736
2023-07-21,5.72846637
2023-07-22,4.21789368
2023-07-23,5.9591242
2023-07-24,8.79109369
2023-07-25,7.55514152
2023-07-26,11.12689681
2023-07-27,14.49935869
2023-07-28,10.35960682
2023-07-29,9.40634878
2023-07-30,8.2644267
2023-07-31,8.42637143
2023-08-01,8.22914398
2023-08-02,8.45429671
2023-08-03,7.69886226
2023-08-04,7.01699781
2023-08-05,7.88019683
2023-08-06,7.57723338
2023-08-07,11.38670323
2023-08-08,7.64076502
2023-08-09,7.98227083
2023-08-10,7.48750817
2023-08-11,7.16926848
2023-08-12,7.08617842
2023-08-13,6.97983294
2023-08-14,9.44323488
2023-08-15,8.95539282
2023-08-16,8.93811444
2023-08-17,11.61856353
2023-08-18,9.34281106
2023-08-19,6.47084615
2023-08-20,6.55114445
2023-08-21,7.47054046
2023-08-22,8.42066009
2023-08-23,13.88481772
2023-08-24,7.96781761
2023-08-25,6.80574208
2023-08-26,6.27716259
2023-08-27,6.57741596
2023-08-28,5.08090714
2023-08-29,9.11728913
2023-08-30,7.12838841
2023-08-31,8.00843714
2023-09-01,10.18622278
2023-09-02,5.40734004
2023-09-03,5.61956913
2023-09-04,5.60850358
2023-09-05,5.68562107
2023-09-06,6.34954831
2023-09-07,6.8019815
2023-09-08,5.89423487
2023-09-09,4.70873962
2023-09-10,5.75727853
2023-09-11,7.0428148
2023-09-12,7.72964481
2023-09-13,5.70285067
2023-09-14,6.58993814
2023-09-15,5.37076011
2023-09-16,4.52220252
2023-09-17,3.60149898
2023-09-18,5.95276215
2023-09-19,6.48930299
2023-09-20,6.93440731
2023-09-21,6.18627157
2023-09-22,7.00369777
2023-09-23,3.24771191
2023-09-24,5.21152251
2023-09-25,7.22378175
2023-09-26,6.51629479
2023-09-27,7.9694778
2023-09-28,10.07687031
2023-09-29,5.42212978
2023-09-30,3.94892001
2023-10-01,4.52016369
2023-10-02,8.4322665
2023-10-03,5.5058253
2023-10-04,5.16298153
2023-10-05,6.25765576
2023-10-06,6.5638515
2023-10-07,3.49664518
2023-10-08,3.25946703
2023-10-09,5.45685796
2023-10-10,4.28336387
2023-10-11,8.14192978
2023-10-12,8.34291731
2023-10-13,6.3123698
2023-10-14,2.61974234
2023-10-15,2.66586447
2023-10-16,8.12192649
2023-10-17,5.44030215
2023-10-18,5.86846278
2023-10-19,5.32370866
2023-10-20,9.03978076
2023-10-21,6.40385678
2023-10-22,4.998712
2023-10-23,7.91379314
2023-10-24,14.1694775
2023-10-25,6.97432989
2023-10-26,6.78375989
2023-10-27,7.58342672
2023-10-28,5.72469087
2023-10-29,4.33482284
2023-10-30,6.63053785
2023-10-31,6.06183131
2023-11-01,7.82060093
2023-11-02,8.09245915
2023-11-03,7.02960821
2023-11-04,6.87141794
2023-11-05,6.46779509
2023-11-06,8.20776343
2023-11-07,4.1155024
2023-11-08,1.50380753
2023-11-09,6.44689522
2023-11-10,16.03025558
2023-11-11,6.3971793
2023-11-12,8.41322178
2023-11-13,6.25325919
2023-11-14,9.0705592
2023-11-15,8.75028291
2023-11-16,5.3016743
2023-11-17,5.94557999
2023-11-18,4.32720779
2023-11-19,4.3954441
2023-11-20,7.01780378
2023-11-21,6.25053603
2023-11-22,9.61587274
2023-11-23,5.85655402
2023-11-24,7.87641882
2023-11-25,5.87794596
2023-11-26,6.41744586
2023-11-27,9.12369449
2023-11-28,6.48857858
2023-11-29,3.05832556
2023-11-30,8.24967375
2023-12-01,8.75992702
2023-12-02,7.09329478
2023-12-03,5.58911292
2023-12-04,9.54368825
2023-12-05,5.83748775
2023-12-06,8.48653523
2023-12-07,9.68419064
2023-12-08,8.00395887
2023-12-09,5.97602148
2023-12-10,5.59300782
2023-12-11,13.50430497
2023-12-12,5.09840021
2023-12-13,7.57392792
2023-12-14,2.33060212
2023-12-15,2.13662437
2023-12-16,1.00264573
2023-12-17,2.28582826
2023-12-18,2.67520637
2023-12-19,1.9262109
2023-12-20,3.36115521
2023-12-21,2.01891788
2023-12-22,1.08913239
2023-12-23,0.79237464
2023-12-24,1.2380116
2023-12-25,6.43075275
2023-12-26,2.56343531
2023-12-27,3.2458897
2023-12-28,2.07450897
2023-12-29,1.46904255
2023-12-30,3.73731323
2023-12-31,5.22544968
2024-01-01,1.94858017
2024-01-02,6.10050063
2024-01-03,4.52272625
2024-01-04,1.97593753
2024-01-05,1.9697984
2024-01-06,1.7903294
2024-01-07,0.97498353
2024-01-08,4.21890435
2024-01-09,2.88193695
2024-01-10,4.08598443
2024-01-11,6.64527619
2024-01-12,5.61524654
2024-01-13,3.49964599
2024-01-14,4.63763867
2024-01-15,5.22194659
2024-01-16,4.7150994
2024-01-17,4.24403895
2024-01-18,3.70691253
2024-01-19,3.85240046
2024-01-20,2.28553549
2024-01-21,2.19502469
2024-01-22,1.96867179
2024-01-23,2.90438838
2024-01-24,2.03063265
2024-01-25,3.3379303
2024-01-26,3.49616253
2024-01-27,1.99233238
2024-01-28,2.24722013
2024-01-29,3.27238733
2024-01-30,3.0445314
2024-01-31,3.38448232
2024-02-01,4.28669306
2024-02-02,2.24638751
2024-02-03,2.16106026
2024-02-04,1.60589843
2024-02-05,2.81324925
2024-02-06,2.01089519
2024-02-07,2.61722538
2024-02-08,3.7881681
2024-02-09,3.96016923
2024-02-10,3.10674796
2024-02-11,3.80912527
2024-02-12,2.66478009
2024-02-13,1.33353636
2024-02-14,1.44067341
2024-02-15,2.22068016
2024-02-16,0.75645151
2024-02-17,2.04999307
2024-02-18,1.87573201
