Datetime,0d ~ 1d,1d ~ 1w,1w ~ 1m,1m ~ 3m,3m ~ 6m,6m ~ 12m,12m ~ 18m,18m ~ 2y,2y ~ 3y,3y ~ 5y,5y ~ 7y,7y ~ 10y,10y ~
2022-01-07T00:00:00Z,10874965145.85303,20571292810.228455,49011376031.162094,104444031457.35619,50666636843.251785,158330841799.57,31252323230.4545,6507711199.1154375,10126900864.105007,18009927867.82728,346491640.8116069,442097417.1872328,3018904.7802881
2022-01-06T00:00:00Z,14463116745.615225,18800073233.756893,47166008279.888374,105618150348.51144,50475401159.80569,159462654152.94125,30019604542.95915,6526656573.679416,10105663021.098942,18020953297.439953,345404641.1847094,441964281.4744612,3014336.374378
2022-01-05T00:00:00Z,11744593088.01466,23557992915.31036,46588612128.18607,104817139979.63179,50110291499.66975,160717057119.4366,29315418340.076344,6510974902.123192,10104158040.977566,18032653749.86087,345017892.5912936,441751847.8300903,3012398.3052999
2022-01-04T00:00:00Z,11251447325.684958,25379541777.36569,46178226447.09164,104674694916.26143,49345512396.78326,161661762131.1863,28534151105.445873,6472211960.849515,10096840756.559637,18044437386.123653,344188328.9058211,441518036.8352239,3003747.2706978
2022-01-03T00:00:00Z,10909707846.249594,23882514425.333294,48387196431.68979,104717977713.13663,48856567410.03211,162782767934.31863,27823204181.12006,6373307476.540675,10093532808.570616,18046428840.49368,343523705.5226467,441432235.4485059,3002348.4228116
2022-01-02T00:00:00Z,5102230632.973344,29635104196.372902,48582444293.39641,104593704385.68604,49110140707.80504,163126840683.44357,27396769041.54949,6371939488.346115,10095507886.93264,18047412666.504444,342225259.600557,441347398.767212,2999770.1128451
2022-01-01T00:00:00Z,5119130335.741385,29710197212.75172,49937773187.63882,103525339275.33684,48929872126.16489,163615754132.65805,26737928688.46618,6342492892.462355,10084387665.619581,18043542555.518826,340778609.0813724,441276158.3725268,2994816.1258909
2021-12-31T00:00:00Z,12434990319.29807,24404682733.255856,49689398311.29378,101763823468.94006,48922689245.972145,163940503110.17676,26307948715.671776,6332151690.047961,10080939173.147066,18044026166.1872,338181748.9874818,441205381.6720436,2991287.385511
2021-12-30T00:00:00Z,16660045821.605186,17965662306.705948,51745327671.794914,101295482427.31805,49257637543.79151,164628545143.85263,25783155081.862057,6330366951.786155,10084223429.037962,18080115865.59714,337384824.8569891,441160372.1111006,2990576.0117287
2021-12-29T00:00:00Z,12956208863.391682,22196866635.69259,51357598266.41183,100493453594.91476,49199774565.67237,165216694594.22626,25847125198.54223,6324779651.768223,10079773795.220612,18087851604.930332,335180351.6610736,441149014.8482769,2988345.554491
2021-12-28T00:00:00Z,12323118192.74166,25307427473.221355,50202723595.5484,99555239150.16151,51378472745.75251,163213713482.01712,25611852863.82663,6310127313.336024,10070955936.453417,18083920555.547344,334958088.5597232,441077212.9281117,3002931.8428688
2021-12-27T00:00:00Z,12191750268.688467,27339946115.56701,48673403289.49177,99525967481.61812,51787253100.08833,166592748891.0363,21884094624.764362,6293036793.977732,10072511392.63553,18085941746.459057,334109978.4725193,441012447.8169143,3002248.1628919
2021-12-26T00:00:00Z,9022203749.470646,30544287836.83897,49013640092.61004,99187518902.46469,51725337967.29291,166803359213.6595,21268426239.403133,6290223902.934988,10072640134.446917,18084634261.13112,333428213.2497119,440990114.3264597,3001198.4631016
2021-12-25T00:00:00Z,10953710599.431355,28358743094.04392,50288569903.913734,97981955406.25371,51672272168.55931,167098451728.6615,21137042361.342716,6284805796.948673,10068109482.83305,18094730575.155655,332617441.9178216,440036393.7021311,2998497.6252847
2021-12-24T00:00:00Z,13424431901.466576,23461790662.55985,58519207908.04636,92003032778.73363,52179147071.4934,166875579417.63065,21058582355.39021,6257438294.433734,10063750935.351625,18099191111.81554,330281470.9236389,440012491.4818111,2996195.6936695
2021-12-23T00:00:00Z,13032912846.141947,24584861554.09372,58419267151.836945,91037782101.1026,52053623448.63149,167179766665.44107,20757919081.206062,6270589627.141078,10043676787.580503,18096970054.27736,329774347.5160505,439709417.512152,2994066.6640028
2021-12-22T00:00:00Z,12764455764.36417,24842969538.478256,57464812538.99681,90800419043.974,51981226708.62758,168905981068.0418,19898461498.29705,6255788661.065441,10035721368.227215,18096866047.559715,329310635.0570197,439677325.0841191,2993393.1034374
2021-12-21T00:00:00Z,14029676661.720339,22798136057.077713,58600421297.677925,90213978584.16821,52045751718.58885,170043254048.26462,18665708917.09596,6262657290.925601,10061267412.586088,18098983453.083256,328344715.1134228,439611528.886683,2992165.2273073
2021-12-20T00:00:00Z,12813198809.03694,23818836643.43095,57674361411.78661,90961841122.0422,52507552906.327286,169894850496.2369,18287342411.0378,6252577249.554294,10067400377.410028,18095563081.740597,327362465.8164355,439549643.7336789,2991376.5805349
2021-12-19T00:00:00Z,5291059832.92255,32262240501.183907,56221524593.25805,91669777271.27951,52662745419.4232,170044432642.89563,18205472276.86477,6195957775.624545,10074954348.73649,18089810204.599266,326548395.6514012,438832576.4852392,2987475.1847905
2021-12-18T00:00:00Z,8431394829.999027,29338128404.93541,57355208656.27311,90636345147.41792,52611601788.15503,169995613530.3542,17933661609.955597,6220999353.176644,10047023574.909252,18084907758.143585,325967672.8804886,438573390.2093884,2985227.5704654
2021-12-17T00:00:00Z,13224673943.056517,23878086250.974724,60196639548.00168,88450162633.49086,52772083131.37485,170446646028.77084,17358988813.485733,6214246469.377812,10039035170.785023,18090290770.191998,325070336.5171179,438493370.6653374,2980143.7673065
2021-12-16T00:00:00Z,15004288375.308857,22017810571.304405,61239147773.63997,87994503742.07112,52654878566.86126,170895826200.83212,16944095880.570284,6217448035.001926,10051859144.254147,18060851550.847168,324957377.1590691,438450641.0544249,2979319.2749203
2021-12-15T00:00:00Z,13076664974.483364,24585227350.233074,61881961476.30562,86243519995.79225,52932329717.775024,171069546683.90112,17192451489.655235,5876730990.168972,10050057341.460222,18061627552.800934,323030126.7471232,438072664.7275955,2978388.8576787
2021-12-14T00:00:00Z,12106808901.485378,25990096886.188995,62469236714.046745,85446738599.5304,53001453936.27592,170848419268.53586,17062372636.875483,5865534688.200458,10071325225.934542,18061320608.27614,322422663.7164926,437928689.0099626,2977508.5416299
2021-12-13T00:00:00Z,14254115462.099192,23312761755.97489,61650268225.58606,86294505845.68158,53169124542.65775,170989232691.822,17012839141.29481,5845559931.085977,10089167019.495369,18077243717.054703,322021602.6499815,437880565.2995092,2977452.5477758
2021-12-12T00:00:00Z,5378741305.10168,33479091489.771313,60345325135.04341,86951029908.53586,52733995949.60008,173049431515.41168,15058528240.099154,5837529183.295902,10100798129.60195,18082341749.412678,321762569.2935742,437684257.1525346,2976571.2707993
2021-12-11T00:00:00Z,9389684534.885674,30760152478.64348,71457374004.9171,74695192298.57413,53038515235.1048,172672281292.2865,14886694586.768633,5820903143.407293,10102565063.514313,18079685137.036983,321248526.1837318,437381482.9157007,2976193.8301818
2021-12-10T00:00:00Z,13124656037.003036,30420335719.706642,68356984712.71412,74155326516.15323,53298657216.991264,172511146417.33243,14815760321.193834,5841735100.813687,10084951467.727571,18085349399.63833,320439908.0757094,437343666.4599378,2972845.002354
2021-12-09T00:00:00Z,16883131040.915411,28483318232.9644,67707263090.88704,72796383383.10548,53435998921.27107,172949830134.32852,14639167525.90806,5844014572.638297,10065666914.425152,18085427998.146416,320306172.3696842,437127195.0268003,2969295.5189903
2021-12-08T00:00:00Z,14990348810.987814,31856390697.197674,69504789378.60234,69494421135.67674,53709407229.47394,173280636388.53384,14567031168.72797,5916310439.879803,10036660145.724773,18071793215.320488,319996499.5122647,436981511.2456532,2967257.3017804
2021-12-07T00:00:00Z,15839503460.618692,33767993848.457424,68124785644.28862,68541606891.48985,53501117837.038155,173357866764.373,14463498233.285471,5903567043.377108,10026505122.59855,18083301971.30239,319161971.6800843,436821967.1205484,2965958.4626545
2021-12-06T00:00:00Z,16054237961.74169,33091298797.286312,65645621166.6863,69629795787.38483,53663677293.80318,173366800922.88693,14781327153.108019,5898245464.735506,10029001538.447723,18089346163.878796,318539451.755651,436622651.4748188,2963550.5855727
2021-12-05T00:00:00Z,10439775616.132597,37575081773.62496,65479587257.59969,71646068040.01653,53623488387.91376,173270471085.856,14735376709.120878,5896943220.838353,10039237025.022003,18078569760.238842,317603278.9030632,436461808.8849579,2962877.7751505
2021-12-04T00:00:00Z,16602304797.181173,31087922811.278553,66968866928.98646,70879693991.10542,53608878796.562675,173146092711.3936,14697053420.36126,5863195390.969997,10486587645.70339,17635587387.16019,316989220.4308036,436409838.6784261,2961949.3478989
2021-12-03T00:00:00Z,15490043077.516598,31187154347.897472,69456994488.69571,71445220031.00604,53784294653.20666,173182037077.0927,14548104076.052761,5873841746.095027,11119758462.007685,17002076930.110197,316602882.9039922,436234167.8376186,2960118.7186247
2021-12-02T00:00:00Z,20089932784.074078,28381185726.026764,71596870136.74562,67825840485.26168,53421900154.98643,173661102599.99728,14385547533.034704,5887585430.146962,12073506463.54183,16027489547.174763,316646241.0843544,436035364.6562279,2958839.0828439
2021-12-01T00:00:00Z,18509464837.137722,32601969682.231377,70921317706.50229,66587657336.605736,52709105049.11249,173709297858.80466,14327848453.51743,5858266202.083236,12087945711.457817,16018950544.36744,316740162.2897879,435449893.3436834,2956205.1576923
2021-11-30T00:00:00Z,17995109494.574146,31975149160.920967,72106798498.62251,66269194735.63559,52228445797.86382,174035224752.23093,13909116217.544544,5862581938.047956,12082551162.90292,16026505348.723644,316837576.2281434,434853534.0252875,2955323.9858033
2021-11-29T00:00:00Z,17650806889.280872,30951033462.687225,72762990550.05428,66774939970.76033,52176872208.67865,174085579907.44766,13703982614.247,5850940100.178866,12076123348.905657,16041978338.85198,316683532.500146,434654135.9355167,2954491.1205829
2021-11-28T00:00:00Z,8925817540.49917,41495949077.39254,69921628834.77032,67322353073.17248,51634763560.04085,174183615617.23965,13683926162.999989,5857695972.689526,12036594634.81424,16064274540.256973,315899547.9805628,434567255.1160145,2954365.279217
2021-11-27T00:00:00Z,7772564760.564215,42146796497.469315,71993436859.26985,65656081403.70245,51690824678.657715,174033707598.56042,13743011663.233797,5733230612.292872,12036741996.309618,16065337488.899216,316057002.9746316,433935662.4955639,2946225.1191099
2021-11-26T00:00:00Z,20878281580.27887,29188293739.929688,73336759664.57507,64226900740.74269,51822970249.22777,174260301091.63577,13397173966.977623,5713321207.128418,12034402441.359447,16065010534.828613,315337773.2146239,433876466.7535602,2944331.8507526
2021-11-25T00:00:00Z,20786445367.496277,27170719428.57516,76171583400.95538,63838916106.132645,52204343983.398254,174555423016.84268,13179700488.6281,5720157143.458079,12027368773.726902,16080211263.391993,315154991.1402098,433694379.0333764,2943254.4693608
2021-11-24T00:00:00Z,16593185618.498425,28897606571.718082,72752710866.05756,63360939609.07979,54217607115.561295,175383378873.5879,13306085468.993666,5715867496.901921,12033979162.791294,16095828927.315311,314556235.4840701,433580939.3542986,2942915.9314129
2021-11-23T00:00:00Z,17982294871.222557,27300250167.70362,74823972726.2994,61514667875.99034,54069920563.26016,175624336537.2842,12906384851.433681,5737381031.877061,12042728451.424864,16083005288.008772,312199880.5182418,433507497.8633718,2942323.6143716
2021-11-22T00:00:00Z,19461087195.66154,26725005747.64703,76385954817.48184,59408160554.36791,53852023655.23096,175422501609.0494,12817220505.166365,6125720397.691822,11663529458.170683,16098714968.507675,311235119.390076,432786027.4441516,2940994.0004947
2021-11-21T00:00:00Z,7059361598.603362,37316672946.03317,76223035923.87154,61854173967.902626,54092921959.093506,175156023443.33084,12693918109.323563,6098274771.843924,11673695916.184984,16091632363.43915,310048305.3739225,432729527.4434074,2940441.2703502
2021-11-20T00:00:00Z,11897448185.965492,32182545400.299747,78892599058.67192,59656966350.66545,54427743744.86328,174572363987.5911,12609030166.620865,6094466002.65299,11656647687.466137,16093410539.537893,308948251.3777332,432687209.8281333,2939989.4669674
2021-11-19T00:00:00Z,16922729104.19738,27342048938.39547,80933442170.235,57340007260.82597,54702727257.71343,174284689509.60355,12404342130.135859,6098028423.547758,11616241420.000437,16081571989.71752,308606280.7015063,432787841.1441585,2939527.705005
2021-11-18T00:00:00Z,19005730752.639267,37343271716.02438,72855333350.88422,53269051614.244934,55084185076.56678,174043226339.83383,12281191334.565523,6102460476.186683,11617330090.65809,16082307971.935118,307817259.7742799,432739434.7168758,2938578.5483531
2021-11-17T00:00:00Z,16993923104.155195,40383901204.89095,73141214892.49615,52169443116.609184,55558627679.76665,173932308208.62897,12166424360.261255,6099652332.411617,11613348718.959944,16079923512.620502,308146919.8589073,431794959.3249844,2937380.348175
2021-11-16T00:00:00Z,18965181025.259716,37664925542.52544,74130802081.12347,51365185344.28891,56018870122.2009,173412367591.8916,12104926895.67435,6090937342.993085,11609360247.523516,16124774701.92764,308223917.2413494,431756606.5970257,2936800.3738118
2021-11-15T00:00:00Z,19275700984.452217,40873747152.26567,68862286755.3568,51564699022.78298,58502641962.72383,171711973487.36057,12187674525.453896,6075752691.160462,11606837316.140068,16154658608.141464,307912425.6172939,431636693.7825243,2936098.1866754
2021-11-14T00:00:00Z,7097695932.686959,53366906818.96588,67058184587.09082,51632504872.7738,60481249709.553215,169892514868.71964,12147952874.686352,6098494563.772121,11593731742.27936,16155639242.49983,307295628.2446469,431302440.5479197,2932092.2988247
2021-11-13T00:00:00Z,9086020042.575397,51452591578.28402,68456075219.74343,50353879224.08095,60499642955.2176,169388848050.68872,12159536531.677994,6035377914.781615,11612312709.878641,16131794600.706732,305246875.877603,431248193.3654253,2930946.5869482
2021-11-12T00:00:00Z,28994818977.02548,32112803886.35784,70713640750.65901,47291214537.01668,60857132681.17662,168895291161.21173,12089247981.028238,6071973573.376951,11599011753.544657,16112540054.742949,303634782.3629914,431297888.8088128,2929301.0702967
2021-11-11T00:00:00Z,16659124269.654478,34673415660.770134,69474658885.0495,47443279476.89623,65929031118.97499,168943859968.8459,11903366388.900888,6183228324.227841,11475374947.792173,16117236090.701,302332734.5865886,431051832.4358191,2927100.1906685
2021-11-10T00:00:00Z,15139715745.471567,33385347251.451958,72496133318.08794,46157954575.63928,66528846652.3118,168602041884.42752,11818493734.542803,6164860831.849172,11474227783.174288,16126605916.437902,301115437.0669544,431054909.6503322,2926727.7005455
2021-11-09T00:00:00Z,19727136342.675175,32986141467.18863,67693130723.29782,45376522286.24917,67603870375.0087,167465446292.05673,11750230113.723495,6168294759.566063,11519950930.958242,16131116029.82502,300165208.6839921,431046417.2155356,2924067.0834984
2021-11-08T00:00:00Z,21907030570.603584,28611924514.247692,66032664559.82961,48300783295.37682,67091256704.07516,167137413585.2609,11684307032.428104,6130599651.992713,11532876052.158888,16135498389.250828,299747210.2466795,431088431.8275981,2923563.1167191
2021-11-07T00:00:00Z,7692300320.865656,40996529856.45556,65034296589.40059,48833079414.59449,69028473256.6043,164873615383.63535,11626590303.208685,6116827614.896839,11569251748.140388,16159976004.133049,300040191.5299494,430926381.3589253,2923574.8052648
2021-11-06T00:00:00Z,8609462961.75063,40776425016.48814,64632040862.193596,49663185920.50754,68480373520.86502,163954883102.42444,11586240162.75985,6082348000.1082735,11551388504.834196,16153333326.656126,299101992.3264132,430844476.6763617,2922738.5023479
2021-11-05T00:00:00Z,17955004955.622997,30880095839.38543,65364152845.12629,49010108427.635864,69102874429.96863,163375120004.395,11564652173.235088,6017690335.255075,11531009376.430151,16153860179.33102,298920695.9957663,430746213.602743,2921683.1384254
2021-11-04T00:00:00Z,15280053802.033924,35918060431.530846,64683821287.84509,46059290729.00655,69791347472.39714,163008922658.28787,11291234789.456339,6048758288.601198,11535554608.243784,16177547746.936113,298535875.6425595,430667260.3239984,2921013.7921443
2021-11-03T00:00:00Z,18479629788.552002,33636730047.697613,64041691870.52695,45582113942.468315,70616753309.7408,162208359108.8648,11284340943.965109,5942588899.553709,11567179749.635683,16147609404.977947,298386455.1730669,430475461.5484527,2920206.4262606
2021-11-02T00:00:00Z,20393882661.83192,29079602298.638577,63212606431.75287,45571933196.84778,75521799661.4399,159986173592.61945,10363990570.82906,5886047700.033538,11570659381.467627,16150372316.519001,298372832.5636871,430227370.9329377,2918822.5347072
2021-11-01T00:00:00Z,14640722901.399818,32544983244.120537,61668302928.386154,45817609347.937004,76235898865.09683,160338922155.2259,10275353647.88309,5838734120.1705,11563976168.066761,16156112870.437458,296930040.2127382,430192950.9004196,2917556.3236929
2021-10-31T00:00:00Z,9921595734.88071,38524218488.4716,57656274171.31598,46032814012.98268,77191345027.3934,159889820815.95447,10144552079.779022,5815068801.197372,11627640629.733109,16186172030.19981,296504201.4690849,430024015.6011817,2915974.8783304
2021-10-30T00:00:00Z,8658017712.532764,42780476409.918655,54418678746.96718,45476545597.276886,78577330406.61348,158429601853.81912,10084856396.482088,5801437960.575146,11624927718.543392,16264720676.5082,295826420.4161283,429904325.6551004,2915471.06116
2021-10-29T00:00:00Z,20379272510.20177,30896379712.036076,55243714478.92505,44401064018.08365,79343136140.04982,157683549449.841,10069536025.43596,5778536169.775642,11624434009.444271,16259512247.107084,295643414.6841178,429858648.1991413,2913473.1090207
2021-10-28T00:00:00Z,15062970269.92877,36194191710.44561,54014224456.74252,44848928577.68467,79315132979.7755,157551409261.54633,9932911607.433134,5782463122.833547,11617349133.7588,16267444984.87767,295964577.4936562,429812330.0425491,2910552.3933334
2021-10-27T00:00:00Z,15234665057.472889,36858647495.09607,51696201358.00283,45124826139.88057,79674662512.15907,157502844602.43213,9857588863.18058,5743186838.926598,11611472866.539703,16267493880.879124,295706843.0891911,429745613.5775215,2910938.9870975
2021-10-26T00:00:00Z,17345701376.515827,39991376065.39793,46800833426.47067,49449374537.92121,76108291898.17589,156631027751.02182,9860716150.154043,5708338952.621911,11578811018.524986,16273946908.234957,295565688.9432343,429513520.8103398,2910220.2451473
2021-10-25T00:00:00Z,20863177440.800587,36394085564.043,44879860415.357315,52581746375.911026,77032965079.98093,153603898211.9466,9874079659.647703,5663462340.853844,11557345222.564497,16289400554.45668,295168872.352256,429445748.6807123,2909501.4217462
2021-10-24T00:00:00Z,12625562240.420652,43684698829.33605,42211944046.97434,55587392430.359695,75647348074.58589,153779487674.0363,9899452360.553782,5638727909.7667,11550139179.250772,16297543166.837332,294674583.5737726,429097840.5206829,2897475.304616
2021-10-23T00:00:00Z,7036790939.3101425,44675937246.313515,42269097839.82595,57283896689.36789,75666853764.67967,155715761540.89478,9909549331.212372,5597980485.74013,11570993794.171154,16274151139.464579,293563968.9001855,429042746.7729278,2895475.7905169
2021-10-22T00:00:00Z,19318596918.570316,33408895200.37542,41191466890.77081,57300787757.73544,76136597133.85428,155012499237.1963,9771694467.473312,5614596893.805951,11552802606.43243,16281080567.216585,292863751.2099409,428847416.1928874,2894247.2586222
2021-10-21T00:00:00Z,23546109861.018246,29417472449.1534,38587953200.2703,56906469310.30071,77784203580.36343,155945721392.417,9633227867.752514,5614417982.857492,11570079470.122274,16260275054.9905,292559348.0438825,428698237.5628958,2893906.6347732
2021-10-20T00:00:00Z,22007226159.82116,28203500534.733593,38868942159.58496,57743521063.5244,78174901733.45992,155482268036.90784,9491925829.47694,5635159994.243438,11533537373.327408,16279475807.160683,292152024.4037829,428685656.8475649,2892577.9040881
2021-10-19T00:00:00Z,17569731572.765686,28278415869.999977,39196292349.54457,58080823686.00235,79886272842.47981,154477839908.63318,9519275392.543295,5596891341.544291,11533763921.015951,16287375146.073465,291242985.2912423,428582590.3076071,2891845.8605585
2021-10-18T00:00:00Z,14921433642.528637,28104284459.720345,38028868224.98397,58518572478.86933,82128536286.44559,152406505076.6263,9649382241.5325,5584531956.468596,11630432597.673769,16313705936.415283,291041193.1574849,428496652.2815455,2890697.5513616
2021-10-17T00:00:00Z,9681389040.752436,32177474801.608902,37093738297.67792,58735558150.27998,82658883509.19424,152050113891.38885,9672499659.78428,5587772767.43213,11665249873.777967,16310637605.036358,290900519.7236696,428334196.6244385,2889443.9884684
2021-10-16T00:00:00Z,10919567565.948458,30956100782.438004,36848313288.8638,58504795355.01615,83107084537.89832,151574378114.26144,9651634426.488611,5586285618.8171425,11659454841.25247,16311797532.022076,290577153.14814,428067719.8269601,2888107.9753312
2021-10-15T00:00:00Z,19216886997.747543,21462234184.822254,37563173444.9522,57578351872.36616,84133844415.16429,150975158725.67844,9613031276.825617,5601861140.282043,11651621456.120459,16326260943.6917,290118123.5094154,428148805.3120777,2884369.3477365
2021-10-14T00:00:00Z,16912550495.086538,20909627107.18819,38185269369.88012,57928357954.42114,87540227817.35991,147361819054.1335,9611963865.300898,5606224780.411943,11651116843.70356,16333848946.975388,289964194.709706,428088582.2548372,2878969.8725629
2021-10-13T00:00:00Z,12137269414.605442,27480340632.655693,35938776558.521385,57057975803.997505,87964305075.55162,146960946483.1246,9591113219.245129,5606194266.128812,11664300009.62985,16326478060.478895,289493280.364682,428038424.7360565,2874529.0247834
2021-10-12T00:00:00Z,14557748022.284409,26698830907.30432,33216490306.32211,57380421124.49315,88924191198.19328,145783861141.88077,9586788066.642805,5593268103.466515,11667547571.260012,16321781123.467297,289400466.8582531,427895879.8617753,2872388.2594426
2021-10-11T00:00:00Z,13301030256.196281,28382942781.011883,30622627954.088306,58172748615.19026,90100695169.0798,144822020409.69376,9575424951.449871,5586203850.871773,11665821920.830616,16363702445.992964,288441715.7292262,427787231.3390569,2866516.7589757
2021-10-10T00:00:00Z,8716788024.480265,34021534528.649006,28244979133.26539,58262996342.56177,92757091408.17273,142259508507.22116,9589498379.773506,5562951472.786987,11663126206.478962,16369865225.394077,288429348.9305348,427125338.0064419,2866239.9907067
2021-10-09T00:00:00Z,8148358843.100611,34331781700.499245,28345317435.56918,57792147177.01866,93637065090.47112,141258621181.2768,9621761830.044165,5542906363.808212,11659992175.1433,16407994884.280224,288876206.6140306,425899626.8542237,2864382.0015444
2021-10-08T00:00:00Z,14298964897.475502,28233107447.54388,28822723183.880344,56887442150.91489,94468664254.18166,140365063297.0074,9508515293.652517,5549049793.646032,11682912431.694082,16383672518.42237,288812439.5326193,425841875.6084978,2863029.6923292
2021-10-07T00:00:00Z,19821947754.108547,22145992330.242947,29134231762.089584,56047687018.768295,95466183932.59012,139652939587.33817,9496013979.408106,5568498158.024098,11678923208.767626,16381200468.27811,288479812.0919847,425766712.0906431,2862122.2446309
2021-10-06T00:00:00Z,18132828905.08129,21939230987.40209,29264140809.507195,55627919889.69975,97482887004.96317,138055362075.216,9475014435.506342,5572456451.391933,11685629837.910395,16378451199.422556,288306014.0146274,425649732.2058158,2860348.5587106
2021-10-05T00:00:00Z,14197450080.099812,19972494421.502842,30759063060.72626,57104708680.124466,97940428302.70473,137707524079.48355,9453243159.723667,5582676596.921954,11671381740.435503,16382213235.763407,288017216.8018274,425329860.9993628,2858695.7740395
2021-10-04T00:00:00Z,14014060446.888817,17666571331.45244,30722230599.2642,58498997507.612495,98669493462.868,137038698303.52039,9395030399.28335,5615460342.859728,11663462654.54827,16388632690.571136,287424703.2241135,425240386.7354822,2857658.8706144
2021-10-03T00:00:00Z,7999621316.973489,22617277409.115227,31322794669.650158,58218399771.40249,99120439109.42848,136751171379.97997,9404153089.31731,5597510934.484358,11677776529.655426,16385325563.19302,287121283.3106844,425159845.5842005,2850731.9837828
2021-10-02T00:00:00Z,9897985786.794468,22093095670.60274,30917330893.292263,57069754641.03259,104347498213.25368,131390695398.15614,9401840906.079807,5601261909.46088,11667913797.053394,16388472880.280811,284248218.326189,424979842.2915662,2849060.3926892
2021-10-01T00:00:00Z,11501526676.48715,19464462049.535538,32825965767.758553,55502378823.10007,104729792398.34738,131073918940.7033,9314241315.991154,5600818435.769305,11670679742.316446,16393936171.949478,283972499.2444564,424869354.3059531,2847917.226876
2021-09-30T00:00:00Z,13951197483.401901,16119015849.478952,33564404763.212204,54516308758.28497,105001969412.08072,130881864265.23766,9267139166.188196,5622216766.313919,11662202661.141104,16388232708.464417,284001397.5414192,424711193.4292147,2845262.3992374
2021-09-29T00:00:00Z,11830344042.572266,14297760707.810415,34816978742.66403,58876291882.51613,103127472553.22308,130520307214.95746,9278835981.587675,5631842003.621001,11647189048.929922,16386703987.340548,284217550.2108099,424220431.77991,2841737.7975115
2021-09-28T00:00:00Z,10085447767.832401,16876702438.137836,34220850735.22603,59217825549.63666,103062607021.34177,130119996199.71254,9093229758.382746,5629678724.265748,11662607626.050537,16366051445.471657,284104672.5677821,424119718.4258495,2838189.8590657
2021-09-27T00:00:00Z,11544074955.758375,15921581363.777788,33445630113.13822,59774701380.3455,104257772374.90717,128994439612.87482,9046985427.157026,5628987757.79109,11666227782.151989,16362538378.944601,284010808.382769,424026285.7136482,2836209.324558
2021-09-26T00:00:00Z,10590979430.215168,16958923858.013899,33073713128.28402,59956469166.63197,104720429111.80254,128365496466.53188,9040907806.052029,5634523996.130648,11691952165.311821,16384913624.551695,283960420.2027244,423739361.2261585,2834339.2392545
2021-09-25T00:00:00Z,5539733078.036615,17704694555.68308,33384250254.561375,60434663607.14838,104926468078.55261,128463904421.52527,9000590572.084677,5634282930.389783,12257417266.933952,16382846817.066488,283427525.2720288,423634725.7052934,2833141.3278262
2021-09-24T00:00:00Z,11427983690.857222,12278423724.367798,34021276314.93661,59343688705.48203,105665575385.38188,127758377991.31001,8941938700.432896,5654790502.95059,12243560459.53355,16368946933.922874,283199850.073378,423480656.8801466,2830946.2799431
2021-09-23T00:00:00Z,9597335243.596756,14284803009.89333,35600035940.259,57910195464.63876,106037376187.20607,127474993460.72296,8909953777.656837,5730191119.974611,12162268989.245207,16364212017.814884,283393100.7319787,423252633.0906351,2824202.1009695
2021-09-22T00:00:00Z,9049125915.05446,15581798684.276382,35690336603.59862,62232033212.69078,102623365829.26439,125559648137.85867,8931634916.373814,5680613602.715112,12145444354.1938,16369701156.8356,283310187.7311106,423154532.8133072,2823104.1503159
2021-09-21T00:00:00Z,9892422682.7186,15456140437.383926,35664810990.81211,62006626273.602615,103157102667.0039,124282090345.05263,8916670745.303228,5693108449.982453,12123169023.334534,16373142754.694254,283033125.9578422,423397274.0384285,2821830.3006723
2021-09-20T00:00:00Z,11196458146.028587,15720171580.70008,34660853850.44048,62495414060.37233,103715849744.78697,123316715489.67407,8886510798.08155,5685066896.018298,12121164436.116776,16373461607.569595,282968320.3254827,423243878.7917028,2819904.6750004
2021-09-19T00:00:00Z,4644173172.207699,22871891436.49754,34427631799.71305,62913120595.557175,104297849110.49608,122568186988.53589,8893357891.436563,5672042144.916884,12114035787.341805,16374838155.9235,282903866.7462577,423167592.2709429,2817161.1142904
2021-09-18T00:00:00Z,7066051460.299019,20238498318.23344,35005733578.08011,62775787749.787735,105232279351.51144,121300822738.43105,8848037492.311909,5678437636.6401,12096557830.586006,16370340015.632908,282612486.3567113,423090742.5607422,2815608.0803136
2021-09-17T00:00:00Z,9495012857.541298,17677797247.621635,35280764822.1778,62262070034.0485,105840677889.39378,120754148126.23296,8832142769.362251,5678311568.423173,12089096667.37892,16373227130.883238,282256761.9034998,422829307.0348875,2813153.1195797
2021-09-16T00:00:00Z,12071405075.460522,15064975241.35673,35490445478.0193,61744343466.57476,107095372433.96097,119593121618.13263,8817289633.985188,5683346141.957283,12066979023.173489,16374508332.855492,281737915.7573338,422649996.7335464,2809851.751324
2021-09-15T00:00:00Z,11640261614.164528,13714755548.41991,36865101120.96273,61749407766.27417,107398078542.08804,119137159291.18826,8829459276.015425,5639063354.0855055,12132112864.663172,16354378724.115097,281061485.0032097,422530104.8121518,2805715.9372242
2021-09-14T00:00:00Z,10125027194.710062,14485417264.939396,37294540707.03763,61546666105.50453,107504903039.36533,118764222870.25908,8835470757.154383,5603617425.469083,12150490398.425802,16357933279.389355,280934953.0891625,422438563.3705825,2803505.0742396
