Datetime,Exchange Depositing Addresses
2019-11-10T00:00:00Z,229
2019-11-09T00:00:00Z,313
2019-11-08T00:00:00Z,365
2019-11-07T00:00:00Z,318
2019-11-06T00:00:00Z,318
2019-11-05T00:00:00Z,497
2019-11-04T00:00:00Z,264
2019-11-03T00:00:00Z,233
2019-11-02T00:00:00Z,256
2019-11-01T00:00:00Z,405
2019-10-31T00:00:00Z,357
2019-10-30T00:00:00Z,350
2019-10-29T00:00:00Z,780
2019-10-28T00:00:00Z,1245
2019-10-27T00:00:00Z,811
2019-10-26T00:00:00Z,430
2019-10-25T00:00:00Z,389
2019-10-24T00:00:00Z,335
2019-10-23T00:00:00Z,418
2019-10-22T00:00:00Z,275
2019-10-21T00:00:00Z,243
2019-10-20T00:00:00Z,241
2019-10-19T00:00:00Z,184
2019-10-18T00:00:00Z,289
2019-10-17T00:00:00Z,301
2019-10-16T00:00:00Z,299
2019-10-15T00:00:00Z,291
2019-10-14T00:00:00Z,232
2019-10-13T00:00:00Z,197
2019-10-12T00:00:00Z,205
2019-10-11T00:00:00Z,423
2019-10-10T00:00:00Z,318
2019-10-09T00:00:00Z,361
2019-10-08T00:00:00Z,281
2019-10-07T00:00:00Z,328
2019-10-06T00:00:00Z,213
2019-10-05T00:00:00Z,190
2019-10-04T00:00:00Z,301
2019-10-03T00:00:00Z,308
2019-10-02T00:00:00Z,300
2019-10-01T00:00:00Z,326
2019-09-30T00:00:00Z,298
2019-09-29T00:00:00Z,192
2019-09-28T00:00:00Z,239
2019-09-27T00:00:00Z,322
2019-09-26T00:00:00Z,349
2019-09-25T00:00:00Z,548
2019-09-24T00:00:00Z,727
2019-09-23T00:00:00Z,170
2019-09-22T00:00:00Z,116
2019-09-21T00:00:00Z,115
2019-09-20T00:00:00Z,252
2019-09-19T00:00:00Z,315
2019-09-18T00:00:00Z,360
2019-09-17T00:00:00Z,718
2019-09-16T00:00:00Z,669
2019-09-15T00:00:00Z,157
2019-09-14T00:00:00Z,176
2019-09-13T00:00:00Z,220
2019-09-12T00:00:00Z,310
2019-09-11T00:00:00Z,279
2019-09-10T00:00:00Z,239
2019-09-09T00:00:00Z,264
2019-09-08T00:00:00Z,221
2019-09-07T00:00:00Z,250
2019-09-06T00:00:00Z,372
2019-09-05T00:00:00Z,297
2019-09-04T00:00:00Z,345
2019-09-03T00:00:00Z,322
2019-09-02T00:00:00Z,357
2019-09-01T00:00:00Z,190
2019-08-31T00:00:00Z,232
2019-08-30T00:00:00Z,366
2019-08-29T00:00:00Z,411
2019-08-28T00:00:00Z,363
2019-08-27T00:00:00Z,243
2019-08-26T00:00:00Z,263
2019-08-25T00:00:00Z,212
2019-08-24T00:00:00Z,278
2019-08-23T00:00:00Z,282
2019-08-22T00:00:00Z,345
2019-08-21T00:00:00Z,352
2019-08-20T00:00:00Z,306
2019-08-19T00:00:00Z,300
2019-08-18T00:00:00Z,193
2019-08-17T00:00:00Z,205
2019-08-16T00:00:00Z,440
2019-08-15T00:00:00Z,465
2019-08-14T00:00:00Z,426
2019-08-13T00:00:00Z,317
2019-08-12T00:00:00Z,394
2019-08-11T00:00:00Z,176
2019-08-10T00:00:00Z,285
2019-08-09T00:00:00Z,413
2019-08-08T00:00:00Z,449
2019-08-07T00:00:00Z,404
2019-08-06T00:00:00Z,377
2019-08-05T00:00:00Z,398
2019-08-04T00:00:00Z,205
2019-08-03T00:00:00Z,300
2019-08-02T00:00:00Z,403
2019-08-01T00:00:00Z,675
2019-07-31T00:00:00Z,364
2019-07-30T00:00:00Z,331
2019-07-29T00:00:00Z,277
2019-07-28T00:00:00Z,243
2019-07-27T00:00:00Z,404
2019-07-26T00:00:00Z,358
2019-07-25T00:00:00Z,282
2019-07-24T00:00:00Z,347
2019-07-23T00:00:00Z,361
2019-07-22T00:00:00Z,377
2019-07-21T00:00:00Z,252
2019-07-20T00:00:00Z,282
2019-07-19T00:00:00Z,363
2019-07-18T00:00:00Z,579
2019-07-17T00:00:00Z,579
2019-07-16T00:00:00Z,541
2019-07-15T00:00:00Z,1127
2019-07-14T00:00:00Z,475
2019-07-13T00:00:00Z,305
2019-07-12T00:00:00Z,411
2019-07-11T00:00:00Z,595
2019-07-10T00:00:00Z,503
2019-07-09T00:00:00Z,522
2019-07-08T00:00:00Z,470
2019-07-07T00:00:00Z,286
2019-07-06T00:00:00Z,321
2019-07-05T00:00:00Z,441
2019-07-04T00:00:00Z,385
2019-07-03T00:00:00Z,526
2019-07-02T00:00:00Z,667
2019-07-01T00:00:00Z,585
2019-06-30T00:00:00Z,419
2019-06-29T00:00:00Z,606
2019-06-28T00:00:00Z,747
2019-06-27T00:00:00Z,957
2019-06-26T00:00:00Z,853
2019-06-25T00:00:00Z,523
2019-06-24T00:00:00Z,422
2019-06-23T00:00:00Z,374
2019-06-22T00:00:00Z,864
2019-06-21T00:00:00Z,1252
2019-06-20T00:00:00Z,388
2019-06-19T00:00:00Z,339
2019-06-18T00:00:00Z,367
2019-06-17T00:00:00Z,455
2019-06-16T00:00:00Z,385
2019-06-15T00:00:00Z,325
2019-06-14T00:00:00Z,566
2019-06-13T00:00:00Z,485
2019-06-12T00:00:00Z,459
2019-06-11T00:00:00Z,377
2019-06-10T00:00:00Z,437
2019-06-09T00:00:00Z,341
2019-06-08T00:00:00Z,293
2019-06-07T00:00:00Z,457
2019-06-06T00:00:00Z,372
2019-06-05T00:00:00Z,493
2019-06-04T00:00:00Z,550
2019-06-03T00:00:00Z,420
2019-06-02T00:00:00Z,352
2019-06-01T00:00:00Z,428
2019-05-31T00:00:00Z,593
2019-05-30T00:00:00Z,721
2019-05-29T00:00:00Z,506
2019-05-28T00:00:00Z,513
2019-05-27T00:00:00Z,634
2019-05-26T00:00:00Z,458
2019-05-25T00:00:00Z,384
2019-05-24T00:00:00Z,528
2019-05-23T00:00:00Z,553
2019-05-22T00:00:00Z,509
2019-05-21T00:00:00Z,614
2019-05-20T00:00:00Z,517
2019-05-19T00:00:00Z,487
2019-05-18T00:00:00Z,498
2019-05-17T00:00:00Z,818
2019-05-16T00:00:00Z,870
2019-05-15T00:00:00Z,879
2019-05-14T00:00:00Z,252
2019-05-13T00:00:00Z,276
2019-05-12T00:00:00Z,221
2019-05-11T00:00:00Z,262
2019-05-10T00:00:00Z,268
2019-05-09T00:00:00Z,228
2019-05-08T00:00:00Z,180
2019-05-07T00:00:00Z,276
2019-05-06T00:00:00Z,375
2019-05-05T00:00:00Z,285
2019-05-04T00:00:00Z,426
2019-05-03T00:00:00Z,748
2019-05-02T00:00:00Z,617
2019-05-01T00:00:00Z,521
2019-04-30T00:00:00Z,520
2019-04-29T00:00:00Z,157
2019-04-28T00:00:00Z,255
2019-04-27T00:00:00Z,269
2019-04-26T00:00:00Z,440
2019-04-25T00:00:00Z,417
2019-04-24T00:00:00Z,453
2019-04-23T00:00:00Z,342
2019-04-22T00:00:00Z,251
2019-04-21T00:00:00Z,225
2019-04-20T00:00:00Z,268
2019-04-19T00:00:00Z,433
2019-04-18T00:00:00Z,324
2019-04-17T00:00:00Z,263
2019-04-16T00:00:00Z,277
2019-04-15T00:00:00Z,272
2019-04-14T00:00:00Z,165
2019-04-13T00:00:00Z,208
2019-04-12T00:00:00Z,335
2019-04-11T00:00:00Z,422
2019-04-10T00:00:00Z,374
2019-04-09T00:00:00Z,300
2019-04-08T00:00:00Z,409
2019-04-07T00:00:00Z,277
2019-04-06T00:00:00Z,405
2019-04-05T00:00:00Z,379
2019-04-04T00:00:00Z,361
2019-04-03T00:00:00Z,591
2019-04-02T00:00:00Z,503
2019-04-01T00:00:00Z,257
2019-03-31T00:00:00Z,198
2019-03-30T00:00:00Z,231
2019-03-29T00:00:00Z,273
2019-03-28T00:00:00Z,260
2019-03-27T00:00:00Z,288
2019-03-26T00:00:00Z,258
2019-03-25T00:00:00Z,218
2019-03-24T00:00:00Z,156
2019-03-23T00:00:00Z,197
2019-03-22T00:00:00Z,264
2019-03-21T00:00:00Z,275
2019-03-20T00:00:00Z,209
2019-03-19T00:00:00Z,229
2019-03-18T00:00:00Z,239
2019-03-17T00:00:00Z,168
2019-03-16T00:00:00Z,262
2019-03-15T00:00:00Z,305
2019-03-14T00:00:00Z,254
2019-03-13T00:00:00Z,213
2019-03-12T00:00:00Z,240
2019-03-11T00:00:00Z,218
2019-03-10T00:00:00Z,151
2019-03-09T00:00:00Z,236
2019-03-08T00:00:00Z,264
2019-03-07T00:00:00Z,310
2019-03-06T00:00:00Z,267
2019-03-05T00:00:00Z,250
2019-03-04T00:00:00Z,239
2019-03-03T00:00:00Z,155
2019-03-02T00:00:00Z,189
2019-03-01T00:00:00Z,265
2019-02-28T00:00:00Z,268
2019-02-27T00:00:00Z,448
2019-02-26T00:00:00Z,270
2019-02-25T00:00:00Z,253
2019-02-24T00:00:00Z,227
2019-02-23T00:00:00Z,224
2019-02-22T00:00:00Z,285
2019-02-21T00:00:00Z,282
2019-02-20T00:00:00Z,250
2019-02-19T00:00:00Z,291
2019-02-18T00:00:00Z,276
2019-02-17T00:00:00Z,163
2019-02-16T00:00:00Z,174
2019-02-15T00:00:00Z,263
2019-02-14T00:00:00Z,231
2019-02-13T00:00:00Z,211
2019-02-12T00:00:00Z,199
2019-02-11T00:00:00Z,175
2019-02-10T00:00:00Z,141
2019-02-09T00:00:00Z,160
2019-02-08T00:00:00Z,306
2019-02-07T00:00:00Z,225
2019-02-06T00:00:00Z,248
2019-02-05T00:00:00Z,237
2019-02-04T00:00:00Z,188
2019-02-03T00:00:00Z,150
2019-02-02T00:00:00Z,183
2019-02-01T00:00:00Z,253
2019-01-31T00:00:00Z,260
2019-01-30T00:00:00Z,219
2019-01-29T00:00:00Z,238
2019-01-28T00:00:00Z,357
2019-01-27T00:00:00Z,181
2019-01-26T00:00:00Z,175
2019-01-25T00:00:00Z,219
2019-01-24T00:00:00Z,201
2019-01-23T00:00:00Z,180
2019-01-22T00:00:00Z,160
2019-01-21T00:00:00Z,133
2019-01-20T00:00:00Z,158
2019-01-19T00:00:00Z,178
2019-01-18T00:00:00Z,223
2019-01-17T00:00:00Z,240
2019-01-16T00:00:00Z,216
2019-01-15T00:00:00Z,289
2019-01-14T00:00:00Z,112
2019-01-13T00:00:00Z,175
2019-01-12T00:00:00Z,183
2019-01-11T00:00:00Z,321
2019-01-10T00:00:00Z,361
2019-01-09T00:00:00Z,302
2019-01-08T00:00:00Z,270
2019-01-07T00:00:00Z,226
2019-01-06T00:00:00Z,146
2019-01-05T00:00:00Z,182
2019-01-04T00:00:00Z,256
2019-01-03T00:00:00Z,306
2019-01-02T00:00:00Z,220
2019-01-01T00:00:00Z,175
2018-12-31T00:00:00Z,197
2018-12-30T00:00:00Z,154
2018-12-29T00:00:00Z,186
2018-12-28T00:00:00Z,268
2018-12-27T00:00:00Z,229
2018-12-26T00:00:00Z,252
2018-12-25T00:00:00Z,212
2018-12-24T00:00:00Z,329
2018-12-23T00:00:00Z,256
2018-12-22T00:00:00Z,218
2018-12-21T00:00:00Z,344
2018-12-20T00:00:00Z,345
2018-12-19T00:00:00Z,349
2018-12-18T00:00:00Z,251
2018-12-17T00:00:00Z,232
2018-12-16T00:00:00Z,152
2018-12-15T00:00:00Z,185
2018-12-14T00:00:00Z,243
2018-12-13T00:00:00Z,181
2018-12-12T00:00:00Z,195
2018-12-11T00:00:00Z,188
2018-12-10T00:00:00Z,108
2018-12-09T00:00:00Z,122
2018-12-08T00:00:00Z,160
2018-12-07T00:00:00Z,291
2018-12-06T00:00:00Z,185
2018-12-05T00:00:00Z,165
2018-12-04T00:00:00Z,146
2018-12-03T00:00:00Z,133
2018-12-02T00:00:00Z,89
2018-12-01T00:00:00Z,122
2018-11-30T00:00:00Z,177
2018-11-29T00:00:00Z,205
2018-11-28T00:00:00Z,213
2018-11-27T00:00:00Z,197
2018-11-26T00:00:00Z,165
2018-11-25T00:00:00Z,181
2018-11-24T00:00:00Z,124
2018-11-23T00:00:00Z,170
2018-11-22T00:00:00Z,89
2018-11-21T00:00:00Z,183
2018-11-20T00:00:00Z,267
2018-11-19T00:00:00Z,219
2018-11-18T00:00:00Z,112
2018-11-17T00:00:00Z,123
2018-11-16T00:00:00Z,95
2018-11-15T00:00:00Z,96
2018-11-14T00:00:00Z,51
2018-11-13T00:00:00Z,31
2018-11-12T00:00:00Z,28
2018-11-11T00:00:00Z,16
2018-11-10T00:00:00Z,16
2018-11-09T00:00:00Z,16
2018-11-08T00:00:00Z,37
2018-11-07T00:00:00Z,26
2018-11-06T00:00:00Z,34
2018-11-05T00:00:00Z,22
2018-11-04T00:00:00Z,12
2018-11-03T00:00:00Z,21
2018-11-02T00:00:00Z,13
2018-11-01T00:00:00Z,14
2018-10-31T00:00:00Z,24
2018-10-30T00:00:00Z,20
2018-10-29T00:00:00Z,29
2018-10-28T00:00:00Z,8
2018-10-27T00:00:00Z,15
2018-10-26T00:00:00Z,19
2018-10-25T00:00:00Z,17
2018-10-24T00:00:00Z,15
2018-10-23T00:00:00Z,17
2018-10-22T00:00:00Z,8
2018-10-21T00:00:00Z,2
2018-10-20T00:00:00Z,5
2018-10-19T00:00:00Z,10
2018-10-18T00:00:00Z,6
2018-10-17T00:00:00Z,23
2018-10-16T00:00:00Z,13
2018-10-15T00:00:00Z,26
2018-10-14T00:00:00Z,2
2018-10-13T00:00:00Z,5
2018-10-12T00:00:00Z,10
2018-10-11T00:00:00Z,10
2018-10-10T00:00:00Z,7
2018-10-09T00:00:00Z,3
2018-10-08T00:00:00Z,5
2018-10-07T00:00:00Z,0
2018-10-06T00:00:00Z,0
2018-10-05T00:00:00Z,6
2018-10-04T00:00:00Z,2
2018-10-03T00:00:00Z,7
2018-10-02T00:00:00Z,0
2018-10-01T00:00:00Z,1
2018-09-30T00:00:00Z,3
2018-09-29T00:00:00Z,8
2018-09-28T00:00:00Z,3
2018-09-27T00:00:00Z,2
2018-09-26T00:00:00Z,7
2018-09-25T00:00:00Z,1
2018-09-24T00:00:00Z,0
2018-09-23T00:00:00Z,0
2018-09-22T00:00:00Z,0
2018-09-21T00:00:00Z,0
2018-09-20T00:00:00Z,0
2018-09-19T00:00:00Z,0
2018-09-18T00:00:00Z,0
2018-09-17T00:00:00Z,0
2018-09-16T00:00:00Z,0
2018-09-15T00:00:00Z,0
2018-09-14T00:00:00Z,0
2018-09-13T00:00:00Z,0
2018-09-12T00:00:00Z,1
