date,Tokens Transferred Between EOA USD (Total)
2023-03-06,1540055548.0577743
2023-03-07,1172193443.9253972
2023-03-08,1474832959.1607869
2023-03-09,1512997647.1927269
2023-03-10,2120391318.6583097
2023-03-11,4339270400.377032
2023-03-12,2106634794.5849123
2023-03-13,3383111161.887814
2023-03-14,2991585174.75748
2023-03-15,2409379310.0341144
2023-03-16,1574504794.7409651
2023-03-17,1979390932.320956
2023-03-18,1894356693.0889904
2023-03-19,1098360045.2159023
2023-03-20,2002494381.9473176
2023-03-21,1835854715.460208
2023-03-22,3231765145.351684
2023-03-23,2342501134.313586
2023-03-24,2179014199.804138
2023-03-25,1055329559.47134
2023-03-26,863094450.3873218
2023-03-27,1837116497.8945053
2023-03-28,1767205737.946825
2023-03-29,1815459595.7174225
2023-03-30,1424553114.3887968
2023-03-31,2556588294.3996987
2023-04-01,1029654569.7664598
2023-04-02,816052985.6394675
2023-04-03,2081517669.1429703
2023-04-04,1976209442.7786648
2023-04-05,2872012250.2723413
2023-04-06,1358983794.4798372
2023-04-07,996157159.3254112
2023-04-08,797044876.5724497
2023-04-09,748417811.9054401
2023-04-10,1493797552.5726612
2023-04-11,1394901341.9574928
2023-04-12,2725695742.844573
2023-04-13,2575454711.109608
2023-04-14,3287267205.293547
2023-04-15,1134200591.983353
2023-04-16,1405399048.231
2023-04-17,1954745440.2507944
2023-04-18,2154234427.03661
2023-04-19,3625248060.431436
2023-04-20,3005491715.438596
2023-04-21,2980406261.7196293
2023-04-22,1132264730.9808338
2023-04-23,1199700835.1613896
2023-04-24,1627706043.4849336
2023-04-25,1827167801.6584136
2023-04-26,2319383370.646765
2023-04-27,2376511485.192108
2023-04-28,1652214108.104571
2023-04-29,930401652.9850068
2023-04-30,1035374289.959158
2023-05-01,3936060947.281738
2023-05-02,1786623655.6152122
2023-05-03,1609449123.8098233
2023-05-04,2027506924.514485
2023-05-05,2452684312.2877703
2023-05-06,2456495410.4883776
2023-05-07,980308292.7030008
2023-05-08,2188119012.835681
2023-05-09,1949798602.4346576
2023-05-10,2839531853.941997
2023-05-11,2039568725.1304207
2023-05-12,2427152848.00252
2023-05-13,808907950.270496
2023-05-14,749723036.8022313
2023-05-15,1625997110.269712
2023-05-16,1529509251.3636594
2023-05-17,1529692202.203534
2023-05-18,1272632812.5476103
2023-05-19,1497141664.139945
2023-05-20,800460174.8006362
2023-05-21,973223126.478773
2023-05-22,1342008677.6300886
2023-05-23,1808471415.2786856
2023-05-24,1590477054.5584006
2023-05-25,1238018548.1116457
2023-05-26,2169233112.686561
2023-05-27,1089779960.0173123
2023-05-28,1235541502.716152
2023-05-29,1869688999.052648
2023-05-30,1618314202.562224
2023-05-31,2528409498.804265
2023-06-01,2235495140.053769
2023-06-02,2009204928.1436064
2023-06-03,969120614.8000678
2023-06-04,833897049.3814456
2023-06-05,4091176708.713415
2023-06-06,3153801819.3879585
2023-06-07,3259486368.002374
2023-06-08,2093828296.824577
2023-06-09,1251368120.1396215
2023-06-10,2221590189.0824103
2023-06-11,897026445.4390951
2023-06-12,2185224794.9008303
2023-06-13,1756704470.6221633
2023-06-14,1755423825.054678
2023-06-15,1805494189.2688143
2023-06-16,1884703556.3941748
2023-06-17,1007948618.0304033
2023-06-18,667507846.9294264
2023-06-19,1310589766.6577687
2023-06-20,1831480686.5712965
2023-06-21,3024943687.749672
2023-06-22,2620908894.461507
2023-06-23,1616899963.5156116
2023-06-24,1215631319.092911
2023-06-25,1020364481.5653064
2023-06-26,2287775134.8209915
2023-06-27,2009305899.6520183
2023-06-28,2375000832.5073085
2023-06-29,1689829069.138114
2023-06-30,2867062238.1955314
2023-07-01,814814097.0096036
2023-07-02,973008927.4070956
2023-07-03,1908987248.250955
2023-07-04,1157289536.6225874
2023-07-05,1291701657.9468982
2023-07-06,1408951594.4239311
2023-07-07,1610220699.6974072
2023-07-08,932956403.1453484
2023-07-09,715438059.1958756
2023-07-10,1286212693.9868877
2023-07-11,1248974780.72717
2023-07-12,1477128754.0447123
2023-07-13,2516336725.8175154
2023-07-14,2181010668.8354435
2023-07-15,936372886.7997948
2023-07-16,683679473.7472957
2023-07-17,1485677898.7861004
2023-07-18,1904213922.5616264
2023-07-19,1620968984.833067
2023-07-20,1362973591.100381
2023-07-21,1778864142.3248694
2023-07-22,892352890.5290179
2023-07-23,742044640.1575897
2023-07-24,1497997274.2712083
2023-07-25,1588981154.028399
2023-07-26,1826156046.2240472
2023-07-27,971333113.263757
2023-07-28,1335554582.8373473
2023-07-29,615638271.5613343
2023-07-30,791740232.6156061
2023-07-31,1530307032.3850706
2023-08-01,1823341831.2430875
2023-08-02,1485381053.4438384
2023-08-03,1148529653.7926078
2023-08-04,1194033433.8084495
2023-08-05,729057805.5468951
2023-08-06,670467432.9925472
2023-08-07,1209607678.0582287
2023-08-08,1249137886.8237832
2023-08-09,1402327790.524443
2023-08-10,1154701465.706108
2023-08-11,1044989420.0541658
2023-08-12,980992423.2675368
2023-08-13,651738057.1349461
2023-08-14,1183254635.1763356
2023-08-15,1127009573.3029878
2023-08-16,1617646068.0013292
2023-08-17,2503075920.036925
2023-08-18,2371657575.932517
2023-08-19,825076326.8011605
2023-08-20,934733479.062753
2023-08-21,1460291784.9151423
2023-08-22,1539062379.0459068
2023-08-23,1854577170.387674
2023-08-24,1046739490.2639298
2023-08-25,1218539223.5427723
2023-08-26,493935670.5998007
2023-08-27,810289371.9097831
2023-08-28,951318605.7158288
2023-08-29,1639886784.0752792
2023-08-30,1105105022.5726242
2023-08-31,1577136881.5917628
2023-09-01,1278527834.9094946
2023-09-02,829244955.0464585
2023-09-03,567362859.9906932
2023-09-04,1423644287.6369796
2023-09-05,1188086226.8167365
2023-09-06,1096069321.4811902
2023-09-07,1144677857.9331722
2023-09-08,1118262489.813307
2023-09-09,569980465.2080736
2023-09-10,761124008.2079293
2023-09-11,2304420592.4831214
2023-09-12,6183417537.928717
2023-09-13,1288668547.031494
2023-09-14,1172119679.8002143
2023-09-15,1172533429.681451
2023-09-16,804577950.8790545
2023-09-17,519698438.2111471
2023-09-18,1097857154.2785656
2023-09-19,1243017561.947798
2023-09-20,1155196238.7852142
2023-09-21,1047656261.2695004
2023-09-22,979225155.5893246
2023-09-23,634313913.8836317
2023-09-24,625916285.9906363
2023-09-25,893561075.9582831
2023-09-26,936967384.521842
2023-09-27,978034942.7451956
2023-09-28,1366230556.9048784
2023-09-29,1365066391.9827151
2023-09-30,1117791462.5069618
2023-10-01,1175694741.8102305
2023-10-02,2103470575.77698
2023-10-03,1283641388.6151035
2023-10-04,1617413013.134663
2023-10-05,1433012966.3555665
2023-10-06,1296333707.722967
2023-10-07,814602768.1164609
2023-10-08,946561608.0856816
2023-10-09,1117633549.7780623
2023-10-10,1703723173.266619
2023-10-11,1427745619.7837896
2023-10-12,988961693.6686258
2023-10-13,1047675062.9956956
2023-10-14,546036257.8725476
2023-10-15,525038914.162773
2023-10-16,1253792631.9042845
2023-10-17,1217111746.231799
2023-10-18,1350032152.6994176
2023-10-19,970882608.8355236
2023-10-20,1686430191.3803225
2023-10-21,911351025.4363075
2023-10-22,753771778.9261532
2023-10-23,2243227473.3206434
2023-10-24,2955802388.261453
2023-10-25,1795388775.417946
2023-10-26,1917669186.402115
2023-10-27,1378039621.371621
2023-10-28,876956837.8089715
2023-10-29,790020975.9759415
2023-10-30,1961558092.6657608
2023-10-31,1434037564.5268805
2023-11-01,2242407721.374629
2023-11-02,1997823488.743144
2023-11-03,1713849278.3112206
2023-11-04,770505334.1310223
2023-11-05,1196420091.2665243
2023-11-06,1842255578.6098523
2023-11-07,2122983013.6838336
2023-11-08,1816741617.160352
2023-11-09,3553347508.103569
2023-11-10,3868940266.900632
2023-11-11,1339667366.5482018
2023-11-12,1519181534.683965
2023-11-13,2074359341.1271927
2023-11-14,1854461893.363776
2023-11-15,2299995789.4116063
2023-11-16,2099170983.0244296
2023-11-17,1922409786.0831
2023-11-18,1467662432.4125285
2023-11-19,1369314504.856443
2023-11-20,1915341240.9613564
2023-11-21,1754831849.0818164
2023-11-22,2723439969.486911
2023-11-23,2235364303.888137
2023-11-24,2292454535.2313766
2023-11-25,1088508200.9830282
2023-11-26,990201792.1944166
2023-11-27,2228164162.1149526
2023-11-28,2011526285.283612
2023-11-29,1801154029.4091015
2023-11-30,2346699713.610041
2023-12-01,2759486846.5157294
2023-12-02,1149145668.4717674
2023-12-03,1330316828.47593
2023-12-04,3158387669.266724
2023-12-05,2497037233.89614
2023-12-06,2851814235.538003
2023-12-07,2429674739.186279
2023-12-08,2595802102.602894
2023-12-09,1317586168.0866356
2023-12-10,1414267203.404611
2023-12-11,2846780836.3772464
2023-12-12,2197002374.263313
2023-12-13,2273602987.1831613
2023-12-14,2027512706.545287
2023-12-15,2499168569.978433
2023-12-16,1439973177.1179645
2023-12-17,1800637933.610424
2023-12-18,3424194577.203593
2023-12-19,3298610257.234933
2023-12-20,3700682359.305201
2023-12-21,3093371980.4714694
2023-12-22,3803521166.656567
2023-12-23,1643264709.2368054
2023-12-24,1422074346.6146293
2023-12-25,1431537637.103436
2023-12-26,2946282109.066349
2023-12-27,2979876304.2742367
2023-12-28,3205001176.390361
2023-12-29,3087981650.9303656
2023-12-30,1642126256.902987
2023-12-31,1391817091.138595
2024-01-01,1667933991.8724189
2024-01-02,2678308478.914958
2024-01-03,2763856143.039419
2024-01-04,2409608018.245904
2024-01-05,2480672806.7180686
2024-01-06,1211088377.5041952
2024-01-07,988412855.444688
2024-01-08,2932833739.5819683
2024-01-09,2866040204.12343
2024-01-10,4426282273.856864
2024-01-11,4859240676.302802
2024-01-12,3833148681.399106
2024-01-13,1760072320.4807518
2024-01-14,1463846514.15094
2024-01-15,2386713649.002443
2024-01-16,2331320366.198297
2024-01-17,2230416578.091446
2024-01-18,2819964938.0649724
2024-01-19,2421763842.180011
2024-01-20,1089499797.2809467
2024-01-21,1292739721.269645
2024-01-22,3083896844.380177
2024-01-23,4790878598.720694
2024-01-24,2141667958.3704927
2024-01-25,6363678552.744044
2024-01-26,2455310031.125652
2024-01-27,1207286701.907691
2024-01-28,1079456399.6220083
2024-01-29,2563270165.9895062
2024-01-30,2888857862.4854965
2024-01-31,3816407453.522283
2024-02-01,2463452277.520368
2024-02-02,2017949067.241224
2024-02-03,880114434.6470608
2024-02-04,1334584378.383393
2024-02-05,2652950179.4767184
2024-02-06,2753668816.563726
2024-02-07,3665738331.245366
2024-02-08,2989695788.479322
2024-02-09,3930860114.602015
2024-02-10,1368088870.074751
2024-02-11,1028365350.0581462
2024-02-12,2819326776.903642
2024-02-13,2983693637.5979867
2024-02-14,3986056571.267994
2024-02-15,2971118941.2129283
2024-02-16,2625350260.669007
2024-02-17,1333691661.0503345
2024-02-18,1701614673.1478436
2024-02-19,3632318849.2685776
2024-02-20,4205126267.9446063
2024-02-21,3833366284.405374
2024-02-22,3376458727.429181
2024-02-23,2632778089.654752
2024-02-24,1919615258.021423
2024-02-25,2593451703.888543
2024-02-26,4224469886.59454
2024-02-27,4932894977.353513
2024-02-28,5730861576.72811
2024-02-29,4221129118.4159775
2024-03-01,3734872745.14956
2024-03-02,2410580454.560453
2024-03-03,2224728022.5453525
2024-03-04,4661053674.293283
2024-03-05,6777318120.653173
2024-03-06,6813386594.971378
2024-03-07,4895795667.244391
2024-03-08,5428250319.131827
2024-03-09,2904667161.1620107
2024-03-10,2769558101.535116
2024-03-11,7067649911.0022745
2024-03-12,6405548826.612022
2024-03-13,6299977245.846991
2024-03-14,5420350013.306503
2024-03-15,5962026763.942562
2024-03-16,3188953446.279201
2024-03-17,3303120607.913525
2024-03-18,5257942388.844303
2024-03-19,5427365701.803164
2024-03-20,6370205078.598702
2024-03-21,4183140256.6363487
2024-03-22,3717207130.712158
2024-03-23,2079081379.6130908
2024-03-24,1848905911.3619835
2024-03-25,4466369944.877184
2024-03-26,5514934299.926744
2024-03-27,5184780079.794956
2024-03-28,3806237383.699106
2024-03-29,3233249441.03419
2024-03-30,2112608103.2793555
2024-03-31,2335188704.438561
2024-04-01,3874942764.908573
2024-04-02,4712094777.182741
2024-04-03,3847479490.194704
2024-04-04,4130291575.087208
2024-04-05,3144193145.4283867
2024-04-06,1610642447.3916636
2024-04-07,2118375001.0566547
2024-04-08,5059093853.723082
2024-04-09,4584870784.359997
2024-04-10,3303761531.6957736
2024-04-11,3923936131.405398
2024-04-12,3460539657.1544795
2024-04-13,3934556439.3445015
2024-04-14,2968229974.0381866
2024-04-15,3746903892.2104073
2024-04-16,3259768264.783194
2024-04-17,2867721381.1026187
2024-04-18,3722497843.085969
2024-04-19,2995492079.7670336
2024-04-20,1615700739.1037183
2024-04-21,1274043726.3491426
2024-04-22,2464683894.602339
2024-04-23,2740510855.4531646
2024-04-24,2657125888.9154134
2024-04-25,2768767411.252817
2024-04-26,2283043382.9069977
2024-04-27,1678859037.657966
2024-04-28,1927653269.071458
2024-04-29,3077311439.956127
2024-04-30,2878934177.674591
2024-05-01,3830868855.27933
2024-05-02,2447972240.34511
2024-05-03,2165720033.309812
2024-05-04,1057975663.514404
2024-05-05,1122683301.425525
2024-05-06,2278737489.7541213
2024-05-07,2703361573.773684
2024-05-08,2271240022.0751534
2024-05-09,2239999727.157089
2024-05-10,2207747007.4776115
2024-05-11,871214970.4988621
2024-05-12,916559977.406542
2024-05-13,3276711502.7046747
2024-05-14,1744668486.5510664
2024-05-15,2522842235.7509475
2024-05-16,2834462395.7396607
2024-05-17,2132782229.9311528
2024-05-18,1159521530.5081456
2024-05-19,1012485063.5080116
2024-05-20,4567606451.585517
2024-05-21,8032155223.202979
2024-05-22,5416596784.286572
2024-05-23,7044578882.688059
2024-05-24,5247470919.87971
2024-05-25,2728771025.9448805
2024-05-26,2227176813.931782
2024-05-27,3641605868.61449
2024-05-28,3913652137.966777
2024-05-29,3470525310.8542366
2024-05-30,6738024552.682522
2024-05-31,3328509363.965884
2024-06-01,1451008761.4546363
2024-06-02,1298475571.0320714
2024-06-03,3056359036.2519665
2024-06-04,2550634116.2310567
2024-06-05,2779293131.43972
2024-06-06,3297356776.108293
2024-06-07,2807580479.9007454
2024-06-08,1707717567.7201307
2024-06-09,1049186204.096972
2024-06-10,2301001656.3940835
2024-06-11,4509303465.878742
2024-06-12,3054348992.379816
2024-06-13,2589694633.2986484
2024-06-14,2840703086.386177
2024-06-15,1342518202.2845926
2024-06-16,1166050352.2308617
2024-06-17,2944630538.230068
2024-06-18,3431325030.247931
2024-06-19,2695218448.590361
2024-06-20,2430787909.972641
2024-06-21,2405838960.3476725
2024-06-22,1055184535.9799944
2024-06-23,1471975561.846868
2024-06-24,3246751240.913913
2024-06-25,2844513655.0731
2024-06-26,2578443241.3784537
2024-06-27,3081492020.3415813
2024-06-28,3487084901.926392
2024-06-29,1134851908.8427138
2024-06-30,1631801393.4615235
2024-07-01,2964799225.767152
2024-07-02,2707965834.299053
2024-07-03,2899860674.689199
2024-07-04,2556469922.7408576
2024-07-05,3995746885.619508
2024-07-06,1236701183.9567032
2024-07-07,1300828596.565668
2024-07-08,2387568559.858079
2024-07-09,2524314279.083574
2024-07-10,2385532398.738814
2024-07-11,2546425878.2840805
2024-07-12,2587099195.5600963
2024-07-13,1205994820.6983914
2024-07-14,1018393912.7840688
2024-07-15,3328672662.880965
2024-07-16,3551139066.8085656
2024-07-17,2838560099.4466257
2024-07-18,2286841005.145811
2024-07-19,2927397439.4053345
2024-07-20,1339030597.7646153
2024-07-21,1507672740.4838984
2024-07-22,6995983373.724783
2024-07-23,4699399381.367778
2024-07-24,7841458027.417794
2024-07-25,8252664870.570869
2024-07-26,6649582106.960041
2024-07-27,1641673770.7792668
2024-07-28,1102831321.1348536
2024-07-29,7034262766.265703
2024-07-30,5764301818.293153
2024-07-31,4257541108.724569
2024-08-01,4404831602.715017
2024-08-02,4385775462.934496
2024-08-03,1744779541.237822
2024-08-04,2003883908.2193103
2024-08-05,9617577194.424095
2024-08-06,5557829322.17344
2024-08-07,4348794145.499016
2024-08-08,3697081367.691649
2024-08-09,3088656052.328828
2024-08-10,1005252056.3963696
2024-08-11,1115685945.5323975
2024-08-12,3363807069.989084
2024-08-13,2024463956.0193155
2024-08-14,2944027668.6560407
2024-08-15,1946174862.742737
2024-08-16,2012659087.321703
2024-08-17,780810889.3218368
2024-08-18,819623693.8257308
2024-08-19,2414702863.51444
2024-08-20,2115167359.7669773
2024-08-21,2435895021.995603
2024-08-22,2510262503.158396
2024-08-23,4040930572.14046
2024-08-24,1444135006.0221066
2024-08-25,938449906.36381
2024-08-26,2339192370.175296
2024-08-27,2629380426.526906
2024-08-28,3322431272.3174706
2024-08-29,2260583449.8556085
2024-08-30,2414972055.498609
2024-08-31,1038964923.5175656
2024-09-01,1226490988.4508295
2024-09-02,1915755917.088101
2024-09-03,3109010582.953877
2024-09-04,2984918148.908334
2024-09-05,2283646075.968436
2024-09-06,2829536690.451004
2024-09-07,1383933556.0499773
2024-09-08,979947431.2071966
2024-09-09,2488412478.5931044
2024-09-10,2957987654.154889
2024-09-11,3110141425.038029
2024-09-12,2106561853.9692056
2024-09-13,2375052103.7031965
2024-09-14,1104198721.3159516
2024-09-15,894401039.5082418
2024-09-16,2646224481.4389067
2024-09-17,2495729753.36717
2024-09-18,2588722002.5774627
2024-09-19,3739177933.0322986
2024-09-20,3208922737.371376
2024-09-21,1264288073.9366455
2024-09-22,1256430192.4066951
2024-09-23,3417593358.977864
2024-09-24,3399612898.441498
2024-09-25,3215392164.027263
2024-09-26,2583617581.1721244
2024-09-27,3358899429.9437766
2024-09-28,1206750258.6995225
2024-09-29,1116190961.5061855
2024-09-30,3640022919.789341
2024-10-01,3377040499.7193246
2024-10-02,2873302697.618577
2024-10-03,2418176701.227925
2024-10-04,2317215895.888625
2024-10-05,1592252165.2340062
2024-10-06,850983287.6220478
2024-10-07,2602831843.155923
2024-10-08,2195413919.481826
2024-10-09,2744018109.6332374
2024-10-10,2200383300.75187
2024-10-11,3503187130.3562727
2024-10-12,1298902114.003582
2024-10-13,1001920446.808342
2024-10-14,2900871255.5822525
2024-10-15,4007425923.810867
2024-10-16,2997350933.6755605
2024-10-17,3409644045.064349
2024-10-18,3487618404.1703696
2024-10-19,1541391874.7877412
2024-10-20,1837586666.0224583
2024-10-21,3232006039.9930506
2024-10-22,3040422052.8896003
2024-10-23,2647381553.2131925
2024-10-24,2674851924.2354903
2024-10-25,5080606105.5383415
2024-10-26,1565101304.9437556
2024-10-27,1210900698.1521227
2024-10-28,3215502056.4143305
2024-10-29,4987223582.005594
2024-10-30,3598658671.2713723
2024-10-31,3041953204.0630584
2024-11-01,3243191119.267084
2024-11-02,1577485887.1895015
2024-11-03,1487897952.22745
2024-11-04,2916341344.0700293
2024-11-05,3929254359.555148
2024-11-06,5746946923.113053
2024-11-07,5215068432.388825
2024-11-08,4343167760.22802
2024-11-09,3591473216.929896
2024-11-10,5243878286.231906
2024-11-11,6184410382.859702
2024-11-12,8800813395.258198
2024-11-13,6500285703.504411
2024-11-14,4589952662.018282
2024-11-15,4659733636.736125
2024-11-16,2925409149.3913035
2024-11-17,2478704872.9869704
2024-11-18,5414005751.549673
2024-11-19,4868492183.472676
2024-11-20,4997928270.515791
2024-11-21,8363798445.52124
2024-11-22,6671010151.846601
2024-11-23,3625334012.390637
2024-11-24,2572111046.494442
2024-11-25,9051220816.77052
2024-11-26,5640813877.668533
2024-11-27,7656688135.176802
2024-11-28,5389677230.031377
2024-11-29,6033584038.728687
2024-11-30,3624864296.230113
2024-12-01,3455283059.2851257
2024-12-02,8906935857.830421
2024-12-03,8358290466.468955
2024-12-04,10021188994.721037
2024-12-05,9086682559.589617
2024-12-06,11634434919.879148
2024-12-07,4137003197.4516745
2024-12-08,3013758171.9484534
2024-12-09,7343378594.357168
2024-12-10,6716258557.5898485
2024-12-11,9024662303.675236
2024-12-12,6480038756.758863
2024-12-13,7182183968.736404
2024-12-14,2131172807.2251256
2024-12-15,2287093596.916312
2024-12-16,6571671255.173282
2024-12-17,7168229095.343171
2024-12-18,5691268576.240177
2024-12-19,6668700891.064054
2024-12-20,8253382243.996528
2024-12-21,3436498613.3112583
2024-12-22,2824894990.9967766
2024-12-23,6217839048.575687
2024-12-24,6168172403.107439
2024-12-25,2070727686.3666675
2024-12-26,3588280503.326792
2024-12-27,4358285680.403682
2024-12-28,1668773319.2189417
2024-12-29,1838561167.054496
2024-12-30,5508480503.460167
2024-12-31,5170068298.049591
2025-01-01,3797337625.612205
2025-01-02,4498839981.161613
2025-01-03,4127420449.737553
2025-01-04,2735279690.124186
2025-01-05,1638971314.5761492
2025-01-06,4455460964.642692
2025-01-07,4955957387.849958
2025-01-08,5496655221.139212
2025-01-09,5462076902.058424
2025-01-10,3847730436.322346
2025-01-11,1349143112.4943826
2025-01-12,2261839573.3579125
2025-01-13,5127263693.056045
2025-01-14,3419702827.073388
2025-01-15,3609687267.551061
2025-01-16,4612742387.171477
2025-01-17,5651629080.082569
2025-01-18,4171123732.518257
2025-01-19,5585560453.379154
2025-01-20,5819126719.697625
2025-01-21,5963601194.986117
2025-01-22,5244205746.812102
2025-01-23,5982305196.204586
2025-01-24,5105587440.974528
2025-01-25,2866075782.5525
2025-01-26,1680732603.481945
2025-01-27,5823765331.394348
2025-01-28,4936488551.287897
2025-01-29,2658047516.254526
2025-01-30,3453673242.0513864
2025-01-31,7109218216.71617
2025-02-01,2071764888.2414968
2025-02-02,4233391510.023599
2025-02-03,12671821127.271702
2025-02-04,8014160239.21838
2025-02-05,7043302949.136302
2025-02-06,4110262996.274016
2025-02-07,3918451212.6550574
2025-02-08,3984888689.170857
2025-02-09,3298738778.0694094
2025-02-10,3414187451.525681
2025-02-11,3298662452.873767
2025-02-12,3855815026.8394775
2025-02-13,3506364396.3716984
2025-02-14,3980650793.814556
2025-02-15,1487491357.6637332
2025-02-16,1596082372.2595692
2025-02-17,2470182249.3308964
2025-02-18,3428022224.0176167
2025-02-19,2684652103.40066
2025-02-20,2651275145.872348
2025-02-21,6400270125.08525
2025-02-22,5182050386.745972
2025-02-23,4130001024.741985
2025-02-24,4798727540.909337
2025-02-25,8186132142.235145
2025-02-26,5292456050.018467
2025-02-27,5234657036.969501
2025-02-28,6327410316.458718
2025-03-01,2624368957.306916
2025-03-02,4325736862.834787
2025-03-03,5743660930.031699
2025-03-04,4525743145.418247
2025-03-05,3205485598.742018
2025-03-06,3030849996.525465
2025-03-07,4320717522.663342
2025-03-08,1144295469.5163176
2025-03-09,1569328461.7521062
2025-03-10,4534305969.316051
2025-03-11,4399120360.822181
2025-03-12,3462536294.322537
2025-03-13,2655316639.896303
2025-03-14,2429753104.286188
2025-03-15,983969431.5755016
2025-03-16,1043629143.807712
2025-03-17,2740004833.140444
2025-03-18,3137350920.361964
2025-03-19,3514357725.154217
2025-03-20,2882543400.120096
2025-03-21,2369118392.554617
2025-03-22,986132121.0876688
2025-03-23,941358408.7862052
2025-03-24,2707527945.391969
2025-03-25,1824879153.7380493
2025-03-26,2205997313.7533126
2025-03-27,2059065514.2332416
2025-03-28,3558275863.790317
2025-03-29,1100394117.178198
2025-03-30,816854457.4131498
2025-03-31,2923442213.750055
2025-04-01,2310771766.6858387
2025-04-02,1939936617.858272
2025-04-03,2310819451.4268694
2025-04-04,2022011045.6527345
2025-04-05,1014633145.156396
2025-04-06,1984193357.139869
2025-04-07,4507044248.580614
2025-04-08,2389573642.8449025
2025-04-09,3804379409.674621
2025-04-10,2151452389.402383
2025-04-11,2276536430.756797
2025-04-12,1059835059.7944562
2025-04-13,1216376576.918586
2025-04-14,2825305428.248826
2025-04-15,2095992633.686472
2025-04-16,1806706788.9833555
2025-04-17,1939458119.4962573
2025-04-18,1571581740.430919
2025-04-19,1402703556.8095007
2025-04-20,1358656465.1916742
2025-04-21,2671067763.422069
2025-04-22,4300591172.024612
2025-04-23,3645205932.932454
2025-04-24,3491813184.76074
2025-04-25,3440438561.8219566
2025-04-26,1282133481.6005094
2025-04-27,1487754226.2829294
2025-04-28,3730006068.8387065
2025-04-29,2993168589.1492867
2025-04-30,2266670437.558792
2025-05-01,2073843112.987069
2025-05-02,2015233695.202607
2025-05-03,789705409.5260826
2025-05-04,1039787358.8324888
2025-05-05,2035233092.449144
2025-05-06,1712554872.50288
2025-05-07,2290139827.436542
2025-05-08,5331462836.164542
2025-05-09,5771548303.860147
2025-05-10,3056940009.7718844
2025-05-11,2758592243.176897
2025-05-12,5124348029.906364
2025-05-13,5459319495.822037
2025-05-14,5296983538.184311
2025-05-15,5587737188.864764
2025-05-16,4430535757.588455
2025-05-17,2420581515.637322
2025-05-18,1939892047.859121
2025-05-19,4664376312.691469
2025-05-20,4355083967.631342
2025-05-21,6316838405.671682
2025-05-22,5329240467.39211
2025-05-23,6789076969.873017
2025-05-24,1389290991.2984943
2025-05-25,2083356447.5541768
2025-05-26,2846972605.533043
2025-05-27,4884376918.297356
2025-05-28,4611983354.679507
2025-05-29,4979020261.653305
2025-05-30,4746812559.990137
2025-05-31,1852119495.3713324
2025-06-01,1747510851.7684734
2025-06-02,4522533857.905495
2025-06-03,5793635981.387179
2025-06-04,5448819340.863834
2025-06-05,5700679295.469439
2025-06-06,4608509122.787512
2025-06-07,1427477843.8343358
2025-06-08,2070841510.109174
2025-06-09,4073498956.31712
2025-06-10,8172665708.933975
2025-06-11,6880021069.59933
2025-06-12,5887609395.355507
2025-06-13,6280721812.686059
2025-06-14,1318557979.292052
2025-06-15,1244229598.62521
2025-06-16,4134342250.699551
2025-06-17,3809697163.865613
2025-06-18,3689344505.3911633
2025-06-19,3059380293.0048623
2025-06-20,5859440237.98827
2025-06-21,1814206690.6717649
2025-06-22,2887468524.819038
2025-06-23,3998043819.829869
2025-06-24,4486316258.59074
2025-06-25,3588820584.162144
2025-06-26,3501457186.3964763
2025-06-27,3085004115.7777247
2025-06-28,1298218001.449711
2025-06-29,1383129765.247429
2025-06-30,3861449932.95987
2025-07-01,4157953709.80994
2025-07-02,3877744202.327157
2025-07-03,4013408769.41772
2025-07-04,2516924649.3726315
2025-07-05,1152857542.6765685
2025-07-06,1015938269.1226368
2025-07-07,3401164231.4736786
2025-07-08,3562142482.9024773
2025-07-09,5762847882.398464
2025-07-10,7202068906.054018
2025-07-11,9484328528.477982
2025-07-12,2834863073.006231
2025-07-13,2179201993.638654
2025-07-14,7457285219.254002
2025-07-15,7382399069.377693
2025-07-16,10449881717.021336
2025-07-17,11278884936.898169
2025-07-18,14858917212.803827
2025-07-19,3251769358.728739
2025-07-20,5237416549.481396
2025-07-21,11760168231.699018
2025-07-22,9484270726.322308
2025-07-23,10543599167.243504
2025-07-24,9247086729.867311
2025-07-25,9684065605.898632
2025-07-26,2656769107.092984
2025-07-27,3874510388.931047
2025-07-28,8827472737.675467
2025-07-29,5834901222.398757
2025-07-30,7295587929.57647
2025-07-31,5555308244.248653
2025-08-01,7303770162.449864
2025-08-02,3027270070.068332
2025-08-03,2754366145.0693574
2025-08-04,7308263485.710449
2025-08-05,7253583206.674191
2025-08-06,5116838292.264834
2025-08-07,7362079728.233384
2025-08-08,10285950862.74303
2025-08-09,7061516186.396812
2025-08-10,5377027073.521008
2025-08-11,11675568232.311213
2025-08-12,15196189965.376394
2025-08-13,16391857465.257284
2025-08-14,16837698459.960705
2025-08-15,12189149467.03357
2025-08-16,4480302595.861686
2025-08-17,3275151306.363336
2025-08-18,12461845791.015324
2025-08-19,7473945164.628664
2025-08-20,9574778698.712784
2025-08-21,7599188806.678147
2025-08-22,13450346328.428917
2025-08-23,10294865277.015284
2025-08-24,9851692281.811363
2025-08-25,12257434998.275667
2025-08-26,12908269103.017138
2025-08-27,10823075527.32566
2025-08-28,8327180447.752803
2025-08-29,8877512867.989212
2025-08-30,3916155037.1963344
2025-08-31,4337868275.50684
