date,binance-cex,okx,bitfinex,bybit,robinhood,bitget,gemini,htx,gate,mexc,deribit,kucoin,crypto-com,hashkey-exchange,bitkub,poloniex,bitstamp,bitmex,swissborg,bingx,osl-hk,korbit,indodax,phemex,nexo,backpack,bitvavo,weex,valr,bitrue,coinex,biconomy.com,bitunix,coindcx,blofin,ourbit,bydfi,osl,toobit,coinstore,gate-us,coin8,byte-exchange,orangex,bigone,pionex,flipster,bitkan,okcoin,zoomex,bitvenus,hibt,bitlo,coinsquare,hashkey-global,bitmart,levex,lbank,hotcoin,woo-x,cex.io,probit-global,nonkyc,p2pb2b,exmo,bitomato,nbx,tothemoon,btse,coinw,arkham-exchange,fastex,latoken,tradeogre,grovex
2025-08-17,43948360.0,-63983582.0,-106137512.0,372303814.0,16355824.0,-63309032.0,-51148184.0,-134295142.0,-15239750.0,19119845.0,-14587127.0,47678460.0,78032112.0,1642477.0,10579806.0,,1943099.0,4519494.0,-9378361.0,1565113.0,,4621735.0,-1691339.0,542618.0,-3413384.0,-327461.0,,,,3535514.0,2686966.0,-78428.0,-19521.0,2309570.0,604799.0,-55900.0,,,-40346.0,,,-11756.0,,316.0,-2707.0,-376428.0,-1138751.0,,37155.0,-204917.0,489639.0,-101324.0,,-150502.0,4670.0,1359406.0,,-164474.0,-488666.0,-3235725.0,,-44039.0,41341.0,-34624.0,-49303.0,1596.0,-23827.0,-894.0,1840.0,196022.0,-481931.0,-2839.0,34739.0,24175.0,
2025-08-18,748776107.0,180894173.0,109069277.0,-181778422.0,36947001.0,-29093565.0,27602138.0,-123281109.0,-168236292.0,12050671.0,-5776117.0,-1490457.0,-48272509.0,11085323.0,9031462.0,,-4577916.0,-7063216.0,8137987.0,-66361.0,,-1941041.0,3068542.0,95207.0,-5999007.0,1234379.0,,,,-1333252.0,1233946.0,-2550.0,42977.0,1331231.0,652341.0,166290.0,,,-351122.0,,,185709.0,,-12048.0,-10367.0,-713030.0,-1912750.0,,-546001.0,-350628.0,1446498.0,388686.0,,844871.0,104621.0,-60100.0,,64850.0,213805.0,163893.0,,181673.0,85998.0,11661.0,95476.0,-2454.0,54083.0,90468.0,-2900.0,-668361.0,7509.0,34105.0,17421.0,1141.0,
2025-08-19,-1757114245.0,-559453342.0,-118271569.0,-275377457.0,-316788442.0,-64470236.0,-118984955.0,-88429547.0,25743967.0,-24099272.0,-72349493.0,-113646013.0,57943009.0,231482797.0,-28987737.0,,-56072353.0,-73057476.0,-15326230.0,4314468.0,,-10436991.0,-595630.0,-6882329.0,-4422928.0,-1152439.0,,,,-4148921.0,-768995.0,77244.0,-864934.0,-7790066.0,-4119083.0,-551096.0,,,-364408.0,,,-586222.0,,-654557.0,-1195556.0,-3304546.0,-1105153.0,,-2355010.0,-788696.0,-278151.0,3173669.0,,-930817.0,-236145.0,-169287.0,,-218838.0,268409.0,-2427923.0,,-318356.0,-314109.0,-99870.0,188981.0,-17996.0,-156778.0,-948918.0,-20282.0,22182.0,-312610.0,424569.0,-23162.0,-60823.0,
2025-08-20,-5110052357.0,-484502306.0,-468993584.0,-402208407.0,-766165194.0,-111402759.0,-347886480.0,27678479.0,-312111793.0,-30144959.0,-149079391.0,-131711386.0,-206299207.0,-10935812.0,-69818009.0,,-175091850.0,-161769853.0,-63884106.0,-8622428.0,,-44632715.0,-26982591.0,-12039875.0,-623673.0,-11174712.0,,,,-24803512.0,-11332652.0,-3441.0,-495940.0,-10715606.0,529275.0,-892443.0,,,-2001574.0,,,-1779329.0,,-1614975.0,-2704311.0,-6121577.0,-1269457.0,,-1822061.0,-902002.0,-2947917.0,-39045.0,,-1985207.0,-594569.0,-1685912.0,,-377139.0,-173457.0,-2258997.0,,-621163.0,-441717.0,-212458.0,170905.0,-56537.0,-268510.0,-470477.0,-61347.0,61414.0,-442737.0,-225739.0,-21527.0,-180869.0,
2025-08-21,4354084765.0,283337764.0,345666218.0,157570451.0,460899130.0,117196033.0,197261800.0,243935855.0,250884333.0,47016417.0,262691080.0,110299267.0,120152076.0,-210538643.0,33609757.0,,133238172.0,58352008.0,38110641.0,9052965.0,,24696896.0,23062543.0,7430030.0,-11760247.0,1259280.0,,,,24080407.0,8731868.0,-108459.0,-573225.0,4298361.0,293125.0,1389279.0,,,972036.0,,,1041969.0,,869558.0,1393084.0,1832947.0,-1984440.0,,501341.0,-122607.0,461472.0,-25566.0,,1728179.0,93226.0,-198582.0,,559825.0,283019.0,2616748.0,,275382.0,620787.0,147166.0,225484.0,20470.0,159575.0,310996.0,20802.0,-531726.0,495433.0,1231961.0,36133.0,95066.0,
2025-08-22,-2510848320.0,-350170887.0,-233092994.0,234842023.0,-322416973.0,-2001173.0,-148454929.0,-77385631.0,-139917140.0,-25947470.0,-37792115.0,-69298132.0,-60327048.0,8956513.0,-23271206.0,,-358613970.0,-76345137.0,-26343767.0,-8383966.0,,-27816560.0,-12047807.0,-1599529.0,6556560.0,-528636.0,,,,-12280023.0,-5179314.0,40886.0,226442.0,-3075448.0,70657.0,-441782.0,,,-896154.0,,,-946595.0,,-827509.0,-1251072.0,-3197884.0,-1369552.0,,-479681.0,-441148.0,-1767161.0,-236686.0,,-1095046.0,-142831.0,-323825.0,,-680764.0,-286235.0,-1462756.0,,-299808.0,-335132.0,-100597.0,5545.0,-26875.0,25296.0,-184794.0,-32823.0,39801.0,-266479.0,2750595.0,-25295.0,-71490.0,
2025-08-23,9893883108.0,1486167221.0,950729135.0,1407900843.0,1303446679.0,176160109.0,579322630.0,1354199789.0,428147569.0,94982304.0,265034408.0,265478898.0,109270365.0,92808716.0,80512013.0,,278689998.0,206953854.0,99713047.0,3654329.0,,63613451.0,38846423.0,20257503.0,23743342.0,7928122.0,,,,30872487.0,24087394.0,115825.0,1111304.0,17091528.0,8343138.0,3646008.0,,,3039541.0,,,2614576.0,,2722485.0,2516298.0,7228743.0,382589.0,,1354721.0,2604370.0,3384537.0,18012.0,,3310541.0,1193078.0,1468319.0,,-289272.0,1066949.0,4849368.0,,1162869.0,1353332.0,381154.0,640748.0,72251.0,375186.0,118564.0,82168.0,129103.0,420935.0,-483028.0,64880.0,258866.0,
2025-08-24,-1132231075.0,-160383248.0,142522140.0,-293254875.0,-216181040.0,-24993139.0,-106864291.0,-266885350.0,96856651.0,11460769.0,-62645018.0,-1455575.0,-8076194.0,-12781863.0,-14874091.0,,-14384145.0,-71350998.0,-6623845.0,-3382788.0,,-10346461.0,-9987807.0,-2876502.0,-9110017.0,4086857.0,,,,2396465.0,-8133763.0,-136090.0,-190187.0,-1939788.0,-1702317.0,-508247.0,,,-695044.0,,,-839365.0,,-601975.0,-860889.0,581294.0,-1256883.0,,-383236.0,-575135.0,-1533941.0,-188259.0,,533033.0,1196434.0,-450567.0,,617357.0,67434.0,-985833.0,,-322836.0,-115093.0,-60209.0,-64877.0,-24661.0,-47446.0,-44335.0,-27362.0,-37042.0,-459704.0,-2004495.0,-12257.0,-2945.0,
2025-08-25,-2809501893.0,-248420718.0,-407830183.0,-567237693.0,-287989017.0,-117706440.0,-144174784.0,-499410824.0,-225549408.0,-11290135.0,-120174292.0,-98922240.0,31072786.0,-30429951.0,-15821722.0,,-77601097.0,-99935389.0,-37042571.0,-4998393.0,,-12797588.0,-18660871.0,-5203609.0,-16308741.0,-5513350.0,,,,-10861443.0,-9248141.0,20036.0,-394949.0,-2262451.0,-9079798.0,-1115571.0,,,-932353.0,,,-1499743.0,,-1275809.0,-1986726.0,-4837612.0,-1489318.0,,-731274.0,-587012.0,-205221.0,-224215.0,,-550167.0,-1558740.0,-793754.0,,-444795.0,-314672.0,-1390438.0,,-518761.0,-257063.0,-150662.0,-72615.0,-32730.0,-90675.0,-42896.0,-57066.0,-74366.0,-396374.0,34907.0,-19978.0,-72543.0,
2025-08-26,-7768103804.0,-1255238853.0,-713845666.0,-1078303062.0,-1079144160.0,-131050791.0,-476374409.0,-488926600.0,-390437376.0,-88515368.0,-186929456.0,-252212608.0,-159216922.0,-40089914.0,-72289721.0,,-179074059.0,-194774025.0,-71089750.0,-18412045.0,,-52697786.0,-28542098.0,-21281398.0,-16060263.0,-6395083.0,,,,-20463773.0,-9147711.0,-36708.0,-1635151.0,-13759244.0,363965.0,-1382578.0,,,-2759589.0,,,-1642811.0,,-1681359.0,-1820256.0,-6896421.0,-3063356.0,,-925611.0,-1000841.0,-467803.0,-3338.0,,31190.0,-665275.0,-1708907.0,,-714126.0,-177928.0,-4722055.0,,-704770.0,-704034.0,-235590.0,-10587.0,-63181.0,-55042.0,787289.0,-54766.0,-198939.0,-228448.0,2119.0,-66831.0,-170854.0,
2025-08-27,5820934298.0,615491535.0,535354014.0,600262180.0,568992250.0,135975810.0,230487818.0,208312555.0,211069189.0,35549792.0,118973940.0,122174850.0,98830869.0,53596667.0,50924986.0,,127166759.0,128109783.0,47707007.0,20850517.0,,34209987.0,25321417.0,8880826.0,2927499.0,2815233.0,,,,28531303.0,13937525.0,30181.0,464609.0,6630212.0,2945426.0,689502.0,,,1467416.0,,,1426860.0,,1113234.0,-1238901.0,3202788.0,799313.0,,629144.0,1593633.0,564618.0,27439.0,,1614614.0,-73586.0,614398.0,,426200.0,-187533.0,3197910.0,,1075344.0,458247.0,162606.0,568069.0,30621.0,176143.0,-447685.0,35504.0,-266943.0,377843.0,-834110.0,28179.0,157390.0,
2025-08-28,-268516465.0,-358532476.0,-8770861.0,-150785649.0,-149516245.0,-30608241.0,-92946807.0,-101272678.0,-57597285.0,-17695512.0,-38758539.0,17505854.0,169419899.0,4463306.0,-10259408.0,,-42422474.0,-17251775.0,2840369.0,-931207.0,,-3366166.0,-4227401.0,3769775.0,-15520530.0,-2231882.0,,,,-7321922.0,3814509.0,-37361.0,653855.0,-1142748.0,8410752.0,-768835.0,,,-300651.0,,,-455414.0,,-202472.0,-485887.0,-500799.0,-1476559.0,,-200579.0,-205022.0,-814816.0,-31186.0,,873434.0,-32740.0,799375.0,,-884357.0,143147.0,-959074.0,,-60269.0,-228756.0,-73098.0,128758.0,-4480.0,13988.0,-193014.0,-5080.0,70185.0,620322.0,185247.0,-6601.0,-29622.0,
2025-08-29,-1268046875.0,196164117.0,149379864.0,285441312.0,162893376.0,58014772.0,94899847.0,-7032921.0,79412293.0,25228568.0,46704906.0,70593667.0,-13987017.0,14238498.0,13424350.0,,9513593.0,43737922.0,23359154.0,967755.0,,6656664.0,11226309.0,-199361.0,16820750.0,5351003.0,,,,-1095979.0,162039.0,8233.0,123740.0,1820561.0,2465376.0,12372498.0,,,603119.0,,,530270.0,,313456.0,637743.0,661424.0,838961.0,,171032.0,-74333.0,449431.0,32692.0,,1647301.0,-52289.0,537230.0,,-76900.0,19708.0,8378037.0,,172568.0,-15090.0,50700.0,-1868041.0,17863.0,-1063000.0,485959.0,20882.0,-580586.0,-227464.0,639022.0,25753.0,-2653.0,
2025-08-30,-5231638054.0,-758726237.0,-1322448774.0,-800014011.0,-821911785.0,-87122276.0,-400550100.0,-151034951.0,-273722530.0,-51367044.0,-223442075.0,-108361812.0,-77389508.0,-64138940.0,-50822500.0,,-899514309.0,-200012736.0,-59377972.0,-15433798.0,,-48847555.0,-27903087.0,-5766127.0,-3654173.0,-10106636.0,,,,-23185893.0,-10861153.0,-24936.0,-440078.0,-10813729.0,925903.0,-1868927.0,,,-2341395.0,,,-2033272.0,,-1865104.0,-2691333.0,-4769612.0,-1589016.0,,-1107481.0,-1665011.0,-1359913.0,-19354.0,,-1815878.0,-460187.0,-2107114.0,,1781278.0,-48061.0,-3233038.0,,-806800.0,-343173.0,-221539.0,663634.0,-69742.0,-95470.0,-159923.0,-81429.0,276435.0,-222869.0,1546817.0,-26746.0,-147811.0,
2025-08-31,788303959.0,191912362.0,244581923.0,185931177.0,123240385.0,52337228.0,71556436.0,14297395.0,44183139.0,-2828743.0,29086547.0,30935046.0,-107478726.0,21299902.0,14538047.0,,159830568.0,23160441.0,7215479.0,-668349.0,,4503816.0,6694679.0,2713256.0,-257349.0,-1732449.0,,,,2869697.0,-5084473.0,-4815.0,92409.0,-758481.0,-1857956.0,328683.0,,,327080.0,,,237702.0,,278147.0,4339204.0,-1631992.0,221127.0,,158919.0,-263325.0,655990.0,-14603.0,,-536123.0,82422.0,559825.0,,-85060.0,-142875.0,210101.0,,-77968.0,15752.0,65960.0,-103435.0,9459.0,33043.0,-10201.0,11042.0,11602.0,-34015.0,-113841.0,3610.0,9137.0,
2025-09-01,-952972671.0,76703838.0,-61315876.0,-173550532.0,-83719514.0,-48229621.0,-58006330.0,-306647663.0,-7624389.0,-3014569.0,-13470920.0,45533605.0,-69226685.0,1800843.0,-14435511.0,,3651697.0,-39011758.0,-18145508.0,-1228044.0,,-13285552.0,-5580920.0,-1839109.0,-12678878.0,-735963.0,,,,-8209255.0,3846725.0,-14753.0,1913292.0,-1328671.0,42372.0,-355789.0,,,-404829.0,,,-529010.0,,-213195.0,-415439.0,-996160.0,-692913.0,,-182866.0,-633789.0,-11602.0,51637.0,,2279285.0,-59507.0,319354.0,,-61854.0,85976.0,576387.0,,-177037.0,17566.0,-21749.0,7828.0,-14620.0,-27903.0,-95267.0,-17142.0,-220844.0,-90312.0,39284.0,-11516.0,-40538.0,
2025-09-02,-641060651.0,-297954654.0,7441185.0,-153361238.0,-13234063.0,-152189447.0,-13193340.0,-31145940.0,-143029034.0,-36904398.0,-22157946.0,-69536495.0,-57285916.0,9503184.0,3599358.0,,-28985465.0,53765382.0,1461656.0,181377.0,,-2027025.0,2362702.0,-7130824.0,1613391.0,-2100913.0,,,,145286.0,-3183391.0,-58833.0,-96632.0,-534676.0,-1582814.0,2504522.0,,,331473.0,,,143976.0,,402585.0,1016727.0,2906908.0,-1568195.0,,134837.0,99341.0,271918.0,215982.0,,-507715.0,563833.0,-383410.0,,-89435.0,-817668.0,-1975953.0,,33270.0,-270152.0,2183.0,11026.0,18698.0,-45404.0,607.0,22042.0,497962.0,-220745.0,-2009600.0,-19222.0,-19856.0,
2025-09-03,2229172691.0,306683075.0,469413589.0,332914040.0,357947839.0,117296611.0,125696822.0,304526777.0,94486055.0,29946363.0,89365931.0,105405311.0,77396120.0,36304042.0,38590702.0,,-2351288.0,130602615.0,43957871.0,10337344.0,,27645222.0,18434376.0,-5283777.0,8401184.0,2582362.0,,,,15803707.0,3857305.0,84287.0,574795.0,2495741.0,5228141.0,935496.0,,,1255575.0,,,1254461.0,,959348.0,1344906.0,3403264.0,-745260.0,,524570.0,880494.0,-882545.0,-95960.0,,-1227102.0,206968.0,177653.0,,-709061.0,-6541.0,-9072410.0,,313648.0,46763.0,89358.0,126808.0,35296.0,80276.0,-112489.0,41384.0,-452305.0,379189.0,610805.0,19370.0,85686.0,
2025-09-04,1560668125.0,354021705.0,6007269.0,364958241.0,235669978.0,73788949.0,94697136.0,76457635.0,97688063.0,15083100.0,40075806.0,18322529.0,164572258.0,45751356.0,9435220.0,,45259635.0,21302971.0,14667012.0,2303721.0,,4261114.0,6661868.0,15389474.0,1801300.0,835042.0,,,,-205071.0,5015917.0,6004.0,-547490.0,1500822.0,414473.0,673601.0,,,608015.0,,,291926.0,,329033.0,219528.0,1504277.0,-69280.0,,191382.0,487752.0,3011698.0,131811.0,,433728.0,-194419.0,498008.0,,-783500.0,36307.0,771309.0,1273211.0,41620.0,293423.0,74414.0,239831.0,9041.0,129534.0,239571.0,10381.0,117965.0,163512.0,-873692.0,10597.0,19601.0,
2025-09-05,2014795515.0,-507730095.0,-244199529.0,-115759900.0,-309637564.0,-148168674.0,-118890290.0,-138573215.0,-97439905.0,-24720213.0,18129993.0,-71702544.0,-211267919.0,-23556257.0,-12202469.0,,-78502471.0,-62273076.0,-17032269.0,-2745476.0,,-15860677.0,-11910371.0,-4941303.0,-1014053.0,-476762.0,,,,-5780040.0,-6071216.0,129056.0,355086.0,-2546215.0,-4614252.0,-1114654.0,,,-565074.0,,,-586223.0,,-614525.0,-1094340.0,-1716402.0,-914319.0,,-356123.0,-832356.0,-1807557.0,-54356.0,,-1917109.0,-336686.0,-179822.0,,1832519.0,77340.0,-1663712.0,-15126.0,213239.0,-143479.0,-57605.0,-84080.0,-1821.0,-254893.0,-142884.0,-17562.0,172324.0,-404370.0,857024.0,-34698.0,-56505.0,
2025-09-06,-661160320.0,77717422.0,-142850062.0,19303983.0,-29197912.0,-19301353.0,-44769760.0,-5118243.0,27428863.0,14199938.0,-59440302.0,-6588660.0,33441522.0,-1320602.0,2756662.0,,-71238948.0,335932.0,-5395512.0,110053.0,,4933601.0,-1911163.0,1644667.0,7761898.0,-4245165.0,,,,1794267.0,-468876.0,-137778.0,167238.0,961002.0,784851.0,-536451.0,,,-506976.0,,,-395033.0,,-95913.0,-443008.0,-1243914.0,71188.0,,974659.0,-748572.0,-1477500.0,4139178.0,,-9280281.0,182199.0,99341.0,,-54968.0,-133417.0,-2668890.0,3395063.0,-158545.0,-98531.0,-24866.0,5069.0,-12744.0,69233.0,-135284.0,641.0,5953.0,44434.0,-688100.0,12306.0,3832.0,
2025-09-07,64378470.0,80741167.0,-25941074.0,-218538217.0,-85466099.0,-37529476.0,-41802334.0,-206922567.0,-7915188.0,-8012795.0,-19641016.0,-27891638.0,-32488785.0,-2858273.0,-2624877.0,,-13343739.0,-17178600.0,-11265720.0,-2968247.0,,-5669303.0,-4296942.0,-881608.0,-3526866.0,-1090186.0,,,,-1161745.0,-491142.0,-465.0,-74385.0,-2656495.0,250598.0,-514424.0,,,-214844.0,,,-38249.0,,-190038.0,-292596.0,-1609105.0,-536681.0,,-1144936.0,-378828.0,-356983.0,-24882.0,,-500246.0,-68943.0,-66313.0,,1303310.0,122087.0,-487481.0,-340269.0,-193765.0,-76978.0,-39282.0,-36480.0,-9566.0,-17398.0,-41130.0,-8141.0,-301095.0,-85180.0,-82038.0,87295.0,-13534.0,
2025-09-08,3822016821.0,159656775.0,150710744.0,201037002.0,164899332.0,31310602.0,90529967.0,205630390.0,91970480.0,20586149.0,17356664.0,43907539.0,-7812525.0,20825264.0,14573231.0,,31699255.0,44547979.0,21849938.0,4958251.0,,14753614.0,5735827.0,2221602.0,-2898522.0,4493910.0,,,,10138608.0,4159491.0,-31671.0,30749.0,1904340.0,240523.0,189521.0,,,462666.0,,,479431.0,,390596.0,732003.0,1899657.0,-782815.0,,255315.0,216622.0,-126902.0,10687.0,,702591.0,227679.0,100327.0,,92472.0,120683.0,382369.0,-128759.0,129642.0,135986.0,28259.0,-74040.0,18461.0,34670.0,-90928.0,18522.0,95879.0,194896.0,12002.0,12851.0,64968.0,
2025-09-09,2407173859.0,133782186.0,65786447.0,245553385.0,82799539.0,-15759990.0,18836740.0,-127121731.0,75698409.0,29797637.0,21086660.0,49001437.0,36102339.0,13045779.0,17811220.0,,32170787.0,27093596.0,8349721.0,5812033.0,,10449713.0,10175657.0,7320301.0,4802096.0,3273855.0,,,,3581250.0,3791285.0,82387.0,203116.0,5933834.0,486728.0,1740668.0,,,232233.0,,,557766.0,,359022.0,-744431.0,24374158.0,16266.0,,-27969.0,950659.0,1063958.0,972479.0,,5918325.0,-232594.0,190243.0,,39273.0,-79803.0,947122.0,-3838721.0,228116.0,-40118.0,51264.0,129350.0,12493.0,22482.0,-212705.0,14661.0,430463.0,162744.0,110632.0,-26235.0,66733.0,
2025-09-10,-557341698.0,13677501.0,-84585802.0,578744335.0,-95276987.0,65339720.0,-26876606.0,25706519.0,-78777206.0,1049639012.0,20954417.0,28295361.0,50498353.0,3551756.0,-8699062.0,,-12102875.0,-40412750.0,11677882.0,-398891.0,,-5688971.0,-4492599.0,-2020275.0,-5318912.0,-524865.0,,,,-2964190.0,-25445348.0,-84410.0,-114847.0,-3681140.0,2291617.0,-128416.0,,,-128630.0,,,-250167.0,,-202056.0,-187683.0,-24620524.0,-837018.0,,-158685.0,-1020302.0,-1325353.0,-39514.0,,253424.0,193061.0,-339925.0,,-56438.0,129648.0,2915778.0,1242050.0,287102.0,-73727.0,-27396.0,108447.0,-18719.0,-62438.0,2236208.0,-14741.0,-547654.0,-56510.0,681130.0,-1093.0,144597.0,
2025-09-11,921884854.0,485289052.0,505073978.0,685784948.0,480422598.0,102138897.0,199962481.0,99795457.0,238131039.0,19290788.0,139555338.0,69877906.0,221535463.0,51005752.0,23214426.0,,27726912.0,147945840.0,34453667.0,8992685.0,,20905397.0,14701245.0,3377846.0,9536039.0,2985068.0,,,,7281216.0,7275386.0,80486.0,-171781.0,7139526.0,968380.0,830659.0,,,1370273.0,,,1285555.0,,1039767.0,718068.0,6382927.0,2407548.0,,608421.0,520880.0,438123.0,-78548.0,,1063919.0,-1021084.0,1145229.0,,-428345.0,3852.0,2216884.0,-1795563.0,295540.0,176933.0,111690.0,-179931.0,46869.0,50804.0,-1881930.0,47624.0,2259.0,216439.0,1233127.0,7534.0,49886.0,
2025-09-12,3407469820.0,454942474.0,207489657.0,770054541.0,404582227.0,90554071.0,257715607.0,113968449.0,137895594.0,69965132.0,83018170.0,92547588.0,-95209005.0,38633114.0,17097881.0,,57532283.0,94609722.0,25189526.0,7923855.0,,19777855.0,8264576.0,15840273.0,5148709.0,1381879.0,,,,10270310.0,6254092.0,1024.0,260644.0,5745598.0,285711.0,-194019.0,,,944572.0,,,1303493.0,,1005339.0,1127934.0,2935076.0,480824.0,,532914.0,195797.0,3069011.0,-261085.0,-58000.0,227290.0,108562.0,-167477.0,,4090724.0,-373015.0,-3246397.0,275256.0,297125.0,230780.0,106125.0,103110.0,37786.0,117109.0,-268214.0,35544.0,504227.0,-267383.0,-727800.0,4802.0,84700.0,
2025-09-13,3833572050.0,467784420.0,29666256.0,776537538.0,429406262.0,119604952.0,84890055.0,248633042.0,263116930.0,58640121.0,62141515.0,75840278.0,99994317.0,15200479.0,28646566.0,,122057988.0,7223930.0,64661476.0,20258737.0,,19413890.0,12340208.0,2922282.0,-1695764.0,2870142.0,,,,8148722.0,2206293.0,92039.0,335555.0,13557205.0,789462.0,505275.0,,,840075.0,,,592403.0,,603861.0,1192269.0,1593748.0,1551419.0,,3793579.0,-14722923.0,-1686924.0,30668.0,1156666.0,1830868.0,33423.0,633605.0,,32951.0,227536.0,3708351.0,-1701379.0,-97640.0,505034.0,128591.0,116672.0,3205.0,49444.0,-194003.0,15761.0,-144943.0,500472.0,901234.0,29420.0,100832.0,
2025-09-14,391299090.0,-127533651.0,-75674581.0,-265437444.0,-65050819.0,-11733677.0,-29282289.0,-23151001.0,45847365.0,-22594608.0,-17353955.0,69399153.0,-55234823.0,-3219030.0,3205646.0,,-7784389.0,-4670895.0,-1422526.0,-6794065.0,,-2883031.0,386521.0,-2303476.0,-7232385.0,2197653.0,,,,3016762.0,-2131540.0,2261.0,-81524.0,1435275.0,-172576.0,25348.0,,,-218141.0,,,68713.0,,-99399.0,43752.0,-81715.0,-463875.0,,-3618426.0,5579167.0,2132005.0,-142815.0,63424.0,136959.0,78833.0,-340111.0,,-259785.0,136892.0,376119.0,-707759.0,-121260.0,-36748.0,-25204.0,124388.0,-1628.0,5161.0,-15763.0,-6260.0,-230497.0,53746.0,-41948.0,15822.0,11554.0,
2025-09-15,-2224897572.0,-465121726.0,-240522347.0,-96593574.0,-209553170.0,-78208510.0,-80156221.0,-56225573.0,-116914402.0,-2163028.0,-24679823.0,-40398100.0,-10418450.0,-17889199.0,-21878203.0,,-27014536.0,-27628465.0,9203787.0,-4208372.0,,-15829328.0,-12452097.0,-4098090.0,-196498.0,-1333595.0,,,,-11982744.0,-5809409.0,13428.0,-175677.0,-4463732.0,-1298646.0,-550842.0,,,-402916.0,,,-394062.0,,-437677.0,-213604.0,-2573045.0,-1402801.0,,-255508.0,-710662.0,-1828965.0,4003154.0,-662839.0,-779798.0,-161061.0,-76316.0,,-347124.0,-370088.0,-1223688.0,-161100.0,-302859.0,-136057.0,-86701.0,-92565.0,-13873.0,-79263.0,-42600.0,-12101.0,110748.0,-151243.0,248733.0,-31242.0,-74269.0,
2025-09-16,-1790452671.0,-186188263.0,114518849.0,-192838004.0,-163171860.0,-75451483.0,-77410542.0,-89521175.0,-149383173.0,-49908976.0,-30254824.0,-54252548.0,-120180715.0,14328940.0,-10324712.0,,-49998200.0,-14913387.0,-35559603.0,918735.0,,-10088449.0,-10526230.0,-3895508.0,-8445939.0,-11296421.0,,,,-8725014.0,-3643535.0,-113551.0,-1131874.0,-6848321.0,909185.0,-325997.0,,,-199030.0,,,323471.0,,-134061.0,-28715.0,-386284.0,-1417339.0,,-263206.0,399369.0,168497.0,-151971.0,-794640.0,-1580675.0,-205105.0,438264.0,,-511270.0,439449.0,-2147298.0,-826926.0,15780.0,-222631.0,-27569.0,-316183.0,-1308.0,60455.0,241838.0,-1260.0,19616.0,-334406.0,1074241.0,-37445.0,-16911477.0,
2025-09-17,2499211531.0,-91837256.0,110145447.0,470365721.0,228352621.0,7801659.0,79425737.0,-39448388.0,111391562.0,14788036.0,51432862.0,1797813.0,-1189536.0,-17258686.0,24069179.0,,11220776.0,76804344.0,43128810.0,15269907.0,,17772458.0,12905531.0,2118419.0,-12966.0,9283636.0,,,,6883144.0,4160116.0,119403.0,-511852.0,2558396.0,-1060241.0,497840.0,,,650319.0,,,1153788.0,,519058.0,876496.0,3222585.0,-192168.0,,339684.0,905431.0,-726544.0,-95656.0,402010.0,356590.0,-172658.0,998376.0,,-343760.0,118684.0,-4345039.0,1958079.0,-165968.0,53747.0,44918.0,21138.0,26465.0,-96055.0,487618.0,28802.0,-245699.0,81928.0,361043.0,11740.0,-313.0,
2025-09-18,2591500704.0,309311358.0,-71666603.0,107530470.0,86728763.0,-5831832.0,38933498.0,36797287.0,81534165.0,60077753.0,4724418.0,47755486.0,-848966.0,21323858.0,18817690.0,,42703434.0,345067.0,34772089.0,13895503.0,,7156934.0,7035470.0,-1951969.0,-4347914.0,3088647.0,,,,7336951.0,-688903.0,54947.0,116658.0,1264078.0,2843052.0,-126040.0,,,136750.0,,,160048.0,,45370.0,954650.0,81516.0,-314593.0,,-1211.0,230931.0,1679266.0,-125780.0,645617.0,-4005529.0,-21011.0,-837085.0,,66396.0,371266.0,5744223.0,947075.0,404592.0,97836.0,31495.0,182481.0,-5986.0,-25682.0,-104182.0,-8720.0,-455365.0,303200.0,1842583.0,17289.0,117.0,
2025-09-19,-6308457.0,401219446.0,164278320.0,392076201.0,102610155.0,39241822.0,44429260.0,163291192.0,27842781.0,-5878565.0,153601533.0,7242378.0,7014037.0,12070389.0,1468477.0,,8531769.0,21254486.0,50385471.0,-725449.0,,1560360.0,1156003.0,10507008.0,3711744.0,1519790.0,,,,-7300234.0,592019.0,-86010.0,81547.0,1179737.0,-1199233.0,-360425.0,,,213305.0,,,291830.0,,272961.0,-13607.0,2355680.0,-437231.0,,180513.0,-3397571.0,12518.0,250020.0,-13496.0,325580.0,75379.0,342337.0,,-220608.0,-59863.0,-1362297.0,-137147.0,375290.0,-13957.0,25566.0,-185803.0,13654.0,-146037.0,231908.0,16041.0,2177.0,542163.0,538390.0,-5301.0,707.0,
2025-09-20,-2524864014.0,-526465617.0,-323690530.0,-736581711.0,-378349522.0,-107568426.0,-139970181.0,-139293794.0,-240360732.0,-60152424.0,-137115499.0,-90873528.0,-111208660.0,-20909897.0,-30800031.0,,-80254855.0,-68958589.0,-62037721.0,-9226627.0,,-25204608.0,-19835711.0,-9983749.0,-123941.0,-3698165.0,,,,-15948378.0,-8321066.0,-30313.0,-266028.0,-294337.0,-3340882.0,-1081267.0,,,-905342.0,,,-685841.0,,-791549.0,-1509129.0,-1861392.0,-573592.0,,-738007.0,-281510.0,-904084.0,110271.0,-976766.0,-1256535.0,143832.0,-3989.0,,-268774.0,-207005.0,-5686812.0,-2472059.0,-117154.0,-142983.0,-102090.0,192277.0,-24416.0,-96612.0,-175242.0,-28403.0,-20177.0,-817130.0,-795201.0,14688.0,-682.0,
