date,Taker Sell Volume
2021-05-05,16196425857.49268
2021-05-06,15149609171.91305
2021-05-07,14619538700.15513
2021-05-08,15208346549.99171
2021-05-09,13873249093.699589
2021-05-10,22765542838.7332
2021-05-11,14316294356.43166
2021-05-12,24864580483.18949
2021-05-13,30074812491.871586
2021-05-14,14232782303.57161
2021-05-15,19475699207.36006
2021-05-16,25124157196.174946
2021-05-17,31736658068.66972
2021-05-18,22360021306.1817
2021-05-19,48303554050.90316
2021-05-20,27009017429.82275
2021-05-21,29122055874.76579
2021-05-22,18571010472.21341
2021-05-23,28481164411.28512
2021-05-24,20460708416.40351
2021-05-25,18029593521.33086
2021-05-26,17728110341.35917
2021-05-27,15917522805.41368
2021-05-28,23157757577.19029
2021-05-29,18915592829.01411
2021-05-30,12673609293.27696
2021-05-31,16359549041.9474
2021-06-01,15826964411.93611
2021-06-02,11892909627.37793
2021-06-03,14137493660.75088
2021-06-04,19275437723.2352
2021-06-05,16585524776.65818
2021-06-06,11026183703.58098
2021-06-07,16640906025.29287
2021-06-08,22995029455.50167
2021-06-09,24629121217.82006
2021-06-10,20975505453.8062
2021-06-11,15516372073.07157
2021-06-12,16404393349.81212
2021-06-13,16452382102.0281
2021-06-14,20122813713.944008
2021-06-15,18041537019.86564
2021-06-16,19501569909.88868
2021-06-17,16637798035.76154
2021-06-18,20929430686.809288
2021-06-19,15496101874.06536
2021-06-20,19831437260.26451
2021-06-21,33551919814.58043
2021-06-22,34306225380.1927
2021-06-23,22264577258.11647
2021-06-24,17694729587.748848
2021-06-25,25386013156.46108
2021-06-26,23361835252.60647
2021-06-27,20376424186.16168
2021-06-28,17067567983.80723
2021-06-29,19365785633.26067
2021-06-30,17920280485.44491
2021-07-01,17714392600.609543
2021-07-02,14855231124.56049
2021-07-03,11560648731.962
2021-07-04,10760307210.466091
2021-07-05,17194345859.60138
2021-07-06,15294636522.19696
2021-07-07,11172367330.021
2021-07-08,15331394707.5164
2021-07-09,10754470631.55045
2021-07-10,9465737449.98929
2021-07-11,7874642434.92007
2021-07-12,12070697014.1097
2021-07-13,10607780430.62039
2021-07-14,11918208435.586449
2021-07-15,12827565788.75825
2021-07-16,11307617727.25496
2021-07-17,9169449961.391071
2021-07-18,9120944377.01462
2021-07-19,10724403613.545849
2021-07-20,13225241960.59676
2021-07-21,16805108991.0435
2021-07-22,8944854502.145931
2021-07-23,9001854394.25728
2021-07-24,8901083440.31142
2021-07-25,9742083398.24581
2021-07-26,32511277236.22924
2021-07-27,18429231997.854523
2021-07-28,21745347079.01748
2021-07-29,13264151596.67755
2021-07-30,16031030890.79162
2021-07-31,11702011464.183231
2021-08-01,15211118263.04406
2021-08-02,13414291749.99652
2021-08-03,14891276400.11339
2021-08-04,12856228412.67119
2021-08-05,20845915515.62935
2021-08-06,19034453337.39946
2021-08-07,18317418779.5194
2021-08-08,18254914679.19138
2021-08-09,20589552057.90649
2021-08-10,15442314529.11324
2021-08-11,13312649678.03712
2021-08-12,15766872506.06846
2021-08-13,14208651203.11386
2021-08-14,12797563606.9733
2021-08-15,12822987913.18951
2021-08-16,14777232923.60562
2021-08-17,16907604384.95161
2021-08-18,13750367372.97543
2021-08-19,14638931717.37262
2021-08-20,13799118298.07556
2021-08-21,12454592700.990131
2021-08-22,10668365089.38658
2021-08-23,12971640375.44342
2021-08-24,14741747489.56613
2021-08-25,13772687173.82015
2021-08-26,17126740980.64264
2021-08-27,14050835507.93954
2021-08-28,8563282206.65808
2021-08-29,11932951098.98639
2021-08-30,13486051011.54551
2021-08-31,13559125263.98331
2021-09-01,13271410993.54841
2021-09-02,13812407089.44503
2021-09-03,16687147490.81596
2021-09-04,10486529589.88808
2021-09-05,11152456371.02107
2021-09-06,11301849302.44314
2021-09-07,30896736514.5163
2021-09-08,15965018262.1321
2021-09-09,11196597396.72963
2021-09-10,13235849730.95486
2021-09-11,6969690057.43324
2021-09-12,7990748569.91869
2021-09-13,16598313826.31776
2021-09-14,9871035445.50897
2021-09-15,9011650331.92089
2021-09-16,9990614844.63928
2021-09-17,8713322183.447151
2021-09-18,7718919696.77388
2021-09-19,8447521862.4792
2021-09-20,22140914925.64669
2021-09-21,22981501116.24498
2021-09-22,12513069753.2493
2021-09-23,11224441706.08462
2021-09-24,19463217437.95558
2021-09-25,8689746902.71059
2021-09-26,11234293013.04208
2021-09-27,9577415487.56107
2021-09-28,11192584806.3038
2021-09-29,9162290390.06897
2021-09-30,12118520071.34274
2021-10-01,14438129768.64434
2021-10-02,6349147402.48643
2021-10-03,7432530213.33511
2021-10-04,11833025227.03386
2021-10-05,11536944708.46615
2021-10-06,16235903454.02692
2021-10-07,11166264712.33026
2021-10-08,11014957402.62113
2021-10-09,7012931342.8942
2021-10-10,12170877343.31563
2021-10-11,12862505793.4377
2021-10-12,15441172911.02977
2021-10-13,14244389254.82065
2021-10-14,11404262154.22166
2021-10-15,21704288084.106857
2021-10-16,10014934010.21209
2021-10-17,11332228800.97314
2021-10-18,16291776085.7243
2021-10-19,17840490691.063988
2021-10-20,16067985294.6165
2021-10-21,24860987588.57779
2021-10-22,16937780976.62268
2021-10-23,9918156244.26958
2021-10-24,10968581182.47302
2021-10-25,11085523279.32425
2021-10-26,12657197926.870493
2021-10-27,14956558154.66523
2021-10-28,15114381414.29641
2021-10-29,10838844341.56346
2021-10-30,7321442130.33004
2021-10-31,8281696484.89054
2021-11-01,11915774848.12128
2021-11-02,10422531668.73996
2021-11-03,10243733896.71299
2021-11-04,9086914090.178429
2021-11-05,7677521418.38808
2021-11-06,7098809307.91987
2021-11-07,6491155277.27824
2021-11-08,13069663502.398
2021-11-09,11898824755.72458
2021-11-10,18199210412.44748
2021-11-11,8737308968.49671
2021-11-12,12963416185.94839
2021-11-13,5886964786.81793
2021-11-14,7145622311.72282
2021-11-15,10450326457.6009
2021-11-16,22023416673.0308
2021-11-17,12549608450.08862
2021-11-18,18212210054.34029
2021-11-19,10341058593.86836
2021-11-20,7182604757.53753
2021-11-21,6335050890.615681
2021-11-22,14163255137.52781
2021-11-23,11148528885.44006
2021-11-24,8244561693.34547
2021-11-25,8087813787.04227
2021-11-26,16612918868.65959
2021-11-27,6254359383.44938
2021-11-28,8559559774.0742
2021-11-29,8800708774.70071
2021-11-30,14460560149.95633
2021-12-01,11243130064.14228
2021-12-02,10368396333.69532
2021-12-03,15993913567.73629
2021-12-04,22897829401.343426
2021-12-05,9488124513.27932
2021-12-06,12005551261.52951
2021-12-07,7955538802.0963
2021-12-08,8227971982.14128
2021-12-09,9473700318.49169
2021-12-10,10527797351.87003
2021-12-11,6949996677.64785
2021-12-12,6063954984.26851
2021-12-13,11880660806.869991
2021-12-14,8554376081.59161
2021-12-15,12140567408.92825
2021-12-16,7336645792.83972
2021-12-17,10745355518.01679
2021-12-18,5966215668.5855
2021-12-19,7860049370.06014
2021-12-20,8730479563.56538
2021-12-21,8182848219.14652
2021-12-22,6760322209.82871
2021-12-23,8453424711.91989
2021-12-24,7643202951.53336
2021-12-25,5211037292.92325
2021-12-26,6469790740.99114
2021-12-27,7591420400.56248
2021-12-28,11682111786.50144
2021-12-29,9020986831.07903
2021-12-30,7300595681.87872
2021-12-31,9483120397.061531
2022-01-01,5544219422.20517
2022-01-02,5708080932.65941
2022-01-03,7661539228.74868
2022-01-04,8919210065.89938
2022-01-05,15226163214.70574
2022-01-06,8425534783.31625
2022-01-07,13420752472.91294
2022-01-08,7735316661.6569
2022-01-09,6095379610.60252
2022-01-10,12427627139.09007
2022-01-11,8957979467.52293
2022-01-12,7854261769.69929
2022-01-13,8551549068.32953
2022-01-14,7705783827.24109
2022-01-15,5060342878.00215
2022-01-16,4974164364.606871
2022-01-17,6585475847.72117
2022-01-18,7296615164.5756
2022-01-19,9258511038.680931
2022-01-20,10957459357.0436
2022-01-21,20882142709.18826
2022-01-22,15431079162.02601
2022-01-23,8333670251.28115
2022-01-24,18091648036.32996
2022-01-25,9475497020.945469
2022-01-26,13140535799.59886
2022-01-27,9910895134.53264
2022-01-28,8448951178.77207
2022-01-29,5685368423.64664
2022-01-30,4740810184.56287
2022-01-31,7547054109.26453
2022-02-01,8671859837.08366
2022-02-02,8322143064.91583
2022-02-03,7241267040.38755
2022-02-04,12003402972.49356
2022-02-05,6396567700.11451
2022-02-06,5556821635.47995
2022-02-07,11037953715.84799
2022-02-08,12844584927.75629
2022-02-09,8516179287.57667
2022-02-10,15504833204.2616
2022-02-11,11345045058.13826
2022-02-12,6614447882.74919
2022-02-13,5079609889.80215
2022-02-14,7881379368.92429
2022-02-15,7547864740.53639
2022-02-16,7412945893.30338
2022-02-17,12142012067.62066
2022-02-18,9351783647.04487
2022-02-19,4508618547.801041
2022-02-20,8166935487.67688
2022-02-21,15140985602.3563
2022-02-22,10429325962.066929
2022-02-23,9750462228.56958
2022-02-24,20241062674.94376
2022-02-25,9847689282.25037
2022-02-26,6091426408.95625
2022-02-27,10336073182.58295
2022-02-28,14436839862.94239
2022-03-01,12008963043.88812
2022-03-02,11419681796.28133
2022-03-03,10155155858.89406
2022-03-04,12548408838.99377
2022-03-05,4865113974.66024
2022-03-06,7601835659.11084
2022-03-07,11792123240.91384
2022-03-08,10272593623.44724
2022-03-09,11534703199.34084
2022-03-10,13356897431.58984
2022-03-11,11329227937.35307
2022-03-12,4213983081.72267
2022-03-13,6021223362.62839
2022-03-14,8371118786.50915
2022-03-15,8208956525.63044
2022-03-16,15882398450.95441
2022-03-17,6280880656.35355
2022-03-18,7640006695.25328
2022-03-19,5038872761.55769
2022-03-20,6477986280.93602
2022-03-21,8405999313.75306
2022-03-22,10163523804.82972
2022-03-23,7866990717.66123
2022-03-24,9080815405.96228
2022-03-25,9366180738.90338
2022-03-26,3962215578.63906
2022-03-27,7249213504.49114
2022-03-28,9763859248.3937
2022-03-29,8311175547.41305
2022-03-30,7611629764.11968
2022-03-31,9465530300.50411
2022-04-01,10974330912.33742
2022-04-02,7021923128.33344
2022-04-03,6588575667.29629
2022-04-04,8349902673.8739
2022-04-05,7959290424.44242
2022-04-06,11381407500.067
2022-04-07,6448174291.0524
2022-04-08,8849900064.00241
2022-04-09,3259725752.31435
2022-04-10,5213541059.42724
2022-04-11,11809375304.17415
2022-04-12,8836307457.712711
2022-04-13,8133233675.01027
2022-04-14,6667927621.98497
2022-04-15,4598590181.25686
2022-04-16,3215782772.61791
2022-04-17,4324895543.458651
2022-04-18,8878687171.060211
2022-04-19,5313520312.95078
2022-04-20,6681414582.277391
2022-04-21,10087629917.84236
2022-04-22,7776196999.70977
2022-04-23,3120230016.16879
2022-04-24,4498234107.237061
2022-04-25,10649289980.09248
2022-04-26,11047099175.44863
2022-04-27,8899939552.39694
2022-04-28,9576474601.75398
2022-04-29,7550373167.31223
2022-04-30,4392745206.637711
2022-05-01,5486714679.70143
2022-05-02,7870725305.24039
2022-05-03,6045861664.43205
2022-05-04,9864346901.82033
2022-05-05,13355100264.49317
2022-05-06,9914515621.32156
2022-05-07,4519496057.13603
2022-05-08,9293936249.26762
2022-05-09,21941665415.48645
2022-05-10,16700655609.39788
2022-05-11,21908523162.11006
2022-05-12,17678117144.544212
2022-05-13,9617670051.79883
2022-05-14,5580846474.87475
2022-05-15,5986856742.30473
2022-05-16,9576578487.749569
2022-05-17,7335194432.40054
2022-05-18,7911968906.13283
2022-05-19,7869746844.88555
2022-05-20,8917263558.925789
2022-05-21,3599369511.72667
2022-05-22,5251052554.02379
2022-05-23,8867965019.399021
2022-05-24,6948316025.59587
2022-05-25,7594435721.08725
2022-05-26,10822009725.79027
2022-05-27,9137292606.29875
2022-05-28,3325502435.41249
2022-05-29,3657917189.89214
2022-05-30,8936317167.46372
2022-05-31,7365532015.03004
2022-06-01,10811818692.32433
2022-06-02,6443603814.78501
2022-06-03,6460457358.75948
2022-06-04,3288951589.65249
2022-06-05,3829061854.52251
2022-06-06,7980936729.58848
2022-06-07,12759572818.01691
2022-06-08,8399854832.09226
2022-06-09,5616080412.35231
2022-06-10,8229707371.55496
2022-06-11,7011662853.04937
2022-06-12,9491453387.38374
2022-06-13,24506971800.87564
2022-06-14,15517126337.46131
2022-06-15,19327541973.12429
2022-06-16,11039184452.14326
2022-06-17,9409351711.35296
2022-06-18,14213349657.47489
2022-06-19,11815147202.03939
2022-06-20,10670019850.45988
2022-06-21,9375692033.77052
2022-06-22,9694050820.35523
2022-06-23,8035081966.14788
2022-06-24,7827291314.52227
2022-06-25,5184441247.99909
2022-06-26,5479188351.18523
2022-06-27,6727723401.25551
2022-06-28,7037928384.39504
2022-06-29,7073402370.64262
2022-06-30,9704151852.2407
2022-07-01,10657036395.6282
2022-07-02,4237065486.3644
2022-07-03,4938661652.06553
2022-07-04,6960948940.09455
2022-07-05,9842803557.066
2022-07-06,7725469801.51722
2022-07-07,8045980084.22812
2022-07-08,10252662464.06586
2022-07-09,4803797216.57815
2022-07-10,5800413813.42851
2022-07-11,6646049376.1321
2022-07-12,7355767376.95059
2022-07-13,10628847926.03858
2022-07-14,8654213344.627201
2022-07-15,7236045145.82247
2022-07-16,6298257160.91988
2022-07-17,5901296255.02692
2022-07-18,12053803001.28305
2022-07-19,14061447437.25524
2022-07-20,12802811410.19087
2022-07-21,9483669448.10773
2022-07-22,8518555341.88979
2022-07-23,6508707145.45768
2022-07-24,5928403655.53772
2022-07-25,8907712899.80084
2022-07-26,6636044099.59237
2022-07-27,9083933155.74976
2022-07-28,9919973015.51206
2022-07-29,8933247333.99695
2022-07-30,6902056002.31905
2022-07-31,5358706974.27193
2022-08-01,6613551605.29736
2022-08-02,8070219047.63311
2022-08-03,7369948505.6704
2022-08-04,7297914812.24445
2022-08-05,7732249465.74558
2022-08-06,3084252110.80246
2022-08-07,3520994450.09787
2022-08-08,7434773987.61402
2022-08-09,6978476770.42789
2022-08-10,10023379451.57601
2022-08-11,10426542113.84166
2022-08-12,6487972450.84834
2022-08-13,5921629815.47991
2022-08-14,6087481888.13744
2022-08-15,10348513915.22792
2022-08-16,6375341985.5343
2022-08-17,8840904091.88101
2022-08-18,4586073463.11487
2022-08-19,11755820988.8509
2022-08-20,5810253270.02834
2022-08-21,5085324445.24014
2022-08-22,7035025737.06737
2022-08-23,7176848738.56968
2022-08-24,6056896138.10712
2022-08-25,5016061051.44606
2022-08-26,11377813671.89681
2022-08-27,5462315215.75392
2022-08-28,4549114286.492741
2022-08-29,6653800018.29397
2022-08-30,8821484111.84441
2022-08-31,7871361058.09047
2022-09-01,7912261118.59377
2022-09-02,7558666240.96584
2022-09-03,3312587750.24412
2022-09-04,4501553147.9395
2022-09-05,5174874279.19072
2022-09-06,11284006806.89878
2022-09-07,6442830781.51261
2022-09-08,5916559743.7124
2022-09-09,11098449479.0231
2022-09-10,5872867698.0115
2022-09-11,5202729278.70474
2022-09-12,10105978498.14666
2022-09-13,14975002334.09608
2022-09-14,7612176008.85662
2022-09-15,7615267769.14403
2022-09-16,6051116128.20856
2022-09-17,3688743058.7797
2022-09-18,5729433366.85113
2022-09-19,10792177306.07376
2022-09-20,8512737635.65861
2022-09-21,12312917021.56479
2022-09-22,8867270215.25298
2022-09-23,8784670784.758629
2022-09-24,4073758132.85908
2022-09-25,4481858405.55905
2022-09-26,8137116020.94028
2022-09-27,14111041852.57933
2022-09-28,11962852102.65009
2022-09-29,10580976590.0197
2022-09-30,11729530383.82796
2022-10-01,3229757422.02253
2022-10-02,4650359035.70377
2022-10-03,6602589453.1834
2022-10-04,8526643191.49735
2022-10-05,8095184221.92882
2022-10-06,8860659245.26697
2022-10-07,7764807900.04323
2022-10-08,2830194810.14123
2022-10-09,3037471985.5359
2022-10-10,6399951992.11942
2022-10-11,6387244160.11148
2022-10-12,4344971946.7764
2022-10-13,11720544548.09552
2022-10-14,9223424684.631191
2022-10-15,2602719482.79039
2022-10-16,2875745163.3381
2022-10-17,5214054366.0625
2022-10-18,6957569450.59433
2022-10-19,4439384494.2134
2022-10-20,5905811945.90435
2022-10-21,6164196735.76105
2022-10-22,1825130707.7597
2022-10-23,3628304405.4655
2022-10-24,5247970139.56483
2022-10-25,8225617779.9909
2022-10-26,9593183558.74482
2022-10-27,7248002557.67599
2022-10-28,6747654950.76842
2022-10-29,5604606464.13483
2022-10-30,3514605139.12248
2022-10-31,5633936871.21469
2022-11-01,3679212904.95379
2022-11-02,7466318324.36826
2022-11-03,4278235743.45195
2022-11-04,9300082524.82383
2022-11-05,3565267231.6732
2022-11-06,3416660390.23156
2022-11-07,6553878475.56163
2022-11-08,22867162140.92326
2022-11-09,20786920331.24603
2022-11-10,14162591975.55822
2022-11-11,9275940793.43563
2022-11-12,2840993210.20714
2022-11-13,3308841007.22422
2022-11-14,8513002528.696
2022-11-15,5915163409.41508
2022-11-16,5021325024.10468
2022-11-17,3737193308.41004
2022-11-18,3599537090.16114
2022-11-19,1619755208.148
2022-11-20,3061912180.55201
2022-11-21,7109390193.08563
2022-11-22,4999233771.77148
2022-11-23,4915179008.0633
2022-11-24,3217851191.65154
2022-11-25,2872707702.6448
2022-11-26,2425041332.9794
2022-11-27,1791792357.092
2022-11-28,4168993038.21457
2022-11-29,3543676673.9237
2022-11-30,5584369747.57954
2022-12-01,3977742466.92553
2022-12-02,3198841043.8297
2022-12-03,1843849573.7117
2022-12-04,2634643791.4654
2022-12-05,5035284327.15623
2022-12-06,2993618123.1737
2022-12-07,3337502918.27864
2022-12-08,3616143349.7302
2022-12-09,2832257212.8737
2022-12-10,1368692946.0897
2022-12-11,1683229846.6261
2022-12-12,3199128911.84383
2022-12-13,5612552375.30078
2022-12-14,6196272350.39572
2022-12-15,4582471983.76964
2022-12-16,6123083616.78125
2022-12-17,2256259211.8926
2022-12-18,1679209855.8373
2022-12-19,3374434246.14864
2022-12-20,4362620414.7588005
2022-12-21,2184300679.98884
2022-12-22,2933156995.3625
2022-12-23,2438558019.5534
2022-12-24,781676393.5976
2022-12-25,1366902797.6967
2022-12-26,1390973265.4009
2022-12-27,2589950300.2794
2022-12-28,3245159739.04294
2022-12-29,1931596473.0743
2022-12-30,2851291062.4463
2022-12-31,1597222406.9977
2023-01-01,987509307.1565
2023-01-02,2037088480.2922
2023-01-03,1987123271.1951
2023-01-04,3347302802.9763
2023-01-05,1741992403.8784
2023-01-06,2976952212.21754
2023-01-07,743490653.1409
2023-01-08,1389407609.3504
2023-01-09,3847384527.8473
2023-01-10,2793921359.9266
2023-01-11,3687944606.7405
2023-01-12,10003802026.54829
2023-01-13,8424721876.5981
2023-01-14,11738404047.59735
2023-01-15,5069260784.12376
2023-01-16,7796420127.93375
2023-01-17,6497921821.09077
2023-01-18,9605236267.62923
2023-01-19,4405205661.657801
2023-01-20,8286750037.6105
2023-01-21,9842283643.14674
2023-01-22,6272509618.46941
2023-01-23,6873268934.3155
2023-01-24,6879085379.97553
2023-01-25,9020707386.01014
2023-01-26,5689304068.94687
2023-01-27,6889840361.17349
2023-01-28,2511253802.8478003
2023-01-29,7309098415.03561
2023-01-30,8031767959.64629
2023-01-31,5247270966.4933
2023-02-01,7472177628.55272
2023-02-02,8523002768.87598
2023-02-03,6393834002.66266
2023-02-04,2758652495.4793
2023-02-05,4894043409.59632
2023-02-06,5461731888.92305
2023-02-07,5784792403.46942
2023-02-08,5156283060.08422
2023-02-09,9818170993.286709
2023-02-10,5585379785.91794
2023-02-11,2266939392.9541
2023-02-12,3500724381.04137
2023-02-13,6461206905.09098
2023-02-14,7505834522.2037
2023-02-15,10313756388.306
2023-02-16,13694790300.48342
2023-02-17,12552253063.75896
2023-02-18,3713240505.8994
2023-02-19,7754609435.06152
2023-02-20,9030198673.996449
2023-02-21,10469384702.24983
2023-02-22,10332640910.7565
2023-02-23,10590080434.13611
2023-02-24,10129411088.66485
2023-02-25,4137667140.02428
2023-02-26,4802677683.9697
2023-02-27,7640886938.75851
2023-02-28,6247164946.54211
2023-03-01,8153626017.73933
2023-03-02,5690824718.62548
2023-03-03,8402999284.69483
2023-03-04,2207642824.8666
2023-03-05,3584346692.1232
2023-03-06,3913600183.9895
2023-03-07,6999025533.30945
2023-03-08,7007672769.5018
2023-03-09,12058020278.79442
2023-03-10,14048370691.25294
2023-03-11,8716534903.92227
2023-03-12,10070079868.9512
2023-03-13,19294196445.26869
2023-03-14,22220198974.52914
2023-03-15,15372992809.34179
2023-03-16,10443278174.97995
2023-03-17,19286425618.12978
2023-03-18,11561132524.96837
2023-03-19,11434996401.85769
2023-03-20,14854707518.11609
2023-03-21,10745875475.90659
2023-03-22,3463044640.7219
2023-03-23,12844810461.57663
2023-03-24,11241053786.27569
2023-03-25,5290376457.13405
2023-03-26,6154682676.6515
2023-03-27,10195283515.43841
2023-03-28,8821534786.89374
2023-03-29,10193904509.60176
2023-03-30,12417327047.81114
2023-03-31,9784997394.92199
2023-04-01,4092032329.26569
2023-04-02,5188737605.13942
2023-04-03,11982612868.44324
2023-04-04,6834346805.70952
2023-04-05,8738418379.012451
2023-04-06,5724938782.52738
2023-04-07,3549939262.5774
2023-04-08,2529619282.33068
2023-04-09,4674714847.03316
2023-04-10,8849069416.20294
2023-04-11,10277370866.59612
2023-04-12,9580099666.07256
2023-04-13,7223254837.66204
2023-04-14,10523328407.93253
2023-04-15,3148944559.59135
2023-04-16,3618916464.44579
2023-04-17,7993888065.95341
2023-04-18,8685827402.19485
2023-04-19,11050634575.70836
2023-04-20,10327025460.86227
2023-04-21,10730264692.01846
2023-04-22,5086572699.48876
2023-04-23,5212675453.52228
2023-04-24,9001181155.97461
2023-04-25,7555655919.71314
2023-04-26,20339803590.64053
2023-04-27,15097742019.3035
2023-04-28,8266104426.7575
2023-04-29,3560491097.78862
2023-04-30,6782137993.61044
2023-05-01,10351111790.38227
2023-05-02,8000770250.18876
2023-05-03,10632588294.35195
2023-05-04,7038823067.86622
2023-05-05,9293049516.05959
2023-05-06,7950545326.9929
2023-05-07,5246252463.10496
2023-05-08,10782836338.97707
2023-05-09,5774524016.64238
2023-05-10,11229215496.82995
2023-05-11,8390127544.82051
2023-05-12,9374011737.36743
2023-05-13,3623884577.30462
2023-05-14,3736630050.75843
2023-05-15,6986745172.97258
2023-05-16,5821126977.463
2023-05-17,7416698525.15455
2023-05-18,8500775555.9305105
2023-05-19,4948065684.57112
2023-05-20,2024921416.863
2023-05-21,3831846774.65476
2023-05-22,4950970204.03033
2023-05-23,5636280931.52598
2023-05-24,8419813040.79899
2023-05-25,5847159272.59299
2023-05-26,4894167937.4308
2023-05-27,2437631763.8244
2023-05-28,6344573140.50466
2023-05-29,6532121170.62145
2023-05-30,5410686913.07702
2023-05-31,7428556872.75862
2023-06-01,6276755147.15772
2023-06-02,6045503483.00109
2023-06-03,2826793479.9566
2023-06-04,3260061632.20388
2023-06-05,11035359219.09494
2023-06-06,10336623362.53934
2023-06-07,9937649402.33423
2023-06-08,4876911071.72414
2023-06-09,4230722629.75544
2023-06-10,9052221699.21492
2023-06-11,4014416251.76449
2023-06-12,4405277324.2183895
2023-06-13,6350212041.5512295
2023-06-14,7030274577.24378
2023-06-15,6737690234.224
2023-06-16,7616760948.24575
2023-06-17,4372272968.41534
2023-06-18,3625108995.14774
2023-06-19,5969626745.01825
2023-06-20,11231787078.18934
2023-06-21,17950809488.43921
2023-06-22,9624715528.135893
2023-06-23,11851288800.48917
2023-06-24,4840014042.41755
2023-06-25,5218501691.19317
2023-06-26,7320882239.81678
2023-06-27,7098241894.49656
2023-06-28,7511783874.3314495
2023-06-29,6585676631.21295
2023-06-30,14222125384.80247
2023-07-01,2358888032.00058
2023-07-02,4081815139.50973
2023-07-03,6414665463.3142605
2023-07-04,5451516181.06015
2023-07-05,5348747152.37197
2023-07-06,12794282767.91783
2023-07-07,5886985816.44188
2023-07-08,2383250136.13072
2023-07-09,2853097911.28688
2023-07-10,7347957730.20488
2023-07-11,5179020989.56077
2023-07-12,7368574171.20921
2023-07-13,11962470106.65813
2023-07-14,9966730532.25181
2023-07-15,2013128417.4956
2023-07-16,3064408315.4545403
2023-07-17,6078044677.71576
2023-07-18,5909760537.34594
2023-07-19,5144276441.81724
2023-07-20,7085201194.58115
2023-07-21,3829463697.20748
2023-07-22,2460015491.77778
2023-07-23,3708891850.95056
2023-07-24,7544703579.38952
2023-07-25,3221918705.5468
2023-07-26,5280137756.58702
2023-07-27,3709774270.5712
2023-07-28,3721668203.96318
2023-07-29,1422324190.3283
2023-07-30,2891471768.57683
2023-07-31,3963630713.0345
2023-08-01,7371541068.23832
2023-08-02,8420612860.55087
2023-08-03,4253416360.6097
2023-08-04,3953441746.71493
2023-08-05,1367891096.5295
2023-08-06,1713112544.2177
2023-08-07,4961998886.89441
2023-08-08,7365344003.23904
2023-08-09,6163432629.32037
2023-08-10,3929671597.61313
2023-08-11,3008460320.65948
2023-08-12,932246523.836
2023-08-13,1485573357.5101
2023-08-14,4976858399.48439
2023-08-15,3289773181.42512
2023-08-16,4732166224.30655
2023-08-17,14649812665.194107
2023-08-18,8261819182.45165
2023-08-19,3075425823.12884
2023-08-20,2117747424.6787
2023-08-21,3617765547.15102
2023-08-22,4708491163.412399
2023-08-23,6217966759.67752
2023-08-24,4344104825.858749
2023-08-25,4159809183.99469
2023-08-26,952767772.5059
2023-08-27,1246681995.7361
2023-08-28,3286844089.13944
2023-08-29,10544554534.71212
2023-08-30,5025901242.3274
2023-08-31,7832650714.52279
2023-09-01,5325512212.66559
2023-09-02,1578709964.7313
2023-09-03,1946463382.50378
2023-09-04,2667200763.28093
2023-09-05,2760917443.62396
2023-09-06,3729745417.86436
2023-09-07,3721403811.62388
2023-09-08,3929950961.40118
2023-09-09,997863150.0849
2023-09-10,2437345356.92626
2023-09-11,6376051372.26607
2023-09-12,8585254496.39954
2023-09-13,4843881155.1208
2023-09-14,5700130180.51184
2023-09-15,3835148142.64494
2023-09-16,2213443477.0956
2023-09-17,1844191070.6631
2023-09-18,7169890924.74264
2023-09-19,6552575679.63756
2023-09-20,5266687306.2659
2023-09-21,4909541982.51375
2023-09-22,2636502151.4946
2023-09-23,918872277.1972
2023-09-24,2338596929.07074
2023-09-25,3951396443.05912
2023-09-26,2612464565.54764
2023-09-27,5221594454.1796
2023-09-28,6270935007.6648
2023-09-29,4286336239.08148
2023-09-30,1330960923.4497
2023-10-01,3481939026.90324
2023-10-02,9351499765.654331
2023-10-03,4427873223.69431
2023-10-04,4196011284.17582
2023-10-05,5837395613.08595
2023-10-06,6585893480.59242
2023-10-07,1820408203.3021
2023-10-08,2822411749.50822
2023-10-09,5002027559.98347
2023-10-10,3776502494.25032
2023-10-11,6095867067.9558
2023-10-12,3383242029.8172
2023-10-13,3731478653.37102
2023-10-14,1221356869.62142
2023-10-15,2249550706.64128
2023-10-16,12569377112.38369
2023-10-17,5287625283.3827305
2023-10-18,4655395942.90888
2023-10-19,5227761122.24106
2023-10-20,8856415368.96914
2023-10-21,4178125397.604
2023-10-22,3327159509.96444
2023-10-23,16154614646.29521
2023-10-24,17929726118.10565
2023-10-25,9047199148.04907
2023-10-26,6833063069.76094
2023-10-27,5700588466.50259
2023-10-28,2631343392.88539
2023-10-29,3409550811.53817
2023-10-30,5708918130.79387
2023-10-31,5290803555.28446
2023-11-01,9148473435.582169
2023-11-02,8543380673.98552
2023-11-03,6612253135.24111
2023-11-04,2639054843.98002
2023-11-05,4732285525.301479
2023-11-06,4089408968.68285
2023-11-07,6903825089.23086
2023-11-08,6682719552.56532
2023-11-09,13617884945.89136
2023-11-10,6653573292.56541
2023-11-11,3491052761.95122
2023-11-12,2561581581.53771
2023-11-13,5691592568.04849
2023-11-14,8767552129.66669
2023-11-15,8760846012.541061
2023-11-16,9559943950.44536
2023-11-17,6762051354.21864
2023-11-18,2574905921.77281
2023-11-19,3103381833.78319
2023-11-20,6926346531.43883
2023-11-21,10196076169.72972
2023-11-22,6911515866.56708
2023-11-23,4052548386.77521
