date,timestamp_utc,0 ~ 1 USD (%),1 ~ 10 USD (%),10 ~ 100 USD (%),100 ~ 1K USD (%),1K ~ 10K USD (%),10K ~ 100K USD (%),100K ~ 1M USD (%),1M USD ~ (%)
2024-11-24,2024-11-24T00:00:00Z,0.00353029,0.01058738,0.15907688,0.73501535,2.82623439,7.61431088,11.34122672,77.31001811
2024-11-25,2024-11-25T00:00:00Z,0.00352348,0.01053665,0.15781061,0.73065215,2.81622958,7.59512425,11.28040313,77.40572015
2024-11-26,2024-11-26T00:00:00Z,0.0035194,0.01051884,0.15754174,0.72529939,2.80777358,7.57077668,11.26019916,77.46437121
2024-11-27,2024-11-27T00:00:00Z,0.00351604,0.01048682,0.15726928,0.72311248,2.8013026,7.5563251,11.25945785,77.48852983
2024-11-28,2024-11-28T00:00:00Z,0.00352104,0.01046938,0.15727163,0.72067804,2.79749956,7.55204867,11.23507882,77.52343286
2024-11-29,2024-11-29T00:00:00Z,0.00351455,0.01044032,0.15721383,0.71812753,2.77917489,7.53500348,11.21355931,77.58296611
2024-11-30,2024-11-30T00:00:00Z,0.00352115,0.01042404,0.15721052,0.71722357,2.77866741,7.53829769,11.23021457,77.56444105
2024-12-01,2024-12-01T00:00:00Z,0.00352422,0.01042174,0.1571352,0.71653933,2.7788816,7.54424048,11.24557624,77.54368119
2024-12-02,2024-12-02T00:00:00Z,0.00351555,0.01039196,0.15617194,0.70946977,2.77171075,7.53329108,11.22191646,77.59353249
2024-12-03,2024-12-03T00:00:00Z,0.00351334,0.01036464,0.15567819,0.70251391,2.76230645,7.52527683,11.21511119,77.62523545
2024-12-04,2024-12-04T00:00:00Z,0.00350502,0.01032687,0.15509264,0.69889783,2.75332567,7.49331025,11.18812218,77.69741954
2024-12-05,2024-12-05T00:00:00Z,0.00346814,0.01019983,0.15331557,0.68964907,2.7204968,7.41826151,11.09364173,77.91096734
2024-12-06,2024-12-06T00:00:00Z,0.00344627,0.01012901,0.15211808,0.68417018,2.70058078,7.37719661,11.02819756,78.04416151
2024-12-07,2024-12-07T00:00:00Z,0.00344596,0.01012578,0.15223919,0.67940587,2.69238728,7.37707177,11.04180663,78.04351752
2024-12-08,2024-12-08T00:00:00Z,0.0034512,0.01012201,0.15207397,0.6736564,2.69220081,7.38006516,11.04207934,78.04635111
2024-12-09,2024-12-09T00:00:00Z,0.00343061,0.01003313,0.15050825,0.6589343,2.67474934,7.34135857,10.98095234,78.18003346
2024-12-10,2024-12-10T00:00:00Z,0.00342579,0.00999112,0.14953372,0.65413999,2.66764189,7.32255993,10.97210627,78.22060128
2024-12-11,2024-12-11T00:00:00Z,0.00342266,0.00996199,0.14934725,0.65240699,2.64644429,7.29110832,10.9543399,78.29296859
2024-12-12,2024-12-12T00:00:00Z,0.00342408,0.00994826,0.1492779,0.64903737,2.6385752,7.26762529,10.94378612,78.33832578
2024-12-13,2024-12-13T00:00:00Z,0.00342712,0.00991637,0.14862397,0.64761018,2.63391009,7.24822873,10.93604245,78.37224111
2024-12-14,2024-12-14T00:00:00Z,0.00343094,0.00991122,0.14800451,0.64552377,2.63226754,7.25000676,10.9635309,78.34732436
2024-12-15,2024-12-15T00:00:00Z,0.00343079,0.00989662,0.14722962,0.64286995,2.62871441,7.24888426,10.97256401,78.34641034
2024-12-16,2024-12-16T00:00:00Z,0.00341812,0.00984993,0.14537266,0.63934677,2.61758061,7.22018682,10.96275235,78.40149273
2024-12-17,2024-12-17T00:00:00Z,0.00340382,0.00979684,0.14412294,0.63651228,2.60366853,7.19522867,10.91642292,78.49084401
2024-12-18,2024-12-18T00:00:00Z,0.00339906,0.00976111,0.1433058,0.63344259,2.58915919,7.16894771,10.88822825,78.5637563
2024-12-19,2024-12-19T00:00:00Z,0.00338291,0.00970318,0.14204533,0.63012906,2.57725654,7.13554604,10.8485915,78.65334544
2024-12-20,2024-12-20T00:00:00Z,0.00337839,0.00967958,0.14123767,0.62802848,2.57246988,7.12909367,10.82585265,78.69025968
2024-12-21,2024-12-21T00:00:00Z,0.00337907,0.00967853,0.14069716,0.62644849,2.5686475,7.13939088,10.83302742,78.67873094
2024-12-22,2024-12-22T00:00:00Z,0.00337725,0.00967399,0.13973216,0.62386328,2.57015076,7.14595692,10.84530578,78.66193986
2024-12-23,2024-12-23T00:00:00Z,0.00335269,0.00959788,0.13775734,0.61850394,2.55293688,7.09475876,10.77642744,78.80666507
2024-12-24,2024-12-24T00:00:00Z,0.00334462,0.00957178,0.13704847,0.61548634,2.54612038,7.08126987,10.76856051,78.83859803
2024-12-25,2024-12-25T00:00:00Z,0.0033462,0.00956341,0.13669468,0.61136046,2.542691,7.08636012,10.78019724,78.82978689
2024-12-26,2024-12-26T00:00:00Z,0.00334328,0.00955046,0.13595743,0.6081194,2.53543769,7.08450501,10.79775093,78.82533581
2024-12-27,2024-12-27T00:00:00Z,0.00333511,0.00953801,0.13536197,0.60425771,2.53034623,7.07881299,10.79739487,78.84095311
2024-12-28,2024-12-28T00:00:00Z,0.00333181,0.00953533,0.13493414,0.6037664,2.53174965,7.09087315,10.81099195,78.81481758
2024-12-29,2024-12-29T00:00:00Z,0.00332348,0.00952138,0.13445164,0.60253366,2.53104349,7.09765082,10.82030064,78.80117489
2024-12-30,2024-12-30T00:00:00Z,0.00331055,0.00947833,0.13362685,0.59977585,2.52456914,7.08966998,10.80245207,78.83711723
2024-12-31,2024-12-31T00:00:00Z,0.00330326,0.00945383,0.13322034,0.59862572,2.52078775,7.08539699,10.79355196,78.85566014
2025-01-01,2025-01-01T00:00:00Z,0.00329759,0.00943937,0.13286794,0.59790145,2.51779938,7.08550248,10.79915892,78.85403286
2025-01-02,2025-01-02T00:00:00Z,0.00329291,0.0094075,0.13233773,0.59711548,2.51583017,7.0847025,10.81345525,78.84385845
2025-01-03,2025-01-03T00:00:00Z,0.00329451,0.00939856,0.13224622,0.59723121,2.51569179,7.08516131,10.81869013,78.83828627
2025-01-04,2025-01-04T00:00:00Z,0.00329666,0.00941003,0.13228181,0.59733777,2.51551074,7.08959768,10.83113534,78.82142996
2025-01-05,2025-01-05T00:00:00Z,0.00329976,0.00941184,0.13175214,0.59706467,2.51582619,7.0958809,10.83483055,78.81193396
2025-01-06,2025-01-06T00:00:00Z,0.00329624,0.00940171,0.13142605,0.59585069,2.51464401,7.0930984,10.81684048,78.83544241
2025-01-07,2025-01-07T00:00:00Z,0.00329057,0.00937802,0.13074079,0.59358349,2.51034829,7.08605864,10.79838325,78.86821695
2025-01-08,2025-01-08T00:00:00Z,0.00329505,0.00938181,0.13075728,0.59317398,2.50875159,7.08314574,10.80155177,78.86994278
2025-01-09,2025-01-09T00:00:00Z,0.00330413,0.00938748,0.13083666,0.594047,2.51102005,7.09375502,10.81643975,78.84120991
2025-01-10,2025-01-10T00:00:00Z,0.00330641,0.00937931,0.13061513,0.5939603,2.5111847,7.09920907,10.82144608,78.830899
2025-01-11,2025-01-11T00:00:00Z,0.00330553,0.00938079,0.13049698,0.5938606,2.51214998,7.10306379,10.83733966,78.81040268
2025-01-12,2025-01-12T00:00:00Z,0.00330318,0.00937614,0.13012581,0.59387919,2.51206317,7.1088403,10.84450125,78.79791097
2025-01-13,2025-01-13T00:00:00Z,0.00330729,0.00938057,0.13002497,0.5938178,2.51254212,7.11252543,10.86213502,78.7762668
2025-01-14,2025-01-14T00:00:00Z,0.00329988,0.00936896,0.1295924,0.59351308,2.5106264,7.11324674,10.86872512,78.77162742
2025-01-15,2025-01-15T00:00:00Z,0.00329211,0.00935104,0.12916654,0.59300083,2.5069795,7.10021306,10.87261237,78.78538455
2025-01-16,2025-01-16T00:00:00Z,0.00328743,0.00931704,0.12884222,0.59148512,2.5014113,7.08670044,10.86192057,78.81703588
2025-01-17,2025-01-17T00:00:00Z,0.00328027,0.00928626,0.12847787,0.59038733,2.49455915,7.05011633,10.84768692,78.87620586
2025-01-18,2025-01-18T00:00:00Z,0.00327224,0.00927428,0.12845697,0.59033035,2.4918745,7.03333863,10.8690797,78.87437333
2025-01-19,2025-01-19T00:00:00Z,0.00326341,0.00926565,0.12832234,0.58962664,2.48927661,7.02666082,10.90253527,78.85104926
2025-01-20,2025-01-20T00:00:00Z,0.00325548,0.00923515,0.12798948,0.58844589,2.48412293,7.01551791,10.92661289,78.84482026
2025-01-21,2025-01-21T00:00:00Z,0.00324862,0.00919151,0.12730235,0.58664302,2.47908672,6.9920836,10.92149865,78.88094553
2025-01-22,2025-01-22T00:00:00Z,0.00324326,0.00915181,0.1268542,0.58483318,2.47389508,6.97332656,10.90707182,78.92162409
2025-01-23,2025-01-23T00:00:00Z,0.00322405,0.009077,0.12620352,0.58244863,2.46301324,6.93485979,10.76690052,79.11427326
2025-01-24,2025-01-24T00:00:00Z,0.00322146,0.00906821,0.12602558,0.58241257,2.46084899,6.92519889,10.75532155,79.13790275
2025-01-25,2025-01-25T00:00:00Z,0.00322057,0.00906051,0.12597625,0.58239147,2.46078802,6.92566716,10.76839579,79.12450022
2025-01-26,2025-01-26T00:00:00Z,0.00321573,0.0090528,0.12593494,0.58271277,2.45949475,6.92730871,10.78303702,79.10924328
2025-01-27,2025-01-27T00:00:00Z,0.00321155,0.00904029,0.12546268,0.58231355,2.4581623,6.92707412,10.79097019,79.10376532
2025-01-28,2025-01-28T00:00:00Z,0.00320266,0.00902834,0.12524517,0.5822025,2.45652783,6.92342794,10.78597204,79.11439352
2025-01-29,2025-01-29T00:00:00Z,0.00319544,0.00901943,0.12523702,0.58245892,2.45504784,6.92402337,10.78177582,79.11924217
2025-01-30,2025-01-30T00:00:00Z,0.0031877,0.00899477,0.1251302,0.58208828,2.4530115,6.91833285,10.79703497,79.11221971
2025-01-31,2025-01-31T00:00:00Z,0.0031826,0.00898985,0.12528277,0.58266917,2.45165899,6.91194221,10.80138496,79.11488946
2025-02-01,2025-02-01T00:00:00Z,0.00317512,0.00898719,0.12519956,0.58241435,2.45092845,6.91935467,10.81884487,79.09109578
2025-02-02,2025-02-02T00:00:00Z,0.0031718,0.00897629,0.12500901,0.58242043,2.4507477,6.92985918,10.82617324,79.07364235
2025-02-03,2025-02-03T00:00:00Z,0.00316892,0.00895187,0.12451342,0.58217474,2.44975172,6.92696197,10.81984147,79.08463588
2025-02-04,2025-02-04T00:00:00Z,0.00316081,0.0088936,0.12399184,0.58041786,2.44437621,6.91722498,10.81222441,79.1097103
2025-02-05,2025-02-05T00:00:00Z,0.00315592,0.00887041,0.12376641,0.57936225,2.44054409,6.90917103,10.80567946,79.12945042
2025-02-06,2025-02-06T00:00:00Z,0.0031546,0.00885081,0.12346717,0.57872076,2.4384453,6.90587438,10.80997777,79.13150922
2025-02-07,2025-02-07T00:00:00Z,0.003157,0.00884188,0.12348863,0.57836386,2.43781736,6.90987706,10.821341,79.1171132
2025-02-08,2025-02-08T00:00:00Z,0.00315864,0.00884065,0.12369706,0.57866221,2.43814974,6.9156767,10.81772253,79.11409246
2025-02-09,2025-02-09T00:00:00Z,0.00315422,0.00882379,0.12341026,0.57812255,2.43475558,6.91066522,10.81902395,79.12204442
2025-02-10,2025-02-10T00:00:00Z,0.00315164,0.00880801,0.12301446,0.57792411,2.43502619,6.91447649,10.83053927,79.10705985
2025-02-11,2025-02-11T00:00:00Z,0.00314929,0.00879983,0.12259198,0.57631906,2.43360489,6.91255501,10.84457271,79.09840724
2025-02-12,2025-02-12T00:00:00Z,0.00314768,0.00879467,0.12256324,0.57525721,2.43413579,6.91561404,10.85105032,79.08943704
2025-02-13,2025-02-13T00:00:00Z,0.00314212,0.00878692,0.122596,0.57427241,2.43485237,6.91986949,10.8621954,79.07428529
2025-02-14,2025-02-14T00:00:00Z,0.00313505,0.00878188,0.12260189,0.5742479,2.43389725,6.92184534,10.8707886,79.06470207
2025-02-15,2025-02-15T00:00:00Z,0.00312786,0.00876011,0.1227181,0.5743535,2.43429541,6.925469,10.88472822,79.04654779
2025-02-16,2025-02-16T00:00:00Z,0.00312481,0.00875894,0.12270976,0.5744731,2.43533809,6.93150705,10.88394387,79.04014437
2025-02-17,2025-02-17T00:00:00Z,0.00312138,0.00873237,0.12262506,0.5744447,2.43585598,6.93305627,10.88083917,79.04132508
2025-02-18,2025-02-18T00:00:00Z,0.00312249,0.00869085,0.1227368,0.57459531,2.43634476,6.93100986,10.887007,79.03649293
2025-02-19,2025-02-19T00:00:00Z,0.00312816,0.00869073,0.12289,0.57498979,2.43718818,6.93244914,10.89940033,79.02126366
2025-02-20,2025-02-20T00:00:00Z,0.00313665,0.00868735,0.12302888,0.57523636,2.43632492,6.92987085,10.89581113,79.02790386
2025-02-21,2025-02-21T00:00:00Z,0.00314255,0.0086837,0.12319628,0.57536162,2.43831922,6.94146461,10.89481529,79.01501673
2025-02-22,2025-02-22T00:00:00Z,0.00315421,0.00867958,0.12342441,0.57585456,2.43950004,6.95068115,10.93156721,78.96713883
2025-02-23,2025-02-23T00:00:00Z,0.00316975,0.00868659,0.12380116,0.57723947,2.4419162,6.95790233,10.94654514,78.94073935
2025-02-24,2025-02-24T00:00:00Z,0.00317874,0.00868798,0.1238295,0.57756694,2.44371111,6.96146658,10.94383746,78.93772168
2025-02-25,2025-02-25T00:00:00Z,0.00318641,0.00869384,0.12403016,0.57759201,2.44793133,6.96882545,10.97839604,78.89134475
2025-02-26,2025-02-26T00:00:00Z,0.00319373,0.00870453,0.12403969,0.57479533,2.44943987,6.97806022,11.02271723,78.83904939
2025-02-27,2025-02-27T00:00:00Z,0.00319439,0.00866981,0.12315309,0.57157539,2.44917705,6.98423105,11.02904014,78.83095909
2025-02-28,2025-02-28T00:00:00Z,0.00318427,0.00866174,0.1231872,0.57289655,2.45144293,6.98391409,11.04457473,78.81213848
2025-03-01,2025-03-01T00:00:00Z,0.00317694,0.00858125,0.12277058,0.57286782,2.45209196,6.98766807,11.07218858,78.78065481
2025-03-02,2025-03-02T00:00:00Z,0.00315506,0.00857017,0.12278774,0.57292495,2.45198605,6.99316241,11.10518527,78.74222835
2025-03-03,2025-03-03T00:00:00Z,0.00315061,0.00849818,0.12238849,0.57197593,2.45091313,6.99147455,11.12677175,78.72482735
2025-03-04,2025-03-04T00:00:00Z,0.00313874,0.00840332,0.12256962,0.57250554,2.45481351,6.99538761,11.13181791,78.71136375
2025-03-05,2025-03-05T00:00:00Z,0.00312791,0.0083287,0.12251754,0.57255894,2.4552386,6.98950311,11.12325425,78.72547095
2025-03-06,2025-03-06T00:00:00Z,0.00310641,0.0082644,0.12199455,0.57197698,2.45290413,6.98333634,11.12758885,78.73082834
2025-03-07,2025-03-07T00:00:00Z,0.00310004,0.00825501,0.12162555,0.57102011,2.4536203,6.98054598,11.10925171,78.7525813
2025-03-08,2025-03-08T00:00:00Z,0.00308407,0.00822603,0.12150716,0.57014114,2.45509208,6.98440846,11.11255466,78.7449864
2025-03-09,2025-03-09T00:00:00Z,0.00307241,0.0082175,0.12109181,0.56983144,2.45665843,6.99048716,11.12049137,78.73014989
2025-03-10,2025-03-10T00:00:00Z,0.00307607,0.0082125,0.12060819,0.56969632,2.45997988,6.99616896,11.12753328,78.71472479
2025-03-11,2025-03-11T00:00:00Z,0.00307655,0.00821113,0.12000209,0.57027596,2.46298956,7.0046587,11.13212916,78.69865686
2025-03-12,2025-03-12T00:00:00Z,0.00307719,0.00820612,0.11933233,0.57000376,2.4648003,7.01066807,11.14577199,78.67814023
2025-03-13,2025-03-13T00:00:00Z,0.00308477,0.00820496,0.11885314,0.57072527,2.46602335,7.01578523,11.15444536,78.66287792
2025-03-14,2025-03-14T00:00:00Z,0.00308666,0.00820485,0.11872456,0.56900178,2.46250465,7.00776145,11.14317241,78.68754364
2025-03-15,2025-03-15T00:00:00Z,0.00309307,0.00820905,0.11890527,0.56871809,2.46345755,7.01082104,11.14246577,78.68433015
2025-03-16,2025-03-16T00:00:00Z,0.00309767,0.0081957,0.1186281,0.56823007,2.46418395,7.01335466,11.14967561,78.67463424
2025-03-17,2025-03-17T00:00:00Z,0.00309923,0.00820189,0.11787324,0.56715412,2.46505366,7.01477449,11.15713788,78.66670548
2025-03-18,2025-03-18T00:00:00Z,0.00309614,0.008208,0.11728343,0.56693166,2.46650677,7.01791063,11.16960369,78.65045968
2025-03-19,2025-03-19T00:00:00Z,0.00309752,0.00820488,0.11664549,0.56589497,2.46638534,7.01848882,11.17439521,78.64688777
2025-03-20,2025-03-20T00:00:00Z,0.00309532,0.00818893,0.11562562,0.56531046,2.4662684,7.01722095,11.15296913,78.67132119
2025-03-21,2025-03-21T00:00:00Z,0.00309037,0.00819197,0.11493301,0.56534991,2.46780097,7.02299612,11.1733805,78.64425714
2025-03-22,2025-03-22T00:00:00Z,0.00308773,0.00819525,0.11428996,0.565118,2.4676085,7.0256308,11.16382689,78.65224287
2025-03-23,2025-03-23T00:00:00Z,0.00309581,0.00819673,0.11372062,0.564558,2.46752885,7.02965621,11.17476905,78.63847473
2025-03-24,2025-03-24T00:00:00Z,0.00309965,0.00819338,0.11291344,0.56300738,2.46498719,7.02901436,11.15833853,78.66044606
2025-03-25,2025-03-25T00:00:00Z,0.00311499,0.0082013,0.11251777,0.56256869,2.46636333,7.0316183,11.15763504,78.65798057
2025-03-26,2025-03-26T00:00:00Z,0.00312011,0.00820007,0.1120795,0.56200091,2.46671309,7.03185277,11.16115744,78.6548761
2025-03-27,2025-03-27T00:00:00Z,0.00312047,0.00819258,0.11136431,0.56219186,2.46712407,7.03485486,11.16396753,78.64918431
2025-03-28,2025-03-28T00:00:00Z,0.00311717,0.0081835,0.11018234,0.56091444,2.4635888,7.02175768,11.13009308,78.70216299
2025-03-29,2025-03-29T00:00:00Z,0.00310011,0.00818502,0.10982693,0.5610838,2.46436107,7.02622469,11.13554283,78.69167554
2025-03-30,2025-03-30T00:00:00Z,0.00308917,0.00818996,0.10993174,0.56148793,2.46613277,7.03192953,11.15045876,78.66878014
2025-03-31,2025-03-31T00:00:00Z,0.00308693,0.00818539,0.10974149,0.56188812,2.46783388,7.03493373,11.14271866,78.67161181
2025-04-01,2025-04-01T00:00:00Z,0.00308543,0.00818343,0.10967631,0.56259125,2.46958191,7.03984085,11.13930859,78.66773223
2025-04-02,2025-04-02T00:00:00Z,0.00308166,0.00817802,0.10963493,0.56189235,2.4671696,7.03235118,11.11914028,78.69855197
2025-04-03,2025-04-03T00:00:00Z,0.00308036,0.00817067,0.10881231,0.56091189,2.46407533,7.02548603,11.10589825,78.72356515
2025-04-04,2025-04-04T00:00:00Z,0.00308107,0.00816774,0.10818585,0.56027622,2.46477744,7.03038181,11.1101004,78.71502946
2025-04-05,2025-04-05T00:00:00Z,0.00308138,0.00816576,0.10762997,0.56059278,2.46486035,7.03329189,11.1098104,78.71256747
2025-04-06,2025-04-06T00:00:00Z,0.00308238,0.0081627,0.10734016,0.5609949,2.46513887,7.03791676,11.12749033,78.68987391
2025-04-07,2025-04-07T00:00:00Z,0.0030825,0.00814709,0.10702863,0.56130646,2.46599135,7.03666226,11.09490897,78.72287275
2025-04-08,2025-04-08T00:00:00Z,0.00308359,0.008151,0.10704987,0.56133864,2.4674027,7.03967696,11.10280656,78.71049069
2025-04-09,2025-04-09T00:00:00Z,0.00308089,0.00814818,0.10712791,0.56142218,2.46770854,7.04108352,11.10030923,78.71111954
2025-04-10,2025-04-10T00:00:00Z,0.00307942,0.00813856,0.10699254,0.56087895,2.46633343,7.03816006,11.08638173,78.73003532
2025-04-11,2025-04-11T00:00:00Z,0.00308088,0.00814012,0.10710219,0.56098668,2.46621534,7.04085152,11.08615933,78.72746394
2025-04-12,2025-04-12T00:00:00Z,0.0030826,0.0081401,0.10720694,0.56080294,2.46593917,7.03864996,11.08812241,78.72805588
2025-04-13,2025-04-13T00:00:00Z,0.00308532,0.00813618,0.10718631,0.56071593,2.46635824,7.04236804,11.07909416,78.73305582
2025-04-14,2025-04-14T00:00:00Z,0.00308661,0.00813506,0.1069921,0.560314,2.46500438,7.03678876,11.05264355,78.76703554
2025-04-15,2025-04-15T00:00:00Z,0.00309152,0.00814398,0.10703675,0.56079738,2.4675013,7.04570935,11.05484855,78.75287118
2025-04-16,2025-04-16T00:00:00Z,0.00309686,0.00813317,0.10701068,0.56072507,2.46834218,7.04895927,11.05355836,78.75017441
2025-04-17,2025-04-17T00:00:00Z,0.00311166,0.00815525,0.10724545,0.56204262,2.47449413,7.06741614,11.08579243,78.6917423
2025-04-18,2025-04-18T00:00:00Z,0.00311847,0.00815828,0.10737027,0.5624863,2.47482978,7.07113428,11.08460751,78.68829512
2025-04-19,2025-04-19T00:00:00Z,0.00312721,0.0081682,0.10728839,0.56266062,2.47478244,7.07573788,11.09143779,78.67679746
2025-04-20,2025-04-20T00:00:00Z,0.00313367,0.00817519,0.10737792,0.56244896,2.4734846,7.07843676,11.09554425,78.67139863
2025-04-21,2025-04-21T00:00:00Z,0.0031358,0.00817667,0.10726265,0.56169541,2.47177025,7.07316659,11.09470108,78.68009154
2025-04-22,2025-04-22T00:00:00Z,0.00313522,0.00816371,0.1070089,0.55994288,2.46857334,7.06772517,11.06887349,78.71657728
2025-04-23,2025-04-23T00:00:00Z,0.00312607,0.00814382,0.10678447,0.55905429,2.46242399,7.04760147,11.03354463,78.77932128
2025-04-24,2025-04-24T00:00:00Z,0.00312191,0.00813566,0.10677217,0.557778,2.45824707,7.03262022,11.02135939,78.81196558
2025-04-25,2025-04-25T00:00:00Z,0.00310487,0.00811578,0.1063482,0.555851,2.45115524,7.01254073,10.98131444,78.88156974
2025-04-26,2025-04-26T00:00:00Z,0.00309615,0.00811429,0.10655409,0.55630213,2.45129085,7.00978549,10.97331808,78.89153891
2025-04-27,2025-04-27T00:00:00Z,0.00309912,0.00811393,0.10674298,0.55674827,2.45199657,7.01206364,10.97780034,78.88343515
2025-04-28,2025-04-28T00:00:00Z,0.00309867,0.00809908,0.10596992,0.55569069,2.44994574,7.00673545,10.95712153,78.91333892
2025-04-29,2025-04-29T00:00:00Z,0.00309874,0.00809287,0.10541039,0.55483141,2.44537348,6.98913978,10.93460213,78.95945121
2025-04-30,2025-04-30T00:00:00Z,0.00309748,0.00808195,0.10477712,0.55422389,2.4439433,6.97891084,10.92895725,78.97800816
2025-05-01,2025-05-01T00:00:00Z,0.00309286,0.00807259,0.1041018,0.55376664,2.44237395,6.97530257,10.92138932,78.99190027
2025-05-02,2025-05-02T00:00:00Z,0.00308872,0.00805772,0.10296932,0.55278882,2.43947911,6.97117553,10.90557338,79.0168674
2025-05-03,2025-05-03T00:00:00Z,0.00308481,0.00805721,0.10285353,0.55277338,2.43900168,6.97241015,10.90112789,79.02069135
2025-05-04,2025-05-04T00:00:00Z,0.00308514,0.00805705,0.10278755,0.55266111,2.4405909,6.97792502,10.90724243,79.0076508
2025-05-05,2025-05-05T00:00:00Z,0.00308068,0.00804337,0.10215974,0.55211278,2.43731497,6.95784603,10.88251532,79.05692712
2025-05-06,2025-05-06T00:00:00Z,0.00307671,0.00802924,0.10147937,0.55174652,2.43493161,6.94934295,10.86474011,79.0866535
2025-05-07,2025-05-07T00:00:00Z,0.00306732,0.00801261,0.10067892,0.55054832,2.43212652,6.94263788,10.80130397,79.16162447
2025-05-08,2025-05-08T00:00:00Z,0.00305702,0.0079966,0.09990637,0.54855822,2.42548552,6.9235381,10.80661542,79.18484273
2025-05-09,2025-05-09T00:00:00Z,0.00304528,0.00798017,0.09916745,0.54727601,2.4196905,6.89701505,10.7937608,79.23206473
2025-05-10,2025-05-10T00:00:00Z,0.00303472,0.00797685,0.09919234,0.54694497,2.41806006,6.89661045,10.77357481,79.25460581
2025-05-11,2025-05-11T00:00:00Z,0.00302469,0.00797024,0.09926449,0.54661455,2.41707248,6.89367709,10.78351599,79.24886048
2025-05-12,2025-05-12T00:00:00Z,0.00302017,0.00795384,0.09904693,0.54606096,2.41507315,6.88538045,10.76659963,79.27686487
2025-05-13,2025-05-13T00:00:00Z,0.00300997,0.0079304,0.09824208,0.54448699,2.41004329,6.8696234,10.76148832,79.30517555
2025-05-14,2025-05-14T00:00:00Z,0.00300473,0.00790881,0.09755428,0.5437291,2.40651245,6.86176067,10.74962626,79.3299037
2025-05-15,2025-05-15T00:00:00Z,0.00299874,0.00789265,0.09703321,0.54295726,2.4017062,6.8489874,10.73053053,79.367894
2025-05-16,2025-05-16T00:00:00Z,0.00299791,0.00788035,0.09663082,0.54302792,2.39919235,6.83947041,10.71432333,79.3964769
2025-05-17,2025-05-17T00:00:00Z,0.00299558,0.00787381,0.09570142,0.54209449,2.39746118,6.84024199,10.725226,79.38840554
2025-05-18,2025-05-18T00:00:00Z,0.00299566,0.00787334,0.09544862,0.54229635,2.3968602,6.83800481,10.73267165,79.38384936
2025-05-19,2025-05-19T00:00:00Z,0.00298926,0.00785905,0.09510486,0.54161739,2.39303218,6.82530995,10.72521983,79.40886748
2025-05-20,2025-05-20T00:00:00Z,0.00298307,0.0078437,0.09469154,0.54042378,2.38866853,6.81403679,10.70913574,79.44221686
2025-05-21,2025-05-21T00:00:00Z,0.00297417,0.00781595,0.09429111,0.53890968,2.38229073,6.79700791,10.66168483,79.51502562
2025-05-22,2025-05-22T00:00:00Z,0.00296443,0.00778906,0.09403073,0.53706319,2.37218207,6.77500134,10.63939368,79.57157551
2025-05-23,2025-05-23T00:00:00Z,0.00295764,0.00777172,0.0938924,0.53576113,2.36618776,6.7620572,10.63339494,79.59797721
2025-05-24,2025-05-24T00:00:00Z,0.00295679,0.00777089,0.0939245,0.53529984,2.36623304,6.76505679,10.6355027,79.59325544
2025-05-25,2025-05-25T00:00:00Z,0.00295627,0.00776036,0.09385627,0.53535293,2.36644352,6.76503371,10.64270778,79.58588917
2025-05-26,2025-05-26T00:00:00Z,0.00294653,0.00774303,0.0932137,0.53392949,2.36164267,6.75112502,10.63043779,79.61896177
2025-05-27,2025-05-27T00:00:00Z,0.00293623,0.00772552,0.09282823,0.53326574,2.35636746,6.73201466,10.4184565,79.85640565
2025-05-28,2025-05-28T00:00:00Z,0.00292975,0.00772066,0.09238296,0.53283517,2.353852,6.72619055,10.40789188,79.87619702
2025-05-29,2025-05-29T00:00:00Z,0.00292183,0.0077099,0.09202349,0.53169623,2.34982878,6.71749022,10.40498097,79.89334857
2025-05-30,2025-05-30T00:00:00Z,0.00291863,0.0077131,0.09158652,0.53184407,2.34897274,6.71770905,10.41718306,79.88207284
2025-05-31,2025-05-31T00:00:00Z,0.00291874,0.00771425,0.09131194,0.5321026,2.34905154,6.71890272,10.42399907,79.87399914
2025-06-01,2025-06-01T00:00:00Z,0.00291633,0.00770696,0.09090312,0.53190246,2.34988258,6.72100743,10.44079847,79.85488265
2025-06-02,2025-06-02T00:00:00Z,0.00290879,0.0076899,0.09030316,0.53033133,2.34543975,6.70745291,10.41753305,79.8983411
2025-06-03,2025-06-03T00:00:00Z,0.002903,0.00766374,0.08988702,0.52921818,2.34147671,6.69621865,10.39970851,79.93292418
2025-06-04,2025-06-04T00:00:00Z,0.00289803,0.0076494,0.08975124,0.52826899,2.33879579,6.68768333,10.39681475,79.94813848
2025-06-05,2025-06-05T00:00:00Z,0.00289739,0.00764937,0.08954372,0.52843425,2.33942812,6.68937087,10.40446722,79.93820907
2025-06-06,2025-06-06T00:00:00Z,0.00289533,0.0076469,0.08910096,0.52883342,2.33997269,6.68819853,10.40927401,79.93407815
2025-06-07,2025-06-07T00:00:00Z,0.00289296,0.00764541,0.08885609,0.52888035,2.33954384,6.68683619,10.40961643,79.93572873
2025-06-08,2025-06-08T00:00:00Z,0.00289301,0.00763852,0.08868274,0.52887099,2.33844962,6.68723635,10.41011558,79.93611318
2025-06-09,2025-06-09T00:00:00Z,0.00289167,0.00763419,0.08845214,0.52814805,2.33590041,6.67834078,10.40829904,79.95033371
