date,timestamp_utc,KYC'd Exchage Volume,Non-KYC'd Exchange Volume
2023-09-01,2023-09-01T00:00:00Z,703971.6048404827,167008.98912926367
2023-09-02,2023-09-02T00:00:00Z,203156.7941018754,39739.97876441844
2023-09-03,2023-09-03T00:00:00Z,260670.09587767112,54944.85219856064
2023-09-04,2023-09-04T00:00:00Z,350241.89229535195,72851.55102141775
2023-09-05,2023-09-05T00:00:00Z,363434.6768509268,69753.2175620504
2023-09-06,2023-09-06T00:00:00Z,497343.4578823968,104883.46550589736
2023-09-07,2023-09-07T00:00:00Z,511790.4916627217,112722.62424527603
2023-09-08,2023-09-08T00:00:00Z,490569.85034558974,107682.85520123798
2023-09-09,2023-09-09T00:00:00Z,130220.4406700986,20425.61773644957
2023-09-10,2023-09-10T00:00:00Z,319588.0031149969,65273.83481643043
2023-09-11,2023-09-11T00:00:00Z,865553.1056902012,197890.2260371963
2023-09-12,2023-09-12T00:00:00Z,1177439.7700108793,249654.27687929
2023-09-13,2023-09-13T00:00:00Z,634998.4216596319,140299.2866443925
2023-09-14,2023-09-14T00:00:00Z,735656.9466388475,150281.27638348163
2023-09-15,2023-09-15T00:00:00Z,492213.7798569572,107424.0664573559
2023-09-16,2023-09-16T00:00:00Z,260593.42334680533,47431.51825652248
2023-09-17,2023-09-17T00:00:00Z,212450.34544304412,37947.69834773051
2023-09-18,2023-09-18T00:00:00Z,909496.3756009976,212645.8454779177
2023-09-19,2023-09-19T00:00:00Z,807655.4511802075,173834.5049248855
2023-09-20,2023-09-20T00:00:00Z,647682.780634597,146184.9604457057
2023-09-21,2023-09-21T00:00:00Z,607383.2433158094,148525.20518995335
2023-09-22,2023-09-22T00:00:00Z,333878.8037483319,62910.51049051175
2023-09-23,2023-09-23T00:00:00Z,115490.9247061646,17987.76777040426
2023-09-24,2023-09-24T00:00:00Z,286195.2804251355,61732.14666346903
2023-09-25,2023-09-25T00:00:00Z,530218.9508718776,115197.43618652534
2023-09-26,2023-09-26T00:00:00Z,356483.0845475863,72298.61083621875
2023-09-27,2023-09-27T00:00:00Z,694784.6374333597,156661.97466460135
2023-09-28,2023-09-28T00:00:00Z,822080.0788735615,183111.0981871597
2023-09-29,2023-09-29T00:00:00Z,539033.598071125,118957.75967800518
2023-09-30,2023-09-30T00:00:00Z,172673.35851194832,30486.439423047923
2023-10-01,2023-10-01T00:00:00Z,469556.4429237296,105086.73536384976
2023-10-02,2023-10-02T00:00:00Z,1108336.258498265,255811.2607669292
2023-10-03,2023-10-03T00:00:00Z,523163.57636994845,116560.65025740156
2023-10-04,2023-10-04T00:00:00Z,537659.7853059208,122330.07444618783
2023-10-05,2023-10-05T00:00:00Z,704952.178717715,154862.58484081263
2023-10-06,2023-10-06T00:00:00Z,833722.9416102845,189539.8950451176
2023-10-07,2023-10-07T00:00:00Z,216244.87485415165,41207.9979280616
2023-10-08,2023-10-08T00:00:00Z,352944.9615707407,68615.84224417535
2023-10-09,2023-10-09T00:00:00Z,612682.9660728424,146091.49848640966
2023-10-10,2023-10-10T00:00:00Z,463538.0175443224,110456.3659878037
2023-10-11,2023-10-11T00:00:00Z,771347.7857911249,183893.59996476423
2023-10-12,2023-10-12T00:00:00Z,428261.92462457,94736.96353622415
2023-10-13,2023-10-13T00:00:00Z,465912.7691524398,105645.40996569836
2023-10-14,2023-10-14T00:00:00Z,154458.38222566905,27881.30273931877
2023-10-15,2023-10-15T00:00:00Z,296980.767736438,66693.09086845472
2023-10-16,2023-10-16T00:00:00Z,1641701.7858277252,418262.1044628428
2023-10-17,2023-10-17T00:00:00Z,621030.3716579508,134206.5625759095
2023-10-18,2023-10-18T00:00:00Z,589960.969305811,132419.80026008695
2023-10-19,2023-10-19T00:00:00Z,649371.5627109385,140487.7243536245
2023-10-20,2023-10-20T00:00:00Z,1097966.7324896215,243812.56779166
2023-10-21,2023-10-21T00:00:00Z,486804.51371420297,113085.74711674525
2023-10-22,2023-10-22T00:00:00Z,387134.5466721449,87693.71345317128
2023-10-23,2023-10-23T00:00:00Z,1965757.5593851823,459547.7333549598
2023-10-24,2023-10-24T00:00:00Z,1850705.2271968944,368983.5858345753
2023-10-25,2023-10-25T00:00:00Z,901430.7121932072,207658.00807876865
2023-10-26,2023-10-26T00:00:00Z,653133.8113017975,140243.6952691048
2023-10-27,2023-10-27T00:00:00Z,546138.6435473689,119603.5926296627
2023-10-28,2023-10-28T00:00:00Z,280639.9971825945,62372.75080532232
2023-10-29,2023-10-29T00:00:00Z,342310.5194024069,76661.33938932879
2023-10-30,2023-10-30T00:00:00Z,558316.9026815535,120722.0796788732
2023-10-31,2023-10-31T00:00:00Z,512636.6012818223,109953.68767216009
2023-11-01,2023-11-01T00:00:00Z,878926.5794349073,226514.4115711052
2023-11-02,2023-11-02T00:00:00Z,799166.5647509124,215685.55256310155
2023-11-03,2023-11-03T00:00:00Z,632119.932048889,181233.2363747232
2023-11-04,2023-11-04T00:00:00Z,272645.23440377845,75781.7742593504
2023-11-05,2023-11-05T00:00:00Z,449999.7216363277,132946.68126215838
2023-11-06,2023-11-06T00:00:00Z,391169.0880580011,103489.4310305932
2023-11-07,2023-11-07T00:00:00Z,657866.5322158958,172015.37634115055
2023-11-08,2023-11-08T00:00:00Z,623237.3525279575,161643.0563097629
2023-11-09,2023-11-09T00:00:00Z,1482490.4407033531,392628.406625928
2023-11-10,2023-11-10T00:00:00Z,605496.3025052687,147872.55514621118
2023-11-11,2023-11-11T00:00:00Z,315531.8573847536,74294.01036240393
2023-11-12,2023-11-12T00:00:00Z,231832.7602668835,51129.68714188778
2023-11-13,2023-11-13T00:00:00Z,511442.7493721355,126806.87937266014
2023-11-14,2023-11-14T00:00:00Z,799150.0722965221,214736.29078490712
2023-11-15,2023-11-15T00:00:00Z,871436.6994918175,227792.21146800884
2023-11-16,2023-11-16T00:00:00Z,859117.0725399683,215837.36464519892
2023-11-17,2023-11-17T00:00:00Z,643892.4964647604,159145.6931037027
2023-11-18,2023-11-18T00:00:00Z,237761.0594226122,53071.20657094018
2023-11-19,2023-11-19T00:00:00Z,305063.5089474339,76846.65538752243
2023-11-20,2023-11-20T00:00:00Z,638425.5931194103,171825.42935270522
2023-11-21,2023-11-21T00:00:00Z,931982.9270148736,248164.0269508227
2023-11-22,2023-11-22T00:00:00Z,691933.1151229017,169934.49065167268
2023-11-23,2023-11-23T00:00:00Z,373537.43240723887,93068.64487345102
2023-11-24,2023-11-24T00:00:00Z,734076.6224480037,184415.1516219297
2023-11-25,2023-11-25T00:00:00Z,162139.38229340443,35874.55153894006
2023-11-26,2023-11-26T00:00:00Z,350528.907512933,87767.9434911365
2023-11-27,2023-11-27T00:00:00Z,530286.4515207569,123635.9894845616
2023-11-28,2023-11-28T00:00:00Z,641164.1130610858,160452.8593135093
2023-11-29,2023-11-29T00:00:00Z,542220.9841046848,135941.9380779289
2023-11-30,2023-11-30T00:00:00Z,385140.9828469207,89566.592026216
2023-12-01,2023-12-01T00:00:00Z,713410.3686248516,162954.5206512797
2023-12-02,2023-12-02T00:00:00Z,433652.2032485984,105645.18429019432
2023-12-03,2023-12-03T00:00:00Z,434336.5264708104,105169.14907448158
2023-12-04,2023-12-04T00:00:00Z,1204889.9679633891,304555.0944411694
2023-12-05,2023-12-05T00:00:00Z,1140657.5079568569,273726.67608260724
2023-12-06,2023-12-06T00:00:00Z,781002.7897428859,170437.05907361046
2023-12-07,2023-12-07T00:00:00Z,697766.2787752395,171113.7893084616
2023-12-08,2023-12-08T00:00:00Z,591706.3497063505,136661.05165706898
2023-12-09,2023-12-09T00:00:00Z,375439.8680939712,90499.35403977297
2023-12-10,2023-12-10T00:00:00Z,276334.5477738398,62347.93068962071
2023-12-11,2023-12-11T00:00:00Z,1334941.829991587,333482.3794531085
2023-12-12,2023-12-12T00:00:00Z,718041.8311979088,174903.67052082458
2023-12-13,2023-12-13T00:00:00Z,788817.2121847039,194268.52225752105
2023-12-14,2023-12-14T00:00:00Z,753303.8874950781,193598.4447662933
2023-12-15,2023-12-15T00:00:00Z,534069.0367053627,121683.28118743324
2023-12-16,2023-12-16T00:00:00Z,321146.0605089603,67102.90241366733
2023-12-17,2023-12-17T00:00:00Z,453351.8625217922,101629.53836202754
2023-12-18,2023-12-18T00:00:00Z,752008.4985913294,185587.50145302023
2023-12-19,2023-12-19T00:00:00Z,643205.0677000887,158337.91955623106
2023-12-20,2023-12-20T00:00:00Z,799266.6736309726,194310.89090686053
2023-12-21,2023-12-21T00:00:00Z,568736.1540574528,132286.67145496025
2023-12-22,2023-12-22T00:00:00Z,488633.23628339096,116187.01159574614
2023-12-23,2023-12-23T00:00:00Z,234245.1426744637,54692.59749686268
2023-12-24,2023-12-24T00:00:00Z,354100.6950421084,81630.9254601849
2023-12-25,2023-12-25T00:00:00Z,365813.9805085739,85607.27612201263
2023-12-26,2023-12-26T00:00:00Z,603434.8198639797,134205.04289484854
2023-12-27,2023-12-27T00:00:00Z,504363.1613749503,113438.90987126116
2023-12-28,2023-12-28T00:00:00Z,527544.0066723056,115206.69381497108
2023-12-29,2023-12-29T00:00:00Z,694284.9918689714,155705.8808788025
2023-12-30,2023-12-30T00:00:00Z,374693.8198361091,77882.9187232719
2023-12-31,2023-12-31T00:00:00Z,352897.7687048635,67719.52320534257
2024-01-01,2024-01-01T00:00:00Z,408446.901759085,91898.73145810312
2024-01-02,2024-01-02T00:00:00Z,960542.8031796182,150925.22822313613
2024-01-03,2024-01-03T00:00:00Z,1312250.3453707043,199779.2925483368
2024-01-04,2024-01-04T00:00:00Z,702772.3483791207,104998.64821854285
2024-01-05,2024-01-05T00:00:00Z,777154.7926318885,117063.78607018868
2024-01-06,2024-01-06T00:00:00Z,264180.57722223754,34385.25202956078
2024-01-07,2024-01-07T00:00:00Z,350553.0581632195,46225.57987190296
2024-01-08,2024-01-08T00:00:00Z,1037070.218776114,151533.14228604338
2024-01-09,2024-01-09T00:00:00Z,1065365.3837696707,166502.90945584938
2024-01-10,2024-01-10T00:00:00Z,1398726.8154607583,210485.0651298948
2024-01-11,2024-01-11T00:00:00Z,1237956.572216223,175413.31528248222
2024-01-12,2024-01-12T00:00:00Z,1196620.053195305,168168.33974387374
2024-01-13,2024-01-13T00:00:00Z,429793.3033040548,52594.1370105098
2024-01-14,2024-01-14T00:00:00Z,368067.3736616316,51413.21148120685
2024-01-15,2024-01-15T00:00:00Z,485142.316492572,68176.71735194346
2024-01-16,2024-01-16T00:00:00Z,567761.4782809737,79194.27018044403
2024-01-17,2024-01-17T00:00:00Z,426834.8102948964,55093.13321576755
2024-01-18,2024-01-18T00:00:00Z,666411.16231317,99120.87467215145
2024-01-19,2024-01-19T00:00:00Z,714665.2123847043,100976.64504057723
2024-01-20,2024-01-20T00:00:00Z,189746.2706660553,26010.730528087985
2024-01-21,2024-01-21T00:00:00Z,143670.9151011754,20579.54901934632
2024-01-22,2024-01-22T00:00:00Z,934523.9929189716,143894.22017456128
2024-01-23,2024-01-23T00:00:00Z,808020.8309747063,114806.57270554344
2024-01-24,2024-01-24T00:00:00Z,536746.6305596194,77756.47040193317
2024-01-25,2024-01-25T00:00:00Z,403184.3571960882,58286.99857743737
2024-01-26,2024-01-26T00:00:00Z,713088.3257307967,107077.82900075387
2024-01-27,2024-01-27T00:00:00Z,228792.57786378515,28236.99232119833
2024-01-28,2024-01-28T00:00:00Z,403670.8619120478,60604.96655442858
2024-01-29,2024-01-29T00:00:00Z,487877.98132400063,72251.37037713123
2024-01-30,2024-01-30T00:00:00Z,530731.5352061398,79511.70110038402
2024-01-31,2024-01-31T00:00:00Z,626298.3809221428,96860.05528878034
2024-02-01,2024-02-01T00:00:00Z,543799.8367397784,83601.61144838452
2024-02-02,2024-02-02T00:00:00Z,416838.08012405294,59500.55569624778
2024-02-03,2024-02-03T00:00:00Z,170610.7248028452,18686.185251505223
2024-02-04,2024-02-04T00:00:00Z,249127.9099393072,28964.75727451939
2024-02-05,2024-02-05T00:00:00Z,471988.9655655047,68541.57049720164
2024-02-06,2024-02-06T00:00:00Z,374269.9723837479,48935.72313001731
2024-02-07,2024-02-07T00:00:00Z,497527.6571924752,66647.60188559901
2024-02-08,2024-02-08T00:00:00Z,596914.3736995582,86797.82406250502
2024-02-09,2024-02-09T00:00:00Z,1007647.5664060283,144763.0640424062
2024-02-10,2024-02-10T00:00:00Z,329646.9198947074,45875.52533368656
2024-02-11,2024-02-11T00:00:00Z,401178.49436095054,54402.90023334172
2024-02-12,2024-02-12T00:00:00Z,863824.763773679,124974.65506150332
2024-02-13,2024-02-13T00:00:00Z,755872.1213604175,108498.81494492394
2024-02-14,2024-02-14T00:00:00Z,804326.6809050126,114516.247387003
2024-02-15,2024-02-15T00:00:00Z,777159.3743871427,102817.92893236324
2024-02-16,2024-02-16T00:00:00Z,518543.9653901734,71800.82921316751
2024-02-17,2024-02-17T00:00:00Z,435207.52339286107,62121.75618245579
2024-02-18,2024-02-18T00:00:00Z,324916.7995474035,47262.293419476526
2024-02-19,2024-02-19T00:00:00Z,384213.1723724922,48577.17283644921
2024-02-20,2024-02-20T00:00:00Z,770836.6193903212,115482.07708680251
2024-02-21,2024-02-21T00:00:00Z,626225.2615249653,93477.8483442617
2024-02-22,2024-02-22T00:00:00Z,497305.7117780441,70463.1910412088
2024-02-23,2024-02-23T00:00:00Z,445604.31488865695,62296.97686644331
2024-02-24,2024-02-24T00:00:00Z,215364.25153952275,29609.955362120745
2024-02-25,2024-02-25T00:00:00Z,244659.88409061087,33552.238908395215
2024-02-26,2024-02-26T00:00:00Z,768747.2446050902,109213.57922435728
2024-02-27,2024-02-27T00:00:00Z,1028029.9585036112,146276.5522900442
2024-02-28,2024-02-28T00:00:00Z,1939054.73650144,293178.98127431696
2024-02-29,2024-02-29T00:00:00Z,1151302.8477963647,162209.0318702477
2024-03-01,2024-03-01T00:00:00Z,613141.0052523237,83027.59515717291
2024-03-02,2024-03-02T00:00:00Z,314153.9552645122,39021.0712022045
2024-03-03,2024-03-03T00:00:00Z,401871.10019405937,52853.69108670673
2024-03-04,2024-03-04T00:00:00Z,1252904.2883988577,174094.58029589942
2024-03-05,2024-03-05T00:00:00Z,2149226.8763646428,284694.7512238874
2024-03-06,2024-03-06T00:00:00Z,1120854.8895635814,158429.92251971565
2024-03-07,2024-03-07T00:00:00Z,626388.9406453241,79422.12383303346
2024-03-08,2024-03-08T00:00:00Z,974333.6691887224,130278.08156548013
2024-03-09,2024-03-09T00:00:00Z,200417.383632798,22443.63614876664
2024-03-10,2024-03-10T00:00:00Z,490292.5532356884,66581.37691590481
2024-03-11,2024-03-11T00:00:00Z,1003970.4250899698,129136.67774965108
2024-03-12,2024-03-12T00:00:00Z,991454.4903141952,140383.98378442143
2024-03-13,2024-03-13T00:00:00Z,624728.4313862224,84405.46469114676
2024-03-14,2024-03-14T00:00:00Z,1069196.5940172612,134272.64552867564
2024-03-15,2024-03-15T00:00:00Z,1453199.41131637,187960.2597585703
2024-03-16,2024-03-16T00:00:00Z,696891.2952944199,99782.81206886776
2024-03-17,2024-03-17T00:00:00Z,654324.1887749692,86531.21892872483
2024-03-18,2024-03-18T00:00:00Z,712365.3877902604,91044.9329829644
2024-03-19,2024-03-19T00:00:00Z,1472697.4871460884,180531.2105746652
2024-03-20,2024-03-20T00:00:00Z,1316253.4003476878,151605.2128401497
2024-03-21,2024-03-21T00:00:00Z,735720.5323920161,93365.20082323554
2024-03-22,2024-03-22T00:00:00Z,822930.0749936451,126401.00551290852
2024-03-23,2024-03-23T00:00:00Z,464351.8553313795,67163.3651658065
2024-03-24,2024-03-24T00:00:00Z,488455.21097678953,61669.11138249322
2024-03-25,2024-03-25T00:00:00Z,809010.2266629548,110350.70963743472
2024-03-26,2024-03-26T00:00:00Z,619316.2204687429,84392.57771661859
2024-03-27,2024-03-27T00:00:00Z,791254.3730985324,119032.2824880142
2024-03-28,2024-03-28T00:00:00Z,514326.5679113637,62862.97296728701
2024-03-29,2024-03-29T00:00:00Z,394702.9944992047,55158.03428109629
2024-03-30,2024-03-30T00:00:00Z,194685.8879665688,19562.88817049555
2024-03-31,2024-03-31T00:00:00Z,275215.15082791186,32249.60002948368
2024-04-01,2024-04-01T00:00:00Z,617081.8262424897,84442.13697984803
2024-04-02,2024-04-02T00:00:00Z,1111661.8052764044,134619.94168749714
2024-04-03,2024-04-03T00:00:00Z,560808.2992379123,70833.80931530872
2024-04-04,2024-04-04T00:00:00Z,652476.4118385897,87431.05057178807
2024-04-05,2024-04-05T00:00:00Z,630118.9057967805,85826.69202567756
2024-04-06,2024-04-06T00:00:00Z,263606.4901959452,31344.623035943565
2024-04-07,2024-04-07T00:00:00Z,345431.6869105647,43494.01296487632
2024-04-08,2024-04-08T00:00:00Z,631060.651114421,83666.79062473889
2024-04-09,2024-04-09T00:00:00Z,683295.3075639373,97720.16114852588
2024-04-10,2024-04-10T00:00:00Z,700673.0466831204,96538.29567240072
2024-04-11,2024-04-11T00:00:00Z,533341.9448072548,69576.95613283853
2024-04-12,2024-04-12T00:00:00Z,884747.7879199567,122914.41761494776
2024-04-13,2024-04-13T00:00:00Z,1125262.6259721552,143352.67055349407
2024-04-14,2024-04-14T00:00:00Z,824029.8156990869,108365.950491952
2024-04-15,2024-04-15T00:00:00Z,799832.6568913986,110471.73102320528
2024-04-16,2024-04-16T00:00:00Z,828644.8867148604,109697.67911712486
2024-04-17,2024-04-17T00:00:00Z,925799.4437528524,117463.92518448926
2024-04-18,2024-04-18T00:00:00Z,732319.2831462744,94615.4607633395
2024-04-19,2024-04-19T00:00:00Z,1174043.4055971052,146545.40898739485
2024-04-20,2024-04-20T00:00:00Z,397052.3574534839,50148.26128595872
2024-04-21,2024-04-21T00:00:00Z,337729.14711523784,42513.54600944012
2024-04-22,2024-04-22T00:00:00Z,521007.4484428717,65934.85870051694
2024-04-23,2024-04-23T00:00:00Z,376873.7961169564,49242.8923456594
2024-04-24,2024-04-24T00:00:00Z,566356.0277405498,75686.64966526593
2024-04-25,2024-04-25T00:00:00Z,559426.4762701289,74935.80948662224
2024-04-26,2024-04-26T00:00:00Z,419534.35673303646,55031.236302802135
2024-04-27,2024-04-27T00:00:00Z,337854.6627898593,46682.52122168978
2024-04-28,2024-04-28T00:00:00Z,265315.28390922415,35518.3532556264
2024-04-29,2024-04-29T00:00:00Z,487387.3566273558,72020.1412542822
2024-04-30,2024-04-30T00:00:00Z,863093.4071621893,122950.60048992276
2024-05-01,2024-05-01T00:00:00Z,1202426.2156332645,160996.59857508185
2024-05-02,2024-05-02T00:00:00Z,632479.5715347616,82359.983081739
2024-05-03,2024-05-03T00:00:00Z,742450.3507697028,93773.99024441538
2024-05-04,2024-05-04T00:00:00Z,422199.6674093405,50812.507005812105
2024-05-05,2024-05-05T00:00:00Z,357694.34436270455,43862.636951422624
2024-05-06,2024-05-06T00:00:00Z,612628.4669542003,86093.97151602028
2024-05-07,2024-05-07T00:00:00Z,480893.1048636098,62388.86052094218
2024-05-08,2024-05-08T00:00:00Z,482138.3974621559,65309.8330109472
2024-05-09,2024-05-09T00:00:00Z,480503.2623393626,66309.64910109357
2024-05-10,2024-05-10T00:00:00Z,608964.0302909389,77756.76084574791
2024-05-11,2024-05-11T00:00:00Z,210807.9375455161,25612.78173122513
2024-05-12,2024-05-12T00:00:00Z,200413.10685567508,25514.183146032865
2024-05-13,2024-05-13T00:00:00Z,526559.6020153351,63310.210377330906
2024-05-14,2024-05-14T00:00:00Z,502921.0473837535,61684.13358789121
2024-05-15,2024-05-15T00:00:00Z,725762.1594762176,88269.21387733136
2024-05-16,2024-05-16T00:00:00Z,491366.6828280579,58429.77346132208
2024-05-17,2024-05-17T00:00:00Z,453215.0493455886,57702.16664793566
2024-05-18,2024-05-18T00:00:00Z,203370.8053003988,25785.3279538532
2024-05-19,2024-05-19T00:00:00Z,296390.1406989151,39642.246028729365
2024-05-20,2024-05-20T00:00:00Z,769603.9163427448,97351.3860761144
2024-05-21,2024-05-21T00:00:00Z,569957.5071216852,74864.55813110988
2024-05-22,2024-05-22T00:00:00Z,408007.8810316943,53589.68051972413
2024-05-23,2024-05-23T00:00:00Z,629645.0535572777,81534.56027237396
2024-05-24,2024-05-24T00:00:00Z,386776.0215088999,48170.10288049318
2024-05-25,2024-05-25T00:00:00Z,166053.31625491998,21252.09647411289
2024-05-26,2024-05-26T00:00:00Z,166671.65709508708,22572.23531168082
2024-05-27,2024-05-27T00:00:00Z,343397.790140849,42842.87839357125
2024-05-28,2024-05-28T00:00:00Z,472523.40818646,68407.00729729194
2024-05-29,2024-05-29T00:00:00Z,352164.3354363666,45698.91103835011
2024-05-30,2024-05-30T00:00:00Z,421311.4633842999,53648.298387537245
2024-05-31,2024-05-31T00:00:00Z,418197.98618405976,53036.10340328811
2024-06-01,2024-06-01T00:00:00Z,117071.36957757638,11611.457124450128
2024-06-02,2024-06-02T00:00:00Z,215438.515625677,25477.81538503203
2024-06-03,2024-06-03T00:00:00Z,479518.68044701713,59385.75964577031
2024-06-04,2024-06-04T00:00:00Z,443874.2702956172,51779.95055665352
2024-06-05,2024-06-05T00:00:00Z,417635.28984479327,50848.00766503231
2024-06-06,2024-06-06T00:00:00Z,306497.37774317607,47573.67279163764
2024-06-07,2024-06-07T00:00:00Z,606747.644730574,85044.89635616497
2024-06-08,2024-06-08T00:00:00Z,130552.35658822294,14009.031268707457
2024-06-09,2024-06-09T00:00:00Z,127997.81650731356,17679.909138952626
2024-06-10,2024-06-10T00:00:00Z,244513.84198444465,31197.140244157294
2024-06-11,2024-06-11T00:00:00Z,627814.5143746197,82788.14417908402
2024-06-12,2024-06-12T00:00:00Z,645417.986217432,90786.62412064684
2024-06-13,2024-06-13T00:00:00Z,492596.0025573646,66712.05929895474
2024-06-14,2024-06-14T00:00:00Z,480106.0336056273,63534.70186175934
2024-06-15,2024-06-15T00:00:00Z,153756.89956484275,16175.877391641552
2024-06-16,2024-06-16T00:00:00Z,162872.50371452575,18277.77017919244
2024-06-17,2024-06-17T00:00:00Z,498447.2260067144,64955.85422477939
2024-06-18,2024-06-18T00:00:00Z,683113.531302654,94555.12449155198
2024-06-19,2024-06-19T00:00:00Z,298484.07491702784,40296.03034007055
2024-06-20,2024-06-20T00:00:00Z,420334.4852314236,60112.08873372528
2024-06-21,2024-06-21T00:00:00Z,424882.07269351336,68846.05842201533
2024-06-22,2024-06-22T00:00:00Z,107278.783526332,11281.496005758438
2024-06-23,2024-06-23T00:00:00Z,140363.15617741027,19588.02092395041
2024-06-24,2024-06-24T00:00:00Z,903920.829010444,148694.07884195156
2024-06-25,2024-06-25T00:00:00Z,509068.3549388738,79873.94861934066
2024-06-26,2024-06-26T00:00:00Z,339884.7658680127,56881.70094119635
2024-06-27,2024-06-27T00:00:00Z,324363.1077955314,49347.902339617656
2024-06-28,2024-06-28T00:00:00Z,406147.8985779557,54956.74826396886
2024-06-29,2024-06-29T00:00:00Z,166178.8524960673,21793.975037870125
2024-06-30,2024-06-30T00:00:00Z,284896.7735875164,44851.27972119703
2024-07-01,2024-07-01T00:00:00Z,392109.4498176247,53736.39694900424
2024-07-02,2024-07-02T00:00:00Z,320125.8614621645,42505.576287657896
2024-07-03,2024-07-03T00:00:00Z,575966.3690255224,85780.32792971001
2024-07-04,2024-07-04T00:00:00Z,880076.6220376154,121066.90297302791
2024-07-05,2024-07-05T00:00:00Z,1161324.8630188094,157887.46843648376
2024-07-06,2024-07-06T00:00:00Z,352285.42622039735,47692.61375851436
2024-07-07,2024-07-07T00:00:00Z,393591.9779414543,62907.59194631497
2024-07-08,2024-07-08T00:00:00Z,886333.2153779762,128185.02814243926
2024-07-09,2024-07-09T00:00:00Z,500816.8769835552,72503.69461336586
2024-07-10,2024-07-10T00:00:00Z,494070.98044266686,72641.15810208175
2024-07-11,2024-07-11T00:00:00Z,545870.2555409652,81306.14717638413
2024-07-12,2024-07-12T00:00:00Z,444136.856898982,67194.86466223949
2024-07-13,2024-07-13T00:00:00Z,294620.2606102015,40983.02404287271
2024-07-14,2024-07-14T00:00:00Z,404412.09886946,61578.60599796645
2024-07-15,2024-07-15T00:00:00Z,688816.1070067324,99372.29815455574
2024-07-16,2024-07-16T00:00:00Z,731290.5216585852,101836.52933056484
2024-07-17,2024-07-17T00:00:00Z,531872.6287413208,74330.52964074718
2024-07-18,2024-07-18T00:00:00Z,407749.2939268389,58941.19789666536
2024-07-19,2024-07-19T00:00:00Z,613781.4066087266,87695.50720143646
2024-07-20,2024-07-20T00:00:00Z,244664.5245765944,35056.7482177441
2024-07-21,2024-07-21T00:00:00Z,395590.4228164683,65834.2749420115
2024-07-22,2024-07-22T00:00:00Z,380437.6901257312,59285.87393558215
2024-07-23,2024-07-23T00:00:00Z,520565.520765418,79101.89856066713
2024-07-24,2024-07-24T00:00:00Z,401894.80712118326,62067.77323066688
2024-07-25,2024-07-25T00:00:00Z,598719.7213781335,90612.98885710632
2024-07-26,2024-07-26T00:00:00Z,472333.87846651743,67751.46916512091
2024-07-27,2024-07-27T00:00:00Z,636558.0606531003,106504.6861350271
2024-07-28,2024-07-28T00:00:00Z,231198.34131752013,36538.93834010278
2024-07-29,2024-07-29T00:00:00Z,734492.4851411236,110110.53025176612
2024-07-30,2024-07-30T00:00:00Z,471756.6815194866,74086.58956693888
2024-07-31,2024-07-31T00:00:00Z,488811.2018993468,71994.46944773295
2024-08-01,2024-08-01T00:00:00Z,721646.2628701814,114030.7251532754
2024-08-02,2024-08-02T00:00:00Z,806343.3165021229,118791.74133275729
2024-08-03,2024-08-03T00:00:00Z,558952.3054522345,82783.69405206814
2024-08-04,2024-08-04T00:00:00Z,631100.9920445527,92785.92202542257
2024-08-05,2024-08-05T00:00:00Z,2521818.426179116,345542.0661021603
2024-08-06,2024-08-06T00:00:00Z,836303.5745801522,129058.0176557229
2024-08-07,2024-08-07T00:00:00Z,722271.1551156894,108377.1103209067
2024-08-08,2024-08-08T00:00:00Z,896860.7892898761,131282.88758021485
2024-08-09,2024-08-09T00:00:00Z,592248.1614605318,90153.60494092033
2024-08-10,2024-08-10T00:00:00Z,214705.837791368,31734.34131626745
2024-08-11,2024-08-11T00:00:00Z,387665.9978714319,61097.91787393908
2024-08-12,2024-08-12T00:00:00Z,707872.3008443003,124887.68108787847
2024-08-13,2024-08-13T00:00:00Z,494248.2621157181,85024.67932911552
2024-08-14,2024-08-14T00:00:00Z,569199.1683998243,91488.36750204924
2024-08-15,2024-08-15T00:00:00Z,697371.7789775825,117645.20913531716
2024-08-16,2024-08-16T00:00:00Z,526321.1256948938,82139.60655745189
2024-08-17,2024-08-17T00:00:00Z,155767.56800190854,24581.181622316544
2024-08-18,2024-08-18T00:00:00Z,299555.6154869684,41693.20700458779
2024-08-19,2024-08-19T00:00:00Z,421888.8993663036,68984.67036927684
2024-08-20,2024-08-20T00:00:00Z,595919.0206086715,97709.00842365174
2024-08-21,2024-08-21T00:00:00Z,540040.8804870256,95040.79012490106
2024-08-22,2024-08-22T00:00:00Z,418820.68953681854,64111.3494007639
2024-08-23,2024-08-23T00:00:00Z,752661.7213316297,108384.2770162394
2024-08-24,2024-08-24T00:00:00Z,258311.4106495001,35556.56108834505
2024-08-25,2024-08-25T00:00:00Z,225703.4009898516,34767.71600978007
2024-08-26,2024-08-26T00:00:00Z,391800.97534475673,60092.56136988647
2024-08-27,2024-08-27T00:00:00Z,675502.1249753365,113535.41380082016
2024-08-28,2024-08-28T00:00:00Z,616607.9648254616,108484.27269054628
2024-08-29,2024-08-29T00:00:00Z,460427.9300941188,76896.29202058737
2024-08-30,2024-08-30T00:00:00Z,511637.5953572659,85347.35884400591
2024-08-31,2024-08-31T00:00:00Z,132314.16185228614,20845.583990993568
2024-09-01,2024-09-01T00:00:00Z,415722.3825055272,71176.55109009362
