date,timestamp_utc,Average Cap
2022-06-19,2022-06-19T00:00:00Z,132053307467.7652
2022-06-20,2022-06-20T00:00:00Z,132106170259.07584
2022-06-21,2022-06-21T00:00:00Z,132159591693.25774
2022-06-22,2022-06-22T00:00:00Z,132210149202.85924
2022-06-23,2022-06-23T00:00:00Z,132265078641.51404
2022-06-24,2022-06-24T00:00:00Z,132320470112.03935
2022-06-25,2022-06-25T00:00:00Z,132376817774.30511
2022-06-26,2022-06-26T00:00:00Z,132431415058.84483
2022-06-27,2022-06-27T00:00:00Z,132484800024.26584
2022-06-28,2022-06-28T00:00:00Z,132536391678.78992
2022-06-29,2022-06-29T00:00:00Z,132587333525.20842
2022-06-30,2022-06-30T00:00:00Z,132637726004.99852
2022-07-01,2022-07-01T00:00:00Z,132685368718.95796
2022-07-02,2022-07-02T00:00:00Z,132732887039.483
2022-07-03,2022-07-03T00:00:00Z,132780681036.94762
2022-07-04,2022-07-04T00:00:00Z,132831990540.78712
2022-07-05,2022-07-05T00:00:00Z,132883060459.22824
2022-07-06,2022-07-06T00:00:00Z,132935617382.45554
2022-07-07,2022-07-07T00:00:00Z,132992274806.64584
2022-07-08,2022-07-08T00:00:00Z,133048814146.78134
2022-07-09,2022-07-09T00:00:00Z,133105322330.71188
2022-07-10,2022-07-10T00:00:00Z,133159006431.52246
2022-07-11,2022-07-11T00:00:00Z,133209170913.70007
2022-07-12,2022-07-12T00:00:00Z,133256840887.9979
2022-07-13,2022-07-13T00:00:00Z,133308002634.2703
2022-07-14,2022-07-14T00:00:00Z,133360555574.73668
2022-07-15,2022-07-15T00:00:00Z,133414032681.8274
2022-07-16,2022-07-16T00:00:00Z,133468907747.4695
2022-07-17,2022-07-17T00:00:00Z,133522229738.26936
2022-07-18,2022-07-18T00:00:00Z,133581850028.78668
2022-07-19,2022-07-19T00:00:00Z,133645180377.6926
2022-07-20,2022-07-20T00:00:00Z,133707830609.49644
2022-07-21,2022-07-21T00:00:00Z,133770178820.32507
2022-07-22,2022-07-22T00:00:00Z,133830702121.2303
2022-07-23,2022-07-23T00:00:00Z,133890300292.3162
2022-07-24,2022-07-24T00:00:00Z,133950392974.94458
2022-07-25,2022-07-25T00:00:00Z,134005554904.89224
2022-07-26,2022-07-26T00:00:00Z,134060490806.63889
2022-07-27,2022-07-27T00:00:00Z,134121978359.40897
2022-07-28,2022-07-28T00:00:00Z,134186868350.8593
2022-07-29,2022-07-29T00:00:00Z,134251476954.53848
2022-07-30,2022-07-30T00:00:00Z,134315553680.59962
2022-07-31,2022-07-31T00:00:00Z,134378256644.15532
2022-08-01,2022-08-01T00:00:00Z,134440822681.78732
2022-08-02,2022-08-02T00:00:00Z,134502296742.51146
2022-08-03,2022-08-03T00:00:00Z,134563109777.66048
2022-08-04,2022-08-04T00:00:00Z,134623136448.04582
2022-08-05,2022-08-05T00:00:00Z,134685808869.87628
2022-08-06,2022-08-06T00:00:00Z,134747066850.98526
2022-08-07,2022-08-07T00:00:00Z,134809165111.38068
2022-08-08,2022-08-08T00:00:00Z,134873687175.96284
2022-08-09,2022-08-09T00:00:00Z,134935650046.4504
2022-08-10,2022-08-10T00:00:00Z,135000701373.75546
2022-08-11,2022-08-11T00:00:00Z,135065682261.29388
2022-08-12,2022-08-12T00:00:00Z,135132426330.7588
2022-08-13,2022-08-13T00:00:00Z,135199293086.68562
2022-08-14,2022-08-14T00:00:00Z,135265596257.5794
2022-08-15,2022-08-15T00:00:00Z,135331064979.01004
2022-08-16,2022-08-16T00:00:00Z,135395587630.05194
2022-08-17,2022-08-17T00:00:00Z,135458108992.80254
2022-08-18,2022-08-18T00:00:00Z,135520025052.52184
2022-08-19,2022-08-19T00:00:00Z,135572860319.8718
2022-08-20,2022-08-20T00:00:00Z,135626853555.61688
2022-08-21,2022-08-21T00:00:00Z,135682258060.2394
2022-08-22,2022-08-22T00:00:00Z,135737206785.2102
2022-08-23,2022-08-23T00:00:00Z,135792638419.25882
2022-08-24,2022-08-24T00:00:00Z,135847436915.08792
2022-08-25,2022-08-25T00:00:00Z,135902945952.6804
2022-08-26,2022-08-26T00:00:00Z,135953404529.22366
2022-08-27,2022-08-27T00:00:00Z,136003034146.82433
2022-08-28,2022-08-28T00:00:00Z,136050816158.45108
2022-08-29,2022-08-29T00:00:00Z,136101386763.24068
2022-08-30,2022-08-30T00:00:00Z,136150111152.14526
2022-08-31,2022-08-31T00:00:00Z,136199742789.88008
2022-09-01,2022-09-01T00:00:00Z,136249690137.26823
2022-09-02,2022-09-02T00:00:00Z,136298914998.773
2022-09-03,2022-09-03T00:00:00Z,136347653186.87366
2022-09-04,2022-09-04T00:00:00Z,136397027543.23602
2022-09-05,2022-09-05T00:00:00Z,136445592874.75552
2022-09-06,2022-09-06T00:00:00Z,136490292165.96648
2022-09-07,2022-09-07T00:00:00Z,136536901299.68877
2022-09-08,2022-09-08T00:00:00Z,136583603346.74487
2022-09-09,2022-09-09T00:00:00Z,136638128998.95192
2022-09-10,2022-09-10T00:00:00Z,136693733837.73473
2022-09-11,2022-09-11T00:00:00Z,136750004960.9016
2022-09-12,2022-09-12T00:00:00Z,136808440117.50069
2022-09-13,2022-09-13T00:00:00Z,136858327417.01822
2022-09-14,2022-09-14T00:00:00Z,136908402805.70029
2022-09-15,2022-09-15T00:00:00Z,136956451579.32169
2022-09-16,2022-09-16T00:00:00Z,137004869046.27782
2022-09-17,2022-09-17T00:00:00Z,137054464456.8034
2022-09-18,2022-09-18T00:00:00Z,137101371916.24055
2022-09-19,2022-09-19T00:00:00Z,137148738512.7378
2022-09-20,2022-09-20T00:00:00Z,137193546593.9272
2022-09-21,2022-09-21T00:00:00Z,137236753321.06624
2022-09-22,2022-09-22T00:00:00Z,137283543473.64047
2022-09-23,2022-09-23T00:00:00Z,137329889280.90823
2022-09-24,2022-09-24T00:00:00Z,137374811775.98994
2022-09-25,2022-09-25T00:00:00Z,137419290072.8575
2022-09-26,2022-09-26T00:00:00Z,137465380628.8158
2022-09-27,2022-09-27T00:00:00Z,137510869373.7608
2022-09-28,2022-09-28T00:00:00Z,137557604854.70932
2022-09-29,2022-09-29T00:00:00Z,137605026666.8721
2022-09-30,2022-09-30T00:00:00Z,137651776689.52014
2022-10-01,2022-10-01T00:00:00Z,137698092612.09418
2022-10-02,2022-10-02T00:00:00Z,137743417674.69952
2022-10-03,2022-10-03T00:00:00Z,137790920904.05576
2022-10-04,2022-10-04T00:00:00Z,137841122583.80344
2022-10-05,2022-10-05T00:00:00Z,137890618288.2061
2022-10-06,2022-10-06T00:00:00Z,137939347207.9268
2022-10-07,2022-10-07T00:00:00Z,137986407864.04117
2022-10-08,2022-10-08T00:00:00Z,138033026699.77283
2022-10-09,2022-10-09T00:00:00Z,138079717636.54648
2022-10-10,2022-10-10T00:00:00Z,138125211752.9761
2022-10-11,2022-10-11T00:00:00Z,138170410071.59268
2022-10-12,2022-10-12T00:00:00Z,138215965238.23773
2022-10-13,2022-10-13T00:00:00Z,138262346460.1963
2022-10-14,2022-10-14T00:00:00Z,138307959948.98605
2022-10-15,2022-10-15T00:00:00Z,138353144402.7881
2022-10-16,2022-10-16T00:00:00Z,138399051875.42432
2022-10-17,2022-10-17T00:00:00Z,138446036914.38992
2022-10-18,2022-10-18T00:00:00Z,138492171641.91153
2022-10-19,2022-10-19T00:00:00Z,138537498336.66663
2022-10-20,2022-10-20T00:00:00Z,138582526430.75262
2022-10-21,2022-10-21T00:00:00Z,138627991402.45676
2022-10-22,2022-10-22T00:00:00Z,138673600875.13065
2022-10-23,2022-10-23T00:00:00Z,138720606908.46545
2022-10-24,2022-10-24T00:00:00Z,138766650163.75958
2022-10-25,2022-10-25T00:00:00Z,138815548615.9778
2022-10-26,2022-10-26T00:00:00Z,138867091617.4419
2022-10-27,2022-10-27T00:00:00Z,138916765300.45288
2022-10-28,2022-10-28T00:00:00Z,138967562092.6195
2022-10-29,2022-10-29T00:00:00Z,139019189378.27145
2022-10-30,2022-10-30T00:00:00Z,139070086676.4548
2022-10-31,2022-10-31T00:00:00Z,139120466327.2773
2022-11-01,2022-11-01T00:00:00Z,139170753474.31735
2022-11-02,2022-11-02T00:00:00Z,139219828978.00705
2022-11-03,2022-11-03T00:00:00Z,139269052565.05716
2022-11-04,2022-11-04T00:00:00Z,139321834023.912
2022-11-05,2022-11-05T00:00:00Z,139375180137.70062
2022-11-06,2022-11-06T00:00:00Z,139427020610.6157
2022-11-07,2022-11-07T00:00:00Z,139477633664.05438
2022-11-08,2022-11-08T00:00:00Z,139520532960.08228
2022-11-09,2022-11-09T00:00:00Z,139553223138.05435
2022-11-10,2022-11-10T00:00:00Z,139592627992.38358
2022-11-11,2022-11-11T00:00:00Z,139629760249.44623
2022-11-12,2022-11-12T00:00:00Z,139666059997.63834
2022-11-13,2022-11-13T00:00:00Z,139700466595.36063
2022-11-14,2022-11-14T00:00:00Z,139735969324.9975
2022-11-15,2022-11-15T00:00:00Z,139772482985.2851
2022-11-16,2022-11-16T00:00:00Z,139808115981.49533
2022-11-17,2022-11-17T00:00:00Z,139843832152.34332
2022-11-18,2022-11-18T00:00:00Z,139879601301.7201
2022-11-19,2022-11-19T00:00:00Z,139915373875.90784
2022-11-20,2022-11-20T00:00:00Z,139949505503.83337
2022-11-21,2022-11-21T00:00:00Z,139981743793.02277
2022-11-22,2022-11-22T00:00:00Z,140015636371.2066
2022-11-23,2022-11-23T00:00:00Z,140050990057.4217
2022-11-24,2022-11-24T00:00:00Z,140086295787.36908
2022-11-25,2022-11-25T00:00:00Z,140121280795.42554
2022-11-26,2022-11-26T00:00:00Z,140156046796.19165
2022-11-27,2022-11-27T00:00:00Z,140190651021.5877
2022-11-28,2022-11-28T00:00:00Z,140224422397.8059
2022-11-29,2022-11-29T00:00:00Z,140259044560.03314
2022-11-30,2022-11-30T00:00:00Z,140296351080.31055
2022-12-01,2022-12-01T00:00:00Z,140332961887.8106
2022-12-02,2022-12-02T00:00:00Z,140370001796.4217
2022-12-03,2022-12-03T00:00:00Z,140406214593.27756
2022-12-04,2022-12-04T00:00:00Z,140443278871.19336
2022-12-05,2022-12-05T00:00:00Z,140479808389.5159
2022-12-06,2022-12-06T00:00:00Z,140516783984.99817
2022-12-07,2022-12-07T00:00:00Z,140552793302.4948
2022-12-08,2022-12-08T00:00:00Z,140590245670.8196
2022-12-09,2022-12-09T00:00:00Z,140627336153.39636
2022-12-10,2022-12-10T00:00:00Z,140664412418.72726
2022-12-11,2022-12-11T00:00:00Z,140701320559.7629
2022-12-12,2022-12-12T00:00:00Z,140738662058.37845
2022-12-13,2022-12-13T00:00:00Z,140778151102.42038
2022-12-14,2022-12-14T00:00:00Z,140817723982.03375
2022-12-15,2022-12-15T00:00:00Z,140855612242.77167
2022-12-16,2022-12-16T00:00:00Z,140890738428.4333
2022-12-17,2022-12-17T00:00:00Z,140926427001.06348
2022-12-18,2022-12-18T00:00:00Z,140961942623.34244
2022-12-19,2022-12-19T00:00:00Z,140996322630.31445
2022-12-20,2022-12-20T00:00:00Z,141032424291.94598
2022-12-21,2022-12-21T00:00:00Z,141068231250.02982
2022-12-22,2022-12-22T00:00:00Z,141104024864.9074
2022-12-23,2022-12-23T00:00:00Z,141139639129.86172
2022-12-24,2022-12-24T00:00:00Z,141175455205.9905
2022-12-25,2022-12-25T00:00:00Z,141211254849.44507
2022-12-26,2022-12-26T00:00:00Z,141247366393.27423
2022-12-27,2022-12-27T00:00:00Z,141282675010.17432
2022-12-28,2022-12-28T00:00:00Z,141317378920.1022
2022-12-29,2022-12-29T00:00:00Z,141352389005.57132
2022-12-30,2022-12-30T00:00:00Z,141387302763.0159
2022-12-31,2022-12-31T00:00:00Z,141421907840.23935
2023-01-01,2023-01-01T00:00:00Z,141456823996.8992
2023-01-02,2023-01-02T00:00:00Z,141491966808.08997
2023-01-03,2023-01-03T00:00:00Z,141527088929.8552
2023-01-04,2023-01-04T00:00:00Z,141562852379.0793
2023-01-05,2023-01-05T00:00:00Z,141598553328.5557
2023-01-06,2023-01-06T00:00:00Z,141634683857.47595
2023-01-07,2023-01-07T00:00:00Z,141670753824.5864
2023-01-08,2023-01-08T00:00:00Z,141707527423.34677
2023-01-09,2023-01-09T00:00:00Z,141744491918.23904
2023-01-10,2023-01-10T00:00:00Z,141782417365.52536
2023-01-11,2023-01-11T00:00:00Z,141822228586.95013
2023-01-12,2023-01-12T00:00:00Z,141865412748.25372
2023-01-13,2023-01-13T00:00:00Z,141912658972.42606
2023-01-14,2023-01-14T00:00:00Z,141963738207.40317
2023-01-15,2023-01-15T00:00:00Z,142014496748.29233
2023-01-16,2023-01-16T00:00:00Z,142066414497.04266
2023-01-17,2023-01-17T00:00:00Z,142118148277.96722
2023-01-18,2023-01-18T00:00:00Z,142168155906.52066
2023-01-19,2023-01-19T00:00:00Z,142219618448.67377
2023-01-20,2023-01-20T00:00:00Z,142277069583.60352
2023-01-21,2023-01-21T00:00:00Z,142334876494.95145
2023-01-22,2023-01-22T00:00:00Z,142392405920.1134
2023-01-23,2023-01-23T00:00:00Z,142450682390.33963
2023-01-24,2023-01-24T00:00:00Z,142507866030.3616
2023-01-25,2023-01-25T00:00:00Z,142566662129.2066
2023-01-26,2023-01-26T00:00:00Z,142625222145.1054
2023-01-27,2023-01-27T00:00:00Z,142683965832.66754
2023-01-28,2023-01-28T00:00:00Z,142742554859.4071
2023-01-29,2023-01-29T00:00:00Z,142803815532.6903
2023-01-30,2023-01-30T00:00:00Z,142861631853.52032
2023-01-31,2023-01-31T00:00:00Z,142920551940.6343
2023-02-01,2023-02-01T00:00:00Z,142981692663.35632
2023-02-02,2023-02-02T00:00:00Z,143041914102.38806
2023-02-03,2023-02-03T00:00:00Z,143101896319.34946
2023-02-04,2023-02-04T00:00:00Z,143161471314.63742
2023-02-05,2023-02-05T00:00:00Z,143219591481.74365
2023-02-06,2023-02-06T00:00:00Z,143277015251.16577
2023-02-07,2023-02-07T00:00:00Z,143336218386.21783
2023-02-08,2023-02-08T00:00:00Z,143394333880.3855
2023-02-09,2023-02-09T00:00:00Z,143448081769.3398
2023-02-10,2023-02-10T00:00:00Z,143501196258.41815
2023-02-11,2023-02-11T00:00:00Z,143555137008.15854
2023-02-12,2023-02-12T00:00:00Z,143608796609.3263
2023-02-13,2023-02-13T00:00:00Z,143662383199.86743
2023-02-14,2023-02-14T00:00:00Z,143717587085.31012
2023-02-15,2023-02-15T00:00:00Z,143780729877.64722
2023-02-16,2023-02-16T00:00:00Z,143840868195.70587
2023-02-17,2023-02-17T00:00:00Z,143904899429.59088
2023-02-18,2023-02-18T00:00:00Z,143969072527.98413
2023-02-19,2023-02-19T00:00:00Z,144031864119.2097
2023-02-20,2023-02-20T00:00:00Z,144096732810.41122
2023-02-21,2023-02-21T00:00:00Z,144160221025.48047
2023-02-22,2023-02-22T00:00:00Z,144222668867.54007
2023-02-23,2023-02-23T00:00:00Z,144284193299.8638
2023-02-24,2023-02-24T00:00:00Z,144342866546.79132
2023-02-25,2023-02-25T00:00:00Z,144401424603.4551
2023-02-26,2023-02-26T00:00:00Z,144461464713.94614
2023-02-27,2023-02-27T00:00:00Z,144521243127.9345
2023-02-28,2023-02-28T00:00:00Z,144579677244.61548
2023-03-01,2023-03-01T00:00:00Z,144639911144.59497
2023-03-02,2023-03-02T00:00:00Z,144699537039.05795
2023-03-03,2023-03-03T00:00:00Z,144755036104.89606
2023-03-04,2023-03-04T00:00:00Z,144810447814.3741
2023-03-05,2023-03-05T00:00:00Z,144866156372.43552
2023-03-06,2023-03-06T00:00:00Z,144921782810.96725
2023-03-07,2023-03-07T00:00:00Z,144976592553.93918
2023-03-08,2023-03-08T00:00:00Z,145029542606.593
2023-03-09,2023-03-09T00:00:00Z,145077446099.7808
2023-03-10,2023-03-10T00:00:00Z,145124367057.04922
2023-03-11,2023-03-11T00:00:00Z,145172089455.3822
2023-03-12,2023-03-12T00:00:00Z,145225531392.18732
2023-03-13,2023-03-13T00:00:00Z,145287233369.253
2023-03-14,2023-03-14T00:00:00Z,145350925614.64142
2023-03-15,2023-03-15T00:00:00Z,145413094954.59152
2023-03-16,2023-03-16T00:00:00Z,145478033765.1636
2023-03-17,2023-03-17T00:00:00Z,145551862731.45663
2023-03-18,2023-03-18T00:00:00Z,145623831129.79764
2023-03-19,2023-03-19T00:00:00Z,145699644615.54688
2023-03-20,2023-03-20T00:00:00Z,145774550050.15085
2023-03-21,2023-03-21T00:00:00Z,145850954348.9042
2023-03-22,2023-03-22T00:00:00Z,145924378126.26205
2023-03-23,2023-03-23T00:00:00Z,146001440212.6429
2023-03-24,2023-03-24T00:00:00Z,146075317252.62628
2023-03-25,2023-03-25T00:00:00Z,146149291719.59308
2023-03-26,2023-03-26T00:00:00Z,146225186421.41965
2023-03-27,2023-03-27T00:00:00Z,146297902493.15176
2023-03-28,2023-03-28T00:00:00Z,146371099335.17776
2023-03-29,2023-03-29T00:00:00Z,146448346532.70206
2023-03-30,2023-03-30T00:00:00Z,146524378750.16782
2023-03-31,2023-03-31T00:00:00Z,146602017375.10486
2023-04-01,2023-04-01T00:00:00Z,146679573460.4048
2023-04-02,2023-04-02T00:00:00Z,146756049215.96365
2023-04-03,2023-04-03T00:00:00Z,146831127468.31833
2023-04-04,2023-04-04T00:00:00Z,146907597956.01697
2023-04-05,2023-04-05T00:00:00Z,146983988367.03485
2023-04-06,2023-04-06T00:00:00Z,147059889270.28787
2023-04-07,2023-04-07T00:00:00Z,147135390134.7969
2023-04-08,2023-04-08T00:00:00Z,147210918486.72916
2023-04-09,2023-04-09T00:00:00Z,147287768688.84943
2023-04-10,2023-04-10T00:00:00Z,147369532223.41235
2023-04-11,2023-04-11T00:00:00Z,147453384063.4438
2023-04-12,2023-04-12T00:00:00Z,147535968181.20184
2023-04-13,2023-04-13T00:00:00Z,147620332818.79208
2023-04-14,2023-04-14T00:00:00Z,147705014475.25616
2023-04-15,2023-04-15T00:00:00Z,147789053375.76212
2023-04-16,2023-04-16T00:00:00Z,147873145013.47034
2023-04-17,2023-04-17T00:00:00Z,147953884925.04904
2023-04-18,2023-04-18T00:00:00Z,148038140162.35458
2023-04-19,2023-04-19T00:00:00Z,148116492262.07693
2023-04-20,2023-04-20T00:00:00Z,148192813116.3633
2023-04-21,2023-04-21T00:00:00Z,148265443552.91473
2023-04-22,2023-04-22T00:00:00Z,148340097346.46912
2023-04-23,2023-04-23T00:00:00Z,148413897258.73868
2023-04-24,2023-04-24T00:00:00Z,148487347962.8175
2023-04-25,2023-04-25T00:00:00Z,148563750331.744
2023-04-26,2023-04-26T00:00:00Z,148640540464.60718
2023-04-27,2023-04-27T00:00:00Z,148721233249.677
2023-04-28,2023-04-28T00:00:00Z,148801278439.36624
2023-04-29,2023-04-29T00:00:00Z,148880984010.38623
2023-04-30,2023-04-30T00:00:00Z,148960619233.12704
2023-05-01,2023-05-01T00:00:00Z,149035952972.2026
2023-05-02,2023-05-02T00:00:00Z,149113368476.99826
2023-05-03,2023-05-03T00:00:00Z,149192190173.79642
2023-05-04,2023-05-04T00:00:00Z,149270366821.7299
2023-05-05,2023-05-05T00:00:00Z,149350833132.49405
2023-05-06,2023-05-06T00:00:00Z,149428218483.22336
2023-05-07,2023-05-07T00:00:00Z,149504261658.76688
2023-05-08,2023-05-08T00:00:00Z,149577908753.77158
2023-05-09,2023-05-09T00:00:00Z,149651368216.48114
2023-05-10,2023-05-10T00:00:00Z,149724556050.53442
2023-05-11,2023-05-11T00:00:00Z,149795657589.63504
2023-05-12,2023-05-12T00:00:00Z,149866035991.73575
2023-05-13,2023-05-13T00:00:00Z,149936340244.41696
2023-05-14,2023-05-14T00:00:00Z,150007173362.8246
2023-05-15,2023-05-15T00:00:00Z,150078884684.74026
2023-05-16,2023-05-16T00:00:00Z,150150101879.1147
2023-05-17,2023-05-17T00:00:00Z,150222700686.3244
2023-05-18,2023-05-18T00:00:00Z,150293112182.37573
2023-05-19,2023-05-19T00:00:00Z,150363710174.63452
2023-05-20,2023-05-20T00:00:00Z,150435072307.58847
2023-05-21,2023-05-21T00:00:00Z,150505083881.2256
2023-05-22,2023-05-22T00:00:00Z,150575485777.9109
2023-05-23,2023-05-23T00:00:00Z,150647252289.2625
2023-05-24,2023-05-24T00:00:00Z,150715684788.12073
2023-05-25,2023-05-25T00:00:00Z,150784627531.29944
2023-05-26,2023-05-26T00:00:00Z,150854431954.75043
2023-05-27,2023-05-27T00:00:00Z,150924802830.58014
2023-05-28,2023-05-28T00:00:00Z,150999603064.86703
2023-05-29,2023-05-29T00:00:00Z,151073140570.348
2023-05-30,2023-05-30T00:00:00Z,151146505730.78595
2023-05-31,2023-05-31T00:00:00Z,151218075117.13995
2023-06-01,2023-06-01T00:00:00Z,151288140721.0096
2023-06-02,2023-06-02T00:00:00Z,151359788959.40103
2023-06-03,2023-06-03T00:00:00Z,151430773508.15927
2023-06-04,2023-06-04T00:00:00Z,151501924416.9044
2023-06-05,2023-06-05T00:00:00Z,151567924936.71262
2023-06-06,2023-06-06T00:00:00Z,151639468690.11078
2023-06-07,2023-06-07T00:00:00Z,151709271431.96838
2023-06-08,2023-06-08T00:00:00Z,151778095703.2564
2023-06-09,2023-06-09T00:00:00Z,151846736407.86404
2023-06-10,2023-06-10T00:00:00Z,151913110385.77084
2023-06-11,2023-06-11T00:00:00Z,151979767981.42184
2023-06-12,2023-06-12T00:00:00Z,152046650204.76212
2023-06-13,2023-06-13T00:00:00Z,152113267629.34018
2023-06-14,2023-06-14T00:00:00Z,152176942815.01736
2023-06-15,2023-06-15T00:00:00Z,152242164154.3155
2023-06-16,2023-06-16T00:00:00Z,152310125418.46356
2023-06-17,2023-06-17T00:00:00Z,152378728662.80347
2023-06-18,2023-06-18T00:00:00Z,152446687433.43866
2023-06-19,2023-06-19T00:00:00Z,152516477305.7621
2023-06-20,2023-06-20T00:00:00Z,152591628567.8593
2023-06-21,2023-06-21T00:00:00Z,152672976777.44794
2023-06-22,2023-06-22T00:00:00Z,152754358291.08206
2023-06-23,2023-06-23T00:00:00Z,152838362784.66547
2023-06-24,2023-06-24T00:00:00Z,152921612306.73663
2023-06-25,2023-06-25T00:00:00Z,153006969389.6944
2023-06-26,2023-06-26T00:00:00Z,153089161661.09924
2023-06-27,2023-06-27T00:00:00Z,153173169525.7909
2023-06-28,2023-06-28T00:00:00Z,153256673002.10614
2023-06-29,2023-06-29T00:00:00Z,153339650480.93103
2023-06-30,2023-06-30T00:00:00Z,153422962858.11768
2023-07-01,2023-07-01T00:00:00Z,153506491931.4649
2023-07-02,2023-07-02T00:00:00Z,153593216259.53052
2023-07-03,2023-07-03T00:00:00Z,153679855120.03625
2023-07-04,2023-07-04T00:00:00Z,153763664347.96085
2023-07-05,2023-07-05T00:00:00Z,153846450150.15433
2023-07-06,2023-07-06T00:00:00Z,153927023293.06555
2023-07-07,2023-07-07T00:00:00Z,154007227948.44955
2023-07-08,2023-07-08T00:00:00Z,154089189125.68597
2023-07-09,2023-07-09T00:00:00Z,154165867565.0747
2023-07-10,2023-07-10T00:00:00Z,154248051029.0965
2023-07-11,2023-07-11T00:00:00Z,154330558807.7081
2023-07-12,2023-07-12T00:00:00Z,154408818410.49045
2023-07-13,2023-07-13T00:00:00Z,154490786838.36084
2023-07-14,2023-07-14T00:00:00Z,154572380021.78696
2023-07-15,2023-07-15T00:00:00Z,154653526210.51617
2023-07-16,2023-07-16T00:00:00Z,154734311276.9854
2023-07-17,2023-07-17T00:00:00Z,154815362435.56842
2023-07-18,2023-07-18T00:00:00Z,154895184319.53537
2023-07-19,2023-07-19T00:00:00Z,154975474704.34305
2023-07-20,2023-07-20T00:00:00Z,155054458185.44678
2023-07-21,2023-07-21T00:00:00Z,155134459621.81906
2023-07-22,2023-07-22T00:00:00Z,155214253508.70074
2023-07-23,2023-07-23T00:00:00Z,155295288754.84045
2023-07-24,2023-07-24T00:00:00Z,155372769133.21063
2023-07-25,2023-07-25T00:00:00Z,155450408844.07547
2023-07-26,2023-07-26T00:00:00Z,155528516583.1552
2023-07-27,2023-07-27T00:00:00Z,155606129318.9535
2023-07-28,2023-07-28T00:00:00Z,155684087354.7421
2023-07-29,2023-07-29T00:00:00Z,155762207213.88815
2023-07-30,2023-07-30T00:00:00Z,155839914710.82797
2023-07-31,2023-07-31T00:00:00Z,155917422372.02295
2023-08-01,2023-08-01T00:00:00Z,155996781005.8088
2023-08-02,2023-08-02T00:00:00Z,156074088281.705
2023-08-03,2023-08-03T00:00:00Z,156151299570.38223
2023-08-04,2023-08-04T00:00:00Z,156228285919.04047
2023-08-05,2023-08-05T00:00:00Z,156305153888.2341
2023-08-06,2023-08-06T00:00:00Z,156381824906.8817
2023-08-07,2023-08-07T00:00:00Z,156459014369.59048
2023-08-08,2023-08-08T00:00:00Z,156538300944.80975
2023-08-09,2023-08-09T00:00:00Z,156616864482.5239
2023-08-10,2023-08-10T00:00:00Z,156694862974.41852
2023-08-11,2023-08-11T00:00:00Z,156772718780.81802
2023-08-12,2023-08-12T00:00:00Z,156850358850.94116
2023-08-13,2023-08-13T00:00:00Z,156927719338.78012
2023-08-14,2023-08-14T00:00:00Z,157005559118.4528
2023-08-15,2023-08-15T00:00:00Z,157082470953.03308
2023-08-16,2023-08-16T00:00:00Z,157157703604.572
2023-08-17,2023-08-17T00:00:00Z,157225310401.52124
2023-08-18,2023-08-18T00:00:00Z,157290838617.877
2023-08-19,2023-08-19T00:00:00Z,157356475827.47137
2023-08-20,2023-08-20T00:00:00Z,157422425083.19138
2023-08-21,2023-08-21T00:00:00Z,157488132772.55228
2023-08-22,2023-08-22T00:00:00Z,157553480445.45694
2023-08-23,2023-08-23T00:00:00Z,157620242427.86697
2023-08-24,2023-08-24T00:00:00Z,157686132939.62656
2023-08-25,2023-08-25T00:00:00Z,157751532446.48947
2023-08-26,2023-08-26T00:00:00Z,157816701263.2488
2023-08-27,2023-08-27T00:00:00Z,157882143365.51437
2023-08-28,2023-08-28T00:00:00Z,157947611236.7776
2023-08-29,2023-08-29T00:00:00Z,158018909933.54202
2023-08-30,2023-08-30T00:00:00Z,158088734603.67694
2023-08-31,2023-08-31T00:00:00Z,158153524932.92682
2023-09-01,2023-09-01T00:00:00Z,158217805614.90527
2023-09-02,2023-09-02T00:00:00Z,158282315573.42163
2023-09-03,2023-09-03T00:00:00Z,158347230797.82962
2023-09-04,2023-09-04T00:00:00Z,158411575193.70013
2023-09-05,2023-09-05T00:00:00Z,158475743837.81763
2023-09-06,2023-09-06T00:00:00Z,158539755537.08148
2023-09-07,2023-09-07T00:00:00Z,158605598634.1415
2023-09-08,2023-09-08T00:00:00Z,158670138934.24237
2023-09-09,2023-09-09T00:00:00Z,158734627993.0071
2023-09-10,2023-09-10T00:00:00Z,158798843813.65704
2023-09-11,2023-09-11T00:00:00Z,158860600787.7855
2023-09-12,2023-09-12T00:00:00Z,158924826351.5818
2023-09-13,2023-09-13T00:00:00Z,158990414590.5065
2023-09-14,2023-09-14T00:00:00Z,159057091744.74585
2023-09-15,2023-09-15T00:00:00Z,159123984118.78665
2023-09-16,2023-09-16T00:00:00Z,159190762266.85587
2023-09-17,2023-09-17T00:00:00Z,159257395926.70203
2023-09-18,2023-09-18T00:00:00Z,159324821532.29868
2023-09-19,2023-09-19T00:00:00Z,159393894712.67285
2023-09-20,2023-09-20T00:00:00Z,159462603598.571
2023-09-21,2023-09-21T00:00:00Z,159529277017.26953
2023-09-22,2023-09-22T00:00:00Z,159595978727.58807
2023-09-23,2023-09-23T00:00:00Z,159662655745.82697
2023-09-24,2023-09-24T00:00:00Z,159728168281.8031
2023-09-25,2023-09-25T00:00:00Z,159793781536.36823
2023-09-26,2023-09-26T00:00:00Z,159859064895.30624
2023-09-27,2023-09-27T00:00:00Z,159924858906.01773
