date,Open,High,Low,Close,Volume
2023-01-11,21930157.9480209,22543535.72217228,21857470.5472576,22476968.10361492,3390.43904807
2023-01-12,22477965.94392489,23912584.27164959,22414478.61686409,23570848.34902078,5254.52007024
2023-01-13,23566885.24389768,24890710.20541456,23392989.37628775,24832495.5195721,5024.62334796
2023-01-14,24832658.57415745,26226870.24822974,24792004.84086513,25909176.89301188,8029.92249051
2023-01-15,25907226.71480144,26007193.45915387,25449627.90647195,25864439.45844092,4258.63879238
2023-01-16,25864310.14515716,26609132.75171313,25645931.22642397,26372869.28477402,5307.34296189
2023-01-17,26372847.20496894,26650928.20249124,26008253.24778447,26254587.62497642,4149.14138506
2023-01-18,26254552.93191307,26803744.76354459,25494081.79687719,25734082.56989863,6214.52416207
2023-01-19,25734646.54176581,26303419.27496556,25720337.20775476,26215161.38638432,3426.17903659
2023-01-20,26217724.87611929,28088069.38648078,26090397.3318273,28007592.34734145,4343.23372125
2023-01-21,28006203.11203921,29764290.35846169,27733726.9049445,28336409.30522637,5066.5708505
2023-01-22,28336637.80557551,28702680.60724162,27940936.47732008,28427633.27724195,3978.07950545
2023-01-23,28424373.70850321,28912799.68001988,28281671.67470371,28638962.36832197,3990.29593686
2023-01-24,28642260.80253194,28950095.74507497,28017863.88303717,28355407.77699488,4576.31052328
2023-01-25,28347461.958973,29529824.70464931,28007789.96144005,28754451.0730831,4837.21709609
2023-01-26,28764990.1301389,29077137.54722537,28674043.1159763,28927852.15233319,3971.10651391
2023-01-27,28925306.35706074,29334134.16680961,28450348.99321216,28972898.84685414,3887.69224746
2023-01-28,28967305.26032042,29095630.82343647,28798266.11226611,29061000.0,2561.44916001
2023-01-29,29061785.65634717,29898813.6074977,28994725.47920637,29664294.05576013,3981.01522724
2023-01-30,29664307.74305764,29742934.52331763,28338685.48314925,28705786.23572131,3885.21934648
2023-01-31,28705735.05564336,29232279.13152263,28435484.03023416,29052216.99346405,3228.27741397
2023-02-01,29053427.76566684,29763995.17686304,28643569.02957349,29621575.22123894,3877.01639344
2023-02-02,29610110.96290121,30235945.09917382,29505259.1960435,29586350.67475183,4513.40038377
2023-02-03,29581947.17982638,29737792.49559174,29257917.69475755,29426700.39184673,3507.53813396
2023-02-04,29425420.40748423,29640406.99244442,29343108.12960133,29402729.26749607,2290.89178239
2023-02-05,29406703.29371902,29545000.0,28818424.61788458,28981955.15573225,2637.65656431
2023-02-06,28983187.97396253,29397046.63382504,28647833.01979077,29223794.9169388,4020.35025515
2023-02-07,29222866.09958626,29539578.03376305,28989033.65655174,29414719.86949257,3970.78895154
2023-02-08,29417000.0,29583410.67917993,28953924.05199849,29287451.77139154,3490.13017435
2023-02-09,29284569.63100958,29371489.8282784,28133695.36505259,28149911.031755,5135.25421976
2023-02-10,28157460.15540824,28345316.90514389,27888875.02922963,28128075.72770498,3745.86899567
2023-02-11,28127727.69224966,28354885.52005438,28075378.86948013,28353488.64717879,2443.93443427
2023-02-12,28357532.75246393,28488915.84435139,28190292.03670727,28265375.18397978,2645.05787617
2023-02-13,28262193.86549053,28369894.4774605,27903753.85267605,28311968.0207688,3523.12352688
2023-02-14,28315134.570828,28848460.50681966,27952814.05769661,28788140.60187469,4071.97026349
2023-02-15,28789872.39412448,31371204.91773629,28596222.12886964,31168820.7303578,5213.73714558
2023-02-16,31165172.75122449,32419404.12022127,30359004.9853911,30403596.4827395,5731.97174417
2023-02-17,30404807.85348681,32096126.80549833,30242487.04061278,31626195.85031103,4035.23883806
2023-02-18,31625998.25509443,32004656.28999124,31500639.92611362,31771496.53579677,1562.87561694
2023-02-19,31771404.30687827,32349455.20008658,31373224.48996392,31434041.00856955,2482.01449574
2023-02-20,31436065.93575179,32187866.63182226,31011030.87101663,31921906.28617434,3047.82272237
2023-02-21,31921724.56784182,32573804.67213907,31495774.69204101,31763850.95943648,3682.17358124
2023-02-22,31760386.37316829,31859165.64731451,30868132.01047265,31632885.1283426,4275.27363899
2023-02-23,31642134.48950257,31988181.29258742,30948103.42247289,31363320.50115884,3050.51128896
2023-02-24,31362133.95702571,31474257.16991229,30519114.19943486,30849879.07969794,3072.74613665
2023-02-25,30851736.16789322,30973123.17235268,30320000.42247571,30950638.50234652,1680.88708173
2023-02-26,30947649.68644664,31371664.81248507,30679744.51168258,31261934.06048587,1358.85127109
2023-02-27,31260984.43805577,31649471.06022306,30846350.99831432,31260034.95920628,1922.98514352
2023-02-28,31249522.23698419,31299823.52473887,30873446.66738762,30994926.54018736,1600.71447267
2023-03-01,30991233.48794658,31601243.8050216,30770729.29034713,31111284.44328143,1797.8303448
2023-03-02,31116894.31725266,31263759.58461854,30807340.29805412,31097865.6627226,1612.5471139
2023-03-03,31096804.77180636,31165553.78057151,29495020.66853326,29697915.76490558,3341.15767651
2023-03-04,29696263.65623316,29918891.36379472,29664841.41882577,29786245.73597788,1754.74023174
2023-03-05,29822351.56882965,30092382.99004627,29623836.10782097,29985000.0,1942.81035437
2023-03-06,29986624.12105385,30064058.60438573,29638195.2931107,29746841.09916368,1576.68956832
2023-03-07,29745614.82499814,29976284.71170478,29247706.90353705,29516523.94962059,3390.37607818
2023-03-08,29524862.83205165,29612738.46153846,28974175.43351979,29007104.35349497,2336.8774936
2023-03-09,29002756.23551925,29165435.00829068,27340061.39600097,27555003.18222754,4460.99295292
2023-03-10,27563022.82601851,27568660.41181286,26662778.95571486,27329591.14391144,5676.98032081
2023-03-11,27332503.96167636,28022519.06833927,26868013.40189549,27717471.68641086,3748.76231438
2023-03-12,27713170.15692181,29269549.81008624,27252289.1795388,29198977.25057822,3991.83534013
2023-03-13,29194782.06773977,32002932.91032237,28894692.17576656,31677019.33313758,7371.32278392
2023-03-14,31675737.60008512,34395505.35358623,31534124.58320597,32476938.7337319,9201.4733226
2023-03-15,32478494.59068557,33428321.03365215,31419831.48352001,32527586.13527148,6239.20206041
2023-03-16,32520435.12519802,33437698.49086103,32284112.27351613,33295173.52583658,4339.35823404
2023-03-17,33285548.40409352,36662734.33078753,33243164.06662774,36149311.48710382,7796.02901435
2023-03-18,36153703.85754601,36625412.62786706,35518043.52830301,35741605.10300612,4665.21357151
2023-03-19,35741909.92286073,37511564.47482619,35675794.03702715,37252920.90577175,4294.64435467
2023-03-20,37261087.00828074,37811643.19741682,36246342.98587516,37259398.14381206,5563.43412358
2023-03-21,37257733.37502606,37608134.3096171,36502560.13491537,37202000.0,4386.67855781
2023-03-22,37198969.34229819,38390255.44611926,35599920.8200313,36346999.74435994,5191.91825564
2023-03-23,36351801.96820284,37574606.09666323,35918848.64967612,37273242.16193704,3587.5042147
2023-03-24,37270461.21765338,37566948.11520733,36290846.78211341,36731112.52344238,3398.11038097
2023-03-25,36744693.00275084,36950771.45075218,36445754.09985609,36728567.92884591,2047.54356576
2023-03-26,36727892.79037442,37366278.28997693,36612403.34378265,37158886.28831814,1849.9702929
2023-03-27,37160038.06123401,37244095.56786704,35488547.06134515,36109299.34191369,3135.33428681
2023-03-28,36105786.27734503,36202128.96886383,35252673.07491372,36014426.19393521,2788.629238
2023-03-29,36019573.20053884,37733784.88828354,36003866.73795014,37389510.97153112,3092.9113039
2023-03-30,37389525.92579673,38382274.88025019,36717245.40351962,37161556.77386105,3300.71797268
2023-03-31,37156264.61192628,37750779.11296611,36559006.77969699,37530133.42328111,3079.63886518
2023-04-01,37528815.74157637,37942544.35533016,37416808.95094863,37580957.28860453,1641.80058909
2023-04-02,37593456.44930985,37714659.73672197,37007223.77627515,37270472.62029609,1625.13577342
2023-04-03,37264782.15507505,37769872.5017726,36329797.66452474,36807293.48149618,3190.22963929
2023-04-04,36796883.02304489,37518646.57485881,36658587.65974441,37175261.09637068,2098.22292001
2023-04-05,37178790.51178189,37796017.35977077,36920297.03495569,37145630.29224486,2523.3854916
2023-04-06,37142084.06054814,37232678.39658138,36755679.35898627,37071728.15386945,1955.00398876
2023-04-07,37077976.16665136,37200684.84924278,36858827.30757278,36985679.9330704,1259.81238803
2023-04-08,36985573.86787805,37196211.60661548,36900000.0,37079710.07025761,1202.00002778
2023-04-09,37084917.57529546,37573021.22865386,36869224.8368598,37342000.0,1291.50426463
2023-04-10,37334321.05991274,39113812.62406325,37224929.75406233,38937478.92058833,2466.95077277
2023-04-11,38932268.00594031,40268689.26890377,38892501.53551386,40001795.2761251,2448.41415627
2023-04-12,40002063.79555543,40512191.98904481,39553306.0348641,39680627.15648775,3259.43403535
2023-04-13,39684288.64854474,40201380.97455352,39647545.39745075,39914954.51236089,2546.53567388
2023-04-14,39914586.44354064,40322667.44111612,39488769.53950779,39827043.95243786,2890.01055874
2023-04-15,39823823.75445973,40037277.61258698,39757220.0104296,39841008.60902244,1200.2353937
2023-04-16,39842502.4207985,39936722.04896914,39568946.88390535,39587150.05656697,1399.14159722
2023-04-17,39585198.6205568,39607316.38114584,38499361.75043931,38707629.74740722,2338.32407191
2023-04-18,38712992.315676,39901633.01982333,38261021.50309658,39597895.85549057,2183.9139647
2023-04-19,39594499.74912193,39732165.60271311,38186700.56267446,38297743.83346938,3148.89698566
2023-04-20,38306457.90622482,38558078.67213286,37351492.69402299,37621258.4152425,2807.02210491
2023-04-21,37617503.94300726,37758344.31714082,36084914.03534502,36312876.13434185,3372.17569899
2023-04-22,36316713.31266269,37321224.15397016,36076888.69809664,37204891.80163633,1715.5188755
2023-04-23,37215454.26171637,37219325.79712647,36505430.11161585,36812807.73783565,1311.0394413
2023-04-24,36801393.97810839,37273425.70379827,36177456.27396734,36768514.65641519,2092.50124472
2023-04-25,36778021.83269426,38090960.84281236,36336095.3041393,37878215.25821596,2243.46513852
2023-04-26,37884402.08903747,39853908.6768815,36766161.21375572,38025372.88420006,4288.00643577
2023-04-27,38025940.47482881,39750657.2650927,37975371.99605236,39296395.30332681,3113.84653079
2023-04-28,39281933.56877132,39452322.85505479,38682231.03136105,39077091.76829268,1704.68800469
2023-04-29,39080284.95842782,39242753.53198354,38790259.19492327,38955215.78648495,976.68842477
2023-04-30,38968738.51468048,39837626.74314629,38790953.43286896,39179356.10931304,1571.64191959
2023-05-01,39186474.98577267,39321511.2800051,37322104.87814452,37741036.99148569,2473.34153129
2023-05-02,37744564.49885474,38730827.60056955,37423923.98792596,38390015.54863917,1898.35283796
2023-05-03,38391275.43940089,39207745.7878755,37781100.47175342,38721442.62497429,2191.22476624
2023-05-04,38725205.24008373,39111466.78587438,38346593.64114452,38562200.11929615,1694.91450185
2023-05-05,38563596.36504249,39366852.12931549,38527679.46127946,39096797.26201397,1842.59670197
2023-05-06,39080900.69903284,39448212.27574086,38141597.57938375,38645153.19817946,1875.26725792
2023-05-07,38646948.11578372,38944309.79519561,38126625.62745277,38151240.89623072,917.5435551
2023-05-08,38150305.63061661,38347160.61854935,36819380.31474855,37237837.54760083,2719.7476177
2023-05-09,37236405.39865237,37528450.40900864,36782797.95642365,37156420.94883411,1910.26904075
2023-05-10,37159890.99852862,37966540.46003073,36573435.35131275,37027320.33593613,2452.72118523
2023-05-11,37041506.89053551,37192978.08616506,36230719.87639461,36361935.72985217,2144.70813439
2023-05-12,36364613.13971521,36528867.32654037,35208832.90296819,36318543.1949757,2362.78174883
2023-05-13,36320401.18715134,36667103.5806826,36134254.05247373,36382451.3064133,1068.59606581
2023-05-14,36375834.67847792,36754931.64882721,36181283.25469947,36400800.54666557,743.33736967
2023-05-15,36387005.15067495,37203177.73054284,36210352.9773496,36624218.1443299,1273.01396096
2023-05-16,36620101.01323408,36759982.88173365,36290837.70617014,36390342.04793028,1321.26993775
2023-05-17,36391700.0580012,36836918.09047669,35920595.24567794,36720911.01845939,1491.65125532
2023-05-18,36713979.26820897,36881873.30411785,35792208.43807615,36195635.80236014,1411.43239488
2023-05-19,36194811.28495538,36481857.70070044,35907068.68427108,36159000.0,1025.19155672
2023-05-20,36157816.02235678,36453530.39597384,36125149.52882641,36402046.73913043,470.2328479
2023-05-21,36401301.7498933,36604768.35440647,36024217.46350843,36030338.30580714,686.52627236
2023-05-22,36032927.87304625,36209379.13827187,35687945.88628968,35931294.81481481,1106.19594687
2023-05-23,35939974.69232103,36631735.66952889,35834177.36447331,36331392.52336449,1021.27300474
2023-05-24,36342646.65940598,36389119.25360254,35083109.90316013,35410090.85648148,1901.20456595
2023-05-25,35424026.4451602,35663845.39262759,34934178.26467857,35544811.64958695,1653.10463702
2023-05-26,35538645.5192801,36097647.16545062,35260773.13639511,35748713.33872963,1172.81809548
2023-05-27,35753540.33305415,35880974.35400844,35613694.02110199,35853874.38571257,648.93372886
2023-05-28,35853542.00252802,37523180.25196823,35786420.14573869,37344263.96073182,1266.77529329
2023-05-29,37342319.54288083,37840142.25905818,36785173.3102253,36961000.0,1211.3252563
2023-05-30,36959214.27192898,37377271.36411288,36789931.63910599,36869000.0,1312.00751853
2023-05-31,36874373.23212664,36998411.06209457,36036750.67405252,36347000.0,1403.7211106
2023-06-01,36359888.71789374,36498105.02854853,35701416.83280705,35812397.83174224,1219.0710531
2023-06-02,35817206.91148724,36162359.0704562,35456370.5326523,36087963.04806333,1335.61166638
2023-06-03,36090438.60845839,36108973.46721405,35768909.61116562,35872000.0,839.58689139
2023-06-04,35869000.0,36088175.32449998,35788244.75564386,35863827.28658605,1025.59622632
2023-06-05,35861086.73816757,35886062.52097242,33818814.74481729,34300228.51525256,2262.00404506
2023-06-06,34301510.65165281,35981209.14997159,33601150.8070377,35817495.85880558,2225.23860983
2023-06-07,35830842.79910363,35992742.93320349,34767395.36736748,34916000.0,1625.00797573
2023-06-08,34920461.0032955,35352913.11061871,34781368.22417684,34938740.55860964,1053.59131747
2023-06-09,34951000.0,35126401.14065585,34767548.27382803,34825148.31366839,1256.79219174
2023-06-10,34833865.07936508,34873684.74565829,33811137.09505685,34335917.39259847,2724.53060958
2023-06-11,34338591.73802728,34601876.0271059,33994955.60999102,34327245.67209776,1108.7287885
2023-06-12,34313749.37693757,34440692.16858451,33890416.37446769,34054037.53465325,1483.25363731
2023-06-13,34061724.59126917,34526846.50472368,33722043.92164915,33880000.82571041,2119.69168397
2023-06-14,33890514.24543322,34094496.84112406,32665460.76777434,32945429.36348531,1778.08133959
2023-06-15,32961968.01761788,33573243.6366648,32460660.91163194,33408710.07371007,1848.20313062
2023-06-16,33413809.33534778,34707785.86337982,33117165.43045606,34504920.93574178,1857.7667339
2023-06-17,34504949.50391224,35002482.35377324,34276510.12410189,34752086.13264427,1259.25691738
2023-06-18,34764906.63819581,34918169.96428627,34405879.33334409,34408819.40228186,880.08611221
2023-06-19,34410504.00070149,35359936.17250866,34396038.58210755,35073330.14937785,1291.95379542
2023-06-20,35078244.56426153,37085020.83929261,34973299.35555123,36963042.11401913,2037.82687131
2023-06-21,36962990.50642782,40023704.01156131,36868215.5118243,39143457.24497579,3763.48869145
2023-06-22,39141438.18328057,39797804.42243621,38910427.23344319,39103796.62522503,2245.14369197
2023-06-23,39105534.45212939,41376863.2460703,39103077.54901426,40640604.83124784,2240.93878087
2023-06-24,40640312.83061923,40941409.08778395,40379996.80067079,40646184.37744171,1271.915861
2023-06-25,40651057.76215583,41354180.48719736,40207097.24222749,40350962.38816447,1441.59400663
2023-06-26,40341973.05071446,40556742.52329497,39560724.34602154,40065784.08285699,1696.1746891
2023-06-27,40082803.38265847,40900515.47191547,39978693.03735971,40553471.09243468,1295.59079384
2023-06-28,40542843.63359352,40581132.95707989,39924341.85459604,39970873.1948253,1495.60281887
2023-06-29,39973216.3335469,41007624.694093,39959329.77508985,40588546.09282617,1443.02269604
2023-06-30,40592987.25637181,41501958.74552663,39543828.93791024,40558825.96440949,2838.82697746
2023-07-01,40554834.96869979,40835904.57794105,40357492.33461425,40710763.60788409,1002.1585998
2023-07-02,40711423.94775732,40817269.93624309,40239812.49506947,40619069.77153102,996.69600184
2023-07-03,40622995.61016549,41354402.88769062,40451304.64578664,41150805.63560626,1414.8162052
2023-07-04,41161848.46226111,41336104.67505919,40500819.94164668,40603943.23557237,1286.20644569
2023-07-05,40601811.66626809,40773380.9949896,39788525.03248726,40395409.37415,1789.23055502
2023-07-06,40402889.34326731,41458068.81715579,39804650.89422521,39864167.24465035,2810.50475127
2023-07-07,39869463.28410664,40307798.63886404,39710412.2589781,40227281.75610505,1377.49381533
2023-07-08,40214077.93209877,40223810.69846039,39887529.9981694,40139096.29446576,556.60395805
2023-07-09,40124516.59380042,40210239.34499888,39740318.48011909,39787000.0,623.44085158
2023-07-10,39792948.13859411,40773779.62965383,39644105.83595603,40044177.20088944,1529.90041641
2023-07-11,40050128.64928726,40396269.74112178,39886032.00032939,40109317.27629225,1231.70491023
2023-07-12,40122703.9594731,40513248.98260454,39668643.56051558,39782447.68926459,1533.10830025
2023-07-13,39790228.6212284,40303388.774556,39320529.61798592,39918396.07884289,3570.87079657
2023-07-14,39941349.35042148,40066087.68239865,38684204.63941084,39061652.1096867,2909.33058295
2023-07-15,39061092.08325348,39086788.48103011,38733000.0,38903791.57794299,1190.45723872
2023-07-16,38886971.5797518,39112893.81168722,38639872.13419906,38941002.95634786,1149.34316488
2023-07-17,38949718.86508289,38969383.25066114,38298858.04438578,38719000.0,1569.08831695
2023-07-18,38732167.26560148,38772444.97688785,38100499.1303138,38350479.99025339,1711.05993722
2023-07-19,38343669.1925722,38799731.55836266,38233261.07332772,38304323.0594244,2059.29649905
2023-07-20,38306805.62927026,39033691.8873372,38272268.53514735,38531000.0,1995.14625468
2023-07-21,38559022.95723467,38899434.65763202,38511169.8903458,38859438.6076381,1253.8172135
2023-07-22,38860019.63937605,38931874.85995134,38603477.85866213,38781002.44866243,939.78879285
2023-07-23,38782665.64720513,39219864.55078844,38624998.65205895,38987196.33027523,1003.81967941
2023-07-24,38987804.80283628,39018217.55397118,37696601.62653569,37910027.17851066,1860.78653802
2023-07-25,37912197.90804347,38111781.13108782,37608299.92680862,37903816.16685926,1273.60875592
2023-07-26,37908689.8964868,38286301.85238248,37710288.67522687,37919690.71955608,1441.90394953
2023-07-27,37918209.56780093,38259516.67942062,37810109.50708564,37852941.315899,1234.17644279
2023-07-28,37863769.92821151,38195218.8997832,37695911.08857453,37952000.0,1129.7799435
2023-07-29,37963485.7400722,38013968.51806005,37870134.40756568,37905970.32999696,473.78180806
2023-07-30,37903946.27142628,38110912.94873477,37750871.37810513,37886173.65958978,1000.53690115
2023-07-31,37891864.57541414,38116317.68529202,37762062.22456801,37936001.59852336,1150.78485433
2023-08-01,37942070.5664713,38661423.73132374,37456097.79997596,38636285.91147426,1642.62450992
2023-08-02,38631967.97668337,39122341.3132484,38146618.96996002,38345997.76255665,1989.08159361
2023-08-03,38344614.23155783,38731172.9116692,38218983.65863892,38456091.24203165,1277.88762745
2023-08-04,38448054.42925534,38705000.0,38276532.88739012,38501991.8396459,1159.63445835
2023-08-05,38502659.12661012,38539012.31742025,38364000.0,38474036.76650314,735.74274309
2023-08-06,38480356.30617201,38741408.96513558,38424009.06318569,38595156.33305601,912.35849486
2023-08-07,38599140.2562254,38704451.97898203,38079998.83572377,38607392.83759476,1956.81505274
2023-08-08,38603029.69540776,39893218.98659269,38572000.0,39439614.39727624,1660.13928517
2023-08-09,39440603.35584605,39815633.74566246,39022035.32226792,39214854.40711571,1357.23803948
2023-08-10,39205170.82645558,39351202.23414564,38927614.82475566,39087000.0,1169.04934791
2023-08-11,39086729.94900059,39352921.21149363,39007979.81653015,39227000.0,805.42773818
2023-08-12,39234565.3185132,39290000.0,39142301.7495587,39282000.0,415.37440489
2023-08-13,39282361.43223678,39293845.2068914,39081000.0,39092032.16511201,531.95327772
2023-08-14,39092000.0,39625000.0,38867911.28144404,39264000.0,1020.9214693
2023-08-15,39274889.38235963,39588879.73677676,39212126.7890657,39403241.43712575,1746.58591373
2023-08-16,39401875.67711099,39559594.19439965,38987537.68301734,38987537.68301734,2183.51908753
2023-08-17,38992320.96527695,39040488.43661795,36174388.53997451,36595424.259944,4076.11668995
2023-08-18,36595184.59127313,36819969.45873913,35335837.83288263,35866000.0,3523.76098031
2023-08-19,35874523.25541196,36240880.83691843,35568783.91144653,36039497.59659214,1427.75053567
2023-08-20,36033719.64414097,36199981.61393225,35725272.69097552,35937839.7691183,1038.10484411
2023-08-21,35944265.20851117,35950490.26389681,35443526.05877484,35755708.22041554,1522.87258466
2023-08-22,35747231.27165479,35821564.59216102,35010556.41471558,35650976.39886316,1762.34424346
2023-08-23,35647407.74297962,36317303.77353945,35229952.64094816,35899231.3933531,1688.52723014
2023-08-24,35889830.78874405,35992685.10516353,35219169.80486168,35559000.0,1451.91670115
2023-08-25,35560007.88494984,35727979.73865284,35109945.40984443,35465000.0,1575.15987414
2023-08-26,35425298.2752156,35524864.54261327,35317000.0,35366569.14509497,691.98500024
2023-08-27,35358020.15583243,35498000.0,35300000.0,35377342.94773789,553.83371698
2023-08-28,35375517.24137931,35520748.11549408,35015903.09380335,35268019.68438702,1152.67559648
2023-08-29,35268536.7618148,37910342.30820837,35079992.71943994,37383121.92100762,3032.02664118
2023-08-30,37366607.02206151,37482599.69765413,36607130.67998983,37028229.73284238,2055.52115562
2023-08-31,37034854.34329544,37393214.31114324,35262354.36738333,35478833.29828857,2515.00673553
2023-09-01,35444482.61801251,35624939.72137635,34872647.28514308,35319239.45299457,2641.43822131
2023-09-02,35337042.53497363,35486007.58925821,34999000.0,35174718.69782972,1718.29759608
2023-09-03,35170261.06696935,35461209.22778976,35081712.78764929,35252000.0,818.70363964
2023-09-04,35253892.9111661,35340326.75523172,34803674.15019538,34965962.42930069,1230.83663911
2023-09-05,34963421.25948653,35151939.06131894,34740064.63660584,35019000.0,1143.58191977
2023-09-06,35041737.06854653,35259623.65168933,34628484.14728888,34966300.1969816,1038.86161526
2023-09-07,34981535.76367234,35835371.4435508,34845217.36505253,35615395.65034405,1008.50524974
2023-09-08,35628783.68665337,35857048.52853239,34989663.87803133,35224000.0,1223.35278916
2023-09-09,35224594.29550684,35281000.0,35126737.15123757,35231000.0,539.76047567
2023-09-10,35244994.05369533,35409665.4555364,34973789.86321018,35192343.41054585,823.23994639
2023-09-11,35185747.14345081,35425115.17955496,34034679.348943,34277106.02821719,2059.39057411
2023-09-12,34292805.46089082,35844484.19217966,34249310.67677946,35034060.19975373,1723.93645613
2023-09-13,35030104.49920216,35757468.35356492,34952110.73438075,35456000.0,1601.60470008
2023-09-14,35462039.71601205,36258260.24267399,35340234.77875994,35826307.8195604,1642.80038308
2023-09-15,35841055.50428995,36203796.85285093,35528880.36818487,35887654.57435557,1069.29999889
2023-09-16,35894302.81151457,37509287.2528947,35662125.1514523,35935381.68353873,859.05019634
2023-09-17,35951037.12474531,35959093.98875392,35654000.0,35750558.65593557,1033.07228188
2023-09-18,35757944.59470018,36787576.07739991,35626945.25634531,35958658.81409424,1323.1882603
2023-09-19,35952397.62431638,37228692.82912598,35731758.22626075,36481082.53697685,1221.8096169
2023-09-20,36475897.12803395,36729942.80365825,36101198.67021572,36516673.86609071,1354.71883412
2023-09-21,36510785.80932189,36624468.22091812,35757061.32317481,35989616.10237044,2030.98099684
2023-09-22,35977301.18586118,36082871.81081695,35845000.0,35931000.0,920.81671507
2023-09-23,35931387.28158121,35990695.4248366,35868000.0,35951163.36550541,479.08764127
2023-09-24,35947359.49006032,36061725.68924023,35460664.65405871,35524052.35756428,662.24373148
2023-09-25,35529007.85708792,35701521.67282211,35108788.51868562,35459000.0,1360.81128354
2023-09-26,35467156.90299266,35775937.08138906,35354992.59624813,35531298.31869513,1362.32372839
2023-09-27,35530422.03527794,36458374.20389276,35527460.40212139,35986258.78577713,1133.84139319
2023-09-28,35988983.32651617,36989774.48746258,35931807.11504863,36593464.02509774,1279.42112758
2023-09-29,36612243.2579557,36883536.02594117,36239373.84678757,36443000.0,952.18015064
2023-09-30,36453644.21883329,36714492.27134302,36399069.71610366,36601300.26451045,626.48641553
2023-10-01,36595949.6368586,37798474.27372365,36568458.3587212,37798474.27372365,1195.98511226
2023-10-02,37798100.05590865,38723794.05525412,37238805.37052557,37417006.51235329,1853.59428129
2023-10-03,37408630.6888483,37809560.82269075,37000246.85721708,37234018.61605038,1216.77824305
2023-10-04,37234263.97056142,37736768.16803211,37049011.11132849,37604024.25479171,1200.72142868
2023-10-05,37615164.40735811,38081274.59521782,37205847.26573353,37237000.0,1217.09567759
2023-10-06,37236057.80987347,38118317.46895411,37027864.57668322,37825000.0,1450.87541989
2023-10-07,37823092.00057686,38009939.808503,37736798.92392231,37939809.46151113,2317.15894101
2023-10-08,37949891.56947604,38129940.37639582,37667341.60492369,37941056.50736032,3350.19088552
2023-10-09,37940677.88923468,38079420.00448854,37256907.91047169,37601472.0787393,4526.56028943
2023-10-10,37607613.61072911,37795682.01576485,37257039.81603759,37341038.66814513,1876.7648807
2023-10-11,37341233.98049247,37367552.07840322,36251458.59707529,36676000.0,2137.10586398
2023-10-12,36676100.76595318,36747696.09465677,36351926.9104381,36725000.0,2279.41236092
2023-10-13,36725894.91407309,37172505.14072759,36706687.68476458,36929655.93736407,3419.51586319
2023-10-14,36929735.64891262,37133161.51954355,36644941.94001052,36754000.0,2443.74575002
2023-10-15,36754200.99606328,37193938.20932443,36682399.84691707,37099447.97262011,2974.88773646
2023-10-16,37097791.12194862,40524218.90145868,36985611.31262873,38701868.447475,6018.38267645
2023-10-17,38701918.16650606,38948684.75823821,38172641.46282282,38668908.87607958,4893.3881747
2023-10-18,38668925.38249481,39351542.21946563,38465190.8796212,38696473.26771118,4110.55245971
2023-10-19,38693437.6764973,39151071.32138413,38520502.50241087,38916071.39301223,5333.63226265
2023-10-20,38916586.29323146,40710040.1227929,38771002.20651563,40235926.037926,4736.29838292
2023-10-21,40241500.64178952,40804216.79086905,39948421.95616907,40389085.49500329,2010.40691349
2023-10-22,40398863.02395649,40709662.99263247,40153977.36857934,40351948.42823026,1760.70173919
2023-10-23,40349064.26243428,45379403.90195869,40284793.05552699,44189047.96547404,8762.51665256
2023-10-24,44179530.00583306,47458703.88317609,43871394.10783136,45612997.47581204,9563.27689156
2023-10-25,45622698.54235326,47339338.07574541,45595659.09351587,46497140.92961524,5343.99525235
2023-10-26,46486062.19474424,47049920.91141992,45646679.37035416,46173000.0,5055.98547798
2023-10-27,46168002.29349952,46212245.64469367,45440636.97599782,45996273.3605753,3065.54653279
2023-10-28,45997635.28977104,46730105.2917945,45982199.99178974,46354086.90340512,2049.31633611
2023-10-29,46357973.45053126,47024976.73829781,46262841.32341156,46823000.0,3230.5946113
2023-10-30,46818720.80246628,47145784.6361402,46374847.01070168,46726077.87091116,3948.78408343
2023-10-31,46725492.98695191,47046999.18041207,46330054.78268942,47035893.47721065,4182.685281255
2023-11-01,47025044.88627751,48144143.41085957,46668919.44730197,48073988.82603964,5024.09482046
2023-11-02,48073022.86245214,48658375.95460395,46714021.02638858,47504628.04435841,4655.79718832
2023-11-03,47505187.68021293,47507119.29968947,46212273.02369473,46658476.47857139,3814.74906736
2023-11-04,46645874.65959821,47210870.04417769,46500228.03865353,47040839.50407478,3030.36833266
2023-11-05,47041940.0176887,47508509.23723806,46624880.99117052,47034448.03285396,3171.62144854
2023-11-06,47035489.23095903,47192842.86744774,46434430.45575346,46786652.84232058,3584.58570694
2023-11-07,46787483.66231476,47681470.33057929,46251807.98940036,47325611.54271547,4287.5021738
2023-11-08,47328961.05445711,47907829.05708316,46881198.12924596,47427498.80520721,3673.39820555
2023-11-09,47425504.48507059,50286425.40764166,47375064.15571829,49382966.49963814,7802.89962182
2023-11-10,49384053.82364699,50249496.5423374,48762145.73572341,50068810.64439963,4877.80897557
2023-11-11,50068993.72687574,50132658.54036215,49259368.59189707,49674063.50629129,3971.48763053
2023-11-12,49673281.8423014,49779529.79690741,49201322.8953925,49418980.60173789,4045.01792837
2023-11-13,49418055.14867267,49787408.61805212,48901701.94687043,49115909.25438642,5034.72527802
