Datetime,Miner Depositing Addresses
2019-11-27T00:00:00Z,5644
2019-11-26T00:00:00Z,4990
2019-11-25T00:00:00Z,4904
2019-11-24T00:00:00Z,5657
2019-11-23T00:00:00Z,5627
2019-11-22T00:00:00Z,5121
2019-11-21T00:00:00Z,4961
2019-11-20T00:00:00Z,4925
2019-11-19T00:00:00Z,5325
2019-11-18T00:00:00Z,4903
2019-11-17T00:00:00Z,5810
2019-11-16T00:00:00Z,5791
2019-11-15T00:00:00Z,4663
2019-11-14T00:00:00Z,4471
2019-11-13T00:00:00Z,4502
2019-11-12T00:00:00Z,4337
2019-11-11T00:00:00Z,4505
2019-11-10T00:00:00Z,4372
2019-11-09T00:00:00Z,4049
2019-11-08T00:00:00Z,3924
2019-11-07T00:00:00Z,4254
2019-11-06T00:00:00Z,4371
2019-11-05T00:00:00Z,4106
2019-11-04T00:00:00Z,4412
2019-11-03T00:00:00Z,4054
2019-11-02T00:00:00Z,3759
2019-11-01T00:00:00Z,4231
2019-10-31T00:00:00Z,4073
2019-10-30T00:00:00Z,3966
2019-10-29T00:00:00Z,3933
2019-10-28T00:00:00Z,4498
2019-10-27T00:00:00Z,3989
2019-10-26T00:00:00Z,4137
2019-10-25T00:00:00Z,4233
2019-10-24T00:00:00Z,4440
2019-10-23T00:00:00Z,4628
2019-10-22T00:00:00Z,4530
2019-10-21T00:00:00Z,4515
2019-10-20T00:00:00Z,4200
2019-10-19T00:00:00Z,4071
2019-10-18T00:00:00Z,4079
2019-10-17T00:00:00Z,4271
2019-10-16T00:00:00Z,4423
2019-10-15T00:00:00Z,4324
2019-10-14T00:00:00Z,4404
2019-10-13T00:00:00Z,4167
2019-10-12T00:00:00Z,3806
2019-10-11T00:00:00Z,4418
2019-10-10T00:00:00Z,4370
2019-10-09T00:00:00Z,4502
2019-10-08T00:00:00Z,4737
2019-10-07T00:00:00Z,4472
2019-10-06T00:00:00Z,4225
2019-10-05T00:00:00Z,4097
2019-10-04T00:00:00Z,4599
2019-10-03T00:00:00Z,4397
2019-10-02T00:00:00Z,3947
2019-10-01T00:00:00Z,4260
2019-09-30T00:00:00Z,4547
2019-09-29T00:00:00Z,4294
2019-09-28T00:00:00Z,4178
2019-09-27T00:00:00Z,4381
2019-09-26T00:00:00Z,4648
2019-09-25T00:00:00Z,4745
2019-09-24T00:00:00Z,4920
2019-09-23T00:00:00Z,4251
2019-09-22T00:00:00Z,4280
2019-09-21T00:00:00Z,3842
2019-09-20T00:00:00Z,4336
2019-09-19T00:00:00Z,4098
2019-09-18T00:00:00Z,4309
2019-09-17T00:00:00Z,4249
2019-09-16T00:00:00Z,4577
2019-09-15T00:00:00Z,4184
2019-09-14T00:00:00Z,3833
2019-09-13T00:00:00Z,4251
2019-09-12T00:00:00Z,4477
2019-09-11T00:00:00Z,4231
2019-09-10T00:00:00Z,4211
2019-09-09T00:00:00Z,4428
2019-09-08T00:00:00Z,4208
2019-09-07T00:00:00Z,3724
2019-09-06T00:00:00Z,4585
2019-09-05T00:00:00Z,4521
2019-09-04T00:00:00Z,4336
2019-09-03T00:00:00Z,4437
2019-09-02T00:00:00Z,4720
2019-09-01T00:00:00Z,4530
2019-08-31T00:00:00Z,4286
2019-08-30T00:00:00Z,4317
2019-08-29T00:00:00Z,4524
2019-08-28T00:00:00Z,4418
2019-08-27T00:00:00Z,4376
2019-08-26T00:00:00Z,4763
2019-08-25T00:00:00Z,3921
2019-08-24T00:00:00Z,3894
2019-08-23T00:00:00Z,4325
2019-08-22T00:00:00Z,4579
2019-08-21T00:00:00Z,4239
2019-08-20T00:00:00Z,4119
2019-08-19T00:00:00Z,4112
2019-08-18T00:00:00Z,4259
2019-08-17T00:00:00Z,3972
2019-08-16T00:00:00Z,4214
2019-08-15T00:00:00Z,4280
2019-08-14T00:00:00Z,4310
2019-08-13T00:00:00Z,4737
2019-08-12T00:00:00Z,4029
2019-08-11T00:00:00Z,4380
2019-08-10T00:00:00Z,4025
2019-08-09T00:00:00Z,4144
2019-08-08T00:00:00Z,4257
2019-08-07T00:00:00Z,3982
2019-08-06T00:00:00Z,4963
2019-08-05T00:00:00Z,4441
2019-08-04T00:00:00Z,4414
2019-08-03T00:00:00Z,4104
2019-08-02T00:00:00Z,4380
2019-08-01T00:00:00Z,4611
2019-07-31T00:00:00Z,4477
2019-07-30T00:00:00Z,4464
2019-07-29T00:00:00Z,4299
2019-07-28T00:00:00Z,4125
2019-07-27T00:00:00Z,4299
2019-07-26T00:00:00Z,3958
2019-07-25T00:00:00Z,4363
2019-07-24T00:00:00Z,4025
2019-07-23T00:00:00Z,4518
2019-07-22T00:00:00Z,4350
2019-07-21T00:00:00Z,4270
2019-07-20T00:00:00Z,4551
2019-07-19T00:00:00Z,3846
2019-07-18T00:00:00Z,3893
2019-07-17T00:00:00Z,4242
2019-07-16T00:00:00Z,4442
2019-07-15T00:00:00Z,4886
2019-07-14T00:00:00Z,4568
2019-07-13T00:00:00Z,3781
2019-07-12T00:00:00Z,4642
2019-07-11T00:00:00Z,4105
2019-07-10T00:00:00Z,4226
2019-07-09T00:00:00Z,4317
2019-07-08T00:00:00Z,4682
2019-07-07T00:00:00Z,4075
2019-07-06T00:00:00Z,4349
2019-07-05T00:00:00Z,4314
2019-07-04T00:00:00Z,4557
2019-07-03T00:00:00Z,4399
2019-07-02T00:00:00Z,4681
2019-07-01T00:00:00Z,4331
2019-06-30T00:00:00Z,4205
2019-06-29T00:00:00Z,5197
2019-06-28T00:00:00Z,4559
2019-06-27T00:00:00Z,4201
2019-06-26T00:00:00Z,4692
2019-06-25T00:00:00Z,4536
2019-06-24T00:00:00Z,4885
2019-06-23T00:00:00Z,5685
2019-06-22T00:00:00Z,4282
2019-06-21T00:00:00Z,3894
2019-06-20T00:00:00Z,4167
2019-06-19T00:00:00Z,4858
2019-06-18T00:00:00Z,5019
2019-06-17T00:00:00Z,4359
2019-06-16T00:00:00Z,3984
2019-06-15T00:00:00Z,4517
2019-06-14T00:00:00Z,4214
2019-06-13T00:00:00Z,4309
2019-06-12T00:00:00Z,4007
2019-06-11T00:00:00Z,4191
2019-06-10T00:00:00Z,4584
2019-06-09T00:00:00Z,4306
2019-06-08T00:00:00Z,3738
2019-06-07T00:00:00Z,4045
2019-06-06T00:00:00Z,4142
2019-06-05T00:00:00Z,4304
2019-06-04T00:00:00Z,4633
2019-06-03T00:00:00Z,3796
2019-06-02T00:00:00Z,4627
2019-06-01T00:00:00Z,4401
2019-05-31T00:00:00Z,3893
2019-05-30T00:00:00Z,3926
2019-05-29T00:00:00Z,4360
2019-05-28T00:00:00Z,4585
2019-05-27T00:00:00Z,4186
2019-05-26T00:00:00Z,4167
2019-05-25T00:00:00Z,3939
2019-05-24T00:00:00Z,3484
2019-05-23T00:00:00Z,4274
2019-05-22T00:00:00Z,4302
2019-05-21T00:00:00Z,3961
2019-05-20T00:00:00Z,3994
2019-05-19T00:00:00Z,4040
2019-05-18T00:00:00Z,4686
2019-05-17T00:00:00Z,4188
2019-05-16T00:00:00Z,4601
2019-05-15T00:00:00Z,3957
2019-05-14T00:00:00Z,4554
2019-05-13T00:00:00Z,4894
2019-05-12T00:00:00Z,5581
2019-05-11T00:00:00Z,3976
2019-05-10T00:00:00Z,4032
2019-05-09T00:00:00Z,4560
2019-05-08T00:00:00Z,4166
2019-05-07T00:00:00Z,4208
2019-05-06T00:00:00Z,4201
2019-05-05T00:00:00Z,4473
2019-05-04T00:00:00Z,4502
2019-05-03T00:00:00Z,3990
2019-05-02T00:00:00Z,4433
2019-05-01T00:00:00Z,4230
2019-04-30T00:00:00Z,3940
2019-04-29T00:00:00Z,4337
2019-04-28T00:00:00Z,4650
2019-04-27T00:00:00Z,4336
2019-04-26T00:00:00Z,4230
2019-04-25T00:00:00Z,4320
2019-04-24T00:00:00Z,5032
2019-04-23T00:00:00Z,3601
2019-04-22T00:00:00Z,3649
2019-04-21T00:00:00Z,4308
2019-04-20T00:00:00Z,3624
2019-04-19T00:00:00Z,4224
2019-04-18T00:00:00Z,4630
2019-04-17T00:00:00Z,3791
2019-04-16T00:00:00Z,4143
2019-04-15T00:00:00Z,4756
2019-04-14T00:00:00Z,4429
2019-04-13T00:00:00Z,3729
2019-04-12T00:00:00Z,4146
2019-04-11T00:00:00Z,4109
2019-04-10T00:00:00Z,4666
2019-04-09T00:00:00Z,4030
2019-04-08T00:00:00Z,4673
2019-04-07T00:00:00Z,4510
2019-04-06T00:00:00Z,4480
2019-04-05T00:00:00Z,5641
2019-04-04T00:00:00Z,4278
2019-04-03T00:00:00Z,4219
2019-04-02T00:00:00Z,4304
2019-04-01T00:00:00Z,4761
2019-03-31T00:00:00Z,5396
2019-03-30T00:00:00Z,4576
2019-03-29T00:00:00Z,4249
2019-03-28T00:00:00Z,4557
2019-03-27T00:00:00Z,4420
2019-03-26T00:00:00Z,4404
2019-03-25T00:00:00Z,4843
2019-03-24T00:00:00Z,4473
2019-03-23T00:00:00Z,4411
2019-03-22T00:00:00Z,4535
2019-03-21T00:00:00Z,4313
2019-03-20T00:00:00Z,4448
2019-03-19T00:00:00Z,4484
2019-03-18T00:00:00Z,5239
2019-03-17T00:00:00Z,4020
2019-03-16T00:00:00Z,4362
2019-03-15T00:00:00Z,4166
2019-03-14T00:00:00Z,4827
2019-03-13T00:00:00Z,3951
2019-03-12T00:00:00Z,4454
2019-03-11T00:00:00Z,5006
2019-03-10T00:00:00Z,4132
2019-03-09T00:00:00Z,4236
2019-03-08T00:00:00Z,4695
2019-03-07T00:00:00Z,3708
2019-03-06T00:00:00Z,4294
2019-03-05T00:00:00Z,4445
2019-03-04T00:00:00Z,4845
2019-03-03T00:00:00Z,4320
2019-03-02T00:00:00Z,4321
2019-03-01T00:00:00Z,4603
2019-02-28T00:00:00Z,4505
2019-02-27T00:00:00Z,4289
2019-02-26T00:00:00Z,4779
2019-02-25T00:00:00Z,4087
2019-02-24T00:00:00Z,5190
2019-02-23T00:00:00Z,4212
2019-02-22T00:00:00Z,4644
2019-02-21T00:00:00Z,4311
2019-02-20T00:00:00Z,4783
2019-02-19T00:00:00Z,4010
2019-02-18T00:00:00Z,4801
2019-02-17T00:00:00Z,4613
2019-02-16T00:00:00Z,4554
2019-02-15T00:00:00Z,4183
2019-02-14T00:00:00Z,4316
2019-02-13T00:00:00Z,4423
2019-02-12T00:00:00Z,3732
2019-02-11T00:00:00Z,4402
2019-02-10T00:00:00Z,4746
2019-02-09T00:00:00Z,4336
2019-02-08T00:00:00Z,4486
2019-02-07T00:00:00Z,4404
2019-02-06T00:00:00Z,4515
2019-02-05T00:00:00Z,4439
2019-02-04T00:00:00Z,4569
2019-02-03T00:00:00Z,4576
2019-02-02T00:00:00Z,4245
2019-02-01T00:00:00Z,4600
2019-01-31T00:00:00Z,4303
2019-01-30T00:00:00Z,4303
2019-01-29T00:00:00Z,4398
2019-01-28T00:00:00Z,4766
2019-01-27T00:00:00Z,4611
2019-01-26T00:00:00Z,4102
2019-01-25T00:00:00Z,4414
2019-01-24T00:00:00Z,4884
2019-01-23T00:00:00Z,3928
2019-01-22T00:00:00Z,4235
2019-01-21T00:00:00Z,4758
2019-01-20T00:00:00Z,4454
2019-01-19T00:00:00Z,4250
2019-01-18T00:00:00Z,4333
2019-01-17T00:00:00Z,4355
2019-01-16T00:00:00Z,4253
2019-01-15T00:00:00Z,5660
2019-01-14T00:00:00Z,5146
2019-01-13T00:00:00Z,4992
2019-01-12T00:00:00Z,4079
2019-01-11T00:00:00Z,4726
2019-01-10T00:00:00Z,4702
2019-01-09T00:00:00Z,5004
2019-01-08T00:00:00Z,4773
2019-01-07T00:00:00Z,4519
2019-01-06T00:00:00Z,4729
2019-01-05T00:00:00Z,4465
2019-01-04T00:00:00Z,4436
2019-01-03T00:00:00Z,4732
2019-01-02T00:00:00Z,4346
2019-01-01T00:00:00Z,3863
2018-12-31T00:00:00Z,4123
2018-12-30T00:00:00Z,4798
2018-12-29T00:00:00Z,4352
2018-12-28T00:00:00Z,5052
2018-12-27T00:00:00Z,4185
2018-12-26T00:00:00Z,4200
2018-12-25T00:00:00Z,4043
2018-12-24T00:00:00Z,4555
2018-12-23T00:00:00Z,4640
2018-12-22T00:00:00Z,4049
2018-12-21T00:00:00Z,4551
2018-12-20T00:00:00Z,4668
2018-12-19T00:00:00Z,4536
2018-12-18T00:00:00Z,4524
2018-12-17T00:00:00Z,4678
2018-12-16T00:00:00Z,4399
2018-12-15T00:00:00Z,4215
2018-12-14T00:00:00Z,4586
2018-12-13T00:00:00Z,4111
2018-12-12T00:00:00Z,4180
2018-12-11T00:00:00Z,4500
2018-12-10T00:00:00Z,4337
2018-12-09T00:00:00Z,4636
2018-12-08T00:00:00Z,4304
2018-12-07T00:00:00Z,4562
2018-12-06T00:00:00Z,4387
2018-12-05T00:00:00Z,4049
2018-12-04T00:00:00Z,4558
2018-12-03T00:00:00Z,4093
2018-12-02T00:00:00Z,4205
2018-12-01T00:00:00Z,4622
2018-11-30T00:00:00Z,3792
2018-11-29T00:00:00Z,4396
2018-11-28T00:00:00Z,3959
2018-11-27T00:00:00Z,4407
2018-11-26T00:00:00Z,4459
2018-11-25T00:00:00Z,4877
2018-11-24T00:00:00Z,4404
2018-11-23T00:00:00Z,4446
2018-11-22T00:00:00Z,4922
2018-11-21T00:00:00Z,4478
2018-11-20T00:00:00Z,4405
2018-11-19T00:00:00Z,4084
2018-11-18T00:00:00Z,4435
2018-11-17T00:00:00Z,4181
2018-11-16T00:00:00Z,4483
2018-11-15T00:00:00Z,4676
2018-11-14T00:00:00Z,4597
2018-11-13T00:00:00Z,4222
2018-11-12T00:00:00Z,4404
2018-11-11T00:00:00Z,4936
2018-11-10T00:00:00Z,4013
2018-11-09T00:00:00Z,4835
2018-11-08T00:00:00Z,4459
2018-11-07T00:00:00Z,4691
2018-11-06T00:00:00Z,4286
2018-11-05T00:00:00Z,5097
2018-11-04T00:00:00Z,4634
2018-11-03T00:00:00Z,4498
2018-11-02T00:00:00Z,4929
2018-11-01T00:00:00Z,4721
2018-10-31T00:00:00Z,4612
2018-10-30T00:00:00Z,4646
2018-10-29T00:00:00Z,4668
2018-10-28T00:00:00Z,4670
2018-10-27T00:00:00Z,3646
2018-10-26T00:00:00Z,4624
2018-10-25T00:00:00Z,4519
2018-10-24T00:00:00Z,4562
2018-10-23T00:00:00Z,4605
2018-10-22T00:00:00Z,4623
2018-10-21T00:00:00Z,4593
2018-10-20T00:00:00Z,4272
2018-10-19T00:00:00Z,4568
2018-10-18T00:00:00Z,4516
2018-10-17T00:00:00Z,4439
2018-10-16T00:00:00Z,4713
2018-10-15T00:00:00Z,4926
2018-10-14T00:00:00Z,4961
2018-10-13T00:00:00Z,4632
2018-10-12T00:00:00Z,4736
2018-10-11T00:00:00Z,5005
2018-10-10T00:00:00Z,4853
2018-10-09T00:00:00Z,4853
2018-10-08T00:00:00Z,4782
2018-10-07T00:00:00Z,6032
2018-10-06T00:00:00Z,4564
2018-10-05T00:00:00Z,5238
2018-10-04T00:00:00Z,4832
2018-10-03T00:00:00Z,4390
2018-10-02T00:00:00Z,4603
2018-10-01T00:00:00Z,6021
2018-09-30T00:00:00Z,5033
2018-09-29T00:00:00Z,4568
2018-09-28T00:00:00Z,4650
2018-09-27T00:00:00Z,4601
2018-09-26T00:00:00Z,4776
2018-09-25T00:00:00Z,5217
2018-09-24T00:00:00Z,4938
2018-09-23T00:00:00Z,5027
2018-09-22T00:00:00Z,4603
2018-09-21T00:00:00Z,4980
2018-09-20T00:00:00Z,4845
2018-09-19T00:00:00Z,4849
2018-09-18T00:00:00Z,4956
2018-09-17T00:00:00Z,4913
2018-09-16T00:00:00Z,4898
2018-09-15T00:00:00Z,5338
2018-09-14T00:00:00Z,4644
2018-09-13T00:00:00Z,4639
2018-09-12T00:00:00Z,4780
2018-09-11T00:00:00Z,5133
2018-09-10T00:00:00Z,5236
2018-09-09T00:00:00Z,5102
2018-09-08T00:00:00Z,4742
2018-09-07T00:00:00Z,4803
2018-09-06T00:00:00Z,5073
2018-09-05T00:00:00Z,4853
2018-09-04T00:00:00Z,5522
2018-09-03T00:00:00Z,5640
2018-09-02T00:00:00Z,5590
2018-09-01T00:00:00Z,4964
2018-08-31T00:00:00Z,5028
2018-08-30T00:00:00Z,5073
2018-08-29T00:00:00Z,4831
2018-08-28T00:00:00Z,4998
2018-08-27T00:00:00Z,5667
2018-08-26T00:00:00Z,5497
2018-08-25T00:00:00Z,6047
2018-08-24T00:00:00Z,7807
2018-08-23T00:00:00Z,6117
2018-08-22T00:00:00Z,6251
2018-08-21T00:00:00Z,6586
2018-08-20T00:00:00Z,9979
2018-08-19T00:00:00Z,37480
2018-08-18T00:00:00Z,12978
2018-08-17T00:00:00Z,6342
2018-08-16T00:00:00Z,7367
2018-08-15T00:00:00Z,35689
2018-08-14T00:00:00Z,10033
2018-08-13T00:00:00Z,11602
2018-08-12T00:00:00Z,10364
2018-08-11T00:00:00Z,11474
2018-08-10T00:00:00Z,13572
2018-08-09T00:00:00Z,13575
2018-08-08T00:00:00Z,17260
2018-08-07T00:00:00Z,12062
2018-08-06T00:00:00Z,8640
2018-08-05T00:00:00Z,10781
2018-08-04T00:00:00Z,14841
2018-08-03T00:00:00Z,12650
2018-08-02T00:00:00Z,13340
2018-08-01T00:00:00Z,14806
2018-07-31T00:00:00Z,11703
2018-07-30T00:00:00Z,8898
2018-07-29T00:00:00Z,18724
2018-07-28T00:00:00Z,13689
2018-07-27T00:00:00Z,12702
2018-07-26T00:00:00Z,13579
2018-07-25T00:00:00Z,13993
2018-07-24T00:00:00Z,13032
2018-07-23T00:00:00Z,6786
2018-07-22T00:00:00Z,7374
2018-07-21T00:00:00Z,6442
2018-07-20T00:00:00Z,7132
2018-07-19T00:00:00Z,6223
2018-07-18T00:00:00Z,6938
2018-07-17T00:00:00Z,7201
2018-07-16T00:00:00Z,6578
2018-07-15T00:00:00Z,6169
2018-07-14T00:00:00Z,5864
2018-07-13T00:00:00Z,9435
2018-07-12T00:00:00Z,5291
2018-07-11T00:00:00Z,5355
2018-07-10T00:00:00Z,5720
2018-07-09T00:00:00Z,6051
2018-07-08T00:00:00Z,9559
2018-07-07T00:00:00Z,7722
2018-07-06T00:00:00Z,6467
2018-07-05T00:00:00Z,6982
2018-07-04T00:00:00Z,6821
2018-07-03T00:00:00Z,5942
2018-07-02T00:00:00Z,15843
2018-07-01T00:00:00Z,7004
2018-06-30T00:00:00Z,6537
2018-06-29T00:00:00Z,7859
2018-06-28T00:00:00Z,5635
2018-06-27T00:00:00Z,6331
2018-06-26T00:00:00Z,7163
2018-06-25T00:00:00Z,6717
2018-06-24T00:00:00Z,8582
2018-06-23T00:00:00Z,9363
2018-06-22T00:00:00Z,7048
2018-06-21T00:00:00Z,6614
2018-06-20T00:00:00Z,4599
2018-06-19T00:00:00Z,6392
2018-06-18T00:00:00Z,7737
2018-06-17T00:00:00Z,6938
2018-06-16T00:00:00Z,7905
2018-06-15T00:00:00Z,7242
2018-06-14T00:00:00Z,6645
2018-06-13T00:00:00Z,6588
2018-06-12T00:00:00Z,6717
2018-06-11T00:00:00Z,6495
2018-06-10T00:00:00Z,6407
2018-06-09T00:00:00Z,6416
2018-06-08T00:00:00Z,8489
2018-06-07T00:00:00Z,6492
2018-06-06T00:00:00Z,7721
2018-06-05T00:00:00Z,7252
2018-06-04T00:00:00Z,6747
2018-06-03T00:00:00Z,5826
2018-06-02T00:00:00Z,5361
2018-06-01T00:00:00Z,6974
2018-05-31T00:00:00Z,6777
2018-05-30T00:00:00Z,7069
2018-05-29T00:00:00Z,6151
2018-05-28T00:00:00Z,6417
2018-05-27T00:00:00Z,6147
2018-05-26T00:00:00Z,5865
2018-05-25T00:00:00Z,5895
2018-05-24T00:00:00Z,5998
2018-05-23T00:00:00Z,6489
2018-05-22T00:00:00Z,5726
2018-05-21T00:00:00Z,5751
2018-05-20T00:00:00Z,5356
2018-05-19T00:00:00Z,5874
2018-05-18T00:00:00Z,5632
2018-05-17T00:00:00Z,5439
2018-05-16T00:00:00Z,5743
2018-05-15T00:00:00Z,5974
2018-05-14T00:00:00Z,5627
2018-05-13T00:00:00Z,5190
2018-05-12T00:00:00Z,5418
2018-05-11T00:00:00Z,5298
2018-05-10T00:00:00Z,5516
2018-05-09T00:00:00Z,5917
2018-05-08T00:00:00Z,5757
2018-05-07T00:00:00Z,6276
2018-05-06T00:00:00Z,5721
2018-05-05T00:00:00Z,5679
2018-05-04T00:00:00Z,6556
2018-05-03T00:00:00Z,6661
2018-05-02T00:00:00Z,5832
2018-05-01T00:00:00Z,26954
2018-04-30T00:00:00Z,5503
2018-04-29T00:00:00Z,6130
2018-04-28T00:00:00Z,5802
2018-04-27T00:00:00Z,6091
2018-04-26T00:00:00Z,6915
2018-04-25T00:00:00Z,5967
2018-04-24T00:00:00Z,6450
2018-04-23T00:00:00Z,7203
2018-04-22T00:00:00Z,6504
2018-04-21T00:00:00Z,6399
2018-04-20T00:00:00Z,6811
2018-04-19T00:00:00Z,7895
2018-04-18T00:00:00Z,8096
2018-04-17T00:00:00Z,7741
2018-04-16T00:00:00Z,10486
2018-04-15T00:00:00Z,15179
2018-04-14T00:00:00Z,9301
2018-04-13T00:00:00Z,8742
2018-04-12T00:00:00Z,7634
2018-04-11T00:00:00Z,5687
2018-04-10T00:00:00Z,5988
2018-04-09T00:00:00Z,5672
2018-04-08T00:00:00Z,5564
2018-04-07T00:00:00Z,4990
2018-04-06T00:00:00Z,6023
2018-04-05T00:00:00Z,4859
2018-04-04T00:00:00Z,5089
2018-04-03T00:00:00Z,4970
2018-04-02T00:00:00Z,4993
2018-04-01T00:00:00Z,4992
2018-03-31T00:00:00Z,4824
2018-03-30T00:00:00Z,5359
2018-03-29T00:00:00Z,5701
2018-03-28T00:00:00Z,5050
2018-03-27T00:00:00Z,5249
2018-03-26T00:00:00Z,5829
2018-03-25T00:00:00Z,5378
2018-03-24T00:00:00Z,5043
2018-03-23T00:00:00Z,4929
2018-03-22T00:00:00Z,5081
2018-03-21T00:00:00Z,5083
2018-03-20T00:00:00Z,4623
2018-03-19T00:00:00Z,5139
2018-03-18T00:00:00Z,5463
2018-03-17T00:00:00Z,4964
2018-03-16T00:00:00Z,5071
2018-03-15T00:00:00Z,5708
2018-03-14T00:00:00Z,4726
2018-03-13T00:00:00Z,4788
2018-03-12T00:00:00Z,5040
2018-03-11T00:00:00Z,4985
2018-03-10T00:00:00Z,4686
2018-03-09T00:00:00Z,5176
2018-03-08T00:00:00Z,4631
2018-03-07T00:00:00Z,4649
2018-03-06T00:00:00Z,4806
2018-03-05T00:00:00Z,4549
2018-03-04T00:00:00Z,4927
2018-03-03T00:00:00Z,4866
2018-03-02T00:00:00Z,4552
2018-03-01T00:00:00Z,5187
2018-02-28T00:00:00Z,4536
2018-02-27T00:00:00Z,4556
2018-02-26T00:00:00Z,4629
2018-02-25T00:00:00Z,4694
2018-02-24T00:00:00Z,4203
2018-02-23T00:00:00Z,4539
2018-02-22T00:00:00Z,4966
2018-02-21T00:00:00Z,5009
2018-02-20T00:00:00Z,4425
2018-02-19T00:00:00Z,4653
2018-02-18T00:00:00Z,4331
2018-02-17T00:00:00Z,4302
2018-02-16T00:00:00Z,4306
2018-02-15T00:00:00Z,5166
2018-02-14T00:00:00Z,4633
2018-02-13T00:00:00Z,4418
2018-02-12T00:00:00Z,4628
2018-02-11T00:00:00Z,4691
2018-02-10T00:00:00Z,4537
2018-02-09T00:00:00Z,4642
2018-02-08T00:00:00Z,4355
2018-02-07T00:00:00Z,4440
2018-02-06T00:00:00Z,5438
2018-02-05T00:00:00Z,5049
2018-02-04T00:00:00Z,4790
2018-02-03T00:00:00Z,4374
2018-02-02T00:00:00Z,4655
2018-02-01T00:00:00Z,4904
2018-01-31T00:00:00Z,4320
2018-01-30T00:00:00Z,4822
2018-01-29T00:00:00Z,4727
2018-01-28T00:00:00Z,4771
2018-01-27T00:00:00Z,4719
2018-01-26T00:00:00Z,4743
2018-01-25T00:00:00Z,5110
2018-01-24T00:00:00Z,5272
2018-01-23T00:00:00Z,5633
2018-01-22T00:00:00Z,5489
2018-01-21T00:00:00Z,5578
2018-01-20T00:00:00Z,5106
2018-01-19T00:00:00Z,5043
2018-01-18T00:00:00Z,5045
2018-01-17T00:00:00Z,5367
2018-01-16T00:00:00Z,5664
2018-01-15T00:00:00Z,5224
2018-01-14T00:00:00Z,6116
2018-01-13T00:00:00Z,5655
2018-01-12T00:00:00Z,6012
2018-01-11T00:00:00Z,6225
2018-01-10T00:00:00Z,6051
2018-01-09T00:00:00Z,5980
2018-01-08T00:00:00Z,6191
2018-01-07T00:00:00Z,6134
2018-01-06T00:00:00Z,6118
2018-01-05T00:00:00Z,5540
2018-01-04T00:00:00Z,5880
2018-01-03T00:00:00Z,5805
2018-01-02T00:00:00Z,5962
2018-01-01T00:00:00Z,5976
2017-12-31T00:00:00Z,6265
2017-12-30T00:00:00Z,5897
2017-12-29T00:00:00Z,5916
2017-12-28T00:00:00Z,6398
2017-12-27T00:00:00Z,5958
2017-12-26T00:00:00Z,5962
2017-12-25T00:00:00Z,5601
2017-12-24T00:00:00Z,6186
2017-12-23T00:00:00Z,5857
2017-12-22T00:00:00Z,6611
2017-12-21T00:00:00Z,5747
2017-12-20T00:00:00Z,5881
2017-12-19T00:00:00Z,6181
2017-12-18T00:00:00Z,6904
2017-12-17T00:00:00Z,7248
2017-12-16T00:00:00Z,6789
2017-12-15T00:00:00Z,6810
2017-12-14T00:00:00Z,6623
2017-12-13T00:00:00Z,7964
2017-12-12T00:00:00Z,7662
2017-12-11T00:00:00Z,7806
2017-12-10T00:00:00Z,7425
2017-12-09T00:00:00Z,7813
2017-12-08T00:00:00Z,8023
2017-12-07T00:00:00Z,7489
2017-12-06T00:00:00Z,7968
2017-12-05T00:00:00Z,7984
2017-12-04T00:00:00Z,8138
2017-12-03T00:00:00Z,8279
2017-12-02T00:00:00Z,7554
2017-12-01T00:00:00Z,8396
2017-11-30T00:00:00Z,8808
2017-11-29T00:00:00Z,8493
2017-11-28T00:00:00Z,7628
2017-11-27T00:00:00Z,7883
2017-11-26T00:00:00Z,7318
2017-11-25T00:00:00Z,7770
2017-11-24T00:00:00Z,7335
2017-11-23T00:00:00Z,7525
2017-11-22T00:00:00Z,7451
2017-11-21T00:00:00Z,7405
2017-11-20T00:00:00Z,7961
2017-11-19T00:00:00Z,7322
2017-11-18T00:00:00Z,7420
2017-11-17T00:00:00Z,7487
2017-11-16T00:00:00Z,7091
2017-11-15T00:00:00Z,7168
2017-11-14T00:00:00Z,6687
2017-11-13T00:00:00Z,7302
2017-11-12T00:00:00Z,4957
2017-11-11T00:00:00Z,5796
2017-11-10T00:00:00Z,7036
2017-11-09T00:00:00Z,7183
2017-11-08T00:00:00Z,7263
2017-11-07T00:00:00Z,7472
2017-11-06T00:00:00Z,7862
2017-11-05T00:00:00Z,8580
2017-11-04T00:00:00Z,6528
2017-11-03T00:00:00Z,7912
2017-11-02T00:00:00Z,7040
2017-11-01T00:00:00Z,7451
2017-10-31T00:00:00Z,8658
2017-10-30T00:00:00Z,19402
2017-10-29T00:00:00Z,7385
2017-10-28T00:00:00Z,5274
2017-10-27T00:00:00Z,5714
2017-10-26T00:00:00Z,7709
2017-10-25T00:00:00Z,8090
2017-10-24T00:00:00Z,7374
2017-10-23T00:00:00Z,10059
2017-10-22T00:00:00Z,7519
2017-10-21T00:00:00Z,7568
2017-10-20T00:00:00Z,7344
2017-10-19T00:00:00Z,7360
2017-10-18T00:00:00Z,6917
2017-10-17T00:00:00Z,6825
2017-10-16T00:00:00Z,7347
2017-10-15T00:00:00Z,9662
2017-10-14T00:00:00Z,11909
2017-10-13T00:00:00Z,6247
