Datetime,Miner In-House Transactions
2017-07-07T00:00:00Z,1452
2017-07-06T00:00:00Z,1221
2017-07-05T00:00:00Z,1411
2017-07-04T00:00:00Z,1253
2017-07-03T00:00:00Z,1501
2017-07-02T00:00:00Z,1159
2017-07-01T00:00:00Z,1210
2017-06-30T00:00:00Z,1436
2017-06-29T00:00:00Z,1224
2017-06-28T00:00:00Z,1755
2017-06-27T00:00:00Z,1479
2017-06-26T00:00:00Z,1810
2017-06-25T00:00:00Z,1161
2017-06-24T00:00:00Z,1542
2017-06-23T00:00:00Z,2332
2017-06-22T00:00:00Z,1626
2017-06-21T00:00:00Z,1692
2017-06-20T00:00:00Z,1550
2017-06-19T00:00:00Z,1697
2017-06-18T00:00:00Z,1199
2017-06-17T00:00:00Z,1460
2017-06-16T00:00:00Z,1936
2017-06-15T00:00:00Z,2054
2017-06-14T00:00:00Z,2002
2017-06-13T00:00:00Z,1878
2017-06-12T00:00:00Z,1972
2017-06-11T00:00:00Z,1797
2017-06-10T00:00:00Z,2124
2017-06-09T00:00:00Z,2527
2017-06-08T00:00:00Z,2631
2017-06-07T00:00:00Z,2420
2017-06-06T00:00:00Z,2039
2017-06-05T00:00:00Z,2988
2017-06-04T00:00:00Z,2157
2017-06-03T00:00:00Z,1625
2017-06-02T00:00:00Z,1596
2017-06-01T00:00:00Z,1692
2017-05-31T00:00:00Z,2216
2017-05-30T00:00:00Z,1608
2017-05-29T00:00:00Z,1735
2017-05-28T00:00:00Z,1665
2017-05-27T00:00:00Z,1361
2017-05-26T00:00:00Z,2108
2017-05-25T00:00:00Z,2736
2017-05-24T00:00:00Z,1913
2017-05-23T00:00:00Z,1678
2017-05-22T00:00:00Z,1754
2017-05-21T00:00:00Z,1236
2017-05-20T00:00:00Z,874
2017-05-19T00:00:00Z,1609
2017-05-18T00:00:00Z,1070
2017-05-17T00:00:00Z,1496
2017-05-16T00:00:00Z,1006
2017-05-15T00:00:00Z,1613
2017-05-14T00:00:00Z,966
2017-05-13T00:00:00Z,1157
2017-05-12T00:00:00Z,1511
2017-05-11T00:00:00Z,1623
2017-05-10T00:00:00Z,1418
2017-05-09T00:00:00Z,1637
2017-05-08T00:00:00Z,1718
2017-05-07T00:00:00Z,1066
2017-05-06T00:00:00Z,1168
2017-05-05T00:00:00Z,1492
2017-05-04T00:00:00Z,1439
2017-05-03T00:00:00Z,1219
2017-05-02T00:00:00Z,1586
2017-05-01T00:00:00Z,1159
2017-04-30T00:00:00Z,1428
2017-04-29T00:00:00Z,1443
2017-04-28T00:00:00Z,1608
2017-04-27T00:00:00Z,1335
2017-04-26T00:00:00Z,1592
2017-04-25T00:00:00Z,1840
2017-04-24T00:00:00Z,1194
2017-04-23T00:00:00Z,1373
2017-04-22T00:00:00Z,1115
2017-04-21T00:00:00Z,1781
2017-04-20T00:00:00Z,1160
2017-04-19T00:00:00Z,1426
2017-04-18T00:00:00Z,1094
2017-04-17T00:00:00Z,846
2017-04-16T00:00:00Z,883
2017-04-15T00:00:00Z,1329
2017-04-14T00:00:00Z,1111
2017-04-13T00:00:00Z,808
2017-04-12T00:00:00Z,1412
2017-04-11T00:00:00Z,1019
2017-04-10T00:00:00Z,968
2017-04-09T00:00:00Z,859
2017-04-08T00:00:00Z,708
2017-04-07T00:00:00Z,978
2017-04-06T00:00:00Z,1055
2017-04-05T00:00:00Z,857
2017-04-04T00:00:00Z,755
2017-04-03T00:00:00Z,741
2017-04-02T00:00:00Z,659
2017-04-01T00:00:00Z,721
2017-03-31T00:00:00Z,1327
2017-03-30T00:00:00Z,1990
2017-03-29T00:00:00Z,732
2017-03-28T00:00:00Z,881
2017-03-27T00:00:00Z,687
2017-03-26T00:00:00Z,773
2017-03-25T00:00:00Z,724
2017-03-24T00:00:00Z,957
2017-03-23T00:00:00Z,823
2017-03-22T00:00:00Z,1289
2017-03-21T00:00:00Z,766
2017-03-20T00:00:00Z,588
2017-03-19T00:00:00Z,711
2017-03-18T00:00:00Z,765
2017-03-17T00:00:00Z,881
2017-03-16T00:00:00Z,1112
2017-03-15T00:00:00Z,2036
2017-03-14T00:00:00Z,869
2017-03-13T00:00:00Z,789
2017-03-12T00:00:00Z,622
2017-03-11T00:00:00Z,991
2017-03-10T00:00:00Z,998
2017-03-09T00:00:00Z,807
2017-03-08T00:00:00Z,1101
2017-03-07T00:00:00Z,900
2017-03-06T00:00:00Z,1060
2017-03-05T00:00:00Z,867
2017-03-04T00:00:00Z,801
2017-03-03T00:00:00Z,1258
2017-03-02T00:00:00Z,919
2017-03-01T00:00:00Z,847
2017-02-28T00:00:00Z,961
2017-02-27T00:00:00Z,745
2017-02-26T00:00:00Z,881
2017-02-25T00:00:00Z,1491
2017-02-24T00:00:00Z,1219
2017-02-23T00:00:00Z,986
2017-02-22T00:00:00Z,907
2017-02-21T00:00:00Z,829
2017-02-20T00:00:00Z,891
2017-02-19T00:00:00Z,881
2017-02-18T00:00:00Z,1084
2017-02-17T00:00:00Z,1027
2017-02-16T00:00:00Z,857
2017-02-15T00:00:00Z,1133
2017-02-14T00:00:00Z,1196
2017-02-13T00:00:00Z,1218
2017-02-12T00:00:00Z,1081
2017-02-11T00:00:00Z,1099
2017-02-10T00:00:00Z,1643
2017-02-09T00:00:00Z,1432
2017-02-08T00:00:00Z,1079
2017-02-07T00:00:00Z,877
2017-02-06T00:00:00Z,810
2017-02-05T00:00:00Z,897
2017-02-04T00:00:00Z,1068
2017-02-03T00:00:00Z,1040
2017-02-02T00:00:00Z,834
2017-02-01T00:00:00Z,1163
2017-01-31T00:00:00Z,967
2017-01-30T00:00:00Z,728
2017-01-29T00:00:00Z,855
2017-01-28T00:00:00Z,728
2017-01-27T00:00:00Z,923
2017-01-26T00:00:00Z,1885
2017-01-25T00:00:00Z,2149
2017-01-24T00:00:00Z,830
2017-01-23T00:00:00Z,542
2017-01-22T00:00:00Z,705
2017-01-21T00:00:00Z,758
2017-01-20T00:00:00Z,854
2017-01-19T00:00:00Z,945
2017-01-18T00:00:00Z,1644
2017-01-17T00:00:00Z,1664
2017-01-16T00:00:00Z,1294
2017-01-15T00:00:00Z,990
2017-01-14T00:00:00Z,1046
2017-01-13T00:00:00Z,1479
2017-01-12T00:00:00Z,1593
2017-01-11T00:00:00Z,1082
2017-01-10T00:00:00Z,1533
2017-01-09T00:00:00Z,716
2017-01-08T00:00:00Z,839
2017-01-07T00:00:00Z,821
2017-01-06T00:00:00Z,1375
2017-01-05T00:00:00Z,828
2017-01-04T00:00:00Z,1128
2017-01-03T00:00:00Z,953
2017-01-02T00:00:00Z,989
2017-01-01T00:00:00Z,817
2016-12-31T00:00:00Z,763
2016-12-30T00:00:00Z,856
2016-12-29T00:00:00Z,817
2016-12-28T00:00:00Z,887
2016-12-27T00:00:00Z,860
2016-12-26T00:00:00Z,800
2016-12-25T00:00:00Z,866
2016-12-24T00:00:00Z,857
2016-12-23T00:00:00Z,1004
2016-12-22T00:00:00Z,1049
2016-12-21T00:00:00Z,1040
2016-12-20T00:00:00Z,810
2016-12-19T00:00:00Z,782
2016-12-18T00:00:00Z,764
2016-12-17T00:00:00Z,729
2016-12-16T00:00:00Z,952
2016-12-15T00:00:00Z,849
2016-12-14T00:00:00Z,832
2016-12-13T00:00:00Z,870
2016-12-12T00:00:00Z,880
2016-12-11T00:00:00Z,823
2016-12-10T00:00:00Z,760
2016-12-09T00:00:00Z,876
2016-12-08T00:00:00Z,1167
2016-12-07T00:00:00Z,915
2016-12-06T00:00:00Z,1017
2016-12-05T00:00:00Z,780
2016-12-04T00:00:00Z,954
2016-12-03T00:00:00Z,1114
2016-12-02T00:00:00Z,978
2016-12-01T00:00:00Z,806
2016-11-30T00:00:00Z,914
2016-11-29T00:00:00Z,997
2016-11-28T00:00:00Z,1010
2016-11-27T00:00:00Z,840
2016-11-26T00:00:00Z,884
2016-11-25T00:00:00Z,902
2016-11-24T00:00:00Z,1153
2016-11-23T00:00:00Z,1005
2016-11-22T00:00:00Z,770
2016-11-21T00:00:00Z,935
2016-11-20T00:00:00Z,1094
2016-11-19T00:00:00Z,949
2016-11-18T00:00:00Z,1003
2016-11-17T00:00:00Z,973
2016-11-16T00:00:00Z,1217
2016-11-15T00:00:00Z,963
2016-11-14T00:00:00Z,1381
2016-11-13T00:00:00Z,810
2016-11-12T00:00:00Z,948
2016-11-11T00:00:00Z,973
2016-11-10T00:00:00Z,1237
2016-11-09T00:00:00Z,1153
2016-11-08T00:00:00Z,1300
2016-11-07T00:00:00Z,1184
2016-11-06T00:00:00Z,1947
2016-11-05T00:00:00Z,1143
2016-11-04T00:00:00Z,2839
2016-11-03T00:00:00Z,860
2016-11-02T00:00:00Z,910
2016-11-01T00:00:00Z,860
2016-10-31T00:00:00Z,1001
2016-10-30T00:00:00Z,965
2016-10-29T00:00:00Z,975
2016-10-28T00:00:00Z,876
2016-10-27T00:00:00Z,1157
2016-10-26T00:00:00Z,889
2016-10-25T00:00:00Z,786
2016-10-24T00:00:00Z,857
2016-10-23T00:00:00Z,658
2016-10-22T00:00:00Z,632
2016-10-21T00:00:00Z,727
2016-10-20T00:00:00Z,1042
2016-10-19T00:00:00Z,718
2016-10-18T00:00:00Z,829
2016-10-17T00:00:00Z,754
2016-10-16T00:00:00Z,686
2016-10-15T00:00:00Z,638
2016-10-14T00:00:00Z,881
2016-10-13T00:00:00Z,1004
2016-10-12T00:00:00Z,885
2016-10-11T00:00:00Z,1333
2016-10-10T00:00:00Z,933
2016-10-09T00:00:00Z,886
2016-10-08T00:00:00Z,844
2016-10-07T00:00:00Z,915
2016-10-06T00:00:00Z,869
2016-10-05T00:00:00Z,795
2016-10-04T00:00:00Z,900
2016-10-03T00:00:00Z,920
2016-10-02T00:00:00Z,583
2016-10-01T00:00:00Z,727
2016-09-30T00:00:00Z,735
2016-09-29T00:00:00Z,660
2016-09-28T00:00:00Z,746
2016-09-27T00:00:00Z,820
2016-09-26T00:00:00Z,780
2016-09-25T00:00:00Z,677
2016-09-24T00:00:00Z,592
2016-09-23T00:00:00Z,727
2016-09-22T00:00:00Z,713
2016-09-21T00:00:00Z,685
2016-09-20T00:00:00Z,729
2016-09-19T00:00:00Z,658
2016-09-18T00:00:00Z,856
2016-09-17T00:00:00Z,724
2016-09-16T00:00:00Z,747
2016-09-15T00:00:00Z,796
2016-09-14T00:00:00Z,789
2016-09-13T00:00:00Z,847
2016-09-12T00:00:00Z,800
2016-09-11T00:00:00Z,826
2016-09-10T00:00:00Z,777
2016-09-09T00:00:00Z,1157
2016-09-08T00:00:00Z,717
2016-09-07T00:00:00Z,824
2016-09-06T00:00:00Z,1843
2016-09-05T00:00:00Z,738
2016-09-04T00:00:00Z,557
2016-09-03T00:00:00Z,809
2016-09-02T00:00:00Z,907
2016-09-01T00:00:00Z,1065
2016-08-31T00:00:00Z,598
2016-08-30T00:00:00Z,730
2016-08-29T00:00:00Z,669
2016-08-28T00:00:00Z,553
2016-08-27T00:00:00Z,852
2016-08-26T00:00:00Z,664
2016-08-25T00:00:00Z,672
2016-08-24T00:00:00Z,853
2016-08-23T00:00:00Z,1040
2016-08-22T00:00:00Z,892
2016-08-21T00:00:00Z,539
2016-08-20T00:00:00Z,604
2016-08-19T00:00:00Z,800
2016-08-18T00:00:00Z,1070
2016-08-17T00:00:00Z,1092
2016-08-16T00:00:00Z,1213
2016-08-15T00:00:00Z,584
2016-08-14T00:00:00Z,553
2016-08-13T00:00:00Z,598
2016-08-12T00:00:00Z,973
2016-08-11T00:00:00Z,895
2016-08-10T00:00:00Z,725
2016-08-09T00:00:00Z,733
2016-08-08T00:00:00Z,813
2016-08-07T00:00:00Z,580
2016-08-06T00:00:00Z,581
2016-08-05T00:00:00Z,561
2016-08-04T00:00:00Z,1140
2016-08-03T00:00:00Z,1187
2016-08-02T00:00:00Z,876
2016-08-01T00:00:00Z,942
2016-07-31T00:00:00Z,670
2016-07-30T00:00:00Z,512
2016-07-29T00:00:00Z,712
2016-07-28T00:00:00Z,2142
2016-07-27T00:00:00Z,759
2016-07-26T00:00:00Z,707
2016-07-25T00:00:00Z,865
2016-07-24T00:00:00Z,624
2016-07-23T00:00:00Z,644
2016-07-22T00:00:00Z,798
2016-07-21T00:00:00Z,799
2016-07-20T00:00:00Z,958
2016-07-19T00:00:00Z,656
2016-07-18T00:00:00Z,816
2016-07-17T00:00:00Z,728
2016-07-16T00:00:00Z,747
2016-07-15T00:00:00Z,865
2016-07-14T00:00:00Z,944
2016-07-13T00:00:00Z,955
2016-07-12T00:00:00Z,894
2016-07-11T00:00:00Z,835
2016-07-10T00:00:00Z,689
2016-07-09T00:00:00Z,701
2016-07-08T00:00:00Z,826
2016-07-07T00:00:00Z,812
2016-07-06T00:00:00Z,823
2016-07-05T00:00:00Z,839
2016-07-04T00:00:00Z,2474
2016-07-03T00:00:00Z,2463
2016-07-02T00:00:00Z,1031
2016-07-01T00:00:00Z,1469
2016-06-30T00:00:00Z,884
2016-06-29T00:00:00Z,987
2016-06-28T00:00:00Z,926
2016-06-27T00:00:00Z,1037
2016-06-26T00:00:00Z,953
2016-06-25T00:00:00Z,950
2016-06-24T00:00:00Z,1039
2016-06-23T00:00:00Z,1404
2016-06-22T00:00:00Z,951
2016-06-21T00:00:00Z,988
2016-06-20T00:00:00Z,1119
2016-06-19T00:00:00Z,953
2016-06-18T00:00:00Z,963
2016-06-17T00:00:00Z,1824
2016-06-16T00:00:00Z,1947
2016-06-15T00:00:00Z,2315
2016-06-14T00:00:00Z,837
2016-06-13T00:00:00Z,1052
2016-06-12T00:00:00Z,973
2016-06-11T00:00:00Z,962
2016-06-10T00:00:00Z,917
2016-06-09T00:00:00Z,1019
2016-06-08T00:00:00Z,922
2016-06-07T00:00:00Z,940
2016-06-06T00:00:00Z,1107
2016-06-05T00:00:00Z,882
2016-06-04T00:00:00Z,921
2016-06-03T00:00:00Z,991
2016-06-02T00:00:00Z,1002
2016-06-01T00:00:00Z,1143
2016-05-31T00:00:00Z,1012
2016-05-30T00:00:00Z,1100
2016-05-29T00:00:00Z,897
2016-05-28T00:00:00Z,876
2016-05-27T00:00:00Z,1053
2016-05-26T00:00:00Z,1020
2016-05-25T00:00:00Z,1083
2016-05-24T00:00:00Z,1099
2016-05-23T00:00:00Z,1176
2016-05-22T00:00:00Z,888
2016-05-21T00:00:00Z,830
2016-05-20T00:00:00Z,1001
2016-05-19T00:00:00Z,1113
2016-05-18T00:00:00Z,1213
2016-05-17T00:00:00Z,1171
2016-05-16T00:00:00Z,1156
2016-05-15T00:00:00Z,1054
2016-05-14T00:00:00Z,1030
2016-05-13T00:00:00Z,1040
2016-05-12T00:00:00Z,1267
2016-05-11T00:00:00Z,2349
2016-05-10T00:00:00Z,2307
2016-05-09T00:00:00Z,1541
2016-05-08T00:00:00Z,1233
2016-05-07T00:00:00Z,1069
2016-05-06T00:00:00Z,1225
2016-05-05T00:00:00Z,1245
2016-05-04T00:00:00Z,1218
2016-05-03T00:00:00Z,1424
2016-05-02T00:00:00Z,1308
2016-05-01T00:00:00Z,1150
2016-04-30T00:00:00Z,1560
2016-04-29T00:00:00Z,1610
2016-04-28T00:00:00Z,1256
2016-04-27T00:00:00Z,2041
2016-04-26T00:00:00Z,2568
2016-04-25T00:00:00Z,2381
2016-04-24T00:00:00Z,1984
2016-04-23T00:00:00Z,1872
2016-04-22T00:00:00Z,2218
2016-04-21T00:00:00Z,2543
2016-04-20T00:00:00Z,2434
2016-04-19T00:00:00Z,2505
2016-04-18T00:00:00Z,2386
2016-04-17T00:00:00Z,2345
2016-04-16T00:00:00Z,2014
2016-04-15T00:00:00Z,2290
2016-04-14T00:00:00Z,2409
2016-04-13T00:00:00Z,2421
2016-04-12T00:00:00Z,2670
2016-04-11T00:00:00Z,2186
2016-04-10T00:00:00Z,2102
2016-04-09T00:00:00Z,2269
2016-04-08T00:00:00Z,2284
2016-04-07T00:00:00Z,2441
2016-04-06T00:00:00Z,2681
2016-04-05T00:00:00Z,2753
2016-04-04T00:00:00Z,2659
2016-04-03T00:00:00Z,2221
2016-04-02T00:00:00Z,2073
2016-04-01T00:00:00Z,2648
2016-03-31T00:00:00Z,2667
2016-03-30T00:00:00Z,3903
2016-03-29T00:00:00Z,3610
2016-03-28T00:00:00Z,3976
2016-03-27T00:00:00Z,2694
2016-03-26T00:00:00Z,2222
2016-03-25T00:00:00Z,2455
2016-03-24T00:00:00Z,2692
2016-03-23T00:00:00Z,2462
2016-03-22T00:00:00Z,3126
2016-03-21T00:00:00Z,2641
2016-03-20T00:00:00Z,2672
2016-03-19T00:00:00Z,2351
2016-03-18T00:00:00Z,2990
2016-03-17T00:00:00Z,2950
2016-03-16T00:00:00Z,3135
2016-03-15T00:00:00Z,2876
2016-03-14T00:00:00Z,2818
2016-03-13T00:00:00Z,2182
2016-03-12T00:00:00Z,2231
2016-03-11T00:00:00Z,2874
2016-03-10T00:00:00Z,2922
2016-03-09T00:00:00Z,3273
2016-03-08T00:00:00Z,4965
2016-03-07T00:00:00Z,4155
2016-03-06T00:00:00Z,3603
2016-03-05T00:00:00Z,3155
2016-03-04T00:00:00Z,3101
2016-03-03T00:00:00Z,3457
2016-03-02T00:00:00Z,4779
2016-03-01T00:00:00Z,3819
2016-02-29T00:00:00Z,4088
2016-02-28T00:00:00Z,4301
2016-02-27T00:00:00Z,3881
2016-02-26T00:00:00Z,3833
2016-02-25T00:00:00Z,3892
2016-02-24T00:00:00Z,3097
2016-02-23T00:00:00Z,3938
2016-02-22T00:00:00Z,4273
2016-02-21T00:00:00Z,4026
2016-02-20T00:00:00Z,4053
2016-02-19T00:00:00Z,4831
2016-02-18T00:00:00Z,4905
2016-02-17T00:00:00Z,5295
2016-02-16T00:00:00Z,4838
2016-02-15T00:00:00Z,4588
2016-02-14T00:00:00Z,3565
2016-02-13T00:00:00Z,3073
2016-02-12T00:00:00Z,3337
2016-02-11T00:00:00Z,3711
2016-02-10T00:00:00Z,3257
2016-02-09T00:00:00Z,2520
2016-02-08T00:00:00Z,3104
2016-02-07T00:00:00Z,2824
2016-02-06T00:00:00Z,3920
2016-02-05T00:00:00Z,3601
2016-02-04T00:00:00Z,3155
2016-02-03T00:00:00Z,2145
2016-02-02T00:00:00Z,2848
2016-02-01T00:00:00Z,3466
2016-01-31T00:00:00Z,3137
2016-01-30T00:00:00Z,3445
2016-01-29T00:00:00Z,3552
2016-01-28T00:00:00Z,2345
2016-01-27T00:00:00Z,2549
2016-01-26T00:00:00Z,2613
2016-01-25T00:00:00Z,2425
2016-01-24T00:00:00Z,1871
2016-01-23T00:00:00Z,2239
2016-01-22T00:00:00Z,2509
2016-01-21T00:00:00Z,3268
2016-01-20T00:00:00Z,3185
2016-01-19T00:00:00Z,2727
2016-01-18T00:00:00Z,2748
2016-01-17T00:00:00Z,2231
2016-01-16T00:00:00Z,2477
2016-01-15T00:00:00Z,2479
2016-01-14T00:00:00Z,2568
2016-01-13T00:00:00Z,2777
2016-01-12T00:00:00Z,2913
2016-01-11T00:00:00Z,3494
2016-01-10T00:00:00Z,3600
2016-01-09T00:00:00Z,3295
2016-01-08T00:00:00Z,2735
2016-01-07T00:00:00Z,2652
2016-01-06T00:00:00Z,2536
2016-01-05T00:00:00Z,2529
2016-01-04T00:00:00Z,2631
2016-01-03T00:00:00Z,2131
2016-01-02T00:00:00Z,2035
2016-01-01T00:00:00Z,1635
2015-12-31T00:00:00Z,2219
2015-12-30T00:00:00Z,2981
2015-12-29T00:00:00Z,3147
2015-12-28T00:00:00Z,2853
2015-12-27T00:00:00Z,2384
2015-12-26T00:00:00Z,2831
2015-12-25T00:00:00Z,3888
2015-12-24T00:00:00Z,4538
2015-12-23T00:00:00Z,4495
2015-12-22T00:00:00Z,4595
2015-12-21T00:00:00Z,5515
2015-12-20T00:00:00Z,4313
2015-12-19T00:00:00Z,3755
2015-12-18T00:00:00Z,4076
2015-12-17T00:00:00Z,4179
2015-12-16T00:00:00Z,4127
2015-12-15T00:00:00Z,4025
2015-12-14T00:00:00Z,4282
2015-12-13T00:00:00Z,3686
2015-12-12T00:00:00Z,4321
2015-12-11T00:00:00Z,4630
2015-12-10T00:00:00Z,5817
2015-12-09T00:00:00Z,5747
2015-12-08T00:00:00Z,4217
2015-12-07T00:00:00Z,3508
2015-12-06T00:00:00Z,3265
2015-12-05T00:00:00Z,3206
2015-12-04T00:00:00Z,2127
2015-12-03T00:00:00Z,2151
2015-12-02T00:00:00Z,3343
2015-12-01T00:00:00Z,3178
2015-11-30T00:00:00Z,3604
2015-11-29T00:00:00Z,1811
2015-11-28T00:00:00Z,2886
2015-11-27T00:00:00Z,2736
2015-11-26T00:00:00Z,2967
2015-11-25T00:00:00Z,2971
2015-11-24T00:00:00Z,2905
2015-11-23T00:00:00Z,2807
2015-11-22T00:00:00Z,2081
2015-11-21T00:00:00Z,2348
2015-11-20T00:00:00Z,3168
2015-11-19T00:00:00Z,3138
2015-11-18T00:00:00Z,3189
2015-11-17T00:00:00Z,2891
2015-11-16T00:00:00Z,2951
2015-11-15T00:00:00Z,2933
2015-11-14T00:00:00Z,3599
2015-11-13T00:00:00Z,4161
2015-11-12T00:00:00Z,3452
2015-11-11T00:00:00Z,3069
2015-11-10T00:00:00Z,3279
2015-11-09T00:00:00Z,3122
2015-11-08T00:00:00Z,2363
2015-11-07T00:00:00Z,2512
2015-11-06T00:00:00Z,2837
2015-11-05T00:00:00Z,3382
2015-11-04T00:00:00Z,3529
2015-11-03T00:00:00Z,2908
2015-11-02T00:00:00Z,2360
2015-11-01T00:00:00Z,1184
2015-10-31T00:00:00Z,1313
2015-10-30T00:00:00Z,1984
2015-10-29T00:00:00Z,1625
2015-10-28T00:00:00Z,1533
2015-10-27T00:00:00Z,1511
2015-10-26T00:00:00Z,1425
2015-10-25T00:00:00Z,2189
2015-10-24T00:00:00Z,1945
2015-10-23T00:00:00Z,2745
2015-10-22T00:00:00Z,3208
2015-10-21T00:00:00Z,3515
2015-10-20T00:00:00Z,3027
2015-10-19T00:00:00Z,3034
2015-10-18T00:00:00Z,2227
2015-10-17T00:00:00Z,2264
2015-10-16T00:00:00Z,3080
2015-10-15T00:00:00Z,3577
2015-10-14T00:00:00Z,3810
2015-10-13T00:00:00Z,2242
2015-10-12T00:00:00Z,2260
2015-10-11T00:00:00Z,1519
2015-10-10T00:00:00Z,1588
2015-10-09T00:00:00Z,1614
2015-10-08T00:00:00Z,3221
2015-10-07T00:00:00Z,2490
2015-10-06T00:00:00Z,1927
2015-10-05T00:00:00Z,1860
2015-10-04T00:00:00Z,1146
2015-10-03T00:00:00Z,1868
2015-10-02T00:00:00Z,3044
2015-10-01T00:00:00Z,3039
2015-09-30T00:00:00Z,3024
2015-09-29T00:00:00Z,3340
2015-09-28T00:00:00Z,2989
2015-09-27T00:00:00Z,2462
2015-09-26T00:00:00Z,2175
2015-09-25T00:00:00Z,3078
2015-09-24T00:00:00Z,3202
2015-09-23T00:00:00Z,3337
2015-09-22T00:00:00Z,3491
2015-09-21T00:00:00Z,3300
2015-09-20T00:00:00Z,2221
2015-09-19T00:00:00Z,2573
2015-09-18T00:00:00Z,15913
2015-09-17T00:00:00Z,3557
2015-09-16T00:00:00Z,4704
2015-09-15T00:00:00Z,9648
2015-09-14T00:00:00Z,14252
2015-09-13T00:00:00Z,12214
2015-09-12T00:00:00Z,20421
2015-09-11T00:00:00Z,18448
2015-09-10T00:00:00Z,3259
2015-09-09T00:00:00Z,3428
2015-09-08T00:00:00Z,3593
2015-09-07T00:00:00Z,3341
2015-09-06T00:00:00Z,2916
2015-09-05T00:00:00Z,3603
2015-09-04T00:00:00Z,3368
2015-09-03T00:00:00Z,5136
2015-09-02T00:00:00Z,3839
2015-09-01T00:00:00Z,4057
2015-08-31T00:00:00Z,3543
2015-08-30T00:00:00Z,3847
2015-08-29T00:00:00Z,2658
2015-08-28T00:00:00Z,3403
2015-08-27T00:00:00Z,3885
2015-08-26T00:00:00Z,3367
2015-08-25T00:00:00Z,3757
2015-08-24T00:00:00Z,5087
2015-08-23T00:00:00Z,4176
2015-08-22T00:00:00Z,4333
2015-08-21T00:00:00Z,4649
2015-08-20T00:00:00Z,3701
2015-08-19T00:00:00Z,3516
2015-08-18T00:00:00Z,3939
2015-08-17T00:00:00Z,3125
2015-08-16T00:00:00Z,2243
2015-08-15T00:00:00Z,2626
2015-08-14T00:00:00Z,3095
2015-08-13T00:00:00Z,3701
2015-08-12T00:00:00Z,3320
2015-08-11T00:00:00Z,3281
2015-08-10T00:00:00Z,3578
2015-08-09T00:00:00Z,2054
2015-08-08T00:00:00Z,2543
2015-08-07T00:00:00Z,2819
2015-08-06T00:00:00Z,2868
2015-08-05T00:00:00Z,3643
2015-08-04T00:00:00Z,3510
2015-08-03T00:00:00Z,6522
2015-08-02T00:00:00Z,10426
2015-08-01T00:00:00Z,2516
2015-07-31T00:00:00Z,3662
2015-07-30T00:00:00Z,3581
2015-07-29T00:00:00Z,3623
2015-07-28T00:00:00Z,3288
2015-07-27T00:00:00Z,3311
2015-07-26T00:00:00Z,2762
2015-07-25T00:00:00Z,3157
2015-07-24T00:00:00Z,4065
2015-07-23T00:00:00Z,3877
2015-07-22T00:00:00Z,3542
2015-07-21T00:00:00Z,3308
2015-07-20T00:00:00Z,3508
2015-07-19T00:00:00Z,28493
2015-07-18T00:00:00Z,18599
2015-07-17T00:00:00Z,14507
2015-07-16T00:00:00Z,10510
2015-07-15T00:00:00Z,12821
2015-07-14T00:00:00Z,12235
2015-07-13T00:00:00Z,5032
2015-07-12T00:00:00Z,3304
2015-07-11T00:00:00Z,3004
2015-07-10T00:00:00Z,4196
2015-07-09T00:00:00Z,3215
2015-07-08T00:00:00Z,1795
2015-07-07T00:00:00Z,2861
2015-07-06T00:00:00Z,3431
2015-07-05T00:00:00Z,2439
2015-07-04T00:00:00Z,3108
2015-07-03T00:00:00Z,3290
2015-07-02T00:00:00Z,3964
2015-07-01T00:00:00Z,6620
2015-06-30T00:00:00Z,3626
2015-06-29T00:00:00Z,4045
2015-06-28T00:00:00Z,3553
2015-06-27T00:00:00Z,4745
2015-06-26T00:00:00Z,5827
2015-06-25T00:00:00Z,3395
2015-06-24T00:00:00Z,3794
2015-06-23T00:00:00Z,3874
2015-06-22T00:00:00Z,3553
2015-06-21T00:00:00Z,3542
2015-06-20T00:00:00Z,3266
2015-06-19T00:00:00Z,3587
2015-06-18T00:00:00Z,3774
2015-06-17T00:00:00Z,4759
2015-06-16T00:00:00Z,3774
2015-06-15T00:00:00Z,5833
2015-06-14T00:00:00Z,4809
2015-06-13T00:00:00Z,3433
2015-06-12T00:00:00Z,4230
2015-06-11T00:00:00Z,4025
2015-06-10T00:00:00Z,3414
2015-06-09T00:00:00Z,3584
2015-06-08T00:00:00Z,3373
2015-06-07T00:00:00Z,2694
2015-06-06T00:00:00Z,3017
2015-06-05T00:00:00Z,3703
2015-06-04T00:00:00Z,3665
2015-06-03T00:00:00Z,5153
2015-06-02T00:00:00Z,4125
2015-06-01T00:00:00Z,4507
2015-05-31T00:00:00Z,3067
2015-05-30T00:00:00Z,4309
2015-05-29T00:00:00Z,4685
2015-05-28T00:00:00Z,4026
2015-05-27T00:00:00Z,3645
2015-05-26T00:00:00Z,4055
2015-05-25T00:00:00Z,3424
2015-05-24T00:00:00Z,2586
2015-05-23T00:00:00Z,2340
2015-05-22T00:00:00Z,3179
2015-05-21T00:00:00Z,2685
2015-05-20T00:00:00Z,4527
2015-05-19T00:00:00Z,3534
2015-05-18T00:00:00Z,3658
2015-05-17T00:00:00Z,3162
2015-05-16T00:00:00Z,2705
2015-05-15T00:00:00Z,3659
2015-05-14T00:00:00Z,2958
2015-05-13T00:00:00Z,3261
2015-05-12T00:00:00Z,3180
2015-05-11T00:00:00Z,3536
2015-05-10T00:00:00Z,2740
