Datetime,Exchange to Miner Flow (Total)
2020-12-09T00:00:00Z,251.52723805
2020-12-08T00:00:00Z,369.25688161
2020-12-07T00:00:00Z,186.49697727
2020-12-06T00:00:00Z,186.49191726
2020-12-05T00:00:00Z,76.27407058
2020-12-04T00:00:00Z,412.4924772
2020-12-03T00:00:00Z,767.0443297
2020-12-02T00:00:00Z,165.18170062
2020-12-01T00:00:00Z,428.97943706
2020-11-30T00:00:00Z,287.87194991
2020-11-29T00:00:00Z,327.41302844
2020-11-28T00:00:00Z,436.62607014
2020-11-27T00:00:00Z,643.76966001
2020-11-26T00:00:00Z,2160.60314391
2020-11-25T00:00:00Z,282.80506031
2020-11-24T00:00:00Z,309.038428
2020-11-23T00:00:00Z,258.3800306
2020-11-22T00:00:00Z,212.92775645
2020-11-21T00:00:00Z,372.00164358
2020-11-20T00:00:00Z,166.67290111
2020-11-19T00:00:00Z,262.79049493
2020-11-18T00:00:00Z,1238.80216306
2020-11-17T00:00:00Z,635.62372241
2020-11-16T00:00:00Z,263.76564808
2020-11-15T00:00:00Z,148.62388787
2020-11-14T00:00:00Z,237.38303845
2020-11-13T00:00:00Z,187.33378876
2020-11-12T00:00:00Z,1627.61064615
2020-11-11T00:00:00Z,261.72101727
2020-11-10T00:00:00Z,162.16847361
2020-11-09T00:00:00Z,266.80678403
2020-11-08T00:00:00Z,280.5579298
2020-11-07T00:00:00Z,315.99162796
2020-11-06T00:00:00Z,345.63284364
2020-11-05T00:00:00Z,855.99765253
2020-11-04T00:00:00Z,600.13049348
2020-11-03T00:00:00Z,1694.35077651
2020-11-02T00:00:00Z,1176.74265575
2020-11-01T00:00:00Z,1613.74898675
2020-10-31T00:00:00Z,205.8029261
2020-10-30T00:00:00Z,662.5537979
2020-10-29T00:00:00Z,565.84392819
2020-10-28T00:00:00Z,850.94405882
2020-10-27T00:00:00Z,927.46986199
2020-10-26T00:00:00Z,340.07162129
2020-10-25T00:00:00Z,171.64684075
2020-10-24T00:00:00Z,280.97154318
2020-10-23T00:00:00Z,254.23030172
2020-10-22T00:00:00Z,299.63760985
2020-10-21T00:00:00Z,904.85971812
2020-10-20T00:00:00Z,233.52012348
2020-10-19T00:00:00Z,377.84273882
2020-10-18T00:00:00Z,287.50885657
2020-10-17T00:00:00Z,216.94560297
2020-10-16T00:00:00Z,1579.5249967
2020-10-15T00:00:00Z,622.46234306
2020-10-14T00:00:00Z,235.30001584
2020-10-13T00:00:00Z,311.89231081
2020-10-12T00:00:00Z,256.34319187
2020-10-11T00:00:00Z,241.9143145
2020-10-10T00:00:00Z,248.26594899
2020-10-09T00:00:00Z,589.92768852
2020-10-08T00:00:00Z,181.72087898
2020-10-07T00:00:00Z,318.59147128
2020-10-06T00:00:00Z,275.01726316
2020-10-05T00:00:00Z,287.85902445
2020-10-04T00:00:00Z,182.18550847
2020-10-03T00:00:00Z,204.57984471
2020-10-02T00:00:00Z,1050.48663402
2020-10-01T00:00:00Z,235.59497958
2020-09-30T00:00:00Z,156.02441736
2020-09-29T00:00:00Z,385.32190695
2020-09-28T00:00:00Z,182.08443451
2020-09-27T00:00:00Z,901.28064012
2020-09-26T00:00:00Z,303.66454402
2020-09-25T00:00:00Z,569.78708504
2020-09-24T00:00:00Z,159.48140992
2020-09-23T00:00:00Z,255.61586067
2020-09-22T00:00:00Z,271.14189463
2020-09-21T00:00:00Z,417.68801381
2020-09-20T00:00:00Z,852.11632859
2020-09-19T00:00:00Z,198.49173477
2020-09-18T00:00:00Z,394.16840693
2020-09-17T00:00:00Z,370.67466138
2020-09-16T00:00:00Z,236.22336828
2020-09-15T00:00:00Z,395.56880031
2020-09-14T00:00:00Z,402.52487173
2020-09-13T00:00:00Z,504.26588969
2020-09-12T00:00:00Z,115.08436823
2020-09-11T00:00:00Z,1108.31291712
2020-09-10T00:00:00Z,257.86019243
2020-09-09T00:00:00Z,384.9548596
2020-09-08T00:00:00Z,322.14995539
2020-09-07T00:00:00Z,368.73819878
2020-09-06T00:00:00Z,462.949588
2020-09-05T00:00:00Z,583.26183672
2020-09-04T00:00:00Z,1496.79430948
2020-09-03T00:00:00Z,705.41762659
2020-09-02T00:00:00Z,2135.4405825
2020-09-01T00:00:00Z,292.66213649
2020-08-31T00:00:00Z,605.73035091
2020-08-30T00:00:00Z,143.75426835
2020-08-29T00:00:00Z,119.41219633
2020-08-28T00:00:00Z,229.93227223
2020-08-27T00:00:00Z,306.95371148
2020-08-26T00:00:00Z,342.8289733
2020-08-25T00:00:00Z,230.6973423
2020-08-24T00:00:00Z,206.78055553
2020-08-23T00:00:00Z,101.14850223
2020-08-22T00:00:00Z,90.79665617
2020-08-21T00:00:00Z,191.86215681
2020-08-20T00:00:00Z,195.20558261
2020-08-19T00:00:00Z,231.98149507
2020-08-18T00:00:00Z,377.15627284
2020-08-17T00:00:00Z,338.62412322
2020-08-16T00:00:00Z,152.41970886
2020-08-15T00:00:00Z,61.74342637
2020-08-14T00:00:00Z,269.50095099
2020-08-13T00:00:00Z,237.3498648
2020-08-12T00:00:00Z,303.01175462
2020-08-11T00:00:00Z,379.49569476
2020-08-10T00:00:00Z,695.6608095
2020-08-09T00:00:00Z,196.46045449
2020-08-08T00:00:00Z,226.55384402
2020-08-07T00:00:00Z,312.1409625
2020-08-06T00:00:00Z,443.5048088
2020-08-05T00:00:00Z,724.22374714
2020-08-04T00:00:00Z,615.34496012
2020-08-03T00:00:00Z,571.0194341
2020-08-02T00:00:00Z,269.07565595
2020-08-01T00:00:00Z,75.08800445
2020-07-31T00:00:00Z,371.45329405
2020-07-30T00:00:00Z,525.26744138
2020-07-29T00:00:00Z,532.20463274
2020-07-28T00:00:00Z,521.75942552
2020-07-27T00:00:00Z,629.79388303
2020-07-26T00:00:00Z,694.83918239
2020-07-25T00:00:00Z,591.79518021
2020-07-24T00:00:00Z,943.29428956
2020-07-23T00:00:00Z,598.7990869
2020-07-22T00:00:00Z,165.10899513
2020-07-21T00:00:00Z,301.61322007
2020-07-20T00:00:00Z,261.85936628
2020-07-19T00:00:00Z,206.60171842
2020-07-18T00:00:00Z,222.23250897
2020-07-17T00:00:00Z,295.03902746
2020-07-16T00:00:00Z,228.23041078
2020-07-15T00:00:00Z,332.97836154
2020-07-14T00:00:00Z,279.03059392
2020-07-13T00:00:00Z,212.68825286
2020-07-12T00:00:00Z,138.53527619
2020-07-11T00:00:00Z,115.35345377
2020-07-10T00:00:00Z,355.43906952
2020-07-09T00:00:00Z,208.17351511
2020-07-08T00:00:00Z,202.74125027
2020-07-07T00:00:00Z,147.93443369
2020-07-06T00:00:00Z,208.60995253
2020-07-05T00:00:00Z,245.40108528
2020-07-04T00:00:00Z,180.44002524
2020-07-03T00:00:00Z,625.53794344
2020-07-02T00:00:00Z,594.06759583
2020-07-01T00:00:00Z,1096.27018094
2020-06-30T00:00:00Z,329.75999381
2020-06-29T00:00:00Z,676.4340513
2020-06-28T00:00:00Z,320.60119955
2020-06-27T00:00:00Z,393.36816919
2020-06-26T00:00:00Z,304.21981246
2020-06-25T00:00:00Z,178.39902909
2020-06-24T00:00:00Z,984.34590975
2020-06-23T00:00:00Z,246.57567084
2020-06-22T00:00:00Z,161.59283062
2020-06-21T00:00:00Z,165.55049729
2020-06-20T00:00:00Z,143.38842698
2020-06-19T00:00:00Z,381.1015653
2020-06-18T00:00:00Z,480.00820673
2020-06-17T00:00:00Z,300.55665035
2020-06-16T00:00:00Z,230.49276387
2020-06-15T00:00:00Z,721.96356623
2020-06-14T00:00:00Z,171.83655078
2020-06-13T00:00:00Z,452.6338144
2020-06-12T00:00:00Z,613.78521578
2020-06-11T00:00:00Z,384.61081618
2020-06-10T00:00:00Z,230.12020151
2020-06-09T00:00:00Z,183.21481662
2020-06-08T00:00:00Z,262.33516643
2020-06-07T00:00:00Z,107.87903601
2020-06-06T00:00:00Z,69.82176234
2020-06-05T00:00:00Z,185.13602611
2020-06-04T00:00:00Z,397.49289865
2020-06-03T00:00:00Z,1680.10182334
2020-06-02T00:00:00Z,3940.29509677
2020-06-01T00:00:00Z,120.88754649
2020-05-31T00:00:00Z,88.7612445
2020-05-30T00:00:00Z,144.94077613
2020-05-29T00:00:00Z,130.95256484
2020-05-28T00:00:00Z,200.75652719
2020-05-27T00:00:00Z,645.14275755
2020-05-26T00:00:00Z,272.74568581
2020-05-25T00:00:00Z,2403.52451832
2020-05-24T00:00:00Z,137.89562999
2020-05-23T00:00:00Z,88.3575558
2020-05-22T00:00:00Z,318.31478468
2020-05-21T00:00:00Z,667.17533147
2020-05-20T00:00:00Z,342.34151005
2020-05-19T00:00:00Z,224.92296834
2020-05-18T00:00:00Z,260.94397651
2020-05-17T00:00:00Z,104.90565125
2020-05-16T00:00:00Z,435.29625704
2020-05-15T00:00:00Z,413.77474333
2020-05-14T00:00:00Z,811.81724126
2020-05-13T00:00:00Z,284.93621553
2020-05-12T00:00:00Z,914.29785126
2020-05-11T00:00:00Z,509.74817316
2020-05-10T00:00:00Z,625.2962315
2020-05-09T00:00:00Z,482.41842185
2020-05-08T00:00:00Z,664.02332587
2020-05-07T00:00:00Z,335.80837656
2020-05-06T00:00:00Z,421.07743744
2020-05-05T00:00:00Z,363.94577678
2020-05-04T00:00:00Z,458.35905502
2020-05-03T00:00:00Z,153.06759517
2020-05-02T00:00:00Z,118.55813409
2020-05-01T00:00:00Z,379.87142252
2020-04-30T00:00:00Z,797.82225386
2020-04-29T00:00:00Z,435.9983173
2020-04-28T00:00:00Z,527.02895654
2020-04-27T00:00:00Z,530.30269207
2020-04-26T00:00:00Z,238.85783143
2020-04-25T00:00:00Z,579.37408812
2020-04-24T00:00:00Z,379.18231594
2020-04-23T00:00:00Z,566.8880577
2020-04-22T00:00:00Z,948.44958704
2020-04-21T00:00:00Z,1251.78213797
2020-04-20T00:00:00Z,614.51433191
2020-04-19T00:00:00Z,414.95844315
2020-04-18T00:00:00Z,521.18472267
2020-04-17T00:00:00Z,804.8559869
2020-04-16T00:00:00Z,1335.95335531
2020-04-15T00:00:00Z,983.43591706
2020-04-14T00:00:00Z,453.51888207
2020-04-13T00:00:00Z,732.50544731
2020-04-12T00:00:00Z,240.68978139
2020-04-11T00:00:00Z,284.17352437
2020-04-10T00:00:00Z,545.45744639
2020-04-09T00:00:00Z,292.00303243
2020-04-08T00:00:00Z,380.34830815
2020-04-07T00:00:00Z,543.28598264
2020-04-06T00:00:00Z,558.89010198
2020-04-05T00:00:00Z,153.47626769
2020-04-04T00:00:00Z,303.8545093
2020-04-03T00:00:00Z,353.3592926
2020-04-02T00:00:00Z,564.41955068
2020-04-01T00:00:00Z,1024.87618759
2020-03-31T00:00:00Z,717.68884024
2020-03-30T00:00:00Z,1241.8949618
2020-03-29T00:00:00Z,304.48339501
2020-03-28T00:00:00Z,2206.28030794
2020-03-27T00:00:00Z,643.17343288
2020-03-26T00:00:00Z,592.5126636
2020-03-25T00:00:00Z,496.17569813
2020-03-24T00:00:00Z,1235.98756305
2020-03-23T00:00:00Z,899.86910736
2020-03-22T00:00:00Z,402.60839793
2020-03-21T00:00:00Z,415.8777848
2020-03-20T00:00:00Z,1161.39122963
2020-03-19T00:00:00Z,1130.77016789
2020-03-18T00:00:00Z,1411.3173668
2020-03-17T00:00:00Z,2235.92982581
2020-03-16T00:00:00Z,3834.02280845
2020-03-15T00:00:00Z,854.56060212
2020-03-14T00:00:00Z,1313.07298376
2020-03-13T00:00:00Z,4455.51829606
2020-03-12T00:00:00Z,2991.39903933
2020-03-11T00:00:00Z,709.44028763
2020-03-10T00:00:00Z,922.41534264
2020-03-09T00:00:00Z,1472.6684705
2020-03-08T00:00:00Z,582.56270286
2020-03-07T00:00:00Z,135.11251737
2020-03-06T00:00:00Z,550.70067683
2020-03-05T00:00:00Z,491.45412121
2020-03-04T00:00:00Z,547.93148564
2020-03-03T00:00:00Z,454.25477024
2020-03-02T00:00:00Z,456.08568355
2020-03-01T00:00:00Z,244.03488961
2020-02-29T00:00:00Z,418.86158829
2020-02-28T00:00:00Z,505.35928923
2020-02-27T00:00:00Z,435.05487217
2020-02-26T00:00:00Z,634.03305771
2020-02-25T00:00:00Z,941.22757132
2020-02-24T00:00:00Z,621.15122717
2020-02-23T00:00:00Z,195.80942967
2020-02-22T00:00:00Z,469.74516312
2020-02-21T00:00:00Z,369.2484595
2020-02-20T00:00:00Z,1206.37815437
2020-02-19T00:00:00Z,452.34915521
2020-02-18T00:00:00Z,537.81858949
2020-02-17T00:00:00Z,388.09063711
2020-02-16T00:00:00Z,492.96066896
2020-02-15T00:00:00Z,435.72623444
2020-02-14T00:00:00Z,297.33668095
2020-02-13T00:00:00Z,964.77644005
2020-02-12T00:00:00Z,499.2884035
2020-02-11T00:00:00Z,527.64720504
2020-02-10T00:00:00Z,518.98257284
2020-02-09T00:00:00Z,481.41794769
2020-02-08T00:00:00Z,238.32467173
2020-02-07T00:00:00Z,480.05933424
2020-02-06T00:00:00Z,322.02575456
2020-02-05T00:00:00Z,492.80788183
2020-02-04T00:00:00Z,622.98239435
2020-02-03T00:00:00Z,345.98598948
2020-02-02T00:00:00Z,185.64228339
2020-02-01T00:00:00Z,223.18949744
2020-01-31T00:00:00Z,500.03042582
2020-01-30T00:00:00Z,434.31029013
2020-01-29T00:00:00Z,403.46994762
2020-01-28T00:00:00Z,302.29261276
2020-01-27T00:00:00Z,220.60502249
2020-01-26T00:00:00Z,167.31247003
2020-01-25T00:00:00Z,191.73674791
2020-01-24T00:00:00Z,225.19784161
2020-01-23T00:00:00Z,399.02002369
2020-01-22T00:00:00Z,315.11881957
2020-01-21T00:00:00Z,781.5912042
2020-01-20T00:00:00Z,408.27813612
2020-01-19T00:00:00Z,542.01506873
2020-01-18T00:00:00Z,355.05320813
2020-01-17T00:00:00Z,527.3972744
2020-01-16T00:00:00Z,519.97511046
2020-01-15T00:00:00Z,426.50038106
2020-01-14T00:00:00Z,493.99633207
2020-01-13T00:00:00Z,372.97726586
2020-01-12T00:00:00Z,236.04598548
2020-01-11T00:00:00Z,368.21839803
2020-01-10T00:00:00Z,533.34214131
2020-01-09T00:00:00Z,509.24412814
2020-01-08T00:00:00Z,785.28050263
2020-01-07T00:00:00Z,555.15583488
2020-01-06T00:00:00Z,627.12163221
2020-01-05T00:00:00Z,305.83870296
2020-01-04T00:00:00Z,149.58558815
2020-01-03T00:00:00Z,325.61658561
2020-01-02T00:00:00Z,292.02194649
2020-01-01T00:00:00Z,332.63015098
2019-12-31T00:00:00Z,1035.46442991
2019-12-30T00:00:00Z,337.69120919
2019-12-29T00:00:00Z,276.23611308
2019-12-28T00:00:00Z,236.00010817
2019-12-27T00:00:00Z,303.7332601
2019-12-26T00:00:00Z,388.01268733
2019-12-25T00:00:00Z,724.98151394
2019-12-24T00:00:00Z,309.99987766
2019-12-23T00:00:00Z,321.16413255
2019-12-22T00:00:00Z,218.91195959
2019-12-21T00:00:00Z,129.22164174
2019-12-20T00:00:00Z,296.94458802
2019-12-19T00:00:00Z,687.93924254
2019-12-18T00:00:00Z,1325.28295261
2019-12-17T00:00:00Z,562.57629669
2019-12-16T00:00:00Z,342.96442136
2019-12-15T00:00:00Z,445.33964277
2019-12-14T00:00:00Z,195.86511971
2019-12-13T00:00:00Z,410.83555219
2019-12-12T00:00:00Z,467.72542866
2019-12-11T00:00:00Z,522.21975493
2019-12-10T00:00:00Z,484.92435514
2019-12-09T00:00:00Z,362.2486242
2019-12-08T00:00:00Z,230.16416899
2019-12-07T00:00:00Z,279.80198728
2019-12-06T00:00:00Z,470.16620522
2019-12-05T00:00:00Z,334.51352109
2019-12-04T00:00:00Z,576.16011256
2019-12-03T00:00:00Z,495.73974681
2019-12-02T00:00:00Z,587.51723912
2019-12-01T00:00:00Z,341.12287188
2019-11-30T00:00:00Z,330.89048659
2019-11-29T00:00:00Z,513.62147366
2019-11-28T00:00:00Z,597.00786755
2019-11-27T00:00:00Z,867.43531276
2019-11-26T00:00:00Z,608.49270684
2019-11-25T00:00:00Z,994.10653373
2019-11-24T00:00:00Z,745.63401789
2019-11-23T00:00:00Z,455.42486174
2019-11-22T00:00:00Z,1387.06007421
2019-11-21T00:00:00Z,539.58822893
2019-11-20T00:00:00Z,684.69054225
2019-11-19T00:00:00Z,551.32898884
2019-11-18T00:00:00Z,374.65408783
2019-11-17T00:00:00Z,162.20834153
2019-11-16T00:00:00Z,329.81221969
2019-11-15T00:00:00Z,339.26319239
2019-11-14T00:00:00Z,1046.71657487
2019-11-13T00:00:00Z,246.54324801
2019-11-12T00:00:00Z,291.43961406
2019-11-11T00:00:00Z,450.38165413
2019-11-10T00:00:00Z,247.91369201
2019-11-09T00:00:00Z,230.59868032
2019-11-08T00:00:00Z,286.35141317
2019-11-07T00:00:00Z,354.74521493
2019-11-06T00:00:00Z,552.84386106
2019-11-05T00:00:00Z,361.08705369
2019-11-04T00:00:00Z,305.77382721
2019-11-03T00:00:00Z,170.10664815
2019-11-02T00:00:00Z,411.01405668
2019-11-01T00:00:00Z,399.19224064
2019-10-31T00:00:00Z,434.12862977
2019-10-30T00:00:00Z,933.19995183
2019-10-29T00:00:00Z,706.88594628
2019-10-28T00:00:00Z,428.64185271
2019-10-27T00:00:00Z,211.01305502
2019-10-26T00:00:00Z,592.98496886
2019-10-25T00:00:00Z,890.72882739
2019-10-24T00:00:00Z,610.49044749
2019-10-23T00:00:00Z,456.09869846
2019-10-22T00:00:00Z,365.70675553
2019-10-21T00:00:00Z,334.94349352
2019-10-20T00:00:00Z,325.91380303
2019-10-19T00:00:00Z,214.48056866
2019-10-18T00:00:00Z,286.80092125
2019-10-17T00:00:00Z,366.23297963
2019-10-16T00:00:00Z,499.70238388
2019-10-15T00:00:00Z,789.74372168
2019-10-14T00:00:00Z,819.60220163
2019-10-13T00:00:00Z,442.02217634
2019-10-12T00:00:00Z,608.06755604
2019-10-11T00:00:00Z,637.25603082
2019-10-10T00:00:00Z,461.51619917
2019-10-09T00:00:00Z,628.00641035
2019-10-08T00:00:00Z,487.03375234
2019-10-07T00:00:00Z,228.10644296
2019-10-06T00:00:00Z,335.30423979
2019-10-05T00:00:00Z,286.61852281
2019-10-04T00:00:00Z,241.49156785
2019-10-03T00:00:00Z,157.80271304
2019-10-02T00:00:00Z,208.67118191
2019-10-01T00:00:00Z,790.13508698
2019-09-30T00:00:00Z,1214.90483834
2019-09-29T00:00:00Z,1535.41967989
2019-09-28T00:00:00Z,551.95075798
2019-09-27T00:00:00Z,1604.72898576
2019-09-26T00:00:00Z,678.79078979
2019-09-25T00:00:00Z,544.89363742
2019-09-24T00:00:00Z,649.41015343
2019-09-23T00:00:00Z,340.39434467
2019-09-22T00:00:00Z,181.60396939
2019-09-21T00:00:00Z,142.94092734
2019-09-20T00:00:00Z,448.06282145
2019-09-19T00:00:00Z,495.27256624
2019-09-18T00:00:00Z,203.97012957
2019-09-17T00:00:00Z,193.88295512
2019-09-16T00:00:00Z,622.11966194
2019-09-15T00:00:00Z,272.35874339
2019-09-14T00:00:00Z,308.26415724
2019-09-13T00:00:00Z,392.08637426
2019-09-12T00:00:00Z,615.30733898
2019-09-11T00:00:00Z,220.78429229
2019-09-10T00:00:00Z,407.95242216
2019-09-09T00:00:00Z,316.06593767
2019-09-08T00:00:00Z,158.26706066
2019-09-07T00:00:00Z,273.0523977
2019-09-06T00:00:00Z,331.0321468
2019-09-05T00:00:00Z,449.96374588
2019-09-04T00:00:00Z,156.24775859
2019-09-03T00:00:00Z,297.12780546
2019-09-02T00:00:00Z,547.29008122
2019-09-01T00:00:00Z,291.29336787
2019-08-31T00:00:00Z,279.38517953
2019-08-30T00:00:00Z,556.89048966
2019-08-29T00:00:00Z,883.42581637
2019-08-28T00:00:00Z,516.57393841
2019-08-27T00:00:00Z,248.24418993
2019-08-26T00:00:00Z,407.47877804
2019-08-25T00:00:00Z,161.97569592
2019-08-24T00:00:00Z,172.43049094
2019-08-23T00:00:00Z,294.54344042
2019-08-22T00:00:00Z,292.22650892
2019-08-21T00:00:00Z,266.41874257
2019-08-20T00:00:00Z,185.42506225
2019-08-19T00:00:00Z,461.80424113
2019-08-18T00:00:00Z,158.71216062
2019-08-17T00:00:00Z,71.07871142
2019-08-16T00:00:00Z,308.50151212
2019-08-15T00:00:00Z,511.82971534
2019-08-14T00:00:00Z,219.81295396
2019-08-13T00:00:00Z,178.80050266
2019-08-12T00:00:00Z,228.84390175
2019-08-11T00:00:00Z,61.25854801
2019-08-10T00:00:00Z,414.73173722
2019-08-09T00:00:00Z,216.82688383
2019-08-08T00:00:00Z,286.21799086
2019-08-07T00:00:00Z,243.86932666
2019-08-06T00:00:00Z,446.81627315
2019-08-05T00:00:00Z,357.00927459
2019-08-04T00:00:00Z,226.68359576
2019-08-03T00:00:00Z,137.36228945
2019-08-02T00:00:00Z,160.52541267
2019-08-01T00:00:00Z,148.06804217
2019-07-31T00:00:00Z,245.49071022
2019-07-30T00:00:00Z,5886.55480327
2019-07-29T00:00:00Z,377.23599474
2019-07-28T00:00:00Z,143.43882171
2019-07-27T00:00:00Z,242.72040472
2019-07-26T00:00:00Z,309.49308349
2019-07-25T00:00:00Z,201.49816171
2019-07-24T00:00:00Z,467.92430615
2019-07-23T00:00:00Z,362.75730446
2019-07-22T00:00:00Z,222.3157109
2019-07-21T00:00:00Z,161.71334549
2019-07-20T00:00:00Z,162.91178642
2019-07-19T00:00:00Z,158.58158162
2019-07-18T00:00:00Z,393.03332378
2019-07-17T00:00:00Z,658.43490661
2019-07-16T00:00:00Z,484.88601353
2019-07-15T00:00:00Z,636.05538994
2019-07-14T00:00:00Z,333.8442054
2019-07-13T00:00:00Z,195.27446076
2019-07-12T00:00:00Z,263.31752399
2019-07-11T00:00:00Z,411.96369483
2019-07-10T00:00:00Z,335.29339555
2019-07-09T00:00:00Z,186.55149822
2019-07-08T00:00:00Z,225.29063102
2019-07-07T00:00:00Z,102.7110041
2019-07-06T00:00:00Z,77.46035585
2019-07-05T00:00:00Z,519.55799385
2019-07-04T00:00:00Z,532.70308762
2019-07-03T00:00:00Z,374.17471336
2019-07-02T00:00:00Z,283.36873366
2019-07-01T00:00:00Z,205.26676097
2019-06-30T00:00:00Z,213.19340163
2019-06-29T00:00:00Z,206.79407498
2019-06-28T00:00:00Z,435.40247184
2019-06-27T00:00:00Z,511.81663662
2019-06-26T00:00:00Z,521.94601696
2019-06-25T00:00:00Z,517.37206067
2019-06-24T00:00:00Z,297.43360325
2019-06-23T00:00:00Z,255.16457333
2019-06-22T00:00:00Z,291.67669152
2019-06-21T00:00:00Z,327.25785639
2019-06-20T00:00:00Z,254.46574984
2019-06-19T00:00:00Z,299.33909139
2019-06-18T00:00:00Z,198.58889502
2019-06-17T00:00:00Z,459.34304269
2019-06-16T00:00:00Z,98.971419
2019-06-15T00:00:00Z,373.44323469
2019-06-14T00:00:00Z,373.22040621
2019-06-13T00:00:00Z,313.8347073
2019-06-12T00:00:00Z,305.05687501
2019-06-11T00:00:00Z,113.05433619
2019-06-10T00:00:00Z,269.28546914
2019-06-09T00:00:00Z,265.80107227
2019-06-08T00:00:00Z,486.13393483
2019-06-07T00:00:00Z,175.62390564
2019-06-06T00:00:00Z,460.71295572
2019-06-05T00:00:00Z,375.81517125
2019-06-04T00:00:00Z,726.60450882
2019-06-03T00:00:00Z,637.52844447
2019-06-02T00:00:00Z,313.16330943
2019-06-01T00:00:00Z,350.45747404
2019-05-31T00:00:00Z,658.45634874
2019-05-30T00:00:00Z,660.51927245
2019-05-29T00:00:00Z,352.00634937
2019-05-28T00:00:00Z,426.67098762
2019-05-27T00:00:00Z,613.38974975
2019-05-26T00:00:00Z,103.81922183
2019-05-25T00:00:00Z,150.15780265
2019-05-24T00:00:00Z,203.74505567
2019-05-23T00:00:00Z,327.83148891
2019-05-22T00:00:00Z,416.08666355
2019-05-21T00:00:00Z,453.22971604
2019-05-20T00:00:00Z,746.30455409
2019-05-19T00:00:00Z,212.38340583
2019-05-18T00:00:00Z,213.7488521
2019-05-17T00:00:00Z,398.50695126
2019-05-16T00:00:00Z,376.92557719
2019-05-15T00:00:00Z,377.50070333
2019-05-14T00:00:00Z,530.37477595
2019-05-13T00:00:00Z,340.08561815
2019-05-12T00:00:00Z,224.22895775
2019-05-11T00:00:00Z,304.6545355
2019-05-10T00:00:00Z,561.45955711
2019-05-09T00:00:00Z,439.89757403
2019-05-08T00:00:00Z,434.34374264
2019-05-07T00:00:00Z,1243.58622361
2019-05-06T00:00:00Z,317.42307343
2019-05-05T00:00:00Z,194.71293718
2019-05-04T00:00:00Z,210.9076705
2019-05-03T00:00:00Z,222.7556236
2019-05-02T00:00:00Z,214.37225129
2019-05-01T00:00:00Z,134.41693896
2019-04-30T00:00:00Z,328.77251634
2019-04-29T00:00:00Z,365.92146315
2019-04-28T00:00:00Z,465.70757007
2019-04-27T00:00:00Z,298.39063826
2019-04-26T00:00:00Z,521.80526224
2019-04-25T00:00:00Z,398.01899256
2019-04-24T00:00:00Z,389.0063583
2019-04-23T00:00:00Z,253.41745446
2019-04-22T00:00:00Z,165.58515859
2019-04-21T00:00:00Z,174.66276521
2019-04-20T00:00:00Z,153.02364192
2019-04-19T00:00:00Z,214.72804228
2019-04-18T00:00:00Z,272.03932615
2019-04-17T00:00:00Z,567.18200264
2019-04-16T00:00:00Z,237.70915499
2019-04-15T00:00:00Z,379.39955169
2019-04-14T00:00:00Z,96.95983178
2019-04-13T00:00:00Z,194.10781155
2019-04-12T00:00:00Z,272.05857631
2019-04-11T00:00:00Z,578.32706158
2019-04-10T00:00:00Z,388.53231969
2019-04-09T00:00:00Z,369.94115672
2019-04-08T00:00:00Z,513.0729694
2019-04-07T00:00:00Z,614.85492369
2019-04-06T00:00:00Z,164.43666957
2019-04-05T00:00:00Z,146.58939893
2019-04-04T00:00:00Z,493.03203547
2019-04-03T00:00:00Z,624.75249833
2019-04-02T00:00:00Z,518.2533898
2019-04-01T00:00:00Z,373.4019682
2019-03-31T00:00:00Z,117.74890532
2019-03-30T00:00:00Z,314.62283018
2019-03-29T00:00:00Z,391.58580456
2019-03-28T00:00:00Z,510.5662056
2019-03-27T00:00:00Z,217.95110974
2019-03-26T00:00:00Z,205.17644919
2019-03-25T00:00:00Z,266.30851831
2019-03-24T00:00:00Z,270.81428727
2019-03-23T00:00:00Z,178.05821813
2019-03-22T00:00:00Z,298.4939426
2019-03-21T00:00:00Z,613.48355979
2019-03-20T00:00:00Z,377.54553343
2019-03-19T00:00:00Z,110.96325335
2019-03-18T00:00:00Z,168.43136106
2019-03-17T00:00:00Z,73.76131678
2019-03-16T00:00:00Z,272.2793529
2019-03-15T00:00:00Z,510.59086716
2019-03-14T00:00:00Z,293.5968977
2019-03-13T00:00:00Z,197.96539248
2019-03-12T00:00:00Z,367.48731735
2019-03-11T00:00:00Z,370.36501036
2019-03-10T00:00:00Z,211.62288125
2019-03-09T00:00:00Z,1244.73021748
2019-03-08T00:00:00Z,227.4154919
2019-03-07T00:00:00Z,221.9081744
2019-03-06T00:00:00Z,226.01065758
2019-03-05T00:00:00Z,606.98881995
2019-03-04T00:00:00Z,706.07461008
2019-03-03T00:00:00Z,117.43474347
2019-03-02T00:00:00Z,251.92457261
2019-03-01T00:00:00Z,413.95536346
2019-02-28T00:00:00Z,564.31545774
2019-02-27T00:00:00Z,465.38707262
2019-02-26T00:00:00Z,381.11391582
2019-02-25T00:00:00Z,540.19617282
2019-02-24T00:00:00Z,365.82265311
2019-02-23T00:00:00Z,194.01691484
2019-02-22T00:00:00Z,201.02395694
2019-02-21T00:00:00Z,453.58039675
2019-02-20T00:00:00Z,624.50980589
2019-02-19T00:00:00Z,693.43589542
2019-02-18T00:00:00Z,305.31324721
2019-02-17T00:00:00Z,132.80582979
2019-02-16T00:00:00Z,277.23592453
