Datetime,Miner Reserve
2017-12-21T00:00:00Z,1899565.09169926
2017-12-20T00:00:00Z,1898809.38961814
2017-12-19T00:00:00Z,1899244.61472844
2017-12-18T00:00:00Z,1898240.4852732
2017-12-17T00:00:00Z,1899207.50044974
2017-12-16T00:00:00Z,1898100.74096434
2017-12-15T00:00:00Z,1898028.61636913
2017-12-14T00:00:00Z,1898410.88223423
2017-12-13T00:00:00Z,1899326.57037195
2017-12-12T00:00:00Z,1902784.05707974
2017-12-11T00:00:00Z,1901707.97726883
2017-12-10T00:00:00Z,1905023.33129676
2017-12-09T00:00:00Z,1904851.7037832
2017-12-08T00:00:00Z,1904807.58515079
2017-12-07T00:00:00Z,1904449.71585691
2017-12-06T00:00:00Z,1905778.07568896
2017-12-05T00:00:00Z,1904501.12935225
2017-12-04T00:00:00Z,1901168.50560294
2017-12-03T00:00:00Z,1901018.78941353
2017-12-02T00:00:00Z,1901453.008785
2017-12-01T00:00:00Z,1901097.99862615
2017-11-30T00:00:00Z,1899867.9446779
2017-11-29T00:00:00Z,1899954.74671381
2017-11-28T00:00:00Z,1899443.85896957
2017-11-27T00:00:00Z,1900258.81200217
2017-11-26T00:00:00Z,1902017.86012272
2017-11-25T00:00:00Z,1904244.84803969
2017-11-24T00:00:00Z,1904976.48355055
2017-11-23T00:00:00Z,1905551.10973927
2017-11-22T00:00:00Z,1904288.94606494
2017-11-21T00:00:00Z,1903569.07784749
2017-11-20T00:00:00Z,1902535.0794894
2017-11-19T00:00:00Z,1902417.8662019
2017-11-18T00:00:00Z,1901305.09190122
2017-11-17T00:00:00Z,1901769.87457672
2017-11-16T00:00:00Z,1901379.77580009
2017-11-15T00:00:00Z,1900635.93198287
2017-11-14T00:00:00Z,1899709.49723861
2017-11-13T00:00:00Z,1899960.64397933
2017-11-12T00:00:00Z,1900734.61471303
2017-11-11T00:00:00Z,1900788.66238939
2017-11-10T00:00:00Z,1900207.25570911
2017-11-09T00:00:00Z,1899344.86352249
2017-11-08T00:00:00Z,1903949.3926288
2017-11-07T00:00:00Z,1903985.37109161
2017-11-06T00:00:00Z,1905402.21891266
2017-11-05T00:00:00Z,1904706.52687296
2017-11-04T00:00:00Z,1904915.57455852
2017-11-03T00:00:00Z,1897631.41955358
2017-11-02T00:00:00Z,1898191.39013593
2017-11-01T00:00:00Z,1897839.39474762
2017-10-31T00:00:00Z,1897336.65177802
2017-10-30T00:00:00Z,1896677.61407041
2017-10-29T00:00:00Z,1897529.67728272
2017-10-28T00:00:00Z,1897281.57622865
2017-10-27T00:00:00Z,1896703.50877449
2017-10-26T00:00:00Z,1896693.3589359
2017-10-25T00:00:00Z,1897095.24984654
2017-10-24T00:00:00Z,1896223.07492418
2017-10-23T00:00:00Z,1896864.08000586
2017-10-22T00:00:00Z,1897916.49510216
2017-10-21T00:00:00Z,1897005.2674289
2017-10-20T00:00:00Z,1897481.68174098
2017-10-19T00:00:00Z,1896752.49112553
2017-10-18T00:00:00Z,1894152.3497041
2017-10-17T00:00:00Z,1894440.62432258
2017-10-16T00:00:00Z,1895243.42439531
2017-10-15T00:00:00Z,1894953.59041324
2017-10-14T00:00:00Z,1893860.35359011
2017-10-13T00:00:00Z,1893695.31933131
2017-10-12T00:00:00Z,1895444.54312401
2017-10-11T00:00:00Z,1893792.15661795
2017-10-10T00:00:00Z,1893492.46938922
2017-10-09T00:00:00Z,1895859.16494935
2017-10-08T00:00:00Z,1896043.74560797
2017-10-07T00:00:00Z,1895291.02816978
2017-10-06T00:00:00Z,1895544.77636615
2017-10-05T00:00:00Z,1894754.51043218
2017-10-04T00:00:00Z,1895067.2729997
2017-10-03T00:00:00Z,1895622.6363397
2017-10-02T00:00:00Z,1892450.8298953
2017-10-01T00:00:00Z,1891626.85030312
2017-09-30T00:00:00Z,1892112.08987432
2017-09-29T00:00:00Z,1891603.55860585
2017-09-28T00:00:00Z,1890397.86799211
2017-09-27T00:00:00Z,1892352.88015752
2017-09-26T00:00:00Z,1890836.3996061
2017-09-25T00:00:00Z,1890668.19888316
2017-09-24T00:00:00Z,1892244.1324835
2017-09-23T00:00:00Z,1892051.65366679
2017-09-22T00:00:00Z,1890931.87587911
2017-09-21T00:00:00Z,1891880.28542757
2017-09-20T00:00:00Z,1890655.92357602
2017-09-19T00:00:00Z,1890014.12738476
2017-09-18T00:00:00Z,1890491.35557526
2017-09-17T00:00:00Z,1888923.07369835
2017-09-16T00:00:00Z,1886579.25605081
2017-09-15T00:00:00Z,1887042.55677302
2017-09-14T00:00:00Z,1890628.84472907
2017-09-13T00:00:00Z,1895151.82077933
2017-09-12T00:00:00Z,1896237.53452415
2017-09-11T00:00:00Z,1892426.42493384
2017-09-10T00:00:00Z,1891190.0413549
2017-09-09T00:00:00Z,1891771.22600741
2017-09-08T00:00:00Z,1892241.86599502
2017-09-07T00:00:00Z,1891749.70517046
2017-09-06T00:00:00Z,1890584.0375819
2017-09-05T00:00:00Z,1892427.25406805
2017-09-04T00:00:00Z,1890150.31282166
2017-09-03T00:00:00Z,1891785.61807712
2017-09-02T00:00:00Z,1891220.04331679
2017-09-01T00:00:00Z,1889871.62604349
2017-08-31T00:00:00Z,1890366.50298372
2017-08-30T00:00:00Z,1888170.41565881
2017-08-29T00:00:00Z,1891879.14572638
2017-08-28T00:00:00Z,1890185.00351826
2017-08-27T00:00:00Z,1891171.5280167
2017-08-26T00:00:00Z,1890388.8632167
2017-08-25T00:00:00Z,1892299.68163567
2017-08-24T00:00:00Z,1892966.82200057
2017-08-23T00:00:00Z,1892891.30125674
2017-08-22T00:00:00Z,1891660.86586729
2017-08-21T00:00:00Z,1900521.57652059
2017-08-20T00:00:00Z,1899312.608398
2017-08-19T00:00:00Z,1899423.06288805
2017-08-18T00:00:00Z,1912001.93992996
2017-08-17T00:00:00Z,1912798.94544299
2017-08-16T00:00:00Z,1910704.26647014
2017-08-15T00:00:00Z,1912428.66046939
2017-08-14T00:00:00Z,1911260.12309729
2017-08-13T00:00:00Z,1912349.57208575
2017-08-12T00:00:00Z,1914246.45368158
2017-08-11T00:00:00Z,1918530.02849839
2017-08-10T00:00:00Z,1915348.86158422
2017-08-09T00:00:00Z,1918528.33604163
2017-08-08T00:00:00Z,1923396.72018296
2017-08-07T00:00:00Z,1927895.71433255
2017-08-06T00:00:00Z,1928917.09928914
2017-08-05T00:00:00Z,1940617.94728504
2017-08-04T00:00:00Z,1945900.91902939
2017-08-03T00:00:00Z,1952920.99587515
2017-08-02T00:00:00Z,1950338.65862755
2017-08-01T00:00:00Z,1951830.38907036
2017-07-31T00:00:00Z,1949403.80632206
2017-07-30T00:00:00Z,1950507.54544392
2017-07-29T00:00:00Z,1951851.97751557
2017-07-28T00:00:00Z,1955495.06781239
2017-07-27T00:00:00Z,1957187.22846948
2017-07-26T00:00:00Z,1951186.77971173
2017-07-25T00:00:00Z,1963669.24100563
2017-07-24T00:00:00Z,1958770.7941313
2017-07-23T00:00:00Z,1958274.6057115
2017-07-22T00:00:00Z,1956896.95379785
2017-07-21T00:00:00Z,1957576.23697081
2017-07-20T00:00:00Z,1960821.41260047
2017-07-19T00:00:00Z,1963375.66923275
2017-07-18T00:00:00Z,1963733.70710418
2017-07-17T00:00:00Z,1965758.93096778
2017-07-16T00:00:00Z,1966833.0775387
2017-07-15T00:00:00Z,1968604.02987757
2017-07-14T00:00:00Z,1968679.592513
2017-07-13T00:00:00Z,1968006.01092185
2017-07-12T00:00:00Z,1967352.59605979
2017-07-11T00:00:00Z,1966920.17882262
2017-07-10T00:00:00Z,1965020.06423557
2017-07-09T00:00:00Z,1948804.47756068
2017-07-08T00:00:00Z,1947333.82168268
2017-07-07T00:00:00Z,1946388.2079485
2017-07-06T00:00:00Z,1945238.46942257
2017-07-05T00:00:00Z,1944968.83963831
2017-07-04T00:00:00Z,1941369.08590234
2017-07-03T00:00:00Z,1938597.97399776
2017-07-02T00:00:00Z,1936972.42770563
2017-07-01T00:00:00Z,1937142.89025835
2017-06-30T00:00:00Z,1936608.12644699
2017-06-29T00:00:00Z,1936756.85215396
2017-06-28T00:00:00Z,1936383.81968645
2017-06-27T00:00:00Z,1936426.93631358
2017-06-26T00:00:00Z,1951718.96947289
2017-06-25T00:00:00Z,1953029.95128726
2017-06-24T00:00:00Z,1951343.91220935
2017-06-23T00:00:00Z,1950357.34854297
2017-06-22T00:00:00Z,1950469.74023162
2017-06-21T00:00:00Z,1949652.61900968
2017-06-20T00:00:00Z,1949054.96849192
2017-06-19T00:00:00Z,1947633.72991912
2017-06-18T00:00:00Z,1947803.35438921
2017-06-17T00:00:00Z,1947641.70561688
2017-06-16T00:00:00Z,1947150.05856875
2017-06-15T00:00:00Z,1947203.36699878
2017-06-14T00:00:00Z,1948109.53954961
2017-06-13T00:00:00Z,1946676.64196473
2017-06-12T00:00:00Z,1948338.74928631
2017-06-11T00:00:00Z,1950331.52330403
2017-06-10T00:00:00Z,1949435.66976121
2017-06-09T00:00:00Z,1949841.63743447
2017-06-08T00:00:00Z,1954020.41939988
2017-06-07T00:00:00Z,1959719.88179569
2017-06-06T00:00:00Z,1958071.89566305
2017-06-05T00:00:00Z,1958648.60095307
2017-06-04T00:00:00Z,1958972.50462102
2017-06-03T00:00:00Z,1959368.35662679
2017-06-02T00:00:00Z,1959185.53422808
2017-06-01T00:00:00Z,1958794.82413885
2017-05-31T00:00:00Z,1960287.02122682
2017-05-30T00:00:00Z,1957595.1659875
2017-05-29T00:00:00Z,1956079.17815983
2017-05-28T00:00:00Z,1956825.21789553
2017-05-27T00:00:00Z,1956145.17692582
2017-05-26T00:00:00Z,1956108.5206762
2017-05-25T00:00:00Z,1954534.4682014
2017-05-24T00:00:00Z,1951791.09588918
2017-05-23T00:00:00Z,1950635.0646387
2017-05-22T00:00:00Z,1952303.66433888
2017-05-21T00:00:00Z,1951179.17188694
2017-05-20T00:00:00Z,1952817.52585085
2017-05-19T00:00:00Z,1951108.36379306
2017-05-18T00:00:00Z,1956784.74341027
2017-05-17T00:00:00Z,1960256.07993044
2017-05-16T00:00:00Z,1960584.1695528
2017-05-15T00:00:00Z,1960378.34230698
2017-05-14T00:00:00Z,1961630.76947813
2017-05-13T00:00:00Z,1962084.2640768
2017-05-12T00:00:00Z,1961817.15949799
2017-05-11T00:00:00Z,1962903.80083799
2017-05-10T00:00:00Z,1961219.01140606
2017-05-09T00:00:00Z,1962394.24870293
2017-05-08T00:00:00Z,1964448.54131872
2017-05-07T00:00:00Z,1963451.36866496
2017-05-06T00:00:00Z,1965685.3682167
2017-05-05T00:00:00Z,1964495.36098502
2017-05-04T00:00:00Z,1965071.87556575
2017-05-03T00:00:00Z,1963543.61658509
2017-05-02T00:00:00Z,1965350.7866427
2017-05-01T00:00:00Z,1967571.53814633
2017-04-30T00:00:00Z,1968085.78959897
2017-04-29T00:00:00Z,1969944.61125613
2017-04-28T00:00:00Z,1970241.77359601
2017-04-27T00:00:00Z,1969967.93776186
2017-04-26T00:00:00Z,1969402.95559302
2017-04-25T00:00:00Z,1974447.11574698
2017-04-24T00:00:00Z,1973199.68721247
2017-04-23T00:00:00Z,1972737.50063463
2017-04-22T00:00:00Z,1971342.9155189
2017-04-21T00:00:00Z,1970813.14246015
2017-04-20T00:00:00Z,1971256.40758668
2017-04-19T00:00:00Z,1970822.36518433
2017-04-18T00:00:00Z,1970891.33289082
2017-04-17T00:00:00Z,1971927.01360076
2017-04-16T00:00:00Z,1971793.96761894
2017-04-15T00:00:00Z,1971336.61420695
2017-04-14T00:00:00Z,1971482.21820046
2017-04-13T00:00:00Z,1972453.31163142
2017-04-12T00:00:00Z,1976289.06403267
2017-04-11T00:00:00Z,1975126.79053259
2017-04-10T00:00:00Z,1974772.4808809
2017-04-09T00:00:00Z,1975813.6875892
2017-04-08T00:00:00Z,1974195.68703666
2017-04-07T00:00:00Z,1973277.22774279
2017-04-06T00:00:00Z,1972535.19856346
2017-04-05T00:00:00Z,1970764.01211814
2017-04-04T00:00:00Z,1970982.78890673
2017-04-03T00:00:00Z,1972300.40942824
2017-04-02T00:00:00Z,1970984.92613413
2017-04-01T00:00:00Z,1969320.81762199
2017-03-31T00:00:00Z,1970265.67262922
2017-03-30T00:00:00Z,1969295.42302724
2017-03-29T00:00:00Z,1968128.21818907
2017-03-28T00:00:00Z,1968544.23423096
2017-03-27T00:00:00Z,1968827.50429163
2017-03-26T00:00:00Z,1970526.2877676
2017-03-25T00:00:00Z,1969042.18304441
2017-03-24T00:00:00Z,1981013.37799362
2017-03-23T00:00:00Z,1983442.01672832
2017-03-22T00:00:00Z,1988946.66324701
2017-03-21T00:00:00Z,1989568.56998799
2017-03-20T00:00:00Z,1988412.76720448
2017-03-19T00:00:00Z,1986620.56469928
2017-03-18T00:00:00Z,1986294.62026433
2017-03-17T00:00:00Z,1993150.05207741
2017-03-16T00:00:00Z,1992609.95546726
2017-03-15T00:00:00Z,1995861.16668279
2017-03-14T00:00:00Z,1993490.97379509
2017-03-13T00:00:00Z,1994151.43330708
2017-03-12T00:00:00Z,1992812.49428545
2017-03-11T00:00:00Z,1992605.69034663
2017-03-10T00:00:00Z,1991569.71979001
2017-03-09T00:00:00Z,1991261.05837755
2017-03-08T00:00:00Z,1991412.74099073
2017-03-07T00:00:00Z,1991734.2429414
2017-03-06T00:00:00Z,1990833.12749381
2017-03-05T00:00:00Z,1991120.03392896
2017-03-04T00:00:00Z,1989739.79914123
2017-03-03T00:00:00Z,1988963.03742227
2017-03-02T00:00:00Z,1989833.53726964
2017-03-01T00:00:00Z,1990629.68685901
2017-02-28T00:00:00Z,1990726.53702719
2017-02-27T00:00:00Z,1991577.79256059
2017-02-26T00:00:00Z,1988990.55323424
2017-02-25T00:00:00Z,1988276.94215085
2017-02-24T00:00:00Z,1986829.35870986
2017-02-23T00:00:00Z,1987908.60163307
2017-02-22T00:00:00Z,1986920.36391454
2017-02-21T00:00:00Z,1986697.59055451
2017-02-20T00:00:00Z,1986031.3567252
2017-02-19T00:00:00Z,1985575.24102297
2017-02-18T00:00:00Z,1985431.86852813
2017-02-17T00:00:00Z,1984562.38339694
2017-02-16T00:00:00Z,1986733.19945195
2017-02-15T00:00:00Z,1989609.71443158
2017-02-14T00:00:00Z,1990003.11742203
2017-02-13T00:00:00Z,1993520.63248698
2017-02-12T00:00:00Z,1994172.20983433
2017-02-11T00:00:00Z,1993798.91860442
2017-02-10T00:00:00Z,1994372.03121626
2017-02-09T00:00:00Z,1992968.80949087
2017-02-08T00:00:00Z,1992177.14947861
2017-02-07T00:00:00Z,1999580.14848072
2017-02-06T00:00:00Z,2000895.8009648
2017-02-05T00:00:00Z,2008817.106107
2017-02-04T00:00:00Z,2008110.61983715
2017-02-03T00:00:00Z,2009019.32996874
2017-02-02T00:00:00Z,2009118.31349728
2017-02-01T00:00:00Z,2007937.8930275
2017-01-31T00:00:00Z,2007930.43498058
2017-01-30T00:00:00Z,2007618.38793115
2017-01-29T00:00:00Z,2007072.51383755
2017-01-28T00:00:00Z,2006214.43595962
2017-01-27T00:00:00Z,2006073.75612012
2017-01-26T00:00:00Z,2005137.39527625
2017-01-25T00:00:00Z,2004364.19694828
2017-01-24T00:00:00Z,2002570.93552593
2017-01-23T00:00:00Z,2000040.88229841
2017-01-22T00:00:00Z,2000588.85017985
2017-01-21T00:00:00Z,1999659.86042389
2017-01-20T00:00:00Z,1999656.60556757
2017-01-19T00:00:00Z,2007745.3988243
2017-01-18T00:00:00Z,2007093.72981187
2017-01-17T00:00:00Z,2005240.82040194
2017-01-16T00:00:00Z,2003290.89677964
2017-01-15T00:00:00Z,2003397.43944991
2017-01-14T00:00:00Z,2002061.57629107
2017-01-13T00:00:00Z,2001942.00124851
2017-01-12T00:00:00Z,2001447.93936708
2017-01-11T00:00:00Z,2002014.79713741
2017-01-10T00:00:00Z,2009847.91937411
2017-01-09T00:00:00Z,2009750.89668996
2017-01-08T00:00:00Z,2028575.90114932
2017-01-07T00:00:00Z,2027452.16284316
2017-01-06T00:00:00Z,2026966.72860169
2017-01-05T00:00:00Z,2028247.33330189
2017-01-04T00:00:00Z,2038723.63774072
2017-01-03T00:00:00Z,2034766.7532023
2017-01-02T00:00:00Z,2034344.92119655
2017-01-01T00:00:00Z,2033670.28659392
2016-12-31T00:00:00Z,2031944.93044319
2016-12-30T00:00:00Z,2038108.18874189
2016-12-29T00:00:00Z,2034551.18367609
2016-12-28T00:00:00Z,2032741.94479081
2016-12-27T00:00:00Z,2033853.36314293
2016-12-26T00:00:00Z,2034808.66593185
2016-12-25T00:00:00Z,2031069.54351
2016-12-24T00:00:00Z,2016106.54810829
2016-12-23T00:00:00Z,2014798.72801062
2016-12-22T00:00:00Z,2019680.12490264
2016-12-21T00:00:00Z,2019897.43636105
2016-12-20T00:00:00Z,2027877.21729185
2016-12-19T00:00:00Z,2029412.15740357
2016-12-18T00:00:00Z,2027883.23194298
2016-12-17T00:00:00Z,2027451.65180961
2016-12-16T00:00:00Z,2027614.49177238
2016-12-15T00:00:00Z,2027307.11557734
2016-12-14T00:00:00Z,2028869.59182323
2016-12-13T00:00:00Z,2027337.68519513
2016-12-12T00:00:00Z,2027147.32874485
2016-12-11T00:00:00Z,2025906.0125201
2016-12-10T00:00:00Z,2024768.07311682
2016-12-09T00:00:00Z,2030040.58165906
2016-12-08T00:00:00Z,2029248.42267973
2016-12-07T00:00:00Z,2027821.18644844
2016-12-06T00:00:00Z,2028372.12309076
2016-12-05T00:00:00Z,2027383.26058271
2016-12-04T00:00:00Z,2024596.76103777
2016-12-03T00:00:00Z,2025196.65839011
2016-12-02T00:00:00Z,2024412.49878151
2016-12-01T00:00:00Z,2028291.46325523
2016-11-30T00:00:00Z,2027801.33453295
2016-11-29T00:00:00Z,2044060.70084249
2016-11-28T00:00:00Z,2039081.59567193
2016-11-27T00:00:00Z,2044618.49613677
2016-11-26T00:00:00Z,2043962.76064914
2016-11-25T00:00:00Z,2043353.75220566
2016-11-24T00:00:00Z,2044388.46861751
2016-11-23T00:00:00Z,2043761.49058701
2016-11-22T00:00:00Z,2045270.72695002
2016-11-21T00:00:00Z,2043555.05091047
2016-11-20T00:00:00Z,2058432.18169157
2016-11-19T00:00:00Z,2058297.73724186
2016-11-18T00:00:00Z,2057758.67563589
2016-11-17T00:00:00Z,2054643.41801696
2016-11-16T00:00:00Z,2050824.87651756
2016-11-15T00:00:00Z,2054130.68227897
2016-11-14T00:00:00Z,2054127.69070912
2016-11-13T00:00:00Z,2051201.84878005
2016-11-12T00:00:00Z,2049971.08375282
2016-11-11T00:00:00Z,2048945.95004539
2016-11-10T00:00:00Z,2051330.53208632
2016-11-09T00:00:00Z,2055075.33181357
2016-11-08T00:00:00Z,2056333.87220184
2016-11-07T00:00:00Z,2053250.91927521
2016-11-06T00:00:00Z,2055346.40431164
2016-11-05T00:00:00Z,2054718.16620286
2016-11-04T00:00:00Z,2056869.84498055
2016-11-03T00:00:00Z,2054019.97104888
2016-11-02T00:00:00Z,2049629.24663243
2016-11-01T00:00:00Z,2050924.13010591
2016-10-31T00:00:00Z,2053687.94367514
2016-10-30T00:00:00Z,2054714.79308071
2016-10-29T00:00:00Z,2051452.45317517
2016-10-28T00:00:00Z,2051097.44152582
2016-10-27T00:00:00Z,2056241.69740793
2016-10-26T00:00:00Z,2056898.91760454
2016-10-25T00:00:00Z,2065184.89552922
2016-10-24T00:00:00Z,2063069.88693353
2016-10-23T00:00:00Z,2054545.3545068
2016-10-22T00:00:00Z,2052820.595725
2016-10-21T00:00:00Z,2052463.12515417
2016-10-20T00:00:00Z,2061351.78791877
2016-10-19T00:00:00Z,2065354.15986947
2016-10-18T00:00:00Z,2064381.97555395
2016-10-17T00:00:00Z,2081569.82055559
2016-10-16T00:00:00Z,2081669.9917517
2016-10-15T00:00:00Z,2080347.9952327
2016-10-14T00:00:00Z,2069036.46636009
2016-10-13T00:00:00Z,2072257.95618239
2016-10-12T00:00:00Z,2080490.59358412
2016-10-11T00:00:00Z,2078936.08982821
2016-10-10T00:00:00Z,2079300.24979746
2016-10-09T00:00:00Z,2076018.51103259
2016-10-08T00:00:00Z,2074386.41343761
2016-10-07T00:00:00Z,2073914.3830159
2016-10-06T00:00:00Z,2074860.44532144
2016-10-05T00:00:00Z,2069040.25020099
2016-10-04T00:00:00Z,2077433.58831945
2016-10-03T00:00:00Z,2071536.95293315
2016-10-02T00:00:00Z,2087044.9651943
2016-10-01T00:00:00Z,2088172.4537279
2016-09-30T00:00:00Z,2087035.42782899
2016-09-29T00:00:00Z,2083228.72377751
2016-09-28T00:00:00Z,2086258.73228689
2016-09-27T00:00:00Z,2083276.32012832
2016-09-26T00:00:00Z,2086587.32325592
2016-09-25T00:00:00Z,2092694.91772367
2016-09-24T00:00:00Z,2091025.00370903
2016-09-23T00:00:00Z,2089201.57643531
2016-09-22T00:00:00Z,2092084.7087694
2016-09-21T00:00:00Z,2087727.71447209
2016-09-20T00:00:00Z,2079425.63167717
2016-09-19T00:00:00Z,2091341.45471499
2016-09-18T00:00:00Z,2079772.11405445
2016-09-17T00:00:00Z,2078522.68351032
2016-09-16T00:00:00Z,2078073.17693626
2016-09-15T00:00:00Z,2086932.74063701
2016-09-14T00:00:00Z,2095484.42689948
2016-09-13T00:00:00Z,2095931.13070515
2016-09-12T00:00:00Z,2086920.36314661
2016-09-11T00:00:00Z,2091765.08484326
2016-09-10T00:00:00Z,2090499.84884523
2016-09-09T00:00:00Z,2089541.87645057
2016-09-08T00:00:00Z,2099648.28211071
2016-09-07T00:00:00Z,2097736.31526764
2016-09-06T00:00:00Z,2108599.17333908
2016-09-05T00:00:00Z,2107944.3189863
2016-09-04T00:00:00Z,2108632.45429908
2016-09-03T00:00:00Z,2108205.90110205
2016-09-02T00:00:00Z,2107863.25607431
2016-09-01T00:00:00Z,2103112.70867917
2016-08-31T00:00:00Z,2109647.7987946
2016-08-30T00:00:00Z,2087013.92855543
2016-08-29T00:00:00Z,2085717.6410603
2016-08-28T00:00:00Z,2086323.7576769
2016-08-27T00:00:00Z,2085324.40832053
2016-08-26T00:00:00Z,2084234.90006675
2016-08-25T00:00:00Z,2085477.50540711
2016-08-24T00:00:00Z,2086790.67552368
2016-08-23T00:00:00Z,2095522.42649716
2016-08-22T00:00:00Z,2098600.56788457
2016-08-21T00:00:00Z,2102110.07424959
2016-08-20T00:00:00Z,2101018.94652472
2016-08-19T00:00:00Z,2100127.1287079
2016-08-18T00:00:00Z,2102469.01205289
2016-08-17T00:00:00Z,2104233.21295165
2016-08-16T00:00:00Z,2121492.66146677
2016-08-15T00:00:00Z,2141544.39849148
2016-08-14T00:00:00Z,2140507.06244475
2016-08-13T00:00:00Z,2137425.45471188
2016-08-12T00:00:00Z,2135789.79685623
2016-08-11T00:00:00Z,2134581.65731271
2016-08-10T00:00:00Z,2124842.33415049
2016-08-09T00:00:00Z,2125552.52892992
2016-08-08T00:00:00Z,2130717.17179176
2016-08-07T00:00:00Z,2129371.96618685
2016-08-06T00:00:00Z,2128273.89496068
2016-08-05T00:00:00Z,2126624.47094774
2016-08-04T00:00:00Z,2125850.27747611
2016-08-03T00:00:00Z,2145049.48109852
2016-08-02T00:00:00Z,2146458.03350505
2016-08-01T00:00:00Z,2142515.82366912
2016-07-31T00:00:00Z,2133011.97730226
2016-07-30T00:00:00Z,2120048.83538157
2016-07-29T00:00:00Z,2119061.34394638
2016-07-28T00:00:00Z,2117195.58803298
2016-07-27T00:00:00Z,2118282.28920615
2016-07-26T00:00:00Z,2121990.50454293
2016-07-25T00:00:00Z,2130000.15796555
2016-07-24T00:00:00Z,2134174.0894872
2016-07-23T00:00:00Z,2133958.25756771
2016-07-22T00:00:00Z,2132275.53839889
2016-07-21T00:00:00Z,2131595.18222094
2016-07-20T00:00:00Z,2135424.59132246
2016-07-19T00:00:00Z,2149461.24278414
2016-07-18T00:00:00Z,2150057.27484817
2016-07-17T00:00:00Z,2155752.99572669
2016-07-16T00:00:00Z,2144682.81325083
2016-07-15T00:00:00Z,2134474.99624406
2016-07-14T00:00:00Z,2131677.74577143
2016-07-13T00:00:00Z,2129265.78504606
2016-07-12T00:00:00Z,2128694.73850777
2016-07-11T00:00:00Z,2132342.52016526
2016-07-10T00:00:00Z,2138468.26477824
2016-07-09T00:00:00Z,2132913.87895587
2016-07-08T00:00:00Z,2130763.07162777
2016-07-07T00:00:00Z,2134119.38396661
2016-07-06T00:00:00Z,2138357.12845333
2016-07-05T00:00:00Z,2157661.20846085
2016-07-04T00:00:00Z,2155799.79264824
2016-07-03T00:00:00Z,2157623.57799381
2016-07-02T00:00:00Z,2141189.00490006
2016-07-01T00:00:00Z,2127171.95931921
2016-06-30T00:00:00Z,2120104.69665016
2016-06-29T00:00:00Z,2112784.68203471
2016-06-28T00:00:00Z,2133515.79967886
2016-06-27T00:00:00Z,2125775.95657307
2016-06-26T00:00:00Z,2124064.47850652
2016-06-25T00:00:00Z,2119527.4261097
2016-06-24T00:00:00Z,2113921.99689967
2016-06-23T00:00:00Z,2109960.98466307
2016-06-22T00:00:00Z,2110927.69392467
2016-06-21T00:00:00Z,2138440.22782798
2016-06-20T00:00:00Z,2135534.95981618
2016-06-19T00:00:00Z,2142586.27857241
2016-06-18T00:00:00Z,2136588.44560467
2016-06-17T00:00:00Z,2137205.67899964
2016-06-16T00:00:00Z,2134554.75635451
2016-06-15T00:00:00Z,2138320.1349032
2016-06-14T00:00:00Z,2170152.50024371
2016-06-13T00:00:00Z,2181934.7191626
2016-06-12T00:00:00Z,2211261.96204541
2016-06-11T00:00:00Z,2192584.68233125
2016-06-10T00:00:00Z,2172608.59570436
2016-06-09T00:00:00Z,2148045.44976454
2016-06-08T00:00:00Z,2185597.89974394
2016-06-07T00:00:00Z,2164954.98983802
2016-06-06T00:00:00Z,2155248.51750594
2016-06-05T00:00:00Z,2142179.48693317
2016-06-04T00:00:00Z,2110706.99992921
2016-06-03T00:00:00Z,2109030.76143552
2016-06-02T00:00:00Z,2106787.35477278
2016-06-01T00:00:00Z,2104483.24011679
2016-05-31T00:00:00Z,2101576.2413185
2016-05-30T00:00:00Z,2107889.12117322
2016-05-29T00:00:00Z,2132984.05298711
2016-05-28T00:00:00Z,2140293.61361803
2016-05-27T00:00:00Z,2113339.27847558
2016-05-26T00:00:00Z,2101287.20323078
2016-05-25T00:00:00Z,2103803.00561172
2016-05-24T00:00:00Z,2103033.62225325
2016-05-23T00:00:00Z,2097306.77959127
2016-05-22T00:00:00Z,2103533.91214191
2016-05-21T00:00:00Z,2109650.06366797
2016-05-20T00:00:00Z,2109703.08769924
2016-05-19T00:00:00Z,2107837.07904721
2016-05-18T00:00:00Z,2105877.32395447
2016-05-17T00:00:00Z,2103556.0439085
2016-05-16T00:00:00Z,2101100.3507815
2016-05-15T00:00:00Z,2099305.38448425
2016-05-14T00:00:00Z,2097788.33799402
2016-05-13T00:00:00Z,2098578.25525967
2016-05-12T00:00:00Z,2096686.18690294
2016-05-11T00:00:00Z,2096707.02579111
2016-05-10T00:00:00Z,2093877.70712989
2016-05-09T00:00:00Z,2092102.07565574
2016-05-08T00:00:00Z,2092232.7006792
2016-05-07T00:00:00Z,2090434.02564419
2016-05-06T00:00:00Z,2089173.42879639
2016-05-05T00:00:00Z,2088088.48198325
2016-05-04T00:00:00Z,2087333.91638913
2016-05-03T00:00:00Z,2085125.278508
2016-05-02T00:00:00Z,2083858.96260197
2016-05-01T00:00:00Z,2082217.66997737
2016-04-30T00:00:00Z,2081116.93732047
2016-04-29T00:00:00Z,2081325.77232124
2016-04-28T00:00:00Z,2083685.92712681
2016-04-27T00:00:00Z,2080562.94021199
2016-04-26T00:00:00Z,2079221.85357527
2016-04-25T00:00:00Z,2082128.2610832
2016-04-24T00:00:00Z,2077316.1127819
2016-04-23T00:00:00Z,2075810.72679035
