Datetime,Miner Outflow (Top10)
2018-03-10T00:00:00Z,2789.44653909
2018-03-09T00:00:00Z,7151.55802237
2018-03-08T00:00:00Z,5608.11518443
2018-03-07T00:00:00Z,2379.72865296
2018-03-06T00:00:00Z,2643.26445204
2018-03-05T00:00:00Z,3615.3801745
2018-03-04T00:00:00Z,2762.35523709
2018-03-03T00:00:00Z,2826.0813785
2018-03-02T00:00:00Z,4009.22567596
2018-03-01T00:00:00Z,3204.69129568
2018-02-28T00:00:00Z,9412.03645505
2018-02-27T00:00:00Z,2743.47669707
2018-02-26T00:00:00Z,2611.08074244
2018-02-25T00:00:00Z,1749.21398181
2018-02-24T00:00:00Z,3727.27366508
2018-02-23T00:00:00Z,2402.88317445
2018-02-22T00:00:00Z,3462.82747053
2018-02-21T00:00:00Z,2986.82298181
2018-02-20T00:00:00Z,4420.17064262
2018-02-19T00:00:00Z,2357.95849831
2018-02-18T00:00:00Z,1975.22168769
2018-02-17T00:00:00Z,2712.44069409
2018-02-16T00:00:00Z,2940.78034921
2018-02-15T00:00:00Z,2788.91379678
2018-02-14T00:00:00Z,2767.70667068
2018-02-13T00:00:00Z,3333.47299274
2018-02-12T00:00:00Z,3430.87197655
2018-02-11T00:00:00Z,1997.62337232
2018-02-10T00:00:00Z,2220.6182565
2018-02-09T00:00:00Z,2990.38262366
2018-02-08T00:00:00Z,11141.64109614
2018-02-07T00:00:00Z,5692.69190187
2018-02-06T00:00:00Z,3966.66212208
2018-02-05T00:00:00Z,3871.27333674
2018-02-04T00:00:00Z,4388.78825791
2018-02-03T00:00:00Z,2044.71265601
2018-02-02T00:00:00Z,4243.10372493
2018-02-01T00:00:00Z,4997.49999345
2018-01-31T00:00:00Z,2991.14557669
2018-01-30T00:00:00Z,4701.72620697
2018-01-29T00:00:00Z,3674.79002806
2018-01-28T00:00:00Z,3266.77070865
2018-01-27T00:00:00Z,2109.91405899
2018-01-26T00:00:00Z,2859.63848312
2018-01-25T00:00:00Z,3830.96262228
2018-01-24T00:00:00Z,3010.51289765
2018-01-23T00:00:00Z,4290.45600964
2018-01-22T00:00:00Z,2402.67512651
2018-01-21T00:00:00Z,3589.71997012
2018-01-20T00:00:00Z,3753.09757134
2018-01-19T00:00:00Z,3634.12779649
2018-01-18T00:00:00Z,5515.65786475
2018-01-17T00:00:00Z,4285.35623441
2018-01-16T00:00:00Z,5690.62054515
2018-01-15T00:00:00Z,3239.47258724
2018-01-14T00:00:00Z,4751.7203536
2018-01-13T00:00:00Z,2515.87794696
2018-01-12T00:00:00Z,4611.7140987
2018-01-11T00:00:00Z,3584.13440801
2018-01-10T00:00:00Z,4191.96465702
2018-01-09T00:00:00Z,3321.65419543
2018-01-08T00:00:00Z,3939.8734451
2018-01-07T00:00:00Z,2787.18863906
2018-01-06T00:00:00Z,3901.78475305
2018-01-05T00:00:00Z,6294.68388573
2018-01-04T00:00:00Z,4621.08572271
2018-01-03T00:00:00Z,4288.81164789
2018-01-02T00:00:00Z,5266.27432704
2018-01-01T00:00:00Z,3001.77587839
2017-12-31T00:00:00Z,3046.40649789
2017-12-30T00:00:00Z,3506.77469592
2017-12-29T00:00:00Z,6670.53366926
2017-12-28T00:00:00Z,3748.09118514
2017-12-27T00:00:00Z,8200.65717032
2017-12-26T00:00:00Z,5144.42825623
2017-12-25T00:00:00Z,4650.22384989
2017-12-24T00:00:00Z,2946.8344902
2017-12-23T00:00:00Z,3655.29832584
2017-12-22T00:00:00Z,4087.7227966
2017-12-21T00:00:00Z,3256.68344346
2017-12-20T00:00:00Z,4477.48019733
2017-12-19T00:00:00Z,2936.77835938
2017-12-18T00:00:00Z,5199.32385883
2017-12-17T00:00:00Z,2688.15146033
2017-12-16T00:00:00Z,3519.92115016
2017-12-15T00:00:00Z,3421.27324117
2017-12-14T00:00:00Z,4709.39229931
2017-12-13T00:00:00Z,8496.86745229
2017-12-12T00:00:00Z,2672.57385905
2017-12-11T00:00:00Z,7230.97548367
2017-12-10T00:00:00Z,3522.10489788
2017-12-09T00:00:00Z,4219.57985268
2017-12-08T00:00:00Z,7264.01530308
2017-12-07T00:00:00Z,4494.07500836
2017-12-06T00:00:00Z,4518.51755836
2017-12-05T00:00:00Z,4289.77783853
2017-12-04T00:00:00Z,4631.05644375
2017-12-03T00:00:00Z,3548.77191547
2017-12-02T00:00:00Z,2595.04327677
2017-12-01T00:00:00Z,4522.75815139
2017-11-30T00:00:00Z,4349.29830179
2017-11-29T00:00:00Z,3716.6431368
2017-11-28T00:00:00Z,4632.70594534
2017-11-27T00:00:00Z,5499.02322454
2017-11-26T00:00:00Z,4865.00542343
2017-11-25T00:00:00Z,3450.66042959
2017-11-24T00:00:00Z,6371.50278961
2017-11-23T00:00:00Z,2653.20565015
2017-11-22T00:00:00Z,4873.23509586
2017-11-21T00:00:00Z,3069.12408693
2017-11-20T00:00:00Z,4725.3264856
2017-11-19T00:00:00Z,2418.88349055
2017-11-18T00:00:00Z,4862.79791693
2017-11-17T00:00:00Z,3293.20965778
2017-11-16T00:00:00Z,3913.23514596
2017-11-15T00:00:00Z,4316.30838716
2017-11-14T00:00:00Z,4251.64356857
2017-11-13T00:00:00Z,5119.53595367
2017-11-12T00:00:00Z,3087.75545516
2017-11-11T00:00:00Z,2641.15870053
2017-11-10T00:00:00Z,2873.99595294
2017-11-09T00:00:00Z,8871.85623773
2017-11-08T00:00:00Z,2668.44598718
2017-11-07T00:00:00Z,5541.21447311
2017-11-06T00:00:00Z,2467.43467696
2017-11-05T00:00:00Z,2715.95328107
2017-11-04T00:00:00Z,2860.05446758
2017-11-03T00:00:00Z,3182.02599536
2017-11-02T00:00:00Z,3720.73417273
2017-11-01T00:00:00Z,3261.07704405
2017-10-31T00:00:00Z,2179.13584626
2017-10-30T00:00:00Z,3902.93050862
2017-10-29T00:00:00Z,3149.86693453
2017-10-28T00:00:00Z,2987.06446222
2017-10-27T00:00:00Z,2016.5342029
2017-10-26T00:00:00Z,3598.04067359
2017-10-25T00:00:00Z,3073.22306662
2017-10-24T00:00:00Z,4912.39321764
2017-10-23T00:00:00Z,6268.48102048
2017-10-22T00:00:00Z,2754.74557393
2017-10-21T00:00:00Z,3408.87952454
2017-10-20T00:00:00Z,4512.11504652
2017-10-19T00:00:00Z,5118.45311405
2017-10-18T00:00:00Z,4294.68130898
2017-10-17T00:00:00Z,4595.51179544
2017-10-16T00:00:00Z,3169.79637184
2017-10-15T00:00:00Z,1859.30604708
2017-10-14T00:00:00Z,3038.58859773
2017-10-13T00:00:00Z,6258.16758447
2017-10-12T00:00:00Z,2951.35833909
2017-10-11T00:00:00Z,2526.60070972
2017-10-10T00:00:00Z,5413.38644284
2017-10-09T00:00:00Z,3278.84629304
2017-10-08T00:00:00Z,2023.9232903
2017-10-07T00:00:00Z,3238.65660823
2017-10-06T00:00:00Z,2342.29749845
2017-10-05T00:00:00Z,2542.27779819
2017-10-04T00:00:00Z,3540.63502918
2017-10-03T00:00:00Z,2255.13756636
2017-10-02T00:00:00Z,2693.96624037
2017-10-01T00:00:00Z,3426.49659386
2017-09-30T00:00:00Z,3901.65700633
2017-09-29T00:00:00Z,3688.40212601
2017-09-28T00:00:00Z,6510.78166029
2017-09-27T00:00:00Z,4260.88697615
2017-09-26T00:00:00Z,5076.9893868
2017-09-25T00:00:00Z,6650.08884238
2017-09-24T00:00:00Z,2796.50838706
2017-09-23T00:00:00Z,1755.27156838
2017-09-22T00:00:00Z,4713.55976801
2017-09-21T00:00:00Z,3196.64514826
2017-09-20T00:00:00Z,3084.68094523
2017-09-19T00:00:00Z,5102.3886658
2017-09-18T00:00:00Z,3847.08984148
2017-09-17T00:00:00Z,2929.91776558
2017-09-16T00:00:00Z,12095.08340434
2017-09-15T00:00:00Z,10036.88184608
2017-09-14T00:00:00Z,8971.7419131
2017-09-13T00:00:00Z,6469.67821281
2017-09-12T00:00:00Z,2956.14540427
2017-09-11T00:00:00Z,3325.84191154
2017-09-10T00:00:00Z,8804.53593109
2017-09-09T00:00:00Z,4990.30178173
2017-09-08T00:00:00Z,4316.76023297
2017-09-07T00:00:00Z,4757.68411672
2017-09-06T00:00:00Z,5671.93869276
2017-09-05T00:00:00Z,5707.99147912
2017-09-04T00:00:00Z,7684.60972471
2017-09-03T00:00:00Z,3111.49156935
2017-09-02T00:00:00Z,2692.13322877
2017-09-01T00:00:00Z,4566.61817911
2017-08-31T00:00:00Z,2689.70780749
2017-08-30T00:00:00Z,6966.49370147
2017-08-29T00:00:00Z,7073.0072844
2017-08-28T00:00:00Z,4222.78751954
2017-08-27T00:00:00Z,3012.26251816
2017-08-26T00:00:00Z,6103.06205363
2017-08-25T00:00:00Z,4041.68550745
2017-08-24T00:00:00Z,2753.00119519
2017-08-23T00:00:00Z,3270.05345392
2017-08-22T00:00:00Z,11441.73373166
2017-08-21T00:00:00Z,2735.069668
2017-08-20T00:00:00Z,3260.25711662
2017-08-19T00:00:00Z,18517.18790987
2017-08-18T00:00:00Z,12545.83284344
2017-08-17T00:00:00Z,3690.80036837
2017-08-16T00:00:00Z,8655.45286265
2017-08-15T00:00:00Z,3658.73815776
2017-08-14T00:00:00Z,6848.78054623
2017-08-13T00:00:00Z,5007.51720533
2017-08-12T00:00:00Z,8468.79157255
2017-08-11T00:00:00Z,8161.62974504
2017-08-10T00:00:00Z,9467.03663369
2017-08-09T00:00:00Z,9217.16599744
2017-08-08T00:00:00Z,11032.74591815
2017-08-07T00:00:00Z,6435.82650953
2017-08-06T00:00:00Z,20557.34673267
2017-08-05T00:00:00Z,9747.77646638
2017-08-04T00:00:00Z,14836.18787201
2017-08-03T00:00:00Z,2830.94017913
2017-08-02T00:00:00Z,5242.77271767
2017-08-01T00:00:00Z,4834.31381142
2017-07-31T00:00:00Z,4335.42439531
2017-07-30T00:00:00Z,4428.10860652
2017-07-29T00:00:00Z,7550.6766099
2017-07-28T00:00:00Z,5354.02817353
2017-07-27T00:00:00Z,7967.05934695
2017-07-26T00:00:00Z,16038.55856637
2017-07-25T00:00:00Z,7589.79285273
2017-07-24T00:00:00Z,3469.55409088
2017-07-23T00:00:00Z,2755.31355611
2017-07-22T00:00:00Z,4026.12482508
2017-07-21T00:00:00Z,8118.63961202
2017-07-20T00:00:00Z,6389.56700975
2017-07-19T00:00:00Z,4424.07424309
2017-07-18T00:00:00Z,6564.54115014
2017-07-17T00:00:00Z,4771.61214475
2017-07-16T00:00:00Z,5783.2399347
2017-07-15T00:00:00Z,5065.32858172
2017-07-14T00:00:00Z,3287.72092969
2017-07-13T00:00:00Z,3881.37910392
2017-07-12T00:00:00Z,3545.43452537
2017-07-11T00:00:00Z,3239.99241105
2017-07-10T00:00:00Z,7293.47678021
2017-07-09T00:00:00Z,3654.15191627
2017-07-08T00:00:00Z,3807.91355103
2017-07-07T00:00:00Z,8713.49540917
2017-07-06T00:00:00Z,4053.47443583
2017-07-05T00:00:00Z,3980.57110194
2017-07-04T00:00:00Z,4649.43638297
2017-07-03T00:00:00Z,4214.81257407
2017-07-02T00:00:00Z,2967.44804919
2017-07-01T00:00:00Z,2752.52762739
2017-06-30T00:00:00Z,5258.23632079
2017-06-29T00:00:00Z,3306.21810744
2017-06-28T00:00:00Z,3378.93359668
2017-06-27T00:00:00Z,8413.45808247
2017-06-26T00:00:00Z,6088.81642642
2017-06-25T00:00:00Z,3985.22211818
2017-06-24T00:00:00Z,3144.70654981
2017-06-23T00:00:00Z,5465.64592508
2017-06-22T00:00:00Z,4471.69954723
2017-06-21T00:00:00Z,3528.8126314
2017-06-20T00:00:00Z,2982.22846532
2017-06-19T00:00:00Z,5547.22941162
2017-06-18T00:00:00Z,3138.9301595
2017-06-17T00:00:00Z,3271.19542002
2017-06-16T00:00:00Z,5292.38701723
2017-06-15T00:00:00Z,6435.62431804
2017-06-14T00:00:00Z,3276.9519412
2017-06-13T00:00:00Z,5188.49042008
2017-06-12T00:00:00Z,5352.3269257
2017-06-11T00:00:00Z,2626.10171056
2017-06-10T00:00:00Z,3857.01314558
2017-06-09T00:00:00Z,9443.82074478
2017-06-08T00:00:00Z,13544.81047888
2017-06-07T00:00:00Z,5807.51657122
2017-06-06T00:00:00Z,5394.38831553
2017-06-05T00:00:00Z,4986.23053206
2017-06-04T00:00:00Z,3861.86520483
2017-06-03T00:00:00Z,4517.52533568
2017-06-02T00:00:00Z,4515.7268988
2017-06-01T00:00:00Z,7478.52054022
2017-05-31T00:00:00Z,6500.96886323
2017-05-30T00:00:00Z,3200.5112824
2017-05-29T00:00:00Z,4245.70392486
2017-05-28T00:00:00Z,4218.78668971
2017-05-27T00:00:00Z,4708.83044416
2017-05-26T00:00:00Z,5545.74747383
2017-05-25T00:00:00Z,3375.1589738
2017-05-24T00:00:00Z,3745.48798723
2017-05-23T00:00:00Z,6606.9334188
2017-05-22T00:00:00Z,5611.3397668
2017-05-21T00:00:00Z,5534.20117983
2017-05-20T00:00:00Z,2170.392689
2017-05-19T00:00:00Z,9065.50109848
2017-05-18T00:00:00Z,7163.67333213
2017-05-17T00:00:00Z,4024.74350578
2017-05-16T00:00:00Z,2875.43483568
2017-05-15T00:00:00Z,5729.4544472
2017-05-14T00:00:00Z,3473.93254204
2017-05-13T00:00:00Z,3693.07727167
2017-05-12T00:00:00Z,5959.28455105
2017-05-11T00:00:00Z,3624.50959085
2017-05-10T00:00:00Z,5657.98003052
2017-05-09T00:00:00Z,6652.85588348
2017-05-08T00:00:00Z,4740.18427659
2017-05-07T00:00:00Z,5483.08660057
2017-05-06T00:00:00Z,2385.11993995
2017-05-05T00:00:00Z,5491.83574935
2017-05-04T00:00:00Z,5116.86401989
2017-05-03T00:00:00Z,9525.81445932
2017-05-02T00:00:00Z,7443.57936455
2017-05-01T00:00:00Z,3770.77727242
2017-04-30T00:00:00Z,5109.91206598
2017-04-29T00:00:00Z,4657.95162406
2017-04-28T00:00:00Z,4554.36133791
2017-04-27T00:00:00Z,4129.43968743
2017-04-26T00:00:00Z,8789.79955637
2017-04-25T00:00:00Z,3707.08529837
2017-04-24T00:00:00Z,2899.89038571
2017-04-23T00:00:00Z,2498.74460028
2017-04-22T00:00:00Z,2848.56962088
2017-04-21T00:00:00Z,4277.09477509
2017-04-20T00:00:00Z,4199.60809265
2017-04-19T00:00:00Z,4719.84830313
2017-04-18T00:00:00Z,5622.94466097
2017-04-17T00:00:00Z,3200.52067273
2017-04-16T00:00:00Z,2571.25664781
2017-04-15T00:00:00Z,3342.79194939
2017-04-14T00:00:00Z,4397.44792066
2017-04-13T00:00:00Z,6107.46702191
2017-04-12T00:00:00Z,4469.42915512
2017-04-11T00:00:00Z,5413.08430285
2017-04-10T00:00:00Z,4734.62244139
2017-04-09T00:00:00Z,2087.95958903
2017-04-08T00:00:00Z,2711.91239503
2017-04-07T00:00:00Z,4322.94032422
2017-04-06T00:00:00Z,4806.16121975
2017-04-05T00:00:00Z,3305.27655659
2017-04-04T00:00:00Z,4497.70925338
2017-04-03T00:00:00Z,2505.94350008
2017-04-02T00:00:00Z,2063.73265299
2017-04-01T00:00:00Z,3428.69251235
2017-03-31T00:00:00Z,3931.17414124
2017-03-30T00:00:00Z,2690.95372364
2017-03-29T00:00:00Z,3648.62365385
2017-03-28T00:00:00Z,4571.11892705
2017-03-27T00:00:00Z,5236.43772439
2017-03-26T00:00:00Z,2145.58964429
2017-03-25T00:00:00Z,15239.63342362
2017-03-24T00:00:00Z,6654.50404872
2017-03-23T00:00:00Z,10521.59981344
2017-03-22T00:00:00Z,5360.39487795
2017-03-21T00:00:00Z,3385.91844686
2017-03-20T00:00:00Z,3740.54375083
2017-03-19T00:00:00Z,3506.59816462
2017-03-18T00:00:00Z,9705.0498218
2017-03-17T00:00:00Z,3834.72034671
2017-03-16T00:00:00Z,7824.1612088
2017-03-15T00:00:00Z,2424.45091251
2017-03-14T00:00:00Z,4922.76526944
2017-03-13T00:00:00Z,2464.7748167
2017-03-12T00:00:00Z,2410.42259369
2017-03-11T00:00:00Z,2079.06578821
2017-03-10T00:00:00Z,4438.00981826
2017-03-09T00:00:00Z,3797.90827872
2017-03-08T00:00:00Z,4065.45786679
2017-03-07T00:00:00Z,2754.98812748
2017-03-06T00:00:00Z,4441.38936696
2017-03-05T00:00:00Z,1895.03982796
2017-03-04T00:00:00Z,2178.00644586
2017-03-03T00:00:00Z,4346.50440497
2017-03-02T00:00:00Z,5787.21305
2017-03-01T00:00:00Z,3187.45064134
2017-02-28T00:00:00Z,4130.34022784
2017-02-27T00:00:00Z,3109.4521545
2017-02-26T00:00:00Z,2121.26107213
2017-02-25T00:00:00Z,2078.07066837
2017-02-24T00:00:00Z,5038.14089819
2017-02-23T00:00:00Z,2442.44467306
2017-02-22T00:00:00Z,2523.72649138
2017-02-21T00:00:00Z,3069.38524748
2017-02-20T00:00:00Z,2265.88912554
2017-02-19T00:00:00Z,2114.63421389
2017-02-18T00:00:00Z,2199.03488047
2017-02-17T00:00:00Z,4876.03947996
2017-02-16T00:00:00Z,6075.97682678
2017-02-15T00:00:00Z,2554.29268289
2017-02-14T00:00:00Z,6878.08622803
2017-02-13T00:00:00Z,4413.54083457
2017-02-12T00:00:00Z,2845.2961855
2017-02-11T00:00:00Z,2614.9349828
2017-02-10T00:00:00Z,7328.45756936
2017-02-09T00:00:00Z,9467.96610912
2017-02-08T00:00:00Z,10447.89047781
2017-02-07T00:00:00Z,4602.5780665
2017-02-06T00:00:00Z,8913.2600937
2017-02-05T00:00:00Z,2164.2869535
2017-02-04T00:00:00Z,3902.48598192
2017-02-03T00:00:00Z,3282.87049072
2017-02-02T00:00:00Z,2299.70866791
2017-02-01T00:00:00Z,3384.94462396
2017-01-31T00:00:00Z,2505.5280849
2017-01-30T00:00:00Z,2309.13740357
2017-01-29T00:00:00Z,2240.12815541
2017-01-28T00:00:00Z,2590.22068822
2017-01-27T00:00:00Z,4046.96386406
2017-01-26T00:00:00Z,3075.66356583
2017-01-25T00:00:00Z,2411.10915972
2017-01-24T00:00:00Z,2196.36656573
2017-01-23T00:00:00Z,3025.06387256
2017-01-22T00:00:00Z,2092.0866937
2017-01-21T00:00:00Z,2870.97417431
2017-01-20T00:00:00Z,12983.47217899
2017-01-19T00:00:00Z,5014.77912268
2017-01-18T00:00:00Z,5337.76489253
2017-01-17T00:00:00Z,4745.20134345
2017-01-16T00:00:00Z,4444.50594058
2017-01-15T00:00:00Z,1748.94482844
2017-01-14T00:00:00Z,2735.97194886
2017-01-13T00:00:00Z,4990.24848571
2017-01-12T00:00:00Z,6419.8683734
2017-01-11T00:00:00Z,14367.6757407
2017-01-10T00:00:00Z,3588.25192342
2017-01-09T00:00:00Z,23564.72497267
2017-01-08T00:00:00Z,1936.3824583
2017-01-07T00:00:00Z,2053.43902762
2017-01-06T00:00:00Z,7744.95389379
2017-01-05T00:00:00Z,16180.02940275
2017-01-04T00:00:00Z,5720.10278099
2017-01-03T00:00:00Z,4063.94063534
2017-01-02T00:00:00Z,2077.00254645
2017-01-01T00:00:00Z,1553.07945469
2016-12-31T00:00:00Z,9221.14744782
2016-12-30T00:00:00Z,6034.53399316
2016-12-29T00:00:00Z,3102.32196945
2016-12-28T00:00:00Z,5986.59043585
2016-12-27T00:00:00Z,3554.73081211
2016-12-26T00:00:00Z,2376.54551876
2016-12-25T00:00:00Z,1969.05167714
2016-12-24T00:00:00Z,2040.54401106
2016-12-23T00:00:00Z,10965.26990358
2016-12-22T00:00:00Z,4771.93598178
2016-12-21T00:00:00Z,10882.84135258
2016-12-20T00:00:00Z,5953.34704116
2016-12-19T00:00:00Z,3557.22005545
2016-12-18T00:00:00Z,1921.90051468
2016-12-17T00:00:00Z,2697.56578908
2016-12-16T00:00:00Z,4817.49186978
2016-12-15T00:00:00Z,12147.43057898
2016-12-14T00:00:00Z,3677.36863639
2016-12-13T00:00:00Z,3967.77258178
2016-12-12T00:00:00Z,2695.31572839
2016-12-11T00:00:00Z,1510.5741284
2016-12-10T00:00:00Z,8009.138968
2016-12-09T00:00:00Z,5872.36860536
2016-12-08T00:00:00Z,3903.38751027
2016-12-07T00:00:00Z,3897.17147986
2016-12-06T00:00:00Z,4018.39296756
2016-12-05T00:00:00Z,4511.87808111
2016-12-04T00:00:00Z,3107.25676681
2016-12-03T00:00:00Z,2312.46103839
2016-12-02T00:00:00Z,7028.01187524
2016-12-01T00:00:00Z,3082.33199075
2016-11-30T00:00:00Z,17132.80295413
2016-11-29T00:00:00Z,2119.09114366
2016-11-28T00:00:00Z,11164.23451265
2016-11-27T00:00:00Z,2263.18168897
2016-11-26T00:00:00Z,2156.19466311
2016-11-25T00:00:00Z,3316.08297455
2016-11-24T00:00:00Z,5904.23351064
2016-11-23T00:00:00Z,11600.72061965
2016-11-22T00:00:00Z,5488.78869204
2016-11-21T00:00:00Z,19163.34357924
2016-11-20T00:00:00Z,2740.53232403
2016-11-19T00:00:00Z,6143.98154315
2016-11-18T00:00:00Z,5419.32654479
2016-11-17T00:00:00Z,5643.04769879
2016-11-16T00:00:00Z,5754.85267255
2016-11-15T00:00:00Z,3351.71989916
2016-11-14T00:00:00Z,4932.53165635
2016-11-13T00:00:00Z,2333.25510475
2016-11-12T00:00:00Z,2963.24443882
2016-11-11T00:00:00Z,4664.08672925
2016-11-10T00:00:00Z,7604.09059569
2016-11-09T00:00:00Z,6197.18006677
2016-11-08T00:00:00Z,6001.77867261
2016-11-07T00:00:00Z,4070.30935157
2016-11-06T00:00:00Z,1717.35436612
2016-11-05T00:00:00Z,4984.53626018
2016-11-04T00:00:00Z,4314.0171866
2016-11-03T00:00:00Z,10416.3133893
2016-11-02T00:00:00Z,3137.5266366
2016-11-01T00:00:00Z,5816.66602339
2016-10-31T00:00:00Z,13852.48259373
2016-10-30T00:00:00Z,2194.26034426
2016-10-29T00:00:00Z,3412.05145043
2016-10-28T00:00:00Z,9479.09656661
2016-10-27T00:00:00Z,11753.91643553
2016-10-26T00:00:00Z,14122.81542877
2016-10-25T00:00:00Z,2441.47541752
2016-10-24T00:00:00Z,4391.12511596
2016-10-23T00:00:00Z,2234.38674784
2016-10-22T00:00:00Z,3437.8975121
2016-10-21T00:00:00Z,12355.98848781
2016-10-20T00:00:00Z,12905.75726806
2016-10-19T00:00:00Z,2166.59373393
2016-10-18T00:00:00Z,21542.3872925
2016-10-17T00:00:00Z,2660.34449345
2016-10-16T00:00:00Z,1768.81387305
2016-10-15T00:00:00Z,2154.0058182
2016-10-14T00:00:00Z,6856.87519677
2016-10-13T00:00:00Z,9658.08687543
2016-10-12T00:00:00Z,5250.91846032
2016-10-11T00:00:00Z,5266.59286059
2016-10-10T00:00:00Z,4962.70245867
2016-10-09T00:00:00Z,2108.01909469
2016-10-08T00:00:00Z,2817.85370836
2016-10-07T00:00:00Z,4050.7913117
2016-10-06T00:00:00Z,3222.67832169
2016-10-05T00:00:00Z,9383.5948514
2016-10-04T00:00:00Z,2165.30069113
2016-10-03T00:00:00Z,16921.48640189
2016-10-02T00:00:00Z,4337.60456774
2016-10-01T00:00:00Z,1803.81944173
2016-09-30T00:00:00Z,4765.82265162
2016-09-29T00:00:00Z,7116.30387754
2016-09-28T00:00:00Z,6985.02403287
2016-09-27T00:00:00Z,7087.11394598
2016-09-26T00:00:00Z,7571.97032552
2016-09-25T00:00:00Z,2403.8426538
2016-09-24T00:00:00Z,1874.94741872
2016-09-23T00:00:00Z,9534.93208824
2016-09-22T00:00:00Z,3595.97165824
2016-09-21T00:00:00Z,5980.12712599
2016-09-20T00:00:00Z,15749.51182328
2016-09-19T00:00:00Z,3854.62736427
2016-09-18T00:00:00Z,3004.73576194
2016-09-17T00:00:00Z,2376.80792914
2016-09-16T00:00:00Z,10815.64613583
2016-09-15T00:00:00Z,17151.82731732
2016-09-14T00:00:00Z,4538.11156885
2016-09-13T00:00:00Z,6379.70759302
2016-09-12T00:00:00Z,8576.17529304
2016-09-11T00:00:00Z,2354.18605115
2016-09-10T00:00:00Z,2185.75327874
2016-09-09T00:00:00Z,13095.10780899
2016-09-08T00:00:00Z,3294.80380963
2016-09-07T00:00:00Z,6524.0641319
2016-09-06T00:00:00Z,3975.43041329
2016-09-05T00:00:00Z,4993.94822188
2016-09-04T00:00:00Z,3065.77745168
2016-09-03T00:00:00Z,2879.3644919
2016-09-02T00:00:00Z,6633.73585395
2016-09-01T00:00:00Z,5651.0011295
2016-08-31T00:00:00Z,2748.03501742
2016-08-30T00:00:00Z,3262.55005352
2016-08-29T00:00:00Z,4960.20383998
2016-08-28T00:00:00Z,3305.22932465
2016-08-27T00:00:00Z,2201.74089247
2016-08-26T00:00:00Z,3407.163255
2016-08-25T00:00:00Z,3505.25691432
2016-08-24T00:00:00Z,8859.20623642
2016-08-23T00:00:00Z,8953.29058545
2016-08-22T00:00:00Z,7890.50871781
2016-08-21T00:00:00Z,2469.82035381
2016-08-20T00:00:00Z,2819.79419913
2016-08-19T00:00:00Z,5796.47013542
2016-08-18T00:00:00Z,6448.37896419
2016-08-17T00:00:00Z,17515.99162878
2016-08-16T00:00:00Z,21875.11712483
2016-08-15T00:00:00Z,5652.96224981
2016-08-14T00:00:00Z,2025.73157205
2016-08-13T00:00:00Z,2293.21313926
2016-08-12T00:00:00Z,4859.65432859
2016-08-11T00:00:00Z,5586.80291844
2016-08-10T00:00:00Z,10584.35701566
2016-08-09T00:00:00Z,12050.26725987
2016-08-08T00:00:00Z,3659.03092711
2016-08-07T00:00:00Z,4276.32129287
2016-08-06T00:00:00Z,2981.69893472
2016-08-05T00:00:00Z,4495.20394932
2016-08-04T00:00:00Z,19692.81816118
2016-08-03T00:00:00Z,4739.68619617
2016-08-02T00:00:00Z,4575.89193985
2016-08-01T00:00:00Z,3984.82137646
2016-07-31T00:00:00Z,2120.43651445
2016-07-30T00:00:00Z,2704.16097614
2016-07-29T00:00:00Z,4175.50501693
2016-07-28T00:00:00Z,8446.13982358
2016-07-27T00:00:00Z,6923.39090827
2016-07-26T00:00:00Z,14152.37289074
2016-07-25T00:00:00Z,5030.16078198
2016-07-24T00:00:00Z,3819.12964506
2016-07-23T00:00:00Z,1925.78004788
2016-07-22T00:00:00Z,6508.3124334
2016-07-21T00:00:00Z,5487.47513565
2016-07-20T00:00:00Z,9060.05060559
2016-07-19T00:00:00Z,4407.86958393
2016-07-18T00:00:00Z,13315.58663452
2016-07-17T00:00:00Z,2823.19096811
2016-07-16T00:00:00Z,2386.95085162
2016-07-15T00:00:00Z,6789.57616201
2016-07-14T00:00:00Z,4274.57682163
2016-07-13T00:00:00Z,7655.85972226
2016-07-12T00:00:00Z,8834.98156326
2016-07-11T00:00:00Z,10311.68966394
2016-07-10T00:00:00Z,4103.99219917
2016-07-09T00:00:00Z,3398.14595344
2016-07-08T00:00:00Z,9260.77460837
2016-07-07T00:00:00Z,11451.35376099
2016-07-06T00:00:00Z,17735.60931545
2016-07-05T00:00:00Z,6579.84489092
2016-07-04T00:00:00Z,6012.53499581
2016-07-03T00:00:00Z,3839.43850997
2016-07-02T00:00:00Z,3686.39901572
2016-07-01T00:00:00Z,8574.31961821
2016-06-30T00:00:00Z,8504.43043668
2016-06-29T00:00:00Z,17839.33374921
2016-06-28T00:00:00Z,4823.48794093
2016-06-27T00:00:00Z,6454.07253314
2016-06-26T00:00:00Z,3512.44921453
2016-06-25T00:00:00Z,3975.04046007
2016-06-24T00:00:00Z,7636.40876306
2016-06-23T00:00:00Z,12680.12568201
2016-06-22T00:00:00Z,13633.05889226
2016-06-21T00:00:00Z,9241.01638123
2016-06-20T00:00:00Z,16500.43172084
2016-06-19T00:00:00Z,4377.32468733
2016-06-18T00:00:00Z,10705.09308846
2016-06-17T00:00:00Z,10185.90130133
2016-06-16T00:00:00Z,16725.82142927
2016-06-15T00:00:00Z,18492.9239177
2016-06-14T00:00:00Z,11333.43519919
