Datetime,Miner In-House Flow (Total)
2013-10-21T00:00:00Z,13552.93120073
2013-10-20T00:00:00Z,26917.52105418
2013-10-19T00:00:00Z,18493.09862642
2013-10-18T00:00:00Z,16320.56671699
2013-10-17T00:00:00Z,15631.17549838
2013-10-16T00:00:00Z,4399.69974318
2013-10-15T00:00:00Z,13620.26064649
2013-10-14T00:00:00Z,6566.68539172
2013-10-13T00:00:00Z,5328.16767851
2013-10-12T00:00:00Z,5841.93087132
2013-10-11T00:00:00Z,2663.28400969
2013-10-10T00:00:00Z,14087.45108107
2013-10-09T00:00:00Z,4842.45256513
2013-10-08T00:00:00Z,3371.14512445
2013-10-07T00:00:00Z,2658.77801228
2013-10-06T00:00:00Z,3578.25537579
2013-10-05T00:00:00Z,4832.5045568
2013-10-04T00:00:00Z,7682.42890132
2013-10-03T00:00:00Z,5689.7921385
2013-10-02T00:00:00Z,5652.06503822
2013-10-01T00:00:00Z,4701.47297453
2013-09-30T00:00:00Z,3969.2930588
2013-09-29T00:00:00Z,2797.45122888
2013-09-28T00:00:00Z,3178.80093515
2013-09-27T00:00:00Z,4849.87247257
2013-09-26T00:00:00Z,8715.20957524
2013-09-25T00:00:00Z,5337.63687096
2013-09-24T00:00:00Z,7904.89948689
2013-09-23T00:00:00Z,11497.3766749
2013-09-22T00:00:00Z,2180.17191172
2013-09-21T00:00:00Z,2823.09157647
2013-09-20T00:00:00Z,9734.66613174
2013-09-19T00:00:00Z,5039.09769318
2013-09-18T00:00:00Z,8197.34540747
2013-09-17T00:00:00Z,6658.04961414
2013-09-16T00:00:00Z,5235.60751394
2013-09-15T00:00:00Z,5366.95459344
2013-09-14T00:00:00Z,4725.76991625
2013-09-13T00:00:00Z,6326.68320526
2013-09-12T00:00:00Z,6472.10362605
2013-09-11T00:00:00Z,3969.83311779
2013-09-10T00:00:00Z,8572.74817865
2013-09-09T00:00:00Z,8229.22880421
2013-09-08T00:00:00Z,7430.77306937
2013-09-07T00:00:00Z,3910.43335177
2013-09-06T00:00:00Z,4593.70025451
2013-09-05T00:00:00Z,3861.66530621
2013-09-04T00:00:00Z,5023.3169484
2013-09-03T00:00:00Z,5597.23249877
2013-09-02T00:00:00Z,4691.61000375
2013-09-01T00:00:00Z,4089.10254509
2013-08-31T00:00:00Z,6738.61807652
2013-08-30T00:00:00Z,5825.30485996
2013-08-29T00:00:00Z,8169.3335812
2013-08-28T00:00:00Z,3774.99488105
2013-08-27T00:00:00Z,7140.0465789
2013-08-26T00:00:00Z,7350.76678957
2013-08-25T00:00:00Z,6299.2873926
2013-08-24T00:00:00Z,3918.23269273
2013-08-23T00:00:00Z,2778.50114482
2013-08-22T00:00:00Z,4747.37742993
2013-08-21T00:00:00Z,4376.62313498
2013-08-20T00:00:00Z,6203.6233603
2013-08-19T00:00:00Z,18567.997428
2013-08-18T00:00:00Z,3941.78697718
2013-08-17T00:00:00Z,2670.44681387
2013-08-16T00:00:00Z,4882.26269349
2013-08-15T00:00:00Z,7702.77877677
2013-08-14T00:00:00Z,8606.69425584
2013-08-13T00:00:00Z,8247.91327902
2013-08-12T00:00:00Z,6069.19887108
2013-08-11T00:00:00Z,5773.52078351
2013-08-10T00:00:00Z,5429.32535565
2013-08-09T00:00:00Z,8290.12938689
2013-08-08T00:00:00Z,6912.98040719
2013-08-07T00:00:00Z,3499.91955265
2013-08-06T00:00:00Z,6585.13962778
2013-08-05T00:00:00Z,6703.58222463
2013-08-04T00:00:00Z,1527.90918627
2013-08-03T00:00:00Z,9228.67608393
2013-08-02T00:00:00Z,3171.40076444
2013-08-01T00:00:00Z,5877.0590694
2013-07-31T00:00:00Z,7342.87071946
2013-07-30T00:00:00Z,3844.53186823
2013-07-29T00:00:00Z,4777.82387142
2013-07-28T00:00:00Z,5572.78283311
2013-07-27T00:00:00Z,3400.44197812
2013-07-26T00:00:00Z,5865.21380452
2013-07-25T00:00:00Z,8014.6103524
2013-07-24T00:00:00Z,7929.63941392
2013-07-23T00:00:00Z,5457.00670759
2013-07-22T00:00:00Z,6211.48794842
2013-07-21T00:00:00Z,2195.78622338
2013-07-20T00:00:00Z,5399.52888656
2013-07-19T00:00:00Z,4378.90239636
2013-07-18T00:00:00Z,5654.01718833
2013-07-17T00:00:00Z,7044.20933892
2013-07-16T00:00:00Z,8108.10208779
2013-07-15T00:00:00Z,10067.51548432
2013-07-14T00:00:00Z,6225.86206465
2013-07-13T00:00:00Z,7756.12703408
2013-07-12T00:00:00Z,4735.66825593
2013-07-11T00:00:00Z,5566.680975
2013-07-10T00:00:00Z,6936.3658601
2013-07-09T00:00:00Z,4239.70603403
2013-07-08T00:00:00Z,5881.67869167
2013-07-07T00:00:00Z,6870.56185147
2013-07-06T00:00:00Z,4334.44556539
2013-07-05T00:00:00Z,9971.54743198
2013-07-04T00:00:00Z,7384.06918113
2013-07-03T00:00:00Z,7555.97563671
2013-07-02T00:00:00Z,5166.91352043
2013-07-01T00:00:00Z,6862.06494455
2013-06-30T00:00:00Z,4201.39787391
2013-06-29T00:00:00Z,4497.08857728
2013-06-28T00:00:00Z,3294.72317872
2013-06-27T00:00:00Z,10851.09969771
2013-06-26T00:00:00Z,3456.94052971
2013-06-25T00:00:00Z,3644.96661489
2013-06-24T00:00:00Z,7573.85848478
2013-06-23T00:00:00Z,5548.17694192
2013-06-22T00:00:00Z,2728.29275536
2013-06-21T00:00:00Z,2798.92461918
2013-06-20T00:00:00Z,8350.39960811
2013-06-19T00:00:00Z,6878.62912456
2013-06-18T00:00:00Z,17005.75898861
2013-06-17T00:00:00Z,8083.81749391
2013-06-16T00:00:00Z,6789.97744033
2013-06-15T00:00:00Z,5726.52970387
2013-06-14T00:00:00Z,18834.19495337
2013-06-13T00:00:00Z,10228.56606891
2013-06-12T00:00:00Z,7594.24980145
2013-06-11T00:00:00Z,12258.37362276
2013-06-10T00:00:00Z,8376.50123333
2013-06-09T00:00:00Z,14814.75596335
2013-06-08T00:00:00Z,10786.22109399
2013-06-07T00:00:00Z,9293.89291297
2013-06-06T00:00:00Z,3990.49058131
2013-06-05T00:00:00Z,10640.56865574
2013-06-04T00:00:00Z,13156.73006015
2013-06-03T00:00:00Z,15062.19133797
2013-06-02T00:00:00Z,7593.14561186
2013-06-01T00:00:00Z,6112.43267557
2013-05-31T00:00:00Z,5495.12082847
2013-05-30T00:00:00Z,5501.67978649
2013-05-29T00:00:00Z,9850.84112149
2013-05-28T00:00:00Z,11065.70821848
2013-05-27T00:00:00Z,10068.18691761
2013-05-26T00:00:00Z,5239.37557361
2013-05-25T00:00:00Z,4786.77949655
2013-05-24T00:00:00Z,8192.26167684
2013-05-23T00:00:00Z,5954.66349565
2013-05-22T00:00:00Z,10952.56239016
2013-05-21T00:00:00Z,4753.6733589
2013-05-20T00:00:00Z,13713.41991554
2013-05-19T00:00:00Z,8141.75023663
2013-05-18T00:00:00Z,13047.45185018
2013-05-17T00:00:00Z,13050.68507107
2013-05-16T00:00:00Z,32901.69768434
2013-05-15T00:00:00Z,21009.94043457
2013-05-14T00:00:00Z,28653.20544437
2013-05-13T00:00:00Z,344242.43656308
2013-05-12T00:00:00Z,12027.06292077
2013-05-11T00:00:00Z,15771.4625249
2013-05-10T00:00:00Z,14838.14798287
2013-05-09T00:00:00Z,19104.2944607
2013-05-08T00:00:00Z,17593.64860778
2013-05-07T00:00:00Z,21435.76954821
2013-05-06T00:00:00Z,18732.40248089
2013-05-05T00:00:00Z,16170.645845
2013-05-04T00:00:00Z,13850.85129759
2013-05-03T00:00:00Z,43919.13817012
2013-05-02T00:00:00Z,30196.15150764
2013-05-01T00:00:00Z,41412.30267866
2013-04-30T00:00:00Z,147656.66514455
2013-04-29T00:00:00Z,960693.38190583
2013-04-28T00:00:00Z,41318.4640833
2013-04-27T00:00:00Z,30426.2511895
2013-04-26T00:00:00Z,28539.51816704
2013-04-25T00:00:00Z,25922.9131858
2013-04-24T00:00:00Z,20167.27846579
2013-04-23T00:00:00Z,16913.59442935
2013-04-22T00:00:00Z,21386.84421316
2013-04-21T00:00:00Z,15435.58444219
2013-04-20T00:00:00Z,10688.4999337
2013-04-19T00:00:00Z,14388.55040113
2013-04-18T00:00:00Z,13930.90860617
2013-04-17T00:00:00Z,20823.56641686
2013-04-16T00:00:00Z,28378.52079189
2013-04-15T00:00:00Z,21910.45554809
2013-04-14T00:00:00Z,12606.54111305
2013-04-13T00:00:00Z,19482.90199973
2013-04-12T00:00:00Z,161822.81613624
2013-04-11T00:00:00Z,577360.56527293
2013-04-10T00:00:00Z,237979.11063884
2013-04-09T00:00:00Z,285465.22388132
2013-04-08T00:00:00Z,131193.05609226
2013-04-07T00:00:00Z,70114.91135159
2013-04-06T00:00:00Z,91065.59434042
2013-04-05T00:00:00Z,100361.02005181
2013-04-04T00:00:00Z,352925.28183384
2013-04-03T00:00:00Z,152843.31986392
2013-04-02T00:00:00Z,92345.11614671
2013-04-01T00:00:00Z,37365.17681675
2013-03-31T00:00:00Z,24731.11595737
2013-03-30T00:00:00Z,37639.20330537
2013-03-29T00:00:00Z,47334.49303402
2013-03-28T00:00:00Z,103110.14302904
2013-03-27T00:00:00Z,60228.14099874
2013-03-26T00:00:00Z,53820.04039061
2013-03-25T00:00:00Z,42024.0724566
2013-03-24T00:00:00Z,29435.54872432
2013-03-23T00:00:00Z,41597.59734897
2013-03-22T00:00:00Z,47490.47652532
2013-03-21T00:00:00Z,53779.32736705
2013-03-20T00:00:00Z,47947.26041151
2013-03-19T00:00:00Z,37823.10396878
2013-03-18T00:00:00Z,32794.73706244
2013-03-17T00:00:00Z,18645.26754894
2013-03-16T00:00:00Z,12566.52257297
2013-03-15T00:00:00Z,16193.22313048
2013-03-14T00:00:00Z,28971.78452336
2013-03-13T00:00:00Z,34939.62138976
2013-03-12T00:00:00Z,22979.91559532
2013-03-11T00:00:00Z,14942.93031142
2013-03-10T00:00:00Z,14434.00161256
2013-03-09T00:00:00Z,13575.62564344
2013-03-08T00:00:00Z,11337.85729141
2013-03-07T00:00:00Z,25427.05095825
2013-03-06T00:00:00Z,30518.30941449
2013-03-05T00:00:00Z,22300.24672272
2013-03-04T00:00:00Z,21028.60948372
2013-03-03T00:00:00Z,10445.54317127
2013-03-02T00:00:00Z,11388.41272081
2013-03-01T00:00:00Z,16946.84728796
2013-02-28T00:00:00Z,26334.89953922
2013-02-27T00:00:00Z,19486.50010804
2013-02-26T00:00:00Z,21545.59283016
2013-02-25T00:00:00Z,27552.37455221
2013-02-24T00:00:00Z,11923.91336132
2013-02-23T00:00:00Z,16582.82932941
2013-02-22T00:00:00Z,23173.96682304
2013-02-21T00:00:00Z,20532.76663479
2013-02-20T00:00:00Z,19904.45728792
2013-02-19T00:00:00Z,27619.45575278
2013-02-18T00:00:00Z,18505.93771495
2013-02-17T00:00:00Z,12160.16893034
2013-02-16T00:00:00Z,8617.73012464
2013-02-15T00:00:00Z,13736.7752781
2013-02-14T00:00:00Z,23208.95780922
2013-02-13T00:00:00Z,31590.14277359
2013-02-12T00:00:00Z,34613.58815402
2013-02-11T00:00:00Z,31195.9416917
2013-02-10T00:00:00Z,14947.01907588
2013-02-09T00:00:00Z,22559.83453608
2013-02-08T00:00:00Z,39351.83060943
2013-02-07T00:00:00Z,22100.64648371
2013-02-06T00:00:00Z,39249.37889399
2013-02-05T00:00:00Z,39107.55557122
2013-02-04T00:00:00Z,48414.87215644
2013-02-03T00:00:00Z,9691.64623562
2013-02-02T00:00:00Z,14702.5050422
2013-02-01T00:00:00Z,32939.68424577
2013-01-31T00:00:00Z,27214.06134551
2013-01-30T00:00:00Z,31904.26242146
2013-01-29T00:00:00Z,111397.59149249
2013-01-28T00:00:00Z,41502.19300616
2013-01-27T00:00:00Z,15989.90190581
2013-01-26T00:00:00Z,18716.7535459
2013-01-25T00:00:00Z,20905.26336281
2013-01-24T00:00:00Z,15304.03959056
2013-01-23T00:00:00Z,12060.60032379
2013-01-22T00:00:00Z,37043.75407134
2013-01-21T00:00:00Z,42708.06701629
2013-01-20T00:00:00Z,20127.41782795
2013-01-19T00:00:00Z,25406.31515005
2013-01-18T00:00:00Z,29490.86085521
2013-01-17T00:00:00Z,38645.13702448
2013-01-16T00:00:00Z,20109.40165985
2013-01-15T00:00:00Z,36427.67432492
2013-01-14T00:00:00Z,26194.72779811
2013-01-13T00:00:00Z,30135.68279433
2013-01-12T00:00:00Z,27593.21745349
2013-01-11T00:00:00Z,32975.61651688
2013-01-10T00:00:00Z,26533.84903124
2013-01-09T00:00:00Z,28923.88268537
2013-01-08T00:00:00Z,38060.12800774
2013-01-07T00:00:00Z,35087.21157302
2013-01-06T00:00:00Z,9526.88050462
2013-01-05T00:00:00Z,13702.82863594
2013-01-04T00:00:00Z,31794.87300354
2013-01-03T00:00:00Z,24734.06612847
2013-01-02T00:00:00Z,15404.13855895
2013-01-01T00:00:00Z,11196.89935369
2012-12-31T00:00:00Z,102084.15218336
2012-12-30T00:00:00Z,7455.5707784
2012-12-29T00:00:00Z,18000.38614704
2012-12-28T00:00:00Z,44449.66750697
2012-12-27T00:00:00Z,34611.481167
2012-12-26T00:00:00Z,24142.42044691
2012-12-25T00:00:00Z,6134.0213923
2012-12-24T00:00:00Z,22844.24566919
2012-12-23T00:00:00Z,14798.05993938
2012-12-22T00:00:00Z,29396.32093127
2012-12-21T00:00:00Z,32010.48873194
2012-12-20T00:00:00Z,45168.70697633
2012-12-19T00:00:00Z,25898.02617348
2012-12-18T00:00:00Z,30180.09116588
2012-12-17T00:00:00Z,30524.16466093
2012-12-16T00:00:00Z,6428.29120273
2012-12-15T00:00:00Z,11800.80345211
2012-12-14T00:00:00Z,39859.18119797
2012-12-13T00:00:00Z,28252.48917213
2012-12-12T00:00:00Z,24785.31521362
2012-12-11T00:00:00Z,27826.78975707
2012-12-10T00:00:00Z,18407.34171501
2012-12-09T00:00:00Z,32130.10867213
2012-12-08T00:00:00Z,10171.59254302
2012-12-07T00:00:00Z,18306.31909067
2012-12-06T00:00:00Z,20721.9624288
2012-12-05T00:00:00Z,13973.13896514
2012-12-04T00:00:00Z,20380.23199938
2012-12-03T00:00:00Z,20817.89020783
2012-12-02T00:00:00Z,16887.06514904
2012-12-01T00:00:00Z,20604.90809452
2012-11-30T00:00:00Z,17289.30896494
2012-11-29T00:00:00Z,16104.44640273
2012-11-28T00:00:00Z,34035.64478139
2012-11-27T00:00:00Z,17115.66435554
2012-11-26T00:00:00Z,19847.43713971
2012-11-25T00:00:00Z,1999.04535179
2012-11-24T00:00:00Z,7980.55526226
2012-11-23T00:00:00Z,4976.45521475
2012-11-22T00:00:00Z,9842.06128623
2012-11-21T00:00:00Z,7738.69708745
2012-11-20T00:00:00Z,11373.30570619
2012-11-19T00:00:00Z,13401.87518891
2012-11-18T00:00:00Z,19356.55397287
2012-11-17T00:00:00Z,7503.19692431
2012-11-16T00:00:00Z,25183.09332567
2012-11-15T00:00:00Z,14786.28079883
2012-11-14T00:00:00Z,8521.46733021
2012-11-13T00:00:00Z,6279.13213506
2012-11-12T00:00:00Z,2804.22890589
2012-11-11T00:00:00Z,4271.70781841
2012-11-10T00:00:00Z,3191.47989375
2012-11-09T00:00:00Z,3911.82832887
2012-11-08T00:00:00Z,14923.72953522
2012-11-07T00:00:00Z,10338.76784714
2012-11-06T00:00:00Z,7966.92423847
2012-11-05T00:00:00Z,10157.18560093
2012-11-04T00:00:00Z,10343.86112781
2012-11-03T00:00:00Z,5537.53638491
2012-11-02T00:00:00Z,6144.48461482
2012-11-01T00:00:00Z,6215.29326803
2012-10-31T00:00:00Z,7446.61710865
2012-10-30T00:00:00Z,6514.06429737
2012-10-29T00:00:00Z,5660.79791492
2012-10-28T00:00:00Z,8835.26034405
2012-10-27T00:00:00Z,4420.25929217
2012-10-26T00:00:00Z,4236.41679953
2012-10-25T00:00:00Z,21049.63294219
2012-10-24T00:00:00Z,7892.96418713
2012-10-23T00:00:00Z,7949.70291098
2012-10-22T00:00:00Z,10715.84690778
2012-10-21T00:00:00Z,3649.07578826
2012-10-20T00:00:00Z,12327.41702679
2012-10-19T00:00:00Z,9986.07361964
2012-10-18T00:00:00Z,6208.60207371
2012-10-17T00:00:00Z,7949.60274593
2012-10-16T00:00:00Z,5432.58448775
2012-10-15T00:00:00Z,17770.08732267
2012-10-14T00:00:00Z,4021.72826186
2012-10-13T00:00:00Z,1993.51662658
2012-10-12T00:00:00Z,4413.94641425
2012-10-11T00:00:00Z,6029.29604561
2012-10-10T00:00:00Z,16943.04423374
2012-10-09T00:00:00Z,9918.61405361
2012-10-08T00:00:00Z,17172.52828959
2012-10-07T00:00:00Z,9803.82050679
2012-10-06T00:00:00Z,4778.90459861
2012-10-05T00:00:00Z,12360.16936186
2012-10-04T00:00:00Z,5819.5708183
2012-10-03T00:00:00Z,9861.96670396
2012-10-02T00:00:00Z,21034.27726138
2012-10-01T00:00:00Z,14050.22186278
2012-09-30T00:00:00Z,15535.79597935
2012-09-29T00:00:00Z,5493.96466975
2012-09-28T00:00:00Z,8044.20386328
2012-09-27T00:00:00Z,9736.10064653
2012-09-26T00:00:00Z,17049.90679949
2012-09-25T00:00:00Z,4852.38557334
2012-09-24T00:00:00Z,13837.94200358
2012-09-23T00:00:00Z,9389.2001287
2012-09-22T00:00:00Z,9065.95017006
2012-09-21T00:00:00Z,12671.41358549
2012-09-20T00:00:00Z,11511.2144064
2012-09-19T00:00:00Z,14073.72736852
2012-09-18T00:00:00Z,19820.48290607
2012-09-17T00:00:00Z,17144.65879038
2012-09-16T00:00:00Z,14507.45930862
2012-09-15T00:00:00Z,17112.07675973
2012-09-14T00:00:00Z,13994.71350197
2012-09-13T00:00:00Z,15251.30255425
2012-09-12T00:00:00Z,14655.99233347
2012-09-11T00:00:00Z,23108.44464387
2012-09-10T00:00:00Z,20854.14950939
2012-09-09T00:00:00Z,17026.16122938
2012-09-08T00:00:00Z,15839.56427406
2012-09-07T00:00:00Z,8694.62609829
2012-09-06T00:00:00Z,16930.67768834
2012-09-05T00:00:00Z,22980.29651346
2012-09-04T00:00:00Z,17701.3386064
2012-09-03T00:00:00Z,13168.0014471
2012-09-02T00:00:00Z,5763.3273775
2012-09-01T00:00:00Z,6811.28910114
2012-08-31T00:00:00Z,8972.71898612
2012-08-30T00:00:00Z,15595.08544973
2012-08-29T00:00:00Z,11407.09021918
2012-08-28T00:00:00Z,13431.4015341
2012-08-27T00:00:00Z,22331.31258215
2012-08-26T00:00:00Z,11536.2971481
2012-08-25T00:00:00Z,11363.94504638
2012-08-24T00:00:00Z,6856.83588736
2012-08-23T00:00:00Z,3910.30551603
2012-08-22T00:00:00Z,7926.5848372
2012-08-21T00:00:00Z,6766.11154145
2012-08-20T00:00:00Z,5269.0928596
2012-08-19T00:00:00Z,4705.25577034
2012-08-18T00:00:00Z,4827.87693079
2012-08-17T00:00:00Z,4606.89655847
2012-08-16T00:00:00Z,2747.370108
2012-08-15T00:00:00Z,3158.87164029
2012-08-14T00:00:00Z,2361.28322232
2012-08-13T00:00:00Z,1697.73960301
2012-08-12T00:00:00Z,3035.66087107
2012-08-11T00:00:00Z,5325.38360261
2012-08-10T00:00:00Z,5260.69760681
2012-08-09T00:00:00Z,3314.89170807
2012-08-08T00:00:00Z,5679.03127513
2012-08-07T00:00:00Z,3154.5643039
2012-08-06T00:00:00Z,4078.70355919
2012-08-05T00:00:00Z,3845.38099551
2012-08-04T00:00:00Z,2810.09285973
2012-08-03T00:00:00Z,4839.20608853
2012-08-02T00:00:00Z,24883.99889807
2012-08-01T00:00:00Z,3268.85996429
2012-07-31T00:00:00Z,1785.98101431
2012-07-30T00:00:00Z,4028.91771724
2012-07-29T00:00:00Z,1461.23382087
2012-07-28T00:00:00Z,3104.9599513
2012-07-27T00:00:00Z,2271.11625587
2012-07-26T00:00:00Z,2822.51031482
2012-07-25T00:00:00Z,3811.6927694
2012-07-24T00:00:00Z,5191.18444369
2012-07-23T00:00:00Z,4131.10130848
2012-07-22T00:00:00Z,3269.0293021
2012-07-21T00:00:00Z,5860.70595095
2012-07-20T00:00:00Z,14434.89517412
2012-07-19T00:00:00Z,6158.09012707
2012-07-18T00:00:00Z,6097.80470617
2012-07-17T00:00:00Z,9158.98706379
2012-07-16T00:00:00Z,3314.22494018
2012-07-15T00:00:00Z,3188.10464921
2012-07-14T00:00:00Z,3227.61052732
2012-07-13T00:00:00Z,12807.45365583
2012-07-12T00:00:00Z,48343.28448971
2012-07-11T00:00:00Z,10865.83321806
2012-07-10T00:00:00Z,8399.8029389
2012-07-09T00:00:00Z,4993.77320485
2012-07-08T00:00:00Z,4825.78562483
2012-07-07T00:00:00Z,6185.29788115
2012-07-06T00:00:00Z,5997.13092153
2012-07-05T00:00:00Z,11098.41360761
2012-07-04T00:00:00Z,6544.01478595
2012-07-03T00:00:00Z,3083.91097039
2012-07-02T00:00:00Z,9865.23467727
2012-07-01T00:00:00Z,2277.92418406
2012-06-30T00:00:00Z,4044.32132705
2012-06-29T00:00:00Z,5608.83919464
2012-06-28T00:00:00Z,7328.51638255
2012-06-27T00:00:00Z,4311.05113096
2012-06-26T00:00:00Z,9218.43484688
2012-06-25T00:00:00Z,6175.45079294
2012-06-24T00:00:00Z,8074.82788448
2012-06-23T00:00:00Z,5741.64521354
2012-06-22T00:00:00Z,6288.59906881
2012-06-21T00:00:00Z,6142.14756377
2012-06-20T00:00:00Z,6465.91584693
2012-06-19T00:00:00Z,6118.09376602
2012-06-18T00:00:00Z,7288.80693489
2012-06-17T00:00:00Z,16730.54893008
2012-06-16T00:00:00Z,7809.75472921
2012-06-15T00:00:00Z,10799.96643952
2012-06-14T00:00:00Z,6551.69979662
2012-06-13T00:00:00Z,7550.22627589
2012-06-12T00:00:00Z,7372.9477311
2012-06-11T00:00:00Z,11028.09981603
2012-06-10T00:00:00Z,6941.59535057
2012-06-09T00:00:00Z,6511.56537092
2012-06-08T00:00:00Z,13700.39000345
2012-06-07T00:00:00Z,15142.89887145
2012-06-06T00:00:00Z,13295.30313919
2012-06-05T00:00:00Z,11730.47024202
2012-06-04T00:00:00Z,17069.1786214
2012-06-03T00:00:00Z,3980.70332052
2012-06-02T00:00:00Z,7354.29290624
2012-06-01T00:00:00Z,21284.65977921
2012-05-31T00:00:00Z,5633.56623198
2012-05-30T00:00:00Z,11367.56052577
2012-05-29T00:00:00Z,12937.63359465
2012-05-28T00:00:00Z,7427.67771234
2012-05-27T00:00:00Z,6024.42761987
2012-05-26T00:00:00Z,3846.67698333
2012-05-25T00:00:00Z,6184.9497497
2012-05-24T00:00:00Z,10133.67490391
2012-05-23T00:00:00Z,9972.05606262
2012-05-22T00:00:00Z,18285.04322019
2012-05-21T00:00:00Z,10249.6456677
2012-05-20T00:00:00Z,3873.93891082
2012-05-19T00:00:00Z,6985.77655416
2012-05-18T00:00:00Z,9333.78122815
2012-05-17T00:00:00Z,13343.09514148
2012-05-16T00:00:00Z,12518.34652589
2012-05-15T00:00:00Z,14256.92742712
2012-05-14T00:00:00Z,8663.42197403
2012-05-13T00:00:00Z,8067.46514272
2012-05-12T00:00:00Z,10957.18904398
2012-05-11T00:00:00Z,17862.49309143
2012-05-10T00:00:00Z,9361.44591813
2012-05-09T00:00:00Z,23249.92425288
2012-05-08T00:00:00Z,13600.73092301
2012-05-07T00:00:00Z,19214.51855614
2012-05-06T00:00:00Z,4990.94867307
2012-05-05T00:00:00Z,4242.55362016
2012-05-04T00:00:00Z,8324.58282355
2012-05-03T00:00:00Z,10411.83059268
2012-05-02T00:00:00Z,9028.00773343
2012-05-01T00:00:00Z,14614.09854289
2012-04-30T00:00:00Z,7275.67568203
2012-04-29T00:00:00Z,5929.78647122
2012-04-28T00:00:00Z,6317.78476117
2012-04-27T00:00:00Z,9136.07732695
2012-04-26T00:00:00Z,11372.79426671
2012-04-25T00:00:00Z,10535.60570192
2012-04-24T00:00:00Z,10651.35878888
2012-04-23T00:00:00Z,10048.9243829
2012-04-22T00:00:00Z,13971.21060644
2012-04-21T00:00:00Z,8117.91860924
2012-04-20T00:00:00Z,12843.00820403
2012-04-19T00:00:00Z,19290.30101172
2012-04-18T00:00:00Z,10599.2220293
2012-04-17T00:00:00Z,9894.50615155
2012-04-16T00:00:00Z,12945.93128861
2012-04-15T00:00:00Z,5397.92900393
2012-04-14T00:00:00Z,11488.60207369
2012-04-13T00:00:00Z,12847.42918622
2012-04-12T00:00:00Z,27948.00806872
2012-04-11T00:00:00Z,14135.81338403
2012-04-10T00:00:00Z,13555.53745833
2012-04-09T00:00:00Z,9019.7948841
2012-04-08T00:00:00Z,7430.25700436
2012-04-07T00:00:00Z,8164.36866741
2012-04-06T00:00:00Z,21529.15386907
2012-04-05T00:00:00Z,10599.95847831
2012-04-04T00:00:00Z,13532.92243926
2012-04-03T00:00:00Z,13009.8307046
2012-04-02T00:00:00Z,9379.95059432
2012-04-01T00:00:00Z,5839.39751137
2012-03-31T00:00:00Z,7702.85112591
2012-03-30T00:00:00Z,10968.98094215
2012-03-29T00:00:00Z,11288.40750426
2012-03-28T00:00:00Z,10968.78510547
2012-03-27T00:00:00Z,9167.69298332
2012-03-26T00:00:00Z,10329.12826511
2012-03-25T00:00:00Z,8784.25810842
2012-03-24T00:00:00Z,9242.44728033
2012-03-23T00:00:00Z,15473.66833719
2012-03-22T00:00:00Z,9784.28310156
2012-03-21T00:00:00Z,14611.88892433
2012-03-20T00:00:00Z,11450.17792528
2012-03-19T00:00:00Z,14347.29346825
2012-03-18T00:00:00Z,4908.00654276
2012-03-17T00:00:00Z,7284.73062017
2012-03-16T00:00:00Z,8436.83394754
2012-03-15T00:00:00Z,14294.94801792
2012-03-14T00:00:00Z,13329.88030144
2012-03-13T00:00:00Z,10005.64977985
2012-03-12T00:00:00Z,10000.9736334
2012-03-11T00:00:00Z,5716.18080246
2012-03-10T00:00:00Z,5683.98207419
2012-03-09T00:00:00Z,9580.24649233
2012-03-08T00:00:00Z,11866.8274603
2012-03-07T00:00:00Z,11162.48519531
2012-03-06T00:00:00Z,9438.11175224
2012-03-05T00:00:00Z,9094.84095964
2012-03-04T00:00:00Z,6829.55180919
2012-03-03T00:00:00Z,11562.29740932
2012-03-02T00:00:00Z,13281.79841894
2012-03-01T00:00:00Z,13828.00075301
2012-02-29T00:00:00Z,10188.94088568
2012-02-28T00:00:00Z,10245.05196913
2012-02-27T00:00:00Z,11194.2084651
2012-02-26T00:00:00Z,5219.83006824
2012-02-25T00:00:00Z,11972.51543713
2012-02-24T00:00:00Z,9895.08982372
2012-02-23T00:00:00Z,11032.26820859
2012-02-22T00:00:00Z,14463.88639067
2012-02-21T00:00:00Z,13603.23138403
2012-02-20T00:00:00Z,11970.87611213
2012-02-19T00:00:00Z,10921.72253405
2012-02-18T00:00:00Z,9670.41990408
2012-02-17T00:00:00Z,14612.91277152
2012-02-16T00:00:00Z,18751.5900524
2012-02-15T00:00:00Z,11806.7121375
2012-02-14T00:00:00Z,13577.24776129
2012-02-13T00:00:00Z,13285.11438691
2012-02-12T00:00:00Z,6961.72409474
2012-02-11T00:00:00Z,6847.93800243
2012-02-10T00:00:00Z,12221.52188206
2012-02-09T00:00:00Z,5811.53472929
2012-02-08T00:00:00Z,12908.33871504
2012-02-07T00:00:00Z,9621.04022914
2012-02-06T00:00:00Z,11904.47924275
2012-02-05T00:00:00Z,8423.86419797
2012-02-04T00:00:00Z,10607.57456499
2012-02-03T00:00:00Z,13779.39070532
2012-02-02T00:00:00Z,18802.63724305
2012-02-01T00:00:00Z,12888.70814043
2012-01-31T00:00:00Z,9534.33791955
2012-01-30T00:00:00Z,9539.3100369
2012-01-29T00:00:00Z,6153.06632977
2012-01-28T00:00:00Z,3530.7611443
2012-01-27T00:00:00Z,10803.29930925
2012-01-26T00:00:00Z,16129.88142155
