date,Active Addresses
2025-10-29,198548
2025-10-30,203838
2025-10-31,198124
2025-11-01,157916
2025-11-02,148002
2025-11-03,187490
2025-11-04,198769
2025-11-05,208742
2025-11-06,217771
2025-11-07,206121
2025-11-08,264945
2025-11-09,164192
2025-11-10,196802
2025-11-11,182120
2025-11-12,178459
2025-11-13,184932
2025-11-14,209909
2025-11-15,181696
2025-11-16,152277
2025-11-17,201179
2025-11-18,211610
2025-11-19,185079
2025-11-20,201830
2025-11-21,194812
2025-11-22,178442
2025-11-23,165594
2025-11-24,189486
2025-11-25,202683
2025-11-26,222438
2025-11-27,245092
2025-11-28,221141
2025-11-29,156770
2025-11-30,149883
2025-12-01,237416
2025-12-02,231450
2025-12-03,225923
2025-12-04,216002
2025-12-05,204082
2025-12-06,167144
2025-12-07,137133
2025-12-08,172149
2025-12-09,200273
2025-12-10,206518
2025-12-11,257785
2025-12-12,200402
2025-12-13,159310
2025-12-14,164132
2025-12-15,228180
2025-12-16,237527
2025-12-17,227147
2025-12-18,209843
2025-12-19,208935
2025-12-20,209268
2025-12-21,194570
2025-12-22,283166
2025-12-23,375402
2025-12-24,313671
2025-12-25,222960
2025-12-26,273829
2025-12-27,247153
2025-12-28,254071
2025-12-29,313111
2025-12-30,341430
2025-12-31,293446
2026-01-01,276756
2026-01-02,302273
2026-01-03,308762
2026-01-04,291543
2026-01-05,350169
2026-01-06,347920
2026-01-07,302277
2026-01-08,285491
2026-01-09,283766
2026-01-10,238491
2026-01-11,236215
2026-01-12,305688
2026-01-13,319313
2026-01-14,336053
2026-01-15,330622
2026-01-16,275323
2026-01-17,260376
2026-01-18,230577
2026-01-19,320353
2026-01-20,317995
2026-01-21,331093
2026-01-22,356586
2026-01-23,323501
2026-01-24,299645
2026-01-25,259261
2026-01-26,317628
2026-01-27,357265
2026-01-28,324505
2026-01-29,300040
2026-01-30,332965
2026-01-31,322554
2026-02-01,373895
2026-02-02,294431
2026-02-03,326587
2026-02-04,346552
2026-02-05,280102
2026-02-06,314558
2026-02-07,307693
2026-02-08,326339
2026-02-09,347124
2026-02-10,347950
2026-02-11,285067
2026-02-12,274335
2026-02-13,317088
2026-02-14,276502
2026-02-15,234916
2026-02-16,276254
2026-02-17,279515
2026-02-18,268351
2026-02-19,272976
2026-02-20,250970
2026-02-21,230179
2026-02-22,235408
2026-02-23,293476
2026-02-24,320282
2026-02-25,263274
2026-02-26,331868
2026-02-27,334557
2026-02-28,291748
2026-03-01,266847
2026-03-02,327206
2026-03-03,337344
2026-03-04,335198
2026-03-05,341213
2026-03-06,366190
2026-03-07,275475
2026-03-08,260229
2026-03-09,335184
2026-03-10,366631
2026-03-11,373990
2026-03-12,334685
2026-03-13,340919
2026-03-14,302651
2026-03-15,350905
2026-03-16,306666
2026-03-17,336070
2026-03-18,350759
2026-03-19,367478
2026-03-20,397239
2026-03-21,323653
2026-03-22,269916
2026-03-23,297390
2026-03-24,331561
2026-03-25,340300
2026-03-26,308927
2026-03-27,276171
2026-03-28,274339
2026-03-29,213330
2026-03-30,350742
2026-03-31,330297
2026-04-01,361765
2026-04-02,293533
2026-04-03,261639
2026-04-04,233496
2026-04-05,224771
2026-04-06,345486
2026-04-07,293192
2026-04-08,305036
2026-04-09,300583
2026-04-10,302721
2026-04-11,239922
