date,Active Sending Addresses
2020-09-09,597951
2020-09-10,727755
2020-09-11,611796
2020-09-12,594142
2020-09-13,509923
2020-09-14,676472
2020-09-15,590992
2020-09-16,676606
2020-09-17,753711
2020-09-18,618111
2020-09-19,585006
2020-09-20,529010
2020-09-21,587999
2020-09-22,584511
2020-09-23,616069
2020-09-24,567344
2020-09-25,770781
2020-09-26,648874
2020-09-27,508392
2020-09-28,523827
2020-09-29,597919
2020-09-30,723577
2020-10-01,554838
2020-10-02,605476
2020-10-03,672406
2020-10-04,621308
2020-10-05,585905
2020-10-06,588196
2020-10-07,666042
2020-10-08,665536
2020-10-09,638381
2020-10-10,587803
2020-10-11,507045
2020-10-12,604092
2020-10-13,688211
2020-10-14,582581
2020-10-15,662608
2020-10-16,629111
2020-10-17,540148
2020-10-18,447525
2020-10-19,551328
2020-10-20,604949
2020-10-21,599806
2020-10-22,612912
2020-10-23,582842
2020-10-24,738154
2020-10-25,552103
2020-10-26,476789
2020-10-27,449088
2020-10-28,439451
2020-10-29,487568
2020-10-30,508761
2020-10-31,508272
2020-11-01,533185
2020-11-02,437495
2020-11-03,614093
2020-11-04,785388
2020-11-05,660884
2020-11-06,679112
2020-11-07,720048
2020-11-08,613459
2020-11-09,843427
2020-11-10,657130
2020-11-11,647236
2020-11-12,682299
2020-11-13,622040
2020-11-14,578025
2020-11-15,559028
2020-11-16,663147
2020-11-17,706546
2020-11-18,750796
2020-11-19,660869
2020-11-20,768842
2020-11-21,664034
2020-11-22,546614
2020-11-23,614204
2020-11-24,604676
2020-11-25,667140
2020-11-26,703405
2020-11-27,718366
2020-11-28,703715
2020-11-29,563014
2020-11-30,519024
2020-12-01,687581
2020-12-02,581148
2020-12-03,734992
2020-12-04,682355
2020-12-05,713681
2020-12-06,591411
2020-12-07,636453
2020-12-08,654267
2020-12-09,640704
2020-12-10,608059
2020-12-11,676838
2020-12-12,605196
2020-12-13,611099
2020-12-14,601599
2020-12-15,644895
2020-12-16,645112
2020-12-17,589572
2020-12-18,694062
2020-12-19,716929
2020-12-20,711845
2020-12-21,715418
2020-12-22,669771
2020-12-23,684823
2020-12-24,587208
2020-12-25,662802
2020-12-26,598441
2020-12-27,667383
2020-12-28,737505
2020-12-29,721767
2020-12-30,756516
2020-12-31,766683
2021-01-01,648748
2021-01-02,704979
2021-01-03,727072
2021-01-04,804714
2021-01-05,737856
2021-01-06,827068
2021-01-07,738179
2021-01-08,679728
2021-01-09,630087
2021-01-10,728545
2021-01-11,712159
2021-01-12,732069
2021-01-13,710608
2021-01-14,681944
2021-01-15,749743
2021-01-16,685527
2021-01-17,635200
2021-01-18,672456
2021-01-19,671641
2021-01-20,641385
2021-01-21,629976
2021-01-22,651135
2021-01-23,730452
2021-01-24,646787
2021-01-25,709155
2021-01-26,766120
2021-01-27,665291
2021-01-28,669290
2021-01-29,691846
2021-01-30,643155
2021-01-31,673128
2021-02-01,549729
2021-02-02,714014
2021-02-03,691956
2021-02-04,738999
2021-02-05,790806
2021-02-06,720588
2021-02-07,730968
2021-02-08,762447
2021-02-09,627769
2021-02-10,652571
2021-02-11,566166
2021-02-12,631437
2021-02-13,761877
2021-02-14,715793
2021-02-15,708689
2021-02-16,552389
2021-02-17,630336
2021-02-18,637433
2021-02-19,712634
2021-02-20,690630
2021-02-21,631496
2021-02-22,617620
2021-02-23,577270
2021-02-24,722397
2021-02-25,723478
2021-02-26,630212
2021-02-27,731796
2021-02-28,654830
2021-03-01,618852
2021-03-02,661835
2021-03-03,681290
2021-03-04,574621
2021-03-05,684942
2021-03-06,738342
2021-03-07,674029
2021-03-08,753571
2021-03-09,625177
2021-03-10,678579
2021-03-11,601483
2021-03-12,700321
2021-03-13,654214
2021-03-14,721525
2021-03-15,683865
2021-03-16,682612
2021-03-17,613079
2021-03-18,679494
2021-03-19,674938
2021-03-20,696101
2021-03-21,740365
2021-03-22,698069
2021-03-23,776177
2021-03-24,699861
2021-03-25,732501
2021-03-26,634876
2021-03-27,733588
2021-03-28,713202
2021-03-29,655259
2021-03-30,668896
2021-03-31,726352
2021-04-01,652437
2021-04-02,637581
2021-04-03,616015
2021-04-04,678615
2021-04-05,781657
2021-04-06,681701
2021-04-07,745263
2021-04-08,626375
2021-04-09,738194
2021-04-10,729285
2021-04-11,676940
2021-04-12,676865
2021-04-13,655540
2021-04-14,622746
2021-04-15,814814
2021-04-16,450788
2021-04-17,442634
2021-04-18,571590
2021-04-19,443541
2021-04-20,617619
2021-04-21,465067
2021-04-22,676205
2021-04-23,644732
2021-04-24,705405
2021-04-25,679219
2021-04-26,531691
2021-04-27,679576
2021-04-28,690789
2021-04-29,577629
2021-04-30,705075
2021-05-01,661925
2021-05-02,913304
2021-05-03,869332
2021-05-04,885318
2021-05-05,777637
2021-05-06,788082
2021-05-07,761906
2021-05-08,769015
2021-05-09,860717
2021-05-10,873095
2021-05-11,787118
2021-05-12,795063
2021-05-13,739867
2021-05-14,637071
2021-05-15,599712
2021-05-16,644278
2021-05-17,577490
2021-05-18,473131
2021-05-19,567795
2021-05-20,508244
2021-05-21,503630
2021-05-22,543813
2021-05-23,624878
2021-05-24,610640
2021-05-25,601625
2021-05-26,570918
2021-05-27,500955
2021-05-28,605951
2021-05-29,557859
2021-05-30,723606
2021-05-31,658191
2021-06-01,581197
2021-06-02,733401
2021-06-03,664762
2021-06-04,581117
2021-06-05,469404
2021-06-06,450435
2021-06-07,578052
2021-06-08,642554
2021-06-09,454938
2021-06-10,545148
2021-06-11,491089
2021-06-12,667126
2021-06-13,521407
2021-06-14,595566
2021-06-15,579548
2021-06-16,597367
2021-06-17,539238
2021-06-18,512627
2021-06-19,414477
2021-06-20,396683
2021-06-21,490171
2021-06-22,433623
2021-06-23,497730
2021-06-24,524544
2021-06-25,566805
2021-06-26,433947
2021-06-27,261688
2021-06-28,422188
2021-06-29,439667
2021-06-30,423248
2021-07-01,447747
2021-07-02,461372
2021-07-03,682676
2021-07-04,585359
2021-07-05,637373
2021-07-06,533182
2021-07-07,505775
2021-07-08,499173
2021-07-09,551592
2021-07-10,424541
2021-07-11,472069
2021-07-12,525192
2021-07-13,531260
2021-07-14,525632
2021-07-15,538285
2021-07-16,479059
2021-07-17,395278
2021-07-18,415975
2021-07-19,569253
2021-07-20,531833
2021-07-21,522228
2021-07-22,515240
2021-07-23,494114
2021-07-24,454029
2021-07-25,413455
2021-07-26,603155
2021-07-27,608056
2021-07-28,557966
2021-07-29,575832
2021-07-30,534943
2021-07-31,446307
2021-08-01,415714
2021-08-02,615262
2021-08-03,525659
2021-08-04,549409
2021-08-05,532051
2021-08-06,580582
2021-08-07,459477
2021-08-08,464142
2021-08-09,613991
2021-08-10,572233
2021-08-11,548125
2021-08-12,537531
2021-08-13,578174
2021-08-14,418352
2021-08-15,491248
2021-08-16,643464
2021-08-17,651417
2021-08-18,560650
2021-08-19,575182
2021-08-20,631327
2021-08-21,493347
2021-08-22,460505
2021-08-23,653986
2021-08-24,628192
2021-08-25,534045
2021-08-26,513094
2021-08-27,527556
2021-08-28,455247
2021-08-29,406111
2021-08-30,589353
2021-08-31,581899
2021-09-01,601081
2021-09-02,648878
2021-09-03,675176
2021-09-04,481460
2021-09-05,450992
2021-09-06,651084
2021-09-07,595852
2021-09-08,566363
2021-09-09,574818
2021-09-10,574712
2021-09-11,565059
2021-09-12,425250
2021-09-13,613181
2021-09-14,622233
2021-09-15,642773
2021-09-16,684404
2021-09-17,616924
2021-09-18,522692
2021-09-19,433161
2021-09-20,691660
2021-09-21,531214
2021-09-22,571247
2021-09-23,573395
2021-09-24,637284
2021-09-25,416266
2021-09-26,441322
2021-09-27,568751
2021-09-28,634398
2021-09-29,524401
2021-09-30,728675
2021-10-01,587459
2021-10-02,639018
2021-10-03,504157
2021-10-04,702928
2021-10-05,701858
2021-10-06,527927
2021-10-07,732471
2021-10-08,617113
2021-10-09,690877
2021-10-10,500182
2021-10-11,681048
2021-10-12,601994
2021-10-13,665379
2021-10-14,659179
2021-10-15,616915
2021-10-16,586966
2021-10-17,532130
2021-10-18,638378
2021-10-19,721691
2021-10-20,594968
2021-10-21,760647
2021-10-22,642110
2021-10-23,493467
2021-10-24,444475
2021-10-25,730688
2021-10-26,644776
2021-10-27,610634
2021-10-28,689163
2021-10-29,641638
2021-10-30,549494
2021-10-31,571169
2021-11-01,702718
2021-11-02,659046
2021-11-03,691170
2021-11-04,644252
2021-11-05,690422
2021-11-06,486613
2021-11-07,528664
2021-11-08,593684
2021-11-09,800670
2021-11-10,638691
2021-11-11,682822
2021-11-12,607904
2021-11-13,490421
2021-11-14,482069
2021-11-15,713178
2021-11-16,668629
2021-11-17,656547
2021-11-18,620390
2021-11-19,602128
2021-11-20,517284
2021-11-21,543592
2021-11-22,572843
2021-11-23,535122
2021-11-24,685890
2021-11-25,556695
2021-11-26,611636
2021-11-27,441537
2021-11-28,492292
2021-11-29,607108
2021-11-30,568601
2021-12-01,662939
2021-12-02,782315
2021-12-03,620019
2021-12-04,565499
2021-12-05,620725
2021-12-06,693695
2021-12-07,611686
2021-12-08,551656
2021-12-09,742455
2021-12-10,537414
2021-12-11,467740
2021-12-12,401667
2021-12-13,596367
2021-12-14,584009
2021-12-15,675859
2021-12-16,494408
2021-12-17,629799
2021-12-18,522177
2021-12-19,403178
2021-12-20,641292
2021-12-21,610321
2021-12-22,620873
2021-12-23,595146
2021-12-24,613207
2021-12-25,553077
2021-12-26,438992
2021-12-27,615555
2021-12-28,648425
2021-12-29,742752
2021-12-30,579092
2021-12-31,744789
2022-01-01,411035
2022-01-02,441880
2022-01-03,596900
2022-01-04,616700
2022-01-05,648039
2022-01-06,599781
2022-01-07,626772
2022-01-08,507294
2022-01-09,443508
2022-01-10,621956
2022-01-11,611308
2022-01-12,632614
2022-01-13,582307
2022-01-14,637842
2022-01-15,479881
2022-01-16,453358
2022-01-17,633295
2022-01-18,567473
2022-01-19,607554
2022-01-20,587058
2022-01-21,638245
2022-01-22,651604
2022-01-23,455674
2022-01-24,636673
2022-01-25,560614
2022-01-26,545377
2022-01-27,578740
2022-01-28,601424
2022-01-29,508545
2022-01-30,468726
2022-01-31,635933
2022-02-01,695684
2022-02-02,632179
2022-02-03,595229
2022-02-04,510370
2022-02-05,577547
2022-02-06,608042
2022-02-07,568471
2022-02-08,652192
2022-02-09,643010
2022-02-10,649482
2022-02-11,603742
2022-02-12,759815
2022-02-13,491815
2022-02-14,561071
2022-02-15,666751
2022-02-16,570584
2022-02-17,575554
2022-02-18,597055
2022-02-19,555248
2022-02-20,441421
2022-02-21,543195
2022-02-22,570063
2022-02-23,535785
2022-02-24,604349
2022-02-25,587417
2022-02-26,507223
2022-02-27,471400
2022-02-28,606688
2022-03-01,656111
2022-03-02,704947
2022-03-03,646163
2022-03-04,609594
2022-03-05,494759
2022-03-06,480523
2022-03-07,584627
2022-03-08,622051
2022-03-09,579230
2022-03-10,642199
2022-03-11,559648
2022-03-12,492850
2022-03-13,464079
2022-03-14,581484
2022-03-15,582709
2022-03-16,631861
2022-03-17,640608
2022-03-18,603632
2022-03-19,545044
2022-03-20,465979
2022-03-21,589765
2022-03-22,557306
2022-03-23,614284
2022-03-24,582580
2022-03-25,683726
2022-03-26,494867
2022-03-27,487967
2022-03-28,679376
2022-03-29,600171
2022-03-30,586501
2022-03-31,582515
2022-04-01,655723
2022-04-02,589758
2022-04-03,490403
2022-04-04,626315
2022-04-05,578775
2022-04-06,579354
2022-04-07,593630
2022-04-08,558657
2022-04-09,492399
2022-04-10,457479
2022-04-11,619196
2022-04-12,639004
2022-04-13,595267
2022-04-14,568118
2022-04-15,535208
2022-04-16,470973
2022-04-17,451184
2022-04-18,603421
2022-04-19,584018
2022-04-20,614832
2022-04-21,626791
2022-04-22,582766
2022-04-23,534757
2022-04-24,509276
2022-04-25,661219
2022-04-26,598765
2022-04-27,612715
2022-04-28,630759
2022-04-29,668236
2022-04-30,601658
2022-05-01,492649
2022-05-02,610551
2022-05-03,577405
2022-05-04,499205
2022-05-05,721502
2022-05-06,704058
2022-05-07,489969
2022-05-08,515583
2022-05-09,648388
2022-05-10,598458
2022-05-11,588336
2022-05-12,598720
2022-05-13,600589
2022-05-14,687235
2022-05-15,698394
2022-05-16,762371
2022-05-17,700626
2022-05-18,575339
2022-05-19,554246
2022-05-20,610659
2022-05-21,485395
2022-05-22,467329
2022-05-23,622939
2022-05-24,508693
2022-05-25,684334
2022-05-26,583796
2022-05-27,587736
2022-05-28,494943
2022-05-29,477547
2022-05-30,625340
2022-05-31,656086
2022-06-01,606237
2022-06-02,611771
2022-06-03,609805
2022-06-04,491250
2022-06-05,465627
2022-06-06,644933
2022-06-07,635075
2022-06-08,581152
2022-06-09,602733
2022-06-10,571860
2022-06-11,555379
2022-06-12,477920
2022-06-13,566113
2022-06-14,709243
2022-06-15,709945
2022-06-16,571175
2022-06-17,535708
2022-06-18,610247
2022-06-19,468801
2022-06-20,518133
2022-06-21,602291
2022-06-22,573696
2022-06-23,561628
2022-06-24,566971
2022-06-25,461656
2022-06-26,417990
2022-06-27,657011
2022-06-28,592137
2022-06-29,607363
2022-06-30,631249
2022-07-01,571581
2022-07-02,538142
2022-07-03,453542
2022-07-04,550774
2022-07-05,531124
2022-07-06,614052
2022-07-07,684577
2022-07-08,620204
2022-07-09,501457
2022-07-10,450113
2022-07-11,519966
2022-07-12,633794
2022-07-13,451085
2022-07-14,632668
2022-07-15,628260
2022-07-16,506765
2022-07-17,474106
2022-07-18,551990
2022-07-19,681874
2022-07-20,575950
2022-07-21,636881
2022-07-22,522887
2022-07-23,494394
2022-07-24,464213
2022-07-25,605250
2022-07-26,655154
2022-07-27,577439
2022-07-28,688105
2022-07-29,619857
2022-07-30,504298
2022-07-31,490823
2022-08-01,605173
2022-08-02,615754
2022-08-03,635364
2022-08-04,607109
2022-08-05,586067
2022-08-06,580209
2022-08-07,453885
2022-08-08,589449
2022-08-09,620285
2022-08-10,708966
2022-08-11,665242
2022-08-12,629123
2022-08-13,522442
2022-08-14,548326
2022-08-15,608376
2022-08-16,689198
2022-08-17,566111
2022-08-18,689797
2022-08-19,649637
2022-08-20,542598
2022-08-21,495485
2022-08-22,579726
2022-08-23,642567
2022-08-24,605848
2022-08-25,612673
2022-08-26,613322
2022-08-27,553825
2022-08-28,499351
2022-08-29,639583
2022-08-30,639125
2022-08-31,609794
2022-09-01,609973
2022-09-02,605428
2022-09-03,619889
2022-09-04,510663
2022-09-05,639067
2022-09-06,618039
2022-09-07,652611
2022-09-08,616504
2022-09-09,682825
2022-09-10,583026
2022-09-11,578461
2022-09-12,684404
2022-09-13,612541
2022-09-14,658242
2022-09-15,630050
2022-09-16,553743
2022-09-17,619751
2022-09-18,509882
2022-09-19,586366
2022-09-20,674087
2022-09-21,611579
2022-09-22,545297
2022-09-23,660683
2022-09-24,527257
2022-09-25,504470
2022-09-26,643010
2022-09-27,659633
2022-09-28,574668
2022-09-29,579098
2022-09-30,663605
2022-10-01,583654
2022-10-02,564431
2022-10-03,687807
2022-10-04,637059
2022-10-05,583250
2022-10-06,622382
2022-10-07,628942
2022-10-08,514550
2022-10-09,495267
2022-10-10,623968
2022-10-11,609443
2022-10-12,572967
2022-10-13,629485
2022-10-14,639916
2022-10-15,557081
2022-10-16,485513
2022-10-17,588507
2022-10-18,555308
2022-10-19,627084
2022-10-20,596724
2022-10-21,605555
2022-10-22,529107
2022-10-23,512320
2022-10-24,617475
2022-10-25,498621
2022-10-26,742796
2022-10-27,592308
2022-10-28,625677
2022-10-29,564208
2022-10-30,545930
2022-10-31,675491
2022-11-01,659643
2022-11-02,548675
2022-11-03,680936
2022-11-04,594885
2022-11-05,625532
2022-11-06,542547
2022-11-07,598352
2022-11-08,725038
2022-11-09,668912
2022-11-10,659646
2022-11-11,600475
2022-11-12,576885
2022-11-13,542692
2022-11-14,551308
2022-11-15,590856
2022-11-16,558668
2022-11-17,504539
2022-11-18,579837
2022-11-19,773020
2022-11-20,722799
2022-11-21,656694
2022-11-22,611100
2022-11-23,695731
2022-11-24,654147
2022-11-25,635154
2022-11-26,579643
2022-11-27,578560
2022-11-28,638314
2022-11-29,650678
2022-11-30,608220
2022-12-01,687955
2022-12-02,613657
2022-12-03,609676
2022-12-04,570762
2022-12-05,663730
2022-12-06,629296
2022-12-07,634589
2022-12-08,601694
2022-12-09,632732
2022-12-10,643059
2022-12-11,501397
2022-12-12,612497
2022-12-13,652790
2022-12-14,620691
2022-12-15,602843
2022-12-16,522149
2022-12-17,648519
2022-12-18,530174
2022-12-19,669014
2022-12-20,646175
2022-12-21,630365
2022-12-22,604040
2022-12-23,561319
2022-12-24,452168
2022-12-25,501615
2022-12-26,520467
2022-12-27,563808
2022-12-28,615034
2022-12-29,632409
2022-12-30,745581
2022-12-31,554636
2023-01-01,465003
2023-01-02,574530
2023-01-03,681744
2023-01-04,616970
2023-01-05,621190
2023-01-06,628924
2023-01-07,517509
2023-01-08,491261
2023-01-09,654123
2023-01-10,843400
2023-01-11,612925
2023-01-12,714803
2023-01-13,741125
2023-01-14,654758
2023-01-15,504141
2023-01-16,656781
2023-01-17,690882
2023-01-18,641593
2023-01-19,618890
2023-01-20,577598
2023-01-21,570458
2023-01-22,574667
2023-01-23,636147
2023-01-24,612217
2023-01-25,618303
2023-01-26,599794
2023-01-27,603707
2023-01-28,562237
2023-01-29,536549
2023-01-30,636292
2023-01-31,595725
2023-02-01,713991
2023-02-02,661952
2023-02-03,625014
2023-02-04,641056
2023-02-05,509941
2023-02-06,579985
2023-02-07,563543
2023-02-08,582752
2023-02-09,668252
2023-02-10,520213
2023-02-11,521228
2023-02-12,533350
2023-02-13,614946
2023-02-14,542590
2023-02-15,626597
2023-02-16,751606
2023-02-17,711649
2023-02-18,735489
2023-02-19,638814
2023-02-20,604582
2023-02-21,714915
2023-02-22,599488
2023-02-23,769401
2023-02-24,611500
2023-02-25,477483
2023-02-26,612646
2023-02-27,635089
2023-02-28,596064
2023-03-01,675794
2023-03-02,559872
2023-03-03,681894
2023-03-04,562746
2023-03-05,687628
2023-03-06,571880
2023-03-07,700285
2023-03-08,557454
2023-03-09,553220
2023-03-10,582291
2023-03-11,603409
2023-03-12,587198
2023-03-13,626997
2023-03-14,647032
2023-03-15,623963
2023-03-16,522233
2023-03-17,669576
2023-03-18,612741
2023-03-19,518189
2023-03-20,660330
2023-03-21,628400
2023-03-22,570385
2023-03-23,547279
2023-03-24,502864
2023-03-25,566886
2023-03-26,517964
2023-03-27,700430
2023-03-28,624126
2023-03-29,625605
2023-03-30,660679
2023-03-31,649394
2023-04-01,668145
2023-04-02,692435
2023-04-03,616091
2023-04-04,725951
2023-04-05,578189
2023-04-06,639073
2023-04-07,589521
2023-04-08,525566
2023-04-09,650635
2023-04-10,618295
2023-04-11,791567
2023-04-12,720278
2023-04-13,684496
2023-04-14,663954
2023-04-15,740807
2023-04-16,552896
2023-04-17,667765
2023-04-18,827409
2023-04-19,661429
2023-04-20,612287
2023-04-21,673232
2023-04-22,610411
2023-04-23,546778
2023-04-24,678850
2023-04-25,577159
2023-04-26,529941
2023-04-27,536020
2023-04-28,579081
2023-04-29,475555
2023-04-30,453396
2023-05-01,581391
2023-05-02,462039
2023-05-03,578796
2023-05-04,545488
2023-05-05,444804
2023-05-06,416565
2023-05-07,287278
2023-05-08,368528
2023-05-09,437901
2023-05-10,532403
2023-05-11,499419
2023-05-12,467855
2023-05-13,408561
2023-05-14,543131
2023-05-15,502703
2023-05-16,488970
2023-05-17,513358
2023-05-18,492493
2023-05-19,537828
2023-05-20,448176
2023-05-21,507666
2023-05-22,518303
2023-05-23,539217
2023-05-24,549157
2023-05-25,580742
2023-05-26,612102
2023-05-27,583885
2023-05-28,604797
2023-05-29,594456
2023-05-30,631437
2023-05-31,598262
2023-06-01,573036
2023-06-02,634430
2023-06-03,553527
2023-06-04,613644
2023-06-05,554988
2023-06-06,591794
2023-06-07,613535
2023-06-08,622411
2023-06-09,679949
2023-06-10,606574
2023-06-11,605890
2023-06-12,670896
2023-06-13,618565
2023-06-14,520592
2023-06-15,592940
2023-06-16,605206
2023-06-17,560306
2023-06-18,626979
2023-06-19,626522
2023-06-20,640306
2023-06-21,571950
2023-06-22,685637
2023-06-23,609506
2023-06-24,720523
2023-06-25,686175
2023-06-26,706002
2023-06-27,643443
2023-06-28,514654
2023-06-29,659176
2023-06-30,715830
2023-07-01,629600
2023-07-02,756496
2023-07-03,637928
2023-07-04,658117
2023-07-05,650246
2023-07-06,637404
2023-07-07,713823
2023-07-08,718550
2023-07-09,712890
2023-07-10,617339
2023-07-11,627240
2023-07-12,636604
2023-07-13,538728
2023-07-14,652441
2023-07-15,621552
2023-07-16,646675
2023-07-17,627680
2023-07-18,689897
2023-07-19,640457
2023-07-20,574574
2023-07-21,529467
2023-07-22,645935
2023-07-23,620378
2023-07-24,644079
2023-07-25,624238
2023-07-26,707387
2023-07-27,614108
2023-07-28,630942
2023-07-29,582107
2023-07-30,729433
2023-07-31,604374
2023-08-01,654497
2023-08-02,752311
2023-08-03,697089
2023-08-04,568275
2023-08-05,666346
2023-08-06,701983
2023-08-07,616738
2023-08-08,555606
2023-08-09,720734
2023-08-10,574757
2023-08-11,654087
2023-08-12,636768
2023-08-13,609050
2023-08-14,696375
2023-08-15,745908
2023-08-16,661216
2023-08-17,717315
2023-08-18,617881
2023-08-19,594851
2023-08-20,666684
2023-08-21,643230
2023-08-22,638599
2023-08-23,620874
2023-08-24,660409
2023-08-25,614386
2023-08-26,606993
2023-08-27,548131
2023-08-28,563863
2023-08-29,716515
2023-08-30,544226
2023-08-31,631767
2023-09-01,667084
2023-09-02,645197
2023-09-03,575884
2023-09-04,575934
2023-09-05,581328
2023-09-06,689064
2023-09-07,691069
2023-09-08,652937
2023-09-09,778960
2023-09-10,712685
2023-09-11,805568
2023-09-12,720669
2023-09-13,743803
2023-09-14,800377
2023-09-15,877942
2023-09-16,721851
2023-09-17,714872
2023-09-18,796070
2023-09-19,704068
2023-09-20,724423
2023-09-21,766162
2023-09-22,656057
2023-09-23,770492
2023-09-24,768635
2023-09-25,781532
2023-09-26,720355
2023-09-27,773114
2023-09-28,706832
2023-09-29,704563
2023-09-30,700337
2023-10-01,618391
2023-10-02,691404
2023-10-03,768888
2023-10-04,574884
2023-10-05,626705
2023-10-06,585537
2023-10-07,560316
2023-10-08,506025
2023-10-09,677816
2023-10-10,604677
2023-10-11,559546
2023-10-12,586494
2023-10-13,597965
2023-10-14,530602
2023-10-15,484103
2023-10-16,709222
2023-10-17,616575
2023-10-18,629808
2023-10-19,600186
2023-10-20,600937
2023-10-21,565894
2023-10-22,513748
2023-10-23,731671
2023-10-24,638846
2023-10-25,722676
2023-10-26,736910
2023-10-27,715230
2023-10-28,701363
2023-10-29,602730
2023-10-30,782136
2023-10-31,719903
2023-11-01,685834
2023-11-02,682375
2023-11-03,581021
2023-11-04,717658
2023-11-05,776930
2023-11-06,643785
2023-11-07,587007
2023-11-08,621020
2023-11-09,618981
2023-11-10,716287
2023-11-11,708761
2023-11-12,664291
2023-11-13,632367
2023-11-14,608096
2023-11-15,600940
2023-11-16,578126
2023-11-17,646610
2023-11-18,556270
2023-11-19,650111
2023-11-20,743838
2023-11-21,658976
2023-11-22,608007
2023-11-23,627046
2023-11-24,778901
2023-11-25,717968
2023-11-26,687484
2023-11-27,658244
2023-11-28,667083
2023-11-29,599409
2023-11-30,602589
2023-12-01,716680
2023-12-02,500088
2023-12-03,594489
2023-12-04,664523
2023-12-05,522848
2023-12-06,497204
2023-12-07,547053
2023-12-08,574486
2023-12-09,597726
2023-12-10,542881
2023-12-11,683919
2023-12-12,547534
2023-12-13,426686
2023-12-14,377692
2023-12-15,525784
2023-12-16,431640
2023-12-17,434648
2023-12-18,615378
2023-12-19,516576
2023-12-20,481912
2023-12-21,485234
2023-12-22,663997
2023-12-23,591588
2023-12-24,617510
2023-12-25,461466
2023-12-26,469699
2023-12-27,477666
2023-12-28,531007
2023-12-29,585916
2023-12-30,510504
2023-12-31,517361
2024-01-01,560256
2024-01-02,571551
2024-01-03,630795
2024-01-04,685162
2024-01-05,489128
2024-01-06,513263
2024-01-07,439730
2024-01-08,449300
2024-01-09,598273
2024-01-10,539996
2024-01-11,642997
2024-01-12,692705
2024-01-13,523896
2024-01-14,459184
2024-01-15,499419
2024-01-16,502212
2024-01-17,512921
2024-01-18,601731
2024-01-19,500943
2024-01-20,531928
2024-01-21,494509
2024-01-22,694042
2024-01-23,596445
2024-01-24,621842
2024-01-25,842137
2024-01-26,597975
2024-01-27,704943
2024-01-28,594645
2024-01-29,677980
2024-01-30,601920
2024-01-31,579165
2024-02-01,636995
2024-02-02,611391
2024-02-03,555389
2024-02-04,554858
2024-02-05,581511
2024-02-06,581162
2024-02-07,639389
2024-02-08,536415
2024-02-09,672294
2024-02-10,680352
2024-02-11,566239
2024-02-12,702178
2024-02-13,585186
2024-02-14,477171
2024-02-15,583438
2024-02-16,544681
2024-02-17,584187
2024-02-18,500455
2024-02-19,602685
2024-02-20,586138
2024-02-21,517643
2024-02-22,539458
2024-02-23,647462
2024-02-24,544320
2024-02-25,623620
2024-02-26,558982
2024-02-27,545489
2024-02-28,609996
2024-02-29,566271
2024-03-01,644962
2024-03-02,501240
2024-03-03,535362
2024-03-04,516027
2024-03-05,737579
2024-03-06,549660
2024-03-07,674410
2024-03-08,577158
2024-03-09,600009
2024-03-10,546908
2024-03-11,772384
2024-03-12,672073
2024-03-13,748453
2024-03-14,634100
2024-03-15,508097
2024-03-16,604264
2024-03-17,576229
2024-03-18,562763
2024-03-19,643634
2024-03-20,629806
2024-03-21,485468
2024-03-22,549508
2024-03-23,599121
2024-03-24,640013
2024-03-25,565193
2024-03-26,503801
2024-03-27,522718
2024-03-28,596566
2024-03-29,512784
2024-03-30,540490
2024-03-31,393499
2024-04-01,605410
2024-04-02,599880
2024-04-03,578227
2024-04-04,640712
2024-04-05,634321
2024-04-06,598364
2024-04-07,557218
2024-04-08,549112
2024-04-09,548902
2024-04-10,487527
2024-04-11,405008
2024-04-12,465528
2024-04-13,511039
2024-04-14,502055
2024-04-15,477367
2024-04-16,570313
2024-04-17,440749
2024-04-18,481556
2024-04-19,475073
2024-04-20,269653
2024-04-21,315078
2024-04-22,393267
2024-04-23,295564
2024-04-24,465393
2024-04-25,435148
2024-04-26,441782
2024-04-27,457469
2024-04-28,452429
2024-04-29,497160
2024-04-30,483882
2024-05-01,461765
2024-05-02,473595
2024-05-03,438168
2024-05-04,362982
2024-05-05,368379
2024-05-06,402804
2024-05-07,448917
2024-05-08,446001
2024-05-09,429833
2024-05-10,343246
2024-05-11,376155
2024-05-12,364054
2024-05-13,489814
2024-05-14,458935
2024-05-15,461750
2024-05-16,438239
2024-05-17,479809
2024-05-18,403288
2024-05-19,435111
2024-05-20,453632
2024-05-21,481623
2024-05-22,464369
2024-05-23,464270
2024-05-24,407999
2024-05-25,353905
2024-05-26,327354
2024-05-27,368629
2024-05-28,418144
2024-05-29,296801
2024-05-30,367671
2024-05-31,378705
2024-06-01,312138
2024-06-02,315380
2024-06-03,403535
2024-06-04,370574
2024-06-05,314776
2024-06-06,336094
2024-06-07,286735
2024-06-08,420556
2024-06-09,366675
2024-06-10,406579
2024-06-11,439911
2024-06-12,415244
2024-06-13,351469
2024-06-14,317504
2024-06-15,395574
2024-06-16,534495
2024-06-17,506308
2024-06-18,482435
2024-06-19,374904
2024-06-20,418987
2024-06-21,457262
2024-06-22,422977
2024-06-23,332981
2024-06-24,511679
2024-06-25,414629
2024-06-26,398010
2024-06-27,495152
2024-06-28,483021
2024-06-29,487846
2024-06-30,451289
2024-07-01,621640
2024-07-02,511075
2024-07-03,509446
2024-07-04,462326
2024-07-05,422059
2024-07-06,483512
2024-07-07,398697
