Datetime,Tokens Transferred (Total)
2013-04-10T00:00:00Z,2875621.26061262
2013-04-09T00:00:00Z,2075135.47037915
2013-04-08T00:00:00Z,1524920.79279209
2013-04-07T00:00:00Z,1085489.6643276
2013-04-06T00:00:00Z,1329187.48725137
2013-04-05T00:00:00Z,2058507.64254767
2013-04-04T00:00:00Z,2288817.7120283
2013-04-03T00:00:00Z,2366949.93241182
2013-04-02T00:00:00Z,2583994.05024587
2013-04-01T00:00:00Z,1444116.35084644
2013-03-31T00:00:00Z,1536712.8176999
2013-03-30T00:00:00Z,1818855.65782782
2013-03-29T00:00:00Z,1456097.79420599
2013-03-28T00:00:00Z,1822125.75756338
2013-03-27T00:00:00Z,2734830.1063037
2013-03-26T00:00:00Z,1845089.38722466
2013-03-25T00:00:00Z,1541397.61108803
2013-03-24T00:00:00Z,990912.74786663
2013-03-23T00:00:00Z,1433022.32997713
2013-03-22T00:00:00Z,1514360.09189637
2013-03-21T00:00:00Z,2036435.32243357
2013-03-20T00:00:00Z,1882935.07535255
2013-03-19T00:00:00Z,1940457.41766289
2013-03-18T00:00:00Z,3766101.66437896
2013-03-17T00:00:00Z,896012.4786188
2013-03-16T00:00:00Z,2303468.52770495
2013-03-15T00:00:00Z,5342119.92845146
2013-03-14T00:00:00Z,1184509.01233464
2013-03-13T00:00:00Z,1502040.84377435
2013-03-12T00:00:00Z,1488564.38430734
2013-03-11T00:00:00Z,1003394.52416608
2013-03-10T00:00:00Z,1237158.73357393
2013-03-09T00:00:00Z,1019932.17879801
2013-03-08T00:00:00Z,1205131.41509031
2013-03-07T00:00:00Z,1655536.99012432
2013-03-06T00:00:00Z,2320045.56603153
2013-03-05T00:00:00Z,1935341.93434509
2013-03-04T00:00:00Z,974567.04718076
2013-03-03T00:00:00Z,930088.47286993
2013-03-02T00:00:00Z,1492580.83967096
2013-03-01T00:00:00Z,1644057.64022237
2013-02-28T00:00:00Z,1481657.84084967
2013-02-27T00:00:00Z,1532348.62120773
2013-02-26T00:00:00Z,1629013.91457543
2013-02-25T00:00:00Z,1864707.17374433
2013-02-24T00:00:00Z,1703585.5838634
2013-02-23T00:00:00Z,1279583.5868343
2013-02-22T00:00:00Z,1574471.33116621
2013-02-21T00:00:00Z,1045731.2029498
2013-02-20T00:00:00Z,1196006.67828283
2013-02-19T00:00:00Z,1452430.96257624
2013-02-18T00:00:00Z,1232796.97019679
2013-02-17T00:00:00Z,1140811.76185667
2013-02-16T00:00:00Z,1263481.33588081
2013-02-15T00:00:00Z,1280960.34235539
2013-02-14T00:00:00Z,1498590.26176233
2013-02-13T00:00:00Z,1216779.8390649
2013-02-12T00:00:00Z,1270376.45967311
2013-02-11T00:00:00Z,1324265.58366028
2013-02-10T00:00:00Z,1366544.59075655
2013-02-09T00:00:00Z,1812709.60396256
2013-02-08T00:00:00Z,2185944.72627765
2013-02-07T00:00:00Z,1724867.4868562
2013-02-06T00:00:00Z,1856953.34399529
2013-02-05T00:00:00Z,2002134.53337827
2013-02-04T00:00:00Z,2008436.75948842
2013-02-03T00:00:00Z,1384511.48148451
2013-02-02T00:00:00Z,1350195.58698135
2013-02-01T00:00:00Z,1810001.66884829
2013-01-31T00:00:00Z,1584572.75730686
2013-01-30T00:00:00Z,2688246.86073966
2013-01-29T00:00:00Z,2422749.94960336
2013-01-28T00:00:00Z,1686674.01828961
2013-01-27T00:00:00Z,1468039.59174202
2013-01-26T00:00:00Z,1340271.74896364
2013-01-25T00:00:00Z,1560922.83018013
2013-01-24T00:00:00Z,1613049.95975655
2013-01-23T00:00:00Z,2410214.58974555
2013-01-22T00:00:00Z,1460097.92087995
2013-01-21T00:00:00Z,1149451.45840965
2013-01-20T00:00:00Z,1196380.76396307
2013-01-19T00:00:00Z,1538864.33088747
2013-01-18T00:00:00Z,1652076.04255506
2013-01-17T00:00:00Z,1826151.94344339
2013-01-16T00:00:00Z,2231763.36688116
2013-01-15T00:00:00Z,2089785.83626194
2013-01-14T00:00:00Z,1115772.55379218
2013-01-13T00:00:00Z,882786.61454848
2013-01-12T00:00:00Z,977470.66550819
2013-01-11T00:00:00Z,1329417.54454752
2013-01-10T00:00:00Z,1331436.59267785
2013-01-09T00:00:00Z,1716960.14931112
2013-01-08T00:00:00Z,2144623.0203762
2013-01-07T00:00:00Z,1488437.94011789
2013-01-06T00:00:00Z,1097607.4400842
2013-01-05T00:00:00Z,2096824.7002816
2013-01-04T00:00:00Z,2324711.90757367
2013-01-03T00:00:00Z,1737992.55736903
2013-01-02T00:00:00Z,1943471.2437156
2013-01-01T00:00:00Z,1487928.94964109
2012-12-31T00:00:00Z,1366035.74331978
2012-12-30T00:00:00Z,760458.94440346
2012-12-29T00:00:00Z,990491.68784713
2012-12-28T00:00:00Z,1072387.31319763
2012-12-27T00:00:00Z,810643.87852272
2012-12-26T00:00:00Z,628551.39836427
2012-12-25T00:00:00Z,601704.03038704
2012-12-24T00:00:00Z,1062671.68868091
2012-12-23T00:00:00Z,866380.56855094
2012-12-22T00:00:00Z,1399078.9805803
2012-12-21T00:00:00Z,1661757.96651526
2012-12-20T00:00:00Z,933110.43261971
2012-12-19T00:00:00Z,1133725.06666368
2012-12-18T00:00:00Z,2369848.19554589
2012-12-17T00:00:00Z,1797485.93845127
2012-12-16T00:00:00Z,1779741.03983465
2012-12-15T00:00:00Z,1654465.64014903
2012-12-14T00:00:00Z,2925760.72785162
2012-12-13T00:00:00Z,3835742.05039303
2012-12-12T00:00:00Z,3560949.86538231
2012-12-11T00:00:00Z,1610411.87246349
2012-12-10T00:00:00Z,1033876.35546164
2012-12-09T00:00:00Z,1403553.82276127
2012-12-08T00:00:00Z,1004819.91892252
2012-12-07T00:00:00Z,2079965.92828805
2012-12-06T00:00:00Z,3255872.24780751
2012-12-05T00:00:00Z,2818604.3684934
2012-12-04T00:00:00Z,2486358.49834412
2012-12-03T00:00:00Z,1728567.63395207
2012-12-02T00:00:00Z,1008495.13390698
2012-12-01T00:00:00Z,624351.65448466
2012-11-30T00:00:00Z,786527.19326771
2012-11-29T00:00:00Z,1206680.35756986
2012-11-28T00:00:00Z,1884143.83684604
2012-11-27T00:00:00Z,1423690.11434277
2012-11-26T00:00:00Z,1126912.01785158
2012-11-25T00:00:00Z,803154.88277428
2012-11-24T00:00:00Z,1171466.92224562
2012-11-23T00:00:00Z,1131898.66424185
2012-11-22T00:00:00Z,1435237.42561374
2012-11-21T00:00:00Z,919096.98977606
2012-11-20T00:00:00Z,1565440.85719462
2012-11-19T00:00:00Z,1384264.7396795
2012-11-18T00:00:00Z,2056701.39020683
2012-11-17T00:00:00Z,2641679.67081307
2012-11-16T00:00:00Z,3697250.18697225
2012-11-15T00:00:00Z,2654289.93000019
2012-11-14T00:00:00Z,1292693.87806303
2012-11-13T00:00:00Z,847362.51640785
2012-11-12T00:00:00Z,478975.0448982
2012-11-11T00:00:00Z,416142.02057855
2012-11-10T00:00:00Z,431420.17770264
2012-11-09T00:00:00Z,864309.51259721
2012-11-08T00:00:00Z,1322285.17600526
2012-11-07T00:00:00Z,1846471.0878057
2012-11-06T00:00:00Z,1889183.05859625
2012-11-05T00:00:00Z,2294743.58953074
2012-11-04T00:00:00Z,2239682.79048104
2012-11-03T00:00:00Z,1905420.7820486
2012-11-02T00:00:00Z,871288.85972027
2012-11-01T00:00:00Z,2608667.5048881
2012-10-31T00:00:00Z,3779817.53925775
2012-10-30T00:00:00Z,4162979.20443548
2012-10-29T00:00:00Z,1007591.50285962
2012-10-28T00:00:00Z,933582.04070026
2012-10-27T00:00:00Z,1677845.09650296
2012-10-26T00:00:00Z,1029774.25444647
2012-10-25T00:00:00Z,1455712.32836217
2012-10-24T00:00:00Z,1896493.64133429
2012-10-23T00:00:00Z,2601040.36682169
2012-10-22T00:00:00Z,2259803.18692781
2012-10-21T00:00:00Z,2346674.07443452
2012-10-20T00:00:00Z,2687842.25750154
2012-10-19T00:00:00Z,2686091.96941351
2012-10-18T00:00:00Z,3390076.9933495
2012-10-17T00:00:00Z,3327667.15794439
2012-10-16T00:00:00Z,2741240.45347741
2012-10-15T00:00:00Z,856234.72418454
2012-10-14T00:00:00Z,1380297.67075682
2012-10-13T00:00:00Z,2704067.03939291
2012-10-12T00:00:00Z,2605363.63816731
2012-10-11T00:00:00Z,1239401.99952487
2012-10-10T00:00:00Z,871699.44345713
2012-10-09T00:00:00Z,1357113.98073154
2012-10-08T00:00:00Z,1767635.42945783
2012-10-07T00:00:00Z,1780846.36600862
2012-10-06T00:00:00Z,1970036.45723455
2012-10-05T00:00:00Z,2628713.82829709
2012-10-04T00:00:00Z,1189212.55082934
2012-10-03T00:00:00Z,1252985.63533234
2012-10-02T00:00:00Z,1999435.60081176
2012-10-01T00:00:00Z,1618526.23677972
2012-09-30T00:00:00Z,1432079.62713964
2012-09-29T00:00:00Z,1294216.35873931
2012-09-28T00:00:00Z,2590331.5432697
2012-09-27T00:00:00Z,1371052.8975787
2012-09-26T00:00:00Z,1730748.15456813
2012-09-25T00:00:00Z,1770469.04685814
2012-09-24T00:00:00Z,8109398.82694756
2012-09-23T00:00:00Z,7808718.2584955
2012-09-22T00:00:00Z,14866202.1443214
2012-09-21T00:00:00Z,25894034.30449773
2012-09-20T00:00:00Z,15900806.79597294
2012-09-19T00:00:00Z,31318816.37325571
2012-09-18T00:00:00Z,12976113.33304332
2012-09-17T00:00:00Z,13052601.16687132
2012-09-16T00:00:00Z,14000320.58287444
2012-09-15T00:00:00Z,6916487.50279597
2012-09-14T00:00:00Z,18023317.299012
2012-09-13T00:00:00Z,22548039.96330452
2012-09-12T00:00:00Z,10839693.67590086
2012-09-11T00:00:00Z,20221353.97803352
2012-09-10T00:00:00Z,18878369.63422543
2012-09-09T00:00:00Z,3891482.33960328
2012-09-08T00:00:00Z,7577032.22755702
2012-09-07T00:00:00Z,18403425.08211682
2012-09-06T00:00:00Z,21868967.2723708
2012-09-05T00:00:00Z,9268781.79512589
2012-09-04T00:00:00Z,6477145.36840357
2012-09-03T00:00:00Z,3706171.9586397
2012-09-02T00:00:00Z,5959922.59483302
2012-09-01T00:00:00Z,8738845.34012336
2012-08-31T00:00:00Z,8975904.4922752
2012-08-30T00:00:00Z,11577410.8374069
2012-08-29T00:00:00Z,14693923.79438798
2012-08-28T00:00:00Z,6788972.21438964
2012-08-27T00:00:00Z,6309832.6278979
2012-08-26T00:00:00Z,3322648.20828738
2012-08-25T00:00:00Z,4393637.45410881
2012-08-24T00:00:00Z,11056706.02163691
2012-08-23T00:00:00Z,7630565.71895465
2012-08-22T00:00:00Z,7748304.5568131
2012-08-21T00:00:00Z,5472948.72918366
2012-08-20T00:00:00Z,9586204.5916463
2012-08-19T00:00:00Z,5922068.24109381
2012-08-18T00:00:00Z,2147185.38997215
2012-08-17T00:00:00Z,2774003.16781987
2012-08-16T00:00:00Z,2068011.64710037
2012-08-15T00:00:00Z,1781335.96103104
2012-08-14T00:00:00Z,1511103.17325012
2012-08-13T00:00:00Z,1873743.97540198
2012-08-12T00:00:00Z,1609002.23376728
2012-08-11T00:00:00Z,1567241.2658117
2012-08-10T00:00:00Z,1673186.29057132
2012-08-09T00:00:00Z,1444700.81041469
2012-08-08T00:00:00Z,1655588.80421848
2012-08-07T00:00:00Z,1954714.29789939
2012-08-06T00:00:00Z,1988321.80587311
2012-08-05T00:00:00Z,1968785.42864612
2012-08-04T00:00:00Z,1405594.37365016
2012-08-03T00:00:00Z,1423140.18724805
2012-08-02T00:00:00Z,1784203.02340752
2012-08-01T00:00:00Z,2266095.16516459
2012-07-31T00:00:00Z,2967858.70492089
2012-07-30T00:00:00Z,970601.96880111
2012-07-29T00:00:00Z,1101512.68306598
2012-07-28T00:00:00Z,1734532.2316604
2012-07-27T00:00:00Z,2171846.83504278
2012-07-26T00:00:00Z,2310066.04668757
2012-07-25T00:00:00Z,1016844.9297031
2012-07-24T00:00:00Z,1742187.94003073
2012-07-23T00:00:00Z,2162984.04468682
2012-07-22T00:00:00Z,1708386.99231977
2012-07-21T00:00:00Z,2373709.94554738
2012-07-20T00:00:00Z,1639922.17881362
2012-07-19T00:00:00Z,1221382.22572337
2012-07-18T00:00:00Z,1591905.32412401
2012-07-17T00:00:00Z,2524195.22762094
2012-07-16T00:00:00Z,2103124.77357094
2012-07-15T00:00:00Z,1356199.77015702
2012-07-14T00:00:00Z,2465938.41120036
2012-07-13T00:00:00Z,2471142.88311191
2012-07-12T00:00:00Z,1385725.54062261
2012-07-11T00:00:00Z,1148339.09137352
2012-07-10T00:00:00Z,2163380.3843486
2012-07-09T00:00:00Z,2124553.22751585
2012-07-08T00:00:00Z,819085.09667161
2012-07-07T00:00:00Z,4119297.20206519
2012-07-06T00:00:00Z,1373708.23311529
2012-07-05T00:00:00Z,2009664.6805991
2012-07-04T00:00:00Z,2272026.87743133
2012-07-03T00:00:00Z,1432331.34542571
2012-07-02T00:00:00Z,1183736.15022723
2012-07-01T00:00:00Z,1339547.6466663
2012-06-30T00:00:00Z,1388967.6962309
2012-06-29T00:00:00Z,2517830.75120765
2012-06-28T00:00:00Z,3468061.56722591
2012-06-27T00:00:00Z,1980215.31736934
2012-06-26T00:00:00Z,1717841.61229125
2012-06-25T00:00:00Z,1811223.14595711
2012-06-24T00:00:00Z,1892526.4142047
2012-06-23T00:00:00Z,3015672.82173682
2012-06-22T00:00:00Z,2268811.50650082
2012-06-21T00:00:00Z,1039586.10996001
2012-06-20T00:00:00Z,1708465.33829318
2012-06-19T00:00:00Z,2112052.77768871
2012-06-18T00:00:00Z,2509120.83920914
2012-06-17T00:00:00Z,1407183.94605364
2012-06-16T00:00:00Z,3892549.19802936
2012-06-15T00:00:00Z,3460772.51746592
2012-06-14T00:00:00Z,4830245.604268
2012-06-13T00:00:00Z,2424312.85325982
2012-06-12T00:00:00Z,2581835.92585665
2012-06-11T00:00:00Z,3037013.95463262
2012-06-10T00:00:00Z,3284236.18080126
2012-06-09T00:00:00Z,1385732.35476556
2012-06-08T00:00:00Z,5455789.52687614
2012-06-07T00:00:00Z,4834193.67476177
2012-06-06T00:00:00Z,2501904.3315118
2012-06-05T00:00:00Z,4527405.43666492
2012-06-04T00:00:00Z,4637563.15235106
2012-06-03T00:00:00Z,1723842.36798102
2012-06-02T00:00:00Z,1983194.05280619
2012-06-01T00:00:00Z,2961998.76636493
2012-05-31T00:00:00Z,4784420.62968108
2012-05-30T00:00:00Z,2384420.27092795
2012-05-29T00:00:00Z,3162685.41467029
2012-05-28T00:00:00Z,2129976.19298646
2012-05-27T00:00:00Z,2014287.63438685
2012-05-26T00:00:00Z,4824835.95514747
2012-05-25T00:00:00Z,2432017.35805959
2012-05-24T00:00:00Z,1122398.65850324
2012-05-23T00:00:00Z,1800009.40046386
2012-05-22T00:00:00Z,4056614.55889494
2012-05-21T00:00:00Z,3812367.6980914
2012-05-20T00:00:00Z,2012118.75527335
2012-05-19T00:00:00Z,1225170.02855924
2012-05-18T00:00:00Z,1868956.41745105
2012-05-17T00:00:00Z,3450316.1836133
2012-05-16T00:00:00Z,3431693.03694545
2012-05-15T00:00:00Z,3735952.93659442
2012-05-14T00:00:00Z,2299975.08365128
2012-05-13T00:00:00Z,1502618.59851057
2012-05-12T00:00:00Z,3196164.87831918
2012-05-11T00:00:00Z,1532596.73871027
2012-05-10T00:00:00Z,1194223.55473517
2012-05-09T00:00:00Z,2348169.56345523
2012-05-08T00:00:00Z,3890069.81976746
2012-05-07T00:00:00Z,2184631.72455357
2012-05-06T00:00:00Z,650719.72434463
2012-05-05T00:00:00Z,1196250.83150173
2012-05-04T00:00:00Z,1118624.24401205
2012-05-03T00:00:00Z,1209048.06639695
2012-05-02T00:00:00Z,1076440.56445388
2012-05-01T00:00:00Z,1082350.28383286
2012-04-30T00:00:00Z,1095739.06139992
2012-04-29T00:00:00Z,980085.58811994
2012-04-28T00:00:00Z,881647.39653868
2012-04-27T00:00:00Z,1461246.92669784
2012-04-26T00:00:00Z,1850076.46812918
2012-04-25T00:00:00Z,1012145.21300513
2012-04-24T00:00:00Z,742793.44245682
2012-04-23T00:00:00Z,777810.59968021
2012-04-22T00:00:00Z,947638.25922696
2012-04-21T00:00:00Z,1220283.95736563
2012-04-20T00:00:00Z,2856689.56994919
2012-04-19T00:00:00Z,686229.67359031
2012-04-18T00:00:00Z,1033340.07532782
2012-04-17T00:00:00Z,1132757.17575298
2012-04-16T00:00:00Z,1612272.03274331
2012-04-15T00:00:00Z,1272728.63029756
2012-04-14T00:00:00Z,990508.43729124
2012-04-13T00:00:00Z,831377.90657909
2012-04-12T00:00:00Z,1279403.9398903
2012-04-11T00:00:00Z,1511605.98689466
2012-04-10T00:00:00Z,822716.5650119
2012-04-09T00:00:00Z,1634855.44487163
2012-04-08T00:00:00Z,1255660.47855174
2012-04-07T00:00:00Z,341014.78228428
2012-04-06T00:00:00Z,585161.54413123
2012-04-05T00:00:00Z,937541.50647895
2012-04-04T00:00:00Z,760809.14308083
2012-04-03T00:00:00Z,817409.65798291
2012-04-02T00:00:00Z,697232.14875554
2012-04-01T00:00:00Z,616304.57478026
2012-03-31T00:00:00Z,875201.63333393
2012-03-30T00:00:00Z,980734.35927083
2012-03-29T00:00:00Z,1198838.06550817
2012-03-28T00:00:00Z,683600.76478673
2012-03-27T00:00:00Z,567218.41494348
2012-03-26T00:00:00Z,527688.13173272
2012-03-25T00:00:00Z,416099.86897492
2012-03-24T00:00:00Z,812217.76801431
2012-03-23T00:00:00Z,892881.83583608
2012-03-22T00:00:00Z,753981.51903806
2012-03-21T00:00:00Z,507444.0296106
2012-03-20T00:00:00Z,494954.42420593
2012-03-19T00:00:00Z,451838.89186252
2012-03-18T00:00:00Z,371449.64371737
2012-03-17T00:00:00Z,459679.56114328
2012-03-16T00:00:00Z,500782.02613516
2012-03-15T00:00:00Z,486814.21633881
2012-03-14T00:00:00Z,604766.60074386
2012-03-13T00:00:00Z,526531.92634912
2012-03-12T00:00:00Z,597933.97466015
2012-03-11T00:00:00Z,424671.20546073
2012-03-10T00:00:00Z,384605.66507535
2012-03-09T00:00:00Z,589661.39600477
2012-03-08T00:00:00Z,520567.6359832
2012-03-07T00:00:00Z,374051.59921877
2012-03-06T00:00:00Z,355204.14643236
2012-03-05T00:00:00Z,373863.99693841
2012-03-04T00:00:00Z,678714.12111046
2012-03-03T00:00:00Z,381098.76251241
2012-03-02T00:00:00Z,560202.22796482
2012-03-01T00:00:00Z,657887.80138204
2012-02-29T00:00:00Z,329471.94808078
2012-02-28T00:00:00Z,370837.63331644
2012-02-27T00:00:00Z,369387.27346668
2012-02-26T00:00:00Z,339626.39196948
2012-02-25T00:00:00Z,413903.79881016
2012-02-24T00:00:00Z,575139.02712199
2012-02-23T00:00:00Z,683732.48853554
2012-02-22T00:00:00Z,779455.71347603
2012-02-21T00:00:00Z,387728.99144441
2012-02-20T00:00:00Z,429470.04083596
2012-02-19T00:00:00Z,388181.70268822
2012-02-18T00:00:00Z,696974.75058662
2012-02-17T00:00:00Z,972444.46155528
2012-02-16T00:00:00Z,1599338.21357266
2012-02-15T00:00:00Z,1338084.09428061
2012-02-14T00:00:00Z,1345975.87939296
2012-02-13T00:00:00Z,422058.09047526
2012-02-12T00:00:00Z,318336.95921758
2012-02-11T00:00:00Z,450601.34970498
2012-02-10T00:00:00Z,316386.86012248
2012-02-09T00:00:00Z,269333.01721108
2012-02-08T00:00:00Z,302399.22476534
2012-02-07T00:00:00Z,314352.67312072
2012-02-06T00:00:00Z,317539.76782771
2012-02-05T00:00:00Z,339003.09449253
2012-02-04T00:00:00Z,358221.37212119
2012-02-03T00:00:00Z,377949.58150817
2012-02-02T00:00:00Z,368919.33592353
2012-02-01T00:00:00Z,428357.85316546
2012-01-31T00:00:00Z,337737.77386289
2012-01-30T00:00:00Z,324996.01790897
2012-01-29T00:00:00Z,342844.04205288
2012-01-28T00:00:00Z,247465.56411284
2012-01-27T00:00:00Z,353803.71088853
2012-01-26T00:00:00Z,414478.02589847
2012-01-25T00:00:00Z,415396.26960618
2012-01-24T00:00:00Z,377716.74808284
2012-01-23T00:00:00Z,280567.32569217
2012-01-22T00:00:00Z,269940.64566712
2012-01-21T00:00:00Z,299130.69697467
2012-01-20T00:00:00Z,357251.48734861
2012-01-19T00:00:00Z,395758.57541418
2012-01-18T00:00:00Z,371249.77821088
2012-01-17T00:00:00Z,434351.41714788
2012-01-16T00:00:00Z,427945.3791214
2012-01-15T00:00:00Z,268801.57000962
2012-01-14T00:00:00Z,337930.77767028
2012-01-13T00:00:00Z,403308.25527132
2012-01-12T00:00:00Z,355910.15831019
2012-01-11T00:00:00Z,384756.17206917
2012-01-10T00:00:00Z,386126.49114527
2012-01-09T00:00:00Z,440833.59428164
2012-01-08T00:00:00Z,350091.75475166
2012-01-07T00:00:00Z,310099.86468743
2012-01-06T00:00:00Z,604363.55209213
2012-01-05T00:00:00Z,683157.16171569
2012-01-04T00:00:00Z,393144.0258475
2012-01-03T00:00:00Z,262792.97191916
2012-01-02T00:00:00Z,255080.43263286
2012-01-01T00:00:00Z,339853.7460296
2011-12-31T00:00:00Z,262985.60628541
2011-12-30T00:00:00Z,278259.04617248
2011-12-29T00:00:00Z,502128.18229184
2011-12-28T00:00:00Z,275646.82650146
2011-12-27T00:00:00Z,667106.14358391
2011-12-26T00:00:00Z,695876.36422829
2011-12-25T00:00:00Z,297929.28711748
2011-12-24T00:00:00Z,306941.09375001
2011-12-23T00:00:00Z,264618.39631664
2011-12-22T00:00:00Z,431079.16967265
2011-12-21T00:00:00Z,572299.00945391
2011-12-20T00:00:00Z,525564.08754923
2011-12-19T00:00:00Z,477415.33925287
2011-12-18T00:00:00Z,325654.35198512
2011-12-17T00:00:00Z,356939.88259005
2011-12-16T00:00:00Z,478245.12442198
2011-12-15T00:00:00Z,448061.71706503
2011-12-14T00:00:00Z,427519.12979796
2011-12-13T00:00:00Z,347838.05589442
2011-12-12T00:00:00Z,735165.09215233
2011-12-11T00:00:00Z,861906.67387695
2011-12-10T00:00:00Z,1121967.93076813
2011-12-09T00:00:00Z,2007324.79250383
2011-12-08T00:00:00Z,4584547.96332452
2011-12-07T00:00:00Z,5603346.42122097
2011-12-06T00:00:00Z,6895306.48740333
2011-12-05T00:00:00Z,2960313.93177982
2011-12-04T00:00:00Z,2943281.7898716
2011-12-03T00:00:00Z,3494640.42947609
2011-12-02T00:00:00Z,5484430.46091147
2011-12-01T00:00:00Z,2115235.45543093
2011-11-30T00:00:00Z,6579298.32686756
2011-11-29T00:00:00Z,3939599.91322082
2011-11-28T00:00:00Z,4007481.08792158
2011-11-27T00:00:00Z,1794908.23391211
2011-11-26T00:00:00Z,1597286.10768189
2011-11-25T00:00:00Z,1081774.81334754
2011-11-24T00:00:00Z,1511424.78796278
2011-11-23T00:00:00Z,1563136.88012124
2011-11-22T00:00:00Z,3587803.50478551
2011-11-21T00:00:00Z,1689923.21170517
2011-11-20T00:00:00Z,1533284.70290041
2011-11-19T00:00:00Z,4120556.46867875
2011-11-18T00:00:00Z,5066731.67476249
2011-11-17T00:00:00Z,3273903.36588075
2011-11-16T00:00:00Z,2025575.78965661
2011-11-15T00:00:00Z,352176.93240131
2011-11-14T00:00:00Z,349877.22892309
2011-11-13T00:00:00Z,242828.48109728
2011-11-12T00:00:00Z,259963.99111893
2011-11-11T00:00:00Z,299460.10756618
2011-11-10T00:00:00Z,354590.37565734
2011-11-09T00:00:00Z,971426.57611738
2011-11-08T00:00:00Z,1113172.47431624
2011-11-07T00:00:00Z,262680.29943961
2011-11-06T00:00:00Z,222466.89460549
2011-11-05T00:00:00Z,284681.04883134
2011-11-04T00:00:00Z,393142.82473022
2011-11-03T00:00:00Z,349337.85731113
2011-11-02T00:00:00Z,401310.28712272
2011-11-01T00:00:00Z,532337.81867757
2011-10-31T00:00:00Z,382892.42330727
2011-10-30T00:00:00Z,207092.78055162
2011-10-29T00:00:00Z,433918.97696189
2011-10-28T00:00:00Z,448029.89569281
2011-10-27T00:00:00Z,503366.12557634
2011-10-26T00:00:00Z,423997.49224332
2011-10-25T00:00:00Z,375034.74229004
2011-10-24T00:00:00Z,363603.84509315
2011-10-23T00:00:00Z,565577.9624635
2011-10-22T00:00:00Z,561644.4771523
2011-10-21T00:00:00Z,561664.10041366
2011-10-20T00:00:00Z,292726.89639299
2011-10-19T00:00:00Z,301847.95110782
2011-10-18T00:00:00Z,337805.54772807
2011-10-17T00:00:00Z,480150.81664998
2011-10-16T00:00:00Z,255367.32725726
2011-10-15T00:00:00Z,376342.90215259
2011-10-14T00:00:00Z,270400.76008291
2011-10-13T00:00:00Z,299926.07072013
2011-10-12T00:00:00Z,315810.74282575
2011-10-11T00:00:00Z,328411.89562935
2011-10-10T00:00:00Z,311046.09162075
2011-10-09T00:00:00Z,297722.61202204
2011-10-08T00:00:00Z,277512.40390091
2011-10-07T00:00:00Z,376074.5853813
2011-10-06T00:00:00Z,528948.96033744
2011-10-05T00:00:00Z,400303.18213704
2011-10-04T00:00:00Z,413768.99631211
2011-10-03T00:00:00Z,401415.92009416
2011-10-02T00:00:00Z,316196.90859756
2011-10-01T00:00:00Z,411986.93397381
2011-09-30T00:00:00Z,286334.21167783
2011-09-29T00:00:00Z,327534.49059232
2011-09-28T00:00:00Z,350389.17889743
2011-09-27T00:00:00Z,423477.0496571
2011-09-26T00:00:00Z,278484.6116443
2011-09-25T00:00:00Z,289329.72230582
2011-09-24T00:00:00Z,225639.61924585
2011-09-23T00:00:00Z,338485.87944556
2011-09-22T00:00:00Z,303678.82714678
2011-09-21T00:00:00Z,388655.0425221
2011-09-20T00:00:00Z,346525.55992953
2011-09-19T00:00:00Z,328405.33457565
2011-09-18T00:00:00Z,290984.68399517
2011-09-17T00:00:00Z,347498.9457225
2011-09-16T00:00:00Z,668656.86098747
2011-09-15T00:00:00Z,291426.13063558
2011-09-14T00:00:00Z,295319.0234519
2011-09-13T00:00:00Z,351443.61206214
2011-09-12T00:00:00Z,620827.15520382
2011-09-11T00:00:00Z,1013604.4541646
2011-09-10T00:00:00Z,265163.25337701
2011-09-09T00:00:00Z,400468.77542584
2011-09-08T00:00:00Z,388420.54839668
2011-09-07T00:00:00Z,629371.35622214
2011-09-06T00:00:00Z,3148008.04086951
2011-09-05T00:00:00Z,2265746.53309414
2011-09-04T00:00:00Z,1738598.41333014
2011-09-03T00:00:00Z,224359.67162157
2011-09-02T00:00:00Z,253334.69153712
2011-09-01T00:00:00Z,328817.93167777
2011-08-31T00:00:00Z,264162.11930983
2011-08-30T00:00:00Z,236886.90373787
2011-08-29T00:00:00Z,237184.5883167
2011-08-28T00:00:00Z,183434.79512629
2011-08-27T00:00:00Z,2705495.26081568
2011-08-26T00:00:00Z,277656.65642392
2011-08-25T00:00:00Z,373624.58671026
2011-08-24T00:00:00Z,559692.51348174
2011-08-23T00:00:00Z,439721.4266106
2011-08-22T00:00:00Z,273240.91139353
2011-08-21T00:00:00Z,242898.26811276
2011-08-20T00:00:00Z,224621.74859084
2011-08-19T00:00:00Z,556113.56999408
2011-08-18T00:00:00Z,400282.68309875
2011-08-17T00:00:00Z,323056.92249394
2011-08-16T00:00:00Z,360967.94250926
2011-08-15T00:00:00Z,333526.15744391
2011-08-14T00:00:00Z,448481.46882798
2011-08-13T00:00:00Z,304075.99653779
2011-08-12T00:00:00Z,338606.33476674
2011-08-11T00:00:00Z,484312.6130366
2011-08-10T00:00:00Z,1140512.95557451
2011-08-09T00:00:00Z,2480723.75587198
2011-08-08T00:00:00Z,1037826.76215933
2011-08-07T00:00:00Z,364466.70937406
2011-08-06T00:00:00Z,379368.10200397
2011-08-05T00:00:00Z,493904.05631868
2011-08-04T00:00:00Z,318796.95611595
2011-08-03T00:00:00Z,407991.68214065
2011-08-02T00:00:00Z,397532.64739976
