report_date,available_date,asset,contract_name,open_interest,dealer_net_share_oi,asset_manager_net_share_oi,leveraged_money_net_share_oi,same_week_log_return
2025-09-02,2025-09-05,ETH,CME Ether,37915,0.307081629961757,0.125860477383621,-0.391269945931689,-0.0621257687607688
2025-09-09,2025-09-12,ETH,CME Ether,36993,0.300273024626281,0.122050117589814,-0.370151109669397,-0.00400446440351132
2025-09-16,2025-09-19,ETH,CME Ether,38209,0.355073412023345,0.123321730482347,-0.423329582035646,0.0438686713471732
2025-09-23,2025-09-26,ETH,CME Ether,42940,0.309431765253843,0.104098742431299,-0.373660922217047,-0.0778432478591196
2025-09-30,2025-10-03,ETH,CME Ether,43169,0.376311705158795,0.103870833236813,-0.439204058467882,-0.00476474528202431
2025-10-07,2025-10-10,ETH,CME Ether,43251,0.383228133453562,0.120320917435435,-0.463850546808166,0.0707941619383323
2025-10-14,2025-10-17,ETH,CME Ether,45830,0.397948941741218,0.100458215142919,-0.463713724634519,-0.0753333568886969
2025-10-21,2025-10-24,ETH,CME Ether,48616,0.363933684383742,0.0784926773078822,-0.421445614612473,-0.0630943515158009
2025-10-28,2025-10-31,ETH,CME Ether,53183,0.343643645525826,0.0518962826467104,-0.375439520147416,0.0272850869809211
2025-11-04,2025-11-07,ETH,CME Ether,43229,0.26482222582063,0.0539221356034144,-0.301348631705568,-0.191882633257302
2025-11-10,2025-11-13,ETH,CME Ether,43217,0.336904458893491,0.0599995372191499,-0.383899854224032,-0.0101817965921711
2025-11-18,2025-11-21,ETH,CME Ether,42864,0.250839865621501,0.0453994027622247,-0.293882978723404,-0.0899923445864488
2025-11-25,2025-11-28,ETH,CME Ether,41364,0.2030267865777,0.0329271830577314,-0.25316700512523,-0.0540003704308409
2025-12-02,2025-12-05,ETH,CME Ether,38895,0.220491065689677,0.0327291425633115,-0.267797917470112,0.0129986297392781
2025-12-09,2025-12-12,ETH,CME Ether,42332,0.293513181517528,0.0443399792119437,-0.353822167627327,0.101921277261319
2025-12-16,2025-12-19,ETH,CME Ether,41074,0.257535180406096,0.0336222427813215,-0.288235866971807,-0.113639025631413
2025-12-23,2025-12-26,ETH,CME Ether,39065,0.290515806988353,0.0244720337898374,-0.311762447203379,0.000393300941575525
2025-12-30,2026-01-02,ETH,CME Ether,33635,0.33807046231604,0.0266686487290025,-0.35269808235469,0.00241880233841574
2026-01-06,2026-01-09,ETH,CME Ether,37920,0.346123417721519,0.0555907172995781,-0.405353375527426,0.103480763274286
2026-01-13,2026-01-16,ETH,CME Ether,37336,0.343609385043925,0.0482911934861796,-0.40178380115706,0.00875117625026434
2026-01-20,2026-01-23,ETH,CME Ether,36570,0.296691277003008,0.0216844407984687,-0.313098167897183,-0.123695664607163
2026-01-27,2026-01-30,ETH,CME Ether,40419,0.288849303545362,0.0330785026843811,-0.319280536381405,0.0293085988279698
2026-02-03,2026-02-06,ETH,CME Ether,33723,0.235744150876257,0.0175844379207069,-0.244165702932717,-0.303919875104604
2026-02-10,2026-02-13,ETH,CME Ether,33814,0.170195776897143,0.0201395871532501,-0.170018335600639,-0.0986278099167386
2026-02-17,2026-02-20,ETH,CME Ether,33154,0.162303191168486,0.0252156602521566,-0.166646558484647,-0.0154400978258344
2026-02-24,2026-02-27,ETH,CME Ether,37088,0.125754961173425,-0.0315196289905091,-0.0728807161345988,-0.0715474028540193
2026-03-03,2026-03-06,ETH,CME Ether,34357,0.248479203655732,-0.00110603370492185,-0.226067468056,0.0675714974148498
2026-03-10,2026-03-13,ETH,CME Ether,35259,0.317394140503134,0.00136135454777504,-0.316174593720752,0.0268168462853771
2026-03-17,2026-03-20,ETH,CME Ether,38577,0.336184773310522,0.0181973714907847,-0.362625398553542,0.129330534847553
2026-03-24,2026-03-27,ETH,CME Ether,35846,0.311192322713831,0.00357083077609775,-0.306924064051777,-0.0726169270643657
2026-03-31,2026-04-03,ETH,CME Ether,28463,0.365878508941433,-0.00323226645118224,-0.362259775849348,-0.0243951781233056
2026-04-07,2026-04-10,ETH,CME Ether,28648,0.3536372521642,-0.00310667411337615,-0.350006981290142,0.0626760356942819
2026-04-14,2026-04-17,ETH,CME Ether,34354,0.315887524014671,0.0153402806077895,-0.347819758980031,0.0208119010646355
2026-04-21,2026-04-24,ETH,CME Ether,31005,0.336719883889695,-0.00158039025963554,-0.34455732946299,
2026-04-28,2026-05-01,ETH,CME Ether,27777,0.406523382654714,0.01602044857256,-0.419087734456565,
2026-05-05,2026-05-08,ETH,CME Ether,30408,0.38729939489608,0.0447250723493817,-0.447020520915549,
2026-05-12,2026-05-15,ETH,CME Ether,31749,0.261929509590853,-0.0168824214935904,-0.327695360483795,
2026-05-19,2026-05-22,ETH,CME Ether,33062,0.303006472687678,-0.0453693061520779,-0.252102111185046,
2026-05-26,2026-05-29,ETH,CME Ether,30856,0.334878143634949,-0.0515945035001296,-0.243194192377495,
2026-06-02,2026-06-05,ETH,CME Ether,25516,0.342255839473272,-0.129448189371375,-0.169344724878508,
2026-06-09,2026-06-12,ETH,CME Ether,25138,0.322261118625189,-0.128968096109476,-0.185018696793699,
2026-06-16,2026-06-19,ETH,CME Ether,26110,0.348716966679433,-0.0886250478743776,-0.258598238222903,
2026-06-23,2026-06-26,ETH,CME Ether,26007,0.317414542238628,-0.11596877763679,-0.191371553812435,
2026-06-30,2026-07-03,ETH,CME Ether,21475,0.378905704307334,-0.141466821885914,-0.218440046565774,
