date,timestamp_utc,Fund Holdings
2024-09-28,2024-09-28T00:00:00Z,2852690.402858
2024-09-29,2024-09-29T00:00:00Z,2852690.402858
2024-09-30,2024-09-30T00:00:00Z,2855802.817129
2024-10-01,2024-10-01T00:00:00Z,2841708.5721000005
2024-10-02,2024-10-02T00:00:00Z,2840395.811019
2024-10-03,2024-10-03T00:00:00Z,2842916.7936680005
2024-10-04,2024-10-04T00:00:00Z,2842945.7478400003
2024-10-05,2024-10-05T00:00:00Z,2842945.7478400003
2024-10-06,2024-10-06T00:00:00Z,2842945.7478400003
2024-10-07,2024-10-07T00:00:00Z,2839081.9194220006
2024-10-08,2024-10-08T00:00:00Z,2835763.607311
2024-10-09,2024-10-09T00:00:00Z,2835731.660785
2024-10-10,2024-10-10T00:00:00Z,2840239.694522
2024-10-11,2024-10-11T00:00:00Z,2840656.201292
2024-10-12,2024-10-12T00:00:00Z,2840656.201292
2024-10-13,2024-10-13T00:00:00Z,2260631.660222
2024-10-14,2024-10-14T00:00:00Z,2843283.414187
2024-10-15,2024-10-15T00:00:00Z,2844171.105859
2024-10-16,2024-10-16T00:00:00Z,2845878.133579
2024-10-17,2024-10-17T00:00:00Z,2868903.102038
2024-10-18,2024-10-18T00:00:00Z,2865020.666075
2024-10-19,2024-10-19T00:00:00Z,2865020.666075
2024-10-20,2024-10-20T00:00:00Z,2865020.666075
2024-10-21,2024-10-21T00:00:00Z,2865781.821396
2024-10-22,2024-10-22T00:00:00Z,2860807.5917990003
2024-10-23,2024-10-23T00:00:00Z,2864541.1419720007
2024-10-24,2024-10-24T00:00:00Z,2861586.8989400007
2024-10-25,2024-10-25T00:00:00Z,2861480.868975
2024-10-26,2024-10-26T00:00:00Z,2861480.868975
2024-10-27,2024-10-27T00:00:00Z,2861480.868975
2024-10-28,2024-10-28T00:00:00Z,2855880.15016
2024-10-29,2024-10-29T00:00:00Z,2857336.0682890005
2024-10-30,2024-10-30T00:00:00Z,2856663.616725
2024-10-31,2024-10-31T00:00:00Z,2875789.15112
2024-11-01,2024-11-01T00:00:00Z,2862225.318726
2024-11-02,2024-11-02T00:00:00Z,2862225.318726
2024-11-03,2024-11-03T00:00:00Z,2862225.318726
2024-11-04,2024-11-04T00:00:00Z,2849098.191121
2024-11-05,2024-11-05T00:00:00Z,2831120.923793
2024-11-06,2024-11-06T00:00:00Z,2840976.472684
2024-11-07,2024-11-07T00:00:00Z,2869976.939297
2024-11-08,2024-11-08T00:00:00Z,2904642.419252
2024-11-09,2024-11-09T00:00:00Z,2904642.419252
2024-11-10,2024-11-10T00:00:00Z,2904642.419252
2024-11-11,2024-11-11T00:00:00Z,2976156.181117
2024-11-12,2024-11-12T00:00:00Z,3040648.2253720006
2024-11-13,2024-11-13T00:00:00Z,3082197.020256
2024-11-14,2024-11-14T00:00:00Z,3086974.46925
2024-11-15,2024-11-15T00:00:00Z,3073351.165964
2024-11-16,2024-11-16T00:00:00Z,3073351.165964
2024-11-17,2024-11-17T00:00:00Z,3073351.165964
2024-11-18,2024-11-18T00:00:00Z,3053093.185183
2024-11-19,2024-11-19T00:00:00Z,3027887.280793
2024-11-20,2024-11-20T00:00:00Z,3016584.331737
2024-11-21,2024-11-21T00:00:00Z,3015700.330374
2024-11-22,2024-11-22T00:00:00Z,3040661.24694
2024-11-23,2024-11-23T00:00:00Z,3040661.24694
2024-11-24,2024-11-24T00:00:00Z,3040661.24694
2024-11-25,2024-11-25T00:00:00Z,3038113.4407110005
2024-11-26,2024-11-26T00:00:00Z,3049111.6011150004
2024-11-27,2024-11-27T00:00:00Z,3048011.8307
2024-11-28,2024-11-28T00:00:00Z,3142266.369812
2024-11-29,2024-11-29T00:00:00Z,3018354.42858
2024-11-30,2024-11-30T00:00:00Z,3018354.42858
2024-12-01,2024-12-01T00:00:00Z,3018354.42858
2024-12-02,2024-12-02T00:00:00Z,3034498.990805324
2024-12-03,2024-12-03T00:00:00Z,3210062.052398268
2024-12-04,2024-12-04T00:00:00Z,3250912.502528363
2024-12-05,2024-12-05T00:00:00Z,3358951.995195524
2024-12-06,2024-12-06T00:00:00Z,3374162.397243085
2024-12-07,2024-12-07T00:00:00Z,3374162.397243085
2024-12-08,2024-12-08T00:00:00Z,3374162.397243085
2024-12-09,2024-12-09T00:00:00Z,3420196.341932738
2024-12-10,2024-12-10T00:00:00Z,3501855.949161348
2024-12-11,2024-12-11T00:00:00Z,3529982.5005938653
2024-12-12,2024-12-12T00:00:00Z,3591668.168474203
2024-12-13,2024-12-13T00:00:00Z,3608012.021968008
2024-12-14,2024-12-14T00:00:00Z,3608012.021968008
2024-12-15,2024-12-15T00:00:00Z,3608012.021968008
2024-12-16,2024-12-16T00:00:00Z,3622428.097927416
2024-12-17,2024-12-17T00:00:00Z,3659615.081618674
2024-12-18,2024-12-18T00:00:00Z,3677486.531578542
2024-12-19,2024-12-19T00:00:00Z,3659166.5335425953
2024-12-20,2024-12-20T00:00:00Z,3615573.518373803
2024-12-21,2024-12-21T00:00:00Z,3615573.518373803
2024-12-22,2024-12-22T00:00:00Z,3615573.518373803
2024-12-23,2024-12-23T00:00:00Z,3660437.824426747
2024-12-24,2024-12-24T00:00:00Z,3674094.403657948
2024-12-25,2024-12-25T00:00:00Z,3674094.403657948
2024-12-26,2024-12-26T00:00:00Z,3707419.099902074
2024-12-27,2024-12-27T00:00:00Z,3715613.7705456223
2024-12-28,2024-12-28T00:00:00Z,3715613.7705456223
2024-12-29,2024-12-29T00:00:00Z,3715613.7705456223
2024-12-30,2024-12-30T00:00:00Z,3716391.917905125
2024-12-31,2024-12-31T00:00:00Z,3706723.564223356
2025-01-01,2025-01-01T00:00:00Z,3706723.564223356
2025-01-02,2025-01-02T00:00:00Z,3701249.541422381
2025-01-03,2025-01-03T00:00:00Z,3713530.6127584046
2025-01-04,2025-01-04T00:00:00Z,3713530.6127584046
2025-01-05,2025-01-05T00:00:00Z,3713530.6127584046
2025-01-06,2025-01-06T00:00:00Z,3750085.6102029993
2025-01-07,2025-01-07T00:00:00Z,3727469.931144956
2025-01-08,2025-01-08T00:00:00Z,3716842.782364332
2025-01-09,2025-01-09T00:00:00Z,3716997.667436332
2025-01-10,2025-01-10T00:00:00Z,3647732.235363392
2025-01-11,2025-01-11T00:00:00Z,3647732.235363392
2025-01-12,2025-01-12T00:00:00Z,3647732.235363392
2025-01-13,2025-01-13T00:00:00Z,3651513.7886694754
2025-01-14,2025-01-14T00:00:00Z,3634723.976774957
2025-01-15,2025-01-15T00:00:00Z,3648894.905636032
2025-01-16,2025-01-16T00:00:00Z,3706037.730006
2025-01-17,2025-01-17T00:00:00Z,3704975.627515821
2025-01-18,2025-01-18T00:00:00Z,3704975.627515821
2025-01-19,2025-01-19T00:00:00Z,3704975.627515821
2025-01-20,2025-01-20T00:00:00Z,3705310.1081988206
2025-01-21,2025-01-21T00:00:00Z,3727795.568162634
2025-01-22,2025-01-22T00:00:00Z,3757909.294298606
2025-01-23,2025-01-23T00:00:00Z,3753492.1292641982
2025-01-24,2025-01-24T00:00:00Z,3750500.819907269
2025-01-25,2025-01-25T00:00:00Z,3750500.819907269
2025-01-26,2025-01-26T00:00:00Z,3750500.819907269
2025-01-27,2025-01-27T00:00:00Z,3733178.274195783
2025-01-28,2025-01-28T00:00:00Z,3707047.790323465
2025-01-29,2025-01-29T00:00:00Z,3710380.123475169
2025-01-30,2025-01-30T00:00:00Z,3734238.779250913
2025-01-31,2025-01-31T00:00:00Z,3742995.370782841
2025-02-01,2025-02-01T00:00:00Z,3742995.370782841
2025-02-02,2025-02-02T00:00:00Z,3742995.370782841
2025-02-03,2025-02-03T00:00:00Z,3753167.886578675
2025-02-04,2025-02-04T00:00:00Z,3877063.182625618
2025-02-05,2025-02-05T00:00:00Z,3884217.651856273
2025-02-06,2025-02-06T00:00:00Z,3887262.049983296
2025-02-07,2025-02-07T00:00:00Z,3887269.564966
2025-02-08,2025-02-08T00:00:00Z,3887269.564966
2025-02-09,2025-02-09T00:00:00Z,3887269.564966
2025-02-10,2025-02-10T00:00:00Z,3886949.688736577
2025-02-11,2025-02-11T00:00:00Z,3883275.704909389
2025-02-12,2025-02-12T00:00:00Z,3879203.646079244
2025-02-13,2025-02-13T00:00:00Z,3874529.958004636
2025-02-14,2025-02-14T00:00:00Z,3873212.804796809
2025-02-15,2025-02-15T00:00:00Z,3873212.804796809
2025-02-16,2025-02-16T00:00:00Z,3873212.804796809
2025-02-17,2025-02-17T00:00:00Z,3873212.804796809
2025-02-18,2025-02-18T00:00:00Z,3878762.452344873
2025-02-19,2025-02-19T00:00:00Z,3887718.056401154
2025-02-20,2025-02-20T00:00:00Z,3884439.7838188894
2025-02-21,2025-02-21T00:00:00Z,3876682.481183281
2025-02-22,2025-02-22T00:00:00Z,3876682.481183281
2025-02-23,2025-02-23T00:00:00Z,3876682.481183281
2025-02-24,2025-02-24T00:00:00Z,3854572.354830327
2025-02-25,2025-02-25T00:00:00Z,3838443.084045853
2025-02-26,2025-02-26T00:00:00Z,3787172.234009904
2025-02-27,2025-02-27T00:00:00Z,3763016.130346559
2025-02-28,2025-02-28T00:00:00Z,3741118.347023118
2025-03-01,2025-03-01T00:00:00Z,3741118.347023118
2025-03-02,2025-03-02T00:00:00Z,3741118.347023118
2025-03-03,2025-03-03T00:00:00Z,3729790.235263536
2025-03-04,2025-03-04T00:00:00Z,3727160.181901428
2025-03-05,2025-03-05T00:00:00Z,3737397.005386458
2025-03-06,2025-03-06T00:00:00Z,3692876.597898691
2025-03-07,2025-03-07T00:00:00Z,3687734.870179575
2025-03-08,2025-03-08T00:00:00Z,3687734.870179575
2025-03-09,2025-03-09T00:00:00Z,3687734.870179575
2025-03-10,2025-03-10T00:00:00Z,3666450.198787695
2025-03-11,2025-03-11T00:00:00Z,3650072.187411829
2025-03-12,2025-03-12T00:00:00Z,3646023.9065658543
2025-03-13,2025-03-13T00:00:00Z,3628663.933347108
2025-03-14,2025-03-14T00:00:00Z,3585449.332006269
2025-03-15,2025-03-15T00:00:00Z,3585449.332006269
2025-03-16,2025-03-16T00:00:00Z,3585449.332006269
2025-03-17,2025-03-17T00:00:00Z,3579884.7360412814
2025-03-18,2025-03-18T00:00:00Z,3552245.087892444
2025-03-19,2025-03-19T00:00:00Z,3540184.098844629
2025-03-20,2025-03-20T00:00:00Z,3534942.331508713
2025-03-21,2025-03-21T00:00:00Z,3529451.515476617
2025-03-22,2025-03-22T00:00:00Z,3529451.515476617
2025-03-23,2025-03-23T00:00:00Z,3529451.515476617
2025-03-24,2025-03-24T00:00:00Z,3525878.7852158304
2025-03-25,2025-03-25T00:00:00Z,3525781.1526618805
2025-03-26,2025-03-26T00:00:00Z,3523600.851755309
2025-03-27,2025-03-27T00:00:00Z,3518949.853230385
2025-03-28,2025-03-28T00:00:00Z,3519149.146552515
2025-03-29,2025-03-29T00:00:00Z,3519149.146552515
2025-03-30,2025-03-30T00:00:00Z,3519149.146552515
2025-03-31,2025-03-31T00:00:00Z,3525042.981890573
2025-04-01,2025-04-01T00:00:00Z,3524357.7823806405
2025-04-02,2025-04-02T00:00:00Z,3512640.230935473
2025-04-03,2025-04-03T00:00:00Z,3496135.5351473344
2025-04-04,2025-04-04T00:00:00Z,3494114.1951902155
2025-04-05,2025-04-05T00:00:00Z,3494114.1951902155
2025-04-06,2025-04-06T00:00:00Z,3494114.1951902155
2025-04-07,2025-04-07T00:00:00Z,3495258.393689149
2025-04-08,2025-04-08T00:00:00Z,3492989.2950175256
2025-04-09,2025-04-09T00:00:00Z,3486005.5431905803
2025-04-10,2025-04-10T00:00:00Z,3465794.226451783
2025-04-11,2025-04-11T00:00:00Z,3459875.630551417
2025-04-12,2025-04-12T00:00:00Z,3459875.630551417
2025-04-13,2025-04-13T00:00:00Z,3459875.630551417
2025-04-14,2025-04-14T00:00:00Z,3439384.95131941
2025-04-15,2025-04-15T00:00:00Z,3443927.436913592
2025-04-16,2025-04-16T00:00:00Z,3431870.723980775
2025-04-17,2025-04-17T00:00:00Z,3423205.6825527027
2025-04-18,2025-04-18T00:00:00Z,3423186.851958
2025-04-19,2025-04-19T00:00:00Z,3423186.851958
2025-04-20,2025-04-20T00:00:00Z,3423186.851958
2025-04-21,2025-04-21T00:00:00Z,3426440.7853809427
2025-04-22,2025-04-22T00:00:00Z,3429607.228695489
2025-04-23,2025-04-23T00:00:00Z,3417634.4817615207
2025-04-24,2025-04-24T00:00:00Z,3444499.613588825
2025-04-25,2025-04-25T00:00:00Z,3503391.96548156
2025-04-26,2025-04-26T00:00:00Z,3503391.96548156
2025-04-27,2025-04-27T00:00:00Z,3503391.96548156
2025-04-28,2025-04-28T00:00:00Z,3545685.878988353
2025-04-29,2025-04-29T00:00:00Z,3558965.1497831214
2025-04-30,2025-04-30T00:00:00Z,3558449.112062023
2025-05-01,2025-05-01T00:00:00Z,3557471.206496072
2025-05-02,2025-05-02T00:00:00Z,3568957.6314412006
2025-05-03,2025-05-03T00:00:00Z,3568957.6314412006
2025-05-04,2025-05-04T00:00:00Z,3568957.6314412006
2025-05-05,2025-05-05T00:00:00Z,3568569.447144026
2025-05-06,2025-05-06T00:00:00Z,3558894.6107129296
2025-05-07,2025-05-07T00:00:00Z,3546705.95754746
2025-05-08,2025-05-08T00:00:00Z,3536159.070926972
2025-05-09,2025-05-09T00:00:00Z,3546502.435997574
2025-05-10,2025-05-10T00:00:00Z,3546502.435997574
2025-05-11,2025-05-11T00:00:00Z,3546502.435997574
2025-05-12,2025-05-12T00:00:00Z,3543320.962258004
2025-05-13,2025-05-13T00:00:00Z,3540475.396513363
2025-05-14,2025-05-14T00:00:00Z,3568378.4981156057
2025-05-15,2025-05-15T00:00:00Z,3558258.8818576345
2025-05-16,2025-05-16T00:00:00Z,3556860.631271717
2025-05-17,2025-05-17T00:00:00Z,3556860.631271717
2025-05-18,2025-05-18T00:00:00Z,3556860.631271717
2025-05-19,2025-05-19T00:00:00Z,3565369.008312202
2025-05-20,2025-05-20T00:00:00Z,3591373.982708944
2025-05-21,2025-05-21T00:00:00Z,3593693.38319866
2025-05-22,2025-05-22T00:00:00Z,3608567.3241709657
2025-05-23,2025-05-23T00:00:00Z,3649881.128633
2025-05-24,2025-05-24T00:00:00Z,3649881.128633
2025-05-25,2025-05-25T00:00:00Z,3649881.128633
2025-05-26,2025-05-26T00:00:00Z,3650041.438601
2025-05-27,2025-05-27T00:00:00Z,3668802.535934195
2025-05-28,2025-05-28T00:00:00Z,3701248.339956603
2025-05-29,2025-05-29T00:00:00Z,3736848.659411602
2025-05-30,2025-05-30T00:00:00Z,3763491.6291402224
2025-05-31,2025-05-31T00:00:00Z,3763491.6291402224
2025-06-01,2025-06-01T00:00:00Z,3763491.6291402224
2025-06-02,2025-06-02T00:00:00Z,3793280.4421952222
2025-06-03,2025-06-03T00:00:00Z,3831824.8254543263
2025-06-04,2025-06-04T00:00:00Z,3853701.921361198
2025-06-05,2025-06-05T00:00:00Z,3860950.247603515
2025-06-06,2025-06-06T00:00:00Z,3867140.157332
2025-06-07,2025-06-07T00:00:00Z,3867140.157332
2025-06-08,2025-06-08T00:00:00Z,3867140.157332
2025-06-09,2025-06-09T00:00:00Z,3892926.840550815
2025-06-10,2025-06-10T00:00:00Z,3935191.34017141
2025-06-11,2025-06-11T00:00:00Z,4011234.541744
2025-06-12,2025-06-12T00:00:00Z,4063853.896284729
2025-06-13,2025-06-13T00:00:00Z,4023318.9268340254
2025-06-14,2025-06-14T00:00:00Z,4023318.9268340254
2025-06-15,2025-06-15T00:00:00Z,4023318.9268340254
2025-06-16,2025-06-16T00:00:00Z,4072433.54521
2025-06-17,2025-06-17T00:00:00Z,4079097.158940589
2025-06-18,2025-06-18T00:00:00Z,4075544.510004
2025-06-19,2025-06-19T00:00:00Z,4075544.51098
2025-06-20,2025-06-20T00:00:00Z,4074866.635521
2025-06-21,2025-06-21T00:00:00Z,4074866.635521
2025-06-22,2025-06-22T00:00:00Z,4074866.635521
2025-06-23,2025-06-23T00:00:00Z,4088038.253260437
2025-06-24,2025-06-24T00:00:00Z,4137340.56738911
2025-06-25,2025-06-25T00:00:00Z,4176475.920790163
2025-06-26,2025-06-26T00:00:00Z,4182611.197484336
2025-06-27,2025-06-27T00:00:00Z,4189775.831423064
2025-06-28,2025-06-28T00:00:00Z,4189775.831423064
2025-06-29,2025-06-29T00:00:00Z,4189775.831423064
2025-06-30,2025-06-30T00:00:00Z,4188804.805862903
2025-07-01,2025-07-01T00:00:00Z,4220694.127318368
2025-07-02,2025-07-02T00:00:00Z,4216305.285855999
2025-07-03,2025-07-03T00:00:00Z,4278283.171766378
2025-07-04,2025-07-04T00:00:00Z,4278259.583292378
2025-07-05,2025-07-05T00:00:00Z,4278259.583292378
2025-07-06,2025-07-06T00:00:00Z,4278259.583292378
2025-07-07,2025-07-07T00:00:00Z,4304216.068320651
2025-07-08,2025-07-08T00:00:00Z,4313743.773825842
2025-07-09,2025-07-09T00:00:00Z,4380193.506156661
2025-07-10,2025-07-10T00:00:00Z,4475840.952663167
2025-07-11,2025-07-11T00:00:00Z,4552594.720367221
2025-07-12,2025-07-12T00:00:00Z,4552594.720367221
2025-07-13,2025-07-13T00:00:00Z,4552594.720367221
2025-07-14,2025-07-14T00:00:00Z,4653743.3516571
2025-07-15,2025-07-15T00:00:00Z,4702330.886208657
2025-07-16,2025-07-16T00:00:00Z,4905558.731354725
2025-07-17,2025-07-17T00:00:00Z,5068713.347905209
2025-07-18,2025-07-18T00:00:00Z,5136090.54525055
2025-07-19,2025-07-19T00:00:00Z,5136090.54525055
2025-07-20,2025-07-20T00:00:00Z,5136090.54525055
2025-07-21,2025-07-21T00:00:00Z,5303849.458940531
2025-07-22,2025-07-22T00:00:00Z,5420310.191264057
2025-07-23,2025-07-23T00:00:00Z,5516975.754505935
2025-07-24,2025-07-24T00:00:00Z,5591437.570045421
2025-07-25,2025-07-25T00:00:00Z,5620075.376600798
2025-07-26,2025-07-26T00:00:00Z,5620075.376600798
2025-07-27,2025-07-27T00:00:00Z,5620075.376600798
2025-07-28,2025-07-28T00:00:00Z,5777119.32909967
2025-07-29,2025-07-29T00:00:00Z,5829582.313099126
2025-07-30,2025-07-30T00:00:00Z,5814573.933050839
2025-07-31,2025-07-31T00:00:00Z,5851955.15688977
2025-08-01,2025-08-01T00:00:00Z,5828565.587918912
2025-08-02,2025-08-02T00:00:00Z,5828565.587918912
2025-08-03,2025-08-03T00:00:00Z,5828565.587918912
2025-08-04,2025-08-04T00:00:00Z,5689023.47268033
2025-08-05,2025-08-05T00:00:00Z,5715894.048578359
2025-08-06,2025-08-06T00:00:00Z,5733267.202062128
2025-08-07,2025-08-07T00:00:00Z,5766597.869412952
2025-08-08,2025-08-08T00:00:00Z,5792578.102144477
2025-08-09,2025-08-09T00:00:00Z,5792578.102144477
2025-08-10,2025-08-10T00:00:00Z,5792578.102144477
2025-08-11,2025-08-11T00:00:00Z,6076061.799659599
2025-08-12,2025-08-12T00:00:00Z,6150363.270336448
2025-08-13,2025-08-13T00:00:00Z,6308056.42948742
2025-08-14,2025-08-14T00:00:00Z,6439587.526784863
2025-08-15,2025-08-15T00:00:00Z,6433197.081896886
2025-08-16,2025-08-16T00:00:00Z,6433197.081896886
2025-08-17,2025-08-17T00:00:00Z,6433197.081896886
2025-08-18,2025-08-18T00:00:00Z,6489860.54846552
2025-08-19,2025-08-19T00:00:00Z,6411175.589479985
2025-08-20,2025-08-20T00:00:00Z,6285403.669347968
2025-08-21,2025-08-21T00:00:00Z,6354823.955170641
2025-08-22,2025-08-22T00:00:00Z,6387239.065061379
2025-08-23,2025-08-23T00:00:00Z,6387239.065061379
2025-08-24,2025-08-24T00:00:00Z,6387239.065061379
2025-08-25,2025-08-25T00:00:00Z,6543651.8658280745
2025-08-26,2025-08-26T00:00:00Z,6534769.714773792
2025-08-27,2025-08-27T00:00:00Z,6700868.115483932
2025-08-28,2025-08-28T00:00:00Z,6674329.982643645
2025-08-29,2025-08-29T00:00:00Z,6682881.9870611
2025-08-30,2025-08-30T00:00:00Z,6682881.9870611
2025-08-31,2025-08-31T00:00:00Z,6682881.9870611
2025-09-01,2025-09-01T00:00:00Z,6682881.9870611
2025-09-02,2025-09-02T00:00:00Z,6630046.58290577
2025-09-03,2025-09-03T00:00:00Z,6609965.365995452
2025-09-04,2025-09-04T00:00:00Z,6592157.188380623
2025-09-05,2025-09-05T00:00:00Z,6578143.029750286
2025-09-06,2025-09-06T00:00:00Z,6578143.029750286
2025-09-07,2025-09-07T00:00:00Z,6578143.029750286
2025-09-08,2025-09-08T00:00:00Z,6451399.35919532
2025-09-09,2025-09-09T00:00:00Z,6466198.138276026
2025-09-10,2025-09-10T00:00:00Z,6498995.715418344
2025-09-11,2025-09-11T00:00:00Z,6524662.101319805
2025-09-12,2025-09-12T00:00:00Z,6560040.4845880885
2025-09-13,2025-09-13T00:00:00Z,6560040.4845880885
2025-09-14,2025-09-14T00:00:00Z,6560040.4845880885
2025-09-15,2025-09-15T00:00:00Z,6692302.65131418
2025-09-16,2025-09-16T00:00:00Z,6679732.734495591
2025-09-17,2025-09-17T00:00:00Z,6670465.626665023
2025-09-18,2025-09-18T00:00:00Z,6722834.885702927
2025-09-19,2025-09-19T00:00:00Z,6713281.403719362
2025-09-20,2025-09-20T00:00:00Z,6713281.403719362
2025-09-21,2025-09-21T00:00:00Z,6713281.403719362
2025-09-22,2025-09-22T00:00:00Z,6706034.398646183
2025-09-23,2025-09-23T00:00:00Z,6698501.372020487
2025-09-24,2025-09-24T00:00:00Z,6665070.225784405
2025-09-25,2025-09-25T00:00:00Z,6631350.554907884
2025-09-26,2025-09-26T00:00:00Z,6585717.710068429
2025-09-27,2025-09-27T00:00:00Z,6585717.710068429
2025-09-28,2025-09-28T00:00:00Z,6585717.710068429
2025-09-29,2025-09-29T00:00:00Z,6634040.747113051
2025-09-30,2025-09-30T00:00:00Z,6702902.043875383
2025-10-01,2025-10-01T00:00:00Z,6716399.394496781
2025-10-02,2025-10-02T00:00:00Z,6790009.821973912
2025-10-03,2025-10-03T00:00:00Z,6794365.774091289
2025-10-04,2025-10-04T00:00:00Z,6794365.774091289
2025-10-05,2025-10-05T00:00:00Z,6794365.774091289
2025-10-06,2025-10-06T00:00:00Z,6907171.850167213
2025-10-07,2025-10-07T00:00:00Z,6977973.726807352
2025-10-08,2025-10-08T00:00:00Z,6988693.752437437
2025-10-09,2025-10-09T00:00:00Z,6975034.376936976
2025-10-10,2025-10-10T00:00:00Z,7007766.7451384105
2025-10-11,2025-10-11T00:00:00Z,7007766.7451384105
2025-10-12,2025-10-12T00:00:00Z,7007766.7451384105
2025-10-13,2025-10-13T00:00:00Z,6963167.544421725
2025-10-14,2025-10-14T00:00:00Z,6880884.017284274
2025-10-15,2025-10-15T00:00:00Z,6943557.737768447
2025-10-16,2025-10-16T00:00:00Z,6942120.041034721
2025-10-17,2025-10-17T00:00:00Z,6913215.514636316
2025-10-18,2025-10-18T00:00:00Z,6913215.514636316
2025-10-19,2025-10-19T00:00:00Z,6913215.514636316
2025-10-20,2025-10-20T00:00:00Z,6828648.686786611
2025-10-21,2025-10-21T00:00:00Z,6886362.837103499
2025-10-22,2025-10-22T00:00:00Z,6880844.611051871
2025-10-23,2025-10-23T00:00:00Z,6831419.704295127
2025-10-24,2025-10-24T00:00:00Z,6823868.955966838
2025-10-25,2025-10-25T00:00:00Z,6823868.955966838
2025-10-26,2025-10-26T00:00:00Z,6823868.955966838
2025-10-27,2025-10-27T00:00:00Z,6844474.569119724
2025-10-28,2025-10-28T00:00:00Z,6894767.258487912
2025-10-29,2025-10-29T00:00:00Z,6885325.406991181
2025-10-30,2025-10-30T00:00:00Z,6802807.456516866
2025-10-31,2025-10-31T00:00:00Z,6781096.533126125
2025-11-01,2025-11-01T00:00:00Z,6781096.533126125
2025-11-02,2025-11-02T00:00:00Z,6781096.533126125
2025-11-03,2025-11-03T00:00:00Z,6764727.20874767
2025-11-04,2025-11-04T00:00:00Z,6690238.123853199
2025-11-05,2025-11-05T00:00:00Z,6722025.500893643
2025-11-06,2025-11-06T00:00:00Z,6657517.892762473
2025-11-07,2025-11-07T00:00:00Z,6640946.442495173
2025-11-08,2025-11-08T00:00:00Z,6640946.442495173
2025-11-09,2025-11-09T00:00:00Z,6640946.442495173
2025-11-10,2025-11-10T00:00:00Z,6644924.995834595
2025-11-11,2025-11-11T00:00:00Z,6642762.438408585
2025-11-12,2025-11-12T00:00:00Z,6632116.488301782
2025-11-13,2025-11-13T00:00:00Z,6495001.289811252
2025-11-14,2025-11-14T00:00:00Z,6489184.439096015
2025-11-15,2025-11-15T00:00:00Z,6489184.439096015
2025-11-16,2025-11-16T00:00:00Z,6489184.439096015
2025-11-17,2025-11-17T00:00:00Z,6343323.799201811
2025-11-18,2025-11-18T00:00:00Z,6317662.011573959
2025-11-19,2025-11-19T00:00:00Z,6296942.341712161
2025-11-20,2025-11-20T00:00:00Z,6245053.450082248
2025-11-21,2025-11-21T00:00:00Z,6257591.805255938
2025-11-22,2025-11-22T00:00:00Z,6257591.805255938
2025-11-23,2025-11-23T00:00:00Z,6257591.805255938
2025-11-24,2025-11-24T00:00:00Z,6286786.663789318
2025-11-25,2025-11-25T00:00:00Z,6308176.689368464
2025-11-26,2025-11-26T00:00:00Z,6326783.098406844
2025-11-27,2025-11-27T00:00:00Z,6326783.099293843
2025-11-28,2025-11-28T00:00:00Z,6336819.385489173
2025-11-29,2025-11-29T00:00:00Z,6336819.385489173
2025-11-30,2025-11-30T00:00:00Z,6336819.385489173
2025-12-01,2025-12-01T00:00:00Z,6340869.34085056
2025-12-02,2025-12-02T00:00:00Z,6313465.22814651
2025-12-03,2025-12-03T00:00:00Z,6338635.075016269
2025-12-04,2025-12-04T00:00:00Z,6371260.874324701
2025-12-05,2025-12-05T00:00:00Z,6366232.009014932
2025-12-06,2025-12-06T00:00:00Z,6366232.009014932
2025-12-07,2025-12-07T00:00:00Z,6366232.009014932
2025-12-08,2025-12-08T00:00:00Z,6341821.7556371
2025-12-09,2025-12-09T00:00:00Z,6378315.878037919
2025-12-10,2025-12-10T00:00:00Z,6430800.531982036
2025-12-11,2025-12-11T00:00:00Z,6406931.332098793
2025-12-12,2025-12-12T00:00:00Z,6396238.946625462
2025-12-13,2025-12-13T00:00:00Z,6396238.946625462
2025-12-14,2025-12-14T00:00:00Z,6396238.946625462
2025-12-15,2025-12-15T00:00:00Z,6328353.187637354
2025-12-16,2025-12-16T00:00:00Z,6237982.986764102
2025-12-17,2025-12-17T00:00:00Z,6230482.259038664
2025-12-18,2025-12-18T00:00:00Z,6187115.086691134
2025-12-19,2025-12-19T00:00:00Z,6202741.945521116
2025-12-20,2025-12-20T00:00:00Z,6202741.945521116
2025-12-21,2025-12-21T00:00:00Z,6202741.945521116
2025-12-22,2025-12-22T00:00:00Z,6164108.08366754
2025-12-23,2025-12-23T00:00:00Z,6184104.644779783
2025-12-24,2025-12-24T00:00:00Z,6160883.406379707
2025-12-25,2025-12-25T00:00:00Z,6160883.406379707
2025-12-26,2025-12-26T00:00:00Z,6156419.0278941775
2025-12-27,2025-12-27T00:00:00Z,6156419.0278941775
2025-12-28,2025-12-28T00:00:00Z,6156419.0278941775
2025-12-29,2025-12-29T00:00:00Z,6132439.014359463
2025-12-30,2025-12-30T00:00:00Z,6133679.373168884
2025-12-31,2025-12-31T00:00:00Z,6148267.849239726
2026-01-01,2026-01-01T00:00:00Z,6148267.849239726
2026-01-02,2026-01-02T00:00:00Z,6138389.355805187
2026-01-03,2026-01-03T00:00:00Z,6138389.355805187
2026-01-04,2026-01-04T00:00:00Z,6138389.355805187
2026-01-05,2026-01-05T00:00:00Z,6236540.714804724
2026-01-06,2026-01-06T00:00:00Z,6285482.499227164
