date,Transaction Count (Mean)
2024-11-04,1.43381225
2024-11-05,1.56843575
2024-11-06,1.9962301
2024-11-07,1.40131303
2024-11-08,1.04260967
2024-11-09,1.08112629
2024-11-10,1.58608671
2024-11-11,1.84753801
2024-11-12,1.86861212
2024-11-13,1.48737268
2024-11-14,1.34767426
2024-11-15,1.30768156
2024-11-16,1.03290574
2024-11-17,1.20792079
2024-11-18,1.31275261
2024-11-19,1.49484392
2024-11-20,1.7297486
2024-11-21,2.5133324
2024-11-22,1.89905054
2024-11-23,1.6317478
2024-11-24,1.37538376
2024-11-25,1.88724326
2024-11-26,1.8653551
2024-11-27,1.55459248
2024-11-28,1.13122363
2024-11-29,1.22323303
2024-11-30,1.12898267
2024-12-01,0.87395427
2024-12-02,1.0789768
2024-12-03,0.91447736
2024-12-04,1.24724278
2024-12-05,2.06583729
2024-12-06,1.34459648
2024-12-07,0.84509996
2024-12-08,0.95941423
2024-12-09,1.25822644
2024-12-10,1.30142538
2024-12-11,1.220204
2024-12-12,1.01688529
2024-12-13,0.86917062
2024-12-14,1.10005582
2024-12-15,1.40139665
2024-12-16,1.36790743
2024-12-17,1.18493724
2024-12-18,1.31595135
2024-12-19,1.48875227
2024-12-20,1.91180575
2024-12-21,1.19442499
2024-12-22,1.30278049
2024-12-23,1.76196474
2024-12-24,1.33398629
2024-12-25,1.66159218
2024-12-26,2.35132112
2024-12-27,2.35484772
2024-12-28,2.00934971
2024-12-29,1.91436541
2024-12-30,1.59165154
2024-12-31,1.06190609
2025-01-01,0.81291853
2025-01-02,0.84973515
2025-01-03,0.91261865
2025-01-04,0.95139665
2025-01-05,0.91122606
2025-01-06,1.1067934
2025-01-07,1.50153374
2025-01-08,1.74204799
2025-01-09,2.03575918
2025-01-10,1.64110087
2025-01-11,1.88617318
2025-01-12,1.49944228
2025-01-13,2.01020694
2025-01-14,1.46248428
2025-01-15,1.42280849
2025-01-16,1.59265978
2025-01-17,2.03644233
2025-01-18,1.45259042
2025-01-19,1.71564246
2025-01-20,2.13510876
2025-01-21,1.89509708
2025-01-22,1.50572146
2025-01-23,2.15617585
2025-01-24,1.46135603
2025-01-25,1.32881877
2025-01-26,1.20452324
2025-01-27,2.09604126
2025-01-28,1.79879922
2025-01-29,2.06409719
2025-01-30,2.50279096
2025-01-31,2.54170742
2025-02-01,2.71987153
2025-02-02,3.75062902
2025-02-03,4.30250105
2025-02-04,3.16720257
2025-02-05,2.50788555
2025-02-06,2.45562378
2025-02-07,3.32724229
2025-02-08,2.04121263
2025-02-09,2.06978367
2025-02-10,2.65791678
2025-02-11,1.96034073
2025-02-12,4.00014035
2025-02-13,2.88049258
2025-02-14,2.13776655
2025-02-15,2.02804656
2025-02-16,1.50216996
2025-02-17,1.8225084
2025-02-18,2.58204161
2025-02-19,1.98127707
2025-02-20,1.87615579
2025-02-21,2.38355208
2025-02-22,1.7148847
2025-02-23,2.16519916
2025-02-24,2.80338178
2025-02-25,4.81357352
2025-02-26,3.69062238
2025-02-27,3.25250976
2025-02-28,5.0251011
2025-03-01,2.39687631
2025-03-02,3.52725498
2025-03-03,4.74110258
2025-03-04,4.24127826
2025-03-05,3.26850042
2025-03-06,3.17910031
2025-03-07,4.01454139
2025-03-08,2.10430649
2025-03-09,3.00544693
2025-03-10,4.37920917
2025-03-11,4.1376275
2025-03-12,3.46843575
2025-03-13,3.09066815
2025-03-14,2.44818436
2025-03-15,1.52559632
2025-03-16,1.90099148
2025-03-17,2.32327887
2025-03-18,2.23497344
2025-03-19,2.4925957
2025-03-20,2.37601229
2025-03-21,1.83598105
2025-03-22,1.11551339
2025-03-23,1.43641941
2025-03-24,2.49511582
2025-03-25,2.47454545
2025-03-26,2.12040134
2025-03-27,2.04370288
2025-03-28,2.91368715
2025-03-29,2.28491542
2025-03-30,1.863199
2025-03-31,2.39011449
2025-04-01,2.20572226
2025-04-02,2.88953975
2025-04-03,2.86363001
2025-04-04,3.305451
2025-04-05,1.95595022
2025-04-06,3.35052411
2025-04-07,5.88797203
2025-04-08,4.12177431
2025-04-09,5.6847538
2025-04-10,3.26612791
2025-04-11,3.67001115
2025-04-12,2.76856625
2025-04-13,2.81507804
2025-04-14,3.44029018
2025-04-15,2.79100307
2025-04-16,3.23120904
2025-04-17,2.45552297
2025-04-18,2.10712791
2025-04-19,1.93735175
2025-04-20,1.71901635
2025-04-21,3.86202567
2025-04-22,3.49142379
2025-04-23,3.32244556
2025-04-24,2.31143416
2025-04-25,2.96919002
2025-04-26,2.10197827
2025-04-27,1.94707521
2025-04-28,2.62751397
2025-04-29,2.93596197
2025-04-30,2.40249195
2025-05-01,2.35216599
2025-05-02,2.00042153
2025-05-03,1.5644146
2025-05-04,1.89008832
2025-05-05,2.39106693
2025-05-06,2.42181359
2025-05-07,2.49474282
2025-05-08,3.03667137
2025-05-09,3.3163323
2025-05-10,3.05026045
2025-05-11,2.61724574
2025-05-12,2.76848331
2025-05-13,2.72513715
2025-05-14,2.53195383
2025-05-15,2.91187632
2025-05-16,2.56722925
2025-05-17,2.8022995
2025-05-18,3.21013476
2025-05-19,3.47121595
2025-05-20,2.75557425
2025-05-21,3.53879552
2025-05-22,3.06670396
2025-05-23,2.81712607
2025-05-24,2.34356172
2025-05-25,2.41535874
2025-05-26,2.05773543
2025-05-27,2.26715104
2025-05-28,1.93465152
2025-05-29,2.29277513
2025-05-30,2.21428571
2025-05-31,1.99720436
2025-06-01,2.05571889
2025-06-02,2.08823117
2025-06-03,1.77006993
2025-06-04,1.61633282
2025-06-05,2.31731577
2025-06-06,2.34578785
2025-06-07,1.77062683
2025-06-08,1.72802236
2025-06-09,2.29279216
2025-06-10,2.40525433
2025-06-11,2.07187806
2025-06-12,2.12941505
2025-06-13,3.06513838
2025-06-14,2.06509289
2025-06-15,2.28363229
2025-06-16,2.69111267
2025-06-17,2.77601905
2025-06-18,2.62043898
2025-06-19,1.7150838
2025-06-20,2.52566793
2025-06-21,2.64495387
2025-06-22,3.84742441
2025-06-23,2.93146853
2025-06-24,1.65415737
2025-06-25,1.67862627
2025-06-26,1.96676442
2025-06-27,2.20726765
2025-06-28,1.48931713
2025-06-29,1.90084034
2025-06-30,2.1904496
2025-07-01,2.27286713
2025-07-02,2.58761878
2025-07-03,2.23056488
2025-07-04,2.36966229
2025-07-05,1.58625997
2025-07-06,1.64052013
2025-07-07,1.90764287
2025-07-08,1.74298086
2025-07-09,2.0306551
2025-07-10,2.46978367
2025-07-11,2.62805987
2025-07-12,2.01088929
2025-07-13,1.93548387
2025-07-14,2.8072306
2025-07-15,3.36504394
2025-07-16,2.64717376
2025-07-17,2.39657095
2025-07-18,2.52663877
2025-07-19,1.96754337
2025-07-20,2.55901662
2025-07-21,2.68543093
2025-07-22,3.47936197
2025-07-23,2.97511534
2025-07-24,3.35296586
2025-07-25,4.68449048
2025-07-26,2.33086696
2025-07-27,2.80610964
2025-07-28,3.12295426
2025-07-29,2.46510977
2025-07-30,1.95326057
2025-07-31,1.94174485
2025-08-01,4.17641298
2025-08-02,3.0764928
2025-08-03,2.19628906
2025-08-04,2.95422191
2025-08-05,2.99050412
2025-08-06,2.45481212
2025-08-07,2.87531451
2025-08-08,2.47904443
2025-08-09,2.7213069
2025-08-10,3.17213916
2025-08-11,3.72704367
2025-08-12,2.82247034
2025-08-13,3.2286113
2025-08-14,3.66456759
2025-08-15,2.91139947
2025-08-16,2.17394946
2025-08-17,2.4845993
2025-08-18,3.85130423
2025-08-19,3.51658305
2025-08-20,3.09317896
2025-08-21,2.61296633
2025-08-22,4.00808813
2025-08-23,2.42553786
2025-08-24,3.46626708
2025-08-25,4.59542411
2025-08-26,3.7400586
2025-08-27,2.87620377
2025-08-28,2.61103352
2025-08-29,3.61785216
2025-08-30,2.40245262
2025-08-31,2.23422669
2025-09-01,2.70635031
2025-09-02,3.76809764
2025-09-03,2.51611553
2025-09-04,2.62047772
2025-09-05,2.83189053
2025-09-06,1.59305905
2025-09-07,1.91872643
2025-09-08,2.19960888
2025-09-09,2.19110057
2025-09-10,2.53397922
2025-09-11,2.54904975
2025-09-12,2.77278437
2025-09-13,1.99441886
2025-09-14,1.89206526
2025-09-15,2.49629526
2025-09-16,2.10055866
2025-09-17,2.79651082
2025-09-18,2.11523956
2025-09-19,2.05629278
2025-09-20,1.47161633
2025-09-21,2.05751469
2025-09-22,3.08896349
2025-09-23,2.67996652
2025-09-24,3.11674347
2025-09-25,3.64437605
2025-09-26,3.27901442
2025-09-27,3.21274811
2025-09-28,2.58867133
2025-09-29,2.26372398
2025-09-30,2.76352201
2025-10-01,3.21918768
2025-10-02,4.06785115
2025-10-03,4.37897822
2025-10-04,2.54075213
2025-10-05,4.13876867
2025-10-06,3.44525241
2025-10-07,4.12433641
2025-10-08,3.86162465
2025-10-09,4.26820405
2025-10-10,5.07498601
2025-10-11,5.317172
2025-10-12,5.66368715
2025-10-13,4.61455563
2025-10-14,6.22853147
2025-10-15,4.26259093
2025-10-16,4.92267825
2025-10-17,5.90132774
2025-10-18,3.05345648
2025-10-19,4.4997903
2025-10-20,4.20286396
2025-10-21,5.873631
2025-10-22,4.39332305
2025-10-23,3.78678637
2025-10-24,2.87125245
2025-10-25,1.94799385
2025-10-26,3.07945818
2025-10-27,3.48291317
2025-10-28,3.3818743
2025-10-29,3.58589815
2025-10-30,4.7996079
2025-10-31,4.22261138
2025-11-01,2.20480917
2025-11-02,2.42589747
2025-11-03,4.46038843
2025-11-04,6.2227349
2025-11-05,4.96372549
2025-11-06,3.50468466
2025-11-07,4.16254022
2025-11-08,3.15893207
2025-11-09,4.16322256
2025-11-10,4.23219034
2025-11-11,5.0
2025-11-12,4.74255349
2025-11-13,6.55463715
2025-11-14,7.74692566
2025-11-15,4.70348106
2025-11-16,5.69941308
2025-11-17,6.45332023
2025-11-18,7.82526316
2025-11-19,6.87213714
2025-11-20,7.05246178
2025-11-21,10.78362819
2025-11-22,4.95662583
2025-11-23,6.13146067
2025-11-24,6.41590429
2025-11-25,5.69442096
2025-11-26,5.72563887
2025-11-27,5.37315944
2025-11-28,5.38443198
2025-11-29,3.04679425
2025-11-30,3.35312194
2025-12-01,8.96319619
2025-12-02,7.06648936
2025-12-03,7.38629635
2025-12-04,6.41478197
2025-12-05,6.31183708
2025-12-06,2.87062298
2025-12-07,3.77687456
2025-12-08,4.14821053
2025-12-09,5.21889919
2025-12-10,5.19836574
2025-12-11,6.60442949
2025-12-12,5.28501056
2025-12-13,2.89622378
2025-12-14,4.27086241
2025-12-15,6.89064246
2025-12-16,6.23366834
2025-12-17,7.1365731
2025-12-18,8.04821803
2025-12-19,6.66899539
2025-12-20,2.42894994
2025-12-21,3.35859571
2025-12-22,13.322441
2025-12-23,5.18566639
2025-12-24,3.48075851
2025-12-25,3.00069832
2025-12-26,4.38196286
2025-12-27,2.48959643
2025-12-28,2.61302468
2025-12-29,6.11325234
2025-12-30,4.56353205
2025-12-31,3.70493862
2026-01-01,3.1944212
2026-01-02,5.33593532
2026-01-03,3.14825662
2026-01-04,3.50529838
2026-01-05,6.1084741
2026-01-06,5.78503761
2026-01-07,5.08628875
2026-01-08,4.95835662
2026-01-09,4.76400892
2026-01-10,2.17849672
2026-01-11,2.87517434
2026-01-12,5.30382575
2026-01-13,5.80030786
2026-01-14,5.96022886
2026-01-15,5.30609399
2026-01-16,4.14860724
2026-01-17,2.75571668
2026-01-18,2.70412141
2026-01-19,5.20420965
2026-01-20,6.98075045
2026-01-21,6.95998885
2026-01-22,5.36169321
2026-01-23,5.1211952
2026-01-24,2.66215839
2026-01-25,6.19640368
2026-01-26,5.62733612
2026-01-27,4.26011158
2026-01-28,4.7817903
2026-01-29,5.67377964
2026-01-30,7.74037925
2026-01-31,9.1094208
2026-02-01,8.81203742
2026-02-02,9.18547486
2026-02-03,8.81409987
2026-02-04,8.47175615
2026-02-05,15.92531469
2026-02-06,14.67965912
2026-02-07,8.45085172
2026-02-08,7.01702068
2026-02-09,7.48659218
2026-02-10,5.83873672
2026-02-11,7.75467746
2026-02-12,6.73936096
2026-02-13,5.52666108
2026-02-14,4.3460198
2026-02-15,5.77082753
2026-02-16,5.07682655
2026-02-17,5.21746408
2026-02-18,5.87815419
2026-02-19,7.88406808
2026-02-20,7.18784838
2026-02-21,4.53179916
2026-02-22,4.06269156
2026-02-23,8.25704324
2026-02-24,7.53317536
2026-02-25,8.74043563
2026-02-26,7.67809842
2026-02-27,7.05297644
2026-02-28,8.12381219
2026-03-01,8.03023969
2026-03-02,8.17723464
2026-03-03,7.60064165
2026-03-04,10.01297976
2026-03-05,8.19997211
2026-03-06,6.84065473
2026-03-07,4.27531778
2026-03-08,5.65964863
2026-03-09,7.1726448
2026-03-10,7.60332774
2026-03-11,5.86612633
2026-03-12,6.31494413
2026-03-13,7.38873397
2026-03-14,3.26551388
2026-03-15,5.10592334
2026-03-16,8.08060911
2026-03-17,7.09233352
2026-03-18,5.9535111
2026-03-19,6.46264288
2026-03-20,5.74034843
2026-03-21,3.08145049
2026-03-22,5.08357751
2026-03-23,7.39003628
2026-03-24,5.69693593
2026-03-25,5.47085077
2026-03-26,5.03042143
2026-03-27,5.13112694
2026-03-28,14.07602339
2026-03-29,34.0823923
2026-03-30,14.642349
2026-03-31,7.95925202
2026-04-01,4.87049958
2026-04-02,27.30370577
2026-04-03,73.62209221
2026-04-04,142.89877471
2026-04-05,145.44397993
2026-04-06,28.43026499
2026-04-07,6.02646977
2026-04-08,4.92450202
2026-04-09,5.16385441
2026-04-10,4.35106086
2026-04-11,3.23731177
