date,Bonds,Precious Metals,Private Credit,Public Equities,Real Estate,Digital Assets,Reinsurance,Private Equity & Venture,Equity Indices,Equity ETFs,Mixed Public Markets,Carbon Credits,Industrial Metals,Oil,Multi-Asset RWAs,Commodities,Commodity Baskets,Natural Gas,Agricultural Commodities,Collectibles & Luxury Goods,Energy
2025-08-13,7538708543.0,2265246075.0,117317855.0,14470901.569928216,360813503.0,418937610.4077449,1039326.0,226779993.3148305,14217806.0,60760084.12114543,,5272288.0,39.0,,2027700.0,,,,248.0,1296251.0,10000000.0
2025-08-14,7550033249.0,2269033093.0,117373370.0,14470645.13497254,305023825.0,444033706.095672,1039326.0,226649169.393856,14358437.0,60741901.20138886,,5299029.0,39.0,,2011848.0,,,,248.0,1293481.6666666667,9998210.0
2025-08-15,7897824320.0,2261017938.0,117481259.0,14487396.700016862,275653013.0,450110656.7835991,1039326.0,213718345.4728813,14420145.0,60723744.281632274,,5171733.0,39.0,,1968006.0,,,,248.0,1290712.3333333333,9997160.0
2025-08-16,8188432311.0,2260004087.0,117459970.0,14326214.065061186,248619599.0,444384335.4715262,1039351.0,223987521.5519068,14449699.0,60705921.3618757,,5157446.0,39.0,,1977081.0,,,,248.0,1287943.0,9993750.0
2025-08-17,8189992829.0,2257543231.0,118743619.0,14230050.430105507,228167563.0,442497314.1594533,1075442.0,223856697.63093224,14381830.0,60687537.44211912,,5252313.0,39.0,,3538057.0,,,,248.0,1285173.6666666667,9992110.0
2025-08-18,8192934512.0,2254310588.0,118739890.0,14230170.79514983,212061297.0,440694703.8473804,1066627.0,209325873.7099577,14381733.0,60669138.52236255,,5178913.0,39.0,,2863990.0,,,,248.0,1282404.3333333333,10000000.0
2025-08-19,8272459104.0,2246930531.0,118781319.0,14263398.16019415,242063635.0,436176841.5353075,1075442.0,222795049.788983,14375438.0,60650814.60260596,,5143132.0,39.0,,3155322.0,,,,248.0,1279635.0,9986650.0
2025-08-20,8283056997.0,2237066883.0,118830904.0,15632717.525238471,214273355.0,433765251.22323465,1120356.0,222664225.8680085,14348138.0,60641890.68284939,,5383774.0,39.0,,2914360.0,,,,248.0,1283148.0,9997250.0
2025-08-21,8343276558.0,2254495188.0,802421256.8,15166934.090282796,208483241.0,431995395.9111617,1121744.0,212933401.94703385,14260208.0,60624263.76309281,,5515188.0,39.0,,2818030.0,,,,248.0,1243779.0,10010000.0
2025-08-22,8374908348.0,2248202308.0,864328059.6,15188899.65532712,185604834.0,428399906.5990889,1132029.0,220802578.02605933,14257537.0,60605089.84333623,,5476538.0,39.0,,2843207.0,,,,248.0,1241442.0,10000000.0
2025-08-23,8422491394.0,2274718046.0,926608756.4,15404785.220371442,158624719.0,434250803.2870159,1142241.0,219871754.1050847,14180355.0,60586931.92357965,,6162295.0,39.0,,3227948.0,,,,248.0,1235597.0,10010000.0
2025-08-24,8419963248.0,2271930324.0,988699838.2,15703437.785415765,169151565.0,431913130.97494304,1135877.0,219740930.18411016,14436987.0,60568548.00382307,,6210550.0,39.0,,3661033.0,,,,248.0,1229752.0,10000000.0
2025-08-25,8420527217.0,2266968732.0,1050805752.0,15707849.350460086,163042341.0,431744801.66287017,1205007.0,211610106.2631356,14436977.0,60550164.084066495,,6214634.0,39.0,,4171525.0,,,,248.0,1223907.0,9986880.0
2025-08-26,8425049454.0,2252029535.0,1040668323.0,15876695.915504407,166405921.0,434011546.3507973,1217598.0,223479282.34216103,14437020.0,60531800.16430992,,6097687.0,39.0,,3590838.0,,,,248.0,1218062.0,9996260.0
2025-08-27,8421601619.0,2277194183.6666665,1059367519.0,15661638.48054873,155322398.0,434641129.0387244,1219388.0,223348458.42118648,14329323.0,60513913.24455334,,6108147.0,39.0,,4211720.0,,,,248.0,1298642.0,10010000.0
2025-08-28,8433532906.0,2281565858.333333,1081255546.0,15756693.045593051,166001715.0,452598072.7266515,1220710.0,216017634.50021183,14413536.0,60494513.324796766,,6049946.0,39.0,,4340637.0,,,,186.0,1289498.0,10000000.0
2025-08-29,8427101201.0,2301995624.0,1091575627.0,15699337.610637376,157114225.0,458096392.41457856,1210866.0,214286810.5792373,14451133.0,60476085.40504018,,6093900.0,39.0,,4404918.0,,,,186.0,2286508.0,10000000.0
2025-08-30,8418977341.0,2326943021.0,1090537102.0,15469298.375681696,142436437.0,458616208.1025057,1230756.0,222155986.6582628,14477380.0,60457235.485283606,,5836091.0,39.0,,4323535.0,,,,186.0,2300407.25,10000000.0
2025-08-31,8415546525.0,2335454347.0,1094563668.0,15407652.14072602,145663358.0,457833235.7904328,1220831.0,222025162.7372881,14385475.0,60438851.56552702,,5840590.0,39.0,,4318333.0,,,,186.0,2314306.5,9995800.0
2025-09-01,8414900321.0,2332329662.0,1098674800.0,15402712.905770345,153098860.0,456436824.47836,1239786.0,221627672.1496469,14389875.0,60420436.64577045,,5732073.0,39.0,,4229344.0,,,,186.0,2328205.75,9997480.0
2025-09-02,8435214219.0,2356874019.0,1108370069.0,15682954.804148002,150801469.0,456656091.166287,1239786.0,221230181.56200564,14416540.0,60402027.72601387,,5697006.0,39.0,,4148250.0,,,,186.0,2342105.0,9993110.0
2025-09-03,8283771580.0,2387044633.0,1111097448.0,15758679.702525651,153923996.0,457557634.8542141,1239786.0,220832690.9743644,14417191.0,60382010.8062573,,5728691.0,39.0,,4051352.0,,,,186.0,2340087.333333333,9992430.0
2025-09-04,8074718238.0,2411055360.0,1155108453.0,103235328.40090331,145533612.0,457537664.5421412,1239786.0,219901867.05338985,27364782.0,63532934.88650072,,5908571.0,39.0,,3976670.0,,,,186.0,2338069.6666666665,9997110.0
2025-09-05,8139532631.0,2411932387.0,1220951766.0,103934602.89928097,144492625.0,455251465.2300683,1239786.0,218171043.1324152,27406183.0,63547304.96674414,,5952226.0,39.0,,3898908.0,,,,186.0,2336052.0,9993350.0
2025-09-06,8111309460.0,2447900167.0,1237492426.0,104145950.39765865,138491920.0,454492087.91799545,1289792.0,203640219.21144068,27537101.0,63519185.04698756,,5921145.0,39.0,,3781488.0,,,,186.0,2337052.625,9966910.0
2025-09-07,8118165670.0,2459118346.0,1242780153.0,104546240.89603628,137539512.0,454017963.6059226,1289792.0,217909395.29046613,27568405.0,63497701.12723099,,5885283.0,39.0,,3560831.0,,,,186.0,2338053.25,9965600.0
2025-09-08,8116802449.0,2451103074.333333,1244662190.0,104913528.39441392,137840141.0,450970261.2938497,1289792.0,217778571.36949152,27590427.0,63486790.2074744,,5917174.0,39.0,,3520574.0,,,,186.0,2339053.875,9952880.0
2025-09-09,8084475636.0,2479329299.666667,1245785996.0,105751314.8927916,137352169.0,438079002.9817768,1290549.0,204847747.4485169,27720983.0,63476923.28771783,,5921539.0,39.0,,3493891.0,,,,184.13333333333333,2340054.5,9965100.0
2025-09-10,8116946551.0,2479692469.0,1247454251.0,103584197.6578359,136952483.0,434529438.0030372,1290549.0,212716923.5275424,27727674.6,63429017.76796125,,5860264.0,36.4,,3621930.0,,,,171.73333333333335,2341055.125,9962440.0
2025-09-11,8093923480.0,2487138541.0,1252161645.0,104873849.42288025,138675670.0,430578898.0242976,1280141.0,202186099.6065678,27895631.2,63417032.24820467,,5270862.0,33.8,,3691798.0,,,,159.33333333333334,2342055.75,9956930.0
2025-09-12,8142513255.0,2479697897.333333,1293485074.0,105626903.18792456,137217175.0,424586343.0455581,1290549.0,212455275.68559325,27995964.8,63428646.72844809,,5003830.0,31.2,,3504513.0,,,,146.93333333333334,2343056.375,9951960.0
2025-09-13,8184592330.0,2489102630.6666665,1313306091.0,110869167.95296888,144238734.0,418338898.06681854,1303490.0,211524451.76461864,28118168.4,63406861.20869152,,4979179.0,28.6,,3590572.0,,,,134.53333333333333,2344057.0,9969280.0
2025-09-14,8182712250.0,2484222476.0,1322236124.0,111038840.7180132,136654561.0,415677430.088079,1293062.0,212193627.843644,28121850.0,63388275.68893494,,5012012.0,26.0,,3511511.0,,,,122.13333333333334,2341927.0,9958880.0
2025-09-15,8180055389.0,2485571794.333333,1338145083.0,111486382.48305751,138259874.0,414254854.1093394,1293062.0,211262803.92266944,28188013.6,63369390.16917836,,5054478.0,23.4,,3423568.0,,,,109.73333333333332,2349269.0,9950190.0
2025-09-16,8160206246.0,2526891784.6666665,1355150301.0,188734862.24810183,135383168.0,398409538.1305999,1303490.0,211131980.0016949,75329751.2,102813790.64942178,,5236159.0,20.8,,3419552.0,,,,97.33333333333331,2412542.0,9953260.0
2025-09-17,8272780294.0,2536747655.0,1354229303.0,195274253.87981284,135753585.0,388229340.1518602,1301558.0,211001156.0807203,79006703.8,105405417.1296652,,5070745.0,18.2,,3425315.0,,,,84.93333333333334,2475815.0,9967050.0
2025-09-18,8292678634.0,2518927477.333333,1368221630.0,203263015.5115238,153257350.0,386164183.1731208,1295988.0,210870332.1597457,82369662.4,108808226.60990864,,5103554.0,15.6,,3441494.0,,,,72.53333333333333,2539088.0,9954410.0
2025-09-19,8044721649.0,2507578796.6666665,1381136026.0,209662083.1432348,134010651.0,385862963.1943812,1306571.0,200339508.2387712,86855062.0,111541990.09015206,,5149359.0,13.0,,3520451.0,,,,60.13333333333334,2602361.0,9955040.0
2025-09-20,8055000318.0,2536894558.0,1393036698.0,214557782.7749458,130758301.0,397636825.2156416,1316550.0,206608684.31779665,88630480.6,114354539.57039548,,5377877.0,10.400000000000002,,3462592.0,,,,47.73333333333333,2603283.0,9970120.0
2025-09-21,8051572482.0,2537451922.333333,1400845655.0,214352850.4066568,127857026.0,397560533.23690206,1305933.0,208877860.396822,88638274.2,114335354.0506389,,5693889.0,7.799999999999997,,3085276.0,,,,35.33333333333333,2586012.0,9952570.0
2025-09-22,8054455067.0,2540427142.6666665,1407535200.0,214601094.0383677,124308352.0,397505619.2581625,1316576.0,207147036.47584748,88688667.8,114409822.53088231,,5687217.0,5.199999999999996,,2914252.0,,,,22.93333333333333,2636753.0,9958920.0
2025-09-23,8058313794.0,2589194816.0,1401530622.0,219402258.6700788,120559342.0,398458245.2794229,1316576.0,206216212.55487293,91771318.4,116525227.01112574,,5715155.0,2.6000000000000014,,2974078.0,,,,10.533333333333331,2637671.4,9960070.0
2025-09-24,8119686975.0,2601416078.333333,1398541455.0,222357737.30178976,114879960.0,403396692.3006834,1316886.0,204485388.6338983,93512329.0,118141434.49136916,,5718220.0,,,3040334.0,,,,,2638589.8,9956510.0
2025-09-25,8115565735.0,2593258612.6666665,1406093465.0,223697758.8668341,115498491.0,400204907.9886105,1316986.0,201154564.7129238,94420604.0,119124784.57161258,,5788708.0,,,3049322.0,,,,,2639508.2,9968580.0
2025-09-26,8152024381.0,2589671492.0,1412596988.0,223521651.4318784,111688563.0,396797329.6765376,1329077.0,205823740.79194915,95491316.0,119779556.651856,,6092405.0,,,2925742.0,,,,,2640426.6,9943980.0
2025-09-27,8147994423.666667,2605403195.5,1407789030.0,226519874.9969228,122880063.0,365479764.3644647,1329141.0,205692916.8709746,96917629.0,121002518.73209944,,6129855.0,,,3037045.0,,,,,2641345.0,9962570.0
2025-09-28,8150065138.333333,2613994124.0,1399605633.0,226680856.56196705,108029882.0,364008211.05239177,1318533.0,201562092.95,96956970.0,120983634.81234284,,6334614.0,,,3067969.0,,,,,2650445.0,9965820.0
2025-09-29,8155092193.0,2612382572.5,1900653800.0,232079281.1270114,106512992.0,358758297.7403189,1343699.0,205431269.0290253,96969114.0,120963450.89258626,,6305746.0,,,3044902.0,,,,,2646986.0,9957730.0
2025-09-30,8792480526.0,2661644359.0,1911634954.0,233460107.6920557,103262374.0,360532676.428246,1347836.0,206900445.10805088,97646930.0,121608396.9728297,,7328680.0,,,3083385.0,,,,,2643527.0,9949660.0
2025-10-01,9068559782.0,2688285232.0,1909412004.0,243104485.2571,105875226.0,354195782.11617315,1347861.0,206769621.18707624,97827400.0,121831059.05307312,,7388266.0,,,2949385.0,,,,,2640068.0,9951120.0
2025-10-02,9163600018.0,2701320741.0,1914607632.0,246734510.8221444,107469780.0,359428737.8041002,1347861.0,205838797.2661017,98258954.0,122240263.13331652,,7171289.0,,,3070298.0,,,,,2636609.0,9981980.0
2025-10-03,9338425695.0,2702706924.0,1929018827.0,246986697.38718864,107569842.0,360839435.49202734,1353965.0,212107973.3451271,98655450.0,122383009.21355996,,7147861.0,,,2956030.0,,,,,2645167.0,9983211.0
2025-10-04,9398880131.0,2713191576.0,2064537340.0,247461786.952233,110923674.0,359355058.1799544,1352272.0,211977149.4241525,98615073.0,122933614.2938034,,7194475.0,,,2978020.0,,,,,2634856.5,9965084.0
2025-10-05,9402560914.0,2719298435.0,2188290968.0,247934752.5172773,120634837.0,367223624.8678816,1353411.0,207046325.503178,98638779.0,122914548.3740468,,7123978.0,,,2971481.0,,,,,2624546.0,9955594.0
2025-10-06,9401852666.0,2734985003.0,2205024298.0,248531973.0823216,140490103.0,363684107.5558087,1372349.0,211715501.58220336,98805040.0,122515769.45429024,,7277335.0,,,2974160.0,,,,,2614235.5,9964875.0
2025-10-07,9624014840.0,2787158340.5,2219369815.0,249946459.647366,182221976.0,351882758.2437358,1371697.0,205984677.6612288,98676770.0,122647585.53453363,,7393846.0,,,3038856.0,,,,,2603925.0,9963283.0
2025-10-08,9645337321.0,2801567317.0,2245210959.0,252593213.71241027,165882682.0,375257042.93166286,1386539.0,202653853.74025425,98750475.0,122250211.61477707,,7250513.0,,,2855168.0,,,,,2593614.5,9949279.0
2025-10-09,9636592168.0,2821721202.0,2262538213.0,256728896.77745456,210608969.0,388293126.61959,1383134.0,204123029.8192797,99333299.0,122608304.6950205,,7201379.0,,,2863005.0,,,,,2583304.0,9955357.0
2025-10-10,9655931550.0,2808602967.5,2313211321.0,254701723.34249893,204084417.0,390448961.30751705,1426944.0,210392205.89830503,100695847.0,122231835.7752639,,7180389.0,,,2831703.0,,,,,2572993.5,9972064.0
2025-10-11,9644981671.0,2830814619.0,2320176956.0,247541576.90754324,143021217.0,413587429.9954442,1465778.0,211061381.9773305,98778567.0,120867109.85550734,,7318545.0,,,2624928.0,,,,,2562683.0,9859600.0
2025-10-12,9612634145.0,2831898386.0,2244187667.0,247989512.4725876,124219810.0,412116679.6833713,1487637.0,211730558.05635595,98622478.0,120847603.93575075,,7273673.0,,,2510818.0,,,,,2552372.5,9961267.0
2025-10-13,9596287671.0,2856779725.0,2244303972.0,251941539.03763187,137651193.0,398508327.3712984,1579950.0,211599734.1353813,99450362.0,120814933.0159942,,7664822.0,,,2667530.0,,,,,2542062.0,9962764.0
2025-10-14,9553703674.0,2926627245.0,2270065277.0,254162184.6026762,125537057.0,378826996.0592255,1629049.0,211468910.2144068,100363920.0,121632551.0962376,,9460142.0,,,2702803.0,,,,,2531751.5,9967065.0
2025-10-15,9545334268.0,2957209518.0,2274214397.0,254274797.16772053,106181398.0,346816029.7471526,1624069.0,211338086.2934321,100420763.0,121456854.17648102,,9040977.0,,,2647042.0,,,,,2521441.0,9967979.0
2025-10-16,9538080974.0,3010898332.0,2299446086.0,254166198.73276487,113023994.0,354753554.4350797,1702518.0,201607262.3724576,100777012.0,121828384.25672445,,8427291.0,,,2627597.0,,,,,2512298.0,
2025-10-17,9556334308.0,3145956728.0,2337594610.0,252698486.29780915,105996553.0,368666913.1230068,1710529.0,205476438.4514829,98892895.0,121711357.33696786,,8103012.0,,,2600572.0,,,,,2451192.0,
2025-10-18,9608133856.0,3675745268.0,2333818102.0,254526824.8628535,110327220.0,363307445.810934,1752744.0,211745614.5305085,98419395.0,122165223.4172113,,7884432.0,,,2570237.0,,,,,2457748.0,
2025-10-19,9568167620.0,3677020990.0,2353075492.0,254619606.4278978,106694918.0,358949262.4988611,1821328.0,210014790.6095339,98401943.0,122144860.4974547,,7930337.0,,,2570024.0,,,,,2458183.5,
2025-10-20,9569008045.0,3676182772.0,2387741051.0,256309765.9929421,107141449.0,358764412.18678814,1842666.0,215483966.6885593,98510279.0,121870627.57769814,,8003196.0,,,2642376.0,,,,,2458619.0,
2025-10-21,9108354798.0,3815591049.0,2443930067.0,256967815.55798647,103502151.0,356205715.87471527,2041198.0,208153142.7675848,99550381.0,122560103.65794156,,8004631.0,,,2499581.0,,,,,2425852.0,
2025-10-22,9207539801.0,3595565901.0,2514095148.0,257948824.1230308,99656096.0,417587889.5626424,2047236.0,204822318.84661016,100183310.0,122189117.73818496,,7767154.0,,,2547676.0,,,,,2415786.0,
2025-10-23,9211165193.0,3590984125.0,2631147414.0,255703966.6880751,94637774.0,504127929.2505695,2052199.0,204691494.9256356,99799908.0,121903745.8184284,,7123900.0,,,2853724.0,,,,,2491366.0,
2025-10-24,8175378555.0,3618974583.0,2752326876.0,259035377.5864528,114999295.0,502034232.9384966,2068894.0,205360671.00466105,100646770.0,122450208.89867184,,7234942.0,,,2769326.0,,,,,2517359.6666666665,
2025-10-25,8285834130.0,3611599561.0,2758047948.0,260183342.9848304,113370954.0,521276177.6264237,2069205.0,205229847.0836865,101363279.0,122595908.97891524,,7117204.0,,,2733131.0,,,,,2543353.333333333,
2025-10-26,8284357499.0,3612496233.0,2756143943.0,260807206.3832081,107549329.0,518258120.3143508,2077488.0,201899023.16271183,101493216.0,122572107.05915868,,6715993.0,,,2582825.0,,,,,2569347.0,
2025-10-27,8288934549.0,3562751061.0,2753871253.0,262881026.9482524,109101090.0,516621931.0022779,2080674.0,201768199.2417373,102199607.0,122946168.13940208,,6887890.0,,,2654566.0,,,,,2560548.4,
2025-10-28,8290157802.0,3505795579.0,2769558827.0,264062975.51329672,110850086.0,519345658.690205,2098280.0,200037375.3207627,102891797.0,123216777.21964552,,6819221.0,,,2625670.0,,,,,2551749.8,
2025-10-29,8364625833.0,3480469836.0,2994176562.0,251958736.07834104,107534912.0,483148630.3781321,2107158.0,199906551.3997881,103215196.0,123310778.29988894,,5580489.0,,,2562216.0,,,,,2542951.2,
2025-10-30,8375141509.0,3549222661.0,3111564242.0,250291313.6433853,108490701.0,486694165.0660592,2137209.0,199775727.4788135,103669547.0,123225581.38013236,,5561506.0,,,2577809.0,,,,,2534152.6,
2025-10-31,8379286539.0,3629252365.0,3107562966.0,250011056.2084297,101355141.0,490785895.7539864,2131796.0,209244903.557839,103207877.0,122937140.4603758,,5502311.0,,,2387655.0,,,,,2525354.0,
2025-11-01,8384072743.0,3598755468.0,3093929194.0,250382768.773474,101888039.0,493025705.4419134,2139083.0,209914079.6368644,103074339.0,122733923.5406192,,7744812.0,,,2301504.0,,,,,2528796.0,
2025-11-02,8341767375.0,3594968936.0,3083921253.0,250717929.33851832,105848642.0,494818878.12984055,2145683.0,209783255.7158898,103172703.0,122715063.62086263,,7730737.0,,,2225455.0,,,,,2474417.727272727,
2025-11-03,8381188329.0,3571662483.0,3081200746.0,250088628.90356264,100778268.0,490593969.151101,2150759.0,209652431.79491523,103019646.0,122702613.70110604,,7489462.0,,,2239526.0,,,,,2420039.4545454546,
2025-11-04,8368327287.0,3591472823.0,3082818503.0,249527112.4686069,97099374.0,487058129.17236143,2180155.0,197521607.8739408,102788263.0,122738470.78134948,,7225937.0,,,2040459.0,,,,,2365661.1818181816,
2025-11-05,8395034501.0,3534202634.0,2922305058.0,245476771.0336513,91094051.0,509621947.1936219,2176748.0,200590783.9529661,101759851.0,121988475.86159287,,6636877.0,,,1916065.0,,,,,2311282.909090909,
2025-11-06,8349477608.0,3572972407.0,2830863992.0,247318667.5986956,93389291.0,560371516.881549,2131466.0,200459960.0319916,103278179.0,122357550.9418363,,6743741.0,,,2038823.0,,,,,2256904.636363636,
2025-11-07,8348413132.0,3576632943.0,2796594284.0,246509462.16373995,89703092.0,559530620.5694761,2141017.0,202729136.11101693,103357731.0,121804175.02207974,,7037205.0,,,1963240.0,,,,,2202526.363636364,
2025-11-08,8305493835.0,3584547148.0,2773679850.0,245918454.72878423,90749586.0,572672226.2574031,2149412.0,200998312.1900424,103350680.0,121983648.10232314,,7023411.0,,,2093892.0,,,,,2148148.090909091,
2025-11-09,8296426406.0,3583794226.0,2766031243.0,246462300.2938286,89106797.0,572350582.9453304,2156260.0,200867488.26906773,103452985.0,121938865.18256658,,6935923.0,,,2012045.0,,,,,2093769.818181818,
2025-11-10,8309402342.0,3590597265.0,2755002845.0,246889076.8588729,88788013.0,572080943.6332574,2169815.0,201536664.3480932,103600666.0,121920473.26281,,6864205.0,,,2005988.0,,,,,2039391.5454545447,
2025-11-11,7721992373.0,3689512737.0,2791538876.0,249315391.42391723,95341138.0,572077560.3211845,2183440.0,200605840.42711863,105112513.0,122627092.34305342,,6507112.0,,,2043982.0,,,,,1985013.2727272727,
2025-11-12,7753439843.0,3707959799.0,2822365785.0,249349473.98896155,89301090.0,567994735.0091116,2192788.0,203675016.50614408,105179812.0,122666808.42329684,,6218516.0,,,2061617.0,,,,,1930635.0,
2025-11-13,8790354975.0,3745493661.0,2880316350.0,248077084.5540059,89916940.0,571807312.6970387,2318600.0,199544192.58516943,104011559.0,122683412.50354028,,6382543.0,,,1862439.0,,,,,2159140.0,
2025-11-14,8903163660.0,3743171877.0,2878614043.0,245873946.1190502,89018802.0,576116669.3849659,2295446.0,205813368.6641949,103517611.0,122534924.58378369,,6252568.0,,,1776236.0,,,,,2144415.0,
2025-11-15,8913325409.0,3647116930.0,2862424279.0,245403634.6840945,87284507.0,579006500.0728929,2304032.0,206482544.7432204,103859348.0,123476619.6640271,,6189103.0,,,1788432.0,,,,,2166734.882352941,
2025-11-16,8913932989.0,3660190729.0,2858236516.0,245517010.24913883,83142661.0,580240643.76082,2310227.0,204751720.8222457,103959252.0,123338241.74427052,,6140618.0,,,1806595.0,,,,,2189054.7647058824,
2025-11-17,8917404249.0,3669117438.0,2823607881.0,245027010.81418315,83711368.0,580438322.4487472,2300230.0,206220896.90127125,103780473.0,123275558.82451396,,6017876.0,,,1795722.0,,,,,2211374.647058824,
2025-11-18,8837249370.266666,3611952168.0,2570941249.5333333,244240127.3792275,90898633.0,585795767.1366743,2302038.0,205290072.9802966,102853003.0,123354432.90475738,,5820368.0,,,1676694.0,,,,,2233694.529411765,
2025-11-19,8826392323.533333,3646465959.0,2672854157.0666666,255760903.9442718,87325064.0,591490127.8246014,2303181.0,204295859.0593221,102557263.0,122760277.9850008,,5897076.0,,,1696745.0,,,,,2256014.411764706,
2025-11-20,8917034748.8,3665894085.0,2808460319.6,293552617.0093161,89267532.0,596762844.5125284,2299544.0,204965035.13834745,102355446.0,122868521.06524424,,5912325.0,,,1673908.0,,,,,2278334.294117647,
2025-11-21,8966041707.066666,3647520645.0,2785544367.133333,288504320.07436043,85053949.0,598582259.2004557,2279694.0,208036995.2173729,100147515.0,121728438.14548764,,5912593.0,,,1652698.0,,,,,2300654.1764705884,
2025-11-22,8956051418.333334,3642513784.0,2422378182.6666665,291090908.6394048,83289024.0,570820197.8883827,2283752.0,212176284.29639828,100997145.0,122019329.22573107,,5672222.0,,,1661179.0,,,,,2322974.0588235296,
2025-11-23,8944051949.6,3638136700.0,2329153173.2,291629244.2044491,87767394.0,565646827.5763098,2322663.0,212045460.3754237,101204756.0,121963616.30597448,,5815489.0,,,1587582.0,,,,,2345293.9411764704,
2025-11-24,8941258132.866667,3645964044.0,2315769873.7333336,292744785.7694934,85977886.0,563349262.2642369,2338723.0,215114673.4544492,101365041.0,121930992.3862179,,5842036.0,,,1340272.0,,,,,2367613.823529412,
2025-11-25,8911826065.133333,3707839485.0,2381794624.2666664,299664448.33453774,88330154.0,545299777.9521639,2360488.0,214183886.53347453,101101268.0,122432600.46646132,,5826955.0,,,1368611.0,,,,,2389933.705882353,
2025-11-26,8996492156.4,3703661798.0,2527897906.8,303216572.8995821,88755228.0,532682029.6400911,2474741.0,211653094.6125,102632289.0,123095960.54670474,,5860935.0,,,1299357.0,,,,,2412253.588235294,
2025-11-27,8669178114.666666,3736832830.0,2528287336.333333,308061931.96462643,90336349.0,532618051.3280183,48361599.0,253122302.69152543,104133793.0,123342008.62694818,,5715927.0,,,1318603.0,,,,,2434573.470588235,
2025-11-28,9045667471.933334,3735873991.0,2598798161.866667,308585265.0296707,95284793.0,529366340.0159453,2730096.0,253791523.77055088,104714292.0,123251292.7071916,,5756275.0,,,1120757.0,,,,,2456893.3529411764,
2025-11-29,9051597842.2,3795721988.5,2631115078.4,311973769.094715,94514523.0,526885136.7038725,2735164.0,248060414.84957623,106172040.0,123684621.78743502,,5804033.0,,,1128529.0,,,,,2479213.2352941176,
2025-11-30,9105045141.466667,3801644199.0,2635741392.9333334,312184794.15975934,98472183.0,526695782.3917996,2770416.0,231129305.92860165,106159453.0,123666249.86767843,,5791970.0,,,1094989.0,,,,,2501533.117647059,
2025-12-01,9104240300.733334,3800462147.0,2636536188.4666667,311467584.2248037,101564323.0,527013592.0797266,2738586.0,247798490.0076272,104999891.0,123659294.94792186,,5729512.0,,,1105614.0,,,,,2523853.0,
2025-12-02,9155957538.0,3810660933.3333335,2748906562.0,319172237.289848,99313858.0,420186672.76765376,2725717.0,244467657.0866525,104755265.66666669,123435426.02816528,50.0,5783640.0,,,801417.0,,,,,2508692.0,
2025-12-03,9158236647.0,3804417063.6666665,2770169945.0,324862910.8548923,96852155.0,411414688.4555809,2757006.0,238729432.165678,106126978.33333331,123646563.10840872,50.0,5736365.0,,,806006.0,,,,,2508458.0,
2025-12-04,8888138140.0,3807466517.0,2908388097.0,328170632.41993666,94859047.0,356935377.143508,2753336.0,237798763.2447033,106659145.0,123711130.18865211,50.0,5824854.0,,,812530.0,,,,,2489952.8571428573,
2025-12-05,9008191660.0,3815180934.3333335,2958660548.0,330900133.484981,88720787.0,363497518.8314351,2744541.0,233667883.3237289,105916112.66666669,123725752.26889554,50.0,5901787.0,,,872741.0,,,,,2471447.714285714,
2025-12-06,9013702783.0,3816843406.6666665,3056645419.0,331622489.5500253,89155680.0,386276371.5193622,2763745.0,234335737.40275425,106069148.33333331,124038159.34913898,50.0,6297381.0,,,819895.0,,,,,2452942.571428572,
2025-12-07,9037860922.0,3819272557.0,3061083433.0,332426345.1150696,89028399.0,559651825.2072892,2924373.0,233404913.48177963,106224953.0,124017903.9293824,50.0,6407031.0,,,810306.0,,,,,2434437.4285714286,
2025-12-08,9037487100.0,3819790042.5,3060609270.0,332193591.680114,88370740.0,559969304.8952165,2932050.0,233274092.56080508,105525762.0,123997648.50962582,50.0,6425422.0,,,797361.0,,,,,2415932.285714286,
2025-12-09,8990291816.0,3815833997.0,3086319475.0,333848375.24515826,87812039.0,565735494.5831435,2941373.0,233143346.63983044,105815336.0,123768831.58986925,50.0,6399177.0,,,798027.0,,,,,2397427.1428571427,
2025-12-10,8732431963.0,3830227198.0,3176049876.0,334130713.81020254,87243907.0,586699869.2710706,2904900.0,229812600.71885592,105712298.0,124790626.67011268,50.0,6058296.0,,,826811.0,,,,,2378922.0,
2025-12-11,8757888077.0,3853919405.8,3173255717.0,337392283.77524686,83677953.0,601295175.9589977,2913469.0,232881741.7978813,106114170.6,124805022.75035608,50.0,5913783.0,,,816490.0,,,,,2388431.0,
2025-12-12,8833057204.0,3888816204.6,3150420194.0,339894757.7402912,85107493.0,608708403.6469249,2944381.0,232750960.87690675,106565807.2,124018727.83059952,50.0,6003199.0,,,816768.0,,,,,2422778.2,
2025-12-13,8830416043.0,3918570371.4,3192951038.0,344289971.7053356,86500669.0,611791927.334852,2945266.0,227819950.95593223,106253397.8,123836220.91084293,50.0,5984569.0,,,802011.0,,,,,2457125.4,
2025-12-14,8830404515.0,3916602229.2,3206420120.0,344578835.3370465,90039241.0,612882639.022779,2948757.0,233289127.0349576,106056334.4,123809411.99108636,50.0,5987342.0,,,808574.0,,,,,2491472.6,
2025-12-15,8834514214.0,3910197467.0,3213209579.0540543,344874343.4687575,89740879.0,615845493.7107062,2961817.0,232358307.1139831,105582403.0,123779979.57132976,50.0,6038702.0,,,820897.0,,,,,2525819.8,
