Datetime,Exchange Outflow (Total)
2021-03-05T00:00:00Z,1056853660.046607
2021-03-04T00:00:00Z,1143944486.414477
2021-03-03T00:00:00Z,1140660857.170424
2021-03-02T00:00:00Z,1099284576.595492
2021-03-01T00:00:00Z,1215405774.287586
2021-02-28T00:00:00Z,820824926.516923
2021-02-27T00:00:00Z,584367120.973371
2021-02-26T00:00:00Z,1165629039.993938
2021-02-25T00:00:00Z,1106775477.422177
2021-02-24T00:00:00Z,1297151606.012168
2021-02-23T00:00:00Z,1621779936.482506
2021-02-22T00:00:00Z,1372205741.242797
2021-02-21T00:00:00Z,842259351.038728
2021-02-20T00:00:00Z,1179867254.143517
2021-02-19T00:00:00Z,1223603351.375108
2021-02-18T00:00:00Z,1233752886.970072
2021-02-17T00:00:00Z,1158120949.379493
2021-02-16T00:00:00Z,1016147638.698605
2021-02-15T00:00:00Z,1059381225.794601
2021-02-14T00:00:00Z,760235322.535284
2021-02-13T00:00:00Z,729795139.847176
2021-02-12T00:00:00Z,1063839076.965305
2021-02-11T00:00:00Z,939800783.597974
2021-02-10T00:00:00Z,1087341561.407435
2021-02-09T00:00:00Z,1304555335.408854
2021-02-08T00:00:00Z,1561208854.911746
2021-02-07T00:00:00Z,950444073.545227
2021-02-06T00:00:00Z,941249466.30191
2021-02-05T00:00:00Z,1297715897.815524
2021-02-04T00:00:00Z,1332429654.98403
2021-02-03T00:00:00Z,1402871883.361392
2021-02-02T00:00:00Z,1238000873.647905
2021-02-01T00:00:00Z,1032115392.205665
2021-01-31T00:00:00Z,535205478.318165
2021-01-30T00:00:00Z,664562508.112203
2021-01-29T00:00:00Z,1542468526.633919
2021-01-28T00:00:00Z,1556409971.9206
2021-01-27T00:00:00Z,982382863.933603
2021-01-26T00:00:00Z,988051079.708957
2021-01-25T00:00:00Z,1253559666.834609
2021-01-24T00:00:00Z,515954924.788236
2021-01-23T00:00:00Z,631101569.749374
2021-01-22T00:00:00Z,1137727725.594651
2021-01-21T00:00:00Z,1135098977.235089
2021-01-20T00:00:00Z,1180890462.641076
2021-01-19T00:00:00Z,1213456154.400243
2021-01-18T00:00:00Z,744755910.257113
2021-01-17T00:00:00Z,570089940.09141
2021-01-16T00:00:00Z,646529813.322799
2021-01-15T00:00:00Z,840097285.951198
2021-01-14T00:00:00Z,1119556278.423481
2021-01-13T00:00:00Z,1068177914.977177
2021-01-12T00:00:00Z,1288614853.652286
2021-01-11T00:00:00Z,1586220870.631027
2021-01-10T00:00:00Z,850746698.987297
2021-01-09T00:00:00Z,906722453.489629
2021-01-08T00:00:00Z,1145264262.030747
2021-01-07T00:00:00Z,1238502727.730186
2021-01-06T00:00:00Z,1330980018.375592
2021-01-05T00:00:00Z,1014561844.283791
2021-01-04T00:00:00Z,1193672332.503203
2021-01-03T00:00:00Z,870673052.048477
2021-01-02T00:00:00Z,733265830.308388
2021-01-01T00:00:00Z,685189657.075801
2020-12-31T00:00:00Z,732597628.235839
2020-12-30T00:00:00Z,799304955.438637
2020-12-29T00:00:00Z,813586427.272299
2020-12-28T00:00:00Z,919469124.454964
2020-12-27T00:00:00Z,647870229.089005
2020-12-26T00:00:00Z,524472265.004775
2020-12-25T00:00:00Z,488449324.947474
2020-12-24T00:00:00Z,622785087.951525
2020-12-23T00:00:00Z,834335352.076379
2020-12-22T00:00:00Z,813501031.344044
2020-12-21T00:00:00Z,710861494.834128
2020-12-20T00:00:00Z,362942959.838852
2020-12-19T00:00:00Z,502214138.904592
2020-12-18T00:00:00Z,678242825.248396
2020-12-17T00:00:00Z,1092112114.890305
2020-12-16T00:00:00Z,792386643.457183
2020-12-15T00:00:00Z,714063863.990086
2020-12-14T00:00:00Z,624570934.007715
2020-12-13T00:00:00Z,342930929.729954
2020-12-12T00:00:00Z,294201091.825776
2020-12-11T00:00:00Z,511566274.446932
2020-12-10T00:00:00Z,500710601.620373
2020-12-09T00:00:00Z,602038872.588092
2020-12-08T00:00:00Z,513069867.052034
2020-12-07T00:00:00Z,526137806.254104
2020-12-06T00:00:00Z,291347672.953843
2020-12-05T00:00:00Z,295707134.346151
2020-12-04T00:00:00Z,526603830.278725
2020-12-03T00:00:00Z,689114146.71386
2020-12-02T00:00:00Z,556658960.68026
2020-12-01T00:00:00Z,952132661.812516
2020-11-30T00:00:00Z,905611385.158656
2020-11-29T00:00:00Z,294155389.104366
2020-11-28T00:00:00Z,337536462.458516
2020-11-27T00:00:00Z,596923467.374774
2020-11-26T00:00:00Z,917888484.855582
2020-11-25T00:00:00Z,756212185.204857
2020-11-24T00:00:00Z,730294777.445129
2020-11-23T00:00:00Z,714342093.125967
2020-11-22T00:00:00Z,381611545.806521
2020-11-21T00:00:00Z,433009572.368453
2020-11-20T00:00:00Z,679812001.127892
2020-11-19T00:00:00Z,495574683.728752
2020-11-18T00:00:00Z,665872190.737644
2020-11-17T00:00:00Z,618800098.078886
2020-11-16T00:00:00Z,562315466.210126
2020-11-15T00:00:00Z,229888331.41484
2020-11-14T00:00:00Z,262345378.961822
2020-11-13T00:00:00Z,482558492.187067
2020-11-12T00:00:00Z,541554968.503403
2020-11-11T00:00:00Z,571013417.11854
2020-11-10T00:00:00Z,435474856.459695
2020-11-09T00:00:00Z,501887389.367697
2020-11-08T00:00:00Z,255290894.813614
2020-11-07T00:00:00Z,394032943.43908
2020-11-06T00:00:00Z,667062775.71136
2020-11-05T00:00:00Z,702210121.663901
2020-11-04T00:00:00Z,500428160.792097
2020-11-03T00:00:00Z,594440911.939969
2020-11-02T00:00:00Z,753414399.358959
2020-11-01T00:00:00Z,226617696.320765
2020-10-31T00:00:00Z,276371625.889714
2020-10-30T00:00:00Z,503071874.792526
2020-10-29T00:00:00Z,398562723.485663
2020-10-28T00:00:00Z,539266492.840086
2020-10-27T00:00:00Z,590426729.700957
2020-10-26T00:00:00Z,500531172.5645
2020-10-25T00:00:00Z,220271796.47041
2020-10-24T00:00:00Z,251736127.77094
2020-10-23T00:00:00Z,418938681.784068
2020-10-22T00:00:00Z,555412841.949373
2020-10-21T00:00:00Z,492106102.411557
2020-10-20T00:00:00Z,383566006.152082
2020-10-19T00:00:00Z,391866288.260156
2020-10-18T00:00:00Z,229781988.845693
2020-10-17T00:00:00Z,226476921.679421
2020-10-16T00:00:00Z,496172586.160062
2020-10-15T00:00:00Z,496967627.979634
2020-10-14T00:00:00Z,473424012.825336
2020-10-13T00:00:00Z,391780874.885192
2020-10-12T00:00:00Z,446315712.928563
2020-10-11T00:00:00Z,243341120.171971
2020-10-10T00:00:00Z,354108715.189518
2020-10-09T00:00:00Z,475033863.82218
2020-10-08T00:00:00Z,429100986.975695
2020-10-07T00:00:00Z,388435467.167813
2020-10-06T00:00:00Z,384534760.990389
2020-10-05T00:00:00Z,345772839.389563
2020-10-04T00:00:00Z,167461334.231074
2020-10-03T00:00:00Z,249747462.629883
2020-10-02T00:00:00Z,322625020.967828
2020-10-01T00:00:00Z,442145526.190383
2020-09-30T00:00:00Z,424854670.413077
2020-09-29T00:00:00Z,443320618.501861
2020-09-28T00:00:00Z,478256831.143091
2020-09-27T00:00:00Z,307129920.832292
2020-09-26T00:00:00Z,291885377.335354
2020-09-25T00:00:00Z,462923670.460299
2020-09-24T00:00:00Z,428102414.265391
2020-09-23T00:00:00Z,417504406.421351
2020-09-22T00:00:00Z,518043672.705784
2020-09-21T00:00:00Z,497593105.403707
2020-09-20T00:00:00Z,301928906.606717
2020-09-19T00:00:00Z,336576137.744056
2020-09-18T00:00:00Z,542792310.986781
2020-09-17T00:00:00Z,599374398.038938
2020-09-16T00:00:00Z,518546461.559843
2020-09-15T00:00:00Z,542900681.776864
2020-09-14T00:00:00Z,579700555.61996
2020-09-13T00:00:00Z,323338915.156857
2020-09-12T00:00:00Z,346970509.718292
2020-09-11T00:00:00Z,500633706.635837
2020-09-10T00:00:00Z,541784860.902499
2020-09-09T00:00:00Z,521430331.906511
2020-09-08T00:00:00Z,529576565.572109
2020-09-07T00:00:00Z,404561942.897226
2020-09-06T00:00:00Z,286573620.277609
2020-09-05T00:00:00Z,477154858.679422
2020-09-04T00:00:00Z,701513050.718544
2020-09-03T00:00:00Z,697229194.717674
2020-09-02T00:00:00Z,701313775.367229
2020-09-01T00:00:00Z,703943903.064705
2020-08-31T00:00:00Z,606415796.776263
2020-08-30T00:00:00Z,344600452.52309
2020-08-29T00:00:00Z,372175708.245484
2020-08-28T00:00:00Z,553599903.234265
2020-08-27T00:00:00Z,451245455.790272
2020-08-26T00:00:00Z,478106280.007818
2020-08-25T00:00:00Z,545298948.511644
2020-08-24T00:00:00Z,484646449.089529
2020-08-23T00:00:00Z,261240718.150916
2020-08-22T00:00:00Z,303750679.770381
2020-08-21T00:00:00Z,487347921.974354
2020-08-20T00:00:00Z,434322037.244535
2020-08-19T00:00:00Z,511353911.846709
2020-08-18T00:00:00Z,491238870.994431
2020-08-17T00:00:00Z,598477535.818024
2020-08-16T00:00:00Z,267510061.141365
2020-08-15T00:00:00Z,353364116.279336
2020-08-14T00:00:00Z,554018279.760867
2020-08-13T00:00:00Z,619108522.582902
2020-08-12T00:00:00Z,447852832.704276
2020-08-11T00:00:00Z,570845415.448299
2020-08-10T00:00:00Z,545231600.509039
2020-08-09T00:00:00Z,259227464.698275
2020-08-08T00:00:00Z,271863949.946073
2020-08-07T00:00:00Z,426094582.774274
2020-08-06T00:00:00Z,510860918.262972
2020-08-05T00:00:00Z,436024532.254309
2020-08-04T00:00:00Z,521698615.581782
2020-08-03T00:00:00Z,446891565.14515
2020-08-02T00:00:00Z,386947755.677742
2020-08-01T00:00:00Z,365063478.060392
2020-07-31T00:00:00Z,535554505.723933
2020-07-30T00:00:00Z,547616018.67536
2020-07-29T00:00:00Z,499723773.927216
2020-07-28T00:00:00Z,579303516.939272
2020-07-27T00:00:00Z,786397089.303968
2020-07-26T00:00:00Z,308488560.145323
2020-07-25T00:00:00Z,285569016.38405
2020-07-24T00:00:00Z,415918316.72285
2020-07-23T00:00:00Z,537590595.242335
2020-07-22T00:00:00Z,436374996.34094
2020-07-21T00:00:00Z,437379019.785674
2020-07-20T00:00:00Z,490248732.927135
2020-07-19T00:00:00Z,213185506.254007
2020-07-18T00:00:00Z,221368704.091361
2020-07-17T00:00:00Z,334178915.911366
2020-07-16T00:00:00Z,393134191.951242
2020-07-15T00:00:00Z,350661762.561344
2020-07-14T00:00:00Z,390388870.388494
2020-07-13T00:00:00Z,431394074.157727
2020-07-12T00:00:00Z,246483777.145938
2020-07-11T00:00:00Z,223696981.29714
2020-07-10T00:00:00Z,343794700.140221
2020-07-09T00:00:00Z,387041820.820991
2020-07-08T00:00:00Z,453514103.910081
2020-07-07T00:00:00Z,363657694.429296
2020-07-06T00:00:00Z,424614657.187738
2020-07-05T00:00:00Z,168900970.760779
2020-07-04T00:00:00Z,198687337.864331
2020-07-03T00:00:00Z,318359654.904461
2020-07-02T00:00:00Z,380881357.483544
2020-07-01T00:00:00Z,322127955.417204
2020-06-30T00:00:00Z,321779904.968972
2020-06-29T00:00:00Z,334912793.9386
2020-06-28T00:00:00Z,186506133.639665
2020-06-27T00:00:00Z,168010216.545815
2020-06-26T00:00:00Z,252887748.021196
2020-06-25T00:00:00Z,279202576.936597
2020-06-24T00:00:00Z,378436465.244885
2020-06-23T00:00:00Z,420645192.388315
2020-06-22T00:00:00Z,429227581.405476
2020-06-21T00:00:00Z,182570076.380639
2020-06-20T00:00:00Z,195524905.379387
2020-06-19T00:00:00Z,351956354.596657
2020-06-18T00:00:00Z,350218096.683991
2020-06-17T00:00:00Z,345135912.760208
2020-06-16T00:00:00Z,360210459.407055
2020-06-15T00:00:00Z,334551675.895141
2020-06-14T00:00:00Z,154911655.203003
2020-06-13T00:00:00Z,161088975.652727
2020-06-12T00:00:00Z,292382278.041678
2020-06-11T00:00:00Z,435568519.293839
2020-06-10T00:00:00Z,343116020.165587
2020-06-09T00:00:00Z,327705153.239548
2020-06-08T00:00:00Z,344094041.639688
2020-06-07T00:00:00Z,181296077.573645
2020-06-06T00:00:00Z,169203268.916113
2020-06-05T00:00:00Z,280895813.479852
2020-06-04T00:00:00Z,311871263.984504
2020-06-03T00:00:00Z,308923125.247826
2020-06-02T00:00:00Z,520846842.826023
2020-06-01T00:00:00Z,364137988.134237
2020-05-31T00:00:00Z,210465962.005899
2020-05-30T00:00:00Z,237162471.080457
2020-05-29T00:00:00Z,325450452.742326
2020-05-28T00:00:00Z,351492867.697578
2020-05-27T00:00:00Z,290007457.637406
2020-05-26T00:00:00Z,236497744.438404
2020-05-25T00:00:00Z,253569797.292342
2020-05-24T00:00:00Z,173028413.889728
2020-05-23T00:00:00Z,150913042.699304
2020-05-22T00:00:00Z,267689134.153188
2020-05-21T00:00:00Z,337135431.353274
2020-05-20T00:00:00Z,303868116.768848
2020-05-19T00:00:00Z,345057710.967077
2020-05-18T00:00:00Z,375947464.699023
2020-05-17T00:00:00Z,195684361.001799
2020-05-16T00:00:00Z,144475470.160815
2020-05-15T00:00:00Z,267923181.713779
2020-05-14T00:00:00Z,323400546.781318
2020-05-13T00:00:00Z,304256610.731239
2020-05-12T00:00:00Z,294519416.070969
2020-05-11T00:00:00Z,357622292.410364
2020-05-10T00:00:00Z,244596910.965734
2020-05-09T00:00:00Z,233423547.640036
2020-05-08T00:00:00Z,406916215.45597
2020-05-07T00:00:00Z,351773171.062094
2020-05-06T00:00:00Z,325016427.342824
2020-05-05T00:00:00Z,234614024.855979
2020-05-04T00:00:00Z,254268905.049511
2020-05-03T00:00:00Z,166213902.541978
2020-05-02T00:00:00Z,137908180.509127
2020-05-01T00:00:00Z,223529862.32126
2020-04-30T00:00:00Z,474185627.423238
2020-04-29T00:00:00Z,404580737.886877
2020-04-28T00:00:00Z,268103883.898048
2020-04-27T00:00:00Z,240237260.457615
2020-04-26T00:00:00Z,145669480.787532
2020-04-25T00:00:00Z,157781029.325797
2020-04-24T00:00:00Z,291815309.848993
2020-04-23T00:00:00Z,288356445.316251
2020-04-22T00:00:00Z,234225004.370316
2020-04-21T00:00:00Z,226301224.690816
2020-04-20T00:00:00Z,238740486.715414
2020-04-19T00:00:00Z,126336455.493323
2020-04-18T00:00:00Z,137247700.781933
2020-04-17T00:00:00Z,209912239.679089
2020-04-16T00:00:00Z,331757794.283506
2020-04-15T00:00:00Z,244592474.022012
2020-04-14T00:00:00Z,266524212.27935
2020-04-13T00:00:00Z,201580467.089952
2020-04-12T00:00:00Z,143560197.048754
2020-04-11T00:00:00Z,130251480.716053
2020-04-10T00:00:00Z,205648344.530059
2020-04-09T00:00:00Z,187208486.036076
2020-04-08T00:00:00Z,199646651.329918
2020-04-07T00:00:00Z,243811479.150797
2020-04-06T00:00:00Z,219056671.93911
2020-04-05T00:00:00Z,93006057.432349
2020-04-04T00:00:00Z,104528855.515471
2020-04-03T00:00:00Z,191980730.972857
2020-04-02T00:00:00Z,269605113.640143
2020-04-01T00:00:00Z,221307492.047113
2020-03-31T00:00:00Z,197695753.011577
2020-03-30T00:00:00Z,238079850.663071
2020-03-29T00:00:00Z,134236235.356173
2020-03-28T00:00:00Z,198577405.626983
2020-03-27T00:00:00Z,187027938.804739
2020-03-26T00:00:00Z,202052860.052205
2020-03-25T00:00:00Z,219472418.385648
2020-03-24T00:00:00Z,273381564.880012
2020-03-23T00:00:00Z,258083426.644025
2020-03-22T00:00:00Z,174697146.613802
2020-03-21T00:00:00Z,149371659.376382
2020-03-20T00:00:00Z,270120468.293882
2020-03-19T00:00:00Z,305987293.885191
2020-03-18T00:00:00Z,266980586.662088
2020-03-17T00:00:00Z,328138016.179461
2020-03-16T00:00:00Z,384602695.743312
2020-03-15T00:00:00Z,227627183.685127
2020-03-14T00:00:00Z,206055704.870897
2020-03-13T00:00:00Z,597188405.048707
2020-03-12T00:00:00Z,348565645.799173
2020-03-11T00:00:00Z,263217535.017067
2020-03-10T00:00:00Z,270234806.625872
2020-03-09T00:00:00Z,309769443.343656
2020-03-08T00:00:00Z,196290675.839841
2020-03-07T00:00:00Z,128142618.947624
2020-03-06T00:00:00Z,191447905.843105
2020-03-05T00:00:00Z,228004943.316923
2020-03-04T00:00:00Z,193659782.504888
2020-03-03T00:00:00Z,229584106.580979
2020-03-02T00:00:00Z,217889586.75256
2020-03-01T00:00:00Z,113538794.083143
2020-02-29T00:00:00Z,142624685.458891
2020-02-28T00:00:00Z,206339586.30092
2020-02-27T00:00:00Z,228206610.298456
2020-02-26T00:00:00Z,269582797.758586
2020-02-25T00:00:00Z,191009572.52665
2020-02-24T00:00:00Z,205721231.449455
2020-02-23T00:00:00Z,154106559.637242
2020-02-22T00:00:00Z,128309874.942534
2020-02-21T00:00:00Z,161209792.59754
2020-02-20T00:00:00Z,220903458.194147
2020-02-19T00:00:00Z,231062562.275995
2020-02-18T00:00:00Z,218226328.454081
2020-02-17T00:00:00Z,227268129.473964
2020-02-16T00:00:00Z,146967373.768958
2020-02-15T00:00:00Z,187678348.313642
2020-02-14T00:00:00Z,201660881.765893
2020-02-13T00:00:00Z,283998087.525385
2020-02-12T00:00:00Z,267850420.314029
2020-02-11T00:00:00Z,208998533.23212
2020-02-10T00:00:00Z,228106650.741376
2020-02-09T00:00:00Z,168016065.797113
2020-02-08T00:00:00Z,142683528.796144
2020-02-07T00:00:00Z,206678827.322602
2020-02-06T00:00:00Z,230515268.690286
2020-02-05T00:00:00Z,232030447.895587
2020-02-04T00:00:00Z,188525846.519493
2020-02-03T00:00:00Z,189463435.37219
2020-02-02T00:00:00Z,104125842.898022
2020-02-01T00:00:00Z,94680519.495696
2020-01-31T00:00:00Z,140575181.12109
2020-01-30T00:00:00Z,139366922.130569
2020-01-29T00:00:00Z,140213048.949616
2020-01-28T00:00:00Z,119257487.196083
2020-01-27T00:00:00Z,127736742.584272
2020-01-26T00:00:00Z,60158459.013598
2020-01-25T00:00:00Z,46799051.227406
2020-01-24T00:00:00Z,100156538.750198
2020-01-23T00:00:00Z,185727829.949642
2020-01-22T00:00:00Z,141076653.120262
2020-01-21T00:00:00Z,185800355.858018
2020-01-20T00:00:00Z,206379932.242761
2020-01-19T00:00:00Z,155407789.604732
2020-01-18T00:00:00Z,141965082.170897
2020-01-17T00:00:00Z,226164954.240521
2020-01-16T00:00:00Z,189241493.654851
2020-01-15T00:00:00Z,240917402.652503
2020-01-14T00:00:00Z,274330293.161533
2020-01-13T00:00:00Z,160514623.592245
2020-01-12T00:00:00Z,85229507.535451
2020-01-11T00:00:00Z,108598615.767799
2020-01-10T00:00:00Z,179490180.621659
2020-01-09T00:00:00Z,176104502.517428
2020-01-08T00:00:00Z,186326542.455317
2020-01-07T00:00:00Z,191054200.54611
2020-01-06T00:00:00Z,173631093.128397
2020-01-05T00:00:00Z,94339341.779134
2020-01-04T00:00:00Z,159721038.095577
2020-01-03T00:00:00Z,187664495.743455
2020-01-02T00:00:00Z,108739995.781981
2020-01-01T00:00:00Z,64262517.526181
2019-12-31T00:00:00Z,122585382.213502
2019-12-30T00:00:00Z,166180094.919565
2019-12-29T00:00:00Z,88577503.175343
2019-12-28T00:00:00Z,85044806.910288
2019-12-27T00:00:00Z,150145633.72038
2019-12-26T00:00:00Z,145961544.960994
2019-12-25T00:00:00Z,121263191.445688
2019-12-24T00:00:00Z,147875151.318776
2019-12-23T00:00:00Z,219682293.518095
2019-12-22T00:00:00Z,95792581.48104
2019-12-21T00:00:00Z,91268383.256918
2019-12-20T00:00:00Z,165163492.831456
2019-12-19T00:00:00Z,207438265.526383
2019-12-18T00:00:00Z,219373015.131728
2019-12-17T00:00:00Z,173159089.579342
2019-12-16T00:00:00Z,192400101.349374
2019-12-15T00:00:00Z,82776231.58272
2019-12-14T00:00:00Z,119545616.413397
2019-12-13T00:00:00Z,140949245.839139
2019-12-12T00:00:00Z,167612827.387561
2019-12-11T00:00:00Z,205153015.92969
2019-12-10T00:00:00Z,194606703.735077
2019-12-09T00:00:00Z,197345332.300257
2019-12-08T00:00:00Z,71422424.601536
2019-12-07T00:00:00Z,110137904.00546
2019-12-06T00:00:00Z,173179203.085501
2019-12-05T00:00:00Z,191885363.348825
2019-12-04T00:00:00Z,205235588.004251
2019-12-03T00:00:00Z,184203948.622398
2019-12-02T00:00:00Z,182295039.364433
2019-12-01T00:00:00Z,161814966.66491
2019-11-30T00:00:00Z,128244909.23185
2019-11-29T00:00:00Z,198951030.647344
2019-11-28T00:00:00Z,195260996.797968
2019-11-27T00:00:00Z,250056032.882393
2019-11-26T00:00:00Z,183774717.095099
2019-11-25T00:00:00Z,304694446.183891
2019-11-24T00:00:00Z,141258889.580563
2019-11-23T00:00:00Z,177570987.503946
2019-11-22T00:00:00Z,319018897.391577
2019-11-21T00:00:00Z,283772964.37918
2019-11-20T00:00:00Z,181119637.023502
2019-11-19T00:00:00Z,191076588.751401
2019-11-18T00:00:00Z,223482569.109208
2019-11-17T00:00:00Z,110950550.890886
2019-11-16T00:00:00Z,109352982.972433
2019-11-15T00:00:00Z,201777908.284374
2019-11-14T00:00:00Z,175913962.294842
2019-11-13T00:00:00Z,220176721.606606
2019-11-12T00:00:00Z,215150414.463495
2019-11-11T00:00:00Z,223778474.488956
2019-11-10T00:00:00Z,120802448.908073
2019-11-09T00:00:00Z,128249264.966566
2019-11-08T00:00:00Z,209165851.353793
2019-11-07T00:00:00Z,203017038.511009
2019-11-06T00:00:00Z,230619316.731123
2019-11-05T00:00:00Z,243035797.057099
2019-11-04T00:00:00Z,248830829.469086
2019-11-03T00:00:00Z,162920787.921463
2019-11-02T00:00:00Z,199007871.304695
2019-11-01T00:00:00Z,275156932.579624
2019-10-31T00:00:00Z,383177112.447115
2019-10-30T00:00:00Z,427190046.732972
2019-10-29T00:00:00Z,409659658.996802
2019-10-28T00:00:00Z,520317838.87092
2019-10-27T00:00:00Z,226265293.964706
2019-10-26T00:00:00Z,558562970.784076
2019-10-25T00:00:00Z,593496345.909742
2019-10-24T00:00:00Z,398232996.902442
2019-10-23T00:00:00Z,360520769.277935
2019-10-22T00:00:00Z,243383238.005411
2019-10-21T00:00:00Z,217179394.519899
2019-10-20T00:00:00Z,125052985.469745
2019-10-19T00:00:00Z,115585800.370711
2019-10-18T00:00:00Z,162678692.910616
2019-10-17T00:00:00Z,143094969.448438
2019-10-16T00:00:00Z,154722272.005823
2019-10-15T00:00:00Z,159945729.949908
2019-10-14T00:00:00Z,144072689.062504
2019-10-13T00:00:00Z,93656809.30033
2019-10-12T00:00:00Z,107271374.114264
2019-10-11T00:00:00Z,207437052.875733
2019-10-10T00:00:00Z,191074121.441823
2019-10-09T00:00:00Z,243807625.987932
2019-10-08T00:00:00Z,184968398.901547
2019-10-07T00:00:00Z,134858922.266823
2019-10-06T00:00:00Z,90744950.715125
2019-10-05T00:00:00Z,88965451.213226
2019-10-04T00:00:00Z,107628774.228726
2019-10-03T00:00:00Z,112761687.671405
2019-10-02T00:00:00Z,101618765.483128
2019-10-01T00:00:00Z,130162492.676341
2019-09-30T00:00:00Z,186170953.593408
2019-09-29T00:00:00Z,121964060.460198
2019-09-28T00:00:00Z,124110323.583954
2019-09-27T00:00:00Z,177744532.979793
2019-09-26T00:00:00Z,208318834.674619
2019-09-25T00:00:00Z,301853186.777335
2019-09-24T00:00:00Z,336272247.66446
2019-09-23T00:00:00Z,181247708.345993
2019-09-22T00:00:00Z,94157485.981587
2019-09-21T00:00:00Z,98820630.872401
2019-09-20T00:00:00Z,199422497.233904
2019-09-19T00:00:00Z,223019790.254556
2019-09-18T00:00:00Z,242030555.543756
2019-09-17T00:00:00Z,212962479.561017
2019-09-16T00:00:00Z,210613435.591003
2019-09-15T00:00:00Z,112012982.494623
2019-09-14T00:00:00Z,98419148.665988
2019-09-13T00:00:00Z,98457404.82372
2019-09-12T00:00:00Z,194545689.343837
2019-09-11T00:00:00Z,148306790.701283
2019-09-10T00:00:00Z,184614707.766537
2019-09-09T00:00:00Z,164563777.938759
2019-09-08T00:00:00Z,106672782.360111
2019-09-07T00:00:00Z,93216858.569979
2019-09-06T00:00:00Z,194313680.925642
2019-09-05T00:00:00Z,159930652.42394
2019-09-04T00:00:00Z,158229866.283973
2019-09-03T00:00:00Z,200285483.726544
2019-09-02T00:00:00Z,207811982.761374
2019-09-01T00:00:00Z,89057907.487815
2019-08-31T00:00:00Z,80069083.992719
2019-08-30T00:00:00Z,125795224.38843
2019-08-29T00:00:00Z,170331755.349771
2019-08-28T00:00:00Z,180095145.851166
2019-08-27T00:00:00Z,143023717.828461
2019-08-26T00:00:00Z,217940167.339486
2019-08-25T00:00:00Z,108460802.734532
2019-08-24T00:00:00Z,109847218.540181
2019-08-23T00:00:00Z,132475788.019372
2019-08-22T00:00:00Z,144633345.519755
2019-08-21T00:00:00Z,153627833.95828
2019-08-20T00:00:00Z,155916364.366176
2019-08-19T00:00:00Z,149239083.631151
2019-08-18T00:00:00Z,80582969.5682
2019-08-17T00:00:00Z,86237382.755743
2019-08-16T00:00:00Z,151327524.703197
2019-08-15T00:00:00Z,187941985.502007
2019-08-14T00:00:00Z,188832416.641887
2019-08-13T00:00:00Z,160889596.180505
2019-08-12T00:00:00Z,141343205.351866
2019-08-11T00:00:00Z,93414778.813307
2019-08-10T00:00:00Z,172394572.924949
2019-08-09T00:00:00Z,207955511.25074
2019-08-08T00:00:00Z,199319910.439059
2019-08-07T00:00:00Z,202497070.98952
2019-08-06T00:00:00Z,216949829.497376
2019-08-05T00:00:00Z,215400556.960461
2019-08-04T00:00:00Z,106314355.336037
2019-08-03T00:00:00Z,114758505.23101
2019-08-02T00:00:00Z,183306115.519692
2019-08-01T00:00:00Z,131753921.442333
2019-07-31T00:00:00Z,157880358.112411
2019-07-30T00:00:00Z,124355671.751203
2019-07-29T00:00:00Z,136539218.433496
2019-07-28T00:00:00Z,83531887.834711
2019-07-27T00:00:00Z,162490596.347588
2019-07-26T00:00:00Z,105260327.209128
2019-07-25T00:00:00Z,127472462.395275
2019-07-24T00:00:00Z,96052811.090904
2019-07-23T00:00:00Z,111977596.538694
2019-07-22T00:00:00Z,120833317.010248
2019-07-21T00:00:00Z,76098448.291067
2019-07-20T00:00:00Z,93395320.238421
2019-07-19T00:00:00Z,126587631.170256
2019-07-18T00:00:00Z,184871674.573759
2019-07-17T00:00:00Z,196302081.574172
2019-07-16T00:00:00Z,182394128.053843
2019-07-15T00:00:00Z,181799512.066975
2019-07-14T00:00:00Z,112888025.630905
2019-07-13T00:00:00Z,97634245.726118
2019-07-12T00:00:00Z,135096364.524045
2019-07-11T00:00:00Z,197492526.468847
2019-07-10T00:00:00Z,269465974.642996
2019-07-09T00:00:00Z,228298754.587994
2019-07-08T00:00:00Z,143089504.222178
2019-07-07T00:00:00Z,62927281.733229
2019-07-06T00:00:00Z,93648919.967214
2019-07-05T00:00:00Z,113423514.50421
2019-07-04T00:00:00Z,95805606.476538
2019-07-03T00:00:00Z,69506242.936597
2019-07-02T00:00:00Z,68318394.232706
2019-07-01T00:00:00Z,71360335.779058
2019-06-30T00:00:00Z,54218035.220201
2019-06-29T00:00:00Z,55090271.616332
2019-06-28T00:00:00Z,87327169.907054
2019-06-27T00:00:00Z,83960049.772779
2019-06-26T00:00:00Z,54718155.205443
2019-06-25T00:00:00Z,60436838.763662
2019-06-24T00:00:00Z,59234050.490597
2019-06-23T00:00:00Z,46215293.137954
2019-06-22T00:00:00Z,79377888.163499
2019-06-21T00:00:00Z,49063596.104702
2019-06-20T00:00:00Z,56439609.94534
2019-06-19T00:00:00Z,54749803.002353
2019-06-18T00:00:00Z,59718091.791449
2019-06-17T00:00:00Z,64719916.510222
2019-06-16T00:00:00Z,54684113.393926
2019-06-15T00:00:00Z,58348344.359326
2019-06-14T00:00:00Z,47469695.121213
2019-06-13T00:00:00Z,60740014.185113
2019-06-12T00:00:00Z,63983527.475364
