date,timestamp_utc,Exchange Inflow (Top10)
2023-06-11,2023-06-11T00:00:00Z,478791102.9329701
2023-06-12,2023-06-12T00:00:00Z,2113267365.067186
2023-06-13,2023-06-13T00:00:00Z,898747111.718143
2023-06-14,2023-06-14T00:00:00Z,546439729.806339
2023-06-15,2023-06-15T00:00:00Z,1661080468.693557
2023-06-16,2023-06-16T00:00:00Z,1635988934.0576918
2023-06-17,2023-06-17T00:00:00Z,1728935004.746589
2023-06-18,2023-06-18T00:00:00Z,382850886.461098
2023-06-19,2023-06-19T00:00:00Z,1200212052.8030758
2023-06-20,2023-06-20T00:00:00Z,471840928.0643261
2023-06-21,2023-06-21T00:00:00Z,1622531560.6340692
2023-06-22,2023-06-22T00:00:00Z,713305596.3921609
2023-06-23,2023-06-23T00:00:00Z,965799730.5787778
2023-06-24,2023-06-24T00:00:00Z,487770933.2620431
2023-06-25,2023-06-25T00:00:00Z,285008679.794033
2023-06-26,2023-06-26T00:00:00Z,657036455.680437
2023-06-27,2023-06-27T00:00:00Z,793310259.8478692
2023-06-28,2023-06-28T00:00:00Z,662200929.973029
2023-06-29,2023-06-29T00:00:00Z,588595799.44173
2023-06-30,2023-06-30T00:00:00Z,828072794.6892469
2023-07-01,2023-07-01T00:00:00Z,316307279.32031304
2023-07-02,2023-07-02T00:00:00Z,213028831.86144
2023-07-03,2023-07-03T00:00:00Z,565626829.230555
2023-07-04,2023-07-04T00:00:00Z,584741183.727296
2023-07-05,2023-07-05T00:00:00Z,432248749.341905
2023-07-06,2023-07-06T00:00:00Z,401029314.86519206
2023-07-07,2023-07-07T00:00:00Z,477521404.786548
2023-07-08,2023-07-08T00:00:00Z,300034775.120726
2023-07-09,2023-07-09T00:00:00Z,294977772.95207
2023-07-10,2023-07-10T00:00:00Z,410527760.7078469
2023-07-11,2023-07-11T00:00:00Z,443472487.744868
2023-07-12,2023-07-12T00:00:00Z,554606040.138025
2023-07-13,2023-07-13T00:00:00Z,469889891.089728
2023-07-14,2023-07-14T00:00:00Z,594568432.4264482
2023-07-15,2023-07-15T00:00:00Z,578194173.370061
2023-07-16,2023-07-16T00:00:00Z,869129205.3532751
2023-07-17,2023-07-17T00:00:00Z,393549626.620179
2023-07-18,2023-07-18T00:00:00Z,500526591.98635
2023-07-19,2023-07-19T00:00:00Z,782816226.4220469
2023-07-20,2023-07-20T00:00:00Z,572598562.533708
2023-07-21,2023-07-21T00:00:00Z,1172292700.271157
2023-07-22,2023-07-22T00:00:00Z,421920241.653081
2023-07-23,2023-07-23T00:00:00Z,324465207.39550203
2023-07-24,2023-07-24T00:00:00Z,1253875700.2281792
2023-07-25,2023-07-25T00:00:00Z,798233461.184184
2023-07-26,2023-07-26T00:00:00Z,654923745.6683321
2023-07-27,2023-07-27T00:00:00Z,1026115433.574276
2023-07-28,2023-07-28T00:00:00Z,462136332.2850999
2023-07-29,2023-07-29T00:00:00Z,577786523.041354
2023-07-30,2023-07-30T00:00:00Z,302908086.10675097
2023-07-31,2023-07-31T00:00:00Z,613517236.110903
2023-08-01,2023-08-01T00:00:00Z,393768405.52038896
2023-08-02,2023-08-02T00:00:00Z,1179296784.927815
2023-08-03,2023-08-03T00:00:00Z,656270643.1389749
2023-08-04,2023-08-04T00:00:00Z,653769772.1177709
2023-08-05,2023-08-05T00:00:00Z,353967790.43778
2023-08-06,2023-08-06T00:00:00Z,692691040.101863
2023-08-07,2023-08-07T00:00:00Z,1120095693.348171
2023-08-08,2023-08-08T00:00:00Z,1686860363.9372282
2023-08-09,2023-08-09T00:00:00Z,678153392.580708
2023-08-10,2023-08-10T00:00:00Z,696664444.6392009
2023-08-11,2023-08-11T00:00:00Z,922755578.09366
2023-08-12,2023-08-12T00:00:00Z,648083988.9251499
2023-08-13,2023-08-13T00:00:00Z,70245238.73593399
2023-08-14,2023-08-14T00:00:00Z,813957743.0146888
2023-08-15,2023-08-15T00:00:00Z,778504013.709041
2023-08-16,2023-08-16T00:00:00Z,821553065.839956
2023-08-17,2023-08-17T00:00:00Z,1079733620.8676598
2023-08-18,2023-08-18T00:00:00Z,908227286.446882
2023-08-19,2023-08-19T00:00:00Z,223380786.947324
2023-08-20,2023-08-20T00:00:00Z,441935439.808876
2023-08-21,2023-08-21T00:00:00Z,1268192423.1009617
2023-08-22,2023-08-22T00:00:00Z,358665472.401627
2023-08-23,2023-08-23T00:00:00Z,317716037.526515
2023-08-24,2023-08-24T00:00:00Z,322150975.9815351
2023-08-25,2023-08-25T00:00:00Z,364482901.686597
2023-08-26,2023-08-26T00:00:00Z,337365841.137486
2023-08-27,2023-08-27T00:00:00Z,251617846.976835
2023-08-28,2023-08-28T00:00:00Z,1625545649.931684
2023-08-29,2023-08-29T00:00:00Z,498650343.396359
2023-08-30,2023-08-30T00:00:00Z,968256398.663651
2023-08-31,2023-08-31T00:00:00Z,704066269.2749189
2023-09-01,2023-09-01T00:00:00Z,619065757.8332521
2023-09-02,2023-09-02T00:00:00Z,500294111.799845
2023-09-03,2023-09-03T00:00:00Z,239550305.326508
2023-09-04,2023-09-04T00:00:00Z,349729060.045022
2023-09-05,2023-09-05T00:00:00Z,547701064.416399
2023-09-06,2023-09-06T00:00:00Z,1065960676.888084
2023-09-07,2023-09-07T00:00:00Z,559295941.875653
2023-09-08,2023-09-08T00:00:00Z,615295712.2461411
2023-09-09,2023-09-09T00:00:00Z,266069848.59516904
2023-09-10,2023-09-10T00:00:00Z,183002275.72862604
2023-09-11,2023-09-11T00:00:00Z,518058703.0931518
2023-09-12,2023-09-12T00:00:00Z,388311944.00467706
2023-09-13,2023-09-13T00:00:00Z,307985539.00839394
2023-09-14,2023-09-14T00:00:00Z,633016326.117342
2023-09-15,2023-09-15T00:00:00Z,1405593156.729223
2023-09-16,2023-09-16T00:00:00Z,907878853.0507638
2023-09-17,2023-09-17T00:00:00Z,101677698.361244
2023-09-18,2023-09-18T00:00:00Z,729443622.199333
2023-09-19,2023-09-19T00:00:00Z,836494426.1875559
2023-09-20,2023-09-20T00:00:00Z,503565358.273567
2023-09-21,2023-09-21T00:00:00Z,695693513.8464699
2023-09-22,2023-09-22T00:00:00Z,504630485.807923
2023-09-23,2023-09-23T00:00:00Z,1098447818.4471862
2023-09-24,2023-09-24T00:00:00Z,266069936.89320496
2023-09-25,2023-09-25T00:00:00Z,1196204191.3904707
2023-09-26,2023-09-26T00:00:00Z,509291752.9156691
2023-09-27,2023-09-27T00:00:00Z,1077274389.270191
2023-09-28,2023-09-28T00:00:00Z,443790976.1924249
2023-09-29,2023-09-29T00:00:00Z,1073243755.875403
2023-09-30,2023-09-30T00:00:00Z,161735071.695012
2023-10-01,2023-10-01T00:00:00Z,218910641.98019692
2023-10-02,2023-10-02T00:00:00Z,556062053.2478269
2023-10-03,2023-10-03T00:00:00Z,780546228.087419
2023-10-04,2023-10-04T00:00:00Z,597265401.9026121
2023-10-05,2023-10-05T00:00:00Z,429119342.07015705
2023-10-06,2023-10-06T00:00:00Z,486966252.950309
2023-10-07,2023-10-07T00:00:00Z,362173790.750825
2023-10-08,2023-10-08T00:00:00Z,177370950.5663
2023-10-09,2023-10-09T00:00:00Z,1276842942.182457
2023-10-10,2023-10-10T00:00:00Z,558767338.122587
2023-10-11,2023-10-11T00:00:00Z,1229589300.52083
2023-10-12,2023-10-12T00:00:00Z,800080820.3189769
2023-10-13,2023-10-13T00:00:00Z,566696602.1934739
2023-10-14,2023-10-14T00:00:00Z,293187029.587826
2023-10-15,2023-10-15T00:00:00Z,174977296.38812
2023-10-16,2023-10-16T00:00:00Z,1494993035.8116782
2023-10-17,2023-10-17T00:00:00Z,704932518.8624711
2023-10-18,2023-10-18T00:00:00Z,891065575.464154
2023-10-19,2023-10-19T00:00:00Z,2120792974.700312
2023-10-20,2023-10-20T00:00:00Z,1100574680.1447177
2023-10-21,2023-10-21T00:00:00Z,234830952.141029
2023-10-22,2023-10-22T00:00:00Z,755940515.34327
2023-10-23,2023-10-23T00:00:00Z,2410115611.5446978
2023-10-24,2023-10-24T00:00:00Z,1518826173.710606
2023-10-25,2023-10-25T00:00:00Z,426895595.314499
2023-10-26,2023-10-26T00:00:00Z,1293921102.0943038
2023-10-27,2023-10-27T00:00:00Z,533800113.98203
2023-10-28,2023-10-28T00:00:00Z,1363902024.001756
2023-10-29,2023-10-29T00:00:00Z,243478627.814667
2023-10-30,2023-10-30T00:00:00Z,1542294437.6895828
2023-10-31,2023-10-31T00:00:00Z,669041474.752523
2023-11-01,2023-11-01T00:00:00Z,1009419245.883022
2023-11-02,2023-11-02T00:00:00Z,636912881.710278
2023-11-03,2023-11-03T00:00:00Z,2563794189.6836896
2023-11-04,2023-11-04T00:00:00Z,347944478.268502
2023-11-05,2023-11-05T00:00:00Z,413904338.22692907
2023-11-06,2023-11-06T00:00:00Z,578238370.579293
2023-11-07,2023-11-07T00:00:00Z,528806330.239498
2023-11-08,2023-11-08T00:00:00Z,457548182.163167
2023-11-09,2023-11-09T00:00:00Z,4384371563.564038
2023-11-10,2023-11-10T00:00:00Z,2066925831.583414
2023-11-11,2023-11-11T00:00:00Z,530781213.594128
2023-11-12,2023-11-12T00:00:00Z,352733827.857237
2023-11-13,2023-11-13T00:00:00Z,914992473.646
2023-11-14,2023-11-14T00:00:00Z,960063319.9477493
2023-11-15,2023-11-15T00:00:00Z,1064364222.8523732
2023-11-16,2023-11-16T00:00:00Z,755994749.8846321
2023-11-17,2023-11-17T00:00:00Z,784229436.902406
2023-11-18,2023-11-18T00:00:00Z,427168537.217736
2023-11-19,2023-11-19T00:00:00Z,309622905.549704
2023-11-20,2023-11-20T00:00:00Z,445376913.2064119
2023-11-21,2023-11-21T00:00:00Z,1093947953.9858809
2023-11-22,2023-11-22T00:00:00Z,1263606777.217949
2023-11-23,2023-11-23T00:00:00Z,992044154.3486753
2023-11-24,2023-11-24T00:00:00Z,765636017.7380638
2023-11-25,2023-11-25T00:00:00Z,472194554.0111949
2023-11-26,2023-11-26T00:00:00Z,541670987.2491801
2023-11-27,2023-11-27T00:00:00Z,647659027.729973
2023-11-28,2023-11-28T00:00:00Z,254121448.806724
2023-11-29,2023-11-29T00:00:00Z,375810097.445344
2023-11-30,2023-11-30T00:00:00Z,256736683.700505
2023-12-01,2023-12-01T00:00:00Z,1259896868.4449282
2023-12-02,2023-12-02T00:00:00Z,551099741.147939
2023-12-03,2023-12-03T00:00:00Z,561692273.999599
2023-12-04,2023-12-04T00:00:00Z,1003434480.4949832
2023-12-05,2023-12-05T00:00:00Z,872596519.660488
2023-12-06,2023-12-06T00:00:00Z,986546989.232415
2023-12-07,2023-12-07T00:00:00Z,927953998.489758
2023-12-08,2023-12-08T00:00:00Z,694871858.2583061
2023-12-09,2023-12-09T00:00:00Z,678907064.26084
2023-12-10,2023-12-10T00:00:00Z,482954400.972344
2023-12-11,2023-12-11T00:00:00Z,851371861.5173798
2023-12-12,2023-12-12T00:00:00Z,883789783.9669762
2023-12-13,2023-12-13T00:00:00Z,447943159.080155
2023-12-14,2023-12-14T00:00:00Z,506325851.00687
2023-12-15,2023-12-15T00:00:00Z,988375062.9627348
2023-12-16,2023-12-16T00:00:00Z,424464338.212091
2023-12-17,2023-12-17T00:00:00Z,440090751.2109281
2023-12-18,2023-12-18T00:00:00Z,603265626.246105
2023-12-19,2023-12-19T00:00:00Z,1596185755.2469203
2023-12-20,2023-12-20T00:00:00Z,836134412.9879429
2023-12-21,2023-12-21T00:00:00Z,574816892.647575
2023-12-22,2023-12-22T00:00:00Z,515804363.594405
2023-12-23,2023-12-23T00:00:00Z,475951918.323316
2023-12-24,2023-12-24T00:00:00Z,449725823.831718
2023-12-25,2023-12-25T00:00:00Z,537797827.6013429
2023-12-26,2023-12-26T00:00:00Z,4629567868.526514
2023-12-27,2023-12-27T00:00:00Z,518012792.65740496
2023-12-28,2023-12-28T00:00:00Z,1219205473.280077
2023-12-29,2023-12-29T00:00:00Z,1011584348.641305
2023-12-30,2023-12-30T00:00:00Z,583511590.781628
2023-12-31,2023-12-31T00:00:00Z,588338817.1667241
2024-01-01,2024-01-01T00:00:00Z,618946396.2089028
2024-01-02,2024-01-02T00:00:00Z,757493272.3299879
2024-01-03,2024-01-03T00:00:00Z,993694560.102817
2024-01-04,2024-01-04T00:00:00Z,891302641.0804312
2024-01-05,2024-01-05T00:00:00Z,1074037021.1995988
2024-01-06,2024-01-06T00:00:00Z,775795671.9086941
2024-01-07,2024-01-07T00:00:00Z,804272652.9855889
2024-01-08,2024-01-08T00:00:00Z,1218813457.07905
2024-01-09,2024-01-09T00:00:00Z,960698880.5773
2024-01-10,2024-01-10T00:00:00Z,1015834970.68389
2024-01-11,2024-01-11T00:00:00Z,1123829503.3436131
2024-01-12,2024-01-12T00:00:00Z,940622050.5777092
2024-01-13,2024-01-13T00:00:00Z,425603665.3808679
2024-01-14,2024-01-14T00:00:00Z,316310126.524349
2024-01-15,2024-01-15T00:00:00Z,947150700.3453622
2024-01-16,2024-01-16T00:00:00Z,1009305033.9803282
2024-01-17,2024-01-17T00:00:00Z,743340397.1656951
2024-01-18,2024-01-18T00:00:00Z,1256077978.484004
2024-01-19,2024-01-19T00:00:00Z,1064117172.291414
2024-01-20,2024-01-20T00:00:00Z,761343209.7768619
2024-01-21,2024-01-21T00:00:00Z,546381140.799897
2024-01-22,2024-01-22T00:00:00Z,791734156.891892
2024-01-23,2024-01-23T00:00:00Z,855479851.8777092
2024-01-24,2024-01-24T00:00:00Z,743416769.16999
2024-01-25,2024-01-25T00:00:00Z,808038642.9237729
2024-01-26,2024-01-26T00:00:00Z,744769752.972987
2024-01-27,2024-01-27T00:00:00Z,392806262.64531
2024-01-28,2024-01-28T00:00:00Z,420383231.5568699
2024-01-29,2024-01-29T00:00:00Z,803244136.064021
2024-01-30,2024-01-30T00:00:00Z,654562536.687004
2024-01-31,2024-01-31T00:00:00Z,678181871.153994
2024-02-01,2024-02-01T00:00:00Z,700051980.7520161
2024-02-02,2024-02-02T00:00:00Z,706289607.908661
2024-02-03,2024-02-03T00:00:00Z,387098037.00555
2024-02-04,2024-02-04T00:00:00Z,245072673.22139692
2024-02-05,2024-02-05T00:00:00Z,628553577.973036
2024-02-06,2024-02-06T00:00:00Z,694126332.6413641
2024-02-07,2024-02-07T00:00:00Z,475613511.550927
2024-02-08,2024-02-08T00:00:00Z,460023068.7734321
2024-02-09,2024-02-09T00:00:00Z,618255870.499146
2024-02-10,2024-02-10T00:00:00Z,431429700.825488
2024-02-11,2024-02-11T00:00:00Z,495826092.058092
2024-02-12,2024-02-12T00:00:00Z,697595053.996811
2024-02-13,2024-02-13T00:00:00Z,675899734.4421139
2024-02-14,2024-02-14T00:00:00Z,528255630.757817
2024-02-15,2024-02-15T00:00:00Z,619477503.1390561
2024-02-16,2024-02-16T00:00:00Z,565982422.262603
2024-02-17,2024-02-17T00:00:00Z,435989917.221776
2024-02-18,2024-02-18T00:00:00Z,1025498271.373574
2024-02-19,2024-02-19T00:00:00Z,549054652.472537
2024-02-20,2024-02-20T00:00:00Z,691489496.5010501
2024-02-21,2024-02-21T00:00:00Z,548504012.4549649
2024-02-22,2024-02-22T00:00:00Z,613143021.6651419
2024-02-23,2024-02-23T00:00:00Z,495752242.576446
2024-02-24,2024-02-24T00:00:00Z,420563241.48479205
2024-02-25,2024-02-25T00:00:00Z,413247570.660964
2024-02-26,2024-02-26T00:00:00Z,559002319.1328499
2024-02-27,2024-02-27T00:00:00Z,753210238.737144
2024-02-28,2024-02-28T00:00:00Z,941009284.296965
2024-02-29,2024-02-29T00:00:00Z,910362069.8881468
2024-03-01,2024-03-01T00:00:00Z,597252392.6376171
2024-03-02,2024-03-02T00:00:00Z,796353123.862314
2024-03-03,2024-03-03T00:00:00Z,711845333.2991691
2024-03-04,2024-03-04T00:00:00Z,867631235.667771
2024-03-05,2024-03-05T00:00:00Z,1224493300.6051629
2024-03-06,2024-03-06T00:00:00Z,3298516441.3892174
2024-03-07,2024-03-07T00:00:00Z,1091298081.098681
2024-03-08,2024-03-08T00:00:00Z,2565991904.2274017
2024-03-09,2024-03-09T00:00:00Z,982471571.832808
2024-03-10,2024-03-10T00:00:00Z,855700547.4324461
2024-03-11,2024-03-11T00:00:00Z,1678216460.806922
2024-03-12,2024-03-12T00:00:00Z,1627845045.8125567
2024-03-13,2024-03-13T00:00:00Z,1689829433.557245
2024-03-14,2024-03-14T00:00:00Z,1319478812.985593
2024-03-15,2024-03-15T00:00:00Z,1353825713.619454
2024-03-16,2024-03-16T00:00:00Z,920995934.8414408
2024-03-17,2024-03-17T00:00:00Z,684811010.3937528
2024-03-18,2024-03-18T00:00:00Z,1263802158.155783
2024-03-19,2024-03-19T00:00:00Z,1640413189.9765558
2024-03-20,2024-03-20T00:00:00Z,1821132575.41212
2024-03-21,2024-03-21T00:00:00Z,822122832.1221172
2024-03-22,2024-03-22T00:00:00Z,985614654.355701
2024-03-23,2024-03-23T00:00:00Z,535031891.175342
2024-03-24,2024-03-24T00:00:00Z,519102597.1169949
2024-03-25,2024-03-25T00:00:00Z,954858681.708419
2024-03-26,2024-03-26T00:00:00Z,1599056959.1170835
2024-03-27,2024-03-27T00:00:00Z,1550253207.6930735
2024-03-28,2024-03-28T00:00:00Z,1257355221.287634
2024-03-29,2024-03-29T00:00:00Z,759762695.4867749
2024-03-30,2024-03-30T00:00:00Z,602523691.996536
2024-03-31,2024-03-31T00:00:00Z,1097482274.3593898
2024-04-01,2024-04-01T00:00:00Z,880075904.20825
2024-04-02,2024-04-02T00:00:00Z,1219056326.476191
2024-04-03,2024-04-03T00:00:00Z,2374677576.1966267
2024-04-04,2024-04-04T00:00:00Z,1092328163.8841069
2024-04-05,2024-04-05T00:00:00Z,905866037.92369
2024-04-06,2024-04-06T00:00:00Z,930677619.3402262
2024-04-07,2024-04-07T00:00:00Z,686689289.781602
2024-04-08,2024-04-08T00:00:00Z,936171403.137713
2024-04-09,2024-04-09T00:00:00Z,847565030.871327
2024-04-10,2024-04-10T00:00:00Z,894874200.183905
2024-04-11,2024-04-11T00:00:00Z,1759969353.3491986
2024-04-12,2024-04-12T00:00:00Z,845632252.8554659
2024-04-13,2024-04-13T00:00:00Z,865513933.075279
2024-04-14,2024-04-14T00:00:00Z,978546763.641915
2024-04-15,2024-04-15T00:00:00Z,988560675.953417
2024-04-16,2024-04-16T00:00:00Z,3280507203.594102
2024-04-17,2024-04-17T00:00:00Z,970834579.554463
2024-04-18,2024-04-18T00:00:00Z,704010028.461311
2024-04-19,2024-04-19T00:00:00Z,878537295.494375
2024-04-20,2024-04-20T00:00:00Z,457175734.960893
2024-04-21,2024-04-21T00:00:00Z,418961066.092444
2024-04-22,2024-04-22T00:00:00Z,922741065.2204472
2024-04-23,2024-04-23T00:00:00Z,1262237895.3469808
2024-04-24,2024-04-24T00:00:00Z,1375050208.2084963
2024-04-25,2024-04-25T00:00:00Z,694683159.9956591
2024-04-26,2024-04-26T00:00:00Z,926869960.483256
2024-04-27,2024-04-27T00:00:00Z,510936481.562806
2024-04-28,2024-04-28T00:00:00Z,368212043.426259
2024-04-29,2024-04-29T00:00:00Z,731878538.865016
2024-04-30,2024-04-30T00:00:00Z,776649206.076896
2024-05-01,2024-05-01T00:00:00Z,923064207.453197
2024-05-02,2024-05-02T00:00:00Z,705237702.454913
2024-05-03,2024-05-03T00:00:00Z,804427998.256306
2024-05-04,2024-05-04T00:00:00Z,633986378.178672
2024-05-05,2024-05-05T00:00:00Z,390589425.1202231
2024-05-06,2024-05-06T00:00:00Z,695115211.5254399
2024-05-07,2024-05-07T00:00:00Z,651754123.7892419
2024-05-08,2024-05-08T00:00:00Z,634309299.664566
2024-05-09,2024-05-09T00:00:00Z,713021976.6282399
2024-05-10,2024-05-10T00:00:00Z,663152303.2115251
2024-05-11,2024-05-11T00:00:00Z,471932673.813371
2024-05-12,2024-05-12T00:00:00Z,542519221.264105
2024-05-13,2024-05-13T00:00:00Z,684650331.0946339
2024-05-14,2024-05-14T00:00:00Z,697149199.121044
2024-05-15,2024-05-15T00:00:00Z,610486060.6648219
2024-05-16,2024-05-16T00:00:00Z,785575112.7969291
2024-05-17,2024-05-17T00:00:00Z,776290551.376461
2024-05-18,2024-05-18T00:00:00Z,389336239.21666497
2024-05-19,2024-05-19T00:00:00Z,449152792.355235
2024-05-20,2024-05-20T00:00:00Z,644847501.690352
2024-05-21,2024-05-21T00:00:00Z,2213220697.8132854
2024-05-22,2024-05-22T00:00:00Z,815441915.436573
2024-05-23,2024-05-23T00:00:00Z,1102165829.605895
2024-05-24,2024-05-24T00:00:00Z,886554993.0950409
2024-05-25,2024-05-25T00:00:00Z,618280588.865934
2024-05-26,2024-05-26T00:00:00Z,392961637.864683
2024-05-27,2024-05-27T00:00:00Z,1100134759.1218247
2024-05-28,2024-05-28T00:00:00Z,819050318.4069241
2024-05-29,2024-05-29T00:00:00Z,973575707.1625172
2024-05-30,2024-05-30T00:00:00Z,1089682255.331958
2024-05-31,2024-05-31T00:00:00Z,1030484626.398662
2024-06-01,2024-06-01T00:00:00Z,700714374.416941
2024-06-02,2024-06-02T00:00:00Z,425764988.258421
2024-06-03,2024-06-03T00:00:00Z,1207031001.618086
2024-06-04,2024-06-04T00:00:00Z,1169682581.957469
2024-06-05,2024-06-05T00:00:00Z,1031549851.0103792
2024-06-06,2024-06-06T00:00:00Z,1090020864.016907
2024-06-07,2024-06-07T00:00:00Z,1198249019.4630508
2024-06-08,2024-06-08T00:00:00Z,610597618.119088
2024-06-09,2024-06-09T00:00:00Z,513103774.162731
2024-06-10,2024-06-10T00:00:00Z,808282961.732289
2024-06-11,2024-06-11T00:00:00Z,1078755758.496584
2024-06-12,2024-06-12T00:00:00Z,1167158918.70776
2024-06-13,2024-06-13T00:00:00Z,819518682.063085
2024-06-14,2024-06-14T00:00:00Z,779982473.4886119
2024-06-15,2024-06-15T00:00:00Z,751688684.4135189
2024-06-16,2024-06-16T00:00:00Z,504527542.1578599
2024-06-17,2024-06-17T00:00:00Z,725700039.774925
2024-06-18,2024-06-18T00:00:00Z,1070947189.811221
2024-06-19,2024-06-19T00:00:00Z,951824531.132852
2024-06-20,2024-06-20T00:00:00Z,1818764901.032724
2024-06-21,2024-06-21T00:00:00Z,1398254730.687656
2024-06-22,2024-06-22T00:00:00Z,545148195.3471491
2024-06-23,2024-06-23T00:00:00Z,325506225.78691995
2024-06-24,2024-06-24T00:00:00Z,1048516882.518086
2024-06-25,2024-06-25T00:00:00Z,1072888506.999182
2024-06-26,2024-06-26T00:00:00Z,1031020030.9172908
2024-06-27,2024-06-27T00:00:00Z,799385150.014703
2024-06-28,2024-06-28T00:00:00Z,1227811912.024341
2024-06-29,2024-06-29T00:00:00Z,305303588.465764
2024-06-30,2024-06-30T00:00:00Z,615420987.823972
2024-07-01,2024-07-01T00:00:00Z,1019940031.2086838
2024-07-02,2024-07-02T00:00:00Z,1113969952.531572
2024-07-03,2024-07-03T00:00:00Z,985010412.2207493
2024-07-04,2024-07-04T00:00:00Z,909257819.01105
2024-07-05,2024-07-05T00:00:00Z,1165949623.6148722
2024-07-06,2024-07-06T00:00:00Z,628490677.781459
2024-07-07,2024-07-07T00:00:00Z,222289157.27550092
2024-07-08,2024-07-08T00:00:00Z,971664673.829232
2024-07-09,2024-07-09T00:00:00Z,911636496.126876
2024-07-10,2024-07-10T00:00:00Z,562478532.02915
2024-07-11,2024-07-11T00:00:00Z,414250252.5519999
2024-07-12,2024-07-12T00:00:00Z,413754412.921896
2024-07-13,2024-07-13T00:00:00Z,275604811.125726
2024-07-14,2024-07-14T00:00:00Z,347436660.310206
2024-07-15,2024-07-15T00:00:00Z,452683233.619267
2024-07-16,2024-07-16T00:00:00Z,784906998.7598782
2024-07-17,2024-07-17T00:00:00Z,435184876.743805
2024-07-18,2024-07-18T00:00:00Z,453528645.62522894
2024-07-19,2024-07-19T00:00:00Z,493362058.152548
2024-07-20,2024-07-20T00:00:00Z,575397151.095745
2024-07-21,2024-07-21T00:00:00Z,827877476.2329122
2024-07-22,2024-07-22T00:00:00Z,729172376.3188338
2024-07-23,2024-07-23T00:00:00Z,583069830.7609681
2024-07-24,2024-07-24T00:00:00Z,492616932.155756
2024-07-25,2024-07-25T00:00:00Z,669447224.06767
2024-07-26,2024-07-26T00:00:00Z,516928083.5023101
2024-07-27,2024-07-27T00:00:00Z,542955320.958992
2024-07-28,2024-07-28T00:00:00Z,461989744.117644
2024-07-29,2024-07-29T00:00:00Z,775657768.9984169
2024-07-30,2024-07-30T00:00:00Z,1209147692.496535
2024-07-31,2024-07-31T00:00:00Z,831998947.8265002
2024-08-01,2024-08-01T00:00:00Z,1673552323.4151618
2024-08-02,2024-08-02T00:00:00Z,1149399023.775814
2024-08-03,2024-08-03T00:00:00Z,607094153.0610839
2024-08-04,2024-08-04T00:00:00Z,1117745572.6265848
2024-08-05,2024-08-05T00:00:00Z,1006708879.5959828
2024-08-06,2024-08-06T00:00:00Z,742525708.407469
2024-08-07,2024-08-07T00:00:00Z,581088204.574587
2024-08-08,2024-08-08T00:00:00Z,635383221.763253
2024-08-09,2024-08-09T00:00:00Z,1138376058.468224
2024-08-10,2024-08-10T00:00:00Z,643273118.75577
2024-08-11,2024-08-11T00:00:00Z,262456331.62318692
2024-08-12,2024-08-12T00:00:00Z,414359455.520653
2024-08-13,2024-08-13T00:00:00Z,1020073049.312357
2024-08-14,2024-08-14T00:00:00Z,1281352002.306132
2024-08-15,2024-08-15T00:00:00Z,988287477.9393598
2024-08-16,2024-08-16T00:00:00Z,722790320.060966
2024-08-17,2024-08-17T00:00:00Z,447490883.783214
2024-08-18,2024-08-18T00:00:00Z,341475186.8997
2024-08-19,2024-08-19T00:00:00Z,1654732277.4113822
2024-08-20,2024-08-20T00:00:00Z,1086550271.620624
2024-08-21,2024-08-21T00:00:00Z,1026460288.4555552
2024-08-22,2024-08-22T00:00:00Z,1049039149.519934
2024-08-23,2024-08-23T00:00:00Z,1531590119.9002037
2024-08-24,2024-08-24T00:00:00Z,672473877.703222
2024-08-25,2024-08-25T00:00:00Z,423820965.9270191
2024-08-26,2024-08-26T00:00:00Z,557743912.9055369
2024-08-27,2024-08-27T00:00:00Z,700740520.2575481
2024-08-28,2024-08-28T00:00:00Z,1001167602.1288038
2024-08-29,2024-08-29T00:00:00Z,942799946.108945
2024-08-30,2024-08-30T00:00:00Z,668172980.042231
2024-08-31,2024-08-31T00:00:00Z,521854706.902848
2024-09-01,2024-09-01T00:00:00Z,410524006.68947005
2024-09-02,2024-09-02T00:00:00Z,658607301.177507
2024-09-03,2024-09-03T00:00:00Z,1770266962.7746482
2024-09-04,2024-09-04T00:00:00Z,1119512418.553953
2024-09-05,2024-09-05T00:00:00Z,558357810.2642161
2024-09-06,2024-09-06T00:00:00Z,851126230.5512841
2024-09-07,2024-09-07T00:00:00Z,529148953.94442296
2024-09-08,2024-09-08T00:00:00Z,330959745.58650696
2024-09-09,2024-09-09T00:00:00Z,585119413.888285
2024-09-10,2024-09-10T00:00:00Z,668670058.718412
2024-09-11,2024-09-11T00:00:00Z,676050827.466836
2024-09-12,2024-09-12T00:00:00Z,627888165.640163
2024-09-13,2024-09-13T00:00:00Z,663802678.9509989
2024-09-14,2024-09-14T00:00:00Z,616686827.225324
2024-09-15,2024-09-15T00:00:00Z,430358900.9637711
2024-09-16,2024-09-16T00:00:00Z,740731391.1268109
2024-09-17,2024-09-17T00:00:00Z,796291923.9722002
2024-09-18,2024-09-18T00:00:00Z,562201926.569293
2024-09-19,2024-09-19T00:00:00Z,1525886068.7733667
2024-09-20,2024-09-20T00:00:00Z,869939248.138127
2024-09-21,2024-09-21T00:00:00Z,548870353.7487029
2024-09-22,2024-09-22T00:00:00Z,379736197.415179
2024-09-23,2024-09-23T00:00:00Z,887381589.637792
