date,Exchange Reserve
2021-01-01,32135830.954793584
2021-01-02,32174296.168546017
2021-01-03,32609492.410938177
2021-01-04,33005903.844174705
2021-01-05,33036404.654614843
2021-01-06,33162980.943922084
2021-01-07,33312849.10061539
2021-01-08,33529694.176012337
2021-01-09,33556904.465355925
2021-01-10,33678305.78869
2021-01-11,33633460.96578801
2021-01-12,33520193.78790259
2021-01-13,33520403.4074258
2021-01-14,33394017.516117267
2021-01-15,33412702.02944837
2021-01-16,33441936.452975515
2021-01-17,33431809.55123845
2021-01-18,33361962.201085545
2021-01-19,33629620.68046615
2021-01-20,33569530.04828696
2021-01-21,33542161.813692182
2021-01-22,33165931.24804465
2021-01-23,33177463.16884843
2021-01-24,33214539.55224954
2021-01-25,33206847.412927102
2021-01-26,33136238.970371302
2021-01-27,33030305.349131983
2021-01-28,33026865.387043625
2021-01-29,32993194.566168603
2021-01-30,33102558.454378057
2021-01-31,32988930.349214066
2021-02-01,32872325.88360888
2021-02-02,32945423.30007088
2021-02-03,32988489.1858132
2021-02-04,32950829.074721355
2021-02-05,32878785.537389763
2021-02-06,32876039.873237688
2021-02-07,32817560.667443164
2021-02-08,32842936.828477304
2021-02-09,32829455.90685388
2021-02-10,32814264.565411504
2021-02-11,32828699.79602955
2021-02-12,32818664.782721788
2021-02-13,32768856.59127476
2021-02-14,32808387.869549185
2021-02-15,32715310.3963999
2021-02-16,32704219.78559113
2021-02-17,32776606.98444804
2021-02-18,32771034.087314382
2021-02-19,32850508.010787416
2021-02-20,32831822.31907444
2021-02-21,32769173.80460964
2021-02-22,32795491.76488587
2021-02-23,33015210.641540226
2021-02-24,32931375.74610229
2021-02-25,32883332.62081643
2021-02-26,32859270.621710613
2021-02-27,32885371.54724224
2021-02-28,32884150.53767564
2021-03-01,33086528.13704507
2021-03-02,33135921.223968863
2021-03-03,33122244.015926585
2021-03-04,33141681.287128422
2021-03-05,33108165.16026844
2021-03-06,33089032.935194444
2021-03-07,32490446.65155424
2021-03-08,32478148.960536964
2021-03-09,32457976.93896159
2021-03-10,32469517.8699473
2021-03-11,32596433.92037837
2021-03-12,32519426.31919749
2021-03-13,32550671.7511059
2021-03-14,32533295.85757439
2021-03-15,32400067.2252662
2021-03-16,32362779.96960952
2021-03-17,32218182.079003155
2021-03-18,32083644.150157776
2021-03-19,32017846.83400482
2021-03-20,32040771.50732886
2021-03-21,31982056.397280347
2021-03-22,31953205.25191165
2021-03-23,31996694.55320328
2021-03-24,32032289.490770392
2021-03-25,31935434.18177358
2021-03-26,31981763.714289945
2021-03-27,31977938.27020093
2021-03-28,32028387.0536725
2021-03-29,32000579.45623917
2021-03-30,31945449.264512707
2021-03-31,31886556.37428499
2021-04-01,31881711.36067734
2021-04-02,32008946.126128323
2021-04-03,31803663.11396615
2021-04-04,31807643.23559204
2021-04-05,31594304.424094822
2021-04-06,31546725.207063988
2021-04-07,31559195.128869858
2021-04-08,31552758.432739284
2021-04-09,31574225.456982404
2021-04-10,31523199.06281396
2021-04-11,31626308.36329764
2021-04-12,31601410.68170628
2021-04-13,31602933.65572341
2021-04-14,31648319.650836345
2021-04-15,31655978.49991462
2021-04-16,31640535.601888888
2021-04-17,31579133.090340115
2021-04-18,31661841.43413184
2021-04-19,31594140.538711485
2021-04-20,31585763.791849457
2021-04-21,31623036.16339432
2021-04-22,31766586.958267383
2021-04-23,31972476.15550318
2021-04-24,32053397.083666988
2021-04-25,32083868.93113936
2021-04-26,32048937.793738108
2021-04-27,32087613.991701946
2021-04-28,32191391.37006841
2021-04-29,32152611.251323227
2021-04-30,32235702.40490207
2021-05-01,32318598.024586026
2021-05-02,32319201.883466765
2021-05-03,32355153.92857491
2021-05-04,32554741.688431326
2021-05-05,32443354.534852788
2021-05-06,32423652.542850383
2021-05-07,32397108.193434183
2021-05-08,32316785.91148949
2021-05-09,32441289.452427763
2021-05-10,32460312.505637225
2021-05-11,32420412.895201657
2021-05-12,32484039.706093505
2021-05-13,32595878.88693969
2021-05-14,32610986.4971738
2021-05-15,32664792.38758568
2021-05-16,32658568.133391708
2021-05-17,32529921.816452928
2021-05-18,32422026.7339956
2021-05-19,32871144.83404472
2021-05-20,33051883.169162467
2021-05-21,33131975.10573705
2021-05-22,33135911.788893905
2021-05-23,33689930.180418625
2021-05-24,33706165.46054458
2021-05-25,33729195.5477206
2021-05-26,33708434.183316946
2021-05-27,33736713.30059604
2021-05-28,33530784.97576409
2021-05-29,33501769.17606792
2021-05-30,33464408.669696186
2021-05-31,33481080.64635205
2021-06-01,33483688.69004987
2021-06-02,33460305.1296957
2021-06-03,33295153.85885044
2021-06-04,33217094.09599266
2021-06-05,33145799.52492852
2021-06-06,33185702.09282672
2021-06-07,33152159.259088524
2021-06-08,33062444.1824092
2021-06-09,32911538.65947376
2021-06-10,32887482.2957763
2021-06-11,32894071.039646987
2021-06-12,32962319.33390168
2021-06-13,32967923.207930565
2021-06-14,32956950.863896176
2021-06-15,32937891.711388323
2021-06-16,32919424.91644735
2021-06-17,32944796.5943328
2021-06-18,32909966.71100598
2021-06-19,32911399.876514163
2021-06-20,32925586.73774729
2021-06-21,33045035.788775567
2021-06-22,33314066.60923897
2021-06-23,33280418.76949814
2021-06-24,33427671.890050825
2021-06-25,33428096.071253914
2021-06-26,33456129.89445708
2021-06-27,33514038.77105331
2021-06-28,33468664.102480087
2021-06-29,33455171.542010702
2021-06-30,33394302.05898044
2021-07-01,33281634.811136447
2021-07-02,33290709.391725503
2021-07-03,33264864.65101357
2021-07-04,33265206.58709189
2021-07-05,33232454.580447305
2021-07-06,33066999.692455035
2021-07-07,32996372.59317359
2021-07-08,32845831.143823896
2021-07-09,32798303.749251828
2021-07-10,32759225.44295493
2021-07-11,32745416.13282012
2021-07-12,32510553.8636439
2021-07-13,32461018.475169964
2021-07-14,32433435.355628923
2021-07-15,32410591.547014244
2021-07-16,32345479.186774865
2021-07-17,32390187.21549224
2021-07-18,32376171.658669826
2021-07-19,32324257.932330105
2021-07-20,32424506.149049096
2021-07-21,32520371.45471972
2021-07-22,32787740.2065934
2021-07-23,32793529.228069
2021-07-24,32768799.27816597
2021-07-25,32767221.457225136
2021-07-26,32692540.920131456
2021-07-27,32608580.23200437
2021-07-28,32604507.873233285
2021-07-29,32598383.50724899
2021-07-30,32463662.000580005
2021-07-31,32471018.96085318
2021-08-01,32487487.30815748
2021-08-02,32557060.67651921
2021-08-03,32581451.847828973
2021-08-04,32624463.648388147
2021-08-05,32578698.452459216
2021-08-06,32462502.169664595
2021-08-07,32485926.375485584
2021-08-08,32463016.242525466
2021-08-09,32536732.442497768
2021-08-10,32491227.4422028
2021-08-11,32447846.861525696
2021-08-12,32384536.569684006
2021-08-13,32438126.807971068
2021-08-14,32383530.15365523
2021-08-15,32354321.648998816
2021-08-16,32303151.426638257
2021-08-17,32174710.35562597
2021-08-18,32086712.00455058
2021-08-19,32038893.13046622
2021-08-20,31914557.636580344
2021-08-21,31819262.18671284
2021-08-22,31798262.23459148
2021-08-23,31827736.5025808
2021-08-24,31802165.8743054
2021-08-25,31876375.75883078
2021-08-26,31854751.43798995
2021-08-27,31796578.727595005
2021-08-28,31687444.17169432
2021-08-29,31695373.264162567
2021-08-30,31623229.16237172
2021-08-31,31625453.19965211
2021-09-01,31628607.75009594
2021-09-02,31598045.22223966
2021-09-03,31510718.539077763
2021-09-04,31561677.395403728
2021-09-05,31591691.33263905
2021-09-06,31640794.46908001
2021-09-07,31620819.14693693
2021-09-08,31680435.61438269
2021-09-09,31802190.88096957
2021-09-10,31735440.04278502
2021-09-11,31503221.37633221
2021-09-12,31484378.701927703
2021-09-13,31493980.326140504
2021-09-14,31492830.9459901
2021-09-15,31470152.110098094
2021-09-16,31437785.54150612
2021-09-17,31201197.7365376
2021-09-18,31235850.266528144
2021-09-19,31266836.95035846
2021-09-20,31341656.94028532
2021-09-21,31358438.36104808
2021-09-22,31261179.12591597
2021-09-23,31222088.67917125
2021-09-24,31172663.81955516
2021-09-25,31155667.312184315
2021-09-26,31105332.58676348
2021-09-27,31023067.845855296
2021-09-28,30994378.56002598
2021-09-29,30954016.01780207
2021-09-30,30962286.77718313
2021-10-01,30995810.557927743
2021-10-02,31037780.883614305
2021-10-03,31011755.311228447
2021-10-04,30993854.536968865
2021-10-05,31072969.46887032
2021-10-06,31111317.55638821
2021-10-07,30985925.577648096
2021-10-08,31003999.869235463
2021-10-09,30971615.54456816
2021-10-10,30959117.58624016
2021-10-11,30966468.70569909
2021-10-12,30908567.33796013
2021-10-13,30872834.309046444
2021-10-14,30556819.86325872
2021-10-15,30469936.4996998
2021-10-16,30559419.339771338
2021-10-17,30579999.052046303
2021-10-18,30576651.93140872
2021-10-19,30561015.47665737
2021-10-20,30500137.54543778
2021-10-21,30491257.62776191
2021-10-22,30553325.29895215
2021-10-23,30606136.842661403
2021-10-24,30559670.362874493
2021-10-25,30549219.484689057
2021-10-26,30464234.979247943
2021-10-27,30356369.262839165
2021-10-28,30335763.20623196
2021-10-29,30403331.10598034
2021-10-30,30344422.44214086
2021-10-31,30290096.217264365
2021-11-01,30239805.289672416
2021-11-02,30208631.88756088
2021-11-03,30306725.491964668
2021-11-04,30236718.37758737
2021-11-05,30062096.60058895
2021-11-06,29952554.760976948
2021-11-07,29947444.05473077
2021-11-08,30034392.70372604
2021-11-09,30019185.50222444
2021-11-10,29981268.160026982
2021-11-11,30047020.146298524
2021-11-12,30064672.88497174
2021-11-13,30061976.447852224
2021-11-14,30033430.12240423
2021-11-15,30157306.30163886
2021-11-16,30136499.215242635
2021-11-17,30100443.815819506
2021-11-18,30079403.482294027
2021-11-19,30034375.613784224
2021-11-20,30006971.511006325
2021-11-21,30239887.43444504
2021-11-22,30241546.817229725
2021-11-23,30192090.25924476
2021-11-24,30087240.04314694
2021-11-25,30091459.89953907
2021-11-26,30041123.536649644
2021-11-27,30012401.69203044
2021-11-28,30057378.557281144
2021-11-29,30087289.253675543
2021-11-30,30094169.792873304
2021-12-01,30117523.80814119
2021-12-02,30145094.77379787
2021-12-03,30137163.76714072
2021-12-04,30217649.346734103
2021-12-05,30203412.38105698
2021-12-06,30182781.28962364
2021-12-07,30125694.269902524
2021-12-08,30159510.708852947
2021-12-09,30176211.887902584
2021-12-10,30201144.96046669
2021-12-11,30277311.92900798
2021-12-12,30277201.85298981
2021-12-13,30260491.97411141
2021-12-14,30436733.41639269
2021-12-15,30482274.05950443
2021-12-16,30448629.81652157
2021-12-17,30387284.888134595
2021-12-18,30413027.411433004
2021-12-19,30394551.900681213
2021-12-20,30405793.30329312
2021-12-21,30459614.76847149
2021-12-22,30532305.78039645
2021-12-23,30544291.76135242
2021-12-24,30607535.24796865
2021-12-25,30414942.13719577
2021-12-26,30415464.09783836
2021-12-27,30393211.236629903
2021-12-28,30449113.40065173
2021-12-29,30413235.83945693
2021-12-30,30182867.59884792
2021-12-31,30151807.496987395
2022-01-01,30116284.162718464
2022-01-02,30094579.106645472
2022-01-03,30059038.345676742
2022-01-04,29984558.031010546
2022-01-05,29765428.126321662
2022-01-06,29793476.050588507
2022-01-07,29784977.782935053
2022-01-08,29769865.05368992
2022-01-09,29736724.54474071
2022-01-10,29703056.42722688
2022-01-11,29688271.043192133
2022-01-12,29652386.00692597
2022-01-13,29551865.15804434
2022-01-14,29523296.80323567
2022-01-15,29514269.09180348
2022-01-16,29518952.421360925
2022-01-17,29493168.31335861
2022-01-18,29502330.100191407
2022-01-19,29391369.69747356
2022-01-20,29294012.612571448
2022-01-21,29288980.44350174
2022-01-22,29401307.198104825
2022-01-23,29287769.279326394
2022-01-24,29266411.877402067
2022-01-25,29213141.99007933
2022-01-26,29335506.78763368
2022-01-27,29260856.793713592
2022-01-28,29183785.221608583
2022-01-29,29223638.183033124
2022-01-30,29248651.48905458
2022-01-31,29304117.8955256
2022-02-01,29260630.045851503
2022-02-02,29208883.14021848
2022-02-03,29144989.361960653
2022-02-04,29221561.07590704
2022-02-05,29214000.672069564
2022-02-06,29227666.78460184
2022-02-07,29172135.952416766
2022-02-08,29164725.144011337
2022-02-09,29257054.02867446
2022-02-10,29153143.924710687
2022-02-11,29213700.24600632
2022-02-12,29243026.815632354
2022-02-13,29234809.85090513
2022-02-14,29389521.581186857
2022-02-15,29465683.913606152
2022-02-16,29526733.903690893
2022-02-17,29546740.99647304
2022-02-18,29552733.129366804
2022-02-19,29551554.09343633
2022-02-20,29633322.00042889
2022-02-21,29695169.52124862
2022-02-22,29743986.745271653
2022-02-23,29698336.87544664
2022-02-24,29873935.882617988
2022-02-25,29975064.502354544
2022-02-26,29963531.42008838
2022-02-27,29907966.99186771
2022-02-28,29836377.21961148
2022-03-01,29838450.89430383
2022-03-02,29818215.600228924
2022-03-03,29781715.496272773
2022-03-04,29776743.610190347
2022-03-05,29801447.45077221
2022-03-06,29796993.441690728
2022-03-07,29801074.08919592
2022-03-08,29788110.22578333
2022-03-09,29795713.958514944
2022-03-10,29770749.53879102
2022-03-11,29745289.61838557
2022-03-12,29747430.89873457
2022-03-13,29777683.94433665
2022-03-14,29785095.28434256
2022-03-15,29586705.70012147
2022-03-16,29634610.259932045
2022-03-17,29604261.50445052
2022-03-18,29571922.47762045
2022-03-19,29560199.99692901
2022-03-20,29543667.04079327
2022-03-21,29514315.70262929
2022-03-22,29492882.710248284
2022-03-23,29501508.597705618
2022-03-24,29403972.73099524
2022-03-25,29396942.86945598
2022-03-26,29392125.40218808
2022-03-27,29385806.21803026
2022-03-28,29353529.96326702
2022-03-29,29281530.10270653
2022-03-30,29243167.896450944
2022-03-31,29487715.022003725
2022-04-01,29249388.43683774
2022-04-02,29202860.061035648
2022-04-03,29203037.27497098
2022-04-04,29171265.286620773
2022-04-05,29149743.59236434
2022-04-06,29049124.62004589
2022-04-07,28964861.24718225
2022-04-08,28935854.77841935
2022-04-09,28971820.79226392
2022-04-10,28954787.341202155
2022-04-11,28924790.215591203
2022-04-12,28887976.596682526
2022-04-13,28882855.685020447
2022-04-14,28933097.66124699
2022-04-15,28924596.38903436
2022-04-16,28889681.64369021
2022-04-17,28894729.975971583
2022-04-18,28846463.81281492
2022-04-19,28823584.455450624
2022-04-20,28687525.754345737
2022-04-21,28729480.80630956
2022-04-22,28750022.08429038
2022-04-23,28738149.056214955
2022-04-24,28723797.59989091
2022-04-25,28734547.160525303
2022-04-26,28703464.27599715
2022-04-27,28742192.45971519
2022-04-28,28832268.33169768
2022-04-29,28856635.725812346
2022-04-30,28813643.12740668
2022-05-01,28864158.50602791
2022-05-02,28870772.54844634
2022-05-03,28822395.611490965
2022-05-04,28858296.18155292
2022-05-05,28663287.224525463
2022-05-06,28724226.137376502
2022-05-07,28724280.979318306
2022-05-08,28794407.88075687
2022-05-09,28936584.8799098
2022-05-10,29110995.042448137
2022-05-11,29227206.70862749
2022-05-12,29142137.06393289
2022-05-13,29139926.087129373
2022-05-14,29156374.243478123
2022-05-15,29167633.27634574
2022-05-16,28831301.51015536
2022-05-17,28923518.29015928
2022-05-18,28897744.53937571
2022-05-19,28940882.70226319
2022-05-20,28945560.89893751
2022-05-21,29032562.57440602
2022-05-22,29089419.79490488
2022-05-23,29126849.13125484
2022-05-24,29126016.16830916
2022-05-25,29119538.858433697
2022-05-26,29084404.79856775
2022-05-27,29228849.714216907
2022-05-28,29240342.590381023
2022-05-29,29254991.95531801
2022-05-30,29300856.3629666
2022-05-31,29383889.785822883
2022-06-01,29395826.65062982
2022-06-02,29442696.169879045
2022-06-03,29419809.54136659
2022-06-04,29426861.8602072
2022-06-05,29373276.14942004
2022-06-06,29338023.39040749
2022-06-07,29292511.989091087
2022-06-08,29270468.426500168
2022-06-09,29323313.32576067
2022-06-10,29314534.04907201
2022-06-11,29435758.7403106
2022-06-12,29474362.391061205
2022-06-13,29691709.516309854
2022-06-14,29772887.8687538
2022-06-15,29882875.1011273
2022-06-16,29877326.307350803
2022-06-17,29701572.2642318
2022-06-18,29868170.873357665
2022-06-19,30030078.718590774
2022-06-20,29913728.824769773
2022-06-21,29805791.009843424
2022-06-22,29840948.527569413
2022-06-23,29831646.744057544
2022-06-24,29906372.347860474
2022-06-25,29927147.241669767
2022-06-26,29925483.08804608
2022-06-27,29968217.76871065
2022-06-28,29893428.58723391
2022-06-29,30166982.615527987
2022-06-30,30251118.925520435
2022-07-01,30287166.839536376
2022-07-02,30275797.518944383
2022-07-03,30247059.84549577
2022-07-04,30288034.040462915
2022-07-05,30251191.629045
2022-07-06,30382022.796600133
2022-07-07,29734002.175836645
2022-07-08,29667323.297832143
2022-07-09,29658289.442364983
2022-07-10,29628427.804233205
2022-07-11,29664712.596007086
2022-07-12,29695913.462356843
2022-07-13,29775527.16836909
2022-07-14,29792696.50119292
2022-07-15,29706811.642280977
2022-07-16,29734444.5322663
2022-07-17,29714419.753880925
2022-07-18,29718918.31351473
2022-07-19,29360727.718084656
2022-07-20,29133778.099044293
2022-07-21,27642337.460779708
2022-07-22,27649897.196586493
2022-07-23,27651594.276540577
2022-07-24,27711489.4760306
2022-07-25,27755985.37234314
2022-07-26,28000455.06527144
2022-07-27,28035410.429917384
2022-07-28,28116638.804651685
2022-07-29,28144750.070283107
2022-07-30,28114256.58653722
2022-07-31,28104579.204457343
2022-08-01,28118391.24073453
2022-08-02,28098307.319473464
2022-08-03,28101434.29743692
2022-08-04,28077548.553610783
2022-08-05,28087548.34406013
2022-08-06,28075348.105761684
2022-08-07,28015567.48502797
2022-08-08,27988916.017143857
2022-08-09,27973103.4425338
2022-08-10,28002002.02189117
2022-08-11,27952020.78702187
2022-08-12,28001146.28563741
2022-08-13,28028773.17593435
2022-08-14,28035583.28484053
2022-08-15,28110294.27415512
2022-08-16,28060598.082193185
2022-08-17,28016601.670777418
2022-08-18,27957292.40101576
2022-08-19,28016788.223445125
2022-08-20,27968131.596241534
2022-08-21,27936905.936195686
2022-08-22,27946007.663318846
2022-08-23,27925351.44720029
2022-08-24,27828497.907686085
2022-08-25,27785589.415029973
2022-08-26,27707810.1039735
2022-08-27,27728489.26667581
2022-08-28,27731530.159474395
2022-08-29,27757894.468165573
2022-08-30,27807856.91165797
2022-08-31,27813989.533159733
2022-09-01,27823737.929698583
2022-09-02,27982979.622510374
2022-09-03,28071905.35851252
2022-09-04,27982103.86277703
2022-09-05,27996901.85285431
2022-09-06,27895078.88622273
2022-09-07,27779990.538767405
2022-09-08,27792483.94373713
2022-09-09,27822876.40666471
2022-09-10,27837042.12284442
2022-09-11,27821654.24018465
2022-09-12,27952003.885923486
2022-09-13,28283417.291324064
2022-09-14,28855930.183267
2022-09-15,28564038.24566292
2022-09-16,28597491.647003338
2022-09-17,28525653.5707433
2022-09-18,28543126.111420862
2022-09-19,28453537.11461608
2022-09-20,28343154.91057757
2022-09-21,28187001.42897421
2022-09-22,28157671.13291408
2022-09-23,28075200.46159114
2022-09-24,28063086.725614823
2022-09-25,28066872.41937955
2022-09-26,27953811.7958691
2022-09-27,27971400.889388043
2022-09-28,27860618.932933178
2022-09-29,27711915.26041269
2022-09-30,27756625.433504872
2022-10-01,27713641.66893591
2022-10-02,27714929.67608453
2022-10-03,27844722.436010137
2022-10-04,27797007.46743176
2022-10-05,27782525.42757278
2022-10-06,27794054.385170206
2022-10-07,27540733.30720296
2022-10-08,27521645.403847728
2022-10-09,27485775.56846382
2022-10-10,27478104.05620389
2022-10-11,27650674.30139184
2022-10-12,27638670.31618929
2022-10-13,27590914.30103749
2022-10-14,27587141.33092254
2022-10-15,27562168.70109884
2022-10-16,27574771.51212014
2022-10-17,27496805.04867376
2022-10-18,27430399.557771143
2022-10-19,27437401.85957915
2022-10-20,27406716.578707755
2022-10-21,27414548.70759522
2022-10-22,27371727.31110665
2022-10-23,27379079.926765315
2022-10-24,27396705.2148275
2022-10-25,27334210.20191484
2022-10-26,27388875.501447994
2022-10-27,27423933.843174595
2022-10-28,27385641.13187538
2022-10-29,27383650.033448588
2022-10-30,27429786.91835203
2022-10-31,27433283.470139258
2022-11-01,27430826.303871702
2022-11-02,27377121.625425544
2022-11-03,27342926.37567142
2022-11-04,27364285.49948701
2022-11-05,27359950.482061382
2022-11-06,27176282.085908696
2022-11-07,26980927.255076937
2022-11-08,26836285.830149435
2022-11-09,26836156.26009593
2022-11-10,26469490.20434327
2022-11-11,26331998.712224573
2022-11-12,26243248.34567992
2022-11-13,25480310.73761912
2022-11-14,25517173.392012395
2022-11-15,25448054.141529463
2022-11-16,25149417.025180552
2022-11-17,25025062.49407136
2022-11-18,24925266.24262905
2022-11-19,24848970.047313515
2022-11-20,24815779.96809049
2022-11-21,24705795.12043962
2022-11-22,24872980.99292363
2022-11-23,24822376.048011348
2022-11-24,24810582.61871561
2022-11-25,24722958.14566071
2022-11-26,24766077.49102136
2022-11-27,24741705.184600275
2022-11-28,24786207.45195419
2022-11-29,24787158.04526202
2022-11-30,24767125.027969405
2022-12-01,24705888.287056085
2022-12-02,24764476.963702675
2022-12-03,24694541.00853384
2022-12-04,24643709.71791537
2022-12-05,24569729.16552511
2022-12-06,24584937.706410035
2022-12-07,24097123.030179087
2022-12-08,24114849.845301248
2022-12-09,24379304.032581907
2022-12-10,24370999.31892281
2022-12-11,24377600.97490196
2022-12-12,24327477.695096795
2022-12-13,24087314.983361192
2022-12-14,23952190.202859588
2022-12-15,23944318.080026563
2022-12-16,23971754.519831546
2022-12-17,23872505.185540576
2022-12-18,23753483.890275013
2022-12-19,23702990.7476118
2022-12-20,23649858.03545788
2022-12-21,23665169.140870027
2022-12-22,23694069.44420944
2022-12-23,23714054.83959364
2022-12-24,23691244.55622331
2022-12-25,23683023.00274629
2022-12-26,23707493.7147815
2022-12-27,23679031.4739945
2022-12-28,23682990.800086737
2022-12-29,23608292.564872023
2022-12-30,23612523.625577275
2022-12-31,23582611.01723463
2023-01-01,23624450.612896696
2023-01-02,23613859.1828516
2023-01-03,23590322.205629107
2023-01-04,23634264.280544225
2023-01-05,23644475.39344154
2023-01-06,23630680.51085142
2023-01-07,23607177.580577794
2023-01-08,23586098.41778431
2023-01-09,23634143.595724206
2023-01-10,23598101.22238404
2023-01-11,23610319.07191459
2023-01-12,23604565.57735453
2023-01-13,23538338.45843558
2023-01-14,23527067.12310929
2023-01-15,23536021.78350384
2023-01-16,23511919.678063747
2023-01-17,23475077.80698913
2023-01-18,23489331.0560552
2023-01-19,23528403.3414686
2023-01-20,23492286.865207262
2023-01-21,23513736.13675972
2023-01-22,23511167.02176891
2023-01-23,23532147.25730762
2023-01-24,23492638.14649549
2023-01-25,23485784.80483372
2023-01-26,23467974.88072672
2023-01-27,23447758.9823511
2023-01-28,23460523.44690724
2023-01-29,23469928.624842104
2023-01-30,23437638.069501515
2023-01-31,23465555.32147091
2023-02-01,23458760.04085157
2023-02-02,23476023.947502688
2023-02-03,23433134.66461463
2023-02-04,23392988.813706163
2023-02-05,23402360.406336576
2023-02-06,23400356.58370728
2023-02-07,23433823.736150764
2023-02-08,23418306.50939243
2023-02-09,23391284.905079067
2023-02-10,23129867.55308098
2023-02-11,23134521.022488654
2023-02-12,23098910.53120121
2023-02-13,23006962.55574994
2023-02-14,22969382.25609106
2023-02-15,22971269.06017188
2023-02-16,22989448.25336292
2023-02-17,22954723.926928423
2023-02-18,22946587.2714357
2023-02-19,22941351.12219956
2023-02-20,22969213.005494207
