date,timestamp_utc,Exchange Outflow (Total)
2023-10-07,2023-10-07T00:00:00Z,236588.4263772272
2023-10-08,2023-10-08T00:00:00Z,336190.6377727554
2023-10-09,2023-10-09T00:00:00Z,488613.82569784456
2023-10-10,2023-10-10T00:00:00Z,748060.3618754369
2023-10-11,2023-10-11T00:00:00Z,613511.4913148523
2023-10-12,2023-10-12T00:00:00Z,397930.2990535936
2023-10-13,2023-10-13T00:00:00Z,441636.69348219264
2023-10-14,2023-10-14T00:00:00Z,227878.4450368794
2023-10-15,2023-10-15T00:00:00Z,236021.5450189515
2023-10-16,2023-10-16T00:00:00Z,535978.7256453449
2023-10-17,2023-10-17T00:00:00Z,484331.2329690416
2023-10-18,2023-10-18T00:00:00Z,497496.5953459254
2023-10-19,2023-10-19T00:00:00Z,360667.66419513646
2023-10-20,2023-10-20T00:00:00Z,708125.1627885968
2023-10-21,2023-10-21T00:00:00Z,377109.99880252365
2023-10-22,2023-10-22T00:00:00Z,295421.5190373222
2023-10-23,2023-10-23T00:00:00Z,822976.1049920832
2023-10-24,2023-10-24T00:00:00Z,1178285.0295168082
2023-10-25,2023-10-25T00:00:00Z,665978.8798249105
2023-10-26,2023-10-26T00:00:00Z,670905.6224891159
2023-10-27,2023-10-27T00:00:00Z,540920.0442677657
2023-10-28,2023-10-28T00:00:00Z,311197.1330299487
2023-10-29,2023-10-29T00:00:00Z,305307.58964389365
2023-10-30,2023-10-30T00:00:00Z,820264.2043032363
2023-10-31,2023-10-31T00:00:00Z,503066.1708992563
2023-11-01,2023-11-01T00:00:00Z,920615.7534756004
2023-11-02,2023-11-02T00:00:00Z,785772.8981940105
2023-11-03,2023-11-03T00:00:00Z,626272.4608123662
2023-11-04,2023-11-04T00:00:00Z,275304.70653221494
2023-11-05,2023-11-05T00:00:00Z,470804.79820790375
2023-11-06,2023-11-06T00:00:00Z,713702.5722634535
2023-11-07,2023-11-07T00:00:00Z,848687.9172080652
2023-11-08,2023-11-08T00:00:00Z,671074.4686100975
2023-11-09,2023-11-09T00:00:00Z,1175997.360198996
2023-11-10,2023-11-10T00:00:00Z,1287783.19000685
2023-11-11,2023-11-11T00:00:00Z,507021.4594560937
2023-11-12,2023-11-12T00:00:00Z,762537.7362363436
2023-11-13,2023-11-13T00:00:00Z,727722.3650932789
2023-11-14,2023-11-14T00:00:00Z,743492.4288808431
2023-11-15,2023-11-15T00:00:00Z,895927.6250881412
2023-11-16,2023-11-16T00:00:00Z,782063.6517870129
2023-11-17,2023-11-17T00:00:00Z,728646.1911292719
2023-11-18,2023-11-18T00:00:00Z,508545.0560967753
2023-11-19,2023-11-19T00:00:00Z,526129.1963471837
2023-11-20,2023-11-20T00:00:00Z,616417.7862490577
2023-11-21,2023-11-21T00:00:00Z,654698.492811466
2023-11-22,2023-11-22T00:00:00Z,843425.2727673881
2023-11-23,2023-11-23T00:00:00Z,653197.5214235076
2023-11-24,2023-11-24T00:00:00Z,685018.9806196528
2023-11-25,2023-11-25T00:00:00Z,315809.51335838484
2023-11-26,2023-11-26T00:00:00Z,329851.7740920335
2023-11-27,2023-11-27T00:00:00Z,715504.8241193853
2023-11-28,2023-11-28T00:00:00Z,566719.7518824381
2023-11-29,2023-11-29T00:00:00Z,517349.4488450124
2023-11-30,2023-11-30T00:00:00Z,590891.9428560123
2023-12-01,2023-12-01T00:00:00Z,830513.7012681456
2023-12-02,2023-12-02T00:00:00Z,343957.24305099185
2023-12-03,2023-12-03T00:00:00Z,419372.7612711425
2023-12-04,2023-12-04T00:00:00Z,789584.4171600983
2023-12-05,2023-12-05T00:00:00Z,687760.2673005633
2023-12-06,2023-12-06T00:00:00Z,707420.5572084859
2023-12-07,2023-12-07T00:00:00Z,683333.1598622333
2023-12-08,2023-12-08T00:00:00Z,643422.4176481391
2023-12-09,2023-12-09T00:00:00Z,400624.1667209384
2023-12-10,2023-12-10T00:00:00Z,329984.4875849994
2023-12-11,2023-12-11T00:00:00Z,814579.9653297946
2023-12-12,2023-12-12T00:00:00Z,547392.7516986748
2023-12-13,2023-12-13T00:00:00Z,620800.2943630671
2023-12-14,2023-12-14T00:00:00Z,521955.5284401816
2023-12-15,2023-12-15T00:00:00Z,588866.5517117152
2023-12-16,2023-12-16T00:00:00Z,346371.1064592428
2023-12-17,2023-12-17T00:00:00Z,592375.5314232219
2023-12-18,2023-12-18T00:00:00Z,1073529.2659855147
2023-12-19,2023-12-19T00:00:00Z,786852.9494609109
2023-12-20,2023-12-20T00:00:00Z,958952.842948932
2023-12-21,2023-12-21T00:00:00Z,770129.1255581707
2023-12-22,2023-12-22T00:00:00Z,1562613.0256973435
2023-12-23,2023-12-23T00:00:00Z,467342.787179485
2023-12-24,2023-12-24T00:00:00Z,414653.5156260483
2023-12-25,2023-12-25T00:00:00Z,368919.23422512494
2023-12-26,2023-12-26T00:00:00Z,968275.8410716264
2023-12-27,2023-12-27T00:00:00Z,864683.202744739
2023-12-28,2023-12-28T00:00:00Z,837348.4911310885
2023-12-29,2023-12-29T00:00:00Z,857825.0273681505
2023-12-30,2023-12-30T00:00:00Z,416242.085358313
2023-12-31,2023-12-31T00:00:00Z,445032.9117627995
2024-01-01,2024-01-01T00:00:00Z,434343.7402324436
2024-01-02,2024-01-02T00:00:00Z,621541.986481763
2024-01-03,2024-01-03T00:00:00Z,799632.6493888762
2024-01-04,2024-01-04T00:00:00Z,616682.7821950243
2024-01-05,2024-01-05T00:00:00Z,611486.3157026974
2024-01-06,2024-01-06T00:00:00Z,325242.43976431794
2024-01-07,2024-01-07T00:00:00Z,298060.37252008024
2024-01-08,2024-01-08T00:00:00Z,714179.7582389251
2024-01-09,2024-01-09T00:00:00Z,753567.7929534576
2024-01-10,2024-01-10T00:00:00Z,1119168.3826328197
2024-01-11,2024-01-11T00:00:00Z,1162089.6121189035
2024-01-12,2024-01-12T00:00:00Z,1155744.719777607
2024-01-13,2024-01-13T00:00:00Z,485345.9195928981
2024-01-14,2024-01-14T00:00:00Z,350661.5585365339
2024-01-15,2024-01-15T00:00:00Z,532203.8348025351
2024-01-16,2024-01-16T00:00:00Z,603018.247493535
2024-01-17,2024-01-17T00:00:00Z,521672.9879989431
2024-01-18,2024-01-18T00:00:00Z,743445.4632512263
2024-01-19,2024-01-19T00:00:00Z,590540.2430480648
2024-01-20,2024-01-20T00:00:00Z,245219.6951295405
2024-01-21,2024-01-21T00:00:00Z,307635.0594573269
2024-01-22,2024-01-22T00:00:00Z,708042.2545773123
2024-01-23,2024-01-23T00:00:00Z,1116185.015199598
2024-01-24,2024-01-24T00:00:00Z,609562.183375214
2024-01-25,2024-01-25T00:00:00Z,1060075.122666213
2024-01-26,2024-01-26T00:00:00Z,606386.5178678391
2024-01-27,2024-01-27T00:00:00Z,329179.7947668664
2024-01-28,2024-01-28T00:00:00Z,301592.1439922999
2024-01-29,2024-01-29T00:00:00Z,538626.1828785118
2024-01-30,2024-01-30T00:00:00Z,640186.7053830415
2024-01-31,2024-01-31T00:00:00Z,1009476.5464863688
2024-02-01,2024-02-01T00:00:00Z,605307.7366994604
2024-02-02,2024-02-02T00:00:00Z,543049.9154225789
2024-02-03,2024-02-03T00:00:00Z,194901.49790926112
2024-02-04,2024-02-04T00:00:00Z,333662.8268654302
2024-02-05,2024-02-05T00:00:00Z,662454.1427946149
2024-02-06,2024-02-06T00:00:00Z,684265.8316562041
2024-02-07,2024-02-07T00:00:00Z,1071481.3700402586
2024-02-08,2024-02-08T00:00:00Z,710760.4501598879
2024-02-09,2024-02-09T00:00:00Z,961330.0742101182
2024-02-10,2024-02-10T00:00:00Z,295743.2593628225
2024-02-11,2024-02-11T00:00:00Z,218928.0825144187
2024-02-12,2024-02-12T00:00:00Z,554995.3527502717
2024-02-13,2024-02-13T00:00:00Z,729061.3519645552
2024-02-14,2024-02-14T00:00:00Z,1054103.1470456584
2024-02-15,2024-02-15T00:00:00Z,649883.4166593868
2024-02-16,2024-02-16T00:00:00Z,613589.5249073439
2024-02-17,2024-02-17T00:00:00Z,329901.4252013396
2024-02-18,2024-02-18T00:00:00Z,398144.07191150734
2024-02-19,2024-02-19T00:00:00Z,850869.7799596607
2024-02-20,2024-02-20T00:00:00Z,969899.5704258668
2024-02-21,2024-02-21T00:00:00Z,787765.3314119193
2024-02-22,2024-02-22T00:00:00Z,753290.3746684134
2024-02-23,2024-02-23T00:00:00Z,570053.5907632071
2024-02-24,2024-02-24T00:00:00Z,333372.53302659985
2024-02-25,2024-02-25T00:00:00Z,547152.9342710752
2024-02-26,2024-02-26T00:00:00Z,812748.666841183
2024-02-27,2024-02-27T00:00:00Z,1021916.6855554295
2024-02-28,2024-02-28T00:00:00Z,919721.0023677436
2024-02-29,2024-02-29T00:00:00Z,794719.4807154333
2024-03-01,2024-03-01T00:00:00Z,642167.4430768995
2024-03-02,2024-03-02T00:00:00Z,428770.8685981018
2024-03-03,2024-03-03T00:00:00Z,471305.7399852306
2024-03-04,2024-03-04T00:00:00Z,750965.6384779043
2024-03-05,2024-03-05T00:00:00Z,1188113.6205643974
2024-03-06,2024-03-06T00:00:00Z,1240200.9536267037
2024-03-07,2024-03-07T00:00:00Z,848124.5897113351
2024-03-08,2024-03-08T00:00:00Z,927361.8492801192
2024-03-09,2024-03-09T00:00:00Z,505391.03361967794
2024-03-10,2024-03-10T00:00:00Z,656771.8951887124
2024-03-11,2024-03-11T00:00:00Z,1285697.1009865566
2024-03-12,2024-03-12T00:00:00Z,1018235.6809195902
2024-03-13,2024-03-13T00:00:00Z,805003.4063561045
2024-03-14,2024-03-14T00:00:00Z,775475.1869649313
2024-03-15,2024-03-15T00:00:00Z,983753.448139072
2024-03-16,2024-03-16T00:00:00Z,539469.8847281069
2024-03-17,2024-03-17T00:00:00Z,541272.0932453058
2024-03-18,2024-03-18T00:00:00Z,871330.8403691769
2024-03-19,2024-03-19T00:00:00Z,1071615.8100185404
2024-03-20,2024-03-20T00:00:00Z,1176099.845851379
2024-03-21,2024-03-21T00:00:00Z,817605.8233053075
2024-03-22,2024-03-22T00:00:00Z,671959.7963276476
2024-03-23,2024-03-23T00:00:00Z,413171.2382994832
2024-03-24,2024-03-24T00:00:00Z,327943.7603025241
2024-03-25,2024-03-25T00:00:00Z,734419.0959734258
2024-03-26,2024-03-26T00:00:00Z,1016726.7234461998
2024-03-27,2024-03-27T00:00:00Z,816564.09423329
2024-03-28,2024-03-28T00:00:00Z,606503.4936412338
2024-03-29,2024-03-29T00:00:00Z,497294.4051812372
2024-03-30,2024-03-30T00:00:00Z,362609.65685105487
2024-03-31,2024-03-31T00:00:00Z,370256.8155567505
2024-04-01,2024-04-01T00:00:00Z,611587.2337026495
2024-04-02,2024-04-02T00:00:00Z,854560.733142796
2024-04-03,2024-04-03T00:00:00Z,687134.381670022
2024-04-04,2024-04-04T00:00:00Z,724098.2788386683
2024-04-05,2024-04-05T00:00:00Z,476067.8105982202
2024-04-06,2024-04-06T00:00:00Z,216377.93204516167
2024-04-07,2024-04-07T00:00:00Z,293778.8186854788
2024-04-08,2024-04-08T00:00:00Z,754949.2066575893
2024-04-09,2024-04-09T00:00:00Z,770451.44217606
2024-04-10,2024-04-10T00:00:00Z,525243.0751806287
2024-04-11,2024-04-11T00:00:00Z,726173.5835867977
2024-04-12,2024-04-12T00:00:00Z,621787.5857269925
2024-04-13,2024-04-13T00:00:00Z,853008.7298588612
2024-04-14,2024-04-14T00:00:00Z,644815.4494973767
2024-04-15,2024-04-15T00:00:00Z,727344.0073478025
2024-04-16,2024-04-16T00:00:00Z,603867.8378461025
2024-04-17,2024-04-17T00:00:00Z,581278.5158394862
2024-04-18,2024-04-18T00:00:00Z,807589.1610043036
2024-04-19,2024-04-19T00:00:00Z,571429.3573647292
2024-04-20,2024-04-20T00:00:00Z,350266.3196289565
2024-04-21,2024-04-21T00:00:00Z,241161.14102349943
2024-04-22,2024-04-22T00:00:00Z,522883.2110345332
2024-04-23,2024-04-23T00:00:00Z,469519.845341463
2024-04-24,2024-04-24T00:00:00Z,558827.7815883027
2024-04-25,2024-04-25T00:00:00Z,544105.3791473187
2024-04-26,2024-04-26T00:00:00Z,414794.05363266007
2024-04-27,2024-04-27T00:00:00Z,331156.2748511801
2024-04-28,2024-04-28T00:00:00Z,411116.60336259176
2024-04-29,2024-04-29T00:00:00Z,503533.4875294931
2024-04-30,2024-04-30T00:00:00Z,559112.5690710512
2024-05-01,2024-05-01T00:00:00Z,712134.9475031045
2024-05-02,2024-05-02T00:00:00Z,450538.1800614806
2024-05-03,2024-05-03T00:00:00Z,378708.66390893696
2024-05-04,2024-05-04T00:00:00Z,190325.82638378727
2024-05-05,2024-05-05T00:00:00Z,256332.2126967235
2024-05-06,2024-05-06T00:00:00Z,414974.1515436978
2024-05-07,2024-05-07T00:00:00Z,429275.2488553387
2024-05-08,2024-05-08T00:00:00Z,444097.9137970015
2024-05-09,2024-05-09T00:00:00Z,401466.96467571566
2024-05-10,2024-05-10T00:00:00Z,419484.8701929092
2024-05-11,2024-05-11T00:00:00Z,139450.70072932998
2024-05-12,2024-05-12T00:00:00Z,155845.5446236812
2024-05-13,2024-05-13T00:00:00Z,476902.97616035736
2024-05-14,2024-05-14T00:00:00Z,361972.3627576313
2024-05-15,2024-05-15T00:00:00Z,433153.92815682886
2024-05-16,2024-05-16T00:00:00Z,504324.8270553216
2024-05-17,2024-05-17T00:00:00Z,410183.8388784685
2024-05-18,2024-05-18T00:00:00Z,194258.96483872525
2024-05-19,2024-05-19T00:00:00Z,164350.52742802587
2024-05-20,2024-05-20T00:00:00Z,850474.146501908
2024-05-21,2024-05-21T00:00:00Z,1404497.3977481993
2024-05-22,2024-05-22T00:00:00Z,902568.2179647456
2024-05-23,2024-05-23T00:00:00Z,1250911.1423624011
2024-05-24,2024-05-24T00:00:00Z,952607.4878954614
2024-05-25,2024-05-25T00:00:00Z,367887.29730941984
2024-05-26,2024-05-26T00:00:00Z,378146.26104700007
2024-05-27,2024-05-27T00:00:00Z,637570.0350002857
2024-05-28,2024-05-28T00:00:00Z,631682.18074748
2024-05-29,2024-05-29T00:00:00Z,620720.391253158
2024-05-30,2024-05-30T00:00:00Z,1457044.1975418744
2024-05-31,2024-05-31T00:00:00Z,583317.5941721232
2024-06-01,2024-06-01T00:00:00Z,241451.59507584933
2024-06-02,2024-06-02T00:00:00Z,196919.1606875491
2024-06-03,2024-06-03T00:00:00Z,486638.3280210387
2024-06-04,2024-06-04T00:00:00Z,335293.866418219
2024-06-05,2024-06-05T00:00:00Z,438551.2594531067
2024-06-06,2024-06-06T00:00:00Z,388501.9014018365
2024-06-07,2024-06-07T00:00:00Z,442138.6164477235
2024-06-08,2024-06-08T00:00:00Z,240956.19944292345
2024-06-09,2024-06-09T00:00:00Z,144631.3723647612
2024-06-10,2024-06-10T00:00:00Z,352665.07923177234
2024-06-11,2024-06-11T00:00:00Z,1236763.1516163065
2024-06-12,2024-06-12T00:00:00Z,566210.8216830085
2024-06-13,2024-06-13T00:00:00Z,500951.14665403264
2024-06-14,2024-06-14T00:00:00Z,584311.0082295001
2024-06-15,2024-06-15T00:00:00Z,237987.04093448623
2024-06-16,2024-06-16T00:00:00Z,206428.00866442392
2024-06-17,2024-06-17T00:00:00Z,546368.0151958364
2024-06-18,2024-06-18T00:00:00Z,620631.2124294922
2024-06-19,2024-06-19T00:00:00Z,580532.7603924657
2024-06-20,2024-06-20T00:00:00Z,432944.80866104143
2024-06-21,2024-06-21T00:00:00Z,445161.5962074375
2024-06-22,2024-06-22T00:00:00Z,177603.2113661822
2024-06-23,2024-06-23T00:00:00Z,290641.00316734624
2024-06-24,2024-06-24T00:00:00Z,667800.8547745023
2024-06-25,2024-06-25T00:00:00Z,552502.2203055512
2024-06-26,2024-06-26T00:00:00Z,456638.94264271634
2024-06-27,2024-06-27T00:00:00Z,567516.0550553042
2024-06-28,2024-06-28T00:00:00Z,780969.1019143459
2024-06-29,2024-06-29T00:00:00Z,171986.2426913317
2024-06-30,2024-06-30T00:00:00Z,388398.1490627241
2024-07-01,2024-07-01T00:00:00Z,516888.0810918346
2024-07-02,2024-07-02T00:00:00Z,457831.7097534258
2024-07-03,2024-07-03T00:00:00Z,506951.7649559357
2024-07-04,2024-07-04T00:00:00Z,485276.85730231367
2024-07-05,2024-07-05T00:00:00Z,943387.1892969426
2024-07-06,2024-07-06T00:00:00Z,282883.0874874522
2024-07-07,2024-07-07T00:00:00Z,305579.1514361949
2024-07-08,2024-07-08T00:00:00Z,482822.0050540008
2024-07-09,2024-07-09T00:00:00Z,511231.94562677614
2024-07-10,2024-07-10T00:00:00Z,377707.7429073188
2024-07-11,2024-07-11T00:00:00Z,482930.1828846357
2024-07-12,2024-07-12T00:00:00Z,499205.1546455627
2024-07-13,2024-07-13T00:00:00Z,251933.84658408267
2024-07-14,2024-07-14T00:00:00Z,184884.16198515173
2024-07-15,2024-07-15T00:00:00Z,669556.8873658737
2024-07-16,2024-07-16T00:00:00Z,642921.3073879039
2024-07-17,2024-07-17T00:00:00Z,521969.7801455387
2024-07-18,2024-07-18T00:00:00Z,376178.865287234
2024-07-19,2024-07-19T00:00:00Z,548075.8105704668
2024-07-20,2024-07-20T00:00:00Z,216181.83227955367
2024-07-21,2024-07-21T00:00:00Z,256037.13051102863
2024-07-22,2024-07-22T00:00:00Z,925743.5912327482
2024-07-23,2024-07-23T00:00:00Z,989135.9775813532
2024-07-24,2024-07-24T00:00:00Z,1223247.3255766828
2024-07-25,2024-07-25T00:00:00Z,1321375.760743711
2024-07-26,2024-07-26T00:00:00Z,1028768.8305686256
2024-07-27,2024-07-27T00:00:00Z,322930.7844751741
2024-07-28,2024-07-28T00:00:00Z,171456.05204129728
2024-07-29,2024-07-29T00:00:00Z,1065705.1546643942
2024-07-30,2024-07-30T00:00:00Z,794125.9842639487
2024-07-31,2024-07-31T00:00:00Z,775536.988656559
2024-08-01,2024-08-01T00:00:00Z,788779.7967149492
2024-08-02,2024-08-02T00:00:00Z,710112.1073500986
2024-08-03,2024-08-03T00:00:00Z,374579.436615504
2024-08-04,2024-08-04T00:00:00Z,481312.31285157945
2024-08-05,2024-08-05T00:00:00Z,2615126.532196104
2024-08-06,2024-08-06T00:00:00Z,1321590.0720972095
2024-08-07,2024-08-07T00:00:00Z,1058511.7935185018
2024-08-08,2024-08-08T00:00:00Z,830157.3326090644
2024-08-09,2024-08-09T00:00:00Z,768344.3431178613
2024-08-10,2024-08-10T00:00:00Z,239860.6076894552
2024-08-11,2024-08-11T00:00:00Z,305011.3386412026
2024-08-12,2024-08-12T00:00:00Z,835843.3954602086
2024-08-13,2024-08-13T00:00:00Z,513604.1616978608
2024-08-14,2024-08-14T00:00:00Z,645100.2893091295
2024-08-15,2024-08-15T00:00:00Z,493885.3422064228
2024-08-16,2024-08-16T00:00:00Z,452154.392500334
2024-08-17,2024-08-17T00:00:00Z,206631.3478034417
2024-08-18,2024-08-18T00:00:00Z,206135.06623231395
2024-08-19,2024-08-19T00:00:00Z,635649.2067326225
2024-08-20,2024-08-20T00:00:00Z,486989.6567844332
2024-08-21,2024-08-21T00:00:00Z,608797.3417494657
2024-08-22,2024-08-22T00:00:00Z,540477.9258046962
2024-08-23,2024-08-23T00:00:00Z,1281275.1259126535
2024-08-24,2024-08-24T00:00:00Z,367218.3805525165
2024-08-25,2024-08-25T00:00:00Z,213670.72613751248
2024-08-26,2024-08-26T00:00:00Z,553125.4109042131
2024-08-27,2024-08-27T00:00:00Z,729962.1801374204
2024-08-28,2024-08-28T00:00:00Z,907272.1180352692
2024-08-29,2024-08-29T00:00:00Z,541951.5833169593
2024-08-30,2024-08-30T00:00:00Z,543741.485418078
2024-08-31,2024-08-31T00:00:00Z,188382.84227055736
2024-09-01,2024-09-01T00:00:00Z,252019.3638265178
2024-09-02,2024-09-02T00:00:00Z,430318.519977416
2024-09-03,2024-09-03T00:00:00Z,948745.8447261244
2024-09-04,2024-09-04T00:00:00Z,769975.1339090638
2024-09-05,2024-09-05T00:00:00Z,441538.5952195771
2024-09-06,2024-09-06T00:00:00Z,875504.6904660768
2024-09-07,2024-09-07T00:00:00Z,391066.53068053466
2024-09-08,2024-09-08T00:00:00Z,236598.70085985985
2024-09-09,2024-09-09T00:00:00Z,636497.8239123052
2024-09-10,2024-09-10T00:00:00Z,871219.7813869526
2024-09-11,2024-09-11T00:00:00Z,1020969.3439136244
2024-09-12,2024-09-12T00:00:00Z,546858.9056233966
2024-09-13,2024-09-13T00:00:00Z,733627.5575420478
2024-09-14,2024-09-14T00:00:00Z,303799.2360078784
2024-09-15,2024-09-15T00:00:00Z,232209.856983204
2024-09-16,2024-09-16T00:00:00Z,662419.0297787715
2024-09-17,2024-09-17T00:00:00Z,569974.8991674978
2024-09-18,2024-09-18T00:00:00Z,720578.7823048285
2024-09-19,2024-09-19T00:00:00Z,942920.0699675916
2024-09-20,2024-09-20T00:00:00Z,686023.0939224252
2024-09-21,2024-09-21T00:00:00Z,278924.78435007186
2024-09-22,2024-09-22T00:00:00Z,299024.6182569107
2024-09-23,2024-09-23T00:00:00Z,691788.5231000081
2024-09-24,2024-09-24T00:00:00Z,711819.8061159208
2024-09-25,2024-09-25T00:00:00Z,673359.3073976994
2024-09-26,2024-09-26T00:00:00Z,606086.2215377094
2024-09-27,2024-09-27T00:00:00Z,764120.9409103168
2024-09-28,2024-09-28T00:00:00Z,245915.97290163912
2024-09-29,2024-09-29T00:00:00Z,262828.83220119553
2024-09-30,2024-09-30T00:00:00Z,790523.4296870971
2024-10-01,2024-10-01T00:00:00Z,1039648.3596789016
2024-10-02,2024-10-02T00:00:00Z,754810.9678154394
2024-10-03,2024-10-03T00:00:00Z,609470.6397908276
2024-10-04,2024-10-04T00:00:00Z,633324.5166700181
2024-10-05,2024-10-05T00:00:00Z,199200.80682377567
2024-10-06,2024-10-06T00:00:00Z,200953.54012197483
2024-10-07,2024-10-07T00:00:00Z,642387.4895795422
2024-10-08,2024-10-08T00:00:00Z,568929.3162655387
2024-10-09,2024-10-09T00:00:00Z,463436.88109408825
2024-10-10,2024-10-10T00:00:00Z,486292.501475805
2024-10-11,2024-10-11T00:00:00Z,698895.1502392326
2024-10-12,2024-10-12T00:00:00Z,316954.4050725645
2024-10-13,2024-10-13T00:00:00Z,275304.75292047084
2024-10-14,2024-10-14T00:00:00Z,664402.6998796662
2024-10-15,2024-10-15T00:00:00Z,882726.7399560477
2024-10-16,2024-10-16T00:00:00Z,891933.7802815038
2024-10-17,2024-10-17T00:00:00Z,590663.6673566493
2024-10-18,2024-10-18T00:00:00Z,796841.5663238133
2024-10-19,2024-10-19T00:00:00Z,266105.7806882457
2024-10-20,2024-10-20T00:00:00Z,415721.64301281126
2024-10-21,2024-10-21T00:00:00Z,641355.8141640482
2024-10-22,2024-10-22T00:00:00Z,585682.6140499271
2024-10-23,2024-10-23T00:00:00Z,660640.6136923686
2024-10-24,2024-10-24T00:00:00Z,634127.4773159521
2024-10-25,2024-10-25T00:00:00Z,1766171.8967104868
2024-10-26,2024-10-26T00:00:00Z,388833.6455214029
2024-10-27,2024-10-27T00:00:00Z,301584.2186557287
2024-10-28,2024-10-28T00:00:00Z,827439.0194669539
2024-10-29,2024-10-29T00:00:00Z,1194775.9623657858
2024-10-30,2024-10-30T00:00:00Z,998437.518851964
2024-10-31,2024-10-31T00:00:00Z,788181.3396928835
2024-11-01,2024-11-01T00:00:00Z,759987.5989014363
2024-11-02,2024-11-02T00:00:00Z,346136.9522151218
2024-11-03,2024-11-03T00:00:00Z,326369.9015519506
2024-11-04,2024-11-04T00:00:00Z,730280.3881995371
2024-11-05,2024-11-05T00:00:00Z,905860.407571324
2024-11-06,2024-11-06T00:00:00Z,1471585.8355832556
2024-11-07,2024-11-07T00:00:00Z,1286600.5508450265
2024-11-08,2024-11-08T00:00:00Z,1047920.7089417222
2024-11-09,2024-11-09T00:00:00Z,891693.2185593281
2024-11-10,2024-11-10T00:00:00Z,1049611.2350696786
2024-11-11,2024-11-11T00:00:00Z,1314835.4977521892
2024-11-12,2024-11-12T00:00:00Z,1837584.5236752168
2024-11-13,2024-11-13T00:00:00Z,1349721.9476475392
2024-11-14,2024-11-14T00:00:00Z,937073.5553337514
2024-11-15,2024-11-15T00:00:00Z,955433.010075154
2024-11-16,2024-11-16T00:00:00Z,623479.2355946029
2024-11-17,2024-11-17T00:00:00Z,512256.8599003341
2024-11-18,2024-11-18T00:00:00Z,1034789.6648838378
2024-11-19,2024-11-19T00:00:00Z,962427.8134465296
2024-11-20,2024-11-20T00:00:00Z,1013163.2675935394
2024-11-21,2024-11-21T00:00:00Z,1637413.7452894675
2024-11-22,2024-11-22T00:00:00Z,1484869.369570363
2024-11-23,2024-11-23T00:00:00Z,757667.0283999405
2024-11-24,2024-11-24T00:00:00Z,492650.993594386
2024-11-25,2024-11-25T00:00:00Z,1661351.4579222356
2024-11-26,2024-11-26T00:00:00Z,1108548.0191133511
2024-11-27,2024-11-27T00:00:00Z,1383274.196252545
2024-11-28,2024-11-28T00:00:00Z,1005625.2597217415
2024-11-29,2024-11-29T00:00:00Z,1035974.5997193168
2024-11-30,2024-11-30T00:00:00Z,732795.9708446622
2024-12-01,2024-12-01T00:00:00Z,618200.1542889025
2024-12-02,2024-12-02T00:00:00Z,1720852.2758558216
2024-12-03,2024-12-03T00:00:00Z,1661058.540034613
2024-12-04,2024-12-04T00:00:00Z,1954278.9103606849
2024-12-05,2024-12-05T00:00:00Z,1533078.136979279
2024-12-06,2024-12-06T00:00:00Z,1761467.961180891
2024-12-07,2024-12-07T00:00:00Z,685760.1353720117
2024-12-08,2024-12-08T00:00:00Z,437138.9915220671
2024-12-09,2024-12-09T00:00:00Z,1247161.6377030634
2024-12-10,2024-12-10T00:00:00Z,1216924.762449938
2024-12-11,2024-12-11T00:00:00Z,1593050.6830960757
2024-12-12,2024-12-12T00:00:00Z,1113240.7862196006
2024-12-13,2024-12-13T00:00:00Z,1015191.1190808944
2024-12-14,2024-12-14T00:00:00Z,323382.9969461129
2024-12-15,2024-12-15T00:00:00Z,365135.8130542747
2024-12-16,2024-12-16T00:00:00Z,923994.1848678102
2024-12-17,2024-12-17T00:00:00Z,1425144.6583812835
2024-12-18,2024-12-18T00:00:00Z,1000803.7491999188
2024-12-19,2024-12-19T00:00:00Z,1320247.502958566
2024-12-20,2024-12-20T00:00:00Z,1624952.213343337
2024-12-21,2024-12-21T00:00:00Z,660142.5140436026
2024-12-22,2024-12-22T00:00:00Z,611880.0250863481
2024-12-23,2024-12-23T00:00:00Z,1167150.5397736663
2024-12-24,2024-12-24T00:00:00Z,1155924.252462493
2024-12-25,2024-12-25T00:00:00Z,391024.5146420577
2024-12-26,2024-12-26T00:00:00Z,724243.140084735
2024-12-27,2024-12-27T00:00:00Z,800322.3581785432
2024-12-28,2024-12-28T00:00:00Z,250678.47977263204
2024-12-29,2024-12-29T00:00:00Z,397715.1466005513
2024-12-30,2024-12-30T00:00:00Z,904942.5680126958
2024-12-31,2024-12-31T00:00:00Z,1009065.428812704
2025-01-01,2025-01-01T00:00:00Z,836306.9690975152
2025-01-02,2025-01-02T00:00:00Z,951863.6165284438
2025-01-03,2025-01-03T00:00:00Z,687017.2088317195
2025-01-04,2025-01-04T00:00:00Z,374692.3510494716
2025-01-05,2025-01-05T00:00:00Z,283420.6354820273
2025-01-06,2025-01-06T00:00:00Z,715687.8890393374
2025-01-07,2025-01-07T00:00:00Z,1055946.4232831087
2025-01-08,2025-01-08T00:00:00Z,1206401.634407329
2025-01-09,2025-01-09T00:00:00Z,1113117.9133169733
2025-01-10,2025-01-10T00:00:00Z,733027.4514958085
2025-01-11,2025-01-11T00:00:00Z,247232.62148166588
2025-01-12,2025-01-12T00:00:00Z,440295.4173340303
2025-01-13,2025-01-13T00:00:00Z,1193000.1432485976
