date,timestamp_utc,Fees Burnt USD (Total)
2026-01-28,2026-01-28T00:00:00Z,68775.1397371132
2026-01-29,2026-01-29T00:00:00Z,260687.10671864147
2026-01-30,2026-01-30T00:00:00Z,284622.790253702
2026-01-31,2026-01-31T00:00:00Z,829522.6529054511
2026-02-01,2026-02-01T00:00:00Z,152191.53307376118
2026-02-02,2026-02-02T00:00:00Z,212103.53531749285
2026-02-03,2026-02-03T00:00:00Z,178280.51573205602
2026-02-04,2026-02-04T00:00:00Z,149862.178241637
2026-02-05,2026-02-05T00:00:00Z,1072855.958900326
2026-02-06,2026-02-06T00:00:00Z,545664.650257701
2026-02-07,2026-02-07T00:00:00Z,58425.52415518743
2026-02-08,2026-02-08T00:00:00Z,25922.86699582961
2026-02-09,2026-02-09T00:00:00Z,54076.44476773139
2026-02-10,2026-02-10T00:00:00Z,38207.67550159575
2026-02-11,2026-02-11T00:00:00Z,53490.02066684591
2026-02-12,2026-02-12T00:00:00Z,107658.64271898878
2026-02-13,2026-02-13T00:00:00Z,39734.4447636607
2026-02-14,2026-02-14T00:00:00Z,20257.91541397645
2026-02-15,2026-02-15T00:00:00Z,16548.548259392493
2026-02-16,2026-02-16T00:00:00Z,17993.184623696354
2026-02-17,2026-02-17T00:00:00Z,32705.2026369386
2026-02-18,2026-02-18T00:00:00Z,34415.78740121891
2026-02-19,2026-02-19T00:00:00Z,35333.59411445233
2026-02-20,2026-02-20T00:00:00Z,31138.54932213877
2026-02-21,2026-02-21T00:00:00Z,17534.791503023698
2026-02-22,2026-02-22T00:00:00Z,16739.476444606935
2026-02-23,2026-02-23T00:00:00Z,27784.19435153125
2026-02-24,2026-02-24T00:00:00Z,35185.236241762286
2026-02-25,2026-02-25T00:00:00Z,63264.51810881461
2026-02-26,2026-02-26T00:00:00Z,46242.856054311786
2026-02-27,2026-02-27T00:00:00Z,38604.509901931095
2026-02-28,2026-02-28T00:00:00Z,34272.98632366493
2026-03-01,2026-03-01T00:00:00Z,24365.40711985425
2026-03-02,2026-03-02T00:00:00Z,71871.030153114
2026-03-03,2026-03-03T00:00:00Z,62862.65911625386
2026-03-04,2026-03-04T00:00:00Z,88184.1683498191
2026-03-05,2026-03-05T00:00:00Z,47352.90185973399
2026-03-06,2026-03-06T00:00:00Z,47727.24566685168
2026-03-07,2026-03-07T00:00:00Z,17331.083569238996
2026-03-08,2026-03-08T00:00:00Z,16224.732362889294
2026-03-09,2026-03-09T00:00:00Z,40409.71483181107
2026-03-10,2026-03-10T00:00:00Z,46498.79743298793
2026-03-11,2026-03-11T00:00:00Z,49835.43858907096
2026-03-12,2026-03-12T00:00:00Z,49390.686836714405
2026-03-13,2026-03-13T00:00:00Z,77443.9448234028
2026-03-14,2026-03-14T00:00:00Z,16624.937506428247
2026-03-15,2026-03-15T00:00:00Z,19564.72041484376
2026-03-16,2026-03-16T00:00:00Z,102328.39141505744
2026-03-17,2026-03-17T00:00:00Z,55136.17101805078
2026-03-18,2026-03-18T00:00:00Z,68907.95998144368
2026-03-19,2026-03-19T00:00:00Z,61581.5317083296
2026-03-20,2026-03-20T00:00:00Z,43884.22912133514
2026-03-21,2026-03-21T00:00:00Z,18309.68985160281
2026-03-22,2026-03-22T00:00:00Z,300547.5125134558
2026-03-23,2026-03-23T00:00:00Z,65836.15817139328
2026-03-24,2026-03-24T00:00:00Z,37088.28417211971
2026-03-25,2026-03-25T00:00:00Z,34443.09800697451
2026-03-26,2026-03-26T00:00:00Z,39998.671579865535
2026-03-27,2026-03-27T00:00:00Z,56287.32343942266
2026-03-28,2026-03-28T00:00:00Z,30671.547024510925
2026-03-29,2026-03-29T00:00:00Z,52229.03250660605
2026-03-30,2026-03-30T00:00:00Z,59002.201363961474
2026-03-31,2026-03-31T00:00:00Z,109641.3542416475
2026-04-01,2026-04-01T00:00:00Z,83811.40873497169
2026-04-02,2026-04-02T00:00:00Z,67539.77916407038
2026-04-03,2026-04-03T00:00:00Z,59852.86444332034
2026-04-04,2026-04-04T00:00:00Z,48046.475755483625
2026-04-05,2026-04-05T00:00:00Z,48823.64466076274
2026-04-06,2026-04-06T00:00:00Z,50403.35470771309
2026-04-07,2026-04-07T00:00:00Z,68387.14359786217
2026-04-08,2026-04-08T00:00:00Z,97469.10733391954
2026-04-09,2026-04-09T00:00:00Z,53017.25426978028
2026-04-10,2026-04-10T00:00:00Z,46517.318284872345
