date,timestamp_utc,Fees Burnt (Total)
2026-01-28,2026-01-28T00:00:00Z,22.88005905538936
2026-01-29,2026-01-29T00:00:00Z,92.4043806610582
2026-01-30,2026-01-30T00:00:00Z,105.28808725571602
2026-01-31,2026-01-31T00:00:00Z,338.3443021857078
2026-02-01,2026-02-01T00:00:00Z,67.03486211977774
2026-02-02,2026-02-02T00:00:00Z,90.4492708383056
2026-02-03,2026-02-03T00:00:00Z,79.90244950315206
2026-02-04,2026-02-04T00:00:00Z,69.91889754842296
2026-02-05,2026-02-05T00:00:00Z,588.3946748226022
2026-02-06,2026-02-06T00:00:00Z,264.32070005574786
2026-02-07,2026-02-07T00:00:00Z,28.00598618058975
2026-02-08,2026-02-08T00:00:00Z,12.412281132302608
2026-02-09,2026-02-09T00:00:00Z,25.682819363574204
2026-02-10,2026-02-10T00:00:00Z,18.89906600699407
2026-02-11,2026-02-11T00:00:00Z,27.57688780259668
2026-02-12,2026-02-12T00:00:00Z,55.261051263942825
2026-02-13,2026-02-13T00:00:00Z,19.40623892272051
2026-02-14,2026-02-14T00:00:00Z,9.714293777970685
2026-02-15,2026-02-15T00:00:00Z,8.419772361856994
2026-02-16,2026-02-16T00:00:00Z,9.008765906856413
2026-02-17,2026-02-17T00:00:00Z,16.429037419251774
2026-02-18,2026-02-18T00:00:00Z,17.60313487909194
2026-02-19,2026-02-19T00:00:00Z,18.119314791427023
2026-02-20,2026-02-20T00:00:00Z,15.809875008528447
2026-02-21,2026-02-21T00:00:00Z,8.8884840186553
2026-02-22,2026-02-22T00:00:00Z,8.552633299780515
2026-02-23,2026-02-23T00:00:00Z,14.97335195996366
2026-02-24,2026-02-24T00:00:00Z,18.98577754853417
2026-02-25,2026-02-25T00:00:00Z,30.732012812387747
2026-02-26,2026-02-26T00:00:00Z,22.806328615787105
2026-02-27,2026-02-27T00:00:00Z,19.990675168830883
2026-02-28,2026-02-28T00:00:00Z,17.44515030189782
2026-03-01,2026-03-01T00:00:00Z,12.559137382015276
2026-03-02,2026-03-02T00:00:00Z,35.4524129831625
2026-03-03,2026-03-03T00:00:00Z,31.70404941027996
2026-03-04,2026-03-04T00:00:00Z,41.444584717259296
2026-03-05,2026-03-05T00:00:00Z,22.8431052587108
2026-03-06,2026-03-06T00:00:00Z,24.119522960617847
2026-03-07,2026-03-07T00:00:00Z,8.801881175311328
2026-03-08,2026-03-08T00:00:00Z,8.37588923712413
2026-03-09,2026-03-09T00:00:00Z,20.27242336641816
2026-03-10,2026-03-10T00:00:00Z,22.830598735461503
2026-03-11,2026-03-11T00:00:00Z,24.28424629668642
2026-03-12,2026-03-12T00:00:00Z,23.814599950927512
2026-03-13,2026-03-13T00:00:00Z,37.009717854928574
2026-03-14,2026-03-14T00:00:00Z,7.929455100398835
2026-03-15,2026-03-15T00:00:00Z,8.981064336419077
2026-03-16,2026-03-16T00:00:00Z,43.487848750987226
2026-03-17,2026-03-17T00:00:00Z,23.78727235554467
2026-03-18,2026-03-18T00:00:00Z,31.274574798216825
2026-03-19,2026-03-19T00:00:00Z,28.805757668376422
2026-03-20,2026-03-20T00:00:00Z,20.44990029675166
2026-03-21,2026-03-21T00:00:00Z,8.783742405270694
2026-03-22,2026-03-22T00:00:00Z,146.36550576302315
2026-03-23,2026-03-23T00:00:00Z,30.599410495440143
2026-03-24,2026-03-24T00:00:00Z,17.20607909039146
2026-03-25,2026-03-25T00:00:00Z,15.885102089535854
2026-03-26,2026-03-26T00:00:00Z,19.426391230132992
2026-03-27,2026-03-27T00:00:00Z,28.254718665823685
2026-03-28,2026-03-28T00:00:00Z,15.389250067759267
2026-03-29,2026-03-29T00:00:00Z,26.33880650101228
2026-03-30,2026-03-30T00:00:00Z,29.140967417468698
2026-03-31,2026-03-31T00:00:00Z,52.12118191612295
2026-04-01,2026-04-01T00:00:00Z,39.16798089042573
2026-04-02,2026-04-02T00:00:00Z,32.83751048973661
2026-04-03,2026-04-03T00:00:00Z,29.14582015416108
2026-04-04,2026-04-04T00:00:00Z,23.26423361862225
2026-04-05,2026-04-05T00:00:00Z,23.149194057678667
2026-04-06,2026-04-06T00:00:00Z,23.92374362316521
2026-04-07,2026-04-07T00:00:00Z,30.53475728593933
2026-04-08,2026-04-08T00:00:00Z,44.50699644120588
2026-04-09,2026-04-09T00:00:00Z,24.21182347891991
2026-04-10,2026-04-10T00:00:00Z,20.714361855014
