date,0 ~ 1 USD,1 ~ 10 USD,10 ~ 100 USD,100 ~ 1K USD,1K ~ 10K USD,10K ~ 100K USD,100K ~ 1M USD,1M ~ USD
2021-05-16,5389.96233271,345343.8367003,14565196.90556873,113295261.19504796,369595514.7202567,1711437112.11632,6114714732.495291,77796380901.2676
2021-05-17,1200.18913727,129776.83011187,11496694.99223839,104614104.37207454,426282080.76436025,2126159486.974002,7927001557.177561,103845493277.8648
2021-05-18,1157.64314937,107375.86308041,8283487.80077815,90008753.19268732,364979831.5785422,1784518033.4439938,6982974581.089158,73195726649.00458
2021-05-19,1018.96176243,106815.94970632,9038682.33058546,109179417.87585016,544189385.1491889,2807159651.445639,9316944405.986338,104652196563.89038
2021-05-20,882.57228955,75295.01966633,7494320.11887215,99682401.12828772,469882066.6996112,2066245257.7773287,7680453082.833022,103720248710.2662
2021-05-21,868.65446611,75797.1853281,7818557.09847291,102831172.53915104,427142330.2779383,1922828597.997683,6981919124.246928,76083467612.92523
2021-05-22,1497.80508397,141089.88702662,10628413.58237892,105594373.42525303,376944402.5597,1603334651.2900314,5153358379.570265,81276106001.98694
2021-05-23,3588.24572067,417090.20910923,13128105.99635586,86749834.09991513,339184925.1869383,1566107334.2625744,5280896327.365665,69756125007.36566
2021-05-24,3206.92983911,165070.53094176,12905672.5831737,110593794.59420316,396954352.7714274,1690057565.746442,6573399161.424137,88069486711.02596
2021-05-25,4215.93120192,219593.97134437,13339423.47404964,99578356.05181952,376681484.4695956,1656430254.5326383,6272734808.826039,78548106135.90022
2021-05-26,2685.2043668,185982.98166584,11251775.99960023,100102628.26847526,401461668.59116906,1595896840.6641235,5723593714.392625,79413723054.81302
2021-05-27,2892.33733572,157042.80116833,11405636.80406312,98422530.29627484,364671207.48015606,1461949894.4540648,5444305742.557094,69379718919.97408
2021-05-28,4910.10060658,190643.11583248,13319604.46933959,96474444.86115624,364771233.4951581,1519086974.23397,5465577155.722669,98463445211.91023
2021-05-29,9099.91150824,226625.75362458,11679851.02730507,97143433.98642656,337391760.1532085,1178913655.477101,4161708796.79564,65803897661.4398
2021-05-30,12779.04875671,720136.60420128,17599396.14057029,88375460.91363992,264295834.27700308,1056809043.9774716,3697487955.087157,33054717480.6302
2021-05-31,8971.20398658,298359.2296474,14796874.51565282,118910498.54838242,375277488.7821489,1514210045.2709618,5090905138.442377,33414152652.75206
2021-06-01,4865.88088526,217800.00009322,13132957.51409521,106468813.3879975,418051773.403215,1663356622.4820056,5444869708.431386,46843452016.83164
2021-06-02,14311.18219195,346420.56735939,17250189.63615148,119298018.12729517,489369951.320201,1553040100.9403942,5206966367.096169,35552682621.85669
2021-06-03,7147.92134448,273661.71750929,11459410.1547577,121237038.94238044,606890953.4874882,1767566889.2304535,5152622351.029692,39445019553.15797
2021-06-04,6350.98382235,271078.53514553,11826603.31592075,102011579.01882252,498875271.913532,1634147906.8342204,5022200247.893517,30780974841.049847
2021-06-05,5633.4669286,214101.25874141,9433770.73497672,86310251.34106179,285190641.5225708,1435823936.8810558,3722899877.360571,22316734984.74356
2021-06-06,9983.97164297,249730.58762169,12403208.84553253,75438206.29079852,222116669.1888264,1492676298.0620325,3010145586.5201626,59354471490.95696
2021-06-07,5536.04588317,211398.46128781,12193934.64399813,101261815.36317123,354249752.1884715,1768881315.3662405,4805467610.316665,70291724719.63304
2021-06-08,7713.72573553,420418.5360921,12358881.69868091,113082187.4133556,367675811.5218705,1684463139.2612505,5123835912.3922,75475134278.80867
2021-06-09,3520.45480013,165261.32213089,9178510.63961512,78668041.69534382,313995669.73425657,1432083035.5115044,5041192384.446467,39761282102.47193
2021-06-10,2005.9636318,167558.73828569,9384732.07412136,105944809.1076544,453944615.9908464,1664629434.6573775,5442935507.26853,44573806215.66273
2021-06-11,2381.65007744,208979.71325689,8642809.05061671,91131894.17376082,352443573.80931056,1430421680.2688954,4713760708.282998,47641403810.59518
2021-06-12,5829.50041914,284921.74032635,13603607.86264408,127024944.29255515,438380707.09139645,1365635670.120696,3392772112.9706044,30784755785.28889
2021-06-13,5800.66225046,412962.43479424,9795757.0052609,84211202.31050111,258821973.9830708,1056649697.6132452,3072104969.8932915,38603043974.68904
2021-06-14,3415.55731347,287461.9435918,9076568.69882492,108267847.49405542,374048600.4584308,2116613110.524267,5172438638.016695,51321526254.60716
2021-06-15,3938.56737273,188872.43115608,12377943.27384736,100583888.24463958,385698586.13611805,2273887332.728924,5160652671.388651,48475002854.83962
2021-06-16,5372.4154201,225303.88509394,11198751.48625478,107239515.93295255,389433155.9167326,1484009368.0527856,5155434725.345268,55995717547.87445
2021-06-17,17554.03656891,187819.04239846,10857199.27576877,95464187.7287749,334754562.5240382,1392890803.6585348,5056246249.738858,53599246526.6
2021-06-18,10487.18447708,205661.81807787,10553180.85606437,89477088.69670063,320851934.4740019,1377087170.4489295,4879952344.231775,50759943339.62828
2021-06-19,4629.0739582,161630.45628142,11262336.97407394,71691697.25338389,243469212.93050745,1133846863.7239046,3872789166.273496,33210345594.258926
2021-06-20,3163.69227498,163937.10434839,8480697.46202434,103321949.57702573,210793333.35335177,1044669091.8116924,3447289531.5539727,39777309498.55312
2021-06-21,2907.35270167,194282.42086784,11809943.1909869,83714605.12122191,286715868.78537184,1454973658.269597,5167788903.180777,50507199200.20596
2021-06-22,2103.32077009,160283.46007751,9670564.67667395,75371299.32413213,312063585.4870259,1483649810.99359,5088674918.969214,54823290956.01844
2021-06-23,1611.34503879,125225.30540245,9676628.87365312,91785968.70140351,352357856.637226,1516983749.1620665,4768000878.291111,54682447434.65726
2021-06-24,3261.92681736,181225.68306851,10013198.45755608,95384020.1356664,351390992.76772875,1356670182.9453063,4162500860.034682,56784702095.16804
2021-06-25,5198.50410109,245977.65664753,11910505.68293663,96697451.79341432,344801976.4542901,1345783360.4974866,4111972470.8124847,73157059670.25723
2021-06-26,6198.44024097,185201.58259651,10523888.00475062,74161160.17338097,237855831.0606409,1068536979.7753962,3366404358.3301954,51011575809.6368
2021-06-27,1909.77875848,87385.54714537,4661056.56598169,57699492.38706718,175898248.25089374,864441650.6142853,2972499231.63158,38025905620.29754
2021-06-28,1557.38769787,103606.86760221,8071663.15514114,75798524.01614109,307414538.16969246,1400027317.0343964,4543700793.554252,51121202974.00139
2021-06-29,2425.94849481,136418.53095008,7736066.54657502,82635992.04313305,309948263.86583304,1317710173.339183,4908997476.743237,42307775083.67484
2021-06-30,1315.05228291,129184.74400226,7548825.38031776,79696124.26507552,320418515.2592219,1341212277.3770533,4763646112.975325,35708604366.67396
2021-07-01,1260.07624529,123343.04582447,9832731.36847513,89861963.67068598,328412264.1593688,1453985027.4646275,4831461146.08886,49480760928.38189
2021-07-02,1967.70966381,228932.23735026,9542473.20696411,74289387.11894713,284140180.28997165,1218378454.6492927,4284276095.7355857,51792564840.995415
2021-07-03,5702.1707344,297556.01865715,16026355.38450805,120463728.18445864,326014656.3454904,1252007611.421466,3690710673.709085,39008029947.32622
2021-07-04,5776.27249764,241644.71466811,16182218.6654432,97965365.67116491,280586472.27017784,995743139.2272508,3282366591.515595,51329152287.62332
2021-07-05,8909.55707768,305533.09184355,15698114.15179247,96047589.6050646,332502584.51462084,1294314220.7185123,4041285395.9962673,43334841481.33058
2021-07-06,15763.05328189,201889.05143522,10721236.1136387,91946191.71570764,349174324.3873176,1322792146.1542509,4652541128.701241,39035315965.48772
2021-07-07,4980.7348419,180847.55408766,10627195.47255532,88093379.36600599,329445206.8050708,1345204877.8398204,4619820115.836431,39395263149.01959
2021-07-08,7021.25626058,211159.94930593,10525586.60873212,84251230.67885134,322124124.30693334,1431354014.2685754,4807632182.175281,99970070121.6347
2021-07-09,5196.71821616,253350.95142913,11799808.12138646,101397498.20279878,313562237.6744881,1337212291.804005,4155051106.721028,107643085838.37231
2021-07-10,6175.05810297,173549.74964285,9919107.67076948,76610277.59090757,259338568.74981007,977969141.6521364,3177484017.292025,57952335026.66753
2021-07-11,7221.10899597,200191.85790502,12843276.77992612,86603073.60415193,208097060.9327652,861411723.1873066,2889725524.941596,58765075921.58233
2021-07-12,4139.49046293,171023.09369181,11593378.60343065,90778904.52095506,312130624.6035624,1280575214.5903182,4236264930.3603,50342726420.385
2021-07-13,13596.77133697,295942.30485637,12654464.39402393,89818841.94840173,303817329.8137068,1327262618.1486938,4480686764.1172695,43419778839.34163
2021-07-14,8067.51614218,243990.65959676,10948594.99554279,88050571.83929566,316514253.76638454,1304476164.831921,4311691468.132333,42777540803.25128
2021-07-15,5886.34171049,231238.22134292,12369274.43850265,95368113.38341863,327514824.068691,1403321592.433416,4493222292.690928,52699410088.87119
2021-07-16,5717.46103851,214090.780303,9970831.7326695,84572692.0111985,306017026.7138926,1263873386.9526775,4137573679.041152,52216887402.14389
2021-07-17,13636.50953921,171954.18418245,8017223.80993402,64031239.72628981,224742924.7621125,1028911371.6372536,4014375823.532837,53236699365.19795
2021-07-18,5056.58043478,162816.36275096,10899070.44703946,67298455.89788084,198677902.4104745,918895370.7435504,2562347075.035735,33445077743.968582
2021-07-19,7512.19323594,236832.36302266,12692229.02091399,91541171.35969952,314935768.527831,1405116610.4482498,4000541542.029528,50012752777.48332
2021-07-20,7107.74740853,337746.84467449,11064546.01839611,85223577.0321955,331531513.1246409,1433356310.7544734,4395952351.291379,47984367891.019485
2021-07-21,7676.29165472,262346.31123804,13692447.38853064,86550168.37009399,324911552.45959544,1399858457.6885362,5065515614.448243,51789477584.70353
2021-07-22,6688.26074326,207247.26725946,10269087.59265508,87136286.64752536,322685765.3586516,1288646230.0143137,3814910865.718748,52567278923.46632
2021-07-23,7439.09253432,211297.9391478,9405299.27453119,87131460.11375436,325768135.2203347,1260947724.8449347,4270252490.067094,50921072832.179184
2021-07-24,23823.83861255,194651.12083269,8533634.05676918,74607355.513575,260527655.5735246,1068253860.8879956,3630082002.824584,45772052424.10309
2021-07-25,5818.42434758,193041.70318042,9992523.47928678,67086884.70527393,216607855.6401823,927217380.064378,3147806216.308458,45927799058.87672
2021-07-26,8578.36105464,234279.41046853,11595121.16866615,107771882.09031305,397470685.744276,1818294665.1145933,6105230261.956117,79239014170.60442
2021-07-27,15750.9662065,244893.15728525,11820805.49905511,107085994.24848972,414475609.6388973,1580155942.0637977,5536635073.137629,270068693009.9195
2021-07-28,17710.5246572,198996.15967414,9957726.00759578,95754144.76317708,366398472.4306485,1630779319.0918224,5859182627.116936,154345600253.16467
2021-07-29,8274.53238783,293015.55373518,11305629.90121526,98289460.3355061,355899589.91677976,1462041408.4944556,5207378578.039134,96937508949.66447
2021-07-30,5909.59580586,197231.26208916,10456154.02465045,96890509.8380726,352143988.8766908,1465218392.756709,5261976223.275513,64712639813.03295
2021-07-31,6065.92119406,205901.38142406,9228134.68332105,78235868.07091655,274153002.24597144,1274932555.4785328,4306803224.949349,79143361100.38937
2021-08-01,24759.62234145,166816.6603555,7742367.48676894,65636015.91419949,224284872.2119712,1103102663.5230308,3940307182.6659617,130828368037.67088
2021-08-02,14458.65923039,276097.25451074,14930873.33505964,100066882.81157424,341220107.5613621,1473401149.5464537,5330288535.492125,99928255484.22691
2021-08-03,6033.81106144,227258.40493461,10447802.41755481,97251239.14993718,337987502.53121394,1483528341.028956,5507164413.782372,88136622135.8481
2021-08-04,15471.71145987,254832.55043691,10076563.44614822,100984398.91133024,357501743.2960133,1458105269.4246962,5083482934.991396,85287495313.23773
2021-08-05,5582.10137111,213124.00986268,10096071.10282734,98759957.06164736,354689520.2302988,1449303065.8017056,5212773202.479566,65224804005.32401
2021-08-06,16318.02183527,198866.51801416,10356540.41539788,103836395.7206002,365855904.2434973,1596818000.7558627,5670992293.902404,75581737242.7991
2021-08-07,5397.41881185,185828.02142207,9162580.59671987,81384684.84669138,276503627.45100725,1334040651.0427122,4277108383.1129375,76214832100.45
2021-08-08,5077.83997077,193763.15498272,9590235.11765054,77288797.74554501,260535026.2635332,1250932176.3658676,3966683660.046248,72272938123.6678
2021-08-09,10964.20749454,226659.43277386,12151602.2323785,100448604.053621,353618873.01076055,1599657140.9500115,5761986289.939521,78599962778.72241
2021-08-10,14369.34199656,199603.83584886,10857556.82636451,101387088.5928217,369923136.8422944,1608646678.0874135,5842380596.027811,75792087272.43745
2021-08-11,6889.54301443,201628.26013676,10135980.58926902,103450006.80279694,370245672.189814,1575913843.660421,6495766369.208819,95347459739.28484
2021-08-12,5761.18795056,255844.2273519,10742049.01288665,99364765.83920364,342986739.5527437,1470016956.9637456,5936859575.161645,76917877212.91191
2021-08-13,4328.3142526,167173.20034614,13188111.52792242,118103858.957437,358843049.7812149,1503068846.6317866,6046987032.453275,69006031092.72942
2021-08-14,5075.2704251,167704.09708801,8762630.12006049,76627331.57130262,259476128.00211096,1202506198.1320589,4320914706.820738,76325817661.38196
2021-08-15,5566.84224663,204857.45425964,13361184.20491844,86802503.22926629,249145175.0762263,1208040592.450816,4079320829.693213,76417872509.34148
2021-08-16,6506.87846453,271877.89051717,13266102.34794891,105229834.525057,364741889.814485,1630663618.7857742,5903720277.705584,101341750875.18282
2021-08-17,6236.22572489,223697.71486372,14379533.71811466,99882268.20510527,354659736.2452337,1614853362.2581923,5982520454.349185,102528464823.66956
2021-08-18,6701.07851819,209409.61255894,11565293.49679391,99954339.52080576,351275866.267805,1487398198.5551417,6047458612.18367,115054106374.3322
2021-08-19,6427.60421475,233312.12569943,12873771.87747508,91569472.5321777,347195705.7163127,1538636068.6390607,5243087591.818718,109689351765.96465
2021-08-20,5879.26922516,233895.72336811,12698993.55660222,112758296.61582106,395702836.9207173,1748184506.685937,5586639642.607859,102130833708.7142
2021-08-21,5976.48282491,184696.73513156,9937446.16737647,87576203.26859088,301576736.2234818,1343996304.776495,4936873402.581243,112268532763.6476
2021-08-22,4765.62716774,238124.87956249,11423269.36235542,75902166.90041178,237561349.31754017,1104595048.6920369,4179151581.395818,82826665463.01178
2021-08-23,6312.16389638,245287.74649995,13074195.48060745,112047689.63257672,389102296.5895257,1780565633.0591154,6476487590.303592,149344994500.35684
2021-08-24,28331.36524905,231708.53778419,11812566.55271419,101434774.99261443,367082572.9753457,1677875248.5294976,6361542465.559709,391215544747.8027
2021-08-25,8267.092706,221521.61242558,9897623.3645484,96566668.80258562,353992642.70155865,1535672854.766029,6883368710.804572,194988688362.6248
2021-08-26,6158.69838202,221311.80126676,9560735.09514367,96807576.94002208,343598712.95922405,1511925649.3425734,5381841132.720316,214775973446.77084
2021-08-27,6542.96045802,247508.97684647,9565253.63997216,97120090.03647648,335000953.0408168,1432582707.5293312,5783486827.144863,179407505262.65112
2021-08-28,5738.8141858,180783.88054862,9455733.6367631,84289647.67103224,270743796.2220984,1182488116.6067142,4109032036.799297,165298005513.58618
2021-08-29,5221.08004933,251806.34464472,11739462.84163501,71355259.77741337,227184956.5737224,1083262727.952625,4014383002.7396326,172106272554.14203
2021-08-30,6017.85950308,210204.86624264,12270197.19476329,99909875.90742338,334472057.437235,1567472035.6640248,6011618628.213189,184962517786.5608
2021-08-31,5494.76095068,229616.39397231,10704149.13426756,105595223.01396368,415818403.35450095,1721052079.4093535,6416210912.717472,173959845161.5063
2021-09-01,5360.26647004,225836.74620076,10953069.21821208,115998424.94804028,436245415.0645052,1743182162.4877138,6438050679.848707,188351811107.1258
2021-09-02,5124.51941598,239819.57729728,12355585.55961205,126909644.8213342,453565496.35378,1820232528.4589536,6625813898.214071,199371781325.58505
2021-09-03,5859.07883065,252893.04980587,13025950.65488378,122387157.44220984,443118455.9733328,1845847317.195918,7092116999.207922,141227950253.79025
2021-09-04,5654.57773164,211167.26995457,9606672.10109174,87043451.23203617,288881377.05473053,1269418580.4848104,4720954223.202869,132983049688.88202
2021-09-05,4981.33393693,242329.96075678,10863609.77304303,78675789.64349033,263718620.4637213,1213355160.4214764,4373204355.772974,103525466106.9102
2021-09-06,5696.02576064,244679.37165315,15523043.32049051,111866518.39171235,373584717.6919229,1637135579.8932974,6166373786.206173,176096298967.9559
2021-09-07,8276.02293077,233795.71345015,12775024.9454801,108479278.08345984,417530771.137648,1807853361.1576777,7682661459.000869,179785817715.725
2021-09-08,5882.47870449,225438.63724899,11222876.49300988,99948333.45919567,372568779.7491096,1654812246.372368,7400631535.35957,144147819617.08252
2021-09-09,5118.40598707,200722.22086214,11214112.91462428,103337101.50356036,374288336.9021772,1587525488.9341595,6804054387.579883,169673776082.675
2021-09-10,5662.95052337,221538.5618749,12091229.27977753,105252379.20633252,349737393.62466496,1537970301.8418152,6627512809.670712,446693670222.84406
2021-09-11,5361.41558971,251788.2355203,15658928.03643804,87610217.99017549,269501573.17510456,1166209977.0624225,4417656954.556176,247141293180.4457
2021-09-12,3998.62494646,204884.41397477,10444143.76992729,69529270.18980305,222272505.1978938,1004143326.342679,4025437852.8581343,199799415726.696
2021-09-13,6324.32729226,266976.87464273,14226020.59906049,98819253.47766487,337479752.63481045,1528930400.5398784,5812716060.027265,440888574645.7262
2021-09-14,9736.2163438,242019.81921572,13008210.17845648,99943788.01469584,357657070.3515969,1475418323.044582,6027444097.729501,509799932014.1961
2021-09-15,4376.02137267,243609.03202853,14446375.77453647,109244066.40012448,386628121.6466208,1537457088.2321134,6552581551.901081,181077129326.9875
2021-09-16,5774.56001548,240679.72774018,15574658.38163128,125803942.8695823,393949403.71203935,1578992619.7904282,6280586206.716621,199579764095.36288
2021-09-17,6249.52404041,259637.92938368,13460090.25053571,113593236.58898968,381070840.2078408,1542694466.5069768,6200264509.549236,157665105583.74716
2021-09-18,8215.07784693,205117.52301705,12539699.98778152,83763750.92177387,273103054.9535371,1199628599.7743745,4507196687.608657,139354487686.76788
2021-09-19,4715.32533046,214843.98649627,9704605.66679412,70473435.48527601,234474946.7320543,1033989431.1179136,4313113618.998054,114086279078.7532
2021-09-20,8706.69086408,325910.94505545,18094026.9090815,112563487.93349814,356114024.5100421,1592216004.5341358,6615681334.693645,239157859966.9968
2021-09-21,6637.43840705,216050.36437801,11373715.56664016,90175946.86730918,326114954.3411131,1497586871.1147182,5789538219.345327,470404930617.2583
2021-09-22,6610.28363721,253673.3803778,11540001.31159708,101226085.929931,359812888.8902116,1558661366.4198182,5566567672.908042,206386120347.954
2021-09-23,5257.46069738,228485.37861744,11224378.91351439,101081869.0105066,362085542.6080818,1497676298.1897252,5638662494.5499325,184612157589.1179
2021-09-24,5817.8045691,225670.93855427,13554522.9365897,112881872.68368506,356003980.87598133,1673463940.8322618,6371759694.688713,173981319394.6055
2021-09-25,5191.18292483,205803.43596749,8691487.39804981,71810560.10629115,239043350.4833132,1048490534.9185314,5489824982.537914,215276037615.49503
2021-09-26,5909.16171606,227612.96255313,10368445.52646451,69395819.01714517,227453722.43598968,1062304371.8770086,3990390786.347783,123888711228.47328
2021-09-27,6111.32245289,231806.30318824,12867440.46815577,95507316.7208577,352305301.6667779,1403205698.6271288,5359535397.431443,177759485553.302
2021-09-28,5974.31529796,325719.46753403,14596951.63291188,100438206.94530968,329587381.4974586,1404117035.195798,4770293154.926842,142057108836.333
2021-09-29,5777.42428934,204436.19888218,11298182.70822434,90808135.772685,315948315.80693287,1407269317.049204,4495885869.352528,160505641513.9094
2021-09-30,8008.44335586,282574.33823766,18483085.42099786,134186317.19278128,436186326.4600461,1751298047.852083,5262324686.724894,182211809697.1766
2021-10-01,4252.61287529,190797.93216129,11198912.46915025,110176578.78329603,394908053.9361988,1688410788.9537094,5890373485.352181,198507060850.67984
2021-10-02,5830.7741751,274465.04640943,13947346.35873101,108080476.6312866,342797875.8515968,1271593414.643,4624907169.078044,147176526835.28357
2021-10-03,4677.57879983,216000.28511116,10279810.9898973,76724994.6360722,257753576.75244683,1194529834.637873,4405104547.978448,165607366207.26834
2021-10-04,5907.25562736,475227.98873625,12688682.51794564,104344049.2420238,372938097.8755562,1587494410.473148,5962990736.7776,171484677326.837
2021-10-05,5578.56637483,260330.21171347,15572671.5104151,134247266.48554993,454584084.2282198,1855174308.5302176,7419156320.695674,235822832232.9439
2021-10-06,4069.4593753,222475.40461624,9655122.95908758,99743925.50006342,380303131.1523785,1667621023.6403878,7669441506.144545,251768941212.6112
2021-10-07,3354.94804183,235478.58897387,14859948.58512263,132778775.17477286,510312068.3598835,1876488463.6883168,8417417377.725256,234175070915.95737
2021-10-08,5362.00281884,264460.74141997,11904242.45277281,110516880.4787934,390482738.7187289,1623965105.8801398,7064498867.880118,208711760375.07407
2021-10-09,22651.15101759,343105.28090158,16110978.19565579,103795023.18351877,313818112.329482,1295039701.431162,5332151042.985346,167920213017.82883
2021-10-10,9203.39415989,251461.70243272,11485157.59081758,79748366.7566959,255647491.57638583,1197060682.666693,4854136199.749511,148558286826.67752
2021-10-11,3327.25469762,265234.37733409,12716671.96091911,119588905.20893888,441835017.9689143,1713177181.8961732,7086486213.124504,238608045563.61768
2021-10-12,4155.29072277,398285.43518455,12423682.49119594,102418629.25903328,381289223.7975375,1632168946.9188063,6528764311.017797,189816861984.22192
2021-10-13,4825.56120281,483281.49239521,13589012.10064948,108565168.03028366,402418533.1607469,1734261386.6495457,6653361427.5175495,173497549421.5797
2021-10-14,4691.24286794,252363.60641817,13291099.05105502,119102595.74327224,402493977.4390911,1718426907.611514,7387138691.742927,148209027976.24817
2021-10-15,3944.9548485,232939.58328185,12355253.16186739,118367382.15280044,441443792.500857,1952375434.607464,7938299231.476658,220610536483.3832
2021-10-16,5016.23651271,297603.42654767,13063483.58984603,107297229.96379828,371667625.326371,1571502169.3686547,5821738894.4990015,172032813620.98447
2021-10-17,4274.91524212,212930.88706827,12462008.33125404,86081361.80634244,268904412.7036422,1190750245.331536,4761753905.326619,190831052904.72125
2021-10-18,3910.98419962,240569.33179045,11851925.71369255,115165198.7974719,420296966.3136551,2306540354.3675394,7125759309.85996,238755589638.7416
2021-10-19,6564.23330472,254072.2215657,14642262.74647645,128503903.10704426,471724794.7717222,1942417439.010589,6946185744.427375,684971549331.5894
2021-10-20,3599.09775592,197216.29672784,11008383.96009247,112084584.26450063,446757961.4003549,1943255593.740269,7848807808.229745,309133639768.4713
2021-10-21,5681.68121903,356921.99919414,17141203.55328219,137566475.1675777,490221948.8941881,2026926519.768153,8076911366.25964,269095588390.8762
2021-10-22,8768.00225582,317420.63275031,13394212.62472056,112753975.0538034,409612084.5297078,1628890281.9013188,6879225207.629012,209662389382.72528
2021-10-23,4891.96088972,344647.6898627,11999949.97786494,83979931.4373882,305015043.3141113,1273280143.6164827,5655010073.4015045,156689012370.8739
2021-10-24,4535.26693509,224888.52600977,9464447.93307282,78874375.60140114,252510028.2888213,1162847831.7031772,6708452616.843579,160100519226.625
2021-10-25,9016.55122678,262568.23031125,15451942.1216557,128555114.4876938,402899020.1534309,1690365702.526766,8236671377.789086,193235771338.5854
2021-10-26,5573.64073442,248546.48874455,13257421.30960899,116288044.41351888,412030966.7356905,1895681915.720852,7463768788.574788,209040570278.72543
