date,0 ~ 0.01 BTC,0.01 ~ 0.1 BTC,0.1 ~ 1 BTC,1 ~ 10 BTC,10 ~ 100 BTC,100 ~ 1K BTC,1K ~ 10K BTC,10K ~ BTC
2021-03-31,1562.67927105,7302.10377469,27375.35804032,104860.02969214,240567.01909137,337709.69909122,57786.44400026,585691.94093497
2021-04-01,1460.32193749,6073.68522817,26022.08329645,103997.19236818,249144.05997789,324777.76658602,67200.04954693,587573.95420196
2021-04-02,1417.84555957,6160.69681901,24270.25266452,95342.03462744,209379.8179569,277416.46473639,116463.69110583,653849.33569974
2021-04-03,1310.85492782,5244.63745417,21146.20647204,80070.8400195,173484.44321654,225573.18734711,23603.74557677,811849.23419494
2021-04-04,1559.70597483,4472.41988458,18887.97033781,75009.38037365,151681.53724709,198078.89571434,18235.18448643,689585.17813211
2021-04-05,1650.6924227,5861.2554182,24388.35829709,102737.05827212,217637.35442533,518385.33141496,127415.3854415,753266.55427957
2021-04-06,1435.42121215,5937.86310917,27134.42010961,112258.19067935,273118.95812354,589300.0579508,75691.74091352,1027159.54798121
2021-04-07,1539.12350815,7009.96388226,27429.26071233,110565.94303827,239088.08900399,525269.2600043,72969.57194338,716634.44519325
2021-04-08,1355.74807867,5773.07626791,23848.74320752,98485.91792922,193647.00607068,572708.7071804,69315.36010678,536166.70071219
2021-04-09,1630.23359045,6483.34258982,25561.84552652,95895.12771365,221520.41401114,396468.37938912,58819.45354906,788275.48362472
2021-04-10,1673.37874544,5848.30493346,23697.05937502,100498.90575753,189344.03303152,477997.127004,17366.45557054,723549.3279733
2021-04-11,1552.88288069,4643.72096908,19682.18680883,77015.54065651,164154.7110517,354002.48348043,15164.51453631,732825.54337279
2021-04-12,1419.20629564,5846.09256192,28675.33180924,102938.63341413,227410.41512449,603029.32497947,63221.34308812,643844.6521676
2021-04-13,1473.86976233,6353.48715623,26444.36192806,108577.01225837,270980.27050926,602710.85106187,124221.39007517,769174.55610729
2021-04-14,1410.72309198,6790.43301416,25721.14575509,112206.61221053,249421.76254068,601961.16726141,101315.41802343,725803.57953005
2021-04-15,1999.52656052,7773.66067427,28754.11952027,106867.25394833,228650.9061872,413109.72857642,98020.59948561,960936.7821932
2021-04-16,1056.25782814,4684.36834553,19598.86962109,94143.98861906,215724.66464492,713078.42826917,142022.36233448,647217.88878167
2021-04-17,956.92440095,4282.44052265,17543.79254715,76879.17568936,182759.68466625,264573.51906071,80013.31647934,514150.48797389
2021-04-18,1291.82483865,5833.51906299,26048.58829176,100582.16792923,253144.41185074,417428.75750098,131544.20358664,719104.28084185
2021-04-19,986.30723126,4653.65461881,20182.20278667,92802.59355386,230097.43021824,313149.28285581,80530.0480126,536775.6131399
2021-04-20,1362.78941363,6313.40601617,26722.97453698,103870.38408758,289420.09415569,349043.72682025,681698.20252696,410242.36599911
2021-04-21,1059.52041857,5257.14386037,20693.59530275,88605.90592097,269731.5144184,296985.61960933,739474.58026799,508210.25920261
2021-04-22,1546.52850286,7238.34297918,27106.01339935,107291.29941149,284018.72578762,300365.83191483,662281.81227023,798775.77155199
2021-04-23,1404.01785993,7099.11661418,29767.26633388,119315.11238725,333610.51852245,467266.60784401,543997.84745364,681573.93527451
2021-04-24,1668.07455068,5884.44822713,21069.15757856,74960.97640821,178681.27936809,242189.5255753,287838.6576588,788142.00241768
2021-04-25,1470.08381322,6130.81506499,23689.66542434,81189.86720416,179033.51847347,242298.0888233,212870.24858311,889656.37029581
2021-04-26,1189.95371969,5882.95253795,21077.12170748,95041.96257769,270745.70383511,348841.42981773,484923.22629561,925153.90649659
2021-04-27,1562.3037777,6578.64866891,23986.85726228,99463.56121611,250484.61536679,366752.62788049,771147.59567236,767807.29233195
2021-04-28,1470.47557565,6145.48408325,22880.78888831,88923.96797565,229784.00550964,300639.31635969,437928.95225162,917033.63326167
2021-04-29,1236.85489344,7100.02778853,24643.81885478,92715.92061313,222166.9399306,358415.93051526,226344.87295511,1180147.86666913
2021-04-30,1576.28054937,7168.46976394,30013.87121368,97879.87484291,254880.82907375,292886.21929387,101668.23188896,1504110.26155215
2021-05-01,1580.78910903,5807.09561722,18678.69514727,73623.91009856,187643.94333395,111496.35395107,64576.84764203,1144808.5072344
2021-05-02,2096.4493933,5014.16477047,18363.65074884,64799.11316795,152490.87795711,90673.8592069,16938.84142779,1140662.50616431
2021-05-03,2135.55210597,6209.91111353,23235.32148515,99609.17262414,244584.32367822,286361.85749478,167364.97178585,1329925.61815923
2021-05-04,1876.03442577,8112.16554677,27591.96445216,111887.01190174,291530.03434463,307355.70129908,138610.51348156,1393430.47331384
2021-05-05,1612.49573914,6700.04060024,24990.37107196,105440.06726505,247135.42354269,433606.85835668,158012.2239201,850986.25445319
2021-05-06,1822.22960614,7107.19476369,26978.99369857,105304.23569739,256528.89976527,348969.07820108,121755.22630514,939655.84355183
2021-05-07,1751.80723685,7444.41468265,25850.59670757,104882.19131213,211018.94935766,427996.29087685,221492.22782608,939096.01427657
2021-05-08,2006.83985955,8220.24484733,24825.87490255,86911.22196315,174474.45037132,294458.02061962,94563.29155383,690746.52958061
2021-05-09,2346.02816201,7013.97840873,22585.34403811,80173.68661246,189086.09421414,278977.34161076,25454.16833979,480217.9020965
2021-05-10,1941.14078128,6733.80858744,26265.19110021,113360.90760235,330770.26176908,300630.85419666,94486.24663427,538749.80547674
2021-05-11,1715.49768301,6902.88739019,25864.38399915,109844.35661089,265251.06081906,315314.5700999,72604.44898045,406748.40771203
2021-05-12,1958.91421193,6824.45478816,28547.52281682,118904.60422503,248751.05374428,441669.88618437,158461.80026577,551919.01258813
2021-05-13,1728.95397554,7603.58004948,28508.39115957,125390.81231544,322758.52558851,534239.65068818,592130.76680599,889154.98713709
2021-05-14,1361.01008436,6900.14145958,25600.56501479,104709.91641469,274622.31856378,499584.65405601,490589.67915717,887638.88362022
2021-05-15,1346.76868344,5533.3004429,21691.7754707,82570.21862858,196659.09766953,471147.94431924,375747.30794374,766695.98421094
2021-05-16,1434.08454717,5250.56419785,20789.76710709,82824.08324837,178964.55512639,362045.47618916,355696.73778926,820119.69466198
2021-05-17,1252.59718376,5905.98189405,27098.22632401,115971.58314272,296118.64387888,395819.56065751,704400.34878745,1040230.30971931
2021-05-18,980.8233943,5210.8271779,21917.28785471,97882.25859462,270898.81167373,330277.79435512,313329.11343731,827693.51285092
2021-05-19,1172.89425912,7298.29561858,36435.81508291,150067.70108495,451941.45177135,627441.0219229,615129.87812721,1138154.17861507
2021-05-20,1036.2532241,6756.51443885,27861.99632902,117188.81565273,370897.69892421,505289.42148909,957600.29146261,864747.71885107
2021-05-21,1100.30235001,6443.48970587,26059.72290437,112312.13855429,303204.42332778,362917.82843967,702246.30745733,680817.84559072
2021-05-22,1294.73972078,6127.04380636,23092.45829811,88161.92256104,210783.92748711,309602.16200401,515157.67026633,1208230.79641356
2021-05-23,1128.20540571,5415.66862449,22310.99547397,96843.82762397,205647.58036737,374229.49206775,586283.89481383,937639.58559457
2021-05-24,1541.11330849,6242.99123503,23849.82572812,101328.2931308,296899.62349648,535785.53315782,561581.97134144,1082411.96534869
2021-05-25,1284.24767454,5905.60674489,23048.32893551,96720.35148581,268634.18287323,559422.70312708,521207.8348559,812852.6102028
2021-05-26,1228.62120252,6241.7126312,22245.69290907,89983.82796946,252781.6024171,636982.99907404,530832.10190449,681325.28549099
2021-05-27,1176.75128269,6167.96774967,21066.81123781,85409.91399993,233802.6403914,454026.67018351,517243.81979179,663043.04560989
2021-05-28,1199.7735569,5939.53160358,21965.35740524,93930.63623994,215205.95326274,491655.8214386,1404256.11437143,662155.46988112
2021-05-29,1247.21806553,5798.44370856,18797.38716187,82154.70739729,165348.06033185,223150.79924609,1095913.33558848,445990.54942924
2021-05-30,1468.65509271,4997.12215513,14984.94777349,67203.37358479,142806.07989466,186665.7541945,351584.4055498,311939.96385382
2021-05-31,1531.266855,7100.47222957,21791.2117105,91215.60529385,188917.12658068,186070.94181912,229118.09400567,399943.54214356
2021-06-01,1531.36083687,7447.01009907,22773.89522962,95918.11021542,193761.00457125,279797.52064815,110273.38829939,778550.57800257
2021-06-02,1654.44103203,7537.59179417,24205.57265982,88833.43057449,198785.05798214,271806.00664414,549383.52404185,10038.46225946
2021-06-03,1409.6010537,7667.05821052,29567.38694274,87666.19221827,208525.3992455,250090.46183162,593329.29705251,43829.984645
2021-06-04,1307.74116338,5959.7894192,27534.40544887,84668.56936792,192520.34586062,269182.56445368,446885.08777516,0.0
2021-06-05,1051.093645,4976.29045912,24301.58083317,67272.02938648,130659.62944275,228088.94621781,196440.26585693,111682.97958701
2021-06-06,1130.98133857,3841.77777751,27128.76222996,58111.86957861,122681.99902785,224116.70301341,1094665.11414559,250494.11530353
2021-06-07,1358.13837176,5728.02671513,23069.8334687,96364.43021101,205620.20683609,255474.33476399,1100225.3944972,468686.92791835
2021-06-08,1656.65441962,6309.53173749,24883.51894618,95208.77902651,239831.1694517,354732.90962826,1152012.43538424,651753.21216109
2021-06-09,975.38042957,5154.0239449,19415.46382739,86415.19084346,216908.56456928,195720.31077505,350586.95159768,449607.66693711
2021-06-10,1166.38495312,7402.65706189,25056.32468002,90573.77129884,205480.31536186,221434.94484344,491428.87873926,368754.57113601
2021-06-11,1102.56057918,5768.59501269,21129.38503187,82873.0473555,186525.186687,179098.33045687,216880.09351964,769797.55239793
2021-06-12,1576.42385302,7475.71795132,24144.29701688,68496.37740947,126169.04503615,148456.85033061,50484.35254238,582362.63429953
2021-06-13,1181.07967343,4398.90704801,16224.01711554,56226.54232275,117696.91659977,141901.42887306,51873.71170066,792993.90910433
2021-06-14,1405.58671393,5766.04706993,21559.1885043,98577.76866746,203323.29349267,195171.67253708,163214.66498889,797140.30691389
2021-06-15,1312.23045237,5922.72663231,22105.24695491,98456.68858485,217072.18442227,137704.59188095,332489.40465943,587914.30466363
2021-06-16,1342.01185367,6174.72469215,21916.46136874,84525.85471473,206499.47268836,172392.69261693,301080.11733684,813756.60626122
2021-06-17,1159.29308034,5485.78094575,18829.59061927,87811.95894469,176025.5005641,196889.53875569,204838.80962245,876805.06838216
2021-06-18,1131.63849336,5391.38006522,18978.50558502,83131.37455249,189653.04115243,196830.88194478,214095.23182812,846136.99372564
2021-06-19,1095.13869236,4055.28037742,16402.95896953,65643.96932574,135818.21825666,176305.3414917,71657.62242734,607924.80404596
2021-06-20,2069.66073554,3460.74046866,15795.04991477,61900.62325653,134800.73856942,208280.9035488,68413.24886267,782377.58051466
2021-06-21,1388.29602147,4681.91851773,19886.92619585,92264.84114709,226868.61454992,367112.62087513,207760.49834174,828108.13369169
2021-06-22,990.02178123,5109.23876339,21475.26503317,92621.85347829,237881.88379758,405006.23974792,280971.27875687,892292.12680868
2021-06-23,1117.43487806,5912.26663697,22865.92353764,92033.96987119,219384.91914319,272572.34286591,258146.86755832,950047.08989384
2021-06-24,1192.18208255,6055.996696,21241.70435737,81563.87635324,198639.36597691,322356.99218844,233634.50847778,992489.47719396
2021-06-25,1297.47650851,6076.86944842,20739.53058558,79163.61709817,205719.44734731,644376.04095808,294704.4379702,1125084.63675533
2021-06-26,1078.40956442,4287.10313455,15213.5678999,63751.76402271,168857.10788702,437062.40618976,268045.57848035,816363.00511908
2021-06-27,625.50808395,3245.08418789,11714.18189171,57568.81443444,124932.96795771,252195.9610129,88518.16533823,736959.51341479
2021-06-28,956.48569103,4983.07980083,19642.65730947,85665.36702842,193441.50577079,340305.8584593,147435.2601528,873866.22034966
2021-06-29,1011.32178018,5092.046346,19779.29561945,81845.08624262,191289.8845781,351620.73675945,138254.91392183,587153.41607937
2021-06-30,945.80935332,5324.91035607,19764.46294797,81929.69695727,212510.55915724,236486.86473378,125758.86712444,528172.17274042
2021-07-01,1036.76719995,5667.39040374,21564.30039669,88266.18716002,203043.59453085,288637.6596546,105328.28488872,957199.14494563
2021-07-02,1032.00270374,4711.54605783,18890.37324691,72905.04681325,194083.2150805,341704.10899173,130087.52277031,968833.18072954
2021-07-03,1782.90675639,6304.47397876,20472.49924386,68235.32608119,189770.56357258,241440.90845277,24712.75847969,742875.97492259
2021-07-04,1546.52756811,4901.55022,16081.80673922,65679.29019003,175319.76759901,320209.3756618,44921.18761582,957626.45202121
2021-07-05,1488.54181027,5364.62663509,21653.91278017,77452.18023927,178377.4479525,203575.12742153,35001.39959652,917022.62145898
2021-07-06,1201.69099801,6214.26607786,20505.50457726,83971.71914629,204198.7782757,190726.30627923,56821.62508178,768418.23940366
2021-07-07,1175.22291397,5715.87081226,20228.90757681,86374.84609132,192137.0739476,233042.4568799,51073.52844365,735169.83670242
2021-07-08,1114.43668899,5471.3471028,20778.63186507,80033.49825504,225683.86385796,226629.40826575,101185.1424185,2589637.73063131
2021-07-09,1345.0036462,5783.76538922,21081.78600384,77687.65485914,190844.39498794,185421.99862275,90783.41672454,2851835.2828105
2021-07-10,984.34547427,4787.51600979,14834.5429146,57463.81700269,156481.29368987,274131.49963704,27174.34764123,1318176.97715949
2021-07-11,1288.83230746,4022.90825183,13509.55890332,51642.2918397,140824.52778935,129199.07224776,40817.22558871,1476458.43286461
2021-07-12,1292.46682156,5284.28868533,20541.41697389,74012.40085972,192854.46837224,251015.69119809,109959.74097217,1021156.18973242
2021-07-13,1293.04699043,5296.0639735,19123.83228189,86556.42307937,201766.24184353,164884.51359278,119717.73156523,915743.48734842
2021-07-14,1194.22732798,5639.80481499,19990.77095686,83405.85216222,202253.17835491,230943.83783585,55788.87264993,903993.54726493
2021-07-15,1400.13271515,5668.53802504,20344.75408375,84258.2006485,196564.75581775,270089.78293157,117405.86812399,1152951.74472854
2021-07-16,1124.62929529,5459.01949679,19121.91516805,82793.4528889,164248.80444607,202771.3136189,73659.49872323,1279120.1873434
2021-07-17,874.60579548,4015.05318755,14507.12698887,63400.70825086,164628.01663127,237680.83428197,93175.85482017,1279278.26915562
2021-07-18,1047.64428651,3699.76795449,12792.40332918,57865.4793488,108031.26264255,116896.90901487,65287.81239183,806295.13956743
2021-07-19,1302.70000134,5711.65896128,20742.81810263,80151.79339772,170905.29023965,271928.61902325,57282.38144614,1189857.3178483
2021-07-20,1194.85750462,5769.64518462,22255.61805794,88901.54257203,222467.77804665,290111.30388643,66853.43745563,1122209.3369705
2021-07-21,1271.21281818,5702.70412476,21276.36216815,91729.0809932,206242.43916426,271917.6768239,98907.09752223,1177590.94341596
2021-07-22,1155.66862824,5644.89923551,20495.01019839,76769.96324487,185887.87929181,209879.47731695,54373.18136298,1253160.99136755
2021-07-23,1138.92745695,5618.93995939,19270.69312248,78745.47290656,165309.84593842,185953.8407277,60096.54183494,1235099.66782722
2021-07-24,1025.12742595,4470.56234933,15609.58383575,64868.17382892,149212.19588851,111498.03070737,21885.66756595,1132760.93826331
2021-07-25,1029.49597559,3725.00669626,13855.71589883,55618.72861206,139590.64715515,103625.84000839,30696.20592744,1115120.27492181
2021-07-26,1407.01878176,6200.26820408,23052.54312223,106684.18001962,247910.95763923,294100.5861117,114423.65707039,1504006.83250846
2021-07-27,1368.90581019,6480.88030902,23447.01138295,92448.97722623,246029.25306238,215665.78230549,234392.3824805,6577085.99194128
2021-07-28,1193.66855738,5616.0895252,21304.60652869,93590.34860445,226649.07377995,196764.0220501,722199.20322145,2801989.89585174
2021-07-29,1251.37571856,5731.7601516,19749.66196384,84106.81665466,192524.80739723,271860.6036572,137380.96152217,1898859.12708032
2021-07-30,1204.36102668,5628.69473378,20776.78413381,76287.91619837,187100.99245997,219253.66866734,179096.8496752,1120620.93725905
2021-07-31,987.96669745,4328.63530846,16560.06178301,61914.66560288,145808.27518144,143693.94410107,75520.20117433,1595125.59192266
2021-08-01,846.13705925,3558.38260295,14276.40519344,61024.94906832,130232.90010616,146130.97141882,1461650.30070054,1469907.63721281
2021-08-02,1436.90257495,5256.99825314,20753.85822473,88607.51379256,177855.98012799,185937.81597126,668530.07237557,1557441.86186499
2021-08-03,1208.88607444,5591.38013064,20761.75988983,83801.1287244,183124.9419795,205939.05066532,434031.75343911,1552659.98156554
2021-08-04,1216.53891098,5858.41927103,20970.79711309,86643.95851959,196488.10533304,242687.22468452,339514.80958319,1478991.69970745
2021-08-05,1213.07481489,5655.47449541,20579.2165326,85574.64417756,180987.27856067,240278.74022748,134157.86581332,1167609.7688109
2021-08-06,1262.50665573,5753.83747984,21464.7665943,89514.9377177,189970.95222481,270161.0773696,240940.84318298,1184164.47575006
2021-08-07,989.55560193,4265.47150882,16922.68017216,71155.81891822,138421.68422418,181140.3480188,20302.59651507,1453970.4097775
2021-08-08,998.00930975,3794.08436854,16238.2719768,61392.16753858,163663.78874475,113943.4097853,61387.81776444,1334147.89324352
2021-08-09,1275.93844607,5183.4039715,21623.74379951,83227.84493993,228315.97004777,250441.66845843,247881.88565488,1081557.79915984
2021-08-10,1202.40299212,5441.3134838,21547.90314654,85727.09350902,209412.30089039,210479.72400159,106000.71131551,1196895.45796864
2021-08-11,1232.81136211,5377.93656983,20694.89660724,90446.66777932,207444.8041233,198239.96613877,131180.44003949,1600937.05277165
2021-08-12,1154.32566769,5091.46997729,19713.32526908,83731.35728058,213949.49625215,179758.3157671,104438.52770445,1283380.03222893
2021-08-13,1675.72121645,5202.10608927,19634.47884024,92672.32681309,203771.99633222,249843.50227107,70680.30392975,1018193.42303584
2021-08-14,919.09908687,3717.02754973,15183.94833644,61416.89989169,162877.87849389,225131.46389546,31235.81026724,1245539.99243106
2021-08-15,1192.05416035,3790.28959526,13915.29993658,55236.2247132,149391.09357503,142264.0058823,191481.99735835,1215484.55999009
2021-08-16,1330.35898697,5189.27576808,20929.11459808,91103.19814634,184241.45474343,186177.64377492,85900.99433973,1766688.20155613
2021-08-17,1255.7538642,5125.17440014,19907.77031605,81813.02049935,202971.61115734,148247.12767831,32838.20035322,1918295.42016598
2021-08-18,1211.00505599,5260.06431491,19642.53416258,89867.44339492,183895.15992157,187556.81043294,112795.88083498,2129156.88861141
2021-08-19,1172.8009238,5195.28333494,19378.61627354,88765.52394426,181367.51325954,157749.91533327,42048.99402677,2084134.90566455
2021-08-20,1376.68179609,5657.94825992,21867.78974219,84742.12316084,202743.05805002,230716.4744309,172650.12799979,1580046.5596062
2021-08-21,1042.65647481,4369.21407162,17005.78963543,69986.20712617,164564.63492894,210838.83455305,214423.83374705,1741602.18797876
2021-08-22,991.56773513,3325.90066044,14601.08670624,56823.2495521,126448.65210757,66925.60258992,176234.78962634,1362680.03417289
2021-08-23,1429.37609149,5351.72448845,22169.28183799,96256.49692252,193106.28482703,199989.7694433,72448.04722587,2579094.61607609
2021-08-24,1238.97494392,5112.50841353,20856.55847503,87074.13154651,217131.27404234,167554.43685329,97955.2254953,7554123.69410905
2021-08-25,1143.28427576,5005.84834592,20159.19788886,83743.51703556,216487.22157672,251469.96852444,68133.48464836,3569971.79833204
2021-08-26,1106.93275525,4948.27318735,20309.46918511,85138.07063564,198869.86943781,209149.6580373,62239.26447679,4118574.24409749
2021-08-27,1124.835499,4824.52138088,18946.98687828,93560.73150939,170186.4821693,188002.12705173,37725.14235273,3404953.5380383
2021-08-28,1039.25464663,3869.92152673,15137.30120281,67050.20505127,128066.1122258,131774.03621149,13647.02734852,3136568.45900476
2021-08-29,979.27048788,3198.1205144,13688.31072387,63165.29823212,129493.02823331,97041.45631171,366056.02303626,2974945.64273857
2021-08-30,1247.02640841,4675.92390425,19527.59009169,93147.36519067,206542.14751871,179239.72372273,510554.64063821,3000746.33826451
2021-08-31,1243.74372738,5668.06465228,24132.66840283,93343.6172692,206642.40571587,175821.11477284,420646.35965988,2930233.52369042
2021-09-01,1356.18089034,6321.3157196,21967.19327256,102797.66452287,235077.89313835,250649.2428971,318196.20694812,3194154.26363395
2021-09-02,1520.15018264,6477.49755115,23086.11162737,103463.76474385,211162.40079091,221838.38499978,212678.10975023,3412393.0575246
2021-09-03,1497.61428123,6157.798286,23387.8756061,113340.06515395,188087.10403575,199537.65053118,492466.29071251,1993949.0777415
2021-09-04,1064.24481497,4180.15299557,15400.24000558,72731.80639477,133781.8833857,137557.69092576,400141.09479002,2018623.34495861
2021-09-05,1038.18987689,3637.26665571,15053.03642936,67305.91081615,128467.2564465,128743.16672835,225927.2703081,1601814.13772178
2021-09-06,1506.39412392,5125.54425545,20003.02122309,96499.05137427,181768.20273695,189902.30225318,223137.46867022,2843084.2903277
2021-09-07,1331.10581475,5730.63411226,23230.99329525,99210.88950566,275682.44048015,226993.37757874,294037.78400864,2890415.74048075
2021-09-08,1197.96885373,5361.75629866,21257.23689934,105090.05314368,260169.34849648,214426.41698671,130024.35818534,2581481.73839464
2021-09-09,1224.42649312,5508.71797846,20705.98174446,103719.69039424,242927.04968733,225318.66847232,78135.30856339,3165917.03411237
2021-09-10,1283.42894543,5197.19374739,19976.25451871,96863.83841956,220035.76638279,261846.21074176,53546.9774325,9330575.1703422
2021-09-11,1227.23582096,4035.43376216,15960.70700289,62144.96744272,172221.0088084,229989.33225209,9401.07933169,5083939.48818886
2021-09-12,927.56080462,3288.08038885,13476.80579316,58968.49676458,175005.04998128,180499.52289528,0.0,4052986.71649448
2021-09-13,1290.15274228,4906.34743863,19723.06281981,88956.36902917,224470.78810549,498025.0620397,45960.03262874,9155100.72939262
2021-09-14,1290.90130685,5225.54503747,19854.27771728,83615.80666124,241050.57279753,316860.45170838,106948.14888165,10475032.52099001
2021-09-15,1407.88473496,5703.68893621,19552.47118119,101417.28406439,225912.15079999,604543.0316161,215371.54710688,2797127.51255404
2021-09-16,1577.2140926,5929.57808823,20415.11679985,86786.77149291,212935.82100469,597508.02870412,207580.54981013,3208426.55820183
2021-09-17,1349.30561602,5605.99425747,20140.49650001,92039.14515265,210295.57191151,466378.65382115,98029.31615555,2593365.07987402
2021-09-18,1130.7599308,3870.407627,15034.25302044,63376.38741203,177746.53562219,323915.39165308,30343.82590469,2396273.94047155
2021-09-19,910.52079407,3212.86910043,13404.53563492,56888.71376509,179228.08894509,153236.20226647,9550.94416703,2092041.46264667
2021-09-20,1506.93965864,5231.65527483,21094.19778377,92576.11749109,243777.47121496,767383.4123816,292800.51912928,4175011.80677514
2021-09-21,1161.05175186,4896.58539688,19231.52015196,94975.17509574,212337.25823435,861226.48127375,245601.83095589,9800510.47916296
2021-09-22,1257.98649943,5373.91392248,20785.34614705,88519.49273281,212176.04943273,831875.76486939,231727.59343149,3635999.92090473
2021-09-23,1270.23691791,5358.445866,20160.24127191,90184.32429113,173829.4375043,727554.96630531,193760.05149917,3153591.39049918
2021-09-24,1434.88405837,5570.72573493,21387.64577027,92341.82976499,326078.84810158,795024.51936964,215483.32429608,2786547.82941197
2021-09-25,933.96640404,3585.99988481,14507.16114425,60641.41363512,208215.02605035,554970.65881667,156873.05569959,4210946.21877887
2021-09-26,954.44082498,3338.22185857,13979.41465185,60245.55832661,181113.01125857,484085.63854865,578438.88550885,1694182.11455847
2021-09-27,1203.65750843,5180.09291096,19527.47782074,83071.65305647,249927.58880294,601070.72324666,593103.14112737,2707075.44431089
2021-09-28,1373.60772304,5076.96556086,19448.40913651,82443.81200802,201388.65507366,590841.87598827,576904.99640285,2072363.04528753
2021-09-29,1164.88965749,4832.19321598,18652.18094959,77678.60162644,204593.81728857,558018.54976423,563645.37168474,2553916.35560902
2021-09-30,1919.21254857,6595.63535408,24285.3276485,92628.66283748,212317.55951553,644002.64774189,617647.00436622,2783106.44467707
2021-10-01,1340.47829874,5859.6057939,20925.73161977,86980.56695024,254101.94842853,646441.00545007,509996.00554867,2929695.66235488
2021-10-02,1366.00583193,5131.25992294,17486.948694,65782.47316684,192183.08655844,219519.23268096,360316.19626421,2347328.02952498
2021-10-03,959.65463251,3747.88777133,14623.60013819,66901.74807832,163176.28653163,248182.00800533,351238.21781882,2723717.06056775
2021-10-04,1296.97561475,5268.33487599,20903.47160758,83287.43594491,227831.1246798,401349.16289296,363438.05535132,2612669.20872424
2021-10-05,1666.85683553,6592.60506185,23805.01580824,96919.46509679,295789.09275465,413517.14444224,417493.27272915,3644012.8107372
2021-10-06,1195.12093959,5250.02337175,20497.70726787,95161.20294609,271924.44835482,797332.77666186,399228.68843175,3340216.96803634
2021-10-07,1623.64360734,7045.90100769,23909.13741647,108690.99043687,267445.90098632,716460.70683898,148925.99709836,3235667.83716896
2021-10-08,1366.58627033,5354.33342746,20291.83654951,95736.70543208,219596.78681815,689557.4970286,113441.28665413,2858130.04583476
2021-10-09,1413.14031493,4297.2589215,16345.28817729,76759.23277466,151214.19242964,456061.13017376,20424.43048846,2468793.28072648
2021-10-10,1056.41903437,3365.30470332,14593.53408516,69436.33754821,159147.65427005,388383.06720448,14250.24431897,2155107.20134945
2021-10-11,1478.49402171,5958.93467511,20559.8492353,87579.67428775,291717.17907765,638258.27011646,300293.4192557,3018092.87544738
2021-10-12,1281.19877605,5015.09429007,20246.9660221,86431.30973683,310131.31306543,515393.6554502,168423.85959242,2403969.00370245
2021-10-13,1373.07296435,5299.95216542,20494.0998366,88407.41581274,295225.97184319,365118.66968792,61136.97927611,2418371.01582683
2021-10-14,1470.70805846,5411.86699453,21073.84722307,100446.98692178,270256.44335655,568543.64949446,92274.03205554,1680732.88982713
2021-10-15,1450.40289568,5587.26173051,22936.0910978,104727.21601527,341115.20274913,699096.48589556,191372.38762902,2482027.35099857
2021-10-16,1302.19813164,4664.52046121,17670.07005274,75296.78830378,265774.13130492,334893.63088756,84556.57613402,2154954.58758447
2021-10-17,1103.83000492,3428.21711011,14007.4751534,64238.95552308,219576.33954212,248153.08092343,50217.43190883,2638112.9054782
2021-10-18,1369.25888945,5313.91981811,27907.84196714,91512.26004646,291028.27226295,392489.06798012,59621.7011306,3159177.00942644
2021-10-19,1530.37137601,5890.3119969,22446.10220518,93244.49886357,296963.28426265,440922.94770338,109292.21567981,10156543.04427192
2021-10-20,1302.23498022,5320.46086751,21479.77356411,99289.63177929,348974.35100041,451285.80169916,208353.37183383,3770718.19251342
2021-10-21,1658.34446034,6017.11185322,22741.8020767,97138.86247974,367427.09551428,467341.77246388,127173.31965798,3270006.79581658
2021-10-22,1349.12105679,5140.18343839,18999.88054416,79956.01201898,338085.94862722,411717.79799652,134113.70013881,2535644.52088666
2021-10-23,1044.09523761,3866.92968681,15170.39736903,70607.93670566,185671.20747177,262860.11300465,25103.58487594,2121272.27643664
2021-10-24,940.49422047,3260.98449101,13671.56864934,90575.67984168,160307.79356322,286797.710911,9847.80177172,2208861.59913487
2021-10-25,1575.6218721,5164.50166142,19463.6359385,114620.57092042,217646.69411317,471512.42896261,130031.43468607,2288411.08594805
2021-10-26,1378.88029402,5127.00446814,20437.69952696,97858.61607052,241862.89030421,586988.14700118,155404.47465911,2403666.61107407
2021-10-27,1299.38943419,5313.44184706,21300.6211955,91009.44670999,285344.82175374,511988.82228368,50344.9986291,1952854.46636151
2021-10-28,1464.5561177,5418.93224805,20233.39958121,95133.69581635,261619.6085913,496440.90952937,87980.78286183,1989114.78089611
2021-10-29,1447.02533513,5393.13512756,20812.3503081,88712.30957549,299061.9424594,448367.11939601,193096.1348145,2043442.64663208
2021-10-30,1212.98049198,4012.87825469,16401.26674002,71360.75932159,220880.43402748,274724.79309496,17663.86682338,2579338.55861879
2021-10-31,1196.76941786,3654.33864433,15362.30852936,71185.90757178,202515.12947162,238075.19313693,49359.39636179,2073686.61854962
2021-11-01,1433.97002102,5222.89605255,21051.84243868,98111.42349945,317652.49735118,425221.81016277,101904.69867227,2274387.29651585
2021-11-02,1424.30412661,5428.3607318,22312.05592372,87302.39974192,310393.13117937,401376.61654469,192016.98005822,2505371.00405405
2021-11-03,1405.37758945,5245.49497426,20255.32542445,86504.51727005,275700.30645224,494042.20435746,180743.12648256,2337908.86765225
2021-11-04,1444.7811149,5221.59770798,19748.14280802,88650.06387709,281526.88467858,1015787.39173325,649047.18928124,2149861.23346014
