date,timestamp_utc,Supply in Profit
2024-10-28,2024-10-28T00:00:00Z,19302751.1770135
2024-10-29,2024-10-29T00:00:00Z,19646914.62811652
2024-10-30,2024-10-30T00:00:00Z,19605980.93654002
2024-10-31,2024-10-31T00:00:00Z,18931974.41761303
2024-11-01,2024-11-01T00:00:00Z,18787783.98638858
2024-11-02,2024-11-02T00:00:00Z,18634290.88312188
2024-11-03,2024-11-03T00:00:00Z,18541230.82741816
2024-11-04,2024-11-04T00:00:00Z,18019429.578748
2024-11-05,2024-11-05T00:00:00Z,18714113.93906475
2024-11-06,2024-11-06T00:00:00Z,19688308.28120125
2024-11-07,2024-11-07T00:00:00Z,19720012.66983187
2024-11-08,2024-11-08T00:00:00Z,19725773.74362594
2024-11-09,2024-11-09T00:00:00Z,19754784.78869183
2024-11-10,2024-11-10T00:00:00Z,19760532.55371728
2024-11-11,2024-11-11T00:00:00Z,19755552.53083869
2024-11-12,2024-11-12T00:00:00Z,19625906.71331507
2024-11-13,2024-11-13T00:00:00Z,19662445.1359409
2024-11-14,2024-11-14T00:00:00Z,19126423.76847433
2024-11-15,2024-11-15T00:00:00Z,19609873.29135358
2024-11-16,2024-11-16T00:00:00Z,19514550.52276253
2024-11-17,2024-11-17T00:00:00Z,19436600.21041237
2024-11-18,2024-11-18T00:00:00Z,19313004.51548868
2024-11-19,2024-11-19T00:00:00Z,19608128.97465929
2024-11-20,2024-11-20T00:00:00Z,19654549.76041061
2024-11-21,2024-11-21T00:00:00Z,19731885.27409752
2024-11-22,2024-11-22T00:00:00Z,19590972.16433026
2024-11-23,2024-11-23T00:00:00Z,19093520.77206622
2024-11-24,2024-11-24T00:00:00Z,19168160.57216062
2024-11-25,2024-11-25T00:00:00Z,18636753.7880761
2024-11-26,2024-11-26T00:00:00Z,18543486.43936806
2024-11-27,2024-11-27T00:00:00Z,19001287.2771376
2024-11-28,2024-11-28T00:00:00Z,18984117.08348151
2024-11-29,2024-11-29T00:00:00Z,19174425.66874922
2024-11-30,2024-11-30T00:00:00Z,18883264.48517758
2024-12-01,2024-12-01T00:00:00Z,19074353.34626365
2024-12-02,2024-12-02T00:00:00Z,18735728.58778774
2024-12-03,2024-12-03T00:00:00Z,18847597.09187631
2024-12-04,2024-12-04T00:00:00Z,19664776.80949995
2024-12-05,2024-12-05T00:00:00Z,18716593.35782558
2024-12-06,2024-12-06T00:00:00Z,19404030.30832812
2024-12-07,2024-12-07T00:00:00Z,19423710.82026888
2024-12-08,2024-12-08T00:00:00Z,19532657.55572563
2024-12-09,2024-12-09T00:00:00Z,18331678.79226941
2024-12-10,2024-12-10T00:00:00Z,18079000.88567503
2024-12-11,2024-12-11T00:00:00Z,19548806.42732537
2024-12-12,2024-12-12T00:00:00Z,19203105.28558178
2024-12-13,2024-12-13T00:00:00Z,19520961.16682292
2024-12-14,2024-12-14T00:00:00Z,19470012.92931317
2024-12-15,2024-12-15T00:00:00Z,19790968.45322281
2024-12-16,2024-12-16T00:00:00Z,19669433.47860704
2024-12-17,2024-12-17T00:00:00Z,19452697.55267102
2024-12-18,2024-12-18T00:00:00Z,18748162.76104523
2024-12-19,2024-12-19T00:00:00Z,17665922.3136778
2024-12-20,2024-12-20T00:00:00Z,17909818.34783001
2024-12-21,2024-12-21T00:00:00Z,17579733.60240982
2024-12-22,2024-12-22T00:00:00Z,17133136.90657949
2024-12-23,2024-12-23T00:00:00Z,17176650.51812508
2024-12-24,2024-12-24T00:00:00Z,18506063.40900026
2024-12-25,2024-12-25T00:00:00Z,18746191.61920177
2024-12-26,2024-12-26T00:00:00Z,17322721.56022829
2024-12-27,2024-12-27T00:00:00Z,16867528.55884766
2024-12-28,2024-12-28T00:00:00Z,17261898.98955503
2024-12-29,2024-12-29T00:00:00Z,16764707.81754816
2024-12-30,2024-12-30T00:00:00Z,16563403.14805308
2024-12-31,2024-12-31T00:00:00Z,16701445.82204125
2025-01-01,2025-01-01T00:00:00Z,17146258.36825522
2025-01-02,2025-01-02T00:00:00Z,17714219.83575182
2025-01-03,2025-01-03T00:00:00Z,18263753.06586332
2025-01-04,2025-01-04T00:00:00Z,18334873.87183446
2025-01-05,2025-01-05T00:00:00Z,18580259.45887052
2025-01-06,2025-01-06T00:00:00Z,19409135.94439828
2025-01-07,2025-01-07T00:00:00Z,17511207.02471941
2025-01-08,2025-01-08T00:00:00Z,17083171.56064544
2025-01-09,2025-01-09T00:00:00Z,16338818.44871036
2025-01-10,2025-01-10T00:00:00Z,17179503.00741634
2025-01-11,2025-01-11T00:00:00Z,17135738.08206042
2025-01-12,2025-01-12T00:00:00Z,16969506.59000151
2025-01-13,2025-01-13T00:00:00Z,16990268.59199772
2025-01-14,2025-01-14T00:00:00Z,17611819.95105747
2025-01-15,2025-01-15T00:00:00Z,19055929.66659578
2025-01-16,2025-01-16T00:00:00Z,18984591.3380473
2025-01-17,2025-01-17T00:00:00Z,19467386.0155268
2025-01-18,2025-01-18T00:00:00Z,19538903.10990705
2025-01-19,2025-01-19T00:00:00Z,18957801.2206162
2025-01-20,2025-01-20T00:00:00Z,19091622.12829139
2025-01-21,2025-01-21T00:00:00Z,19540115.04986138
2025-01-22,2025-01-22T00:00:00Z,19173097.08379367
2025-01-23,2025-01-23T00:00:00Z,19233390.45177768
2025-01-24,2025-01-24T00:00:00Z,19241052.49925329
2025-01-25,2025-01-25T00:00:00Z,19217207.23346289
2025-01-26,2025-01-26T00:00:00Z,18869816.70541086
2025-01-27,2025-01-27T00:00:00Z,18857272.84689712
2025-01-28,2025-01-28T00:00:00Z,18595895.23177316
2025-01-29,2025-01-29T00:00:00Z,19124476.6931731
2025-01-30,2025-01-30T00:00:00Z,19176591.37623362
2025-01-31,2025-01-31T00:00:00Z,18757346.40782153
2025-02-01,2025-02-01T00:00:00Z,18293864.90915731
2025-02-02,2025-02-02T00:00:00Z,17110506.7296719
2025-02-03,2025-02-03T00:00:00Z,18603680.32175564
2025-02-04,2025-02-04T00:00:00Z,17191556.8702801
2025-02-05,2025-02-05T00:00:00Z,16763144.93410206
2025-02-06,2025-02-06T00:00:00Z,16751906.23030426
2025-02-07,2025-02-07T00:00:00Z,16703620.65562448
2025-02-08,2025-02-08T00:00:00Z,16762354.32823297
2025-02-09,2025-02-09T00:00:00Z,16700947.97404958
2025-02-10,2025-02-10T00:00:00Z,17227074.23536462
2025-02-11,2025-02-11T00:00:00Z,16492215.72648238
2025-02-12,2025-02-12T00:00:00Z,17454720.91140086
2025-02-13,2025-02-13T00:00:00Z,16843562.65646525
2025-02-14,2025-02-14T00:00:00Z,17373194.18661731
2025-02-15,2025-02-15T00:00:00Z,17376714.67843172
2025-02-16,2025-02-16T00:00:00Z,16551023.69012028
2025-02-17,2025-02-17T00:00:00Z,16470920.03131529
2025-02-18,2025-02-18T00:00:00Z,16481521.0971016
2025-02-19,2025-02-19T00:00:00Z,16905436.69102069
2025-02-20,2025-02-20T00:00:00Z,17910389.69177956
2025-02-21,2025-02-21T00:00:00Z,16621600.52970679
2025-02-22,2025-02-22T00:00:00Z,16792281.89554491
2025-02-23,2025-02-23T00:00:00Z,16515065.48392181
2025-02-24,2025-02-24T00:00:00Z,15480236.85137871
2025-02-25,2025-02-25T00:00:00Z,15434223.11833354
2025-02-26,2025-02-26T00:00:00Z,15229271.52222467
2025-02-27,2025-02-27T00:00:00Z,15325110.33459674
2025-02-28,2025-02-28T00:00:00Z,15441536.07475599
2025-03-01,2025-03-01T00:00:00Z,15567035.57429613
2025-03-02,2025-03-02T00:00:00Z,16290108.71028684
2025-03-03,2025-03-03T00:00:00Z,15491054.1316141
2025-03-04,2025-03-04T00:00:00Z,15598240.70719751
2025-03-05,2025-03-05T00:00:00Z,15951050.12048688
2025-03-06,2025-03-06T00:00:00Z,15803066.54495995
2025-03-07,2025-03-07T00:00:00Z,15410129.00849399
2025-03-08,2025-03-08T00:00:00Z,15385446.27388871
2025-03-09,2025-03-09T00:00:00Z,15088034.93709587
2025-03-10,2025-03-10T00:00:00Z,15034872.29765477
2025-03-11,2025-03-11T00:00:00Z,15333777.98925354
2025-03-12,2025-03-12T00:00:00Z,15454781.53639493
2025-03-13,2025-03-13T00:00:00Z,15131873.32495005
2025-03-14,2025-03-14T00:00:00Z,15500364.53076279
2025-03-15,2025-03-15T00:00:00Z,15548170.96426771
2025-03-16,2025-03-16T00:00:00Z,15246550.75583214
2025-03-17,2025-03-17T00:00:00Z,15483726.63953149
2025-03-18,2025-03-18T00:00:00Z,15294155.0853451
2025-03-19,2025-03-19T00:00:00Z,15840790.59001141
2025-03-20,2025-03-20T00:00:00Z,15542072.23935672
2025-03-21,2025-03-21T00:00:00Z,15500128.05947856
2025-03-22,2025-03-22T00:00:00Z,15407621.81980922
2025-03-23,2025-03-23T00:00:00Z,15795519.0985703
2025-03-24,2025-03-24T00:00:00Z,15874091.87149367
2025-03-25,2025-03-25T00:00:00Z,15840363.23320571
2025-03-26,2025-03-26T00:00:00Z,15717992.78783368
2025-03-27,2025-03-27T00:00:00Z,15779591.42266973
2025-03-28,2025-03-28T00:00:00Z,15464333.69921457
2025-03-29,2025-03-29T00:00:00Z,15113220.64251465
2025-03-30,2025-03-30T00:00:00Z,15038474.26277967
2025-03-31,2025-03-31T00:00:00Z,15117437.13171657
2025-04-01,2025-04-01T00:00:00Z,15775081.33333611
2025-04-02,2025-04-02T00:00:00Z,15066121.00477235
2025-04-03,2025-04-03T00:00:00Z,15298149.70544728
2025-04-04,2025-04-04T00:00:00Z,15553831.61784219
2025-04-05,2025-04-05T00:00:00Z,15386432.83081332
2025-04-06,2025-04-06T00:00:00Z,14726518.95809062
2025-04-07,2025-04-07T00:00:00Z,14940149.26606073
2025-04-08,2025-04-08T00:00:00Z,14693390.44770312
2025-04-09,2025-04-09T00:00:00Z,15324875.58659224
2025-04-10,2025-04-10T00:00:00Z,14930786.71749257
2025-04-11,2025-04-11T00:00:00Z,15676781.35232609
2025-04-12,2025-04-12T00:00:00Z,16040015.15201784
2025-04-13,2025-04-13T00:00:00Z,15664765.48976024
2025-04-14,2025-04-14T00:00:00Z,15838811.83785071
2025-04-15,2025-04-15T00:00:00Z,15531329.80361201
2025-04-16,2025-04-16T00:00:00Z,15690909.20715805
2025-04-17,2025-04-17T00:00:00Z,15983195.14933943
2025-04-18,2025-04-18T00:00:00Z,15754729.76196156
2025-04-19,2025-04-19T00:00:00Z,16030149.25439835
2025-04-20,2025-04-20T00:00:00Z,16045952.31307022
2025-04-21,2025-04-21T00:00:00Z,16535019.82393425
2025-04-22,2025-04-22T00:00:00Z,17122015.99842885
2025-04-23,2025-04-23T00:00:00Z,17036936.78219202
2025-04-24,2025-04-24T00:00:00Z,17274760.60605545
2025-04-25,2025-04-25T00:00:00Z,17345420.60213086
2025-04-26,2025-04-26T00:00:00Z,17356623.48383922
2025-04-27,2025-04-27T00:00:00Z,17052677.03236986
2025-04-28,2025-04-28T00:00:00Z,17526174.01438903
2025-04-29,2025-04-29T00:00:00Z,16985011.7346368
2025-04-30,2025-04-30T00:00:00Z,17040284.36248446
2025-05-01,2025-05-01T00:00:00Z,17675631.6895092
2025-05-02,2025-05-02T00:00:00Z,17786561.5174595
2025-05-03,2025-05-03T00:00:00Z,17418979.15253662
2025-05-04,2025-05-04T00:00:00Z,16936453.75368202
2025-05-05,2025-05-05T00:00:00Z,17151342.30698746
2025-05-06,2025-05-06T00:00:00Z,17762981.97844312
2025-05-07,2025-05-07T00:00:00Z,17955838.83344907
2025-05-08,2025-05-08T00:00:00Z,19432149.64238548
2025-05-09,2025-05-09T00:00:00Z,19269195.76360008
2025-05-10,2025-05-10T00:00:00Z,19549634.43663107
2025-05-11,2025-05-11T00:00:00Z,19508567.99358426
2025-05-12,2025-05-12T00:00:00Z,19143248.38744289
2025-05-13,2025-05-13T00:00:00Z,19443032.26336492
2025-05-14,2025-05-14T00:00:00Z,19291479.6624718
2025-05-15,2025-05-15T00:00:00Z,19386277.32820834
2025-05-16,2025-05-16T00:00:00Z,19191153.51241415
2025-05-17,2025-05-17T00:00:00Z,19050753.93443756
2025-05-18,2025-05-18T00:00:00Z,19756802.29485494
2025-05-19,2025-05-19T00:00:00Z,19657267.49663037
2025-05-20,2025-05-20T00:00:00Z,19773666.01501056
2025-05-21,2025-05-21T00:00:00Z,19855384.90416121
2025-05-22,2025-05-22T00:00:00Z,19799569.03290405
2025-05-23,2025-05-23T00:00:00Z,19446925.39290385
2025-05-24,2025-05-24T00:00:00Z,19455459.98810653
2025-05-25,2025-05-25T00:00:00Z,19612400.12729648
2025-05-26,2025-05-26T00:00:00Z,19568661.5384453
2025-05-27,2025-05-27T00:00:00Z,19419416.5205633
2025-05-28,2025-05-28T00:00:00Z,19283766.37502966
2025-05-29,2025-05-29T00:00:00Z,18908281.91911978
2025-05-30,2025-05-30T00:00:00Z,18599408.79612101
2025-05-31,2025-05-31T00:00:00Z,18801103.66073776
2025-06-01,2025-06-01T00:00:00Z,19046467.81268368
2025-06-02,2025-06-02T00:00:00Z,19133025.4862106
2025-06-03,2025-06-03T00:00:00Z,18858341.3708351
2025-06-04,2025-06-04T00:00:00Z,18606603.31093997
2025-06-05,2025-06-05T00:00:00Z,17698744.25959441
2025-06-06,2025-06-06T00:00:00Z,18435840.82916485
2025-06-07,2025-06-07T00:00:00Z,19160783.0515867
2025-06-08,2025-06-08T00:00:00Z,19171637.77529764
2025-06-09,2025-06-09T00:00:00Z,19757621.06082222
2025-06-10,2025-06-10T00:00:00Z,19790653.50422074
2025-06-11,2025-06-11T00:00:00Z,19370560.57655484
2025-06-12,2025-06-12T00:00:00Z,18992485.60095551
2025-06-13,2025-06-13T00:00:00Z,19076779.84261196
2025-06-14,2025-06-14T00:00:00Z,18714973.68578413
2025-06-15,2025-06-15T00:00:00Z,18917540.84015343
2025-06-16,2025-06-16T00:00:00Z,19151807.58197462
2025-06-17,2025-06-17T00:00:00Z,18396866.96887805
2025-06-18,2025-06-18T00:00:00Z,18369015.87875828
2025-06-19,2025-06-19T00:00:00Z,18357721.19349984
2025-06-20,2025-06-20T00:00:00Z,17695771.75226018
2025-06-21,2025-06-21T00:00:00Z,17505628.23661675
2025-06-22,2025-06-22T00:00:00Z,17274309.93183244
2025-06-23,2025-06-23T00:00:00Z,18947591.11795253
2025-06-24,2025-06-24T00:00:00Z,19150483.59100243
2025-06-25,2025-06-25T00:00:00Z,19354425.89056073
2025-06-26,2025-06-26T00:00:00Z,19130505.64200377
2025-06-27,2025-06-27T00:00:00Z,19124279.03990761
2025-06-28,2025-06-28T00:00:00Z,19333554.70279048
2025-06-29,2025-06-29T00:00:00Z,19561388.26926071
2025-06-30,2025-06-30T00:00:00Z,19104140.56729995
2025-07-01,2025-07-01T00:00:00Z,18501789.36265222
2025-07-02,2025-07-02T00:00:00Z,19587220.64698561
2025-07-03,2025-07-03T00:00:00Z,19642332.92126992
2025-07-04,2025-07-04T00:00:00Z,19244155.45813177
2025-07-05,2025-07-05T00:00:00Z,19294011.80411085
2025-07-06,2025-07-06T00:00:00Z,19562077.59100706
2025-07-07,2025-07-07T00:00:00Z,19257740.62528956
2025-07-08,2025-07-08T00:00:00Z,19513239.47732345
2025-07-09,2025-07-09T00:00:00Z,19840782.43390202
2025-07-10,2025-07-10T00:00:00Z,19857787.63519706
2025-07-11,2025-07-11T00:00:00Z,19657893.0417331
2025-07-12,2025-07-12T00:00:00Z,19632913.10218274
2025-07-13,2025-07-13T00:00:00Z,19858492.96470037
2025-07-14,2025-07-14T00:00:00Z,19632328.85030652
2025-07-15,2025-07-15T00:00:00Z,19581641.65827142
2025-07-16,2025-07-16T00:00:00Z,19382584.85337521
2025-07-17,2025-07-17T00:00:00Z,19625673.03404509
2025-07-18,2025-07-18T00:00:00Z,19162874.75383615
2025-07-19,2025-07-19T00:00:00Z,19093639.36590544
2025-07-20,2025-07-20T00:00:00Z,18808785.01137412
2025-07-21,2025-07-21T00:00:00Z,18920819.2201947
2025-07-22,2025-07-22T00:00:00Z,19726443.97632374
2025-07-23,2025-07-23T00:00:00Z,19381468.03798612
2025-07-24,2025-07-24T00:00:00Z,19165761.01640996
2025-07-25,2025-07-25T00:00:00Z,18841522.89603938
2025-07-26,2025-07-26T00:00:00Z,19125685.13947907
2025-07-27,2025-07-27T00:00:00Z,19695492.41874441
2025-07-28,2025-07-28T00:00:00Z,19115815.90148802
2025-07-29,2025-07-29T00:00:00Z,18976080.47956989
2025-07-30,2025-07-30T00:00:00Z,18804883.39510367
2025-07-31,2025-07-31T00:00:00Z,18310779.88116028
2025-08-01,2025-08-01T00:00:00Z,18254019.02252447
2025-08-02,2025-08-02T00:00:00Z,18239059.90451768
2025-08-03,2025-08-03T00:00:00Z,18354482.11301999
2025-08-04,2025-08-04T00:00:00Z,18420383.41204981
2025-08-05,2025-08-05T00:00:00Z,18343477.89640336
2025-08-06,2025-08-06T00:00:00Z,18434043.28971368
2025-08-07,2025-08-07T00:00:00Z,18926122.04853087
2025-08-08,2025-08-08T00:00:00Z,18647428.5846538
2025-08-09,2025-08-09T00:00:00Z,18560821.20527257
2025-08-10,2025-08-10T00:00:00Z,19751603.38647078
2025-08-11,2025-08-11T00:00:00Z,19412562.10904259
2025-08-12,2025-08-12T00:00:00Z,19769798.27696646
2025-08-13,2025-08-13T00:00:00Z,19891515.68682521
2025-08-14,2025-08-14T00:00:00Z,19125852.76378001
2025-08-15,2025-08-15T00:00:00Z,18531819.96997596
2025-08-16,2025-08-16T00:00:00Z,18625681.29860537
2025-08-17,2025-08-17T00:00:00Z,18500393.29225273
2025-08-18,2025-08-18T00:00:00Z,18238342.04802471
2025-08-19,2025-08-19T00:00:00Z,17811035.65174877
2025-08-20,2025-08-20T00:00:00Z,18041027.11552797
2025-08-21,2025-08-21T00:00:00Z,17764878.84061974
2025-08-22,2025-08-22T00:00:00Z,18571324.95434739
2025-08-23,2025-08-23T00:00:00Z,18274862.26262638
2025-08-24,2025-08-24T00:00:00Z,17859106.84365246
2025-08-25,2025-08-25T00:00:00Z,17599759.76546392
2025-08-26,2025-08-26T00:00:00Z,17767643.43844727
2025-08-27,2025-08-27T00:00:00Z,17673921.16509364
2025-08-28,2025-08-28T00:00:00Z,17903714.40518751
2025-08-29,2025-08-29T00:00:00Z,17213108.27612852
2025-08-30,2025-08-30T00:00:00Z,17394107.72074358
2025-08-31,2025-08-31T00:00:00Z,17062080.11172837
2025-09-01,2025-09-01T00:00:00Z,17560189.55366502
2025-09-02,2025-09-02T00:00:00Z,17878073.04640677
2025-09-03,2025-09-03T00:00:00Z,17958720.39153587
2025-09-04,2025-09-04T00:00:00Z,17767339.17474278
2025-09-05,2025-09-05T00:00:00Z,17628382.50041378
2025-09-06,2025-09-06T00:00:00Z,17517721.93669342
2025-09-07,2025-09-07T00:00:00Z,17842360.95801674
2025-09-08,2025-09-08T00:00:00Z,18043716.01526581
2025-09-09,2025-09-09T00:00:00Z,17931995.05288213
2025-09-10,2025-09-10T00:00:00Z,18376951.39080727
2025-09-11,2025-09-11T00:00:00Z,18641360.26012411
2025-09-12,2025-09-12T00:00:00Z,18684592.80274907
2025-09-13,2025-09-13T00:00:00Z,18648435.88750973
2025-09-14,2025-09-14T00:00:00Z,18469724.79378899
2025-09-15,2025-09-15T00:00:00Z,18536670.93656818
2025-09-16,2025-09-16T00:00:00Z,18791842.30505181
2025-09-17,2025-09-17T00:00:00Z,18687284.02438996
2025-09-18,2025-09-18T00:00:00Z,18774339.79307633
2025-09-19,2025-09-19T00:00:00Z,18373258.62401434
2025-09-20,2025-09-20T00:00:00Z,18364811.92145784
2025-09-21,2025-09-21T00:00:00Z,18167400.81565895
2025-09-22,2025-09-22T00:00:00Z,17706446.48868931
2025-09-23,2025-09-23T00:00:00Z,17550455.56129036
2025-09-24,2025-09-24T00:00:00Z,17921939.73264079
2025-09-25,2025-09-25T00:00:00Z,16794932.66707425
2025-09-26,2025-09-26T00:00:00Z,17076882.85036488
2025-09-27,2025-09-27T00:00:00Z,17091465.77699801
2025-09-28,2025-09-28T00:00:00Z,17752776.66799458
2025-09-29,2025-09-29T00:00:00Z,18206697.11520826
2025-09-30,2025-09-30T00:00:00Z,18135493.61808299
2025-10-01,2025-10-01T00:00:00Z,19462574.1155077
2025-10-02,2025-10-02T00:00:00Z,19817055.07873479
2025-10-03,2025-10-03T00:00:00Z,19781154.30445361
2025-10-04,2025-10-04T00:00:00Z,19821507.01351082
2025-10-05,2025-10-05T00:00:00Z,19885840.28055114
2025-10-06,2025-10-06T00:00:00Z,19791952.31200575
2025-10-07,2025-10-07T00:00:00Z,19459192.58120936
2025-10-08,2025-10-08T00:00:00Z,19696319.50679918
2025-10-09,2025-10-09T00:00:00Z,19389299.60052781
2025-10-10,2025-10-10T00:00:00Z,17338969.31403975
2025-10-11,2025-10-11T00:00:00Z,16730658.30468501
2025-10-12,2025-10-12T00:00:00Z,17793705.74528191
2025-10-13,2025-10-13T00:00:00Z,17799602.17040593
2025-10-14,2025-10-14T00:00:00Z,17628838.29287483
2025-10-15,2025-10-15T00:00:00Z,16545936.12243767
2025-10-16,2025-10-16T00:00:00Z,15937972.69909385
2025-10-17,2025-10-17T00:00:00Z,15624243.68817289
2025-10-18,2025-10-18T00:00:00Z,15800482.03933955
2025-10-19,2025-10-19T00:00:00Z,16202181.94578524
2025-10-20,2025-10-20T00:00:00Z,16642811.46290067
2025-10-21,2025-10-21T00:00:00Z,16093675.84532236
2025-10-22,2025-10-22T00:00:00Z,15879576.21954795
2025-10-23,2025-10-23T00:00:00Z,16678756.06467324
2025-10-24,2025-10-24T00:00:00Z,16899531.11648734
2025-10-25,2025-10-25T00:00:00Z,17205903.12375779
2025-10-26,2025-10-26T00:00:00Z,18177534.8338646
2025-10-27,2025-10-27T00:00:00Z,17955449.02263811
2025-10-28,2025-10-28T00:00:00Z,17557753.98334188
2025-10-29,2025-10-29T00:00:00Z,16375951.60890787
2025-10-30,2025-10-30T00:00:00Z,15909107.93042462
2025-10-31,2025-10-31T00:00:00Z,16328639.63083445
2025-11-01,2025-11-01T00:00:00Z,16504698.01900369
2025-11-02,2025-11-02T00:00:00Z,16709944.85155247
2025-11-03,2025-11-03T00:00:00Z,15254118.42960932
2025-11-04,2025-11-04T00:00:00Z,14358693.67892755
2025-11-05,2025-11-05T00:00:00Z,14816068.94306791
2025-11-06,2025-11-06T00:00:00Z,14338476.26552367
2025-11-07,2025-11-07T00:00:00Z,14843598.95217968
2025-11-08,2025-11-08T00:00:00Z,14706694.68777101
2025-11-09,2025-11-09T00:00:00Z,15152012.97871437
2025-11-10,2025-11-10T00:00:00Z,15639159.59329394
2025-11-11,2025-11-11T00:00:00Z,14681992.14172606
2025-11-12,2025-11-12T00:00:00Z,14253541.57701029
2025-11-13,2025-11-13T00:00:00Z,14114962.02101316
2025-11-14,2025-11-14T00:00:00Z,13017045.6827572
2025-11-15,2025-11-15T00:00:00Z,13337919.04682871
2025-11-16,2025-11-16T00:00:00Z,13097904.62688785
2025-11-17,2025-11-17T00:00:00Z,12856253.30403242
2025-11-18,2025-11-18T00:00:00Z,12967999.14196031
2025-11-19,2025-11-19T00:00:00Z,12911306.092493
2025-11-20,2025-11-20T00:00:00Z,12448129.17192825
2025-11-21,2025-11-21T00:00:00Z,12643586.59254662
2025-11-22,2025-11-22T00:00:00Z,12720540.67976519
2025-11-23,2025-11-23T00:00:00Z,13004201.61034514
2025-11-24,2025-11-24T00:00:00Z,13136404.32834356
2025-11-25,2025-11-25T00:00:00Z,13099954.23009812
2025-11-26,2025-11-26T00:00:00Z,13404088.8673564
2025-11-27,2025-11-27T00:00:00Z,13463555.24219964
2025-11-28,2025-11-28T00:00:00Z,13404186.81089829
2025-11-29,2025-11-29T00:00:00Z,13405739.46339085
2025-11-30,2025-11-30T00:00:00Z,13262797.24462064
2025-12-01,2025-12-01T00:00:00Z,12894361.97916634
2025-12-02,2025-12-02T00:00:00Z,13567713.89149485
2025-12-03,2025-12-03T00:00:00Z,14089470.48431748
2025-12-04,2025-12-04T00:00:00Z,13692091.08834377
2025-12-05,2025-12-05T00:00:00Z,13217857.67150081
2025-12-06,2025-12-06T00:00:00Z,13152151.16847352
2025-12-07,2025-12-07T00:00:00Z,13386542.94091792
2025-12-08,2025-12-08T00:00:00Z,13404440.41099242
2025-12-09,2025-12-09T00:00:00Z,14055535.6113142
2025-12-10,2025-12-10T00:00:00Z,13695749.74242994
2025-12-11,2025-12-11T00:00:00Z,13970707.15356129
2025-12-12,2025-12-12T00:00:00Z,13275706.40045126
2025-12-13,2025-12-13T00:00:00Z,13270516.93037683
2025-12-14,2025-12-14T00:00:00Z,12911103.51673804
2025-12-15,2025-12-15T00:00:00Z,12704664.02146079
2025-12-16,2025-12-16T00:00:00Z,12978882.70611521
2025-12-17,2025-12-17T00:00:00Z,12680627.63463721
2025-12-18,2025-12-18T00:00:00Z,12487806.03533244
2025-12-19,2025-12-19T00:00:00Z,13230564.41929328
2025-12-20,2025-12-20T00:00:00Z,13365826.13523104
2025-12-21,2025-12-21T00:00:00Z,13389076.53599217
2025-12-22,2025-12-22T00:00:00Z,13292644.63775442
2025-12-23,2025-12-23T00:00:00Z,12878671.39451681
2025-12-24,2025-12-24T00:00:00Z,13111825.64349449
2025-12-25,2025-12-25T00:00:00Z,12840784.0085123
2025-12-26,2025-12-26T00:00:00Z,12978149.91688486
2025-12-27,2025-12-27T00:00:00Z,13286901.0274947
2025-12-28,2025-12-28T00:00:00Z,13299370.80715041
2025-12-29,2025-12-29T00:00:00Z,12801940.47951449
2025-12-30,2025-12-30T00:00:00Z,13616423.97022131
2025-12-31,2025-12-31T00:00:00Z,13052150.27988792
2026-01-01,2026-01-01T00:00:00Z,13762091.08798941
2026-01-02,2026-01-02T00:00:00Z,13905548.08769846
2026-01-03,2026-01-03T00:00:00Z,14151433.37024643
2026-01-04,2026-01-04T00:00:00Z,14308995.37085963
2026-01-05,2026-01-05T00:00:00Z,14893576.45567944
2026-01-06,2026-01-06T00:00:00Z,14779000.25255345
2026-01-07,2026-01-07T00:00:00Z,14035704.58683987
2026-01-08,2026-01-08T00:00:00Z,13990994.70296036
2026-01-09,2026-01-09T00:00:00Z,13893176.99292235
2026-01-10,2026-01-10T00:00:00Z,13761575.05162937
2026-01-11,2026-01-11T00:00:00Z,14057010.07978834
2026-01-12,2026-01-12T00:00:00Z,14119361.70681309
2026-01-13,2026-01-13T00:00:00Z,15294586.09280826
2026-01-14,2026-01-14T00:00:00Z,15559654.49299299
2026-01-15,2026-01-15T00:00:00Z,15233959.54558273
2026-01-16,2026-01-16T00:00:00Z,15206052.3826765
2026-01-17,2026-01-17T00:00:00Z,15019104.38887261
2026-01-18,2026-01-18T00:00:00Z,14849332.76597411
2026-01-19,2026-01-19T00:00:00Z,14388217.03697209
2026-01-20,2026-01-20T00:00:00Z,13049777.36491389
2026-01-21,2026-01-21T00:00:00Z,13314486.1935537
2026-01-22,2026-01-22T00:00:00Z,13363001.39197983
2026-01-23,2026-01-23T00:00:00Z,13607961.98773026
2026-01-24,2026-01-24T00:00:00Z,13482233.1777458
2026-01-25,2026-01-25T00:00:00Z,12443514.23225818
2026-01-26,2026-01-26T00:00:00Z,13239808.10098307
2026-01-27,2026-01-27T00:00:00Z,13670867.41654087
2026-01-28,2026-01-28T00:00:00Z,13572639.03487271
2026-01-29,2026-01-29T00:00:00Z,11970285.79982965
2026-01-30,2026-01-30T00:00:00Z,11594308.17901534
2026-01-31,2026-01-31T00:00:00Z,11115639.39939316
2026-02-01,2026-02-01T00:00:00Z,11068011.42646586
2026-02-02,2026-02-02T00:00:00Z,11270893.53061036
2026-02-03,2026-02-03T00:00:00Z,11040017.7669488
2026-02-04,2026-02-04T00:00:00Z,11029784.65896612
2026-02-05,2026-02-05T00:00:00Z,10347829.87699634
