date,Total Onchain Mcap,Securitize,Maple,Tether,Ondo,Circle,Paxos,Centrifuge,Spiko,Libeara,Franklin Templeton,WisdomTree,Superstate,Hastra,xStock,Re Protocol,Matrixdock,Fidelity,Theo,OnRe,OpenEden,Aktionariat,Unknown,Midas,Pleasing Golden,Stobox,Mt Pelerin,Republic,Reental,T-Rize Group,PreStocks,BlackOpal,Resolv,Backed Finance,Asseto,Mu Digital,ComTech Gold,AXC,Oro Finance,Denario,Remora Markets,VNX,Klima DAO,Toucan Nature,Maseer Finance,Xend Finance,Moss,Fortunafi,ST0x,Anchored Finance,Altai,Gold DAO,Aurus,CACHE.Gold,Dinari,GoldenAsset,Mineral Vault,Robinhood,Solid World,Sygnum,Trovio,RWA Perps OI
2025-09-11,12950595697.97288,3941510515.0,1102950855.0,1371255707.0,1249390183.1544118,605520310.0,1051411493.0,336628415.0,261481200.0,79405278.0,191624331.0,819015588.0,441071438.0,,109935790.0,1280141.0,46174533.0,,132348828.0,,249047320.0,301950910.0,,97684161.0,,15000000.0,44200000.0,32000000.0,37324926.0,101350744.0,,,197254541.0,76073209.0,1855908.0,,12759540.0,,,1145456.0,,1032419.0,,4495647.0,360559.0,3691798.0,414656.0,144322.0,,,,993.0,,,19504861.933333334,2342055.75,9956930.0,136.13513513513513,,,,
2025-09-12,13036120681.696257,3941930116.0,1134654155.0,1366583588.0,1248766154.3147058,605527309.0,1048548068.0,336649964.0,264088791.0,79413752.0,191646120.0,820017855.0,486427796.0,,110384405.0,1290549.0,45668120.0,,134483635.0,,249047320.0,301949042.0,,107305790.0,,15000000.0,44500000.0,42400000.0,36904536.0,100312639.0,,,189009378.0,76385853.0,1855908.0,,12735560.0,,,1153406.0,,1028020.0,,4195055.0,363651.0,3504513.0,445124.0,144322.0,,,,489.0,,,19504545.33333333,2343056.375,9951960.0,136.67321867321868,,,,
2025-09-13,13112114515.419636,3942415506.0,1139884289.0,1372224683.0,1248980972.475,605534332.0,1051604403.0,336648617.0,261385009.0,79423158.0,191667921.0,820018675.0,514203126.0,,115065589.0,1303490.0,45682415.0,,145269655.0,,245864707.0,301949042.0,,124079936.0,,15000000.0,44400000.0,41600000.0,36758410.0,107480324.0,,,190391922.0,76939150.0,1855908.0,,12746460.0,,,1172919.0,,1037169.0,,4118288.0,414018.0,3590572.0,446873.0,144322.0,,,,489.0,,,18498691.73333333,2344057.0,9969280.0,137.2113022113022,,,,
2025-09-14,13105908004.518011,3942452025.0,1148777803.0,1367777908.0,1249140596.635294,605232786.0,1050464410.0,336651311.0,261385009.0,79423158.0,191689725.0,820010473.0,513171794.0,,115060057.0,1293062.0,45755968.0,,145775568.0,,244862055.0,301951421.0,,123999456.0,,15000000.0,46000000.0,42400000.0,36323827.0,100330734.0,,,187726752.0,76956900.0,1855908.0,,12757360.0,,,1172919.0,,1041391.0,,4153751.0,412473.0,3511511.0,445788.0,144322.0,,,,481.0,,,18498357.133333333,2341927.0,9958880.0,137.74938574938574,,,,
2025-09-15,13115922028.616392,3942472564.0,1164666223.0,1367060565.0,1249300125.7955885,605078123.0,1051939186.0,336635822.0,261385009.0,79423158.0,191711531.0,820010473.0,512953604.0,,115413016.0,1293062.0,45720937.0,,143689884.0,,244862055.0,301951447.0,,123804005.0,,15000000.0,42200000.0,41600000.0,36248065.0,102011809.0,,,186300228.0,76946120.0,1855908.0,,12739920.0,,,1171507.0,,1057209.0,,4226874.0,381041.0,3423568.0,446563.0,144322.0,,,,485.0,,,18498022.53333333,2349269.0,9950190.0,138.28746928746926,,,,
2025-09-16,13300685209.714767,3943676952.0,1170399806.0,1385238264.0,1450075826.9558823,605824491.0,1064972529.0,336635486.0,261566744.0,79448890.0,189832598.0,820016215.0,457592782.0,,115781970.0,1303490.0,46348627.0,,149942322.0,,244862055.0,301995918.0,,134530661.0,,15000000.0,43700000.0,41600000.0,36211883.0,99171285.0,,,171036079.0,77251407.0,1855908.0,,12897970.0,,,1185030.0,,1065878.0,,4345267.0,375373.0,3419552.0,515519.0,144322.0,,,,481.0,,,18497687.93333333,2412542.0,9953260.0,138.82555282555282,,,,
2025-09-17,13424215389.679811,3844122837.0,1169325563.0,1388077591.0,1467460040.9828432,605256486.0,1070703424.0,336621680.0,264369755.0,79457519.0,189854153.0,820012114.0,458570583.0,,116501996.0,1301558.0,46324598.0,203685560.0,153233882.0,,232444917.0,302029908.0,,136805596.0,,15000000.0,43400000.0,41600000.0,36765006.0,98988579.0,,,168048983.0,77622541.0,1855908.0,,12944840.0,,,1183943.0,,1064359.0,,4246386.0,385709.0,3425315.0,438650.0,144322.0,,,,489.0,,,18497594.333333336,2475815.0,9967050.0,139.36363636363637,,,,
2025-09-18,13475543269.644855,3842444281.0,1172385262.0,1379144028.0,1483470797.0098038,603376232.0,1061527634.0,343590577.0,264714282.0,89458695.0,189875624.0,819944039.0,463621748.0,,121208325.0,1295988.0,46006805.0,203685560.0,153282611.0,,232442208.0,302030277.0,,149014246.0,,15000000.0,45500000.0,41600000.0,36468954.0,116788396.0,,,163497152.0,77566102.0,1855908.0,,12852735.0,,,1161175.0,,1052383.0,,4295896.0,387482.0,3441494.0,420176.0,144322.0,,,,489.0,,,18497748.73333333,2539088.0,9954410.0,139.9017199017199,,,,
2025-09-19,13209173925.6099,3592372652.0,1183280863.0,1369089940.0,1499626365.0367646,603305901.0,1059379312.0,343590233.0,266028310.0,89467972.0,189896612.0,819931737.0,460842782.0,,121360258.0,1306571.0,45835753.0,203685560.0,155797889.0,,232442208.0,302030277.0,,151394042.0,,15000000.0,42300000.0,31200000.0,36761008.0,97249643.0,,,161845664.0,77455413.0,1855908.0,,12760630.0,,,1160425.0,,1050417.0,,4339881.0,388384.0,3520451.0,421094.0,144322.0,,,,493.0,,,18497414.133333333,2602361.0,9955040.0,140.43980343980346,,,,
2025-09-20,13284324002.574944,3591342105.0,1194184559.0,1383775585.0,1508021860.0637257,603312580.0,1072385603.0,344082352.0,266779390.0,89477511.0,189917428.0,819935938.0,483443230.0,,122959809.0,1316550.0,46005808.0,203685560.0,158540991.0,,230248367.0,302030277.0,,151823675.0,,15000000.0,42000000.0,37600000.0,36923727.0,93834574.0,,,163461396.0,77949341.0,1855908.0,,12814585.0,,,1197447.0,,1066772.0,,4544018.0,415052.0,3462592.0,418807.0,144322.0,,,,489.0,,,15792250.533333331,2603283.0,9970120.0,140.97788697788698,,,,
2025-09-21,13295094182.873322,3591354121.0,1201981500.0,1390782801.3333333,1508022173.0906863,602908502.0,1071383108.0,344094054.0,266779390.0,89477511.0,189938247.0,819934297.0,483286794.0,,122723697.0,1305933.0,46149182.0,203685560.0,160924512.0,,225108279.0,302032824.0,,151688960.0,,15000000.0,43100000.0,40000000.0,36647865.0,91209161.0,,,163379540.0,77954505.0,1855908.0,,12868540.0,,,1197447.0,,1065164.0,,4813075.0,433199.0,3085276.0,447615.0,144322.0,,,,481.0,,,15791915.933333334,2586012.0,9952570.0,141.5159705159705,,,,
2025-09-22,13304310000.1717,3591355429.0,1208669737.0,1391628324.6666667,1508092663.1176472,602310633.0,1073414251.0,344088547.0,266779390.0,89477511.0,189959067.0,819930196.0,486956159.0,,122794241.0,1316576.0,46169014.0,203685560.0,161217324.0,,225108279.0,302032824.0,,151482764.0,,15000000.0,44700000.0,38400000.0,36543717.0,87764635.0,,,163320847.0,77940352.0,1855908.0,,12918680.0,,,1198182.0,,1065521.0,,4816527.0,437515.0,2914252.0,433175.0,144322.0,,,,481.0,,,15791581.333333334,2636753.0,9958920.0,142.05405405405406,,,,
2025-09-23,13358390418.87008,3588221593.0,1202339384.0,1419293461.0,1519266556.1446078,602182422.0,1092493633.0,344054472.0,270394351.0,89506391.0,189979887.0,819899850.0,484010674.0,,122919927.0,1316576.0,47137002.0,203685560.0,168971076.0,,225108279.0,302030496.0,,151328699.0,,15000000.0,45600000.0,37600000.0,36639469.0,83919873.0,,,163055221.0,77954583.0,1819683.0,,13132320.0,,,1220886.0,,1084916.0,,4863053.0,437934.0,2974078.0,414168.0,144322.0,,,,493.0,,,15791246.733333332,2637671.4,9960070.0,142.5921375921376,,,,
2025-09-24,13434019767.435122,3588605844.0,1199347939.0,1424570736.3333333,1528290851.1715686,601685427.0,1098347929.0,344054128.0,268659447.0,89515230.0,190000635.0,819852280.0,541114649.0,,122807507.0,1316886.0,47301450.0,203685560.0,193326461.0,,215498166.0,302032709.0,,151269645.0,,15000000.0,46500000.0,36000000.0,37198389.0,77681571.0,,,157753858.0,78016604.0,1819683.0,,13165020.0,,,1220525.0,,1091083.0,,4877834.0,436257.0,3040334.0,404129.0,144322.0,,,,493.0,,,15790943.0,2638589.8,9956510.0,143.13022113022112,,,,
2025-09-25,13426507439.7335,3589077597.0,1206909219.0,1419114155.6666667,1533994822.1985295,624068237.0,1096130888.0,344089235.0,263302621.0,89525119.0,187519671.0,545011601.0,790560332.0,,121182982.0,1316986.0,46744271.0,203685560.0,196807369.0,,215498166.0,302036318.0,,151872336.0,,15000000.0,46100000.0,32800000.0,37421078.0,78077413.0,,,156157562.0,77897938.0,1819683.0,,13102890.0,,,1221018.0,,1080356.0,,4951505.0,428711.0,3049322.0,408492.0,144322.0,,,,481.0,,,15790951.0,2639508.2,9968580.0,143.66830466830467,,,,
2025-09-26,13466024368.03188,3587978542.0,1211077989.0,1412970279.0,1538103690.22549,662567260.0,1098515051.0,344087859.0,263656873.0,89535009.0,187540199.0,545013237.0,790363209.0,,119666312.0,1329077.0,46436954.0,203685560.0,194185419.0,,214201983.0,302037240.0,,153493876.0,,15000000.0,47000000.0,37600000.0,37793292.0,73895271.0,,,156084349.0,77396845.0,1828752.0,,13109430.0,,,1246512.0,,1085630.0,,5243873.0,440729.0,2925742.0,407803.0,144322.0,,,,502.0,,,15791147.0,2640426.6,9943980.0,144.2063882063882,,,,
2025-09-27,13455495819.16359,3629056973.0,1206378369.0,1421010690.0,1543172113.252451,657885061.0,1105744166.0,344089235.6666667,266191739.0,89544635.0,187560880.0,545013782.0,714986506.0,,120090225.0,1329141.0,46395220.0,203966813.0,199579560.0,,214201983.0,302028923.0,,153487819.0,,15000000.0,43900000.0,37600000.0,37675751.0,85204312.0,,,153723961.0,77414625.0,1828752.0,,13185457.5,,,1278689.0,,1077229.0,,5276678.0,438074.0,3037045.0,415103.0,144322.0,,,,493.0,,,13977434.0,2641345.0,9962570.0,144.74447174447172,,,,
2025-09-28,13438883475.8953,3629049374.0,1198202571.0,1428626235.0,1543141247.2794118,657103140.0,1106576236.0,344090612.3333333,266191739.0,89544635.0,187581566.0,544960355.0,718919737.0,,120230652.0,1318533.0,46429365.0,203966813.0,198596902.0,,214201983.0,302028923.0,,153444135.0,,15000000.0,44700000.0,33600000.0,37384496.0,70645386.0,,,152252893.0,77508009.0,1828752.0,,13261485.0,,,1278689.0,,1077766.0,,5441103.0,444641.0,3067969.0,448870.0,144322.0,,,,497.0,,,13977434.0,2650445.0,9965820.0,145.28255528255528,,,,
2025-09-29,13945248210.627012,3629051113.0,1699248999.0,1426774924.0,1543141660.3063726,657025918.0,1106713937.0,344091989.0,266191739.0,89544635.0,187602252.0,545013782.0,718919718.0,,125632888.0,1343699.0,46443359.0,203966813.0,203611847.0,,214201983.0,302028923.0,,153439811.0,,15000000.0,44000000.0,37600000.0,37236970.0,69276022.0,,,147000506.0,77523004.0,1828752.0,,13337512.5,,,1288666.0,,1089026.0,,5456009.0,438074.0,3044902.0,411663.0,144322.0,,,,497.0,,,13977434.0,2646986.0,9957730.0,145.82063882063883,,,,
2025-09-30,14647973839.692057,4330806658.0,1707116611.0,1452958045.0,1535945939.3333333,656577313.0,1128697818.0,344054816.0,265192801.0,89573603.0,187622917.0,544960900.0,661437209.0,,125705989.0,1347836.0,47134830.0,203966813.0,206808744.0,,214201983.0,302022363.0,,156746924.0,,15000000.0,45200000.0,39200000.0,37558010.0,65704364.0,,,149769405.0,77827030.0,1828752.0,,13413540.0,,,1300908.0,,1082834.0,,6417464.0,436397.0,3083385.0,474819.0,144322.0,,,,493.0,,,14058671.0,2643527.0,9949660.0,146.35872235872236,,,,
2025-10-01,14955325676.2571,4605520786.0,1705192162.0,1466751795.0,1536227035.360294,655518602.0,1140833177.0,344058258.0,264837247.0,89582792.0,187643584.0,545012146.0,662626766.0,,135235869.0,1347861.0,47653456.0,201474315.0,209627081.0,,214201983.0,302020410.0,,156599780.0,,15000000.0,45800000.0,39200000.0,37470054.0,68405172.0,,,144597720.0,78006389.0,1828752.0,,13471855.0,,,1296429.0,,1098752.0,,6458089.0,438772.0,2949385.0,491405.0,144322.0,,,,493.0,,,14111647.0,2640068.0,9951120.0,146.89680589680592,,,,
2025-10-02,15078740634.822144,4661523101.0,1710276527.0,1468451296.0,1538840939.387255,655085431.0,1152020343.0,344123654.0,265018366.0,89601595.0,187664259.0,546705043.0,692746388.0,,136943632.0,1347861.0,47679994.0,201474315.0,210539969.0,,221327863.0,302087874.0,,156527425.0,,15000000.0,45400000.0,38400000.0,37189994.0,70279786.0,,,149139039.0,78460230.0,1828752.0,,13530170.0,,,1309275.0,,1100683.0,,6229196.0,438633.0,3070298.0,503460.0,144322.0,,,,502.0,,,14111683.0,2636609.0,9981980.0,147.43488943488944,,,,
2025-10-03,15279542081.387188,4791961122.0,1724461864.0,1468613495.0,1559805117.4142156,652671313.0,1153337277.0,344094064.0,266686029.0,89611222.0,187684878.0,546660221.0,705053667.0,,136783597.0,1353965.0,47606370.0,202453588.0,224026953.0,,221327864.0,302089889.0,,156550468.0,,15000000.0,46900000.0,44800000.0,37228574.0,70341268.0,,,149062017.0,78602490.0,1828752.0,,13559766.0,,,1303382.0,,1093925.0,,6275718.0,437515.0,2956030.0,434628.0,144322.0,,,,497.0,,,14111708.0,2645167.0,9983211.0,147.97297297297297,,,,
2025-10-04,15490098720.452234,4822446417.0,1856837602.0,1471157062.0,1560914989.4411764,635521300.0,1160642377.0,344156358.0,268127922.0,89620937.0,197705495.0,546711072.0,702320587.0,,136929074.0,1352272.0,47998630.0,222453588.0,223516349.0,,236280161.0,302089889.0,,158894115.0,,15000000.0,48039802.0,44800000.0,36979459.0,73944215.0,,,152000204.0,78774210.0,1828752.0,,13589362.0,,,1331419.0,,1105660.0,,6283331.0,439034.0,2978020.0,472110.0,144322.0,,,,500.0,,,14112035.0,2634856.5,9965084.0,148.5110565110565,,,,
2025-10-05,15637829922.51728,4822452382.0,1980577542.0,1472410075.0,1560915498.4681373,635521300.0,1165239972.0,344088848.0,268064522.0,89620937.0,197726116.0,546703954.0,706482529.0,,137401737.0,1353411.0,48222383.0,222453588.0,223162577.0,,236280161.0,302089889.0,,158902094.0,,15000000.0,48974082.0,40000000.0,36795735.0,83839102.0,,,159861219.0,78880220.0,1828752.0,,13618958.0,,,1331419.0,,1098321.0,,6247230.0,437329.0,2971481.0,439419.0,144322.0,,,,494.0,,,14112035.0,2624546.0,9955594.0,149.04914004914005,,,,
2025-10-06,15690120327.58232,4822452581.0,1995312206.0,1483976481.0,1560915972.495098,634758702.0,1169124708.0,344089450.0,267725560.0,89620937.0,197746737.0,546650880.0,706444829.0,,137643127.0,1372349.0,48224178.0,222453588.0,223862201.0,,236280161.0,302089889.0,,160898111.0,,15000000.0,47957240.0,44800000.0,36619125.0,103870978.0,,,156316793.0,78850959.0,1828752.0,,13708025.0,,,1336658.0,,1101545.0,,6375160.0,434707.0,2974160.0,467468.0,144322.0,,,,493.0,,,14112035.0,2614235.5,9964875.0,149.58722358722358,,,,
2025-10-07,16003086173.147366,5008984788.0,2009436616.0,1512464491.0,1577318973.522059,633903611.0,1191555643.0,344124139.0,269031841.0,89649908.0,195539720.0,561650533.0,716840714.0,,137407895.0,1371697.0,49166108.0,222453588.0,223822077.0,,236280160.0,302088030.0,,162401106.0,,15000000.0,46329507.0,39200000.0,36925483.0,145296493.0,,,142536162.0,79337155.0,1828752.0,,13843703.5,,,1345496.0,,1110207.0,,6470235.0,441287.0,3038856.0,482324.0,144322.0,,,,494.0,,,11696700.0,2603925.0,9963283.0,150.1253071253071,,,,
2025-10-08,16073610828.21241,5002647181.0,2035320257.0,1521112701.0,1588880952.5490196,632925601.0,1197010653.0,344093415.0,268887579.0,89658660.0,195560980.0,573691096.0,735452904.0,,141012091.5,1386539.0,49254239.0,222453588.0,227472973.0,,234004442.0,302510866.0,,161957229.0,,15000000.0,48963591.0,36000000.0,36867102.0,129015580.0,,,150863514.0,78864638.0,1828752.0,,13979382.0,,,1330113.0,,1113340.0,,6349171.0,436051.0,2855168.0,465291.0,144322.0,,,,511.0,,,11697311.0,2593614.5,9949279.0,150.66339066339066,,,,
2025-10-09,16168162008.777456,5001387738.0,2048384884.0,1524394408.0,1592760462.5759804,621476786.0,1211916930.0,344091487.0,268581572.0,89668551.0,195582179.0,573725307.0,746492304.0,,143787791.0,1383134.0,49829420.0,222453588.0,250996796.0,,212227552.0,302510866.0,,165782200.0,,15000000.0,50320525.0,37600000.0,36832384.0,173776585.0,,,158053792.0,78861780.0,1828752.0,,14024399.0,,,1353085.0,,1129021.0,,6301220.0,437729.0,2863005.0,462430.0,144322.0,,,,515.0,,,9199697.0,2583304.0,9955357.0,151.2014742014742,,,,
2025-10-10,16226150742.3425,5002699214.0,2098943677.0,1513412196.0,1608039045.602941,621042828.0,1210896639.0,344089265.0,269588923.0,89678353.0,195603356.0,588793357.0,737607065.0,,141799907.0,1426944.0,49323980.0,222453588.0,246600578.0,,212225413.0,302510866.0,,166409422.0,,15000000.0,50436726.0,44000000.0,37039638.0,167044779.0,,,160387743.0,78839787.0,1828752.0,,14045684.5,,,1366266.0,,1114912.0,,6250085.0,448174.0,2831703.0,482130.0,144322.0,,,,518.0,,,9199697.0,2572993.5,9972064.0,151.73955773955774,,,,
2025-10-11,16193368718.907543,5003148104.0,2101148303.0,1522510814.0,1595536554.629902,619815159.0,1223335624.0,344190669.0,273709648.0,89688331.0,194423502.0,588895740.0,768007402.0,,139948384.0,1465778.0,49401632.0,222453588.0,246004979.0,,204974461.0,302449699.0,,171447431.0,,15000000.0,46505265.0,44800000.0,36841475.0,106179742.0,,,152848542.0,78531816.0,1828752.0,,14066970.0,,,1389913.0,,1109962.0,,6486294.0,422862.0,2624928.0,409389.0,144322.0,,,,552.0,,,9199697.0,2562683.0,9859600.0,152.2776412776413,,,,
2025-10-12,16067494836.972588,5003183762.0,2025011218.0,1521087813.0,1595536948.6568627,616748823.0,1225067299.0,344156748.0,273723221.0,89688331.0,194444568.0,588797424.0,765938075.0,,141249750.0,1487637.0,49447979.0,222453588.0,218896077.0,,204974461.0,302449699.0,,171550425.0,,15000000.0,48013757.0,45600000.0,36252362.0,87967448.0,,,150469515.0,78242954.0,1828752.0,,14083501.0,,,1389913.0,,1109980.0,,6407585.0,440169.0,2510818.0,425919.0,144322.0,,,,506.0,,,9199697.0,2552372.5,9961267.0,152.81572481572482,,,,
2025-10-13,16080900688.03763,5003204163.0,2025107524.0,1532295391.0,1598278211.6838236,614847571.0,1239219113.0,344157679.0,273486239.0,89688331.0,194465637.0,588854231.0,760825401.0,,142478997.0,1579950.0,49544097.0,222453588.0,204738641.0,,204974461.0,302449699.0,,171549408.0,,15000000.0,47494514.0,45600000.0,36206461.0,101444732.0,,,141968423.0,78278646.0,1828752.0,,14166618.0,,,1408490.0,,1123849.0,,6772534.0,443115.0,2667530.0,449173.0,144322.0,,,,520.0,,,9199697.0,2542062.0,9962764.0,153.35380835380835,,,,
2025-10-14,16109130727.102676,5003235382.0,2050801197.0,1568493726.0,1602862221.7107844,613634329.0,1270765099.0,324261845.0,269647590.0,89716076.0,194486708.0,588851565.0,745047069.0,,142416948.0,1629049.0,50675397.0,222453588.0,191725903.0,,204974462.0,302441084.0,,170877105.0,,15000000.0,48616359.0,45600000.0,36226111.0,89310946.0,,,134260083.0,78241145.0,1828752.0,,14437883.0,,,1456604.0,,1149938.0,,8594701.0,430854.0,2702803.0,434587.0,144322.0,,,,517.0,,,9199808.0,2531751.5,9967065.0,153.8918918918919,,,,
2025-10-15,16083888183.16772,5054603870.0,2053416021.0,1587300713.0,1605447776.737745,612288234.0,1281919532.0,303367330.0,271692320.0,89725266.0,188644664.0,580797490.0,704627564.0,,143857654.0,1624069.0,51137937.0,222453588.0,193476414.0,,183539685.0,302441084.0,,172410049.0,,15000000.0,48818507.0,45600000.0,36405680.0,69775718.0,,,133273909.0,77689568.0,1828752.0,,14607807.0,,,1440523.0,,1154214.0,,8123149.0,444664.0,2647042.0,473164.0,144322.0,,,,521.0,,,9199808.0,2521441.0,9967979.0,154.42997542997543,,,,
2025-10-16,16147628355.732763,5050130490.0,2079283007.0,1606496152.0,1606708727.764706,611552611.0,1315192456.0,293432894.0,271547369.0,89734106.0,188665241.0,580832986.0,708067454.0,,143507018.0,1702518.0,51724608.0,222453588.0,208809540.0,,183536500.0,302452424.0,,171427079.0,,15000000.0,45597401.0,36000000.0,36330046.0,76693948.0,,,130607708.0,78043033.0,1828752.0,,14718697.0,,,1468467.0,,1171539.0,,7470563.0,441210.0,2627597.0,515518.0,144322.0,,,,525.0,,,9199808.0,2512298.0,,154.96805896805895,,,,
2025-10-17,16353979022.797808,5050463204.0,2117303212.0,1669238215.0,1606832975.7916667,629275669.0,1394331914.0,293405948.0,272426052.0,89742946.0,188685812.0,580796613.0,713960887.0,,142395500.5,1710529.0,53073802.0,222453588.0,209086470.0,,189550299.0,302452424.0,,172052654.0,,15000000.0,43720428.0,40000000.0,36618965.0,69377588.0,,,129854938.0,77928954.0,1828752.0,,15302110.0,,,1503730.0,,1210815.0,,7145552.0,440083.0,2600572.0,517377.0,144322.0,,,,563.0,,,9094212.0,2451192.0,,155.5061425061425,,,,
2025-10-18,16940148046.862852,5066059351.0,2095814035.0,2236100478.0,1609594470.8186274,644231837.0,1359334946.0,293407701.0,271061586.0,89751699.0,230038815.0,580820941.0,707850724.0,,143186356.0,1752744.0,51082985.0,222453588.0,210898287.0,,189525678.0,302452424.0,,174231851.0,,15000000.0,42156265.0,46400000.0,36415579.0,73911641.0,,,127749075.0,77405956.0,1828752.0,,14858808.0,,,1442030.0,,1177762.0,,6920464.0,445196.0,2570237.0,518772.0,144322.0,,,,575.0,,,9094212.0,2457748.0,,156.04422604422604,,,,
2025-10-19,16914065777.927898,5066060860.0,2115073469.0,2237643430.0,1609636653.8455882,643666287.0,1360685161.0,293407166.0,271015985.0,89751699.0,188726656.0,580797491.0,707779491.0,,143190398.0,1821328.0,50703679.0,222453588.0,212979118.0,,189525678.0,302457594.0,,174177849.0,,15000000.0,43730021.0,44800000.0,36314386.0,70380532.0,,,123364078.0,77456719.0,1828752.0,,14817741.0,,,1442030.0,,1180133.0,,6986757.0,441481.0,2570024.0,502099.0,144322.0,,,,570.0,,,9094212.0,2458183.5,,156.58230958230956,,,,
2025-10-20,16956863900.992945,5066070712.0,2143738608.0,2236471762.0,1609656248.872549,643358043.0,1360641456.0,293411556.0,271043201.0,89751699.0,188747081.0,580808386.0,707779492.0,,144910815.0,1842666.0,50989188.0,222453588.0,213979953.0,,189525678.0,302457594.0,,180151992.0,,15000000.0,44229637.0,50400000.0,36275594.0,70865855.0,,,123188060.0,77462317.0,1828752.0,,14864500.0,,,1435109.0,,1180905.0,,7059437.0,441702.0,2642376.0,502057.0,144322.0,,,,571.0,,,9094212.0,2458619.0,,157.12039312039312,,,,
2025-10-21,16677872421.557983,4567682297.0,2199423743.0,2295206767.0,1611278794.89951,643030430.0,1439359518.0,293436863.0,275496138.0,89751699.0,230113331.0,581038492.0,694468919.0,,144858898.0,2041198.0,52265093.0,222453588.0,218026898.0,,189527387.0,302535257.0,,181584426.0,,15000000.0,42415383.0,43200000.0,36591530.0,66910621.0,,,120182338.0,78187921.0,1828752.0,,15285463.0,,,1454938.0,,1067528.0,,6986077.0,443526.0,2499581.0,575028.0,144322.0,,,,588.0,,,9093079.0,2425852.0,,157.65847665847667,,,,
2025-10-22,16684255660.12303,4570853226.0,2258308381.0,2163183190.0,1608606606.9264705,705250374.0,1356752755.0,293407645.0,275597428.0,89787759.0,230138189.0,587384313.0,759184501.0,,147004972.0,2047236.0,49448581.0,229953588.0,218303335.0,,200393194.0,302512060.0,,199447621.0,,15000000.0,43858898.0,40000000.0,36561099.0,63094997.0,,,119587196.0,78088966.0,1828752.0,,14402870.0,,,1335509.0,,963629.0,,6760144.0,438999.0,2547676.0,568011.0,144322.0,,,,614.0,,,9093079.0,2415786.0,,158.1965601965602,,,,
2025-10-23,16877950091.688076,4571328017.0,2375334409.0,2159351086.0,1607377138.9534314,709553254.0,1354954349.0,293407358.0,275080327.0,89797299.0,230163068.0,587808572.0,842732445.0,,146491978.0,2052199.0,49077111.0,229953588.0,218440553.0,,201021906.0,302512060.0,,199480353.0,,15000000.0,45000830.0,40000000.0,36717689.0,57920085.0,,,119311223.0,77948297.0,1828752.0,,14344626.0,,,1338960.0,,958815.0,,6158526.0,443823.0,2853724.0,521551.0,144322.0,,,,603.0,,,9049670.0,2491366.0,,158.73464373464375,,,,
2025-10-24,16013900178.25312,3571566194.0,2496196121.0,2175209599.0,1610015357.9803922,709176015.0,1366329902.0,293406197.0,275252504.0,89806226.0,188828579.0,588011985.0,845072559.0,,148277196.33333334,2068894.0,49504915.0,230953588.0,219252486.0,,201021906.0,302490292.0,,199486570.0,,15000000.0,43788568.0,40800000.0,36917663.0,78081632.0,,,119118211.0,77953713.0,1828752.0,,14445116.0,,,1355796.0,,967211.0,,6269271.0,443179.0,2769326.0,522492.0,144322.0,,,,644.0,,,9049677.0,2517359.6666666665,,159.27272727272728,,,,
2025-10-25,16144268868.318165,3571862109.0,2501938596.0,2168881958.0,1611512411.0073528,731234613.0,1365557455.0,293435117.0,278888119.0,89816117.0,230212849.0,603636563.0,879866648.0,,148684125.16666666,2069205.0,49393854.0,230953588.0,230590775.0,,200732246.0,304110261.0,,199431088.0,,15000000.0,44200903.0,40800000.0,37244488.0,76126466.0,,,119940154.0,78070007.0,1828752.0,,14342557.0,,,1348948.0,,970379.0,,6243862.0,442956.0,2733131.0,430386.0,144322.0,,,,670.0,,,9049677.0,2543353.333333333,,159.8108108108108,,,,
2025-10-26,16121253553.383207,3571878941.0,2500018201.0,2162974578.0,1611511899.0343137,729305697.0,1365418338.0,293413761.0,278888119.0,89816117.0,230237745.0,603590741.0,879515424.0,,149571100.0,2077488.0,49244043.0,230953588.0,231771264.0,,200732246.0,304110261.0,,199104146.0,,15000000.0,42342694.0,37600000.0,36917541.0,70631788.0,,,116914036.0,78122602.0,1828752.0,,14383374.0,,,1348948.0,,967138.0,,5827577.0,443397.0,2582825.0,445019.0,144322.0,,,,659.0,,,9049677.0,2569347.0,,160.34889434889433,,,,
2025-10-27,16077408913.348251,3571879371.0,2497737924.0,2130224964.0,1613258761.0612743,729083735.0,1348694333.0,293404535.0,278972123.0,89816117.0,230262643.0,603586766.0,877565044.0,,150475241.0,2080674.0,49413777.0,230953588.0,231764911.0,,200732246.0,304110261.0,,198991225.0,,15000000.0,42806981.0,37600000.0,37085923.0,72015167.0,,,117072912.0,78129467.0,6852960.0,,14239393.0,,,1334306.0,,965732.0,,5941987.0,448262.0,2654566.0,497641.0,144322.0,,,,669.0,,,9049677.0,2560548.4,,160.8869778869779,,,,
2025-10-28,16043090211.313295,3573228077.0,2512551312.0,2098242207.0,1615105738.0882354,728310172.0,1325787558.0,293433625.0,266720952.0,89842987.0,230287552.0,603589769.0,882149024.0,,149969601.0,2098280.0,47958724.0,230953696.0,242368717.0,,200732643.0,303860790.0,,199799964.0,,15000000.0,43822003.0,36000000.0,36700979.0,74149107.0,,,117024033.0,79131671.0,6853075.0,,13985941.0,,,1300746.0,,939807.0,,5893193.0,442061.0,2625670.0,483967.0,144322.0,,,,660.0,,,9049677.0,2551749.8,,161.4250614250614,,,,
