date,all_Carbon & Environment,all_Gold & Commodities,all_Stocks & Equities,all_Real Estate,all_Bond & MMF Funds,all_RWA Wrappers,all_Private Credit,all_Crypto Funds,all_ETFs,all_RWA Perps,all_Other RWAs,all_Commodities
2025-05-15,5858541.0,1596837580.0,345486788.57717234,378103000.0,8106602468.0,37876193.39774859,43736997.0,206298700.2830189,3242067.334851936,0,0,
2025-05-16,5155467.0,1624122139.0,345303076.10619324,326829800.0,8160809257.0,37277089.399624765,43967297.0,207518260.4716981,3247735.2847380405,0,0,
2025-05-17,5141473.0,1610292688.3333335,349186378.635214,300986200.0,8207961543.0,37571490.40150094,44011383.0,208737820.6603773,3253403.2346241456,0,0,
2025-05-18,5082698.0,1611422909.6666665,349442277.1642349,370523000.0,8207929643.0,35760867.40337711,44012412.0,209957380.8490566,3259071.18451025,0,0,
2025-05-19,5049107.0,1625118260.0,349296504.69325566,340682200.0,8208601338.0,37467193.40525328,44038138.0,211176941.03773585,3264739.134396355,0,0,
2025-05-20,5135470.0,1618164395.6666665,348941128.22227645,373712600.0,8229830074.0,35701856.40712945,44011158.0,212396501.2264151,3270407.08428246,0,0,
2025-05-21,5245196.0,1653023159.3333335,343063361.75129724,330377600.0,8232788137.0,36195248.40900563,44015314.0,213616061.41509432,3276075.034168565,0,0,
2025-05-22,5522128.0,1665877567.0,349778005.2136515,405613600.0,8240495788.0,36589918.4108818,44021224.0,214835621.6037736,3281742.9840546697,0,0,
2025-05-23,5753841.0,1660916851.0,349615152.6760057,379992600.0,8254723723.0,37690492.41275798,43986399.0,216055181.7924528,3287410.9339407748,0,0,
2025-05-24,5728904.0,1685101079.5,345640205.13835984,389422000.0,8299510485.0,37050618.41463415,43986399.0,217278770.9811321,3293078.88382688,0,0,
2025-05-25,5741416.0,1686279892.0,345283685.600714,378345600.0,8298246972.0,35522074.41651032,43792737.0,218698331.1698113,3298746.8337129843,0,0,
2025-05-26,5742119.0,1680605664.5,349138545.0630682,401913200.0,8293757626.0,34758565.41838649,43783314.0,219917891.35849056,3304414.7835990884,0,0,
2025-05-27,5782013.0,1683582680.0,348900992.5254224,373080200.0,8293884132.0,34760199.420262665,43786831.0,222137451.5471698,3310082.733485193,0,0,
2025-05-28,5741809.0,1664273549.0,348427613.9877765,360125200.0,8274499078.0,37119034.42213884,43807111.0,223357011.73584905,3315750.683371298,0,0,
2025-05-29,5782287.0,1643540207.0,348318039.45013064,355841000.0,8284556239.0,36360228.42401501,43863853.0,224576571.9245283,3321418.633257403,0,0,
2025-05-30,5780908.0,1667458035.0,348099738.5791515,331512000.0,8321714328.0,38597393.42589118,44061372.0,225796132.11320755,3327086.583143508,0,0,
2025-05-31,5823380.0,1657151292.0,348390692.7081723,296438000.0,8339234949.0,38920329.42776735,44094339.0,227015692.3018868,3332754.5330296126,0,0,
2025-06-01,5802806.0,1654812344.0,343297031.8371932,276204000.0,8335238801.0,38318790.42964353,44124291.0,228235252.49056605,3338422.4829157176,0,0,
2025-06-02,5770388.0,1666629617.0,344729761.966214,262730100.0,8335177963.0,38786191.4315197,44124711.0,229454812.6792453,3344090.432801822,0,0,
2025-06-03,5553922.5,1679380919.5,344495940.0952349,259519825.0,8384390556.0,38619105.93339587,44143793.5,230674372.8679245,3349758.382687927,0,0,
2025-06-04,5337457.0,1692132222.0,344511833.2242558,256309550.0,8439592944.0,38482742.435272045,44162876.0,231893933.05660376,3355426.332574032,0,0,
2025-06-05,5327027.0,1701104312.5,346180288.68661,280680850.0,8436469688.0,37204792.43714821,44176300.0,233113493.245283,3361094.282460137,0,0,
2025-06-06,4920937.0,1694660936.0,341196974.14896405,242692650.0,8457470169.0,37088383.43902439,44218693.0,234333053.43396223,3366762.2323462414,0,0,
2025-06-07,4899255.0,1675016046.5,345887554.61131835,256125150.0,8439500890.0,27447431.440900564,44253355.0,235552613.6226415,3372430.182232347,0,0,
2025-06-08,4947377.0,1674059803.0,345868119.0736724,274128800.0,8438764198.0,37246352.44277674,44243488.0,236772173.81132075,3378098.132118451,0,0,
2025-06-09,4600241.0,1677156200.5,345719318.5360266,277813600.0,8437992803.0,37950716.44465291,44276221.11764706,237991734.0,3383766.082004556,0,0,
2025-06-10,4604757.0,1683500100.0,345795731.99838066,260107600.0,8417533239.0,38387722.44652908,44279623.23529412,239211294.18867925,3389434.0318906605,0,0,
2025-06-11,4575518.0,1682136986.5,346077804.21073484,263953000.0,8484064264.0,38365543.44840525,44350671.35294118,240430854.3773585,3395101.981776765,0,0,
2025-06-12,4396451.0,1701152683.0,346802524.42308915,251471450.0,8481017745.0,37442003.45028143,44409463.47058824,241650414.5660377,3400769.93166287,0,0,
2025-06-13,4380194.0,1715520196.5,348736403.6354432,239026150.0,8471538088.0,37061228.4521576,44490679.5882353,242869974.754717,3406437.881548975,0,0,
2025-06-14,4312855.0,1742896139.0,349176669.84779745,232249700.0,8469680855.0,37716702.45403377,44521067.70588236,244089534.94339624,3412105.83143508,0,0,
2025-06-15,4314008.0,1755952553.5,349156994.31015164,252089950.0,8411498338.0,38637751.455909945,44558687.823529415,245309095.13207543,3417773.7813211847,0,0,
2025-06-16,4293121.0,1750165046.0,349008088.7725059,222681300.0,8471987792.0,38102698.45778611,44595280.94117648,246535991.3207548,3423441.7312072893,0,0,
2025-06-17,4200684.0,1737765613.3235292,349738661.23485994,223139400.0,8481004306.0,38562153.45966229,44626408.058823526,247755551.50943395,3429109.6810933943,0,0,
2025-06-18,4259517.0,1739051945.647059,349649531.19721407,209470650.0,8487071029.0,37759059.461538464,44687932.176470585,248975111.69811323,3434777.630979499,0,0,
2025-06-19,4529862.0,1745486988.4705882,349459559.1595683,202515300.0,8475881384.0,38356325.46341463,69702146.29411764,250194671.88679245,3440445.580865604,0,0,
2025-06-20,4501602.0,1752501642.2941177,349607883.6219225,193518650.0,8478906295.0,37458158.46529081,69747697.41176471,251414232.0754717,3446113.530751708,0,0,
2025-06-21,4521433.0,1770393143.1176472,349681485.0842766,170164950.0,8476651482.0,38479855.467166975,69779299.52941176,252633792.2641509,3451781.480637813,0,0,
2025-06-22,4520006.0,1773013988.9411764,349782708.54663074,161477225.0,8569402953.0,38191879.96904315,69825833.64705883,253853352.4528302,3457449.430523917,0,0,
2025-06-23,4518579.0,1775635410.764706,349597366.00898504,152789500.0,8661069500.0,37904095.470919326,69872367.76470588,255072912.64150944,3463117.3804100226,0,0,
2025-06-24,4463010.0,1772106484.5882354,349886243.4713392,158515716.5,8700995261.0,37749799.9727955,69963207.38235295,256292472.8301887,3468785.330296127,0,0,
2025-06-25,4407441.0,1768577558.4117646,349953108.93369323,164241933.0,8736780995.0,37589878.47467167,70054047.0,257512033.0188679,3474453.2801822326,0,0,
2025-06-26,4432038.0,1787526800.235294,345117803.39604753,157652952.0,8738917209.0,37851432.476547845,70209537.0,258731593.2075472,3480121.230068337,0,0,
2025-06-27,4385811.0,1794566434.0588236,345179950.8584016,156776214.0,8716577353.0,37246471.81175735,70410377.0,259951153.3962264,3485789.179954442,0,0,
2025-06-28,4442272.0,1779731150.8823528,346409734.1207559,153550688.0,8710997110.0,37837638.14696685,70489142.0,261170713.58490568,3491457.1298405468,0,0,
2025-06-29,4309243.0,1777469757.7058823,345990931.38310987,151131049.0,8710679935.0,38780658.48217636,70497493.0,262390273.7735849,3497125.079726652,0,0,
2025-06-30,4354505.0,1771762792.5294118,345842092.6454641,145817282.0,8711904151.0,38526985.81738587,70493573.0,263609833.9622641,3502793.0296127563,0,0,
2025-07-01,4434379.0,1807296120.019608,345418038.074485,142930138.0,8722449219.0,38923565.15259537,70790898.0,264829394.1509434,3508460.9794988614,0,0,
2025-07-02,4371774.0,1825086163.509804,344709927.5035058,133612709.0,8713752284.0,39033580.48780488,70859354.0,266048954.33962265,3514128.929384966,0,0,
2025-07-03,4512374.0,1832556324.0,346593334.46586007,133421903.0,8698197221.0,39078241.82301439,70947727.0,267268514.5283019,3519796.879271071,0,0,
2025-07-04,4514745.0,1822238282.0,335917425.8282143,131123700.0,8707359756.0,38701390.15822389,71018503.0,268488074.7169812,3525464.829157175,0,0,
2025-07-05,4522178.0,1825961068.25,335801553.6905684,130923107.0,8598874151.0,36584805.49343339,71083859.0,269707634.9056604,3531132.77904328,0,0,
2025-07-06,4560761.0,1826800927.5,335626088.55292255,131723762.0,8597190581.0,36576288.828642905,71103264.0,270927195.0943396,3536800.7289293846,0,0,
2025-07-07,4515884.0,1821012401.75,334668180.4152767,129291603.0,8597507162.0,36576614.1638524,71102521.0,272146755.2830188,3542468.6788154896,0,0,
2025-07-08,4549075.0,1824543043.0,342976059.27763087,143671314.0,8740041815.0,36567919.49906191,71106691.0,273366315.4716981,3548136.628701594,0,0,
2025-07-09,4586398.0,1809345249.0,346506817.93998504,145429687.0,8746825719.0,36295368.83427142,71106272.0,274585875.6603774,3553804.578587699,0,0,
2025-07-10,4650959.0,1817214229.0,334638891.43567246,141722681.0,8743574504.0,35306015.16948093,71122439.0,275805435.8490566,3559472.528473804,0,0,
2025-07-11,4731953.0,1819568200.0,334304315.93136,144391806.0,8746038026.0,36014555.50469043,71165646.0,277024996.0377358,3565140.478359909,0,0,
2025-07-12,4791466.0,1834221016.0,344053393.94371414,148058100.0,8764493473.0,36160460.50656661,71194139.0,278244556.2264151,3570808.4282460134,0,0,
2025-07-13,4723952.0,1836582354.0,343877362.82273513,140534727.0,8757719700.0,35930345.508442774,71227518.0,279464116.4150943,3576476.3781321184,0,0,
2025-07-14,4494574.0,1839508008.0,343696767.7017559,139853285.0,8757998282.0,35982482.51031895,71222657.0,280683676.6037736,3582144.3280182234,0,0,
2025-07-15,4568920.0,1833938577.0,343794035.58077675,140998371.0,8810919128.0,36043435.512195125,71252089.0,281903236.7924528,3587812.2779043284,0,0,
2025-07-16,4544495.0,1826442857.0,334194445.7097975,138040469.0,8813447632.0,36246140.51407129,71345718.0,283122796.9811321,3593480.2277904325,0,0,
2025-07-17,4539689.0,1834531834.0,342826716.8388185,140243182.0,8764806196.0,36572780.51594747,72086625.0,284342357.1698113,3599148.177676537,0,0,
2025-07-18,4548053.0,1831111305.0,328548778.43450594,139929269.0,8390384206.0,36393098.51782364,72561653.0,285561917.3584906,3604816.1275626426,0,0,
2025-07-19,4559824.0,1839051532.0,328691581.16352665,142097022.0,7986028505.0,36160599.51969981,72772319.0,286781477.5471698,3610484.077448747,0,0,
2025-07-20,4657058.0,1842063844.0,328649310.89254755,131130200.0,7988451238.0,36122070.52157599,72094029.0,288001037.735849,3616152.027334852,0,0,
2025-07-21,4641316.0,1838806756.0,328499718.6215684,129129625.0,7886919292.0,35870440.523452155,88737482.0,289220597.9245283,3621819.9772209567,0,0,
2025-07-22,4667009.0,1863652155.0,333930432.3505892,257329523.0,7480059175.0,36181887.52532833,88845882.0,290443172.1132076,3627487.9271070617,0,0,
2025-07-23,4747087.0,1879308657.0,332564453.07961005,424243876.0,7483790833.0,35928783.5272045,88905467.0,291662732.3018868,3633155.8769931663,0,0,
2025-07-24,4614900.0,1862299720.0,331544613.8086309,263026430.0,7490844466.0,35810430.529080674,89167157.0,292882292.490566,3638823.8268792713,0,0,
2025-07-25,4593411.0,1851836321.0,325953646.5376518,507727853.0,7490128741.0,35556020.53095685,93101087.0,294101852.67924523,3644491.776765376,0,0,
2025-07-26,4604220.0,1833902382.0,331547937.2666725,328181137.0,7478459727.0,35512991.532833025,94234420.0,295321412.8679246,3650159.726651481,0,0,
2025-07-27,4715582.0,1840147805.0,331282684.7290268,335870719.0,7476092257.0,35390946.53470919,94215794.0,296540973.0566038,3655827.6765375854,0,0,
2025-07-28,4759255.0,1835445831.0,324110085.1913809,425949554.0,7473696927.0,35347313.53658537,94222652.0,297760533.245283,3661495.6264236905,0,0,
2025-07-29,4509032.0,1820604682.0,329803882.6537352,408794352.0,7443873067.0,35376011.538461536,94220433.0,298980093.4339622,3667163.5763097946,0,0,
2025-07-30,4494852.0,1831949468.0,320469153.1160893,410089955.0,7443795043.0,35910274.54033771,94852758.0,300199653.6226415,3672831.5261959,0,0,
2025-07-31,4471282.0,1813732473.0,315296472.5784434,356862185.0,7438126150.0,34876820.54221389,94996721.0,301419213.8113208,3678499.476082004,0,0,
2025-08-01,4478860.0,1814699562.0,308007306.04079765,338690676.0,7486028871.0,35221633.544090055,100739871.0,302638774.0,3684167.4259681096,0,0,
2025-08-02,4463480.0,1852802796.0,307710020.50315183,322332230.0,7543843836.0,36223300.54596623,108781209.0,289107684.0,3689835.375854214,0,0,
2025-08-03,4434582.0,1848890341.0,320360541.965506,314903392.0,7543650474.0,36523087.5478424,108778080.0,270183191.0,3695503.325740319,0,0,
2025-08-04,4443091.0,1850683039.0,324481381.42786014,310404448.0,7544592610.0,35461406.54971857,108778080.0,253226317.0,3701171.275626424,0,0,
2025-08-05,4429706.0,1859039363.0,336405628.89021426,290213893.0,7261475990.0,37682733.55159475,109028451.0,240169786.0,3706839.225512529,0,0,
2025-08-06,4699173.0,1863333363.0,329362584.35256857,271980512.0,7326539161.0,36607289.55347092,109102388.0,240031482.0,3712507.175398633,0,0,
2025-08-07,4720072.0,1856393206.0,336197374.81492263,215820146.0,7526421446.0,36185321.55534709,109148394.0,243596557.0,3718175.1252847374,0,0,
2025-08-08,4782828.0,1868014679.0,325938151.2772769,222563565.0,7554955592.0,36930901.55722326,114322939.0,238645856.0,3723843.075170843,0,0,
2025-08-09,4866324.0,2305991987.0,316491188.73963094,196173789.0,7552479843.0,36591520.55909944,118245509.0,236909980.0,3729511.025056948,0,0,
2025-08-10,4973283.0,2303804537.0,316398045.2019852,182936168.0,7557829156.0,36541662.56097561,118457203.0,242635859.0,3735178.974943052,0,0,
2025-08-11,5216911.0,2304605710.6666665,325049105.66433924,204233869.0,7559187968.0,35865974.56285179,118416118.0,242668205.0,3740846.924829157,0,0,
2025-08-12,5218879.0,2277793007.333333,334706330.1266935,404548667.0,7676033921.0,36496480.56472796,118522085.0,243852724.0,3746514.8747152616,0,0,
2025-08-13,5272288.0,2276512556.0,334745643.5890477,360813503.0,7682463455.0,37165524.56660413,118357181.0,241961186.0,3752182.824601367,0,0,
2025-08-14,5299029.0,2280294819.6666665,334737521.05140185,305023825.0,7703933509.0,37936753.5684803,118412696.0,256091514.0,3757850.774487471,0,0,
2025-08-15,5171733.0,2272276037.333333,321866803.513756,275653013.0,8046752070.0,37803839.57035647,118520585.0,267245478.0,3763518.724373576,0,0,
2025-08-16,5157446.0,2271256224.0,332995143.7761102,248619599.0,8337442186.0,37791730.57223265,118499321.0,260886490.0,3769186.674259681,0,0,
2025-08-17,5252313.0,2268791049.6666665,332681807.0384644,228167563.0,8339002704.0,39811566.57410882,119819061.0,258530988.0,3774854.624145786,0,0,
2025-08-18,5178913.0,2265563527.333333,318132602.3008185,212061297.0,8341944277.0,38776625.57598499,119806517.0,257112236.0,3780522.5740318894,0,0,
2025-08-19,5143132.0,2258167209.0,331610400.5631726,242063635.0,8421768148.0,39712401.57786116,119856761.0,251844562.0,3786190.523917996,0,0,
2025-08-20,5383774.0,2248317634.0,332812753.8255269,214273355.0,8432314080.0,38409784.579737335,119951260.0,250418953.0,3791858.473804101,0,0,
2025-08-21,5515188.0,2265719574.0,322510431.28788096,208483241.0,8492755512.0,39657511.58161351,803543000.8,247164023.0,3797526.423690205,0,0,
2025-08-22,5476538.0,2259414328.0,330379756.7502352,185604834.0,8524387297.0,39448695.58348968,865460088.6,243781950.0,3803194.3735763095,0,0,
2025-08-23,6162295.0,2285933969.0,329570913.2125893,158624719.0,8577635039.0,40778015.585365854,927750997.4,243209116.0,3808862.323462415,0,0,
2025-08-24,6210550.0,2283130429.0,329976957.6749436,169151565.0,8575106893.0,41324801.58724202,989835715.2,240774263.0,3814530.273348519,0,0,
2025-08-25,6214634.0,2278149872.0,321832571.13729775,163042341.0,8575616524.0,41857945.5891182,1052010759.0,240739534.0,3820198.223234624,0,0,
2025-08-26,6097687.0,2263214112.0,333852311.5996519,166405921.0,8580508013.0,41373014.59099437,1041885921.0,242566782.0,3825866.1731207287,0,0,
2025-08-27,6108147.0,2288473653.6666665,333380212.0620061,155322398.0,8576917818.0,42130923.25953721,1060586907.0,243215299.0,3831534.1230068337,0,0,
2025-08-28,6049946.0,2292825778.333333,326260593.52436024,166001715.0,8604172871.0,45946726.92808005,1082476256.0,245795644.0,3837202.072892938,0,0,
2025-08-29,6093900.0,2314252478.0,324491901.9867144,157114225.0,8597384537.0,47695964.59662289,1092786493.0,251644037.0,3842870.0227790433,0,0,
2025-08-30,5836091.0,2339213862.25,332195547.64906853,142436437.0,8592596666.0,47692302.26516573,1091767858.0,248652264.0,3848537.972665148,0,0,
2025-08-31,5840590.0,2347734887.5,331892783.3114227,145663358.0,8589165850.0,47696867.93370857,1095784499.0,247861079.0,3854205.922551253,0,0,
2025-09-01,5732073.0,2344625781.75,331476333.3071103,153098860.0,8588519646.0,47542483.60225141,1099914586.0,246460078.0,3859873.872437357,0,0,
2025-09-02,5697006.0,2369179668.0,331367335.43613106,150801469.0,8608833544.0,47619173.27079424,1109609855.0,246664282.0,3865541.822323464,0,0,
2025-09-03,5728691.0,2399351369.333333,331021895.565152,153923996.0,8458968905.0,47444755.93933709,1112337234.0,246040863.0,3871209.772209568,0,0,
2025-09-04,5908571.0,2420085543.666667,436945578.16083926,145533612.0,8253850718.0,48977197.94121326,1156348239.0,242075923.0,3876877.722095672,0,0,
2025-09-05,5952226.0,2420965818.0,435960818.5565269,144492625.0,8326141470.0,48771704.94308943,1222191552.0,232306803.0,3882545.6719817766,0,0,
2025-09-06,5921145.0,2456862336.625,421790055.9522145,138491920.0,8300211310.0,48764560.94496561,1238782218.0,229233461.0,3888213.6218678816,0,0,
2025-09-07,5885283.0,2468043606.25,436505937.3479019,137539512.0,8307067520.0,48481428.94684178,1244069945.0,228751551.0,3893881.571753986,0,0,
2025-09-08,5917174.0,2460006815.208333,436763306.7435895,137840141.0,8305704299.0,48467938.94871794,1245951982.0,225699090.0,3899549.521640091,0,0,
2025-09-09,5921539.0,2488259198.166667,424778265.2726103,137352169.0,8279602327.0,48435107.95059412,1247076545.0,206550571.0,3905217.471526196,0,0,
2025-09-10,5860264.0,2488648264.125,430274120.2682977,136952483.0,8312199033.0,48290725.952470295,1248744800.0,203277106.0,3910885.421412301,0,0,
2025-09-11,5270862.0,2496079126.75,421217117.2639853,138675670.0,8289620219.0,48143275.2876798,1253441786.0,199110449.0,3916553.371298406,0,0,
2025-09-12,5003830.0,2488643713.708333,432342064.2596728,137217175.0,8340458672.0,47922409.62288931,1294775623.0,190864208.0,3922221.3211845104,0,0,
2025-09-13,4979179.0,2498044767.6666665,435770355.2553603,144238734.0,8376105299.0,47841435.958098814,1314609581.0,192247830.0,3927889.271070616,0,0,
2025-09-14,5012012.0,2493165583.0,436580751.2510478,136654561.0,8374225219.0,47759782.29330832,1323529186.0,189582660.0,3933557.22095672,0,0,
2025-09-15,5054478.0,2494515053.333333,436143198.2467353,138259874.0,8371568358.0,47574480.62851782,1339438145.0,188156136.0,3939225.170842825,0,0,
2025-09-16,5236159.0,2527231809.6666665,637923435.2424229,135383168.0,8322196515.0,47142868.96372733,1356453791.0,172891987.0,3944893.120728929,0,0,
2025-09-17,5070745.0,2536530784.0,653586379.104777,135753585.0,8425221496.0,47590042.29893684,1355530861.0,169904891.0,3950561.070615034,0,0,
2025-09-18,5103554.0,2518597475.333333,670649413.9671313,153257350.0,8444950002.0,47932624.63414634,1369517618.0,165353060.0,3956229.020501138,0,0,
2025-09-19,5149359.0,2506824564.6666665,676113185.8294854,134010651.0,8195971532.0,48530113.63602252,1382442597.0,163701572.0,3961896.970387244,0,0,
2025-09-20,5377877.0,2535440562.0,691583229.6918396,130758301.0,8217336363.0,49131041.63789868,1394353248.0,165317304.0,3967564.920273348,0,0,
2025-09-21,5693889.0,2535985305.333333,824859612.5399901,127857026.0,8213908527.0,59791283.0,1402151588.0,165235448.0,0.0,0,0,0.0
2025-09-22,5687217.0,2538990126.6666665,829006167.5050346,124308352.0,8216765653.0,59667817.0,1408851776.0,165176755.0,0.0,0,0,0.0
2025-09-23,5715155.0,2586960452.4,841852063.4700787,120559342.0,8219998178.0,59579337.0,1402847198.0,164874904.0,0.0,0,0,0.0
2025-09-24,5718220.0,2598292336.1333337,846181339.3017898,114879960.0,8290062592.0,59752337.0,1399858341.0,159523231.0,0.0,0,0,0.0
2025-09-25,5788708.0,2590002147.8666663,846801413.866834,115498491.0,8283570547.0,59577917.0,1407410451.0,157977245.0,0.0,0,0,0.0
2025-09-26,6092405.0,2585948764.6,855546416.4318784,111688563.0,8315643967.0,59464625.0,1413926065.0,157913101.0,0.0,0,0,0.0
2025-09-27,6129855.0,2601295859.5,857463798.9969227,122880063.0,8283696170.666667,59352609.0,1409118171.0,155552713.0,0.0,0,0,0.0
2025-09-28,6334614.0,2609866538.0,854496221.5619671,108029882.0,8285766885.333333,59495338.0,1400924166.0,154081645.0,0.0,0,0,0.0
2025-09-29,6305746.0,2608252637.5,863195790.1270113,106512992.0,8290793940.0,59740191.0,1901997499.0,148829258.0,0.0,0,0,0.0
2025-09-30,7328680.0,2657181655.0,869556322.6920557,103262374.0,8926657992.0,59811982.0,1912982790.0,151598157.0,0.0,0,0,0.0
2025-10-01,7388266.0,2683697145.0,880160236.2571,105875226.0,9202653679.0,58739326.0,1910759865.0,146426472.0,0.0,0,0,0.0
2025-10-02,7171289.0,2696710852.0,883865121.8221444,107469780.0,9298080708.0,56759003.0,1915955493.0,150967791.0,0.0,0,0,0.0
2025-10-03,7147861.0,2698143090.0,892593334.3871887,107569842.0,9474396732.0,57434604.0,1930372792.0,150890769.0,0.0,0,0,0.0
2025-10-04,7194475.0,2708424950.5,894930077.952233,110923674.0,9530449347.0,57513873.0,2065889612.0,153828956.0,0.0,0,0,0.0
2025-10-05,7123978.0,2714501762.0,891570594.5172774,120634837.0,9534130130.0,57242843.0,2189644379.0,161689971.0,0.0,0,0,0.0
2025-10-06,7277335.0,2730051161.5,895661170.0823215,140490103.0,9533633690.0,57386529.0,2206396647.0,158145545.0,0.0,0,0,0.0
2025-10-07,7393846.0,2782053350.5,887549398.6473659,182221976.0,9760260159.0,57371498.0,2220741512.0,144364914.0,0.0,0,0,0.0
2025-10-08,7250513.0,2796343795.5,889947301.7124102,165882682.0,9796524161.0,57391717.0,2246597498.0,152692266.0,0.0,0,0,0.0
2025-10-09,7201379.0,2815186439.0,896937621.7774546,210608969.0,9795980190.0,57510411.0,2263921347.0,159837249.0,0.0,0,0,0.0
2025-10-10,7180389.0,2802705253.0,901722614.3424988,204084417.0,9815268797.0,57354730.0,2314638265.0,162216495.0,0.0,0,0,0.0
2025-10-11,7318545.0,2824237713.0,889060287.9075433,143021217.0,9835502860.0,57021767.0,2321642734.0,154677294.0,0.0,0,0,0.0
2025-10-12,7273673.0,2824700591.5,892371757.4725876,124219810.0,9803155221.0,56590320.0,2245675304.0,152298267.0,0.0,0,0,0.0
2025-10-13,7664822.0,2850262865.0,895807891.037632,137651193.0,9781816616.0,57150211.0,2245883922.0,143797175.0,0.0,0,0,0.0
2025-10-14,9460142.0,2919477940.5,901601895.6026762,125537057.0,9728019638.0,56320262.0,2271694326.0,136045469.0,0.0,0,0,0.0
2025-10-15,9040977.0,2950050627.0,901916233.1677204,106181398.0,9688552715.0,56172244.0,2275838466.0,135102661.0,0.0,0,0,0.0
2025-10-16,8427291.0,2993284697.0,890232529.7327648,113023994.0,9691890015.0,66230049.0,2301148604.0,132436460.0,0.0,0,0,0.0
2025-10-17,8103012.0,3127344154.0,891240461.7978091,105996553.0,9723378143.0,66004632.0,2339305139.0,131683690.0,0.0,0,0,0.0
2025-10-18,7884432.0,3657628362.0,897216148.8628535,110327220.0,9776006930.0,61815434.0,2335570846.0,129577827.0,0.0,0,0,0.0
2025-10-19,7930337.0,3658889553.5,897252383.4278978,106694918.0,9736040694.0,62882249.0,2354896820.0,125192830.0,0.0,0,0,0.0
2025-10-20,8003196.0,3657953792.0,905073984.9929422,107141449.0,9736799920.0,63265593.0,2389583717.0,125016812.0,0.0,0,0,0.0
2025-10-21,8004631.0,3798294139.0,897760978.5579865,103502151.0,9276401628.0,62829894.0,2445971265.0,122011090.0,0.0,0,0,0.0
2025-10-22,7767154.0,3579496999.0,896109574.1230308,99656096.0,9437432232.0,63013987.0,2516142384.0,121415948.0,0.0,0,0,0.0
2025-10-23,7123900.0,3575367892.0,895308125.6880751,94637774.0,9526563118.0,63215637.0,2633199613.0,121139975.0,0.0,0,0,0.0
2025-10-24,7234942.0,3603267348.666667,899498559.5864526,114999295.0,8489102736.0,62878331.0,2754395770.0,120946963.0,0.0,0,0,0.0
2025-10-25,7117204.0,3595974949.333333,903417712.9848304,113370954.0,8618051507.0,56583184.0,2760117153.0,121733850.0,0.0,0,0,0.0
2025-10-26,6715993.0,3596906425.0,899100914.383208,107549329.0,8616574876.0,56390269.0,2758221431.0,118742788.0,0.0,0,0,0.0
2025-10-27,6887890.0,3547433722.4,902407353.9482524,109101090.0,8619402295.0,56514067.0,2755951927.0,118901664.0,0.0,0,0,0.0
2025-10-28,6819221.0,3490767392.8,903714650.5132968,110850086.0,8623115267.0,56351742.0,2771657107.0,118852785.0,0.0,0,0,0.0
2025-10-29,5580489.0,3465374222.2,893618869.0783411,107534912.0,8662421675.0,56279893.0,2996283720.0,117697428.0,0.0,0,0,0.0
2025-10-30,5561506.0,3534055799.6,892238646.9767187,108490701.0,8677785123.0,56394197.0,3113701451.0,116875934.0,0.0,0,0,0.0
2025-10-31,5502311.0,3613771893.0,901234759.8750964,101355141.0,8687123152.0,56192936.0,3109694762.0,115904059.0,0.0,0,0,0.0
2025-11-01,7744812.0,3583383948.0,904295374.773474,101888039.0,8692658264.0,59148656.0,3096068277.0,117363672.0,0.0,0,0,0.0
2025-11-02,7730737.0,3579517352.727273,900915154.3385184,105848642.0,8651129352.0,58188345.0,3086066936.0,118373200.0,0.0,0,0,0.0
2025-11-03,7489462.0,3556236360.454545,899868219.9035627,100778268.0,8690550306.0,58888468.0,3083351505.0,118591267.0,0.0,0,0,0.0
2025-11-04,7225937.0,3576106447.181818,887629756.468607,97099374.0,8678473489.0,58440145.0,3084998658.0,118104928.0,0.0,0,0,0.0
2025-11-05,6636877.0,3519034489.909091,883428041.0336514,91094051.0,8731869529.0,58286653.66666667,2924481806.0,105667248.0,0.0,0,0,0.0
2025-11-06,6743741.0,3557521868.636364,877707488.5986956,93389291.0,8752101411.0,59792073.53333333,2832995458.0,100079378.0,0.0,0,0,0.0
2025-11-07,7037205.0,3561021787.363636,879245480.1637399,89703092.0,8749582828.0,63738191.4,2798735301.0,100372704.0,0.0,0,0,0.0
2025-11-08,7023411.0,3568889485.090909,878654715.7287842,90749586.0,8721923463.0,65083925.266666666,2775829262.0,98321406.0,0.0,0,0,0.0
2025-11-09,6935923.0,3568069354.818182,877872707.2938286,89106797.0,8712841947.0,64934940.13333333,2768187503.0,97994077.0,0.0,0,0,0.0
2025-11-10,6864205.0,3574759281.5454545,880165622.8588729,88788013.0,8725917502.0,65059433.0,2757172660.0,97718791.0,0.0,0,0,0.0
2025-11-11,6507112.0,3672659077.272727,883180756.4239173,95341138.0,8140141433.0,65001231.0,2793722316.0,97512358.0,0.0,0,0,0.0
2025-11-12,6218516.0,3690608096.0,884908456.9889616,89301090.0,8167352008.0,62248572.0,2824558573.0,97956229.0,0.0,0,0,0.0
2025-11-13,6382543.0,3727169270.0,881241294.554006,89916940.0,9208249623.0,63136052.0,2882634950.0,97779219.0,0.0,0,0,0.0
2025-11-14,6252568.0,3724949456.0,885399785.1190501,89018802.0,9324748162.0,63006371.0,2880909489.0,98727666.0,0.0,0,0,0.0
