date,Total Active Mcap,Bonds,Precious Metals,Private Credit,Public Equities,Reinsurance,Digital Assets,Private Equity & Venture,Equity Indices,Equity ETFs,Real Estate,Oil,Carbon Credits,Industrial Metals,Commodities,Commodity Baskets,Natural Gas,Agricultural Commodities,Mixed Public Markets,Multi-Asset RWAs,RWA Perps OI
2025-08-25,11051577182.60046,6890582929.0,2203972939.0,1050805752.0,15867190.600460086,1205007.0,396562957.0,341248789.0,14358177.0,13210.0,126573786.0,,6214634.0,39.0,,,,248.0,,4171525.0,
2025-08-26,11034399624.915504,6893859754.0,2189355413.0,1040668323.0,16036411.915504407,1217598.0,398761646.0,340939687.0,14358185.0,13210.0,129500585.0,,6097687.0,39.0,,,,248.0,,3590838.0,
2025-08-27,11062180061.480549,6891632790.0,2213987166.0,1058344736.0,15825093.48054873,1219388.0,399382259.0,339339687.0,14253417.0,13831.0,117861540.0,,6108147.0,39.0,,,,248.0,,4211720.0,
2025-08-28,11119864666.045591,6894765479.0,2218307886.0,1080232763.0,15920770.045593051,1220710.0,415486441.0,339988078.0,14340345.0,12258.0,129199128.0,,6049946.0,39.0,,,,186.0,,4340637.0,
2025-08-29,11127797561.110638,6874458625.5,2238248605.0,1090551844.0,15861930.610637376,1210866.0,422078973.0,340837313.0,14377988.0,12210.0,119660163.0,,6093900.0,39.0,,,,186.0,,4404918.0,
2025-08-30,11126432978.775682,6864655509.0,2262426460.0,1089513319.0,15635766.775681697,1230756.0,423330654.0,339837722.0,14404131.0,11757.0,105227053.0,,5836091.0,39.0,,,,186.0,,4323535.0,
2025-08-31,11137462243.940723,6860681150.0,2270881516.0,1093539885.0,15573489.94072602,1220831.0,422542019.0,339937722.0,14312226.0,11757.0,108602500.0,,5840590.0,39.0,,,,186.0,,4318333.0,
2025-09-01,11145403073.60577,6859870194.5,2269702756.0,1097650017.0,15568515.105770344,1239786.0,420655591.0,340640461.0,14316626.0,11757.0,115785728.0,,5732073.0,39.0,,,,186.0,,4229344.0,
2025-09-02,11249656335.404148,6932012060.0,2291348129.0,1107345296.0,15848699.404148,1239786.0,420847004.0,343850233.0,14343291.0,11757.0,112964599.0,,5697006.0,39.0,,,,186.0,,4148250.0,
2025-09-03,11126778753.702526,6770845270.0,2324081640.0,1110071676.0,15928060.702525651,1239786.0,419936973.0,344200827.0,14343813.0,10041.0,116340399.0,,5728691.0,39.0,,,,186.0,,4051352.0,
2025-09-04,10966137668.400904,6443266804.0,2351078335.0,1154082681.0,103403766.40090331,1239786.0,421388348.0,343694441.0,27291311.0,3179353.0,107627377.0,,5908571.0,39.0,,,,186.0,,3976670.0,
2025-09-05,11085046422.49928,6502963349.0,2345298323.0,1219924994.0,104106338.49928096,1239786.0,419181081.0,344797575.0,27332553.0,3212950.0,107138114.0,,5952226.0,39.0,,,,186.0,,3898908.0,
2025-09-06,11097602735.597658,6469062048.0,2380694225.0,1236465654.0,104320568.59765863,1289792.0,419049398.0,345507913.0,27463274.0,3202850.0,100844155.0,,5921145.0,39.0,,,,186.0,,3781488.0,
2025-09-07,11121033257.696035,6476262977.0,2391402622.0,1241753381.0,104721658.69603626,1289792.0,418139111.0,347007913.0,27494578.0,3199750.0,100315136.0,,5885283.0,39.0,,,,186.0,,3560831.0,
2025-09-08,11108797538.794416,6475339666.0,2384807148.0,1243635418.0,105091885.79441392,1289792.0,413393056.0,344207913.0,27516600.0,3207250.0,100870837.0,,5917174.0,39.0,,,,186.0,,3520574.0,
2025-09-09,11079716561.026123,6426669402.0,2414618720.0,1244759224.0,105929591.8927916,1290549.0,400207226.0,345531840.0,27646251.0,3214864.0,100433240.0,,5921539.0,39.0,,,,184.13333333333333,,3493891.0,
2025-09-10,11103948278.124502,6458937074.0,2411765783.0,1246425479.0,103932477.6578359,1290549.0,395658170.3333334,345835415.0,27727674.6,3213922.4,99679331.0,,5860264.0,36.4,,,,171.73333333333335,,3621930.0,
2025-09-11,11086703840.22288,6436064701.0,2418944788.0,1251132873.0,105221539.42288025,1280141.0,387131131.6666666,345499117.0,27895631.2,3220320.8,101350744.0,,5270862.0,33.8,,,,159.33333333333334,,3691798.0,
2025-09-12,11163832586.82126,6480067596.5,2411401740.0,1292456302.0,105979968.18792456,1290549.0,386771839.0,345797249.0,27995863.8,3250319.2,100312639.0,,5003830.0,31.2,,,,146.93333333333334,,3504513.0,
2025-09-13,11239593244.419636,6523985100.0,2419618755.0,1312276320.0,111221581.95296888,1303490.0,378075525.3333334,345697249.0,28118067.4,3246917.6,107480324.0,,4979179.0,28.6,,,,134.53333333333333,,3590572.0,
2025-09-14,11236167174.518011,6522691472.0,2414151028.0,1321206353.0,111391361.7180132,1293062.0,377911399.6666666,347299628.0,28121749.0,3246716.0,100330734.0,,5012012.0,26.0,,,,122.13333333333334,,3511511.0,
2025-09-15,11243327842.61639,6520393370.0,2414813378.0,1337115312.0,111839493.48305751,1293062.0,372449458.0,343499654.0,28187912.6,3246214.4,102011809.0,,5054478.0,23.4,,,,109.73333333333332,,3423568.0,
2025-09-16,11423768438.381435,6491433537.666666,2456466811.0,1354119530.0,189082314.24810183,1303490.0,360453232.3333334,345043760.0,75329650.2,42708998.8,99171285.0,,5236159.0,20.8,,,,97.33333333333331,,3419552.0,
2025-09-17,11537669303.013144,6595956733.333334,2468014027.0,1353198532.0,195614042.87981284,1301558.0,346992206.6666666,344781849.0,79006602.8,45319009.2,98988579.0,,5070745.0,18.2,,,,84.93333333333334,,3425315.0,
2025-09-18,11559670731.644855,6586334569.0,2446098816.0,1367190859.0,207029984.5115238,1295988.0,348319412.0,346957807.0,82369561.4,48740202.6,116788396.0,,5103554.0,15.6,,,,72.53333333333333,,3441494.0,
2025-09-19,11291042783.6099,6325489423.0,2434812795.0,1380105255.0,213400175.1432348,1306571.0,347903921.3333334,343757807.0,86854960.0,51492350.0,97249643.0,,5149359.0,13.0,,,,60.13333333333334,,3520451.0,
2025-09-20,11355702892.574944,6333012390.0,2462263336.0,1392004927.0,218266994.7749458,1316550.0,359752124.6666666,343457807.0,88630378.6,54323283.4,93834574.0,,5377877.0,10.400000000000002,,,,47.73333333333333,,3462592.0,
2025-09-21,11358248495.53999,6329903755.0,2462187047.0,1399813884.0,218058266.4066568,1305933.0,359470233.0,344560354.0,88638172.2,54322481.8,91209161.0,,5693889.0,7.799999999999997,,,,35.33333333333333,,3085276.0,
2025-09-22,11365218025.505035,6328000711.0,2465854614.0,1406503429.0,218302715.03836772,1316576.0,359609593.3333334,346160354.0,88688566.8,54415334.2,87764635.0,,5687217.0,5.199999999999996,,,,22.93333333333333,,2914252.0,
2025-09-23,11420733687.470078,6329276724.0,2516294015.0,1400496851.0,223159420.6700788,1316576.0,362202616.6666666,347058026.0,91771216.4,56549122.6,83919873.0,,5715155.0,2.6000000000000014,,,,10.533333333333331,,2974078.0,
2025-09-24,11493225327.30179,6386542236.0,2524678279.0,1397507684.0,226185309.30178976,1316886.0,370898627.0,347960239.0,93512228.0,58183714.0,77681571.0,,5718220.0,,,,,,,3040334.0,
2025-09-25,11767129495.866837,6661139375.0,2515925587.0,1405059694.0,227572408.8668341,1316986.0,368030203.0,347563848.0,94420503.0,59185448.0,78077413.0,,5788708.0,,,,,,,3049322.0,
2025-09-26,11813574728.43188,6705080159.0,2519362162.0,1411562218.0,227324146.4318784,1329077.0,362188959.0,348464770.0,95491215.0,59858604.0,73895271.0,,6092405.0,,,,,,,2925742.0,
2025-09-27,11803377595.996923,6700599305.0,2534705490.0,1406288836.0,230305865.9969228,1329141.0,332403815.0,345356453.0,96917528.0,61099950.0,85204312.0,,6129855.0,,,,,,,3037045.0,
2025-09-28,11790219825.561968,6702263294.0,2543178282.0,1398105439.0,230466408.56196705,1318533.0,330627128.0,346156453.0,96956869.0,61099450.0,70645386.0,,6334614.0,,,,,,,3067969.0,
2025-09-29,12299259015.793678,6708605705.666666,2545422804.0,1899153606.0,235867808.1270114,1343699.0,326715608.0,345456453.0,96969012.0,61097650.0,69276022.0,,6305746.0,,,,,,,3044902.0,
2025-09-30,13005043412.02539,7355096270.333334,2590864271.0,1910599184.0,237255452.6920557,1347836.0,327706268.0,346649893.0,97646828.0,61760980.0,65704364.0,,7328680.0,,,,,,,3083385.0,
2025-10-01,13310917082.2571,7629491862.0,2616878491.0,1908373556.0,246896641.2571,1347861.0,322108584.0,347247940.0,97827298.0,62002026.0,68405172.0,,7388266.0,,,,,,,2949385.0,
2025-10-02,13412656092.822144,7703142269.0,2629422383.0,1913570862.0,250560429.8221444,1347861.0,327322503.0,346079947.0,98258851.0,62429614.0,70279786.0,,7171289.0,,,,,,,3070298.0,
2025-10-03,13601983548.387188,7872756773.0,2630825153.0,1927982057.0,250895889.38718864,1353965.0,328745323.0,347733138.0,98655347.0,62590744.0,70341268.0,,7147861.0,,,,,,,2956030.0,
2025-10-04,13809910020.952232,7930811248.0,2640920770.0,2063500059.0,251424252.952233,1352272.0,327137066.0,348872940.0,98614970.0,63159733.0,73944215.0,,7194475.0,,,,,,,2978020.0,
2025-10-05,13960412295.517277,7934270418.0,2646780017.0,2187253627.0,251978509.5172773,1353411.0,332401347.0,350642677.0,98638677.0,63159051.0,83839102.0,,7123978.0,,,,,,,2971481.0,
2025-10-06,14006061614.08232,7929625108.0,2661593504.0,2203986954.0,252504170.0823216,1372349.0,331647628.0,349625835.0,98804937.0,62778656.0,103870978.0,,7277335.0,,,,,,,2974160.0,
2025-10-07,14325827326.647366,8144356419.0,2716762363.0,2218330846.0,253903166.647366,1371697.0,325771873.0,347996243.0,98676668.0,62928856.0,145296493.0,,7393846.0,,,,,,,3038856.0,
2025-10-08,14397264668.71241,8162152411.0,2733366638.0,2244171749.0,256610718.71241027,1386539.0,348104100.0,351051013.0,98750373.0,62549866.0,129015580.0,,7250513.0,,,,,,,2855168.0,
2025-10-09,14493590604.277454,8155929809.5,2753836009.0,2261498543.0,260802061.77745456,1383134.0,361632592.0,352407947.0,99333196.0,62926343.0,173776585.0,,7201379.0,,,,,,,2863005.0,
2025-10-10,14536842116.3425,8174565210.0,2734048345.0,2312171023.0,258752220.34249893,1426944.0,363033353.0,352524148.0,100695744.0,62568258.0,167044779.0,,7180389.0,,,,,,,2831703.0,
2025-10-11,14496502649.907543,8158876641.0,2756892329.0,2319137207.0,251373173.90754324,1465778.0,384102403.0,348531520.0,98778467.0,61221916.0,106179742.0,,7318545.0,,,,,,,2624928.0,
2025-10-12,14368557119.472588,8126307062.0,2757878041.0,2242135307.0,251833445.4725876,1487637.0,381280505.0,350040012.0,98622377.0,61220794.0,87967448.0,,7273673.0,,,,,,,2510818.0,
2025-10-13,14402385927.037632,8130770930.0,2784489920.0,2242251618.0,255845037.03763187,1579950.0,365493852.0,349520769.0,99450260.0,61206507.0,101444732.0,,7664822.0,,,,,,,2667530.0,
2025-10-14,14467300235.602676,8117876851.0,2857829789.0,2268010451.0,258114957.6026762,1629049.0,349324921.0,350633999.0,100363818.0,62042509.0,89310946.0,,9460142.0,,,,,,,2702803.0,
2025-10-15,14462187070.16772,8120905974.0,2891368213.0,2273172268.0,258270286.16772053,1624069.0,322240519.0,350836147.0,100420661.0,61885196.0,69775718.0,,9040977.0,,,,,,,2647042.0,
2025-10-16,14534261478.732763,8115728007.0,2932182488.0,2298404015.0,258164191.73276487,1702518.0,329653022.0,347626381.0,100776910.0,62275110.0,76693948.0,,8427291.0,,,,,,,2627597.0,
2025-10-17,14745410258.79781,8143116931.0,3076294318.0,2336551880.0,256668842.79780915,1710529.0,344167917.0,345749408.0,98892794.0,62176467.0,69377588.0,,8103012.0,,,,,,,2600572.0,
2025-10-18,15332497100.862854,8202882696.0,3607232975.0,2332774909.0,258469522.8628535,1752744.0,339764689.0,344185245.0,98419293.0,62648717.0,73911641.0,,7884432.0,,,,,,,2570237.0,
2025-10-19,15313802079.427898,8163602983.0,3612002120.0,2352032324.0,258558965.4278978,1821328.0,338090716.0,345764171.0,98401841.0,62646738.0,70380532.0,,7930337.0,,,,,,,2570024.0,
2025-10-20,15345269128.992945,8164434572.0,3606854758.0,2386697898.0,260267311.9929421,1842666.0,336495643.0,346263787.0,98510177.0,62390889.0,70865855.0,,8003196.0,,,,,,,2642376.0,
2025-10-21,15074433475.557987,7705262875.0,3743149486.0,2442885669.0,261014978.55798647,2041198.0,335488213.0,344527196.0,99550278.0,63098749.0,66910621.0,,8004631.0,,,,,,,2499581.0,
2025-10-22,15093831259.123032,7809549887.0,3527959119.0,2513050255.0,262001422.1230308,2047236.0,396936645.0,345947514.0,100183207.0,62746147.0,63094997.0,,7767154.0,,,,,,,2547676.0,
2025-10-23,15283799354.688076,7809321565.0,3522010119.0,2630102287.0,259697312.6880751,2052199.0,483349753.0,347089446.0,99799805.0,62479159.0,57920085.0,,7123900.0,,,,,,,2853724.0,
2025-10-24,14416587885.586452,6775066483.0,3549436340.0,2751281351.0,263035228.5864528,2068894.0,477992012.0,345931004.0,100646667.0,63044006.0,78081632.0,,7234942.0,,,,,,,2769326.0,
2025-10-25,14535285980.98483,6883030754.0,3535897277.0,2757002061.0,264205693.9848304,2069205.0,494569616.0,347963308.0,101363175.0,63208090.0,76126466.0,,7117204.0,,,,,,,2733131.0,
2025-10-26,14521055324.383207,6884001563.0,3529697442.0,2755098059.0,265037352.3832081,2077488.0,494411930.0,346105099.0,101493113.0,63202672.0,70631788.0,,6715993.0,,,,,,,2582825.0,
2025-10-27,14472691070.948252,6883244344.0,3480931051.0,2752825324.0,266918049.9482524,2080674.0,492769998.0,346569386.0,102199504.0,63595117.0,72015167.0,,6887890.0,,,,,,,2654566.0,
2025-10-28,14457658289.513296,6898339627.0,3429382877.0,2768511594.0,268123496.51329672,2098280.0,493497678.0,347334937.0,102891692.0,63884110.0,74149107.0,,6819221.0,,,,,,,2625670.0,
2025-10-29,14687779246.07834,6977751391.0,3400716633.0,2993129120.0,256042150.07834104,2107158.0,463461469.0,348767228.0,103215091.0,63996495.0,70449806.0,,5580489.0,,,,,,,2562216.0,
2025-10-30,14883869747.310053,6985117674.0,3469713262.0,3110516946.0,254275858.31005204,2137209.0,466046153.0,349054023.0,103669442.0,63929682.0,71270183.0,,5561506.0,,,,,,,2577809.0,
2025-10-31,14955934070.541763,6987466105.0,3548676616.0,3106514756.0,253896738.54176304,2131796.0,468655862.0,349367425.0,103207772.0,63659625.0,64467409.0,,5502311.0,,,,,,,2387655.0,
2025-11-01,14920068488.273474,6988286490.0,3518280636.0,3092881137.0,254169591.773474,2139083.0,470863933.5,351653535.0,103074234.0,63474792.0,65198740.0,,7744812.0,,,,,,,2301504.0,
2025-11-02,14867192667.338518,6947132652.0,3514315178.0,3082873095.0,254503618.33851832,2145683.0,472649554.0,347814592.0,103172599.0,63474316.0,69155188.0,,7730737.0,,,,,,,2225455.0,
2025-11-03,14873402952.903564,6985007124.0,3491556700.0,3080152615.0,253866451.90356264,2150759.0,472637766.0,347624374.0,103019540.0,63480250.0,64178385.0,,7489462.0,,,,,,,2239526.0,
2025-11-04,14888888218.468609,6983158134.0,3511149573.0,3081768853.0,253232863.46860692,2180155.0,472961836.0,348032376.0,102788158.0,63534491.0,60815383.0,,7225937.0,,,,,,,2040459.0,
2025-11-05,14701174410.033651,7015935871.0,3455151770.0,2918787120.0,249122760.0336513,2176748.0,486404742.0,346601186.0,101759747.0,62802880.0,53878644.0,,6636877.0,,,,,,,1916065.0,
2025-11-06,14667576937.598696,6977383369.0,3493813445.0,2827078202.0,250952466.5986956,2131466.0,538209013.0,346339481.0,103278075.0,63190339.0,56418517.0,,6743741.0,,,,,,,2038823.0,
2025-11-07,14623468571.16374,6968894935.0,3497277014.0,2794109992.0,250177200.16373995,2141017.0,536591672.0,346321331.0,103357628.0,62655347.0,52941990.0,,7037205.0,,,,,,,1963240.0,
2025-11-08,14583912550.39545,6930486195.0,3504218718.0,2770973551.0,249568890.3954509,2149412.0,549471424.0,347822496.0,103350577.0,62853204.0,53900780.0,,7023411.0,,,,,,,2093892.0,
2025-11-09,14687446426.62716,7045335142.0,3503440463.0,2763324827.0,250095415.62716195,2156260.0,548981249.0,346393972.0,103452882.0,62826805.0,52491443.0,,6935923.0,,,,,,,2012045.0,
2025-11-10,14690790196.858871,7044374742.0,3517557890.0,2752297348.0,250504875.8588729,2169815.0,548868798.0,347253857.0,103600563.0,62826797.0,52465318.0,,6864205.0,,,,,,,2005988.0,
2025-11-11,14237930771.423918,6447989151.0,3614129706.0,2788831246.0,252891263.42391723,2183440.0,548609999.0,346881820.0,105112409.0,63551800.0,59198843.0,,6507112.0,,,,,,,2043982.0,
2025-11-12,14303221026.988962,6475863975.0,3632628713.0,2819656705.0,252984974.98896155,2192788.0,544719894.0,345111521.0,105179708.0,63609900.0,52992715.0,,6218516.0,,,,,,,2061617.0,
2025-11-13,15167351498.554008,7239070853.0,3671720947.0,2877605660.0,251846897.5540059,2318600.0,548771596.0,346534973.0,104011455.0,63644888.0,53614377.0,,6348813.0,,,,,,,1862439.0,
2025-11-14,15217811816.119053,7292407584.0,3669472241.0,2875902633.0,249561407.1190502,2295446.0,552752567.0,347569202.0,103517508.0,63514784.0,52823219.0,,6218989.0,,,,,,,1776236.0,
2025-11-15,15114262336.684095,7298347528.0,3575640242.0,2859711472.0,248954868.6840945,2304032.0,555629824.0,346506144.0,103859245.0,64474863.0,50890094.0,,6155592.0,,,,,,,1788432.0,
2025-11-16,15117793720.249138,7296878332.0,3586855723.0,2855428287.0,249067999.24913883,2310227.0,556858279.0,345939351.0,103959149.0,64354869.0,48227840.0,,6107069.0,,,,,,,1806595.0,
2025-11-17,15069608469.814182,7327925279.0,3583981147.0,2820800181.0,241491297.81418315,2300230.0,557050262.0,348063929.0,93711886.0,37829805.0,48674592.0,,5984139.0,,,,,,,1795722.0,
2025-11-18,14680230125.51256,7243980501.6,3528217218.0,2568129840.5333333,240775232.3792275,2302038.0,562424549.0,339803625.0,92918851.0,38261756.0,55953025.0,,5786795.0,,,,,,,1676694.0,
2025-11-19,14811769305.210938,7228689910.2,3561928928.0,2670042049.0666666,252246270.9442718,2303181.0,566072309.0,339830481.0,92682118.0,38005062.0,52408808.0,,5863443.0,,,,,,,1696745.0,
2025-11-20,14273814371.451937,6550173225.411112,3594905999.0,2804574678.6,296993522.5093161,2299544.0,573882920.5125284,223056180.0681818,102355344.0,63962688.35079727,54058038.0,,5878323.0,,,,,,,1673908.0,
2025-11-21,14213360892.8704,6543971939.622222,3575116517.0,2780455222.133333,291948140.07436043,2279694.0,575324289.2004557,223484432.22727272,100147415.0,62840994.61275627,50260545.0,,5879006.0,,,,,,,1652698.0,
2025-11-22,13793573716.538866,6520885857.833334,3570714383.0,2417128571.6666665,294561204.8894048,2283752.0,543782259.8883827,224965271.3863637,100997044.0,63150274.87471526,47806052.0,,5637866.0,,,,,,,1661179.0,
2025-11-23,13686116354.207333,6508998752.044445,3566272910.0,2323903584.2,295116193.7044491,2322663.0,540294737.5763098,225411143.54545456,101204654.0,63112951.136674255,52109409.0,,5781774.0,,,,,,,1587582.0,
2025-11-24,13676819753.3758,6508039480.255556,3573926526.5,2310520177.7333336,296208382.5194934,2338723.0,537999471.2642369,226029943.70454547,101364939.0,63098716.39863326,50144587.0,,5808534.0,,,,,,,1340272.0,
2025-11-25,13746158342.544264,6465251038.466667,3633555949.0,2376539338.2666664,303104682.33453774,2360488.0,518906906.952164,223026445.8636364,101101166.0,63618713.66059226,51531339.0,,5793664.0,,,,,,,1368611.0,
2025-11-26,13969009060.518286,6552418309.733334,3630485655.5,2522640504.8,306852569.8995821,2474741.0,507033261.6400911,221715065.02272728,102632186.0,64300462.92255125,51329613.0,,5827334.0,,,,,,,1299357.0,
2025-11-27,15010077376.131292,7392301588.0,3659733284.0,2523028999.333333,311717077.79795974,48361599.0,502155580.0,344030755.0,104133689.0,64560859.0,53053165.0,,5682177.0,,,,,,,1318603.0,
2025-11-28,14972486470.82967,7330047889.6,3658910206.6666665,2594981697.866667,312259564.6963374,2730096.0,499138029.0,341092223.0,104714188.0,64488527.0,57280611.0,,5722681.0,,,,,,,1120757.0,
2025-11-29,15062564108.528048,7335292867.2,3710845172.3333335,2625800032.4,315645555.594715,2735164.0,492974326.0,344825450.0,106171871.0,64940240.0,56434494.0,,5770407.0,,,,,,,1128529.0,
2025-11-30,15130316166.226427,7389355240.8,3716360203.0,2630425572.9333334,315854378.49309266,2770416.0,492779309.0,344091958.0,106159284.0,64940252.0,60726276.0,,5758287.0,,,,,,,1094989.0,
2025-12-01,15128848651.258137,7387897470.4,3715883725.0,2631221706.4666667,315254733.3914704,2738586.0,492926260.0,342385771.0,104999724.0,64951681.0,63787043.0,,5696337.0,,,,,,,1105614.0,
2025-12-02,15195146276.123182,7432409855.0,3729205695.3333335,2743591778.0,322795038.789848,2725717.0,385234673.0,341822811.0,104755109.0,64746196.0,61307710.0,,5750226.0,,,,,,50.0,801417.0,
2025-12-03,15212269807.52156,7437763522.0,3719478651.6666665,2764846610.0,328504230.8548923,2757006.0,376438570.0,345640667.0,106126832.0,64975717.0,59228719.0,,5703226.0,,,,,,50.0,806006.0,
2025-12-04,15024884002.419935,7164386048.0,3722902005.0,2903173317.0,331919977.41993666,2753336.0,321971967.0,342140618.0,106659009.0,65058668.0,57314810.0,,5791667.0,,,,,,50.0,812530.0,
2025-12-05,15203130015.818316,7284254103.0,3730333222.3333335,2952832163.0,334757503.484981,2744541.0,325072681.0,344655203.0,105915987.0,65091674.0,50731634.0,,5868513.0,,,,,,50.0,872741.0,
2025-12-06,15318010763.716692,7290639565.0,3732047046.6666665,3050815458.0,335417053.0500253,2763745.0,332249894.0,344232432.0,106069033.0,65422465.0,51777143.0,,5756984.0,,,,,,50.0,819895.0,
2025-12-07,15524336000.11507,7313959679.0,3734387324.0,3055252643.0,336158102.6150696,2924373.0,505469930.0,346298910.0,106224848.0,65420593.5,51557922.0,,5871319.0,,,,,,50.0,810306.0,
2025-12-08,15524462488.180117,7315174084.0,3734920651.5,3054777988.0,335951233.680114,2932050.0,505931502.0,346115385.0,105525657.0,65418722.0,51026511.0,,5891293.0,,,,,,50.0,797361.0,
2025-12-09,15430323100.24516,7257720135.0,3731841943.0,3021326968.0,337531965.24515826,2941373.0,503246953.0,347511335.0,105815231.0,65208289.0,50519434.0,,5861397.0,,,,,,50.0,798027.0,
2025-12-10,15279056226.810202,6987483823.0,3746062664.0,3111040702.0,337800242.81020254,2904900.0,517731315.0,348077916.0,105712193.0,66248468.0,49647001.0,,5520141.0,,,,,,50.0,826811.0,
2025-12-11,15339920476.375246,7008922085.0,3768374752.8,3108325537.0,341114621.57524693,2913469.0,532301547.0,350319914.0,106114067.0,66281248.0,49059244.0,,5377451.0,,,,,,50.0,816490.0,
2025-12-12,15411399170.940292,7069820045.0,3802401747.6,3085367445.0,343730399.3402912,2944381.0,532190644.0,350100434.0,106565705.0,65513337.0,46474942.0,,5473273.0,,,,,,50.0,816768.0,
2025-12-13,15487586545.755337,7060482717.0,3831698772.4,3127885898.0,348174977.3553356,2945266.0,535217552.0,353893646.0,106253297.0,65349214.0,49431474.0,,5451671.0,,,,,,50.0,802011.0,
2025-12-14,15501578550.237047,7060206160.0,3829649988.2,3141342541.0,348474936.0370465,2948757.0,536225227.0,353192987.0,106056235.0,65340789.0,51877254.0,,5455052.0,,,,,,50.0,808574.0,
2025-12-15,15506818714.385424,7063225076.0,3823178116.1666665,3148121067.0,348770024.7187575,2961817.0,539209911.0,353067938.0,105582305.0,65329740.5,51044462.0,,5507310.0,,,,,,50.0,820897.0,
2025-12-16,15539685652.533802,7086983870.0,3838282890.3333335,3154054818.0,339970720.20046854,3017167.0,541119440.0,351357399.0,104867850.0,65289097.0,48677547.0,,5274072.0,,,,,,50.0,790732.0,
2025-12-17,15439290017.265512,6924990859.0,3849270634.5,3202470216.0,346724384.2655129,3091664.0,537720079.0,352187006.0,104546106.5,64072337.0,47613529.0,,5836331.0,,,,,,50.0,766821.0,
2025-12-18,15537899565.830557,6970206763.0,3888022274.1666665,3202886795.0,350066589.49722385,3112636.0,542301659.0,349890547.0,104191641.16666669,63490444.0,57221429.0,,5748362.0,,,,,,50.0,760376.0,
2025-12-19,15415155560.895603,6902340507.0,3899088720.8333335,3139033256.0,350882179.7289348,3084838.0,542472914.0,353444361.0,104940383.33333331,63684203.0,49710143.0,,5717295.0,,,,,,50.0,756710.0,
2025-12-20,15446228147.839434,6916740720.0,3897945223.5,3137675574.0,355313449.5061004,3133724.0,552299720.0,348839397.0,106535969.83333331,64572161.0,56586989.0,,5822704.0,,,,,,50.0,762466.0,
2025-12-21,15455944106.6166,6917432685.0,3909239930.0,3122903824.0,355775580.2832659,3290060.0,555644937.0,351354174.0,106768941.33333334,64220839.0,62761062.0,,5789856.0,,,,,,50.0,762168.0,
2025-12-22,15445009368.393764,6916980905.0,3913807449.5,3111314852.0,356438081.0604314,3284703.0,556992624.0,351219134.0,106894195.83333331,64105311.0,57505697.0,,5705271.0,,,,,,50.0,761095.0,
2025-12-23,15513106170.67093,6910841687.0,4010865821.0,3076204393.0,361787237.6709303,3327673.0,563068082.0,352811220.0,107872292.0,64010937.0,55746486.0,,5783396.0,,,,,,50.0,786896.0,
2025-12-24,15478154738.114763,6990463388.0,4091950307.0,2878362317.0,363394229.1147625,3577345.0,568251797.0,351805775.0,108492950.0,64271363.0,51121198.0,,5709300.0,,,,,,50.0,754719.0,
2025-12-25,15291802840.558594,6994592027.0,4077712901.0,2678500614.0,359533598.5585947,3581063.0,589215070.0,353894696.0,108959303.0,64380657.0,55115713.0,,5566643.0,,,,,,50.0,750505.0,
2025-12-26,15278882081.902428,6986570479.0,4091912454.0,2660681178.0,359586280.90242684,3604944.0,588147056.0,353983715.0,108578541.0,64392347.0,55117779.0,,5555508.0,,,,,,50.0,751750.0,
2025-12-27,15167493441.936735,6972687371.0,4123293936.0,2534100417.0,359427851.93673533,3620490.0,590726969.0,352668991.0,108892601.0,64664692.0,51099317.0,,5556859.0,,,,,,50.0,753897.0,
2025-12-28,15188368898.471045,6977218500.0,4140087483.0,2532639553.0,359978909.4710437,3608884.0,590762068.0,353957546.0,108960786.0,64681885.0,50148984.0,,5569499.0,,,,,,50.0,754751.0,
2025-12-29,15177955773.005352,6976882127.5,4111728157.5,2551955338.0,359589799.005352,3653865.0,592550935.0,353016364.0,107761823.0,64654927.0,49822633.0,,5571034.0,,,,,,50.0,768720.0,
2025-12-30,15079161647.207842,6968101043.8,3965296304.0,2604684543.0,358617551.74117565,3736563.0,596655555.0,354632354.0,107884267.0,64333557.0,49296285.0,,5158986.0,4937.666666666667,,277.0,,,,759423.0,
2025-12-31,15067068307.565094,6964622786.333333,3977029554.75,2585178883.0,358522260.6817611,3813583.0,590758306.0,360077630.0,107281136.0,64266754.46666667,49626933.0,,5118329.0,9875.333333333334,,554.0,,,,761722.0,
2026-01-01,15102230673.291945,6930439909.866667,3979001629.571429,2649438630.0,359355598.1128227,3824142.0,592940984.0,361376987.0,107087975.5,64566964.93333333,48376601.0,,5047101.0,16736.076923076922,,850.2307692307693,,,,756564.0,
2026-01-02,15160588559.604902,6920799565.938461,4001187472.392857,2693532885.0,360171646.5082005,3860940.0,594025303.0,361387376.0,107342811.0,64486380.48333333,47825622.0,,5160440.0,23596.820512820515,,1146.4615384615386,,,,783374.0,
2026-01-03,15258733540.554226,6946655120.010256,4001005808.214286,2755070640.0,364242093.539942,3877662.0,601119621.0,358343278.0,108136585.0,65242845.53333333,49026474.0,,5178153.0,30457.5641025641,,1442.6923076923076,,,,803360.0,
2026-01-04,15276673323.086884,6933970747.082051,4005812312.619048,2781441061.0,365080655.5716836,3895222.0,601363158.0,356618986.0,108366950.0,65248444.583333336,48931594.0,,5102575.0,37318.307692307695,,1738.923076923077,,,,802560.0,
