date,Total Onchain Mcap,Bonds,Precious Metals,Private Credit,Public Equities,Real Estate,Reinsurance,Digital Assets,Private Equity & Venture,Equity Indices,Equity ETFs,Mixed Public Markets,Oil,Carbon Credits,Industrial Metals,Multi-Asset RWAs,Commodities,Commodity Baskets,Natural Gas,Agricultural Commodities,Collectibles & Luxury Goods,Energy,RWA Perps OI
2025-09-19,13209173925.6099,8044721649.0,2502588603.0,1381136026.0,213400708.1432348,134010651.0,1306571.0,381904744.3333334,390530277.0,86855062.0,51492350.0,,,5149359.0,13.0,3520451.0,,,,60.13333333333334,2602361.0,9955040.0,
2025-09-20,13284324002.574944,8055000318.0,2531273688.0,1393036698.0,218267532.7749458,130758301.0,1316550.0,393672943.6666666,396630277.0,88630480.6,54323283.4,,,5377877.0,10.400000000000002,3462592.0,,,,47.73333333333333,2603283.0,9970120.0,
2025-09-21,13295094182.873323,8051572482.0,2537451922.333333,1400845655.0,218058805.4066568,127857026.0,1305933.0,393590989.0,400132824.0,88638274.2,54322481.8,,,5693889.0,7.799999999999997,3085276.0,,,,35.33333333333333,2586012.0,9952570.0,
2025-09-22,13304310000.1717,8054455067.0,2540427142.6666665,1407535200.0,218303254.03836772,124308352.0,1316576.0,393530412.3333334,400132824.0,88688667.8,54415334.2,,,5687217.0,5.199999999999996,2914252.0,,,,22.93333333333333,2636753.0,9958920.0,
2025-09-23,13358390418.870075,8058313794.0,2589194816.0,1401530622.0,223159968.6700788,120559342.0,1316576.0,394477375.6666666,400230496.0,91771318.4,56549122.6,,,5715155.0,2.6000000000000014,2974078.0,,,,10.533333333333331,2637671.4,9960070.0,
2025-09-24,13434019767.435123,8119686975.0,2601416078.333333,1398541455.0,226185847.30178976,114879960.0,1316886.0,399410160.0,399532709.0,93512329.0,58183714.0,,,5718220.0,,3040334.0,,,,,2638589.8,9956510.0,
2025-09-25,13426507439.7335,8115565735.0,2593258612.6666665,1406093465.0,227572948.8668341,115498491.0,1316986.0,396212713.0,395936318.0,94420604.0,59185448.0,,,5788708.0,,3049322.0,,,,,2639508.2,9968580.0,
2025-09-26,13466024368.03188,8152024381.0,2589671492.0,1412596988.0,227324681.4318784,111688563.0,1329077.0,392799472.0,401637240.0,95491316.0,59858604.0,,,6092405.0,,2925742.0,,,,,2640426.6,9943980.0,
2025-09-27,13455495819.163591,8147994423.666667,2605403195.5,1407789030.0,230306404.9969228,122880063.0,1329141.0,361476244.0,398528923.0,96917629.0,61099950.0,,,6129855.0,,3037045.0,,,,,2641345.0,9962570.0,
2025-09-28,13438883475.8953,8150065138.333333,2613994124.0,1399605633.0,230466946.56196705,108029882.0,1318533.0,359999028.0,395328923.0,96956970.0,61099450.0,,,6334614.0,,3067969.0,,,,,2650445.0,9965820.0,
2025-09-29,13945248210.627012,8155092193.0,2612382572.5,1900653800.0,235868451.1270114,106512992.0,1343699.0,354743452.0,398628923.0,96969114.0,61097650.0,,,6305746.0,,3044902.0,,,,,2646986.0,9957730.0,
2025-09-30,14647973839.692057,8792480526.0,2661644359.0,1911634954.0,237256097.6920557,103262374.0,1347836.0,356512168.0,401422363.0,97646930.0,61760980.0,,,7328680.0,,3083385.0,,,,,2643527.0,9949660.0,
2025-10-01,14955325676.2571,9068559782.0,2688285232.0,1909412004.0,246897285.2571,105875226.0,1347861.0,350169611.0,402020410.0,97827400.0,62002026.0,,,7388266.0,,2949385.0,,,,,2640068.0,9951120.0,
2025-10-02,15078740634.822144,9163600018.0,2701320741.0,1914607632.0,250561080.8221444,107469780.0,1347861.0,355396904.0,400887874.0,98258954.0,62429614.0,,,7171289.0,,3070298.0,,,,,2636609.0,9981980.0,
2025-10-03,15279542081.387188,9338425695.0,2702706924.0,1929018827.0,250896537.38718864,107569842.0,1353965.0,356801939.0,408789889.0,98655450.0,62590744.0,,,7147861.0,,2956030.0,,,,,2645167.0,9983211.0,
2025-10-04,15490098720.452232,9398880131.0,2713191576.0,2064537340.0,251424895.952233,110923674.0,1352272.0,355311899.0,409929691.0,98615073.0,63159733.0,,,7194475.0,,2978020.0,,,,,2634856.5,9965084.0,
2025-10-05,15637829922.517277,9402560914.0,2719298435.0,2188290968.0,251979154.5172773,120634837.0,1353411.0,363174803.0,406063971.0,98638779.0,63159051.0,,,7123978.0,,2971481.0,,,,,2624546.0,9955594.0,
2025-10-06,15690120327.58232,9401852666.0,2734985040.0,2205024298.0,252504818.0823216,140490103.0,1372349.0,359629623.0,409847129.0,98805040.0,62778656.0,,,7277335.0,,2974160.0,,,,,2614235.5,9964875.0,
2025-10-07,16003086173.147366,9624014840.0,2787158340.5,2219369815.0,253903820.647366,182221976.0,1371697.0,347822611.0,402617537.0,98676770.0,62928856.0,,,7393846.0,,3038856.0,,,,,2603925.0,9963283.0,
2025-10-08,16073610828.21241,9645337321.0,2801567354.0,2245210959.0,256611367.71241027,165882682.0,1386539.0,371191233.0,402474457.0,98750475.0,62549866.0,,,7250513.0,,2855168.0,,,,,2593614.5,9949279.0,
2025-10-09,16168162008.777454,9636592168.0,2821721202.0,2262538213.0,260802710.77745456,210608969.0,1383134.0,384221534.0,405431391.0,99333299.0,62926343.0,,,7201379.0,,2863005.0,,,,,2583304.0,9955357.0,
2025-10-10,16226150742.3425,9655931550.0,2808602967.5,2313211321.0,258752870.34249893,204084417.0,1426944.0,386371826.0,411947592.0,100695847.0,62568258.0,,,7180389.0,,2831703.0,,,,,2572993.5,9972064.0,
2025-10-11,16193368718.907543,9644981671.0,2830814656.0,2320176956.0,251373796.90754324,143021217.0,1465778.0,410413441.0,408754964.0,98778567.0,61221916.0,,,7318545.0,,2624928.0,,,,,2562683.0,9859600.0,
2025-10-12,16067494836.972588,9612634145.0,2831898425.0,2244187667.0,251834075.4725876,124219810.0,1487637.0,408028219.0,411063456.0,98622478.0,61220794.0,,,7273673.0,,2510818.0,,,,,2552372.5,9961267.0,
2025-10-13,16080900688.037632,9596287671.0,2856779764.0,2244303972.0,255845674.03763187,137651193.0,1579950.0,394414204.0,410544213.0,99450362.0,61206507.0,,,7664822.0,,2667530.0,,,,,2542062.0,9962764.0,
2025-10-14,16109130727.102676,9553703674.0,2926627285.0,2270065277.0,258115600.6026762,125537057.0,1629049.0,374727151.0,411657443.0,100363920.0,62042509.0,,,9460142.0,,2702803.0,,,,,2531751.5,9967065.0,
2025-10-15,16083888183.16772,9545334268.0,2957209558.0,2274214397.0,258270923.16772053,106181398.0,1624069.0,342710581.0,411859591.0,100420763.0,61885196.0,,,9040977.0,,2647042.0,,,,,2521441.0,9967979.0,
2025-10-16,16147628355.732763,9538080974.0,3010898377.0,2299446086.0,258164830.73276487,113023994.0,1702518.0,350642443.0,399049825.0,100777012.0,62275110.0,,,8427291.0,,2627597.0,,,,,2512298.0,,
2025-10-17,16353979022.79781,9556334308.0,3155726422.0,2337594610.0,256669471.79780915,105996553.0,1710529.0,364550139.0,401172852.0,98892895.0,62176467.0,,,8103012.0,,2600572.0,,,,,2451192.0,,
2025-10-18,16940148046.862854,9608133856.0,3684603216.0,2333818102.0,258470163.8628535,110327220.0,1752744.0,363053527.0,406008689.0,98419395.0,62648717.0,,,7884432.0,,2570237.0,,,,,2457748.0,,
2025-10-19,16914065777.927898,9568167620.0,3687062364.0,2353075492.0,258559609.4278978,106694918.0,1821328.0,358689606.0,405987615.0,98401943.0,62646738.0,,,7930337.0,,2570024.0,,,,,2458183.5,,
2025-10-20,16956863900.992945,9569008045.0,3686271090.0,2387741051.0,260267957.9929421,107141449.0,1842666.0,358499052.0,412087231.0,98510279.0,62390889.0,,,8003196.0,,2642376.0,,,,,2458619.0,,
2025-10-21,16677872421.557987,9108354798.0,3824362657.0,2443930067.0,261015628.55798647,103502151.0,2041198.0,355936088.0,403150640.0,99550381.0,63098749.0,,,8004631.0,,2499581.0,,,,,2425852.0,,
2025-10-22,16684255660.123032,9207539801.0,3604571836.0,2514095148.0,262002068.1230308,99656096.0,2047236.0,417312444.0,401370958.0,100183310.0,62746147.0,,,7767154.0,,2547676.0,,,,,2415786.0,,
2025-10-23,16877950091.688076,9211165193.0,3598133149.0,2631147414.0,259697954.6880751,94637774.0,2052199.0,503855461.0,402512890.0,99799908.0,62479159.0,,,7123900.0,,2853724.0,,,,,2491366.0,,
2025-10-24,16013900178.25312,8175378555.0,3626037777.0,2752326876.0,263035884.5864528,114999295.0,2068894.0,501761633.0,402078860.0,100646770.0,63044006.0,,,7234942.0,,2769326.0,,,,,2517359.6666666665,,
2025-10-25,16144268868.318165,8285834130.0,3618663786.0,2758047948.0,264206355.9848304,113370954.0,2069205.0,521000268.0,404111164.0,101363279.0,63208090.0,,,7117204.0,,2733131.0,,,,,2543353.333333333,,
2025-10-26,16121253553.383207,8284357499.0,3612496233.0,2756143943.0,265038013.3832081,107549329.0,2077488.0,517974040.0,399052955.0,101493216.0,63202672.0,,,6715993.0,,2582825.0,,,,,2569347.0,,
2025-10-27,16077408913.348251,8288934549.0,3562755549.0,2753871253.0,266918719.9482524,109101090.0,2080674.0,516332108.0,399517242.0,102199607.0,63595117.0,,,6887890.0,,2654566.0,,,,,2560548.4,,
2025-10-28,16043090211.313295,8290157802.0,3505795579.0,2769558827.0,268124181.51329672,110850086.0,2098280.0,519050115.0,398682793.0,102891797.0,63884110.0,,,6819221.0,,2625670.0,,,,,2551749.8,,
2025-10-29,16265820168.27834,8364625833.0,3480469836.0,2994176562.0,256042840.07834104,107534912.0,2107158.0,482850596.0,400115084.0,103215196.0,63996495.0,,,5580489.0,,2562216.0,,,,,2542951.2,,
2025-10-30,16465897655.910051,8375141509.0,3549222661.0,3111564242.0,254276548.31005204,108490701.0,2137209.0,486390210.0,400401879.0,103669547.0,63929682.0,,,5561506.0,,2577809.0,,,,,2534152.6,,
2025-10-31,16551484962.541763,8379286539.0,3629252365.0,3107562966.0,253897421.54176304,101355141.0,2131796.0,490476219.0,410239693.0,103207877.0,63659625.0,,,5502311.0,,2387655.0,,,,,2525354.0,,
2025-11-01,16520115143.773474,8384072743.0,3598755468.0,3093929194.0,254170264.773474,101888039.0,2139083.0,492710306.0,413325803.0,103074339.0,63474792.0,,,7744812.0,,2301504.0,,,,,2528796.0,,
2025-11-02,16466218442.06579,8341767375.0,3594968936.0,3083921253.0,254504293.33851832,105848642.0,2145683.0,494497771.0,409486860.0,103172703.0,63474316.0,,,7730737.0,,2225455.0,,,,,2474417.727272727,,
2025-11-03,16473505936.358109,8381188329.0,3571662483.0,3081200746.0,253867130.90356264,100778268.0,2150759.0,494713040.0,409296257.0,103019646.0,63480250.0,,,7489462.0,,2239526.0,,,,,2420039.4545454546,,
2025-11-04,16466033210.650423,8368327287.0,3591472823.0,3082818503.0,253233539.46860692,97099374.0,2180155.0,494940107.0,398006611.0,102788263.0,63534491.0,,,7225937.0,,2040459.0,,,,,2365661.1818181816,,
2025-11-05,16278426740.94274,8395034501.0,3534202634.0,2922305058.0,249123420.0336513,91094051.0,2176748.0,509288453.0,399774920.0,101759851.0,62802880.0,,,6636877.0,,1916065.0,,,,,2311282.909090909,,
2025-11-06,16236841181.23506,8349477608.0,3572972407.0,2830863992.0,250953133.5986956,93389291.0,2131466.0,560032082.0,399513215.0,103278179.0,63190339.0,,,6743741.0,,2038823.0,,,,,2256904.636363636,,
2025-11-07,16201964377.527376,8348413132.0,3576632943.0,2796594284.0,250177860.16373995,89703092.0,2141017.0,559190935.0,401895065.0,103357731.0,62655347.0,,,7037205.0,,1963240.0,,,,,2202526.363636364,,
2025-11-08,16157781787.48636,8305493835.0,3584547148.0,2773679850.0,249569538.3954509,90749586.0,2149412.0,572326853.0,401796230.0,103350680.0,62853204.0,,,7023411.0,,2093892.0,,,,,2148148.090909091,,
2025-11-09,16259563049.445345,8418689682.0,3583794226.0,2766031243.0,250096069.62716195,89106797.0,2156260.0,571999538.0,400367706.0,103452985.0,62826805.0,,,6935923.0,,2012045.0,,,,,2093769.818181818,,
2025-11-10,16268411994.404327,8422761319.0,3598095605.0,2755002845.0,250505531.8588729,88788013.0,2169815.0,571724227.0,402027591.0,103600666.0,62826797.0,,,6864205.0,,2005988.0,,,,,2039391.5454545447,,
2025-11-11,15825997312.696646,7835355185.0,3696913308.0,2791538876.0,252891931.42391723,95341138.0,2183440.0,571717460.0,400855554.0,105112513.0,63551800.0,,,6507112.0,,2043982.0,,,,,1985013.2727272727,,
2025-11-12,15898137692.988962,7866793466.0,3715584245.0,2822365785.0,252985635.98896155,89301090.0,2192788.0,567628948.0,402285255.0,105179812.0,63609900.0,,,6218516.0,,2061617.0,,,,,1930635.0,,
2025-11-13,17033243819.554008,8903708986.0,3755711017.0,2880316350.0,251847549.5540059,89916940.0,2318600.0,571655101.0,399708707.0,104011559.0,63644888.0,,,6382543.0,,1862439.0,,,,,2159140.0,,
2025-11-14,17149601723.119053,9016519453.0,3753281598.0,2878614043.0,249562047.1190502,89018802.0,2295446.0,575961390.0,407143330.0,103517611.0,63514784.0,,,6252568.0,,1776236.0,,,,,2144415.0,,
2025-11-15,17049452759.566448,9026704610.0,3657575502.0,2862424279.0,248955620.6840945,87284507.0,2304032.0,578845456.0,406880272.0,103859348.0,64474863.0,,,6189103.0,,1788432.0,,,,,2166734.882352941,,
2025-11-16,17052482625.013844,9027340545.0,3669146142.0,2858236516.0,249068755.24913883,83142661.0,2310227.0,580073911.0,404713479.0,103959252.0,64354869.0,,,6140618.0,,1806595.0,,,,,2189054.7647058824,,
2025-11-17,17033880029.46124,9030693585.0,3678170646.0,2823607881.0,248576352.81418315,83711368.0,2300230.0,580265894.0,408438057.0,103780473.0,64310570.0,,,6017876.0,,1795722.0,,,,,2211374.647058824,,
2025-11-18,16645472099.708635,8950546366.266666,3621006508.0,2570941249.5333333,247787066.3792275,90898633.0,2302038.0,585620898.0,399377753.0,102853003.0,64407828.0,,,5820368.0,,1676694.0,,,,,2233694.529411765,,
2025-11-19,16783197677.956034,8939772375.533333,3655610429.0,2672854157.0666666,259242609.9442718,87325064.0,2303181.0,591309487.0,398541219.0,102557263.0,63832057.0,,,5897076.0,,1696745.0,,,,,2256014.411764706,,
2025-11-20,16962170363.286076,9030378908.8,3675136464.0,2808460319.6,296994838.0093161,89267532.0,2299544.0,600885818.5125284,282564236.7193181,102355446.0,63962688.35079727,,,5912325.0,,1673908.0,,,,,2278334.294117647,,
2025-11-21,16963080841.111769,9079377319.066666,3657118853.0,2785544367.133333,291948916.07436043,85053949.0,2279694.0,602710867.2004557,286192420.8477273,100147515.0,62840994.61275627,,,5912593.0,,1652698.0,,,,,2300654.1764705884,,
2025-11-22,16565125535.437462,9069419948.333334,3652496939.0,2422378182.6666665,294561956.6394048,83289024.0,2283752.0,574948630.8883827,291943306.9761364,100997145.0,63150274.87471526,,,5672222.0,,1661179.0,,,,,2322974.0588235296,,
2025-11-23,16455993048.763157,9057432233.6,3647970288.0,2329153173.2,295116945.2044491,87767394.0,2322663.0,569775168.5763098,292389111.1045455,101204756.0,63112951.136674255,,,5815489.0,,1587582.0,,,,,2345293.9411764704,,
2025-11-24,16448444146.088848,9054636650.866669,3655817771.0,2315769873.7333336,296209139.7694934,85977886.0,2338723.0,567472579.2642369,296207843.23295456,101365041.0,63098716.39863326,,,5842036.0,,1340272.0,,,,,2367613.823529412,,
2025-11-25,16533657900.41454,9025201528.133331,3716725537.0,2381794624.2666664,303105455.33453774,88330154.0,2360488.0,549430354.9521639,292404277.36136365,101101268.0,63618713.66059226,,,5826955.0,,1368611.0,,,,,2389933.705882353,,
2025-11-26,16749773811.740234,9109849494.4,3711933730.0,2527897906.8,306853342.8995821,88755228.0,2474741.0,536811242.6400911,288692828.48977274,102632289.0,64300462.92255125,,,5860935.0,,1299357.0,,,,,2412253.588235294,,
2025-11-27,16668147902.435217,8782579769.666666,3743691336.0,2528287336.333333,311717856.96462643,90336349.0,48361599.0,532398292.0,452611608.0,104133793.0,64560859.0,,,5715927.0,,1318603.0,,,,,2434573.470588235,,
2025-11-28,17068900403.182611,9159017262.933334,3742719260.0,2598798161.866667,312260345.0296707,95284793.0,2730096.0,529080664.0,450473076.0,104714292.0,64488527.0,,,5756275.0,,1120757.0,,,,,2456893.3529411764,,
2025-11-29,17156338155.43001,9164950378.2,3795721988.5,2631115078.4,315645798.094715,94514523.0,2735164.0,522524867.0,448606303.0,106172040.0,64940240.0,,,5804033.0,,1128529.0,,,,,2479213.2352941176,,
2025-11-30,17206773974.677406,9218400303.466667,3801644199.0,2635741392.9333334,315854622.15975934,98472183.0,2770416.0,522329850.0,431072811.0,106159453.0,64940252.0,,,5791970.0,,1094989.0,,,,,2501533.117647059,,
2025-12-01,17222294543.424805,9217619149.733334,3800462147.0,2636536188.4666667,315254977.2248037,101564323.0,2738586.0,522641997.0,446166624.0,104999891.0,64951681.0,,,5729512.0,,1105614.0,,,,,2523853.0,,
2025-12-02,17290546866.28985,9269336174.0,3810660933.3333335,2748906562.0,322795282.289848,99313858.0,2725717.0,415809415.0,442403664.0,104755265.66666669,64746196.0,50.0,,5783640.0,,801417.0,,,,,2508692.0,,
2025-12-03,17302057809.854893,9271558691.0,3804417063.6666665,2770169945.0,328504477.8548923,96852155.0,2757006.0,407031768.0,440613129.0,106126978.33333331,64975717.0,50.0,,5736365.0,,806006.0,,,,,2508458.0,,
2025-12-04,17116569545.77708,9001477254.0,3807466517.0,2908388097.0,331920220.91993666,94859047.0,2753336.0,352546794.0,436313080.0,106659145.0,65058668.0,50.0,,5824854.0,,812530.0,,,,,2489952.8571428573,,
2025-12-05,17295811040.19927,9121561736.0,3815180934.3333335,2958660548.0,334757743.484981,88720787.0,2744541.0,359103273.0,434827665.0,105916112.66666669,65091674.0,50.0,,5901787.0,,872741.0,,,,,2471447.714285714,,
2025-12-06,17426051459.121452,9127082677.0,3816843406.6666665,3056645419.0,335417292.5500253,89155680.0,2763745.0,381876463.0,435204894.0,106069148.33333331,65422465.0,50.0,,6297381.0,,819895.0,,,,,2452942.571428572,,
2025-12-07,17632721254.04364,9151239154.0,3819272557.0,3061083433.0,336158341.1150696,89028399.0,2924373.0,555246254.0,436471372.0,106224953.0,65420593.5,50.0,,6407031.0,,810306.0,,,,,2434437.4285714286,,
2025-12-08,17630930178.465828,9150847438.0,3819790042.5,3060609270.0,335951470.680114,88370740.0,2932050.0,555558071.0,436287847.0,105525762.0,65418722.0,50.0,,6425422.0,,797361.0,,,,,2415932.285714286,,
2025-12-09,17613762045.388016,9103702262.0,3815833997.0,3086319475.0,337532198.24515826,87812039.0,2941373.0,561318598.0,437683797.0,105815336.0,65208289.0,50.0,,6399177.0,,798027.0,,,,,2397427.1428571427,,
2025-12-10,17478541616.810204,8845762731.0,3830227198.0,3176049876.0,337800471.81020254,87243907.0,2904900.0,582277310.0,435050378.0,105712298.0,66248468.0,50.0,,6058296.0,,826811.0,,,,,2378922.0,,
2025-12-11,17544978522.175247,8871223620.0,3853919405.8,3173255717.0,341114854.77524686,83677953.0,2913469.0,596866954.0,440492376.0,106114170.6,66281248.0,50.0,,5913783.0,,816490.0,,,,,2388431.0,,
2025-12-12,17643395783.740295,8946507516.0,3888816204.6,3150420194.0,343730640.7402912,85107493.0,2944381.0,604274519.0,440272896.0,106565807.2,65513337.0,50.0,,6003199.0,,816768.0,,,,,2422778.2,,
2025-12-13,17720315943.305336,8943783765.0,3918570371.4,3192951038.0,348175220.7053356,86500669.0,2945266.0,607352380.0,439190866.0,106253397.8,65349214.0,50.0,,5984569.0,,802011.0,,,,,2457125.4,,
2025-12-14,17741480140.53705,8943782413.0,3916602229.2,3206420120.0,348475182.3370465,90039241.0,2948757.0,608437429.0,444090207.0,106056334.4,65340789.0,50.0,,5987342.0,,808574.0,,,,,2491472.6,,
2025-12-15,17747622589.82281,8947885182.0,3910197467.0,3213209579.0540543,348770274.4687575,89740879.0,2961817.0,611394621.0,443165158.0,105582403.0,65329740.5,50.0,,6038702.0,,820897.0,,,,,2525819.8,,
2025-12-16,17770395658.55858,8969837197.0,3924723087.25,3219169869.108108,339970970.20046854,87135367.0,3017167.0,605807191.0,441423041.5,104867947.5,65289097.0,50.0,,5803775.0,,790732.0,,,,,2560167.0,,
2025-12-17,17698775567.927673,8803485138.0,3936450461.5,3267589368.1621623,346724634.7655129,86102090.0,3091664.0,634529784.0,443021071.0,104546203.5,64072337.0,50.0,,5869058.0,,766821.0,,,,,2526887.0,,
2025-12-18,17803643844.496773,8861919870.0,3972507360.25,3263208017.216216,350066840.8305572,96770309.0,3112636.0,638904462.0,440572266.0,104191738.33333331,63490444.0,50.0,,5781047.0,,760376.0,,,,,2358427.8666666667,,
2025-12-19,17618269986.565872,8766549224.0,3981422237.5,3200081990.2702703,350882446.39560145,87767141.0,3084838.0,639034806.0,412126080.0,104940485.66666669,63684203.0,50.0,,5749806.0,,756710.0,,,,,2189968.7333333334,,
2025-12-20,17676106280.53648,8781954454.0,3985225635.5,3198732048.324324,355313717.7788276,94034028.0,3133724.0,648843991.0,429121116.0,106536081.33333331,64572161.0,50.0,,5855298.0,,762466.0,,,,,2021509.6,,
2025-12-21,17700382943.0071,8782465080.0,3996577322.0,3183982599.3783784,355775851.16205376,100639448.0,3290060.0,652189208.0,446035893.0,106769053.0,64220839.0,50.0,,5822321.0,,762168.0,,,,,1853050.4666666668,,
2025-12-22,17685932642.477715,8781166420.0,3999576004.5,3172405577.4324327,356438353.54527986,94440575.0,3284703.0,653536895.0,445900853.0,106894307.66666669,64105311.0,50.0,,5737906.0,,761095.0,,,,,1684591.3333333335,,
2025-12-23,17780166691.28166,8796497805.0,4098960284.0,3138888351.4864864,361787510.5951727,93466898.0,3327673.0,659743811.0,447492939.0,107872404.0,64010937.0,50.0,,5815000.0,,786896.0,,,,,1516132.2,,
2025-12-24,17678181174.752274,8833087058.0,4168993653.0,2941060774.5405407,363394502.1450655,88767442.0,3577345.0,665004524.0,433687494.0,108493062.0,64271363.0,50.0,,5741515.0,,754719.0,,,,,1347673.066666667,,
2025-12-25,17504088980.722885,8834176693.0,4159955014.0,2741246695.5945945,359533873.1949583,92595167.0,3581063.0,685955303.0,446176415.0,108959416.0,64380657.0,50.0,,5598915.0,,750505.0,,,,,1179213.933333333,,
2025-12-26,17502450391.260166,8831343763.0,4168755460.0,2731838758.6486487,359586556.8115178,92646909.0,3604944.0,684887289.0,449465434.0,108578654.0,64392347.0,50.0,,5587721.0,,751750.0,,,,,1010754.8,,
2025-12-27,17399291195.987923,8814784028.0,4210405812.5,2605276400.7027025,359428128.1185535,88618614.0,3620490.0,687464318.0,448950710.0,108892714.0,64664692.0,50.0,,5589046.0,,753897.0,,,,,842295.6666666667,,
2025-12-28,17419101711.215675,8818211744.0,4227432332.0,2603843805.756757,359979186.9255892,87614013.0,3608884.0,687499417.0,450239265.0,108960899.0,64681885.0,50.0,,5601642.0,,754751.0,,,,,673836.5333333334,,
2025-12-29,17411014474.943436,8817691711.0,4203517702.0,2623157988.810811,359590077.7326248,87122359.0,3653865.0,689288284.0,447698083.0,107761936.0,64654927.0,50.0,,5603394.0,,768720.0,,,,,505377.3999999999,,
2025-12-30,17306055765.139374,8807376905.8,4053036885.0,2676126054.664865,358617828.74117565,85892440.0,3736563.0,693444311.0,449314073.0,107884379.0,64333557.0,,,5191212.0,4937.666666666667,759423.0,,277.0,,,336918.2666666666,,
2025-12-31,17291723352.467346,8802225954.333332,4064811714.0,2656829099.518919,358522541.6817611,87229722.0,3813583.0,687523851.0,453127834.0,107281248.0,64266754.46666667,,,5150440.0,9875.333333333334,761722.0,,554.0,,,168459.1333333333,,
2026-01-01,17307087023.664917,8757799378.866667,4056374733.071429,2721283060.372973,359355880.6128227,85540378.0,3824142.0,691005085.0,454395676.0,107088087.5,64566964.93333333,,,5079487.0,16736.076923076922,756564.0,,850.2307692307693,,,,,
2026-01-02,17367645633.581932,8749037750.938461,4075542513.142857,2771379365.227027,360171933.5082005,85560092.0,3860940.0,690732188.0,453530477.0,107342923.0,64486380.48333333,,,5192953.0,23596.820512820515,783374.0,,1146.4615384615386,,,,,
2026-01-03,17452098158.635307,8778208763.010256,4086389582.214286,2835907209.081081,364242385.539942,86322346.0,3877662.0,688838271.0,428886379.0,108136697.0,65242845.53333333,,,5210758.0,30457.5641025641,803360.0,,1442.6923076923076,,,,,
2026-01-04,17492201295.688683,8766170709.08205,4091465270.285714,2862478170.9351354,365080952.5716836,85960072.0,3895222.0,689596589.0,447962087.0,108367062.0,65248444.583333336,,,5135099.0,37318.307692307695,802560.0,,1738.923076923077,,,,,
2026-01-05,17566850629.242065,8766685534.153847,4112447831.857143,2881607322.789189,366479423.1034254,86509463.0,3930548.0,719390025.0,451162418.0,107370557.0,65249441.13333333,,,5162320.0,44179.05128205128,809531.0,,2035.1538461538464,,,,,
2026-01-06,17741554097.462112,8771315816.22564,4190412870.095238,2962156083.643244,372653214.63516647,86367499.0,4535845.0,723401481.0,451020820.0,108085697.0,65572917.68333333,,,5152842.0,51039.79487179488,825640.0,,2331.3846153846152,,,,,
2026-01-07,17762544670.62104,8713357739.697435,4246410976.722222,2970573499.4972973,369403351.91690814,87137258.0,4737086.0,739019085.0,450453568.0,109588832.0,65791367.63333333,,,5189133.0,57900.53846153846,822245.0,,2627.6153846153848,,,,,
2026-01-08,17780063367.5895,8757916044.169231,4219913952.3492064,2961614728.351352,378071774.8653165,86217203.0,4800402.0,741407860.0,448171334.0,109960688.0,65934579.72619048,,,5184038.0,64761.28205128205,803078.0,,2923.846153846154,,,,,
2026-01-09,17810126884.891293,8714261253.641026,4248086635.309524,3007340580.2054057,383567323.8137244,87126986.0,5386971.0,735158016.0,447348596.0,110012043.0,65773311.819047615,,508.0,5188292.0,71622.02564102564,801526.0,,3220.076923076923,,,,,
2026-01-10,17731050100.609425,8694847698.11282,4276388937.103175,2902414767.059459,388299436.5118079,87759893.0,5405160.0,743732604.0,449215217.0,110786840.66666666,66131222.07857143,,882.0,5185238.0,78482.76923076923,800206.0,,3516.3076923076924,,,,,
2026-01-11,17727274703.97099,8695945862.584616,4285350199.396825,2894513386.9135137,388630259.0199926,87290295.0,5413620.0,741251377.0,445730776.0,110924415.33333334,66126815.33809524,,902.0,5214401.0,81395.84615384616,797186.0,,3812.538461538461,,,,,
2026-01-12,17748925169.832554,8695346162.05641,4310578034.190475,2891849151.767567,389003830.5281769,85521413.0,5404850.0,741624761.0,446314153.0,110993257.0,66138272.59761905,,902.0,5266363.0,83318.92307692308,796592.0,,4108.769230769231,,,,,
2026-01-13,17843818879.638573,8722389499.861538,4371429771.817461,2890851594.6216216,399378825.81413937,84138836.0,5470537.0,740361124.0,446000172.0,110956020.0,66380372.52380952,,870.0,5224016.0,439378.0,793457.0,,4405.0,,,,,
2026-01-14,18032790795.129093,8739920425.866667,4372883002.444445,2927633224.675676,417453236.7756427,86022623.0,110765485.0,752693158.0,441459871.0,111151404.0,66218818.36666667,,14183.0,5257380.0,513084.0,800326.0,,4573.0,,,,,
2026-01-15,17982658636.591057,8733762441.6,4396561081.5,2898324348.7297297,419637656.0184648,84824535.0,110756270.0,725398471.0,429499093.0,110830727.0,66097443.74285714,,31930.0,5238731.0,880596.0,806414.0,,8898.0,,,,,
2026-01-16,18022838628.01412,8759310047.0,4390775423.0,2879274584.783784,420688341.361287,84911427.0,111467751.0,748082415.0,443384640.0,111555638.75,66566309.11904762,,36233.0,5046196.0,931389.0,799396.0,,8837.0,,,,,
2026-01-17,17999516089.508614,8743040562.4,4379256506.0,2879533024.8378377,424462343.27553767,85075905.0,113512936.0,762082071.0,427069301.0,112056232.5,66457617.49523809,,36012.0,5238245.0,887611.0,798907.0,,8815.0,,,,,
2026-01-18,18033586210.75311,8744806149.8,4386792652.0,2905792344.891892,425249959.4397883,83972222.0,113906287.0,761258652.0,426397075.0,112229789.75,66436434.87142857,,36012.0,5017153.0,886901.0,795763.0,,8815.0,,,,,
